
[00:00:00.000 --> 00:00:05.000]  做這個曲的作者,編那個詩歌的
[00:06:08.000 --> 00:06:12.000]  一個小包,我就上飛機就來
[00:06:12.000 --> 00:06:17.000]  有些人說,不,我是做難民船
[00:06:17.000 --> 00:06:20.000]  到馬來西亞,從越南去馬來西亞到香港
[00:06:20.000 --> 00:06:23.000]  然後再來,有不同,是吧?
[00:06:23.000 --> 00:06:28.000]  我剛剛探望那個羅伯伯,就是智林的爸爸
[00:06:28.000 --> 00:06:31.000]  因爲他去了醫院,我就探望他
[00:06:31.000 --> 00:06:34.000]  他睡着覺,他的大兒子睡着覺
[00:06:34.000 --> 00:06:39.000]  然後我就等他,等完他,我就跟他大兒子聊天
[00:06:39.000 --> 00:06:43.000]  他就是在我們牌坊,就是City North Bridge
[00:06:43.000 --> 00:06:49.000]  十幾年前有一個賣面的雲吞麪
[00:06:49.000 --> 00:06:54.000]  就是雲吞麪,他就在那裏做
[00:06:54.000 --> 00:06:56.000]  做了十幾年,然後繼續做
[00:06:56.000 --> 00:06:59.000]  我們在醫院裏面談的時候
[00:06:59.000 --> 00:07:01.000]  你是說我當時來的時候
[00:07:01.000 --> 00:07:05.000]  我們在北邊,就是政府安排我們一個很好的地方
[00:07:05.000 --> 00:07:09.000]  住幾個月,然後再安排其他的事情
[00:07:09.000 --> 00:07:12.000]  那個時候是我第一次來到Perth
[00:07:12.000 --> 00:07:15.000]  我早晨起來的時候
[00:07:15.000 --> 00:07:19.000]  哇,我吸收那個空氣,那麼新鮮
[00:07:19.000 --> 00:07:21.000]  我還聞到那個草的味道
[00:07:21.000 --> 00:07:26.000]  我第一次聽到那個鳥兒那麼好聽的唱歌
[00:07:26.000 --> 00:07:28.000]  整個心情不一樣,是吧?
[00:07:28.000 --> 00:07:31.000]  從那個被壓迫的地方
[00:07:31.000 --> 00:07:33.000]  從不如意的地方
[00:07:33.000 --> 00:07:35.000]  去到一個應許之地
[00:07:35.000 --> 00:07:37.000]  在那個過程裏面
[00:07:37.000 --> 00:07:39.000]  神要他們看到一樣事
[00:07:39.000 --> 00:07:43.000]  而且那樣事是非常的具體的
[00:07:43.000 --> 00:07:47.000]  他們要看到一個會墨
[00:07:47.000 --> 00:07:49.000]  會墨是怎麼樣呢?
[00:07:49.000 --> 00:07:54.000]  會墨是在很多支派,十個支派圍着
[00:07:54.000 --> 00:07:57.000]  然後中間就是有個會墨
[00:07:57.000 --> 00:07:59.000]  他們敬拜的時候
[00:07:59.000 --> 00:08:02.000]  所有的門口都要對着這個會墨
[00:08:02.000 --> 00:08:07.000]  然後就有摩西,有亞倫在那裏獻祭
[00:08:07.000 --> 00:08:09.000]  會墨裏面有外院的
[00:08:09.000 --> 00:08:14.000]  有裏面的上所,有至上所
[00:08:14.000 --> 00:08:16.000]  不是人隨便能夠進去
[00:08:16.000 --> 00:08:18.000]  不行的
[00:08:18.000 --> 00:08:23.000]  大祭祀只是一年,能夠進去至上所一次
[00:08:23.000 --> 00:08:27.000]  但是你說爲什麼要有那個具體的會墨?
[00:08:27.000 --> 00:08:28.000]  很簡單
[00:08:28.000 --> 00:08:32.000]  爲什麼我們戳實信主的時候
[00:08:32.000 --> 00:08:35.000]  神聽我們禱告,聽我們禱告
[00:08:35.000 --> 00:08:37.000]  具體的不得了?
[00:08:37.000 --> 00:08:39.000]  對不對?
[00:08:39.000 --> 00:08:41.000]  你有沒有聽你禱告?
[00:08:41.000 --> 00:08:43.000]  神有沒有聽你禱告?
[00:08:43.000 --> 00:08:45.000]  好像剛纔我們聽那個見證是吧?
[00:08:45.000 --> 00:08:46.000]  你試試看
[00:08:46.000 --> 00:08:49.000]  你禱告上帝,你困難的時候禱告上帝
[00:08:49.000 --> 00:08:53.000]  你人生低沉的時候你禱告上帝
[00:08:53.000 --> 00:08:57.000]  你掉那個錢包的時候你禱告上帝
[00:08:57.000 --> 00:09:00.000]  你甚至有時候找個parking的時候你禱告上帝
[00:09:00.000 --> 00:09:03.000]  你說爲什麼那麼聽我禱告?
[00:09:03.000 --> 00:09:04.000]  有沒有試過?
[00:09:04.000 --> 00:09:06.000]  有沒有試過?很具體
[00:09:06.000 --> 00:09:10.000]  其實上帝不是縱容我們
[00:09:10.000 --> 00:09:12.000]  上帝要我們知道
[00:09:12.000 --> 00:09:15.000]  我的同在是你可以看見的
[00:09:15.000 --> 00:09:18.000]  我的同在是具體的
[00:09:18.000 --> 00:09:22.000]  早上有云柱帶領你們走
[00:09:22.000 --> 00:09:26.000]  晚上有火柱給你們看到我的同在
[00:09:26.000 --> 00:09:29.000]  最怕就是神不在
[00:09:29.000 --> 00:09:30.000]  我告訴你
[00:09:30.000 --> 00:09:31.000]  親愛的弟兄姐妹
[00:09:31.000 --> 00:09:34.000]  整個聖經都告訴我們一個事實
[00:09:34.000 --> 00:09:37.000]  無論是tabernacle,那個會墓
[00:09:37.000 --> 00:09:40.000]  無論是聖殿
[00:09:40.000 --> 00:09:42.000]  無論是聖城
[00:09:42.000 --> 00:09:45.000]  無論是你的家庭
[00:09:45.000 --> 00:09:46.000]  無論是教會
[00:09:46.000 --> 00:09:49.000]  如果沒有了神的同在
[00:09:49.000 --> 00:09:52.000]  這個地方就沒有平安
[00:09:52.000 --> 00:09:54.000]  Amen?
[00:09:54.000 --> 00:09:58.000]  就沒有平安
[00:09:58.000 --> 00:10:01.000]  所以他們有這個tabernacle
[00:10:01.000 --> 00:10:03.000]  他們有個會墓
[00:10:03.000 --> 00:10:06.000]  但是當他們已經安定了
[00:10:06.000 --> 00:10:07.000]  有所羅門王
[00:10:07.000 --> 00:10:09.000]  他們要一個王
[00:10:09.000 --> 00:10:10.000]  上帝不太高興
[00:10:10.000 --> 00:10:13.000]  因爲其實他看到周圍的人都有王
[00:10:13.000 --> 00:10:15.000]  我們也要有王
[00:10:15.000 --> 00:10:18.000]  但是撒姆爾說
[00:10:18.000 --> 00:10:21.000]  神不喜歡你們要王
[00:10:21.000 --> 00:10:23.000]  其實你們看到別人都有王
[00:10:23.000 --> 00:10:25.000]  你們所需要的
[00:10:25.000 --> 00:10:26.000]  你們說我不要
[00:10:26.000 --> 00:10:29.000]  好像說我不太信靠上帝
[00:10:29.000 --> 00:10:31.000]  看不見的上帝
[00:10:31.000 --> 00:10:34.000]  我們要有王來管理我們
[00:10:34.000 --> 00:10:35.000]  神就給他們王
[00:10:35.000 --> 00:10:37.000]  這是掃羅王
[00:10:37.000 --> 00:10:40.000]  不好過
[00:10:40.000 --> 00:10:42.000]  然後來到大衛王
[00:10:42.000 --> 00:10:46.000]  大衛王就將整個國家重新建立起來
[00:10:46.000 --> 00:10:48.000]  而且征服很多地方
[00:10:48.000 --> 00:10:51.000]  而且去到耶布斯人
[00:10:51.000 --> 00:10:54.000]  後來成爲耶路撒冷那個地方
[00:10:54.000 --> 00:10:56.000]  建立了大衛城
[00:10:56.000 --> 00:10:59.000]  The City of David
[00:10:59.000 --> 00:11:03.000]  現在還有遺址在那裏
[00:11:03.000 --> 00:11:05.000]  但是大衛城是小小的
[00:11:05.000 --> 00:11:12.000]  掃羅王就在大衛城上面
[00:11:12.000 --> 00:11:15.000]  我看一看
[00:11:15.000 --> 00:11:20.000]  Mount Olive
[00:11:20.000 --> 00:11:25.000]  我看啊
[00:11:25.000 --> 00:11:27.000]  這個
[00:11:27.000 --> 00:11:29.000]  The City of David就在這裏
[00:11:29.000 --> 00:11:32.000]  這裏就是聖殿
[00:11:32.000 --> 00:11:35.000]  這裏是聖殿
[00:11:35.000 --> 00:11:37.000]  The City of David是小小的一塊
[00:11:37.000 --> 00:11:39.000]  然後在這裏
[00:11:39.000 --> 00:11:41.000]  這個Mount Olive
[00:11:41.000 --> 00:11:43.000]  甘南山是在這邊
[00:11:43.000 --> 00:11:45.000]  那個Golden Gate
[00:11:45.000 --> 00:11:48.000]  現在還有Golden Gate在這邊
[00:11:48.000 --> 00:11:50.000]  那個是小小的城
[00:11:50.000 --> 00:11:51.000]  那麼他說
[00:11:51.000 --> 00:11:53.000]  我要建殿
[00:11:53.000 --> 00:11:56.000]  因爲我不想自己住在王宮
[00:11:56.000 --> 00:11:58.000]  然後神的月櫃
[00:11:58.000 --> 00:12:01.000]  都是在那個會幕裏面
[00:12:01.000 --> 00:12:03.000]  所以他說要建殿
[00:12:03.000 --> 00:12:05.000]  不過上帝說不
[00:12:05.000 --> 00:12:08.000]  因爲你的手掌扭了很多人的血
[00:12:08.000 --> 00:12:09.000]  我不要你建殿
[00:12:09.000 --> 00:12:11.000]  我要你的兒子建殿
[00:12:11.000 --> 00:12:13.000]  所以我要掃羅王建殿
[00:12:13.000 --> 00:12:15.000]  不過你做爸爸的
[00:12:15.000 --> 00:12:19.000]  你好好的爲他預備一切
[00:12:19.000 --> 00:12:22.000]  有點像我們中國人是吧
[00:12:22.000 --> 00:12:24.000]  我不要你建殿
[00:12:24.000 --> 00:12:27.000]  我要你爲你的兒子
[00:12:27.000 --> 00:12:32.000]  好好的預備去建我的殿
[00:12:32.000 --> 00:12:34.000]  這個不簡單
[00:12:34.000 --> 00:12:37.000]  其實他們是一個遊牧的民族
[00:12:37.000 --> 00:12:39.000]  他們不聽神的話很多次
[00:12:39.000 --> 00:12:41.000]  其實說實
[00:12:41.000 --> 00:12:44.000]  兩個月他們就可以從那個埃及
[00:12:44.000 --> 00:12:46.000]  到現在的走路
[00:12:46.000 --> 00:12:47.000]  大概兩個月
[00:12:47.000 --> 00:12:48.000]  現在的計算
[00:12:48.000 --> 00:12:51.000]  就可以跑到巴勒斯坦那個地方
[00:12:51.000 --> 00:12:53.000]  但是當兩個月之後
[00:12:53.000 --> 00:12:56.000]  他們來到哪個邊旋的時候
[00:12:56.000 --> 00:12:59.000]  他們就說
[00:12:59.000 --> 00:13:04.000]  莫西說你們要進去哪個地
[00:13:04.000 --> 00:13:06.000]  但是他說不不不
[00:13:06.000 --> 00:13:09.000]  我們先做研究
[00:13:09.000 --> 00:13:11.000]  我們先做研究
[00:13:11.000 --> 00:13:12.000]  好啊
[00:13:12.000 --> 00:13:14.000]  你們都是念PhD的
[00:13:14.000 --> 00:13:16.000]  所以做做研究都好
[00:13:16.000 --> 00:13:17.000]  所以做研究
[00:13:17.000 --> 00:13:18.000]  研究什麼
[00:13:18.000 --> 00:13:20.000]  看看裏面的地形怎麼樣
[00:13:20.000 --> 00:13:21.000]  人是怎麼樣
[00:13:21.000 --> 00:13:22.000]  有什麼好東西
[00:13:22.000 --> 00:13:24.000]  所以派了十個探子
[00:13:24.000 --> 00:13:27.000]  派一些人出來
[00:13:27.000 --> 00:13:28.000]  派完之後
[00:13:28.000 --> 00:13:30.000]  他們拿着那個葡萄
[00:13:30.000 --> 00:13:31.000]  大得不得了
[00:13:31.000 --> 00:13:33.000]  好像澳大利亞
[00:13:33.000 --> 00:13:35.000]  這是大的葡萄
[00:13:35.000 --> 00:13:36.000]  拿回來
[00:13:36.000 --> 00:13:38.000]  然後說這個是很好的地
[00:13:38.000 --> 00:13:39.000]  不過
[00:13:39.000 --> 00:13:41.000]  不過他說
[00:13:41.000 --> 00:13:43.000]  We have a problem
[00:13:43.000 --> 00:13:45.000]  他們呀
[00:13:45.000 --> 00:13:47.000]  亞拉族的人是怎麼樣的
[00:13:47.000 --> 00:13:49.000]  他們高高大大
[00:13:49.000 --> 00:13:51.000]  我們好像什麼
[00:13:51.000 --> 00:13:52.000]  家門
[00:13:52.000 --> 00:13:53.000]  他說這只是家門
[00:13:53.000 --> 00:13:56.000]  That is a problem with self-image
[00:13:56.000 --> 00:13:58.000]  我們移民來到澳大利亞
[00:13:58.000 --> 00:13:59.000]  哎呀我們Asian
[00:13:59.000 --> 00:14:00.000]  我們是中國人
[00:14:00.000 --> 00:14:01.000]  不好意思
[00:14:01.000 --> 00:14:02.000]  我們的英語講得不好
[00:14:02.000 --> 00:14:04.000]  我們的孩子到學校裏面
[00:14:04.000 --> 00:14:05.000]  要見家長的時候
[00:14:05.000 --> 00:14:06.000]  我們也不好意思
[00:14:06.000 --> 00:14:07.000]  都不知道講什麼
[00:14:07.000 --> 00:14:08.000]  是吧
[00:14:08.000 --> 00:14:09.000]  有沒有這個感覺
[00:14:09.000 --> 00:14:10.000]  我都有的
[00:14:10.000 --> 00:14:11.000]  確實
[00:14:11.000 --> 00:14:12.000]  確實有的
[00:14:12.000 --> 00:14:14.000]  我們好像家門
[00:14:14.000 --> 00:14:16.000]  我們不去
[00:14:16.000 --> 00:14:18.000]  我們不敢去
[00:14:18.000 --> 00:14:21.000]  他們不要去
[00:14:21.000 --> 00:14:24.000]  我們如果去是送死
[00:14:24.000 --> 00:14:29.000]  莫西說你們怎麼可以這樣
[00:14:29.000 --> 00:14:32.000]  上帝的大能力還不記得
[00:14:32.000 --> 00:14:34.000]  他用實哉
[00:14:34.000 --> 00:14:35.000]  實哉
[00:14:35.000 --> 00:14:38.000]  讓你們看到他的大能
[00:14:38.000 --> 00:14:40.000]  他要救我們的百姓
[00:14:40.000 --> 00:14:43.000]  從埃及出來進到英許之地
[00:14:43.000 --> 00:14:44.000]  你看到嗎
[00:14:44.000 --> 00:14:45.000]  看到
[00:14:45.000 --> 00:14:47.000]  但是面對我們的是
[00:14:47.000 --> 00:14:49.000]  我們不能夠貢獻的誠
[00:14:49.000 --> 00:14:51.000]  是我們不能夠打贏的
[00:14:51.000 --> 00:14:54.000]  沒有把握打贏這場仗
[00:14:54.000 --> 00:14:55.000]  他們不去
[00:14:55.000 --> 00:14:57.000]  神就憤怒了
[00:14:57.000 --> 00:14:58.000]  他說好
[00:14:58.000 --> 00:15:00.000]  讓我滅絕他們
[00:15:00.000 --> 00:15:01.000]  滅絕他們
[00:15:01.000 --> 00:15:03.000]  他們不要去
[00:15:03.000 --> 00:15:05.000]  那麼他們就怕了
[00:15:05.000 --> 00:15:07.000]  哎呀你要滅絕我們
[00:15:07.000 --> 00:15:08.000]  不行
[00:15:08.000 --> 00:15:10.000]  我們去去去去去去
[00:15:10.000 --> 00:15:13.000]  那麼他們就快跑到要去了
[00:15:13.000 --> 00:15:15.000]  他說絕對不要去
[00:15:15.000 --> 00:15:16.000]  絕對不要去
[00:15:16.000 --> 00:15:18.000]  因爲神不與你們同在
[00:15:18.000 --> 00:15:23.000]  你說剛纔你就要我們去
[00:15:23.000 --> 00:15:26.000]  現在我們想去就不去
[00:15:26.000 --> 00:15:28.000]  搞什麼
[00:15:28.000 --> 00:15:31.000]  不是搞什麼你弄錯了
[00:15:31.000 --> 00:15:34.000]  上帝不是要你去或者不去
[00:15:34.000 --> 00:15:37.000]  上帝要你聽話
[00:15:37.000 --> 00:15:39.000]  聽清楚嗎
[00:15:39.000 --> 00:15:41.000]  現在我們的問題
[00:15:41.000 --> 00:15:43.000]  不是我們沒有選擇
[00:15:43.000 --> 00:15:49.000]  我們有很多選擇
[00:15:49.000 --> 00:15:53.000]  我們很多時候做了一個錯的決定
[00:15:53.000 --> 00:15:57.000]  我們人生的路途太坎坷了
[00:15:57.000 --> 00:15:59.000]  但是有一些坎坷
[00:15:59.000 --> 00:16:02.000]  是你我自己帶來的
[00:16:02.000 --> 00:16:03.000]  對嗎
[00:16:03.000 --> 00:16:05.000]  不錯環境有
[00:16:05.000 --> 00:16:06.000]  但是你做的決定
[00:16:06.000 --> 00:16:07.000]  我做的決定
[00:16:07.000 --> 00:16:11.000]  有時候你要去或者不去
[00:16:11.000 --> 00:16:12.000]  不聽神的話
[00:16:12.000 --> 00:16:14.000]  你只是喜歡去就去
[00:16:14.000 --> 00:16:16.000]  錢賺得多就賺得多
[00:16:16.000 --> 00:16:18.000]  能夠過關就過過關
[00:16:18.000 --> 00:16:19.000]  但是親愛的弟兄姐妹
[00:16:19.000 --> 00:16:21.000]  請你注意一樣事
[00:16:21.000 --> 00:16:23.000]  上帝不是要你去或者不去
[00:16:23.000 --> 00:16:25.000]  上帝要你聽他話
[00:16:25.000 --> 00:16:27.000]  對嗎
[00:16:27.000 --> 00:16:29.000]  要你聽他話
[00:16:29.000 --> 00:16:31.000]  簡單一點
[00:16:31.000 --> 00:16:33.000]  人生就簡單一點
[00:16:33.000 --> 00:16:37.000]  否則一段的感情又一段的感情
[00:16:37.000 --> 00:16:40.000]  你總不能夠停下來
[00:16:40.000 --> 00:16:43.000]  親愛的弟兄姐妹
[00:16:43.000 --> 00:16:46.000]  爲什麼我們不早一點回想過來
[00:16:46.000 --> 00:16:48.000]  清醒過來
[00:16:48.000 --> 00:16:50.000]  上帝要祝福你
[00:16:50.000 --> 00:16:51.000]  所以他們去
[00:16:51.000 --> 00:16:52.000]  後來就被殺了
[00:16:52.000 --> 00:16:55.000]  一萬多人被殺
[00:16:55.000 --> 00:16:56.000]  然後上帝說
[00:16:56.000 --> 00:16:57.000]  好
[00:16:57.000 --> 00:16:59.000]  我現在告訴你們
[00:16:59.000 --> 00:17:01.000]  凡你們所有的人
[00:17:01.000 --> 00:17:03.000]  你說不去的
[00:17:03.000 --> 00:17:05.000]  你說不去是嗎
[00:17:05.000 --> 00:17:07.000]  沒有一個人能夠去
[00:17:07.000 --> 00:17:08.000]  沒有一個人
[00:17:08.000 --> 00:17:11.000]  只有你們的後代可以
[00:17:11.000 --> 00:17:13.000]  我今天聽聖經的時候
[00:17:13.000 --> 00:17:14.000]  我覺得很寶貴
[00:17:14.000 --> 00:17:15.000]  他說只有
[00:17:15.000 --> 00:17:17.000]  好像你們擔心
[00:17:17.000 --> 00:17:19.000]  擔心你們的後代
[00:17:19.000 --> 00:17:20.000]  哪些後代
[00:17:20.000 --> 00:17:22.000]  你們所擔心的後代
[00:17:22.000 --> 00:17:23.000]  他們能夠去
[00:17:23.000 --> 00:17:27.000]  你們去不了
[00:17:27.000 --> 00:17:29.000]  再走三十八年
[00:17:29.000 --> 00:17:33.000]  在那裏繞了個圈子
[00:17:33.000 --> 00:17:35.000]  原地跑步
[00:17:35.000 --> 00:17:36.000]  親愛的弟兄姐妹
[00:17:36.000 --> 00:17:38.000]  有時候我看自己的生命
[00:17:38.000 --> 00:17:41.000]  我也輔導一些中年人
[00:17:41.000 --> 00:17:43.000]  也輔導一些年紀比較大
[00:17:43.000 --> 00:17:46.000]  五十多六十歲的人
[00:17:46.000 --> 00:17:49.000]  我真的嘆息
[00:17:49.000 --> 00:17:51.000]  我們大家都後悔了
[00:17:51.000 --> 00:17:56.000]  虛度了很多的年日
[00:17:56.000 --> 00:17:57.000]  對嗎
[00:17:57.000 --> 00:17:59.000]  有沒有
[00:17:59.000 --> 00:18:03.000]  突然之間發覺頭髮白了
[00:18:03.000 --> 00:18:06.000]  還是在那裏原地跑步
[00:18:06.000 --> 00:18:08.000]  踏步
[00:18:08.000 --> 00:18:09.000]  對嗎
[00:18:09.000 --> 00:18:10.000]  不要這樣啊
[00:18:10.000 --> 00:18:12.000]  親愛的弟兄姐妹
[00:18:12.000 --> 00:18:15.000]  讓我們快快地聽上帝的話
[00:18:15.000 --> 00:18:17.000]  上帝是原始的一個旨意
[00:18:17.000 --> 00:18:19.000]  是要祝福你
[00:18:19.000 --> 00:18:22.000]  我們快點回轉吧
[00:18:22.000 --> 00:18:24.000]  迴轉吧
[00:18:24.000 --> 00:18:28.000]  然後他們說要爲神建立聖殿
[00:18:28.000 --> 00:18:29.000]  他說好吧
[00:18:29.000 --> 00:18:32.000]  你爲我建殿沒有問題
[00:18:32.000 --> 00:18:34.000]  所以所羅門你回去看
[00:18:34.000 --> 00:18:35.000]  很寶貴
[00:18:35.000 --> 00:18:37.000]  你聽那個錄音帶
[00:18:37.000 --> 00:18:39.000]  非常好聽
[00:18:39.000 --> 00:18:40.000]  第八章
[00:18:40.000 --> 00:18:41.000]  皇上第八章
[00:18:41.000 --> 00:18:43.000]  第七章第八章
[00:18:43.000 --> 00:18:44.000]  他們在那裏建殿
[00:18:44.000 --> 00:18:49.000]  然後所羅門在那裏禱告
[00:18:49.000 --> 00:18:53.000]  我看我的縫在不在後面
[00:18:53.000 --> 00:18:55.000]  不要緊
[00:18:55.000 --> 00:18:57.000]  我想給一段錄音給你們
[00:18:57.000 --> 00:18:59.000]  不過不要緊
[00:18:59.000 --> 00:19:02.000]  他就是說我們建了這個殿
[00:19:02.000 --> 00:19:04.000]  我們去到那個聖殿
[00:19:04.000 --> 00:19:08.000]  我們建了那個殿
[00:19:08.000 --> 00:19:10.000]  天父如果我們犯了罪
[00:19:10.000 --> 00:19:11.000]  我來禱告的時候
[00:19:11.000 --> 00:19:13.000]  求你聽我們禱告
[00:19:13.000 --> 00:19:14.000]  那個殿
[00:19:14.000 --> 00:19:17.000]  如果我們離棄你
[00:19:17.000 --> 00:19:19.000]  不討你喜悅
[00:19:19.000 --> 00:19:20.000]  我們求你謝免我
[00:19:20.000 --> 00:19:23.000]  請你原諒我們
[00:19:23.000 --> 00:19:26.000]  如果有外邦人來到我們當中
[00:19:26.000 --> 00:19:27.000]  不單只是以色列人
[00:19:27.000 --> 00:19:29.000]  外邦人來到我們當中的時候
[00:19:29.000 --> 00:19:31.000]  求你原諒我們
[00:19:31.000 --> 00:19:34.000]  我們要聽你的話
[00:19:34.000 --> 00:19:36.000]  所以那個場面大得不得了
