
[00:00:00.000 --> 00:00:02.040]  姜:弟兄姊妹,主內平安
[00:03:27.040 --> 00:03:30.240]  姜:在約翰一書有兩次強調
[00:03:30.240 --> 00:03:33.120]  姜:如今就是末世的時光了
[00:03:33.120 --> 00:03:34.600]  姜:因為基督出生
[00:03:34.600 --> 00:03:37.520]  姜:當然也會有敵基督的出現
[00:03:37.520 --> 00:03:40.200]  姜:如今就是末世的時光了
[00:03:40.200 --> 00:03:43.880]  姜:所以第一個階段是末世很早就展開
[00:03:43.880 --> 00:03:45.680]  姜:耶穌一出生就展開了
[00:03:45.680 --> 00:03:50.440]  姜:第二個我們常常會說的是末世跟末期
[00:03:51.800 --> 00:03:54.520]  姜:這個時候就講主再來之前
[00:03:54.520 --> 00:03:56.960]  姜:我們會有一段災難的時間
[00:03:56.960 --> 00:04:01.440]  姜:時候將到人會厭煩見船的教導
[00:04:01.440 --> 00:04:04.240]  姜:所以那個時候就有一段時間
[00:04:04.240 --> 00:04:07.080]  姜:但是已經非常靠近
[00:04:07.080 --> 00:04:09.760]  姜:我也很大膽的這樣說
[00:04:09.760 --> 00:04:12.320]  姜:我們已經進入末期
[00:04:12.320 --> 00:04:16.160]  姜:最後一個階段就是最後那一天
[00:04:16.160 --> 00:04:16.960]  姜:末日
[00:04:16.960 --> 00:04:21.160]  姜:就講主耶穌要審判的那一天
[00:04:21.960 --> 00:04:24.160]  姜:那個日子那個時辰沒有人知道
[00:04:24.160 --> 00:04:26.520]  姜:人子來臨也是一樣
[00:04:26.520 --> 00:04:29.880]  姜:所以我們現在是等最後那一天而已
[00:04:29.880 --> 00:04:32.800]  姜:我們已經有第二個階段了
[00:04:32.800 --> 00:04:36.840]  姜:我們已經這麼清楚有三個階段
[00:04:36.840 --> 00:04:41.520]  姜:我們為什麼要面對艱難
[00:04:41.520 --> 00:04:45.240]  姜:這次艱難有什麼情況呢?
[00:04:45.240 --> 00:04:50.880]  姜:剛才提摩太后書第三章第一到五節就講了
[00:04:51.680 --> 00:04:53.080]  姜:有很多的問題
[00:04:53.080 --> 00:04:56.360]  姜:人專愛自己,性情疏暴
[00:04:56.360 --> 00:04:59.720]  姜:這個首先是人性的變化
[00:04:59.720 --> 00:05:01.680]  姜:我們進入這個階段
[00:05:01.680 --> 00:05:04.200]  姜:我們會看到好多這種情況會出現
[00:05:04.200 --> 00:05:07.960]  姜:專愛自己這個很容易理解
[00:05:07.960 --> 00:05:10.240]  姜:特別在現在這個疫情
[00:05:10.240 --> 00:05:14.040]  姜:你看整個歐洲、美國那邊
[00:05:14.040 --> 00:05:20.080]  姜:愛自己愛到有很多人抗議不戴口罩、不打疫苗
[00:05:20.800 --> 00:05:22.040]  姜:人性變化
[00:05:22.040 --> 00:05:24.600]  姜:你說性情疏暴的話
[00:05:24.600 --> 00:05:29.240]  姜:每天在報章裡面都會有很多兇殘的案件
[00:05:29.240 --> 00:05:31.240]  姜:這個我不用多講了
[00:05:31.240 --> 00:05:34.840]  姜:也有沒有什麼狂傲、偽放的事情
[00:05:34.840 --> 00:05:39.240]  姜:我記得有一個在國內的牧師跟我分享
[00:05:39.240 --> 00:05:44.320]  姜:他說他在大學的時候已經快要畢業了
[00:05:44.320 --> 00:05:46.440]  姜:他有一個很好的女朋友
[00:05:46.440 --> 00:05:50.560]  姜:大概有交往了三年多了
[00:05:50.960 --> 00:05:53.360]  姜:也算是未婚妻準備要結婚的
[00:05:53.360 --> 00:05:54.240]  姜:就畢業以後
[00:05:54.240 --> 00:05:56.320]  姜:當時他還沒牧師嘛
[00:05:56.320 --> 00:05:57.680]  姜:他是一個大學生
[00:05:57.680 --> 00:06:01.200]  姜:但是因為他是基督徒也是蒙昭
[00:06:01.200 --> 00:06:03.720]  姜:所以他堅守真結
[00:06:03.720 --> 00:06:07.600]  姜:從來沒有跟那個女朋友發生性的關係
[00:06:07.600 --> 00:06:13.440]  姜:但是女朋友的同學有一天就問他
[00:06:13.440 --> 00:06:17.360]  姜:你跟你的男朋友交往了三年多
[00:06:17.360 --> 00:06:19.200]  姜:你們上床了沒有?
[00:06:20.280 --> 00:06:23.160]  姜:這個姊妹就說沒有啊
[00:06:23.160 --> 00:06:25.720]  姜:結果發生什麼事?
[00:06:25.720 --> 00:06:29.880]  姜:第二天在大學的校園裡面
[00:06:29.880 --> 00:06:32.800]  姜:就有人在傳出了流言
[00:06:32.800 --> 00:06:36.080]  姜:說這個牧師是二等殘障
[00:06:36.080 --> 00:06:38.600]  姜:為什麼是殘障人士?
[00:06:38.600 --> 00:06:41.080]  姜:因為他是沒有性功能的
[00:06:41.080 --> 00:06:46.240]  姜:哪有交往幾年的女朋友還沒上床?
[00:06:46.760 --> 00:06:50.440]  姜:你看人性變化的程度多麼可怕
[00:06:50.440 --> 00:06:54.720]  姜:另外一方面就是家庭倫理的崩潰
[00:06:54.720 --> 00:07:00.080]  姜:在這個疫情兩年裡面
[00:07:00.080 --> 00:07:04.920]  姜:過去在印度跟孟加拉那邊的地方
[00:07:04.920 --> 00:07:08.400]  姜:有五十萬的女童被賣去同婚
[00:07:08.400 --> 00:07:10.160]  姜:最小的只有九歲
[00:07:10.160 --> 00:07:13.280]  姜:因為父母說我養不起這個孩子
[00:07:14.320 --> 00:07:18.120]  姜:反正在這個地方女孩子的命運
[00:07:18.120 --> 00:07:20.320]  姜:一般都比較不好
[00:07:20.320 --> 00:07:22.160]  姜:加上這個疫情
[00:07:22.160 --> 00:07:27.480]  姜:所以家庭倫理崩潰也在這個情況顯露出來了
[00:07:27.480 --> 00:07:31.640]  姜:假如在香港你天天看報紙
[00:07:31.640 --> 00:07:35.280]  姜:有很多不同的虐待兒童的案件
[00:07:35.280 --> 00:07:38.000]  姜:最近香港也很出名的
[00:07:38.000 --> 00:07:40.800]  姜:就是一個保護兒童的會
[00:07:41.240 --> 00:07:45.200]  姜:結果裡面有三十幾個照顧他們的人
[00:07:45.200 --> 00:07:48.360]  姜:都虐待那些小孩子
[00:07:48.360 --> 00:07:50.360]  姜:警察已經抓了好多人
[00:07:50.360 --> 00:07:53.240]  姜:所以你也看到這種情況
[00:07:53.240 --> 00:07:56.200]  姜:在這個默契不斷地出現
[00:07:56.200 --> 00:08:01.200]  姜:第三個就是我們社會的風氣敗壞
[00:08:01.200 --> 00:08:03.600]  姜:敗壞到甚麼程度呢
[00:08:03.600 --> 00:08:07.880]  姜:貪愛錢財、愛好厭惡
[00:08:09.320 --> 00:08:13.120]  姜:貪愛錢財這個不單是發達國家的事情
[00:08:13.120 --> 00:08:16.840]  姜:反正人類出現的日子裡面
[00:08:16.840 --> 00:08:19.280]  姜:越有錢的人就越貪心
[00:08:19.280 --> 00:08:21.160]  姜:貪愛錢財不是窮人
[00:08:21.160 --> 00:08:24.000]  姜:你會看到很多財團
[00:08:24.000 --> 00:08:26.040]  姜:最近香港也一樣
[00:08:26.040 --> 00:08:28.800]  姜:到處就搶了一個超市的東西
[00:08:28.800 --> 00:08:30.960]  姜:反而加價了
[00:08:30.960 --> 00:08:32.680]  姜:菜市場也是
[00:08:32.680 --> 00:08:34.160]  姜:菜業拼命的加價
[00:08:34.160 --> 00:08:36.240]  姜:其實不是不夠
[00:08:36.240 --> 00:08:38.920]  姜:是因為人貪愛錢財
[00:08:39.080 --> 00:08:42.200]  姜:就把這些東西抬高價錢賣給你
[00:08:42.200 --> 00:08:45.280]  姜:我昨天買了一斤菜心也32塊
[00:08:45.280 --> 00:08:48.640]  姜:愛好厭惡也不用講了
[00:08:48.640 --> 00:08:51.280]  姜:英國首相Johnson
[00:08:51.280 --> 00:08:54.000]  姜:他在這兩年疫情裡面
[00:08:54.000 --> 00:08:58.560]  姜:被查到他在他的首相府唐寧街10號
[00:08:58.560 --> 00:09:01.680]  姜:一共舉行了11次的宴會
[00:09:01.680 --> 00:09:05.800]  姜:你看這種社會風氣的敗壞有多離譜
[00:09:06.960 --> 00:09:10.240]  姜:更加嚴重的情況越來越多
[00:09:10.240 --> 00:09:14.680]  姜:你知道美國有一個運輸部的部長
[00:09:14.680 --> 00:09:16.760]  姜:他是男同性戀者
[00:09:16.760 --> 00:09:19.800]  姜:他領養了一個孩子
[00:09:19.800 --> 00:09:22.240]  姜:他還申請放產假
[00:09:22.240 --> 00:09:25.440]  姜:他是男同性戀也結了婚
[00:09:25.440 --> 00:09:26.920]  姜:跟另外一個男的
[00:09:26.920 --> 00:09:28.440]  姜:領養了一個小孩
[00:09:28.440 --> 00:09:29.840]  姜:還申請放產假
[00:09:29.840 --> 00:09:30.920]  姜:你看多搞笑
[00:09:30.920 --> 00:09:32.720]  姜:這種風氣敗壞
[00:09:32.720 --> 00:09:33.920]  姜:還有好多
[00:09:33.920 --> 00:09:35.600]  姜:越來越多這個情況
[00:09:37.000 --> 00:09:38.560]  姜:在舊金山
[00:09:38.560 --> 00:09:39.520]  姜:San Francisco
[00:09:39.520 --> 00:09:41.960]  姜:還有一個不開槍的獎勵計劃
[00:09:41.960 --> 00:09:44.960]  姜:像美名的罪犯
[00:09:44.960 --> 00:09:47.800]  姜:假如那一個月不開槍的話
[00:09:47.800 --> 00:09:49.880]  姜:還發放300美元
[00:09:49.880 --> 00:09:51.880]  姜:多可怕
[00:09:51.880 --> 00:09:54.920]  姜:不開槍搶劫的人
[00:09:54.920 --> 00:09:56.760]  姜:可以拿到300美元
[00:09:56.760 --> 00:09:58.360]  姜:他本來就是罪犯嘛
[00:09:58.360 --> 00:10:00.400]  姜:就是一個很高危的人
[00:10:00.400 --> 00:10:03.880]  姜:結果現在是允許他們這樣做
[00:10:04.160 --> 00:10:07.120]  姜:政府還要發錢謝謝他們不開槍
[00:10:07.120 --> 00:10:08.320]  姜:你搶了
[00:10:08.320 --> 00:10:09.320]  姜:但是不要開槍
[00:10:09.320 --> 00:10:12.440]  姜:美國有多個州的法案
[00:10:12.440 --> 00:10:16.200]  姜:假如你搶劫少於950美元的話
[00:10:16.200 --> 00:10:17.640]  姜:不算是罪案
[00:10:17.640 --> 00:10:19.840]  姜:所以現在很多華人
[00:10:19.840 --> 00:10:21.880]  姜:亞洲裔的人
[00:10:21.880 --> 00:10:24.520]  姜:他們的店都可以是搶劫的對象
[00:10:24.520 --> 00:10:25.920]  姜:他們很聰明
[00:10:25.920 --> 00:10:28.320]  姜:只有搶不超過950元的話
[00:10:28.320 --> 00:10:29.640]  姜:你報警
[00:10:29.640 --> 00:10:30.880]  姜:沒有人理你
[00:10:30.880 --> 00:10:33.560]  姜:還有一種叫
[00:10:34.040 --> 00:10:35.560]  姜:Gender X的護照
[00:10:35.560 --> 00:10:37.080]  姜:無性別
[00:10:37.080 --> 00:10:39.120]  姜:孩子出生
[00:10:39.120 --> 00:10:41.520]  姜:你不能寫是男還是女的
[00:10:41.520 --> 00:10:44.200]  姜:要等他長大了以後
[00:10:44.200 --> 00:10:45.520]  姜:他自己決定
[00:10:45.520 --> 00:10:47.160]  姜:我想做男的
[00:10:47.160 --> 00:10:48.720]  姜:還是我想做女的
[00:10:48.720 --> 00:10:51.480]  姜:才會在護照上寫名
[00:10:51.480 --> 00:10:53.200]  姜:但你不寫也可以
[00:10:53.200 --> 00:10:55.800]  姜:莫斯科有醫院托兒所
[00:10:55.800 --> 00:10:57.720]  姜:他贏了一個彩票
[00:10:57.720 --> 00:11:00.960]  姜:獎金是95萬美元
[00:11:00.960 --> 00:11:03.720]  姜:結果那個黑幫就打電話
[00:11:04.240 --> 00:11:06.680]  姜:警告那個托兒所
[00:11:06.680 --> 00:11:08.040]  姜:你不能動那個錢
[00:11:08.040 --> 00:11:10.960]  姜:那個錢是我用來買槍支的
[00:11:10.960 --> 00:11:14.680]  姜:還有更多很變態的事情
[00:11:14.680 --> 00:11:16.120]  姜:在演唱會上
[00:11:16.120 --> 00:11:20.680]  姜:歌手公然的尿尿
[00:11:20.680 --> 00:11:22.560]  姜:所以你看
[00:11:22.560 --> 00:11:26.600]  姜:這個社會風氣敗壞的情況越來越嚴重
[00:11:26.600 --> 00:11:29.160]  姜:更有一個可怕的事情
[00:11:29.160 --> 00:11:31.200]  姜:英國Durham University
[00:11:31.200 --> 00:11:33.280]  姜:這個大學已經相當有名的
[00:11:34.160 --> 00:11:35.520]  姜:它開辦一個課程
[00:11:35.520 --> 00:11:36.120]  姜:叫什麼
[00:11:36.120 --> 00:11:38.240]  姜:如何成為性工作者
[00:11:38.240 --> 00:11:41.120]  姜:叫你成為一個妓女
[00:11:41.120 --> 00:11:43.280]  姜:這個Durham University
[00:11:43.280 --> 00:11:46.280]  姜:在大學裡面開辦這種課程
[00:11:46.280 --> 00:11:48.200]  姜:你說可怕不可怕
[00:11:48.200 --> 00:11:50.640]  姜:你不要笑別人
[00:11:50.640 --> 00:11:55.480]  姜:我們香港明年也會舉辦同志運動會
[00:11:55.480 --> 00:11:58.280]  姜:同性戀節叫Gain Game
[00:11:58.280 --> 00:11:59.480]  姜:你看
[00:11:59.480 --> 00:12:02.080]  姜:就是因為疫情本來是今年辦的
[00:12:02.080 --> 00:12:03.720]  姜:今年辦不成
[00:12:03.720 --> 00:12:05.080]  姜:就改到明年
[00:12:05.080 --> 00:12:10.000]  姜:很多社會風氣敗壞的情況越來越嚴重
[00:12:10.000 --> 00:12:13.600]  姜:第四方面
[00:12:13.600 --> 00:12:15.240]  姜:就是教會的情況
[00:12:15.240 --> 00:12:17.400]  姜:我們不要一直在說
[00:12:17.400 --> 00:12:19.120]  姜:哎呀那個是社會的問題
[00:12:19.120 --> 00:12:20.720]  姜:人性敗壞的問題
[00:12:20.720 --> 00:12:22.360]  姜:跟我沒有關係
[00:12:22.360 --> 00:12:23.760]  姜:但是
[00:12:23.760 --> 00:12:25.240]  姜:提摩太后說講什麼
[00:12:25.240 --> 00:12:27.160]  姜:這些人不愛神
[00:12:27.160 --> 00:12:29.560]  姜:有金錢的外貌
[00:12:29.560 --> 00:12:31.800]  姜:違背了金錢的實質
[00:12:32.760 --> 00:12:35.800]  姜:教會也不是有什麼好的見證
[00:12:35.800 --> 00:12:37.200]  姜:其實
[00:12:37.200 --> 00:12:41.880]  姜:你看看我先講一些基礎的情況
[00:12:41.880 --> 00:12:47.560]  姜:在美國有700多個性暴力的案件
[00:12:47.560 --> 00:12:48.760]  姜:強暴的事情
[00:12:48.760 --> 00:12:51.800]  姜:現在美化這個名詞叫什麼性侵
[00:12:51.800 --> 00:12:55.200]  姜:三分之一的牧師被判刑了
[00:12:55.200 --> 00:12:56.280]  姜:坐牢了
[00:12:56.280 --> 00:13:01.160]  姜:法國的天主教也在調查了50年以內
[00:13:01.760 --> 00:13:06.520]  姜:一共有30多萬個案件
[00:13:06.520 --> 00:13:10.880]  姜:都是跟兒童被神父侵犯的情況
[00:13:10.880 --> 00:13:14.880]  姜:所以教會也不是有什麼好的見證
[00:13:14.880 --> 00:13:16.840]  姜:2017年
[00:13:16.840 --> 00:13:19.520]  姜:美蘭精信會總會的主席
[00:13:19.520 --> 00:13:22.440]  姜:因為這個MeToo的運動被揭發
[00:13:22.440 --> 00:13:25.600]  姜:他曾經性侵了多個女童宮
[00:13:25.600 --> 00:13:28.640]  姜:這個是跟我們也有關係
[00:13:28.640 --> 00:13:31.040]  姜:我們精信會是美蘭精信會
[00:13:31.280 --> 00:13:32.520]  姜:那邊傳過來的
[00:13:32.520 --> 00:13:36.560]  姜:我坐牢幾十年教牧童宮
[00:13:36.560 --> 00:13:40.160]  姜:面對過不少教牧犯罪的行為
[00:13:40.160 --> 00:13:43.920]  姜:我最近也遇到一個教會主任牧師
[00:13:43.920 --> 00:13:49.120]  姜:他包二奶包了七年多八年時間
[00:13:49.120 --> 00:13:51.120]  姜:你看多可怕
[00:13:51.120 --> 00:13:54.640]  姜:所以我們看到這個教會的情況
[00:13:54.640 --> 00:13:59.760]  姜:也讓我們面對現在一個非常艱難的日子
[00:14:01.760 --> 00:14:02.920]  姜:出了兩本書
[00:14:02.920 --> 00:14:04.640]  姜:我沒有翻譯
[00:14:04.640 --> 00:14:06.680]  姜:但是簡單地講
[00:14:06.680 --> 00:14:08.080]  姜:Spiritual Abuse
[00:14:08.080 --> 00:14:11.640]  姜:就是俗靈方面的虐待跟侵害
[00:14:11.640 --> 00:14:12.880]  姜:你想
[00:14:12.880 --> 00:14:17.240]  姜:能出書就能講到這個事情
[00:14:17.240 --> 00:14:19.040]  姜:俗靈裏面
[00:14:19.040 --> 00:14:21.680]  姜:這個在教會裏面罪案很多
[00:14:21.680 --> 00:14:25.440]  姜:這兩本書都講到你怎麼逃離這個情況
[00:14:25.440 --> 00:14:28.800]  姜:俗靈方面有什麼虐待
[00:14:28.800 --> 00:14:31.000]  姜:有什麼性侵的行為
[00:14:31.400 --> 00:14:34.000]  姜:都出現在不同的地區
[00:14:34.000 --> 00:14:37.240]  姜:原來在教會都不安全
[00:14:37.240 --> 00:14:39.520]  姜:從前我們常常都以為
[00:14:39.520 --> 00:14:41.760]  姜:都是政權在壓迫宗教
[00:14:41.760 --> 00:14:43.400]  姜:沒想過
[00:14:43.400 --> 00:14:46.400]  姜:在宗教裏面都有很多的罪案
[00:14:46.400 --> 00:14:49.320]  姜:我們就說以為是敵基督
[00:14:49.320 --> 00:14:51.360]  姜:就是外人來附和我們
[00:14:51.360 --> 00:14:52.560]  姜:其實不是
[00:14:52.560 --> 00:14:56.520]  姜:因為人性的敗壞
[00:14:56.520 --> 00:15:01.120]  姜:教會也沒有辦法置身事外
[00:15:02.280 --> 00:15:03.800]  姜:我們會問
[00:15:03.800 --> 00:15:07.880]  姜:我們為什麼在牧師會遇上這麼多艱難的日子
[00:15:07.880 --> 00:15:12.120]  姜:有三個原因是一直都會存在的
[00:15:12.120 --> 00:15:15.200]  姜:第一個就是大多數人
[00:15:15.200 --> 00:15:20.440]  姜:對我們基督教的價值觀不太認同
[00:15:20.440 --> 00:15:24.360]  姜:因為我們活出不同的價值觀
[00:15:24.360 --> 00:15:26.440]  姜:所以我們被揀選的
[00:15:26.440 --> 00:15:29.400]  姜:假如你活得很聖潔的話
[00:15:29.800 --> 00:15:31.360]  姜:不敬虔度日的話
[00:15:31.360 --> 00:15:32.840]  姜:你也會遭受迫害
[00:15:32.840 --> 00:15:34.840]  姜:這是第一方面的
[00:15:34.840 --> 00:15:38.040]  姜:你看保羅也是一個例證
[00:15:38.040 --> 00:15:40.880]  姜:他不信主之前他是迫害人的
[00:15:40.880 --> 00:15:45.200]  姜:他還拿著大祭司的手令到處去抓基督徒
[00:15:45.200 --> 00:15:47.920]  姜:但是他信主了以後
[00:15:47.920 --> 00:15:51.440]  姜:反而是他被迫害
[00:15:51.440 --> 00:15:52.920]  姜:被石頭打
[00:15:52.920 --> 00:15:56.440]  姜:被各種的迫害
[00:15:56.440 --> 00:15:59.560]  姜:他在讀格林多後書十一章
[00:15:59.960 --> 00:16:04.600]  姜:你會看到保羅有很多種情況的迫害都出現
[00:16:04.600 --> 00:16:07.920]  姜:所以我們信主以後
[00:16:07.920 --> 00:16:09.440]  姜:我們正常的話
[00:16:09.440 --> 00:16:12.240]  姜:假如我們活出基督的見證
[00:16:12.240 --> 00:16:14.560]  姜:受迫害是蠻正常的
[00:16:14.560 --> 00:16:16.840]  姜:所以有艱難的日子
[00:16:16.840 --> 00:16:18.840]  姜:第二方面
[00:16:18.840 --> 00:16:21.600]  姜:就是整個地球
[00:16:21.600 --> 00:16:23.680]  姜:七十一人左右吧
[00:16:23.680 --> 00:16:24.800]  姜:七十五不到吧
[00:16:24.800 --> 00:16:29.640]  姜:但是只有百分之二十是屬於基督宗教的
[00:16:29.640 --> 00:16:34.480]  姜:包括天主教、東正教、我們基督教
[00:16:34.480 --> 00:16:38.640]  姜:所以我們跟他們活在同一個地球
[00:16:38.640 --> 00:16:39.920]  姜:同一個世代的話
[00:16:39.920 --> 00:16:42.480]  姜:他們犯錯也無可避免的
[00:16:42.480 --> 00:16:44.760]  姜:讓我們同樣的苦果
[00:16:44.760 --> 00:16:47.520]  姜:最明顯了
[00:16:47.520 --> 00:16:51.040]  姜:第五波的疫情在香港是怎麼發生的
[00:16:51.040 --> 00:16:55.240]  姜:就是有兩個機組人員不守規矩
[00:16:55.240 --> 00:16:56.360]  姜:他們到處跑
[00:16:56.360 --> 00:16:58.560]  姜:把這個Omicron帶進來了
[00:16:58.760 --> 00:17:01.680]  姜:那我們現在整個香港要陪他受罪了
[00:17:01.680 --> 00:17:03.760]  姜:我們是沒辦法避免的
[00:17:03.760 --> 00:17:06.120]  姜:第三種呢
[00:17:06.120 --> 00:17:08.280]  姜:我們有一個艱難的日子
[00:17:08.280 --> 00:17:10.160]  姜:是因為有撒旦的攻擊
[00:17:10.160 --> 00:17:12.160]  姜:因為在神面前
[00:17:12.160 --> 00:17:14.400]  姜:晝夜空告我們弟兄的
[00:17:14.400 --> 00:17:15.760]  姜:你被摔下去
[00:17:15.760 --> 00:17:18.080]  姜:撒旦在神面前
[00:17:18.080 --> 00:17:19.360]  姜:晝夜空告我們
[00:17:19.360 --> 00:17:22.040]  姜:也在我們當中
[00:17:22.040 --> 00:17:24.360]  姜:所以這三種情況
[00:17:24.360 --> 00:17:30.800]  姜:我們沒有辦法不面對艱難的日子
[00:17:30.800 --> 00:17:31.920]  姜:請放心
[00:17:31.920 --> 00:17:34.560]  姜:就是說在世上你們有苦難
[00:17:34.560 --> 00:17:37.760]  姜:另外有兩段經文有講到
[00:17:37.760 --> 00:17:41.440]  姜:他們見你們不與他們同奔放蕩無度的路
[00:17:41.440 --> 00:17:42.520]  姜:就以為怪
[00:17:42.520 --> 00:17:43.840]  姜:偽放你們
[00:17:43.840 --> 00:17:45.520]  姜:肯定的
[00:17:45.520 --> 00:17:49.000]  姜:因為外邦人就是醉酒、放煙
[00:17:49.000 --> 00:17:51.480]  姜:剛才講到那些愛好閹羅
[00:17:51.480 --> 00:17:53.480]  姜:專愛自己不愛神
[00:17:53.760 --> 00:17:56.920]  姜:假如我們跟他們不一樣
