
[00:00:00.000 --> 00:00:03.640]  盧家福在這段十七章的十一至十九節
[00:03:28.600 --> 00:03:29.900]  得著亮光
[00:03:29.900 --> 00:03:32.000]  我們禱告奉耶穌基督聖名祈求
[00:03:32.000 --> 00:03:34.840]  阿們
[00:03:34.840 --> 00:03:39.500]  這段九節經文可以分為三個情節
[00:03:39.500 --> 00:03:43.800]  我用了期待、感恩
[00:03:43.800 --> 00:03:49.600]  和得救這三個向道去看整段經文的鋪排
[00:03:49.600 --> 00:03:53.200]  第一個段落是十一至十三節
[00:03:53.200 --> 00:03:57.140]  經文一開始是關於耶穌的行程的描述
[00:03:57.140 --> 00:04:00.240]  這個時候祂要面向耶路撒冷
[00:04:00.240 --> 00:04:02.340]  面向耶路撒冷的意義就是
[00:04:02.340 --> 00:04:05.240]  祂要成就上帝給予的使命
[00:04:05.240 --> 00:04:09.500]  最終完成救恩的一個使命
[00:04:09.500 --> 00:04:11.400]  在這個時候祂途經撒瑪利亞
[00:04:11.400 --> 00:04:14.040]  和加利利中間的地區
[00:04:14.040 --> 00:04:17.200]  從地理位置來看這個地區的所在地
[00:04:17.200 --> 00:04:19.200]  我們不難去了解
[00:04:19.200 --> 00:04:23.080]  這個地方能夠容納了兩個民族的原因
[00:04:23.080 --> 00:04:24.900]  猶太人和撒瑪利亞人
[00:04:24.900 --> 00:04:28.200]  本來由於他們背後歷史的恩怨
[00:04:28.200 --> 00:04:32.800]  令到猶太人對撒瑪利亞人深存鄙視
[00:04:32.800 --> 00:04:36.600]  猶太人視他們為一個不潔的一群
[00:04:36.600 --> 00:04:40.000]  不屑和他們相處
[00:04:40.000 --> 00:04:42.300]  然而我們可以看到
[00:04:42.300 --> 00:04:44.200]  竟然因為疾病的緣故
[00:04:44.200 --> 00:04:47.180]  他們卻要共處一個地方
[00:04:47.180 --> 00:04:49.000]  一起來生活
[00:04:49.000 --> 00:04:51.100]  在這個場景裡面
[00:04:51.100 --> 00:04:55.800]  令我聯想到人其實很渺小
[00:04:55.800 --> 00:05:00.980]  縱使我們能夠以現在當下的身份自居
[00:05:00.980 --> 00:05:04.140]  我很好 我什麼都有
[00:05:04.140 --> 00:05:06.540]  無論你什麼身份
[00:05:06.540 --> 00:05:09.840]  然而總有一個機會
[00:05:09.840 --> 00:05:12.400]  令到人 令到你
[00:05:12.400 --> 00:05:17.100]  要在大自然的規律面前低頭折腹
[00:05:17.100 --> 00:05:19.100]  其中很現實的就是
[00:05:19.100 --> 00:05:22.200]  生老病死這個大自然的規律
[00:05:22.200 --> 00:05:24.700]  不到你說的
[00:05:24.700 --> 00:05:27.800]  我在想猶太人在撒瑪利亞人面前
[00:05:27.800 --> 00:05:29.700]  甚至在外邦人面前
[00:05:29.700 --> 00:05:31.800]  經常以上帝子民的身份
[00:05:31.800 --> 00:05:34.200]  來致意的一群意識人
[00:05:34.200 --> 00:05:37.500]  會不會都曾經去反省過
[00:05:37.500 --> 00:05:40.800]  其實他們在創造生命的主義面前
[00:05:40.800 --> 00:05:44.800]  不外也是一個蒙因的罪人而已
[00:05:44.800 --> 00:05:46.900]  我們回到經文裡面
[00:05:46.900 --> 00:05:47.800]  我們可以看到
[00:05:47.800 --> 00:05:50.700]  這群被麻風病困鎖的人
[00:05:50.700 --> 00:05:53.900]  他們渴望被釋放的心情
[00:05:53.900 --> 00:05:56.100]  我們看看第十一節裡面的形容
[00:05:56.100 --> 00:05:58.100]  十一十二節裡面的形容
[00:05:58.100 --> 00:05:59.200]  它說
[00:05:59.200 --> 00:06:00.600]  耶穌一進入一個村子
[00:06:00.600 --> 00:06:03.400]  有十個麻風病人迎面而來
[00:06:03.400 --> 00:06:04.800]  遠遠地站著
[00:06:04.800 --> 00:06:09.400]  高聲說 耶穌 老施亞 可憐我們百
[00:06:09.400 --> 00:06:12.400]  遠遠地站著 高聲呼叫著的形容
[00:06:12.400 --> 00:06:15.700]  都反映了他們渴望被醫治的心情
[00:06:15.700 --> 00:06:17.000]  我們留意在這個時候
[00:06:17.000 --> 00:06:20.100]  他們對耶穌的期望是什麼呢
[00:06:20.100 --> 00:06:24.200]  耶穌 老施 可憐我們百
[00:06:24.200 --> 00:06:28.200]  他們期待獲得這位拉比的憐憫
[00:06:28.200 --> 00:06:29.900]  在他們的心目中
[00:06:29.900 --> 00:06:31.400]  對這位拉比
[00:06:31.400 --> 00:06:34.200]  到底是怎樣來理解呢
[00:06:34.200 --> 00:06:35.500]  為什麼他們認為
[00:06:35.500 --> 00:06:39.000]  耶穌可以滿足他們的期望呢
[00:06:39.000 --> 00:06:40.900]  相信大家都會記得
[00:06:40.900 --> 00:06:42.600]  耶穌並不是一次
[00:06:42.600 --> 00:06:46.300]  不止一次地來到醫治大麻風的病人
[00:06:46.300 --> 00:06:47.700]  路加福音的第五章
[00:06:47.700 --> 00:06:49.400]  和馬太福音的二十六章裡面
[00:06:49.400 --> 00:06:51.500]  都有記載過
[00:06:51.500 --> 00:06:54.300]  耶穌醫治麻風病人
[00:06:54.300 --> 00:06:57.600]  而耶穌在加利里這個地區
[00:06:57.600 --> 00:06:59.900]  醫治大麻風病人的消息
[00:06:59.900 --> 00:07:05.100]  一定來傳入到這班麻風病人當中
[00:07:05.100 --> 00:07:08.200]  以致他們一直渴望著
[00:07:08.200 --> 00:07:12.300]  期待著耶穌都來到他們這裡
[00:07:12.300 --> 00:07:15.700]  這條麻風病人的村
[00:07:15.700 --> 00:07:19.200]  這條村子是他們聚集的地方
[00:07:19.200 --> 00:07:22.600]  這也是一個被人厭棄的地方
[00:07:22.600 --> 00:07:25.200]  在這裡
[00:07:25.200 --> 00:07:28.500]  人們看來是一個充滿著不潔
[00:07:28.500 --> 00:07:30.500]  不潔的人聚在一起
[00:07:30.500 --> 00:07:33.500]  這裡是一個不潔之地
[00:07:33.500 --> 00:07:34.900]  從經文的鋪排
[00:07:34.900 --> 00:07:36.000]  我們看到
[00:07:36.000 --> 00:07:40.900]  耶穌似乎是刻意地來到這個地方
[00:07:40.900 --> 00:07:44.300]  在祂要完成上帝給祂的使命上面
[00:07:44.300 --> 00:07:49.500]  耶穌並沒有忽略到這班大麻風病人的需要
[00:07:49.500 --> 00:07:54.600]  耶穌都很想他們得著這份救恩
[00:07:54.600 --> 00:07:57.400]  十一節至十三節這個段落
[00:07:57.400 --> 00:08:01.600]  交代了在當中的人物角色身份
[00:08:01.600 --> 00:08:05.800]  同時也都交代了他們之間的互動的意義
[00:08:05.800 --> 00:08:09.000]  麻風病人期待耶穌的來臨
[00:08:09.000 --> 00:08:11.400]  耶穌來到他們當中
[00:08:11.400 --> 00:08:15.600]  他們要期待的事將要得到實現
[00:08:15.600 --> 00:08:17.300]  十四節開始
[00:08:17.300 --> 00:08:19.200]  就是記載著以至於耶穌
[00:08:19.200 --> 00:08:22.100]  很熱情地回應他們的渴求
[00:08:22.100 --> 00:08:24.600]  就好像第五章的情況一樣
[00:08:24.600 --> 00:08:26.000]  主啊 祢若肯
[00:08:26.000 --> 00:08:27.200]  耶穌就說我肯
[00:08:27.200 --> 00:08:28.900]  祢就得醫治
[00:08:28.900 --> 00:08:31.400]  這個時候耶穌動了慈心
[00:08:31.400 --> 00:08:33.600]  不需要他們走過來
[00:08:33.600 --> 00:08:35.600]  也都不需要他們做任何事情
[00:08:35.600 --> 00:08:38.500]  來表達他們渴望的那種心情
[00:08:38.500 --> 00:08:41.400]  在彼此之間還有一段距離的情況之下
[00:08:41.400 --> 00:08:43.800]  耶穌都同樣大聲地說
[00:08:43.800 --> 00:08:44.800]  你們去吧
[00:08:44.800 --> 00:08:48.300]  將身體給祭司檢查
[00:08:48.300 --> 00:08:50.500]  這個指示很重要
[00:08:50.500 --> 00:08:53.600]  麻風病人要去給祭司確認
[00:08:53.600 --> 00:08:56.200]  祂的病得醫治 得到潔癥
[00:08:56.200 --> 00:08:59.600]  是根據猶太人他們的律法要求
[00:08:59.600 --> 00:09:01.700]  千萬年來都是這樣的了
[00:09:01.700 --> 00:09:05.000]  這個要求是為了讓猶太社群
[00:09:05.000 --> 00:09:08.100]  重新接納這班麻風病人
[00:09:08.100 --> 00:09:11.100]  這班得醫治的病人
[00:09:11.100 --> 00:09:13.400]  復原的病人
[00:09:13.400 --> 00:09:16.200]  接納他們好轉了
[00:09:16.200 --> 00:09:20.300]  可以回復平常的生活了
[00:09:20.300 --> 00:09:21.500]  好了
[00:09:21.500 --> 00:09:24.800]  這班病人得到耶穌的回應
[00:09:24.800 --> 00:09:27.100]  得到祂的醫治了
[00:09:27.100 --> 00:09:29.400]  康復了
[00:09:29.400 --> 00:09:30.900]  他們當然很興奮
[00:09:30.900 --> 00:09:33.300]  很高興地照著律法的要求
[00:09:33.300 --> 00:09:35.300]  也都照著耶穌的吩咐
[00:09:35.300 --> 00:09:36.900]  去祭司那裡
[00:09:36.900 --> 00:09:39.700]  理所當然
[00:09:39.700 --> 00:09:43.400]  從敘事的鋪排就是這樣看了
[00:09:43.400 --> 00:09:46.000]  沒有什麼令人意外的過程
[00:09:46.000 --> 00:09:50.600]  不過這幾節經文裡面有一個聚焦
[00:09:50.600 --> 00:09:53.900]  就是那個撒瑪利亞人
[00:09:53.900 --> 00:09:58.400]  我們可以看看第十五節裡面的形容
[00:09:58.400 --> 00:10:01.200]  其中有一個看見自己已經好了
[00:10:01.200 --> 00:10:03.900]  就回來大聲歸榮耀給神
[00:10:03.900 --> 00:10:04.900]  十六節
[00:10:04.900 --> 00:10:07.800]  又撫復在耶穌腳前感謝他
[00:10:07.800 --> 00:10:11.400]  這人是撒瑪利亞人
[00:10:11.400 --> 00:10:15.700]  這個聚焦有什麼意義呢
[00:10:15.700 --> 00:10:18.900]  這個撒瑪利亞人這個時候的表現
[00:10:18.900 --> 00:10:21.100]  正正就是讓我們看到
[00:10:21.100 --> 00:10:25.100]  將整個故事推向一個高潮的起點
[00:10:25.100 --> 00:10:28.600]  這個撒瑪利亞人沒有跟大隊
[00:10:28.600 --> 00:10:32.000]  其餘九個人去祭司那裡
[00:10:32.000 --> 00:10:33.200]  聖經學者認為
[00:10:33.200 --> 00:10:34.700]  因為他是撒瑪利亞人
[00:10:34.700 --> 00:10:40.800]  自然不會跟猶太人一起去猶太人祭司的地方
[00:10:40.800 --> 00:10:42.500]  所以方向不同
[00:10:42.500 --> 00:10:50.300]  不過他們也不是去自己撒瑪利亞人的祭司裡面
[00:10:50.300 --> 00:10:54.700]  他遠遠地聽到主耶穌的應允之後
[00:10:54.700 --> 00:10:58.400]  同時在他察覺到自己的病痊癒的時候
[00:10:58.400 --> 00:11:00.500]  就立刻跑過來
[00:11:00.500 --> 00:11:03.700]  迎向著耶穌來跑過去
[00:11:03.700 --> 00:11:06.200]  聖經描述他是一路走的時候
[00:11:06.200 --> 00:11:09.700]  一路用一個令人詫異驚訝
[00:11:09.700 --> 00:11:14.200]  或者是覺得很不簡單的一個聲調
[00:11:14.200 --> 00:11:19.800]  來表達他對上帝的稱眾讚美主
[00:11:19.800 --> 00:11:24.500]  讚美主來高聲跑向耶穌
[00:11:24.500 --> 00:11:29.100]  我們可以想像到他是多麼興奮
[00:11:29.100 --> 00:11:33.000]  看來我們從他的行為表現
[00:11:33.000 --> 00:11:35.400]  我們可以聯想到
[00:11:35.400 --> 00:11:39.200]  一直困鎖著這位撒瑪利亞人的肉體
[00:11:39.200 --> 00:11:43.600]  令到他不能夠跟平常人一樣生活的環疾
[00:11:43.600 --> 00:11:53.900]  這個枷鎖讓這位朋友經歷了不少的折磨
[00:11:53.900 --> 00:11:56.400]  磨去他的年日
[00:11:56.400 --> 00:12:00.200]  也都磨去他的心智
[00:12:00.200 --> 00:12:03.600]  一路抑壓著他的情緒
[00:12:03.600 --> 00:12:05.200]  然而在這一刻
[00:12:05.200 --> 00:12:07.300]  竟然得到釋放
[00:12:07.300 --> 00:12:12.700]  又怎會不亡形高聲讚頌上帝呢
[00:12:12.700 --> 00:12:16.600]  然而這位朋友雖然亡形
[00:12:16.600 --> 00:12:19.200]  但是他沒有亡本
[00:12:19.200 --> 00:12:22.400]  他來到耶穌的跟前
[00:12:22.400 --> 00:12:23.300]  什麼都沒有說
[00:12:23.300 --> 00:12:27.500]  就跛下俯伏在耶穌面前感謝耶穌
[00:12:27.500 --> 00:12:32.700]  感激這位解虛他困鎖的人
[00:12:32.700 --> 00:12:35.500]  他這個行動有什麼特別呢
[00:12:35.500 --> 00:12:38.200]  或者我們先來看看
[00:12:38.200 --> 00:12:43.000]  耶穌對他這份的感激有什麼表達
[00:12:43.000 --> 00:12:47.000]  我們在第十九節最後那句說話裡面看到
[00:12:47.000 --> 00:12:47.600]  耶穌就說
[00:12:47.600 --> 00:12:51.500]  「起來,走吧,你都信夠了呢」
[00:12:51.500 --> 00:12:53.800]  我們從這份說話裡面看到
[00:12:53.800 --> 00:12:57.000]  似乎耶穌很欣賞他
[00:12:57.000 --> 00:13:01.300]  耶穌欣賞他的地方是什麼呢
[00:13:01.300 --> 00:13:03.700]  這個來到耶穌面前
[00:13:03.700 --> 00:13:07.400]  感激的一個行動、心態
[00:13:07.400 --> 00:13:09.900]  有什麼值得欣賞呢
[00:13:09.900 --> 00:13:12.200]  我們嘗試進入在經文裡面
[00:13:12.200 --> 00:13:14.600]  第十七至十九節裡面的內容
[00:13:14.600 --> 00:13:19.400]  我們再去深思
[00:13:19.400 --> 00:13:22.100]  在這個段落裡面
[00:13:22.100 --> 00:13:25.600]  十七至十九節有一個對比
[00:13:25.600 --> 00:13:29.900]  耶穌聽到、看到這個撒瑪利亞人這樣的行動
[00:13:29.900 --> 00:13:30.900]  就問了一個問題
[00:13:30.900 --> 00:13:33.100]  其他九個呢
[00:13:33.100 --> 00:13:36.100]  這個在這裡形成一個反差
[00:13:36.100 --> 00:13:41.800]  這個反差更加將這個罪招提升了出來
[00:13:41.800 --> 00:13:47.800]  這幫人沒有因為病得醫治而感激神
[00:13:47.800 --> 00:13:50.000]  是不是這個問題呢
[00:13:50.000 --> 00:13:53.400]  我們可以留意一下
[00:13:53.400 --> 00:13:56.900]  這個撒瑪利亞人、這個外族人
[00:13:56.900 --> 00:13:59.100]  來到跛在耶穌眼前
[00:13:59.100 --> 00:14:03.100]  他的心情是怎樣的一回事
[00:14:03.100 --> 00:14:06.000]  耶穌關注這種態度
[00:14:06.000 --> 00:14:08.400]  我們先看看這個撒瑪利亞人的態度
[00:14:08.400 --> 00:14:10.700]  有什麼值得我們留意
[00:14:10.700 --> 00:14:14.200]  我們可以透過他的行動去想
[00:14:14.200 --> 00:14:17.000]  或者我們墮入他的處境
[00:14:17.000 --> 00:14:22.400]  如果你有病得醫治,醫好了
[00:14:22.400 --> 00:14:24.800]  你會不會想一下
[00:14:24.800 --> 00:14:27.000]  或者有什麼情況之下
[00:14:27.000 --> 00:14:32.200]  你會跟醫好你的醫生做好朋友呢
[00:14:32.200 --> 00:14:35.700]  可能是「我很欣賞你啊,李醫生」
[00:14:35.700 --> 00:14:37.400]  「我很想跟你做朋友」
[00:14:37.400 --> 00:14:39.000]  「我很感激你啊,李醫生」
[00:14:39.000 --> 00:14:40.600]  「我很想跟你做朋友」
[00:14:40.600 --> 00:14:43.400]  甚至乎或者你會想
[00:14:43.400 --> 00:14:45.900]  「牧師,不會吧」
[00:14:45.900 --> 00:14:49.600]  「醫生醫我,好我,理所當然」
[00:14:49.600 --> 00:14:53.400]  「又沒有必要啊」
[00:14:53.400 --> 00:14:57.600]  也許其餘的九個人就是這樣
[00:14:57.600 --> 00:14:59.400]  醫好我,就醫好我吧
[00:14:59.400 --> 00:15:03.200]  接著我回去社群裡面,回復正常
[00:15:03.200 --> 00:15:04.900]  我去到祭司面前
[00:15:04.900 --> 00:15:09.400]  一樣可以感恩而已
[00:15:09.400 --> 00:15:12.600]  我心存感激就可以了
[00:15:12.600 --> 00:15:13.800]  用不著這樣嗎
[00:15:13.800 --> 00:15:16.500]  耶穌,你不要那麼在意
[00:15:16.500 --> 00:15:17.800]  是的,的確
[00:15:17.800 --> 00:15:22.400]  我相信主耶穌不是為了要我們心存感激
[00:15:22.400 --> 00:15:26.400]  而去醫他們
[00:15:26.400 --> 00:15:31.300]  這正正是這個祭司裡面的重點所在
[00:15:31.300 --> 00:15:33.900]  耶穌期待經歷過醫治
[00:15:33.900 --> 00:15:35.600]  經歷過神蹟的我們
[00:15:35.600 --> 00:15:38.500]  對祂,這位從神而來的人
[00:15:38.500 --> 00:15:40.400]  這位從神而來的獨一兒子
[00:15:40.400 --> 00:15:42.200]  有一個深入的認識
[00:15:42.200 --> 00:15:45.800]  這就是祂的心意
[00:15:45.800 --> 00:15:50.400]  主耶穌期待我們的,是不要停留在神蹟之中
[00:15:50.400 --> 00:15:52.600]  不要只是看到我的困難
[00:15:52.600 --> 00:15:54.600]  主耶穌幫我解決了
[00:15:54.600 --> 00:15:57.200]  所以我讚美主
[00:15:57.200 --> 00:16:01.600]  這只是一個信仰入門的起點
[00:16:01.600 --> 00:16:03.100]  《養福音》裡面也提過
[00:16:03.100 --> 00:16:07.800]  神蹟是要我們知道耶穌是神的兒子
[00:16:07.800 --> 00:16:10.200]  這才是神蹟的意義
[00:16:10.200 --> 00:16:16.000]  撒瑪利亞人不要忽略眼前這位可以施行神蹟的拉比
[00:16:16.000 --> 00:16:18.800]  在他心裡面,對耶穌的認識
[00:16:18.800 --> 00:16:23.200]  一定比剛才他在等待耶穌來到村的時候
[00:16:23.200 --> 00:16:26.200]  有完全不同的想法
[00:16:26.200 --> 00:16:29.100]  耶穌並不是一個普通的拉比
[00:16:29.100 --> 00:16:31.700]  在撒瑪利亞人的心目中
[00:16:31.700 --> 00:16:35.300]  耶穌一定是那個從神而來的人
[00:16:35.300 --> 00:16:39.700]  耶穌正在做昔日以利亞的事情
[00:16:39.700 --> 00:16:42.800]  這是我的觀察、留意
[00:16:42.800 --> 00:16:45.100]  從前以色列的先知以利亞
[00:16:45.100 --> 00:16:47.400]  也是一直在傳講神的道
[00:16:47.400 --> 00:16:53.600]  也是一直在傳講神蹟的醫治
[00:16:53.600 --> 00:16:58.000]  撒瑪利亞人撫服在耶穌的腳前
[00:16:58.000 --> 00:17:02.100]  反映出他的心靈被耶穌震撼了
[00:17:02.100 --> 00:17:06.700]  他認定了耶穌是從神而來的這個態度
[00:17:06.700 --> 00:17:10.300]  是他對耶穌的信心的表現
[00:17:10.300 --> 00:17:12.700]  得醫治了
[00:17:12.700 --> 00:17:15.300]  這個一定不簡單的人
[00:17:15.300 --> 00:17:17.200]  我能夠得醫治
[00:17:17.200 --> 00:17:20.300]  眼前這個一定是從神而來的人
[00:17:20.300 --> 00:17:23.200]  這個是撒瑪利亞人的心聲
[00:17:23.200 --> 00:17:25.600]  所以耶穌就跟他說
[00:17:25.600 --> 00:17:28.800]  「起來,走吧,你的信救了你」
[00:17:28.800 --> 00:17:34.200]  因為耶穌很高興這個撒瑪利亞人他的信心
[00:17:34.200 --> 00:17:37.700]  他對上帝所差派的主耶穌
[00:17:37.700 --> 00:17:42.500]  這位獨一的上帝的兒子的信心
[00:17:42.500 --> 00:17:45.800]  才能夠得到真正的拯救
[00:17:45.800 --> 00:17:48.500]  耶穌欣賞他這份信心
[00:17:48.500 --> 00:17:52.100]  由信心帶給這個人的拯救
[00:17:52.100 --> 00:17:53.700]  或者我再補充一下
[00:17:53.700 --> 00:17:57.700]  在猶太人文化傳統裡面有一種觀念
[00:17:57.700 --> 00:18:00.900]  他們認為患大麻瘋病是因為得罪神
[00:18:00.900 --> 00:18:03.200]  是神的奏助
[00:18:03.200 --> 00:18:06.700]  我們可以在舊約聖經裡面的烏西亞王
[00:18:06.700 --> 00:18:11.800]  或者再早一點的米利暗女仙之身上看到
[00:18:11.800 --> 00:18:14.500]  麻瘋病跟他們被神懲罰
[00:18:14.500 --> 00:18:17.200]  有一個很密切的關係
[00:18:17.200 --> 00:18:20.500]  只有罪得赦免病才得醫治
[00:18:20.500 --> 00:18:24.000]  是他們一直以來的觀念
[00:18:24.000 --> 00:18:24.900]  這樣說
[00:18:24.900 --> 00:18:28.600]  撒瑪利亞人不但看到罪得赦免
[00:18:28.600 --> 00:18:32.800]  更加看到赦免人罪惡的主耶穌
[00:18:32.800 --> 00:18:36.300]  那份的震撼力
[00:18:36.300 --> 00:18:40.900]  人得到赦免可以再犯罪
[00:18:40.900 --> 00:18:46.600]  我深信唯有我們懂得去親近主耶穌
[00:18:46.600 --> 00:18:50.100]  親近這位可以赦免人罪的主
[00:18:50.100 --> 00:18:52.500]  我們才有能力不再犯罪
[00:18:52.500 --> 00:18:56.500]  勝過罪惡的恩友
[00:18:56.500 --> 00:19:01.200]  如果我們只是著眼於身體得醫治
[00:19:01.200 --> 00:19:04.900]  但是忽略了靈性上的醫治
[00:19:04.900 --> 00:19:07.800]  會不會是更大的失誤
[00:19:07.800 --> 00:19:10.400]  更大的不足
[00:19:10.400 --> 00:19:15.900]  甚至在救恩的角度來說是很可惜呢
[00:19:15.900 --> 00:19:21.300]  耶穌豈不是很期待著我們親近祂嗎
[00:19:21.300 --> 00:19:25.700]  唯有親近祂的時候才得到真正的生命
[00:19:25.700 --> 00:19:29.700]  當耶穌說我是道路真理生命
[00:19:29.700 --> 00:19:33.400]  若不藉著我 不能到乎那裡去
[00:19:33.400 --> 00:19:36.700]  這是上耶穌的心意
[00:19:36.700 --> 00:19:38.200]  從聖經的觀點來看
[00:19:38.200 --> 00:19:41.300]  身體會腦壞 靈魂是永遠的
[00:19:41.300 --> 00:19:44.400]  肉身醫好了會再病
[00:19:44.400 --> 00:19:48.000]  如果靈魂病了呢
[00:19:48.000 --> 00:19:50.100]  沒有醫治的良方
[00:19:50.100 --> 00:19:53.100]  將會是一個永遠的痛苦
[00:19:53.100 --> 00:19:55.300]  我們可以看到撒瑪利亞人的信仰
[00:19:55.300 --> 00:19:59.000]  沒有停留在肉體上的滿足
[00:19:59.000 --> 00:20:02.300]  她的信仰內容在這一刻被豐富了
[00:20:02.300 --> 00:20:03.800]  進深了
[00:20:03.800 --> 00:20:06.700]  因為她看到赦免罪人的主耶穌
[00:20:06.700 --> 00:20:10.700]  她認識到要把眼光放在主耶穌身上
[00:20:10.700 --> 00:20:14.500]  不要錯過了這個寶貴的經驗
[00:20:14.500 --> 00:20:17.300]  她撫服在耶穌面前
[00:20:17.300 --> 00:20:18.600]  因為她認定
[00:20:18.600 --> 00:20:23.200]  唯有一位從神義來的才能夠赦免她的罪
[00:20:23.200 --> 00:20:25.700]  除去人的不潔
[00:20:25.700 --> 00:20:29.300]  「起來,走吧,你都信,救了你」
[00:20:29.300 --> 00:20:32.900]  這句話給我有深切的反省
[00:20:32.900 --> 00:20:35.700]  而這句話更加徹徹地反映在
[00:20:35.700 --> 00:20:40.700]  這位外邦人心裡面的信仰歷程上
[00:20:40.700 --> 00:20:44.400]  所以耶穌肯定了她的信心
[00:20:44.400 --> 00:20:51.200]  「起來,走吧,你都信,救了你」
[00:20:51.200 --> 00:20:55.800]  撒瑪利亞人她珍惜重視的
[00:20:55.800 --> 00:20:59.100]  不是自己的身體「得醫治」
[00:20:59.100 --> 00:21:01.500]  她超越的眼光看到
[00:21:01.500 --> 00:21:02.900]  賜予她生命
[00:21:02.900 --> 00:21:07.200]  賜予她復原的耶穌基督
