
[00:00:00.000 --> 00:00:03.000]  我們一起有一個很簡單的祈禱 好嗎?
[00:03:53.000 --> 00:03:55.000]  說不出話來
[00:03:55.000 --> 00:03:59.000]  聽見聲音卻看不見人
[00:03:59.000 --> 00:04:01.000]  蘇羅從地上起來
[00:04:01.000 --> 00:04:03.000]  睜開眼睛
[00:04:03.000 --> 00:04:05.000]  竟不能看見什麼
[00:04:05.000 --> 00:04:07.000]  有人拉他的手
[00:04:07.000 --> 00:04:10.000]  領他進了大馬式
[00:04:10.000 --> 00:04:13.000]  三日不能看見
[00:04:13.000 --> 00:04:16.000]  也不吃也不喝
[00:04:16.000 --> 00:04:18.000]  接著十七節
[00:04:18.000 --> 00:04:20.000]  一路去到二十一節
[00:04:20.000 --> 00:04:22.000]  我邀請大家一起讀
[00:04:22.000 --> 00:04:23.000]  十七節開始
[00:04:23.000 --> 00:04:24.000]  請讀
[00:04:24.000 --> 00:04:28.000]  阿那尼亞就去了那家
[00:04:28.000 --> 00:04:31.000]  把手按在蘇羅身上說
[00:04:31.000 --> 00:04:33.000]  兄弟蘇羅
[00:04:33.000 --> 00:04:35.000]  在你來的路上
[00:04:35.000 --> 00:04:37.000]  向你顯現的主
[00:04:37.000 --> 00:04:38.000]  就是耶穌
[00:04:38.000 --> 00:04:40.000]  打發我來
[00:04:40.000 --> 00:04:42.000]  叫你能看見
[00:04:42.000 --> 00:04:44.000]  又被聖靈充滿
[00:04:44.000 --> 00:04:46.000]  蘇羅的眼睛上
[00:04:46.000 --> 00:04:49.000]  好像有輪立刻掉下來
[00:04:49.000 --> 00:04:52.000]  他就能看見
[00:04:52.000 --> 00:04:54.000]  於是起來受了洗
[00:04:54.000 --> 00:04:58.000]  吃過飯就見葬了
[00:04:58.000 --> 00:05:00.000]  蘇羅大馬式的門徒
[00:05:00.000 --> 00:05:03.000]  同住了些日子
[00:05:03.000 --> 00:05:07.000]  就在國會堂裡宣傳耶穌
[00:05:07.000 --> 00:05:09.000]  說祂是神的兒子
[00:05:09.000 --> 00:05:12.000]  凡聽見的人都驚奇
[00:05:12.000 --> 00:05:14.000]  耶路撒冷殘害
[00:05:14.000 --> 00:05:16.000]  求告者明的
[00:05:16.000 --> 00:05:18.000]  不是這人嗎?
[00:05:18.000 --> 00:05:21.000]  並且他到這裡來
[00:05:21.000 --> 00:05:23.000]  特要捆綁他們
[00:05:23.000 --> 00:05:28.000]  大道祭司長那裡
[00:05:28.000 --> 00:05:31.000]  不一樣的人生
[00:05:31.000 --> 00:05:33.000]  新的方向
[00:05:33.000 --> 00:05:35.000]  我們先看到第一樣
[00:05:35.000 --> 00:05:38.000]  是有經歷
[00:05:38.000 --> 00:05:41.000]  蘇羅的人生
[00:05:41.000 --> 00:05:43.000]  他有新的方向
[00:05:43.000 --> 00:05:46.000]  因為他在大馬式路上
[00:05:46.000 --> 00:05:49.000]  真實地經歷著
[00:05:49.000 --> 00:05:51.000]  主耶穌向他顯現
[00:05:51.000 --> 00:05:54.000]  他的人生有新的方向
[00:05:54.000 --> 00:05:57.000]  成為了另外一個人
[00:05:57.000 --> 00:05:59.000]  保羅有什麼經歷呢?
[00:05:59.000 --> 00:06:01.000]  我們一起來找找
[00:06:01.000 --> 00:06:03.000]  保羅有什麼經歷呢?
[00:06:03.000 --> 00:06:05.000]  我們先看到
[00:06:05.000 --> 00:06:07.000]  有光照耀
[00:06:07.000 --> 00:06:09.000]  第三節
[00:06:09.000 --> 00:06:11.000]  聖經說蘇羅行路
[00:06:11.000 --> 00:06:13.000]  將到大馬式
[00:06:13.000 --> 00:06:16.000]  忽然從天上發光
[00:06:16.000 --> 00:06:20.000]  四面照著他
[00:06:20.000 --> 00:06:22.000]  所以才看見
[00:06:22.000 --> 00:06:24.000]  有大光照耀他
[00:06:24.000 --> 00:06:27.000]  接著
[00:06:27.000 --> 00:06:29.000]  與主對話
[00:06:29.000 --> 00:06:31.000]  第四節
[00:06:31.000 --> 00:06:33.000]  他就跌倒在地
[00:06:33.000 --> 00:06:35.000]  聽見有聲音對他說
[00:06:35.000 --> 00:06:37.000]  蘇羅!蘇羅!
[00:06:37.000 --> 00:06:39.000]  你為什麼逼迫我?
[00:06:39.000 --> 00:06:40.000]  他說
[00:06:40.000 --> 00:06:42.000]  主啊!你是誰?
[00:06:42.000 --> 00:06:44.000]  主說
[00:06:44.000 --> 00:06:48.000]  我就是你所逼迫的耶穌
[00:06:48.000 --> 00:06:50.000]  所以我們看到
[00:06:50.000 --> 00:06:52.000]  保羅
[00:06:52.000 --> 00:06:55.000]  與主耶穌有真實的對話
[00:06:55.000 --> 00:06:57.000]  這是一個對話
[00:06:57.000 --> 00:06:59.000]  我們再看
[00:06:59.000 --> 00:07:01.000]  有主的吩咐
[00:07:01.000 --> 00:07:03.000]  第六節
[00:07:03.000 --> 00:07:05.000]  起來進城去
[00:07:05.000 --> 00:07:07.000]  這就是主耶穌
[00:07:07.000 --> 00:07:09.000]  和保羅說
[00:07:09.000 --> 00:07:11.000]  起來進城去
[00:07:11.000 --> 00:07:13.000]  你所當做的事
[00:07:13.000 --> 00:07:16.000]  必有人告訴你
[00:07:16.000 --> 00:07:18.000]  所以
[00:07:18.000 --> 00:07:20.000]  保羅的經歷裡
[00:07:20.000 --> 00:07:24.000]  主耶穌很清楚地吩咐他
[00:07:24.000 --> 00:07:27.000]  很清楚地吩咐他
[00:07:27.000 --> 00:07:29.000]  我們再看
[00:07:29.000 --> 00:07:31.000]  主對他說
[00:07:31.000 --> 00:07:33.000]  第七節
[00:07:33.000 --> 00:07:35.000]  同行的人站在那裡
[00:07:35.000 --> 00:07:37.000]  說不出話來
[00:07:37.000 --> 00:07:39.000]  聽見聲音
[00:07:39.000 --> 00:07:41.000]  卻看不見人
[00:07:41.000 --> 00:07:43.000]  這個經歷
[00:07:43.000 --> 00:07:46.000]  是保羅與主耶穌之間的
[00:07:46.000 --> 00:07:48.000]  一個經歷
[00:07:48.000 --> 00:07:50.000]  是一個很真實
[00:07:50.000 --> 00:07:53.000]  個人的經歷
[00:07:53.000 --> 00:07:57.000]  保羅的生命有很大的改變
[00:07:57.000 --> 00:08:00.000]  他的生命有很新的方向
[00:08:00.000 --> 00:08:02.000]  因為他有什麼?
[00:08:02.000 --> 00:08:04.000]  因為他有很真實
[00:08:04.000 --> 00:08:06.000]  與主耶穌
[00:08:06.000 --> 00:08:08.000]  個人的經歷
[00:08:08.000 --> 00:08:11.000]  我們看他的轉變
[00:08:11.000 --> 00:08:13.000]  第一第二節
[00:08:13.000 --> 00:08:15.000]  和十九二十一節
[00:08:15.000 --> 00:08:18.000]  是一個極大的對比
[00:08:18.000 --> 00:08:20.000]  我們看第一節
[00:08:20.000 --> 00:08:22.000]  到第二節
[00:08:22.000 --> 00:08:24.000]  聖經說
[00:08:24.000 --> 00:08:26.000]  素來仍然向主的門徒
[00:08:26.000 --> 00:08:28.000]  口吐威嚇兇殺的話
[00:08:28.000 --> 00:08:30.000]  去見大祭司
[00:08:30.000 --> 00:08:33.000]  求文書給大馬式的國會堂
[00:08:33.000 --> 00:08:36.000]  若是找著信奉者道的人
[00:08:36.000 --> 00:08:38.000]  無論男女
[00:08:38.000 --> 00:08:41.000]  都准他捆綁帶到耶路撒冷
[00:08:41.000 --> 00:08:42.000]  十九節
[00:08:42.000 --> 00:08:44.000]  看見轉變了
[00:08:44.000 --> 00:08:47.000]  吃過飯就見狀
[00:08:47.000 --> 00:08:49.000]  蘇羅和大馬式的門徒
[00:08:49.000 --> 00:08:52.000]  同住了些日子
[00:08:52.000 --> 00:08:56.000]  就在國會堂裡宣傳耶穌
[00:08:56.000 --> 00:08:58.000]  說他是神的兒子
[00:08:58.000 --> 00:09:00.000]  凡聽見的人都驚奇
[00:09:00.000 --> 00:09:02.000]  說什麼?
[00:09:02.000 --> 00:09:04.000]  在耶路撒冷
[00:09:04.000 --> 00:09:08.000]  撐開求告者名的
[00:09:08.000 --> 00:09:11.000]  不是這人嗎?
[00:09:11.000 --> 00:09:13.000]  看見他轉變了嗎?
[00:09:13.000 --> 00:09:15.000]  所以第一第二節
[00:09:15.000 --> 00:09:19.000]  蘇羅還是殘害教會
[00:09:19.000 --> 00:09:22.000]  反對逼迫基督徒
[00:09:22.000 --> 00:09:26.000]  但到了十九二十一節
[00:09:26.000 --> 00:09:29.000]  他卻與基督徒同住
[00:09:29.000 --> 00:09:33.000]  甚至在國會堂裡
[00:09:33.000 --> 00:09:37.000]  傳講見證耶穌是神的兒子
[00:09:37.000 --> 00:09:38.000]  二十一節
[00:09:38.000 --> 00:09:41.000]  凡聽見的人都驚奇
[00:09:41.000 --> 00:09:46.000]  耶路撒冷撐開求告者名的人
[00:09:46.000 --> 00:09:50.000]  不是這人嗎?
[00:09:50.000 --> 00:09:52.000]  弟兄姊妹
[00:09:52.000 --> 00:09:54.000]  我們信主
[00:09:54.000 --> 00:09:59.000]  或者我們生命遇見主耶穌之後
[00:09:59.000 --> 00:10:02.000]  我們的人生都應該有一個
[00:10:02.000 --> 00:10:04.000]  不一樣的人生
[00:10:04.000 --> 00:10:09.000]  都應該有一個新的方向
[00:10:09.000 --> 00:10:13.000]  你和我的人生是否有新的方向
[00:10:13.000 --> 00:10:16.000]  你知不知道在乎什麼?
[00:10:16.000 --> 00:10:20.000]  為什麼有些人沒有新的方向呢?
[00:10:20.000 --> 00:10:26.000]  是在乎你和我有沒有真正經歷過主
[00:10:26.000 --> 00:10:28.000]  有沒有真正經歷過主
[00:10:28.000 --> 00:10:31.000]  每個人的經歷都不一樣
[00:10:31.000 --> 00:10:34.000]  未必需要像保羅那樣
[00:10:34.000 --> 00:10:37.000]  有沒有光照過來
[00:10:37.000 --> 00:10:40.000]  開燈就有了
[00:10:40.000 --> 00:10:42.000]  未必像保羅一樣
[00:10:42.000 --> 00:10:44.000]  當主耶穌向他顯現的時候
[00:10:44.000 --> 00:10:47.000]  是有大光直照他
[00:10:47.000 --> 00:10:49.000]  未必是這樣
[00:10:49.000 --> 00:10:51.000]  但我們信主的時候
[00:10:51.000 --> 00:10:53.000]  在黑暗罪惡裡
[00:10:53.000 --> 00:10:55.000]  你記得你怎樣信主嗎?
[00:10:55.000 --> 00:10:58.000]  是主而明亮的神聖
[00:10:58.000 --> 00:11:01.000]  這樣照入我們的內心心田
[00:11:01.000 --> 00:11:04.000]  讓我們知罪悔改
[00:11:04.000 --> 00:11:08.000]  每一位應該是這樣
[00:11:08.000 --> 00:11:14.000]  帶給我們在罪裡面得到赦免和釋放
[00:11:14.000 --> 00:11:18.000]  保羅和主耶穌的經歷
[00:11:18.000 --> 00:11:20.000]  剛才提過
[00:11:20.000 --> 00:11:23.000]  就是他和主有直接的對話
[00:11:23.000 --> 00:11:25.000]  有直接的對話
[00:11:25.000 --> 00:11:29.000]  信主之後的你和我
[00:11:29.000 --> 00:11:34.000]  有沒有恢復和神建立一個
[00:11:34.000 --> 00:11:36.000]  個人真實的關係
[00:11:36.000 --> 00:11:37.000]  有沒有啊?
[00:11:37.000 --> 00:11:39.000]  你和主有沒有真實的關係?
[00:11:39.000 --> 00:11:40.000]  有啊
[00:11:40.000 --> 00:11:42.000]  意思就是說
[00:11:42.000 --> 00:11:45.000]  你和神能不能溝通?
[00:11:45.000 --> 00:11:47.000]  有沒有溝通?
[00:11:47.000 --> 00:11:48.000]  有啊
[00:11:48.000 --> 00:11:51.000]  神有沒有藉著聖靈
[00:11:51.000 --> 00:11:55.000]  向你的內心說話呢?
[00:11:55.000 --> 00:11:57.000]  弟兄姊妹
[00:11:57.000 --> 00:12:00.000]  在一個和神的關係裡面
[00:12:00.000 --> 00:12:06.000]  一定有和神對話和溝通
[00:12:06.000 --> 00:12:07.000]  就是說
[00:12:07.000 --> 00:12:10.000]  我們向主耶穌禱告
[00:12:10.000 --> 00:12:16.000]  有沒有聆聽到主藉著聖靈向你說話
[00:12:16.000 --> 00:12:19.000]  甚至在這個關係裡面
[00:12:19.000 --> 00:12:22.000]  神透過他的聖靈會感動你
[00:12:22.000 --> 00:12:25.000]  會吩咐你甚至
[00:12:25.000 --> 00:12:27.000]  該做的事
[00:12:27.000 --> 00:12:30.000]  該走的路
[00:12:30.000 --> 00:12:33.000]  或者甚至責備管教你
[00:12:33.000 --> 00:12:35.000]  有沒有經歷過?
[00:12:35.000 --> 00:12:37.000]  應該有的
[00:12:37.000 --> 00:12:40.000]  這是一個正常的關係
[00:12:40.000 --> 00:12:43.000]  同親關係一定有溝通
[00:12:43.000 --> 00:12:45.000]  你認識一個朋友
[00:12:45.000 --> 00:12:47.000]  只有你說話
[00:12:47.000 --> 00:12:49.000]  從來沒有聽他說過話
[00:12:49.000 --> 00:12:50.000]  這是溝通嗎?
[00:12:50.000 --> 00:12:51.000]  這不是溝通
[00:12:51.000 --> 00:12:53.000]  你又亂說
[00:12:53.000 --> 00:12:56.000]  這是一個正常的關係
[00:12:56.000 --> 00:12:57.000]  人和人之間
[00:12:57.000 --> 00:13:03.000]  一定有相從往來的關係
[00:13:03.000 --> 00:13:05.000]  這叫溝通
[00:13:05.000 --> 00:13:08.000]  所以人和神更加是這樣
[00:13:08.000 --> 00:13:12.000]  所以我們要一同去看看我們的生命
[00:13:12.000 --> 00:13:15.000]  到底你和神之間
[00:13:15.000 --> 00:13:17.000]  有沒有溝通到的關係
[00:13:17.000 --> 00:13:21.000]  神有沒有在禱告裡面
[00:13:21.000 --> 00:13:23.000]  在和他的關係裡面
[00:13:23.000 --> 00:13:25.000]  來引導你呢?
[00:13:25.000 --> 00:13:28.000]  我們和神的經歷
[00:13:28.000 --> 00:13:33.000]  不僅僅是在物質各方面
[00:13:33.000 --> 00:13:35.000]  神的供應
[00:13:35.000 --> 00:13:36.000]  是不是很好?
[00:13:36.000 --> 00:13:37.000]  神有沒有供應你?
[00:13:37.000 --> 00:13:38.000]  當然有,感謝神
[00:13:38.000 --> 00:13:40.000]  不然就坐不下了
[00:13:40.000 --> 00:13:42.000]  但不僅如此
[00:13:42.000 --> 00:13:44.000]  和神之間的經歷
[00:13:44.000 --> 00:13:47.000]  不僅僅是神保守我們
[00:13:47.000 --> 00:13:49.000]  和家人平安
[00:13:49.000 --> 00:13:51.000]  神有保守我們嗎?
[00:13:51.000 --> 00:13:53.000]  有,但不僅僅如此
[00:13:53.000 --> 00:13:57.000]  不是的
[00:13:57.000 --> 00:13:59.000]  最重要的是
[00:13:59.000 --> 00:14:01.000]  當然這也是神給我們的祝福
[00:14:01.000 --> 00:14:02.000]  感謝神
[00:14:02.000 --> 00:14:04.000]  但最重要的是
[00:14:04.000 --> 00:14:09.000]  我們和神有沒有一個能夠溝通對話的關係
[00:14:09.000 --> 00:14:12.000]  你有沒有聆聽到他的心意和吩咐
[00:14:12.000 --> 00:14:14.000]  有沒有尋求過他的旨意
[00:14:14.000 --> 00:14:16.000]  有沒有尋到
[00:14:16.000 --> 00:14:19.000]  生命有沒有因為和神的結連
[00:14:19.000 --> 00:14:21.000]  這個溝通關係
[00:14:21.000 --> 00:14:24.000]  而被改變有新的方向
[00:14:24.000 --> 00:14:26.000]  這個來得重要
[00:14:26.000 --> 00:14:28.000]  這個改變
[00:14:28.000 --> 00:14:30.000]  這個新的方向
[00:14:30.000 --> 00:14:32.000]  可能是一些很大的改變
[00:14:32.000 --> 00:14:34.000]  我們聽過很多見證
[00:14:34.000 --> 00:14:37.000]  我們都認識有一位
[00:14:37.000 --> 00:14:40.000]  以前是黑社會
[00:14:40.000 --> 00:14:42.000]  做第二把交椅的
[00:14:42.000 --> 00:14:44.000]  你知道黑社會
[00:14:44.000 --> 00:14:47.000]  拿著一把刀在街上不斷砍人
[00:14:47.000 --> 00:14:49.000]  他真的做過那些
[00:14:49.000 --> 00:14:52.000]  真的做過那些
[00:14:52.000 --> 00:14:55.000]  後來信了耶穌之後的他
[00:14:55.000 --> 00:14:57.000]  生命改變了
[00:14:57.000 --> 00:14:59.000]  得了神的赦免
[00:14:59.000 --> 00:15:01.000]  他生命改變了
[00:15:01.000 --> 00:15:04.000]  真的離開黑社會了
[00:15:04.000 --> 00:15:06.000]  離開黑社會也不容易
[00:15:06.000 --> 00:15:09.000]  不是你要離開就離開
[00:15:09.000 --> 00:15:12.000]  你沒離開的時候就你砍人
[00:15:12.000 --> 00:15:15.000]  你離開的時候就別人砍你
[00:15:15.000 --> 00:15:17.000]  但是他真的願意離開
[00:15:17.000 --> 00:15:19.000]  而且離開得到
[00:15:19.000 --> 00:15:22.000]  後來還讀得成書
[00:15:22.000 --> 00:15:27.000]  後來還做了一間學校的校長
[00:15:27.000 --> 00:15:29.000]  厲不厲害
[00:15:29.000 --> 00:15:31.000]  真的厲害
[00:15:31.000 --> 00:15:33.000]  你校長是誰
[00:15:33.000 --> 00:15:35.000]  他以前是黑社會的
[00:15:35.000 --> 00:15:37.000]  現在變成這樣
[00:15:37.000 --> 00:15:40.000]  就因為信了耶穌
[00:15:40.000 --> 00:15:44.000]  這個可能是大的改變
[00:15:44.000 --> 00:15:49.000]  人生有很大的新方向
[00:15:49.000 --> 00:15:53.000]  我以前也認識一位姊妹
[00:15:53.000 --> 00:15:58.000]  我在美國做工做了很多年
[00:15:58.000 --> 00:16:00.000]  特別在不同的學校我也做過
[00:16:00.000 --> 00:16:03.000]  在幼兒園、小學、中學
[00:16:03.000 --> 00:16:05.000]  我不是做老師的
[00:16:05.000 --> 00:16:06.000]  我做行政的
[00:16:06.000 --> 00:16:08.000]  我幫校長的
[00:16:08.000 --> 00:16:12.000]  其中一位老師
[00:16:12.000 --> 00:16:14.000]  是我的同事
[00:16:14.000 --> 00:16:16.000]  她是白人
[00:16:16.000 --> 00:16:20.000]  她一直結婚很多年都沒有小朋友
[00:16:20.000 --> 00:16:22.000]  我跟她也很好聊
[00:16:22.000 --> 00:16:23.000]  有一次聊天
[00:16:23.000 --> 00:16:25.000]  她告訴我
[00:16:25.000 --> 00:16:27.000]  我英文名叫Barbara
[00:16:27.000 --> 00:16:29.000]  她說Barbara我告訴你
[00:16:29.000 --> 00:16:31.000]  我發生的事
[00:16:31.000 --> 00:16:33.000]  我說好啊
[00:16:33.000 --> 00:16:37.000]  她說她未信耶穌之前
[00:16:37.000 --> 00:16:41.000]  是一個很任性的女孩
[00:16:41.000 --> 00:16:42.000]  白人來的
[00:16:42.000 --> 00:16:43.000]  很任性的女孩
[00:16:43.000 --> 00:16:45.000]  很濫交
[00:16:45.000 --> 00:16:46.000]  很放縱
[00:16:46.000 --> 00:16:48.000]  很多不同的男朋友
[00:16:48.000 --> 00:16:52.000]  而且每晚都去不同的男朋友那裡過夜
[00:16:52.000 --> 00:16:54.000]  你說多放縱呢
[00:16:54.000 --> 00:16:56.000]  信了耶穌之後
[00:16:56.000 --> 00:16:58.000]  剛信的時候
[00:16:58.000 --> 00:17:01.000]  她仍然未能完全脫離這種罪
[00:17:01.000 --> 00:17:02.000]  因為很多年了
[00:17:02.000 --> 00:17:04.000]  已經成為了習慣
[00:17:04.000 --> 00:17:05.000]  但已經信了主
[00:17:05.000 --> 00:17:08.000]  聖靈在她裡面
[00:17:08.000 --> 00:17:12.000]  她說她有一個祖上
[00:17:12.000 --> 00:17:14.000]  突然醒了
[00:17:14.000 --> 00:17:18.000]  她其中一個男朋友還在她旁邊
[00:17:18.000 --> 00:17:20.000]  她醒了的時候
[00:17:20.000 --> 00:17:22.000]  坐在床上
[00:17:22.000 --> 00:17:24.000]  聖靈責備她
[00:17:24.000 --> 00:17:27.000]  你在做什麼
[00:17:27.000 --> 00:17:30.000]  你在這裡做什麼
[00:17:30.000 --> 00:17:33.000]  所以有時候我們得罪神的時候
[00:17:33.000 --> 00:17:35.000]  神會在那個時刻
[00:17:35.000 --> 00:17:37.000]  可能聖靈問你
[00:17:37.000 --> 00:17:41.000]  你在做什麼
[00:17:41.000 --> 00:17:42.000]  聖靈問她
[00:17:42.000 --> 00:17:44.000]  你在做什麼
[00:17:44.000 --> 00:17:47.000]  她當場醒了醒
[00:17:47.000 --> 00:17:49.000]  她信了主了
[00:17:49.000 --> 00:17:51.000]  不過靈命很弱
[00:17:51.000 --> 00:17:53.000]  剛信
[00:17:53.000 --> 00:17:55.000]  她覺得很羞恥
[00:17:55.000 --> 00:17:56.000]  忽然之間
[00:17:56.000 --> 00:17:58.000]  從來未試過的羞恥
[00:17:58.000 --> 00:18:00.000]  立刻起來
[00:18:00.000 --> 00:18:02.000]  離開那個地方
[00:18:02.000 --> 00:18:05.000]  離開她所有的男朋友
[00:18:05.000 --> 00:18:08.000]  向神認罪
[00:18:08.000 --> 00:18:14.000]  聖靈幫助她
[00:18:14.000 --> 00:18:17.000]  她回到教會
[00:18:17.000 --> 00:18:19.000]  後來一路離開這些
[00:18:19.000 --> 00:18:22.000]  人生有一個新的方向
[00:18:22.000 --> 00:18:23.000]  離開這些
[00:18:23.000 --> 00:18:25.000]  甚至在教會裡
[00:18:25.000 --> 00:18:26.000]  神為她預備
[00:18:26.000 --> 00:18:29.000]  另外一位她的丈夫
[00:18:29.000 --> 00:18:30.000]  一位很好的基督徒
[00:18:30.000 --> 00:18:32.000]  接納她 原諒她
[00:18:32.000 --> 00:18:35.000]  他們有一個新的開始
[00:18:35.000 --> 00:18:36.000]  她告訴我
[00:18:36.000 --> 00:18:39.000]  Barbara 因為這樣
[00:18:39.000 --> 00:18:42.000]  我一生都不可以有疑慮
[00:18:42.000 --> 00:18:44.000]  這是我的後果
[00:18:44.000 --> 00:18:47.000]  犯罪帶來會有後果
[00:18:47.000 --> 00:18:50.000]  這是我的後果
[00:18:50.000 --> 00:18:51.000]  這些新的方向
[00:18:51.000 --> 00:18:55.000]  我們身邊很多不同的見證人
[00:18:55.000 --> 00:18:59.000]  從很大的改變裡有新的方向
[00:18:59.000 --> 00:19:02.000]  但新的方向不只是這樣
[00:19:02.000 --> 00:19:05.000]  我又不是黑社會
[00:19:05.000 --> 00:19:07.000]  我又不是淪落成這樣
[00:19:07.000 --> 00:19:09.000]  這個新方向
[00:19:09.000 --> 00:19:12.000]  其實也在於我們每天
[00:19:12.000 --> 00:19:16.000]  當我們和神溝通對話的時候
[00:19:16.000 --> 00:19:18.000]  透過祈禱
[00:19:18.000 --> 00:19:20.000]  透過讀神的話語
[00:19:20.000 --> 00:19:21.000]  神會改變我們
[00:19:21.000 --> 00:19:22.000]  有沒有?
[00:19:22.000 --> 00:19:23.000]  有沒有禱告?
[00:19:23.000 --> 00:19:24.000]  有沒有祈禱?
[00:19:24.000 --> 00:19:27.000]  有沒有在聖經被神改變?
[00:19:27.000 --> 00:19:29.000]  真的有
[00:19:29.000 --> 00:19:30.000]  流眼淚
[00:19:30.000 --> 00:19:31.000]  沒有人見過
[00:19:31.000 --> 00:19:32.000]  不是做給人看的
[00:19:32.000 --> 00:19:33.000]  不斷流眼淚
[00:19:33.000 --> 00:19:35.000]  你給我傻傻的
[00:19:35.000 --> 00:19:38.000]  因為神向的說話
[00:19:38.000 --> 00:19:41.000]  聖潔的靈向的說話
[00:19:41.000 --> 00:19:44.000]  我們污穢的自己就反照出來
[00:19:44.000 --> 00:19:46.000]  所以在那裡
[00:19:46.000 --> 00:19:48.000]  可能新的方向是這麼簡單
[00:19:48.000 --> 00:19:51.000]  不是大奸大惡的人
[00:19:51.000 --> 00:19:52.000]  才有新的方向
