
[00:00:00.000 --> 00:00:02.660]  上星期有個興奮的事情裏面
[00:10:11.520 --> 00:10:13.600]  當那些人信尼賽亞就是耶穌的時候
[00:10:13.600 --> 00:10:14.800]  他就捉捉捉捉捉
[00:10:14.800 --> 00:10:17.960]  其中一個就是司祭犯
[00:10:17.960 --> 00:10:19.240]  他很有熱心
[00:10:19.240 --> 00:10:20.160]  很有動力
[00:10:20.160 --> 00:10:21.680]  不過
[00:10:21.680 --> 00:10:24.080]  他方向錯了
[00:10:24.080 --> 00:10:26.120]  這個我就看爲在當中裏面
[00:10:26.120 --> 00:10:29.040]  他自己找到他所謂的真理
[00:10:29.040 --> 00:10:31.000]  可惜有偏差
[00:10:31.000 --> 00:10:31.480]  弟兄姐妹
[00:10:31.480 --> 00:10:32.600]  今天我在座當中
[00:10:32.600 --> 00:10:33.840]  我不知道你有沒有找到
[00:10:33.840 --> 00:10:35.240]  你所謂的真理
[00:10:35.240 --> 00:10:36.880]  不過你有偏差
[00:10:36.880 --> 00:10:41.480]  你欠缺耶穌
[00:10:41.480 --> 00:10:43.280]  《約翰福音》記載一個事實
[00:10:43.280 --> 00:10:44.440]  在第三章
[00:10:44.440 --> 00:10:46.320]  有一個法利塞人
[00:10:46.320 --> 00:10:47.200]  法利塞人是什麼呢
[00:10:47.200 --> 00:10:49.480]  他很認識聖經
[00:10:49.480 --> 00:10:50.480]  在院外當中
[00:10:50.480 --> 00:10:52.280]  你都回了教會很久
[00:10:52.280 --> 00:10:54.440]  但是有些問題搞不定
[00:10:54.440 --> 00:10:55.880]  你不用歇意
[00:10:55.880 --> 00:10:57.800]  就找最大的那個頭
[00:10:57.800 --> 00:10:58.920]  可能你的組長、區長
[00:10:58.920 --> 00:11:00.240]  問他怎麼樣
[00:11:00.240 --> 00:11:02.440]  我信了耶穌很久
[00:11:02.440 --> 00:11:04.680]  我總覺得有些不妥
[00:11:04.680 --> 00:11:07.040]  有些不完全
[00:11:07.040 --> 00:11:08.560]  讓你的區域跟你說
[00:11:08.560 --> 00:11:10.040]  好嗎
[00:11:10.040 --> 00:11:11.160]  就是想這樣
[00:11:11.160 --> 00:11:12.360]  法利塞人很熟悉聖經
[00:11:12.360 --> 00:11:13.240]  但是他去找耶穌
[00:11:13.240 --> 00:11:14.000]  他就問
[00:11:14.000 --> 00:11:15.600]  怎樣纔可以得到
[00:11:15.600 --> 00:11:17.360]  這個永生的情況呢
[00:11:17.360 --> 00:11:18.880]  耶穌告訴他
[00:11:18.880 --> 00:11:20.840]  我想稍微提一提
[00:11:20.840 --> 00:11:22.600]  保羅就在這個情況裏
[00:11:22.600 --> 00:11:23.920]  在第二個階段
[00:11:23.920 --> 00:11:27.440]  他就是逼迫基督徒
[00:11:27.440 --> 00:11:28.800]  第三
[00:11:28.800 --> 00:11:30.920]  保羅這個旅程
[00:11:30.920 --> 00:11:33.040]  極少人提及
[00:11:33.040 --> 00:11:34.240]  而且只是加拉太書
[00:11:34.240 --> 00:11:35.440]  稍微描一描
[00:11:35.440 --> 00:11:38.720]  當保羅抓了耶穌之後
[00:11:38.720 --> 00:11:40.200]  他在大馬骰路上
[00:11:40.200 --> 00:11:41.240]  遇到耶穌
[00:11:41.240 --> 00:11:42.480]  在第九章
[00:11:42.480 --> 00:11:43.600]  但是呢
[00:11:43.600 --> 00:11:45.000]  在加拉太書說
[00:11:45.000 --> 00:11:47.280]  他有三年的時間
[00:11:47.280 --> 00:11:48.480]  他收買了
[00:11:48.480 --> 00:11:51.640]  去了大馬骰
[00:11:51.640 --> 00:11:53.200]  在大馬骰的時候呢
[00:11:53.200 --> 00:11:54.280]  對不起不是在大馬骰
[00:11:54.280 --> 00:11:55.480]  去了阿拉伯
[00:11:55.480 --> 00:11:58.240]  在加拉太書一章十六到十九節
[00:11:58.240 --> 00:12:00.120]  我讀給大家聽
[00:12:00.120 --> 00:12:01.360]  今天有些情況裏面
[00:12:01.360 --> 00:12:03.120]  我們可能會剪一些聖經
[00:12:03.120 --> 00:12:07.200]  因爲牽涉的實在太多
[00:12:07.200 --> 00:12:10.080]  在加拉太書第一章
[00:12:10.080 --> 00:12:11.600]  十六十九節
[00:12:11.600 --> 00:12:13.960]  我讀給大家聽
[00:12:13.960 --> 00:12:16.000]  他說神既然樂意將他的兒子
[00:12:16.000 --> 00:12:18.040]  啓示在我心裏面
[00:12:18.040 --> 00:12:21.680]  叫我把他傳在外邦人中
[00:12:21.680 --> 00:12:26.280]  我就沒有與屬血系的人商量
[00:12:26.280 --> 00:12:29.880]  也沒有上耶路撒冷去見那些
[00:12:29.880 --> 00:12:31.800]  被我先前作仕徒的
[00:12:31.800 --> 00:12:35.080]  唯獨往阿拉伯去
[00:12:35.080 --> 00:12:37.120]  後又回到大馬骰去
[00:12:37.120 --> 00:12:40.040]  過了三年才上耶路撒冷
[00:12:40.040 --> 00:12:41.720]  保羅第三個旅程在這裏
[00:12:41.720 --> 00:12:43.360]  我看爲就是
[00:12:43.360 --> 00:12:45.280]  他在他生命裏面
[00:12:45.280 --> 00:12:47.920]  一個沉思整理
[00:12:47.920 --> 00:12:50.200]  剛纔說過他在加瑪列環下
[00:12:50.200 --> 00:12:52.360]  他非常熟悉聖經
[00:12:52.360 --> 00:12:54.600]  但他現在接受到一個新的看法
[00:12:54.600 --> 00:12:56.560]  就是耶穌所說的言論
[00:12:56.560 --> 00:12:59.480]  與他以前的又不是不相似
[00:12:59.480 --> 00:13:01.360]  但有些東西好像差一點
[00:13:01.360 --> 00:13:03.200]  他要整理一樣東西
[00:13:03.200 --> 00:13:04.880]  在今時今日就是
[00:13:04.880 --> 00:13:06.720]  我們所謂讀神學
[00:13:06.720 --> 00:13:08.560]  或者你信了耶穌之後
[00:13:08.560 --> 00:13:10.000]  你回去想清楚
[00:13:10.000 --> 00:13:12.360]  你認真的是不是信耶穌
[00:13:12.360 --> 00:13:14.120]  什麼是信耶穌
[00:13:14.120 --> 00:13:16.480]  保羅很認真
[00:13:16.480 --> 00:13:19.720]  然後第四個旅程
[00:13:19.720 --> 00:13:23.320]  就是第一次宣教之旅
[00:13:23.320 --> 00:13:25.920]  第一次宣教之旅
[00:13:25.920 --> 00:13:29.800]  保羅在當中46到48年
[00:13:29.800 --> 00:13:31.480]  就是耶穌死後
[00:13:31.480 --> 00:13:34.480]  即是46、47、48
[00:13:34.480 --> 00:13:36.920]  兩年多三年
[00:13:36.920 --> 00:13:38.680]  在這個宣教之旅
[00:13:38.680 --> 00:13:40.720]  有一個很奇妙
[00:13:40.720 --> 00:13:42.320]  很特別的地方
[00:13:42.320 --> 00:13:45.200]  我讀給大家聽
[00:13:45.200 --> 00:13:48.120]  第一次宣教之旅裏面
[00:13:48.120 --> 00:13:50.360]  在十三章第二節
[00:13:50.360 --> 00:13:52.240]  他是這樣說
[00:13:52.240 --> 00:13:54.280]  他們侍奉主
[00:13:54.280 --> 00:13:57.160]  即是這一羣仁人包括保羅
[00:13:57.160 --> 00:13:58.880]  禁食的時候
[00:13:58.880 --> 00:14:00.200]  聖靈說
[00:14:00.200 --> 00:14:04.440]  我要爲我分派巴拿巴和掃祿
[00:14:04.440 --> 00:14:07.400]  去做我召他們所召的功
[00:14:07.400 --> 00:14:09.120]  於是禁食土告
[00:14:09.120 --> 00:14:10.760]  按手在他們頭上
[00:14:10.760 --> 00:14:13.880]  就打發他們去了
[00:14:13.880 --> 00:14:15.840]  他們既被聖靈差遣
[00:14:15.840 --> 00:14:18.600]  就下到西流基督
[00:14:18.600 --> 00:14:20.320]  我想強調的是
[00:14:20.320 --> 00:14:22.280]  第一次宣教的旅程
[00:14:22.280 --> 00:14:26.880]  也是保羅在人生第四個階段
[00:14:26.880 --> 00:14:30.240]  是聖靈親自去減損
[00:14:30.240 --> 00:14:31.600]  我們感謝主
[00:14:31.600 --> 00:14:35.040]  他回應在《仕途人傳》第一章第八節
[00:14:35.040 --> 00:14:37.160]  就是聖靈降臨給你們身邊
[00:14:37.160 --> 00:14:38.400]  你們就有能力
[00:14:38.400 --> 00:14:40.840]  所以保羅在這個宣教旅程的時候
[00:14:40.840 --> 00:14:44.400]  歷史第一次的宣教是聖靈差遣
[00:14:44.400 --> 00:14:45.400]  我們相信
[00:14:45.400 --> 00:14:48.880]  接着我們每一次都是聖靈差遣
[00:14:48.880 --> 00:14:52.440]  大家在座當中會衆應該不陌生
[00:14:52.440 --> 00:14:54.320]  當我們要去到教會
[00:14:54.320 --> 00:14:55.920]  去做外面短宣的時候
[00:14:55.920 --> 00:14:58.280]  大部分我們都會什麼
[00:14:58.280 --> 00:14:59.480]  差遣
[00:14:59.480 --> 00:15:01.400]  最近的那些長差遣
[00:15:01.400 --> 00:15:02.920]  剛剛是Alice
[00:15:02.920 --> 00:15:04.800]  都是一個月之內的事情
[00:15:04.800 --> 00:15:07.280]  在之前我們是荷園短宣
[00:15:07.280 --> 00:15:08.760]  這個代表什麼呢
[00:15:08.760 --> 00:15:11.880]  是我們代表神祕教會的屬靈的權兵
[00:15:11.880 --> 00:15:13.880]  我們使用這個屬靈的權兵
[00:15:13.880 --> 00:15:15.320]  去差遣他們
[00:15:15.320 --> 00:15:16.840]  彷彿
[00:15:16.840 --> 00:15:18.600]  好像第一次的旅程
[00:15:18.600 --> 00:15:19.720]  對不對
[00:15:19.720 --> 00:15:22.280]  所以我很看重這個差遣
[00:15:22.280 --> 00:15:23.840]  好了第二次的旅程的時候
[00:15:23.840 --> 00:15:25.120]  就是上次
[00:15:25.120 --> 00:15:26.720]  奉命傳道去講的
[00:15:26.720 --> 00:15:30.200]  就是馬其頓這個旅程
[00:15:30.200 --> 00:15:32.760]  這個旅程我們可以叫做是保羅
[00:15:32.760 --> 00:15:34.240]  在當中
[00:15:34.240 --> 00:15:36.000]  宣教期間裏面
[00:15:36.000 --> 00:15:38.560]  都會看到的異象
[00:15:38.560 --> 00:15:40.560]  在我定性這個就是一個
[00:15:40.560 --> 00:15:43.560]  當我們去定按着生命計劃
[00:15:43.560 --> 00:15:45.640]  想着已經落到牆的時候
[00:15:45.640 --> 00:15:48.440]  神都會去改變
[00:15:48.440 --> 00:15:49.240]  即是說什麼呢
[00:15:49.240 --> 00:15:50.000]  在我們現在
[00:15:50.000 --> 00:15:52.280]  你現在坐得安穩嗎
[00:15:52.280 --> 00:15:54.160]  安穩嗎
[00:15:54.160 --> 00:15:56.120]  神可能在安穩裏面
[00:15:56.120 --> 00:15:59.320]  突然間調配你
[00:15:59.320 --> 00:16:00.680]  安穩真的挺好的
[00:16:00.680 --> 00:16:02.240]  Comfort Zone 是不是
[00:16:02.240 --> 00:16:04.160]  有時候我都覺得神要
[00:16:04.160 --> 00:16:06.160]  抽離我們離開Comfort Zone
[00:16:06.160 --> 00:16:07.600]  真的很多不捨得
[00:16:07.600 --> 00:16:09.000]  這次我在想
[00:16:09.000 --> 00:16:11.040]  對我來說是什麼Comfort Zone呢
[00:16:11.040 --> 00:16:13.200]  就是安全地帶
[00:16:13.200 --> 00:16:15.000]  我最近搬到將軍那裏住
[00:16:15.000 --> 00:16:16.120]  由於我終於回來之後
[00:16:16.120 --> 00:16:17.680]  特別是星期天
[00:16:17.680 --> 00:16:19.400]  我喜歡坐巴士
[00:16:19.400 --> 00:16:20.800]  那些巴士又好
