
[00:00:00.000 --> 00:00:03.560]  弟兄姊妹 新年快樂 祝福大家
[00:09:48.320 --> 00:09:50.920]  這個就是我們中國人那個道
[00:09:50.920 --> 00:09:53.320]  就是那種的觀念
[00:09:53.320 --> 00:09:56.120]  和聖經裡面說的那個道
[00:09:56.120 --> 00:09:58.800]  就有點不同的
[00:09:58.800 --> 00:09:59.400]  那就是了
[00:09:59.400 --> 00:10:00.280]  因為呢
[00:10:00.280 --> 00:10:02.200]  不明白一點都不奇怪
[00:10:02.200 --> 00:10:05.760]  就是我覺得老子都是很老實的人
[00:10:05.760 --> 00:10:07.400]  我是不明白
[00:10:07.400 --> 00:10:09.200]  我只是觀察得到而已
[00:10:09.200 --> 00:10:10.600]  我不明白
[00:10:10.600 --> 00:10:12.600]  就是沒辦法
[00:10:12.600 --> 00:10:14.960]  我們中國人一向都敬天的
[00:10:14.960 --> 00:10:16.120]  你知道嗎?
[00:10:16.120 --> 00:10:19.240]  現在一陣子去北京就不流行的
[00:10:19.240 --> 00:10:21.160]  我記得很多很多年前
[00:10:21.160 --> 00:10:22.160]  我去北京
[00:10:22.160 --> 00:10:22.960]  去哪裡?
[00:10:22.960 --> 00:10:24.600]  去天壇
[00:10:24.600 --> 00:10:26.440]  天壇
[00:10:26.440 --> 00:10:28.240]  現在的孩子都不懂天壇
[00:10:28.240 --> 00:10:30.480]  我們以前小時候怎麼懂天壇?
[00:10:30.480 --> 00:10:32.280]  不是說有電視看不是有什麼的
[00:10:32.280 --> 00:10:33.640]  有天壇牌
[00:10:33.640 --> 00:10:35.360]  鉛筆嘛
[00:10:35.360 --> 00:10:38.040]  好像鉛筆那個是天壇來的
[00:10:38.040 --> 00:10:38.880]  你找回來看
[00:10:38.880 --> 00:10:40.480]  我不知道現在有沒有了
[00:10:40.480 --> 00:10:42.640]  我已經結束這麼多年都不用鉛筆
[00:10:42.640 --> 00:10:43.200]  是不是?
[00:10:43.200 --> 00:10:46.240]  就是那個勾頭是一個天壇來的
[00:10:46.240 --> 00:10:48.920]  天壇你走進去看的時候
[00:10:48.920 --> 00:10:50.960]  北京不只是一個天壇
[00:10:50.960 --> 00:10:53.280]  一個天壇對著一個地壇
[00:10:53.280 --> 00:10:54.920]  天壇大一點的
[00:10:54.920 --> 00:10:58.280]  你可能有時候偶爾都會見到電視
[00:10:58.280 --> 00:11:01.080]  但是這個一定不是旅遊點來的
[00:11:01.080 --> 00:11:03.040]  因為裡面什麼都沒有的
[00:11:03.040 --> 00:11:04.640]  就是你走進去
[00:11:04.640 --> 00:11:06.880]  只有一個建築物
[00:11:06.880 --> 00:11:07.800]  這個代表什麼?
[00:11:07.800 --> 00:11:09.600]  這個就是代表我們中國人
[00:11:09.600 --> 00:11:11.200]  他知道有天
[00:11:11.200 --> 00:11:12.880]  他要敬天的
[00:11:12.880 --> 00:11:14.440]  但是那個天有什麼呢?
[00:11:14.440 --> 00:11:15.240]  不知道
[00:11:15.240 --> 00:11:16.920]  所以什麼都沒有的
[00:11:16.920 --> 00:11:19.960]  絕對沒有關帝
[00:11:19.960 --> 00:11:21.920]  沒有四大天王
[00:11:21.920 --> 00:11:22.840]  什麼都沒有的
[00:11:22.840 --> 00:11:23.920]  就是空的
[00:11:23.920 --> 00:11:27.000]  那邊對面一個小一點的地壇
[00:11:27.000 --> 00:11:28.000]  就是這樣
[00:11:28.000 --> 00:11:31.400]  我們中國人很老實的
[00:11:31.400 --> 00:11:33.320]  就是知道這麼多就說這麼多
[00:11:33.320 --> 00:11:36.320]  其他的不知道不知道是什麼
[00:11:36.320 --> 00:11:41.120]  但是聖經就不同了
[00:11:41.120 --> 00:11:42.680]  剛才我們讀過聖經
[00:11:42.680 --> 00:11:45.200]  約翰福音一章一至二節
[00:11:45.200 --> 00:11:46.560]  我們一起讀一下
[00:11:46.560 --> 00:11:49.880]  「太初有道,道與神同在」
[00:11:49.880 --> 00:11:55.000]  「道就是神,這道太初與神同在」
[00:11:55.000 --> 00:11:57.920]  那不說這個「道」了
[00:11:57.920 --> 00:12:00.520]  就說這個「創世紀」的「道」
[00:12:00.520 --> 00:12:04.400]  「創世紀」怎麼說的呢?
[00:12:04.400 --> 00:12:07.480]  「起初,神創造天地」
[00:12:07.480 --> 00:12:09.560]  這個「起初」這個字
[00:12:09.560 --> 00:12:13.040]  就跟「太初」這個字是一樣的一個字
[00:12:13.040 --> 00:12:15.120]  一個是舊約的開始
[00:12:15.120 --> 00:12:17.080]  一個是新約的開始
[00:12:17.080 --> 00:12:19.240]  「起初」「起初」是什麼?
[00:12:19.240 --> 00:12:21.160]  有一個「神」
[00:12:21.160 --> 00:12:22.520]  就不是有個「道」
[00:12:22.520 --> 00:12:23.320]  是很清楚的
[00:12:23.320 --> 00:12:25.240]  就是「神」,是神來的
[00:12:25.240 --> 00:12:31.520]  「神」就是說祂是有能力
[00:12:31.520 --> 00:12:32.480]  祂有思想
[00:12:32.480 --> 00:12:33.960]  祂創造的
[00:12:33.960 --> 00:12:34.880]  祂有思想的
[00:12:34.880 --> 00:12:36.120]  祂有想法的
[00:12:36.120 --> 00:12:37.600]  祂不是一塊飯的
[00:12:37.600 --> 00:12:40.680]  絕對不是那些人做的偶像
[00:12:40.680 --> 00:12:42.200]  「神創造天地」
[00:12:42.200 --> 00:12:44.400]  「地是空虛混沌,冤面黑暗」
[00:12:44.400 --> 00:12:46.680]  「神的靈運行在水面上」
[00:12:46.680 --> 00:12:48.640]  「神說要有光就有光」
[00:12:48.640 --> 00:12:50.440]  「神看光是好的」
[00:12:50.440 --> 00:12:52.040]  「就把光暗分開了」
[00:12:52.040 --> 00:12:55.400]  「神稱光為晝,稱暗為夜」
[00:12:55.400 --> 00:12:57.880]  「有晚上有早晨,這是頭一天」
[00:12:57.880 --> 00:12:59.320]  如果你打開《創世記》
[00:12:59.320 --> 00:13:02.280]  一直下去第一天、第二天、第三天、第四天
[00:13:02.280 --> 00:13:06.720]  一直告訴你這個世界是怎樣來的
[00:13:06.720 --> 00:13:08.560]  不是老子那樣
[00:13:08.560 --> 00:13:10.440]  他一夠運他都不知道
[00:13:10.440 --> 00:13:11.880]  他當然不知道
[00:13:11.880 --> 00:13:13.640]  如果這個不是神啟示
[00:13:13.640 --> 00:13:15.360]  有哪個人可以知道?
[00:13:15.360 --> 00:13:17.240]  如果你爸爸從來都不告訴你
[00:13:17.240 --> 00:13:19.640]  你爺爺是什麼人
[00:13:19.640 --> 00:13:21.280]  你知道他姓什麼?
[00:13:21.280 --> 00:13:22.680]  我問我爸爸
[00:13:22.680 --> 00:13:24.600]  我說你爺爺叫什麼名字?
[00:13:24.600 --> 00:13:26.040]  那我怎麼知道?
[00:13:26.040 --> 00:13:26.720]  那就對了
[00:13:26.720 --> 00:13:30.080]  你寫董門祖先在上
[00:13:30.080 --> 00:13:31.240]  什麼水你都不知道
[00:13:31.240 --> 00:13:32.640]  說個名字你都說不出來
[00:13:32.640 --> 00:13:33.600]  你拜什麼?
[00:13:33.600 --> 00:13:34.720]  你說你拜什麼?
[00:13:34.720 --> 00:13:35.960]  拿來搞的
[00:13:35.960 --> 00:13:37.600]  自己騙自己
[00:13:37.600 --> 00:13:39.720]  但是這裡很清楚
[00:13:39.720 --> 00:13:41.960]  「神創造天地」
[00:13:41.960 --> 00:13:46.360]  我們在中文差一點點
[00:13:46.360 --> 00:13:54.440]  這個「天地」在希伯來文裡面就是
[00:13:54.440 --> 00:13:57.760]  Heavens and the Earth
[00:13:57.760 --> 00:13:59.720]  就是Heavens是眾數的
[00:13:59.720 --> 00:14:01.560]  這個天是眾數的
[00:14:01.560 --> 00:14:03.800]  所以現在的科學家告訴你
[00:14:03.800 --> 00:14:06.040]  我們這個宇宙
[00:14:06.040 --> 00:14:08.480]  怎止一個星河系
[00:14:08.480 --> 00:14:10.360]  當然不止
[00:14:10.360 --> 00:14:11.600]  神一早已經說了
[00:14:11.600 --> 00:14:12.600]  不過你都不相信
[00:14:12.600 --> 00:14:14.080]  你都不讀而已
[00:14:14.080 --> 00:14:15.640]  神一創造的時候
[00:14:15.640 --> 00:14:17.360]  就已經是整個天
[00:14:17.360 --> 00:14:21.800]  是很多個星河系無窮無盡
[00:14:21.800 --> 00:14:24.200]  只不過最特別的地方就是
[00:14:24.200 --> 00:14:26.520]  And the Earth
[00:14:26.520 --> 00:14:28.160]  就是我們好像看電影一樣
[00:14:28.160 --> 00:14:30.080]  哇這個宇宙很大
[00:14:30.080 --> 00:14:33.160]  接著一直Zoom Zoom Zoom Zoom Zoom回來
[00:14:33.160 --> 00:14:36.240]  去到最核心的竟然是那個地球
[00:14:36.240 --> 00:14:39.800]  那個地球就有個指定名詞的
[00:14:39.800 --> 00:14:40.920]  Definite Article
[00:14:40.920 --> 00:14:45.120]  The Earth就是我們這個地球
[00:14:45.120 --> 00:14:47.880]  所以從《創世紀》第一章第一節
[00:14:47.880 --> 00:14:48.920]  就已經告訴我們
[00:14:48.920 --> 00:14:52.000]  我們是與眾不同的
[00:14:52.000 --> 00:14:53.000]  與眾不同
[00:14:53.000 --> 00:14:54.040]  同樣一樣
[00:14:54.040 --> 00:14:56.320]  今天你坐在這裡是一個記錄圖
[00:14:56.320 --> 00:14:58.760]  你也是70億人口裡面
[00:14:58.760 --> 00:15:03.240]  與眾不同的一個你
[00:15:03.240 --> 00:15:04.120]  是嗎
[00:15:04.120 --> 00:15:07.040]  如果我們說要比喻天和地
[00:15:07.040 --> 00:15:09.120]  就好像這個世界有70億
[00:15:09.120 --> 00:15:10.720]  你在說什麼
[00:15:10.720 --> 00:15:12.840]  是不是
[00:15:12.840 --> 00:15:13.680]  你不要管
[00:15:13.680 --> 00:15:15.360]  上帝就是選我們的
[00:15:15.360 --> 00:15:17.880]  Heavens and the Earth
[00:15:17.880 --> 00:15:18.920]  就是這樣
[00:15:18.920 --> 00:15:19.560]  好了
[00:15:19.560 --> 00:15:21.600]  這個是舊約介紹我們的
[00:15:21.600 --> 00:15:23.800]  其實只讀這幾句聖經
[00:15:23.800 --> 00:15:25.000]  你已經很豐富了
[00:15:25.000 --> 00:15:26.840]  我告訴你
[00:15:26.840 --> 00:15:28.840]  今天太初有道
[00:15:28.840 --> 00:15:30.640]  這個道是什麼字來的呢
[00:15:30.640 --> 00:15:33.600]  在它希臘文裡就是Logos
[00:15:33.600 --> 00:15:35.880]  Logos就是說話的意思
[00:15:35.880 --> 00:15:36.800]  說話
[00:15:36.800 --> 00:15:39.680]  就是說話有什麼特別呢
[00:15:39.680 --> 00:15:40.200]  喂
[00:15:40.200 --> 00:15:43.600]  如果一個人會說話
[00:15:43.600 --> 00:15:51.560]  與一個死物完全都沒有這種能力的
[00:15:51.560 --> 00:15:53.040]  很不一樣的
[00:15:53.040 --> 00:15:54.840]  當你會說話的時候
[00:15:54.840 --> 00:15:56.640]  除非你亂說
[00:15:56.640 --> 00:15:58.600]  你會有思想的
[00:15:58.600 --> 00:16:02.720]  你會想過我想說什麼給你聽
[00:16:02.720 --> 00:16:03.960]  他有意志的
[00:16:03.960 --> 00:16:06.080]  他可以不說的
[00:16:06.080 --> 00:16:07.080]  他有感情的
[00:16:07.080 --> 00:16:07.920]  他說成怎樣
[00:16:07.920 --> 00:16:09.720]  他可能生你的氣的時候
[00:16:09.720 --> 00:16:11.840]  叫你死開
[00:16:11.840 --> 00:16:13.160]  你死開吧
[00:16:13.160 --> 00:16:14.080]  怎麼會痛呢
[00:16:14.080 --> 00:16:15.600]  感受也不同
[00:16:15.600 --> 00:16:17.600]  感情也不同
[00:16:17.600 --> 00:16:18.360]  明白嗎
