
[00:00:00.000 --> 00:00:02.760]  很高興今天和大家見面
[00:10:48.120 --> 00:10:52.640]  為什麼令我們覺得這麼多的挫敗和缺乏滿足呢?
[00:10:52.640 --> 00:10:55.320]  甚至覺得很多時候工作是徒然
[00:10:55.320 --> 00:10:58.400]  當然很多時候工作有失敗的時候
[00:10:58.400 --> 00:11:02.000]  有時候可能我們缺乏能力、缺乏訓練
[00:11:02.000 --> 00:11:06.120]  但是有很多因為這個世界受到罪的扭曲
[00:11:06.120 --> 00:11:09.400]  很多事情其實已經是敗壞、毀壞
[00:11:09.400 --> 00:11:11.800]  成為很多的障礙
[00:11:11.800 --> 00:11:13.400]  所以我們工作的經驗
[00:11:13.400 --> 00:11:16.440]  無論你讀書、家庭主婦甚至退休
[00:11:16.440 --> 00:11:19.000]  你可能都經歷很多的痛苦
[00:11:19.000 --> 00:11:23.120]  裡面有衝突、辦公室政治 剛才我說過
[00:11:23.120 --> 00:11:24.720]  為什麼升他不升我
[00:11:24.720 --> 00:11:29.160]  很多的測度和我們很多的疲勞
[00:11:29.160 --> 00:11:32.800]  我們所做的好像經常都不能夠達成
[00:11:32.800 --> 00:11:36.480]  你說不是的 我看到有些人都很風光的
[00:11:36.480 --> 00:11:38.720]  我看到有些人都做得很好的
[00:11:38.720 --> 00:11:40.240]  甚至我們的特首
[00:11:40.240 --> 00:11:42.840]  甚至一些我以為所謂的英雄人物
[00:11:42.840 --> 00:11:45.360]  原來他們都有他們的遺憾
[00:11:45.360 --> 00:11:47.280]  就算你去訪問他們的時候
[00:11:47.280 --> 00:11:49.000]  他們都會告訴你
[00:11:49.000 --> 00:11:52.160]  他們未做到比他們做到更多
[00:11:52.160 --> 00:11:54.920]  所以我們不得不面對這個現實
[00:11:54.920 --> 00:11:58.800]  上帝的創造原意是非常美好的
[00:11:58.800 --> 00:12:01.040]  其實是邀請人的參與
[00:12:01.040 --> 00:12:03.800]  我們透過工作可以互相服侍
[00:12:03.800 --> 00:12:06.360]  互相提供我們的需要
[00:12:06.360 --> 00:12:09.680]  令到人類社會的興旺
[00:12:09.680 --> 00:12:13.640]  但是因為罪的墮落、罪的扭曲
[00:12:13.640 --> 00:12:16.040]  我們多了很多的荊棘和擇禮
[00:12:16.040 --> 00:12:19.920]  令到我們的工作失效、沒有成效
[00:12:19.920 --> 00:12:23.120]  就算成功,那個成功好像是短暫
[00:12:23.120 --> 00:12:25.200]  甚至有那個空虛
[00:12:25.200 --> 00:12:28.120]  但是感謝我們的主耶穌
[00:12:28.120 --> 00:12:31.480]  因為祂的補血、祂的受死
[00:12:31.480 --> 00:12:33.800]  令到很多這些扭曲
[00:12:33.800 --> 00:12:38.600]  我們可以積著殉途去到世界
[00:12:38.600 --> 00:12:42.760]  世界的每一個角落進行那個救贖
[00:12:42.760 --> 00:12:47.240]  令到工作復原它美好的旨意
[00:12:47.240 --> 00:12:50.600]  當然這個世界仍然是很敗壞
[00:12:50.600 --> 00:12:52.600]  未能夠完完全全
[00:12:52.600 --> 00:12:54.480]  但是我們不要小看
[00:12:54.480 --> 00:12:58.040]  上帝透過聖徒在這個世界
[00:12:58.040 --> 00:13:00.000]  那個工作的力量
[00:13:00.000 --> 00:13:04.320]  剛才我們說過今天要分享的經文
[00:13:04.320 --> 00:13:06.000]  就是在《耳筆所書》
[00:13:06.000 --> 00:13:08.600]  《耳筆所書》大概在公元60年
[00:13:08.600 --> 00:13:12.200]  在保羅羅馬的監獄所寫的
[00:13:12.200 --> 00:13:17.040]  當時的耳筆所教會是非常興盛、非常興旺
[00:13:17.040 --> 00:13:19.040]  但是我要給一點背景
[00:13:19.040 --> 00:13:21.280]  因為可能你們都會問
[00:13:21.280 --> 00:13:24.800]  那時的奴隸和我們有什麼關係?
[00:13:24.800 --> 00:13:27.120]  接近二千年了
[00:13:27.120 --> 00:13:30.040]  我想解釋那個關係在哪裡
[00:13:30.040 --> 00:13:31.800]  雖然當時是奴隸
[00:13:31.800 --> 00:13:35.440]  但是其實它和我們近代的黑奴不同
[00:13:35.440 --> 00:13:39.320]  而黑奴是一個很壓抑的群體
[00:13:39.320 --> 00:13:42.720]  因為他們是秘魯和城西的
[00:13:42.720 --> 00:13:45.840]  當時的奴隸其實很多是戰俘
[00:13:45.840 --> 00:13:47.640]  並不是終身制的
[00:13:47.640 --> 00:13:50.200]  他們也有一定的權益
[00:13:50.200 --> 00:13:54.800]  我覺得可能會是較為接近我們今時今日的
[00:13:54.800 --> 00:13:58.720]  菲傭或者是恩傭等等
[00:13:58.720 --> 00:14:01.800]  但是其實很多人都會批評保羅
[00:14:01.800 --> 00:14:05.160]  為什麼你不去挑戰他們這個奴隸的制度?
[00:14:05.160 --> 00:14:06.400]  你這樣說這些東西
[00:14:06.400 --> 00:14:08.400]  是不是擁護奴隸的制度呢?
[00:14:08.400 --> 00:14:09.880]  其實並不是
[00:14:09.880 --> 00:14:11.960]  保羅寫這封信的目的
[00:14:11.960 --> 00:14:14.560]  他不是去擁護奴隸制度
[00:14:14.560 --> 00:14:18.600]  他只不過是要教導在現實的情況下
[00:14:18.600 --> 00:14:21.680]  聖經有很多其他的地方
[00:14:21.680 --> 00:14:23.960]  是會挑戰不公義等等
[00:14:23.960 --> 00:14:27.760]  但是這個保羅在這本書所寫的
[00:14:27.760 --> 00:14:29.560]  並不是這個目的
[00:14:29.560 --> 00:14:31.400]  他要在現實的情況下
[00:14:31.400 --> 00:14:33.440]  教你們禮拜一
[00:14:33.440 --> 00:14:38.000]  你要怎樣去活出基督徒有智慧的生活
[00:14:38.000 --> 00:14:40.080]  其實這一類的生活守則
[00:14:40.080 --> 00:14:42.920]  他講到奴僕要怎樣去處事
[00:14:42.920 --> 00:14:44.400]  主人怎樣去處事
[00:14:44.400 --> 00:14:46.560]  他不只是講奴僕和主人的
[00:14:46.560 --> 00:14:50.840]  在這本書也有提到夫妻的關係
[00:14:50.840 --> 00:14:53.040]  父母和子女
[00:14:53.040 --> 00:14:55.200]  但是保羅顛覆的地方
[00:14:55.200 --> 00:14:57.120]  就是他有提及奴隸
[00:14:57.120 --> 00:15:00.560]  因為這類的生活守則當時是非常之普遍的
[00:15:00.560 --> 00:15:03.080]  但是很多都完全沒有提到奴隸
[00:15:03.080 --> 00:15:06.840]  因為他們很多都不當奴隸有一些基本的權益
[00:15:06.840 --> 00:15:09.200]  或者是有那個尊嚴
[00:15:09.200 --> 00:15:14.760]  但是保羅反而在奴隸裏面著墨更多
[00:15:14.760 --> 00:15:18.200]  並且他對主人都有同樣的要求
[00:15:18.200 --> 00:15:20.560]  他不是說奴隸聽了主人的話
[00:15:20.560 --> 00:15:24.040]  其實他對主人的要求都是一樣的
[00:15:24.040 --> 00:15:28.560]  為什麼他和我們今時今日有個關係呢?
[00:15:28.560 --> 00:15:29.520]  因為很多時候
[00:15:29.520 --> 00:15:31.840]  其實我們在工作的制度底下
[00:15:31.840 --> 00:15:33.920]  我們都有一個奴隸的感覺
[00:15:33.920 --> 00:15:35.680]  我們都有覺得不自由
[00:15:35.680 --> 00:15:37.680]  我們都有覺得被壓迫
[00:15:37.680 --> 00:15:39.640]  可能不是一個我們的老闆
[00:15:39.640 --> 00:15:41.640]  但是我們的整個制度
[00:15:41.640 --> 00:15:44.760]  或者我剛才說過的那些痛苦
[00:15:44.760 --> 00:15:47.640]  或者很多的遺憾
[00:15:47.640 --> 00:15:50.200]  在第五節他們有說
[00:15:50.200 --> 00:15:53.880]  你們做僕人的要懼怕戰經
[00:15:53.880 --> 00:15:55.640]  要誠實的心
[00:15:55.640 --> 00:15:58.560]  為什麼特別說是懼怕戰經呢?
[00:15:58.560 --> 00:16:01.760]  因為當時的奴僕其實很怕他們的主人
[00:16:01.760 --> 00:16:04.160]  因為他們的主人可以打他們
[00:16:04.160 --> 00:16:06.600]  可以抓他們坐牢
[00:16:06.600 --> 00:16:11.760]  可以用很多不同的方法來脅惡他們
[00:16:11.760 --> 00:16:13.680]  但是保羅提醒他們
[00:16:13.680 --> 00:16:16.280]  你們要怕的不是你們的主人
[00:16:16.280 --> 00:16:18.640]  你們要怕的是敬畏
[00:16:18.640 --> 00:16:20.360]  是你們的神
[00:16:20.360 --> 00:16:24.280]  因為當我們很容易有很多的恐懼
[00:16:24.280 --> 00:16:25.960]  我們對我們的工作
[00:16:25.960 --> 00:16:28.720]  我們能不能夠做完這個項目
[00:16:28.720 --> 00:16:31.080]  我們能不能夠保持這份工作
[00:16:31.080 --> 00:16:32.480]  很多的恐懼
[00:16:32.480 --> 00:16:35.360]  恐懼令我們喪失平安
[00:16:35.360 --> 00:16:38.800]  恐懼令我們縮寧的觸覺遲鈍
[00:16:38.800 --> 00:16:41.560]  恐懼令我們不能夠專注神
[00:16:41.560 --> 00:16:43.600]  但是那個解決方案
[00:16:43.600 --> 00:16:45.720]  是將我們的恐懼
[00:16:45.720 --> 00:16:48.920]  化為最大的恐懼是敬畏神
[00:16:48.920 --> 00:16:51.000]  很重要,無論你們做什麼工作
[00:16:51.000 --> 00:16:53.120]  你可能是學生、去退休人士
[00:16:53.120 --> 00:16:54.520]  我們每個人都有工作
[00:16:54.520 --> 00:16:57.080]  家庭主婦都有很多的工作
[00:16:57.080 --> 00:16:58.600]  但是我們在服侍的時候
[00:16:58.600 --> 00:17:02.520]  我們記住,我們真正的主人是上帝
[00:17:02.520 --> 00:17:06.280]  不是你覺得很討厭的老闆
[00:17:06.280 --> 00:17:07.440]  但是如果你說
[00:17:07.440 --> 00:17:10.520]  如果我老闆叫我做的事
[00:17:10.520 --> 00:17:13.000]  和上帝要做的事
[00:17:13.000 --> 00:17:15.560]  有互相違背,那我怎麼做呢?
[00:17:15.560 --> 00:17:16.560]  那我只能跟你說
[00:17:16.560 --> 00:17:18.760]  你們繼續用敬畏神
[00:17:18.760 --> 00:17:20.600]  用誠實的心
[00:17:20.600 --> 00:17:23.360]  因為我們最後是信眾神
[00:17:23.360 --> 00:17:24.760]  不是信眾人
[00:17:24.760 --> 00:17:26.000]  有一個朋友
[00:17:26.000 --> 00:17:29.680]  他有一次,他的老闆是一個旅館
[00:17:29.680 --> 00:17:31.000]  旅店的老闆
[00:17:31.000 --> 00:17:33.240]  是一個很不誠實的人
[00:17:33.240 --> 00:17:37.240]  他經常會超越他們的客人
[00:17:37.240 --> 00:17:39.760]  有一次,他老闆有一個例子
[00:17:39.760 --> 00:17:41.480]  凡是他們打長途電話
[00:17:41.480 --> 00:17:43.600]  現在就沒有了,因為以前有的
[00:17:43.600 --> 00:17:45.960]  就要超越他們幾倍
[00:17:45.960 --> 00:17:47.760]  那我那個朋友就知道
[00:17:47.760 --> 00:17:50.120]  其實這些真是說謊
[00:17:50.120 --> 00:17:53.840]  後來他就沒有超越他的客人
[00:17:53.840 --> 00:17:56.600]  那他老闆就很兇的跟他說
[00:17:56.600 --> 00:18:02.560]  你不知道我們要這樣去負責這些客人的嗎?
[00:18:02.560 --> 00:18:04.200]  那他就跟他說
[00:18:04.200 --> 00:18:04.920]  我沒有負責到
[00:18:04.920 --> 00:18:07.240]  因為我覺得我不可以說這個謊話
[00:18:07.240 --> 00:18:10.120]  因為這個真是不是我們負責的地方
[00:18:10.120 --> 00:18:12.400]  那這個老闆就非常生氣
[00:18:12.400 --> 00:18:15.720]  但是我這個朋友
[00:18:15.720 --> 00:18:17.120]  他就突然間
[00:18:17.120 --> 00:18:19.160]  聖靈跟他都說了一句話
[00:18:19.160 --> 00:18:20.640]  他就這樣回答他老闆
[00:18:20.640 --> 00:18:24.360]  老闆,如果我不能跟這些客人說謊話
[00:18:24.360 --> 00:18:27.440]  其實我都可以跟你說謊話
[00:18:27.440 --> 00:18:30.240]  那他老闆仍然都很生氣,沒有出聲
[00:18:30.240 --> 00:18:31.960]  但是他發覺之後
[00:18:31.960 --> 00:18:33.920]  他老闆非常信任他
[00:18:33.920 --> 00:18:37.080]  因為他發覺這個人是在他的下屬裏面
[00:18:37.080 --> 00:18:38.440]  是最誠實的
[00:18:38.440 --> 00:18:39.440]  其他的下屬
[00:18:39.440 --> 00:18:41.920]  老闆叫他說謊話,他們就說了
