
[00:00:00.000 --> 00:00:01.280]  我們先進入祈禱
[00:01:29.120 --> 00:01:31.760]  沒有罰瑪利亞呢?
[00:01:31.760 --> 00:01:34.120]  我太太的答案非常簡單正經
[00:01:34.120 --> 00:01:35.080]  她說:很簡單
[00:01:35.080 --> 00:01:37.680]  神大勢昭
[00:01:37.680 --> 00:01:40.560]  當然答案不是這麼簡單
[00:01:40.560 --> 00:01:42.640]  瑪利亞根本還未婚
[00:01:42.640 --> 00:01:44.160]  是一個童女
[00:01:44.160 --> 00:01:47.240]  沒有特別祈求過
[00:01:47.240 --> 00:01:49.600]  突然間沒有預期過的事發生
[00:01:49.600 --> 00:01:51.640]  當然感覺很驚訝
[00:01:51.640 --> 00:01:53.280]  天使也覺得很合理
[00:01:53.280 --> 00:01:56.160]  所以沒有特別責備瑪利亞
[00:01:56.160 --> 00:01:58.320]  但是撒迦尼亞不同
[00:01:58.320 --> 00:01:59.640]  我們看回這個故事
[00:01:59.640 --> 00:02:06.200]  看到撒迦尼亞的確沒有任何理由懷疑神給她這個訊息
[00:02:06.200 --> 00:02:06.680]  為什麼呢?
[00:02:06.680 --> 00:02:07.880]  第一
[00:02:07.880 --> 00:02:11.760]  當時撒迦尼亞在做什麼?
[00:02:11.760 --> 00:02:15.520]  她在殿內聖所的地方燒香
[00:02:15.520 --> 00:02:17.800]  聖所是聖殿內的郊圍
[00:02:17.800 --> 00:02:19.800]  不是隨便每個人都可以進去的
[00:02:19.800 --> 00:02:21.800]  原來就算當祭司
[00:02:21.800 --> 00:02:24.400]  當時很多人做祭司
[00:02:24.400 --> 00:02:25.400]  是多了一個地步
[00:02:25.400 --> 00:02:28.880]  你知不知道一個祭司一生人只有多少次有機會進入聖殿
[00:02:28.880 --> 00:02:30.320]  這個叫聖所的地方
[00:02:30.320 --> 00:02:34.080]  在香壇那裡為以色列人去燒香
[00:02:34.080 --> 00:02:36.320]  有多少次呢?一生人
[00:02:36.320 --> 00:02:39.200]  一次這麼多機會
[00:02:39.200 --> 00:02:45.120]  所以說到撒迦尼亞是按照著祭司的規矩怎麼進去
[00:02:45.120 --> 00:02:47.320]  祭司這次不抽到你了
[00:02:47.320 --> 00:02:50.360]  我不知道是不是今天抽居屋那些
[00:02:50.360 --> 00:02:51.440]  這麼開心
[00:02:51.440 --> 00:02:52.040]  抽到你了
[00:02:52.040 --> 00:02:53.840]  這次是到你了
[00:02:53.840 --> 00:02:57.200]  這個祭司的燒香規矩是一天兩次
[00:02:57.200 --> 00:02:59.880]  上午九點和下午三點做的
[00:02:59.880 --> 00:03:07.920]  能夠抽中一生人一次的機會進去為以色列人向神去燒香
[00:03:07.920 --> 00:03:10.400]  這個已經不簡單了
[00:03:10.400 --> 00:03:15.240]  即是說神已經揀選了他那天那次在這個時間去為以色列人做事
[00:03:15.240 --> 00:03:17.440]  已經是一個特別的揀選
[00:03:17.440 --> 00:03:18.600]  第二
[00:03:18.600 --> 00:03:22.880]  同樣一生人都未必有一次的機會去見到什麼
[00:03:22.880 --> 00:03:25.760]  去見到天使向祂顯現
[00:03:25.760 --> 00:03:29.920]  不是隨隨便便的
[00:03:29.920 --> 00:03:33.440]  神差派天使做事向祂說出這個訊息
[00:03:33.440 --> 00:03:36.360]  這個已經是很大的應許
[00:03:36.360 --> 00:03:37.880]  很大的保證
[00:03:37.880 --> 00:03:38.480]  第三
[00:03:38.480 --> 00:03:39.800]  天使說什麼
[00:03:39.800 --> 00:03:40.640]  天使對他說
[00:03:40.640 --> 00:03:42.160]  撒迦尼亞不要害怕
[00:03:42.160 --> 00:03:48.240]  因為你的祈禱已經被聽見了
[00:03:48.240 --> 00:03:50.640]  撒迦尼亞是你祈禱的
[00:03:50.640 --> 00:03:52.200]  祈禱了你說神應驗了
[00:03:52.200 --> 00:03:53.320]  說答應了你
[00:03:53.320 --> 00:03:55.040]  不是這樣的事嗎
[00:03:55.040 --> 00:03:57.160]  你是不是相信的
[00:03:57.160 --> 00:03:58.280]  你相信你才會祈禱
[00:03:58.280 --> 00:03:59.160]  你祈禱就應該相信
[00:03:59.160 --> 00:04:00.280]  你祈禱了就不要不相信
[00:04:00.280 --> 00:04:01.280]  現在神說答應你
[00:04:01.280 --> 00:04:02.640]  你說怎麼會有這樣的事
[00:04:02.640 --> 00:04:04.640]  怎麼搞的
[00:04:04.640 --> 00:04:06.160]  當然我們經常都是這樣的
[00:04:06.160 --> 00:04:07.040]  例如祈禱
[00:04:07.040 --> 00:04:07.880]  祈禱都不相信
[00:04:07.880 --> 00:04:09.160]  我們自己搞定了
[00:04:09.160 --> 00:04:10.640]  是不是
[00:04:10.640 --> 00:04:14.280]  更加在以色列民族裡面
[00:04:14.280 --> 00:04:19.280]  教育聖經 撒迦尼亞教導的聖經故事
[00:04:19.280 --> 00:04:21.120]  老人生孩子
[00:04:21.120 --> 00:04:23.440]  是不是新事呢
[00:04:23.440 --> 00:04:25.600]  在以色列的民族歷史裡面
[00:04:25.600 --> 00:04:27.800]  有沒有發生過
[00:04:27.800 --> 00:04:30.680]  誰年老才生小孩
[00:04:30.680 --> 00:04:33.800]  阿伯拉罕一百歲才生以撒
[00:04:33.800 --> 00:04:35.920]  當時阿伯拉罕的太太撒拉
[00:04:35.920 --> 00:04:39.800]  應該最少都九十歲
[00:04:39.800 --> 00:04:42.400]  還有以撒自己同樣都是年紀老邁
[00:04:42.400 --> 00:04:43.600]  以我的計算印象中
[00:04:43.600 --> 00:04:48.600]  起碼過了六十多歲才生雅各和以素
[00:04:48.600 --> 00:04:50.440]  然後還有參孫的父母
[00:04:50.440 --> 00:04:54.640]  同樣是年老的時候才生參孫
[00:04:54.640 --> 00:04:55.840]  撒姆爾的媽媽
[00:04:55.840 --> 00:04:58.000]  都是不育了一段很長的時間
[00:04:58.000 --> 00:05:00.000]  在食店裡面禱告
[00:05:00.000 --> 00:05:02.400]  才夢神的幫助
[00:05:02.400 --> 00:05:04.120]  賜她有孩子
[00:05:04.120 --> 00:05:07.400]  在這些情況下都是類似的
[00:05:07.400 --> 00:05:09.320]  就是這些不育的夫婦
[00:05:09.320 --> 00:05:11.520]  經歷了一段很艱難的時間
[00:05:11.520 --> 00:05:14.280]  最終神是透過英許甚至有時透過天使
[00:05:14.280 --> 00:05:18.080]  英許他們能夠繫心
[00:05:18.080 --> 00:05:19.960]  所以撒加尼亞自己教這些故事
[00:05:19.960 --> 00:05:22.080]  都教過不少
[00:05:22.080 --> 00:05:25.280]  現在神說你的祈禱蒙英運
[00:05:25.280 --> 00:05:28.760]  你竟然今天說怎會有這樣的事
[00:05:28.760 --> 00:05:30.920]  有些聖經的學者說
[00:05:30.920 --> 00:05:33.280]  撒加尼亞問這句話的口吻
[00:05:33.280 --> 00:05:34.320]  其實是怎樣呢
[00:05:34.320 --> 00:05:36.280]  撒加尼亞說我憑著什麼
[00:05:36.280 --> 00:05:38.560]  可以知道這件事
[00:05:38.560 --> 00:05:40.600]  就好像舊約聖經的時候
[00:05:40.600 --> 00:05:42.320]  很多時候神不允許
[00:05:42.320 --> 00:05:45.720]  一些人有些事情發生
[00:05:45.720 --> 00:05:48.000]  都會有一些所謂的兆頭
[00:05:48.000 --> 00:05:50.600]  首先讓你看到一些事情發生了
[00:05:50.600 --> 00:05:52.800]  再去保證你有信心
[00:05:52.800 --> 00:05:54.600]  這樣的事情都發生了
[00:05:54.600 --> 00:05:57.800]  所以將來的事情都會發生
[00:05:57.800 --> 00:05:59.600]  就好像撒加尼亞問一些兆頭
[00:05:59.600 --> 00:06:00.880]  我憑著什麼兆頭
[00:06:00.880 --> 00:06:04.280]  有什麼拿手
[00:06:04.280 --> 00:06:06.160]  讓我知道我太太這麼老
[00:06:06.160 --> 00:06:08.880]  我這麼老都可以生孩子
[00:06:08.880 --> 00:06:10.600]  天使加伯列說好啊
[00:06:10.600 --> 00:06:12.200]  那時天使加伯列才解釋給自己聽
[00:06:12.200 --> 00:06:15.600]  我是加伯列站在神面前的使者
[00:06:15.600 --> 00:06:17.120]  加伯列是誰
[00:06:17.120 --> 00:06:19.920]  是昔日向達爾利顯現過
[00:06:19.920 --> 00:06:22.560]  講道以色列將來的命運
[00:06:22.560 --> 00:06:25.320]  神的拯救那位天使
[00:06:25.320 --> 00:06:28.040]  我上次和達爾利傳講過
[00:06:28.040 --> 00:06:30.640]  這次我來跟你講
[00:06:30.640 --> 00:06:32.040]  你都不相信
[00:06:32.040 --> 00:06:33.080]  你要有兆頭
[00:06:33.080 --> 00:06:34.520]  我告訴你兆頭是什麼
[00:06:34.520 --> 00:06:36.520]  你就要成為亞巴尼不可以說話
[00:06:36.520 --> 00:06:39.720]  直到約翰出世為止
[00:06:39.720 --> 00:06:41.000]  這個就成為了兆頭
[00:06:41.000 --> 00:06:42.160]  於是出來的百姓
[00:06:42.160 --> 00:06:43.200]  在那裡等了很久
[00:06:43.200 --> 00:06:44.200]  發生什麼事了
[00:06:44.200 --> 00:06:45.400]  然後出來就在那裡
[00:06:45.400 --> 00:06:46.800]  仰呀仰呀不懂說話
[00:06:46.800 --> 00:06:51.240]  他在裡面見到二丈
[00:06:51.240 --> 00:06:53.120]  被人見到了
[00:06:53.120 --> 00:06:57.200]  原來有時候我們去祈求的時候
[00:06:57.200 --> 00:06:59.920]  我們的身體都不是這麼順暢
[00:06:59.920 --> 00:07:02.120]  可能的確有時候我們祈求的事
[00:07:02.120 --> 00:07:04.640]  我們覺得很大的事
[00:07:04.640 --> 00:07:07.440]  但在神眼中沒有一件難成的事
[00:07:07.440 --> 00:07:09.680]  但有趣的是
[00:07:09.680 --> 00:07:12.120]  當這件事應驗的時候
[00:07:12.120 --> 00:07:14.320]  撒加利亞聽到這個好消息的時候
[00:07:14.320 --> 00:07:17.640]  他自己都好像已經心灰意冷
[00:07:17.640 --> 00:07:19.040]  我祈禱這麼久要生孩子
[00:07:19.040 --> 00:07:20.280]  現在我和我太太老了
[00:07:20.280 --> 00:07:21.600]  從我們人的眼中
[00:07:21.600 --> 00:07:23.480]  不可能生孩子的了
[00:07:23.480 --> 00:07:25.120]  算了
[00:07:25.120 --> 00:07:26.560]  於是這樣的應驗
[00:07:26.560 --> 00:07:28.200]  他自己都不太相信
[00:07:28.200 --> 00:07:30.440]  但是我們再想深一層
[00:07:30.440 --> 00:07:33.520]  究竟天使說神去垂聽他的祈禱
[00:07:33.520 --> 00:07:35.920]  是否只是生孩子的祈禱這麼簡單
[00:07:35.920 --> 00:07:36.720]  有趣的是
[00:07:36.720 --> 00:07:39.200]  你再看整個《路加福音》第一第二章
[00:07:39.200 --> 00:07:41.800]  說到耶穌出生前的經文
[00:07:41.800 --> 00:07:46.160]  都是說到這些小人物
[00:07:46.160 --> 00:07:47.560]  撒加利亞其中一個祭司
[00:07:47.560 --> 00:07:49.640]  但是當時祭司多地多
[00:07:49.640 --> 00:07:51.480]  一個不多少一個不少
[00:07:51.480 --> 00:07:55.080]  甚至說到馬尼亞去找沙伯的地方
[00:07:55.080 --> 00:07:56.160]  他們住的地方
[00:07:56.160 --> 00:08:00.520]  是去猶太山區的一個地方
[00:08:00.520 --> 00:08:04.600]  村名都不說
[00:08:04.600 --> 00:08:07.040]  甚至說到馬尼亞
[00:08:07.040 --> 00:08:08.960]  她是誰
[00:08:08.960 --> 00:08:11.120]  無名一個女子
[00:08:11.120 --> 00:08:12.480]  她要嫁給誰
[00:08:12.480 --> 00:08:14.600]  藥師 木匠
[00:08:14.600 --> 00:08:15.800]  她住在什麼地方
[00:08:15.800 --> 00:08:18.720]  住在一個叫做北面加利利
[00:08:18.720 --> 00:08:19.880]  相對南面
[00:08:19.880 --> 00:08:21.200]  住在耶路撒冷附近的猶太
[00:08:21.200 --> 00:08:23.120]  不是很看得起的一個區域
[00:08:23.120 --> 00:08:25.320]  再是那個村落叫做拿撒勒
[00:08:25.320 --> 00:08:26.600]  原來在猶太人眼中
[00:08:26.600 --> 00:08:28.640]  這個很小的村莊看不起
[00:08:28.640 --> 00:08:32.040]  神就找一個窮的木匠的家庭
[00:08:32.040 --> 00:08:35.440]  他未婚的妻子
[00:08:35.440 --> 00:08:37.200]  去懷孕生耶穌基督
[00:08:37.200 --> 00:08:39.360]  甚至當耶穌已經出世
[00:08:39.360 --> 00:08:43.040]  八天要去聖殿那裡獻祭感謝神的時候
[00:08:43.040 --> 00:08:45.800]  一般人是找牛羊去獻祭的
[00:08:45.800 --> 00:08:47.120]  但是馬尼亞和藥室
[00:08:47.120 --> 00:08:48.680]  找什麼去獻祭
[00:08:48.680 --> 00:08:51.680]  什麼斑溝 白鴿 鵪鶉
[00:08:51.680 --> 00:08:52.800]  為什麼
[00:08:52.800 --> 00:08:54.200]  因為聖經說沒錢的人
[00:08:54.200 --> 00:08:55.840]  窮人就可以用這些代替牛羊
[00:08:55.840 --> 00:08:57.240]  你買不起不要緊
[00:08:57.240 --> 00:08:58.400]  用這些吧
[00:08:58.400 --> 00:09:00.920]  即是說原來藥室是很窮的
[00:09:00.920 --> 00:09:02.280]  然後去到聖殿裡面
[00:09:02.280 --> 00:09:05.160]  有兩個又是不知名的老人家
[00:09:05.160 --> 00:09:06.960]  老家不說他們也不知道他們存在
[00:09:06.960 --> 00:09:08.800]  有一個叫做西勉的
[00:09:08.800 --> 00:09:10.520]  祈求神的國度
[00:09:10.520 --> 00:09:12.080]  神的救贖來到
[00:09:12.080 --> 00:09:14.000]  等了很久 祈禱了很久
[00:09:14.000 --> 00:09:16.680]  終於蒙神的英韻去世之前
[00:09:16.680 --> 00:09:18.240]  能夠見到以色列的救恩
[00:09:18.240 --> 00:09:20.400]  就是這個鷹派耶穌
[00:09:20.400 --> 00:09:21.640]  聖經說是一個義人
[00:09:21.640 --> 00:09:24.760]  虔誠上上位著以色列國家祈禱
[00:09:24.760 --> 00:09:26.880]  然後另一個又是不知名的
[00:09:26.880 --> 00:09:29.960]  寡居了幾十年的一個叫阿娜的婦女
[00:09:29.960 --> 00:09:30.960]  即是兩節聖經說完
[00:09:30.960 --> 00:09:33.000]  她又是不斷在聖經裡面禁食
[00:09:33.000 --> 00:09:36.320]  祈求神的救贖的來臨
[00:09:36.320 --> 00:09:38.560]  路加夫剛記載耶穌出世的時候
[00:09:38.560 --> 00:09:40.680]  這些全部都是小人物來的
[00:09:40.680 --> 00:09:42.720]  和馬太同樣記載耶穌出世
[00:09:42.720 --> 00:09:44.760]  出現的那些大人物來的
[00:09:44.760 --> 00:09:46.640]  那些希律王
[00:09:46.640 --> 00:09:50.240]  那些法利塞人
[00:09:50.240 --> 00:09:52.400]  文士 宗教領袖
[00:09:52.400 --> 00:09:54.840]  那些東方來的所謂智者博士
[00:09:54.840 --> 00:09:57.840]  甚至有一些叫王 King
[00:09:57.840 --> 00:09:58.760]  大人物來的
[00:09:58.760 --> 00:10:02.040]  但馬太夫記載耶穌出世的故事是怎樣
[00:10:02.040 --> 00:10:05.560]  氣氛是很緊張的 很血腥的
[00:10:05.560 --> 00:10:07.760]  希律一聽見有個猶太人叫王出世
[00:10:07.760 --> 00:10:11.880]  就去去百里行殺死那些鷹派
[00:10:11.880 --> 00:10:14.480]  但路加所記載的就是這些
[00:10:14.480 --> 00:10:18.280]  路加不講沒有人認識的人
[00:10:18.280 --> 00:10:21.080]  講什麼呢
[00:10:21.080 --> 00:10:22.280]  神去誰聽祈禱
[00:10:22.280 --> 00:10:23.960]  不是單單因為我們是小人物
[00:10:23.960 --> 00:10:25.160]  也不是因為我們是大人物
[00:10:25.160 --> 00:10:26.800]  神聽祈禱 不是這個意思
[00:10:26.800 --> 00:10:30.200]  但這些小人物總括來說都是有特徵的
[00:10:30.200 --> 00:10:33.960]  就是他們都是虔誠聖經稱為二人上上
[00:10:33.960 --> 00:10:36.880]  為著以色列的救恩去祈禱紀念事
[00:10:36.880 --> 00:10:39.760]  是以色列救恩的一班人
[00:10:39.760 --> 00:10:45.440]  甚至見到當約翰出世的時候
[00:10:45.440 --> 00:10:47.240]  撒卡尼亞會說話了
[00:10:47.240 --> 00:10:50.080]  那段讚頌的土文
[00:10:50.080 --> 00:10:54.160]  馬利亞也有所謂馬利亞眾的土文等等
[00:10:54.160 --> 00:10:57.320]  都不是說個人神你應許我的祈禱
[00:10:57.320 --> 00:10:58.680]  感謝你 不是
[00:10:58.680 --> 00:11:01.560]  是神你眷顧我們以色列卑微的人
[00:11:01.560 --> 00:11:03.200]  叫低微的人得高舉
[00:11:03.200 --> 00:11:07.360]  叫軟弱的人得強壯
[00:11:07.360 --> 00:11:10.760]  路加是很強調這些神看重的小人物
[00:11:10.760 --> 00:11:14.680]  帶他們二人上去誰聽祈禱
[00:11:14.680 --> 00:11:17.080]  約翰這個名字John
[00:11:17.080 --> 00:11:20.520]  我們英文名字很多人叫John 很普遍
[00:11:20.520 --> 00:11:23.520]  我為了查一段經文去查一查究竟是什麼意思
[00:11:23.520 --> 00:11:25.760]  原來這段經文的意思
[00:11:25.760 --> 00:11:28.880]  John這個名字約翰的意思
[00:11:28.880 --> 00:11:30.440]  就是The Lord is Gracious
[00:11:30.440 --> 00:11:33.440]  神是恩典的神
[00:11:33.440 --> 00:11:34.920]  神是憐憫人的神
[00:11:34.920 --> 00:11:37.160]  不是因為我們卑不卑微有這個能力
[00:11:37.160 --> 00:11:39.760]  是因為我們二人嘗試行神的旨意
[00:11:39.760 --> 00:11:44.240]  去神去眷顧這班卑微的二人
[00:11:44.240 --> 00:11:48.120]  讓我們見到原來
[00:11:48.120 --> 00:11:51.040]  無論我們所紀念的
[00:11:51.040 --> 00:11:54.320]  我們認為是大事還是小事
[00:11:54.320 --> 00:11:56.720]  只要我們首先自己去記掛著
[00:11:56.720 --> 00:11:59.280]  神看為大的事
[00:11:59.280 --> 00:12:03.080]  在神的眼中其實有沒有兒子生
[00:12:03.080 --> 00:12:06.440]  簡單 神拍拍手指
[00:12:06.440 --> 00:12:08.320]  自然就給過我們
[00:12:08.320 --> 00:12:11.360]  當我們願意顧念神的大事的時候
[00:12:11.360 --> 00:12:15.000]  神自然會顧念我們的小事
[00:12:15.000 --> 00:12:16.080]  我們以為很大事
[00:12:16.080 --> 00:12:17.440]  但神眼中的小事
[00:12:17.440 --> 00:12:19.560]  你先顧念我的大事
[00:12:19.560 --> 00:12:23.400]  撒加利亞不是只求有個兒子嗎
[00:12:23.400 --> 00:12:25.040]  記不記得他剛才做了什麼
[00:12:25.040 --> 00:12:26.760]  他本來進到聖殿裡面
[00:12:26.760 --> 00:12:30.280]  在聖所為以色列百姓燒香
[00:12:30.280 --> 00:12:33.200]  所以他向獻的禱告不是個人的禱告
[00:12:33.200 --> 00:12:38.600]  他獻的禱告是為了自己的民族所獻上的禱告
[00:12:38.600 --> 00:12:41.560]  真是神啊 我們已經等了幾百年
[00:12:41.560 --> 00:12:43.440]  以色列人不但經歷亡國
[00:12:43.440 --> 00:12:44.160]  然後被擄
[00:12:44.160 --> 00:12:46.680]  雖然他們已經歸回
[00:12:46.680 --> 00:12:48.600]  但已經有四百多年
[00:12:48.600 --> 00:12:51.280]  神沒有再透過先知向以色列人說話
[00:12:51.280 --> 00:12:55.160]  稱為沉默的時代
[00:12:55.160 --> 00:12:58.640]  以色列人當時已經被巴比倫擄走
[00:12:58.640 --> 00:13:00.160]  然後雖然他們回歸
[00:13:00.160 --> 00:13:02.440]  仍然經歷馬代波斯
[00:13:02.440 --> 00:13:03.760]  之後希臘
[00:13:03.760 --> 00:13:07.120]  之後羅馬到新約時代
[00:13:07.120 --> 00:13:09.440]  強權統治 他們變成二等公民
[00:13:09.440 --> 00:13:11.160]  他們失去了自己的自治權
[00:13:11.160 --> 00:13:14.400]  雖然中間大概有一百年的時間
[00:13:14.400 --> 00:13:18.200]  有一個叫馬加比的朝代
[00:13:18.200 --> 00:13:21.800]  是猶太人獨立管治的國家
[00:13:21.800 --> 00:13:22.640]  但是都很短暫
[00:13:22.640 --> 00:13:27.360]  後來羅馬人都取回主權
[00:13:27.360 --> 00:13:29.560]  所以他們當時以色列人不斷祈求的
[00:13:29.560 --> 00:13:30.680]  這一群小人物
[00:13:30.680 --> 00:13:33.080]  他們所說的頌賢
[00:13:33.080 --> 00:13:34.560]  都是關於神啊
[00:13:34.560 --> 00:13:35.720]  祢看顧我們
[00:13:35.720 --> 00:13:38.920]  終於祢所應許的彌創就來到了
[00:13:38.920 --> 00:13:41.080]  救恩來到了
[00:13:41.080 --> 00:13:42.280]  所以我相信
[00:13:42.280 --> 00:13:44.480]  撒加尼亞所祈禱的
[00:13:44.480 --> 00:13:46.040]  天使說神聽了你的祈禱
[00:13:46.040 --> 00:13:48.520]  不只是祂有兒子生那麼簡單
[00:13:48.520 --> 00:13:50.040]  而是神已經眷顧了
[00:13:50.040 --> 00:13:51.680]  看顧了這群小人物
[00:13:51.680 --> 00:13:54.000]  祈禱神的救贖要來到以色列民族
[00:13:54.000 --> 00:13:57.560]  甚至整個世界
[00:13:57.560 --> 00:13:59.400]  所以讓我們知道
[00:13:59.400 --> 00:14:04.960]  只要我們先為著神的大事去掛心
[00:14:04.960 --> 00:14:09.400]  神自然會紀念我們的小事
[00:14:09.400 --> 00:14:10.960]  撒加尼亞不辱
[00:14:10.960 --> 00:14:12.320]  不單單是自己的事
[00:14:12.320 --> 00:14:13.560]  聖經特別記載這件事
[00:14:13.560 --> 00:14:16.920]  很多時候聖經都是用這種寫作方法
[00:14:16.920 --> 00:14:21.080]  用個人的經歷去講述當時以色列人的光景
[00:14:21.080 --> 00:14:23.440]  就是他們那種不單止是不辱
[00:14:23.440 --> 00:14:24.720]  而且是不信
[00:14:24.720 --> 00:14:28.080]  他們不能夠靠著自己去引誘出救恩
[00:14:28.080 --> 00:14:29.880]  引誘出彌賽亞
[00:14:29.880 --> 00:14:32.720]  其實當時以色列人自己有不同的宗教
[00:14:32.720 --> 00:14:35.400]  政治甚至是一些武力的方法去派別
[00:14:35.400 --> 00:14:37.480]  嘗試帶起以色列的復興
[00:14:37.480 --> 00:14:38.320]  但是都不成功
[00:14:38.320 --> 00:14:41.560]  好像一個不辱的掙扎一樣
[00:14:41.560 --> 00:14:42.480]  也都是他們不信
[00:14:42.480 --> 00:14:43.560]  雖然他們求
[00:14:43.560 --> 00:14:47.640]  但好像覺得神已經不聽 愛者來了
[00:14:47.640 --> 00:14:49.360]  但永遠都是要成就大事
[00:14:49.360 --> 00:14:52.440]  是神自己透過人沒有想過的方法
[00:14:52.440 --> 00:14:54.040]  超越人所想所求
[00:14:54.040 --> 00:14:56.160]  竟然透過這對老夫婦
[00:14:56.160 --> 00:14:59.720]  和後來透過瑪利亞約瑟這對無名的人
[00:14:59.720 --> 00:15:04.480]  去生育出約翰基督的先鋒
[00:15:04.480 --> 00:15:06.520]  和基督 耶穌基督
[00:15:06.520 --> 00:15:09.760]  神差派的救主彌賽亞
[00:15:09.760 --> 00:15:12.640]  很多時候我們都是大小不分
[00:15:12.640 --> 00:15:15.040]  我們經常覺得眼前的困難是最困難
[00:15:15.040 --> 00:15:16.080]  很大很大很大
[00:15:16.080 --> 00:15:17.080]  神啊 你幫我吧
[00:15:17.080 --> 00:15:18.680]  我們祈禱一樣
[00:15:18.680 --> 00:15:19.480]  不過祈禱出來
[00:15:19.480 --> 00:15:21.160]  我們有些像撒加利亞的拳頭
[00:15:21.160 --> 00:15:22.160]  又好像不太信神
[00:15:22.160 --> 00:15:23.720]  有能力搞定
[00:15:23.720 --> 00:15:26.120]  所以拳頭我們馬上又休一條褲子
[00:15:26.120 --> 00:15:27.800]  然後都是等我來
[00:15:27.800 --> 00:15:30.720]  我用我自己的方法去搞定
[00:15:30.720 --> 00:15:33.000]  但最後通常都因小失大
[00:15:33.000 --> 00:15:34.960]  我們沒有記念到神的大事
[00:15:34.960 --> 00:15:37.080]  只記掛著我們的小事
[00:15:37.080 --> 00:15:39.280]  於是很多事情我們用我們人的方法
[00:15:39.280 --> 00:15:40.320]  世俗的方法
[00:15:40.320 --> 00:15:43.400]  越搞就越吵架
[00:15:43.400 --> 00:15:46.000]  但這個故事提醒我們
[00:15:46.000 --> 00:15:52.040]  當我們願意為神的大事去記掛的時候
[00:15:52.040 --> 00:15:53.640]  神自然會記掛
[00:15:53.640 --> 00:15:56.600]  其實在神眼中我們是小事
[00:15:56.600 --> 00:16:02.800]  剛才我太太分享到我們生育的掙扎
[00:16:02.800 --> 00:16:06.400]  那幾年都不容易過
[00:16:06.400 --> 00:16:07.920]  自從我們結婚之後
[00:16:07.920 --> 00:16:11.800]  我自己個人結婚都是一個感恩
[00:16:11.800 --> 00:16:14.280]  都算好像不足裡面生育
[00:16:14.280 --> 00:16:17.680]  大家不要經常以為我很年輕
[00:16:17.680 --> 00:16:19.520]  我告訴大家
[00:16:19.520 --> 00:16:20.800]  我曾經幫過
[00:16:20.800 --> 00:16:22.720]  我以前未做拳擔之前
[00:16:22.720 --> 00:16:24.920]  我做一個普通團友
[00:16:24.920 --> 00:16:26.920]  通常團友結婚
[00:16:26.920 --> 00:16:28.320]  都是你幫我幫你
[00:16:28.320 --> 00:16:29.960]  經常輪流角色調換
[00:16:29.960 --> 00:16:30.760]  今次你是新郎
[00:16:30.760 --> 00:16:31.600]  下次你是伴郎
[00:16:31.600 --> 00:16:34.080]  然後下次你幫忙佈置一個
[00:16:34.080 --> 00:16:36.800]  總之我們年輕的時候
[00:16:36.800 --> 00:16:38.600]  角色差不多都調換一次
