
[00:00:00.000 --> 00:00:04.360]  頂姐妹我們承認我們很需要耶穌基督
[00:03:14.700 --> 00:03:15.700]  預備起
[00:03:15.700 --> 00:03:17.700]  耶和華
[00:03:17.700 --> 00:03:31.700]  到底先知所指的什麼狂暴的事呢?
[00:03:31.700 --> 00:03:34.700]  那就要從他的背景去找線索了
[00:03:34.700 --> 00:03:38.700]  不過哈巴谷書沒有交代先知的背景資料
[00:03:38.700 --> 00:03:39.700]  只說了他的名字
[00:03:39.700 --> 00:03:42.700]  第一節哈巴谷說了他是先知
[00:03:42.700 --> 00:03:45.700]  沒交代他其他的背景
[00:03:45.700 --> 00:03:46.700]  不知道他是誰的兒子
[00:03:46.700 --> 00:03:48.700]  不知道他是哪個支派的人
[00:03:48.700 --> 00:03:49.700]  做過什麼事
[00:03:49.700 --> 00:03:51.700]  這些資料都是欠奉的
[00:03:51.700 --> 00:03:54.700]  不過唯一可以用來判斷他的歷史時空的
[00:03:54.700 --> 00:03:56.700]  就是第六節
[00:03:56.700 --> 00:03:59.700]  第六節的迦勒底人這個名詞
[00:03:59.700 --> 00:04:03.700]  迦勒底人就是組成後來的巴比倫帝國
[00:04:03.700 --> 00:04:05.700]  那個民族的人的稱呼
[00:04:05.700 --> 00:04:07.700]  之所以叫做迦勒底人
[00:04:07.700 --> 00:04:10.700]  就是表達哈巴谷所身處的時代
[00:04:10.700 --> 00:04:14.700]  正是巴比倫帝國形成之中的早期
[00:04:14.700 --> 00:04:18.700]  未稱霸古代近東的地方的階段
[00:04:18.700 --> 00:04:21.700]  若果從這一點的歷史資料入手
[00:04:21.700 --> 00:04:22.700]  我們大概可以推算到
[00:04:22.700 --> 00:04:26.700]  先知活躍在當時約亞敬皇在位的年間
[00:04:26.700 --> 00:04:30.700]  也就是猶大國滅亡之前的20年左右
[00:04:30.700 --> 00:04:33.700]  當時北國已經被滅了很久了
[00:04:33.700 --> 00:04:37.700]  亞述剛剛被巴比倫這些迦勒底人消滅了
[00:04:37.700 --> 00:04:41.700]  猶大國也夾在南面的埃及
[00:04:41.700 --> 00:04:45.700]  和這個新興的迦勒底巴比倫帝國之間
[00:04:45.700 --> 00:04:47.700]  整個國際的環境變化了
[00:04:47.700 --> 00:04:49.700]  國內的情況也越來越差
[00:04:49.700 --> 00:04:53.700]  自從一個最後敬虔的約西亞王死了之後
[00:04:53.700 --> 00:04:57.700]  猶大國是一路向壞的路向走去
[00:04:57.700 --> 00:05:00.700]  哈巴谷他抗議
[00:05:00.700 --> 00:05:03.700]  因為他眼見有人被惡待
[00:05:03.700 --> 00:05:08.700]  但他感受到他自己作為先知無能為力
[00:05:08.700 --> 00:05:10.700]  他覺得不知所措
[00:05:10.700 --> 00:05:11.700]  他作為先知
[00:05:11.700 --> 00:05:14.700]  他問他還可以做些什麼
[00:05:14.700 --> 00:05:16.700]  祈禱
[00:05:16.700 --> 00:05:19.700]  但是祈禱又如何呢?
[00:05:19.700 --> 00:05:21.700]  先知的吶喊
[00:05:21.700 --> 00:05:24.700]  是不是我們今天的吶喊呢?
[00:05:24.700 --> 00:05:26.700]  第二節的原文
[00:05:26.700 --> 00:05:30.700]  他將這個「要到幾時呢」這句放在句頭
[00:05:30.700 --> 00:05:32.700]  原文是放在句頭的
[00:05:32.700 --> 00:05:35.700]  一開始他就開口說「要到幾時呢」
[00:05:35.700 --> 00:05:36.700]  表達一個申訴
[00:05:36.700 --> 00:05:42.700]  他很急要問神還要等多久
[00:05:42.700 --> 00:05:45.700]  頂姐妹我們為著我們自己所經歷的事情
[00:05:45.700 --> 00:05:47.700]  這個社會的狀況
[00:05:47.700 --> 00:05:50.700]  我們都會感受到力有不足
[00:05:50.700 --> 00:05:53.700]  有些人可能覺得身不由己
[00:05:53.700 --> 00:05:55.700]  甚至我們幾乎在過去四個月裡
[00:05:55.700 --> 00:05:59.700]  我們向神發出過無數次的祈禱
[00:05:59.700 --> 00:06:01.700]  作過不少的呼求
[00:06:01.700 --> 00:06:03.700]  不過我們所見的是
[00:06:03.700 --> 00:06:06.700]  事情好像沒有變好
[00:06:06.700 --> 00:06:09.700]  反而變得更差
[00:06:09.700 --> 00:06:11.700]  現在才知道他問這個問題
[00:06:11.700 --> 00:06:13.700]  他不是沒有祈禱
[00:06:13.700 --> 00:06:15.700]  而是他祈禱又祈禱
[00:06:15.700 --> 00:06:17.700]  祈願又祈
[00:06:17.700 --> 00:06:20.700]  等願又等
[00:06:20.700 --> 00:06:22.700]  所以他發出的聲音是
[00:06:22.700 --> 00:06:24.700]  若果按照原文直譯
[00:06:24.700 --> 00:06:25.700]  你可以看第二節
[00:06:25.700 --> 00:06:26.700]  他是這麼說的
[00:06:26.700 --> 00:06:28.700]  「要到幾時呢 上主」
[00:06:28.700 --> 00:06:33.700]  「我高呼救命 而你沒有聽」
[00:06:33.700 --> 00:06:37.700]  現在祈禱已經是叫救命了
[00:06:37.700 --> 00:06:41.700]  我們想像我們何時會叫救命
[00:06:41.700 --> 00:06:43.700]  是當你感覺到無能為力無助
[00:06:43.700 --> 00:06:47.700]  你只可以叫一把聲出來救命
[00:06:47.700 --> 00:06:51.700]  「求求你啦 神呀 求求你啦」
[00:06:51.700 --> 00:06:53.700]  有一次我在等一個小巴
[00:06:53.700 --> 00:06:55.700]  在排隊的時候
[00:06:55.700 --> 00:06:57.700]  車子來了
[00:06:57.700 --> 00:06:59.700]  在隊中間聽到一把聲音
[00:06:59.700 --> 00:07:01.700]  「求求你啦 讓我先上車吧」
[00:07:01.700 --> 00:07:03.700]  「我真的很辛苦 求求你」
[00:07:03.700 --> 00:07:06.700]  「各位行行好 讓我先上車吧」
[00:07:06.700 --> 00:07:09.700]  原來是一位駝背的老婆婆
[00:07:09.700 --> 00:07:11.700]  她低著頭呼求
[00:07:11.700 --> 00:07:13.700]  希望其他人幫助她
[00:07:13.700 --> 00:07:16.700]  「我很辛苦 你讓我先上車吧」
[00:07:16.700 --> 00:07:19.700]  因為那小巴會經過一間醫院
[00:07:19.700 --> 00:07:22.700]  看來她應該很急著要去看醫生
[00:07:22.700 --> 00:07:24.700]  很辛苦 叫救命
[00:07:24.700 --> 00:07:26.700]  她求完又求
[00:07:26.700 --> 00:07:28.700]  希望身邊的人有回覆
[00:07:28.700 --> 00:07:30.700]  當我們去呼叫救命
[00:07:30.700 --> 00:07:32.700]  我們不斷發出聲音
[00:07:32.700 --> 00:07:34.700]  求完又求的時候
[00:07:34.700 --> 00:07:36.700]  是期待身邊有人會回應
[00:07:36.700 --> 00:07:38.700]  當我們去祈禱的時候
[00:07:38.700 --> 00:07:40.700]  當然是希望上帝會回覆
[00:07:40.700 --> 00:07:44.700]  去答允 去出手
[00:07:44.700 --> 00:07:48.700]  不過 先知的經歷是怎樣的?
[00:07:48.700 --> 00:07:52.700]  他卻說「你沒有聽」
[00:07:52.700 --> 00:07:54.700]  先知接著說
[00:07:54.700 --> 00:07:57.700]  「我求救呼喊我向著你」
[00:07:57.700 --> 00:07:59.700]  「狂暴的事啊」
[00:07:59.700 --> 00:08:02.700]  「你卻沒有請救」
[00:08:02.700 --> 00:08:05.700]  這裡不是在陳述一個普通的困難
[00:08:05.700 --> 00:08:08.700]  而是靠近的 是恐怖的感受
[00:08:08.700 --> 00:08:11.700]  是很擔心的 很重要的
[00:08:11.700 --> 00:08:13.700]  當他目睹劇烈的事情
[00:08:13.700 --> 00:08:15.700]  發生在他身邊
[00:08:15.700 --> 00:08:16.700]  甚至他自己遭遇到
[00:08:16.700 --> 00:08:17.700]  他就叫救命
[00:08:17.700 --> 00:08:20.700]  發出呼喊響起警號
[00:08:20.700 --> 00:08:21.700]  「狂暴的事」
[00:08:21.700 --> 00:08:23.700]  好像當有人生命受到威脅的時候
[00:08:23.700 --> 00:08:26.700]  他會大叫「救命啊 殺人啊」
[00:08:26.700 --> 00:08:28.700]  「救命啊 打人啊」
[00:08:28.700 --> 00:08:29.700]  你期望就是這個
[00:08:29.700 --> 00:08:32.700]  強烈而直接的訊號
[00:08:32.700 --> 00:08:34.700]  有人聽得見
[00:08:34.700 --> 00:08:36.700]  「你幫手」
[00:08:36.700 --> 00:08:38.700]  在祈禱當中這樣呼喊
[00:08:38.700 --> 00:08:41.700]  是想神出手請救
[00:08:41.700 --> 00:08:44.700]  不過等完又等
[00:08:44.700 --> 00:08:45.700]  等完又等
[00:08:45.700 --> 00:08:48.700]  期望卻落空
[00:08:48.700 --> 00:08:52.700]  「你卻不請救」
[00:08:52.700 --> 00:08:55.700]  才可以這樣說話
[00:08:55.700 --> 00:08:59.700]  可以這樣對神說話嗎?
[00:08:59.700 --> 00:09:04.700]  才知道他沒有放棄對神說話
[00:09:04.700 --> 00:09:07.700]  他沒有放棄對神祈禱
[00:09:07.700 --> 00:09:11.700]  雖然今次的內容是一種申訴
[00:09:11.700 --> 00:09:15.700]  投訴 甚至與神對質
[00:09:15.700 --> 00:09:16.700]  不過留意
[00:09:16.700 --> 00:09:21.700]  才知道仍然將焦點放在上帝身上
[00:09:21.700 --> 00:09:23.700]  他知道出路的幫手
[00:09:23.700 --> 00:09:26.700]  是從上帝身上來的
[00:09:26.700 --> 00:09:29.700]  他表達出的不滿和疑問
[00:09:29.700 --> 00:09:33.700]  要到何時呢?
[00:09:33.700 --> 00:09:34.700]  弟兄姊妹
[00:09:34.700 --> 00:09:38.700]  今天早上我們回到教會當中
[00:09:38.700 --> 00:09:39.700]  可能有些弟兄姊妹
[00:09:39.700 --> 00:09:43.700]  是經過轉了幾次車
[00:09:43.700 --> 00:09:44.700]  或乘乘較長的車
[00:09:44.700 --> 00:09:47.700]  用不同的方法來到當中
[00:09:47.700 --> 00:09:48.700]  我們回來教會
[00:09:48.700 --> 00:09:51.700]  為何你會回來呢?
[00:09:51.700 --> 00:09:54.700]  一方面知道我們不會停止敬拜
[00:09:54.700 --> 00:09:56.700]  更加知道在困難當中
[00:09:56.700 --> 00:09:59.700]  我們要依靠神
[00:09:59.700 --> 00:10:01.700]  而且我想有些弟兄姊妹
[00:10:01.700 --> 00:10:05.700]  帶著很想回來神的家當中
[00:10:05.700 --> 00:10:08.700]  向神禱告
[00:10:08.700 --> 00:10:09.700]  不是因為我們不去做
[00:10:09.700 --> 00:10:10.700]  自己應該做的事
[00:10:10.700 --> 00:10:12.700]  而是我們知道
[00:10:12.700 --> 00:10:14.700]  最終在我們的無力之中
[00:10:14.700 --> 00:10:20.700]  我們都要等候神的拯救和介入
[00:10:20.700 --> 00:10:25.700]  但是等了很久
[00:10:25.700 --> 00:10:27.700]  這不代表我們不理會
[00:10:27.700 --> 00:10:29.700]  而是我們更加要繼續
[00:10:29.700 --> 00:10:30.700]  拿這件事來到神的面前
[00:10:30.700 --> 00:10:31.700]  跟神說
[00:10:31.700 --> 00:10:33.700]  跟祂對質
[00:10:33.700 --> 00:10:35.700]  跟神申訴
[00:10:35.700 --> 00:10:36.700]  這樣去表明一個態度
[00:10:36.700 --> 00:10:40.700]  就是我們仍舊是信靠神的
[00:10:40.700 --> 00:10:44.700]  即使我們感覺到很疑惑
[00:10:44.700 --> 00:10:45.700]  所以弟兄姊妹
[00:10:45.700 --> 00:10:47.700]  今天第一點
[00:10:47.700 --> 00:10:49.700]  等完又等
[00:10:49.700 --> 00:10:53.700]  仍然對準神申訴
[00:10:53.700 --> 00:10:54.700]  等完又等
[00:10:54.700 --> 00:10:58.700]  仍然對準神申訴
[00:10:58.700 --> 00:11:01.700]  先知之所以感覺到疑惑
[00:11:01.700 --> 00:11:03.700]  是因為他承受不到
[00:11:03.700 --> 00:11:06.700]  他所眼見的殘酷的現實
[00:11:06.700 --> 00:11:10.700]  我請你幫我讀第三節
[00:11:10.700 --> 00:11:28.700]  在這句尾的上上發生這幾個字
[00:11:28.700 --> 00:11:30.700]  可以譯作承受
[00:11:30.700 --> 00:11:31.700]  承擔
[00:11:31.700 --> 00:11:33.700]  擔當
[00:11:33.700 --> 00:11:36.700]  或者抬起很沉重的東西的意思
[00:11:36.700 --> 00:11:38.700]  甚至是表達
[00:11:38.700 --> 00:11:39.700]  這個沉重
[00:11:39.700 --> 00:11:41.700]  差不多是不勝負荷的感受
[00:11:41.700 --> 00:11:44.700]  簡單來說就是快要爆煲了
[00:11:44.700 --> 00:11:47.700]  吃不消了
[00:11:47.700 --> 00:11:49.700]  我們回想我們自己
[00:11:49.700 --> 00:11:51.700]  或者我們當中的弟兄姊妹
[00:11:51.700 --> 00:11:54.700]  已經不敢看新聞了
[00:11:54.700 --> 00:11:56.700]  不看新聞
[00:11:56.700 --> 00:11:58.700]  手機又會響
[00:11:58.700 --> 00:11:59.700]  有些人又傳短訊給你
[00:11:59.700 --> 00:12:01.700]  短片、新聞
[00:12:01.700 --> 00:12:05.700]  你又跟他說我們在群組裡不討論
[00:12:05.700 --> 00:12:08.700]  那就不知道那麼多了
[00:12:08.700 --> 00:12:09.700]  又不行
[00:12:09.700 --> 00:12:10.700]  走上街
[00:12:10.700 --> 00:12:12.700]  你又會感受到市面上
[00:12:12.700 --> 00:12:14.700]  每個人的面容
[00:12:14.700 --> 00:12:17.700]  都是很愁眉慘念
[00:12:17.700 --> 00:12:19.700]  甚至你所身處的社區
[00:12:19.700 --> 00:12:21.700]  你工作的地方
[00:12:21.700 --> 00:12:23.700]  你家樓下
[00:12:23.700 --> 00:12:25.700]  都已經在發生
[00:12:25.700 --> 00:12:28.700]  香港社會不同的狀況和衝突
[00:12:28.700 --> 00:12:32.700]  根本四方八面都是湧過來的消息資訊
[00:12:32.700 --> 00:12:34.700]  於是有人期望回來教會
[00:12:34.700 --> 00:12:37.700]  是不是可以聽少一點呢?
[00:12:37.700 --> 00:12:41.700]  不過教會不是修道院
[00:12:41.700 --> 00:12:42.700]  我們不是與世隔絕的
[00:12:42.700 --> 00:12:45.700]  教會就是在社會裡面
[00:12:45.700 --> 00:12:48.700]  我們根本不可能獨善其身
[00:12:48.700 --> 00:12:50.700]  而且我們很需要和社區
[00:12:50.700 --> 00:12:51.700]  同呼吸
[00:12:51.700 --> 00:12:53.700]  同經歷
[00:12:53.700 --> 00:12:54.700]  所以你大概會明白到
[00:12:54.700 --> 00:12:55.700]  先知那種
[00:12:55.700 --> 00:12:57.700]  他在聖殿裡面祈禱的時候
[00:12:57.700 --> 00:12:59.700]  很overwhelming的感覺
[00:12:59.700 --> 00:13:00.700]  那種吃不消
[00:13:00.700 --> 00:13:01.700]  快要爆煲
[00:13:01.700 --> 00:13:02.700]  承受不了
[00:13:02.700 --> 00:13:03.700]  擔當不起
[00:13:03.700 --> 00:13:05.700]  那個感受
[00:13:05.700 --> 00:13:07.700]  那種壓迫
[00:13:07.700 --> 00:13:09.700]  要爆了
[00:13:09.700 --> 00:13:12.700]  因此先知不得不問一個問題
[00:13:12.700 --> 00:13:14.700]  你為什麼
[00:13:14.700 --> 00:13:17.700]  你為什麼使我看見惡行
[00:13:17.700 --> 00:13:18.700]  這些毀滅的事
[00:13:18.700 --> 00:13:19.700]  強暴的事
[00:13:19.700 --> 00:13:21.700]  要在我眼前發生
[00:13:21.700 --> 00:13:23.700]  他不是聽見
[00:13:23.700 --> 00:13:26.700]  他是親眼看到
[00:13:26.700 --> 00:13:28.700]  先知可能遇到什麼事呢?
[00:13:28.700 --> 00:13:30.700]  若果對應那個歷史時空
[00:13:30.700 --> 00:13:33.700]  在約翰晉作王的年間
[00:13:33.700 --> 00:13:35.700]  根據耶利米蘇的記載
[00:13:35.700 --> 00:13:36.700]  有一個
[00:13:36.700 --> 00:13:37.700]  另一個先知烏尼亞
[00:13:37.700 --> 00:13:38.700]  曾經發預言
[00:13:38.700 --> 00:13:40.700]  去責備尤大人
[00:13:40.700 --> 00:13:42.700]  當然也罵約翰晉
[00:13:42.700 --> 00:13:44.700]  於是約翰晉王就派人
[00:13:44.700 --> 00:13:47.700]  去將他暗殺
[00:13:47.700 --> 00:13:50.700]  同為先知的哈巴谷
[00:13:50.700 --> 00:13:52.700]  他會怎麼想呢?
[00:13:52.700 --> 00:13:54.700]  殺到近身
[00:13:54.700 --> 00:13:57.700]  毀滅與強暴
[00:13:57.700 --> 00:14:00.700]  在我眼前
[00:14:00.700 --> 00:14:01.700]  不是老遠
[00:14:01.700 --> 00:14:02.700]  是近身
[00:14:02.700 --> 00:14:05.700]  是自己身邊已經發生這些事
[00:14:05.700 --> 00:14:07.700]  而南國的惡行不止這些
[00:14:07.700 --> 00:14:10.700]  除了不聽先知的勸告之外
[00:14:10.700 --> 00:14:12.700]  這位王卻自覺無方
[00:14:12.700 --> 00:14:14.700]  人民生活困苦
[00:14:14.700 --> 00:14:15.700]  當時國庫空虛
[00:14:15.700 --> 00:14:18.700]  但他卻要賺更多的資金
[00:14:18.700 --> 00:14:21.700]  向南面的埃及進貢
[00:14:21.700 --> 00:14:23.700]  因為當時他靠攏埃及
[00:14:23.700 --> 00:14:25.700]  希望得到保護
[00:14:25.700 --> 00:14:27.700]  而約翰晉王自己
[00:14:27.700 --> 00:14:29.700]  就用重稅來壓榨百姓
[00:14:29.700 --> 00:14:32.700]  拿到這些貢品
[00:14:32.700 --> 00:14:33.700]  沒辦法
[00:14:33.700 --> 00:14:35.700]  要上繳給大哥
[00:14:35.700 --> 00:14:36.700]  但這位約翰晉王
[00:14:36.700 --> 00:14:38.700]  他自己竟然在這個時候
[00:14:38.700 --> 00:14:40.700]  去擴建皇宮
[00:14:40.700 --> 00:14:43.700]  繼續過皇宮豪華的生活
[00:14:43.700 --> 00:14:45.700]  只聞說上加上
[00:14:45.700 --> 00:14:47.700]  而身邊的權貴紛紛
[00:14:47.700 --> 00:14:49.700]  就用自己的方法
[00:14:49.700 --> 00:14:50.700]  去敘斂財寶
[00:14:50.700 --> 00:14:51.700]  壓榨人民
[00:14:51.700 --> 00:14:53.700]  在眾多的生活困難當中
[00:14:53.700 --> 00:14:55.700]  那種剝削和壓迫裏面
[00:14:55.700 --> 00:14:58.700]  每一個人都很容易起了摩擦
[00:14:58.700 --> 00:14:59.700]  結果社會裏面
[00:14:59.700 --> 00:15:04.700]  就充滿了紛爭和相鬥
[00:15:04.700 --> 00:15:06.700]  先知裏面說的這個紛爭
[00:15:06.700 --> 00:15:08.700]  最主要的意思就是
[00:15:08.700 --> 00:15:11.700]  一種身體奮力搏鬥的意思
[00:15:11.700 --> 00:15:14.700]  表達一個極大的敵對的情緒
[00:15:14.700 --> 00:15:16.700]  同時這個字也解作
[00:15:16.700 --> 00:15:19.700]  在法庭審案當中
[00:15:19.700 --> 00:15:23.700]  雙方彼此互相去爭辯
[00:15:23.700 --> 00:15:26.700]  極力要搏倒對方的意思
[00:15:26.700 --> 00:15:29.700]  相鬥這個詞
[00:15:29.700 --> 00:15:31.700]  就是指
[00:15:31.700 --> 00:15:33.700]  有一些脾氣暴烈
[00:15:33.700 --> 00:15:34.700]  搬弄是非
[00:15:34.700 --> 00:15:36.700]  挖苦取笑別人
[00:15:36.700 --> 00:15:38.700]  為咬而咬的人
[00:15:38.700 --> 00:15:42.700]  不斷去針對攻擊別人
[00:15:42.700 --> 00:15:46.700]  而這些人自己都彼此互相針對
[00:15:46.700 --> 00:15:48.700]  其實一旦有這些紛爭和相鬥
[00:15:48.700 --> 00:15:51.700]  情況就一發不可收拾
[00:15:51.700 --> 00:15:54.700]  在《針研》有用過同樣紛爭這個字
[00:15:54.700 --> 00:15:56.700]  《針研》十七章十四節說
[00:15:56.700 --> 00:16:00.700]  紛爭的起頭如水開放
[00:16:00.700 --> 00:16:02.700]  那些水一開了出來
[00:16:02.700 --> 00:16:05.700]  潑到地上就散開了
[00:16:05.700 --> 00:16:07.700]  不能收科
[00:16:07.700 --> 00:16:11.700]  《針研》繼續也有用過相鬥這個字
[00:16:11.700 --> 00:16:14.700]  在十八章十九節說到
[00:16:14.700 --> 00:16:15.700]  弟兄結怨
[00:16:15.700 --> 00:16:17.700]  勸他和好
[00:16:17.700 --> 00:16:19.700]  我們作主的門徒
[00:16:19.700 --> 00:16:24.700]  我們很應該在這個時候勸人和好
[00:16:24.700 --> 00:16:25.700]  你試過沒有?
[00:16:25.700 --> 00:16:27.700]  在這幾個月
[00:16:27.700 --> 00:16:29.700]  可能你說第一句
[00:16:29.700 --> 00:16:32.700]  第二句已經不可以再說了
[00:16:32.700 --> 00:16:34.700]  《針研》的動見是
[00:16:34.700 --> 00:16:37.700]  弟兄結怨勸他和好
[00:16:37.700 --> 00:16:40.700]  比取堅固城還難
[00:16:40.700 --> 00:16:42.700]  勸人和好比起
[00:16:42.700 --> 00:16:46.700]  要攻一個堅固的城堡還難
[00:16:46.700 --> 00:16:48.700]  這樣的相爭
[00:16:48.700 --> 00:16:52.700]  如同堅寨的門山
[00:16:52.700 --> 00:16:55.700]  當在這些相鬥相爭的環境當中
[00:16:55.700 --> 00:16:56.700]  你勸人和好
[00:16:56.700 --> 00:16:58.700]  好像撞板
[00:16:58.700 --> 00:17:01.700]  遇到城門很厚
[00:17:01.700 --> 00:17:03.700]  也擺了一支很重的門山
[00:17:03.700 --> 00:17:06.700]  關著根本撞不開
[00:17:06.700 --> 00:17:08.700]  當先知見到這些事
[00:17:08.700 --> 00:17:09.700]  他身處在這些事中間
[00:17:09.700 --> 00:17:11.700]  他覺得自己做不到什麼
[00:17:11.700 --> 00:17:13.700]  他覺得吃不消、爆煲
[00:17:13.700 --> 00:17:16.700]  所以他問上帝為什麼?
[00:17:16.700 --> 00:17:20.700]  Why?
[00:17:20.700 --> 00:17:23.700]  這個為什麼的背後
[00:17:23.700 --> 00:17:27.700]  反映了先知信心的動搖
[00:17:27.700 --> 00:17:31.700]  他明明知道上帝是公義和聖潔的
[00:17:31.700 --> 00:17:33.700]  上帝是不能夠容忍邪惡的
[00:17:33.700 --> 00:17:36.700]  但是他眼見這些邪惡是蔓延的
[00:17:36.700 --> 00:17:38.700]  哈巴菊很想知道
[00:17:38.700 --> 00:17:40.700]  他怎樣能夠繼續向他的群體
[00:17:40.700 --> 00:17:43.700]  為上帝去解釋
[00:17:43.700 --> 00:17:45.700]  但是他不知道怎麼說
[00:17:45.700 --> 00:17:47.700]  所以他問上帝
[00:17:47.700 --> 00:17:50.700]  Why?
[00:17:50.700 --> 00:17:53.700]  這個大大的問號
[00:17:53.700 --> 00:17:56.700]  令他動搖
[00:17:56.700 --> 00:17:58.700]  怎樣動搖?
[00:17:58.700 --> 00:18:01.700]  他用那個惡行這個字
[00:18:01.700 --> 00:18:03.700]  透露給我們聽
[00:18:03.700 --> 00:18:04.700]  惡行這個字
[00:18:04.700 --> 00:18:06.700]  不單止是說壞事
[00:18:06.700 --> 00:18:07.700]  有人做了壞事
[00:18:07.700 --> 00:18:09.700]  或者犯了罪惡
[00:18:09.700 --> 00:18:12.700]  惡行也有一個向度
[00:18:12.700 --> 00:18:16.700]  因為惡行會牽動人走去一個路向
[00:18:16.700 --> 00:18:19.700]  將受慮在其中
[00:18:19.700 --> 00:18:20.700]  無論是哪一方
[00:18:20.700 --> 00:18:24.700]  迫使他們走去一個更差的處境裏
[00:18:24.700 --> 00:18:26.700]  惡行所造成的困苦
[00:18:26.700 --> 00:18:31.700]  是迫使人因為受壓而壓去邪惡的一方
[00:18:31.700 --> 00:18:36.700]  他要作出以惡報惡的回應
[00:18:36.700 --> 00:18:38.700]  而惡行所造成的困苦
[00:18:38.700 --> 00:18:41.700]  亦都迫使人因為空虛無力
[00:18:41.700 --> 00:18:44.700]  他很想有一些力量站得穩
[00:18:44.700 --> 00:18:46.700]  於是他走向一個偶像崇拜
[00:18:46.700 --> 00:18:48.700]  以神以愛的事物
[00:18:48.700 --> 00:18:51.700]  力量思想為他最終的出路
[00:18:51.700 --> 00:18:53.700]  亦都是一個更差的路向
[00:18:53.700 --> 00:18:54.700]  換言之
[00:18:54.700 --> 00:18:56.700]  惡行的出現是令人承受不到
[00:18:56.700 --> 00:18:57.700]  信心動搖
[00:18:57.700 --> 00:19:01.700]  因為受壓而迫向一個更壞的路向
[00:19:01.700 --> 00:19:04.700]  正因為惡行的貧生
