
[00:00:00.000 --> 00:00:03.300]  我們今天來到希伯來書第三章的時候
[00:08:30.400 --> 00:08:31.840]  我們明白到原來
[00:08:31.840 --> 00:08:34.400]  我們弟兄姊妹要清楚明白到
[00:08:34.400 --> 00:08:36.400]  耶穌基督的身份
[00:08:36.400 --> 00:08:37.840]  祂不是一個單單的祭司
[00:08:37.840 --> 00:08:39.080]  祂是超越摩西
[00:08:39.080 --> 00:08:41.640]  我們當他信靠主耶穌基督的時候
[00:08:41.640 --> 00:08:45.240]  我們就成為神家的一份子
[00:08:45.240 --> 00:08:46.400]  這個身份
[00:08:46.400 --> 00:08:48.000]  主內身份的地位
[00:08:48.000 --> 00:08:51.360]  我們就要堅持到底
[00:08:51.360 --> 00:08:53.800]  堅持到去明白到
[00:08:53.800 --> 00:08:56.320]  原來當我們在職場上的祭儀
[00:08:56.320 --> 00:08:57.560]  我們做工的時候
[00:08:57.560 --> 00:09:02.680]  我們都會有很多講不出口的難處
[00:09:02.680 --> 00:09:05.760]  我們做事的時候
[00:09:05.760 --> 00:09:09.400]  我不知道大家做工的時候有多少個老闆
[00:09:09.400 --> 00:09:11.360]  理論上就一個老闆
[00:09:11.360 --> 00:09:13.600]  但是有很多
[00:09:13.600 --> 00:09:16.120]  可以說可以戴著很多頂帽子
[00:09:16.120 --> 00:09:19.600]  所謂西人的術語就說
[00:09:19.600 --> 00:09:21.040]  怎樣戴著很多頂帽子呢
[00:09:21.040 --> 00:09:23.120]  你是這個project
[00:09:23.120 --> 00:09:29.880]  這份工作有另一個老闆是做主持的
[00:09:29.880 --> 00:09:31.520]  我們要幫忙他的手
[00:09:31.520 --> 00:09:35.360]  所以就算我們身為一個
[00:09:35.360 --> 00:09:39.520]  在職場上report to
[00:09:39.520 --> 00:09:41.400]  去跟一個老闆交代
[00:09:41.400 --> 00:09:44.080]  其實當中有不同的project的時候
[00:09:44.080 --> 00:09:45.680]  不同的層面的時候
[00:09:45.680 --> 00:09:48.240]  都有很多不同的老闆
[00:09:48.240 --> 00:09:50.440]  不同的老闆當中我們應付他們
[00:09:50.440 --> 00:09:54.000]  都有各樣的要求的時候 都很難的
[00:09:54.000 --> 00:09:55.600]  在家庭裡面都是
[00:09:55.600 --> 00:09:57.840]  在家庭裡面的難處
[00:09:57.840 --> 00:09:59.280]  相處的關係
[00:09:59.280 --> 00:10:02.320]  無論是在跟丈夫
[00:10:02.320 --> 00:10:07.400]  或者是跟我們的in-laws
[00:10:07.400 --> 00:10:14.160]  那些奶奶 老爺奶奶
[00:10:14.160 --> 00:10:15.640]  做stessage的時候
[00:10:15.640 --> 00:10:18.040]  我們真的有口難言
[00:10:18.040 --> 00:10:20.920]  但神清楚明白我們的困難
[00:10:20.920 --> 00:10:24.440]  因為當我們成為神家的一份子的時候
[00:10:24.440 --> 00:10:27.960]  我們就是要抓緊這個應許
[00:10:27.960 --> 00:10:29.400]  我們要hold firmly
[00:10:29.400 --> 00:10:31.880]  是要堅持到底
[00:10:31.880 --> 00:10:33.720]  存著一個盼望
[00:10:33.720 --> 00:10:35.000]  一個膽量
[00:10:35.000 --> 00:10:36.560]  能夠去渡過
[00:10:36.560 --> 00:10:38.040]  所以我們可以看到
[00:10:38.040 --> 00:10:42.120]  從第五 第六節可以提出的第一點就是
[00:10:42.120 --> 00:10:44.400]  我們首先要認定了
[00:10:44.400 --> 00:10:48.080]  我們是主耶穌基督的 是我們的主
[00:10:48.080 --> 00:10:49.480]  是我們家的主
[00:10:49.480 --> 00:10:51.480]  我們在這個家裡面
[00:10:51.480 --> 00:10:54.400]  能夠跟主 能夠連在一起的時候
[00:10:54.400 --> 00:10:56.160]  我們靠著祂
[00:10:56.160 --> 00:10:57.360]  要幫助我們
[00:10:57.360 --> 00:10:58.840]  聖靈提到說
[00:10:58.840 --> 00:11:01.640]  聖靈會對我們說話
[00:11:01.640 --> 00:11:03.480]  聖靈會對我們說話
[00:11:03.480 --> 00:11:10.320]  叫我們不要硬著心去叛逆神的指引
[00:11:10.320 --> 00:11:12.120]  我們當中主內的弟兄姊妹
[00:11:12.120 --> 00:11:14.240]  當然是缺志信主
[00:11:14.240 --> 00:11:16.320]  是手朕公開承認
[00:11:16.320 --> 00:11:18.320]  主耶穌基督為我們個人救主
[00:11:18.320 --> 00:11:19.440]  但是如果我們當中有
[00:11:19.440 --> 00:11:22.920]  第一次聽到福音的時候的朋友
[00:11:22.920 --> 00:11:24.920]  我們都不可以硬著心
[00:11:24.920 --> 00:11:26.720]  我們要將我們的心
[00:11:26.720 --> 00:11:32.400]  是要完全去接受這個信息
[00:11:32.400 --> 00:11:34.400]  是說有個盼望的希望
[00:11:34.400 --> 00:11:36.600]  在當中我們生命有盼望
[00:11:36.600 --> 00:11:37.520]  這裡提到說
[00:11:37.520 --> 00:11:40.080]  我們怎樣為之是堅持到底
[00:11:40.080 --> 00:11:41.360]  信服神呢
[00:11:41.360 --> 00:11:42.400]  其實這裡提到
[00:11:42.400 --> 00:11:44.640]  第三章第七節到十九節
[00:11:44.640 --> 00:11:46.360]  其中有三點
[00:11:46.360 --> 00:11:47.960]  第一點剛才已經看到
[00:11:47.960 --> 00:11:51.880]  說原來祂是
[00:11:51.880 --> 00:11:54.400]  例如摩西這個僕人
[00:11:54.400 --> 00:11:58.120]  祂是承宴盡忠
[00:11:58.120 --> 00:11:58.840]  主耶穌基督
[00:11:58.840 --> 00:12:00.800]  擺在我們每位弟兄姊妹
[00:12:00.800 --> 00:12:01.760]  在這個時候
[00:12:01.760 --> 00:12:04.200]  在這個T4C的地點裡面
[00:12:04.200 --> 00:12:06.240]  我們有不同的崗位
[00:12:06.240 --> 00:12:09.040]  我們無論是我們身處在主神家裡面
[00:12:09.040 --> 00:12:11.040]  是什麼職份都好
[00:12:11.040 --> 00:12:13.320]  我們都要去承宴盡忠
[00:12:13.320 --> 00:12:18.840]  做一個盡忠的僕人
[00:12:18.840 --> 00:12:20.080]  我們要投入侍奉
[00:12:20.080 --> 00:12:22.960]  一同去走這個屬靈的旅程
[00:12:22.960 --> 00:12:23.840]  我們可以看到
[00:12:23.840 --> 00:12:25.480]  原來堅持到底
[00:12:25.480 --> 00:12:28.000]  可以看到有第二和第三點
[00:12:28.000 --> 00:12:29.600]  在堅持到底的第二點
[00:12:29.600 --> 00:12:32.560]  我們可以看到說
[00:12:32.560 --> 00:12:35.280]  除了盡忠之外
[00:12:35.280 --> 00:12:38.000]  我們要謹守我們的心
[00:12:38.000 --> 00:12:39.080]  怎樣謹守我們的心呢
[00:12:39.080 --> 00:12:43.600]  我們大家看到第十二節的時候
[00:12:43.600 --> 00:12:45.560]  看到第十二節的時候
[00:12:45.560 --> 00:12:46.080]  提到說
[00:12:46.080 --> 00:12:47.560]  「弟兄啊」
[00:12:47.560 --> 00:12:49.480]  聖靈這樣提醒我們
[00:12:49.480 --> 00:12:52.320]  「弟兄啊 你們要謹慎」
[00:12:52.320 --> 00:12:53.560]  「免得你們中間」
[00:12:53.560 --> 00:12:57.400]  「或有人存著不信的惡心」
[00:12:57.400 --> 00:12:59.560]  很多時我們是離棄神
[00:12:59.560 --> 00:13:01.240]  因為我們的心情
[00:13:01.240 --> 00:13:04.320]  因為遇到各樣的困難的時候
[00:13:04.320 --> 00:13:06.960]  我們會有失望的感覺
[00:13:06.960 --> 00:13:09.880]  有時不是我們自己做錯很大的事情
[00:13:09.880 --> 00:13:12.320]  見到我們身邊的人
[00:13:12.320 --> 00:13:14.000]  見到我們的心情
[00:13:14.000 --> 00:13:16.680]  是受到我們的老闆影響
[00:13:16.680 --> 00:13:21.440]  受到我們的同事突然被人作弄
[00:13:21.440 --> 00:13:22.040]  很不值得
[00:13:22.040 --> 00:13:24.160]  為何會這樣對待我們
[00:13:24.160 --> 00:13:25.440]  不只是職場上
[00:13:25.440 --> 00:13:27.880]  回到家的時候
[00:13:27.880 --> 00:13:30.520]  對著太太或丈夫
[00:13:30.520 --> 00:13:32.080]  「嘩 有沒有搞錯啊」
[00:13:32.080 --> 00:13:32.760]  「這樣做事」
[00:13:32.760 --> 00:13:34.440]  「為何會變成這樣」
[00:13:34.440 --> 00:13:37.840]  「你發生甚麼事啊」
[00:13:37.840 --> 00:13:40.360]  會影響到自己的心情
[00:13:40.360 --> 00:13:41.640]  所以有時會
[00:13:41.640 --> 00:13:46.240]  甚至會對神出現了一個自我
[00:13:46.240 --> 00:13:51.120]  被自己的情緒管轄了我們心內心的世界
[00:13:51.120 --> 00:13:53.480]  將我們自我的生命
[00:13:53.480 --> 00:13:55.360]  自我就變得更大
[00:13:55.360 --> 00:13:58.480]  很可能就是心的問題就出於了
[00:13:58.480 --> 00:14:02.080]  我們能否去謹守我們的心裏
[00:14:02.080 --> 00:14:06.400]  所以我們要顧著我們的內心的世界
[00:14:06.400 --> 00:14:08.240]  究竟我們的內心世界
[00:14:08.240 --> 00:14:11.360]  是為了被情緒來激動了我們
[00:14:11.360 --> 00:14:14.840]  還是繼續以主耶穌基督為我們的中心
[00:14:14.840 --> 00:14:16.080]  這個世界上
[00:14:16.080 --> 00:14:19.720]  這個世俗的世界觀
[00:14:19.720 --> 00:14:23.640]  是教導我們跟聖經的世界觀是完全相反
[00:14:23.640 --> 00:14:27.480]  我剛剛早兩天就跟一個姐妹分享
[00:14:27.480 --> 00:14:33.840]  我問她的兒子在讀書去讀 Neuroscience
[00:14:33.840 --> 00:14:35.800]  中文是甚麼
[00:14:35.800 --> 00:14:38.680]  是神經科學
[00:14:38.680 --> 00:14:44.320]  學習為何腦和神經系統是怎樣去操作
[00:14:44.320 --> 00:14:49.040]  她教導家長看她的課程
[00:14:49.040 --> 00:14:52.400]  又說 evolution 進化論
[00:14:52.400 --> 00:14:56.160]  教導很多跟我們基督徒聖經的世界觀
[00:14:56.160 --> 00:14:58.560]  是完全相反
[00:14:58.560 --> 00:15:00.480]  聖經的世界觀是這樣
[00:15:00.480 --> 00:15:02.240]  聖經的世界觀就提到
[00:15:02.240 --> 00:15:04.440]  你說是神創造我們
[00:15:04.440 --> 00:15:06.760]  我們照著神的形象去創造
[00:15:06.760 --> 00:15:08.360]  但是人是半逆的
[00:15:08.360 --> 00:15:10.240]  所以就最理論的世界
[00:15:10.240 --> 00:15:13.960]  但是神預備了一個救贖的計劃給我們
[00:15:13.960 --> 00:15:15.640]  就是主耶穌基督
[00:15:15.640 --> 00:15:19.920]  我們見到世上各樣不同的罪行
[00:15:19.920 --> 00:15:24.960]  人的言語行為 思想所犯的罪行當中
[00:15:24.960 --> 00:15:26.880]  原來主耶穌基督就是職著
[00:15:26.880 --> 00:15:29.080]  主耶穌基督可以拯救了我們
[00:15:29.080 --> 00:15:34.240]  最後神會恢復原本神所設計的社會秩序
[00:15:34.240 --> 00:15:35.520]  世界秩序
[00:15:35.520 --> 00:15:37.600]  但是世界觀告訴我們
[00:15:37.600 --> 00:15:41.000]  我們要顧著自己
[00:15:41.000 --> 00:15:43.800]  我們的自我形象非常重要
[00:15:43.800 --> 00:15:47.960]  弄到我們有時在家裡的孩子
[00:15:47.960 --> 00:15:50.880]  會回來跟家長分享
[00:15:50.880 --> 00:15:54.320]  究竟會不會我是男還是女
[00:15:54.320 --> 00:15:55.760]  我很想做男學生
[00:15:55.760 --> 00:15:56.720]  我是不是一個女孩子
[00:15:56.720 --> 00:16:00.840]  我女兒可能很想做男孩
[00:16:00.840 --> 00:16:04.000]  因為他們在學校裡面被人欺凌
[00:16:04.000 --> 00:16:09.680]  他們的性格 自我形象受到衝擊
[00:16:09.680 --> 00:16:11.640]  被同學欺凌
[00:16:11.640 --> 00:16:16.200]  所以他們的心被我們的世界觀
[00:16:16.200 --> 00:16:19.320]  世俗的世界觀影響到
[00:16:19.320 --> 00:16:21.200]  所以這裡提醒我們
[00:16:21.200 --> 00:16:24.000]  我們堅持到底的第二點就說
[00:16:24.000 --> 00:16:26.840]  要謹守謹慎我們的心
[00:16:26.840 --> 00:16:29.880]  我們心裡面不要存著一個不信
[00:16:29.880 --> 00:16:33.160]  離棄了聖經所教導我們的世界觀
[00:16:33.160 --> 00:16:35.840]  告訴我們這個世界裡面掌權的
[00:16:35.840 --> 00:16:38.440]  雖然現在魔鬼在當中是教鬼
[00:16:38.440 --> 00:16:41.120]  但是神只是我們的創造主
[00:16:41.120 --> 00:16:42.120]  我們主耶穌基督
[00:16:42.120 --> 00:16:44.600]  我們要以主耶穌基督為我們忠心
[00:16:44.600 --> 00:16:47.680]  去鞏固我們內心的世界
[00:16:47.680 --> 00:16:49.480]  我們遲些在三月的期間
[00:16:49.480 --> 00:16:50.480]  三月的第一個星期
[00:16:50.480 --> 00:16:52.240]  我們有個心理講座
[00:16:52.240 --> 00:16:54.640]  我們邀請了一些心理學家
[00:16:54.640 --> 00:16:58.120]  去做一個專業的持牌心理學家
[00:16:58.120 --> 00:16:58.960]  和我們分享
[00:16:58.960 --> 00:17:01.160]  究竟我們的下一輩
[00:17:01.160 --> 00:17:02.920]  或者甚至我們的家人
[00:17:02.920 --> 00:17:04.440]  為什麼會躺平
[00:17:04.440 --> 00:17:06.280]  為什麼我們躲在一起
[00:17:06.280 --> 00:17:10.120]  甚至可能有個自主的自軀
[00:17:10.120 --> 00:17:13.440]  令到身邊的人覺得很不舒服
[00:17:13.440 --> 00:17:15.600]  甚至影響到我們身邊的人
[00:17:15.600 --> 00:17:18.560]  我們怎樣去照顧我們自己的內心世界
[00:17:18.560 --> 00:17:23.120]  我們一同去分享一同去明白
[00:17:23.120 --> 00:17:26.120]  究竟發生什麼事
[00:17:26.120 --> 00:17:27.920]  好 我們再看下去的時候
[00:17:27.920 --> 00:17:30.920]  我們繼續看剛才大家所讀的經文當中
[00:17:30.920 --> 00:17:33.240]  我們堅持到底的第三點
[00:17:33.240 --> 00:17:35.800]  在第十三節這樣提醒我們
[00:17:35.800 --> 00:17:40.240]  原來我們在主裡面成為一家人的時候
[00:17:40.240 --> 00:17:42.960]  承認了主耶穌基督為我們救主
[00:17:42.960 --> 00:17:45.600]  我們成為神家的一份子
[00:17:45.600 --> 00:17:48.280]  我們主內的弟兄姊妹
[00:17:48.280 --> 00:17:52.160]  就有彼此相勸的責任
[00:17:52.160 --> 00:17:53.560]  這個彼此相勸
[00:17:53.560 --> 00:17:55.360]  經文還提到說
[00:17:55.360 --> 00:17:57.760]  是天天彼此相勸
[00:17:57.760 --> 00:18:01.120]  是一個持久的關係
[00:18:01.120 --> 00:18:06.080]  不是說我心情好就和你聊聊天
[00:18:06.080 --> 00:18:08.040]  不是這樣的
[00:18:08.040 --> 00:18:09.680]  不是我們自己的心情好
[00:18:09.680 --> 00:18:14.280]  才會和我們主內的弟兄姊妹相勸他們
[00:18:14.280 --> 00:18:16.680]  因為當另一個弟兄姊妹
[00:18:16.680 --> 00:18:19.480]  或者我們的丈夫或者家人
[00:18:19.480 --> 00:18:21.920]  跌到一個心冤的時候
[00:18:21.920 --> 00:18:23.760]  我們之前提過好像地陷一樣
[00:18:23.760 --> 00:18:25.160]  跌到一個心冤的時候
[00:18:25.160 --> 00:18:31.200]  他的心情是不能夠很理性地去明白到
[00:18:31.200 --> 00:18:35.120]  主耶穌基督在聖經上神話語的解釋
[00:18:35.120 --> 00:18:36.560]  我們可以勸他們
[00:18:36.560 --> 00:18:38.600]  我們和他們一起讀經
[00:18:38.600 --> 00:18:40.120]  但是他們讀的經文的時候
[00:18:40.120 --> 00:18:41.960]  他會有偏差
[00:18:41.960 --> 00:18:44.560]  因為他們的心已經
[00:18:44.560 --> 00:18:48.840]  裡面的內心世界已經好像跌到一個心冤
[00:18:48.840 --> 00:18:50.040]  不知道怎麼辦
[00:18:50.040 --> 00:18:53.160]  好像抓緊不了任何一件事
[00:18:53.160 --> 00:18:55.120]  我們和他們讀經的時候
[00:18:55.120 --> 00:18:57.120]  和他們藉著神話語讀經的時候
[00:18:57.120 --> 00:18:58.920]  我們陪他們讀經
[00:18:58.920 --> 00:18:59.640]  陪他們讀經
[00:18:59.640 --> 00:19:02.720]  我們從經文當中去帶回去
[00:19:02.720 --> 00:19:04.080]  勸勉他們
[00:19:04.080 --> 00:19:09.680]  能夠原來神我們要有一個盼望
