
[00:00:00.000 --> 00:00:06.000]  每一個信徒或多或少都會祈禱
[00:04:13.000 --> 00:04:14.000]  他通常說我不懂
[00:04:14.000 --> 00:04:16.000]  他不會馬上說
[00:04:16.000 --> 00:04:17.000]  好啊我感謝耶穌
[00:04:17.000 --> 00:04:19.000]  我不在天上息父
[00:04:19.000 --> 00:04:20.000]  他不會這樣
[00:04:20.000 --> 00:04:22.000]  通常他說他不懂
[00:04:22.000 --> 00:04:23.000]  他說他不懂
[00:04:23.000 --> 00:04:24.000]  那不要緊
[00:04:24.000 --> 00:04:26.000]  我就說你夜難人靜的時候
[00:04:26.000 --> 00:04:27.000]  你一個人的時候
[00:04:27.000 --> 00:04:30.000]  你晚上可以將你的心事告訴神
[00:04:30.000 --> 00:04:32.000]  你有什麼需要你都可以告訴他
[00:04:32.000 --> 00:04:34.000]  你今天遭遇了什麼事情
[00:04:34.000 --> 00:04:35.000]  你告訴他
[00:04:35.000 --> 00:04:36.000]  你有什麼幫助
[00:04:36.000 --> 00:04:37.000]  你需要他你跟他說
[00:04:37.000 --> 00:04:39.000]  你求他
[00:04:39.000 --> 00:04:41.000]  當然我最後通常都會補充
[00:04:41.000 --> 00:04:43.000]  但不是有求必應
[00:04:43.000 --> 00:04:45.000]  確保他不要覺得
[00:04:45.000 --> 00:04:47.000]  我求了不行
[00:04:47.000 --> 00:04:50.000]  亦都有人
[00:04:50.000 --> 00:04:51.000]  這樣的時候就會問
[00:04:51.000 --> 00:04:54.000]  祈禱其實是否需要學的呢
[00:04:54.000 --> 00:04:57.000]  祈禱是否需要學的呢
[00:04:59.000 --> 00:05:02.000]  我不知道你在哪裡學禱告
[00:05:02.000 --> 00:05:05.000]  不知道是不是教禱告班
[00:05:05.000 --> 00:05:07.000]  什麼101那些
[00:05:07.000 --> 00:05:09.000]  什麼201你學禱告
[00:05:09.000 --> 00:05:11.000]  其實呢
[00:05:11.000 --> 00:05:14.000]  在很多中國的民間信仰那裡
[00:05:14.000 --> 00:05:16.000]  都很多人求神拜佛
[00:05:16.000 --> 00:05:19.000]  正所謂那句叫什麼
[00:05:19.000 --> 00:05:21.000]  精誠所至就
[00:05:21.000 --> 00:05:24.000]  金石為開
[00:05:24.000 --> 00:05:25.000]  金石為開
[00:05:25.000 --> 00:05:29.000]  即是你有一個虔誠的心的時候
[00:05:29.000 --> 00:05:31.000]  那些石頭
[00:05:31.000 --> 00:05:32.000]  即是金石
[00:05:32.000 --> 00:05:34.000]  他都會為你而裂開
[00:05:34.000 --> 00:05:35.000]  精誠所至
[00:05:35.000 --> 00:05:36.000]  金石為開
[00:05:36.000 --> 00:05:39.000]  其實很多不用什麼信神的人
[00:05:39.000 --> 00:05:40.000]  他都會有禱告
[00:05:40.000 --> 00:05:43.000]  他都會去求問神
[00:05:43.000 --> 00:05:48.000]  所以祈禱其實不是基督徒的專利
[00:05:48.000 --> 00:05:53.000]  更加不是基督教獨家發售的一個特別的產品
[00:05:54.000 --> 00:05:56.000]  其實很多不同的宗教都有禱告
[00:05:56.000 --> 00:05:58.000]  我不知道你有沒有留意到
[00:05:58.000 --> 00:06:00.000]  譬如伊斯蘭教
[00:06:00.000 --> 00:06:02.000]  即是回教
[00:06:02.000 --> 00:06:04.000]  他們的禱告就叫做
[00:06:04.000 --> 00:06:06.000]  主回賜你們
[00:06:06.000 --> 00:06:09.000]  即是主回賜你們
[00:06:09.000 --> 00:06:11.000]  回擁這樣
[00:06:11.000 --> 00:06:12.000]  有些回擁的
[00:06:12.000 --> 00:06:18.000]  這個主回賜你們
[00:06:18.000 --> 00:06:20.000]  是伊斯蘭教五宮之一
[00:06:20.000 --> 00:06:22.000]  即是他們有五個
[00:06:22.000 --> 00:06:24.000]  五宮
[00:06:24.000 --> 00:06:26.000]  修煉
[00:06:26.000 --> 00:06:28.000]  修行
[00:06:28.000 --> 00:06:30.000]  功德
[00:06:30.000 --> 00:06:32.000]  其中祈禱就叫做拜宮
[00:06:32.000 --> 00:06:34.000]  叫拜宮
[00:06:34.000 --> 00:06:37.000]  這個拜宮他們就在固定的時候
[00:06:37.000 --> 00:06:40.000]  每天都要五次去
[00:06:40.000 --> 00:06:46.000]  向著麥加的禁止去敬拜
[00:06:46.000 --> 00:06:48.000]  那個禁止
[00:06:48.000 --> 00:06:50.000]  每年朝聖
[00:06:50.000 --> 00:06:52.000]  那是另一個功
[00:06:52.000 --> 00:06:54.000]  每年朝聖是另一個功德
[00:06:54.000 --> 00:06:57.000]  每天的祈禱是他們的拜宮
[00:06:57.000 --> 00:07:00.000]  伊斯蘭教回教也有祈禱
[00:07:00.000 --> 00:07:02.000]  佛教也有
[00:07:02.000 --> 00:07:04.000]  我不知道你知不知道佛教也有祈禱
[00:07:04.000 --> 00:07:06.000]  佛教不只是念經打坐
[00:07:06.000 --> 00:07:08.000]  原來佛教也有祈禱
[00:07:08.000 --> 00:07:11.000]  佛教的祈禱也是修行的其中一個方式
[00:07:11.000 --> 00:07:15.000]  佛家的禱告是怎樣呢
[00:07:15.000 --> 00:07:22.000]  解讀是一種強烈的信念所產生的定力
[00:07:22.000 --> 00:07:24.000]  會不會很複雜
[00:07:24.000 --> 00:07:27.000]  強烈的信念所產生的定力
[00:07:27.000 --> 00:07:30.000]  是一種超自然的精神力量
[00:07:30.000 --> 00:07:32.000]  他們也會說話
[00:07:32.000 --> 00:07:36.000]  願我身心自在免除恐懼
[00:07:36.000 --> 00:07:38.000]  讓我生命無痛苦
[00:07:38.000 --> 00:07:40.000]  讓我生命無痛苦
[00:07:40.000 --> 00:07:44.000]  很多這樣的信念力量去做
[00:07:44.000 --> 00:07:46.000]  我最記得有一個牧者
[00:07:46.000 --> 00:07:51.000]  他有時也會與佛教交流
[00:07:51.000 --> 00:07:58.000]  開會的時候看到一個佛門僧人
[00:07:58.000 --> 00:08:01.000]  他拿著一架奔馳走來
[00:08:01.000 --> 00:08:03.000]  帶著一條金縷
[00:08:03.000 --> 00:08:05.000]  那位牧師就覺得
[00:08:05.000 --> 00:08:09.000]  佛家不是已經看破紅塵了嗎
[00:08:09.000 --> 00:08:11.000]  四大皆空
[00:08:11.000 --> 00:08:15.000]  就請教那個僧人
[00:08:15.000 --> 00:08:20.000]  想問你們為何有金縷和拿著奔馳
[00:08:20.000 --> 00:08:23.000]  那個僧人怎樣回答他呢
[00:08:23.000 --> 00:08:25.000]  他就說
[00:08:25.000 --> 00:08:29.000]  手中有金縷 心中無金縷
[00:08:29.000 --> 00:08:32.000]  那你又拿著奔馳
[00:08:32.000 --> 00:08:35.000]  手中有奔馳 心中無奔馳
[00:08:35.000 --> 00:08:40.000]  他們的道行很高
[00:08:40.000 --> 00:08:44.000]  近一點的猶太教
[00:08:44.000 --> 00:08:48.000]  大家都是信舊約
[00:08:48.000 --> 00:08:50.000]  猶太教 猶太人
[00:08:50.000 --> 00:08:53.000]  其實他們自己也會有禱告
[00:08:53.000 --> 00:08:57.000]  比較有名的 你會知道他們有個哭場
[00:08:57.000 --> 00:08:59.000]  你會看到這個圖片
[00:08:59.000 --> 00:09:03.000]  在以色列那裡
[00:09:03.000 --> 00:09:05.000]  他們有個哭場
[00:09:05.000 --> 00:09:09.000]  是第二聖殿的時候剩下的牆
[00:09:09.000 --> 00:09:13.000]  第一聖殿是大衛所羅門建的
[00:09:13.000 --> 00:09:15.000]  第二聖殿的時候
[00:09:15.000 --> 00:09:19.000]  他回歸又建了一個
[00:09:19.000 --> 00:09:23.000]  最後被羅馬政府拆爛了
[00:09:23.000 --> 00:09:26.000]  毀壞了 只剩下一幅牆
[00:09:26.000 --> 00:09:28.000]  對著牆去哭
[00:09:28.000 --> 00:09:30.000]  為什麼會這樣
[00:09:30.000 --> 00:09:34.000]  家會亡 國家被毀
[00:09:34.000 --> 00:09:41.000]  當中有分男女
[00:09:41.000 --> 00:09:44.000]  所以間隔開了
[00:09:44.000 --> 00:09:47.000]  其實除了這個哭場
[00:09:47.000 --> 00:09:50.000]  只有一幅牆 很不方便
[00:09:50.000 --> 00:09:52.000]  其實他們猶太人
[00:09:52.000 --> 00:09:55.000]  猶太人自己本身有個祈禱書
[00:09:55.000 --> 00:09:58.000]  那本祈禱書叫做Sedur
[00:09:58.000 --> 00:10:01.000]  這本祈禱書記載了他們很多
[00:10:01.000 --> 00:10:05.000]  一連串每天祈禱的儀式
[00:10:05.000 --> 00:10:09.000]  每天祈禱起碼三次
[00:10:09.000 --> 00:10:11.000]  好像服藥一樣
[00:10:11.000 --> 00:10:13.000]  一天三餐
[00:10:13.000 --> 00:10:17.000]  當中如果有什麼特別節日
[00:10:17.000 --> 00:10:19.000]  安息日 更厲害
[00:10:19.000 --> 00:10:23.000]  還要跟著那本書
[00:10:23.000 --> 00:10:27.000]  所以很多不同的宗教都有這個禱告
[00:10:27.000 --> 00:10:32.000]  其實禱告需要學嗎
[00:10:32.000 --> 00:10:34.000]  如果我們說祈禱是什麼
[00:10:34.000 --> 00:10:38.000]  我們不要只說這個系列
[00:10:38.000 --> 00:10:41.000]  其實祈禱我們一直都在說什麼
[00:10:41.000 --> 00:10:43.000]  祈禱是什麼
[00:10:43.000 --> 00:10:45.000]  祈禱是與神交談
[00:10:45.000 --> 00:10:47.000]  如果祈禱是與神交談
[00:10:47.000 --> 00:10:49.000]  應該是很自然的
[00:10:49.000 --> 00:10:51.000]  應該不需要學
[00:10:51.000 --> 00:10:55.000]  很簡單 你跟人聊天不用學
[00:10:55.000 --> 00:10:59.000]  但很多時候你會不會發覺
[00:10:59.000 --> 00:11:04.000]  你的禱告都會有回教的功利
[00:11:04.000 --> 00:11:06.000]  或者你會不會發覺
[00:11:06.000 --> 00:11:11.000]  你的禱告都會像佛家那種
[00:11:11.000 --> 00:11:13.000]  堅定的力量
[00:11:13.000 --> 00:11:15.000]  你遇到挫敗的時候
[00:11:15.000 --> 00:11:17.000]  你要有很強的信念
[00:11:17.000 --> 00:11:20.000]  你的禱告就在拿信念
[00:11:20.000 --> 00:11:22.000]  你會不會發覺你的禱告
[00:11:22.000 --> 00:11:26.000]  好像猶太教的那種儀式
[00:11:26.000 --> 00:11:28.000]  閉上眼睛祈禱
[00:11:28.000 --> 00:11:29.000]  說那幾句話
[00:11:29.000 --> 00:11:31.000]  最後我奉主耶穌名求
[00:11:31.000 --> 00:11:34.000]  那就是你的命令
[00:11:34.000 --> 00:11:37.000]  會不會都變成這樣
[00:11:37.000 --> 00:11:40.000]  所以祈禱要不要學
[00:11:40.000 --> 00:11:42.000]  其實祈禱是要學的
[00:11:42.000 --> 00:11:44.000]  如果你記得聖經的時候
[00:11:44.000 --> 00:11:48.000]  聖經記載門徒曾經向耶穌求教
[00:11:48.000 --> 00:11:51.000]  他就求主教我們禱告
[00:11:51.000 --> 00:11:53.000]  佛家福音第十一章第一節
[00:11:53.000 --> 00:11:54.000]  他怎麼說
[00:11:54.000 --> 00:11:57.000]  他說耶穌在一個地方禱告
[00:11:57.000 --> 00:11:58.000]  禱告完了
[00:11:58.000 --> 00:12:00.000]  有一個門徒對他說
[00:12:00.000 --> 00:12:03.000]  求主教導我們祈禱
[00:12:03.000 --> 00:12:07.000]  好像約翰教導他的門徒一樣
[00:12:07.000 --> 00:12:10.000]  所以如果你發覺你的祈禱
[00:12:10.000 --> 00:12:11.000]  很多的難處
[00:12:11.000 --> 00:12:13.000]  很多的難阻
[00:12:13.000 --> 00:12:15.000]  你很不願意去禱告
[00:12:15.000 --> 00:12:16.000]  你祈禱的時候
[00:12:16.000 --> 00:12:17.000]  你不是很享受
[00:12:17.000 --> 00:12:19.000]  你很勉強
[00:12:19.000 --> 00:12:21.000]  無論是外在的環境
[00:12:21.000 --> 00:12:23.000]  或者祈禱本身
[00:12:23.000 --> 00:12:25.000]  你要學習的是誰
[00:12:25.000 --> 00:12:28.000]  你要向耶穌基督去學習
[00:12:28.000 --> 00:12:31.000]  你要向耶穌基督去效法基督
[00:12:31.000 --> 00:12:34.000]  他怎麼去禱告
[00:12:34.000 --> 00:12:37.000]  耶穌第一個給我們看到
[00:12:37.000 --> 00:12:41.000]  禱告的難處是什麼呢
[00:12:41.000 --> 00:12:44.000]  禱告的難處第一個是外在的
[00:12:44.000 --> 00:12:49.000]  生活的忙亂
[00:12:49.000 --> 00:12:51.000]  生活的忙亂
[00:12:51.000 --> 00:12:54.000]  所以我們要建立一個
[00:12:54.000 --> 00:12:57.000]  忙而不亂的祈禱生活
[00:12:57.000 --> 00:13:01.000]  忙而不亂的祈禱生活
[00:13:01.000 --> 00:13:05.000]  有沒有人覺得自己不是很忙
[00:13:05.000 --> 00:13:07.000]  沒有人舉手
[00:13:07.000 --> 00:13:09.000]  如果你有的話
[00:13:09.000 --> 00:13:10.000]  不需要怕
[00:13:10.000 --> 00:13:12.000]  你隨我講就可以了
[00:13:12.000 --> 00:13:16.000]  教會有很多事情可以幫助你
[00:13:16.000 --> 00:13:18.000]  你覺得你今天不是很忙
[00:13:18.000 --> 00:13:20.000]  我真的不是很忙
[00:13:20.000 --> 00:13:22.000]  我每一天都不知道該怎麼辦
[00:13:22.000 --> 00:13:24.000]  你來找我吧
[00:13:24.000 --> 00:13:26.000]  我可以幫到你
[00:13:26.000 --> 00:13:28.000]  這方面我一定幫到你
[00:13:28.000 --> 00:13:30.000]  其他我不敢講
[00:13:30.000 --> 00:13:32.000]  忙亂的生活
[00:13:32.000 --> 00:13:35.000]  是逃過一個外在的難阻
[00:13:35.000 --> 00:13:37.000]  這種外在的難阻
[00:13:37.000 --> 00:13:40.000]  難到你沒有祈禱的時間
[00:13:40.000 --> 00:13:45.000]  抹殺了你和神交談的機會
[00:13:45.000 --> 00:13:47.000]  不要說建立關係
[00:13:47.000 --> 00:13:49.000]  講的時候都沒有
[00:13:49.000 --> 00:13:52.000]  所以這個可以說是祈禱的一個
[00:13:52.000 --> 00:13:55.000]  可以說是頭號殺手
[00:13:55.000 --> 00:13:59.000]  有很多殺手在排隊
[00:13:59.000 --> 00:14:01.000]  在福音書裡面
[00:14:01.000 --> 00:14:04.000]  我們會看到其實耶穌是很忙的
[00:14:04.000 --> 00:14:06.000]  如果你看過福音書
[00:14:06.000 --> 00:14:10.000]  你會知道耶穌是很忙的
[00:14:10.000 --> 00:14:13.000]  我們看看耶穌
[00:14:13.000 --> 00:14:15.000]  如何面對這個忙碌
[00:14:15.000 --> 00:14:17.000]  我們都很忙
[00:14:17.000 --> 00:14:18.000]  你做爸爸媽媽
[00:14:18.000 --> 00:14:20.000]  小朋友有時候尖叫
[00:14:20.000 --> 00:14:21.000]  你都很忙
[00:14:21.000 --> 00:14:22.000]  你做事的時候
[00:14:22.000 --> 00:14:23.000]  怎麼辦呢
[00:14:23.000 --> 00:14:24.000]  你馬上就要去
[00:14:24.000 --> 00:14:26.000]  很多外在的事情會難阻住我們
[00:14:26.000 --> 00:14:27.000]  不過不要緊
[00:14:27.000 --> 00:14:28.000]  今天我們看看
[00:14:28.000 --> 00:14:31.000]  耶穌如何面對忙碌的生活
[00:14:31.000 --> 00:14:35.000]  在路加福音第四章31-44節
[00:14:35.000 --> 00:14:37.000]  又記載了一段經文
[00:14:37.000 --> 00:14:39.000]  十節很短的
[00:14:39.000 --> 00:14:40.000]  我們一起讀好不好
[00:14:40.000 --> 00:14:42.000]  你讀的時候
[00:14:42.000 --> 00:14:45.000]  我希望你不要懶洋洋地讀
[00:14:45.000 --> 00:14:49.000]  很慢一個一個字地讀
[00:14:49.000 --> 00:14:51.000]  因為這個在十節裡面
[00:14:51.000 --> 00:14:53.000]  他做了很多事
[00:14:53.000 --> 00:14:55.000]  砰砰砰砰砰地讀
[00:14:55.000 --> 00:14:58.000]  當然你不要讀得太快
[00:14:58.000 --> 00:15:01.000]  我們一起讀好不好
[00:15:01.000 --> 00:15:03.000]  齊齊整整地讀
[00:15:03.000 --> 00:15:05.000]  十兩節的聖經
[00:15:05.000 --> 00:15:08.000]  路加福音第四章31節
[00:15:08.000 --> 00:15:11.000]  耶穌下到加利利的
[00:15:11.000 --> 00:15:14.000]  加伯隆城在安息日教導人
[00:15:14.000 --> 00:15:17.000]  他們對他的教訓都很
[00:15:17.000 --> 00:15:21.000]  因為他的話帶著權柄
[00:15:21.000 --> 00:15:24.000]  會堂裡有一個被污鬼附著的人
[00:15:24.000 --> 00:15:26.000]  大聲說
[00:15:26.000 --> 00:15:28.000]  那撒冷耶穌
[00:15:28.000 --> 00:15:30.000]  我們跟你有什麼關係呢
[00:15:30.000 --> 00:15:33.000]  你來毀滅我們嗎
[00:15:33.000 --> 00:15:35.000]  我知道你是誰
[00:15:35.000 --> 00:15:37.000]  你是神的聖者
[00:15:37.000 --> 00:15:38.000]  耶穌叱咤他說
[00:15:38.000 --> 00:15:40.000]  閉嘴
[00:15:40.000 --> 00:15:42.000]  從他身上出來
[00:15:42.000 --> 00:15:45.000]  鬼就將他摔倒在眾人中間
[00:15:45.000 --> 00:15:47.000]  就從他身上出來
[00:15:47.000 --> 00:15:49.000]  沒有傷害他
[00:15:49.000 --> 00:15:51.000]  眾人就驚嚇
[00:15:51.000 --> 00:15:53.000]  彼此談論說
[00:15:53.000 --> 00:15:55.000]  這是什麼回事
[00:15:55.000 --> 00:15:56.000]  他用權柄能力
[00:15:56.000 --> 00:15:59.000]  吩咐污鬼污鬼竟出來了
[00:15:59.000 --> 00:16:03.000]  耶穌名聲傳遍了周圍各地
[00:16:03.000 --> 00:16:06.000]  他起來離開會堂進入西門的家
[00:16:06.000 --> 00:16:09.000]  西門的惡魔正在發高燒
[00:16:09.000 --> 00:16:12.000]  他們就為他求耶穌
[00:16:12.000 --> 00:16:14.000]  耶穌站在他的身旁
[00:16:14.000 --> 00:16:15.000]  斥責這個業病
[00:16:15.000 --> 00:16:17.000]  業病就退去了
[00:16:17.000 --> 00:16:20.000]  他立刻起身服侍他們
[00:16:20.000 --> 00:16:22.000]  日落的時候
[00:16:22.000 --> 00:16:24.000]  不論有什麼病的人
[00:16:24.000 --> 00:16:27.000]  他們都被帶到耶穌那裡
[00:16:27.000 --> 00:16:30.000]  耶穌一一為他們按手
[00:16:30.000 --> 00:16:31.000]  醫好他們
[00:16:31.000 --> 00:16:35.000]  又有鬼從很多人的身上走了出來
[00:16:35.000 --> 00:16:37.000]  跟著他們走的時候還哭著說
[00:16:37.000 --> 00:16:40.000]  你是神的兒子
[00:16:40.000 --> 00:16:41.000]  耶穌斥責他們
[00:16:41.000 --> 00:16:42.000]  不許他們說話
[00:16:42.000 --> 00:16:45.000]  因為他們知道他是基督
[00:16:45.000 --> 00:16:46.000]  天一亮了
[00:16:46.000 --> 00:16:47.000]  耶穌又出來了
[00:16:47.000 --> 00:16:49.000]  去到曠野的時候
[00:16:49.000 --> 00:16:50.000]  眾人尋找他
[00:16:50.000 --> 00:16:52.000]  一直找到他
[00:16:52.000 --> 00:16:54.000]  要留住他
[00:16:54.000 --> 00:16:56.000]  不要他離開他們
[00:16:56.000 --> 00:16:58.000]  耶穌就跟他們說
[00:16:58.000 --> 00:17:02.000]  我也必須到別的城去傳神國的福音
[00:17:02.000 --> 00:17:07.000]  因為我是為了者緣故差遣的
[00:17:07.000 --> 00:17:12.000]  於是他就去到猶太的國會堂去傳道
[00:17:12.000 --> 00:17:16.000]  十字聖經我們一起讀完
[00:17:16.000 --> 00:17:19.000]  當中你們會看到這短短的十字聖經
[00:17:19.000 --> 00:17:21.000]  就看到耶穌幾多
[00:17:21.000 --> 00:17:24.000]  忙到不得了
[00:17:24.000 --> 00:17:25.000]  忙到不得了
[00:17:25.000 --> 00:17:27.000]  趕計劃
[00:17:27.000 --> 00:17:29.000]  在週末
[00:17:29.000 --> 00:17:32.000]  在安息日的時候
[00:17:32.000 --> 00:17:34.000]  他要教導人
[00:17:34.000 --> 00:17:35.000]  趕鬼
[00:17:35.000 --> 00:17:37.000]  人們就很害怕
[00:17:37.000 --> 00:17:39.000]  權柄就這樣斥責都可以
[00:17:39.000 --> 00:17:41.000]  不用在這裡丟地
[00:17:41.000 --> 00:17:42.000]  施法術
[00:17:42.000 --> 00:17:43.000]  又不用給藥
[00:17:43.000 --> 00:17:45.000]  然後他離開了會堂
[00:17:45.000 --> 00:17:47.000]  就去了西門的家
[00:17:47.000 --> 00:17:48.000]  治好他的惡魔
[00:17:48.000 --> 00:17:49.000]  西門當然開心
[00:17:49.000 --> 00:17:51.000]  有人治好他的惡魔
[00:17:51.000 --> 00:17:53.000]  關係真的好很多
[00:17:53.000 --> 00:17:56.000]  亦因為耶穌的聲名大噪
[00:17:56.000 --> 00:17:57.000]  在日落的時候
[00:17:57.000 --> 00:17:58.000]  你見到聖經就說
[00:17:58.000 --> 00:18:01.000]  有很多其他他真的不知道什麼人都來了
[00:18:01.000 --> 00:18:03.000]  就這樣排在門口
[00:18:03.000 --> 00:18:07.000]  要去移診
[00:18:07.000 --> 00:18:08.000]  那耶穌怎樣呢
[00:18:08.000 --> 00:18:10.000]  耶穌沒有拒絕他們
[00:18:10.000 --> 00:18:12.000]  耶穌也一一的治好他們
[00:18:12.000 --> 00:18:14.000]  治好他們
[00:18:14.000 --> 00:18:16.000]  不知道是不是搞到天亮
[00:18:16.000 --> 00:18:19.000]  因為聖經說一天亮
[00:18:19.000 --> 00:18:20.000]  第四十二節告訴你
[00:18:20.000 --> 00:18:21.000]  一天亮
[00:18:21.000 --> 00:18:22.000]  耶穌怎樣
[00:18:22.000 --> 00:18:25.000]  他就要去曠野那裡
