
[00:00:00.000 --> 00:00:06.000]  請我們打開《路加福音》第十五章
[00:04:11.000 --> 00:04:15.000]  就好像他邀請那些人去赴那個筵席
[00:04:15.000 --> 00:04:17.000]  而他們拒絕那一類
[00:04:17.000 --> 00:04:21.000]  這些就是針對這些所謂的義人來說的
[00:04:21.000 --> 00:04:24.000]  但是最強而有力的一類
[00:04:24.000 --> 00:04:28.000]  就是本於神的慈愛本性
[00:04:28.000 --> 00:04:32.000]  來向他們解釋神的愛和救贖
[00:04:32.000 --> 00:04:36.000]  是惠及罪人和義人
[00:04:36.000 --> 00:04:41.000]  所以罪人和義人都需要回應和悔改歸神
[00:04:41.000 --> 00:04:45.000]  這個就是浪子比喻這一類所說的
[00:04:45.000 --> 00:04:46.000]  換句話說
[00:04:46.000 --> 00:04:48.000]  在這個比喻那裡
[00:04:48.000 --> 00:04:51.000]  他已經預設了一種人
[00:04:51.000 --> 00:04:56.000]  不單止是那個弟弟的浪子
[00:04:56.000 --> 00:04:59.000]  也有那個在家裡
[00:04:59.000 --> 00:05:02.000]  一直住在爸爸的身邊的
[00:05:02.000 --> 00:05:05.000]  這一種的大兒子
[00:05:05.000 --> 00:05:10.000]  這一種是口與我親近
[00:05:10.000 --> 00:05:14.000]  但是心卻是與我相離的
[00:05:14.000 --> 00:05:20.000]  這一種我稱他為另類的浪子
[00:05:20.000 --> 00:05:23.000]  我們有了這一種背景的了解
[00:05:23.000 --> 00:05:25.000]  我們現在開始要留意
[00:05:25.000 --> 00:05:27.000]  那個比喻是怎麼發展的
[00:05:27.000 --> 00:05:30.000]  那個比喻本身是說些什麼的
[00:05:30.000 --> 00:05:31.000]  很簡單
[00:05:31.000 --> 00:05:32.000]  其實我們最容易的
[00:05:32.000 --> 00:05:34.000]  就是將這兩個人
[00:05:34.000 --> 00:05:36.000]  就是兩個主要的人物
[00:05:36.000 --> 00:05:38.000]  只有下半部那裡
[00:05:38.000 --> 00:05:41.000]  就是那個大兒子和那個爸爸
[00:05:41.000 --> 00:05:43.000]  兩個人的反應
[00:05:43.000 --> 00:05:45.000]  我們將那個反應挑出來
[00:05:45.000 --> 00:05:49.000]  我們就已經知道那個比喻的骨幹是怎麼樣的了
[00:05:49.000 --> 00:05:51.000]  這個大兒子的反應
[00:05:51.000 --> 00:05:56.000]  可以說是分開五點來看他的
[00:05:56.000 --> 00:05:59.000]  第一個就是他那個即時的反應
[00:05:59.000 --> 00:06:01.000]  當那個大兒子回來
[00:06:01.000 --> 00:06:06.000]  很遠就看到那個家裡燈都亮了
[00:06:06.000 --> 00:06:07.000]  聲音就很吵的
[00:06:07.000 --> 00:06:08.000]  在那裡歡樂
[00:06:08.000 --> 00:06:09.000]  在那裡跳舞
[00:06:09.000 --> 00:06:10.000]  他就非常的生氣
[00:06:10.000 --> 00:06:12.000]  這個是他第一個的反應
[00:06:12.000 --> 00:06:16.000]  所以他就拒絕進入那個家裡
[00:06:16.000 --> 00:06:17.000]  第28節
[00:06:17.000 --> 00:06:23.000]  然後29節就表現出他一個更深層的不滿了
[00:06:23.000 --> 00:06:26.000]  就是他說我服侍了你這麼多年
[00:06:26.000 --> 00:06:31.000]  你從來都沒有為我摘一隻羊羔
[00:06:31.000 --> 00:06:34.000]  讓我和朋友來歡喜快樂的
[00:06:34.000 --> 00:06:38.000]  換句話說他對爸爸的不滿
[00:06:38.000 --> 00:06:42.000]  就是我服侍了你這麼多年
[00:06:42.000 --> 00:06:45.000]  你沒有為我摘一隻羊羔
[00:06:45.000 --> 00:06:50.000]  但是對那個弟弟的不滿就更加明顯了
[00:06:50.000 --> 00:06:52.000]  他說但是這個弟弟一回來
[00:06:52.000 --> 00:06:53.000]  這個弟弟是哪一個人啊
[00:06:53.000 --> 00:06:55.000]  他敗盡你的家財
[00:06:55.000 --> 00:06:56.000]  他一回來
[00:06:56.000 --> 00:06:59.000]  你竟然就為他摘肥牛獨了
[00:06:59.000 --> 00:07:01.000]  這個是他的深層不滿
[00:07:01.000 --> 00:07:05.000]  是一個非常可能是潛伏了相當多年
[00:07:05.000 --> 00:07:07.000]  就說我多年這樣服侍你
[00:07:07.000 --> 00:07:09.000]  又沒有違背你的命令
[00:07:09.000 --> 00:07:10.000]  你沒有為我摘羊羔
[00:07:10.000 --> 00:07:12.000]  這個是他多年的一種不滿
[00:07:12.000 --> 00:07:15.000]  和那個小兒子觸發起來的
[00:07:15.000 --> 00:07:17.000]  突然間的反應
[00:07:17.000 --> 00:07:24.000]  這個是他對爸爸和對那個兄弟的深層不滿
[00:07:24.000 --> 00:07:27.000]  第三個的反應
[00:07:27.000 --> 00:07:29.000]  就是第30節
[00:07:29.000 --> 00:07:31.000]  那裡說
[00:07:31.000 --> 00:07:35.000]  他說你這個小兒子
[00:07:35.000 --> 00:07:37.000]  他一回來
[00:07:37.000 --> 00:07:40.000]  那這個是哪一個小兒子啊
[00:07:40.000 --> 00:07:46.000]  這個小兒子起碼都是他的兄弟
[00:07:46.000 --> 00:07:47.000]  換句話說
[00:07:47.000 --> 00:07:53.000]  他是不肯認這個浪子為他自己的兄弟
[00:07:53.000 --> 00:07:55.000]  所以到了爸爸最後說的時候
[00:07:55.000 --> 00:07:57.000]  就特別矯正這一點
[00:07:57.000 --> 00:07:59.000]  到了第32節就說
[00:07:59.000 --> 00:08:03.000]  只是你這個兄弟
[00:08:03.000 --> 00:08:05.000]  爸爸就很明顯聽到這句話
[00:08:05.000 --> 00:08:06.000]  是有骨的
[00:08:06.000 --> 00:08:07.000]  是掩著他的
[00:08:07.000 --> 00:08:10.000]  他就要矯正他這個不是我的小兒子
[00:08:10.000 --> 00:08:12.000]  都是你的兄弟
[00:08:12.000 --> 00:08:16.000]  拒絕接納一個背蓋的兄弟
[00:08:16.000 --> 00:08:18.000]  這個是他第三層的反應
[00:08:18.000 --> 00:08:20.000]  第四層的反應
[00:08:20.000 --> 00:08:23.000]  我們會看到
[00:08:23.000 --> 00:08:27.000]  就算作者都刻意去突出這一點
[00:08:27.000 --> 00:08:38.000]  路加是一個用字非常準確和嚴謹的聖經作者
[00:08:38.000 --> 00:08:41.000]  他就突出了
[00:08:41.000 --> 00:08:50.000]  這個小兒子和爸爸是怎樣看浪子歸家的
[00:08:50.000 --> 00:08:53.000]  他每一次說到
[00:08:53.000 --> 00:08:56.000]  大兒子看弟弟回來
[00:08:56.000 --> 00:08:59.000]  他只說到他一來
[00:08:59.000 --> 00:09:01.000]  你就怎樣怎樣
[00:09:01.000 --> 00:09:03.000]  他看弟弟的出現
[00:09:03.000 --> 00:09:05.000]  他一回來
[00:09:05.000 --> 00:09:07.000]  純是一個外面的
[00:09:07.000 --> 00:09:09.000]  他一回來你就有這樣的表現
[00:09:09.000 --> 00:09:11.000]  但是爸爸就不是
[00:09:11.000 --> 00:09:15.000]  爸爸看這個小兒子回來
[00:09:15.000 --> 00:09:20.000]  就說他是從死而復活
[00:09:20.000 --> 00:09:23.000]  失而又得
[00:09:23.000 --> 00:09:25.000]  和一個人的出現
[00:09:25.000 --> 00:09:28.000]  對這個大兒子
[00:09:28.000 --> 00:09:30.000]  只是說他一回來
[00:09:30.000 --> 00:09:32.000]  好像很casual
[00:09:32.000 --> 00:09:34.000]  好像時時都有
[00:09:34.000 --> 00:09:36.000]  但是對這個爸爸
[00:09:36.000 --> 00:09:39.000]  就是一個好像見到失了的
[00:09:39.000 --> 00:09:40.000]  突然見到
[00:09:40.000 --> 00:09:42.000]  死了的突然復活
[00:09:42.000 --> 00:09:44.000]  那個的出現
[00:09:44.000 --> 00:09:46.000]  是兩個人是很不一樣的
[00:09:46.000 --> 00:09:49.000]  第五個的反應
[00:09:49.000 --> 00:09:59.000]  就是這個哥哥揭弟弟的蒼白
[00:09:59.000 --> 00:10:01.000]  而他說
[00:10:01.000 --> 00:10:07.000]  你這個兒子被娼妓吞盡他的產業
[00:10:07.000 --> 00:10:11.000]  整個比喻是第一次出現
[00:10:11.000 --> 00:10:15.000]  說這個兒子的產業被娼妓吞盡
[00:10:15.000 --> 00:10:17.000]  這個大兒子怎樣知道
[00:10:17.000 --> 00:10:20.000]  除了他那個苦毒的心
[00:10:20.000 --> 00:10:22.000]  告訴他之外
[00:10:22.000 --> 00:10:24.000]  這個兒子這個大兒子
[00:10:24.000 --> 00:10:26.000]  有什麼可能會知道
[00:10:26.000 --> 00:10:30.000]  弟弟的產業是被娼妓吞盡的
[00:10:30.000 --> 00:10:32.000]  這五個的反應
[00:10:32.000 --> 00:10:35.000]  就是可以歸納這個大兒子
[00:10:35.000 --> 00:10:38.000]  在浪子比喻裏面
[00:10:38.000 --> 00:10:40.000]  所有的回應
[00:10:40.000 --> 00:10:42.000]  接著爸爸是怎樣看
[00:10:42.000 --> 00:10:44.000]  爸爸的回應
[00:10:44.000 --> 00:10:46.000]  是在二十四節和三十二節
[00:10:46.000 --> 00:10:48.000]  他特別強調
[00:10:48.000 --> 00:10:50.000]  我這個兒子
[00:10:50.000 --> 00:10:52.000]  你這個兄弟
[00:10:52.000 --> 00:10:54.000]  是死而復活
[00:10:54.000 --> 00:10:56.000]  失而後得
[00:10:56.000 --> 00:10:58.000]  對那個大兒子說
[00:10:58.000 --> 00:11:00.000]  兒子
[00:11:00.000 --> 00:11:02.000]  為什麼你會這樣看
[00:11:02.000 --> 00:11:04.000]  所有我的東西
[00:11:04.000 --> 00:11:06.000]  起碼就是你的
[00:11:06.000 --> 00:11:08.000]  你常與我同在
[00:11:08.000 --> 00:11:11.000]  為什麼你會看不到這一點
[00:11:11.000 --> 00:11:13.000]  在上一次我們解釋過
[00:11:13.000 --> 00:11:15.000]  產業權的問題
[00:11:15.000 --> 00:11:17.000]  相當詳細的解釋
[00:11:17.000 --> 00:11:19.000]  爸爸講這個說話
[00:11:19.000 --> 00:11:21.000]  是完全反映了
[00:11:21.000 --> 00:11:23.000]  爸爸的所有
[00:11:23.000 --> 00:11:26.000]  是已經給了那個大兒子
[00:11:26.000 --> 00:11:28.000]  但是那個大兒子就說
[00:11:28.000 --> 00:11:30.000]  我從來都沒有一隻羊羔
[00:11:30.000 --> 00:11:34.000]  爸爸是當那個大兒子
[00:11:34.000 --> 00:11:36.000]  是一個義子的身份
[00:11:36.000 --> 00:11:37.000]  那個大兒子
[00:11:37.000 --> 00:11:41.000]  看自己好像一個故宮的身份
[00:11:41.000 --> 00:11:45.000]  爸爸是要指出了這一點
[00:11:45.000 --> 00:11:49.000]  我們說對第一代的聽者來說
[00:11:49.000 --> 00:11:52.000]  很明顯的那個離家出走的浪子
[00:11:52.000 --> 00:11:54.000]  就是指那些
[00:11:54.000 --> 00:11:58.000]  稅吏 妓女和罪人
[00:11:58.000 --> 00:12:01.000]  是社會所戰士和踩在腳下的
[00:12:01.000 --> 00:12:03.000]  這個就是那個浪子
[00:12:03.000 --> 00:12:06.000]  那個大兒子
[00:12:06.000 --> 00:12:09.000]  就是當時猶太教的領袖
[00:12:09.000 --> 00:12:13.000]  和那些自覺不錯的猶太教信徒
[00:12:13.000 --> 00:12:15.000]  是他們不能夠接受
[00:12:15.000 --> 00:12:16.000]  在他們之外
[00:12:16.000 --> 00:12:19.000]  還有其他人可以成為神的若文
[00:12:19.000 --> 00:12:20.000]  在他們之外
[00:12:20.000 --> 00:12:24.000]  還有其他人可以直接得到神的恩典
[00:12:24.000 --> 00:12:26.000]  所以他們批評耶穌
[00:12:26.000 --> 00:12:30.000]  是不應該將福音傳給他們的
[00:12:30.000 --> 00:12:33.000]  但是對我們來說
[00:12:33.000 --> 00:12:39.000]  甚麼是我們這個時代的大兒子呢
[00:12:39.000 --> 00:12:41.000]  或者我們說
[00:12:41.000 --> 00:12:43.000]  為甚麼我們先要說
[00:12:43.000 --> 00:12:50.000]  大兒子就是另類的浪子呢
[00:12:50.000 --> 00:12:53.000]  我們首先要了解這一段
[00:12:53.000 --> 00:12:55.000]  我們一定要公平的心
[00:12:55.000 --> 00:12:57.000]  讀聖經是很重要的
[00:12:57.000 --> 00:12:59.000]  千萬不要那個人有少一點點的不好
[00:12:59.000 --> 00:13:00.000]  你甚麼都說到他不好
[00:13:00.000 --> 00:13:01.000]  你是讀不到的
[00:13:01.000 --> 00:13:04.000]  你只是讀到你自己的想像
[00:13:04.000 --> 00:13:05.000]  這個大兒子
[00:13:05.000 --> 00:13:08.000]  我們常常在很多人的解經裏面
[00:13:08.000 --> 00:13:10.000]  都是全面的圖刻
[00:13:10.000 --> 00:13:12.000]  完全的奸角
[00:13:12.000 --> 00:13:14.000]  完全不是這樣的
[00:13:14.000 --> 00:13:17.000]  我們說這一段經文
[00:13:17.000 --> 00:13:21.000]  事實上爸爸是相當肯定那個大兒子的
[00:13:21.000 --> 00:13:23.000]  我們一定要讀到
[00:13:23.000 --> 00:13:25.000]  到底這個大兒子有甚麼地方
[00:13:25.000 --> 00:13:27.000]  是值得我們欣賞的
[00:13:27.000 --> 00:13:29.000]  然後你或者會發覺
[00:13:29.000 --> 00:13:31.000]  你可能就是那些
[00:13:31.000 --> 00:13:33.000]  有地方值得欣賞的那些人
[00:13:33.000 --> 00:13:35.000]  而那個正是我們可以成為
[00:13:35.000 --> 00:13:39.000]  另類浪子的那些因子
[00:13:39.000 --> 00:13:41.000]  所以我們要去了解
[00:13:41.000 --> 00:13:45.000]  這個大兒子的脾性
[00:13:45.000 --> 00:13:47.000]  他這個人
[00:13:47.000 --> 00:13:50.000]  是幫助到我們去明白
[00:13:50.000 --> 00:13:53.000]  為甚麼一個另類浪子
[00:13:53.000 --> 00:13:56.000]  是一個這麼危險的人
[00:13:56.000 --> 00:13:59.000]  我相信很多的誤解
[00:13:59.000 --> 00:14:01.000]  是出自第28節
[00:14:01.000 --> 00:14:03.000]  我們看到28節
[00:14:03.000 --> 00:14:05.000]  當那個大兒子回來
[00:14:05.000 --> 00:14:08.000]  聖經就說那個大兒子生氣
[00:14:08.000 --> 00:14:10.000]  不肯進去
[00:14:10.000 --> 00:14:13.000]  我們說他小氣
[00:14:13.000 --> 00:14:15.000]  多數小氣才會生氣
[00:14:15.000 --> 00:14:18.000]  我們說他是
[00:14:18.000 --> 00:14:20.000]  羈仇
[00:14:20.000 --> 00:14:22.000]  冥事我們可以說
[00:14:22.000 --> 00:14:26.000]  這個廣東話慢慢沒有人用了
[00:14:26.000 --> 00:14:28.000]  就好像這個
[00:14:28.000 --> 00:14:32.000]  我們說這個是很衝動
[00:14:32.000 --> 00:14:36.000]  都沒有去嘗試明白那個原委
[00:14:36.000 --> 00:14:40.000]  而更早過去問錯了人
[00:14:40.000 --> 00:14:42.000]  去問那個僕人
[00:14:42.000 --> 00:14:44.000]  為甚麼不去問爸爸呢
[00:14:44.000 --> 00:14:46.000]  為甚麼去問那個僕人呢
[00:14:46.000 --> 00:14:48.000]  那個僕人所了解和他一樣
[00:14:48.000 --> 00:14:50.000]  當你的兄弟一回來
[00:14:50.000 --> 00:14:55.000]  你看那個第27節的上半
[00:14:55.000 --> 00:14:57.000]  他問那個僕人
[00:14:57.000 --> 00:14:58.000]  你兄弟回來了
[00:14:58.000 --> 00:15:01.000]  你父親就為他無災無病
[00:15:01.000 --> 00:15:03.000]  開心到死了
[00:15:03.000 --> 00:15:05.000]  在這裡
[00:15:05.000 --> 00:15:08.000]  我們可以說他是一個很衝動的人
[00:15:08.000 --> 00:15:10.000]  是一個很敏感
[00:15:10.000 --> 00:15:13.000]  甚至你可以說他
[00:15:13.000 --> 00:15:16.000]  脾氣是非常急躁
[00:15:16.000 --> 00:15:22.000]  那個問題是衝動急躁和發脾氣
[00:15:22.000 --> 00:15:24.000]  是否必然是壞的呢
[00:15:24.000 --> 00:15:26.000]  當時的情況
[00:15:26.000 --> 00:15:32.000]  是否完全沒有值得激氣的地方呢
[00:15:32.000 --> 00:15:36.000]  實際上發生在這個家庭裡的事
[00:15:36.000 --> 00:15:41.000]  是否沒有值得叫人衝動的地方呢
[00:15:41.000 --> 00:15:43.000]  那個小孩
[00:15:43.000 --> 00:15:46.000]  他甚麼時候要來就來 甚麼時候要走就走
[00:15:46.000 --> 00:15:50.000]  完全沒有想到會傷爸爸的心
[00:15:50.000 --> 00:15:52.000]  現在在外面走投無路
[00:15:52.000 --> 00:15:54.000]  他走回來
[00:15:54.000 --> 00:15:56.000]  他不走回來有甚麼地方可以走呢
[00:15:56.000 --> 00:15:58.000]  走回來本身
[00:15:58.000 --> 00:16:01.000]  起碼是一個大兒子來看
[00:16:01.000 --> 00:16:05.000]  是不值得那麼花閉和興奮的
[00:16:05.000 --> 00:16:08.000]  但是最終更加重要的是
[00:16:08.000 --> 00:16:11.000]  到底衝動
[00:16:11.000 --> 00:16:14.000]  是否真的那麼壞呢
[00:16:14.000 --> 00:16:16.000]  耶穌的門徒裡
[00:16:16.000 --> 00:16:18.000]  最有成就的
[00:16:18.000 --> 00:16:22.000]  彼得 約翰 雅各
[00:16:22.000 --> 00:16:23.000]  加上後來的保羅
[00:16:23.000 --> 00:16:26.000]  誰不是衝動的人呢
[00:16:26.000 --> 00:16:31.000]  約翰是被稱為雷子的那個人
[00:16:31.000 --> 00:16:35.000]  保羅就更加罵人不用本的
[00:16:35.000 --> 00:16:37.000]  他發脾氣也不用本的
[00:16:37.000 --> 00:16:40.000]  我們很少見到在聖經裡
[00:16:40.000 --> 00:16:43.000]  神所重用的人不是衝動的人
[00:16:43.000 --> 00:16:46.000]  有些可能老了沒了火氣
[00:16:46.000 --> 00:16:49.000]  但是他開始給神用的時候
[00:16:49.000 --> 00:16:52.000]  我們很少見到是我們一直所看為重要的
[00:16:52.000 --> 00:16:53.000]  是溫文雅義的
[00:16:53.000 --> 00:16:55.000]  是沒有靈覺的
[00:16:55.000 --> 00:16:58.000]  我們常常對年輕人說的是這件事
[00:16:58.000 --> 00:16:59.000]  不要那麼衝動
[00:16:59.000 --> 00:17:05.000]  我們說世界實際上是被那些衝動派掌門人推動的
[00:17:05.000 --> 00:17:07.000]  個個都是老油條
[00:17:07.000 --> 00:17:10.000]  那個世界不動的了已經停了
[00:17:10.000 --> 00:17:15.000]  衝動是不是真的這麼壞的一件事
[00:17:15.000 --> 00:17:19.000]  第二點
[00:17:19.000 --> 00:17:21.000]  這個小兒子說
[00:17:21.000 --> 00:17:24.000]  他在這麼多年以來
[00:17:24.000 --> 00:17:28.000]  我一直這樣服侍你
[00:17:28.000 --> 00:17:31.000]  我沒有違背過你的命令
[00:17:31.000 --> 00:17:35.000]  這個說話我們絕對沒有理由懷疑他是真的
[00:17:35.000 --> 00:17:38.000]  我意思是沒有理由懷疑他是假的
[00:17:38.000 --> 00:17:42.000]  起碼在這個比喻出現的時候
[00:17:42.000 --> 00:17:46.000]  那個大兒子就在田裡做完工回來家裡
[00:17:46.000 --> 00:17:48.000]  然後發現這件事
[00:17:48.000 --> 00:17:50.000]  所以這個大兒子說
[00:17:50.000 --> 00:17:54.000]  我這麼多年以來這樣服侍你
[00:17:54.000 --> 00:17:58.000]  我們先不要說他是恣意和矯公
[00:17:58.000 --> 00:18:03.000]  我說我們一定要欣賞他這麼多年來那種盡責
[00:18:03.000 --> 00:18:05.000]  在這個家裡
[00:18:05.000 --> 00:18:08.000]  如果不是有一個大兒子的盡責
[00:18:08.000 --> 00:18:14.000]  這個家很可能經濟已經陷入困境
[00:18:14.000 --> 00:18:17.000]  我們甚至可以這樣說
[00:18:17.000 --> 00:18:21.000]  如果一個不欣賞盡責的宗教
[00:18:21.000 --> 00:18:24.000]  這個宗教是相當害人的
[00:18:24.000 --> 00:18:26.000]  我們又說
[00:18:26.000 --> 00:18:29.000]  假如中國有多一些這些大兒子
[00:18:29.000 --> 00:18:32.000]  我們中國就不會這麼落後
[00:18:32.000 --> 00:18:34.000]  假如英國多一些這些大兒子
[00:18:34.000 --> 00:18:36.000]  他們就不會這麼貧窮
[00:18:36.000 --> 00:18:39.000]  假如我們說加拿大澳洲那些人
[00:18:39.000 --> 00:18:43.000]  如果是多一些大兒子少一些小兒子
[00:18:43.000 --> 00:18:45.000]  澳洲也有很多小兒子
[00:18:45.000 --> 00:18:49.000]  整天都喜歡去喝啤酒去沙灘曬太陽
[00:18:49.000 --> 00:18:52.000]  你要他們整天在田裡盡責
[00:18:52.000 --> 00:18:54.000]  不可能的
[00:18:54.000 --> 00:18:57.000]  我們說如果這些國家多一些大兒子
[00:18:57.000 --> 00:18:59.000]  做一些真正的工作
[00:18:59.000 --> 00:19:02.000]  而不是用來讓人見一下
[00:19:02.000 --> 00:19:05.000]  有時候我們好像請一些人做事
[00:19:05.000 --> 00:19:07.000]  我們是給他全工
[00:19:07.000 --> 00:19:09.000]  他說十點鐘才見人
[00:19:09.000 --> 00:19:11.000]  十一點半就午茶了
[00:19:11.000 --> 00:19:15.000]  然後不會遲過十二點三就可以吃飯了
[00:19:15.000 --> 00:19:18.000]  我們整天見他一見
[00:19:18.000 --> 00:19:21.000]  他做的就是讓人見一見
[00:19:21.000 --> 00:19:23.000]  做的不是工作
[00:19:23.000 --> 00:19:25.000]  不是好像這個大兒子那樣
[00:19:25.000 --> 00:19:29.000]  這麼多年來我這樣服侍你
[00:19:29.000 --> 00:19:31.000]  我們說連這樣
[00:19:31.000 --> 00:19:33.000]  我們一定要欣賞
[00:19:33.000 --> 00:19:37.000]  這個大兒子是一個盡責的一個人
[00:19:37.000 --> 00:19:39.000]  第三
[00:19:39.000 --> 00:19:41.000]  這個大兒子說
[00:19:41.000 --> 00:19:45.000]  這麼多年來我沒有違背過你命令
[00:19:45.000 --> 00:19:49.000]  這是一個順命的一個表現
[00:19:49.000 --> 00:19:53.000]  順命是不是真的這麼沒有價值
[00:19:55.000 --> 00:20:00.000]  我們常常都會見到那些兒女
[00:20:00.000 --> 00:20:02.000]  他會在你的面前
[00:20:02.000 --> 00:20:04.000]  他很聽你的話
[00:20:04.000 --> 00:20:08.000]  他甚至可能為了要買一輛單車
[00:20:08.000 --> 00:20:10.000]  或者買一輛四驅車
[00:20:10.000 --> 00:20:12.000]  或者大一點買一輛真的車
[00:20:12.000 --> 00:20:15.000]  他會順命幾天
[00:20:15.000 --> 00:20:17.000]  如果你說他會順命
[00:20:17.000 --> 00:20:19.000]  這麼多年來都順命
[00:20:19.000 --> 00:20:21.000]  我相信很多爸媽媽媽
[00:20:21.000 --> 00:20:23.000]  感動到眼淚流下
[00:20:23.000 --> 00:20:26.000]  有些甚至會感動到心痛
[00:20:26.000 --> 00:20:27.000]  兒子不要這麼乖
[00:20:27.000 --> 00:20:28.000]  不要這麼聽話
[00:20:28.000 --> 00:20:30.000]  自己想做什麼就做什麼
[00:20:30.000 --> 00:20:32.000]  我們說不是容易常見的
[00:20:32.000 --> 00:20:34.000]  如果說這麼多年
[00:20:34.000 --> 00:20:37.000]  我都沒有違背你的命令
[00:20:37.000 --> 00:20:40.000]  這個一定是他的優點
[00:20:40.000 --> 00:20:44.000]  而我們不能夠將他看為缺點
[00:20:44.000 --> 00:20:48.000]  其實這個大兒子發怒
[00:20:48.000 --> 00:20:52.000]  還有一個即時的一個誘因
[00:20:52.000 --> 00:20:55.000]  有法的一個動因
[00:20:55.000 --> 00:20:58.000]  你記不記得那個比喻是怎樣開始的
[00:20:58.000 --> 00:21:02.000]  就是這個大兒子在田裡幹活
