
[00:00:00.000 --> 00:00:03.040]  今天早上的訊息
[00:02:28.900 --> 00:02:30.900]  所以你跟旁邊那個說
[00:02:30.900 --> 00:02:32.900]  無一倖免
[00:02:32.900 --> 00:02:34.900]  無一倖免
[00:02:34.900 --> 00:02:36.900]  你跟旁邊那個說
[00:02:36.900 --> 00:02:38.900]  這句說話不對
[00:02:38.900 --> 00:02:40.900]  榮幸之志
[00:02:40.900 --> 00:02:42.900]  是不是榮幸之志
[00:02:42.900 --> 00:02:44.900]  因為你被選上做什麼
[00:02:44.900 --> 00:02:46.900]  選手
[00:02:46.900 --> 00:02:48.400]  你沒有爛腳
[00:02:48.400 --> 00:02:50.400]  但你被選上做選手
[00:02:50.400 --> 00:02:53.400]  所以這個是告訴我們薪火相傳
[00:02:53.400 --> 00:02:54.400]  跑呀
[00:02:54.400 --> 00:02:57.400]  並且在旁邊有人幫我們加力
[00:02:57.400 --> 00:03:00.400]  大聲叫我們跑呀
[00:03:00.400 --> 00:03:02.400]  跑呀 跑呀 是不是
[00:03:02.400 --> 00:03:05.400]  然後他說這是最後一棒
[00:03:05.400 --> 00:03:08.400]  最後一棒是在說時機
[00:03:08.400 --> 00:03:10.400]  即是時間
[00:03:10.400 --> 00:03:12.400]  朱牧師就說
[00:03:12.400 --> 00:03:16.400]  這是末世的末後
[00:03:16.400 --> 00:03:20.400]  其實是末後
[00:03:20.400 --> 00:03:23.400]  在末世裏面 末後的末時
[00:03:23.400 --> 00:03:25.400]  在末世裏面
[00:03:25.400 --> 00:03:27.400]  有一個叫末後的日子
[00:03:27.400 --> 00:03:30.400]  在末後的日子裏面有一個叫末時
[00:03:30.400 --> 00:03:32.400]  什麼叫末時
[00:03:32.400 --> 00:03:36.400]  就是往十二點走
[00:03:36.400 --> 00:03:39.400]  即是要齊了
[00:03:39.400 --> 00:03:41.400]  即是什麼意思
[00:03:41.400 --> 00:03:43.400]  即是只有一個小時
[00:03:43.400 --> 00:03:45.400]  現在只有一個小時的時間
[00:03:45.400 --> 00:03:49.400]  一會兒我們還未講完都已經一個小時了
[00:03:49.400 --> 00:03:51.400]  在神
[00:03:51.400 --> 00:03:53.400]  一個小時可以是什麼
[00:03:53.400 --> 00:03:56.400]  很久呀
[00:03:56.400 --> 00:03:58.400]  在你呢 和我呢
[00:03:58.400 --> 00:04:00.400]  一個小時可能是什麼
[00:04:00.400 --> 00:04:02.400]  很快呀
[00:04:02.400 --> 00:04:04.400]  所以這裏說的是一個什麼
[00:04:04.400 --> 00:04:07.400]  是一個叫緊急性
[00:04:07.400 --> 00:04:09.400]  即是不單止有一個迫切
[00:04:09.400 --> 00:04:11.400]  喂 最後一棒了
[00:04:11.400 --> 00:04:14.400]  並且是最後的最後
[00:04:14.400 --> 00:04:17.400]  可以說是衝刺的時間
[00:04:17.400 --> 00:04:19.400]  來到了
[00:04:19.400 --> 00:04:21.400]  那是怎樣
[00:04:21.400 --> 00:04:23.400]  好嘢 就快結果了
[00:04:23.400 --> 00:04:25.400]  就快收場了
[00:04:25.400 --> 00:04:27.400]  小心
[00:04:27.400 --> 00:04:29.400]  因為在神沒有時間
[00:04:29.400 --> 00:04:33.400]  時間對於我們來說很重要
[00:04:33.400 --> 00:04:35.400]  但你知不知道
[00:04:35.400 --> 00:04:40.400]  時間對於在宇宙間的一個靈界
[00:04:40.400 --> 00:04:44.400]  是比我們人還重要
[00:04:44.400 --> 00:04:46.400]  你有沒有想到是誰
[00:04:46.400 --> 00:04:49.400]  我告訴你 是魔鬼
[00:04:49.400 --> 00:04:51.400]  是魔鬼
[00:04:51.400 --> 00:04:54.400]  因為在耶穌的時代
[00:04:54.400 --> 00:04:56.400]  祂和鬼對峙的時候
[00:04:56.400 --> 00:04:59.400]  曾經說過一句話
[00:04:59.400 --> 00:05:01.400]  在聖經裏面寫過
[00:05:01.400 --> 00:05:04.400]  因為祂的時間還沒有到
[00:05:04.400 --> 00:05:06.400]  你明不明
[00:05:06.400 --> 00:05:10.400]  時間是限制他不是限制你和我
[00:05:10.400 --> 00:05:12.400]  你明不明
[00:05:12.400 --> 00:05:14.400]  沒錯 我們活在時間裏面
[00:05:14.400 --> 00:05:17.400]  但原來時間不是來限制我們
[00:05:17.400 --> 00:05:20.400]  時間是來限制受敵
[00:05:20.400 --> 00:05:24.400]  所以受敵知道他時間有什麼
[00:05:24.400 --> 00:05:26.400]  有限
[00:05:26.400 --> 00:05:28.400]  有限的意思不是很短
[00:05:28.400 --> 00:05:30.400]  是有一個限制
[00:05:30.400 --> 00:05:32.400]  所以他聰明
[00:05:32.400 --> 00:05:34.400]  他不停延長這個限制
[00:05:34.400 --> 00:05:36.400]  你明不明
[00:05:36.400 --> 00:05:39.400]  他如何延長這個限制
[00:05:39.400 --> 00:05:44.400]  通過你我和他合作
[00:05:44.400 --> 00:05:48.400]  我們是他最佳合夥人
[00:05:48.400 --> 00:05:51.400]  不是未信耶穌
[00:05:51.400 --> 00:05:53.400]  未信耶穌是他的什麼
[00:05:53.400 --> 00:05:57.400]  是他的俘虜 是他的奴隸
[00:05:57.400 --> 00:06:00.400]  唯有那些是什麼
[00:06:00.400 --> 00:06:01.400]  在創世以前
[00:06:01.400 --> 00:06:03.400]  神在耶穌基督裏面
[00:06:03.400 --> 00:06:05.400]  揀選你的你和我
[00:06:05.400 --> 00:06:09.400]  是可以成為他的合夥人
[00:06:09.400 --> 00:06:11.400]  為什麼
[00:06:11.400 --> 00:06:14.400]  好像今天不用說那個人
[00:06:14.400 --> 00:06:16.400]  因為
[00:06:16.400 --> 00:06:18.400]  因為什麼
[00:06:18.400 --> 00:06:22.400]  因為神的治權
[00:06:22.400 --> 00:06:26.400]  還未完全在地球那裏
[00:06:26.400 --> 00:06:28.400]  全部發生
[00:06:28.400 --> 00:06:30.400]  未實現
[00:06:30.400 --> 00:06:34.400]  雖然那個種子已經誕生了
[00:06:34.400 --> 00:06:38.400]  不過那個治權的全面性還未實現
[00:06:38.400 --> 00:06:40.400]  所以敵人最強烈的
[00:06:40.400 --> 00:06:42.400]  努力的是什麼
[00:06:42.400 --> 00:06:43.400]  你可以信耶穌
[00:06:43.400 --> 00:06:45.400]  不過你不要進行天賦的質疑
[00:06:45.400 --> 00:06:47.400]  你明不明
[00:06:47.400 --> 00:06:49.400]  我信耶穌這麼久
[00:06:49.400 --> 00:06:51.400]  我服侍主這麼多年
[00:06:51.400 --> 00:06:52.400]  大大話話
[00:06:52.400 --> 00:06:54.400]  到今年都41年了
[00:06:54.400 --> 00:06:55.400]  我服侍主
[00:06:55.400 --> 00:06:57.400]  41
[00:06:57.400 --> 00:07:00.400]  都不短的
[00:07:00.400 --> 00:07:02.400]  然後
[00:07:02.400 --> 00:07:04.400]  我可以告訴你
[00:07:04.400 --> 00:07:07.400]  其實我都是五年七年之前
[00:07:07.400 --> 00:07:09.400]  我才知道
[00:07:09.400 --> 00:07:13.400]  原來聖經裏面最高的指令
[00:07:13.400 --> 00:07:15.400]  不是信耶穌
[00:07:15.400 --> 00:07:16.400]  是什麼
[00:07:16.400 --> 00:07:18.400]  是進行天賦質疑
[00:07:18.400 --> 00:07:20.400]  是最高的指令
[00:07:20.400 --> 00:07:22.400]  是進行天賦質疑
[00:07:22.400 --> 00:07:24.400]  你同不同意
[00:07:24.400 --> 00:07:26.400]  耶穌基督來
[00:07:26.400 --> 00:07:28.400]  他之所以上十字架
[00:07:28.400 --> 00:07:31.400]  是因為他進行天賦的質疑
[00:07:31.400 --> 00:07:33.400]  如果他不進行天賦的質疑
[00:07:33.400 --> 00:07:35.400]  他可不可以不用死
[00:07:35.400 --> 00:07:37.400]  你明不明
[00:07:37.400 --> 00:07:39.400]  嘩
[00:07:39.400 --> 00:07:41.400]  原來這個
[00:07:41.400 --> 00:07:44.400]  才是我們要和耶穌對齊的
[00:07:44.400 --> 00:07:46.400]  那個什麼
[00:07:46.400 --> 00:07:48.400]  那個準繩
[00:07:48.400 --> 00:07:50.400]  所以你看不看到
[00:07:50.400 --> 00:07:53.400]  敵人是不是很有策略
[00:07:53.400 --> 00:07:56.400]  很有組織
[00:07:56.400 --> 00:07:58.400]  他讓教會
[00:07:58.400 --> 00:08:01.400]  那些歸順耶穌基督的你和我
[00:08:01.400 --> 00:08:04.400]  是永世不滅的
[00:08:04.400 --> 00:08:07.400]  沒辦法成為基督的身體
[00:08:07.400 --> 00:08:09.400]  你明白嗎
[00:08:09.400 --> 00:08:13.400]  因為我必須要進行天賦的質疑
[00:08:13.400 --> 00:08:18.400]  我才可以稱為基督的身體
[00:08:18.400 --> 00:08:22.400]  因為頭和身體連在一起
[00:08:22.400 --> 00:08:26.400]  頭是指揮身體的
[00:08:26.400 --> 00:08:29.400]  如果頭是進行天賦的質疑
[00:08:29.400 --> 00:08:30.400]  就是耶穌基督
[00:08:30.400 --> 00:08:32.400]  他是進行天賦的質疑
[00:08:32.400 --> 00:08:34.400]  他指你不動
[00:08:34.400 --> 00:08:36.400]  他指你不動
[00:08:36.400 --> 00:08:39.400]  就是自體免疫系統有問題
[00:08:39.400 --> 00:08:41.400]  是不是
[00:08:41.400 --> 00:08:43.400]  即是分裂
[00:08:43.400 --> 00:08:47.400]  就是頭叫身體動
[00:08:47.400 --> 00:08:49.400]  身體不動
[00:08:49.400 --> 00:08:52.400]  就是癱瘓
[00:08:52.400 --> 00:08:54.400]  你一定有問題
[00:08:54.400 --> 00:08:56.400]  於是你發現
[00:08:56.400 --> 00:08:58.400]  這個頭的指令
[00:08:58.400 --> 00:09:02.400]  被這個身體限制住
[00:09:02.400 --> 00:09:04.400]  不能動
[00:09:04.400 --> 00:09:06.400]  於是我們就像
[00:09:06.400 --> 00:09:09.400]  天賦的心意對我們來說
[00:09:09.400 --> 00:09:11.400]  就像阿崩
[00:09:11.400 --> 00:09:12.400]  阿崩叫狗
[00:09:12.400 --> 00:09:14.400]  越叫越什麼
[00:09:14.400 --> 00:09:16.400]  那隻狗越走
[00:09:16.400 --> 00:09:19.400]  亂七八糟
[00:09:19.400 --> 00:09:20.400]  了解嗎
[00:09:20.400 --> 00:09:23.400]  所以我做了牧師之後
[00:09:23.400 --> 00:09:25.400]  我越傳福音
[00:09:25.400 --> 00:09:26.400]  我越帶領教會
[00:09:26.400 --> 00:09:28.400]  我越看著我自己的生命
[00:09:28.400 --> 00:09:29.400]  看著頂子妹的生命
[00:09:29.400 --> 00:09:30.400]  我越明白
[00:09:30.400 --> 00:09:34.400]  我的人都賣你信耶穌
[00:09:34.400 --> 00:09:38.400]  所以全國歸主又如何
[00:09:38.400 --> 00:09:41.400]  有沒有試過全國歸主
[00:09:41.400 --> 00:09:43.400]  有沒有
[00:09:43.400 --> 00:09:44.400]  你想想這個世界上
[00:09:44.400 --> 00:09:47.400]  有沒有試過全國歸主
[00:09:47.400 --> 00:09:48.400]  有
[00:09:48.400 --> 00:09:50.400]  羅馬就是
[00:09:50.400 --> 00:09:53.400]  在主後三百多年
[00:09:53.400 --> 00:09:55.400]  他就全國歸主
[00:09:55.400 --> 00:09:57.400]  那又如何
[00:09:57.400 --> 00:09:59.400]  那又如何
[00:09:59.400 --> 00:10:01.400]  全國歸主
[00:10:01.400 --> 00:10:03.400]  不過全國不屬主
[00:10:03.400 --> 00:10:04.400]  你明白嗎
[00:10:04.400 --> 00:10:05.400]  全國信耶穌
[00:10:05.400 --> 00:10:08.400]  不過全國沒有進行什麼
[00:10:08.400 --> 00:10:09.400]  天賦的旨意
[00:10:09.400 --> 00:10:11.400]  你就信
[00:10:11.400 --> 00:10:14.400]  所以歐洲可以有很多大教堂
[00:10:14.400 --> 00:10:16.400]  你就建吧
[00:10:16.400 --> 00:10:18.400]  現在溫州教堂
[00:10:18.400 --> 00:10:20.400]  被政府拆了
[00:10:20.400 --> 00:10:22.400]  我心裡暗笑
[00:10:22.400 --> 00:10:23.400]  不過不可以說
[00:10:23.400 --> 00:10:24.400]  一說出來
[00:10:24.400 --> 00:10:26.400]  對著你們可以說
[00:10:26.400 --> 00:10:28.400]  我其實對著國內的頂子妹
[00:10:28.400 --> 00:10:29.400]  我不可以說
[00:10:29.400 --> 00:10:30.400]  真開心
[00:10:30.400 --> 00:10:32.400]  拆教堂
[00:10:32.400 --> 00:10:34.400]  我真開心
[00:10:34.400 --> 00:10:35.400]  拆得好
[00:10:35.400 --> 00:10:36.400]  拆得好
[00:10:36.400 --> 00:10:37.400]  建得這麼好
[00:10:37.400 --> 00:10:38.400]  做什麼呢
[00:10:38.400 --> 00:10:40.400]  你知不知道
[00:10:40.400 --> 00:10:43.400]  每一個中國大陸的教堂建立的時候
[00:10:43.400 --> 00:10:45.400]  死了多少人
[00:10:45.400 --> 00:10:47.400]  死了多少人
[00:10:47.400 --> 00:10:51.400]  因為所有信徒在裡面爭既得利益
[00:10:51.400 --> 00:10:53.400]  你明白嗎
[00:10:53.400 --> 00:10:54.400]  二十年前
[00:10:54.400 --> 00:10:55.400]  我就知道
[00:10:55.400 --> 00:10:57.400]  香港有一對夫婦
[00:10:57.400 --> 00:10:59.400]  賺了很多錢
[00:10:59.400 --> 00:11:00.400]  因為很愛主
[00:11:00.400 --> 00:11:01.400]  很愛中國
[00:11:01.400 --> 00:11:02.400]  全副身家
[00:11:02.400 --> 00:11:04.400]  搬回中國
[00:11:04.400 --> 00:11:06.400]  在我們廣東省一帶
[00:11:06.400 --> 00:11:07.400]  以他教會
[00:11:07.400 --> 00:11:08.400]  以他宗派的名字
[00:11:08.400 --> 00:11:10.400]  建立禮拜堂
[00:11:10.400 --> 00:11:11.400]  每建一間
[00:11:11.400 --> 00:11:13.400]  分裂十間
[00:11:13.400 --> 00:11:15.400]  你明白嗎
[00:11:15.400 --> 00:11:16.400]  然後
[00:11:16.400 --> 00:11:18.400]  我去到那些教堂
[00:11:18.400 --> 00:11:20.400]  那些教堂是鎖住了
[00:11:20.400 --> 00:11:22.400]  被水災
[00:11:22.400 --> 00:11:24.400]  鎖住了
[00:11:24.400 --> 00:11:25.400]  被水淹過
[00:11:25.400 --> 00:11:27.400]  半個教堂
[00:11:27.400 --> 00:11:28.400]  我進去就說
[00:11:28.400 --> 00:11:30.400]  感謝主
[00:11:30.400 --> 00:11:31.400]  真是太好了
[00:11:31.400 --> 00:11:32.400]  太好了
[00:11:32.400 --> 00:11:33.400]  淹得好
[00:11:33.400 --> 00:11:35.400]  你明白嗎
[00:11:35.400 --> 00:11:39.400]  千萬不要搞錯了
[00:11:39.400 --> 00:11:43.400]  我這樣說不是反對你的建堂
[00:11:43.400 --> 00:11:45.400]  我的意思是
[00:11:45.400 --> 00:11:47.400]  夠用就行了
[00:11:47.400 --> 00:11:49.400]  我的意思是
[00:11:49.400 --> 00:11:51.400]  不要追求那些
[00:11:51.400 --> 00:11:53.400]  去到終點
[00:11:53.400 --> 00:11:55.400]  一點都沒用的東西
[00:11:55.400 --> 00:11:57.400]  不知道你明白嗎
[00:11:57.400 --> 00:11:58.400]  有很多東西
[00:11:58.400 --> 00:12:00.400]  去到終點
[00:12:00.400 --> 00:12:01.400]  一點都沒用
[00:12:01.400 --> 00:12:04.400]  包括神學
[00:12:04.400 --> 00:12:06.400]  不要追求那些
[00:12:06.400 --> 00:12:08.400]  去到終點
[00:12:08.400 --> 00:12:10.400]  一點都沒用的東西
[00:12:10.400 --> 00:12:14.400]  追求進行天賦的旨意
[00:12:14.400 --> 00:12:18.400]  追求建造每一個生命
[00:12:18.400 --> 00:12:23.400]  進入天賦的旨意裏面
[00:12:23.400 --> 00:12:25.400]  我昨天跟我的朋友說
[00:12:25.400 --> 00:12:28.400]  賺那麼多錢幹什麼
[00:12:28.400 --> 00:12:30.400]  你留一點錢給你的後代
[00:12:30.400 --> 00:12:33.400]  有益嗎
[00:12:33.400 --> 00:12:35.400]  我告訴他
[00:12:35.400 --> 00:12:37.400]  二十多年前
[00:12:37.400 --> 00:12:42.400]  我看過一個非常詳盡的青少年報告
[00:12:42.400 --> 00:12:47.400]  他說那些中產人士以上的子女
[00:12:47.400 --> 00:12:49.400]  全部
[00:12:49.400 --> 00:12:51.400]  在起跑點
[00:12:51.400 --> 00:12:52.400]  在起跑點
[00:12:52.400 --> 00:12:54.400]  在他人生的起跑點
[00:12:54.400 --> 00:12:56.400]  就睡著了
[00:12:56.400 --> 00:12:58.400]  什麼意思
[00:12:58.400 --> 00:13:01.400]  他沒力
[00:13:01.400 --> 00:13:04.400]  他沒軀力
[00:13:04.400 --> 00:13:07.400]  他沒意志力
[00:13:07.400 --> 00:13:09.400]  他裏面沒drive
[00:13:09.400 --> 00:13:11.400]  去什麼
[00:13:11.400 --> 00:13:13.400]  去fight for 他的life
[00:13:13.400 --> 00:13:16.400]  他的drive是什麼
[00:13:16.400 --> 00:13:18.400]  給我
[00:13:18.400 --> 00:13:20.400]  給我
[00:13:20.400 --> 00:13:22.400]  給我
[00:13:22.400 --> 00:13:24.400]  我要馬上要
[00:13:24.400 --> 00:13:26.400]  我要即時的滿足
[00:13:26.400 --> 00:13:28.400]  所以頂姐妹
[00:13:28.400 --> 00:13:29.400]  請你醒
[00:13:29.400 --> 00:13:31.400]  留意
[00:13:31.400 --> 00:13:35.400]  你用什麼來餵你的弟弟
[00:13:35.400 --> 00:13:37.400]  是不是這些東西
[00:13:37.400 --> 00:13:39.400]  去到他人生的終點
[00:13:39.400 --> 00:13:41.400]  都是無效的
[00:13:41.400 --> 00:13:43.400]  如果是
[00:13:43.400 --> 00:13:44.400]  快點
[00:13:44.400 --> 00:13:45.400]  在他的身上
[00:13:45.400 --> 00:13:49.400]  剝奪
[00:13:49.400 --> 00:13:51.400]  開我們的心窍
[00:13:51.400 --> 00:13:53.400]  讓我們明白
[00:13:53.400 --> 00:13:55.400]  生火相傳
[00:13:55.400 --> 00:13:57.400]  不只是在跑道上
[00:13:57.400 --> 00:13:59.400]  要跑
[00:13:59.400 --> 00:14:01.400]  在跑道上跑
[00:14:01.400 --> 00:14:03.400]  包括生活方式
[00:14:03.400 --> 00:14:05.400]  你的生活方式是怎樣
[00:14:05.400 --> 00:14:07.400]  你的生活方式是怎樣
[00:14:07.400 --> 00:14:09.400]  你的弟弟
[00:14:09.400 --> 00:14:10.400]  如果你糜爛
[00:14:10.400 --> 00:14:11.400]  你的弟弟會比你更糜爛
[00:14:11.400 --> 00:14:13.400]  你同意嗎
[00:14:13.400 --> 00:14:14.400]  如果你愛主
[00:14:14.400 --> 00:14:15.400]  我會告訴你
[00:14:15.400 --> 00:14:17.400]  你的弟弟會比你更愛主
[00:14:17.400 --> 00:14:19.400]  你相不相信
[00:14:19.400 --> 00:14:22.400]  如果你夠膽愛主
[00:14:22.400 --> 00:14:24.400]  你夠膽愛給他看
[00:14:24.400 --> 00:14:25.400]  如果你聖潔
[00:14:25.400 --> 00:14:27.400]  你的弟弟會比你更聖潔
[00:14:27.400 --> 00:14:29.400]  因為他是學你的
[00:14:29.400 --> 00:14:34.400]  他是從你的基礎上往前跑
[00:14:34.400 --> 00:14:39.400]  如果你的基礎是豆腐渣工程
[00:14:39.400 --> 00:14:43.400]  不堪一擊
[00:14:43.400 --> 00:14:46.400]  他做到
[00:14:46.400 --> 00:14:48.400]  全國首富
[00:14:48.400 --> 00:14:51.400]  他做到全球最有權力的人
[00:14:51.400 --> 00:14:53.400]  他做到全世界最美
[00:14:53.400 --> 00:14:54.400]  最幸福
[00:14:54.400 --> 00:14:56.400]  又如何
[00:14:56.400 --> 00:15:00.400]  如果這一切不能帶他去終點
[00:15:00.400 --> 00:15:06.400]  是成為他去終點的難阻
[00:15:06.400 --> 00:15:09.400]  那是不是很悲哀
[00:15:09.400 --> 00:15:12.400]  我們很重要
[00:15:12.400 --> 00:15:15.400]  我們中間坐在這裡的人
[00:15:15.400 --> 00:15:22.400]  起碼有一半已經進入你人生下半場
[00:15:22.400 --> 00:15:27.400]  再重新的思想
[00:15:27.400 --> 00:15:30.400]  你有一個什麼
[00:15:30.400 --> 00:15:34.400]  可以走到終點的計劃
[00:15:34.400 --> 00:15:39.400]  叫你現在做的基建
[00:15:39.400 --> 00:15:43.400]  可以快點修補
[00:15:43.400 --> 00:15:46.400]  可以修補的吧 海祥
[00:15:46.400 --> 00:15:47.400]  可不可以
[00:15:47.400 --> 00:15:49.400]  可以的吧
[00:15:49.400 --> 00:15:52.400]  這個土木工程師告訴我
[00:15:52.400 --> 00:15:55.400]  如果要修補那個基建
[00:15:55.400 --> 00:15:58.400]  花費的力量大於什麼
[00:15:58.400 --> 00:16:00.400]  起
[00:16:00.400 --> 00:16:03.400]  但是你要付代價
[00:16:03.400 --> 00:16:07.400]  你有多久風流就有多久折墮
[00:16:07.400 --> 00:16:09.400]  真的
[00:16:09.400 --> 00:16:11.400]  這是因果
[00:16:11.400 --> 00:16:13.400]  這是因果
[00:16:13.400 --> 00:16:17.400]  所以求主給你和我
[00:16:17.400 --> 00:16:20.400]  臨危立馬
[00:16:20.400 --> 00:16:22.400]  回頭是什麼
[00:16:22.400 --> 00:16:24.400]  是我
[00:16:24.400 --> 00:16:26.400]  吃藥打針
[00:16:26.400 --> 00:16:28.400]  都要做
[00:16:28.400 --> 00:16:30.400]  因為剛才的訊息鼓勵我們
[00:16:30.400 --> 00:16:32.400]  是主會背我們
[00:16:32.400 --> 00:16:35.400]  不過你試一下不做
[00:16:35.400 --> 00:16:37.400]  你試一下他背你
[00:16:37.400 --> 00:16:39.400]  你甩掉他
[00:16:39.400 --> 00:16:41.400]  可不可以
[00:16:41.400 --> 00:16:44.400]  有很多人被主背而甩掉主
[00:16:44.400 --> 00:16:45.400]  對不對
[00:16:45.400 --> 00:16:47.400]  你就從高空下來
[00:16:47.400 --> 00:16:48.400]  跌下來
[00:16:48.400 --> 00:16:49.400]  跌死
[00:16:49.400 --> 00:16:51.400]  因為沒有安全網
[00:16:51.400 --> 00:16:53.400]  是不是
[00:16:53.400 --> 00:16:54.400]  所以
[00:16:54.400 --> 00:16:56.400]  我是不知道
[00:16:56.400 --> 00:16:58.400]  這個訊息會引發後面
[00:16:58.400 --> 00:17:01.400]  這些說話全部是由什麼
[00:17:01.400 --> 00:17:03.400]  由裡面即時出來的
[00:17:03.400 --> 00:17:04.400]  是沒有計劃
[00:17:04.400 --> 00:17:06.400]  沒有組織
[00:17:06.400 --> 00:17:08.400]  沒有意圖
[00:17:08.400 --> 00:17:10.400]  如果不幸冒犯到你
[00:17:10.400 --> 00:17:12.400]  不幸冒犯到你
[00:17:12.400 --> 00:17:16.400]  純屬性令感動
[00:17:16.400 --> 00:17:18.400]  請你多多原諒
[00:17:18.400 --> 00:17:21.400]  請你多多包容
[00:17:21.400 --> 00:17:23.400]  因為愛之而深
[00:17:23.400 --> 00:17:26.400]  責之而切
[00:17:26.400 --> 00:17:28.400]  在末世裡
[00:17:28.400 --> 00:17:29.400]  末後
[00:17:29.400 --> 00:17:30.400]  有一個末時
[00:17:30.400 --> 00:17:32.400]  我們已經進入
[00:17:32.400 --> 00:17:36.400]  其實主對我們持綱是很好的
[00:17:36.400 --> 00:17:38.400]  我忘記了多少年
[00:17:38.400 --> 00:17:41.400]  我猜起碼有十年以上
[00:17:41.400 --> 00:17:43.400]  我們有一次見到一個激烈的景象
[00:17:43.400 --> 00:17:45.400]  在教會尋求裡
[00:17:45.400 --> 00:17:47.400]  就是見到一列
[00:17:47.400 --> 00:17:50.400]  高速前進的火車
[00:17:50.400 --> 00:17:51.400]  是不是
[00:17:51.400 --> 00:17:53.400]  很激烈
[00:17:53.400 --> 00:17:56.400]  然後還警告我們要緊握
[00:17:56.400 --> 00:17:57.400]  扶手
[00:17:57.400 --> 00:17:59.400]  鏡明牧師還聰明到
[00:17:59.400 --> 00:18:02.400]  轉一轉它叫緊握扶手
[00:18:02.400 --> 00:18:03.400]  是不是
[00:18:03.400 --> 00:18:04.400]  講了一堂道
[00:18:04.400 --> 00:18:05.400]  對不對
[00:18:05.400 --> 00:18:07.400]  不過激烈的場面是
[00:18:07.400 --> 00:18:10.400]  你以為在車上就可以到終點
[00:18:10.400 --> 00:18:12.400]  因為你沒有緊握扶手
[00:18:12.400 --> 00:18:14.400]  所以你在車上幹什麼
[00:18:14.400 --> 00:18:16.400]  因為速度太快了
[00:18:16.400 --> 00:18:18.400]  你飛了出去
[00:18:18.400 --> 00:18:19.400]  你明不明白
[00:18:19.400 --> 00:18:21.400]  那個圖畫我很記得
[00:18:21.400 --> 00:18:22.400]  很記得
[00:18:22.400 --> 00:18:24.400]  但是
[00:18:24.400 --> 00:18:26.400]  一列這麼高的高速火車
[00:18:26.400 --> 00:18:28.400]  經過一些地方
[00:18:28.400 --> 00:18:30.400]  他說那裡有些骸骨
[00:18:30.400 --> 00:18:32.400]  那些骸骨見到火車經過的時候
[00:18:32.400 --> 00:18:34.400]  那些骸骨復活
