
[00:00:00.000 --> 00:00:01.520]  各位體驗者們平安
[00:04:05.440 --> 00:04:06.840]  只有16章
[00:04:06.840 --> 00:04:10.120]  所以它是很濃縮的來講
[00:04:10.120 --> 00:04:14.120]  有幾個字眼在《馬可複音》常常出現的就是
[00:04:14.120 --> 00:04:15.640]  耶穌做完這件事
[00:04:15.640 --> 00:04:20.440]  隨即或者馬上立刻就去變
[00:04:20.440 --> 00:04:23.000]  所以給人一個感覺很急很急
[00:04:23.000 --> 00:04:27.320]  耶穌隨即馬上立刻又做些什麼
[00:04:27.320 --> 00:04:32.440]  《馬可》就這麼濃縮來介紹耶穌
[00:04:32.440 --> 00:04:38.360]  因爲它形容耶穌是一個很勤力工作
[00:04:38.360 --> 00:04:40.520]  所以就用了一隻動物
[00:04:40.520 --> 00:04:48.200]  牛來代表說耶穌是僕人
[00:04:48.200 --> 00:04:50.520]  祂來要服侍
[00:04:50.520 --> 00:04:52.760]  祂不是要受人的服侍
[00:04:52.760 --> 00:04:55.080]  祂乃是要服侍人
[00:04:55.080 --> 00:04:58.760]  第三卷複音書就是《路加複音》
[00:04:58.760 --> 00:05:01.560]  是四卷複音書裏面最長的
[00:05:01.560 --> 00:05:06.840]  因爲《路加》描寫的東西很詳細
[00:05:06.840 --> 00:05:10.440]  因爲它自己是一個醫生受過訓練
[00:05:10.440 --> 00:05:14.520]  所以《路加複音》和《使徒行卷》
[00:05:14.520 --> 00:05:18.360]  兩卷書都是這位醫生路加所作的
[00:05:18.360 --> 00:05:20.680]  他就寫了一個罪言
[00:05:20.680 --> 00:05:23.080]  寫給一個很尊貴的人
[00:05:23.080 --> 00:05:27.080]  就叫做提阿菲羅大人
[00:05:27.080 --> 00:05:29.560]  他寫《路加複音》
[00:05:29.560 --> 00:05:31.720]  就是他將耶穌的事蹟
[00:05:31.720 --> 00:05:34.360]  經過詳細考究研究之後
[00:05:34.360 --> 00:05:36.840]  然後就寫出來
[00:05:36.840 --> 00:05:39.080]  由於他是一位醫生
[00:05:39.080 --> 00:05:44.040]  所以《路加複音》裏面多了一些醫學的名詞
[00:05:44.040 --> 00:05:49.800]  以及對一些病的描寫是比較詳細一點的
[00:05:49.800 --> 00:05:54.040]  那《路加》又用什麼人物來代表呢?
[00:05:54.040 --> 00:05:58.120]  那《路加》就用一個人來代表
[00:05:58.120 --> 00:06:01.880]  他描寫耶穌是人子
[00:06:01.880 --> 00:06:03.320]  他來到這個世界
[00:06:03.320 --> 00:06:04.360]  他是神
[00:06:04.360 --> 00:06:07.080]  但同時他也是一個人
[00:06:07.080 --> 00:06:09.640]  所以用人的角度來描寫
[00:06:09.640 --> 00:06:13.880]  好 第四卷複音書就是《約翰複音》
[00:06:13.880 --> 00:06:16.040]  他描寫耶穌是什麼呢?
[00:06:16.040 --> 00:06:18.600]  耶穌是神子
[00:06:18.600 --> 00:06:20.920]  他好像一隻鷹一樣
[00:06:20.920 --> 00:06:23.000]  他是從天而降的
[00:06:23.000 --> 00:06:25.480]  而且也飛得很高的
[00:06:25.480 --> 00:06:28.040]  所以《約翰複音》所描寫的
[00:06:28.040 --> 00:06:32.440]  他說我是說七件神蹟
[00:06:32.440 --> 00:06:34.840]  七個記號
[00:06:34.840 --> 00:06:38.040]  他用記號代表這些神蹟
[00:06:38.040 --> 00:06:41.240]  所以這些神蹟其他複音書沒有的
[00:06:41.240 --> 00:06:43.160]  但是就在《約翰複音》出現
[00:06:43.160 --> 00:06:45.400]  比如《水變走》
[00:06:45.400 --> 00:06:47.640]  《三十八年坦悶》
[00:06:47.640 --> 00:06:49.960]  《吊拉撒路復活》
[00:06:49.960 --> 00:06:52.120]  《依大神的仔》等等
[00:06:52.120 --> 00:06:57.000]  這些神蹟都是《約翰複音》獨家記載
[00:06:57.000 --> 00:06:59.800]  還有《約翰複音》有說耶穌說的
[00:06:59.800 --> 00:07:02.040]  七個"我是"
[00:07:02.040 --> 00:07:03.800]  就是我是什麼 我是什麼
[00:07:03.800 --> 00:07:07.480]  我是生命的糧
[00:07:07.480 --> 00:07:10.200]  我是世界的光
[00:07:10.200 --> 00:07:12.360]  我是悶
[00:07:12.360 --> 00:07:15.080]  我是好木人
[00:07:15.080 --> 00:07:16.840]  我是復活
[00:07:16.840 --> 00:07:18.040]  我是生命
[00:07:18.040 --> 00:07:20.120]  我是復活
[00:07:20.120 --> 00:07:23.240]  我是道路真理生命
[00:07:23.240 --> 00:07:26.520]  我是真葡萄樹
[00:07:26.520 --> 00:07:29.000]  七個"我是"
[00:07:29.000 --> 00:07:30.440]  《水與翰複音》
[00:07:30.440 --> 00:07:34.920]  是一本很能夠觸動我們內心的書
[00:07:34.920 --> 00:07:36.600]  所以我鼓勵各位
[00:07:36.600 --> 00:07:38.520]  四卷複音書
[00:07:38.520 --> 00:07:40.680]  大家都要好好研讀
[00:07:40.680 --> 00:07:42.600]  今天我們開始第一講
[00:07:42.600 --> 00:07:45.480]  第一講就講耶穌的降生
[00:07:45.480 --> 00:07:47.400]  和祂的家譜
[00:07:47.400 --> 00:07:51.160]  和祂初期出來的成長
[00:07:51.160 --> 00:07:52.680]  祂的成長
[00:07:52.680 --> 00:07:56.520]  如果我們一看《馬太福音》一開始
[00:07:56.520 --> 00:08:01.880]  就用家譜來介紹耶穌
[00:08:01.880 --> 00:08:03.240]  這麼有趣的
[00:08:03.240 --> 00:08:04.600]  家譜很滿的
[00:08:04.600 --> 00:08:06.760]  誰生誰
[00:08:06.760 --> 00:08:08.520]  那有什麼意思呢
[00:08:08.520 --> 00:08:10.760]  可能《馬太》要形容
[00:08:10.760 --> 00:08:13.480]  耶穌根源很深
[00:08:13.480 --> 00:08:15.480]  祂一追溯追溯
[00:08:15.480 --> 00:08:21.960]  就追溯到以色列人的始祖阿伯拉罕
[00:08:21.960 --> 00:08:25.960]  祂講了三個十四代
[00:08:25.960 --> 00:08:27.800]  第一個十四代
[00:08:27.800 --> 00:08:32.360]  就從阿伯拉罕一路到大衛
[00:08:32.360 --> 00:08:35.880]  大衛是以色列最出名的君王
[00:08:35.880 --> 00:08:38.680]  第二個家譜十四代
[00:08:38.680 --> 00:08:43.320]  就由大衛一路到庇祿的時候
[00:08:43.320 --> 00:08:45.880]  然後第三個十四代
[00:08:45.880 --> 00:08:48.120]  就由庇祿歸回
[00:08:48.120 --> 00:08:52.840]  一路到馬尼亞生耶穌
[00:08:52.840 --> 00:08:55.240]  三個十四代
[00:08:55.240 --> 00:08:57.560]  爲什麼要用十四代呢
[00:08:57.560 --> 00:08:58.840]  有不同的解釋
[00:08:58.840 --> 00:09:00.120]  第一個解釋
[00:09:00.120 --> 00:09:02.920]  就說因爲大衛的名字
[00:09:02.920 --> 00:09:07.000]  如果轉爲希伯來的名字
[00:09:07.000 --> 00:09:11.160]  剛剛加起來的數字是十四
[00:09:11.160 --> 00:09:14.440]  大家都知道希伯來文
[00:09:14.440 --> 00:09:18.600]  每一個字母都有個數字的
[00:09:18.600 --> 00:09:24.680]  剛好大衛這個名字加起來的數字就等於十四
[00:09:24.680 --> 00:09:26.600]  另外還有一個說法
[00:09:26.600 --> 00:09:29.800]  三個十四代等於多少
[00:09:29.800 --> 00:09:32.360]  三四一十二
[00:09:32.360 --> 00:09:36.200]  那就等於四十二年
[00:09:36.200 --> 00:09:40.040]  如果再加多一個七
[00:09:40.040 --> 00:09:42.600]  就四十九
[00:09:42.600 --> 00:09:45.400]  原來五十年
[00:09:45.400 --> 00:09:48.360]  以色列人叫做希年
[00:09:48.360 --> 00:09:50.920]  是很特別的日子
[00:09:50.920 --> 00:09:55.400]  如果你將你的田抵押給人
[00:09:55.400 --> 00:09:58.600]  希年的時候
[00:09:58.600 --> 00:10:02.440]  對方要將田地歸還給你
[00:10:02.440 --> 00:10:05.000]  如果你收了奴隸
[00:10:05.000 --> 00:10:06.280]  希年的時候
[00:10:06.280 --> 00:10:09.480]  你要釋放你的奴隸得自由
[00:10:09.480 --> 00:10:14.360]  所以原來爲什麼要將耶穌的家寶記低呢
[00:10:14.360 --> 00:10:17.560]  原來是代表耶穌來到
[00:10:17.560 --> 00:10:21.400]  就將希年帶來這個世上
[00:10:21.400 --> 00:10:23.720]  還有在家寶裏面
[00:10:23.720 --> 00:10:29.080]  你會發覺竟然有五個女士的名字出現
[00:10:29.080 --> 00:10:30.360]  有沒有搞錯
[00:10:30.360 --> 00:10:33.560]  本來家寶是以男性爲中心的
[00:10:33.560 --> 00:10:36.440]  阿巴拉罕 新以撒 以撒辛亞各
[00:10:36.440 --> 00:10:38.680]  這樣一路傳下去的
[00:10:38.680 --> 00:10:42.920]  但竟然有五個女士的名字出現
[00:10:42.920 --> 00:10:46.360]  而且這五個女士都是很特殊的
[00:10:46.360 --> 00:10:50.760]  第一個女士出現就在第三節
[00:10:50.760 --> 00:10:59.400]  猶大從他馬氏生了法勒斯
[00:10:59.400 --> 00:11:02.360]  猶大他的太太是誰
[00:11:02.360 --> 00:11:03.960]  不是他馬
[00:11:03.960 --> 00:11:05.560]  那他馬是誰
[00:11:05.560 --> 00:11:09.400]  原來他馬是他的師父
[00:11:09.400 --> 00:11:12.600]  原來猶大生了三個兒子
[00:11:12.600 --> 00:11:18.200]  他的大兒子因爲不得神起義就叫他死了
[00:11:18.200 --> 00:11:22.520]  這個大兒子有個師父叫他馬
[00:11:22.520 --> 00:11:27.560]  猶大就吩咐第二個兒子要娶他馬
[00:11:27.560 --> 00:11:30.200]  好爲你哥哥留侯
[00:11:30.200 --> 00:11:32.440]  誰知道第二個兒子就很生氣
[00:11:32.440 --> 00:11:35.480]  原來生了不入我叔 入我哥哥
[00:11:35.480 --> 00:11:43.160]  不肯了 這個他馬很猶疑
[00:11:43.160 --> 00:11:47.960]  他有一次知道他的叔叔會去哪個地方
[00:11:47.960 --> 00:11:52.120]  他就扮妓女在路邊坐
[00:11:52.120 --> 00:11:55.720]  誰知道猶大經過真的生他的氣
[00:11:55.720 --> 00:11:58.360]  說你來我和你同寢
[00:11:58.360 --> 00:12:02.200]  於是他馬就要求你和我同寢
[00:12:02.200 --> 00:12:04.600]  用什麼給我做抵押
[00:12:04.600 --> 00:12:09.720]  就將他的刃、杖、柺杖用來做抵押
[00:12:09.720 --> 00:12:16.920]  於是猶大和他馬就生了一個兒子
[00:12:16.920 --> 00:12:22.200]  當猶大知道我的儀式竟然做妓女
[00:12:22.200 --> 00:12:24.840]  他就很生氣要殺了他
[00:12:24.840 --> 00:12:31.000]  他馬立刻說我和誰發生關係生這個兒子
[00:12:31.000 --> 00:12:33.160]  因爲我有他的當頭
[00:12:33.160 --> 00:12:35.960]  於是他就將三件當頭
[00:12:35.960 --> 00:12:39.560]  有個印、有個章和有個柺杖拿出來
[00:12:39.560 --> 00:12:42.440]  又看一看原來是自己的
[00:12:42.440 --> 00:12:46.360]  他就稱讚他馬爲義
[00:12:46.360 --> 00:12:52.360]  他願意爲他的大兒子留有後代
[00:12:52.360 --> 00:12:53.960]  這個是第一個女士
[00:12:53.960 --> 00:12:56.600]  第二個女士記載
[00:12:56.600 --> 00:13:06.520]  在第五節撒門從拉峽市生了一個兒子
[00:13:06.520 --> 00:13:08.600]  這個拉峽是誰呢?
[00:13:08.600 --> 00:13:11.240]  大家都知道在《玉書記》記載
[00:13:11.240 --> 00:13:16.040]  當那個探子進去探耶利哥的時候
[00:13:16.040 --> 00:13:21.000]  就有一個妓女叫做拉峽收留這些探子
[00:13:21.000 --> 00:13:23.560]  等城裏面的人都盡責了
[00:13:23.560 --> 00:13:25.960]  才放他們走
[00:13:25.960 --> 00:13:29.800]  拉峽原來是一個妓女
[00:13:29.800 --> 00:13:32.600]  被藐視、被輕視
[00:13:32.600 --> 00:13:36.200]  但她竟然進入耶穌的家寶
[00:13:36.200 --> 00:13:38.520]  在第五節還有一個人
[00:13:38.520 --> 00:13:45.800]  就是波阿斯從路德市生了一個兒子
[00:13:45.800 --> 00:13:47.720]  波阿斯是誰?
[00:13:47.720 --> 00:13:50.920]  他是伯利恆一個很有錢的人
[00:13:50.920 --> 00:13:53.240]  他娶了路德
[00:13:53.240 --> 00:13:54.360]  路德是什麼?
[00:13:54.360 --> 00:13:56.920]  路德是外邦人
[00:13:56.920 --> 00:14:03.080]  外邦人都進入了耶穌的家寶裏面
[00:14:03.080 --> 00:14:09.720]  表明耶穌的家寶那種涵蓋性
[00:14:09.720 --> 00:14:14.200]  他馬、拉合、路德
[00:14:14.200 --> 00:14:16.360]  然後還有一個
[00:14:16.360 --> 00:14:24.920]  大衛是從烏利亞的妻子生索羅末
[00:14:24.920 --> 00:14:29.560]  這次不是提拔絲包
[00:14:29.560 --> 00:14:33.640]  是提烏利亞的妻子
[00:14:33.640 --> 00:14:37.160]  原來這件又是一件很醜的事
[00:14:37.160 --> 00:14:40.360]  大衛借刀殺人
[00:14:40.360 --> 00:14:42.280]  他不但犯奸人
[00:14:42.280 --> 00:14:47.400]  還殺了他的外將烏利亞
[00:14:47.400 --> 00:14:51.240]  於是烏利亞的妻子
[00:14:51.240 --> 00:14:55.080]  就做了索羅末的媽媽
[00:14:55.080 --> 00:14:58.680]  我們見到神的恩典很奇妙
[00:14:58.680 --> 00:15:01.240]  人是很多軟弱
[00:15:01.240 --> 00:15:03.000]  人犯很多罪
[00:15:03.000 --> 00:15:06.600]  人有很多不見光的事
[00:15:06.600 --> 00:15:09.960]  但是耶穌都接納
[00:15:09.960 --> 00:15:12.520]  這就是耶穌給我們的恩典
[00:15:12.520 --> 00:15:14.840]  然後還有第五個女士
[00:15:14.840 --> 00:15:18.920]  就是耶穌的媽媽馬尼亞
[00:15:18.920 --> 00:15:20.840]  她是一個童女
[00:15:20.840 --> 00:15:22.760]  但是神給她恩典
[00:15:22.760 --> 00:15:29.160]  她就從性命唯一生了耶穌
[00:15:29.160 --> 00:15:34.280]  所以四卷福音就講到耶穌的出世
[00:15:34.280 --> 00:15:35.560]  耶穌的降生
[00:15:35.560 --> 00:15:40.040]  最詳盡的就是《路加福音》
[00:15:40.040 --> 00:15:43.240]  所以《路加福音》裏面有很多篇
[00:15:43.240 --> 00:15:45.800]  在講耶穌出世的時候
[00:15:45.800 --> 00:15:48.600]  有一些衆歌
[00:15:48.600 --> 00:15:51.320]  因爲當天使長加伯列
[00:15:51.320 --> 00:15:54.520]  被派去向馬尼亞顯然
[00:15:54.520 --> 00:15:58.120]  將一個信息要傳給馬尼亞
[00:15:58.120 --> 00:16:01.880]  這個馬尼亞當時一聽到就說
[00:16:01.880 --> 00:16:04.040]  我是主的侍女
[00:16:04.040 --> 00:16:06.360]  我情願照着主的話
[00:16:06.360 --> 00:16:08.920]  在我身上成就
[00:16:08.920 --> 00:16:10.200]  馬尼亞說
[00:16:10.200 --> 00:16:14.760]  我心尊主偉大
[00:16:14.760 --> 00:16:17.480]  很美的一個稱讚
[00:16:17.480 --> 00:16:20.200]  所以這首歌被稱爲
[00:16:20.200 --> 00:16:22.440]  《尊主衆》
[00:16:22.440 --> 00:16:27.720]  就是馬尼亞心裏面對主的讚美
[00:16:27.720 --> 00:16:33.080]  然後馬尼亞就去山地那裏
[00:16:33.080 --> 00:16:36.920]  探望他的親戚伊麗莎白
[00:16:36.920 --> 00:16:39.480]  因爲伊麗莎白在晚年的時候
[00:16:39.480 --> 00:16:42.040]  壞了人就預備生
[00:16:42.040 --> 00:16:45.880]  這個施朕約翰或者施世約翰
[00:16:45.880 --> 00:16:49.720]  伊麗莎白一聽到馬尼亞的聲音
[00:16:49.720 --> 00:16:54.600]  她腹裏面的胎就在跳動
[00:16:54.600 --> 00:16:58.680]  於是伊麗莎白又是公開
[00:16:58.680 --> 00:17:01.240]  講了一些預言
[00:17:01.240 --> 00:17:05.080]  預言到馬尼亞所生的這個兒子
[00:17:05.080 --> 00:17:06.840]  將來會怎麼樣
[00:17:06.840 --> 00:17:11.000]  又是衆贊神的作爲
[00:17:11.000 --> 00:17:14.040]  哇 這些的詩歌真的很美
[00:17:14.040 --> 00:17:16.200]  原來《路加》裏面
[00:17:16.200 --> 00:17:19.560]  就記載了這些的詩歌
[00:17:19.560 --> 00:17:21.720]  然後第三首
[00:17:21.720 --> 00:17:25.800]  就是當天使向牧羊人顯現
[00:17:25.800 --> 00:17:29.640]  有天使和天君讚美神下
[00:17:29.640 --> 00:17:32.840]  在最高之處榮耀歸於神
[00:17:32.840 --> 00:17:37.320]  地上平安歸於祂所喜悅的神
[00:17:37.320 --> 00:17:38.280]  喜悅的人
[00:17:38.280 --> 00:17:41.800]  這個就是一首讚頌的詩歌
[00:17:41.800 --> 00:17:44.360]  很美麗的詩歌
[00:17:44.360 --> 00:17:49.480]  然後就當耶穌的爸爸媽媽
[00:17:49.480 --> 00:17:52.040]  帶着耶穌去聖殿
[00:17:52.040 --> 00:17:54.440]  要行禮儀的時候
[00:17:54.440 --> 00:17:59.800]  就有一個老人家叫做西面
[00:17:59.800 --> 00:18:03.640]  他就在聖殿裏面被神啓示
[00:18:03.640 --> 00:18:06.360]  你將會見到這個尼采
[00:18:06.360 --> 00:18:09.960]  於是西面在一對夫婦的手裏面
[00:18:09.960 --> 00:18:12.920]  將這個寶寶耶穌接過來
[00:18:12.920 --> 00:18:16.760]  他就講一些的說話
[00:18:16.760 --> 00:18:21.720]  這個被稱爲榮耀衆
[00:18:21.720 --> 00:18:23.800]  哇 何等的榮耀
[00:18:23.800 --> 00:18:25.320]  我臨死之前
[00:18:25.320 --> 00:18:29.320]  能夠見到這位尼采亞
[00:18:29.320 --> 00:18:31.320]  說他很感動
[00:18:31.320 --> 00:18:36.200]  他就發出從聖靈而來給他的說話
[00:18:36.200 --> 00:18:40.680]  對這位尼采亞有一些的寓意
[00:18:40.680 --> 00:18:42.120]  各位體驗姐妹
[00:18:42.120 --> 00:18:45.320]  原來神的安排就這麼奇妙
[00:18:45.320 --> 00:18:47.400]  有不同的人
[00:18:47.400 --> 00:18:49.800]  在他們的生命裏面
[00:18:49.800 --> 00:18:53.480]  經歷神的作爲
[00:18:53.480 --> 00:18:56.360]  他們就俯伏敬拜
[00:18:56.360 --> 00:18:59.720]  稱重我們最高的神
[00:18:59.720 --> 00:19:03.080]  各位我們實在很需要在我們的生命裏面
[00:19:03.080 --> 00:19:04.920]  更多經歷神
[00:19:04.920 --> 00:19:07.960]  尚尚深傳衆贊
[00:19:07.960 --> 00:19:12.440]  感恩 傾借我們的神
[00:19:12.440 --> 00:19:14.040]  聖經裏面
[00:19:14.040 --> 00:19:18.200]  就對耶穌的兒童 青少年
[00:19:18.200 --> 00:19:20.600]  全部沒什麼說
[00:19:20.600 --> 00:19:24.280]  當他爸爸媽媽12歲的時候
[00:19:24.280 --> 00:19:28.280]  就帶耶穌去聖殿守節
[00:19:28.280 --> 00:19:30.280]  誰知道走的時候
[00:19:30.280 --> 00:19:32.360]  耶穌賴低了
[00:19:32.360 --> 00:19:34.360]  這對爸爸媽媽都不知道
[00:19:34.360 --> 00:19:36.200]  以爲他跟着親戚
[00:19:36.200 --> 00:19:37.880]  誰知道隔了幾天
[00:19:37.880 --> 00:19:39.000]  爲什麼不見耶穌
[00:19:39.000 --> 00:19:41.080]  於是回到聖殿找
[00:19:41.080 --> 00:19:45.400]  才知道原來耶穌坐在教師中間
[00:19:45.400 --> 00:19:49.080]  跟他們討論聖經
[00:19:49.080 --> 00:19:51.080]  耶穌就說了
[00:19:51.080 --> 00:19:55.480]  "我豈不應當以我父的事爲念目"
[00:19:55.480 --> 00:19:58.280]  瑪利亞將耶穌所說的話
[00:19:58.280 --> 00:20:02.840]  全部傳記起心中
[00:20:02.840 --> 00:20:05.800]  以爲媽媽愛她的兒子
[00:20:05.800 --> 00:20:08.600]  但她知道神有託付
[00:20:08.600 --> 00:20:10.200]  交給耶穌
[00:20:10.200 --> 00:20:11.800]  所以她心裏面
[00:20:11.800 --> 00:20:13.800]  將耶穌很多的說話
[00:20:13.800 --> 00:20:15.800]  全部傳記
[00:20:15.800 --> 00:20:19.000]  各位 今天我們都會將聖的說話
[00:20:19.000 --> 00:20:22.520]  全部傳記起我們的心中
[00:20:22.520 --> 00:20:26.280]  反覆來思想
[00:20:26.280 --> 00:20:29.400]  雖然聖經對耶穌的兒童
[00:20:29.400 --> 00:20:32.600]  青少年是沒什麼記載
[00:20:32.600 --> 00:20:33.880]  後來記載
[00:20:33.880 --> 00:20:37.480]  就是他30歲開始出來傳道
[00:20:37.480 --> 00:20:39.560]  但聖經都留給我們一個
[00:20:39.560 --> 00:20:41.560]  很好的經文
[00:20:41.560 --> 00:20:45.240]  就是說耶穌的智慧和新娘
[00:20:45.240 --> 00:20:52.440]  神和人喜愛的心都一起增長
[00:20:52.440 --> 00:20:55.720]  我們需要我們的新娘
[00:20:55.720 --> 00:20:57.080]  我們的智慧
[00:20:57.080 --> 00:20:59.320]  隨着我們的年紀不同
[00:20:59.320 --> 00:21:03.480]  但求神讓我們是越來越增長智慧
[00:21:03.480 --> 00:21:07.240]  敬畏耶和華是知識的開端
[00:21:07.240 --> 00:21:12.760]  敬畏耶和華是智慧的開端
[00:21:12.760 --> 00:21:15.800]  敬畏神 明白神的話
[00:21:15.800 --> 00:21:17.880]  叫我們得着智慧
[00:21:17.880 --> 00:21:23.240]  讓我們人和神愛我們的心
[00:21:23.240 --> 00:21:26.520]  都不斷的增長
[00:21:26.520 --> 00:21:28.920]  所以願神賜福給各位
[00:21:28.920 --> 00:21:31.000]  讓我們可以很開心地
[00:21:31.000 --> 00:21:34.040]  來闡讀耶穌的心脾
[00:21:34.040 --> 00:21:36.040]  天父祝福各位
