
[00:00:00.000 --> 00:00:05.920]  我們今天這個課題是信靠信實的主
[00:04:33.800 --> 00:04:37.840]  以及提醒信徒要吩咐他們怎樣做
[00:04:37.840 --> 00:04:42.240]  或者這段經文是未在教訓之前
[00:04:42.240 --> 00:04:47.760]  又或者是之前的段落結束了
[00:04:47.760 --> 00:04:51.800]  是需要做一個交托仰望的
[00:04:51.800 --> 00:04:55.800]  一段很短的五節經文
[00:04:55.800 --> 00:04:59.120]  但是很值得我們細心去看的
[00:04:59.120 --> 00:05:01.200]  因為如果沒了這五節經文
[00:05:01.200 --> 00:05:06.680]  前面說的也不見得信徒能夠堅守信仰
[00:05:06.680 --> 00:05:10.600]  下文也不見得他們能夠遵守神的話
[00:05:10.600 --> 00:05:15.400]  所以這段經文的核心可以說是
[00:05:15.400 --> 00:05:18.800]  究竟信徒的牢在哪裏
[00:05:18.800 --> 00:05:21.280]  他們的信仰的牢在哪裏
[00:05:21.280 --> 00:05:22.800]  或者我們看看這裏
[00:05:22.800 --> 00:05:25.720]  第一第二節首先看一下
[00:05:25.720 --> 00:05:28.840]  之前如果我們看回上文
[00:05:28.840 --> 00:05:31.080]  保羅是為了信徒去祈禱的
[00:05:31.080 --> 00:05:32.880]  因為教訓了那麼多的時候
[00:05:32.880 --> 00:05:37.040]  希望神、耶穌基督和父神安慰他們
[00:05:37.040 --> 00:05:40.920]  並且在他們一切的善行善事上
[00:05:40.920 --> 00:05:42.320]  就是他們的好行為
[00:05:42.320 --> 00:05:47.560]  說話、言辭各方面都能夠兼顧他們
[00:05:47.560 --> 00:05:49.480]  為他們祈禱
[00:05:49.480 --> 00:05:52.560]  來到這裏剛剛相反
[00:05:52.560 --> 00:05:56.120]  他希望信徒為他祈禱
[00:05:56.120 --> 00:05:59.840]  在一個命令前請你們為我禱告
[00:05:59.840 --> 00:06:02.960]  你會看到一個屬靈的領袖
[00:06:02.960 --> 00:06:05.080]  他看到這個危機
[00:06:05.080 --> 00:06:06.240]  信徒需要禱告
[00:06:06.240 --> 00:06:08.480]  他自己也需要禱告
[00:06:08.480 --> 00:06:09.560]  需要仰望神
[00:06:09.560 --> 00:06:11.560]  或者他的禱告
[00:06:11.560 --> 00:06:14.920]  希望信徒為他禱告主要是兩件事
[00:06:14.920 --> 00:06:16.240]  兩件事都很有關連
[00:06:16.240 --> 00:06:18.160]  第一個就是
[00:06:18.160 --> 00:06:21.360]  盼望他能夠傳福音
[00:06:21.360 --> 00:06:24.520]  但是傳福音的時候
[00:06:24.520 --> 00:06:26.320]  如果當有人拒絕這個福音
[00:06:26.320 --> 00:06:29.720]  或者對這個福音很反對的時候
[00:06:29.720 --> 00:06:30.920]  有迫害的時候
[00:06:30.920 --> 00:06:36.000]  傳道者也會受迫害
[00:06:36.000 --> 00:06:37.280]  兩件事是相連的
[00:06:37.280 --> 00:06:40.120]  我們看看第一件事
[00:06:40.120 --> 00:06:43.800]  保羅祈求希望信徒為他禱告
[00:06:43.800 --> 00:06:49.600]  能夠在傳福音的工作上得到神的祝福
[00:06:49.600 --> 00:06:53.120]  他說:弟兄們請你們為我們禱告
[00:06:53.120 --> 00:06:55.840]  好讓主的道快快傳開
[00:06:55.840 --> 00:06:59.760]  得著榮耀正如在你們中間一樣
[00:06:59.760 --> 00:07:02.040]  首先為傳福音的禱告
[00:07:02.040 --> 00:07:05.360]  留意到保羅祈求讓主的道
[00:07:05.360 --> 00:07:07.240]  這裡說的是福音
[00:07:07.240 --> 00:07:09.120]  快快的傳開
[00:07:09.120 --> 00:07:10.440]  我不知道你們對傳福音
[00:07:10.440 --> 00:07:14.200]  大家信徒都應該知道傳福音
[00:07:14.200 --> 00:07:15.520]  但是快快的傳福音
[00:07:15.520 --> 00:07:17.560]  就是強調迫切性
[00:07:17.560 --> 00:07:18.840]  把握機會
[00:07:18.840 --> 00:07:20.640]  不可以等
[00:07:20.640 --> 00:07:22.480]  如果你有福音的機會
[00:07:22.480 --> 00:07:23.960]  你馬上就做
[00:07:23.960 --> 00:07:26.600]  譬如有些弟兄姊妹
[00:07:26.600 --> 00:07:32.120]  在一些坑間或者附近的隔離鄰舍
[00:07:32.120 --> 00:07:35.280]  你有沒有把握的機會呢?
[00:07:35.280 --> 00:07:40.680]  知道某某對福音有一點興趣
[00:07:40.680 --> 00:07:42.320]  叮叮的也好
[00:07:42.320 --> 00:07:43.880]  就快點把握機會
[00:07:43.880 --> 00:07:46.960]  就算他很抗拒
[00:07:46.960 --> 00:07:50.480]  你也要慢慢開始這個福音的工作
[00:07:50.480 --> 00:07:51.960]  因為聽人說
[00:07:51.960 --> 00:07:53.480]  一般的統計
[00:07:53.480 --> 00:07:54.640]  一個人信耶穌
[00:07:54.640 --> 00:07:56.480]  是經過最少七次
[00:07:56.480 --> 00:07:57.960]  一般來說
[00:07:57.960 --> 00:08:01.320]  聽過七次才會慢慢入心
[00:08:01.320 --> 00:08:02.840]  慢慢才信主
[00:08:02.840 --> 00:08:04.360]  所以你的一次
[00:08:04.360 --> 00:08:05.960]  不要吝嗇
[00:08:05.960 --> 00:08:08.320]  你就加快他認識神
[00:08:08.320 --> 00:08:11.920]  所以這裡快快的傳開
[00:08:11.920 --> 00:08:14.200]  當然講到神自己的工作
[00:08:14.200 --> 00:08:15.200]  得著榮耀
[00:08:15.200 --> 00:08:16.280]  意思就是說
[00:08:16.280 --> 00:08:17.760]  能夠被接受
[00:08:17.760 --> 00:08:19.040]  當一個人信了主
[00:08:19.040 --> 00:08:20.680]  整個生命都改變
[00:08:20.680 --> 00:08:22.160]  這個福音的道
[00:08:22.160 --> 00:08:25.520]  就是有大能讓人知道福音的好處
[00:08:25.520 --> 00:08:27.600]  得到榮耀
[00:08:27.600 --> 00:08:31.240]  最近聽一個弟兄說
[00:08:31.240 --> 00:08:35.040]  他很多時候都跟家人傳福音
[00:08:35.040 --> 00:08:36.680]  其中有一個哥哥
[00:08:36.680 --> 00:08:39.040]  很多時候都說
[00:08:39.040 --> 00:08:43.480]  有機會他就會滲一些信仰的元素
[00:08:43.480 --> 00:08:44.440]  他說有一次
[00:08:44.440 --> 00:08:47.480]  他真的把整個福音的內容
[00:08:47.480 --> 00:08:50.360]  很清晰的告訴他的哥哥
[00:08:50.360 --> 00:08:51.880]  隔了沒多久
[00:08:51.880 --> 00:08:54.400]  哥哥突然間發生了一些事情
[00:08:54.400 --> 00:08:58.840]  他是一個年紀大的長者
[00:08:58.840 --> 00:09:00.640]  他獨居的
[00:09:00.640 --> 00:09:02.960]  他有中風
[00:09:02.960 --> 00:09:04.080]  中風的時候
[00:09:04.080 --> 00:09:09.440]  他本來以為可以在床上慢慢休息一會
[00:09:09.440 --> 00:09:10.840]  以為沒事
[00:09:10.840 --> 00:09:13.160]  誰知原來很嚴重的中風
[00:09:13.160 --> 00:09:16.280]  一直起不了身
[00:09:16.280 --> 00:09:18.720]  一直在床上七天七夜
[00:09:18.720 --> 00:09:22.080]  大家想想七天七夜沒東西吃沒東西喝
[00:09:22.080 --> 00:09:23.800]  沒水喝
[00:09:23.800 --> 00:09:29.360]  這個弟兄其實都嘗試聯絡這個哥哥
[00:09:29.360 --> 00:09:31.040]  但是沒有人接聽
[00:09:31.040 --> 00:09:36.240]  因為哥哥平時都不太喜歡跟別人聯繫
[00:09:36.240 --> 00:09:38.080]  所以不以為意
[00:09:38.080 --> 00:09:40.840]  還有他太太剛剛那個時間
[00:09:40.840 --> 00:09:45.200]  打了新冠疫苗
[00:09:45.200 --> 00:09:46.920]  身體很不舒服
[00:09:46.920 --> 00:09:48.560]  所以他要照顧太太
[00:09:48.560 --> 00:09:51.440]  就想著哥哥都沒什麼事
[00:09:51.440 --> 00:09:55.920]  結果太太身體狀況好一點的時候
[00:09:55.920 --> 00:09:59.640]  就叫丈夫快點去看看你哥哥有什麼事
[00:09:59.640 --> 00:10:03.920]  結果就發覺原來哥哥是這樣的情況
[00:10:03.920 --> 00:10:05.320]  真的快死了
[00:10:05.320 --> 00:10:07.160]  然後立刻去信了議員
[00:10:07.160 --> 00:10:09.400]  後來問哥哥
[00:10:09.400 --> 00:10:11.480]  你究竟幾多天了
[00:10:11.480 --> 00:10:13.360]  在床上
[00:10:13.360 --> 00:10:14.640]  七天為什麼
[00:10:14.640 --> 00:10:18.760]  因為穿了衣服看著那些日期
[00:10:18.760 --> 00:10:22.040]  每天播放是今天星期幾星期幾
[00:10:22.040 --> 00:10:28.480]  原來當這個弟兄將這個福音傳給哥哥的時候
[00:10:28.480 --> 00:10:30.760]  當時哥哥說我明白的了
[00:10:30.760 --> 00:10:31.960]  可以了
[00:10:31.960 --> 00:10:33.280]  當他患病的時候
[00:10:33.280 --> 00:10:35.560]  在他第二天在床上
[00:10:35.560 --> 00:10:39.200]  他就很認真地去接受這位耶穌基督
[00:10:39.200 --> 00:10:41.280]  並求主去救他
[00:10:41.280 --> 00:10:43.080]  他說耶穌救我
[00:10:43.080 --> 00:10:47.280]  然後很真誠地去相信了耶穌在床上
[00:10:47.280 --> 00:10:49.520]  然後就祈禱
[00:10:49.520 --> 00:10:53.320]  希望家人能夠及早來去營救他
[00:10:53.320 --> 00:10:56.960]  結果就這樣去醫院
[00:10:56.960 --> 00:11:00.400]  那些醫生都覺得這是奇蹟
[00:11:00.400 --> 00:11:01.880]  真的不能死
[00:11:01.880 --> 00:11:04.880]  結果就問哥哥的情況
[00:11:04.880 --> 00:11:06.520]  他說你七天七夜在這裡
[00:11:06.520 --> 00:11:07.880]  你不就很苦悶嗎
[00:11:07.880 --> 00:11:09.520]  你怎麼過
[00:11:09.520 --> 00:11:11.080]  哥哥就告訴他
[00:11:11.080 --> 00:11:12.720]  沒事 我很平安
[00:11:12.720 --> 00:11:14.720]  一睜大眼睛我就祈禱
[00:11:14.720 --> 00:11:16.480]  我跟神都不知道有多親近
[00:11:16.480 --> 00:11:18.200]  那七天七夜的時間
[00:11:18.200 --> 00:11:22.040]  我是很平安地度過的
[00:11:22.040 --> 00:11:24.120]  結果就在醫院醫治
[00:11:24.120 --> 00:11:28.080]  看到哥哥有一種喜樂
[00:11:28.080 --> 00:11:30.320]  但是因為在醫院裡面
[00:11:30.320 --> 00:11:32.760]  他感染了肺炎
[00:11:32.760 --> 00:11:34.640]  然後就離開這個世界
[00:11:34.640 --> 00:11:38.120]  雖然生命在他挽回之後是很短暫
[00:11:38.120 --> 00:11:42.200]  但是他看到哥哥是很喜樂的一個生命
[00:11:42.200 --> 00:11:44.520]  很平安的
[00:11:44.520 --> 00:11:48.480]  也因為他很快地將福音跟他講一次
[00:11:48.480 --> 00:11:52.320]  以致於人的生命有時候等不及
[00:11:52.320 --> 00:11:54.800]  快快地把握這個機會
[00:11:54.800 --> 00:11:58.440]  錯失了就會失去
[00:11:58.440 --> 00:12:00.120]  我們看到快快地傳開
[00:12:00.120 --> 00:12:01.480]  並且得著榮耀
[00:12:01.480 --> 00:12:04.360]  叫一個人信主也不是容易的
[00:12:04.360 --> 00:12:06.680]  聖經裡面說
[00:12:06.680 --> 00:12:09.960]  神是叫人去悔改認罪
[00:12:09.960 --> 00:12:14.720]  但是人卻是被魔鬼迷惑了
[00:12:14.720 --> 00:12:17.080]  就是看不到福音的真光的時候
[00:12:17.080 --> 00:12:18.360]  那個榮光
[00:12:18.360 --> 00:12:20.200]  耶穌基督的榮光
[00:12:20.200 --> 00:12:23.920]  他在撒旦裡面的迷惑
[00:12:23.920 --> 00:12:27.000]  以致人要怎樣能夠去到神的角度呢
[00:12:27.000 --> 00:12:31.520]  是需要神聖靈去甦醒他
[00:12:31.520 --> 00:12:37.240]  以致他能夠將從黑暗進入光明裡面
[00:12:37.240 --> 00:12:39.400]  是一個很不容易的過程
[00:12:39.400 --> 00:12:41.920]  是一個神的很大的作為
[00:12:41.920 --> 00:12:44.400]  所以保羅很清楚
[00:12:44.400 --> 00:12:46.280]  這是要禱告的
[00:12:46.280 --> 00:12:48.640]  所以叫信徒為他禱告
[00:12:48.640 --> 00:12:51.440]  有時候我們都不知道會不會
[00:12:51.440 --> 00:12:53.760]  當我們想著一個傳福音
[00:12:53.760 --> 00:12:55.720]  我們就想著說什麼好
[00:12:55.720 --> 00:12:57.520]  不知道自己說不說得好
[00:12:57.520 --> 00:12:59.600]  很多的憂慮或者很多的
[00:12:59.600 --> 00:13:01.960]  想很多的事情
[00:13:01.960 --> 00:13:04.760]  又或者教會舉辦報道會
[00:13:04.760 --> 00:13:05.480]  我想問大家
[00:13:05.480 --> 00:13:07.920]  如果教會舉辦報道會
[00:13:07.920 --> 00:13:10.880]  你最看重什麼
[00:13:10.880 --> 00:13:12.280]  哪個講員是不是
[00:13:12.280 --> 00:13:15.440]  那個講員是不是有相當份量呢
[00:13:15.440 --> 00:13:17.400]  還有有沒有感染力呢
[00:13:17.400 --> 00:13:20.840]  如果是的話就行了
[00:13:20.840 --> 00:13:25.080]  但是忽略了禱告
[00:13:25.080 --> 00:13:28.480]  在一個神學院
[00:13:28.480 --> 00:13:32.720]  大拉斯神學院的一個創校院長
[00:13:32.720 --> 00:13:34.440]  寫了一本書很煩人心醒
[00:13:34.440 --> 00:13:37.760]  叫做《真正的傳福音》
[00:13:37.760 --> 00:13:39.320]  《真正的傳福音》
[00:13:39.320 --> 00:13:41.520]  他就講到不是我們去
[00:13:41.520 --> 00:13:43.960]  講一些很生動的事情
[00:13:43.960 --> 00:13:45.840]  去迫使人做一個決定
[00:13:45.840 --> 00:13:48.040]  這個人如果沒有聖靈的
[00:13:48.040 --> 00:13:50.560]  去提醒他
[00:13:50.560 --> 00:13:51.920]  改變他的心思
[00:13:51.920 --> 00:13:54.840]  他就算很表面的說我信得住
[00:13:54.840 --> 00:13:56.760]  但事實上他根本都不是
[00:13:56.760 --> 00:13:59.560]  在聖靈的改變之下
[00:13:59.560 --> 00:14:02.520]  只是人一個很強的意欲
[00:14:02.520 --> 00:14:04.720]  或者他那就隨便你了
[00:14:04.720 --> 00:14:07.560]  你既然這麼想我信耶穌我就信了
[00:14:07.560 --> 00:14:09.440]  其實我們去禱告
[00:14:09.440 --> 00:14:10.520]  不需要急迫
[00:14:10.520 --> 00:14:13.720]  反而我們缺乏禱告的時候
[00:14:13.720 --> 00:14:17.040]  這個人就算他怎樣的心硬
[00:14:17.040 --> 00:14:19.240]  神自然有他的工作
[00:14:19.240 --> 00:14:20.400]  將他改變
[00:14:20.400 --> 00:14:22.960]  最重要的是禱告
[00:14:22.960 --> 00:14:23.840]  禱告
[00:14:23.840 --> 00:14:27.800]  然後神能夠將人的生命去改變
[00:14:27.800 --> 00:14:29.280]  然後接著這裡說
[00:14:29.280 --> 00:14:30.480]  他說「正如」
[00:14:30.480 --> 00:14:32.360]  保羅說「得著名耀」
[00:14:32.360 --> 00:14:34.280]  「正如在你們中間」一樣
[00:14:34.280 --> 00:14:37.520]  接受羅里加的門徒就是
[00:14:37.520 --> 00:14:38.840]  他們信得住的時候
[00:14:38.840 --> 00:14:40.240]  離棄那些虛妄
[00:14:40.240 --> 00:14:42.720]  如果你看回前書說到
[00:14:42.720 --> 00:14:44.200]  脫離這個虛妄
[00:14:44.200 --> 00:14:48.960]  能夠去服侍這位又真又活的神
[00:14:48.960 --> 00:14:51.160]  整個生命是扭轉的
[00:14:51.160 --> 00:14:53.520]  這是保羅說看到的
[00:14:53.520 --> 00:14:56.520]  他也希望他繼續這個工作
[00:14:56.520 --> 00:14:59.040]  在別的地方一樣是這樣
[00:14:59.040 --> 00:15:03.480]  這是第一個在他禱告的需要的時候
[00:15:03.480 --> 00:15:05.120]  第二個和這個有關就是
[00:15:05.120 --> 00:15:09.320]  他們避到這些迫害的時候
[00:15:09.320 --> 00:15:12.160]  他也需要信徒為的禱告
[00:15:12.160 --> 00:15:16.800]  他說「也讓我們能脫離無理和邪惡人的手」
[00:15:16.800 --> 00:15:20.080]  「因為不是人人都有信仰」
[00:15:20.080 --> 00:15:24.320]  傳呼音其實是非常大口的信息
[00:15:24.320 --> 00:15:27.840]  但不是每個人都有好的相信接納
[00:15:27.840 --> 00:15:30.440]  他說所以這裡不是人人都有信仰
[00:15:30.440 --> 00:15:33.920]  意思就是不是人人都擁抱這個信念
[00:15:33.920 --> 00:15:35.160]  這個信仰
[00:15:35.160 --> 00:15:37.600]  有些就是會拒絕
[00:15:37.600 --> 00:15:39.520]  甚至乎有些會迫害
[00:15:39.520 --> 00:15:41.520]  這裡特別說到是
[00:15:41.520 --> 00:15:45.240]  「求主」這裡希望信徒為他們禱告
[00:15:45.240 --> 00:15:48.920]  「讓我們能脫離無理和邪惡人的手」
[00:15:48.920 --> 00:15:50.080]  無理的
[00:15:50.080 --> 00:15:51.840]  就是大好的信息
[00:15:51.840 --> 00:15:54.440]  但竟然不理會
[00:15:54.440 --> 00:15:59.800]  當是好像完全不珍惜的東西
[00:15:59.800 --> 00:16:03.080]  是一種人的心態的一個撥翼
[00:16:03.080 --> 00:16:04.400]  去到一個程度
[00:16:04.400 --> 00:16:07.120]  完全領受不了神的恩典
[00:16:07.120 --> 00:16:09.240]  所以有時候我不知道你會不會稀奇
[00:16:09.240 --> 00:16:10.640]  這麼好的福音
[00:16:10.640 --> 00:16:11.920]  有永生
[00:16:11.920 --> 00:16:13.600]  錢也買不到
[00:16:13.600 --> 00:16:15.200]  但是有人就覺得
[00:16:15.200 --> 00:16:18.800]  這些是不可信的
[00:16:18.800 --> 00:16:19.960]  是無理的
[00:16:19.960 --> 00:16:22.800]  還有如果再進一步
[00:16:22.800 --> 00:16:26.800]  如果是敵對一點
[00:16:26.800 --> 00:16:31.240]  這裡說「邪惡」就是會傷害你
[00:16:31.240 --> 00:16:32.680]  這些傳福音
[00:16:32.680 --> 00:16:35.720]  我們知道保羅在帖塞羅里加的時候
[00:16:35.720 --> 00:16:38.720]  也遇到很多猶太人的攻擊
[00:16:38.720 --> 00:16:42.480]  而當地的信徒也受到這些攻擊
[00:16:42.480 --> 00:16:46.840]  我們說我們今天的香港社會
[00:16:46.840 --> 00:16:49.640]  未去到這麼大的迫害
[00:16:49.640 --> 00:16:53.400]  我們傳福音都是很自由
[00:16:53.400 --> 00:16:55.680]  但是我們會有什麼難處呢?
[00:16:55.680 --> 00:16:59.760]  可能我們都會面對別人的拒絕
[00:16:59.760 --> 00:17:03.520]  又或者是一些爭拗
[00:17:03.520 --> 00:17:06.120]  又或者是一些抗拒
[00:17:06.120 --> 00:17:08.240]  甚至疏離
[00:17:08.240 --> 00:17:11.560]  這個人又來跟我說這些信仰
[00:17:11.560 --> 00:17:14.320]  不要看到他就走開
[00:17:14.320 --> 00:17:15.960]  可能被拒絕
[00:17:15.960 --> 00:17:19.960]  又或者如果一些別的信仰很深的
[00:17:19.960 --> 00:17:24.200]  更加的矛盾更加大
[00:17:24.200 --> 00:17:28.840]  我不知道大家面對這些你會怎樣去面對呢?
[00:17:28.840 --> 00:17:31.040]  保羅就算很艱辛
[00:17:31.040 --> 00:17:33.880]  他不會停止這個福音的使命
[00:17:33.880 --> 00:17:37.280]  他只知道要信靠主
[00:17:37.280 --> 00:17:39.520]  求主的保護
[00:17:39.520 --> 00:17:44.000]  給我們一個勇氣
[00:17:44.000 --> 00:17:49.240]  當你如果有一些很抗拒的
[00:17:49.240 --> 00:17:51.280]  你會不會就這樣停止了呢?
[00:17:51.280 --> 00:17:54.400]  還是有神的當中
[00:17:54.400 --> 00:17:56.960]  你的可靠在哪裡呢?
[00:17:56.960 --> 00:17:58.240]  是信靠誰呢?
[00:17:58.240 --> 00:18:00.040]  不是我們的口才
[00:18:00.040 --> 00:18:02.840]  是信靠神
[00:18:02.840 --> 00:18:04.280]  保羅就是這樣
[00:18:04.280 --> 00:18:07.520]  已經繼續去傳揚這個福音
[00:18:07.520 --> 00:18:15.360]  在美國有一位很出名的宣教士和作家
[00:18:15.360 --> 00:18:22.520]  叫做路利古爾斯(Nicholas Lou)
[00:18:22.520 --> 00:18:23.840]  Lou可能是簡寫
[00:18:23.840 --> 00:18:25.320]  Louis
[00:18:25.320 --> 00:18:29.160]  他是一個著作甚豐的
[00:18:29.160 --> 00:18:35.840]  他說自己神給他很多的機會
[00:18:35.840 --> 00:18:37.920]  他去到52個國家
[00:18:37.920 --> 00:18:39.040]  在那裡傳揚福音
[00:18:39.040 --> 00:18:40.080]  有些去到醫院
[00:18:40.080 --> 00:18:41.880]  有些去到學校、大學
[00:18:41.880 --> 00:18:43.440]  有些公開的場所
[00:18:43.440 --> 00:18:46.960]  他可以去傳報道的工作
[00:18:46.960 --> 00:18:51.800]  他說有兩至三個國家是排斥他的
[00:18:51.800 --> 00:18:52.640]  怎樣排斥呢?
[00:18:52.640 --> 00:18:55.000]  就是當他派一些單張的時候
[00:18:55.000 --> 00:18:56.640]  就罵他
[00:18:56.640 --> 00:18:59.040]  用口去攻擊
[00:18:59.040 --> 00:19:00.720]  都不算很大攻擊
[00:19:00.720 --> 00:19:03.760]  他說有一個地方最大的攻擊
[00:19:03.760 --> 00:19:06.280]  大家猜到在哪裡嗎?
[00:19:06.280 --> 00:19:10.440]  就是這些地方
[00:19:10.440 --> 00:19:12.200]  就是以色列
[00:19:12.200 --> 00:19:13.120]  以色列的地方
[00:19:13.120 --> 00:19:16.600]  他說有些很傳統的猶太教徒
[00:19:16.600 --> 00:19:20.920]  看到他們會很不客氣
[00:19:20.920 --> 00:19:22.080]  大聲罵他們
[00:19:22.080 --> 00:19:23.200]  即是斥責他們
[00:19:23.200 --> 00:19:25.360]  以及搶了他們的單張
[00:19:25.360 --> 00:19:26.400]  那個人就罵一下
[00:19:26.400 --> 00:19:27.720]  就說搶了單張
[00:19:27.720 --> 00:19:30.200]  有些就是吐口水
[00:19:30.200 --> 00:19:32.320]  然後說你回到自己家
[00:19:32.320 --> 00:19:34.120]  回到你的家鄉
[00:19:34.120 --> 00:19:38.400]  有一個他有一次拿了單張來燒
[00:19:38.400 --> 00:19:40.280]  他就說我就是這樣
