
[00:00:00.000 --> 00:00:02.000]  好,大兄姊妹平安
[00:02:06.000 --> 00:02:08.000]  我們都很集中地
[00:02:08.000 --> 00:02:11.000]  看看到底有什麼消息在我們中間
[00:02:11.000 --> 00:02:13.000]  在2月6日
[00:02:13.000 --> 00:02:16.000]  我收到一個所謂最新的消息
[00:02:16.000 --> 00:02:20.000]  這個最新消息是透過WhatsApp收到
[00:02:20.000 --> 00:02:23.000]  其實大家可能都有收到
[00:02:23.000 --> 00:02:25.000]  當時2月6日熱搜的時候
[00:02:25.000 --> 00:02:27.000]  他說這個武漢肺炎
[00:02:27.000 --> 00:02:30.000]  已於香港變種
[00:02:30.000 --> 00:02:32.000]  成為什麼呢?
[00:02:32.000 --> 00:02:35.000]  武漢腦炎
[00:02:35.000 --> 00:02:36.000]  當你看到的時候
[00:02:36.000 --> 00:02:37.000]  你看到什麼呢?
[00:02:37.000 --> 00:02:41.000]  原來後面寫簡稱是「無腦」
[00:02:41.000 --> 00:02:43.000]  是「無腦」
[00:02:43.000 --> 00:02:44.000]  病徵是什麼呢?
[00:02:44.000 --> 00:02:47.000]  病徵就是從我們患者的智商
[00:02:47.000 --> 00:02:52.000]  一下子從正常跌到零
[00:02:52.000 --> 00:02:55.000]  缺乏了辨別是非的能力
[00:02:55.000 --> 00:02:59.000]  所以瘋狂搶購日用品
[00:02:59.000 --> 00:03:00.000]  你看到電視
[00:03:00.000 --> 00:03:03.000]  嘩!拍到你都不相信
[00:03:03.000 --> 00:03:06.000]  早前就是排口罩
[00:03:06.000 --> 00:03:08.000]  到處都有人排
[00:03:08.000 --> 00:03:11.000]  現在你看見所有的市場
[00:03:11.000 --> 00:03:13.000]  特別是藥房
[00:03:13.000 --> 00:03:14.000]  你走到哪裡
[00:03:14.000 --> 00:03:17.000]  都有人來搶購
[00:03:17.000 --> 00:03:20.000]  甚至廁紙
[00:03:20.000 --> 00:03:25.000]  那些消毒的不在話下
[00:03:25.000 --> 00:03:28.000]  他說潛伏期是零至三個小時
[00:03:28.000 --> 00:03:31.000]  傳染的途徑是什麼呢?
[00:03:31.000 --> 00:03:35.000]  WhatsApp、Facebook
[00:03:35.000 --> 00:03:37.000]  那個治療方法
[00:03:37.000 --> 00:03:44.000]  冷靜!冷靜!冷靜!
[00:03:44.000 --> 00:03:49.000]  正當全球都在尋找武漢肺炎
[00:03:49.000 --> 00:03:52.000]  這個瘟疫的治療方法
[00:03:52.000 --> 00:03:57.000]  原來聖經早已經有了答案
[00:03:57.000 --> 00:03:59.000]  我們不斷地聽
[00:03:59.000 --> 00:04:05.000]  一時就傳來美國又發現新的方法
[00:04:05.000 --> 00:04:08.000]  德國甚至中國自己都說
[00:04:08.000 --> 00:04:11.000]  可以有一些治療的方法
[00:04:11.000 --> 00:04:18.000]  全球都很想找出這個瘟疫的治療方法
[00:04:18.000 --> 00:04:25.000]  原來聖經早已經有了答案
[00:04:25.000 --> 00:04:31.000]  讓我們現在一起先低頭祈禱
[00:04:31.000 --> 00:04:36.000]  聖經說:你的言語一解開就發出亮光
[00:04:36.000 --> 00:04:39.000]  使愚人通達
[00:04:39.000 --> 00:04:43.000]  神下求你在這個時候開我們的眼睛
[00:04:43.000 --> 00:04:48.000]  使我們看出你話語的奇妙
[00:04:48.000 --> 00:04:51.000]  願聖靈在我們中間
[00:04:51.000 --> 00:04:57.000]  透過你自己的話語去成為我們的幫助
[00:04:57.000 --> 00:04:59.000]  成為我們的指引
[00:04:59.000 --> 00:05:01.000]  成為我們的亮光
[00:05:01.000 --> 00:05:02.000]  多謝你
[00:05:02.000 --> 00:05:03.000]  聽我們的禱告
[00:05:03.000 --> 00:05:05.000]  奉主耶穌明求
[00:05:05.000 --> 00:05:06.000]  阿門
[00:05:06.000 --> 00:05:08.000]  剛才我說
[00:05:08.000 --> 00:05:12.000]  原來聖經早有答案
[00:05:12.000 --> 00:05:14.000]  讓我們一起看一看
[00:05:14.000 --> 00:05:17.000]  在二千五百年前
[00:05:17.000 --> 00:05:19.000]  這個歷代之下
[00:05:19.000 --> 00:05:20.000]  在第七章裡面
[00:05:20.000 --> 00:05:24.000]  都在說關於我們現在的事
[00:05:24.000 --> 00:05:27.000]  我們一起讀這三節聖經
[00:05:27.000 --> 00:05:28.000]  預備起
[00:05:28.000 --> 00:05:31.000]  我若使天閉塞不下雨
[00:05:31.000 --> 00:05:35.000]  或使蝗蟲吃這地的出產
[00:05:35.000 --> 00:05:39.000]  或使瘟疫流行在寧夏的子民
[00:05:39.000 --> 00:05:42.000]  若是自卑禱告
[00:05:42.000 --> 00:05:44.000]  尋求我的面
[00:05:44.000 --> 00:05:47.000]  轉離他們的惡行
[00:05:47.000 --> 00:05:50.000]  我必從天上垂聽
[00:05:50.000 --> 00:05:52.000]  赦免他們的罪
[00:05:52.000 --> 00:05:55.000]  醫治他們的地
[00:05:55.000 --> 00:05:57.000]  我必睜眼看
[00:05:57.000 --> 00:06:03.000]  則而聽在此處的獻的禱告
[00:06:03.000 --> 00:06:05.000]  我們先來看第十三節
[00:06:05.000 --> 00:06:07.000]  第十四節我們很熟
[00:06:07.000 --> 00:06:09.000]  但我不知道你有沒有留意
[00:06:09.000 --> 00:06:13.000]  原來當你打開經文的時候
[00:06:13.000 --> 00:06:15.000]  再看上去一點
[00:06:15.000 --> 00:06:16.000]  就是第十二節
[00:06:16.000 --> 00:06:18.000]  原來這段說話是甚麼呢
[00:06:18.000 --> 00:06:20.000]  原來這段說話是
[00:06:20.000 --> 00:06:22.000]  耶和華神夜間的時候
[00:06:22.000 --> 00:06:27.000]  向所羅門顯願的一段說話
[00:06:27.000 --> 00:06:30.000]  就是當所羅門獻了電之後
[00:06:30.000 --> 00:06:34.000]  有一晚神來跟他說話
[00:06:34.000 --> 00:06:38.000]  神只跟所羅門說了兩次
[00:06:38.000 --> 00:06:40.000]  這是第二次
[00:06:40.000 --> 00:06:43.000]  說的話都非常之重要
[00:06:43.000 --> 00:06:46.000]  今天同樣是對你跟我說
[00:06:46.000 --> 00:06:48.000]  我們看一看第十三節
[00:06:48.000 --> 00:06:51.000]  剛才裏面的經文
[00:06:51.000 --> 00:06:56.000]  以前我看這節覺得離我很遠
[00:06:56.000 --> 00:07:00.000]  文字上每一隻字我都認識
[00:07:00.000 --> 00:07:04.000]  我若使天閉塞不下雨
[00:07:04.000 --> 00:07:07.000]  或使蝗蟲吃這地的出產
[00:07:07.000 --> 00:07:13.000]  或使瘟疫流行在我民中
[00:07:13.000 --> 00:07:16.000]  我們看一看
[00:07:16.000 --> 00:07:23.000]  原來這些我們今天完全可以
[00:07:23.000 --> 00:07:25.000]  離得我們很近
[00:07:25.000 --> 00:07:29.000]  完全我們可以在這個時刻裏面
[00:07:29.000 --> 00:07:34.000]  同一時間見到澳洲的山火
[00:07:34.000 --> 00:07:38.000]  整個澳洲的山火已經持續了幾個月
[00:07:38.000 --> 00:07:42.000]  現在仍然未完全地熄滅
[00:07:42.000 --> 00:07:48.000]  整個生態遇了大的災難
[00:07:48.000 --> 00:07:51.000]  這個山火是因為
[00:07:51.000 --> 00:07:55.000]  其中一個原因是因為天氣的乾燥
[00:07:55.000 --> 00:08:00.000]  是天閉塞不下雨
[00:08:00.000 --> 00:08:02.000]  第二
[00:08:02.000 --> 00:08:05.000]  使蝗蟲吃這地的出產
[00:08:05.000 --> 00:08:10.000]  東非的蝗蟲之災
[00:08:10.000 --> 00:08:13.000]  大家這幾天有沒有看新聞
[00:08:13.000 --> 00:08:16.000]  突然間
[00:08:16.000 --> 00:08:22.000]  很多很多的新聞都報告蝗蟲之災
[00:08:22.000 --> 00:08:27.000]  有差不多四千億的蝗蟲
[00:08:27.000 --> 00:08:33.000]  在東非一直飛去印度巴基斯坦等等
[00:08:33.000 --> 00:08:37.000]  甚至有機會來到中國
[00:08:37.000 --> 00:08:42.000]  蝗蟲會吃光一切的農作物
[00:08:42.000 --> 00:08:51.000]  所以饑荒在這些國家出現
[00:08:51.000 --> 00:08:54.000]  我記得在我的腦海裏面
[00:08:54.000 --> 00:08:59.000]  知道蝗蟲之災最早是在十災裏面
[00:08:59.000 --> 00:09:04.000]  講到其中一個蝗蟲之災是第八災
[00:09:04.000 --> 00:09:08.000]  接著我們看武漢肺炎
[00:09:08.000 --> 00:09:12.000]  講到使瘟疫流行在我們的民眾
[00:09:12.000 --> 00:09:16.000]  你知道這個武漢肺炎是屬於
[00:09:16.000 --> 00:09:19.000]  界定在瘟疫裏面
[00:09:19.000 --> 00:09:21.000]  全民都戴口罩
[00:09:21.000 --> 00:09:24.000]  我們之前2003年的沙士
[00:09:24.000 --> 00:09:27.000]  可能你中間有些人很小
[00:09:27.000 --> 00:09:29.000]  但是我們都經歷過
[00:09:29.000 --> 00:09:35.000]  我們都知道當時沒有察覺到這麼嚴重
[00:09:35.000 --> 00:09:39.000]  這次武漢肺炎發展到今天
[00:09:39.000 --> 00:09:43.000]  全球都知道它比沙士更加肆虐
[00:09:43.000 --> 00:09:47.000]  我們看一看下面這幅圖
[00:09:47.000 --> 00:09:51.000]  這幅圖的選字是1月30日
[00:09:51.000 --> 00:09:53.000]  還未更新
[00:09:53.000 --> 00:09:56.000]  即是1月尾的時候
[00:09:56.000 --> 00:10:00.000]  我們看到不單是中國、澳洲、美國、加拿大
[00:10:00.000 --> 00:10:02.000]  已經有確診個案
[00:10:02.000 --> 00:10:05.000]  紅色是確診個案
[00:10:05.000 --> 00:10:09.000]  接著有些粉紅色的地方是懷疑個案
[00:10:09.000 --> 00:10:13.000]  知道今天有更多更多的地方
[00:10:13.000 --> 00:10:17.000]  是全球超過30個國家
[00:10:17.000 --> 00:10:20.000]  有確診個案
[00:10:20.000 --> 00:10:25.000]  你發覺它是一路一路上升
[00:10:25.000 --> 00:10:29.000]  最新我剛出來看電視的時候
[00:10:29.000 --> 00:10:32.000]  講到現在全球照報的數字
[00:10:32.000 --> 00:10:35.000]  特別是因為是中國自己報的
[00:10:35.000 --> 00:10:37.000]  是有7萬
[00:10:37.000 --> 00:10:43.000]  他們自己湖北省都有7萬4千多人確診
[00:10:43.000 --> 00:10:45.000]  有2千多人死了
[00:10:45.000 --> 00:10:49.000]  並且持續的上升
[00:10:49.000 --> 00:10:55.000]  這個旱災、饑荒、瘟疫
[00:10:55.000 --> 00:11:01.000]  同一事在我們現在這個時候發生
[00:11:01.000 --> 00:11:05.000]  我不知道你們想到些什麼
[00:11:05.000 --> 00:11:07.000]  實在很久之前
[00:11:07.000 --> 00:11:10.000]  對它的百姓已經告訴你
[00:11:10.000 --> 00:11:14.000]  會有這些事的發生
[00:11:14.000 --> 00:11:17.000]  或者我們先回來這個瘟疫
[00:11:17.000 --> 00:11:23.000]  這個最貼身在我們中間的武漢肺炎
[00:11:23.000 --> 00:11:25.000]  這個瘟疫是什麼呢?
[00:11:25.000 --> 00:11:29.000]  是大型並且有傳染力
[00:11:29.000 --> 00:11:33.000]  又造成死亡的一個叫流行病
[00:11:33.000 --> 00:11:35.000]  瘟疫就是一個流行病
[00:11:35.000 --> 00:11:37.000]  在廣大的區域
[00:11:37.000 --> 00:11:41.000]  或者全球是會人傳人
[00:11:41.000 --> 00:11:46.000]  或者其他的物種
[00:11:46.000 --> 00:11:49.000]  在中聖經、翻查聖經記載的時候
[00:11:49.000 --> 00:11:51.000]  瘟疫的出現
[00:11:51.000 --> 00:11:55.000]  通常都跟人沒有聽神的話
[00:11:55.000 --> 00:12:02.000]  背若犯罪、惹神的法律有關
[00:12:02.000 --> 00:12:04.000]  在舊約的神
[00:12:04.000 --> 00:12:07.000]  我不知道給你有什麼印象
[00:12:07.000 --> 00:12:09.000]  舊約的神給我
[00:12:09.000 --> 00:12:15.000]  是一個很嚴苛、很有威嚴的神
[00:12:15.000 --> 00:12:18.000]  但是在這幾節經文裡
[00:12:18.000 --> 00:12:20.000]  彷彿我突然間發覺
[00:12:20.000 --> 00:12:25.000]  原來我的神是一個很有人性的神
[00:12:25.000 --> 00:12:27.000]  好像一個慈父那樣
[00:12:27.000 --> 00:12:29.000]  先告訴你
[00:12:29.000 --> 00:12:32.000]  當「甘甘甘甘」發生的時候
[00:12:32.000 --> 00:12:35.000]  你要「點點點點」
[00:12:35.000 --> 00:12:42.000]  我們做父母的就很明白
[00:12:42.000 --> 00:12:44.000]  第十四節
[00:12:44.000 --> 00:12:46.000]  這稱為我名下的子民
[00:12:46.000 --> 00:12:50.000]  若辭自卑、禱告、尋求我的面
[00:12:50.000 --> 00:12:52.000]  轉離我的惡行
[00:12:52.000 --> 00:12:55.000]  我必從天上誰聽
[00:12:55.000 --> 00:12:57.000]  赦免他的罪
[00:12:57.000 --> 00:12:59.000]  醫治他們的地
[00:12:59.000 --> 00:13:03.000]  當神預告了
[00:13:03.000 --> 00:13:06.000]  西人要遇見這些災難
[00:13:06.000 --> 00:13:09.000]  但是原來有一個答案
[00:13:09.000 --> 00:13:12.000]  有一個解決的方法在後面
[00:13:12.000 --> 00:13:16.000]  這個解決的方法
[00:13:16.000 --> 00:13:17.000]  這個答案
[00:13:17.000 --> 00:13:19.000]  原來我們留意到第十四節
[00:13:19.000 --> 00:13:22.000]  若是我必
[00:13:22.000 --> 00:13:24.000]  若是你甘甘甘甘
[00:13:24.000 --> 00:13:26.000]  我必甘甘甘甘
[00:13:26.000 --> 00:13:29.000]  是有一個條件式的
[00:13:29.000 --> 00:13:31.000]  是有一個條件
[00:13:31.000 --> 00:13:37.000]  來看到神自己的作為
[00:13:37.000 --> 00:13:40.000]  為什麼我說是比較有人性呢?
[00:13:40.000 --> 00:13:42.000]  在這裡很有趣
[00:13:42.000 --> 00:13:44.000]  我們發覺神像一個詞庫
[00:13:44.000 --> 00:13:51.000]  來講出解決方案的時候
[00:13:51.000 --> 00:13:53.000]  在第十五節
[00:13:53.000 --> 00:13:57.000]  祂說「我必睜眼看,則耳聽」
[00:13:57.000 --> 00:13:58.000]  即是說
[00:13:58.000 --> 00:14:01.000]  你會看到祂是看著你
[00:14:01.000 --> 00:14:03.000]  在聽
[00:14:03.000 --> 00:14:06.000]  大家不知多不多去看醫生
[00:14:06.000 --> 00:14:08.000]  我很多時候去看政府醫生
[00:14:08.000 --> 00:14:10.000]  你跟他們說
[00:14:10.000 --> 00:14:12.000]  醫生通常是坐下來不會看你
[00:14:12.000 --> 00:14:14.000]  你也不知道他們是否聽到你
[00:14:14.000 --> 00:14:20.000]  你感覺他們不是專注地在聽你
[00:14:20.000 --> 00:14:24.000]  或者你不覺得他們真的很關心你
[00:14:24.000 --> 00:14:26.000]  所以當有一個人
[00:14:26.000 --> 00:14:30.000]  如果你跟他說話的時候
[00:14:30.000 --> 00:14:35.000]  你給他感覺你是睜眼看,則耳聽
[00:14:35.000 --> 00:14:38.000]  他會很舒服
[00:14:38.000 --> 00:14:42.000]  原來神告訴我們
[00:14:42.000 --> 00:14:44.000]  向人啟示
[00:14:44.000 --> 00:14:47.000]  當你遇見災難的時候
[00:14:47.000 --> 00:14:50.000]  你可以這樣這樣
[00:14:50.000 --> 00:14:52.000]  所以面對災難的時候
[00:14:52.000 --> 00:14:53.000]  我們從第十四節開始
[00:14:53.000 --> 00:14:55.000]  我們先看下半節
[00:14:55.000 --> 00:14:57.000]  就是主對他的指紋
[00:14:57.000 --> 00:14:59.000]  這裡有三個應許
[00:14:59.000 --> 00:15:00.000]  有三個應許
[00:15:00.000 --> 00:15:01.000]  第一
[00:15:01.000 --> 00:15:05.000]  「我必從天上垂聽」
[00:15:05.000 --> 00:15:06.000]  垂聽甚麼?
[00:15:06.000 --> 00:15:10.000]  垂聽禱告
[00:15:10.000 --> 00:15:13.000]  我記得文素記有一段經文
[00:15:13.000 --> 00:15:16.000]  文素記第十六章
[00:15:16.000 --> 00:15:18.000]  在這裡
[00:15:18.000 --> 00:15:20.000]  我們不如一起讀
[00:15:20.000 --> 00:15:22.000]  我們精精神神
[00:15:22.000 --> 00:15:24.000]  不如站起來讀
[00:15:24.000 --> 00:15:26.000]  好啊
[00:15:26.000 --> 00:15:27.000]  1,2,3
[00:15:27.000 --> 00:15:30.000]  「摩西對阿倫說」
[00:15:30.000 --> 00:15:35.000]  「拿你的香爐,把壇上的火盛在其中」
[00:15:35.000 --> 00:15:40.000]  「又加上香,快快帶到我會中那裡」
[00:15:40.000 --> 00:15:42.000]  「為他們贖罪」
[00:15:42.000 --> 00:15:46.000]  「因為有憤怒從耶和華那裡出來」
[00:15:46.000 --> 00:15:48.000]  「瘟疫已經發作了」
[00:15:48.000 --> 00:15:52.000]  「阿倫照著摩西所說的答來來」
[00:15:52.000 --> 00:15:54.000]  「跑到會中」
[00:15:54.000 --> 00:15:59.000]  「不料瘟疫在百姓中已經發作了」
[00:15:59.000 --> 00:16:01.000]  「阿倫就加上香」
[00:16:01.000 --> 00:16:03.000]  「為百姓贖罪」
[00:16:03.000 --> 00:16:06.000]  「站在活人死人中間」
[00:16:06.000 --> 00:16:09.000]  「瘟疫就止住了」
[00:16:09.000 --> 00:16:13.000]  「除了因可拉事情死的以外」
[00:16:13.000 --> 00:16:18.000]  「遭瘟疫死的共有一萬四千七百人」
[00:16:18.000 --> 00:16:21.000]  「阿倫回到會幕門口」
[00:16:21.000 --> 00:16:23.000]  「到摩西那裡」
[00:16:23.000 --> 00:16:26.000]  「瘟疫已經止住了」
[00:16:26.000 --> 00:16:28.000]  好,謝謝,請坐
[00:16:28.000 --> 00:16:31.000]  這段經文提到
[00:16:31.000 --> 00:16:33.000]  背景是
[00:16:33.000 --> 00:16:38.000]  「百姓向神發怨言」
[00:16:38.000 --> 00:16:40.000]  向神發怨言
[00:16:40.000 --> 00:16:42.000]  然後神又怎樣呢?
[00:16:42.000 --> 00:16:44.000]  在詩篇裡提到背景是
[00:16:44.000 --> 00:16:47.000]  「他這樣做,耶和華的怒氣」
[00:16:47.000 --> 00:16:52.000]  「便有瘟疫流行在他們中間」
[00:16:52.000 --> 00:16:58.000]  所以這個背景提到
[00:16:58.000 --> 00:17:02.000]  憑著這個恩典這個慈愛帶領他們出埃及
[00:17:02.000 --> 00:17:05.000]  但是他們卻在埃及
[00:17:05.000 --> 00:17:07.000]  向神發怨言
[00:17:07.000 --> 00:17:10.000]  向摩西阿倫的領袖發怨言
[00:17:10.000 --> 00:17:13.000]  於是在起神發怒的時候
[00:17:13.000 --> 00:17:16.000]  就有瘟疫在他們的中間
[00:17:16.000 --> 00:17:17.000]  剛才我也說過
[00:17:17.000 --> 00:17:20.000]  聖經裡很多次的瘟疫的出現
[00:17:20.000 --> 00:17:24.000]  都是跟我們人不聽神的話
[00:17:24.000 --> 00:17:27.000]  犯罪或背弱有關
[00:17:27.000 --> 00:17:33.000]  在這裡每一節都提到瘟疫
[00:17:33.000 --> 00:17:35.000]  因為在他們中間
[00:17:35.000 --> 00:17:37.000]  這一場是大瘟疫
[00:17:37.000 --> 00:17:42.000]  死了一萬四千七百人
[00:17:42.000 --> 00:17:45.000]  但我們要留意
[00:17:45.000 --> 00:17:50.000]  在當中第四十七節
[00:17:50.000 --> 00:17:54.000]  瘟疫已經在百姓中發作
[00:17:54.000 --> 00:17:57.000]  阿倫就加上香
[00:17:57.000 --> 00:17:59.000]  為百姓贖罪
[00:17:59.000 --> 00:18:02.000]  摩西知道現在唯一的方法
[00:18:02.000 --> 00:18:05.000]  就是要求神的幫助
[00:18:05.000 --> 00:18:06.000]  求神的醫治
[00:18:06.000 --> 00:18:08.000]  所以要贖罪
[00:18:08.000 --> 00:18:09.000]  加上香
[00:18:09.000 --> 00:18:11.000]  香是什麼意思呢?
[00:18:11.000 --> 00:18:16.000]  香在啟示錄第五章就是聖徒的禱告
[00:18:16.000 --> 00:18:18.000]  今天我們的禱告
[00:18:18.000 --> 00:18:21.000]  我們的禱告來到就是
[00:18:21.000 --> 00:18:22.000]  我們很想
[00:18:22.000 --> 00:18:23.000]  很想
[00:18:23.000 --> 00:18:29.000]  很想神求你止息這一場瘟疫
[00:18:29.000 --> 00:18:32.000]  這個禱告也表達了
[00:18:32.000 --> 00:18:36.000]  人那種悔改
[00:18:36.000 --> 00:18:39.000]  為百姓贖罪
[00:18:39.000 --> 00:18:41.000]  很快
[00:18:41.000 --> 00:18:43.000]  我們看第四十八、五十節的時候
[00:18:43.000 --> 00:18:44.000]  很短而已
[00:18:44.000 --> 00:18:47.000]  我相信那個時間不長
[00:18:47.000 --> 00:18:50.000]  阿倫當回到回望門口的時候
[00:18:50.000 --> 00:18:51.000]  到摩西那裡
[00:18:51.000 --> 00:18:53.000]  瘟疫已經止住了
[00:18:53.000 --> 00:18:54.000]  止住了
[00:18:54.000 --> 00:18:57.000]  是這個禱告
[00:18:57.000 --> 00:18:58.000]  神垂聽了禱告
[00:18:58.000 --> 00:19:01.000]  所以就止住了這個瘟疫
[00:19:01.000 --> 00:19:03.000]  但當然我們明白
[00:19:03.000 --> 00:19:07.000]  已經有很大的傷亡在裡面
[00:19:07.000 --> 00:19:14.000]  今天我們有很多人感染了武漢肺炎
[00:19:14.000 --> 00:19:15.000]  確診的
[00:19:15.000 --> 00:19:18.000]  我講的是報得出的數字
[00:19:18.000 --> 00:19:21.000]  已經是七萬多人
[00:19:21.000 --> 00:19:23.000]  死亡的
[00:19:23.000 --> 00:19:25.000]  在國內二千多人
[00:19:25.000 --> 00:19:26.000]  有人這樣說
[00:19:26.000 --> 00:19:29.000]  你全部後面起碼
[00:19:29.000 --> 00:19:33.000]  加大十
[00:19:35.000 --> 00:19:37.000]  弟兄姊妹
[00:19:37.000 --> 00:19:43.000]  這一場的瘟疫尚未止息
[00:19:43.000 --> 00:19:50.000]  來自武漢
[00:19:50.000 --> 00:19:54.000]  這個最嚴重的地方的牧師
[00:19:54.000 --> 00:19:56.000]  王磊牧師
[00:19:56.000 --> 00:19:57.000]  很出名的
[00:19:57.000 --> 00:19:59.000]  他曾經做過醫生
[00:19:59.000 --> 00:20:02.000]  後來成為牧師
[00:20:02.000 --> 00:20:06.000]  他向世界
[00:20:06.000 --> 00:20:09.000]  全世界發出一個呼籲
[00:20:09.000 --> 00:20:10.000]  請求我們什麼呢
[00:20:10.000 --> 00:20:14.000]  不是請求來給醫療物品
[00:20:14.000 --> 00:20:18.000]  請求我們禱告
[00:20:18.000 --> 00:20:21.000]  我們一起來看看這一段呼籲
[00:20:21.000 --> 00:20:22.000]  他有七分多鐘
[00:20:22.000 --> 00:20:24.000]  不過我只是cut了
[00:20:24.000 --> 00:20:27.000]  差不多兩分鐘
[00:20:27.000 --> 00:20:32.000]  牧者和弟兄姊妹們平安
[00:20:32.000 --> 00:20:35.000]  近期在武漢地區
[00:20:35.000 --> 00:20:38.000]  出現了嚴重的疫情
[00:20:38.000 --> 00:20:42.000]  使很多人陷入了極度的恐慌之中
[00:20:42.000 --> 00:20:46.000]  每一天確診或疑似的患者
[00:20:46.000 --> 00:20:49.000]  都在不斷的增加
[00:20:49.000 --> 00:20:52.000]  醫院的床位防護設施
[00:20:52.000 --> 00:20:53.000]  嚴重不足
[00:20:53.000 --> 00:20:55.000]  醫生護士
[00:20:55.000 --> 00:21:00.000]  公務員都在晝夜的工作
[00:21:00.000 --> 00:21:03.000]  承受極大的壓力
[00:21:03.000 --> 00:21:06.000]  面對這一切的難處
[00:21:06.000 --> 00:21:10.000]  我們教會的牧者和弟兄姊妹們
[00:21:10.000 --> 00:21:14.000]  似乎都愛莫能助
[00:21:14.000 --> 00:21:15.000]  我們所能做的
[00:21:15.000 --> 00:21:21.000]  就是在上帝面前獻上我們的代求
[00:21:21.000 --> 00:21:25.000]  因為這是上帝對我們的要求
[00:21:25.000 --> 00:21:28.000]  也是對我們的應許
[00:21:28.000 --> 00:21:33.000]  他說我們當為萬民懇求
[00:21:33.000 --> 00:21:35.000]  代求祝謝
[00:21:35.000 --> 00:21:40.000]  為君王和在位的也該如此
[00:21:40.000 --> 00:21:43.000]  在災難臨到的時候
[00:21:43.000 --> 00:21:44.000]  上帝這樣說
[00:21:44.000 --> 00:21:47.000]  這稱為我名下的子民
[00:21:47.000 --> 00:21:49.000]  若是自卑禱告
[00:21:49.000 --> 00:21:51.000]  尋求我的面
[00:21:51.000 --> 00:21:53.000]  轉移他們的惡行
[00:21:53.000 --> 00:21:55.000]  我必從天上垂聽
[00:21:55.000 --> 00:21:57.000]  赦免他們的罪
[00:21:57.000 --> 00:21:59.000]  醫治他們的地
[00:21:59.000 --> 00:22:01.000]  我必睜眼看
[00:22:01.000 --> 00:22:05.000]  赤耳聽在此處所獻的禱告
[00:22:05.000 --> 00:22:09.000]  猶大族在面臨危難的時候
[00:22:09.000 --> 00:22:12.000]  王后以斯帖也是呼籲
[00:22:12.000 --> 00:22:15.000]  猶大民族三昼三夜的
[00:22:15.000 --> 00:22:20.000]  不停息的和他一同進食禱告
[00:22:20.000 --> 00:22:22.000]  弟兄姊妹們
[00:22:22.000 --> 00:22:25.000]  禱告是神賜給我們的特權
[00:22:25.000 --> 00:22:28.000]  也是我們作為基督徒當勁的本分
[00:22:28.000 --> 00:22:31.000]  讓我們同心合一為武漢守望
[00:22:31.000 --> 00:22:32.000]  為中國守望
[00:22:32.000 --> 00:22:34.000]  為世界守望
