
[00:00:00.000 --> 00:00:02.800]  為甚麼呢? 因為我們未分享聖經之前
[00:02:56.800 --> 00:02:58.800]  淋在你的家庭
[00:02:58.800 --> 00:03:00.800]  或者你的工作當中
[00:03:00.800 --> 00:03:01.800]  讀書的可能說
[00:03:01.800 --> 00:03:02.800]  哎呀很想
[00:03:02.800 --> 00:03:03.800]  我的成績很差
[00:03:03.800 --> 00:03:05.800]  經常讀來讀去都不入腦
[00:03:05.800 --> 00:03:07.800]  經常都畢不到業
[00:03:07.800 --> 00:03:09.800]  你很想奇蹟淋在你當中
[00:03:09.800 --> 00:03:11.800]  快點畢到業
[00:03:12.800 --> 00:03:14.800]  可能在在有些人
[00:03:14.800 --> 00:03:16.800]  找工作找了很久
[00:03:16.800 --> 00:03:18.800]  都找不到工作
[00:03:18.800 --> 00:03:20.800]  或者找不到一份合適的工作
[00:03:20.800 --> 00:03:22.800]  你現在做的那份工作
[00:03:22.800 --> 00:03:23.800]  經常都很想轉的
[00:03:23.800 --> 00:03:26.800]  你想找一份輕輕鬆鬆
[00:03:26.800 --> 00:03:27.800]  又不用這麼辛苦
[00:03:27.800 --> 00:03:29.800]  又做得開開心心
[00:03:29.800 --> 00:03:33.800]  又賺到多錢的工作
[00:03:33.800 --> 00:03:35.800]  是不是?
[00:03:35.800 --> 00:03:39.800]  在在亦都可能有些單身的弟兄或者姐妹
[00:03:39.800 --> 00:03:42.800]  最好等我生命中那個
[00:03:42.800 --> 00:03:44.800]  合適的人選出現
[00:03:44.800 --> 00:03:46.800]  快點結婚生小孩
[00:03:46.800 --> 00:03:48.800]  有自己的家庭
[00:03:48.800 --> 00:03:50.800]  我以前都等了三十多年
[00:03:50.800 --> 00:03:52.800]  我明白
[00:03:52.800 --> 00:03:54.800]  人生裏面有很多
[00:03:54.800 --> 00:03:56.800]  亦都或者可能在當中有些朋友
[00:03:56.800 --> 00:03:59.800]  你都很想等候你的簽證
[00:03:59.800 --> 00:04:01.800]  能夠順利快點批
[00:04:01.800 --> 00:04:03.800]  你很想見到自己的子女
[00:04:03.800 --> 00:04:05.800]  聽聽話話健康成長
[00:04:05.800 --> 00:04:08.800]  不用自己擔心
[00:04:08.800 --> 00:04:10.800]  身體上的病
[00:04:10.800 --> 00:04:12.800]  自己家人的病
[00:04:12.800 --> 00:04:17.800]  都想可以得到醫治
[00:04:17.800 --> 00:04:18.800]  甚至有些人說
[00:04:18.800 --> 00:04:20.800]  更加最好中了彩票
[00:04:20.800 --> 00:04:22.800]  一生經濟無憂
[00:04:22.800 --> 00:04:25.800]  還有什麼你很想的?
[00:04:25.800 --> 00:04:29.800]  你想追求什麼的生活呢?
[00:04:29.800 --> 00:04:32.800]  其實我們人生裏面
[00:04:32.800 --> 00:04:34.800]  很多時你會不會留意到
[00:04:34.800 --> 00:04:35.800]  你不斷追求
[00:04:35.800 --> 00:04:36.800]  很想很多的東西
[00:04:36.800 --> 00:04:37.800]  追求很多的東西
[00:04:37.800 --> 00:04:40.800]  但是你心裏仍然有一份空虛
[00:04:40.800 --> 00:04:41.800]  沒有安全感
[00:04:41.800 --> 00:04:42.800]  沒有滿足
[00:04:42.800 --> 00:04:43.800]  覺得失落
[00:04:43.800 --> 00:04:44.800]  人生好像都不知道
[00:04:44.800 --> 00:04:45.800]  走去那裏好
[00:04:45.800 --> 00:04:46.800]  有時很徬徨
[00:04:46.800 --> 00:04:47.800]  十字路口
[00:04:47.800 --> 00:04:51.800]  甚至有時會有自卑
[00:04:51.800 --> 00:04:52.800]  好像以前有一首歌
[00:04:52.800 --> 00:04:53.800]  我空虛
[00:04:53.800 --> 00:04:54.800]  我寂寞
[00:04:54.800 --> 00:04:56.800]  我凍
[00:04:56.800 --> 00:04:58.800]  這個起碼要過三十歲才懂
[00:04:58.800 --> 00:05:01.800]  不懂那些整世
[00:05:01.800 --> 00:05:02.800]  人生裏面是
[00:05:02.800 --> 00:05:03.800]  我們追求很多東西
[00:05:03.800 --> 00:05:06.800]  但是總是心裏好像有些東西
[00:05:06.800 --> 00:05:09.800]  仍然未得著滿足
[00:05:09.800 --> 00:05:10.800]  我們在生活上
[00:05:10.800 --> 00:05:12.800]  我們會追求什麼呢?
[00:05:12.800 --> 00:05:15.800]  及時行樂
[00:05:15.800 --> 00:05:16.800]  在澳洲生活
[00:05:16.800 --> 00:05:17.800]  不知道你們
[00:05:17.800 --> 00:05:18.800]  或者你們身邊的朋友
[00:05:18.800 --> 00:05:20.800]  會不會都是
[00:05:20.800 --> 00:05:21.800]  那些信用卡
[00:05:21.800 --> 00:05:22.800]  滾完又滾
[00:05:22.800 --> 00:05:23.800]  滾完又滾
[00:05:23.800 --> 00:05:27.800]  經常都還不完錢
[00:05:27.800 --> 00:05:30.800]  每個月都是月光族
[00:05:30.800 --> 00:05:34.800]  賺多少錢就花多少錢
[00:05:34.800 --> 00:05:36.800]  我相信在我們這個地方
[00:05:36.800 --> 00:05:37.800]  這個國家
[00:05:37.800 --> 00:05:40.800]  很多人都有這樣的習慣
[00:05:40.800 --> 00:05:42.800]  人生苦短
[00:05:42.800 --> 00:05:44.800]  人生很短暫
[00:05:44.800 --> 00:05:45.800]  有得享樂的時候
[00:05:45.800 --> 00:05:46.800]  就快點享樂
[00:05:46.800 --> 00:05:49.800]  你怎知你的生命有多久呢?
[00:05:49.800 --> 00:05:50.800]  所以很多人會追求
[00:05:50.800 --> 00:05:52.800]  很多這些即時的
[00:05:52.800 --> 00:05:54.800]  一些的滿足
[00:05:54.800 --> 00:05:57.800]  甚至有時我們心裏很不平安
[00:05:57.800 --> 00:05:59.800]  有些人不斷會去
[00:05:59.800 --> 00:06:02.800]  拜其他的假神偶像
[00:06:02.800 --> 00:06:04.800]  會覺得自己的心裏
[00:06:04.800 --> 00:06:05.800]  好像安定些
[00:06:05.800 --> 00:06:07.800]  有些倚靠
[00:06:07.800 --> 00:06:08.800]  現代的人不單止這些
[00:06:08.800 --> 00:06:11.800]  有些人可能會用工作
[00:06:11.800 --> 00:06:12.800]  不停去工作
[00:06:12.800 --> 00:06:13.800]  麻醉自己
[00:06:13.800 --> 00:06:15.800]  不斷去賺錢
[00:06:15.800 --> 00:06:16.800]  有些人會不斷去吃
[00:06:16.800 --> 00:06:18.800]  吃喝玩樂
[00:06:18.800 --> 00:06:19.800]  買很多東西來
[00:06:19.800 --> 00:06:23.800]  填補自己內心這份空虛寂寞
[00:06:23.800 --> 00:06:25.800]  民心
[00:06:25.800 --> 00:06:29.800]  在你這麼多年的人生裏
[00:06:29.800 --> 00:06:30.800]  你做這些事
[00:06:30.800 --> 00:06:35.800]  能不能夠真是帶給你心裏
[00:06:35.800 --> 00:06:37.800]  最心底
[00:06:37.800 --> 00:06:39.800]  填補你那份空虛
[00:06:39.800 --> 00:06:43.800]  空洞的感覺呢?
[00:06:43.800 --> 00:06:45.800]  一刻的開心
[00:06:45.800 --> 00:06:46.800]  一刻的滿足
[00:06:46.800 --> 00:06:52.800]  很快就過
[00:06:52.800 --> 00:06:55.800]  為什麼?
[00:06:55.800 --> 00:06:56.800]  回到最後我們看到
[00:06:56.800 --> 00:06:58.800]  原來這個世界
[00:06:58.800 --> 00:06:59.800]  有很多的罪
[00:06:59.800 --> 00:07:01.800]  充滿著很多的罪
[00:07:01.800 --> 00:07:02.800]  充滿著人
[00:07:02.800 --> 00:07:04.800]  充滿著你的心
[00:07:04.800 --> 00:07:05.800]  人的自私
[00:07:05.800 --> 00:07:06.800]  人的貪婪
[00:07:06.800 --> 00:07:07.800]  仇恨
[00:07:07.800 --> 00:07:09.800]  造成很多人與人之間的傷害
[00:07:09.800 --> 00:07:11.800]  人與人之間的關係都會疏離
[00:07:11.800 --> 00:07:14.800]  就算我們在同一屋簷下
[00:07:14.800 --> 00:07:16.800]  未必等於我們的關係是好
[00:07:16.800 --> 00:07:18.800]  我們享受這些的關係
[00:07:18.800 --> 00:07:21.800]  有安全感
[00:07:21.800 --> 00:07:24.800]  有沒有看過這個新聞?
[00:07:24.800 --> 00:07:25.800]  在中國大陸
[00:07:25.800 --> 00:07:27.800]  前幾天在中國大陸有一單新聞
[00:07:27.800 --> 00:07:30.800]  就是有一個十三歲的女孩
[00:07:30.800 --> 00:07:34.800]  不斷說要戒首
[00:07:34.800 --> 00:07:36.800]  又自殺
[00:07:36.800 --> 00:07:37.800]  說要自殺
[00:07:37.800 --> 00:07:38.800]  威脅她的父母
[00:07:38.800 --> 00:07:41.800]  說我不想做姐姐
[00:07:41.800 --> 00:07:42.800]  如果我要做姐姐
[00:07:42.800 --> 00:07:44.800]  我就要死了
[00:07:44.800 --> 00:07:45.800]  為什麼呢?
[00:07:45.800 --> 00:07:47.800]  因為中國大陸以前是一子一女
[00:07:47.800 --> 00:07:48.800]  一子女姓賊
[00:07:48.800 --> 00:07:49.800]  無論你子女
[00:07:49.800 --> 00:07:51.800]  城市都是生一個
[00:07:51.800 --> 00:07:53.800]  現在放寬了
[00:07:53.800 --> 00:07:56.800]  她爸爸媽媽就四十幾歲
[00:07:56.800 --> 00:08:00.800]  好想追回多一個
[00:08:00.800 --> 00:08:02.800]  真的追到
[00:08:02.800 --> 00:08:03.800]  最近追到
[00:08:03.800 --> 00:08:06.800]  但是這個十幾歲的大女孩
[00:08:06.800 --> 00:08:08.800]  情緒有很多的變化
[00:08:08.800 --> 00:08:10.800]  用死來威脅
[00:08:10.800 --> 00:08:12.800]  然後怎樣?
[00:08:12.800 --> 00:08:14.800]  爸爸媽媽真的
[00:08:14.800 --> 00:08:15.800]  商量完之後
[00:08:15.800 --> 00:08:19.800]  就將十三個禮拜的胎
[00:08:19.800 --> 00:08:20.800]  墮了她
[00:08:20.800 --> 00:08:22.800]  下了她
[00:08:22.800 --> 00:08:24.800]  我聽起來的時候
[00:08:24.800 --> 00:08:26.800]  驟眼覺得這對爸爸媽媽
[00:08:26.800 --> 00:08:28.800]  好像很偉大
[00:08:28.800 --> 00:08:30.800]  為了自己的女兒
[00:08:30.800 --> 00:08:32.800]  做這些決定
[00:08:32.800 --> 00:08:34.800]  但是有時回想
[00:08:34.800 --> 00:08:35.800]  其實當中充滿著
[00:08:35.800 --> 00:08:37.800]  人很多的軟弱
[00:08:37.800 --> 00:08:38.800]  很多的懦弱
[00:08:38.800 --> 00:08:39.800]  很多的自私
[00:08:39.800 --> 00:08:40.800]  嫉妒
[00:08:40.800 --> 00:08:41.800]  無知
[00:08:41.800 --> 00:08:43.800]  恐懼
[00:08:43.800 --> 00:08:45.800]  連一個這麼小的小朋友
[00:08:45.800 --> 00:08:46.800]  都會用這樣的途徑
[00:08:46.800 --> 00:08:47.800]  去威脅爸爸媽媽
[00:08:47.800 --> 00:08:50.800]  爸爸媽媽也會這樣
[00:08:50.800 --> 00:08:52.800]  這麼恐怖地回應
[00:08:52.800 --> 00:08:55.800]  摧毀了另一個小生命
[00:08:55.800 --> 00:08:56.800]  這些是一些
[00:08:56.800 --> 00:08:58.800]  很不尋常
[00:08:58.800 --> 00:09:01.800]  但是這個世界越來越多發生
[00:09:01.800 --> 00:09:05.800]  恐怖襲擊
[00:09:05.800 --> 00:09:07.800]  隨時隨地
[00:09:07.800 --> 00:09:09.800]  越來越擴大
[00:09:09.800 --> 00:09:10.800]  這些是
[00:09:10.800 --> 00:09:11.800]  人
[00:09:11.800 --> 00:09:13.800]  一些變態當中
[00:09:13.800 --> 00:09:16.800]  傷害其他的人
[00:09:16.800 --> 00:09:17.800]  這個世界
[00:09:17.800 --> 00:09:20.800]  有很多的罪惡
[00:09:20.800 --> 00:09:22.800]  特別留意我們教會
[00:09:22.800 --> 00:09:25.800]  都很容易被人破壞
[00:09:25.800 --> 00:09:26.800]  我們的家居
[00:09:26.800 --> 00:09:29.800]  都要好好地保管
[00:09:29.800 --> 00:09:30.800]  這個世界
[00:09:30.800 --> 00:09:32.800]  很多人因為自己的自私
[00:09:32.800 --> 00:09:36.800]  要傷害身邊很多的人
[00:09:36.800 --> 00:09:40.800]  我認識一個老會計
[00:09:40.800 --> 00:09:42.800]  其實也不是很老
[00:09:42.800 --> 00:09:44.800]  他也是五十多歲
[00:09:44.800 --> 00:09:46.800]  不是很老
[00:09:46.800 --> 00:09:47.800]  但是
[00:09:47.800 --> 00:09:48.800]  為什麼說叫老會計
[00:09:48.800 --> 00:09:49.800]  因為他做了會計
[00:09:49.800 --> 00:09:51.800]  就是他一讀完書出來
[00:09:51.800 --> 00:09:54.800]  已經做了幾十年的會計
[00:09:54.800 --> 00:09:55.800]  以前他做會計的時候
[00:09:55.800 --> 00:09:57.800]  怎麼做呢
[00:09:57.800 --> 00:09:58.800]  是用人手
[00:09:58.800 --> 00:10:00.800]  用算盤那些做的
[00:10:00.800 --> 00:10:01.800]  全部那些帳項
[00:10:01.800 --> 00:10:04.800]  就是用手這樣自己記錄下來
[00:10:04.800 --> 00:10:05.800]  到後來他公司
[00:10:05.800 --> 00:10:08.800]  要全面電腦化
[00:10:08.800 --> 00:10:09.800]  哎呀真慘
[00:10:09.800 --> 00:10:11.800]  要一個這樣的人
[00:10:11.800 --> 00:10:14.800]  要重新再學電腦
[00:10:14.800 --> 00:10:15.800]  可能對於我們在野當中
[00:10:15.800 --> 00:10:17.800]  很多類似這個歲數的弟兄姊妹
[00:10:17.800 --> 00:10:19.800]  完全沒有難度
[00:10:19.800 --> 00:10:20.800]  但是對於他來說
[00:10:20.800 --> 00:10:23.800]  他覺得很難
[00:10:23.800 --> 00:10:25.800]  公司有培訓給他
[00:10:25.800 --> 00:10:27.800]  有人教他
[00:10:27.800 --> 00:10:29.800]  但是他覺得很煩
[00:10:29.800 --> 00:10:31.800]  這部電腦真是很煩
[00:10:31.800 --> 00:10:32.800]  怎麼按的
[00:10:32.800 --> 00:10:33.800]  按這個按鈕又沒了什麼
[00:10:33.800 --> 00:10:36.800]  按那個按鈕又不知道做什麼
[00:10:36.800 --> 00:10:38.800]  結果呢
[00:10:38.800 --> 00:10:40.800]  這個老會計他繼續
[00:10:40.800 --> 00:10:41.800]  每一個月
[00:10:41.800 --> 00:10:43.800]  他做數的時候
[00:10:43.800 --> 00:10:46.800]  他一樣都是用自己的手
[00:10:46.800 --> 00:10:47.800]  他現在不是用算盤
[00:10:47.800 --> 00:10:49.800]  是用計數機
[00:10:49.800 --> 00:10:50.800]  用計數機
[00:10:50.800 --> 00:10:52.800]  用他的手一直計算那些數
[00:10:52.800 --> 00:10:54.800]  記錄下來
[00:10:54.800 --> 00:10:56.800]  然後再將這些數字
[00:10:56.800 --> 00:10:57.800]  這個形式
[00:10:57.800 --> 00:11:01.800]  打進去電腦格式那些表格裡面
[00:11:01.800 --> 00:11:04.800]  結果其實他做得很慢
[00:11:04.800 --> 00:11:05.800]  還有呢
[00:11:05.800 --> 00:11:06.800]  經常計錯
[00:11:06.800 --> 00:11:10.800]  要同時幫他執手尾
[00:11:10.800 --> 00:11:12.800]  看不看得到弟兄姊妹
[00:11:12.800 --> 00:11:13.800]  原本這些電腦
[00:11:13.800 --> 00:11:14.800]  和這些電腦軟件呢
[00:11:14.800 --> 00:11:16.800]  他只需要學習了
[00:11:16.800 --> 00:11:17.800]  將這些數字
[00:11:17.800 --> 00:11:19.800]  怎樣打進去
[00:11:19.800 --> 00:11:21.800]  軟件裡面適當的位置
[00:11:21.800 --> 00:11:23.800]  按一個按鈕
[00:11:23.800 --> 00:11:26.800]  電腦就會幫他計算所有東西
[00:11:26.800 --> 00:11:28.800]  甚至印整份東西出來
[00:11:28.800 --> 00:11:29.800]  很好看
[00:11:29.800 --> 00:11:32.800]  但是對於這個人來說
[00:11:32.800 --> 00:11:34.800]  他不覺得電腦是來幫助他的
[00:11:34.800 --> 00:11:35.800]  傷害他的
[00:11:35.800 --> 00:11:37.800]  阻礙他做事的
[00:11:37.800 --> 00:11:39.800]  結果他就不能夠經歷到
[00:11:39.800 --> 00:11:40.800]  原來這部電腦
[00:11:40.800 --> 00:11:41.800]  這些軟件呢
[00:11:41.800 --> 00:11:44.800]  是多麼wonderful多麼好用
[00:11:44.800 --> 00:11:46.800]  同樣弟兄姊妹
[00:11:46.800 --> 00:11:49.800]  在你的生命當中
[00:11:49.800 --> 00:11:51.800]  神是要來愛你
[00:11:51.800 --> 00:11:53.800]  神是來讓你的生命
[00:11:53.800 --> 00:11:55.800]  過得好開心
[00:11:55.800 --> 00:11:56.800]  好豐盛
[00:11:56.800 --> 00:11:59.800]  好有意義
[00:11:59.800 --> 00:12:02.800]  但是你有沒有享受到呢
[00:12:02.800 --> 00:12:03.800]  在聖經裡面說
[00:12:03.800 --> 00:12:04.800]  這一句話我們一起讀
[00:12:04.800 --> 00:12:05.800]  預備
[00:12:05.800 --> 00:12:06.800]  一二三
[00:12:06.800 --> 00:12:09.800]  因為世人都犯了罪
[00:12:09.800 --> 00:12:11.800]  虧缺了神的榮耀
[00:12:11.800 --> 00:12:13.800]  聖經裡面說什麼
[00:12:13.800 --> 00:12:15.800]  不單止是剛才我們說
[00:12:15.800 --> 00:12:17.800]  我們犯了人間的罪
[00:12:17.800 --> 00:12:19.800]  我們未必每個人都要打劫
[00:12:19.800 --> 00:12:20.800]  奸淫擄掠
[00:12:20.800 --> 00:12:23.800]  但是聖經裡面說到我們的人心
[00:12:23.800 --> 00:12:24.800]  我們的心
[00:12:24.800 --> 00:12:26.800]  我們拒絕神
[00:12:26.800 --> 00:12:29.800]  我們認為我們不需要神
[00:12:29.800 --> 00:12:30.800]  我們自己就搞得定了
[00:12:30.800 --> 00:12:31.800]  我們自己的生活
[00:12:31.800 --> 00:12:32.800]  我們自己說了算
[00:12:32.800 --> 00:12:34.800]  我們有自由的
[00:12:34.800 --> 00:12:35.800]  用不著聽神說
[00:12:35.800 --> 00:12:37.800]  神限我做這樣做那樣
[00:12:37.800 --> 00:12:41.800]  我自己都喜歡做什麼就做什麼
[00:12:41.800 --> 00:12:42.800]  就是這樣
[00:12:42.800 --> 00:12:44.800]  神幫我安排的事我更加不會做
[00:12:44.800 --> 00:12:45.800]  我爸媽幫我安排的事
[00:12:45.800 --> 00:12:47.800]  我都不喜歡跟
[00:12:47.800 --> 00:12:49.800]  就是這樣
[00:12:49.800 --> 00:12:51.800]  這樣才經歷不到
[00:12:51.800 --> 00:12:55.800]  原本神為我們生命的美好
[00:12:55.800 --> 00:12:57.800]  反而我們經常會埋怨天埋怨地
[00:12:57.800 --> 00:12:59.800]  哎呀為什麼我們又經歷這件事
[00:12:59.800 --> 00:13:03.800]  為什麼我們生活這麼辛苦
[00:13:03.800 --> 00:13:04.800]  看到嗎
[00:13:04.800 --> 00:13:06.800]  到最後因為人的罪的問題
[00:13:06.800 --> 00:13:10.800]  以致我們要受這些苦
[00:13:10.800 --> 00:13:14.800]  拍屍
[00:13:14.800 --> 00:13:19.800]  前陣子是44.7度
[00:13:19.800 --> 00:13:21.800]  我經歷過44.7度
[00:13:21.800 --> 00:13:24.800]  我在香港的朋友在Facebook問我
[00:13:24.800 --> 00:13:26.800]  你有沒有試過在石頭上煎雞蛋
[00:13:26.800 --> 00:13:28.800]  我沒試過你試過沒有
[00:13:28.800 --> 00:13:30.800]  最近有些弟兄姊妹告訴我
[00:13:30.800 --> 00:13:33.800]  這隻生的雞蛋放在車頭
[00:13:33.800 --> 00:13:37.800]  你可以有糖心雞蛋吃
[00:13:37.800 --> 00:13:39.800]  我沒試過
[00:13:39.800 --> 00:13:41.800]  找一次試做實驗看看行不行
[00:13:41.800 --> 00:13:45.800]  拍屍44度的溫度
[00:13:45.800 --> 00:13:50.800]  我沒這個能力將44度改為我喜歡的24度
[00:13:50.800 --> 00:13:55.800]  但是我可以選擇做一些事
[00:13:55.800 --> 00:13:57.800]  去面對這44度
[00:13:57.800 --> 00:13:59.800]  包括你可以在家開冷氣
[00:13:59.800 --> 00:14:02.800]  如果你不怕冷氣費貴的
[00:14:02.800 --> 00:14:04.800]  我會選擇一家去商場
[00:14:04.800 --> 00:14:07.800]  享受商場的冷氣
[00:14:07.800 --> 00:14:11.800]  還有一個秘方我喜歡做的
[00:14:11.800 --> 00:14:15.800]  我喜歡在浴缸開著水浸在那裏
[00:14:15.800 --> 00:14:16.800]  不要浪費
[00:14:16.800 --> 00:14:19.800]  浸完一會熱的時候再浸
[00:14:19.800 --> 00:14:21.800]  都幾舒服
[00:14:21.800 --> 00:14:24.800]  有些人我們會選擇
[00:14:24.800 --> 00:14:26.800]  最熱的時間不留在拍屍
[00:14:26.800 --> 00:14:28.800]  出外
[00:14:28.800 --> 00:14:30.800]  但同樣你見到有些人
[00:14:30.800 --> 00:14:33.800]  很喜歡去沙灘和陽光玩遊戲
[00:14:33.800 --> 00:14:35.800]  他們喜歡游泳
[00:14:35.800 --> 00:14:39.800]  喜歡曬日光浴曬太陽
[00:14:39.800 --> 00:14:42.800]  不同的人有不同的選擇
[00:14:42.800 --> 00:14:43.800]  但最重要的是
[00:14:43.800 --> 00:14:46.800]  他怎樣找一個合適的方式
[00:14:46.800 --> 00:14:49.800]  享受這一樣東西
[00:14:49.800 --> 00:14:54.800]  既然我們不能改變這個環境
[00:14:54.800 --> 00:14:56.800]  但我們的心裏面
[00:14:56.800 --> 00:14:58.800]  我們可以做一些事去面對
[00:14:58.800 --> 00:15:01.800]  這個世事很多東西很難預料
[00:15:01.800 --> 00:15:03.800]  不是我們控制到的
[00:15:03.800 --> 00:15:05.800]  有開心也有不開心的事情
[00:15:05.800 --> 00:15:06.800]  我們會遇到
[00:15:06.800 --> 00:15:09.800]  但你怎樣過你的人生呢
[00:15:09.800 --> 00:15:12.800]  我們可以選擇回去
[00:15:12.800 --> 00:15:14.800]  創造這個天地萬物
[00:15:14.800 --> 00:15:16.800]  創造我們的神那裏
[00:15:16.800 --> 00:15:18.800]  我們要找回那個menu
[00:15:18.800 --> 00:15:20.800]  看電視新買回來
[00:15:20.800 --> 00:15:22.800]  你都知道如果你要學習
[00:15:22.800 --> 00:15:24.800]  用得好好的那部電視機
[00:15:24.800 --> 00:15:27.800]  現在有很多功能我們不去研究
[00:15:27.800 --> 00:15:28.800]  你不會不用到的
[00:15:28.800 --> 00:15:29.800]  同樣我們的人生
[00:15:29.800 --> 00:15:31.800]  我們找回神創造我們的時候
[00:15:31.800 --> 00:15:32.800]  想我們怎樣
[00:15:32.800 --> 00:15:36.800]  你才能經歷到這個豐盛的人生
[00:15:36.800 --> 00:15:37.800]  聖經裏面說
[00:15:37.800 --> 00:15:38.800]  剛才我們讀過了
[00:15:38.800 --> 00:15:39.800]  我們再讀一次
[00:15:39.800 --> 00:15:41.800]  預備一二三
[00:15:41.800 --> 00:15:54.800]  今日張瑪麗也有說到
[00:15:54.800 --> 00:15:57.800]  她看人生不是再用自己的眼睛
[00:15:57.800 --> 00:15:59.800]  去看自己的人生
[00:15:59.800 --> 00:16:00.800]  如果用自己的眼睛看
[00:16:00.800 --> 00:16:02.800]  會很容易聚焦在
[00:16:02.800 --> 00:16:04.800]  我的開心不開心的遭遇
[00:16:04.800 --> 00:16:06.800]  很影響自己
[00:16:06.800 --> 00:16:07.800]  我們會經常嘆氣
[00:16:07.800 --> 00:16:09.800]  為何自己會這麼不幸
[00:16:09.800 --> 00:16:12.800]  但今日我們可以從神的眼光
[00:16:12.800 --> 00:16:15.800]  從一個新的角度去看
[00:16:15.800 --> 00:16:17.800]  我們的人生
[00:16:17.800 --> 00:16:19.800]  你相不相信你是獨特的
[00:16:19.800 --> 00:16:21.800]  你是寶貴的
[00:16:21.800 --> 00:16:23.800]  你是王子和公主
[00:16:23.800 --> 00:16:26.800]  當然你喜歡做皇帝女皇都可以
[00:16:26.800 --> 00:16:30.800]  在神心目中你是非常之寶貴
[00:16:30.800 --> 00:16:34.800]  你的人生沒有人可以取替到
[00:16:34.800 --> 00:16:36.800]  你是獨一無二的
[00:16:36.800 --> 00:16:39.800]  無論你覺得自己的人生過往過得怎樣
[00:16:39.800 --> 00:16:43.800]  在神裏面你都是寶貴的
[00:16:43.800 --> 00:16:45.800]  你的一生
