
[00:00:00.000 --> 00:00:02.520]  原來我們過去一年
[00:02:18.560 --> 00:02:20.360]  如果分得這麼細微
[00:02:20.360 --> 00:02:21.720]  原來有好處
[00:02:21.720 --> 00:02:24.160]  這篇文章就說有四個好處
[00:02:24.160 --> 00:02:24.920]  第一
[00:02:24.920 --> 00:02:29.280]  他說可以給我們一個很重要的觀念
[00:02:29.280 --> 00:02:31.680]  就是所謂時間的管理
[00:02:31.680 --> 00:02:33.600]  一個time management
[00:02:33.600 --> 00:02:36.120]  就是說我們每一天怎樣用時間
[00:02:36.120 --> 00:02:38.800]  我們每一天怎樣去安排我們的時間
[00:02:38.800 --> 00:02:39.920]  譬如我們上班
[00:02:39.920 --> 00:02:41.840]  早上九點上班
[00:02:41.840 --> 00:02:42.880]  我們回到公司
[00:02:42.880 --> 00:02:44.600]  可能九點半開始見人
[00:02:44.600 --> 00:02:46.080]  見第一個的約會
[00:02:46.080 --> 00:02:47.200]  九點半至十點半
[00:02:47.200 --> 00:02:48.720]  然後十一點至十二點半
[00:02:48.720 --> 00:02:50.120]  或者什麼時間
[00:02:50.120 --> 00:02:54.080]  你會將時間一節一節很清晰地
[00:02:54.080 --> 00:02:57.360]  來分你要做的事情
[00:02:57.360 --> 00:02:58.760]  將你所要做的事情
[00:02:58.760 --> 00:03:01.040]  放在最適當的時間當中
[00:03:01.040 --> 00:03:06.320]  是一個很好的時間管理學的單位
[00:03:06.320 --> 00:03:07.440]  這是第一個好處
[00:03:07.440 --> 00:03:08.840]  第二個好處就是
[00:03:08.840 --> 00:03:13.080]  將時間分段完成工作告一段落
[00:03:13.080 --> 00:03:16.000]  可以去享受過去這段時間
[00:03:16.000 --> 00:03:18.600]  所努力的工作的成果
[00:03:18.600 --> 00:03:22.200]  或者檢討這件事可不可以改進
[00:03:22.200 --> 00:03:23.600]  我們年宵結束了
[00:03:23.600 --> 00:03:24.680]  我們已經說過了
[00:03:24.680 --> 00:03:25.880]  我們過去六天
[00:03:25.880 --> 00:03:29.400]  我們有六百人信耶穌和迴轉
[00:03:29.400 --> 00:03:30.360]  我們感謝神
[00:03:30.360 --> 00:03:33.240]  我們賣了差不多很多的貨品
[00:03:33.240 --> 00:03:34.880]  很多的錢
[00:03:34.880 --> 00:03:37.280]  雖然這些錢我們教會不拿
[00:03:37.280 --> 00:03:41.560]  我們全部奉獻給外面的扶貧機構
[00:03:41.560 --> 00:03:43.280]  所以我看到過去六天
[00:03:43.280 --> 00:03:46.320]  這個時段年宵結束了
[00:03:46.320 --> 00:03:47.520]  我們放完假回來
[00:03:47.520 --> 00:03:49.080]  我們會和工作人員走在一起
[00:03:49.080 --> 00:03:52.280]  去想一想過去六天的時間
[00:03:52.280 --> 00:03:53.800]  我們所做的年宵
[00:03:53.800 --> 00:03:56.480]  在明年如果我們再做的時候
[00:03:56.480 --> 00:03:58.080]  我們決定應該會再做的
[00:03:58.080 --> 00:04:00.440]  我們有沒有一些地方可以改進
[00:04:00.440 --> 00:04:01.840]  這是第二個好處
[00:04:01.840 --> 00:04:03.240]  第三個好處就是
[00:04:03.240 --> 00:04:05.960]  新的時間是做新的開始
[00:04:05.960 --> 00:04:08.920]  對舊的事情做一個結束
[00:04:08.920 --> 00:04:15.320]  不用被舊的事情所牽絆或煩憂
[00:04:15.320 --> 00:04:16.680]  從新的開始
[00:04:16.680 --> 00:04:19.200]  在過去未曾做過的事
[00:04:19.200 --> 00:04:21.760]  也可以嘗試做一些新的事
[00:04:21.760 --> 00:04:25.200]  原來做完了就完了
[00:04:25.200 --> 00:04:29.160]  不要被你過去的成功或失敗
[00:04:29.160 --> 00:04:31.000]  令你擔憂
[00:04:31.000 --> 00:04:34.240]  不要煩擾我們
[00:04:34.240 --> 00:04:36.040]  我們希望新的起步
[00:04:36.040 --> 00:04:37.680]  今年是新的一年開始
[00:04:37.680 --> 00:04:38.840]  我們不要被去年
[00:04:38.840 --> 00:04:40.720]  可能我們早知是這樣
[00:04:40.720 --> 00:04:41.640]  何必當初呢
[00:04:41.640 --> 00:04:42.600]  不要說這些
[00:04:42.600 --> 00:04:43.800]  新的一年開始
[00:04:43.800 --> 00:04:45.080]  不如想一想新的事
[00:04:45.080 --> 00:04:47.600]  去改變你自己
[00:04:47.600 --> 00:04:48.680]  在上星期
[00:04:48.680 --> 00:04:51.280]  我和一班同工吃盆菜
[00:04:51.280 --> 00:04:54.280]  有一班同工點了盆菜回來教會
[00:04:54.280 --> 00:04:55.800]  我們一起吃盆菜
[00:04:55.800 --> 00:04:56.720]  吃完盆菜
[00:04:56.720 --> 00:05:01.440]  有些未結婚的同工問結婚的同工
[00:05:01.440 --> 00:05:02.480]  喂喂喂
[00:05:02.480 --> 00:05:06.480]  你記不記得你何時求婚
[00:05:06.480 --> 00:05:08.160]  問同工何時求婚
[00:05:08.160 --> 00:05:09.840]  同工說何時求婚
[00:05:09.840 --> 00:05:11.120]  每個人都不敢說
[00:05:11.120 --> 00:05:13.480]  怕說錯
[00:05:13.480 --> 00:05:14.920]  我說
[00:05:14.920 --> 00:05:17.320]  今天師母也在
[00:05:17.320 --> 00:05:18.480]  我就說
[00:05:18.480 --> 00:05:21.040]  我好像沒甚麼求婚
[00:05:21.040 --> 00:05:22.120]  那時我不是很流行
[00:05:22.120 --> 00:05:23.160]  三十多年前
[00:05:23.160 --> 00:05:24.720]  好像不是很流行
[00:05:24.720 --> 00:05:27.240]  因為現在求婚有很多方法
[00:05:27.240 --> 00:05:29.560]  那時我們好像沒甚麼求婚
[00:05:29.560 --> 00:05:32.400]  因為我和師母當時打算訂婚
[00:05:32.400 --> 00:05:33.840]  誰知媽媽說不用訂婚了
[00:05:33.840 --> 00:05:35.240]  結婚吧
[00:05:35.240 --> 00:05:35.960]  不知道有沒有求婚
[00:05:35.960 --> 00:05:37.120]  我也忘記了
[00:05:37.120 --> 00:05:40.360]  不過師母以前經常問我一個問題
[00:05:40.360 --> 00:05:42.040]  做太太記得要問這個問題
[00:05:42.040 --> 00:05:44.280]  一定要問這個問題
[00:05:44.280 --> 00:05:48.160]  你記不記得第一天拍拖
[00:05:48.160 --> 00:05:50.200]  不只是何時
[00:05:50.200 --> 00:05:52.040]  第一天拍拖
[00:05:52.040 --> 00:05:53.840]  我穿甚麼衣服
[00:05:53.840 --> 00:05:55.320]  你記不記得
[00:05:55.320 --> 00:05:59.200]  你記不記得你和現在太太
[00:05:59.200 --> 00:06:00.800]  第一天拍拖穿甚麼衣服
[00:06:00.800 --> 00:06:02.480]  師母那時問我
[00:06:02.480 --> 00:06:04.800]  我記得
[00:06:04.800 --> 00:06:05.720]  我記得
[00:06:05.720 --> 00:06:06.600]  我教你
[00:06:06.600 --> 00:06:09.040]  如果暫時未開始拍拖記得
[00:06:09.040 --> 00:06:11.200]  如果第一天拍拖一定要做一件事
[00:06:11.200 --> 00:06:14.920]  拍一張相
[00:06:14.920 --> 00:06:16.360]  我第一天拍拖還記得
[00:06:16.360 --> 00:06:20.120]  師母穿一件鮮黃色的風衣
[00:06:20.120 --> 00:06:21.720]  還有樣子是怎樣我都記得
[00:06:21.720 --> 00:06:25.320]  一張相
[00:06:25.320 --> 00:06:27.000]  所以你想想
[00:06:27.000 --> 00:06:30.680]  原來時間是可以這麼有用
[00:06:30.680 --> 00:06:32.640]  去到最後
[00:06:32.640 --> 00:06:35.480]  他說新的開始對應舊的習慣
[00:06:35.480 --> 00:06:37.480]  觀念可以有所改變
[00:06:37.480 --> 00:06:38.960]  新的一年開始
[00:06:38.960 --> 00:06:43.120]  亦是我們人生改變一個好的時機
[00:06:43.120 --> 00:06:45.080]  舊的不是不好
[00:06:45.080 --> 00:06:46.480]  不過舊的當中
[00:06:46.480 --> 00:06:50.120]  有些事情可以在今天去改變
[00:06:50.120 --> 00:06:53.160]  這個正正就是我們《聖經》裏所說的
[00:06:53.160 --> 00:06:54.280]  保羅所說的
[00:06:54.280 --> 00:06:56.000]  忘記背後
[00:06:56.000 --> 00:06:57.520]  努力面前
[00:06:57.520 --> 00:07:00.520]  向著標竿直跑
[00:07:00.520 --> 00:07:02.240]  舊的不是不好
[00:07:02.240 --> 00:07:04.480]  上帝藉著保羅叫我們忘記背後
[00:07:04.480 --> 00:07:07.480]  不是說真的可以忘記過去的事
[00:07:07.480 --> 00:07:08.840]  上帝藉著保羅提醒我們
[00:07:08.840 --> 00:07:12.360]  他說今天我們不要被過去的傳統
[00:07:12.360 --> 00:07:14.520]  永遠綁住我們
[00:07:14.520 --> 00:07:19.760]  讓教會好像永遠都不能改變任何的事
[00:07:19.760 --> 00:07:21.080]  不是說舊的不好
[00:07:21.080 --> 00:07:24.960]  以前很多舊的詩歌可能是很好的
[00:07:24.960 --> 00:07:26.320]  不過為什麼我們教會
[00:07:26.320 --> 00:07:29.480]  這十二十年都是唱一些比較新的詩歌
[00:07:29.480 --> 00:07:31.200]  我們覺得比較新的詩歌
[00:07:31.200 --> 00:07:33.200]  比較容易唱
[00:07:33.200 --> 00:07:34.480]  不是舊的不好
[00:07:34.480 --> 00:07:35.800]  不過在新的開始
[00:07:35.800 --> 00:07:38.240]  我們會試一下用新的方式
[00:07:38.240 --> 00:07:40.280]  我們有琴有鼓
[00:07:40.280 --> 00:07:41.600]  不是說我們新潮
[00:07:41.600 --> 00:07:43.360]  而是我們覺得在這個世代當中
[00:07:43.360 --> 00:07:46.280]  我們會不會有些更新
[00:07:46.280 --> 00:07:47.360]  有些突破
[00:07:47.360 --> 00:07:50.280]  以致我們去迎合這個世代當中
[00:07:50.280 --> 00:07:53.920]  方式來將福音帶給更多的人
[00:07:53.920 --> 00:07:56.160]  我們的真理是不變的
[00:07:56.160 --> 00:07:58.160]  我們的福音是不可以變的
[00:07:58.160 --> 00:08:00.760]  不過我們可以變就是我們的方法
[00:08:00.760 --> 00:08:02.840]  更新就是這個意思
[00:08:02.840 --> 00:08:04.480]  將我們的生命去更新
[00:08:04.480 --> 00:08:06.560]  我們不是說舊的傳統不好
[00:08:06.560 --> 00:08:08.520]  而是我們在新的開始
[00:08:08.520 --> 00:08:10.760]  我們怎樣將我們的生命
[00:08:10.760 --> 00:08:15.600]  能夠更加去過一個上帝所喜悅的人生
[00:08:15.600 --> 00:08:17.000]  以致我們的生命
[00:08:17.000 --> 00:08:19.920]  不是永遠停頓在某一個時間當中
[00:08:19.920 --> 00:08:20.720]  我們夠了
[00:08:20.720 --> 00:08:21.640]  我們就是這樣的
[00:08:21.640 --> 00:08:23.280]  我們不用再進步了
[00:08:23.280 --> 00:08:24.120]  弟兄姊妹
[00:08:24.120 --> 00:08:25.240]  忘記背後
[00:08:25.240 --> 00:08:27.760]  就是就算我們過去的成功
[00:08:27.760 --> 00:08:29.000]  我們都要忘記
[00:08:29.000 --> 00:08:30.960]  因為過去的成功
[00:08:30.960 --> 00:08:33.080]  不代表未來的成功
[00:08:33.080 --> 00:08:34.600]  去年的貨不要賣
[00:08:34.600 --> 00:08:36.600]  不代表今年的貨不要賣
[00:08:36.600 --> 00:08:39.000]  就算明年年宵
[00:08:39.000 --> 00:08:41.000]  不一定賣今年的貨
[00:08:41.000 --> 00:08:42.880]  我們以為今年的貨好賣
[00:08:42.880 --> 00:08:43.800]  明年再賣
[00:08:43.800 --> 00:08:44.680]  可能沒有人要
[00:08:44.680 --> 00:08:46.160]  因為可能已經賣了
[00:08:46.160 --> 00:08:47.560]  還要買
[00:08:47.560 --> 00:08:48.280]  都還沒爛
[00:08:48.280 --> 00:08:50.200]  教會的東西通常都耐用
[00:08:50.200 --> 00:08:51.880]  用幾年都不爛
[00:08:51.880 --> 00:08:53.240]  所以變成沒理由的
[00:08:53.240 --> 00:08:54.760]  一定要想一些新的東西
[00:08:54.760 --> 00:08:56.760]  用新的方向
[00:08:56.760 --> 00:08:58.760]  來做一些新的事
[00:08:58.760 --> 00:08:59.680]  弟兄姊妹
[00:08:59.680 --> 00:09:02.360]  我覺得挺有意思
[00:09:02.360 --> 00:09:04.040]  以致當我自己再去想
[00:09:04.040 --> 00:09:05.080]  回顧
[00:09:05.080 --> 00:09:06.520]  再去想時間
[00:09:06.520 --> 00:09:08.320]  再去想前瞻
[00:09:08.320 --> 00:09:10.960]  我希望以下有三樣東西
[00:09:10.960 --> 00:09:12.440]  是一個前瞻來的
[00:09:12.440 --> 00:09:13.640]  希望這三樣東西
[00:09:13.640 --> 00:09:15.400]  是我們彼此之間
[00:09:15.400 --> 00:09:18.080]  我們可以共同的勉勵
[00:09:18.080 --> 00:09:19.240]  我們跟隔壁說
[00:09:19.240 --> 00:09:20.480]  我們用以下三件事
[00:09:20.480 --> 00:09:22.520]  未來一年我們彼此勉勵好嗎
[00:09:22.520 --> 00:09:25.360]  我們彼此的勉勵好嗎
[00:09:25.360 --> 00:09:27.160]  第一
[00:09:27.160 --> 00:09:29.480]  我們要改變我們的態度
[00:09:29.480 --> 00:09:31.400]  和我們的想法
[00:09:31.400 --> 00:09:33.240]  我們要改變我們的態度
[00:09:33.240 --> 00:09:35.000]  和我們的想法
[00:09:35.000 --> 00:09:35.960]  弟兄姊妹
[00:09:35.960 --> 00:09:36.840]  我們的行為
[00:09:36.840 --> 00:09:38.240]  在心理學家來說
[00:09:38.240 --> 00:09:39.320]  我們的行為
[00:09:39.320 --> 00:09:41.760]  是主宰在我們的思想
[00:09:41.760 --> 00:09:42.480]  即是說
[00:09:42.480 --> 00:09:44.120]  今天我們的思想
[00:09:44.120 --> 00:09:46.400]  是掌管著我們的行為
[00:09:46.400 --> 00:09:47.320]  我們不可以說
[00:09:47.320 --> 00:09:49.560]  只是逼自己要改變我們的行為
[00:09:49.560 --> 00:09:51.640]  如果今天我們要改變我們的行為
[00:09:51.640 --> 00:09:52.960]  是需要求神
[00:09:52.960 --> 00:09:55.040]  去改變我們的思想
[00:09:55.040 --> 00:09:55.840]  弟兄姊妹
[00:09:55.840 --> 00:09:57.200]  我記得我小時候
[00:09:57.200 --> 00:09:58.960]  我小時候未信耶穌之前
[00:09:58.960 --> 00:10:01.480]  我很喜歡做一樣東西
[00:10:01.480 --> 00:10:03.360]  是我的陋習
[00:10:03.360 --> 00:10:04.400]  這個陋習就是
[00:10:04.400 --> 00:10:06.120]  我很喜歡說粗口
[00:10:06.120 --> 00:10:07.520]  我小時候很喜歡說粗口
[00:10:07.520 --> 00:10:08.520]  我經常覺得
[00:10:08.520 --> 00:10:10.440]  其實我知道不好聽
[00:10:10.440 --> 00:10:11.080]  你知不知道
[00:10:11.080 --> 00:10:12.000]  說粗口的人
[00:10:12.000 --> 00:10:13.120]  都知道是不好聽
[00:10:13.120 --> 00:10:14.480]  我都覺得是不好聽
[00:10:14.480 --> 00:10:15.320]  不過
[00:10:15.320 --> 00:10:17.000]  真的好像沒辦法去改變
[00:10:17.000 --> 00:10:18.400]  年年去到年三十晚
[00:10:18.400 --> 00:10:20.280]  我自己都立志的
[00:10:20.280 --> 00:10:21.080]  說完今晚
[00:10:21.080 --> 00:10:22.200]  明天不說了
[00:10:22.200 --> 00:10:23.080]  明天不說了
[00:10:23.080 --> 00:10:24.160]  我都立志的
[00:10:24.160 --> 00:10:25.680]  但去到第二天我就開始說
[00:10:25.680 --> 00:10:26.480]  不知為何
[00:10:26.480 --> 00:10:27.960]  明知不好聽
[00:10:27.960 --> 00:10:28.720]  回到家裡覺得
[00:10:28.720 --> 00:10:29.440]  為何又說
[00:10:29.440 --> 00:10:31.240]  沒有人說這麼難聽的東西
[00:10:31.240 --> 00:10:33.240]  但永遠都改不了
[00:10:33.240 --> 00:10:36.640]  直至到信耶穌那天
[00:10:36.640 --> 00:10:38.320]  當我一信耶穌那天
[00:10:38.320 --> 00:10:39.120]  嘩
[00:10:39.120 --> 00:10:39.920]  忽然之間
[00:10:39.920 --> 00:10:41.080]  完全不說
[00:10:41.080 --> 00:10:43.280]  上帝讓我能夠看到
[00:10:43.280 --> 00:10:44.520]  原來信耶穌
[00:10:44.520 --> 00:10:46.880]  是改變了我自己的思想
[00:10:46.880 --> 00:10:47.880]  改變了我的生命
[00:10:47.880 --> 00:10:49.400]  以至到我這個陋習
[00:10:49.400 --> 00:10:50.880]  即時改了
[00:10:50.880 --> 00:10:52.280]  講完後書第五章
[00:10:52.280 --> 00:10:53.760]  我們讀一讀這三次聖經
[00:10:53.760 --> 00:10:55.280]  準備 1 2 3
[00:10:55.280 --> 00:10:57.320]  若有人在基督裡
[00:10:57.320 --> 00:10:59.200]  他就是新祖的人
[00:10:59.200 --> 00:11:00.440]  舊事已過
[00:11:00.440 --> 00:11:02.240]  都變成新的了
[00:11:02.240 --> 00:11:04.280]  一切都事出於神
[00:11:04.280 --> 00:11:07.480]  他藉著基督使我們與他和好
[00:11:07.480 --> 00:11:10.280]  又將勸人與他和好的積分
[00:11:10.280 --> 00:11:11.480]  賜給我們
[00:11:11.480 --> 00:11:13.480]  這就是神在基督裡
[00:11:13.480 --> 00:11:15.720]  叫世人與自己和好
[00:11:15.720 --> 00:11:17.560]  不將他們的過犯
[00:11:17.560 --> 00:11:19.320]  歸到他們身上
[00:11:19.320 --> 00:11:21.840]  並且將這和好的道理
[00:11:21.840 --> 00:11:23.200]  託付給我們
[00:11:23.200 --> 00:11:24.680]  我們很喜歡第十七節
[00:11:24.680 --> 00:11:26.960]  若有人在基督裡
[00:11:26.960 --> 00:11:29.160]  他就是新祖的人
[00:11:29.160 --> 00:11:29.960]  舊事已過
[00:11:29.960 --> 00:11:31.080]  都變成新的了
[00:11:31.080 --> 00:11:33.320]  我們很多時候將這聖經的解釋
[00:11:33.320 --> 00:11:35.560]  解釋得未必是百分之百完全
[00:11:35.560 --> 00:11:36.640]  不是錯的
[00:11:36.640 --> 00:11:38.920]  我們做了基督徒
[00:11:38.920 --> 00:11:39.560]  新人
[00:11:39.560 --> 00:11:40.600]  新祖的人
[00:11:40.600 --> 00:11:42.200]  有首詩歌也叫做新祖的人
[00:11:42.200 --> 00:11:43.000]  新祖的人
[00:11:43.000 --> 00:11:44.440]  就變成我們甚麼都可以
[00:11:44.440 --> 00:11:45.160]  就像我說的
[00:11:45.160 --> 00:11:46.000]  你很厲害
[00:11:46.000 --> 00:11:46.760]  一信耶穌
[00:11:46.760 --> 00:11:48.880]  就馬上不說髒話
[00:11:48.880 --> 00:11:49.720]  是的
[00:11:49.720 --> 00:11:50.920]  感謝主
[00:11:50.920 --> 00:11:51.840]  但另一方面
[00:11:51.840 --> 00:11:54.200]  原來我發覺一個新祖的人
[00:11:54.200 --> 00:11:56.120]  不是說一信耶穌
[00:11:56.120 --> 00:11:58.480]  你過去所有的陋習
[00:11:58.480 --> 00:11:59.800]  完全改變了
[00:11:59.800 --> 00:12:00.840]  即是說一信耶穌
[00:12:00.840 --> 00:12:03.040]  馬上頭上有個白圈
[00:12:03.040 --> 00:12:05.360]  白圈就說我是一個聖人
[00:12:05.360 --> 00:12:07.080]  但聽誌會不是的
[00:12:07.080 --> 00:12:08.560]  原來今天信耶穌
[00:12:08.560 --> 00:12:09.360]  沒錯
[00:12:09.360 --> 00:12:10.720]  我們有些的陋習
[00:12:10.720 --> 00:12:12.920]  是可以即時改變
[00:12:12.920 --> 00:12:14.600]  等於很多見證就說
[00:12:14.600 --> 00:12:16.680]  我信耶穌之前是很喜歡發脾氣
[00:12:16.680 --> 00:12:17.760]  信耶穌之後
[00:12:17.760 --> 00:12:20.000]  我發脾氣是少了
[00:12:20.000 --> 00:12:21.560]  不是說沒有
[00:12:21.560 --> 00:12:24.360]  所以有時一些未信的朋友跟我們說
[00:12:24.360 --> 00:12:26.360]  你基督徒還發脾氣
[00:12:26.360 --> 00:12:28.680]  基督徒不可以發脾氣
[00:12:28.680 --> 00:12:29.520]  聖經說
[00:12:29.520 --> 00:12:33.360]  不可含怒到日落
[00:12:33.360 --> 00:12:34.840]  所以早上發脾氣就划算一點
[00:12:34.840 --> 00:12:36.880]  晚上發脾氣就不划算
[00:12:36.880 --> 00:12:37.800]  換句話說
[00:12:37.800 --> 00:12:39.840]  我們不是不可以發脾氣
[00:12:39.840 --> 00:12:41.120]  不過我們都要小心
[00:12:41.120 --> 00:12:43.480]  怎樣去處理我們的怒怒
[00:12:43.480 --> 00:12:44.400]  等於說
[00:12:44.400 --> 00:12:46.400]  做了基督徒
[00:12:46.400 --> 00:12:48.280]  不是說我今天一做基督徒
[00:12:48.280 --> 00:12:51.600]  我全部都百分之百完全變了
[00:12:51.600 --> 00:12:54.960]  變成一個都好像不是我的那樣的人
[00:12:54.960 --> 00:12:57.160]  我仍然都有我的情緒
[00:12:57.160 --> 00:12:58.960]  仍然我都有些陋習
[00:12:58.960 --> 00:13:01.360]  不過這句聖經提醒我們
[00:13:01.360 --> 00:13:03.680]  舊事已過都變成新的了
[00:13:03.680 --> 00:13:05.800]  因為在整個神學觀點那邊
[00:13:05.800 --> 00:13:08.360]  有一個觀點叫做「成性」
[00:13:08.360 --> 00:13:10.640]  英文叫做Sanctification
[00:13:10.640 --> 00:13:13.200]  一個「成性」是一個過程
[00:13:13.200 --> 00:13:15.040]  即是說今天我信耶穌
[00:13:15.040 --> 00:13:18.160]  原來上帝給了我們一個能力
[00:13:18.160 --> 00:13:20.840]  這個能力就是可以幫我們
[00:13:20.840 --> 00:13:24.080]  去過一個「成性」的過程
[00:13:24.080 --> 00:13:26.000]  有一天我們回到天家
[00:13:26.000 --> 00:13:27.040]  我們可以跟主說
[00:13:27.040 --> 00:13:27.920]  主啊感謝你
[00:13:27.920 --> 00:13:30.200]  因為你的能力是幫助我
[00:13:30.200 --> 00:13:31.120]  能夠每一天
[00:13:31.120 --> 00:13:32.800]  去走這條人生的路上
[00:13:32.800 --> 00:13:34.640]  我們每一天都可以更新
[00:13:34.640 --> 00:13:35.960]  每一天都可以更新
[00:13:35.960 --> 00:13:37.080]  每一天都可以更新
[00:13:37.080 --> 00:13:38.000]  去到有一天
[00:13:38.000 --> 00:13:39.200]  回到天家的時候
[00:13:39.200 --> 00:13:39.840]  我們跟主說
[00:13:39.840 --> 00:13:40.880]  主啊
[00:13:40.880 --> 00:13:43.480]  我已經由昔日的三十分
[00:13:43.480 --> 00:13:44.960]  去到現在九十分
[00:13:44.960 --> 00:13:48.360]  因為我們不可能百分之一百是完全的
[00:13:48.360 --> 00:13:49.960]  因為我們始終都是人
[00:13:49.960 --> 00:13:51.120]  所以我們經常說
[00:13:51.120 --> 00:13:55.920]  教會是一群蒙恩的人走在一起
[00:13:55.920 --> 00:13:57.360]  罪人
[00:13:57.360 --> 00:13:58.680]  我們是蒙了恩
[00:13:58.680 --> 00:14:02.160]  不過仍然是一群蒙恩的罪人走在一起
[00:14:02.160 --> 00:14:03.640]  所以說教會有沒有問題
[00:14:03.640 --> 00:14:05.040]  教會一定有問題的
[00:14:05.040 --> 00:14:07.040]  因為就算沒有問題
[00:14:07.040 --> 00:14:08.240]  當我加入教會
[00:14:08.240 --> 00:14:09.480]  就有問題的
[00:14:09.480 --> 00:14:10.880]  因為我是人
[00:14:10.880 --> 00:14:13.800]  始終有人的問題在教會那邊
[00:14:13.800 --> 00:14:15.240]  所以我們讀這段聖經
[00:14:15.240 --> 00:14:16.280]  我們要小心
[00:14:16.280 --> 00:14:18.040]  不是說一算耶穌
[00:14:18.040 --> 00:14:19.880]  就百分之一百完全變了
[00:14:19.880 --> 00:14:21.920]  而是我們有一個能力
[00:14:21.920 --> 00:14:26.560]  去過一個誠信的進程
[00:14:26.560 --> 00:14:27.960]  所以弟兄姊妹
[00:14:27.960 --> 00:14:29.560]  求主幫助我們
[00:14:29.560 --> 00:14:31.440]  在生日當中
[00:14:31.440 --> 00:14:34.640]  求神給我們能力去改變我們的思想
[00:14:34.640 --> 00:14:35.880]  改變我們的思想
[00:14:35.880 --> 00:14:37.520]  因為我們的思想改變
[00:14:37.520 --> 00:14:40.400]  我們的行為就一定改變
[00:14:40.400 --> 00:14:41.680]  所以跟教友說
[00:14:41.680 --> 00:14:43.120]  要改變我們的思想
[00:14:43.120 --> 00:14:45.360]  求神改變我們的思想
[00:14:45.360 --> 00:14:46.400]  同樣
[00:14:46.400 --> 00:14:47.200]  大家都知道
[00:14:47.200 --> 00:14:49.520]  過去我都是因為身體的緣故
[00:14:49.520 --> 00:14:51.360]  開始瘦身
[00:14:51.360 --> 00:14:53.520]  開始減肥的意思
[00:14:53.520 --> 00:14:55.320]  不是因為我想減肥
[00:14:55.320 --> 00:14:57.120]  其實很多弟兄姊妹跟我說
[00:14:57.120 --> 00:14:59.120]  好像我肥一點好像有趣一點
[00:14:59.120 --> 00:15:01.920]  瘦了好像反而沒那麼有趣
[00:15:01.920 --> 00:15:04.560]  但因為我身體需要減肥
[00:15:04.560 --> 00:15:06.920]  但營養師跟我說
