
[00:00:00.000 --> 00:00:02.000]  回到希伯來書
[00:03:04.480 --> 00:03:06.760]  羅亞爲耶和華祝了一座壇,
[00:03:06.760 --> 00:03:11.040]  那各種潔淨的生畜和各種潔淨的飛鳥,
[00:03:11.040 --> 00:03:13.680]  獻在壇上爲帆祭。
[00:03:13.680 --> 00:03:16.880]  耶和華聞了那輕香之氣。
[00:03:16.880 --> 00:03:18.280]  耶和華心裏說:
[00:03:18.280 --> 00:03:22.480]  「我不再因人的緣故作咒土地,
[00:03:22.480 --> 00:03:26.160]  因爲人從幼年就心裏懷着惡念,
[00:03:26.160 --> 00:03:30.400]  我也不再照我曾造的毀滅一切生物了。
[00:03:30.400 --> 00:03:39.240]  地還存在的時候,殺種、收割、寒暑、冬夏、晝夜都永不止息。」
[00:03:39.240 --> 00:03:42.200]  羅亞方舟是一個很複雜的故事來的,
[00:03:42.200 --> 00:03:44.240]  你看幾張聖經有很多枝節的,
[00:03:44.240 --> 00:03:48.040]  我們可以從這個創世紀羅亞方舟的故事當中,
[00:03:48.040 --> 00:03:50.040]  其實可以讀到很多教訓的,
[00:03:50.040 --> 00:03:54.960]  但是今天我們只是注重在《希伯來書》第十一章第七節,
[00:03:54.960 --> 00:03:58.200]  我們剛纔讀到的經文當中,
[00:03:58.200 --> 00:04:04.080]  《希伯來書》作者從羅亞生命中看到一個重點就是信心這個問題。
[00:04:04.080 --> 00:04:08.480]  有時候瞭解聖經的原文的文法,
[00:04:08.480 --> 00:04:09.920]  比如說希臘文,
[00:04:09.920 --> 00:04:12.800]  是可以有些深層次的啓發的,
[00:04:12.800 --> 00:04:15.560]  但是就算你不懂得讀希臘文,
[00:04:15.560 --> 00:04:20.040]  有時候拿着一本比較直譯的英文譯本,
[00:04:20.040 --> 00:04:24.760]  也可以看到一些巧妙和端倪在當中。
[00:04:24.760 --> 00:04:29.160]  希臘文其實動詞就有分幾個語態的,
[00:04:29.160 --> 00:04:30.680]  有主動語態,
[00:04:30.680 --> 00:04:34.120]  就是主詞是採取這個動作的,
[00:04:34.120 --> 00:04:35.480]  有被動語態,
[00:04:35.480 --> 00:04:38.200]  就是主詞是接受一個動作的,
[00:04:38.200 --> 00:04:40.640]  還有一種叫做中間的語態,
[00:04:40.640 --> 00:04:41.640]  Middle voice的,
[00:04:41.640 --> 00:04:45.600]  中間語態通常是一個主詞做的動作,
[00:04:45.600 --> 00:04:48.960]  但是對主詞本身又受到一個影響的,
[00:04:48.960 --> 00:04:52.720]  所以就是Active voice, Passive voice, 和Middle voice。
[00:04:52.720 --> 00:04:57.640]  如果你看一下希伯來書第十一章第七節的時候,
[00:04:57.640 --> 00:04:58.600]  我不知道大家看不看得到,
[00:04:58.600 --> 00:05:00.160]  可能是怨笑了,
[00:05:00.160 --> 00:05:03.440]  基本上裏面有五個不同的動詞,
[00:05:03.440 --> 00:05:08.200]  你可以看到前兩個是用被動語態來寫的,
[00:05:08.200 --> 00:05:09.040]  在《聖經》當中,
[00:05:09.040 --> 00:05:11.280]  當我們看到一些被動語態的時候,
[00:05:11.280 --> 00:05:13.280]  很多時候是誰做的?
[00:05:13.280 --> 00:05:14.160]  神做的,
[00:05:14.160 --> 00:05:15.760]  神主動做的動作,
[00:05:15.760 --> 00:05:19.120]  所以我們有時候花名叫做Divine passive,
[00:05:19.120 --> 00:05:21.560]  就是神主動我們是被動的,
[00:05:21.560 --> 00:05:25.400]  因此羅亞是神行動的接受者,
[00:05:25.400 --> 00:05:28.840]  神給了一些指示羅亞,
[00:05:28.840 --> 00:05:33.960]  也是神使羅亞產生一個敬畏的心,
[00:05:33.960 --> 00:05:38.440]  接下來兩個的動詞是用主動語態來寫的,
[00:05:38.440 --> 00:05:43.720]  這兩個動詞表示是羅亞自己採取的回應的動作,
[00:05:43.720 --> 00:05:44.840]  羅亞做了什麼呢?
[00:05:44.840 --> 00:05:45.320]  第一,
[00:05:45.320 --> 00:05:47.360]  他建造了一個方舟,
[00:05:47.360 --> 00:05:53.600]  基本上是一艘救生船,
[00:05:53.600 --> 00:05:57.320]  這艘救生船拯救了他的家人,
[00:05:57.320 --> 00:05:59.560]  同時另一個主動就是,
[00:05:59.560 --> 00:06:06.080]  他的信心也成爲了對羅亞時代不信神的人的一個審判,
[00:06:06.080 --> 00:06:10.880]  然後最後一個動詞是用一箇中間語氣來寫出來的,
[00:06:10.880 --> 00:06:13.880]  羅亞承受了一個義,
[00:06:13.880 --> 00:06:17.840]  神是神的義的源頭,
[00:06:17.840 --> 00:06:23.360]  但是透過建造方舟表達這一個信心的行爲,
[00:06:23.360 --> 00:06:28.040]  神就將他揀選的羅亞的義給了羅亞,
[00:06:28.040 --> 00:06:32.040]  所以羅亞建造方舟就證明了羅亞對神是有信心,
[00:06:32.040 --> 00:06:37.800]  神是藉着這個信心將這個義給了羅亞,
[00:06:37.800 --> 00:06:40.240]  因此其實在這一節的聖經裏面,
[00:06:40.240 --> 00:06:42.920]  我們可以看到一個救贖過程,
[00:06:42.920 --> 00:06:47.120]  當中有神在他那邊採取的動作,
[00:06:47.120 --> 00:06:50.120]  也有神在他那邊回應的動作,
[00:06:50.120 --> 00:06:53.040]  還有雙方中間相遇的結果,
[00:06:53.040 --> 00:06:59.600]  這些動作其實都是透過信心發生的,
[00:06:59.600 --> 00:07:03.840]  我們有時候說欣順清義或者藉着信心,
[00:07:03.840 --> 00:07:07.600]  或者透過信心究竟是什麼意思呢?
[00:07:07.600 --> 00:07:11.280]  雖然我們說相信believe這個詞是一個動詞,
[00:07:11.280 --> 00:07:14.320]  但是你與其說信心是一個動作,
[00:07:14.320 --> 00:07:19.760]  不如說信心其實是一個信徒生命的一個狀況,
[00:07:19.760 --> 00:07:22.680]  如果我們的生命的每一件事件,
[00:07:22.680 --> 00:07:24.960]  是這個故事的前景,
[00:07:24.960 --> 00:07:26.800]  即是一些發生了的動作,
[00:07:26.800 --> 00:07:29.720]  信心其實就是一個大的情況,
[00:07:29.720 --> 00:07:31.520]  大的背景,
[00:07:31.520 --> 00:07:35.040]  因此通常我們可以將透過信心,
[00:07:35.040 --> 00:07:40.840]  可以解讀爲當一個人對神有信心的時候發生的事情,
[00:07:40.840 --> 00:07:45.560]  就是當你有信心在你的生命當中的時候,
[00:07:45.560 --> 00:07:47.760]  會發生的事情,
[00:07:47.760 --> 00:07:53.240]  這段經文給我們看到當一個人有信心的時候會發生的事情,
[00:07:53.240 --> 00:07:56.560]  第一,當一個人對神有信心的時候,
[00:07:56.560 --> 00:07:59.600]  他會接受從神而來的知識,
[00:07:59.600 --> 00:08:03.280]  從神而來的指示、命令,
[00:08:03.280 --> 00:08:06.120]  即使那些知識是很難相信的,
[00:08:06.120 --> 00:08:10.120]  即使那些命令的指示是很難執行的,
[00:08:10.120 --> 00:08:13.640]  第二,當一個人對神有信心的時候,
[00:08:13.640 --> 00:08:19.160]  他會因爲對神的敬畏而用行動來回應,
[00:08:19.160 --> 00:08:22.640]  第三,當一個人對神有信心的時候,
[00:08:22.640 --> 00:08:26.800]  他會將這個救恩的機會帶給他身邊的人,
[00:08:26.800 --> 00:08:28.840]  包括他的家人,
[00:08:28.840 --> 00:08:32.040]  第四,當一個人對神有信心的時候,
[00:08:32.040 --> 00:08:38.640]  他也會將這個審判帶給那些拒絕神的知識和神的命令的人,
[00:08:38.640 --> 00:08:42.360]  第五,當一個人對神有信心的時候,
[00:08:42.360 --> 00:08:46.160]  他會讓自己去承受從神而來的意義,
[00:08:46.160 --> 00:08:50.880]  這個就是希伯來書第十一章第七節簡略的內容了,
[00:08:50.880 --> 00:08:53.080]  首先講第一個point,
[00:08:53.080 --> 00:08:55.480]  當一個人對神有信心的時候,
[00:08:55.480 --> 00:09:01.000]  他會接受神賜給他的知識和神賜給他的指示,
[00:09:01.000 --> 00:09:02.800]  即使這些知識是很難相信的,
[00:09:02.800 --> 00:09:05.040]  這些指示是很難執行的,
[00:09:05.040 --> 00:09:11.040]  你想想洪水會使人類滅絕這個想法,
[00:09:11.040 --> 00:09:12.720]  當他聽到這個的時候,
[00:09:12.720 --> 00:09:16.360]  其實當時來說我想是很令人難以想象的,
[00:09:16.360 --> 00:09:18.600]  他從來沒見過這樣的情景,
[00:09:18.600 --> 00:09:25.560]  我其實覺得加州那些氣候可能都挺近地中海那些氣候的,
[00:09:25.560 --> 00:09:27.880]  那不是真的整天下雨的嘛,
[00:09:27.880 --> 00:09:32.160]  聖經那裏說大雨連續下了四十天,
[00:09:32.160 --> 00:09:36.200]  你想想就好像我們今天下午出師有個會,
[00:09:36.200 --> 00:09:37.280]  明天開始下雨,
[00:09:37.280 --> 00:09:40.160]  一直下到11月16號,
[00:09:40.160 --> 00:09:42.280]  即是艾迪做戲的時候,
[00:09:42.280 --> 00:09:44.960]  連續下六個禮拜,
[00:09:44.960 --> 00:09:48.640]  下次會有大會之前才下雨,
[00:09:48.640 --> 00:09:51.600]  六個禮拜下雨大家可不可以想象一下,
[00:09:51.600 --> 00:09:55.120]  我就在波士頓,
[00:09:55.120 --> 00:09:58.280]  連續四十天冰天雪地都見過,
[00:09:58.280 --> 00:10:02.240]  但你想加州你如果告訴別人連續下六個禮拜雨,
[00:10:02.240 --> 00:10:03.600]  我想是挺罕見,
[00:10:03.600 --> 00:10:07.400]  我想大家都沒辦法想象這個情景,
[00:10:07.400 --> 00:10:13.680]  但是羅亞憑着這個信心接受了神對他的預言,
[00:10:13.680 --> 00:10:18.520]  你想想建造方舟這個工程都很難執行,
[00:10:18.520 --> 00:10:21.120]  可能在這個時間之前,
[00:10:21.120 --> 00:10:22.960]  他們連船這個東西都沒想過,
[00:10:22.960 --> 00:10:26.360]  可能這個船這個概念都沒有,
[00:10:26.360 --> 00:10:28.520]  怎麼做這個救生艇呢?
[00:10:28.520 --> 00:10:31.280]  我們叫方舟其實實際上是救生艇,
[00:10:31.280 --> 00:10:35.840]  難怪這個方舟用了這麼多年時間才做得好,
[00:10:35.840 --> 00:10:40.280]  哪裏找那麼多那些樹木來呢?
[00:10:40.280 --> 00:10:42.000]  有排斬,
[00:10:42.000 --> 00:10:44.240]  還有你知道我們剛纔沒讀,
[00:10:44.240 --> 00:10:46.200]  他還要去收集各類的動物,
[00:10:46.200 --> 00:10:48.560]  哪裏找那麼多動物出來呢?
[00:10:48.560 --> 00:10:50.320]  都沒辦法想象,
[00:10:50.320 --> 00:10:55.080]  但是羅亞不僅是相信神關於洪水的預言,
[00:10:55.080 --> 00:11:00.280]  他是憑着信心接納了這個建造方舟的工程,
[00:11:00.280 --> 00:11:07.520]  並且是遵從神的指示去做這件事,
[00:11:07.520 --> 00:11:09.640]  前所未見的事情,
[00:11:09.640 --> 00:11:14.280]  正是神挑戰一個人信心成長的方法來的,
[00:11:14.280 --> 00:11:17.480]  而在阿書第四十三章十八到十九節說,
[00:11:17.480 --> 00:11:18.320]  神說,
[00:11:18.320 --> 00:11:20.440]  你們不要追念從前的事,
[00:11:20.440 --> 00:11:22.720]  也不要思想古時的事,
[00:11:22.720 --> 00:11:25.240]  看啊,我要行一件新事,
[00:11:25.240 --> 00:11:26.760]  如今就要顯明,
[00:11:26.760 --> 00:11:28.040]  你們豈不知道嗎?
[00:11:28.040 --> 00:11:30.280]  我必在曠野開道路,
[00:11:30.280 --> 00:11:32.800]  在沙漠開江河,
[00:11:32.800 --> 00:11:33.680]  前所未見的,
[00:11:33.680 --> 00:11:35.760]  但是當我們與神同行的時候,
[00:11:35.760 --> 00:11:40.600]  我們就需要預備不斷去面對一些前所未見的新的困難,
[00:11:40.600 --> 00:11:43.320]  你最近經常聽到焦穆斯、焦小慕說,
[00:11:43.320 --> 00:11:47.400]  原來這麼多年事豐經驗都可以有新的見到,
[00:11:47.400 --> 00:11:49.120]  仍然有新的刺激,
[00:11:49.120 --> 00:11:54.000]  神仍然可以讓我們看到一些以前從來沒見過的事情,
[00:11:54.000 --> 00:11:57.520]  因爲神要我們的信心是可以增長,
[00:11:57.520 --> 00:11:59.480]  可以變成更加寬闊,
[00:11:59.480 --> 00:12:03.640]  神要我們做一些從未做過的事情來不斷的,
[00:12:03.640 --> 00:12:06.040]  使得就算成爲了基督徒很多年的人,
[00:12:06.040 --> 00:12:09.960]  仍然可以加強我們做事的勇氣,
[00:12:09.960 --> 00:12:12.640]  今年我自己接受了一個小挑戰,
[00:12:12.640 --> 00:12:15.120]  就去教希伯來文,
[00:12:15.120 --> 00:12:20.120]  其實我讀神學生的時候,就是幾十年前,1990年代,
[00:12:20.120 --> 00:12:22.000]  都讀過聖經希伯來文,
[00:12:22.000 --> 00:12:24.080]  以後講到都用一下,
[00:12:24.080 --> 00:12:25.120]  但是從來沒試過,
[00:12:25.120 --> 00:12:27.920]  夠膽死去神學院教的,
[00:12:27.920 --> 00:12:30.360]  剛剛那個知道不教都說OK,
[00:12:30.360 --> 00:12:31.600]  就硬上了,
[00:12:31.600 --> 00:12:34.720]  其實現在有些標準化的教材,
[00:12:34.720 --> 00:12:38.080]  學的教的都比較容易一些,
[00:12:38.080 --> 00:12:41.640]  但是大家要知道其實希伯來文這件事,
[00:12:41.640 --> 00:12:44.560]  很小心每個,你不要以爲是標點符,
[00:12:44.560 --> 00:12:45.680]  其實是母音來的,
[00:12:45.680 --> 00:12:48.200]  那些A,I,O,U全部是這些點點,
[00:12:48.200 --> 00:12:52.560]  所以出測驗題目是很困難的,
[00:12:52.560 --> 00:12:55.040]  你猜錯一點點,就被那些學生插住了,
[00:12:55.040 --> 00:12:58.120]  結果我教了一個學期半左右,
[00:12:58.120 --> 00:13:00.120]  經常發現自己要向學生道歉,
[00:13:00.120 --> 00:13:03.880]  就是題目抄寫的時候會抄錯了,
[00:13:03.880 --> 00:13:06.880]  但當然對我自己得益也是最良多,
[00:13:06.880 --> 00:13:08.160]  我以後就小心一點了,
[00:13:08.160 --> 00:13:09.280]  看聖經的時候也看,
[00:13:09.280 --> 00:13:12.120]  哦,原來這個是什麼母音來的,
[00:13:12.120 --> 00:13:13.200]  第二點是,
[00:13:13.200 --> 00:13:15.640]  當一個人對神有信心的時候,
[00:13:15.640 --> 00:13:20.520]  他會因爲對神的敬畏而有行動的回應,
[00:13:20.520 --> 00:13:25.760]  恐懼通常不是一種令人覺得很舒服的感覺,
[00:13:25.760 --> 00:13:28.840]  但恐懼其實是不是一定是壞事呢?
[00:13:28.840 --> 00:13:30.480]  又未必一定的,
[00:13:30.480 --> 00:13:36.600]  人身上神做了這個生物機制恐懼,
[00:13:36.600 --> 00:13:40.360]  使我們可以有這個動物生存本能的一部分,
[00:13:40.360 --> 00:13:43.240]  不懂得害怕的那些動物死得很快,
[00:13:43.240 --> 00:13:45.120]  當你害怕的時候,
[00:13:45.120 --> 00:13:47.160]  你的腎上腺素就會激增,
[00:13:47.160 --> 00:13:48.360]  大家都知道,
[00:13:48.360 --> 00:13:50.800]  你的意識是提高,
[00:13:50.800 --> 00:13:52.040]  血壓是上升,
[00:13:52.040 --> 00:13:53.320]  心跳是加速,
[00:13:53.320 --> 00:13:54.640]  呼吸是變淺,
[00:13:54.640 --> 00:13:56.760]  而且力度也會大一點,
[00:13:56.760 --> 00:13:58.920]  甚至有些人說,
[00:13:58.920 --> 00:14:00.920]  當你的腎上腺素多了,
[00:14:00.920 --> 00:14:04.160]  你對痛的敏感程度也會降低,
[00:14:04.160 --> 00:14:07.120]  這個就是爲什麼那些所謂adrenaline drunken,
[00:14:07.120 --> 00:14:09.440]  那些腎上腺素上癮的人,
[00:14:09.440 --> 00:14:12.040]  會經常要來不來做一些很刺激的東西,
[00:14:12.040 --> 00:14:16.640]  來滿足一下他們這個感覺,
[00:14:16.640 --> 00:14:20.440]  但其實我們對神有一個敬畏,
[00:14:20.440 --> 00:14:23.040]  對神甚至可以有一個懼怕,
[00:14:23.040 --> 00:14:25.120]  其實不是一個心理上,
[00:14:25.120 --> 00:14:28.200]  或者一個生理上的反應,
[00:14:28.200 --> 00:14:32.880]  它是因爲對神的信心產生的動力,
[00:14:32.880 --> 00:14:36.840]  我們其實可以分開兩種對神的恐懼,
[00:14:36.840 --> 00:14:39.800]  《雅各書》第二章十九節說到一種,
[00:14:39.800 --> 00:14:41.800]  你信神只有一位,
[00:14:41.800 --> 00:14:43.440]  你信得很好,
[00:14:43.440 --> 00:14:44.840]  連鬼魔也信,
[00:14:44.840 --> 00:14:47.200]  且怕得發抖,
[00:14:47.200 --> 00:14:51.600]  你可以想像鬼魔其實都知道神的存在,
[00:14:51.600 --> 00:14:54.880]  所以耶穌基督是神的兒子,
[00:14:54.880 --> 00:14:58.400]  但是他們的懼怕是真的害怕神,
[00:14:58.400 --> 00:14:58.760]  爲什麼,
[00:14:58.760 --> 00:15:00.400]  當我們活在罪的當中,
[00:15:00.400 --> 00:15:03.040]  我們知道神是會來審判的時候,
[00:15:03.040 --> 00:15:03.880]  我們就害怕了,
[00:15:03.880 --> 00:15:06.680]  所以鬼魔對鬼魔來說,
[00:15:06.680 --> 00:15:10.000]  邪靈來說神就好像洪水,
[00:15:10.000 --> 00:15:11.440]  好像山火,
[00:15:11.440 --> 00:15:12.560]  龍捲風一樣,
[00:15:12.560 --> 00:15:15.400]  那些鬼魔知道神要來的時候,
[00:15:15.400 --> 00:15:17.120]  就走甲不透,
[00:15:17.120 --> 00:15:19.480]  越走越遠,
[00:15:19.480 --> 00:15:20.920]  但是聖經告訴我們,
[00:15:20.920 --> 00:15:23.600]  其實這個不是唯一一個對神的懼怕,
[00:15:23.600 --> 00:15:25.600]  《真言》第九章第十節說,
[00:15:25.600 --> 00:15:28.440]  敬畏耶和華是智慧的開端,
[00:15:28.440 --> 00:15:31.760]  認識至聖者便是聰明,
[00:15:31.760 --> 00:15:35.600]  我們因爲知道神的大能而敬畏祂,
[00:15:35.600 --> 00:15:37.520]  這個是一個不同的驚,
[00:15:37.520 --> 00:15:38.880]  如果你知道神要來,
[00:15:38.880 --> 00:15:40.000]  不是嘗試走,
[00:15:40.000 --> 00:15:42.320]  而是反而努力做好你面前的工作,
[00:15:42.320 --> 00:15:43.360]  做好準備,
[00:15:43.360 --> 00:15:45.760]  就好像一個僕人對主人一樣,
[00:15:45.760 --> 00:15:50.080]  你會盡力去做一切所有神以前是吩咐你,
[00:15:50.080 --> 00:15:52.160]  在聖經裏面叫你做的事情,
[00:15:52.160 --> 00:15:53.640]  到神來的時候,
[00:15:53.640 --> 00:15:56.920]  那你有些結果可以跟他交帳,
[00:15:56.920 --> 00:15:58.600]  所以有一種的恐懼,
[00:15:58.600 --> 00:16:00.880]  會使你去遠離神,
[00:16:00.880 --> 00:16:03.920]  因爲你將神看爲是你的敵人,
[00:16:03.920 --> 00:16:07.440]  你看神是入侵你的空間,
[00:16:07.440 --> 00:16:08.960]  你無法忍受祂的存在,
[00:16:08.960 --> 00:16:10.640]  這是一種驚你會走的,
[00:16:10.640 --> 00:16:12.120]  另一種的恐懼,
[00:16:12.120 --> 00:16:15.400]  是會引導你去做神要求你做的事情,
[00:16:15.400 --> 00:16:17.800]  因爲你看神作爲你的主人,
[00:16:17.800 --> 00:16:21.280]  你想安安心心地等待他來,
[00:16:21.280 --> 00:16:23.960]  希伯來書第十一章第七節說到的,
[00:16:23.960 --> 00:16:26.280]  對神的敬畏是後者,
[00:16:26.280 --> 00:16:28.640]  這種敬畏產生一個動力,
[00:16:28.640 --> 00:16:33.560]  看你可以專心在神指示你要做的事情上面,
[00:16:33.560 --> 00:16:36.160]  正如思編一百一十九篇第十一節說,
[00:16:36.160 --> 00:16:38.200]  我將你的話藏在心裏,
[00:16:38.200 --> 00:16:40.240]  免得我得罪你,
[00:16:40.240 --> 00:16:43.160]  這種敬畏能夠讓你克服,
[00:16:43.160 --> 00:16:45.480]  甚至是對其他人的恐懼,
[00:16:45.480 --> 00:16:47.840]  當你害怕其他人的時候你會怎樣?
[00:16:47.840 --> 00:16:49.600]  你不夠膽面對他們,
[00:16:49.600 --> 00:16:51.280]  甚至不夠膽跟他們講真話,
[00:16:51.280 --> 00:16:52.760]  你要保護自己,
[00:16:52.760 --> 00:16:53.840]  但耶穌怎麼說?
[00:16:53.840 --> 00:16:57.560]  耶穌在馬帝方第十章二十六到二十八節對比,
[00:16:57.560 --> 00:16:59.840]  你怎樣害怕人和怎樣敬畏神,
[00:16:59.840 --> 00:17:01.160]  所以不要怕他們,
[00:17:01.160 --> 00:17:05.760]  這些人很害怕,因爲掩蓋的事沒有不顯露出來的,
[00:17:05.760 --> 00:17:08.840]  隱藏的事也沒有不被知道的,
[00:17:08.840 --> 00:17:11.960]  我在暗中告訴你們的事情,
[00:17:11.960 --> 00:17:13.960]  你們要在名處說出來,
[00:17:13.960 --> 00:17:15.800]  你們耳中所聽到的,
[00:17:15.800 --> 00:17:18.120]  要在屋頂上宣揚出來,
[00:17:18.120 --> 00:17:22.280]  那殺人身體但不能滅人靈魂的,
[00:17:22.280 --> 00:17:23.880]  不要怕他們,
[00:17:23.880 --> 00:17:28.840]  唯有那能在地獄裏毀滅身體和靈魂的纔要怕他,
[00:17:28.840 --> 00:17:30.400]  當我們對神有敬畏的時候,
[00:17:30.400 --> 00:17:33.200]  我們對人就沒有恐懼,
[00:17:33.200 --> 00:17:37.840]  對神的敬畏使你會甚至改變你的立場,
[00:17:37.840 --> 00:17:39.240]  你可以做神的僕人,
[00:17:39.240 --> 00:17:41.680]  你怎麼會選擇做神的敵人呢?
[00:17:41.680 --> 00:17:43.800]  就像羅亞這個故事一樣,
[00:17:43.800 --> 00:17:47.440]  拉合這個妓女在耶利哥的故事當中,
[00:17:47.440 --> 00:17:52.320]  她知道神要來對耶利哥的審判,
[00:17:52.320 --> 00:17:56.520]  但她和羅亞一樣拯救了她的家人,
[00:17:56.520 --> 00:17:58.520]  當神毀滅耶利哥的時候,
[00:17:58.520 --> 00:18:00.320]  她的家人得以倖免,
[00:18:00.320 --> 00:18:06.840]  因爲她敬畏神而決定成爲耶利哥的叛徒,
[00:18:06.840 --> 00:18:11.760]  她在《約書亞記》二章十一到十二節裏面對那些探子這麼說,
[00:18:11.760 --> 00:18:14.400]  我們一聽見他們來,
[00:18:14.400 --> 00:18:15.760]  就膽戰心驚,
[00:18:15.760 --> 00:18:17.920]  人人因爲你們的緣故,
[00:18:17.920 --> 00:18:19.240]  勇氣全失,
[00:18:19.240 --> 00:18:22.440]  耶和華你們的神是天上地下的神,
[00:18:22.440 --> 00:18:24.760]  現在我既然恩待你們,
[00:18:24.760 --> 00:18:27.480]  求你們指着耶和華向我起誓,
[00:18:27.480 --> 00:18:30.200]  你們也要恩待我的父家,
[00:18:30.200 --> 00:18:32.400]  你見到你敬畏神的時候,
[00:18:32.400 --> 00:18:33.240]  你就不怕人,
[00:18:33.240 --> 00:18:35.520]  甚至你會變節,
[00:18:35.520 --> 00:18:37.760]  這個就是引出第三點,
[00:18:37.760 --> 00:18:40.560]  當一個人對神有信心的時候,
[00:18:40.560 --> 00:18:44.520]  他就將那個救恩的機會帶給他身邊的人,
[00:18:44.520 --> 00:18:46.880]  包括他的家人,
[00:18:46.880 --> 00:18:49.960]  如果一個人接受來自神的真知識,
[00:18:49.960 --> 00:18:52.000]  他就會聽神的指示,
[00:18:52.000 --> 00:18:54.000]  羅亞就是這樣做了,
[00:18:54.000 --> 00:18:57.160]  神要他做的事情是建造方舟,
