
[00:00:00.000 --> 00:00:04.100]  「靠主站立得穩,靠主上上起落」
[00:03:44.000 --> 00:03:46.000]  那你就在這個真道上
[00:03:46.000 --> 00:03:47.000]  知道了更多
[00:03:47.000 --> 00:03:50.000]  你知道了你才可以站立得穩
[00:03:50.000 --> 00:03:52.000]  你什麼都不知道的時候
[00:03:52.000 --> 00:03:54.000]  就不用說站立得穩
[00:03:54.000 --> 00:03:56.000]  所以首先一件事
[00:03:56.000 --> 00:03:58.000]  就是我們在認識聖經
[00:03:58.000 --> 00:03:59.000]  認識真道上
[00:03:59.000 --> 00:04:00.000]  我們要去認識
[00:04:00.000 --> 00:04:01.000]  那怎麼認識呢
[00:04:01.000 --> 00:04:02.000]  剛才說了
[00:04:02.000 --> 00:04:04.000]  一樣就是你自己要讀經
[00:04:04.000 --> 00:04:06.000]  有些人有些困難
[00:04:06.000 --> 00:04:07.000]  有些人有讀書障礙
[00:04:07.000 --> 00:04:08.000]  有些人不識字
[00:04:08.000 --> 00:04:10.000]  有些人一見到字就眼瞓
[00:04:10.000 --> 00:04:13.000]  所以我們要有聽道
[00:04:13.000 --> 00:04:15.000]  你回來查經班
[00:04:15.000 --> 00:04:16.000]  團體裡面
[00:04:16.000 --> 00:04:17.000]  我們一起看聖經
[00:04:17.000 --> 00:04:18.000]  大家互相分享
[00:04:18.000 --> 00:04:20.000]  去研究一些經文
[00:04:20.000 --> 00:04:23.000]  給我們一些教導和經驗
[00:04:23.000 --> 00:04:25.000]  那些全部都是
[00:04:25.000 --> 00:04:29.000]  認識真道對我們有幫助
[00:04:29.000 --> 00:04:30.000]  所以不要小看
[00:04:30.000 --> 00:04:32.000]  說回來教會聽道
[00:04:32.000 --> 00:04:35.000]  回來團體查經班
[00:04:35.000 --> 00:04:37.000]  又說聖經
[00:04:37.000 --> 00:04:38.000]  如果你這樣想
[00:04:38.000 --> 00:04:40.000]  又證明了什麼呢
[00:04:40.000 --> 00:04:42.000]  證明了你有病
[00:04:42.000 --> 00:04:45.000]  就是對靈奶的渴慕
[00:04:45.000 --> 00:04:46.000]  對食物的渴慕
[00:04:46.000 --> 00:04:47.000]  你厭倦了
[00:04:47.000 --> 00:04:50.000]  有厭食症不想吃食物
[00:04:50.000 --> 00:04:51.000]  這是不正常的
[00:04:51.000 --> 00:04:52.000]  所以你回到神那裡
[00:04:52.000 --> 00:04:54.000]  求神幫助你
[00:04:54.000 --> 00:04:58.000]  我們在認識真道上要努力
[00:04:58.000 --> 00:04:59.000]  努力的時候
[00:04:59.000 --> 00:05:00.000]  你認識多了
[00:05:00.000 --> 00:05:04.000]  你就慢慢能夠分辨到
[00:05:04.000 --> 00:05:06.000]  有時候有些人說的話
[00:05:06.000 --> 00:05:09.000]  好像有些問題
[00:05:09.000 --> 00:05:11.000]  你不要小看這個醒覺
[00:05:11.000 --> 00:05:12.000]  這個醒覺是重要的
[00:05:12.000 --> 00:05:15.000]  好像說保羅說你要警醒
[00:05:15.000 --> 00:05:19.000]  警醒就是我們平時說要聰明一點
[00:05:19.000 --> 00:05:21.000]  聰明一點就是留心一點
[00:05:21.000 --> 00:05:22.000]  小心一點
[00:05:22.000 --> 00:05:24.000]  可能有些事情
[00:05:24.000 --> 00:05:27.000]  不是你以為這麼簡單
[00:05:27.000 --> 00:05:30.000]  這麼普通的會發生
[00:05:30.000 --> 00:05:31.000]  在真道上
[00:05:31.000 --> 00:05:36.000]  大家最近應該多了一些歷練
[00:05:36.000 --> 00:05:38.000]  有些人說一些
[00:05:38.000 --> 00:05:42.000]  好像說聖經真理的事情的教導
[00:05:42.000 --> 00:05:45.000]  好像跟你這麼久以來
[00:05:45.000 --> 00:05:46.000]  一直相信了
[00:05:46.000 --> 00:05:49.000]  好像不太妥當
[00:05:49.000 --> 00:05:51.000]  我們大多數人都很謙卑
[00:05:51.000 --> 00:05:55.000]  我又讀經不多
[00:05:55.000 --> 00:05:57.000]  我又不太懂
[00:05:57.000 --> 00:06:00.000]  他又是名學者
[00:06:00.000 --> 00:06:01.000]  大牧者
[00:06:01.000 --> 00:06:03.000]  國際名人
[00:06:03.000 --> 00:06:06.000]  他信主都幾十年了
[00:06:06.000 --> 00:06:09.000]  他這樣說是不是真的對呢
[00:06:09.000 --> 00:06:11.000]  但聽起來又好像有點不妥當
[00:06:11.000 --> 00:06:13.000]  這些你就要小心
[00:06:13.000 --> 00:06:14.000]  正如我剛才說
[00:06:14.000 --> 00:06:17.000]  我們認識聖經認識神的真理
[00:06:17.000 --> 00:06:22.000]  是全部的真理都不會互相違反的
[00:06:22.000 --> 00:06:24.000]  如果有些人說一些真理
[00:06:24.000 --> 00:06:28.000]  違反了一些很明確很明顯的真理
[00:06:28.000 --> 00:06:31.000]  那就一定是他錯的
[00:06:31.000 --> 00:06:34.000]  他多大多有名都是錯的
[00:06:34.000 --> 00:06:35.000]  舉一個例子
[00:06:35.000 --> 00:06:38.000]  他又不是說聖經真理
[00:06:38.000 --> 00:06:40.000]  但他又說一些道理
[00:06:40.000 --> 00:06:43.000]  他又說要違法達義
[00:06:43.000 --> 00:06:46.000]  義在我們信仰上的理解就是
[00:06:46.000 --> 00:06:48.000]  神稱為無罪
[00:06:48.000 --> 00:06:50.000]  在神面前過得了神的關
[00:06:50.000 --> 00:06:52.000]  那叫義
[00:06:52.000 --> 00:06:54.000]  簡單就是無罪
[00:06:54.000 --> 00:06:56.000]  那違法呢
[00:06:56.000 --> 00:06:57.000]  違法就是犯法
[00:06:57.000 --> 00:07:01.000]  那違法又怎樣能夠達到義呢
[00:07:01.000 --> 00:07:04.000]  所以這個在基督教的信仰裏面
[00:07:04.000 --> 00:07:06.000]  是必定錯的
[00:07:06.000 --> 00:07:09.000]  我們要小心類似的東西
[00:07:09.000 --> 00:07:13.000]  單紫還有一些很模糊的東西
[00:07:13.000 --> 00:07:15.000]  我們要分辨
[00:07:15.000 --> 00:07:18.000]  分辨的時候我們要對這個真理
[00:07:18.000 --> 00:07:19.000]  要有認識
[00:07:19.000 --> 00:07:21.000]  認識得清楚不要錯
[00:07:21.000 --> 00:07:25.000]  這樣我們就能夠有分辨的警醒
[00:07:25.000 --> 00:07:28.000]  特別是有些異端很盛行
[00:07:28.000 --> 00:07:33.000]  近一兩年好像有點靜了一點
[00:07:33.000 --> 00:07:35.000]  但是仍然存在
[00:07:35.000 --> 00:07:40.000]  等於我們逛街
[00:07:40.000 --> 00:07:42.000]  購物的時候
[00:07:42.000 --> 00:07:44.000]  你猜有沒有小偷有沒有賊呢
[00:07:44.000 --> 00:07:46.000]  有啊
[00:07:46.000 --> 00:07:48.000]  但是又不知道是誰
[00:07:48.000 --> 00:07:49.000]  你假裝他沒有
[00:07:49.000 --> 00:07:50.000]  都好像可以的
[00:07:50.000 --> 00:07:53.000]  沒有發生在你身上就沒有了
[00:07:53.000 --> 00:07:54.000]  可能你說
[00:07:54.000 --> 00:07:55.000]  我去完園了
[00:07:55.000 --> 00:07:57.000]  我手袋扔開一個背包
[00:07:57.000 --> 00:07:58.000]  沒有鎖
[00:07:58.000 --> 00:07:59.000]  整天走了都沒有事
[00:07:59.000 --> 00:08:01.000]  哪有小偷呢
[00:08:01.000 --> 00:08:02.000]  剛好你沒有遇到
[00:08:02.000 --> 00:08:04.000]  但代表他不存在
[00:08:04.000 --> 00:08:06.000]  下次你再不小心的時候
[00:08:06.000 --> 00:08:09.000]  他就會讓你知道他存在
[00:08:09.000 --> 00:08:12.000]  這些異端或者一些人的教訓
[00:08:12.000 --> 00:08:13.000]  不太合聖經
[00:08:13.000 --> 00:08:15.000]  其實一向都存在
[00:08:15.000 --> 00:08:17.000]  所以我們要不斷地努力
[00:08:17.000 --> 00:08:19.000]  去認識這個真道
[00:08:19.000 --> 00:08:21.000]  不要馬馬虎虎
[00:08:21.000 --> 00:08:22.000]  不要想著
[00:08:22.000 --> 00:08:23.000]  可以啊
[00:08:23.000 --> 00:08:24.000]  我信了這麼久
[00:08:24.000 --> 00:08:25.000]  我的生活很簡單
[00:08:25.000 --> 00:08:27.000]  我又不參加什麼
[00:08:27.000 --> 00:08:29.000]  我又不投入什麼
[00:08:29.000 --> 00:08:31.000]  可以的了
[00:08:31.000 --> 00:08:34.000]  這個心態要改一改
[00:08:34.000 --> 00:08:35.000]  要謹慎
[00:08:35.000 --> 00:08:36.000]  要嚴謹
[00:08:36.000 --> 00:08:38.000]  我們的信仰不可以馬虎
[00:08:38.000 --> 00:08:40.000]  就等於像一些頂
[00:08:40.000 --> 00:08:42.000]  以前的頂有三隻腳
[00:08:42.000 --> 00:08:44.000]  就當你多幾隻腳
[00:08:44.000 --> 00:08:45.000]  那麼多隻腳
[00:08:45.000 --> 00:08:46.000]  小隻腳都不怕
[00:08:46.000 --> 00:08:47.000]  拆掉它
[00:08:47.000 --> 00:08:49.000]  那麼多隻腳
[00:08:49.000 --> 00:08:50.000]  這隻腳不太穩
[00:08:50.000 --> 00:08:51.000]  不怕
[00:08:51.000 --> 00:08:54.000]  這隻腳又損壞了一點
[00:08:54.000 --> 00:08:56.000]  那隻腳又不太穩
[00:08:56.000 --> 00:08:57.000]  這樣
[00:08:57.000 --> 00:08:58.000]  沒事了
[00:08:58.000 --> 00:08:59.000]  挺穩固的
[00:08:59.000 --> 00:09:02.000]  但是一度有些波動
[00:09:02.000 --> 00:09:03.000]  有些外力
[00:09:03.000 --> 00:09:05.000]  有些危險出現的時候
[00:09:05.000 --> 00:09:06.000]  他就想
[00:09:06.000 --> 00:09:07.000]  我們的信仰也是
[00:09:07.000 --> 00:09:10.000]  我們的信仰是靠全部的真理
[00:09:10.000 --> 00:09:12.000]  來支持著我們
[00:09:12.000 --> 00:09:14.000]  怎麼樣靠著這個信仰
[00:09:14.000 --> 00:09:17.000]  來行走我們人生的大道
[00:09:17.000 --> 00:09:19.000]  我們說行走這條天路
[00:09:19.000 --> 00:09:21.000]  如果這一方面的真理
[00:09:21.000 --> 00:09:22.000]  差不多了
[00:09:22.000 --> 00:09:23.000]  算了
[00:09:23.000 --> 00:09:25.000]  不要那麼計較了
[00:09:25.000 --> 00:09:26.000]  那方面的真理
[00:09:26.000 --> 00:09:27.000]  沒問題
[00:09:27.000 --> 00:09:28.000]  我不是那麼懂
[00:09:28.000 --> 00:09:29.000]  不要緊
[00:09:29.000 --> 00:09:31.000]  你樣樣都不要緊
[00:09:31.000 --> 00:09:32.000]  你就很危險
[00:09:32.000 --> 00:09:33.000]  到你的信仰
[00:09:33.000 --> 00:09:35.000]  真正需要發揮的作用
[00:09:35.000 --> 00:09:38.000]  幫助你去面對很多困難
[00:09:38.000 --> 00:09:39.000]  面對很多不同情況的時候
[00:09:39.000 --> 00:09:42.000]  你的信仰就會倒下
[00:09:42.000 --> 00:09:44.000]  那就很嚴重
[00:09:44.000 --> 00:09:45.000]  在聖經上說
[00:09:45.000 --> 00:09:47.000]  會跌倒
[00:09:47.000 --> 00:09:48.000]  那就很嚴重
[00:09:48.000 --> 00:09:49.000]  所以我們在信仰上
[00:09:49.000 --> 00:09:50.000]  不要馬虎
[00:09:50.000 --> 00:09:51.000]  如果大家記得
[00:09:51.000 --> 00:09:52.000]  很多年前
[00:09:52.000 --> 00:09:55.000]  天頌縣有個俱樂部
[00:09:55.000 --> 00:09:56.000]  在新界
[00:09:56.000 --> 00:09:58.000]  說建房子的時候
[00:09:58.000 --> 00:10:00.000]  有些短裝事件
[00:10:00.000 --> 00:10:02.000]  有些人在業內就說
[00:10:02.000 --> 00:10:04.000]  短裝經常都有的
[00:10:04.000 --> 00:10:05.000]  那些工程師計條數
[00:10:05.000 --> 00:10:07.000]  計得太誇張了
[00:10:07.000 --> 00:10:09.000]  其實那些有經驗的人
[00:10:09.000 --> 00:10:11.000]  說不用落那麼多石屎
[00:10:11.000 --> 00:10:12.000]  打短一點
[00:10:12.000 --> 00:10:13.000]  夠了
[00:10:13.000 --> 00:10:16.000]  沒事的
[00:10:16.000 --> 00:10:18.000]  後來的結果是怎樣
[00:10:18.000 --> 00:10:20.000]  那幾棟樓拆了
[00:10:20.000 --> 00:10:21.000]  沒倒下
[00:10:21.000 --> 00:10:23.000]  沒事真的出現了
[00:10:23.000 --> 00:10:25.000]  不過真的發現短了
[00:10:25.000 --> 00:10:26.000]  拆掉了
[00:10:26.000 --> 00:10:27.000]  為什麼要拆掉
[00:10:27.000 --> 00:10:28.000]  先住一下
[00:10:28.000 --> 00:10:30.000]  先住到有問題
[00:10:30.000 --> 00:10:31.000]  人命來的
[00:10:31.000 --> 00:10:32.000]  塌樓很大件事
[00:10:32.000 --> 00:10:33.000]  我們的信仰
[00:10:33.000 --> 00:10:34.000]  我們的信仰如果塌了
[00:10:34.000 --> 00:10:36.000]  是很大件事
[00:10:36.000 --> 00:10:37.000]  所以
[00:10:37.000 --> 00:10:39.000]  我們的信仰能不能夠短裝
[00:10:39.000 --> 00:10:41.000]  你能不能夠認識這些真理
[00:10:41.000 --> 00:10:42.000]  其實算了
[00:10:42.000 --> 00:10:43.000]  差不多了
[00:10:43.000 --> 00:10:44.000]  隨便吧
[00:10:44.000 --> 00:10:45.000]  不可以這樣
[00:10:45.000 --> 00:10:46.000]  我們要嚴謹
[00:10:46.000 --> 00:10:47.000]  我們要謹慎
[00:10:47.000 --> 00:10:49.000]  我們要追求到最好
[00:10:49.000 --> 00:10:50.000]  當然這個
[00:10:50.000 --> 00:10:53.000]  限於神所給你的能力
[00:10:53.000 --> 00:10:54.000]  智慧
[00:10:54.000 --> 00:10:56.000]  你按著你的信心
[00:10:56.000 --> 00:10:57.000]  按著你的能力
[00:10:57.000 --> 00:10:58.000]  你去走
[00:10:58.000 --> 00:10:59.000]  神給你多點智慧
[00:10:59.000 --> 00:11:00.000]  多點知識
[00:11:00.000 --> 00:11:01.000]  多點能力
[00:11:01.000 --> 00:11:04.000]  你就要盡心去認識多一點
[00:11:04.000 --> 00:11:05.000]  幫助到你自己
[00:11:05.000 --> 00:11:07.000]  幫助到你身邊的弟子
[00:11:07.000 --> 00:11:09.000]  所以這個追求認識真理
[00:11:09.000 --> 00:11:11.000]  在真理上要站立得穩
[00:11:11.000 --> 00:11:13.000]  是非常重要的
[00:11:13.000 --> 00:11:14.000]  第一個
[00:11:14.000 --> 00:11:15.000]  我們提的
[00:11:15.000 --> 00:11:17.000]  就是在真道上要站立得穩
[00:11:17.000 --> 00:11:18.000]  然後
[00:11:18.000 --> 00:11:19.000]  保羅在
[00:11:19.000 --> 00:11:21.000]  傑瑟萊加
[00:11:21.000 --> 00:11:24.000]  後書那一段
[00:11:24.000 --> 00:11:25.000]  從另一節的經文
[00:11:25.000 --> 00:11:26.000]  也看一看
[00:11:26.000 --> 00:11:30.000]  就是二章十五節那裡也有說
[00:11:30.000 --> 00:11:32.000]  回到前一章
[00:11:32.000 --> 00:11:35.000]  傑瑟萊加後書
[00:11:35.000 --> 00:11:37.000]  二章十五節那一段我讀
[00:11:37.000 --> 00:11:38.000]  所以弟兄們
[00:11:38.000 --> 00:11:40.000]  你們要站立得穩
[00:11:40.000 --> 00:11:42.000]  凡所領受的教訓
[00:11:42.000 --> 00:11:44.000]  不軀是我們口傳的
[00:11:44.000 --> 00:11:45.000]  是信上寫的
[00:11:45.000 --> 00:11:46.000]  都要堅守
[00:11:46.000 --> 00:11:47.000]  就是保羅口傳
[00:11:47.000 --> 00:11:49.000]  告訴他們的一些教導
[00:11:49.000 --> 00:11:52.000]  和在信上所寫的一些教導
[00:11:52.000 --> 00:11:54.000]  叫他們要堅守
[00:11:54.000 --> 00:11:57.000]  堅持去守著
[00:11:57.000 --> 00:11:59.000]  不可以馬虎
[00:11:59.000 --> 00:12:00.000]  不可以隨便
[00:12:00.000 --> 00:12:04.000]  這個也是我們今天對認識真道的應有的態度
[00:12:04.000 --> 00:12:06.000]  我們就在真道上
[00:12:06.000 --> 00:12:07.000]  要站立得穩
[00:12:07.000 --> 00:12:10.000]  下一章
[00:12:10.000 --> 00:12:11.000]  下一章就是
[00:12:11.000 --> 00:12:13.000]  與不可書
[00:12:13.000 --> 00:12:14.000]  也有一節的經文
[00:12:14.000 --> 00:12:18.000]  類似我們剛才提到的大致內容
[00:12:18.000 --> 00:12:21.000]  就是說認識真道會令我們怎樣呢
[00:12:21.000 --> 00:12:23.000]  只要我們不會再作小孩
[00:12:23.000 --> 00:12:26.000]  中了人的詭計和欺騙的法術
[00:12:26.000 --> 00:12:29.000]  被一切的異教之風搖動
[00:12:29.000 --> 00:12:30.000]  飄來飄去
[00:12:30.000 --> 00:12:32.000]  就隨從了各樣的異端
[00:12:32.000 --> 00:12:34.000]  就是我們認識真道準確
[00:12:34.000 --> 00:12:35.000]  警醒的時候
[00:12:35.000 --> 00:12:37.000]  我們就能夠分辨到
[00:12:37.000 --> 00:12:39.000]  別人說的話是怎樣不對
[00:12:39.000 --> 00:12:42.000]  別人怎樣說一些錯誤
[00:12:42.000 --> 00:12:46.000]  引導我們去錯誤方向的所謂道理
[00:12:46.000 --> 00:12:48.000]  我們能夠分辨到就不會隨從
[00:12:48.000 --> 00:12:50.000]  所以在這幾方面我們要留意
[00:12:50.000 --> 00:12:53.000]  在認識真道上要準確
[00:12:53.000 --> 00:12:54.000]  嚴謹
[00:12:54.000 --> 00:12:55.000]  站立得穩
[00:12:55.000 --> 00:12:56.000]  是很重要的
[00:12:56.000 --> 00:13:00.000]  第二方面我們就想說
[00:13:00.000 --> 00:13:03.000]  在困苦的當中
[00:13:03.000 --> 00:13:04.000]  要站立得穩
[00:13:04.000 --> 00:13:07.000]  困苦你說又說困苦
[00:13:07.000 --> 00:13:09.000]  這個不是我經常說的
[00:13:09.000 --> 00:13:11.000]  因為聖經經常說
[00:13:11.000 --> 00:13:13.000]  我們查經看聖經的時候
[00:13:13.000 --> 00:13:16.000]  你就會看到到差不多的時候
[00:13:16.000 --> 00:13:17.000]  又說什麼受苦
[00:13:17.000 --> 00:13:19.000]  又說有什麼苦難
[00:13:19.000 --> 00:13:20.000]  經常都說的
[00:13:20.000 --> 00:13:21.000]  為什麼呢
[00:13:21.000 --> 00:13:24.000]  因為我們的人生其實不斷都會碰到
[00:13:24.000 --> 00:13:25.000]  很多這些的貧苦
[00:13:25.000 --> 00:13:27.000]  很多這些的苦難
[00:13:27.000 --> 00:13:31.000]  保羅在傑撒萊加前書三章七至八節
[00:13:31.000 --> 00:13:35.000]  那時候有一個這樣說的
[00:13:35.000 --> 00:13:36.000]  就是說
[00:13:36.000 --> 00:13:37.000]  所以弟兄們
[00:13:37.000 --> 00:13:38.000]  我們在一切
[00:13:38.000 --> 00:13:40.000]  貧苦患難之中
[00:13:40.000 --> 00:13:42.000]  因著你們的信心就得了安慰
[00:13:42.000 --> 00:13:44.000]  你們若靠主
[00:13:44.000 --> 00:13:45.000]  站立得穩
[00:13:45.000 --> 00:13:46.000]  我們就會圓
[00:13:46.000 --> 00:13:50.000]  這一方面是說到保羅和傑撒萊加人之間的關係
[00:13:50.000 --> 00:13:52.000]  如何關心他們
[00:13:52.000 --> 00:13:56.000]  希望他們能夠在一個困苦患難的當中
[00:13:56.000 --> 00:13:59.000]  都能夠站立得穩
[00:13:59.000 --> 00:14:00.000]  告訴他們
[00:14:00.000 --> 00:14:01.000]  如果你們站立得穩
[00:14:01.000 --> 00:14:03.000]  我們就活了
[00:14:03.000 --> 00:14:05.000]  我們就沒有擔憂
[00:14:05.000 --> 00:14:07.000]  我們就感覺到暢快
[00:14:07.000 --> 00:14:09.000]  我們就很安樂
[00:14:09.000 --> 00:14:12.000]  為了接受羅尼加的人
[00:14:12.000 --> 00:14:15.000]  能夠在困苦當中站立得穩
[00:14:15.000 --> 00:14:18.000]  他們就能夠安慰
[00:14:18.000 --> 00:14:22.000]  困苦這個話題很現實
[00:14:22.000 --> 00:14:24.000]  我們碰到很多的困難
[00:14:24.000 --> 00:14:25.000]  就是我們生活困難
[00:14:25.000 --> 00:14:26.000]  經濟困難
[00:14:26.000 --> 00:14:28.000]  身體健康困難
[00:14:28.000 --> 00:14:29.000]  很多困難
[00:14:29.000 --> 00:14:33.000]  於是很多人就會有不同的信仰
[00:14:33.000 --> 00:14:34.000]  有不同的依靠
[00:14:34.000 --> 00:14:38.000]  但是有些人甚至來信耶穌
[00:14:38.000 --> 00:14:39.000]  他都覺得
[00:14:39.000 --> 00:14:41.000]  可能這個耶穌比較靈
[00:14:41.000 --> 00:14:44.000]  這個耶穌幫了我
[00:14:44.000 --> 00:14:47.000]  我們很多時候都留意到
[00:14:47.000 --> 00:14:48.000]  一些初信的人
[00:14:48.000 --> 00:14:49.000]  在他身上
[00:14:49.000 --> 00:14:52.000]  真的好像特別多神的眷顧
[00:14:52.000 --> 00:14:54.000]  恩典在他身上
[00:14:54.000 --> 00:14:59.000]  有很多東西都能夠幫助到他來渡過
[00:14:59.000 --> 00:15:01.000]  於是那些人就很開心
[00:15:01.000 --> 00:15:02.000]  這個也是
[00:15:02.000 --> 00:15:04.000]  小孩子大人都會經常哄他
[00:15:04.000 --> 00:15:06.000]  但是你長大了一點的時候就不是
[00:15:06.000 --> 00:15:08.000]  長大了一點你就要
[00:15:08.000 --> 00:15:12.000]  面對這個社會的現實
[00:15:12.000 --> 00:15:16.000]  你就要能夠有那個能力去抵抗
[00:15:16.000 --> 00:15:20.000]  要訓練他去控制這些環境的時候
[00:15:20.000 --> 00:15:23.000]  都能夠不要跌倒
[00:15:23.000 --> 00:15:25.000]  我們的信仰也是
[00:15:25.000 --> 00:15:26.000]  我們不能夠當神
[00:15:26.000 --> 00:15:29.000]  好像燈神黃大仙靈一點
[00:15:29.000 --> 00:15:32.000]  去跟祂建立那個關係
[00:15:32.000 --> 00:15:34.000]  這個神真是我們的父母
[00:15:34.000 --> 00:15:35.000]  真是愛惜我們
