
[00:00:00.000 --> 00:00:02.600]  你聽大家一起唱歌的時候
[00:03:44.300 --> 00:03:47.500]  是沒有人可以說服我轉變的
[00:03:47.500 --> 00:03:49.200]  沒有任何的艱難
[00:03:49.200 --> 00:03:54.800]  去讓我懷疑這位上帝
[00:03:54.800 --> 00:03:58.440]  我說我奉獻做傳道
[00:03:58.440 --> 00:04:02.680]  在我完全沒有學歷之下
[00:04:02.680 --> 00:04:05.780]  我是蒙受上帝的呼召
[00:04:05.780 --> 00:04:09.460]  去作為上帝的傳道者
[00:04:09.460 --> 00:04:13.220]  當時我的腦海當中的印象
[00:04:13.220 --> 00:04:16.160]  是這些露宿的人
[00:04:16.160 --> 00:04:19.200]  這些露宿的夥伴的印象
[00:04:19.200 --> 00:04:22.000]  進入我的心裏面
[00:04:22.000 --> 00:04:26.860]  是街道上的一班擦鞋童
[00:04:26.860 --> 00:04:29.040]  他們就在我的腦海當中
[00:04:29.040 --> 00:04:32.800]  不斷地浮現
[00:04:32.800 --> 00:04:34.780]  上帝似乎呼召我
[00:04:34.780 --> 00:04:38.520]  就是做這些人的工作
[00:04:38.520 --> 00:04:44.120]  去讓他們都同樣分享福音的好處
[00:04:44.120 --> 00:04:50.700]  讓他們能夠進入上帝的愛和關懷中
[00:04:50.700 --> 00:04:54.360]  我信了耶穌
[00:04:54.360 --> 00:04:57.500]  我就能夠看見我的生命
[00:04:57.500 --> 00:05:00.940]  是應該要交在神的手中
[00:05:00.940 --> 00:05:04.700]  去讓我們會呈現最好的
[00:05:04.700 --> 00:05:07.740]  去為神在這個世界裏面
[00:05:07.740 --> 00:05:12.820]  在這個社會裏面去工作
[00:05:12.820 --> 00:05:15.620]  就是因為上帝的愛
[00:05:15.620 --> 00:05:18.020]  上帝的感動
[00:05:18.020 --> 00:05:24.800]  使我一生都會奉獻為上帝
[00:05:24.800 --> 00:05:29.400]  如果上帝是做我們
[00:05:29.400 --> 00:05:32.440]  耶穌都以祂的生命犧牲
[00:05:32.440 --> 00:05:34.400]  去能夠感動我們
[00:05:34.400 --> 00:05:36.140]  使我們能夠歸回
[00:05:36.140 --> 00:05:39.000]  在一個自私的世界裏歸回
[00:05:39.000 --> 00:05:42.380]  在一個自義的世界裏歸回
[00:05:42.380 --> 00:05:44.580]  我們歸回的時候
[00:05:44.580 --> 00:05:48.240]  其實是一種新生命的表現
[00:05:48.240 --> 00:05:49.780]  一個信仰
[00:05:49.780 --> 00:05:53.080]  還有一種生活的改變
[00:05:53.080 --> 00:05:54.720]  歸回耶穌基督
[00:05:54.720 --> 00:05:57.520]  歸回上帝
[00:05:57.520 --> 00:06:01.060]  是歸回了一個愛的團契當中
[00:06:01.060 --> 00:06:05.400]  我們的生命從此有一個改變
[00:06:05.400 --> 00:06:11.580]  而這個改變是以耶穌基督的生命
[00:06:11.580 --> 00:06:14.280]  以耶穌的心為心
[00:06:14.280 --> 00:06:15.540]  在這個世界
[00:06:15.540 --> 00:06:18.640]  我們真的是一個特別的團體
[00:06:18.640 --> 00:06:22.620]  我們很多人追求的是自己的成就
[00:06:22.620 --> 00:06:26.520]  我們追求的是累積自己的財富
[00:06:26.520 --> 00:06:31.920]  我們追求的是能夠使自己有名有業
[00:06:31.920 --> 00:06:35.900]  但保羅說這些一切都是糞土
[00:06:35.900 --> 00:06:41.700]  為了得著耶穌的慰藉寶
[00:06:41.700 --> 00:06:44.640]  一個愛耶穌、愛上帝的人
[00:06:44.640 --> 00:06:48.980]  才能夠可以靠正著生命的方向
[00:06:48.980 --> 00:06:52.420]  使我們能夠活在這個世界裏面
[00:06:52.420 --> 00:06:58.880]  能夠有一個正確的道路去走
[00:06:58.880 --> 00:07:07.260]  25週年的北京學運帶給我很多的反省
[00:07:07.260 --> 00:07:11.960]  想一想25年前
[00:07:11.960 --> 00:07:14.260]  25年後
[00:07:14.260 --> 00:07:17.100]  我有機會帶一些記者
[00:07:17.100 --> 00:07:25.280]  就去昔日這些流亡民運人士居住的地方
[00:07:25.280 --> 00:07:30.480]  再重走那個路徑的時候
[00:07:30.480 --> 00:07:35.820]  心裏面一個一個逃亡的人
[00:07:35.820 --> 00:07:39.720]  就在我腦海當中出現
[00:07:39.720 --> 00:07:42.300]  我述他們的故事
[00:07:42.300 --> 00:07:46.600]  他們留在香港當時的這種困難
[00:07:46.600 --> 00:07:53.400]  有人問我們怎麼可以能夠做到這些工作呢?
[00:07:53.400 --> 00:07:58.780]  其實就是因為上帝的愛在我們當中
[00:07:58.780 --> 00:08:03.180]  就是為愛人的上帝
[00:08:03.180 --> 00:08:06.680]  就是因為上帝的愛在我們的生命裏面
[00:08:06.680 --> 00:08:15.860]  是當人在苦難、困難、流浪、失所的時候
[00:08:15.860 --> 00:08:20.340]  我們就成為他們的幫助
[00:08:20.340 --> 00:08:23.000]  因為神愛我們
[00:08:23.000 --> 00:08:32.480]  我們就有一份愛對這些苦難的人來提供幫助
[00:08:32.480 --> 00:08:34.620]  25年
[00:08:34.620 --> 00:08:39.080]  這些人的形象、這些人的生活
[00:08:39.080 --> 00:08:42.320]  這些人當時的情緒的不安
[00:08:42.320 --> 00:08:47.000]  這些人甚至去到外國仍然都不安
[00:08:47.000 --> 00:08:53.100]  這種情況、這些生活
[00:08:53.100 --> 00:08:59.240]  他們的生活都在我的心上
[00:08:59.240 --> 00:09:03.080]  不過25年
[00:09:03.080 --> 00:09:08.080]  有人說沒有死人
[00:09:08.080 --> 00:09:12.080]  有人說是因為鎮壓
[00:09:12.080 --> 00:09:16.580]  所以今天的經濟會好
[00:09:16.580 --> 00:09:22.080]  這都在在對我們的信仰的挑戰
[00:09:22.080 --> 00:09:24.860]  生命是上帝做的
[00:09:24.860 --> 00:09:27.360]  是按上帝的形象做的
[00:09:27.360 --> 00:09:31.300]  每一個生命都是最珍貴的
[00:09:31.300 --> 00:09:35.200]  我們不能夠侮辱生命
[00:09:35.200 --> 00:09:36.880]  我們不能夠因為經濟
[00:09:36.880 --> 00:09:38.680]  為經濟的緣故
[00:09:38.680 --> 00:09:43.220]  就剷開人類的生命
[00:09:43.220 --> 00:09:45.820]  我們不能夠接受
[00:09:45.820 --> 00:09:52.660]  我們不能夠容許這種說法侵蝕我們的心
[00:09:52.660 --> 00:09:56.960]  今天的社會已經夠冷酷
[00:09:56.960 --> 00:10:00.300]  就是因為人為自己
[00:10:00.300 --> 00:10:03.400]  為自己累積的財富
[00:10:03.400 --> 00:10:07.440]  為自己的緣故
[00:10:07.440 --> 00:10:11.800]  我們已經夠冷血了
[00:10:11.800 --> 00:10:16.920]  去看青春的槍殺
[00:10:16.920 --> 00:10:20.120]  讓我們看見人活著
[00:10:20.120 --> 00:10:23.280]  真的不是單靠食物
[00:10:23.280 --> 00:10:23.960]  換句話說
[00:10:23.960 --> 00:10:25.960]  人在這個社會
[00:10:25.960 --> 00:10:28.120]  在今天這個世界當中
[00:10:28.120 --> 00:10:32.860]  不是單看經濟的發展
[00:10:32.860 --> 00:10:36.260]  你看這個家庭
[00:10:36.260 --> 00:10:39.100]  他的女兒傳出
[00:10:39.100 --> 00:10:45.180]  以一個大概30歲的男人的感情
[00:10:45.180 --> 00:10:48.580]  跟著他的家庭
[00:10:48.580 --> 00:10:53.280]  就暴露了我們最深層次的問題
[00:10:53.280 --> 00:10:58.120]  而他的父親愛槍
[00:10:58.120 --> 00:11:01.120]  他的父親的脾氣暴躁
[00:11:01.120 --> 00:11:03.620]  最後拿著槍殺人
[00:11:03.620 --> 00:11:07.560]  自殺
[00:11:07.560 --> 00:11:15.340]  我們又看見一個父女斬死他一歲半的女嬰
[00:11:15.340 --> 00:11:20.340]  他自己親生的女兒
[00:11:20.340 --> 00:11:24.480]  那個九歲的男童
[00:11:24.480 --> 00:11:29.560]  你看看這個九歲的男童未來的生活
[00:11:29.560 --> 00:11:32.560]  這一種迷茫
[00:11:32.560 --> 00:11:37.560]  你還不知道如何走下去這種生活
[00:11:37.560 --> 00:11:42.360]  就是我們今天所面對的世界
[00:11:42.360 --> 00:11:49.580]  我最近跟一位大律師聊天
[00:11:49.580 --> 00:11:51.240]  他說牧師
[00:11:51.240 --> 00:11:56.320]  我將來結婚都不會生小孩
[00:11:56.320 --> 00:11:59.480]  他說我現在接這個官司
[00:11:59.480 --> 00:12:03.960]  就是兄弟爭產
[00:12:03.960 --> 00:12:06.320]  兒女告父母
[00:12:06.320 --> 00:12:08.320]  父母告兒女
[00:12:08.320 --> 00:12:11.960]  兄弟姐妹互告
[00:12:11.960 --> 00:12:16.660]  就是爭財產
[00:12:16.660 --> 00:12:21.380]  他說今天在整個人類的社會當中
[00:12:21.380 --> 00:12:26.680]  我們看見就是這一類的紛爭
[00:12:26.680 --> 00:12:30.840]  我們又看見今天這個社會
[00:12:30.840 --> 00:12:34.180]  謊言
[00:12:34.180 --> 00:12:37.720]  人不敢再講真話
[00:12:37.720 --> 00:12:39.820]  無論在位者
[00:12:39.820 --> 00:12:42.820]  我們結交朋友
[00:12:42.820 --> 00:12:46.860]  我們甚至自己都被謊言所傷害
[00:12:46.860 --> 00:12:52.400]  甚至我們都運用謊言去生活
[00:12:52.400 --> 00:12:57.080]  就是我們今天這個世界
[00:12:57.080 --> 00:13:00.680]  我們其實很熟習法律
[00:13:00.680 --> 00:13:03.980]  或者我們更加熟習聖經
[00:13:03.980 --> 00:13:05.280]  但今日這個時代
[00:13:05.280 --> 00:13:08.860]  就向我們去熟習聖經的人
[00:13:08.860 --> 00:13:12.960]  去熟習耶穌的教訓的人
[00:13:12.960 --> 00:13:15.820]  再來一個挑戰
[00:13:15.820 --> 00:13:17.600]  而這個挑戰
[00:13:17.600 --> 00:13:20.500]  我們是否能夠在信仰裏面
[00:13:20.500 --> 00:13:23.340]  去超越我們個人的利益
[00:13:23.340 --> 00:13:26.000]  我們不再追尋我們自我的利益
[00:13:26.000 --> 00:13:29.580]  我們不再追尋追逐這個世界的名義
[00:13:29.580 --> 00:13:33.680]  我們不會再追逐單單的累積財富
[00:13:33.680 --> 00:13:36.780]  反而我們將我們的時間
[00:13:36.780 --> 00:13:40.180]  將我們的金錢
[00:13:40.180 --> 00:13:42.220]  去為今日這個社會
[00:13:42.220 --> 00:13:46.120]  在苦難的人當中
[00:13:46.120 --> 00:13:51.760]  遇到見證這位愛我們的神
[00:13:51.760 --> 00:13:55.160]  神就是愛
[00:13:55.160 --> 00:13:59.240]  如果我們能夠見證這位偉大愛我們的上主
[00:13:59.240 --> 00:14:01.140]  就是因為愛的話
[00:14:01.140 --> 00:14:04.080]  那我們怎樣去表達
[00:14:04.080 --> 00:14:06.920]  神就是愛
[00:14:06.920 --> 00:14:08.880]  又有甚麼途徑去表達
[00:14:08.880 --> 00:14:11.920]  我們是盡心盡性盡意盡力
[00:14:11.920 --> 00:14:15.280]  是愛著我們的神
[00:14:15.280 --> 00:14:21.460]  唯一我們將我們所有的慰勞呈獻
[00:14:21.460 --> 00:14:24.660]  約翰曾經對一間教會
[00:14:24.660 --> 00:14:31.300]  很痛心地去說他們
[00:14:31.300 --> 00:14:33.940]  在啟示錄的第二章
[00:14:33.940 --> 00:14:39.140]  他說你要寫信給已不所教會的使者
[00:14:39.140 --> 00:14:41.140]  他說那右手拿著七星
[00:14:41.140 --> 00:14:43.680]  再七個金燈財行走的話
[00:14:43.680 --> 00:14:45.920]  我知道你的行為
[00:14:45.920 --> 00:14:48.120]  勞碌忍耐
[00:14:48.120 --> 00:14:51.720]  也知道你不能容忍惡人
[00:14:51.720 --> 00:14:55.060]  你也嘗試試驗那自稱為仕途
[00:14:55.060 --> 00:14:56.860]  卻不是仕途的
[00:14:56.860 --> 00:14:58.860]  看出他們的假來
[00:14:58.860 --> 00:15:03.500]  你也忍耐曾為我的命勞苦並不疲乏
[00:15:03.500 --> 00:15:06.200]  然而有一件事我要責備你
[00:15:06.200 --> 00:15:09.300]  就是你把起初的愛心
[00:15:09.300 --> 00:15:12.740]  你棄了
[00:15:12.740 --> 00:15:17.580]  其實當這個文士來到耶穌的庚前
[00:15:17.580 --> 00:15:24.520]  去問耶穌在律法裏面最大的是甚麼的時候
[00:15:24.520 --> 00:15:32.060]  其實文士法律上是最熟悉法律的
[00:15:32.060 --> 00:15:36.300]  他去問耶穌最大的是甚麼
[00:15:36.300 --> 00:15:42.740]  耶穌就回答他要盡心盡性盡義盡力愛主你的神
[00:15:42.740 --> 00:15:47.540]  這一條也才真正在我們人生的道路上
[00:15:47.540 --> 00:15:49.180]  在我們的生命裏面
[00:15:49.180 --> 00:15:51.140]  在我們一生的奮鬥當中
[00:15:51.140 --> 00:15:56.380]  是最重要持守的一條基石
[00:15:56.380 --> 00:16:00.220]  失去了上帝我們失去了一切
[00:16:00.220 --> 00:16:05.760]  我們在這個世間再也不見得愛了
[00:16:05.760 --> 00:16:13.760]  難道我們國家說要做一個棄嬰場所的時候
[00:16:13.760 --> 00:16:18.540]  你想一想母親的心有多傷心
[00:16:18.540 --> 00:16:25.340]  因為大陸現在有些地方生完個嬰兒不要了
[00:16:25.340 --> 00:16:31.660]  政府就為免這個嬰兒在街上容易感染
[00:16:31.660 --> 00:16:33.920]  或者容易傷害
[00:16:33.920 --> 00:16:36.760]  就現在有一些收容所
[00:16:36.760 --> 00:16:39.760]  你只要把嬰兒包好
[00:16:39.760 --> 00:16:43.100]  放在門口按個鐘
[00:16:43.100 --> 00:16:49.200]  就有人幫你收這個嬰兒
[00:16:49.200 --> 00:16:55.540]  這個社會其實是變得你難以認識的一個社會
[00:16:55.540 --> 00:16:58.840]  因為失去了上帝
[00:16:58.840 --> 00:17:03.520]  人失去了上帝就失去了份愛
[00:17:03.520 --> 00:17:06.880]  對自己的孩子對自己的父母
[00:17:06.880 --> 00:17:11.660]  對我們的朋友對我們的家庭
[00:17:11.660 --> 00:17:14.160]  我們失去了
[00:17:14.160 --> 00:17:18.420]  所以我們才見到今日這個社會的現象
[00:17:18.420 --> 00:17:21.760]  是令我們傷心
[00:17:21.760 --> 00:17:24.940]  或許在過去一年多裏面
[00:17:24.940 --> 00:17:29.540]  這個愛其實都被人污染得很厲害
[00:17:29.540 --> 00:17:33.440]  我們經常都面對愛字頭的人
[00:17:33.440 --> 00:17:38.540]  就是用粗言穢語罵人的
[00:17:38.540 --> 00:17:41.620]  對這些愛字頭的人
[00:17:41.620 --> 00:17:44.660]  就是會動粗的
[00:17:44.660 --> 00:17:50.000]  這個愛其實已經是被污染得很厲害
[00:17:50.000 --> 00:17:54.600]  究竟是要重新將這個愛要顯露出來
[00:17:54.600 --> 00:17:57.200]  他要容忍他的犧牲
[00:17:57.200 --> 00:17:59.400]  他要為人的緣故
[00:17:59.400 --> 00:18:01.180]  為人的利益的緣故
[00:18:01.180 --> 00:18:03.040]  為人的好處的緣故
[00:18:03.040 --> 00:18:05.680]  可以犧牲自己
[00:18:05.680 --> 00:18:11.280]  我們今日是應該要重回這個愛的真體當中
[00:18:11.280 --> 00:18:14.120]  但是這個必須有上帝
[00:18:14.120 --> 00:18:17.320]  然後才有這份愛
[00:18:17.320 --> 00:18:24.220]  所以耶穌說要盡心盡意盡力愛主我的神
[00:18:24.220 --> 00:18:26.100]  其次
[00:18:26.100 --> 00:18:31.360]  怎樣去表達我心中這份對上帝的愛呢?
[00:18:31.360 --> 00:18:33.780]  就是對別人
[00:18:33.780 --> 00:18:37.340]  我常常言這兩句話
[00:18:37.340 --> 00:18:41.640]  是基督徒對世界的宣言
[00:18:41.640 --> 00:18:45.620]  我們基督徒或者教會對世界的宣言就是
[00:18:45.620 --> 00:18:48.480]  我愛主愛神
[00:18:48.480 --> 00:18:51.680]  我就要愛人
[00:18:51.680 --> 00:18:54.820]  當我們宣告我們愛人的時候
[00:18:54.820 --> 00:18:56.960]  其實我們對別人的處境
[00:18:56.960 --> 00:18:58.900]  對別人的苦難
[00:18:58.900 --> 00:19:04.060]  對別人的遭遇是關心的
[00:19:04.060 --> 00:19:07.000]  曾經有人說
[00:19:07.000 --> 00:19:09.800]  除非我們的信仰受到威脅
[00:19:09.800 --> 00:19:14.140]  除非我們的生命受到威脅
[00:19:14.140 --> 00:19:19.280]  我們不會做一些公民抗命
[00:19:19.280 --> 00:19:21.120]  但你看
[00:19:21.120 --> 00:19:27.120]  溫州的教會被拆了
[00:19:27.120 --> 00:19:29.920]  又上海的教會又被拆了
[00:19:29.920 --> 00:19:34.800]  拆的是因為十字架
[00:19:34.800 --> 00:19:40.060]  我們難道可以縱容一個政權拆我們的十字架嗎?
[00:19:40.060 --> 00:19:48.380]  我們的先人為教會作出巨大的犧牲
[00:19:48.380 --> 00:19:53.240]  有誰可以拆我們的十字架?
[00:19:53.240 --> 00:20:00.660]  我們可以用我們的生命去侮辱我們的教會
[00:20:00.660 --> 00:20:01.620]  我們的十字架
[00:20:01.620 --> 00:20:06.900]  所擁有的十字架
[00:20:06.900 --> 00:20:09.000]  有人說
[00:20:09.000 --> 00:20:12.460]  除非生命受到威脅
[00:20:12.460 --> 00:20:15.700]  我想想劉曉波
[00:20:15.700 --> 00:20:19.500]  我每次見到劉霞的出現
[00:20:19.500 --> 00:20:21.740]  我一次眼淚都流出來
[00:20:21.740 --> 00:20:25.780]  就是她在家被人訪問那一刻
[00:20:25.780 --> 00:20:27.680]  她那種惶恐
[00:20:27.680 --> 00:20:29.480]  那種焦慮
[00:20:29.480 --> 00:20:32.680]  那種神情
[00:20:32.680 --> 00:20:37.720]  真是令人難過
[00:20:37.720 --> 00:20:41.060]  如果我們今天
[00:20:41.060 --> 00:20:45.460]  是我們能夠有愛神這一份的心
[00:20:45.460 --> 00:20:50.500]  那她應該對這些事能夠會敏感
[00:20:50.500 --> 00:20:54.080]  她對今天人類的遭遇有種敏感
[00:20:54.080 --> 00:21:00.440]  她對一個殺自己的女兒的家庭有敏感
[00:21:00.440 --> 00:21:03.320]  她對今天這個社會的不公義
[00:21:03.320 --> 00:21:07.280]  對今天這個社會
[00:21:07.280 --> 00:21:08.580]  對老人家
[00:21:08.580 --> 00:21:10.460]  對兒童
[00:21:10.460 --> 00:21:13.160]  對有傷殘的人
[00:21:13.160 --> 00:21:20.540]  這種照顧確實是我們要賞心
[00:21:20.540 --> 00:21:24.140]  最近
[00:21:24.140 --> 00:21:27.380]  我坐一架的士
[00:21:27.380 --> 00:21:31.480]  就去一間醫院
[00:21:31.480 --> 00:21:34.120]  他說牧師
[00:21:34.120 --> 00:21:37.480]  這間醫院現在連走廊都沒有了
[00:21:37.480 --> 00:21:41.760]  都滿了
[00:21:41.760 --> 00:21:44.960]  這間就是九龍最大的醫院
[00:21:44.960 --> 00:21:48.300]  其實我每次去完這間醫院
[00:21:48.300 --> 00:21:52.000]  我都有幾天不開心
[00:21:52.000 --> 00:21:53.700]  因為在那間醫院當中
[00:21:53.700 --> 00:21:56.180]  不但走廊擠滿人
[00:21:56.180 --> 00:21:59.840]  病房擠滿人
[00:21:59.840 --> 00:22:06.280]  我有一次去探望一個做了腦部手術的姐妹
[00:22:06.280 --> 00:22:12.620]  我一進去就很煩躁
[00:22:12.620 --> 00:22:16.600]  一個病人怎麼可以住在一個這麼擠迫
[00:22:16.600 --> 00:22:21.400]  這麼嘻嘩的一個地方
[00:22:21.400 --> 00:22:27.800]  但我們就是活在一個這樣的環境
[00:22:27.800 --> 00:22:29.780]  我們不斷可以要求政府
[00:22:29.780 --> 00:22:32.580]  你可不可以改善醫療
[00:22:32.580 --> 00:22:38.720]  增加人手
[00:22:38.720 --> 00:22:42.180]  我每次去到老人院探訪
[00:22:42.180 --> 00:22:45.460]  我心裏面都很責心
[00:22:45.460 --> 00:22:50.760]  今日絕大部份的老人院都不合規格
[00:22:50.760 --> 00:22:56.000]  見到老人躺在那裏
[00:22:56.000 --> 00:23:02.200]  完全沒有專業
[00:23:02.200 --> 00:23:08.380]  難道我們想見的是我們的晚年
[00:23:08.380 --> 00:23:18.060]  最近一位姐妹她的父親被診斷腦部退化
[00:23:18.060 --> 00:23:19.760]  她跟我說的時候
[00:23:19.760 --> 00:23:26.400]  我就說家人一定要照顧她
[00:23:26.400 --> 00:23:30.440]  她最後這一程
[00:23:30.440 --> 00:23:37.440]  家人是顯示愛心最重要的時刻
[00:23:37.440 --> 00:23:40.240]  如果我們放棄她
[00:23:40.240 --> 00:23:44.640]  她的晚年就很淒涼
[00:23:44.640 --> 00:23:48.420]  最後這位姐妹甘心去上課
[00:23:48.420 --> 00:23:51.160]  也要接她回到家裏
[00:23:51.160 --> 00:23:55.120]  然後安排照顧
[00:23:55.120 --> 00:23:57.460]  如果我們真的能夠盡心盡性
[00:23:57.460 --> 00:24:00.560]  盡力愛神的時候
[00:24:00.560 --> 00:24:04.000]  我們是必須對我們身邊的親人
[00:24:04.000 --> 00:24:06.240]  我們對我們的朋友
[00:24:06.240 --> 00:24:08.040]  我們對今天的社會
[00:24:08.040 --> 00:24:11.680]  就有一份愛心
[00:24:11.680 --> 00:24:15.440]  因為我們不願意見到這種殘忍的場面
[00:24:15.440 --> 00:24:20.520]  我們不願意見到這種冷酷的世界
[00:24:20.520 --> 00:24:24.060]  我們是應該去將上帝
[00:24:24.060 --> 00:24:26.760]  我們愛上帝這一份心
[00:24:26.760 --> 00:24:34.500]  今天就在這個社會裏面去顯現出來
[00:24:34.500 --> 00:24:38.460]  愛人是維護人的尊嚴
[00:24:38.460 --> 00:24:42.700]  愛人是會幫助人的生活
[00:24:42.700 --> 00:24:47.040]  愛人是會切身切地同情他們
[00:24:47.040 --> 00:24:50.040]  愛人是甚至願意放棄我的東西
[00:24:50.040 --> 00:24:53.680]  去維護這個人
[00:24:53.680 --> 00:24:58.760]  他的生活 他的利益
[00:24:58.760 --> 00:25:01.320]  今天這個社會
[00:25:01.320 --> 00:25:05.600]  這個世界在在都在向我們挑戰
[00:25:05.600 --> 00:25:08.500]  向教會發出挑戰
[00:25:08.500 --> 00:25:12.260]  向教會發出呼聲
[00:25:12.260 --> 00:25:17.480]  我們不要當這些就是報紙的新聞過去
[00:25:17.480 --> 00:25:20.940]  這就是對我們今天的挑戰
[00:25:20.940 --> 00:25:25.520]  我們能否將這些困苦的人
[00:25:25.520 --> 00:25:27.520]  去服侍他們
[00:25:27.520 --> 00:25:29.620]  去探候他們
[00:25:29.620 --> 00:25:31.820]  去安慰他們
[00:25:31.820 --> 00:25:35.960]  很可能我們的身邊就有這些朋友
[00:25:35.960 --> 00:25:38.220]  就有這些人
[00:25:38.220 --> 00:25:40.900]  只要我們有這一份的愛心
[00:25:40.900 --> 00:25:44.600]  再去溶解今天的困境
[00:25:44.600 --> 00:25:46.700]  今天我們所見的
[00:25:46.700 --> 00:25:51.800]  無論在報紙 在電視
[00:25:51.800 --> 00:25:55.780]  都是我們的挑戰
[00:25:55.780 --> 00:26:02.680]  那天我出去看醫生
[00:26:02.680 --> 00:26:04.180]  看完醫生之後一看
