
[00:00:00.000 --> 00:00:02.000]  敬請各位平安
[00:06:36.000 --> 00:06:39.000]  他們對我也不友善
[00:06:39.000 --> 00:06:42.000]  他們所做的方法跟我不一樣
[00:06:42.000 --> 00:06:44.000]  他們的價值跟我們不一樣
[00:06:44.000 --> 00:06:47.000]  這個社會的變化越來越離開聖經
[00:06:47.000 --> 00:06:49.000]  我們的信仰
[00:06:49.000 --> 00:06:52.000]  他們對婚姻的看法也不一樣
[00:06:52.000 --> 00:06:54.000]  他們對感情的看法不一樣
[00:06:54.000 --> 00:06:56.000]  他們對性別的看法不一樣
[00:06:56.000 --> 00:06:59.000]  他們對道德倫理的做法跟我們不一樣
[00:06:59.000 --> 00:07:02.000]  有時候我們發覺我們因為堅持我們的信仰
[00:07:02.000 --> 00:07:04.000]  我們受了好大的痛苦
[00:07:04.000 --> 00:07:06.000]  受了好大的損失
[00:07:06.000 --> 00:07:08.000]  這時候我們有動搖
[00:07:08.000 --> 00:07:12.000]  周圍的標準給我們有動搖
[00:07:12.000 --> 00:07:14.000]  這個是當年如此
[00:07:14.000 --> 00:07:16.000]  現在也是如此
[00:07:16.000 --> 00:07:19.000]  當然有時候我們動搖是因為我們所遭遇的事情
[00:07:19.000 --> 00:07:21.000]  有時候我們就不明白
[00:07:21.000 --> 00:07:23.000]  為什麼我們信了耶穌以後
[00:07:23.000 --> 00:07:26.000]  還有這樣的痛苦的事情發生在我的身上
[00:07:26.000 --> 00:07:28.000]  為什麼我信了耶穌了
[00:07:28.000 --> 00:07:29.000]  我做了基督徒了
[00:07:29.000 --> 00:07:31.000]  好好的努力去做了基督徒
[00:07:31.000 --> 00:07:33.000]  仍然有這樣的遭遇
[00:07:33.000 --> 00:07:35.000]  我們的心又冷下來了
[00:07:35.000 --> 00:07:36.000]  我們又動搖了
[00:07:36.000 --> 00:07:38.000]  為什麼要信耶穌
[00:07:38.000 --> 00:07:40.000]  我們相信神的人有什麼分別
[00:07:40.000 --> 00:07:42.000]  為什麼我這樣的遭遇
[00:07:42.000 --> 00:07:44.000]  人生有這樣的打擊
[00:07:44.000 --> 00:07:46.000]  有時候我們人生真的有很多的動搖
[00:07:46.000 --> 00:07:48.000]  對,我們有動搖
[00:07:48.000 --> 00:07:50.000]  但是我們聽清楚
[00:07:50.000 --> 00:07:54.000]  聖經希伯來書裡面特別提醒我們
[00:07:54.000 --> 00:08:00.000]  這裡提到我們能夠進到神的面前
[00:08:00.000 --> 00:08:02.000]  你說進到神的面前有什麼特別
[00:08:02.000 --> 00:08:06.000]  很不同,如果你真的明白這個意思
[00:08:06.000 --> 00:08:10.000]  因為我們沒有人可以進到神的面前的
[00:08:10.000 --> 00:08:15.000]  前面第十九節到二十一節講的就是這個
[00:08:15.000 --> 00:08:19.000]  這個不是理所當然的
[00:08:19.000 --> 00:08:23.000]  我們的神是至高的
[00:08:23.000 --> 00:08:26.000]  祂是至聖節的
[00:08:26.000 --> 00:08:29.000]  我們這個罪人,我們這個人來到神的面前
[00:08:29.000 --> 00:08:33.000]  如果你以為你可以進到神的面前
[00:08:33.000 --> 00:08:34.000]  你可以進到神的面前嗎
[00:08:34.000 --> 00:08:36.000]  就好像以前的人知道
[00:08:36.000 --> 00:08:38.000]  你以為可以進到聖所,就可以進到聖所嗎
[00:08:38.000 --> 00:08:41.000]  你以為可以進到聖殿,就可以進到聖殿嗎
[00:08:41.000 --> 00:08:42.000]  你不潔正啊
[00:08:42.000 --> 00:08:45.000]  你在神面前的標準,達不到神的標準
[00:08:45.000 --> 00:08:46.000]  怎麼可以進到神的面前
[00:08:46.000 --> 00:08:48.000]  怎麼可以進到神的面前
[00:08:48.000 --> 00:08:51.000]  前面就說了,感謝神
[00:08:51.000 --> 00:08:55.000]  因為祂開了一條又新又活的路
[00:08:55.000 --> 00:08:56.000]  這條路不是你開的
[00:08:56.000 --> 00:08:58.000]  不是我們可以開的
[00:08:58.000 --> 00:09:00.000]  我們軟弱,我們有限
[00:09:00.000 --> 00:09:05.000]  但是耶穌基督,祂開了一條又新又活的路
[00:09:05.000 --> 00:09:06.000]  這條路是新的路
[00:09:06.000 --> 00:09:08.000]  為什麼,因為有神
[00:09:08.000 --> 00:09:10.000]  從神而來所開的路
[00:09:10.000 --> 00:09:13.000]  不是我們拼命要上去的路
[00:09:13.000 --> 00:09:15.000]  這是從神而來的路
[00:09:15.000 --> 00:09:18.000]  祂的路付了好大的代價
[00:09:18.000 --> 00:09:22.000]  祂憑著耶穌的血,才可以開的
[00:09:22.000 --> 00:09:25.000]  用祂的犧牲,替我們開一條路
[00:09:25.000 --> 00:09:30.000]  然後聖經說,我們只可以坦然無懼的進到神的面前
[00:09:30.000 --> 00:09:32.000]  你看,坦然無懼這個字
[00:09:32.000 --> 00:09:36.000]  在我們今天所念的聖經裡面,出現了兩次
[00:09:36.000 --> 00:09:41.000]  19節,坦然無懼的進到聖所裡面
[00:09:41.000 --> 00:09:45.000]  35節,坦然無懼的心
[00:09:45.000 --> 00:09:47.000]  坦然無懼的意思,原文
[00:09:47.000 --> 00:09:50.000]  這個perseia這個字
[00:09:50.000 --> 00:09:52.000]  就是一種很大膽的意思
[00:09:52.000 --> 00:09:54.000]  怕什麼,我什麼都不怕
[00:09:54.000 --> 00:09:56.000]  現在不用擔憂了
[00:09:56.000 --> 00:09:58.000]  很多的顧慮不用理了
[00:09:58.000 --> 00:10:02.000]  現在我就是有膽量,大膽的
[00:10:02.000 --> 00:10:04.000]  走到神的面前
[00:10:04.000 --> 00:10:07.000]  這樣的大膽走到神的面前
[00:10:07.000 --> 00:10:08.000]  有兩個意思
[00:10:08.000 --> 00:10:11.000]  第一,本來我也沒有這個資格,我不敢的
[00:10:11.000 --> 00:10:14.000]  但是因為耶穌開了這條路的時候
[00:10:14.000 --> 00:10:16.000]  我能夠大膽的來到神的面前
[00:10:16.000 --> 00:10:18.000]  這個是很重要的基礎
[00:10:18.000 --> 00:10:20.000]  不是你說可以去就去
[00:10:20.000 --> 00:10:23.000]  不是你說可以進到神的面前,就可以進到神的面前
[00:10:23.000 --> 00:10:25.000]  但是,現在我們可以
[00:10:25.000 --> 00:10:29.000]  因為耶穌已經成就了這個基礎
[00:10:29.000 --> 00:10:30.000]  這個很重要
[00:10:30.000 --> 00:10:34.000]  所以那個希伯來書用了第一章第九章
[00:10:34.000 --> 00:10:36.000]  差不多九章的聖經
[00:10:36.000 --> 00:10:40.000]  第十章上半也是繼續講的說
[00:10:40.000 --> 00:10:41.000]  這個基礎很重要
[00:10:41.000 --> 00:10:43.000]  這個基礎不是你建立的
[00:10:43.000 --> 00:10:45.000]  不是我們可以做得到的
[00:10:45.000 --> 00:10:46.000]  是神自己做的
[00:10:46.000 --> 00:10:48.000]  你要記得這個是恩典
[00:10:48.000 --> 00:10:49.000]  神自己做
[00:10:49.000 --> 00:10:51.000]  現在我們有了這個基礎
[00:10:51.000 --> 00:10:53.000]  我們就可以坦然無懼
[00:10:53.000 --> 00:10:55.000]  大膽的來到神的面前
[00:10:55.000 --> 00:10:59.000]  然後,還有更重要的事情
[00:10:59.000 --> 00:11:03.000]  就發覺原來這個神是信實的神
[00:11:03.000 --> 00:11:07.000]  可信的,可靠的,有信用的
[00:11:07.000 --> 00:11:09.000]  我們在這個社會裡面
[00:11:09.000 --> 00:11:10.000]  我們越來越明白
[00:11:10.000 --> 00:11:13.000]  信用跟信任
[00:11:13.000 --> 00:11:17.000]  Trustworthiness跟Trust
[00:11:17.000 --> 00:11:18.000]  是兩個分不開的
[00:11:18.000 --> 00:11:20.000]  因為對方有信用
[00:11:20.000 --> 00:11:22.000]  所以你可以信任他
[00:11:22.000 --> 00:11:24.000]  如果他沒有信用的話
[00:11:24.000 --> 00:11:27.000]  我信任他也沒意思
[00:11:27.000 --> 00:11:29.000]  甚至他給他欺騙
[00:11:29.000 --> 00:11:30.000]  我們都經歷過了
[00:11:30.000 --> 00:11:31.000]  在這個社會裡面
[00:11:31.000 --> 00:11:33.000]  有時候我們以為那個人信得過
[00:11:33.000 --> 00:11:36.000]  跟他信任他
[00:11:36.000 --> 00:11:38.000]  但是最後給他出賣了
[00:11:38.000 --> 00:11:40.000]  所以有信任
[00:11:40.000 --> 00:11:41.000]  我們願意信任
[00:11:41.000 --> 00:11:44.000]  但信任有一個對象是有信用的
[00:11:44.000 --> 00:11:46.000]  他有信用我就可以信任他
[00:11:46.000 --> 00:11:48.000]  有信任的時候
[00:11:48.000 --> 00:11:51.000]  我們的心就得到我們所應許的
[00:11:51.000 --> 00:11:53.000]  這個就是我們來到神面前
[00:11:53.000 --> 00:11:55.000]  最重要的一個基礎
[00:11:55.000 --> 00:11:59.000]  因為我們的神是有信用的神
[00:11:59.000 --> 00:12:03.000]  所以我們大膽的憑著信任
[00:12:03.000 --> 00:12:05.000]  來到祂的面前
[00:12:05.000 --> 00:12:06.000]  聖經就是說
[00:12:06.000 --> 00:12:08.000]  我們用我們真誠的心
[00:12:08.000 --> 00:12:10.000]  完備的信
[00:12:10.000 --> 00:12:11.000]  就是那個信任
[00:12:11.000 --> 00:12:13.000]  來到神的面前
[00:12:13.000 --> 00:12:14.000]  那麼如果是這樣的話
[00:12:14.000 --> 00:12:19.000]  我們就可以堅持我們所相信的
[00:12:19.000 --> 00:12:21.000]  毫不動搖
[00:12:21.000 --> 00:12:23.000]  這個是很重要
[00:12:23.000 --> 00:12:24.000]  弟兄姊妹
[00:12:24.000 --> 00:12:27.000]  我們有時候在這個世界上
[00:12:27.000 --> 00:12:33.000]  我們找不到我們可以信任的對象
[00:12:33.000 --> 00:12:37.000]  但是我們的耶穌告訴我們
[00:12:37.000 --> 00:12:40.000]  開了一條有心又活的路
[00:12:40.000 --> 00:12:43.000]  我們可以大膽的來到神的面前
[00:12:43.000 --> 00:12:45.000]  今日
[00:12:45.000 --> 00:12:47.000]  進到祂的面前
[00:12:47.000 --> 00:12:48.000]  這個字很有意思的
[00:12:48.000 --> 00:12:51.000]  放膽的走到祂的面前
[00:12:51.000 --> 00:12:52.000]  跟祂說
[00:12:52.000 --> 00:12:53.000]  神啊
[00:12:53.000 --> 00:12:54.000]  對的
[00:12:54.000 --> 00:12:57.000]  雖然這個社會有好多的壓力
[00:12:57.000 --> 00:13:00.000]  雖然周圍的人對我很大的不同
[00:13:00.000 --> 00:13:04.000]  但是我仍然不動搖
[00:13:04.000 --> 00:13:07.000]  我不需要動搖
[00:13:07.000 --> 00:13:09.000]  當我們今天崇拜完了以後
[00:13:09.000 --> 00:13:11.000]  離開了這個地方
[00:13:11.000 --> 00:13:12.000]  到了外面
[00:13:12.000 --> 00:13:13.000]  你去了地鐵
[00:13:13.000 --> 00:13:15.000]  你去了坐那個車
[00:13:15.000 --> 00:13:16.000]  見了街上的人
[00:13:16.000 --> 00:13:18.000]  你就發覺這個世界跟你很不同
[00:13:18.000 --> 00:13:19.000]  怕嗎
[00:13:19.000 --> 00:13:20.000]  有時候怕
[00:13:20.000 --> 00:13:21.000]  很不同的
[00:13:21.000 --> 00:13:22.000]  他們的想法
[00:13:22.000 --> 00:13:23.000]  他們的做法
[00:13:23.000 --> 00:13:25.000]  他們的理解
[00:13:25.000 --> 00:13:28.000]  他們對宗教的看法
[00:13:28.000 --> 00:13:30.000]  都跟你很不同的時候
[00:13:30.000 --> 00:13:31.000]  怕嗎
[00:13:31.000 --> 00:13:32.000]  怕
[00:13:32.000 --> 00:13:33.000]  但是我們說
[00:13:33.000 --> 00:13:36.000]  我們心裡面有一個底
[00:13:36.000 --> 00:13:38.000]  我們有一個把握
[00:13:38.000 --> 00:13:39.000]  不是驕傲
[00:13:39.000 --> 00:13:42.000]  我把握就是看著他們
[00:13:42.000 --> 00:13:43.000]  我說我不怕
[00:13:43.000 --> 00:13:45.000]  因為我有耶穌
[00:13:45.000 --> 00:13:47.000]  你們沒有
[00:13:47.000 --> 00:13:48.000]  我有
[00:13:48.000 --> 00:13:49.000]  你們沒有神
[00:13:49.000 --> 00:13:50.000]  我有
[00:13:50.000 --> 00:13:52.000]  你們還沒有到神的面前
[00:13:52.000 --> 00:13:54.000]  我現在坦然無懼地
[00:13:54.000 --> 00:13:56.000]  進到神的面前
[00:13:56.000 --> 00:13:59.000]  我抓著這個大能的神的時候
[00:13:59.000 --> 00:14:00.000]  祂的音許
[00:14:00.000 --> 00:14:02.000]  祂是信實的
[00:14:02.000 --> 00:14:04.000]  所以我走下去的時候
[00:14:04.000 --> 00:14:05.000]  我不怕
[00:14:05.000 --> 00:14:06.000]  這個不怕
[00:14:06.000 --> 00:14:09.000]  因為我知道我信的是誰
[00:14:09.000 --> 00:14:10.000]  明白意思嗎
[00:14:10.000 --> 00:14:12.000]  所以我們如果用
[00:14:12.000 --> 00:14:13.000]  剛才我們說
[00:14:13.000 --> 00:14:15.000]  論語裡面所說的
[00:14:15.000 --> 00:14:17.000]  智者不慌
[00:14:17.000 --> 00:14:18.000]  我們不怕
[00:14:18.000 --> 00:14:19.000]  不搖動
[00:14:19.000 --> 00:14:20.000]  不搖動
[00:14:20.000 --> 00:14:22.000]  因為我們的信仰不搖動
[00:14:22.000 --> 00:14:24.000]  因為我們知道我們信的是誰
[00:14:24.000 --> 00:14:25.000]  這個希伯來說
[00:14:25.000 --> 00:14:27.000]  很重要的一個地方
[00:14:27.000 --> 00:14:28.000]  所以希伯來說
[00:14:28.000 --> 00:14:29.000]  很強的地方
[00:14:29.000 --> 00:14:30.000]  很強的篇幅
[00:14:30.000 --> 00:14:32.000]  來講到耶穌是誰啊
[00:14:32.000 --> 00:14:33.000]  為什麼你要信耶穌啊
[00:14:33.000 --> 00:14:35.000]  因為耶穌比一切都高
[00:14:35.000 --> 00:14:36.000]  心智高
[00:14:36.000 --> 00:14:38.000]  比智識更高
[00:14:38.000 --> 00:14:39.000]  所以我們知道
[00:14:39.000 --> 00:14:40.000]  我們所相信的對象
[00:14:40.000 --> 00:14:42.000]  有這樣的把握的時候
[00:14:42.000 --> 00:14:45.000]  我們就開始不用動搖了
[00:14:45.000 --> 00:14:46.000]  第一個
[00:14:46.000 --> 00:14:48.000]  我們屬靈上面
[00:14:48.000 --> 00:14:51.000]  屬靈的標誌跟旗幟
[00:14:51.000 --> 00:14:52.000]  第一個
[00:14:52.000 --> 00:14:55.000]  就是我們智者不慌
[00:14:55.000 --> 00:14:56.000]  好嗎
[00:14:56.000 --> 00:14:58.000]  我們沒有動搖了
[00:14:58.000 --> 00:15:00.000]  第二個
[00:15:00.000 --> 00:15:03.000]  二十四到二十五節
[00:15:03.000 --> 00:15:06.000]  二十四節那裡說
[00:15:06.000 --> 00:15:08.000]  我們又應該
[00:15:08.000 --> 00:15:09.000]  所以這個又字
[00:15:09.000 --> 00:15:10.000]  意思就是說
[00:15:10.000 --> 00:15:12.000]  另外一件事情了
[00:15:12.000 --> 00:15:13.000]  他們說
[00:15:13.000 --> 00:15:16.000]  我們又應該彼此關心
[00:15:16.000 --> 00:15:17.000]  激發愛心
[00:15:17.000 --> 00:15:19.000]  勉勵行善
[00:15:19.000 --> 00:15:22.000]  我們不可放棄聚會
[00:15:22.000 --> 00:15:24.000]  好像有些人的習慣一樣
[00:15:24.000 --> 00:15:26.000]  卻又互相勸勉
[00:15:26.000 --> 00:15:28.000]  我們既然知道了
[00:15:28.000 --> 00:15:29.000]  日子接近了
[00:15:29.000 --> 00:15:31.000]  我就更加應該如此
[00:15:31.000 --> 00:15:35.000]  這裡提到另外一個挑戰
[00:15:35.000 --> 00:15:39.000]  放棄聚會
[00:15:39.000 --> 00:15:42.000]  舊的一本合格本
[00:15:42.000 --> 00:15:43.000]  大家可能還記得
[00:15:43.000 --> 00:15:46.000]  不可停止聚會
[00:15:46.000 --> 00:15:48.000]  我覺得放棄是比較用
[00:15:48.000 --> 00:15:49.000]  更好的字
[00:15:49.000 --> 00:15:50.000]  有個主動性
[00:15:50.000 --> 00:15:51.000]  很強烈
[00:15:51.000 --> 00:15:53.000]  因為原文這個放棄
[00:15:53.000 --> 00:15:54.000]  這個字很強烈的
[00:15:54.000 --> 00:15:57.000]  意思不單單是不來聚會
[00:15:57.000 --> 00:15:58.000]  或者是
[00:15:58.000 --> 00:16:00.000]  今天我不參加崇拜
[00:16:00.000 --> 00:16:03.000]  不是那麼簡單的一個行動而已
[00:16:03.000 --> 00:16:05.000]  這個放棄這個字
[00:16:05.000 --> 00:16:06.000]  本來就是說
[00:16:06.000 --> 00:16:08.000]  我又不想了
[00:16:08.000 --> 00:16:10.000]  心裡面很疲倦
[00:16:10.000 --> 00:16:12.000]  我想放棄了
[00:16:12.000 --> 00:16:13.000]  我不理了
[00:16:13.000 --> 00:16:15.000]  我沒心情
[00:16:15.000 --> 00:16:16.000]  我不來了
[00:16:16.000 --> 00:16:17.000]  就好像有些人
[00:16:17.000 --> 00:16:18.000]  就是說我不來了
[00:16:18.000 --> 00:16:20.000]  不是一次兩次
[00:16:20.000 --> 00:16:22.000]  就是說我根本對整個信仰
[00:16:22.000 --> 00:16:23.000]  我不想來教會
[00:16:23.000 --> 00:16:24.000]  為什麼不想來
[00:16:24.000 --> 00:16:26.000]  我不想敬弟兄姊妹
[00:16:26.000 --> 00:16:27.000]  你說這個有什麼意思
[00:16:27.000 --> 00:16:28.000]  因為你看
[00:16:28.000 --> 00:16:30.000]  這裡講得很有意思
[00:16:30.000 --> 00:16:32.000]  一個信仰的積極性
[00:16:32.000 --> 00:16:36.000]  跟大家彼此關心激發愛心
[00:16:36.000 --> 00:16:38.000]  勉勵行善
[00:16:38.000 --> 00:16:39.000]  跟互相勸勉
[00:16:39.000 --> 00:16:43.000]  四個都有關係
[00:16:43.000 --> 00:16:46.000]  來到教會跟弟兄姊妹一起
[00:16:46.000 --> 00:16:47.000]  跟信徒一起
[00:16:47.000 --> 00:16:50.000]  跟信仰相的主動積極性
[00:16:50.000 --> 00:16:53.000]  是分不開的
[00:16:53.000 --> 00:16:56.000]  你說為什麼有人要放棄
[00:16:56.000 --> 00:16:58.000]  要放棄可能你跟我有時候
[00:16:58.000 --> 00:17:00.000]  我們就覺得有時候疲倦
[00:17:00.000 --> 00:17:03.000]  哎呀星期天不想來教會
[00:17:03.000 --> 00:17:05.000]  不單單是時間的問題
[00:17:05.000 --> 00:17:06.000]  是心情的問題
[00:17:06.000 --> 00:17:08.000]  為什麼心情要這樣
[00:17:08.000 --> 00:17:10.000]  可能很多不同的原因
[00:17:10.000 --> 00:17:11.000]  有時候可能在教會裡
[00:17:11.000 --> 00:17:13.000]  給人陷害了
[00:17:13.000 --> 00:17:14.000]  難過了
[00:17:14.000 --> 00:17:16.000]  回到不想見弟兄姊妹
[00:17:16.000 --> 00:17:19.000]  有時候可能也是發生了一些
[00:17:19.000 --> 00:17:20.000]  你的事情
[00:17:20.000 --> 00:17:21.000]  令你情緒低落
[00:17:21.000 --> 00:17:23.000]  你不想來
[00:17:23.000 --> 00:17:24.000]  你不想來的時候
[00:17:24.000 --> 00:17:27.000]  就覺得基本上不來聚會
[00:17:27.000 --> 00:17:28.000]  是一個行動
[00:17:28.000 --> 00:17:31.000]  但行動背後更嚴重的地方
[00:17:31.000 --> 00:17:34.000]  就是你的心已經不想
[00:17:34.000 --> 00:17:36.000]  不想見弟兄姊妹
[00:17:36.000 --> 00:17:38.000]  你說為什麼要見弟兄姊妹
[00:17:38.000 --> 00:17:39.000]  教會那麼複雜
[00:17:39.000 --> 00:17:41.000]  對教會很複雜的
[00:17:41.000 --> 00:17:43.000]  你說教會很完美嗎
[00:17:43.000 --> 00:17:44.000]  教會不完美
[00:17:44.000 --> 00:17:46.000]  教會也給人陷害嗎
[00:17:46.000 --> 00:17:49.000]  教會當然有機會給人陷害的
[00:17:49.000 --> 00:17:50.000]  教會是打開門
