
[00:00:00.000 --> 00:00:05.000]  鄧炳哲:鄧炳哲門早晨,請你和你隔壁的鄧炳哲門講一聲早晨好嗎?
[00:04:36.000 --> 00:04:39.000]  跟父母走,聽父母的話,這樣就可以了
[00:04:39.000 --> 00:04:42.000]  但不是的,我們開始會選擇甚麼呢
[00:04:42.000 --> 00:04:44.000]  我們選擇我們喜歡的東西
[00:04:44.000 --> 00:04:47.000]  我們喜歡的東西通常是父母不喜歡的
[00:04:47.000 --> 00:04:51.000]  如果你父母是醫生,你不是讀醫學,父母就不開心
[00:04:51.000 --> 00:04:55.000]  如果你父母是律師,你不是讀律師,父母就不開心
[00:04:55.000 --> 00:04:58.000]  學琴哪有前途
[00:04:58.000 --> 00:05:02.000]  沒有啊,他唯一在街邊賣唱
[00:05:02.000 --> 00:05:04.000]  或者在旺角賣唱
[00:05:04.000 --> 00:05:09.000]  一定是考了會計師牌才學琴
[00:05:09.000 --> 00:05:10.000]  是這樣的
[00:05:10.000 --> 00:05:14.000]  年輕年少無知就不會這樣
[00:05:14.000 --> 00:05:16.000]  我們會選擇努不努力讀書
[00:05:16.000 --> 00:05:19.000]  我兒子資優得很厲害
[00:05:19.000 --> 00:05:23.000]  他每一年都決定自己考多少分
[00:05:23.000 --> 00:05:25.000]  厲害嗎
[00:05:25.000 --> 00:05:29.000]  媽,你要我合格,我就59
[00:05:29.000 --> 00:05:32.000]  我就59,多一分都不給你
[00:05:32.000 --> 00:05:35.000]  你想考多少,我就考多少給你
[00:05:35.000 --> 00:05:37.000]  厲害到這樣
[00:05:37.000 --> 00:05:40.000]  他要氣死他媽媽,唯開心
[00:05:40.000 --> 00:05:43.000]  我們開始選擇男朋友女朋友
[00:05:43.000 --> 00:05:46.000]  男士有多少男士,舉手好嗎
[00:05:46.000 --> 00:05:49.000]  這個問題很複雜
[00:05:49.000 --> 00:05:51.000]  因為很多人坐在這裏
[00:05:51.000 --> 00:05:54.000]  我還是不是男人
[00:05:54.000 --> 00:06:00.000]  男士選女朋友,三個條件
[00:06:00.000 --> 00:06:03.000]  第一個條件,漂亮
[00:06:03.000 --> 00:06:05.000]  第二個條件,漂亮
[00:06:05.000 --> 00:06:08.000]  第三個條件,都是漂亮
[00:06:08.000 --> 00:06:10.000]  沒有了
[00:06:10.000 --> 00:06:14.000]  張無忌的媽媽告訴他,漂亮女人信不過
[00:06:14.000 --> 00:06:17.000]  張無忌一輩子都信了,漂亮女人
[00:06:17.000 --> 00:06:19.000]  這件事走不掉
[00:06:19.000 --> 00:06:22.000]  女士選男朋友,又是三個條件
[00:06:22.000 --> 00:06:26.000]  真是可憐,高付稅
[00:06:26.000 --> 00:06:29.000]  要高,要有錢,又靚仔
[00:06:29.000 --> 00:06:32.000]  怎樣賺呢,所以嫁不去
[00:06:32.000 --> 00:06:36.000]  除非南韓賺,高付稅很少
[00:06:36.000 --> 00:06:39.000]  我們發覺成年的時候,我們要面對什麼呢
[00:06:39.000 --> 00:06:42.000]  選擇職業,選擇結婚對象
[00:06:42.000 --> 00:06:44.000]  選擇生不生小孩
[00:06:44.000 --> 00:06:46.000]  我發覺生不生小孩可以選擇了
[00:06:46.000 --> 00:06:52.000]  因為台北最新的數字,是狗多過嬰兒
[00:06:52.000 --> 00:06:56.000]  即是台北年輕情侶結婚
[00:06:56.000 --> 00:07:00.000]  是選擇不生小孩,養狗養貓
[00:07:00.000 --> 00:07:04.000]  所以有首歌叫做隻貓,做隻狗,做情人
[00:07:04.000 --> 00:07:09.000]  因為你發覺現在香港大部份嬰兒車
[00:07:09.000 --> 00:07:11.000]  推去商場的嬰兒車
[00:07:11.000 --> 00:07:14.000]  裡面都是載狗和貓的
[00:07:14.000 --> 00:07:18.000]  不是載嬰兒的,寧願抱著嬰兒,推嬰兒車
[00:07:18.000 --> 00:07:20.000]  我都見過這個現場,很古怪
[00:07:20.000 --> 00:07:22.000]  我自己養兩隻狗,我下去放狗
[00:07:22.000 --> 00:07:27.000]  見到約束的,幫隻狗穿鞋
[00:07:27.000 --> 00:07:32.000]  我望見都呆了,幫隻狗穿鞋
[00:07:32.000 --> 00:07:35.000]  我去過一個屋企,就發覺隻狗
[00:07:35.000 --> 00:07:38.000]  牠是木板地,隻狗行路無聲
[00:07:38.000 --> 00:07:41.000]  知不知為甚麼?牠剪了腳甲
[00:07:41.000 --> 00:07:44.000]  有一個屋企,那隻狗是不會吠的
[00:07:44.000 --> 00:07:47.000]  為甚麼?剪了牠聲帶
[00:07:47.000 --> 00:07:50.000]  我的狗吠得很厲害,隔鄰屋回來都吠牠
[00:07:50.000 --> 00:07:53.000]  牠歡迎你又吠你,討厭你又吠你
[00:07:53.000 --> 00:07:56.000]  牠只會吠,難道牠會說話?
[00:07:56.000 --> 00:07:58.000]  即是狗說話就是吠的
[00:07:58.000 --> 00:08:00.000]  牠不會說,歡迎你,歡迎你
[00:08:00.000 --> 00:08:02.000]  不懂這樣說,牠是吠的
[00:08:02.000 --> 00:08:04.000]  你分得出牠的吠是歡迎你
[00:08:04.000 --> 00:08:06.000]  還是不歡迎你的吠
[00:08:06.000 --> 00:08:12.000]  我問了兩個訓練狗的
[00:08:12.000 --> 00:08:15.000]  有沒有狗?狗不吠
[00:08:15.000 --> 00:08:17.000]  沒有,牠要吠就吠
[00:08:17.000 --> 00:08:20.000]  狗當然要吠,狗不吠你才害怕
[00:08:20.000 --> 00:08:22.000]  即是你老婆不罵你,你害不害怕?
[00:08:22.000 --> 00:08:24.000]  好害怕
[00:08:24.000 --> 00:08:27.000]  到中年的時候,你面對中年危機
[00:08:27.000 --> 00:08:30.000]  想轉工,想轉環境
[00:08:30.000 --> 00:08:33.000]  退休的時候,原本打算做甚麼事?
[00:08:33.000 --> 00:08:36.000]  香港很多人想著安享萬年環遊世界
[00:08:36.000 --> 00:08:38.000]  享受人生,砰!一聲
[00:08:38.000 --> 00:08:40.000]  一個COVID-19
[00:08:40.000 --> 00:08:42.000]  沒得走了,香港
[00:08:42.000 --> 00:08:44.000]  Staycation,我不是很明白
[00:08:44.000 --> 00:08:46.000]  為甚麼會Staycation
[00:08:46.000 --> 00:08:49.000]  我真的完全不太明白,除非我住板間房
[00:08:49.000 --> 00:08:52.000]  即是,為甚麼有些人告訴我
[00:08:52.000 --> 00:08:55.000]  撿個行李箱的時候,有種去旅行的感覺
[00:08:55.000 --> 00:08:58.000]  我真的,我不是很明白
[00:08:58.000 --> 00:09:00.000]  對不起阿貞,我不是很明白
[00:09:00.000 --> 00:09:01.000]  我和大家等了我幾次勸他
[00:09:01.000 --> 00:09:03.000]  我們Staycation有間酒店特價給我
[00:09:03.000 --> 00:09:05.000]  做甚麼?
[00:09:05.000 --> 00:09:08.000]  有撿行李,他們又攤開行李
[00:09:08.000 --> 00:09:10.000]  住兩晚又撿回行李
[00:09:10.000 --> 00:09:12.000]  又沒有費用,做甚麼?
[00:09:12.000 --> 00:09:15.000]  到街上有東西吃,這裡到街上沒有東西吃嗎?
[00:09:15.000 --> 00:09:18.000]  那就是了,我看看就覺得自己去旅行
[00:09:18.000 --> 00:09:21.000]  做甚麼?我家很舒服,為甚麼要走去那裡呢?
[00:09:21.000 --> 00:09:24.000]  我出去有個感覺,覺得去旅行
[00:09:24.000 --> 00:09:26.000]  為甚麼要覺得呢?都不是
[00:09:26.000 --> 00:09:29.000]  說甚麼是,如夢初醒
[00:09:29.000 --> 00:09:32.000]  當然,你喜歡Staycation沒問題
[00:09:32.000 --> 00:09:33.000]  完全沒問題
[00:09:33.000 --> 00:09:35.000]  但是,因為沒得去旅行
[00:09:35.000 --> 00:09:37.000]  我們才Staycation,是不是?
[00:09:37.000 --> 00:09:39.000]  真是慘,原本可以坐郵輪
[00:09:39.000 --> 00:09:41.000]  現在你看郵輪碼頭
[00:09:41.000 --> 00:09:43.000]  養蟑螂的,是吧?
[00:09:43.000 --> 00:09:45.000]  郵輪碼頭沒得
[00:09:45.000 --> 00:09:47.000]  香港唯一一樣東西就是沒有水蟑螂
[00:09:47.000 --> 00:09:50.000]  不然呢,有水蟑螂吃
[00:09:50.000 --> 00:09:53.000]  我們突然間沒得選
[00:09:53.000 --> 00:09:57.000]  我原本是,我太太做四年多就退休
[00:09:57.000 --> 00:10:00.000]  我就連年都在這兩年
[00:10:00.000 --> 00:10:02.000]  落足嘴頭就「睡」她
[00:10:02.000 --> 00:10:05.000]  我女兒結婚之後,我女兒還沒結婚
[00:10:05.000 --> 00:10:08.000]  我女兒結婚之後,我們退休就沒甚麼錢
[00:10:08.000 --> 00:10:10.000]  沒甚麼錢要維持我們生活
[00:10:10.000 --> 00:10:13.000]  最好就是回大灣區
[00:10:13.000 --> 00:10:16.000]  因為大灣區的生活比較便宜
[00:10:16.000 --> 00:10:20.000]  睡到最近,她就開始有點感動
[00:10:20.000 --> 00:10:23.000]  差不多成功了
[00:10:23.000 --> 00:10:26.000]  我說,在大灣區我不買樓了
[00:10:26.000 --> 00:10:28.000]  我姨仔在大灣區
[00:10:28.000 --> 00:10:31.000]  我不是賣樓盤廣告,不好意思
[00:10:31.000 --> 00:10:34.000]  她在紹興買了一層樓給我看影片
[00:10:34.000 --> 00:10:36.000]  兩層400呎
[00:10:36.000 --> 00:10:38.000]  下面是廳,上面是房
[00:10:38.000 --> 00:10:41.000]  挺好的,兩老在這裏住,挺開心的
[00:10:41.000 --> 00:10:45.000]  我買了多少錢?三十萬
[00:10:45.000 --> 00:10:49.000]  三十萬香港買廁所都不行
[00:10:49.000 --> 00:10:51.000]  三十萬兩層,有沒有搞錯?
[00:10:51.000 --> 00:10:53.000]  交通方不方便?
[00:10:53.000 --> 00:10:57.000]  高鐵站去到紹興,再轉本地的火車
[00:10:57.000 --> 00:10:59.000]  一個站就到了
[00:10:59.000 --> 00:11:01.000]  很划算,很划算
[00:11:01.000 --> 00:11:02.000]  我決定不買
[00:11:02.000 --> 00:11:05.000]  一,沒那麼多錢,二,不買了
[00:11:05.000 --> 00:11:08.000]  九加二,你知大灣區是九加二
[00:11:08.000 --> 00:11:11.000]  九個城市,每個城市住兩年都十八年
[00:11:11.000 --> 00:11:13.000]  十八年我都八十歲了,穩安老遠
[00:11:13.000 --> 00:11:15.000]  你為甚麼買樓?我不買了
[00:11:15.000 --> 00:11:17.000]  這個是我的想法
[00:11:17.000 --> 00:11:20.000]  最近,差不多我太太已經受感動了
[00:11:20.000 --> 00:11:24.000]  我打算十月放假帶她去大灣區走一圈
[00:11:24.000 --> 00:11:27.000]  怎知星期一,剛剛星期一
[00:11:27.000 --> 00:11:29.000]  下午我帶她去中環覆診
[00:11:29.000 --> 00:11:33.000]  覆診完之後,晚上我有個港島區的茶經班
[00:11:33.000 --> 00:11:35.000]  我說不要回九龍了,還有三個小時
[00:11:35.000 --> 00:11:37.000]  不如這樣,我帶你去灣仔
[00:11:37.000 --> 00:11:40.000]  有一間很出名的餐廳
[00:11:40.000 --> 00:11:43.000]  有錢人不會吃到那些蛋撻
[00:11:43.000 --> 00:11:47.000]  因為很有錢的人是不會去餐廳吃蛋撻的
[00:11:47.000 --> 00:11:49.000]  如果你買回去,已經沒有好吃的了
[00:11:49.000 --> 00:11:51.000]  我下車後,就和我太太說
[00:11:51.000 --> 00:11:54.000]  我指一指,因為我們結婚幾十年,很有默契
[00:11:54.000 --> 00:11:57.000]  我指一指她,意思是你先進去吧
[00:11:57.000 --> 00:12:01.000]  我就閃過來,看那個櫥窗
[00:12:01.000 --> 00:12:04.000]  那些蛋撻,是否剛剛新鮮出爐
[00:12:04.000 --> 00:12:06.000]  如果是,我就進去叫給她吃
[00:12:06.000 --> 00:12:08.000]  如果不是,就不叫了
[00:12:08.000 --> 00:12:11.000]  我閃過來,看一看
[00:12:11.000 --> 00:12:15.000]  再閃過來,頭尾都是二十秒
[00:12:15.000 --> 00:12:17.000]  接著那個女人拍我的肩膀
[00:12:17.000 --> 00:12:20.000]  在灣仔區,有女人拍你的肩膀,很害怕
[00:12:20.000 --> 00:12:22.000]  我問她怎麼了
[00:12:22.000 --> 00:12:23.000]  她指一指在地上
[00:12:23.000 --> 00:12:27.000]  哇,看卡通片,我老婆整個趴在地上
[00:12:27.000 --> 00:12:30.000]  趴在地上,不動
[00:12:30.000 --> 00:12:32.000]  像周星馳電影一樣
[00:12:32.000 --> 00:12:33.000]  我問她怎麼了
[00:12:33.000 --> 00:12:35.000]  我立即蹲下來看
[00:12:35.000 --> 00:12:38.000]  右邊一灘血,我才害怕
[00:12:38.000 --> 00:12:41.000]  不動,一灘血,你是不是想著她死了
[00:12:41.000 --> 00:12:44.000]  我的腦袋真的空白,只剩下二十秒
[00:12:44.000 --> 00:12:47.000]  進去,看一看,再退回來
[00:12:47.000 --> 00:12:49.000]  我老婆就死了
[00:12:49.000 --> 00:12:51.000]  只剩二十秒,你明白嗎
[00:12:51.000 --> 00:12:53.000]  嚇得我心都離開了
[00:12:53.000 --> 00:12:57.000]  我跑過去,她的血一直流出來
[00:12:57.000 --> 00:12:58.000]  換了很多紙巾
[00:12:58.000 --> 00:13:01.000]  她會說話,我就沒那麼害怕
[00:13:01.000 --> 00:13:04.000]  接著,那間餐廳很離譜
[00:13:04.000 --> 00:13:06.000]  沒有人理我們
[00:13:06.000 --> 00:13:08.000]  我老婆已經躺在餐廳門口
[00:13:08.000 --> 00:13:09.000]  沒有人理我們
[00:13:09.000 --> 00:13:11.000]  我不開名字了,那間餐廳
[00:13:11.000 --> 00:13:14.000]  突然間,香港人很好
[00:13:14.000 --> 00:13:16.000]  有一個男人就叫
[00:13:16.000 --> 00:13:18.000]  要不要幫你打999
[00:13:18.000 --> 00:13:21.000]  我很好,你幫我打8車
[00:13:21.000 --> 00:13:23.000]  我還在想
[00:13:23.000 --> 00:13:28.000]  去醫院還是去哪裡
[00:13:28.000 --> 00:13:30.000]  我立即打給司機
[00:13:30.000 --> 00:13:31.000]  司機回來了
[00:13:31.000 --> 00:13:33.000]  牧師不對勁,你不要去政府醫院
[00:13:33.000 --> 00:13:35.000]  再去私家醫院
[00:13:35.000 --> 00:13:37.000]  我很好,去私家醫院
[00:13:37.000 --> 00:13:41.000]  最近灣仔區,我想去養和
[00:13:41.000 --> 00:13:44.000]  打給醫生,但沒有人接聽
[00:13:44.000 --> 00:13:46.000]  可不可以三小時後回覆我
[00:13:46.000 --> 00:13:47.000]  不好意思,我正在做手術
[00:13:47.000 --> 00:13:48.000]  聽不到你的電話
[00:13:48.000 --> 00:13:50.000]  因為他比較熟悉養和
[00:13:50.000 --> 00:13:51.000]  找不到他,我就說不要了
[00:13:51.000 --> 00:13:54.000]  去九龍,去浸會醫院
[00:13:54.000 --> 00:13:57.000]  我是浸會牧師,當然要去浸會
[00:13:57.000 --> 00:14:00.000]  去浸會醫院,開車去
[00:14:00.000 --> 00:14:02.000]  還沒去到浸會
[00:14:02.000 --> 00:14:04.000]  我老婆的血已經開始止了
[00:14:04.000 --> 00:14:08.000]  在額頭有一條直線
[00:14:08.000 --> 00:14:13.000]  去醫院前後隔了一個半小時
[00:14:13.000 --> 00:14:14.000]  就斷了針
[00:14:14.000 --> 00:14:16.000]  坐下來看醫生
[00:14:16.000 --> 00:14:20.000]  原來浸會沒有急症
[00:14:20.000 --> 00:14:21.000]  只有門診
[00:14:21.000 --> 00:14:24.000]  我打電話掛了號
[00:14:24.000 --> 00:14:26.000]  接著進去看
[00:14:26.000 --> 00:14:28.000]  醫生很年輕
[00:14:28.000 --> 00:14:29.000]  就跟我老婆說
[00:14:29.000 --> 00:14:37.000]  你這樣斷了,真的要斷針
[00:14:37.000 --> 00:14:39.000]  我老婆說不斷針可不可以
[00:14:39.000 --> 00:14:41.000]  因為她很怕痛
[00:14:41.000 --> 00:14:42.000]  她說不斷針是可以的
[00:14:42.000 --> 00:14:47.000]  因為就這樣甚麼都不做都會好
[00:14:47.000 --> 00:14:49.000]  我心想為甚麼要看你呢
[00:14:49.000 --> 00:14:54.000]  她說是真的,就這樣看
[00:14:54.000 --> 00:14:56.000]  不看她都會好
[00:14:56.000 --> 00:15:01.000]  不過那個疤痕就會闊一點
[00:15:01.000 --> 00:15:05.000]  如果你不想斷針就貼膠紙
[00:15:05.000 --> 00:15:07.000]  但膠紙的力都不是很大
[00:15:07.000 --> 00:15:12.000]  將來疤痕都是闊的
[00:15:12.000 --> 00:15:14.000]  不過沒有自己好那麼闊
[00:15:14.000 --> 00:15:16.000]  最好都是斷針
[00:15:16.000 --> 00:15:17.000]  斷針就不會那麼闊
[00:15:17.000 --> 00:15:20.000]  現在3厘米應該斷4針
[00:15:20.000 --> 00:15:23.000]  結果斷了6針
[00:15:23.000 --> 00:15:24.000]  我太太很厲害
[00:15:24.000 --> 00:15:27.000]  問她斷針痛不痛
[00:15:27.000 --> 00:15:28.000]  醫生答得很好
[00:15:28.000 --> 00:15:30.000]  斷針不痛
[00:15:30.000 --> 00:15:32.000]  是打麻醉針才不痛
[00:15:32.000 --> 00:15:34.000]  即是剝牙這樣
[00:15:34.000 --> 00:15:36.000]  你最痛是打麻醉針
[00:15:36.000 --> 00:15:38.000]  剝的時候不痛
[00:15:38.000 --> 00:15:39.000]  我太太想了一會
[00:15:39.000 --> 00:15:40.000]  你斷吧
[00:15:40.000 --> 00:15:44.000]  因為這裡好像二郎臣那樣
[00:15:44.000 --> 00:15:46.000]  好了好了,斷吧
[00:15:46.000 --> 00:15:51.000]  弄了一個多小時就出院回家
[00:15:51.000 --> 00:15:52.000]  很感恩的
[00:15:52.000 --> 00:15:54.000]  到第三天
[00:15:54.000 --> 00:15:58.000]  向眼角的瘀血流出來了
[00:15:58.000 --> 00:16:01.000]  因為我扶的時候
[00:16:01.000 --> 00:16:04.000]  眼睛向右飄了出來
[00:16:04.000 --> 00:16:07.000]  沒有撐到眼睛
[00:16:07.000 --> 00:16:08.000]  原來已經撐了
[00:16:08.000 --> 00:16:10.000]  只是瘀血還沒流出來
[00:16:10.000 --> 00:16:12.000]  昨天那個人發了一張醫生的照片給我
[00:16:12.000 --> 00:16:14.000]  醫生又是跌
[00:16:14.000 --> 00:16:17.000]  男人整個起了樓
[00:16:17.000 --> 00:16:18.000]  這裡的頭
[00:16:18.000 --> 00:16:21.000]  然後醫生就入院住了
[00:16:21.000 --> 00:16:23.000]  第二天
[00:16:23.000 --> 00:16:25.000]  他兩隻眼睛好像熊貓一樣
[00:16:25.000 --> 00:16:26.000]  瘀血湧了出來
[00:16:26.000 --> 00:16:27.000]  我跟老婆說
[00:16:27.000 --> 00:16:29.000]  你已經是感恩了
[00:16:29.000 --> 00:16:31.000]  你這個醫生更嚴重
[00:16:31.000 --> 00:16:32.000]  這是第一
[00:16:32.000 --> 00:16:35.000]  第二,我感恩你跌下去沒有撞到眼睛
[00:16:35.000 --> 00:16:38.000]  如果不是一撞就瞎了
[00:16:38.000 --> 00:16:42.000]  或者眼鏡爆了都瞎了
[00:16:42.000 --> 00:16:44.000]  你明不明白
[00:16:44.000 --> 00:16:47.000]  我們下車打算吃蛋撻
[00:16:47.000 --> 00:16:49.000]  昨天我講完
[00:16:49.000 --> 00:16:52.000]  有些記者說,牧師以後不要看蛋撻了
[00:16:52.000 --> 00:16:54.000]  我真的二十秒
[00:16:54.000 --> 00:16:56.000]  看一看蛋撻回來
[00:16:56.000 --> 00:16:59.000]  我老婆可以死了
[00:16:59.000 --> 00:17:01.000]  你想不想像得到
[00:17:01.000 --> 00:17:03.000]  你看看你旁邊的人
[00:17:03.000 --> 00:17:05.000]  看他二十秒
[00:17:05.000 --> 00:17:06.000]  你不是遷就他
[00:17:06.000 --> 00:17:08.000]  你是珍惜他
[00:17:08.000 --> 00:17:10.000]  我們完全不知道
[00:17:10.000 --> 00:17:12.000]  心理學裡面是試圖想解釋
[00:17:12.000 --> 00:17:15.000]  我們每個行為背後的一些原因
[00:17:15.000 --> 00:17:18.000]  隨著我們對大腦的認識越來越多的時候
[00:17:18.000 --> 00:17:21.000]  在現在已經發生了兩件事
[00:17:21.000 --> 00:17:24.000]  第一,就是我們會越來越依靠藥物
[00:17:24.000 --> 00:17:25.000]  你不開心嗎?
[00:17:25.000 --> 00:17:26.000]  不用找輔導了
[00:17:26.000 --> 00:17:28.000]  吃開心藥吧
[00:17:28.000 --> 00:17:29.000]  睡不著嗎?
[00:17:29.000 --> 00:17:31.000]  吃睡覺藥吧
[00:17:31.000 --> 00:17:33.000]  睡醒後不夠精神嗎?
[00:17:33.000 --> 00:17:35.000]  吃振奮精神藥吧
[00:17:35.000 --> 00:17:37.000]  我全部都是教育院的
[00:17:37.000 --> 00:17:39.000]  未來的發展會是這樣
[00:17:39.000 --> 00:17:41.000]  心理學裡面已經不需要看輔導了
[00:17:41.000 --> 00:17:44.000]  藥物可以解決他們的情緒問題
[00:17:44.000 --> 00:17:45.000]  太兇了嗎?
[00:17:45.000 --> 00:17:47.000]  吃些傻傻的藥吧
[00:17:47.000 --> 00:17:48.000]  太傻了嗎?
[00:17:48.000 --> 00:17:50.000]  就吃些傻傻的藥吧
[00:17:50.000 --> 00:17:51.000]  可以完全控制了
[00:17:51.000 --> 00:17:53.000]  因為我們對大腦的認識越來越多
[00:17:53.000 --> 00:17:57.000]  第二,就是我們更多不認識的東西
[00:17:57.000 --> 00:18:01.000]  所以最近在網上熱切討論
[00:18:01.000 --> 00:18:02.000]  心理學裡面
[00:18:02.000 --> 00:18:05.000]  究竟人是不是真的有自由意志
[00:18:05.000 --> 00:18:06.000]  有沒有自由意志
[00:18:06.000 --> 00:18:08.000]  參加了Question Mark
[00:18:08.000 --> 00:18:09.000]  以前我們以為有
[00:18:09.000 --> 00:18:11.000]  現在是Question Mark
[00:18:11.000 --> 00:18:15.000]  哲學是試圖解釋我們生存的意義
[00:18:15.000 --> 00:18:17.000]  存在的意義
[00:18:17.000 --> 00:18:18.000]  但是現代人呢
[00:18:18.000 --> 00:18:20.000]  已經越來越不注重哲學
