
[00:00:00.000 --> 00:00:05.000]  早晨,感謝主持人,我們今天有機會再次聆聽神的話語
[00:04:58.000 --> 00:05:01.000]  要叫以色列人回到上面
[00:05:01.000 --> 00:05:04.000]  進入埃及的境地呢
[00:05:04.000 --> 00:05:06.000]  是一個謎
[00:05:06.000 --> 00:05:08.000]  然後耶和華還要跟他說什麼呢
[00:05:08.000 --> 00:05:12.000]  你要在巴力洗份靠近海邊安營
[00:05:12.000 --> 00:05:15.000]  究竟這些地方是什麼意思呢
[00:05:15.000 --> 00:05:18.000]  比哈希陸其實學者研究
[00:05:18.000 --> 00:05:20.000]  這個是埃及的文字
[00:05:20.000 --> 00:05:22.000]  而這個文字的意思就是
[00:05:22.000 --> 00:05:24.000]  是運河的出口
[00:05:24.000 --> 00:05:27.000]  我估計應該用回香港比喻的話
[00:05:27.000 --> 00:05:29.000]  就是珠江三個口岸
[00:05:29.000 --> 00:05:32.000]  三個地方是進入河道中間
[00:05:32.000 --> 00:05:35.000]  那個重要的商業地帶的位置
[00:05:35.000 --> 00:05:38.000]  而密奪在希伯來文來說
[00:05:38.000 --> 00:05:40.000]  是一個堡壘的意思
[00:05:40.000 --> 00:05:42.000]  是一個軍事的要塞
[00:05:42.000 --> 00:05:44.000]  於是想像
[00:05:44.000 --> 00:05:47.000]  埃及人明明要進入西乃山當中
[00:05:47.000 --> 00:05:51.000]  無端端要轉回上面的位置
[00:05:51.000 --> 00:05:56.000]  在比哈希陸和密奪和海中間
[00:05:56.000 --> 00:06:00.000]  又要走回埃及人的勢力範圍
[00:06:00.000 --> 00:06:02.000]  不明白為什麼要這樣做
[00:06:02.000 --> 00:06:06.000]  更奇特的耶和華說明
[00:06:06.000 --> 00:06:08.000]  你要在巴力洗份面前
[00:06:08.000 --> 00:06:10.000]  和海中間紮營
[00:06:10.000 --> 00:06:13.000]  巴力洗份不是一個地方
[00:06:13.000 --> 00:06:17.000]  而是加南地和地中海
[00:06:17.000 --> 00:06:19.000]  他們的宗教
[00:06:19.000 --> 00:06:21.000]  巴力的文化在當中
[00:06:21.000 --> 00:06:23.000]  所以會然之
[00:06:23.000 --> 00:06:25.000]  耶和華真是很奇怪
[00:06:25.000 --> 00:06:27.000]  為什麼會這樣去做呢
[00:06:27.000 --> 00:06:30.000]  其實不需要走回頭
[00:06:30.000 --> 00:06:32.000]  直接去劍伯去就可以了
[00:06:32.000 --> 00:06:37.000]  法律其實走回去的時候
[00:06:37.000 --> 00:06:41.000]  會然之發現耶和華好像
[00:06:41.000 --> 00:06:43.000]  故意走回去
[00:06:43.000 --> 00:06:45.000]  明顯不是故意走上面的路
[00:06:45.000 --> 00:06:47.000]  是故意走回上面
[00:06:47.000 --> 00:06:50.000]  好像向法律王挑戰
[00:06:50.000 --> 00:06:51.000]  逐一講一句
[00:06:51.000 --> 00:06:53.000]  向法律王挑機
[00:06:53.000 --> 00:06:55.000]  法律有一個什麼人物呢
[00:06:55.000 --> 00:06:59.000]  法律在自己本土埃及地
[00:06:59.000 --> 00:07:02.000]  是一個最高權力的代表
[00:07:02.000 --> 00:07:06.000]  而同時古代的法律有一個特質
[00:07:06.000 --> 00:07:08.000]  就是神的化身
[00:07:08.000 --> 00:07:11.000]  他們是神明當中最高的祭司
[00:07:11.000 --> 00:07:14.000]  所以耶和華將他們
[00:07:14.000 --> 00:07:17.000]  帶回去上面
[00:07:17.000 --> 00:07:21.000]  其中一個心意是挑戰法律王
[00:07:21.000 --> 00:07:23.000]  無論是地上的權柄
[00:07:23.000 --> 00:07:25.000]  還是宗教上的權柄
[00:07:25.000 --> 00:07:29.000]  去挑戰巴力
[00:07:29.000 --> 00:07:31.000]  如果你是摩西的話
[00:07:31.000 --> 00:07:32.000]  你會怎麼想呢
[00:07:32.000 --> 00:07:34.000]  你是摩西的話
[00:07:34.000 --> 00:07:36.000]  耶和華我們應該不是在下面
[00:07:36.000 --> 00:07:39.000]  怎麼會無緣無故回到上面呢
[00:07:39.000 --> 00:07:41.000]  很奇怪
[00:07:41.000 --> 00:07:42.000]  如果你是以色列人的話
[00:07:42.000 --> 00:07:43.000]  你又怎麼想呢
[00:07:43.000 --> 00:07:45.000]  可能跟摩西的想法一樣
[00:07:45.000 --> 00:07:47.000]  耶和華你有沒有搞錯
[00:07:47.000 --> 00:07:49.000]  其實應該向下走的
[00:07:49.000 --> 00:07:51.000]  為什麼要走上去呢
[00:07:51.000 --> 00:07:54.000]  我們有很多的疑惑
[00:07:54.000 --> 00:07:55.000]  很多人不明白
[00:07:55.000 --> 00:07:57.000]  為什麼要這樣去做
[00:07:57.000 --> 00:07:59.000]  其實應該去西奶山敬拜祂
[00:07:59.000 --> 00:08:03.000]  為什麼我們應該去應許之地
[00:08:03.000 --> 00:08:07.000]  為什麼會走到這個地方呢
[00:08:07.000 --> 00:08:12.000]  其實人生都很多迷惘的時候
[00:08:12.000 --> 00:08:13.000]  我們都不知道為什麼
[00:08:13.000 --> 00:08:16.000]  會來到這裡
[00:08:16.000 --> 00:08:19.000]  有時候跟弟兄姊妹聊天的時候
[00:08:19.000 --> 00:08:21.000]  其實我也不知道為什麼
[00:08:21.000 --> 00:08:23.000]  會來到澳洲
[00:08:23.000 --> 00:08:25.000]  回望當時回望
[00:08:25.000 --> 00:08:26.000]  以前來澳洲讀書
[00:08:26.000 --> 00:08:27.000]  讀完就走了
[00:08:27.000 --> 00:08:29.000]  然後就回香港工作
[00:08:29.000 --> 00:08:30.000]  但是回望之後
[00:08:30.000 --> 00:08:31.000]  那時候真的不明白
[00:08:31.000 --> 00:08:33.000]  為什麼會來到澳洲讀書
[00:08:33.000 --> 00:08:35.000]  美加英國都不去
[00:08:35.000 --> 00:08:36.000]  是來了這裡
[00:08:36.000 --> 00:08:37.000]  但是回望的時候
[00:08:37.000 --> 00:08:41.000]  就發現上帝有自己的心意
[00:08:41.000 --> 00:08:42.000]  其實生命的路
[00:08:42.000 --> 00:08:46.000]  我們每個人都會有計劃在當中
[00:08:46.000 --> 00:08:49.000]  我們每個人都善於計劃我們的人生
[00:08:49.000 --> 00:08:51.000]  好好預備
[00:08:51.000 --> 00:08:54.000]  但是有時候你多預備都好
[00:08:54.000 --> 00:08:56.000]  始終都不是你
[00:08:56.000 --> 00:09:00.000]  有時候你所預計的計劃
[00:09:00.000 --> 00:09:02.000]  你的行程都會有些變化
[00:09:02.000 --> 00:09:04.000]  如果你有時候去旅行的話
[00:09:04.000 --> 00:09:06.000]  可能你計劃一個行程
[00:09:06.000 --> 00:09:10.000]  去墨爾本這個地方
[00:09:10.000 --> 00:09:11.000]  或者去日本
[00:09:11.000 --> 00:09:13.000]  你計劃了一個行程
[00:09:13.000 --> 00:09:15.000]  你計劃得多仔細都好
[00:09:15.000 --> 00:09:17.000]  你的行程去到實踐的時候
[00:09:17.000 --> 00:09:19.000]  期望都不似預期
[00:09:19.000 --> 00:09:23.000]  有些東西不同
[00:09:23.000 --> 00:09:25.000]  就好像2019年
[00:09:25.000 --> 00:09:26.000]  可能在2019年
[00:09:26.000 --> 00:09:27.000]  你們大家都覺得
[00:09:27.000 --> 00:09:29.000]  我們應該準備回香港
[00:09:29.000 --> 00:09:31.000]  大英姐妹每一兩年都回香港
[00:09:31.000 --> 00:09:34.000]  探親、回鄉
[00:09:34.000 --> 00:09:36.000]  誰知道2020年有COVID
[00:09:36.000 --> 00:09:39.000]  打亂了你們所有的計劃
[00:09:39.000 --> 00:09:42.000]  你不可以學以前過往的生活一樣
[00:09:42.000 --> 00:09:47.000]  每一年都要回香港探親
[00:09:47.000 --> 00:09:51.000]  COVID疫情打亂了我們的生活
[00:09:51.000 --> 00:09:52.000]  打亂了我們的作息
[00:09:52.000 --> 00:09:55.000]  打亂了我們的計劃
[00:09:55.000 --> 00:09:57.000]  人生有很多計劃
[00:09:57.000 --> 00:09:59.000]  我們都需要管理自己的人生
[00:09:59.000 --> 00:10:02.000]  好好計劃自己的人生
[00:10:02.000 --> 00:10:05.000]  但是神有自己的主權在當中
[00:10:05.000 --> 00:10:07.000]  有祂的旨意
[00:10:07.000 --> 00:10:10.000]  而不是我們自己的旨意在當中
[00:10:10.000 --> 00:10:12.000]  我們有時候都不明白
[00:10:12.000 --> 00:10:13.000]  為什麼去到這裡
[00:10:13.000 --> 00:10:14.000]  跟以色列一樣
[00:10:14.000 --> 00:10:15.000]  為什麼會來了這裡
[00:10:15.000 --> 00:10:17.000]  都不明白
[00:10:17.000 --> 00:10:19.000]  但是有時候人生
[00:10:19.000 --> 00:10:23.000]  不是需要明白
[00:10:23.000 --> 00:10:24.000]  我們想知道很多東西
[00:10:24.000 --> 00:10:26.000]  我們想聽很多東西
[00:10:26.000 --> 00:10:28.000]  我們想計劃很多東西
[00:10:28.000 --> 00:10:30.000]  去掌管我們的生命
[00:10:30.000 --> 00:10:33.000]  你明白你就安心去做
[00:10:33.000 --> 00:10:36.000]  最好上帝告訴你
[00:10:36.000 --> 00:10:39.000]  但是人生跟上帝的關係
[00:10:39.000 --> 00:10:41.000]  不是需要明白
[00:10:41.000 --> 00:10:44.000]  是需要信服
[00:10:44.000 --> 00:10:47.000]  不知道為什麼會來了這裡
[00:10:47.000 --> 00:10:50.000]  但這些是上帝的主權
[00:10:50.000 --> 00:10:52.000]  按照上帝的時候
[00:10:52.000 --> 00:10:55.000]  上帝說他都會揭示
[00:10:55.000 --> 00:10:56.000]  他的心意告訴你
[00:10:56.000 --> 00:10:58.000]  為什麼你在這裡
[00:10:58.000 --> 00:11:00.000]  有時候我們都不明白
[00:11:00.000 --> 00:11:02.000]  一兩年過了十幾年
[00:11:02.000 --> 00:11:04.000]  你回望你的人生的時候
[00:11:04.000 --> 00:11:05.000]  我明白了
[00:11:05.000 --> 00:11:07.000]  為什麼上帝帶了我來這裡
[00:11:07.000 --> 00:11:10.000]  那一刻你不知道
[00:11:10.000 --> 00:11:13.000]  回望的時候你就會發現
[00:11:13.000 --> 00:11:15.000]  不過有些事情
[00:11:15.000 --> 00:11:17.000]  可能去到一生的終結
[00:11:17.000 --> 00:11:19.000]  你都不明白上帝
[00:11:19.000 --> 00:11:21.000]  為什麼帶我來這裡
[00:11:21.000 --> 00:11:25.000]  為什麼上帝容許事情發生
[00:11:25.000 --> 00:11:32.000]  人生不是需要什麼都要知道
[00:11:32.000 --> 00:11:35.000]  是不需要知道的
[00:11:35.000 --> 00:11:38.000]  對於面對上帝來說
[00:11:38.000 --> 00:11:40.000]  你只需要信服
[00:11:40.000 --> 00:11:45.000]  跟從上帝所帶你的路
[00:11:45.000 --> 00:11:48.000]  為何要將埃及人
[00:11:48.000 --> 00:11:51.000]  帶到困險之地
[00:11:51.000 --> 00:11:52.000]  前面是海
[00:11:52.000 --> 00:11:53.000]  後面是責任
[00:11:53.000 --> 00:11:56.000]  但又面對巴力洗糞的責任
[00:11:56.000 --> 00:11:58.000]  剛才我所說
[00:11:58.000 --> 00:12:00.000]  你一定要挑戰法老王
[00:12:00.000 --> 00:12:02.000]  他地上的權柄
[00:12:02.000 --> 00:12:03.000]  和他神的權柄
[00:12:03.000 --> 00:12:05.000]  與巴力大戰
[00:12:05.000 --> 00:12:07.000]  目的只是一樣
[00:12:07.000 --> 00:12:10.000]  在《漆黑及記》第十四章
[00:12:10.000 --> 00:12:11.000]  十七至十八節說什麼呢
[00:12:11.000 --> 00:12:13.000]  我要在法老王
[00:12:13.000 --> 00:12:19.000]  和他車輛和馬兵上得著榮耀
[00:12:19.000 --> 00:12:21.000]  第十八節說
[00:12:21.000 --> 00:12:23.000]  我在法老王和他的車輛
[00:12:23.000 --> 00:12:26.000]  馬兵上得著榮耀的時候
[00:12:26.000 --> 00:12:31.000]  埃及人就知道我是耶和華
[00:12:31.000 --> 00:12:34.000]  原來一切一切的歷程當中
[00:12:34.000 --> 00:12:35.000]  上帝的心意
[00:12:35.000 --> 00:12:37.000]  就是要在埃及人
[00:12:37.000 --> 00:12:39.000]  和他的兵馬身上
[00:12:39.000 --> 00:12:40.000]  要顯出的榮耀
[00:12:40.000 --> 00:12:42.000]  更加要讓埃及人知道
[00:12:42.000 --> 00:12:45.000]  他是耶和華
[00:12:45.000 --> 00:12:46.000]  所以有時候我覺得
[00:12:46.000 --> 00:12:47.000]  不單止
[00:12:47.000 --> 00:12:48.000]  我再想深一點
[00:12:48.000 --> 00:12:49.000]  不單止讓埃及人
[00:12:49.000 --> 00:12:51.000]  能夠明白
[00:12:51.000 --> 00:12:52.000]  誰是耶和華
[00:12:52.000 --> 00:12:54.000]  其實過程當中
[00:12:54.000 --> 00:12:56.000]  以色列人都能夠
[00:12:56.000 --> 00:12:59.000]  看著耶和華怎樣做事
[00:12:59.000 --> 00:13:01.000]  都同樣讓以色列人知道
[00:13:01.000 --> 00:13:04.000]  他是耶和華
[00:13:04.000 --> 00:13:06.000]  生命的歷程
[00:13:06.000 --> 00:13:09.000]  其實不是我們掌管
[00:13:09.000 --> 00:13:11.000]  上帝要使用我們每一個歷程
[00:13:11.000 --> 00:13:15.000]  不論是順境的逆境的
[00:13:15.000 --> 00:13:17.000]  是要榮耀他
[00:13:17.000 --> 00:13:19.000]  是要讓我們知道
[00:13:19.000 --> 00:13:20.000]  他是耶和華
[00:13:20.000 --> 00:13:26.000]  是掌管我們人生那位上帝
[00:13:26.000 --> 00:13:27.000]  法老呢
[00:13:27.000 --> 00:13:28.000]  有人告訴法老
[00:13:28.000 --> 00:13:30.000]  我們的百姓都走了
[00:13:30.000 --> 00:13:31.000]  法老和神父
[00:13:31.000 --> 00:13:32.000]  突然間變了心
[00:13:32.000 --> 00:13:33.000]  為什麼我容許
[00:13:33.000 --> 00:13:35.000]  我這幫百姓
[00:13:35.000 --> 00:13:36.000]  容許以色列人
[00:13:36.000 --> 00:13:37.000]  不再服侍我
[00:13:37.000 --> 00:13:39.000]  發生什麼事
[00:13:39.000 --> 00:13:41.000]  在《出一及記》說到
[00:13:41.000 --> 00:13:44.000]  當以色列人離開埃及的時候
[00:13:44.000 --> 00:13:46.000]  南丁都有六十萬人
[00:13:46.000 --> 00:13:48.000]  如果加上婦女
[00:13:48.000 --> 00:13:49.000]  加上長者
[00:13:49.000 --> 00:13:50.000]  加上孩子
[00:13:50.000 --> 00:13:54.000]  學者認為大概有二百萬人
[00:13:54.000 --> 00:13:56.000]  試想像一個國家
[00:13:56.000 --> 00:14:00.000]  有二百萬人的奴隸
[00:14:00.000 --> 00:14:02.000]  是一個怎樣的國家
[00:14:02.000 --> 00:14:03.000]  法老說
[00:14:03.000 --> 00:14:04.000]  我怎麼會容讓
[00:14:04.000 --> 00:14:05.000]  我的奴隸離開呢
[00:14:05.000 --> 00:14:07.000]  二百萬人
[00:14:07.000 --> 00:14:09.000]  這都是我的財產
[00:14:09.000 --> 00:14:10.000]  這二百萬人
[00:14:10.000 --> 00:14:13.000]  不單止是奴隸這麼簡單
[00:14:13.000 --> 00:14:15.000]  更加是有什麼
[00:14:15.000 --> 00:14:18.000]  他有生產力 勞動力
[00:14:18.000 --> 00:14:20.000]  我需要這幫奴隸
[00:14:20.000 --> 00:14:21.000]  來幫我做事
[00:14:21.000 --> 00:14:22.000]  我需要這幫奴隸
[00:14:22.000 --> 00:14:24.000]  來幫我賺錢
[00:14:24.000 --> 00:14:25.000]  沒有了這幫奴隸
[00:14:25.000 --> 00:14:27.000]  誰來幫我賺錢
[00:14:27.000 --> 00:14:28.000]  誰能夠推動
[00:14:28.000 --> 00:14:31.000]  國家經濟發展
[00:14:31.000 --> 00:14:34.000]  這幫法老和神父
[00:14:34.000 --> 00:14:35.000]  突然間想起
[00:14:35.000 --> 00:14:37.000]  沒有奴隸怎麼辦
[00:14:37.000 --> 00:14:39.000]  所以見到這幫百姓走了
[00:14:39.000 --> 00:14:41.000]  好像逃跑一樣
[00:14:41.000 --> 00:14:42.000]  就預備了
[00:14:42.000 --> 00:14:44.000]  傾出去所有
[00:14:44.000 --> 00:14:46.000]  用六百輛特選的車
[00:14:46.000 --> 00:14:47.000]  就是戰車
[00:14:47.000 --> 00:14:49.000]  看到圖畫就像戰車一樣
[00:14:49.000 --> 00:14:52.000]  還有所有士兵來到當中
[00:14:52.000 --> 00:14:58.000]  去追趕這幫奴隸回來
[00:14:58.000 --> 00:14:59.000]  為了經濟
[00:14:59.000 --> 00:15:01.000]  為了權勢
[00:15:01.000 --> 00:15:02.000]  法老不惜所有
[00:15:02.000 --> 00:15:04.000]  傾出去的軍力
[00:15:04.000 --> 00:15:09.000]  來追趕這幫奴隸回來
[00:15:09.000 --> 00:15:11.000]  追著追著追到
[00:15:11.000 --> 00:15:13.000]  比哈希洛和巴力洗份
[00:15:13.000 --> 00:15:15.000]  這都是地方
[00:15:15.000 --> 00:15:16.000]  《成年經文》
[00:15:16.000 --> 00:15:17.000]  有一個最特別之處
[00:15:17.000 --> 00:15:19.000]  就是看第八節
[00:15:19.000 --> 00:15:20.000]  《饒話史》
[00:15:20.000 --> 00:15:22.000]  埃及法老的心肝壓
[00:15:22.000 --> 00:15:24.000]  就追趕奴隸人
[00:15:24.000 --> 00:15:26.000]  因為奴隸人是
[00:15:26.000 --> 00:15:30.000]  昂然無懼地出埃及
[00:15:30.000 --> 00:15:34.000]  奴隸人是昂然無懼地出埃及
[00:15:34.000 --> 00:15:37.000]  在出埃及的十三節和十八節
[00:15:37.000 --> 00:15:39.000]  我們回顧
[00:15:39.000 --> 00:15:43.000]  原來當埃及人離開的時候
[00:15:43.000 --> 00:15:46.000]  耶和華稱這幫奴隸人
[00:15:46.000 --> 00:15:47.000]  是他的軍隊
[00:15:47.000 --> 00:15:49.000]  同時這幫人
[00:15:49.000 --> 00:15:53.000]  是帶著兵器離開埃及
[00:15:53.000 --> 00:15:54.000]  我再說一次
[00:15:54.000 --> 00:15:56.000]  耶和華形容奴隸人
[00:15:56.000 --> 00:15:57.000]  是一幫軍隊
[00:15:57.000 --> 00:16:02.000]  是他的軍隊帶著兵器離開埃及
[00:16:02.000 --> 00:16:04.000]  所以在第十四節八章
[00:16:04.000 --> 00:16:05.000]  因為奴隸人是
[00:16:05.000 --> 00:16:08.000]  昂然無懼地出埃及
[00:16:08.000 --> 00:16:09.000]  其實余文行在說
[00:16:09.000 --> 00:16:12.000]  奴隸人以高舉的手出來
[00:16:12.000 --> 00:16:14.000]  即是說什麼呢
[00:16:14.000 --> 00:16:17.000]  以高舉的手出來
[00:16:17.000 --> 00:16:20.000]  這裡形容上帝的手
[00:16:20.000 --> 00:16:24.000]  是帶領著奴隸人出埃及
[00:16:24.000 --> 00:16:25.000]  是上帝的手
[00:16:25.000 --> 00:16:28.000]  是高舉的手來幫助
[00:16:28.000 --> 00:16:29.000]  以色列人離開埃及
[00:16:29.000 --> 00:16:31.000]  而不是他自己
[00:16:31.000 --> 00:16:34.000]  在第十三章二十節
[00:16:34.000 --> 00:16:36.000]  也形容上帝用運柱
[00:16:36.000 --> 00:16:38.000]  來引怒以色列人
[00:16:38.000 --> 00:16:40.000]  夜間是用火柱
[00:16:40.000 --> 00:16:42.000]  來照耀讓他們可以行走
[00:16:42.000 --> 00:16:44.000]  無論是運柱或是火柱
[00:16:44.000 --> 00:16:45.000]  都不會離開他們
[00:16:45.000 --> 00:16:46.000]  為著的就是
[00:16:46.000 --> 00:16:48.000]  引領和保護以色列人
[00:16:48.000 --> 00:16:50.000]  所以當你看到
[00:16:50.000 --> 00:16:53.000]  當以色列人離開埃及的時候
[00:16:53.000 --> 00:16:55.000]  他們很開心又有錢
[00:16:55.000 --> 00:16:56.000]  很急趕
[00:16:56.000 --> 00:16:58.000]  因為食物都不能夠預備
[00:16:58.000 --> 00:16:59.000]  很急趕
[00:16:59.000 --> 00:17:02.000]  又拿了埃及人的錢
[00:17:02.000 --> 00:17:04.000]  帶著兵器
[00:17:04.000 --> 00:17:05.000]  能夠昂然
[00:17:05.000 --> 00:17:07.000]  由上帝的高舉的手
[00:17:07.000 --> 00:17:09.000]  來出埃及
[00:17:09.000 --> 00:17:10.000]  是無懼
[00:17:10.000 --> 00:17:12.000]  所以你看到十四章八節
[00:17:12.000 --> 00:17:15.000]  是有一點異議在當中
[00:17:15.000 --> 00:17:16.000]  是上帝的手
[00:17:16.000 --> 00:17:20.000]  帶領以色列人離開埃及
[00:17:20.000 --> 00:17:23.000]  發怒臨近的時候
[00:17:23.000 --> 00:17:26.000]  整個環境變了
[00:17:26.000 --> 00:17:27.000]  以色列人再次看到
[00:17:27.000 --> 00:17:29.000]  埃及人來追趕
[00:17:29.000 --> 00:17:31.000]  接著懼怕地
[00:17:31.000 --> 00:17:33.000]  來到埃及夜和華
[00:17:33.000 --> 00:17:35.000]  本來是不怕的
[00:17:35.000 --> 00:17:36.000]  有運柱、火柱
[00:17:36.000 --> 00:17:38.000]  在當中
[00:17:38.000 --> 00:17:40.000]  又是以高舉的手
[00:17:40.000 --> 00:17:41.000]  夜和華的手
[00:17:41.000 --> 00:17:43.000]  來帶領以色列人
[00:17:43.000 --> 00:17:44.000]  出去埃及的時候
[00:17:44.000 --> 00:17:46.000]  是很開心
[00:17:46.000 --> 00:17:50.000]  很不怕的情況下離開
[00:17:50.000 --> 00:17:52.000]  第十節就是
[00:17:52.000 --> 00:17:53.000]  法律一近
[00:17:53.000 --> 00:17:55.000]  以色列人一看
[00:17:55.000 --> 00:17:58.000]  大家就立刻害怕起來
[00:17:58.000 --> 00:17:59.000]  fear
[00:17:59.000 --> 00:18:02.000]  害怕
[00:18:02.000 --> 00:18:06.000]  我們很多時候都會害怕
[00:18:06.000 --> 00:18:09.000]  因為沒有人沒有害怕過
[00:18:09.000 --> 00:18:10.000]  你沒有害怕過
