
[00:00:00.000 --> 00:00:03.920]  在這裡我會問一些問題
[00:01:45.140 --> 00:01:46.180]  他們就聊聊天
[00:01:46.180 --> 00:01:54.060]  聊天的時候是一種很平靜的氣氛去講
[00:01:54.060 --> 00:02:00.640]  羅傑斯先生在這裡鼓勵小朋友要愛自己
[00:02:00.640 --> 00:02:01.640]  愛惜自己
[00:02:01.640 --> 00:02:04.300]  要愛鄰舍
[00:02:04.300 --> 00:02:08.720]  他幫助小朋友知道原來每一個人都是珍貴的
[00:02:08.720 --> 00:02:11.020]  每一個人都是獨一無二的
[00:02:11.020 --> 00:02:12.940]  每一個人都應該被愛的
[00:02:12.940 --> 00:02:16.980]  所以這個節目純粹是一首歌
[00:02:16.980 --> 00:02:23.060]  「你會不會中我的鄰舍」
[00:02:23.060 --> 00:02:29.840]  整個節目都是講愛鄰舍
[00:02:29.840 --> 00:02:31.760]  在2018年
[00:02:31.760 --> 00:02:35.480]  羅傑斯先生的一生成為紀錄片
[00:02:35.480 --> 00:02:39.340]  看到右邊那個是誰?
[00:02:39.340 --> 00:02:43.180]  Tom Hanks 一個著名的演員
[00:02:43.180 --> 00:02:45.020]  扮演了他的角色
[00:02:45.020 --> 00:02:54.020]  聽聞是歷史上最賣座的紀錄片傳奇
[00:02:54.020 --> 00:02:55.600]  我知道一定是十分賣座
[00:02:55.600 --> 00:02:57.300]  不過是不是最賣座呢?
[00:02:57.300 --> 00:02:59.300]  你們有機會幫我查一下
[00:02:59.300 --> 00:03:01.020]  真的有最賣座這麼厲害嗎?
[00:03:01.020 --> 00:03:02.220]  史上的
[00:03:02.220 --> 00:03:03.640]  我有些問號
[00:03:03.640 --> 00:03:06.020]  不過一定是賣座的
[00:03:06.020 --> 00:03:09.820]  所以看到這位先生
[00:03:09.820 --> 00:03:12.620]  他是一個很特別的先生
[00:03:12.620 --> 00:03:16.780]  在去年的9月26日
[00:03:16.780 --> 00:03:19.900]  我和大家一起看過《路加福音》的十章
[00:03:19.900 --> 00:03:22.340]  是好撒瑪利亞人的故事
[00:03:22.340 --> 00:03:24.460]  今天再看多一次
[00:03:24.460 --> 00:03:27.340]  你說牧師為什麼要再看呢?
[00:03:27.340 --> 00:03:30.420]  因為好撒瑪利亞人的故事
[00:03:30.420 --> 00:03:32.940]  是需要重複去聽的
[00:03:32.940 --> 00:03:35.700]  他是一個禮儀
[00:03:35.700 --> 00:03:38.380]  禮儀的意思是聽完又再聽
[00:03:38.380 --> 00:03:39.700]  聽完又再聽
[00:03:39.700 --> 00:03:41.300]  常常去聽
[00:03:41.300 --> 00:03:44.340]  他能夠塑造你的想像力
[00:03:44.340 --> 00:03:46.420]  能夠塑造你的心
[00:03:46.420 --> 00:03:50.060]  塑造你生活的方式
[00:03:50.060 --> 00:03:52.260]  所以好撒瑪利亞人的故事
[00:03:52.260 --> 00:03:53.820]  是一個禮儀性的故事
[00:03:53.820 --> 00:03:54.980]  是禮儀性的朋友
[00:03:54.980 --> 00:03:56.580]  所以我想你們今天讀完之後
[00:03:56.580 --> 00:03:57.460]  你們記得
[00:03:57.460 --> 00:03:58.620]  記得到一個地步
[00:03:58.620 --> 00:04:01.060]  甚至你可以跟別人說
[00:04:01.060 --> 00:04:02.660]  不用看著聖經
[00:04:02.660 --> 00:04:04.980]  你跟別人說這個故事
[00:04:04.980 --> 00:04:07.420]  這個故事會提醒我們是誰
[00:04:07.420 --> 00:04:10.460]  這個故事會提醒我們怎樣去做人
[00:04:10.460 --> 00:04:14.460]  這個故事提醒我們什麼叫做「做輪捨」
[00:04:14.460 --> 00:04:20.700]  這個故事提醒我們的身份就是「輪捨」
[00:04:20.700 --> 00:04:23.140]  所以我們一起去聽這個故事
[00:04:23.140 --> 00:04:24.140]  《路加福音》的十章
[00:04:24.140 --> 00:04:26.900]  二十五至三十七節
[00:04:26.900 --> 00:04:29.980]  有一個律法師起來試探耶穌
[00:04:29.980 --> 00:04:32.300]  說:「老師,我該做什麼
[00:04:32.300 --> 00:04:34.300]  才可以承受永生?」
[00:04:34.300 --> 00:04:35.340]  耶穌對他說:
[00:04:35.340 --> 00:04:37.980]  「律法上寫的是什麼?
[00:04:37.980 --> 00:04:40.380]  你是怎樣念的?」
[00:04:40.380 --> 00:04:41.580]  他回答說:
[00:04:41.580 --> 00:04:45.460]  「你要盡心盡性盡力盡意愛主你的神
[00:04:45.460 --> 00:04:48.260]  又要愛論如己」
[00:04:48.260 --> 00:04:49.260]  耶穌對他說:
[00:04:49.260 --> 00:04:51.060]  「你回答得正確
[00:04:51.060 --> 00:04:54.980]  你這樣做就得著永生」
[00:04:54.980 --> 00:04:57.100]  這段時間我們經常說「永生」
[00:04:57.100 --> 00:04:58.620]  經文又出現「永生」
[00:04:58.620 --> 00:05:00.500]  真是這麼奇妙
[00:05:00.500 --> 00:05:01.300]  二十九節
[00:05:01.300 --> 00:05:04.300]  那人要證明自己有理就對耶穌說:
[00:05:04.300 --> 00:05:06.500]  「誰是我的輪捨?」
[00:05:06.500 --> 00:05:07.380]  耶穌回答:
[00:05:07.380 --> 00:05:11.380]  「有一個人從耶路撒冷下到耶利哥去
[00:05:11.380 --> 00:05:13.580]  落在強盜手中
[00:05:13.580 --> 00:05:15.380]  他們剝去他的衣裳
[00:05:15.380 --> 00:05:17.340]  把他打個半死
[00:05:17.340 --> 00:05:21.140]  雕下他就了」
[00:05:21.140 --> 00:05:22.140]  三十一節
[00:05:22.140 --> 00:05:26.020]  「偶然有一個祭司從那條路下來
[00:05:26.020 --> 00:05:28.780]  看見他就從另一邊過去了
[00:05:28.780 --> 00:05:30.820]  又有一個利美人來到那裡
[00:05:30.820 --> 00:05:34.300]  看見他也朝陽從另一邊過去了
[00:05:34.300 --> 00:05:38.900]  可是有一個撒瑪利亞人路過那裡
[00:05:38.900 --> 00:05:42.500]  看見他就動了慈心
[00:05:42.500 --> 00:05:46.980]  上前用油和酒倒在他的傷處
[00:05:46.980 --> 00:05:48.580]  包裹好了
[00:05:48.580 --> 00:05:51.820]  扶他騎上自己的身後
[00:05:51.820 --> 00:05:56.100]  帶他到旅店裡去照應他
[00:05:56.100 --> 00:05:56.980]  第二天
[00:05:56.980 --> 00:06:00.740]  他拿出兩個銀幣來交給店主
[00:06:00.740 --> 00:06:01.700]  說:
[00:06:01.700 --> 00:06:03.540]  「請你照應他
[00:06:03.540 --> 00:06:04.820]  額外的費用
[00:06:04.820 --> 00:06:07.660]  我回來時會還你
[00:06:07.660 --> 00:06:09.380]  你想
[00:06:09.380 --> 00:06:15.460]  這三個人哪一個是落在強盜手中那人的輪捨呢?」
[00:06:15.460 --> 00:06:17.020]  他說:
[00:06:17.020 --> 00:06:19.700]  「是憐憫他的」
[00:06:19.700 --> 00:06:21.700]  耶穌對他說:
[00:06:21.700 --> 00:06:25.740]  「你去照樣做吧」
[00:06:25.740 --> 00:06:28.180]  我同心禱告
[00:06:28.180 --> 00:06:31.260]  親愛的主我們真的很想記得祢的話
[00:06:31.260 --> 00:06:33.100]  就求祢指點我們的頭腦
[00:06:33.100 --> 00:06:37.300]  讓我們在這一剎那聰明起來
[00:06:37.300 --> 00:06:39.300]  聽一見祢的話
[00:06:39.300 --> 00:06:41.220]  明白祢的話
[00:06:41.220 --> 00:06:42.900]  經歷祢的話
[00:06:42.900 --> 00:06:46.740]  我們的生命就何等的豐盛
[00:06:46.740 --> 00:06:51.980]  我們的生命是著實一個與祢同行的生命
[00:06:51.980 --> 00:06:54.340]  主我們仰望祢
[00:06:54.340 --> 00:06:57.820]  我們的祈禱是奉主耶穌基督命之求
[00:06:57.820 --> 00:07:00.260]  Amen
[00:07:00.260 --> 00:07:04.380]  有一位律法師要試探耶穌
[00:07:04.380 --> 00:07:06.740]  他就問耶穌一個問題
[00:07:06.740 --> 00:07:08.940]  「我有一個問題
[00:07:08.940 --> 00:07:12.940]  我該做什麼才可以承受永生?」
[00:07:12.940 --> 00:07:14.820]  但耶穌基督沒有回答
[00:07:14.820 --> 00:07:17.500]  他反問律法師
[00:07:17.500 --> 00:07:21.140]  「律法上寫是什麼?
[00:07:21.140 --> 00:07:27.620]  你念的是怎樣念的呢?」
[00:07:27.620 --> 00:07:32.100]  律法師就記起摩西律法書的兩個重點
[00:07:32.100 --> 00:07:35.180]  就是愛神愛鄰舍
[00:07:35.180 --> 00:07:39.220]  「你要盡心盡性盡力盡義愛主祢的神
[00:07:39.220 --> 00:07:42.860]  又要愛鄰如己」
[00:07:42.860 --> 00:07:44.620]  耶穌基督的回答是
[00:07:44.620 --> 00:07:46.340]  「你回答得正確
[00:07:46.340 --> 00:07:50.460]  你這樣做就會得到永生」
[00:07:50.460 --> 00:07:53.100]  律法師的答案是正面的
[00:07:53.100 --> 00:07:55.620]  突然間律法師就想起
[00:07:55.620 --> 00:07:58.380]  「什麼話?愛鄰舍?
[00:07:58.380 --> 00:08:03.460]  可不可以給我一些澄清?
[00:08:03.460 --> 00:08:07.460]  那人要證明自己有你就對耶穌說
[00:08:07.460 --> 00:08:11.380]  誰是我的鄰舍呢?」
[00:08:11.380 --> 00:08:17.860]  耶穌基督沒有給一個很清晰的鄰居的定義
[00:08:17.860 --> 00:08:19.940]  祂只是說一個故事
[00:08:19.940 --> 00:08:23.700]  祂說有一個客女從耶路撒冷去耶利哥
[00:08:23.700 --> 00:08:26.780]  說這條路是危險的路
[00:08:26.780 --> 00:08:30.460]  終於真的落在強盜的手裏
[00:08:30.460 --> 00:08:33.300]  被挪去衣服打到半死
[00:08:33.300 --> 00:08:35.980]  凋在地上
[00:08:35.980 --> 00:08:39.300]  有一位祭司偶然走過這條路
[00:08:39.300 --> 00:08:41.020]  祭司是神的僕人
[00:08:41.020 --> 00:08:42.620]  在聖殿裏工作
[00:08:42.620 --> 00:08:45.780]  照計應該關心這個受傷的人
[00:08:45.780 --> 00:08:47.860]  但是祭司見到受傷的人
[00:08:47.860 --> 00:08:51.020]  就從路的另一邊走過去
[00:08:51.020 --> 00:08:53.500]  第二位也是宗教的領袖
[00:08:53.500 --> 00:08:54.900]  就是一位利美人
[00:08:54.900 --> 00:08:58.060]  利美人也是在聖殿裏面打工的
[00:08:58.060 --> 00:09:01.420]  她也應該是幫祭司做事的
[00:09:01.420 --> 00:09:03.300]  她看見這個受傷的人
[00:09:03.300 --> 00:09:04.220]  望了之後
[00:09:04.220 --> 00:09:07.460]  她又從路的另一邊走了
[00:09:07.460 --> 00:09:11.300]  究竟律法師聽到耶穌基督這樣說的時候
[00:09:11.300 --> 00:09:12.460]  他的心情是怎樣的?
[00:09:12.460 --> 00:09:14.700]  他會不會失望呢?
[00:09:14.700 --> 00:09:16.340]  律法師知道
[00:09:16.340 --> 00:09:18.740]  祭司和利美人是專家
[00:09:18.740 --> 00:09:20.260]  是律法的專家
[00:09:20.260 --> 00:09:25.100]  所以或者祭司要幫這兩位先生解釋
[00:09:25.100 --> 00:09:28.980]  他們是懂得律法的
[00:09:28.980 --> 00:09:32.540]  他們這樣做是有根據的
[00:09:32.540 --> 00:09:34.300]  是不是這樣呢?
[00:09:34.300 --> 00:09:37.980]  是不是真的好像我剛才這樣說呢?
[00:09:37.980 --> 00:09:39.060]  在那個時候
[00:09:39.060 --> 00:09:41.500]  當一位宗教人士
[00:09:41.500 --> 00:09:44.340]  看見一個人在流血的時候
[00:09:44.340 --> 00:09:47.060]  他應該做什麼呢?
[00:09:47.060 --> 00:09:47.660]  當然了
[00:09:47.660 --> 00:09:52.100]  律法書就會說要愛你的鄰舍
[00:09:52.100 --> 00:09:54.060]  但是律法的另一邊就說
[00:09:54.060 --> 00:09:58.020]  你不可以接觸死了的身體
[00:09:58.020 --> 00:10:00.900]  所以祭司和利美人
[00:10:00.900 --> 00:10:02.780]  是可以這樣說
[00:10:02.780 --> 00:10:05.860]  這個人看樣子就快死了
[00:10:05.860 --> 00:10:07.660]  就算還沒死也快死了
[00:10:07.660 --> 00:10:10.620]  快死了就應該走去另一邊
[00:10:10.620 --> 00:10:11.140]  是不是?
[00:10:11.140 --> 00:10:11.860]  真的是的
[00:10:11.860 --> 00:10:17.340]  律法是不讓我們碰那些骯髒死去的身體的
[00:10:17.340 --> 00:10:19.220]  耶穌基督明白一切
[00:10:19.220 --> 00:10:21.580]  耶穌基督明白人的心
[00:10:21.580 --> 00:10:25.460]  明白人的心是怎麼盲的
[00:10:25.460 --> 00:10:28.380]  又明白人的心是怎麼殘酷的
[00:10:28.380 --> 00:10:33.060]  是可以找律法來合法化自己的惡行
[00:10:33.060 --> 00:10:36.860]  和合理化自己的莫不關心
[00:10:36.860 --> 00:10:40.820]  所以耶穌基督又再問律法師
[00:10:40.820 --> 00:10:43.820]  律法上寫的是什麼
[00:10:43.820 --> 00:10:46.820]  你是怎樣念的呢?
[00:10:46.820 --> 00:10:48.860]  你是怎樣念的呢?
[00:10:48.860 --> 00:10:53.180]  耶穌要測試這位律法師的心靈狀態
[00:10:53.180 --> 00:10:56.900]  是要幫他做心靈的校正
[00:10:56.900 --> 00:11:00.100]  接著第三位的人物出現
[00:11:00.100 --> 00:11:01.940]  就是好撒瑪利亞人
[00:11:01.940 --> 00:11:04.540]  是撒瑪利亞人
[00:11:04.540 --> 00:11:08.820]  律法師見到這個撒瑪利亞人
[00:11:08.820 --> 00:11:10.260]  他怎麼想呢?
[00:11:10.260 --> 00:11:11.420]  他會不會說
[00:11:11.420 --> 00:11:14.700]  哦,是這個人
[00:11:14.700 --> 00:11:17.460]  這個人當然是那個盜賊
[00:11:17.460 --> 00:11:19.260]  他出現了
[00:11:19.260 --> 00:11:20.580]  當然是回到現場
[00:11:20.580 --> 00:11:22.780]  看看有什麼情況
[00:11:22.780 --> 00:11:25.500]  這個人和我們的宗教信念不同
[00:11:25.500 --> 00:11:28.380]  這個人的宗教
[00:11:28.380 --> 00:11:31.740]  政治的忠誠和我們不同
[00:11:31.740 --> 00:11:36.820]  這個人不可信的
[00:11:36.820 --> 00:11:38.460]  但是耶穌基督說
[00:11:38.460 --> 00:11:41.940]  這個撒瑪利亞人是磁場的
[00:11:41.940 --> 00:11:44.300]  他見到一個血腥的身體
[00:11:44.300 --> 00:11:46.580]  他沒有像其他人那樣走開
[00:11:46.580 --> 00:11:47.980]  反而走近他
[00:11:47.980 --> 00:11:51.180]  這個就是鄰舍出現的時候
[00:11:51.180 --> 00:11:52.780]  他感動了
[00:11:52.780 --> 00:11:54.340]  他動了慈心
[00:11:54.340 --> 00:11:56.700]  他沒有呆在原地
[00:11:56.700 --> 00:11:57.980]  他也沒有離開
[00:11:57.980 --> 00:12:00.380]  他只會靠近這個身體
[00:12:00.380 --> 00:12:01.700]  他心裡有感動
[00:12:01.700 --> 00:12:03.020]  他做回應
[00:12:03.020 --> 00:12:07.060]  他要做出應該做的事情
[00:12:07.060 --> 00:12:09.300]  因此他原本要做的事情
[00:12:09.300 --> 00:12:10.700]  他放下
[00:12:10.700 --> 00:12:14.740]  他用酒和油
[00:12:14.740 --> 00:12:17.580]  倒在受傷的人的傷口上
[00:12:17.580 --> 00:12:18.700]  為他包紮
[00:12:18.700 --> 00:12:21.780]  然後將他騎在自己的身上
[00:12:21.780 --> 00:12:23.180]  自己走路
[00:12:23.180 --> 00:12:25.580]  帶他去旅店
[00:12:25.580 --> 00:12:29.260]  他就去到旅店拿出兩千銀子
[00:12:29.260 --> 00:12:31.380]  請店主要照料他
[00:12:31.380 --> 00:12:36.620]  並且承諾會回來找數
[00:12:36.620 --> 00:12:40.700]  撒瑪利亞人其實和這個受傷的人
[00:12:40.700 --> 00:12:42.340]  是素不相識
[00:12:42.340 --> 00:12:44.340]  但願意花心力
[00:12:44.340 --> 00:12:46.540]  花時間
[00:12:46.540 --> 00:12:48.180]  花資源
[00:12:48.180 --> 00:12:51.820]  去做正確的事情
[00:12:51.820 --> 00:12:58.540]  他跨過了憎恨、偏見、種族主義
[00:12:58.540 --> 00:13:01.620]  去表達他的慈心
[00:13:01.620 --> 00:13:04.700]  他從正確的答案
[00:13:04.700 --> 00:13:08.380]  去到正確的行動
[00:13:08.380 --> 00:13:11.260]  耶穌基督說你想這三人當中
[00:13:11.260 --> 00:13:17.260]  哪一個落在強盜人手中的淪捨呢?
[00:13:17.260 --> 00:13:19.180]  律法師的回答是
[00:13:19.180 --> 00:13:21.660]  是憐憫的
[00:13:21.660 --> 00:13:23.180]  耶穌基督說
[00:13:23.180 --> 00:13:27.100]  你去照樣做吧
[00:13:27.100 --> 00:13:32.860]  耶穌基督說你去照樣做吧
[00:13:32.860 --> 00:13:36.700]  其實這句話是不是很沉重呢?
[00:13:36.700 --> 00:13:39.900]  他是否將一個很難的擔子
[00:13:39.900 --> 00:13:44.540]  放在律法師的身上呢?
[00:13:44.540 --> 00:13:47.380]  周圍有很多淪捨
[00:13:47.380 --> 00:13:49.780]  太多淪捨
[00:13:49.780 --> 00:13:52.740]  九龍城有很多淪捨
[00:13:52.740 --> 00:13:56.300]  香港的城市有很多淪捨
[00:13:56.300 --> 00:13:59.180]  中國有很多淪捨
[00:13:59.180 --> 00:14:02.020]  東南亞有很多淪捨
[00:14:02.020 --> 00:14:05.860]  整個世界有很多淪捨
[00:14:05.860 --> 00:14:07.500]  是的
[00:14:07.500 --> 00:14:10.060]  曾幾何時我們好像律法師一樣
[00:14:10.060 --> 00:14:12.100]  我們知道我們要款待人
[00:14:12.100 --> 00:14:15.740]  但是我們不願意款待人
[00:14:15.740 --> 00:14:16.700]  我們沒有去做
[00:14:16.700 --> 00:14:20.780]  因此我們會發問很多澄清性的問題
[00:14:20.780 --> 00:14:23.300]  我們會說誰是我們的淪捨
[00:14:23.300 --> 00:14:25.420]  哪些人是應該被幫助
[00:14:25.420 --> 00:14:28.500]  哪些人是應該不被幫助
[00:14:28.500 --> 00:14:29.900]  什麼叫款待
[00:14:29.900 --> 00:14:31.460]  怎樣是款待
[00:14:31.460 --> 00:14:34.780]  因此很多時候我們去議論
[00:14:34.780 --> 00:14:40.500]  我們沒有去作出任何的回應
[00:14:40.500 --> 00:14:43.060]  或者我們很害怕
[00:14:43.060 --> 00:14:44.580]  我們要迴避
[00:14:44.580 --> 00:14:46.900]  我們擔心屍體會玷污我們
[00:14:46.900 --> 00:14:47.900]  我們很害怕
[00:14:47.900 --> 00:14:49.740]  我們要保持距離
[00:14:49.740 --> 00:14:51.860]  還有就是如果我們幫手的話
[00:14:51.860 --> 00:14:54.460]  會不會在這麼黑暗的路上
[00:14:54.460 --> 00:14:56.700]  第二個領事的是我
[00:14:56.700 --> 00:14:58.780]  我會被人打得半死
[00:14:58.780 --> 00:14:59.380]  你知道的
[00:14:59.380 --> 00:15:01.100]  所以我見到周圍的人的時候
[00:15:01.100 --> 00:15:02.940]  每一個人看他們的樣子的時候
[00:15:02.940 --> 00:15:04.980]  每一個人都是一個危機
[00:15:04.980 --> 00:15:07.780]  可以威脅我的安危
[00:15:07.780 --> 00:15:09.060]  我要小心
[00:15:09.060 --> 00:15:12.820]  我是很害怕的
[00:15:12.820 --> 00:15:16.420]  或者我們的阻礙是我們時間不夠
[00:15:16.420 --> 00:15:18.220]  跟祭司和李美人一樣
[00:15:18.220 --> 00:15:19.060]  大家都很忙
[00:15:19.060 --> 00:15:20.340]  大家都在打工
[00:15:20.340 --> 00:15:22.020]  一天工作這麼忙
[00:15:22.020 --> 00:15:23.300]  做完工做什麼
[00:15:23.300 --> 00:15:26.500]  趕著回家
[00:15:26.500 --> 00:15:28.700]  沒什麼時間留下的
[00:15:28.700 --> 00:15:33.180]  所以我們會說很抱歉
[00:15:33.180 --> 00:15:34.860]  我真的太忙了
[00:15:34.860 --> 00:15:36.380]  我有個地方要去
[00:15:36.380 --> 00:15:38.580]  我有些事情要做
[00:15:38.580 --> 00:15:42.340]  我會回來找你
[00:15:42.340 --> 00:15:43.940]  因為我們太忙了
[00:15:43.940 --> 00:15:45.380]  我們很匆忙
[00:15:45.380 --> 00:15:49.740]  所以我們見不到我們的論壇
[00:15:49.740 --> 00:15:52.260]  這些是我們的經歷
[00:15:52.260 --> 00:15:53.820]  當我預備訊息的時候
[00:15:53.820 --> 00:15:54.620]  剛才那番話
[00:15:54.620 --> 00:15:56.900]  我都想好像我都說過
[00:15:56.900 --> 00:16:00.220]  但是這件事我們真的會
[00:16:00.220 --> 00:16:01.460]  我們有很多的原因
[00:16:01.460 --> 00:16:04.380]  我們沒有去關心論社
[00:16:04.380 --> 00:16:06.540]  在教會外邊的人又怎樣呢?
[00:16:06.540 --> 00:16:08.780]  他們有沒有關心論社呢?
[00:16:08.780 --> 00:16:10.220]  一般的人都是的
[00:16:10.220 --> 00:16:11.020]  我們香港人
[00:16:11.020 --> 00:16:13.100]  我想大多數都讀過小學吧
[00:16:13.100 --> 00:16:15.940]  讀小學、讀初中或者讀中學的時候
[00:16:15.940 --> 00:16:18.100]  我們都是被老師去教導的
[00:16:18.100 --> 00:16:19.780]  每一個人都是特別的
[00:16:19.780 --> 00:16:21.460]  每一個人都是可愛的
[00:16:21.460 --> 00:16:23.740]  我們要對每一個人要好的
[00:16:23.740 --> 00:16:25.900]  但是當我們長大的時候
[00:16:25.900 --> 00:16:28.780]  我們越來越質疑老師的說法
[00:16:28.780 --> 00:16:31.980]  我們質疑Roger先生的說法
[00:16:31.980 --> 00:16:34.620]  他們的前提、前設是有問題的
[00:16:34.620 --> 00:16:37.020]  因為你是不是很確定
[00:16:37.020 --> 00:16:38.580]  你見到周圍的人
[00:16:38.580 --> 00:16:39.540]  在街上的人
[00:16:39.540 --> 00:16:41.380]  每個人都是可愛的
[00:16:41.380 --> 00:16:43.100]  是獨一無二的
[00:16:43.100 --> 00:16:44.380]  是應該被愛的
[00:16:44.380 --> 00:16:45.580]  是應該被珍惜的
[00:16:45.580 --> 00:16:48.220]  你說是不是?
[00:16:48.220 --> 00:16:52.260]  我們會越來越接受另一個角度
[00:16:52.260 --> 00:16:55.740]  另一種對愛的看法
[00:16:55.740 --> 00:16:59.500]  我們認為愛不是愛論社的愛
[00:16:59.500 --> 00:17:04.100]  愛應該是自愛
[00:17:04.100 --> 00:17:07.660]  自己愛自己是自私的愛
[00:17:07.660 --> 00:17:12.020]  Iron Grand是一位難得
[00:17:12.020 --> 00:17:14.180]  是著名的作家、哲學家
[00:17:14.180 --> 00:17:15.700]  他本來是蘇聯人
[00:17:15.700 --> 00:17:17.540]  後來就去了美國
[00:17:17.540 --> 00:17:21.300]  他認為愛是一個自私的行動
[00:17:21.300 --> 00:17:23.780]  在1943年他出了一本書
[00:17:23.780 --> 00:17:26.540]  The Fountainhead 源頭
[00:17:26.540 --> 00:17:29.300]  講到一個建築師叫Howard
[00:17:29.300 --> 00:17:31.780]  他去設計
[00:17:31.780 --> 00:17:33.980]  老闆跟他說
[00:17:33.980 --> 00:17:36.260]  設計那些是要大眾化的
[00:17:36.260 --> 00:17:38.100]  人見人愛就可以了
[00:17:38.100 --> 00:17:40.540]  但Howard拒絕這樣做
[00:17:40.540 --> 00:17:42.860]  他忠於自己的設計
[00:17:42.860 --> 00:17:45.900]  因此他而成功
[00:17:45.900 --> 00:17:48.580]  另一部小說叫《慫慫堅》
[00:17:48.580 --> 00:17:50.260]  在1957年出版
[00:17:50.260 --> 00:17:52.500]  講到美國不行
[00:17:52.500 --> 00:17:54.900]  美國是一個懶惰的國家
[00:17:54.900 --> 00:17:57.900]  是一個腐敗的福利國家
[00:17:57.900 --> 00:18:01.420]  所以有一些商業領袖
[00:18:01.420 --> 00:18:05.060]  科學家和藝術家上街示威
[00:18:05.060 --> 00:18:08.780]  不成功後來這班人就在世界消失
[00:18:08.780 --> 00:18:10.660]  他們跑到一個山頭
[00:18:10.660 --> 00:18:14.100]  在山頭建立了一個自由市場
[00:18:14.100 --> 00:18:17.460]  自由市場的經濟體系
[00:18:17.460 --> 00:18:19.900]  難得的觀點是很清楚的
[00:18:19.900 --> 00:18:23.580]  他就說真正的英雄是正直的
[00:18:23.580 --> 00:18:25.100]  有integrity
[00:18:25.100 --> 00:18:26.100]  是獨立的
[00:18:26.100 --> 00:18:28.340]  是independent的
[00:18:28.340 --> 00:18:31.580]  這些人是不會受群眾的影響的
[00:18:31.580 --> 00:18:35.260]  他擁有自己的自由和才智
[00:18:35.260 --> 00:18:39.660]  可以學立雞群
[00:18:39.660 --> 00:18:41.740]  這些人是十分集中
[00:18:41.740 --> 00:18:43.260]  很有動力
[00:18:43.260 --> 00:18:47.260]  這些人他們維護自己的利益
[00:18:47.260 --> 00:18:51.340]  英文叫radical self-interest
[00:18:51.340 --> 00:18:53.460]  維護自己的利益
[00:18:53.460 --> 00:18:57.940]  這個就是最道德的事情
[00:18:57.940 --> 00:18:59.900]  所以難得他就說
[00:18:59.900 --> 00:19:01.340]  你一定要保衛自己
[00:19:01.340 --> 00:19:03.220]  維護自己
[00:19:03.220 --> 00:19:05.060]  叫自己快樂
[00:19:05.060 --> 00:19:08.580]  叫自己長命
[00:19:08.580 --> 00:19:11.180]  難得是一個無神論者
[00:19:11.180 --> 00:19:13.700]  他認為你們這班人
[00:19:13.700 --> 00:19:15.100]  信神這班人
[00:19:15.100 --> 00:19:18.580]  有信仰的人是愚蠢的
[00:19:18.580 --> 00:19:20.420]  他批評基督
[00:19:20.420 --> 00:19:23.540]  和基督徒說要犧牲自己
[00:19:23.540 --> 00:19:28.180]  這是一種軟弱無能的表現
[00:19:28.180 --> 00:19:32.300]  他說我們不應該愛那些不應該被愛的人
[00:19:32.300 --> 00:19:33.740]  我們愛其他人
[00:19:33.740 --> 00:19:37.860]  因為其他人會給我們回贈回饋
[00:19:37.860 --> 00:19:39.300]  愛是交換
[00:19:39.300 --> 00:19:41.180]  愛是交易
[00:19:41.180 --> 00:19:42.580]  你給我一些東西
[00:19:42.580 --> 00:19:46.980]  我就給一些東西做回贈
