
[00:00:00.000 --> 00:00:03.000]  大概在半年前
[00:04:53.000 --> 00:04:54.000]  讓我看得到
[00:04:54.000 --> 00:04:55.000]  人生的路上
[00:04:55.000 --> 00:04:58.000]  我們就是走一條永生的路
[00:04:58.000 --> 00:05:01.000]  但是當我們走一條永生路的時候
[00:05:01.000 --> 00:05:03.000]  我們需要的是怎樣
[00:05:03.000 --> 00:05:05.000]  去檢視一下自己
[00:05:05.000 --> 00:05:08.000]  去看看自己是怎樣
[00:05:08.000 --> 00:05:10.000]  要看看自己有沒有一些東西
[00:05:10.000 --> 00:05:11.000]  得罪神
[00:05:11.000 --> 00:05:13.000]  得罪人的地方
[00:05:13.000 --> 00:05:14.000]  而我通常
[00:05:14.000 --> 00:05:15.000]  我們就講這一種
[00:05:15.000 --> 00:05:17.000]  叫做什麼的操練呢
[00:05:17.000 --> 00:05:18.000]  我們就講這一種
[00:05:18.000 --> 00:05:19.000]  叫做是
[00:05:19.000 --> 00:05:22.000]  查察內心的操練
[00:05:22.000 --> 00:05:23.000]  詩人在這裏
[00:05:23.000 --> 00:05:25.000]  第23、24節
[00:05:25.000 --> 00:05:27.000]  就是在做這一種的操練
[00:05:27.000 --> 00:05:30.000]  就是在做這一種的操練
[00:05:30.000 --> 00:05:31.000]  在第13
[00:05:31.000 --> 00:05:32.000]  一直到18節
[00:05:32.000 --> 00:05:33.000]  他回過去
[00:05:33.000 --> 00:05:35.000]  講到原來他還沒出娘胎
[00:05:35.000 --> 00:05:37.000]  神都已經認識他了
[00:05:37.000 --> 00:05:39.000]  神都知道了
[00:05:39.000 --> 00:05:42.000]  然後在第19到22節
[00:05:42.000 --> 00:05:43.000]  在講現況的時候
[00:05:43.000 --> 00:05:44.000]  他發現
[00:05:44.000 --> 00:05:46.000]  人世間都有很多罪惡的
[00:05:46.000 --> 00:05:48.000]  令人很不舒暢的
[00:05:48.000 --> 00:05:49.000]  但最重要
[00:05:49.000 --> 00:05:51.000]  去到最後那兩節
[00:05:51.000 --> 00:05:52.000]  他向前看的時候
[00:05:52.000 --> 00:05:54.000]  他不再看外面
[00:05:54.000 --> 00:05:55.000]  不再看過去
[00:05:55.000 --> 00:05:57.000]  看看自己
[00:05:57.000 --> 00:05:59.000]  這樣發現很不妥
[00:05:59.000 --> 00:06:02.000]  需要很切的去查察
[00:06:02.000 --> 00:06:06.000]  因為他很想走這條永生的道路
[00:06:06.000 --> 00:06:08.000]  神為他預備的道路
[00:06:08.000 --> 00:06:11.000]  所以詩人去到第23、24節的時候
[00:06:11.000 --> 00:06:13.000]  就示範給我們看
[00:06:13.000 --> 00:06:16.000]  什麼叫做查察內心
[00:06:16.000 --> 00:06:19.000]  怎樣去檢視一下自己的生命
[00:06:19.000 --> 00:06:22.000]  是不是和神有一個好好的關係
[00:06:22.000 --> 00:06:27.000]  來去踏上這條美好的永生的路
[00:06:27.000 --> 00:06:29.000]  等於今晚的崇拜裏面
[00:06:29.000 --> 00:06:32.000]  我們嘗試在這兩節的經文
[00:06:32.000 --> 00:06:34.000]  去學一個功課
[00:06:34.000 --> 00:06:36.000]  就是怎樣去
[00:06:36.000 --> 00:06:38.000]  查察一下我們的內心
[00:06:38.000 --> 00:06:40.000]  神給了我們生命
[00:06:40.000 --> 00:06:42.000]  神又給了我們內心
[00:06:42.000 --> 00:06:44.000]  神又成為了我們的神的時候
[00:06:44.000 --> 00:06:46.000]  又加給我們話語的時候
[00:06:46.000 --> 00:06:47.000]  提醒我們
[00:06:47.000 --> 00:06:50.000]  我們基督徒在人生的道上
[00:06:50.000 --> 00:06:51.000]  有一種的操練
[00:06:51.000 --> 00:06:53.000]  是應該要不斷地學習
[00:06:53.000 --> 00:06:55.000]  是不斷地去實踐的
[00:06:55.000 --> 00:06:59.000]  而這個就叫做查察內心
[00:06:59.000 --> 00:07:01.000]  如果你想記一下英文都可以
[00:07:01.000 --> 00:07:02.000]  都很容易記的
[00:07:02.000 --> 00:07:04.000]  英文的查察內心
[00:07:04.000 --> 00:07:07.000]  就是叫做heart searching
[00:07:07.000 --> 00:07:10.000]  就是搜查那個search
[00:07:10.000 --> 00:07:12.000]  heart就是心
[00:07:12.000 --> 00:07:13.000]  heart searching
[00:07:13.000 --> 00:07:14.000]  就是一個這樣
[00:07:14.000 --> 00:07:17.000]  我們的心搜查一下
[00:07:17.000 --> 00:07:19.000]  或者從神的角度來說
[00:07:19.000 --> 00:07:21.000]  就是神去監察一下我們
[00:07:21.000 --> 00:07:24.000]  我們又讓神去監察一下我們
[00:07:24.000 --> 00:07:26.000]  就是一個這樣的操練
[00:07:26.000 --> 00:07:27.000]  所以這個是
[00:07:27.000 --> 00:07:29.000]  今晚我想和弟兄姊妹
[00:07:29.000 --> 00:07:31.000]  來到一起的分享
[00:07:31.000 --> 00:07:33.000]  和彼此的勉勵
[00:07:33.000 --> 00:07:36.000]  這個也是一個很重要的操練
[00:07:36.000 --> 00:07:38.000]  如果我們很想和神
[00:07:38.000 --> 00:07:42.000]  一起走這條永生的道路的時候
[00:07:42.000 --> 00:07:44.000]  讓我們在這個路上
[00:07:44.000 --> 00:07:46.000]  不斷地有這一種的
[00:07:46.000 --> 00:07:48.000]  查察內心的操練
[00:07:48.000 --> 00:07:50.000]  當我們想到這部份
[00:07:50.000 --> 00:07:51.000]  聖經的教導
[00:07:51.000 --> 00:07:53.000]  私人的示範的同時
[00:07:53.000 --> 00:07:57.000]  我們如果對中國文化
[00:07:57.000 --> 00:08:00.000]  有多多少少的認識
[00:08:00.000 --> 00:08:01.000]  你會發現
[00:08:01.000 --> 00:08:04.000]  這種檢視一下內心狀況
[00:08:04.000 --> 00:08:07.000]  搜查一下自己的心之意念
[00:08:07.000 --> 00:08:10.000]  這種操練對我們中國人
[00:08:10.000 --> 00:08:12.000]  是不陌生的
[00:08:12.000 --> 00:08:14.000]  我不知道大家同不同意
[00:08:14.000 --> 00:08:17.000]  中國人對於我們自己
[00:08:17.000 --> 00:08:20.000]  怎樣檢視我們的內心
[00:08:20.000 --> 00:08:24.000]  其實一直以來都常有這樣的教導
[00:08:24.000 --> 00:08:27.000]  有這樣的強調
[00:08:27.000 --> 00:08:30.000]  其中一個原因是什麼呢
[00:08:30.000 --> 00:08:31.000]  很多人告訴我們
[00:08:31.000 --> 00:08:33.000]  我們中國人的文化
[00:08:33.000 --> 00:08:38.000]  是很強調人的道德生活
[00:08:38.000 --> 00:08:39.000]  你想一下
[00:08:39.000 --> 00:08:42.000]  我們孔子的文化傳統
[00:08:42.000 --> 00:08:44.000]  儒家的文化傳統的時候
[00:08:44.000 --> 00:08:47.000]  是很強調這件事的
[00:08:47.000 --> 00:08:49.000]  而在孔子的教導裡面
[00:08:49.000 --> 00:08:50.000]  也是很強調
[00:08:50.000 --> 00:08:53.000]  我們作為一個人
[00:08:53.000 --> 00:08:55.000]  一個君子
[00:08:55.000 --> 00:08:58.000]  我們需要好好檢視自己
[00:08:58.000 --> 00:09:02.000]  因為我們要做一個好的道德人
[00:09:02.000 --> 00:09:04.000]  好的品格人格
[00:09:04.000 --> 00:09:06.000]  這是我們整個中華傳統
[00:09:06.000 --> 00:09:09.000]  一個很重要的元素
[00:09:09.000 --> 00:09:10.000]  所以當我們看見
[00:09:10.000 --> 00:09:13.000]  私人去查察自己的內心的時候
[00:09:13.000 --> 00:09:14.000]  我們又想一下
[00:09:14.000 --> 00:09:16.000]  在我們的文化思想的教導
[00:09:16.000 --> 00:09:18.000]  其實都有的
[00:09:18.000 --> 00:09:20.000]  所以我相信我們應該不陌生
[00:09:20.000 --> 00:09:21.000]  不過問題就是
[00:09:21.000 --> 00:09:23.000]  我們做了有多少
[00:09:23.000 --> 00:09:26.000]  所做的是不是土神的喜悅
[00:09:26.000 --> 00:09:28.000]  讓我舉一些例子
[00:09:28.000 --> 00:09:34.000]  希望可以加強我的論述
[00:09:34.000 --> 00:09:37.000]  孔子曾經說過一句話
[00:09:37.000 --> 00:09:40.000]  不知道大家是否熟悉
[00:09:40.000 --> 00:09:42.000]  那句話叫做
[00:09:42.000 --> 00:09:51.000]  見賢思齊矣 見不賢而內自省
[00:09:51.000 --> 00:09:53.000]  不知道大家掌不掌握到
[00:09:53.000 --> 00:09:55.000]  大家都很常聽到一個字
[00:09:55.000 --> 00:09:58.000]  叫做見賢思齊
[00:09:58.000 --> 00:09:59.000]  賢是什麼呢
[00:09:59.000 --> 00:10:00.000]  賢屬個賢
[00:10:00.000 --> 00:10:02.000]  但是在這裡的意思是
[00:10:02.000 --> 00:10:04.000]  有賢德的人
[00:10:04.000 --> 00:10:06.000]  見到一些賢德的人
[00:10:06.000 --> 00:10:09.000]  思想思齊
[00:10:09.000 --> 00:10:11.000]  齊 整齊個齊
[00:10:11.000 --> 00:10:12.000]  什麼意思
[00:10:12.000 --> 00:10:14.000]  齊的意思就是
[00:10:14.000 --> 00:10:16.000]  和他看齊
[00:10:16.000 --> 00:10:18.000]  所以意思就是
[00:10:18.000 --> 00:10:20.000]  當你見到有賢德的人
[00:10:20.000 --> 00:10:23.000]  見到有些有才幹有德行的人
[00:10:23.000 --> 00:10:26.000]  你心裏面就很想和他看齊
[00:10:26.000 --> 00:10:28.000]  這就是見賢思齊
[00:10:28.000 --> 00:10:29.000]  換句話說
[00:10:29.000 --> 00:10:31.000]  你見到一些好人好事
[00:10:31.000 --> 00:10:32.000]  你就想一下
[00:10:32.000 --> 00:10:34.000]  自己是不是很想去效法他
[00:10:34.000 --> 00:10:37.000]  馬上發現內心是在想一些
[00:10:37.000 --> 00:10:39.000]  做一些好的事
[00:10:39.000 --> 00:10:41.000]  所以這裡就是說見賢思齊
[00:10:41.000 --> 00:10:42.000]  但是不要忘記
[00:10:42.000 --> 00:10:43.000]  還有下一句
[00:10:43.000 --> 00:10:44.000]  他說什麼
[00:10:44.000 --> 00:10:48.000]  見不賢而內自省
[00:10:48.000 --> 00:10:50.000]  反省個省
[00:10:50.000 --> 00:10:52.000]  就是當你見到那些不是賢者
[00:10:52.000 --> 00:10:53.000]  是那些不賢
[00:10:53.000 --> 00:10:55.000]  做一些很奇怪的事
[00:10:55.000 --> 00:10:57.000]  很不等洗的事
[00:10:57.000 --> 00:10:58.000]  很不好的事的時候
[00:10:58.000 --> 00:10:59.000]  你又怎樣
[00:10:59.000 --> 00:11:00.000]  見到他
[00:11:00.000 --> 00:11:04.000]  而你就自己內自省了
[00:11:04.000 --> 00:11:05.000]  就反省一下
[00:11:05.000 --> 00:11:06.000]  我有沒有做他那些事
[00:11:06.000 --> 00:11:07.000]  他那些事不好
[00:11:07.000 --> 00:11:08.000]  我要學習不要做那些事
[00:11:08.000 --> 00:11:10.000]  要怎樣怎樣避一下
[00:11:10.000 --> 00:11:11.000]  是不是
[00:11:11.000 --> 00:11:12.000]  所以見好的就去跟隨
[00:11:12.000 --> 00:11:15.000]  見不好的我就自己去反省
[00:11:15.000 --> 00:11:18.000]  這是孔子的教導
[00:11:18.000 --> 00:11:19.000]  一直在我們中國文化裏面
[00:11:19.000 --> 00:11:21.000]  傳下來傳下來
[00:11:21.000 --> 00:11:24.000]  所以其實是有一些這樣的事
[00:11:24.000 --> 00:11:25.000]  好了
[00:11:25.000 --> 00:11:26.000]  除了這句話
[00:11:26.000 --> 00:11:27.000]  不好意思
[00:11:27.000 --> 00:11:29.000]  又讓我們多學一句
[00:11:29.000 --> 00:11:30.000]  好不好
[00:11:30.000 --> 00:11:31.000]  因為我們都很想明白
[00:11:31.000 --> 00:11:32.000]  原來在我們中國傳統
[00:11:32.000 --> 00:11:34.000]  是有這些事的
[00:11:34.000 --> 00:11:35.000]  有一句話
[00:11:35.000 --> 00:11:37.000]  可能大家更熟了
[00:11:37.000 --> 00:11:39.000]  那句話不是孔子講的
[00:11:39.000 --> 00:11:41.000]  那句話是曾子講的
[00:11:41.000 --> 00:11:44.000]  是孔子的弟子去講的
[00:11:44.000 --> 00:11:45.000]  曾子大家都聽過
[00:11:45.000 --> 00:11:47.000]  曾子講那句話
[00:11:47.000 --> 00:11:50.000]  我們可能經常都會聽到
[00:11:50.000 --> 00:11:51.000]  留意到
[00:11:51.000 --> 00:11:53.000]  叫做什麼
[00:11:53.000 --> 00:11:56.000]  吾日三省吾身
[00:11:56.000 --> 00:11:58.000]  是不是這句話熟一點
[00:11:58.000 --> 00:12:01.000]  吾日三省吾身
[00:12:01.000 --> 00:12:02.000]  那句話是什麼意思
[00:12:02.000 --> 00:12:04.000]  吾就是自己
[00:12:04.000 --> 00:12:06.000]  日就是每日的意思
[00:12:06.000 --> 00:12:07.000]  三
[00:12:07.000 --> 00:12:09.000]  三次
[00:12:09.000 --> 00:12:12.000]  可能也都象徵了多的意思
[00:12:12.000 --> 00:12:13.000]  省
[00:12:13.000 --> 00:12:14.000]  反省
[00:12:14.000 --> 00:12:15.000]  吾身
[00:12:15.000 --> 00:12:17.000]  自己的內心
[00:12:17.000 --> 00:12:18.000]  是不是
[00:12:18.000 --> 00:12:20.000]  吾日三省吾身
[00:12:20.000 --> 00:12:21.000]  簡單講就是
[00:12:21.000 --> 00:12:22.000]  我每一日
[00:12:22.000 --> 00:12:24.000]  都三次或者多次的反省
[00:12:24.000 --> 00:12:25.000]  我自己
[00:12:25.000 --> 00:12:27.000]  做成怎樣
[00:12:27.000 --> 00:12:29.000]  是不是
[00:12:29.000 --> 00:12:30.000]  曾子講的
[00:12:30.000 --> 00:12:31.000]  孔子的弟子
[00:12:31.000 --> 00:12:32.000]  所以一直傳下來
[00:12:32.000 --> 00:12:33.000]  是教導我們
[00:12:33.000 --> 00:12:34.000]  作為一個中國人
[00:12:34.000 --> 00:12:35.000]  一個華人
[00:12:35.000 --> 00:12:36.000]  有些事我們要
[00:12:36.000 --> 00:12:37.000]  很懂得要怎樣
[00:12:37.000 --> 00:12:38.000]  內省
[00:12:38.000 --> 00:12:39.000]  查察
[00:12:39.000 --> 00:12:40.000]  檢視一下自己
[00:12:40.000 --> 00:12:41.000]  這句話還沒完
[00:12:41.000 --> 00:12:43.000]  因為當他講完之後
[00:12:43.000 --> 00:12:44.000]  他其實
[00:12:44.000 --> 00:12:46.000]  是要有三方面
[00:12:46.000 --> 00:12:47.000]  我在哪三方面
[00:12:47.000 --> 00:12:49.000]  來去反省呢
[00:12:49.000 --> 00:12:50.000]  第一
[00:12:50.000 --> 00:12:53.000]  為人謀而不忠乎
[00:12:53.000 --> 00:12:54.000]  你為人做事
[00:12:54.000 --> 00:12:56.000]  有沒有不忠誠
[00:12:56.000 --> 00:12:57.000]  是不是
[00:12:57.000 --> 00:12:58.000]  為人謀
[00:12:58.000 --> 00:12:59.000]  謀事
[00:12:59.000 --> 00:13:00.000]  你幫人幫人
[00:13:00.000 --> 00:13:01.000]  但是你要忠誠
[00:13:01.000 --> 00:13:02.000]  你有沒有不忠誠
[00:13:02.000 --> 00:13:04.000]  你要反省一下
[00:13:04.000 --> 00:13:06.000]  他就反省了
[00:13:06.000 --> 00:13:07.000]  然後他又講
[00:13:07.000 --> 00:13:10.000]  與朋友交而不信乎
[00:13:10.000 --> 00:13:11.000]  你跟朋友
[00:13:11.000 --> 00:13:12.000]  傾低是傾倒
[00:13:12.000 --> 00:13:13.000]  但是你跟朋友
[00:13:13.000 --> 00:13:14.000]  你有沒有不信乎
[00:13:14.000 --> 00:13:16.000]  不誠信
[00:13:16.000 --> 00:13:17.000]  你待人接物
[00:13:17.000 --> 00:13:19.000]  是不是真的很真誠呢
[00:13:19.000 --> 00:13:20.000]  是不是
[00:13:20.000 --> 00:13:21.000]  所以他就要
[00:13:21.000 --> 00:13:22.000]  反省一下
[00:13:22.000 --> 00:13:23.000]  還有一樣東西
[00:13:23.000 --> 00:13:26.000]  傳不雜乎
[00:13:26.000 --> 00:13:27.000]  傳是你的老師
[00:13:27.000 --> 00:13:28.000]  傳給你的
[00:13:28.000 --> 00:13:30.000]  一些學問知識
[00:13:30.000 --> 00:13:32.000]  你有沒有經常的去
[00:13:32.000 --> 00:13:33.000]  反覆的練習
[00:13:33.000 --> 00:13:36.000]  還是扔在一邊
[00:13:36.000 --> 00:13:37.000]  你有沒有這樣
[00:13:37.000 --> 00:13:39.000]  不斷地學習呢
[00:13:39.000 --> 00:13:40.000]  他就說
[00:13:40.000 --> 00:13:42.000]  吾日三省吾身
[00:13:42.000 --> 00:13:43.000]  就是講這些
[00:13:43.000 --> 00:13:44.000]  不斷地反省
[00:13:44.000 --> 00:13:46.000]  不斷地在不同的層面上
[00:13:46.000 --> 00:13:47.000]  所以這些就是
[00:13:47.000 --> 00:13:49.000]  一直在我們中國文化裡
[00:13:49.000 --> 00:13:50.000]  是有的
[00:13:50.000 --> 00:13:52.000]  所以我很相信
[00:13:52.000 --> 00:13:53.000]  我們中國人
[00:13:53.000 --> 00:13:56.000]  其實都很喜歡反省
[00:13:56.000 --> 00:13:57.000]  內省
[00:13:57.000 --> 00:14:00.000]  因為在整個中國文化裡
[00:14:00.000 --> 00:14:02.000]  是強調我們做人的哲學
[00:14:02.000 --> 00:14:03.000]  做人的道理
[00:14:03.000 --> 00:14:05.000]  因為我們整個文化的焦點
[00:14:05.000 --> 00:14:06.000]  是強調做一個
[00:14:06.000 --> 00:14:08.000]  道德人
[00:14:08.000 --> 00:14:09.000]  一個好品格的人
[00:14:09.000 --> 00:14:11.000]  一個君子
[00:14:11.000 --> 00:14:12.000]  是不是
[00:14:12.000 --> 00:14:13.000]  是強調這些東西
[00:14:13.000 --> 00:14:14.000]  我們要頂天立地
[00:14:14.000 --> 00:14:16.000]  在道德上面等等
[00:14:16.000 --> 00:14:18.000]  所以其中一樣東西
[00:14:18.000 --> 00:14:19.000]  你要做好人
[00:14:19.000 --> 00:14:22.000]  你要不斷地反省
[00:14:22.000 --> 00:14:23.000]  內省
[00:14:23.000 --> 00:14:25.000]  是不是
[00:14:25.000 --> 00:14:26.000]  好了
[00:14:26.000 --> 00:14:29.000]  我們中國文化又講
[00:14:29.000 --> 00:14:30.000]  聖經又講
[00:14:30.000 --> 00:14:32.000]  我們的詩人
[00:14:32.000 --> 00:14:33.000]  139篇的詩人
[00:14:33.000 --> 00:14:35.000]  在第23、24節
[00:14:35.000 --> 00:14:37.000]  也都講這個反省
[00:14:37.000 --> 00:14:38.000]  神啊
[00:14:38.000 --> 00:14:39.000]  你看看我
[00:14:39.000 --> 00:14:40.000]  監察我知道我的心思
[00:14:40.000 --> 00:14:42.000]  試煉我知道我的意念
[00:14:42.000 --> 00:14:43.000]  看我裡面有沒有什麼惡行
[00:14:43.000 --> 00:14:46.000]  引導我走永生的道路
[00:14:46.000 --> 00:14:47.000]  他又講
[00:14:47.000 --> 00:14:49.000]  一個很重要的一種
[00:14:49.000 --> 00:14:51.000]  查冊的操練
[00:14:51.000 --> 00:14:52.000]  靚姐妹
[00:14:52.000 --> 00:14:55.000]  當你看完詩人的一個表達
[00:14:55.000 --> 00:14:58.000]  你又聽回剛才我所講的
[00:14:58.000 --> 00:15:01.000]  一個中國人的內省的操練
[00:15:01.000 --> 00:15:04.000]  你覺得有沒有不同呢
[00:15:04.000 --> 00:15:05.000]  沒錯
[00:15:05.000 --> 00:15:06.000]  都是一種內省的操練
[00:15:06.000 --> 00:15:09.000]  但是如果你細心留意
[00:15:09.000 --> 00:15:12.000]  我們發現那種重點是不同的
[00:15:12.000 --> 00:15:13.000]  因為我們中國人
[00:15:13.000 --> 00:15:15.000]  很強調的是什麼
[00:15:15.000 --> 00:15:17.000]  是我們的道德人格
[00:15:17.000 --> 00:15:19.000]  是講你對人對事
[00:15:19.000 --> 00:15:21.000]  是做成怎樣
[00:15:21.000 --> 00:15:23.000]  都是需要的
[00:15:23.000 --> 00:15:26.000]  但是當我們看回經文的
[00:15:26.000 --> 00:15:29.000]  詩人的內省的操練
[00:15:29.000 --> 00:15:31.000]  查冊內心的操練
[00:15:31.000 --> 00:15:33.000]  那個焦點並不是
[00:15:33.000 --> 00:15:36.000]  在我們自己的道德人格那方面
[00:15:36.000 --> 00:15:40.000]  是更加強調他和神的關係
[00:15:40.000 --> 00:15:42.000]  有沒有留意到
[00:15:42.000 --> 00:15:43.000]  沒錯
[00:15:43.000 --> 00:15:44.000]  都有講到
[00:15:44.000 --> 00:15:46.000]  我們有沒有惡行
[00:15:46.000 --> 00:15:47.000]  有沒有不好的東西
[00:15:47.000 --> 00:15:48.000]  但最重要是怎樣
[00:15:48.000 --> 00:15:50.000]  是你監察我
[00:15:50.000 --> 00:15:51.000]  看我的心思
[00:15:51.000 --> 00:15:52.000]  看我的意念
[00:15:52.000 --> 00:15:54.000]  是有神在其中的
[00:15:54.000 --> 00:15:56.000]  然後是神看我有沒有惡行
[00:15:56.000 --> 00:15:59.000]  然後是神帶我走永生的路
[00:15:59.000 --> 00:16:01.000]  這條是屬神的道路
[00:16:01.000 --> 00:16:02.000]  所以這一方面
[00:16:02.000 --> 00:16:03.000]  在我們中國文化裡面
[00:16:03.000 --> 00:16:06.000]  是沒有這樣的表達的
[00:16:06.000 --> 00:16:08.000]  但是在我們聖經裡面
[00:16:08.000 --> 00:16:09.000]  我們就有一些表達
[00:16:09.000 --> 00:16:11.000]  而今天我們所有的基督徒
[00:16:11.000 --> 00:16:13.000]  我們說有神的人
[00:16:13.000 --> 00:16:14.000]  我們的內省
[00:16:14.000 --> 00:16:15.000]  不只是停留在
[00:16:15.000 --> 00:16:17.000]  中國文化層面的內省
[00:16:17.000 --> 00:16:18.000]  查冊
[00:16:18.000 --> 00:16:19.000]  不是
