
[00:00:00.000 --> 00:00:06.120]  彼得前書第四章一至十一節
[00:04:03.640 --> 00:04:05.640]  他怎樣面對外面的世界
[00:04:05.640 --> 00:04:07.640]  他是說教會群體
[00:04:07.640 --> 00:04:09.640]  怎樣面對外面那些
[00:04:09.640 --> 00:04:10.640]  特別是當時外邦世界
[00:04:10.640 --> 00:04:11.640]  那些不信神的
[00:04:11.640 --> 00:04:13.640]  不信耶穌的世界
[00:04:13.640 --> 00:04:15.640]  而後面那半段
[00:04:15.640 --> 00:04:17.640]  是說教會裏面
[00:04:17.640 --> 00:04:20.640]  應該怎樣相處
[00:04:20.640 --> 00:04:22.640]  以致好好的能夠
[00:04:22.640 --> 00:04:23.640]  面對這個結局
[00:04:23.640 --> 00:04:24.640]  其實都幾公正的
[00:04:24.640 --> 00:04:26.640]  兩段的分佈
[00:04:26.640 --> 00:04:30.640]  一開頭他就說
[00:04:30.640 --> 00:04:32.640]  基督既在肉身受苦
[00:04:32.640 --> 00:04:35.640]  你們也當將這樣的心
[00:04:35.640 --> 00:04:36.640]  置作為兵器
[00:04:36.640 --> 00:04:38.640]  其實都幾奇怪的
[00:04:38.640 --> 00:04:39.640]  耶穌基督受苦
[00:04:39.640 --> 00:04:40.640]  我們都明白的
[00:04:40.640 --> 00:04:41.640]  特別比起前書
[00:04:41.640 --> 00:04:43.640]  他很強調基督的苦
[00:04:43.640 --> 00:04:45.640]  為我們的緣故受苦
[00:04:45.640 --> 00:04:46.640]  包括了他被釘
[00:04:46.640 --> 00:04:47.640]  被害
[00:04:47.640 --> 00:04:48.640]  他被鞭打等等
[00:04:48.640 --> 00:04:49.640]  這個是比起前書
[00:04:49.640 --> 00:04:50.640]  強調的地方
[00:04:50.640 --> 00:04:54.640]  他說基督既然在肉身上受苦
[00:04:54.640 --> 00:04:56.640]  我們要怎樣
[00:04:56.640 --> 00:04:58.640]  他說我們應該都要
[00:04:58.640 --> 00:05:00.640]  將這樣的心智
[00:05:00.640 --> 00:05:02.640]  作為兵器
[00:05:02.640 --> 00:05:03.640]  很奇怪
[00:05:03.640 --> 00:05:04.640]  受苦的心智
[00:05:04.640 --> 00:05:06.640]  是兵器來的
[00:05:06.640 --> 00:05:07.640]  原文就是
[00:05:07.640 --> 00:05:08.640]  兵器那個字是不明顯的
[00:05:08.640 --> 00:05:09.640]  其實應該是武裝
[00:05:09.640 --> 00:05:11.640]  其實更強烈
[00:05:11.640 --> 00:05:12.640]  那個概念是
[00:05:12.640 --> 00:05:14.640]  我們應該用基督受苦
[00:05:14.640 --> 00:05:15.640]  這種的思想
[00:05:15.640 --> 00:05:16.640]  這種的心智
[00:05:16.640 --> 00:05:17.640]  武裝起自己
[00:05:17.640 --> 00:05:18.640]  裝備自己
[00:05:18.640 --> 00:05:21.640]  拿起迫擊炮
[00:05:21.640 --> 00:05:22.640]  拿起坦克車
[00:05:22.640 --> 00:05:23.640]  拿起那些武裝
[00:05:23.640 --> 00:05:24.640]  意思是這樣的
[00:05:24.640 --> 00:05:26.640]  一個軍事的圖畫
[00:05:26.640 --> 00:05:29.640]  怎樣能夠將基督肉身受苦
[00:05:29.640 --> 00:05:30.640]  這樣的心智
[00:05:30.640 --> 00:05:32.640]  好像他這樣
[00:05:32.640 --> 00:05:33.640]  去裝備自己呢
[00:05:33.640 --> 00:05:35.640]  這個是面對末世
[00:05:35.640 --> 00:05:36.640]  面對耶穌回來的時候
[00:05:36.640 --> 00:05:38.640]  給我們鼓勵的
[00:05:38.640 --> 00:05:40.640]  如果我們再看前面
[00:05:40.640 --> 00:05:42.640]  第二章二十一節
[00:05:42.640 --> 00:05:45.640]  那裡更加清楚地說
[00:05:45.640 --> 00:05:46.640]  應該有的
[00:05:46.640 --> 00:05:49.640]  這個可以說是前書的焦點經文
[00:05:49.640 --> 00:05:50.640]  那裡說什麼呢
[00:05:50.640 --> 00:05:51.640]  你們蒙照原是為此
[00:05:51.640 --> 00:05:53.640]  因為基督有為你們受過苦
[00:05:53.640 --> 00:05:56.640]  給你們留下榜樣
[00:05:56.640 --> 00:05:58.640]  叫你們跟隨他的腳踪
[00:05:58.640 --> 00:06:01.640]  這個是彼得對他的群體的呼籲
[00:06:01.640 --> 00:06:02.640]  在當時的世代裡
[00:06:02.640 --> 00:06:05.640]  他們是面對困苦的
[00:06:05.640 --> 00:06:07.640]  他就鼓勵他們
[00:06:07.640 --> 00:06:09.640]  其實耶穌走過這個路
[00:06:09.640 --> 00:06:12.640]  所以我們都要好像他那樣
[00:06:12.640 --> 00:06:14.640]  他為我們留下榜樣
[00:06:14.640 --> 00:06:16.640]  叫我們跟隨他的腳踪走
[00:06:16.640 --> 00:06:17.640]  一條不容易的路
[00:06:17.640 --> 00:06:22.640]  這個苦是什麼苦
[00:06:22.640 --> 00:06:24.640]  我等下再說多一點
[00:06:24.640 --> 00:06:26.640]  不過我發覺後面
[00:06:26.640 --> 00:06:27.640]  在第二節
[00:06:27.640 --> 00:06:29.640]  他說你們全感恩的心
[00:06:29.640 --> 00:06:32.640]  從今以後就可以不從人的情慾
[00:06:32.640 --> 00:06:36.640]  只從神的旨意在世度如下的光陰
[00:06:37.640 --> 00:06:38.640]  其實有兩個層面
[00:06:38.640 --> 00:06:42.640]  這個受苦深切的裝備
[00:06:42.640 --> 00:06:43.640]  有兩個層面
[00:06:43.640 --> 00:06:44.640]  一個是消極層面
[00:06:44.640 --> 00:06:45.640]  怎樣去面對困苦
[00:06:45.640 --> 00:06:47.640]  第二個層面是積極層面
[00:06:47.640 --> 00:06:48.640]  因為這裡說
[00:06:48.640 --> 00:06:51.640]  只從神的旨意在世度如下的光陰
[00:06:51.640 --> 00:06:52.640]  有一個目的
[00:06:52.640 --> 00:06:54.640]  有一個神的旨意在前面
[00:06:54.640 --> 00:06:55.640]  他們望著而行
[00:06:55.640 --> 00:06:57.640]  或者我再說多一點
[00:06:57.640 --> 00:07:00.640]  基督的苦是什麼呢
[00:07:00.640 --> 00:07:02.640]  如果按照剛剛第二章21節
[00:07:02.640 --> 00:07:03.640]  繼續說下去
[00:07:03.640 --> 00:07:04.640]  他就說
[00:07:04.640 --> 00:07:06.640]  基督的苦在於什麼呢
[00:07:06.640 --> 00:07:07.640]  肉身上的苦
[00:07:07.640 --> 00:07:09.640]  就是他當日被人盯的時候
[00:07:09.640 --> 00:07:10.640]  被人審的時候
[00:07:10.640 --> 00:07:12.640]  那段話給我們聽
[00:07:12.640 --> 00:07:14.640]  第二章22節就說
[00:07:14.640 --> 00:07:15.640]  他並沒有犯罪
[00:07:15.640 --> 00:07:17.640]  口裡都沒有詭詐
[00:07:17.640 --> 00:07:19.640]  他被罵不還口
[00:07:19.640 --> 00:07:20.640]  受害不說威嚇的話
[00:07:20.640 --> 00:07:24.640]  只將自己交託那按公義審判人的主
[00:07:24.640 --> 00:07:28.640]  就是說他面對這種不公義的控訴
[00:07:28.640 --> 00:07:32.640]  他被猶太人比拉多控告他
[00:07:32.640 --> 00:07:35.640]  然後在這個罪名都不清不楚之下
[00:07:35.640 --> 00:07:38.640]  他就被判死刑
[00:07:38.640 --> 00:07:40.640]  在這個處境之下
[00:07:40.640 --> 00:07:43.640]  其實他是怎樣面對呢
[00:07:43.640 --> 00:07:45.640]  正經地說他被罵不還口
[00:07:45.640 --> 00:07:46.640]  雖然他沒有犯罪
[00:07:46.640 --> 00:07:47.640]  沒有詭詐
[00:07:47.640 --> 00:07:48.640]  他被罵不還口
[00:07:48.640 --> 00:07:49.640]  受害不說威嚇的話
[00:07:49.640 --> 00:07:54.640]  他只將自己交託給那個按公義審判人的主
[00:07:54.640 --> 00:08:03.640]  所以這裡其實是說那種面對人的不公道的評語
[00:08:03.640 --> 00:08:06.640]  我們都能夠忍耐
[00:08:06.640 --> 00:08:08.640]  所以這個屬於消極那一邊
[00:08:08.640 --> 00:08:09.640]  消極的意思不是不好
[00:08:09.640 --> 00:08:12.640]  不過他是屬於被動那一邊
[00:08:12.640 --> 00:08:14.640]  如果我們看這段經文
[00:08:14.640 --> 00:08:17.640]  在第三節開始就說
[00:08:17.640 --> 00:08:21.640]  第三和第四節說當時彼得前書的那幫讀者
[00:08:21.640 --> 00:08:23.640]  他們面對著一種什麼樣的苦
[00:08:23.640 --> 00:08:24.640]  第三節就說
[00:08:24.640 --> 00:08:27.640]  因為往日隨從外邦人的心意行邪淫
[00:08:27.640 --> 00:08:31.640]  惡辱醉酒方宴群飲並可惡扮偶像的事
[00:08:31.640 --> 00:08:32.640]  事後已經夠了
[00:08:32.640 --> 00:08:36.640]  他們在這些事上見你們不與他們同賓
[00:08:36.640 --> 00:08:40.640]  那放蕩無度的奴就以為貴為捧你們
[00:08:40.640 --> 00:08:43.640]  他們其中一樣的苦就像耶穌一樣
[00:08:43.640 --> 00:08:44.640]  當日沒有犯事的沒有犯罪的
[00:08:44.640 --> 00:08:47.640]  但是那些人就控告他辱罵他
[00:08:47.640 --> 00:08:48.640]  他不還口
[00:08:48.640 --> 00:08:51.640]  他將自己交託給公義審判人的主
[00:08:51.640 --> 00:08:52.640]  主會審判的
[00:08:52.640 --> 00:08:55.640]  同樣這一群讀者
[00:08:55.640 --> 00:08:56.640]  他們都是面對著一樣東西
[00:08:56.640 --> 00:08:57.640]  他們信耶穌
[00:08:57.640 --> 00:08:59.640]  當時在第一世紀
[00:08:59.640 --> 00:09:00.640]  外邦的世界裡面
[00:09:00.640 --> 00:09:02.640]  其實那個世界充滿了很多
[00:09:02.640 --> 00:09:03.640]  他形容這些事的
[00:09:03.640 --> 00:09:06.640]  邪淫、惡辱、醉酒、方宴群飲
[00:09:06.640 --> 00:09:08.640]  以前他們都做這些事
[00:09:08.640 --> 00:09:09.640]  現在不做了
[00:09:09.640 --> 00:09:11.640]  當不做之後怎麼辦呢
[00:09:11.640 --> 00:09:13.640]  那些跟他們以前一起做的人
[00:09:13.640 --> 00:09:15.640]  就覺得你們很奇怪
[00:09:15.640 --> 00:09:16.640]  為什麼你們不做
[00:09:16.640 --> 00:09:17.640]  於是就毀謗他們
[00:09:17.640 --> 00:09:18.640]  給他們一種惡名
[00:09:18.640 --> 00:09:20.640]  甚至用很多其他的方法
[00:09:20.640 --> 00:09:23.640]  控訴他們、排斥他們
[00:09:23.640 --> 00:09:25.640]  這是他們當時面對的苦
[00:09:25.640 --> 00:09:27.640]  他就說他們要好像耶穌一樣
[00:09:27.640 --> 00:09:32.640]  面對這些不要做太多的爭辯
[00:09:32.640 --> 00:09:35.640]  他說其實這些事不要以為怪
[00:09:35.640 --> 00:09:40.640]  將來那位回來會審判活人死人的主
[00:09:40.640 --> 00:09:42.640]  人人都要面對他
[00:09:42.640 --> 00:09:44.640]  人人都要跟他交帳
[00:09:44.640 --> 00:09:46.640]  他才是最終審判的那個
[00:09:46.640 --> 00:09:48.640]  所以他就說第六節
[00:09:48.640 --> 00:09:50.640]  其實這裡有些難解的
[00:09:50.640 --> 00:09:51.640]  他就說為此
[00:09:51.640 --> 00:09:54.640]  就是死人也曾有福音傳給他們
[00:09:54.640 --> 00:09:57.640]  以叫他們的肉體按罪人受審判
[00:09:57.640 --> 00:10:00.640]  他們的靈性卻靠神而活著
[00:10:00.640 --> 00:10:01.640]  意思就是說
[00:10:01.640 --> 00:10:02.640]  不是說死了的人
[00:10:02.640 --> 00:10:03.640]  有些人跟他傳福音
[00:10:03.640 --> 00:10:04.640]  陰間傳福音
[00:10:04.640 --> 00:10:07.640]  所以他們在死了之後都可以算是耶穌
[00:10:07.640 --> 00:10:08.640]  不是這個意思
[00:10:08.640 --> 00:10:09.640]  因為這個曾有
[00:10:09.640 --> 00:10:13.640]  為此就死人也曾經有福音傳給他們
[00:10:13.640 --> 00:10:15.640]  就是說那些已經死了的人
[00:10:15.640 --> 00:10:17.640]  在他在生的時候
[00:10:17.640 --> 00:10:19.640]  曾經聽過福音
[00:10:19.640 --> 00:10:21.640]  然後他們就信了
[00:10:21.640 --> 00:10:22.640]  他們的靈性
[00:10:22.640 --> 00:10:24.640]  他們的肉身雖然可能
[00:10:24.640 --> 00:10:26.640]  甚至是被殉道
[00:10:26.640 --> 00:10:28.640]  這樣而死這麼慘的
[00:10:28.640 --> 00:10:31.640]  但是他們的靈性卻靠著神活著
[00:10:31.640 --> 00:10:34.640]  然後他說主就是這些人的審判者
[00:10:34.640 --> 00:10:36.640]  是那些活的人的審判
[00:10:36.640 --> 00:10:37.640]  又是死的人的審判
[00:10:37.640 --> 00:10:40.640]  我們的主是所有活人死人的審判者
[00:10:40.640 --> 00:10:41.640]  他強調了這一點
[00:10:41.640 --> 00:10:45.640]  所以在這裡
[00:10:45.640 --> 00:10:50.640]  當日他們面對的那些痛苦
[00:10:50.640 --> 00:10:52.640]  其實是被別人毀謗
[00:10:52.640 --> 00:10:53.640]  被別人誣衊
[00:10:53.640 --> 00:10:54.640]  我不知道今天
[00:10:54.640 --> 00:10:55.640]  你相信耶穌
[00:10:55.640 --> 00:10:57.640]  你的生命可能有些事情
[00:10:57.640 --> 00:10:58.640]  你以前做的
[00:10:58.640 --> 00:10:59.640]  你現在不做了
[00:10:59.640 --> 00:11:01.640]  你會不會碰到相似的壓力呢
[00:11:01.640 --> 00:11:02.640]  我先不說苦
[00:11:02.640 --> 00:11:03.640]  會不會有這樣的壓力呢
[00:11:03.640 --> 00:11:05.640]  以前你跟一群人
[00:11:05.640 --> 00:11:06.640]  可能打麻將
[00:11:06.640 --> 00:11:07.640]  或者可能跟他一起賭錢
[00:11:07.640 --> 00:11:08.640]  買六合彩
[00:11:08.640 --> 00:11:10.640]  他說現在你很想不做了
[00:11:10.640 --> 00:11:12.640]  他們會覺得你很奇怪
[00:11:12.640 --> 00:11:13.640]  給你排斥
[00:11:13.640 --> 00:11:14.640]  這是其中一種
[00:11:14.640 --> 00:11:16.640]  今天的現況
[00:11:16.640 --> 00:11:18.640]  以前你是這樣做的
[00:11:18.640 --> 00:11:19.640]  現在你改變了
[00:11:19.640 --> 00:11:22.640]  但是你面對的這個世界
[00:11:22.640 --> 00:11:24.640]  可能因為你改變的緣故
[00:11:24.640 --> 00:11:28.640]  他們對你又產生一些負面排斥感的影響
[00:11:28.640 --> 00:11:31.640]  這就是這段經文反映的情況
[00:11:31.640 --> 00:11:34.640]  我相信今天香港的社會
[00:11:34.640 --> 00:11:36.640]  相對來說
[00:11:36.640 --> 00:11:38.640]  都是自由社會
[00:11:38.640 --> 00:11:40.640]  你要怎樣
[00:11:40.640 --> 00:11:42.640]  其實旁邊的人都不是很多話
[00:11:42.640 --> 00:11:43.640]  不是很多話
[00:11:43.640 --> 00:11:46.640]  可能沒有當日的社會那麼強烈
[00:11:46.640 --> 00:11:47.640]  他們那種族群性
[00:11:47.640 --> 00:11:49.640]  那種群體是很強的
[00:11:49.640 --> 00:11:51.640]  以前你是這樣
[00:11:51.640 --> 00:11:52.640]  大家知不知道
[00:11:52.640 --> 00:11:54.640]  那些行邪淫惡辱醉酒
[00:11:54.640 --> 00:11:55.640]  謊言群淫
[00:11:55.640 --> 00:11:57.640]  並害我扮偶像的事
[00:11:57.640 --> 00:11:59.640]  其實是很厲害的
[00:11:59.640 --> 00:12:00.640]  在歷史研究裏面
[00:12:00.640 --> 00:12:01.640]  第一世紀
[00:12:01.640 --> 00:12:03.640]  那時候那些特別在
[00:12:03.640 --> 00:12:07.640]  外邦社會扮偶像的人
[00:12:07.640 --> 00:12:09.640]  其中一件事他們會做的
[00:12:09.640 --> 00:12:12.640]  就是他們在扮偶像的神廟中間
[00:12:12.640 --> 00:12:13.640]  神廟裏面
[00:12:13.640 --> 00:12:15.640]  有很多叫做廟祭
[00:12:15.640 --> 00:12:17.640]  廟裏面的妓女
[00:12:17.640 --> 00:12:19.640]  當他們去獻祭
[00:12:19.640 --> 00:12:21.640]  當他們去扮偶像的時候
[00:12:21.640 --> 00:12:23.640]  其實他們會和他們發生性交易
[00:12:23.640 --> 00:12:25.640]  用這種方式
[00:12:25.640 --> 00:12:27.640]  去表達他們敬拜那位神
[00:12:27.640 --> 00:12:29.640]  大家明不明白
[00:12:29.640 --> 00:12:31.640]  所以其實那是一個箱
[00:12:31.640 --> 00:12:32.640]  所以彼得文說
[00:12:32.640 --> 00:12:34.640]  這些是可惡扮偶像的事
[00:12:34.640 --> 00:12:37.640]  不過是在映射這樣的情景
[00:12:37.640 --> 00:12:39.640]  邪淫惡辱醉酒
[00:12:39.640 --> 00:12:41.640]  謊言群淫
[00:12:41.640 --> 00:12:43.640]  所以對他們來說
[00:12:43.640 --> 00:12:45.640]  這種情況
[00:12:45.640 --> 00:12:47.640]  當他們不再做的時候
[00:12:47.640 --> 00:12:49.640]  其實他們正在面對那些人的壓力
[00:12:49.640 --> 00:12:51.640]  和迫害
[00:12:51.640 --> 00:12:53.640]  或者是毀謗
[00:12:53.640 --> 00:12:55.640]  或者是控訴
[00:12:55.640 --> 00:12:57.640]  我覺得今天對我們來說
[00:12:57.640 --> 00:12:59.640]  對我們來說是什麼呢
[00:12:59.640 --> 00:13:01.640]  什麼叫做以基督受苦
[00:13:01.640 --> 00:13:03.640]  作為裝備
[00:13:03.640 --> 00:13:05.640]  作為兵器呢
[00:13:05.640 --> 00:13:07.640]  就是說我們能不能夠像耶穌的腳鐘
[00:13:07.640 --> 00:13:09.640]  那樣走過路呢
[00:13:09.640 --> 00:13:11.640]  我們不單止不會因為這些
[00:13:11.640 --> 00:13:13.640]  周圍的壓力
[00:13:13.640 --> 00:13:15.640]  我們重行故路
[00:13:15.640 --> 00:13:17.640]  而且我們更加能夠
[00:13:17.640 --> 00:13:19.640]  不會去那些
[00:13:19.640 --> 00:13:21.640]  引我們去
[00:13:21.640 --> 00:13:23.640]  邪淫惡辱醉酒謊言群淫
[00:13:23.640 --> 00:13:25.640]  那些事上
[00:13:25.640 --> 00:13:27.640]  我們說戀政敬畏
[00:13:27.640 --> 00:13:29.640]  其實就是在說這個層面的東西
[00:13:29.640 --> 00:13:31.640]  我們生命可不可以因為
[00:13:31.640 --> 00:13:33.640]  主的緣故得到戀政
[00:13:33.640 --> 00:13:35.640]  而且是維持的
[00:13:35.640 --> 00:13:37.640]  有人經常問這個問題
[00:13:37.640 --> 00:13:39.640]  他說其實信耶穌呢
[00:13:39.640 --> 00:13:41.640]  為什麼還有那麼多苦呢
[00:13:41.640 --> 00:13:45.640]  大家同不同意呢
[00:13:45.640 --> 00:13:47.640]  信耶穌的人都會有苦的
[00:13:47.640 --> 00:13:49.640]  是的
[00:13:49.640 --> 00:13:51.640]  信耶穌的人會不會生病呢
[00:13:51.640 --> 00:13:53.640]  會
[00:13:53.640 --> 00:13:55.640]  信耶穌的人會不會患癌症呢
[00:13:55.640 --> 00:13:57.640]  會
[00:13:57.640 --> 00:13:59.640]  信耶穌的人會不會
[00:13:59.640 --> 00:14:01.640]  面對家庭困境呢
[00:14:01.640 --> 00:14:03.640]  會
[00:14:03.640 --> 00:14:05.640]  有些是你自己做的
[00:14:05.640 --> 00:14:07.640]  有些是你被害者
[00:14:07.640 --> 00:14:09.640]  苦是人生難免的
[00:14:09.640 --> 00:14:11.640]  人會遭遇患難遭遇意外
[00:14:11.640 --> 00:14:13.640]  基督徒都是一樣的
[00:14:13.640 --> 00:14:15.640]  苦其實是我們人人
[00:14:15.640 --> 00:14:17.640]  共有所面對的東西
[00:14:17.640 --> 00:14:19.640]  基督徒
[00:14:19.640 --> 00:14:21.640]  都很難免的
[00:14:21.640 --> 00:14:23.640]  我想分享一個經驗
[00:14:23.640 --> 00:14:25.640]  最近或者前一兩個月
[00:14:25.640 --> 00:14:27.640]  體會就是一個令我
[00:14:27.640 --> 00:14:29.640]  我和我太太
[00:14:29.640 --> 00:14:31.640]  很意外很shock的一個
[00:14:31.640 --> 00:14:33.640]  事件
[00:14:33.640 --> 00:14:35.640]  我1996年就參加了
[00:14:35.640 --> 00:14:37.640]  一個新的夫婦營
[00:14:37.640 --> 00:14:39.640]  都二十多年前了
[00:14:39.640 --> 00:14:41.640]  同一年我們有四對夫婦
[00:14:41.640 --> 00:14:43.640]  大家加入了一個小組
[00:14:43.640 --> 00:14:45.640]  大家一直都有維繫
[00:14:45.640 --> 00:14:47.640]  有間張見面
[00:14:47.640 --> 00:14:49.640]  那四對夫婦其實當日都是傳道人
[00:14:49.640 --> 00:14:51.640]  專門編排
[00:14:51.640 --> 00:14:53.640]  那四對夫婦裏面
[00:14:53.640 --> 00:14:55.640]  有些是初婚
[00:14:55.640 --> 00:14:57.640]  有些結婚十年八年
[00:14:57.640 --> 00:14:59.640]  漸漸在這二十多年裏
[00:14:59.640 --> 00:15:01.640]  慢慢大家都長大了
[00:15:01.640 --> 00:15:03.640]  慢慢步入中年
[00:15:03.640 --> 00:15:05.640]  然後就開始有小朋友
[00:15:05.640 --> 00:15:07.640]  最初有八個人
[00:15:07.640 --> 00:15:09.640]  現在已經有
[00:15:09.640 --> 00:15:11.640]  一二三四五六
[00:15:11.640 --> 00:15:13.640]  七個小朋友
[00:15:13.640 --> 00:15:15.640]  看著他們長大
[00:15:15.640 --> 00:15:17.640]  都看著我們的年紀都漸大了
[00:15:17.640 --> 00:15:19.640]  那
[00:15:19.640 --> 00:15:21.640]  兩個月前
[00:15:21.640 --> 00:15:23.640]  其中我們有一個家庭
[00:15:23.640 --> 00:15:25.640]  一家四口就去了
[00:15:25.640 --> 00:15:27.640]  應該是暑假
[00:15:27.640 --> 00:15:29.640]  八月幾的時候就去了旅行
[00:15:29.640 --> 00:15:31.640]  他們很難得一家人就去坐船
[00:15:31.640 --> 00:15:33.640]  去日本
[00:15:33.640 --> 00:15:35.640]  上船的時候
[00:15:35.640 --> 00:15:37.640]  六天旅遊
[00:15:37.640 --> 00:15:39.640]  上船的時候很開心
[00:15:39.640 --> 00:15:41.640]  那個丈夫很喜歡拍照
