
[00:00:00.000 --> 00:00:03.000]  各位頂智妹,今日是復活節主日
[00:01:39.000 --> 00:01:41.000]  我在甚麼地方很感謝神
[00:01:41.000 --> 00:01:45.000]  很經歷到神的帶領,神的恩典
[00:01:45.000 --> 00:01:47.000]  和求神賜給我有力量
[00:01:47.000 --> 00:01:49.000]  當我要步出這個圈的時候
[00:01:49.000 --> 00:01:51.000]  這個名陣的時候
[00:01:51.000 --> 00:01:54.000]  神帶著力量,再一次在我生活當中
[00:01:54.000 --> 00:01:57.000]  去行出神要我行出的路
[00:01:57.000 --> 00:01:59.000]  所以我告訴你們
[00:01:59.000 --> 00:02:01.000]  每一次我行這個陣的時候
[00:02:01.000 --> 00:02:03.000]  我都能夠很經歷到
[00:02:03.000 --> 00:02:05.000]  由憂愁轉為喜樂
[00:02:05.000 --> 00:02:07.000]  因為神和我同在
[00:02:07.000 --> 00:02:11.000]  今天這一段經文路加福音
[00:02:11.000 --> 00:02:14.000]  二十四章,十三節至三十五節
[00:02:14.000 --> 00:02:16.000]  主耶穌已經死了
[00:02:16.000 --> 00:02:18.000]  對跟從祂的人來說
[00:02:18.000 --> 00:02:20.000]  是很痛苦,很失望
[00:02:20.000 --> 00:02:22.000]  就是在聖經裡面說
[00:02:22.000 --> 00:02:25.000]  在這條黃耳馬五師的路上
[00:02:25.000 --> 00:02:28.000]  有兩個門徒
[00:02:28.000 --> 00:02:32.000]  他們很灰心,很沮喪,很迷惘
[00:02:32.000 --> 00:02:35.000]  但是就在這條路上
[00:02:35.000 --> 00:02:37.000]  主走到他們身邊
[00:02:37.000 --> 00:02:39.000]  親自幫助他們
[00:02:39.000 --> 00:02:42.000]  將這個憂愁變為喜樂
[00:02:42.000 --> 00:02:44.000]  你呢?
[00:02:44.000 --> 00:02:48.000]  你想不想都讓主去改變一下你
[00:02:50.000 --> 00:02:52.000]  我邀請你
[00:02:52.000 --> 00:02:54.000]  現在和我一起踏上這條
[00:02:54.000 --> 00:02:56.000]  黃耳馬五師的路上
[00:02:56.000 --> 00:02:59.000]  讓我們回到聖經的環境當中
[00:02:59.000 --> 00:03:02.000]  和這兩個門徒一起經歷
[00:03:02.000 --> 00:03:04.000]  神和我們的同在
[00:03:04.000 --> 00:03:08.000]  我們一起祈禱
[00:03:08.000 --> 00:03:11.000]  親愛的天父
[00:03:11.000 --> 00:03:13.000]  求祢的靈
[00:03:13.000 --> 00:03:16.000]  親自開我們的雙眼
[00:03:16.000 --> 00:03:18.000]  打開我們的耳朵
[00:03:18.000 --> 00:03:20.000]  打開我們的心
[00:03:20.000 --> 00:03:22.000]  讓我們能夠恭聽神的說話
[00:03:22.000 --> 00:03:25.000]  謙卑接受神的教導
[00:03:25.000 --> 00:03:27.000]  督責,鼓勵
[00:03:27.000 --> 00:03:30.000]  求祢大靈兒在這段時間
[00:03:30.000 --> 00:03:32.000]  禱告奉耶穌基督的聖名
[00:03:32.000 --> 00:03:34.000]  求,阿門
[00:03:34.000 --> 00:03:37.000]  所以第一樣東西和大家看看
[00:03:37.000 --> 00:03:39.000]  仇啊
[00:03:39.000 --> 00:03:41.000]  我們人生真的有很多東西會仇
[00:03:41.000 --> 00:03:43.000]  當時這兩個門徒
[00:03:43.000 --> 00:03:45.000]  一路走上黃耳馬五師的路上
[00:03:45.000 --> 00:03:48.000]  兩個人實在太痛苦了,太失落了
[00:03:48.000 --> 00:03:50.000]  很仇苦
[00:03:50.000 --> 00:03:53.000]  一直走的時候,兩個人互相吐苦水
[00:03:53.000 --> 00:03:56.000]  互相安慰,互相慰藉
[00:03:56.000 --> 00:03:59.000]  聖經裏面形容他們是怎樣呢?
[00:03:59.000 --> 00:04:03.000]  念上帶著仇容
[00:04:03.000 --> 00:04:06.000]  仇容
[00:04:06.000 --> 00:04:09.000]  仇容是怎樣的?
[00:04:09.000 --> 00:04:12.000]  如果你有做主日領師
[00:04:12.000 --> 00:04:14.000]  有時你會發現
[00:04:14.000 --> 00:04:16.000]  在台上很高興
[00:04:16.000 --> 00:04:18.000]  我們敬拜主,感謝神
[00:04:18.000 --> 00:04:20.000]  但是你看到台下有時
[00:04:20.000 --> 00:04:22.000]  有些弟兄姊妹
[00:04:22.000 --> 00:04:24.000]  可能他們也有唱歌
[00:04:24.000 --> 00:04:26.000]  但他們可能是這樣唱的
[00:04:26.000 --> 00:04:34.000]  你看到他們的樣子
[00:04:34.000 --> 00:04:36.000]  是很苦愁的
[00:04:36.000 --> 00:04:38.000]  那一刻你就忍不住
[00:04:38.000 --> 00:04:40.000]  很想為他們去禱告
[00:04:40.000 --> 00:04:42.000]  求聖靈幫助他們
[00:04:42.000 --> 00:04:45.000]  平日這麼仇苦的生活
[00:04:45.000 --> 00:04:47.000]  仇容
[00:04:47.000 --> 00:04:50.000]  今天,你看看你身邊的人
[00:04:50.000 --> 00:04:53.000]  他戴著的是甚麼面容呢?
[00:04:53.000 --> 00:04:55.000]  你身邊的人
[00:04:55.000 --> 00:05:01.000]  為甚麼這兩個門徒這麼仇?
[00:05:01.000 --> 00:05:03.000]  在聖經裏面告訴我們
[00:05:03.000 --> 00:05:07.000]  因為之前他們萬眾期待的superstar
[00:05:07.000 --> 00:05:10.000]  救世主尼塞亞
[00:05:10.000 --> 00:05:13.000]  在十字架上被釘死
[00:05:13.000 --> 00:05:16.000]  死得很慘
[00:05:16.000 --> 00:05:18.000]  在那一剎那間
[00:05:18.000 --> 00:05:20.000]  他們想著
[00:05:20.000 --> 00:05:22.000]  這個耶穌,這個先知
[00:05:22.000 --> 00:05:24.000]  這個偉大的夫子
[00:05:24.000 --> 00:05:26.000]  是來拯救我們
[00:05:26.000 --> 00:05:29.000]  希望復興我們以色列國
[00:05:29.000 --> 00:05:31.000]  不再需要被羅馬的政權控制
[00:05:31.000 --> 00:05:33.000]  掌控著他們
[00:05:33.000 --> 00:05:36.000]  他們想著聖經裏面的應許
[00:05:36.000 --> 00:05:37.000]  舊約的應許
[00:05:37.000 --> 00:05:39.000]  將要實現了
[00:05:40.000 --> 00:05:42.000]  但這一刻,突然之間
[00:05:42.000 --> 00:05:44.000]  他們所有的希望
[00:05:44.000 --> 00:05:46.000]  全沒了
[00:05:46.000 --> 00:05:48.000]  很灰
[00:05:48.000 --> 00:05:50.000]  不單止這樣
[00:05:50.000 --> 00:05:52.000]  還聽到有些婦女說
[00:05:52.000 --> 00:05:54.000]  他們去墳墓找耶穌的時候
[00:05:54.000 --> 00:05:56.000]  發現屍體不見了
[00:05:56.000 --> 00:05:58.000]  他們又說見到天使
[00:05:58.000 --> 00:06:00.000]  又說耶穌翻生了
[00:06:00.000 --> 00:06:02.000]  有些仕徒走去看的時候
[00:06:02.000 --> 00:06:05.000]  又說他們找不到耶穌的屍體
[00:06:05.000 --> 00:06:08.000]  很多很多這些消息出現
[00:06:08.000 --> 00:06:10.000]  真不真?
[00:06:10.000 --> 00:06:13.000]  堅定劉
[00:06:13.000 --> 00:06:16.000]  我想我們過去一個多兩個月
[00:06:16.000 --> 00:06:19.000]  在網上收到很多關於這個世界
[00:06:19.000 --> 00:06:21.000]  關於這個病毒的資訊
[00:06:21.000 --> 00:06:25.000]  真是很多很多
[00:06:25.000 --> 00:06:28.000]  很多不同的人發表他們的言論
[00:06:28.000 --> 00:06:30.000]  網頁也有很多的資訊
[00:06:30.000 --> 00:06:32.000]  好像真又好像假
[00:06:32.000 --> 00:06:35.000]  很混亂
[00:06:35.000 --> 00:06:38.000]  所以有時我聽完之後
[00:06:38.000 --> 00:06:40.000]  我習慣要求證的時候
[00:06:40.000 --> 00:06:41.000]  多上幾個網頁
[00:06:41.000 --> 00:06:43.000]  特別上政府的官網
[00:06:43.000 --> 00:06:45.000]  看看怎樣說
[00:06:45.000 --> 00:06:49.000]  可能我們看到聖經裡會說
[00:06:49.000 --> 00:06:51.000]  不是,有點奇怪
[00:06:51.000 --> 00:06:53.000]  剛才我們看完經文
[00:06:53.000 --> 00:06:55.000]  耶穌已經復活了
[00:06:55.000 --> 00:06:57.000]  走到這兩個門徒身邊
[00:06:57.000 --> 00:07:00.000]  為何他們認不到祂?
[00:07:00.000 --> 00:07:04.000]  他們認不到耶穌
[00:07:05.000 --> 00:07:07.000]  我相信這是他們更加憂愁的原因
[00:07:07.000 --> 00:07:10.000]  如果那一刻他們認到耶穌
[00:07:10.000 --> 00:07:12.000]  他們就不會那麼憂愁
[00:07:12.000 --> 00:07:16.000]  聖經裡記載他們眼睛模糊
[00:07:16.000 --> 00:07:19.000]  究竟為何他們眼睛模糊呢?
[00:07:19.000 --> 00:07:22.000]  是因為他們走太多路
[00:07:22.000 --> 00:07:23.000]  太灰心太失望
[00:07:23.000 --> 00:07:25.000]  看到眼睛也看不到東西?
[00:07:25.000 --> 00:07:27.000]  抑或是
[00:07:27.000 --> 00:07:31.000]  在這裡耶穌很刻意地隱藏自己
[00:07:31.000 --> 00:07:34.000]  可能耶穌用另外的方法
[00:07:34.000 --> 00:07:36.000]  去接近這兩個門徒
[00:07:36.000 --> 00:07:38.000]  聽聽他們所說的話
[00:07:38.000 --> 00:07:40.000]  感受一下他們的感受
[00:07:40.000 --> 00:07:42.000]  然後用他們的方法
[00:07:42.000 --> 00:07:44.000]  在他們身邊再講解
[00:07:44.000 --> 00:07:47.000]  幫助他們明白聖經
[00:07:47.000 --> 00:07:50.000]  當時這兩個門徒
[00:07:50.000 --> 00:07:53.000]  他們不知道身邊的是耶穌
[00:07:53.000 --> 00:07:54.000]  他們內心仍然很矛盾
[00:07:54.000 --> 00:07:56.000]  很混亂很迷惘
[00:07:56.000 --> 00:07:57.000]  很困惑
[00:07:57.000 --> 00:07:59.000]  甚至沮喪失望
[00:07:59.000 --> 00:08:01.000]  絕望
[00:08:02.000 --> 00:08:04.000]  各位朋友各位弟兄姊妹
[00:08:04.000 --> 00:08:07.000]  你現在因為什麼事情
[00:08:07.000 --> 00:08:09.000]  而很憂愁呢?
[00:08:09.000 --> 00:08:13.000]  會不會是你最近生活
[00:08:13.000 --> 00:08:15.000]  遇到一些很大的打擊
[00:08:15.000 --> 00:08:19.000]  又或者你擔心
[00:08:19.000 --> 00:08:21.000]  自己或者家人患病
[00:08:21.000 --> 00:08:23.000]  家裡的經濟
[00:08:23.000 --> 00:08:25.000]  什麼時候可以上學
[00:08:25.000 --> 00:08:28.000]  什麼時候可以完成自己的學業
[00:08:28.000 --> 00:08:30.000]  什麼時候可以上班
[00:08:32.000 --> 00:08:34.000]  的而且確
[00:08:34.000 --> 00:08:35.000]  眼前的困境
[00:08:35.000 --> 00:08:37.000]  可以迷惑我們的心
[00:08:37.000 --> 00:08:39.000]  令我們很傷心
[00:08:39.000 --> 00:08:41.000]  很痛苦恐懼
[00:08:41.000 --> 00:08:42.000]  疑惑
[00:08:42.000 --> 00:08:43.000]  沮喪
[00:08:43.000 --> 00:08:45.000]  甚至絕望
[00:08:45.000 --> 00:08:49.000]  但不用怕
[00:08:49.000 --> 00:08:52.000]  當我們不為意的時候
[00:08:52.000 --> 00:08:55.000]  耶穌已經走到我們身邊
[00:08:55.000 --> 00:08:56.000]  原來耶穌
[00:08:56.000 --> 00:09:00.000]  祂陪著我們一路走這條二萬五十公里的路
[00:09:00.000 --> 00:09:03.000]  是暫時我們未必很為意的
[00:09:03.000 --> 00:09:05.000]  只是祂用另外一種方法
[00:09:05.000 --> 00:09:07.000]  是我們以前不習慣的
[00:09:07.000 --> 00:09:09.000]  以前不知道的方法
[00:09:09.000 --> 00:09:11.000]  已經在我們身邊做事了
[00:09:11.000 --> 00:09:15.000]  祂來明白我們的感受
[00:09:15.000 --> 00:09:16.000]  了解我們的處境
[00:09:16.000 --> 00:09:19.000]  祂要來幫助我們走出這個困境
[00:09:19.000 --> 00:09:22.000]  你預備好了沒有?
[00:09:22.000 --> 00:09:25.000]  復活節一個很重要的訊息就是
[00:09:25.000 --> 00:09:27.000]  復活節主來到我們身邊
[00:09:29.000 --> 00:09:31.000]  帶著我們一起走出這個困境
[00:09:31.000 --> 00:09:34.000]  感謝主
[00:09:34.000 --> 00:09:35.000]  所以第二點
[00:09:35.000 --> 00:09:38.000]  休愁之後就要轉為喜樂
[00:09:38.000 --> 00:09:40.000]  喜樂的一個特點就是我們很火熱
[00:09:40.000 --> 00:09:43.000]  兩個門徒在二萬五十公里的路上
[00:09:43.000 --> 00:09:45.000]  他們從愁容
[00:09:45.000 --> 00:09:48.000]  轉為心裡面很火熱很喜樂
[00:09:48.000 --> 00:09:50.000]  為什麼呢?
[00:09:50.000 --> 00:09:53.000]  當我們大吐苦水的時候
[00:09:53.000 --> 00:09:55.000]  剛才就說耶穌加入他們
[00:09:55.000 --> 00:09:56.000]  和他們一起走
[00:09:57.000 --> 00:09:59.000]  聽他們說和他們一起分享
[00:09:59.000 --> 00:10:01.000]  然後呢
[00:10:01.000 --> 00:10:03.000]  耶穌就很有耐性
[00:10:03.000 --> 00:10:05.000]  從頭說到尾
[00:10:05.000 --> 00:10:07.000]  很詳細的講解聖經裡面
[00:10:07.000 --> 00:10:09.000]  所有關於救世主的事情
[00:10:09.000 --> 00:10:10.000]  告訴他們
[00:10:10.000 --> 00:10:11.000]  解釋一次
[00:10:11.000 --> 00:10:12.000]  看到他們很明白
[00:10:12.000 --> 00:10:16.000]  兩個門徒聽得很開心
[00:10:16.000 --> 00:10:17.000]  很有得著
[00:10:17.000 --> 00:10:20.000]  甚至到黃昏一天結束的時候
[00:10:20.000 --> 00:10:23.000]  他們都要強行留下
[00:10:23.000 --> 00:10:25.000]  耶穌在他們那裡過夜
[00:10:25.000 --> 00:10:26.000]  宿一宵
[00:10:26.000 --> 00:10:28.000]  不斷地談
[00:10:28.000 --> 00:10:32.000]  你們有沒有試過和朋友
[00:10:32.000 --> 00:10:34.000]  留一整晚在那裡聊天呢?
[00:10:34.000 --> 00:10:36.000]  有吧?
[00:10:36.000 --> 00:10:37.000]  我都年輕過
[00:10:37.000 --> 00:10:39.000]  我去宿營的時候
[00:10:39.000 --> 00:10:41.000]  我都年輕的時候
[00:10:41.000 --> 00:10:42.000]  都可以呢
[00:10:42.000 --> 00:10:44.000]  不停地不睡
[00:10:44.000 --> 00:10:45.000]  一整晚不睡
[00:10:45.000 --> 00:10:46.000]  和朋友聊天
[00:10:46.000 --> 00:10:48.000]  愈聊愈開心
[00:10:48.000 --> 00:10:49.000]  愈聊愈不想睡
[00:10:49.000 --> 00:10:50.000]  雖然很睏
[00:10:50.000 --> 00:10:52.000]  但是都繼續聊到天亮
[00:10:54.000 --> 00:10:56.000]  這兩個門徒就在那時候
[00:10:56.000 --> 00:10:58.000]  很開心興奮
[00:10:58.000 --> 00:10:59.000]  聽到這些講解
[00:10:59.000 --> 00:11:01.000]  完全明白了
[00:11:01.000 --> 00:11:02.000]  很棒
[00:11:02.000 --> 00:11:05.000]  而且你們想想
[00:11:05.000 --> 00:11:06.000]  聖經裡面說
[00:11:06.000 --> 00:11:08.000]  在晚餐的時候
[00:11:08.000 --> 00:11:11.000]  耶穌特意拿起一個餅
[00:11:11.000 --> 00:11:12.000]  竹蔗
[00:11:12.000 --> 00:11:13.000]  抹開
[00:11:13.000 --> 00:11:15.000]  遞給門徒
[00:11:15.000 --> 00:11:16.000]  祂這樣說
[00:11:16.000 --> 00:11:17.000]  你們有沒有看到
[00:11:17.000 --> 00:11:18.000]  這個動作
[00:11:18.000 --> 00:11:20.000]  當祂這樣做的時候
[00:11:20.000 --> 00:11:23.000]  這兩個門徒
[00:11:23.000 --> 00:11:25.000]  他們的眼睛
[00:11:25.000 --> 00:11:26.000]  就明亮
[00:11:26.000 --> 00:11:28.000]  被主打開了
[00:11:28.000 --> 00:11:31.000]  然後他們認出
[00:11:31.000 --> 00:11:33.000]  原來在他們身邊那麼久的那個
[00:11:33.000 --> 00:11:35.000]  就是主耶穌基督
[00:11:35.000 --> 00:11:39.000]  這個讓他們想起
[00:11:39.000 --> 00:11:40.000]  當耶穌分享的時候
[00:11:40.000 --> 00:11:42.000]  這兩個門徒說什麼
[00:11:42.000 --> 00:11:43.000]  他們彼此說
[00:11:43.000 --> 00:11:46.000]  在路上他和我們說話
[00:11:46.000 --> 00:11:48.000]  給我們講解聖經的時候
[00:11:48.000 --> 00:11:50.000]  我們的心
[00:11:50.000 --> 00:11:52.000]  豈不是火熱的嗎
[00:11:54.000 --> 00:11:55.000]  原來
[00:11:55.000 --> 00:11:57.000]  當我們聽到聖經的時候
[00:11:57.000 --> 00:11:58.000]  一路明白
[00:11:58.000 --> 00:11:59.000]  一路很感動
[00:11:59.000 --> 00:12:01.000]  是很火熱的
[00:12:01.000 --> 00:12:04.000]  心裡面火熱
[00:12:04.000 --> 00:12:06.000]  是怎樣的
[00:12:06.000 --> 00:12:10.000]  我想你們很明白的
[00:12:10.000 --> 00:12:12.000]  我很相信
[00:12:12.000 --> 00:12:13.000]  大部分的人
[00:12:13.000 --> 00:12:15.000]  都經歷過心裡面火熱
[00:12:15.000 --> 00:12:18.000]  就是因為你心裡面有火熱
[00:12:18.000 --> 00:12:20.000]  你想想你剛剛信耶穌的時候
[00:12:20.000 --> 00:12:21.000]  那一剎那
[00:12:21.000 --> 00:12:23.000]  聖靈感動你
[00:12:23.000 --> 00:12:25.000]  我要決志信耶穌
[00:12:25.000 --> 00:12:27.000]  那個心裡面有團火的
[00:12:27.000 --> 00:12:29.000]  你剛剛信耶穌的時候
[00:12:29.000 --> 00:12:30.000]  聽到聖經
[00:12:30.000 --> 00:12:31.000]  祈禱
[00:12:31.000 --> 00:12:32.000]  回教會
[00:12:32.000 --> 00:12:33.000]  回團契
[00:12:33.000 --> 00:12:34.000]  很開心很雀躍的
[00:12:34.000 --> 00:12:37.000]  每個禮拜你都很想去的
[00:12:37.000 --> 00:12:40.000]  這個就是心裡面火熱
[00:12:40.000 --> 00:12:42.000]  你有參加短宣
[00:12:42.000 --> 00:12:43.000]  你就會知道
[00:12:43.000 --> 00:12:45.000]  在短宣整個行程裡面
[00:12:45.000 --> 00:12:47.000]  你會很火熱的
[00:12:47.000 --> 00:12:48.000]  不斷很容易很感動
[00:12:48.000 --> 00:12:49.000]  就會流眼淚
[00:12:49.000 --> 00:12:51.000]  你會很勇敢的
[00:12:51.000 --> 00:12:52.000]  以前不敢做的事情
[00:12:52.000 --> 00:12:53.000]  在短宣都敢做的
[00:12:53.000 --> 00:12:55.000]  甚至要和一個陌生人去聊天
[00:12:55.000 --> 00:12:56.000]  講福音
[00:12:56.000 --> 00:12:58.000]  很迫切的去祈禱
[00:12:58.000 --> 00:13:00.000]  這個就是心裡面火熱
[00:13:00.000 --> 00:13:03.000]  你有參加過
[00:13:03.000 --> 00:13:04.000]  粉兄會
[00:13:04.000 --> 00:13:05.000]  衍生會
[00:13:05.000 --> 00:13:08.000]  如果你立志
[00:13:08.000 --> 00:13:09.000]  你站過出來
[00:13:09.000 --> 00:13:11.000]  奉獻自己給神使用
[00:13:11.000 --> 00:13:13.000]  你會經歷過這個很火熱
[00:13:13.000 --> 00:13:14.000]  正如我自己一樣
[00:13:14.000 --> 00:13:17.000]  我記起我19歲讀大學那一年
[00:13:17.000 --> 00:13:20.000]  我在一個培靈粉兄會裡面
[00:13:20.000 --> 00:13:21.000]  當時講完就呼召
[00:13:21.000 --> 00:13:24.000]  哪一個願意全職的
[00:13:24.000 --> 00:13:26.000]  用你的人生去服侍神的時候
[00:13:26.000 --> 00:13:28.000]  就站出來
[00:13:28.000 --> 00:13:30.000]  在當時
[00:13:30.000 --> 00:13:31.000]  我就很勇敢
[00:13:31.000 --> 00:13:32.000]  做了一個決定
[00:13:32.000 --> 00:13:33.000]  走出去
[00:13:33.000 --> 00:13:35.000]  我和神說
[00:13:35.000 --> 00:13:37.000]  無論將來我要去那裡
[00:13:37.000 --> 00:13:38.000]  要做什麼
[00:13:38.000 --> 00:13:39.000]  什麼時候
[00:13:39.000 --> 00:13:41.000]  我都願意
[00:13:41.000 --> 00:13:43.000]  求主使用我
[00:13:43.000 --> 00:13:44.000]  我總很記得那時候
[00:13:44.000 --> 00:13:47.000]  一路做這個決定的時候
[00:13:47.000 --> 00:13:48.000]  背後唱一首詩歌
[00:13:48.000 --> 00:13:50.000]  獻上活祭
[00:13:50.000 --> 00:13:54.000]  耶穌 主耶穌
[00:13:54.000 --> 00:13:58.000]  求用我一生
[00:13:58.000 --> 00:14:02.000]  耶穌 主耶穌
[00:14:02.000 --> 00:14:06.000]  求用我一生
[00:14:06.000 --> 00:14:08.000]  我很記得這兩句歌詞成為我
[00:14:08.000 --> 00:14:10.000]  打後整個人生
[00:14:10.000 --> 00:14:11.000]  不斷激勵我
[00:14:11.000 --> 00:14:12.000]  鼓勵我
[00:14:12.000 --> 00:14:15.000]  重拾那份愛火
[00:14:15.000 --> 00:14:17.000]  我的初心是怎麼樣
[00:14:17.000 --> 00:14:19.000]  這就是心裡面的火熱
[00:14:19.000 --> 00:14:22.000]  弟兄姊妹
[00:14:22.000 --> 00:14:23.000]  所以
[00:14:23.000 --> 00:14:24.000]  有什麼方法
[00:14:24.000 --> 00:14:25.000]  可以令到一個
[00:14:25.000 --> 00:14:27.000]  現在很頹廢的人
[00:14:27.000 --> 00:14:29.000]  很憂愁的人
[00:14:29.000 --> 00:14:30.000]  變為喜樂
[00:14:30.000 --> 00:14:32.000]  變為很有盼望
[00:14:32.000 --> 00:14:35.000]  很火熱呢
[00:14:35.000 --> 00:14:37.000]  唯一就是
[00:14:37.000 --> 00:14:39.000]  要耶穌復活的主出馬
[00:14:39.000 --> 00:14:41.000]  主來到這些憂愁的人當中
[00:14:41.000 --> 00:14:43.000]  來到他們身旁
[00:14:43.000 --> 00:14:44.000]  鼓勵他
[00:14:44.000 --> 00:14:47.000]  用神的話激勵他
[00:14:47.000 --> 00:14:48.000]  安慰他
[00:14:48.000 --> 00:14:50.000]  使他能夠再一次經歷
[00:14:50.000 --> 00:14:53.000]  有神和他一起的那種甜蜜
[00:14:53.000 --> 00:14:55.000]  神的話能夠振奮人心
[00:14:55.000 --> 00:14:57.000]  使我們有一團火
[00:14:57.000 --> 00:14:58.000]  帶著力量
[00:14:58.000 --> 00:15:00.000]  去面對我們前面的生活
[00:15:00.000 --> 00:15:01.000]  無論什麼環境
[00:15:01.000 --> 00:15:03.000]  只要有神和神的話
[00:15:03.000 --> 00:15:05.000]  我們都能夠經過
[00:15:05.000 --> 00:15:07.000]  所以過去這一個月
[00:15:07.000 --> 00:15:09.000]  靈修運動裡面
[00:15:09.000 --> 00:15:11.000]  我們鼓勵弟兄姊妹
[00:15:11.000 --> 00:15:13.000]  每一天不需要多
[00:15:13.000 --> 00:15:15.000]  可能一句神的話
[00:15:15.000 --> 00:15:17.000]  你背了去
[00:15:17.000 --> 00:15:19.000]  默想
[00:15:19.000 --> 00:15:21.000]  保持著和神聊天
[00:15:21.000 --> 00:15:22.000]  你會很經歷到
[00:15:22.000 --> 00:15:25.000]  神時刻和你同在
[00:15:25.000 --> 00:15:26.000]  所以我不知道
[00:15:26.000 --> 00:15:28.000]  在過往這兩個禮拜裡面
[00:15:28.000 --> 00:15:30.000]  你留在家裡
[00:15:30.000 --> 00:15:32.000]  過得怎麼樣
[00:15:32.000 --> 00:15:35.000]  悶不悶
[00:15:35.000 --> 00:15:37.000]  我相信如果你有神的話
[00:15:37.000 --> 00:15:39.000]  你知道有神陪伴你
[00:15:39.000 --> 00:15:41.000]  有神的話激勵你的時候
[00:15:41.000 --> 00:15:43.000]  你都不會感覺到這麼悶
[00:15:43.000 --> 00:15:46.000]  這麼沒有力量
[00:15:46.000 --> 00:15:47.000]  可能你會發現
[00:15:47.000 --> 00:15:48.000]  哎呀 牧師爺
[00:15:48.000 --> 00:15:52.000]  這堆火只有我一根柴
[00:15:52.000 --> 00:15:54.000]  但是現在不用擔心
[00:15:54.000 --> 00:15:55.000]  聖靈和你一起
[00:15:55.000 --> 00:15:58.000]  聖靈會幫助你
[00:15:58.000 --> 00:16:01.000]  縱然現在你整天一個人在家裡
[00:16:01.000 --> 00:16:04.000]  聖靈都會燒你一根柴
[00:16:04.000 --> 00:16:05.000]  繼續有一堆火焰
[00:16:05.000 --> 00:16:07.000]  燒旺你的心
[00:16:07.000 --> 00:16:08.000]  燒旺你的家人
[00:16:08.000 --> 00:16:09.000]  燒旺你的鄰舍
[00:16:09.000 --> 00:16:11.000]  燒旺你的朋友的心
[00:16:11.000 --> 00:16:13.000]  因為神和祂的說話
[00:16:13.000 --> 00:16:15.000]  是大有威力
[00:16:15.000 --> 00:16:17.000]  使我們能夠心裡火熱
[00:16:17.000 --> 00:16:19.000]  轉憂愁為喜樂
[00:16:19.000 --> 00:16:21.000]  Amen
[00:16:21.000 --> 00:16:24.000]  所以最後一點
[00:16:24.000 --> 00:16:26.000]  說
[00:16:26.000 --> 00:16:28.000]  講到這裡有點悶
[00:16:28.000 --> 00:16:29.000]  整天都是我講
[00:16:29.000 --> 00:16:31.000]  和你玩個遊戲
[00:16:31.000 --> 00:16:32.000]  預備好了沒有
[00:16:32.000 --> 00:16:35.000]  我做動作你猜
[00:16:35.000 --> 00:16:37.000]  三個字
[00:16:37.000 --> 00:16:40.000]  第一個字
[00:16:40.000 --> 00:16:42.000]  第二個字
[00:16:42.000 --> 00:16:45.000]  不夠可愛
[00:16:45.000 --> 00:16:48.000]  第三個字
[00:16:48.000 --> 00:16:50.000]  大聲一點聽不到
[00:16:50.000 --> 00:16:53.000]  我愛你
[00:16:53.000 --> 00:16:55.000]  就是這三個字
