
[00:00:00.000 --> 00:00:01.920]  我們讀兩節的聖經
[00:01:04.040 --> 00:01:05.480]  為什麼呢
[00:01:05.480 --> 00:01:07.440]  因為整個救贖歷史當中
[00:01:07.440 --> 00:01:09.320]  我們看見神不斷地
[00:01:09.320 --> 00:01:11.960]  向祂的百姓應許一件事情
[00:01:11.960 --> 00:01:16.680]  就是為救主彌賽亞要為祂們降生
[00:01:16.680 --> 00:01:20.840]  但中間其實經過了多少漫長的黑夜
[00:01:20.840 --> 00:01:23.560]  多少列祖跟先知
[00:01:23.560 --> 00:01:25.080]  多少神的百姓
[00:01:25.080 --> 00:01:30.520]  引頸渴望等候這位救主彌賽亞降臨
[00:01:30.520 --> 00:01:34.760]  但似乎是一點跡象都沒有
[00:01:34.760 --> 00:01:37.560]  甚至在舊約時代結束之後
[00:01:37.560 --> 00:01:39.720]  在新約時代還沒有來臨之前
[00:01:39.720 --> 00:01:42.200]  中間有四百年
[00:01:42.200 --> 00:01:46.320]  神沒有任何新的啟示
[00:01:46.320 --> 00:01:48.400]  好像連神自己
[00:01:48.400 --> 00:01:51.280]  都把這件事情給忘了
[00:01:51.280 --> 00:01:55.880]  但是難道神真的忘記祂的應許嗎
[00:01:55.880 --> 00:02:00.120]  難道神真的不再紀念祂的百姓嗎
[00:02:00.120 --> 00:02:01.680]  其實沒有
[00:02:01.680 --> 00:02:04.560]  在聖誕夜那個晚上
[00:02:04.560 --> 00:02:08.400]  天使向牧羊人顯現
[00:02:08.400 --> 00:02:13.800]  打破了幾千年來沉寂的黑夜
[00:02:13.800 --> 00:02:15.520]  神向人宣告說
[00:02:15.520 --> 00:02:17.800]  今天在大衛的城裡
[00:02:17.800 --> 00:02:22.120]  為你們生了救主就是主基督
[00:02:22.120 --> 00:02:26.960]  多年來神的百姓引頸渴望的一個救恩
[00:02:26.960 --> 00:02:29.560]  如今終於實現了
[00:02:29.560 --> 00:02:31.080]  哈利路亞
[00:02:31.080 --> 00:02:31.800]  弟兄姊妹
[00:02:31.800 --> 00:02:35.320]  聖誕節就是要告訴我們這一個真理
[00:02:35.320 --> 00:02:39.680]  我們的神是為等候祂的人行事的神
[00:02:39.680 --> 00:02:40.720]  你們
[00:02:40.720 --> 00:02:46.360]  跟你媽說神是為等候祂的人行事的
[00:02:46.360 --> 00:02:49.680]  今天也許我們不再等候彌賽亞救主的降臨
[00:02:49.680 --> 00:02:52.480]  因為神的救恩已經完成了
[00:02:52.480 --> 00:02:58.480]  但我們今天卻仍然在等候神的國全然降臨
[00:02:58.480 --> 00:03:01.280]  神的旨意能夠在我們身上成全
[00:03:01.280 --> 00:03:04.000]  就像在天上一樣
[00:03:04.000 --> 00:03:06.240]  我們仍然渴望神能夠
[00:03:06.240 --> 00:03:09.280]  祂豐盛的恩典能夠臨到在我們身上
[00:03:09.280 --> 00:03:14.120]  我們能夠經歷祂所為我們預備的恩典
[00:03:14.120 --> 00:03:17.520]  既然神是為等候祂的人行事
[00:03:17.520 --> 00:03:21.440]  那你說我們今天怎麼樣能夠預備我們自己
[00:03:21.440 --> 00:03:24.920]  能夠來經歷神這樣豐盛的恩典
[00:03:24.920 --> 00:03:27.840]  豐盛奇妙的作為呢
[00:03:27.840 --> 00:03:29.680]  那今天早上從三方面
[00:03:29.680 --> 00:03:31.200]  我們來思想到
[00:03:31.200 --> 00:03:33.960]  我們怎麼樣能夠配合神的工作
[00:03:33.960 --> 00:03:38.080]  來進入神為我們預備豐盛的恩典當中
[00:03:38.080 --> 00:03:38.600]  三方面
[00:03:38.600 --> 00:03:39.680]  第一個
[00:03:39.680 --> 00:03:42.960]  我們要學習瑪麗亞立志來服侍神
[00:03:42.960 --> 00:03:47.320]  跟你們說立志來服侍神
[00:03:47.320 --> 00:03:50.480]  你知道當天使向瑪麗亞顯現的時候
[00:03:50.480 --> 00:03:51.400]  天使對她說
[00:03:51.400 --> 00:03:55.200]  在路加福音第一章三十一節跟三十一節這裡說
[00:03:55.200 --> 00:03:56.960]  天使說瑪麗亞不要害怕
[00:03:56.960 --> 00:03:59.560]  因為你已經在神那裡蒙恩了
[00:03:59.560 --> 00:04:00.880]  你將懷孕生子
[00:04:00.880 --> 00:04:04.280]  你要給她起名叫耶穌
[00:04:04.280 --> 00:04:05.680]  你要知道
[00:04:05.680 --> 00:04:09.760]  當時的瑪麗亞是個未婚的女子
[00:04:09.760 --> 00:04:11.040]  想想看
[00:04:11.040 --> 00:04:13.200]  你要告訴一個未婚的女子說
[00:04:13.200 --> 00:04:14.800]  你要懷孕生子
[00:04:14.800 --> 00:04:17.360]  這哪門子的好消息啊請問
[00:04:17.360 --> 00:04:18.840]  而且還說是蒙恩
[00:04:18.840 --> 00:04:20.160]  怎麼可能是蒙恩呢
[00:04:20.160 --> 00:04:22.040]  這種事如果傳出去
[00:04:22.040 --> 00:04:23.880]  就算不被人用石頭打死
[00:04:23.880 --> 00:04:26.760]  恐怕也是關起門來不敢見人
[00:04:26.760 --> 00:04:28.960]  可是我們看見瑪麗亞
[00:04:28.960 --> 00:04:29.920]  在這裡她沒有說
[00:04:29.920 --> 00:04:31.840]  哎呀我怎麼那麼倒楣
[00:04:31.840 --> 00:04:33.200]  別人要得蒙祝福
[00:04:33.200 --> 00:04:35.280]  我卻受這種羞辱
[00:04:35.280 --> 00:04:36.400]  沒有
[00:04:36.400 --> 00:04:38.880]  我們看瑪麗亞是怎麼回應呢
[00:04:38.880 --> 00:04:40.320]  在第一章第四十九節
[00:04:40.320 --> 00:04:42.880]  路加福音一章四十九節裡面
[00:04:42.880 --> 00:04:45.040]  我們看見她的回應卻是說
[00:04:45.040 --> 00:04:48.360]  全能者為了什麼
[00:04:48.360 --> 00:04:49.960]  行了什麼
[00:04:49.960 --> 00:04:51.680]  大事
[00:04:51.680 --> 00:04:54.680]  換句話說她是非常的興奮
[00:04:54.680 --> 00:04:58.680]  因為全能者為她行了大事
[00:04:58.680 --> 00:05:01.000]  為什麼她會這樣說呢
[00:05:01.000 --> 00:05:02.560]  我深深的相信
[00:05:02.560 --> 00:05:04.320]  是因為在瑪麗亞的心中
[00:05:04.320 --> 00:05:07.680]  有一個深深的渴慕
[00:05:07.680 --> 00:05:09.000]  本來在她的心裡
[00:05:09.000 --> 00:05:11.800]  就有一個強烈的心智
[00:05:11.800 --> 00:05:15.800]  渴望她的一生能夠被神所使用
[00:05:15.800 --> 00:05:17.200]  她渴望能夠在神
[00:05:17.200 --> 00:05:20.120]  永恆的計劃當中有份
[00:05:20.120 --> 00:05:24.960]  她渴望能夠成為神祝福的管道
[00:05:24.960 --> 00:05:26.920]  雖然在當時的世代
[00:05:26.920 --> 00:05:29.200]  那好像是一件不大可能的事情
[00:05:29.200 --> 00:05:30.680]  不是嗎
[00:05:30.680 --> 00:05:31.720]  因為在那樣的時代
[00:05:31.720 --> 00:05:35.560]  姐妹是沒有機會來服侍神
[00:05:35.560 --> 00:05:37.720]  但神卻明白她心中
[00:05:37.720 --> 00:05:39.880]  這種深切的渴望
[00:05:39.880 --> 00:05:42.200]  神為她開了一條路
[00:05:42.200 --> 00:05:44.480]  讓彌賽亞救主耶穌基督
[00:05:44.480 --> 00:05:47.640]  能夠藉著她誕生到這個世界
[00:05:47.640 --> 00:05:50.480]  讓救恩得以完成
[00:05:50.480 --> 00:05:52.000]  神在當時她以為
[00:05:52.000 --> 00:05:54.800]  一個不可能的環境當中
[00:05:54.800 --> 00:05:57.360]  為她開了一條出路
[00:05:57.360 --> 00:05:59.000]  讓她可以來侍奉神
[00:05:59.000 --> 00:06:02.160]  讓她的一生可以成為別人的祝福
[00:06:02.160 --> 00:06:03.400]  直到如今
[00:06:03.400 --> 00:06:05.000]  我們都還在紀念她
[00:06:05.000 --> 00:06:06.640]  哈利路亞
[00:06:06.640 --> 00:06:09.160]  丁永姐今天妳在神的面前
[00:06:09.160 --> 00:06:12.720]  有這樣一個侍奉的心智嗎
[00:06:12.720 --> 00:06:15.560]  妳要求神為妳來開路
[00:06:15.560 --> 00:06:18.120]  讓妳在時間上環境上
[00:06:18.120 --> 00:06:21.240]  都能夠被神所使用
[00:06:21.240 --> 00:06:23.560]  不只是在教會的侍奉上
[00:06:23.560 --> 00:06:26.760]  更是在職場上也是如此
[00:06:26.760 --> 00:06:27.800]  就好像在聖經裡面
[00:06:27.800 --> 00:06:31.080]  《誕儀禮》的例子一樣
[00:06:31.080 --> 00:06:32.800]  妳看當《誕儀禮》
[00:06:32.800 --> 00:06:36.440]  當它被帶到巴比倫王宮裡面的時候
[00:06:36.440 --> 00:06:38.160]  從人的角度來講
[00:06:38.160 --> 00:06:42.000]  這難道不是一個升官發財的好機會嗎
[00:06:42.000 --> 00:06:43.440]  但在《誕儀禮》裡面
[00:06:43.440 --> 00:06:47.760]  卻面對一個極大的掙扎跟難處
[00:06:47.760 --> 00:06:50.160]  因為在王宮裡面
[00:06:50.160 --> 00:06:51.760]  所有的肉類
[00:06:51.760 --> 00:06:54.800]  都是需要先祭拜過偶像的
[00:06:54.800 --> 00:06:56.960]  他如果想要被選上
[00:06:56.960 --> 00:06:59.680]  到王宮裡面來侍奉王的話
[00:06:59.680 --> 00:07:04.520]  他必須要吃這些拜過偶像的食物
[00:07:04.520 --> 00:07:07.280]  本來《誕儀禮》可以有千百個理由
[00:07:07.280 --> 00:07:08.680]  對他自己說
[00:07:08.680 --> 00:07:12.240]  哎呀 人在江湖生不由己不是嗎
[00:07:12.240 --> 00:07:14.080]  人家叫妳吃妳就吃了
[00:07:14.080 --> 00:07:16.800]  還講什麼大道理不是嗎
[00:07:16.800 --> 00:07:18.880]  但在《誕儀禮》心中
[00:07:18.880 --> 00:07:21.640]  卻有個極深的掙扎
[00:07:21.640 --> 00:07:25.880]  那個掙扎倒不是表面上吃與不吃
[00:07:25.880 --> 00:07:29.680]  那個掙扎是他到底要侍奉神
[00:07:29.680 --> 00:07:31.920]  還是要侍奉這個世界
[00:07:31.920 --> 00:07:33.960]  他到底要跟隨神
[00:07:33.960 --> 00:07:36.600]  還是要跟隨這個世界
[00:07:36.600 --> 00:07:38.520]  所以聖經裡面告訴我們
[00:07:38.520 --> 00:07:41.080]  《誕儀禮》就立志
[00:07:41.080 --> 00:07:44.520]  他立志不讓王的飲食
[00:07:44.520 --> 00:07:46.720]  玷污自己
[00:07:46.720 --> 00:07:49.840]  所以他就要求那館飯食的尾伴對他說
[00:07:49.840 --> 00:07:53.920]  就讓我吃十天素菜白水好不好
[00:07:53.920 --> 00:07:56.360]  試試看我是否還是一樣的
[00:07:56.360 --> 00:07:58.440]  俊美肥胖
[00:07:58.440 --> 00:08:00.920]  就是用這個詞 俊美肥胖
[00:08:00.920 --> 00:08:05.040]  很顯然那個時候減肥不是很流行的事情
[00:08:05.040 --> 00:08:07.360]  我相信在那十天裡面
[00:08:07.360 --> 00:08:09.120]  《誕儀禮》是拼命地禱告主啊
[00:08:09.120 --> 00:08:11.240]  讓我俊美肥胖
[00:08:11.240 --> 00:08:14.040]  好讓我見證妳的榮耀跟能力
[00:08:14.040 --> 00:08:15.680]  你們
[00:08:15.680 --> 00:08:19.120]  我們看見《誕儀禮》在那個世代裡面
[00:08:19.120 --> 00:08:21.600]  他敢於不一樣
[00:08:21.600 --> 00:08:26.560]  他敢於為活神活出一個不一樣的見證
[00:08:26.560 --> 00:08:29.280]  結果神就為他開道路
[00:08:29.280 --> 00:08:31.880]  不但讓他真的俊美肥胖
[00:08:31.880 --> 00:08:35.680]  而且成為當時非常偉大的一個時代的先知
[00:08:35.680 --> 00:08:40.040]  連外邦的君王都敬重他 哈利路亞
[00:08:40.040 --> 00:08:44.680]  弟兄姊妹今天無論你所處的環境是如何
[00:08:44.680 --> 00:08:47.560]  永遠不要讓你的想法限制你
[00:08:47.560 --> 00:08:50.440]  以為你不能服侍神
[00:08:50.440 --> 00:08:53.400]  永遠不要讓你的環境限制你
[00:08:53.400 --> 00:08:56.440]  以為你不能為神做什麼
[00:08:56.440 --> 00:08:59.640]  我們看見很多時候人所想的
[00:08:59.640 --> 00:09:01.840]  跟神所能夠做的
[00:09:01.840 --> 00:09:04.960]  其實真的是有天壤之別
[00:09:04.960 --> 00:09:06.160]  我再說
[00:09:06.160 --> 00:09:08.280]  很多時候人所想的
[00:09:08.280 --> 00:09:10.240]  跟神所要做的
[00:09:10.240 --> 00:09:13.640]  其實是天壤之別
[00:09:13.640 --> 00:09:15.640]  這位是彌賽亞書五十五章第九節
[00:09:15.640 --> 00:09:17.400]  這樣周明彤來念
[00:09:17.400 --> 00:09:19.560]  天怎麼樣高過地
[00:09:19.560 --> 00:09:23.080]  照樣我的道路高過你們的道路
[00:09:23.080 --> 00:09:26.280]  我的意念高過你們的意念
[00:09:26.280 --> 00:09:29.520]  你們想想看聖誕故事
[00:09:29.520 --> 00:09:32.280]  不就是最好的例子嗎
[00:09:32.280 --> 00:09:36.040]  以色列人多年所期盼的彌賽亞
[00:09:36.040 --> 00:09:38.320]  終於降臨了
[00:09:38.320 --> 00:09:42.120]  本來以為他來是要推翻羅馬政權
[00:09:42.120 --> 00:09:45.760]  本來以為他來是要建立猶太人的王國的
[00:09:45.760 --> 00:09:48.560]  讓猶太人翻身
[00:09:48.560 --> 00:09:51.720]  沒想到這位救主耶穌來到之下
[00:09:51.720 --> 00:09:56.840]  卻是默默地埋藏在人群之間
[00:09:56.840 --> 00:10:00.160]  一埋就埋了三十年
[00:10:00.160 --> 00:10:02.200]  後來才出來傳道
[00:10:02.200 --> 00:10:04.000]  卻被人拒絕
[00:10:04.000 --> 00:10:05.640]  被門徒出賣
[00:10:05.640 --> 00:10:07.520]  被釘在十字架上
[00:10:07.520 --> 00:10:11.560]  最後被埋葬在墳墓裡面
[00:10:11.560 --> 00:10:13.640]  這跟猶太人所想的彌賽亞
[00:10:13.640 --> 00:10:16.200]  真的天壤之別
[00:10:16.200 --> 00:10:19.160]  相差太遙遠了
[00:10:19.160 --> 00:10:22.120]  你會覺得很多時候 神所要做的事情
[00:10:22.120 --> 00:10:25.560]  有時候真的叫我們難以明白 不是嗎
[00:10:25.560 --> 00:10:26.240]  但我告訴你
[00:10:26.240 --> 00:10:30.040]  無論神的工作多麼叫你不能夠明白
[00:10:30.040 --> 00:10:34.160]  你絕對不能夠對神灰心失望
[00:10:34.160 --> 00:10:37.960]  因為神的工作沒有停止
[00:10:37.960 --> 00:10:40.360]  神的工作還沒有完成
[00:10:40.360 --> 00:10:42.880]  神的手繼續在工作
[00:10:42.880 --> 00:10:44.120]  你們
[00:10:44.120 --> 00:10:48.040]  主耶穌雖然被埋在地裡 死了
[00:10:48.040 --> 00:10:52.960]  但有一件更難以讓人想像的事情發生了
[00:10:52.960 --> 00:10:54.360]  那就第三天
[00:10:54.360 --> 00:10:56.600]  他從死裡復活了
[00:10:56.600 --> 00:10:59.760]  以大能顯明他是神的兒子
[00:10:59.760 --> 00:11:01.560]  而且應了他從死裡復活
[00:11:01.560 --> 00:11:04.960]  斷開一切罪惡黑暗的詮釋
[00:11:04.960 --> 00:11:06.640]  叫每一個信他的人
[00:11:06.640 --> 00:11:09.480]  在基督裡面都得到心靈真正的自由
[00:11:09.480 --> 00:11:11.720]  哈利路亞
[00:11:11.720 --> 00:11:16.000]  人所想的是肉體的自由
[00:11:16.000 --> 00:11:21.120]  神所要成就的卻是人心靈真實的自由
[00:11:21.120 --> 00:11:24.400]  人所想的是地上的國度
[00:11:24.400 --> 00:11:28.160]  神所能夠成就的卻是天上永恆的國度
[00:11:28.160 --> 00:11:29.320]  哈利路亞
[00:11:29.320 --> 00:11:33.040]  神的道路至終高過人的道路
[00:11:33.040 --> 00:11:36.560]  神的意念至終高過人的意念
[00:11:36.560 --> 00:11:37.600]  你們
[00:11:37.600 --> 00:11:42.320]  所以永遠不要被你自己的想法所限制
[00:11:42.320 --> 00:11:46.120]  永遠不要被你的環境所限制
[00:11:46.120 --> 00:11:49.440]  今天你無論是在怎麼樣的環境當中
[00:11:49.440 --> 00:11:51.840]  求主給我們這樣一個心智
[00:11:51.840 --> 00:11:54.600]  像瑪利亞的心智
[00:11:54.600 --> 00:11:58.240]  主啊讓我在你的國度裡面有份
[00:11:58.240 --> 00:12:00.440]  讓我在你的手中
[00:12:00.440 --> 00:12:02.920]  成為你祝福的管道
[00:12:02.920 --> 00:12:04.320]  Amen
[00:12:04.320 --> 00:12:06.640]  然後你就要來相信
[00:12:06.640 --> 00:12:09.600]  神必然能夠在你生命當中
[00:12:09.600 --> 00:12:12.440]  為你成就大事
[00:12:12.440 --> 00:12:14.880]  就像瑪利亞一樣
[00:12:14.880 --> 00:12:16.200]  Amen
[00:12:16.200 --> 00:12:17.480]  第二
[00:12:17.480 --> 00:12:21.440]  要學習東方博士尾聲來跟隨神
[00:12:21.440 --> 00:12:23.360]  跟你們說尾聲來跟隨神
[00:12:23.360 --> 00:12:26.520]  跟他說
[00:12:26.520 --> 00:12:28.640]  你知道當東方博士看見
[00:12:28.640 --> 00:12:31.800]  神的心出現在空中的時候
[00:12:31.800 --> 00:12:35.800]  他們就知道有一位救主要降生了
[00:12:35.800 --> 00:12:38.960]  而當他們聽到這個消息之後
[00:12:38.960 --> 00:12:43.280]  他們並沒有像西綠王周圍的文士一樣
[00:12:43.280 --> 00:12:44.720]  你知道那些文士
[00:12:44.720 --> 00:12:47.040]  他們清楚知道
[00:12:47.040 --> 00:12:50.680]  基督是要降生在伯利恆的
[00:12:50.680 --> 00:12:55.520]  但他們卻連去看都不去看一眼
[00:12:55.520 --> 00:13:00.240]  你要知道伯利恆跟耶路撒冷是很近的距離
[00:13:00.240 --> 00:13:02.520]  從伯利恆到耶路撒冷
[00:13:02.520 --> 00:13:06.320]  走路不過一兩個鐘頭就到了
[00:13:06.320 --> 00:13:09.240]  他們心中非常清楚明白
[00:13:09.240 --> 00:13:10.920]  神的應許
[00:13:10.920 --> 00:13:13.720]  基督要降生在伯利恆
[00:13:13.720 --> 00:13:15.560]  但他們卻無動於衷
[00:13:15.560 --> 00:13:18.720]  想去看都不去看一眼
[00:13:18.720 --> 00:13:21.440]  可是我們看見東方博士
[00:13:21.440 --> 00:13:23.360]  為了要來敬拜耶穌基督
[00:13:23.360 --> 00:13:28.840]  變賣了所有一切尾聲來跟隨神
[00:13:28.840 --> 00:13:30.320]  你要知道在那個時代
[00:13:30.320 --> 00:13:32.800]  旅行不像我們現在這麼方便
[00:13:32.800 --> 00:13:35.360]  買張機票去就好了
[00:13:35.360 --> 00:13:38.120]  他們得花很長的時間
[00:13:38.120 --> 00:13:40.760]  經過很艱難的旅途
[00:13:40.760 --> 00:13:43.280]  才來到主耶穌面前
[00:13:43.280 --> 00:13:44.720]  事實上後來
[00:13:44.720 --> 00:13:46.760]  西律王之所以要殺到境內
[00:13:46.760 --> 00:13:48.480]  兩歲以下的嬰兒
[00:13:48.480 --> 00:13:50.080]  很可能就是因為
[00:13:50.080 --> 00:13:51.800]  他發現這些東方博士
[00:13:51.800 --> 00:13:53.520]  是花了兩年的時間
[00:13:53.520 --> 00:13:56.080]  才來到耶路撒冷的
[00:13:56.080 --> 00:13:58.120]  而這些東方博士
[00:13:58.120 --> 00:14:01.120]  當來到主耶穌面前的時候
[00:14:01.120 --> 00:14:04.000]  想想看如果今天你有機會
[00:14:04.000 --> 00:14:06.960]  你真的來到主耶穌的寶座面前
[00:14:06.960 --> 00:14:11.000]  你親自來到主耶穌寶座面前
[00:14:11.000 --> 00:14:13.480]  請問你會向主說什麼
[00:14:13.480 --> 00:14:16.200]  請問你向主求什麼
[00:14:16.200 --> 00:14:18.080]  可能我們會拿一個很長的
[00:14:18.080 --> 00:14:19.600]  一個清單
[00:14:19.600 --> 00:14:22.120]  主啊 這是我一切需求的清單
[00:14:22.120 --> 00:14:25.200]  懇請成就
[00:14:25.200 --> 00:14:27.200]  但是我們看見這些東方博士
[00:14:27.200 --> 00:14:28.600]  沒有
[00:14:28.600 --> 00:14:32.200]  他們不但沒有向神求什麼恩典
[00:14:32.200 --> 00:14:37.000]  反而他們向神獻上了禮物
[00:14:37.000 --> 00:14:38.680]  我們看馬太福音第二章
[00:14:38.680 --> 00:14:40.680]  第十一節裡面這裡講到說
[00:14:40.680 --> 00:14:41.800]  他們進了房子
[00:14:41.800 --> 00:14:44.760]  看見小孩子和母親瑪麗亞在一起
[00:14:44.760 --> 00:14:47.280]  就向小孩子伏身下拜
[00:14:47.280 --> 00:14:49.080]  又打開各個寶盒
[00:14:49.080 --> 00:14:51.960]  將黃金 乳香 墨藥
[00:14:51.960 --> 00:14:54.880]  這些禮物獻給他
[00:14:54.880 --> 00:14:57.640]  他們所獻上還不是普通的禮物
[00:14:57.640 --> 00:15:00.200]  而是非常貴重的禮物
[00:15:00.200 --> 00:15:03.800]  黃金 乳香 墨藥
[00:15:03.800 --> 00:15:06.320]  這是預表到耶穌基督在地上
[00:15:06.320 --> 00:15:10.640]  君王 先知跟祭師的工作
[00:15:10.640 --> 00:15:12.520]  他們為了尋找主耶穌
[00:15:12.520 --> 00:15:14.840]  放下他們所擁有的一切
[00:15:14.840 --> 00:15:16.680]  變賣所有的
[00:15:16.680 --> 00:15:19.160]  換成了貴重的禮物
[00:15:19.160 --> 00:15:21.880]  黃金 乳香 墨藥
[00:15:21.880 --> 00:15:24.360]  就是要獻給主耶穌
[00:15:24.360 --> 00:15:27.400]  他們不但是渴望來遇見神
[00:15:27.400 --> 00:15:32.400]  他們更是把最好的帶來奉獻給神
[00:15:32.400 --> 00:15:34.040]  因為在聖誕節期間的時候
[00:15:34.040 --> 00:15:35.840]  我們常常很歡喜快樂
[00:15:35.840 --> 00:15:38.480]  慶祝耶穌為我們降生 不是嗎
[00:15:38.480 --> 00:15:40.600]  但我不知道你們有沒有想到過
[00:15:40.600 --> 00:15:42.680]  其實主的降生
[00:15:42.680 --> 00:15:46.880]  也是代表了父神偉大的犧牲
[00:15:46.880 --> 00:15:48.560]  神愛我們
[00:15:48.560 --> 00:15:50.880]  到一個地步甚至犧牲
[00:15:50.880 --> 00:15:53.440]  祂獨生愛子耶穌基督
[00:15:53.440 --> 00:15:56.640]  把耶穌基督賞賜給我們
[00:15:56.640 --> 00:15:58.960]  而且祂甚至沒有讓主耶穌
[00:15:58.960 --> 00:16:01.880]  降生在王宮裡面
[00:16:01.880 --> 00:16:04.520]  祂容許祂最寶貴的兒子
[00:16:04.520 --> 00:16:07.200]  降生在卑微的馬槽裡
[00:16:07.200 --> 00:16:09.840]  就是為了要認同我們的軟弱
[00:16:09.840 --> 00:16:11.400]  認同我們的平凡
[00:16:11.400 --> 00:16:14.240]  為了要愛我們
[00:16:14.240 --> 00:16:16.120]  如果說神為愛我們
[00:16:16.120 --> 00:16:18.880]  將最好的賞賜給我們
[00:16:18.880 --> 00:16:20.920]  今天難道我們不也應當
[00:16:20.920 --> 00:16:23.560]  將我們最好的奉獻給神嗎
[00:16:23.560 --> 00:16:25.640]  Amen
[00:16:25.640 --> 00:16:27.160]  可是很多時候
[00:16:27.160 --> 00:16:30.600]  我們卻不是如此來到神的面前
[00:16:30.600 --> 00:16:31.600]  我發現很多時候
[00:16:31.600 --> 00:16:32.600]  我們來到神的面前
[00:16:32.600 --> 00:16:35.200]  常常是把剩餘的
[00:16:35.200 --> 00:16:37.160]  纏在獻上給神
[00:16:37.160 --> 00:16:40.560]  而不是把最好的獻上給神
[00:16:40.560 --> 00:16:42.160]  其實並不是因為我們故意
[00:16:42.160 --> 00:16:45.040]  要把剩餘的奉獻給神
[00:16:45.040 --> 00:16:46.360]  而在生活中
[00:16:46.360 --> 00:16:48.160]  好像我們習慣性的
[00:16:48.160 --> 00:16:51.040]  就是如此在做 不是嗎
[00:16:51.040 --> 00:16:52.000]  有錢生的時候
[00:16:52.000 --> 00:16:54.000]  我們就多奉獻一點
[00:16:54.000 --> 00:16:56.720]  沒有錢生 下次再說吧
[00:16:56.720 --> 00:16:57.720]  經濟好的時候
[00:16:57.720 --> 00:16:59.080]  我們奉獻多一點
[00:16:59.080 --> 00:17:00.400]  經濟不大好
[00:17:00.400 --> 00:17:03.000]  我們還是少奉獻一點
[00:17:03.000 --> 00:17:05.480]  在侍奉上也是如此
[00:17:05.480 --> 00:17:08.720]  有時間我們多服侍一下吧
[00:17:08.720 --> 00:17:09.800]  沒有時間說
[00:17:09.800 --> 00:17:11.200]  牧師 對不起 現在很忙
[00:17:11.200 --> 00:17:13.040]  以後再說
[00:17:13.040 --> 00:17:16.320]  很多時候我們都是習慣性的
[00:17:16.320 --> 00:17:19.440]  習慣性的把剩餘的帶到神的面前
[00:17:19.440 --> 00:17:20.600]  我們習慣性的
[00:17:20.600 --> 00:17:23.240]  把我們最好的奉獻給這個世界
[00:17:23.240 --> 00:17:24.040]  不是嗎
[00:17:24.040 --> 00:17:25.000]  我們習慣性
[00:17:25.000 --> 00:17:26.800]  把我們最好的給我們的工作
[00:17:26.800 --> 00:17:28.760]  給我們的家庭
[00:17:28.760 --> 00:17:32.240]  以致於我們不再有多餘的時間
[00:17:32.240 --> 00:17:34.480]  可以奉獻給神
[00:17:34.480 --> 00:17:37.880]  不再有多餘的才幹奉獻給神
[00:17:37.880 --> 00:17:39.680]  讓神來使用
[00:17:39.680 --> 00:17:40.840]  第五點 越來越看見
[00:17:40.840 --> 00:17:42.920]  今天許多的信徒
[00:17:42.920 --> 00:17:46.560]  之所以生活失去能力的見證
[00:17:46.560 --> 00:17:49.360]  教會對這個世界失去影響力
[00:17:49.360 --> 00:17:50.920]  我告訴你 最主要的原因
[00:17:50.920 --> 00:17:53.600]  不是因為這個世界太黑暗
[00:17:53.600 --> 00:17:54.720]  真正的原因
[00:17:54.720 --> 00:17:56.800]  是因為我們並沒有活出
[00:17:56.800 --> 00:18:01.080]  一個真正尾聲跟隨的基督徒生活
