
[00:00:00.000 --> 00:00:03.560]  上個禮拜羅牧師跟我們講到
[00:02:17.200 --> 00:02:19.000]  決定留在雅典
[00:02:19.000 --> 00:02:22.600]  派我們的弟兄在基督的福音上
[00:02:22.600 --> 00:02:24.600]  同神同工的提摩太去
[00:02:24.600 --> 00:02:28.000]  為了要在你們的信仰上堅定你們
[00:02:28.000 --> 00:02:29.000]  勸慰你們
[00:02:29.000 --> 00:02:32.400]  免得有人在各樣的患難中動搖
[00:02:32.400 --> 00:02:33.800]  你們自己都知道
[00:02:33.800 --> 00:02:35.200]  我們受患難
[00:02:35.200 --> 00:02:36.800]  緣是命定的
[00:02:36.800 --> 00:02:38.400]  我們在你們那裡的時候
[00:02:38.400 --> 00:02:40.000]  都已經對你們說過
[00:02:40.000 --> 00:02:41.800]  我們將會受患難
[00:02:41.800 --> 00:02:43.400]  後來都應驗了
[00:02:43.400 --> 00:02:45.200]  這個都是你們知道的
[00:02:45.200 --> 00:02:47.600]  因此我既然不能再忍下去
[00:02:47.600 --> 00:02:50.600]  就派人去打聽你們的信心如何
[00:02:50.600 --> 00:02:53.600]  恐怕那些試探人誘惑了你們
[00:02:53.600 --> 00:02:56.400]  以致我們的勞苦白費
[00:02:56.400 --> 00:03:00.200]  保羅在《貼薩羅尼加前書》第二章
[00:03:00.200 --> 00:03:04.800]  說過他對貼薩羅尼加信徒那份關愛之情
[00:03:04.800 --> 00:03:08.800]  但是他又不能夠親身去到他們中間
[00:03:08.800 --> 00:03:10.800]  所以這裡他兩次用了
[00:03:10.800 --> 00:03:13.400]  不能再忍下去
[00:03:13.400 --> 00:03:15.800]  這個再忍下去的意思是
[00:03:15.800 --> 00:03:18.600]  其實他沒有辦法壓抑心裡面
[00:03:18.600 --> 00:03:20.400]  內心的感受
[00:03:20.400 --> 00:03:22.000]  他很記掛著
[00:03:22.000 --> 00:03:23.600]  貼薩羅尼加的信徒
[00:03:23.600 --> 00:03:25.600]  他們剛剛信主沒多久
[00:03:25.600 --> 00:03:27.800]  他們的靈命還很幼嫩
[00:03:27.800 --> 00:03:31.000]  他們會不會在這些迫害當中
[00:03:31.000 --> 00:03:32.400]  站不穩呢?
[00:03:32.400 --> 00:03:37.800]  這個是保羅所牽掛的
[00:03:37.800 --> 00:03:39.000]  他兩次用了
[00:03:39.000 --> 00:03:40.400]  不能再忍下去
[00:03:40.400 --> 00:03:42.400]  也都反映到
[00:03:42.400 --> 00:03:46.000]  他對他們的屬靈光景
[00:03:46.000 --> 00:03:47.800]  信徒的屬靈生命
[00:03:47.800 --> 00:03:49.600]  非常之牽掛
[00:03:49.600 --> 00:03:52.400]  所以他寧願自己留在雅典
[00:03:52.400 --> 00:03:54.800]  就在這裡等
[00:03:54.800 --> 00:03:59.200]  當時仍然留在比利亞的
[00:03:59.200 --> 00:04:01.000]  西拉和提摩泰
[00:04:01.000 --> 00:04:04.200]  等他們來到雅典
[00:04:04.200 --> 00:04:06.000]  「留在」這個字
[00:04:06.000 --> 00:04:08.400]  在原文裡面的意思就是
[00:04:08.400 --> 00:04:11.800]  跟很親密的人分開之後
[00:04:11.800 --> 00:04:16.600]  那種孤寂、思念和翹首以待的心情
[00:04:16.600 --> 00:04:17.400]  可想而知
[00:04:17.400 --> 00:04:20.200]  保羅當時的心情
[00:04:20.200 --> 00:04:22.800]  其實是很孤單
[00:04:22.800 --> 00:04:24.600]  但他又很記掛著
[00:04:24.600 --> 00:04:29.200]  貼薩羅尼加那邊的信徒
[00:04:29.200 --> 00:04:31.600]  保羅因為牽掛他們
[00:04:31.600 --> 00:04:32.800]  是否在患難中
[00:04:32.800 --> 00:04:35.400]  信心仍然站得住
[00:04:35.400 --> 00:04:37.800]  所以他就派提摩泰
[00:04:37.800 --> 00:04:41.400]  回到貼薩羅尼加這個地方
[00:04:41.400 --> 00:04:45.800]  去兼顧和勸慰當地的信徒
[00:04:45.800 --> 00:04:52.800]  那些剛剛接受了福音沒多久的信徒
[00:04:52.800 --> 00:04:54.600]  其實我想
[00:04:54.600 --> 00:04:55.600]  作為牧者
[00:04:55.600 --> 00:04:57.400]  或者就算不是牧者
[00:04:57.400 --> 00:05:01.000]  一個教會裡面的執事、長執
[00:05:01.000 --> 00:05:02.800]  那些做導師的
[00:05:02.800 --> 00:05:05.600]  或者做組長的弟兄姊妹
[00:05:05.600 --> 00:05:08.000]  我相信他們對保羅這一份
[00:05:08.000 --> 00:05:10.800]  對羊群的牽掛之情
[00:05:10.800 --> 00:05:13.200]  他都會很有共鳴
[00:05:13.200 --> 00:05:15.800]  很多時候我們會發現
[00:05:15.800 --> 00:05:17.400]  我們的羊群不見了
[00:05:17.400 --> 00:05:19.400]  譬如有時候我在台上
[00:05:19.400 --> 00:05:20.400]  我一眼看下去
[00:05:20.400 --> 00:05:22.600]  我知道哪些人今天不在
[00:05:22.600 --> 00:05:25.000]  有時候就會聯絡他們
[00:05:25.000 --> 00:05:27.000]  到底是不舒服還是什麼
[00:05:27.000 --> 00:05:29.400]  其實當他這樣問你的時候
[00:05:29.400 --> 00:05:31.400]  不是怪責你今天沒有回來
[00:05:31.400 --> 00:05:33.600]  其實很多時候反映的是
[00:05:33.600 --> 00:05:35.200]  我們不知道你是病了
[00:05:35.200 --> 00:05:37.200]  還是有其他的事情
[00:05:37.200 --> 00:05:40.600]  所以我們都會主動聯絡你們
[00:05:40.600 --> 00:05:43.000]  了解你們的情況
[00:05:43.000 --> 00:05:44.400]  有時候我們知道
[00:05:44.400 --> 00:05:45.600]  有些會眾
[00:05:45.600 --> 00:05:46.600]  有些弟兄姊妹
[00:05:46.600 --> 00:05:47.600]  在生活上
[00:05:47.600 --> 00:05:49.800]  他們都會面對一些的思念
[00:05:49.800 --> 00:05:53.200]  或者一些的困難、挑戰
[00:05:53.200 --> 00:05:56.800]  作為牧者、導師、執事的
[00:05:56.800 --> 00:05:58.200]  都會很記掛他們
[00:05:58.200 --> 00:06:00.000]  會為他們祈禱
[00:06:00.000 --> 00:06:01.200]  求神保守他們
[00:06:01.200 --> 00:06:04.600]  在一切的困難和挑戰裡面
[00:06:04.600 --> 00:06:07.800]  可以站立得住
[00:06:07.800 --> 00:06:09.400]  我們有時候都知道
[00:06:09.400 --> 00:06:11.800]  有些個別的弟兄姊妹
[00:06:11.800 --> 00:06:14.000]  他可能某一個時段裡面
[00:06:14.000 --> 00:06:16.200]  他因為一些很特殊的情況
[00:06:16.200 --> 00:06:18.600]  他暫時回不了教會
[00:06:18.600 --> 00:06:20.200]  沒有辦法回來
[00:06:20.200 --> 00:06:22.800]  當然我們知道他的情況
[00:06:22.800 --> 00:06:24.200]  我們會很理解
[00:06:24.200 --> 00:06:28.200]  但其實我們都不會放下他們
[00:06:28.200 --> 00:06:30.600]  其實我們都會一直掛念他們
[00:06:30.600 --> 00:06:33.600]  也只能夠不斷地在禱告裡面
[00:06:33.600 --> 00:06:35.200]  將他們交給神
[00:06:35.200 --> 00:06:36.800]  另外就是在生活上
[00:06:36.800 --> 00:06:39.800]  繼續和他們保持聯絡
[00:06:39.800 --> 00:06:42.800]  這是牧者的牽掛
[00:06:42.800 --> 00:06:46.000]  第二個層面就是牧者的喜樂
[00:06:46.000 --> 00:06:49.200]  在六至九節
[00:06:49.200 --> 00:06:50.800]  保羅說到
[00:06:50.800 --> 00:06:53.200]  提摩太剛剛從你們那裡回來
[00:06:53.200 --> 00:06:55.600]  將一些好消息帶了回來
[00:06:55.600 --> 00:06:58.000]  所以保羅說
[00:06:58.000 --> 00:07:01.400]  我們在這一切的困苦患難裡面
[00:07:01.400 --> 00:07:04.400]  因著你們的信心得了安慰
[00:07:04.400 --> 00:07:06.400]  除了得安慰之外
[00:07:06.400 --> 00:07:09.600]  保羅還覺得自己可以活下去
[00:07:09.600 --> 00:07:13.000]  甚至說在我們神面前滿有喜樂
[00:07:13.000 --> 00:07:14.600]  為這一切的喜樂
[00:07:14.600 --> 00:07:19.400]  要在神面前獻上多少的感謝呢?
[00:07:19.400 --> 00:07:23.400]  這段經文有四個語句
[00:07:23.400 --> 00:07:27.200]  反映了保羅的感受
[00:07:27.200 --> 00:07:29.600]  去表達他的心情
[00:07:29.600 --> 00:07:31.400]  分別是得了安慰
[00:07:31.400 --> 00:07:33.000]  可以活下去
[00:07:33.000 --> 00:07:37.000]  滿有喜樂和感謝
[00:07:37.000 --> 00:07:40.000]  到底保羅收到什麼好消息
[00:07:40.000 --> 00:07:43.400]  以致他有這幾個感受和反應呢?
[00:07:43.400 --> 00:07:45.400]  第一個好消息是
[00:07:45.400 --> 00:07:48.000]  提摩太帶回來說
[00:07:48.000 --> 00:07:50.200]  貼撒羅尼卡的信徒
[00:07:50.200 --> 00:07:53.000]  他們在信心和愛心方面
[00:07:53.000 --> 00:07:55.400]  都非常好
[00:07:55.400 --> 00:07:58.000]  以致保羅得了安慰
[00:07:58.000 --> 00:08:00.800]  這個信心和愛心的好消息
[00:08:00.800 --> 00:08:02.400]  其實是指他們
[00:08:02.400 --> 00:08:05.800]  雖然面對著一些困難和逼迫
[00:08:05.800 --> 00:08:07.800]  但是貼撒羅尼卡的信徒
[00:08:07.800 --> 00:08:10.200]  他們的信心沒有這麼軟弱
[00:08:10.200 --> 00:08:11.600]  沒有跌倒
[00:08:11.600 --> 00:08:13.200]  沒有放棄他們的信仰
[00:08:13.200 --> 00:08:15.800]  他們仍然能夠站立得住
[00:08:15.800 --> 00:08:17.000]  還有
[00:08:17.000 --> 00:08:19.200]  他們弟兄姊妹之間
[00:08:19.200 --> 00:08:22.400]  仍然能夠彼此相愛
[00:08:22.400 --> 00:08:25.600]  他們的愛心仍然沒有改變
[00:08:25.600 --> 00:08:28.000]  所以保羅聽到的時候
[00:08:28.000 --> 00:08:30.000]  腦懷大胃
[00:08:30.000 --> 00:08:32.800]  第二個好消息是什麼呢?
[00:08:32.800 --> 00:08:36.800]  這裡說:你們常常想念我們
[00:08:36.800 --> 00:08:38.800]  切切想見我們
[00:08:38.800 --> 00:08:41.000]  好在我們想見你們一樣
[00:08:41.000 --> 00:08:43.600]  原來提摩太訪問回來之後
[00:08:43.600 --> 00:08:46.000]  帶來的第二個好消息是
[00:08:46.000 --> 00:08:47.800]  不單止保羅
[00:08:47.800 --> 00:08:52.000]  掛念貼撒羅尼卡的信徒
[00:08:52.000 --> 00:08:53.400]  貼撒羅尼卡的信徒
[00:08:53.400 --> 00:08:55.400]  同樣和他一樣
[00:08:55.400 --> 00:09:00.000]  他也非常掛念保羅和他們的團隊
[00:09:00.000 --> 00:09:01.200]  原文說:
[00:09:01.200 --> 00:09:04.200]  我們常常親切地惦念著
[00:09:04.200 --> 00:09:07.200]  切勿要見保羅他們
[00:09:07.200 --> 00:09:10.400]  正如我們切勿要見他們一樣
[00:09:10.400 --> 00:09:11.800]  所以你看到
[00:09:11.800 --> 00:09:14.800]  原來貼撒羅尼卡的信徒
[00:09:14.800 --> 00:09:18.000]  他們對保羅的懷念
[00:09:18.000 --> 00:09:20.400]  那個敬愛是很深的
[00:09:20.400 --> 00:09:24.400]  他們沒有因為保羅被人中傷
[00:09:24.400 --> 00:09:28.400]  以致他們動搖對保羅那個敬愛的心
[00:09:28.400 --> 00:09:30.600]  而且他們也沒有棄絕
[00:09:30.600 --> 00:09:34.200]  保羅傳給他們的教訓
[00:09:34.200 --> 00:09:38.400]  這裡保羅說他得了安慰
[00:09:38.400 --> 00:09:40.800]  你要看看前面那句說話
[00:09:40.800 --> 00:09:41.600]  保羅說:
[00:09:41.600 --> 00:09:45.000]  我們在這一切困苦患難中
[00:09:45.000 --> 00:09:48.400]  因著你們的信心就得了安慰
[00:09:48.400 --> 00:09:51.000]  原來其實當時保羅他自己
[00:09:51.000 --> 00:09:54.800]  也面對著很多困難、患難
[00:09:54.800 --> 00:09:58.600]  但是這一切都不重要了
[00:09:58.600 --> 00:10:01.800]  相比之下他更加緊張的是
[00:10:01.800 --> 00:10:05.800]  那些貼撒羅尼卡信徒他們的情況
[00:10:05.800 --> 00:10:10.600]  所以保羅是超越了自己的環境的不順
[00:10:10.600 --> 00:10:15.200]  而率先關心貼撒羅尼卡的教會
[00:10:15.200 --> 00:10:19.400]  並且因為他們的好消息而深得安慰
[00:10:19.400 --> 00:10:21.200]  這也反映出
[00:10:21.200 --> 00:10:24.400]  牧者他重視別人的難處
[00:10:24.400 --> 00:10:27.200]  過於自己的難處
[00:10:27.200 --> 00:10:29.000]  其實我自己作為牧者
[00:10:29.000 --> 00:10:31.800]  或者我們這些執事、導師們
[00:10:31.800 --> 00:10:35.000]  其實有時候我們分享也會很明白
[00:10:35.000 --> 00:10:37.000]  我們自己也有我們的難處
[00:10:37.000 --> 00:10:38.400]  有我們的困難
[00:10:38.400 --> 00:10:39.800]  有我們的軟弱
[00:10:39.800 --> 00:10:41.400]  但是很多時候我們面對著
[00:10:41.400 --> 00:10:43.400]  頂音姐妹的情況的時候
[00:10:43.400 --> 00:10:47.000]  很多時候我們會將自己的東西都放下
[00:10:47.000 --> 00:10:49.400]  我們也要堅強
[00:10:49.400 --> 00:10:53.000]  我們先和頂音姐妹同行
[00:10:53.000 --> 00:10:55.000]  為了將頂音姐妹的困難
[00:10:55.000 --> 00:10:57.400]  或者需要放在前面
[00:10:57.400 --> 00:11:00.200]  來和她們經過之後
[00:11:00.200 --> 00:11:04.200]  我們再去面對自己的情況
[00:11:04.200 --> 00:11:05.400]  另外保羅說
[00:11:05.400 --> 00:11:07.600]  為什麼他說我們可以活下去呢?
[00:11:07.600 --> 00:11:09.400]  他現在是活生生的
[00:11:09.400 --> 00:11:11.400]  為什麼說可以活下去呢?
[00:11:11.400 --> 00:11:13.200]  原來他的意思是
[00:11:13.200 --> 00:11:15.200]  他看到貼撒羅尼卡的信徒
[00:11:15.200 --> 00:11:19.200]  在困難當中仍然信心站立得穩和
[00:11:19.200 --> 00:11:22.200]  令這些作神的僕人
[00:11:22.200 --> 00:11:26.200]  保羅他們覺得可以活得更加豐盛
[00:11:26.200 --> 00:11:28.200]  更加有意義
[00:11:28.200 --> 00:11:31.200]  其實這句話也在反映
[00:11:31.200 --> 00:11:33.200]  牧者和羊群
[00:11:33.200 --> 00:11:36.200]  他服侍的信徒
[00:11:36.200 --> 00:11:41.200]  其實是和他們有一種生死與共的感受
[00:11:41.200 --> 00:11:44.200]  信徒的屬靈生命是怎樣呢?
[00:11:44.200 --> 00:11:49.200]  也會左右著牧者、導師
[00:11:49.200 --> 00:11:56.200]  執拾他們在神面前的靈性和感受
[00:11:56.200 --> 00:11:58.200]  很多時候
[00:11:58.200 --> 00:12:00.200]  例如我們看到頂音姐妹
[00:12:00.200 --> 00:12:03.200]  她們正在經歷一些很大又大又難的事
[00:12:03.200 --> 00:12:05.200]  一些很大的挑戰、困難
[00:12:05.200 --> 00:12:08.200]  其實她的困難就成為了我們的困難
[00:12:08.200 --> 00:12:12.200]  我們和她們好像有種切膚之痛
[00:12:12.200 --> 00:12:14.200]  是黏在一起的
[00:12:14.200 --> 00:12:17.200]  所以當她們在困難當中的時候
[00:12:17.200 --> 00:12:20.200]  我們也和她們一起面對這個困難
[00:12:20.200 --> 00:12:23.200]  當我們看到她們在困難當中
[00:12:23.200 --> 00:12:26.200]  她們能夠靠著主跨過這一切困難
[00:12:26.200 --> 00:12:28.200]  仍然站立得穩
[00:12:28.200 --> 00:12:30.200]  沒有失去對神的信心的話
[00:12:30.200 --> 00:12:34.200]  而且生命還成長起來的時候
[00:12:34.200 --> 00:12:39.200]  這就成為了牧者最大的安慰和喜樂
[00:12:39.200 --> 00:12:42.200]  所以就感覺好像可以活下去
[00:12:42.200 --> 00:12:50.200]  更加有力、更加喜樂地繼續走前面的路
[00:12:50.200 --> 00:12:52.200]  還有保羅說
[00:12:52.200 --> 00:12:55.200]  他在神面前滿有喜樂
[00:12:55.200 --> 00:12:57.200]  是因為貼撒羅尼加信徒
[00:12:57.200 --> 00:13:00.200]  他們這麼好的見證
[00:13:00.200 --> 00:13:05.200]  以至保羅要為他們向神獻上感恩
[00:13:05.200 --> 00:13:11.200]  保羅因為貼撒羅尼加信徒的光景
[00:13:11.200 --> 00:13:13.200]  他那份喜樂可以說在這裡
[00:13:13.200 --> 00:13:16.200]  也沒有辦法用筆墨去形容
[00:13:16.200 --> 00:13:19.200]  他把貼撒羅尼加信徒的那種表現
[00:13:19.200 --> 00:13:23.200]  歸功於上帝在他們當中的工作
[00:13:23.200 --> 00:13:25.200]  他說在神面前
[00:13:25.200 --> 00:13:28.200]  他知道其實是神在當中
[00:13:28.200 --> 00:13:31.200]  來去監管這些信徒
[00:13:31.200 --> 00:13:35.200]  以至他們能夠繼續站立得穩
[00:13:35.200 --> 00:13:41.200]  讓姐妹生命的成長、生命的表現
[00:13:41.200 --> 00:13:46.200]  是牧者極大的喜樂
[00:13:46.200 --> 00:13:48.200]  最後牧者情懷裡
[00:13:48.200 --> 00:13:51.200]  我們也看到牧者的心願
[00:13:51.200 --> 00:13:55.200]  去到最後幾節,十到十三節那裡
[00:13:55.200 --> 00:14:00.200]  保羅說到他對貼撒羅尼加信徒的心願
[00:14:00.200 --> 00:14:04.200]  他晝夜迫切地祈求
[00:14:04.200 --> 00:14:10.200]  他的心願化為他對貼撒羅尼加信徒的禱告
[00:14:10.200 --> 00:14:13.200]  他說到他晝夜迫切地祈求
[00:14:13.200 --> 00:14:15.200]  很想見到他們
[00:14:15.200 --> 00:14:20.200]  他又為他們的生命繼續禱告神
[00:14:20.200 --> 00:14:22.200]  在這段經文裡
[00:14:22.200 --> 00:14:24.200]  我們看到保羅的心願
[00:14:24.200 --> 00:14:27.200]  對這些貼撒羅尼加信徒的心願有幾點
[00:14:27.200 --> 00:14:30.200]  第一點就是與羊同在
[00:14:30.200 --> 00:14:33.200]  他很想去到他們當中
[00:14:33.200 --> 00:14:36.200]  他希望很快可以跟他們見面
[00:14:36.200 --> 00:14:39.200]  使到當他去到他們當中的時候
[00:14:39.200 --> 00:14:45.200]  這班信徒他們在主裡面的信心更加完全
[00:14:45.200 --> 00:14:46.200]  說到這裡
[00:14:46.200 --> 00:14:50.200]  我也在想起去年香港的疫情
[00:14:50.200 --> 00:14:53.200]  進入一個很嚴峻的階段的時候
[00:14:53.200 --> 00:14:54.200]  那種的警方
[00:14:54.200 --> 00:14:58.200]  大家都知道疫情嚴重起來的時候
[00:14:58.200 --> 00:15:02.200]  教會已經沒有再實體聚會
[00:15:02.200 --> 00:15:07.200]  很多時候我們只能夠用網上聚會
[00:15:07.200 --> 00:15:08.200]  你們不回來
[00:15:08.200 --> 00:15:10.200]  你們就在家裡安安樂樂
[00:15:10.200 --> 00:15:12.200]  對著電腦敬拜
[00:15:12.200 --> 00:15:15.200]  但其實很多時候我們都是回來的
[00:15:15.200 --> 00:15:16.200]  我和Keith特別
[00:15:16.200 --> 00:15:20.200]  有時有些執事帶領敬拜的弟兄姊妹都會回來
[00:15:20.200 --> 00:15:22.200]  我們在這裡錄影
[00:15:22.200 --> 00:15:24.200]  有一次我記得
[00:15:24.200 --> 00:15:27.200]  特別那一次很深印象
[00:15:27.200 --> 00:15:30.200]  那一次其實是莫木斯講道
[00:15:30.200 --> 00:15:33.200]  但他是另外一些時間來錄影講道
[00:15:33.200 --> 00:15:36.200]  不是直落錄
[00:15:36.200 --> 00:15:39.200]  但另一次我在錄敬拜
[00:15:39.200 --> 00:15:41.200]  但你想想當時的情況就是
[00:15:41.200 --> 00:15:42.200]  這裡是空的
[00:15:42.200 --> 00:15:44.200]  只有Keith看著我
[00:15:44.200 --> 00:15:47.200]  當我一直錄敬拜的時候
[00:15:47.200 --> 00:15:51.200]  其實那種心情很難形容
[00:16:00.200 --> 00:16:04.200]  雖然我們當然也是在敬拜神
[00:16:04.200 --> 00:16:09.200]  但其實好像對著一個空的禮堂
[00:16:09.200 --> 00:16:12.200]  看不到任何一個頂姐妹
[00:16:12.200 --> 00:16:16.200]  其實那種心情也很掛念
[00:16:16.200 --> 00:16:24.200]  每個星期回來
[00:16:24.200 --> 00:16:27.200]  但是只有寥寥可數
[00:16:27.200 --> 00:16:29.200]  葦紅是常來的
[00:16:29.200 --> 00:16:32.200]  但是我們很多時候看不到大部分的頂姐妹
[00:16:32.200 --> 00:16:33.200]  我們也很奇怪
[00:16:33.200 --> 00:16:35.200]  頂姐妹怎樣呢?
[00:16:35.200 --> 00:16:43.200]  我自己其實很想去探望頂姐妹
[00:16:43.200 --> 00:16:47.200]  但我知道不是我想去探望就行
[00:16:47.200 --> 00:16:50.200]  因為當時疫情也反反覆覆
[00:16:50.200 --> 00:16:52.200]  當時也嚴峻
[00:16:52.200 --> 00:16:55.200]  也要頂姐妹她覺得心安
[00:16:55.200 --> 00:16:57.200]  她也擔心的
[00:16:57.200 --> 00:16:59.200]  她也擔心牧者來的時候
[00:16:59.200 --> 00:17:01.200]  中途中招怎麼辦呢?
[00:17:01.200 --> 00:17:03.200]  他們也愛惜我們
[00:17:03.200 --> 00:17:05.200]  又或者一個不經意
[00:17:05.200 --> 00:17:06.200]  我們也不知道
[00:17:06.200 --> 00:17:09.200]  又或者有些什麼東西帶了她
[00:17:09.200 --> 00:17:11.200]  本來沒事又帶了她怎麼辦呢?
[00:17:11.200 --> 00:17:14.200]  那種情況其實大家都理解
[00:17:14.200 --> 00:17:19.200]  不過在另外一個方面
[00:17:19.200 --> 00:17:21.200]  後期疫情緩和了
[00:17:21.200 --> 00:17:23.200]  或者去到這一刻其實好很多了
[00:17:23.200 --> 00:17:25.200]  但有時候我也仍然發覺
[00:17:25.200 --> 00:17:28.200]  有一些信徒甚至傳道人
[00:17:28.200 --> 00:17:32.200]  都可能對疫情很害怕
[00:17:32.200 --> 00:17:37.200]  好像一去教會就會中招
[00:17:37.200 --> 00:17:39.200]  一回教會或者一去探訪
[00:17:39.200 --> 00:17:42.200]  就會感染到這個疫情
[00:17:42.200 --> 00:17:44.200]  但是很多時候我們發現
[00:17:44.200 --> 00:17:47.200]  去郊遊、去沙灘、去聚餐
[00:17:47.200 --> 00:17:49.200]  其實大家一點也不害怕
[00:17:49.200 --> 00:17:51.200]  一家大小拉大隊去
[00:17:51.200 --> 00:17:53.200]  有時候我看到這種景象
[00:17:53.200 --> 00:17:57.200]  其實心裡也有些難過
[00:17:57.200 --> 00:18:00.200]  那一刻心裡好像有個勇字
[00:18:00.200 --> 00:18:03.200]  但回到教會就覺得一回就中招了
[00:18:03.200 --> 00:18:06.200]  曾經有一位微信的朋友
[00:18:06.200 --> 00:18:08.200]  他對我說
[00:18:08.200 --> 00:18:13.200]  他說因為一些家人喪禮的事情
[00:18:13.200 --> 00:18:16.200]  需要一個傳道人去幫忙
[00:18:16.200 --> 00:18:20.200]  但是他知道傳道人的太太
[00:18:20.200 --> 00:18:22.200]  不想他到處去
[00:18:22.200 --> 00:18:24.200]  免得染了疫的話
[00:18:24.200 --> 00:18:26.200]  會傳染到家人
[00:18:26.200 --> 00:18:29.200]  從他的口中說出來
[00:18:29.200 --> 00:18:31.200]  雖然他好像很淡然
[00:18:31.200 --> 00:18:32.200]  但是我聽到的時候
[00:18:32.200 --> 00:18:34.200]  其實我心裡有些難過
[00:18:34.200 --> 00:18:38.200]  我覺得這個也不是一個好的見證
[00:18:38.200 --> 00:18:42.200]  如果我作目者的
[00:18:42.200 --> 00:18:46.200]  當然我知道弟兄姊妹都很愛錫我們
[00:18:46.200 --> 00:18:49.200]  但是有時候我們服侍神
[00:18:49.200 --> 00:18:51.200]  也是冒險的
[00:18:51.200 --> 00:18:55.200]  如果我愛錫到這樣的情況下
[00:18:55.200 --> 00:18:57.200]  可能我的羊怎樣
[00:18:57.200 --> 00:18:59.200]  我自己也不理他那麼多
[00:18:59.200 --> 00:19:00.200]  自己先顧著自己
[00:19:00.200 --> 00:19:04.200]  但我想這不是上帝給我們的心意
[00:19:04.200 --> 00:19:08.200]  第二
[00:19:08.200 --> 00:19:11.200]  保羅的目者心願
[00:19:11.200 --> 00:19:15.200]  第二個心願就是羊群的愛心增長
[00:19:15.200 --> 00:19:18.200]  保羅希望歇薩羅尼加的信徒
[00:19:18.200 --> 00:19:20.200]  他們之間的愛
[00:19:20.200 --> 00:19:22.200]  可以繼續增長
[00:19:22.200 --> 00:19:25.200]  不單是彼此之間互相相愛
[00:19:25.200 --> 00:19:28.200]  而是他們能夠愛一切其他的人
[00:19:28.200 --> 00:19:30.200]  包括一些不信的人
