
[00:00:00.000 --> 00:00:02.500]  讓我們一起低頭,我們同心的祈禱
[00:11:45.000 --> 00:11:47.000]  在兩節聖經裡
[00:11:47.000 --> 00:11:50.000]  還有講到長幼有罪
[00:11:50.000 --> 00:11:54.000]  我們態度對長輩要尊敬
[00:11:54.000 --> 00:11:55.000]  要謙卑
[00:11:55.000 --> 00:11:58.000]  不是因為有錯我們就輕看他
[00:11:58.000 --> 00:12:04.000]  反而我們還用一種謙卑尊敬的態度
[00:12:04.000 --> 00:12:06.000]  勸勉去改變
[00:12:06.000 --> 00:12:10.000]  勸勉那些少年人
[00:12:10.000 --> 00:12:13.000]  和我們同輩或者年輕的
[00:12:13.000 --> 00:12:15.000]  就好像弟兄姊妹這樣
[00:12:15.000 --> 00:12:18.000]  更加男女有別
[00:12:18.000 --> 00:12:21.000]  凡事清清潔潔
[00:12:21.000 --> 00:12:25.000]  可以總結了上面這兩句
[00:12:25.000 --> 00:12:27.000]  有兩個的原則
[00:12:27.000 --> 00:12:34.000]  很盼望當我們對待有做錯事的人
[00:12:34.000 --> 00:12:35.000]  我們怎樣呢?
[00:12:35.000 --> 00:12:36.000]  第一方面
[00:12:36.000 --> 00:12:40.000]  我們在愛裡面講誠實的說話
[00:12:40.000 --> 00:12:42.000]  第二方面
[00:12:42.000 --> 00:12:47.000]  如果我們想人家怎樣待我們
[00:12:47.000 --> 00:12:50.000]  我們就要怎樣待人
[00:12:50.000 --> 00:12:54.000]  愛裡面講誠實的說話
[00:12:54.000 --> 00:12:56.000]  在聖經裡告訴我們
[00:12:56.000 --> 00:13:00.000]  唯有用愛心說誠實話
[00:13:00.000 --> 00:13:02.000]  凡事長進
[00:13:02.000 --> 00:13:06.000]  憐於元首基督
[00:13:06.000 --> 00:13:10.000]  我想大家都聽過
[00:13:10.000 --> 00:13:14.000]  白雪公主的一個故事
[00:13:14.000 --> 00:13:18.000]  這個白雪公主有個皇后
[00:13:18.000 --> 00:13:22.000]  她們時時照摩鏡
[00:13:22.000 --> 00:13:24.000]  摩鏡摩鏡
[00:13:24.000 --> 00:13:29.000]  這個世界上最美的女人是誰
[00:13:29.000 --> 00:13:31.000]  摩鏡經常說
[00:13:31.000 --> 00:13:34.000]  世界上最美的女人就是你
[00:13:34.000 --> 00:13:37.000]  當她聽到這句話很開心
[00:13:37.000 --> 00:13:40.000]  但有一天這個答案不是
[00:13:40.000 --> 00:13:41.000]  不是你的時候
[00:13:41.000 --> 00:13:43.000]  變了白雪公主
[00:13:43.000 --> 00:13:46.000]  悲劇就產生了
[00:13:46.000 --> 00:13:50.000]  這個誠實的摩鏡
[00:13:50.000 --> 00:13:53.000]  當她講出白雪公主是最美的時候
[00:13:53.000 --> 00:13:57.000]  這個誠實就帶來這個殺機
[00:13:57.000 --> 00:14:00.000]  在現實生活裡同樣都是
[00:14:00.000 --> 00:14:05.000]  有時候我們愛裡面講誠實的說話
[00:14:05.000 --> 00:14:08.000]  有時候這些誠實的說話
[00:14:08.000 --> 00:14:10.000]  會帶來什麼後果呢
[00:14:10.000 --> 00:14:13.000]  有時候誠實的說話
[00:14:13.000 --> 00:14:16.000]  會帶給朋友會翻臉
[00:14:16.000 --> 00:14:20.000]  夫妻會反目
[00:14:20.000 --> 00:14:24.000]  甚至親人會對立都不定
[00:14:24.000 --> 00:14:29.000]  我不知道你有沒有因為講誠實的說話
[00:14:29.000 --> 00:14:34.000]  來破壞了你和別人的關係
[00:14:34.000 --> 00:14:37.000]  所以講實話誠實的說話
[00:14:37.000 --> 00:14:39.000]  其實都是一個大的學問
[00:14:39.000 --> 00:14:40.000]  不是不講
[00:14:40.000 --> 00:14:42.000]  而是你怎樣講
[00:14:42.000 --> 00:14:44.000]  什麼時候講
[00:14:44.000 --> 00:14:47.000]  講什麼都是很重要
[00:14:47.000 --> 00:14:49.000]  什麼是實話呢
[00:14:49.000 --> 00:14:52.000]  當我們看到別人眼中的刺
[00:14:52.000 --> 00:14:55.000]  看不到自己眼中的良目
[00:14:55.000 --> 00:14:57.000]  我們所講的實話
[00:14:57.000 --> 00:14:59.000]  可能不是單只是實話
[00:14:59.000 --> 00:15:01.000]  而是論斷的說話
[00:15:01.000 --> 00:15:06.000]  它只不過是生命裡面一條刺
[00:15:06.000 --> 00:15:08.000]  其實在我們的生命
[00:15:08.000 --> 00:15:12.000]  同樣有這些大的問題
[00:15:12.000 --> 00:15:14.000]  說實話
[00:15:14.000 --> 00:15:15.000]  誠實的說話
[00:15:15.000 --> 00:15:18.000]  有些人的性格是不吐不快
[00:15:18.000 --> 00:15:20.000]  有話直說
[00:15:20.000 --> 00:15:24.000]  但是這些有話直說的時候
[00:15:24.000 --> 00:15:26.000]  是一種感受
[00:15:26.000 --> 00:15:28.000]  還是一種事實呢
[00:15:28.000 --> 00:15:31.000]  我不知道你有沒有經歷過
[00:15:31.000 --> 00:15:35.000]  因為說實話的下場
[00:15:35.000 --> 00:15:39.000]  很多時候傷害多過造就
[00:15:39.000 --> 00:15:41.000]  所以在聖經告訴我
[00:15:41.000 --> 00:15:44.000]  當我們誠實的說話
[00:15:44.000 --> 00:15:49.000]  很重要是要有愛做出發點
[00:15:49.000 --> 00:15:52.000]  愛心做那個動機
[00:15:52.000 --> 00:15:54.000]  我們不是去批評
[00:15:54.000 --> 00:15:56.000]  而是我們希望
[00:15:56.000 --> 00:15:58.000]  當我們講這些實話的時候
[00:15:58.000 --> 00:16:02.000]  對方是有所改變
[00:16:02.000 --> 00:16:06.000]  什麼態度是別人可以接受呢
[00:16:06.000 --> 00:16:09.000]  是一種誠懇謙卑
[00:16:09.000 --> 00:16:11.000]  俠義的態度
[00:16:11.000 --> 00:16:15.000]  什麼是適合的場合去講實話呢
[00:16:15.000 --> 00:16:18.000]  是那些不是公開
[00:16:18.000 --> 00:16:23.000]  你去將人的問題來指出來
[00:16:23.000 --> 00:16:28.000]  有時候夫婦和其他人聚會
[00:16:28.000 --> 00:16:30.000]  有時候都不經意
[00:16:30.000 --> 00:16:34.000]  將你配偶的事情說出來
[00:16:34.000 --> 00:16:36.000]  不好的事情說出來
[00:16:36.000 --> 00:16:39.000]  好的事情竟然藏起來
[00:16:39.000 --> 00:16:42.000]  只不過應該在這些場合
[00:16:42.000 --> 00:16:45.000]  將對方的好事說出來
[00:16:45.000 --> 00:16:49.000]  那些不好的可能回家再說
[00:16:49.000 --> 00:16:51.000]  再告訴他
[00:16:51.000 --> 00:16:54.000]  可能他會聽得盡
[00:16:54.000 --> 00:16:59.000]  我們不單用愛心去講誠實的說話
[00:16:59.000 --> 00:17:03.000]  更加究竟我們想什麼叫愛呢
[00:17:03.000 --> 00:17:05.000]  什麼叫愛呢
[00:17:05.000 --> 00:17:11.000]  聖經說:所以無論何時你們願意人怎樣待你
[00:17:11.000 --> 00:17:14.000]  你要怎樣待人
[00:17:14.000 --> 00:17:18.000]  因為這就是律法和先知的道理
[00:17:18.000 --> 00:17:20.000]  愛是什麼呢
[00:17:20.000 --> 00:17:24.000]  愛你就是為了對方的好處
[00:17:24.000 --> 00:17:28.000]  愛不單止你為了對方的好處
[00:17:28.000 --> 00:17:30.000]  同樣是一種態度
[00:17:30.000 --> 00:17:32.000]  尊重別人
[00:17:32.000 --> 00:17:38.000]  用別人的感受來感受一下
[00:17:38.000 --> 00:17:41.000]  當你做錯的時候
[00:17:41.000 --> 00:17:44.000]  你想人怎樣來對你呢
[00:17:44.000 --> 00:17:49.000]  是嚴責你還是勸勉你呢
[00:17:49.000 --> 00:17:58.000]  第二方面想跟大家分享的
[00:17:58.000 --> 00:18:05.000]  就是我們不單止和人相處
[00:18:05.000 --> 00:18:10.000]  能夠用愛心講誠實的說話
[00:18:10.000 --> 00:18:17.000]  並且我們用智慧來處事處人
[00:18:17.000 --> 00:18:19.000]  在初期教會面對
[00:18:19.000 --> 00:18:28.000]  當時可能都有一些需要寡婦
[00:18:28.000 --> 00:18:32.000]  在這段聖經講了幾類的寡婦
[00:18:32.000 --> 00:18:34.000]  有家人的寡婦
[00:18:34.000 --> 00:18:39.000]  他們有兒女有孫女
[00:18:39.000 --> 00:18:43.000]  有獨居無靠的寡婦
[00:18:43.000 --> 00:18:45.000]  有好燕樂的寡婦
[00:18:45.000 --> 00:18:50.000]  可能初期教會人的壽命沒那麼長
[00:18:50.000 --> 00:18:55.000]  可能四十歲
[00:18:55.000 --> 00:18:59.000]  或者可能是為年長的
[00:18:59.000 --> 00:19:03.000]  所以有一些寡婦
[00:19:03.000 --> 00:19:07.000]  他們丈夫在他們很年輕的時候就死去了
[00:19:07.000 --> 00:19:09.000]  剩下一筆遺產
[00:19:09.000 --> 00:19:15.000]  被他相對很富有
[00:19:15.000 --> 00:19:19.000]  所以可能這些就是好燕樂的寡婦
[00:19:19.000 --> 00:19:21.000]  他們有了錢他們好燕樂
[00:19:21.000 --> 00:19:24.000]  第四類的寡婦
[00:19:24.000 --> 00:19:26.000]  年輕的寡婦
[00:19:26.000 --> 00:19:30.000]  所以教會的資源是有限的
[00:19:30.000 --> 00:19:32.000]  保羅提醒提摩
[00:19:32.000 --> 00:19:37.000]  但是你要分辨什麼是真正需要幫助的人
[00:19:37.000 --> 00:19:43.000]  什麼的寡婦是有真正的需要
[00:19:43.000 --> 00:19:46.000]  在猶太人的傳統裏面
[00:19:46.000 --> 00:19:51.000]  幫助寡婦是應該的
[00:19:51.000 --> 00:19:53.000]  在聖經裏面
[00:19:53.000 --> 00:19:56.000]  在他們的傳統當中
[00:19:56.000 --> 00:19:58.000]  神吩咐他們
[00:19:58.000 --> 00:20:02.000]  每逢三年就拿十分之一的土產
[00:20:02.000 --> 00:20:03.000]  來給利未人
[00:20:03.000 --> 00:20:04.000]  給寄居的
[00:20:04.000 --> 00:20:06.000]  給孤兒寡婦
[00:20:06.000 --> 00:20:10.000]  叫他們能夠吃得飽足
[00:20:10.000 --> 00:20:14.000]  是不是每一個沒有丈夫的人
[00:20:14.000 --> 00:20:17.000]  這些寡婦都有真正的需要呢?
[00:20:17.000 --> 00:20:20.000]  保羅提醒提摩太
[00:20:20.000 --> 00:20:23.000]  我們要去辨別
[00:20:23.000 --> 00:20:27.000]  什麼是真正有需要的寡婦
[00:20:27.000 --> 00:20:30.000]  所以他發了幾個問題
[00:20:30.000 --> 00:20:34.000]  去釐清什麼是有需要
[00:20:34.000 --> 00:20:36.000]  第一件事
[00:20:36.000 --> 00:20:39.000]  他說他有沒有家人
[00:20:39.000 --> 00:20:41.000]  如果他有家人來到
[00:20:41.000 --> 00:20:43.000]  可以幫助他
[00:20:43.000 --> 00:20:46.000]  這些不是最有需要的人
[00:20:46.000 --> 00:20:51.000]  他自己有沒有責任去幫助自己呢?
[00:20:51.000 --> 00:20:54.000]  尤其那些年輕的
[00:20:54.000 --> 00:20:57.000]  沒錯他是丈夫過生
[00:20:57.000 --> 00:21:01.000]  但是他可能有工作的能力
[00:21:01.000 --> 00:21:05.000]  甚至可以再嫁人
[00:21:05.000 --> 00:21:08.000]  所以這些寡婦
[00:21:08.000 --> 00:21:11.000]  保羅提醒提摩太
[00:21:11.000 --> 00:21:14.000]  他們未必是最有需要的
[00:21:14.000 --> 00:21:17.000]  而找到最有需要的
[00:21:17.000 --> 00:21:20.000]  那些寡婦
[00:21:20.000 --> 00:21:24.000]  是那些獨居無助
[00:21:24.000 --> 00:21:29.000]  他們年紀可能已經過了六十歲
[00:21:29.000 --> 00:21:33.000]  他們在各方面的表現
[00:21:33.000 --> 00:21:41.000]  都是來叫人得著幫助
[00:21:41.000 --> 00:21:45.000]  所以保羅就提醒提摩太
[00:21:45.000 --> 00:21:49.000]  我們在人生處理事的時候
[00:21:49.000 --> 00:21:56.000]  都可能有我們需要上帝給我們人生的智慧
[00:21:56.000 --> 00:22:03.000]  有一位年輕人去問一位長者
[00:22:03.000 --> 00:22:08.000]  究竟我怎樣可以成為一個有智慧的人
[00:22:08.000 --> 00:22:10.000]  這位長者說
[00:22:10.000 --> 00:22:12.000]  你經驗多一點
[00:22:12.000 --> 00:22:14.000]  你就會能夠有智慧
[00:22:14.000 --> 00:22:16.000]  這個年輕人就問
[00:22:16.000 --> 00:22:21.000]  我要什麼經驗才能夠叫我有智慧
[00:22:21.000 --> 00:22:27.000]  這位長者就說失敗的經驗多一點你就能夠有智慧
[00:22:27.000 --> 00:22:30.000]  所以當你想有智慧的時候
[00:22:30.000 --> 00:22:35.000]  你願不願意能夠多一點的失敗
[00:22:35.000 --> 00:22:39.000]  以至累積成為你的智慧
[00:22:39.000 --> 00:22:42.000]  所以在我們人生裡
[00:22:42.000 --> 00:22:48.000]  我們不單止藉著讀聖經去敬畏神
[00:22:48.000 --> 00:22:51.000]  在我們個人生命裡反省
[00:22:51.000 --> 00:22:55.000]  來得著智慧
[00:22:55.000 --> 00:22:59.000]  最近我看到一首詩歌
[00:22:59.000 --> 00:23:03.000]  這首詩歌講到人生的智慧
[00:23:03.000 --> 00:23:05.000]  有聰明無智慧
[00:23:05.000 --> 00:23:07.000]  即使成功的也會後悔
[00:23:07.000 --> 00:23:09.000]  有財寶無親情
[00:23:09.000 --> 00:23:13.000]  即使享樂也是乏味
[00:23:13.000 --> 00:23:15.000]  有美貌無美德
[00:23:15.000 --> 00:23:18.000]  即使愛情也會破碎
[00:23:18.000 --> 00:23:20.000]  有生命無努力
[00:23:20.000 --> 00:23:23.000]  即使青春也會浪費
[00:23:23.000 --> 00:23:27.000]  人生的智慧在於學習謙卑
[00:23:27.000 --> 00:23:29.000]  敬畏上帝
[00:23:29.000 --> 00:23:32.000]  認識生命的尊貴
[00:23:32.000 --> 00:23:36.000]  人生的智慧在於選擇的對
[00:23:36.000 --> 00:23:38.000]  得上帝的喜悅
[00:23:38.000 --> 00:23:41.000]  人生最大的智慧
[00:23:41.000 --> 00:23:45.000]  在我們人生裡如何選擇是對的
[00:23:45.000 --> 00:23:51.000]  如何選擇上帝想我們做的事
[00:23:51.000 --> 00:23:55.000]  在人與人之間我們如何選擇呢?
[00:23:55.000 --> 00:23:58.000]  在聖經裡提醒我們
[00:23:58.000 --> 00:24:01.000]  在處人處事之間
[00:24:01.000 --> 00:24:04.000]  我們需要一種智慧
[00:24:04.000 --> 00:24:09.000]  來將智慧帶給我們和平
[00:24:09.000 --> 00:24:12.000]  所以在《國書》第三章裡
[00:24:12.000 --> 00:24:15.000]  它說什麼是真正的智慧
[00:24:15.000 --> 00:24:17.000]  從上頭來的智慧
[00:24:17.000 --> 00:24:20.000]  在第十七節裡說
[00:24:20.000 --> 00:24:23.000]  唯獨從上頭來的智慧
[00:24:23.000 --> 00:24:25.000]  先是和平
[00:24:25.000 --> 00:24:26.000]  先是清潔
