
[00:00:00.000 --> 00:00:03.560]  今天我們來看薩姆爾紀上的第23章
[00:05:06.520 --> 00:05:10.400]  就對祭司阿比亞他說
[00:05:10.400 --> 00:05:13.800]  將以弗德帶過來
[00:05:13.800 --> 00:05:16.040]  大衛討告說
[00:05:16.040 --> 00:05:18.440]  耶穌說:以色列的上帝啊
[00:05:18.440 --> 00:05:21.680]  你僕人聽真了
[00:05:21.680 --> 00:05:25.000]  掃羅要往基爾拉來
[00:05:25.000 --> 00:05:27.880]  爲我的原國滅城
[00:05:27.880 --> 00:05:33.160]  基爾拉人將我交在掃羅手裏不交
[00:05:33.160 --> 00:05:39.080]  掃羅照着你僕人所聽的話下來不下來
[00:05:39.080 --> 00:05:41.240]  耶穌說:以色列的上帝啊
[00:05:41.240 --> 00:05:44.440]  求你指示僕人
[00:05:44.440 --> 00:05:48.440]  耶穌說:掃羅必下來
[00:05:48.440 --> 00:05:52.880]  奇妙啊,這就是他來求問神
[00:05:52.880 --> 00:05:56.240]  求問神會不會這樣發生
[00:05:56.240 --> 00:05:58.240]  原來大衛有了預算
[00:05:58.240 --> 00:06:00.480]  預算不是因爲他自己的聰明
[00:06:00.480 --> 00:06:02.760]  和他記性
[00:06:02.760 --> 00:06:04.440]  人家看不到的我看到的
[00:06:04.440 --> 00:06:07.040]  他完全沒有掛這些口
[00:06:07.040 --> 00:06:09.760]  相反他只是來承認
[00:06:09.760 --> 00:06:12.400]  我們需要求問上帝
[00:06:12.400 --> 00:06:15.640]  12節,13節請讀
[00:06:15.640 --> 00:06:20.280]  大衛又說:基爾拉人將我和跟隨我的人
[00:06:20.280 --> 00:06:23.360]  交在掃羅手裏不交
[00:06:23.360 --> 00:06:26.760]  耀華說:必交出來
[00:06:26.760 --> 00:06:31.640]  所以大衛和跟隨他的約有六百人
[00:06:31.640 --> 00:06:34.160]  就起身出了基爾拉
[00:06:34.160 --> 00:06:37.440]  往他們所能往的地方去
[00:06:37.440 --> 00:06:42.240]  有人告訴掃羅大衛離開基爾拉逃走
[00:06:42.240 --> 00:06:45.240]  於是掃羅不出來了
[00:06:45.240 --> 00:06:49.520]  所以這個第一個避開了一個危難
[00:06:49.520 --> 00:06:58.040]  所以這個就是大衛他面對掃羅不斷的威脅他
[00:06:58.040 --> 00:07:02.760]  他只是依靠自己的才幹聰明技能
[00:07:02.760 --> 00:07:04.200]  你知道大衛是誰嗎
[00:07:04.200 --> 00:07:05.480]  大衛是戰士來的
[00:07:05.480 --> 00:07:10.880]  有很多時候都是面對這些戰場的威脅攪拌
[00:07:10.880 --> 00:07:14.480]  打仗的時候有很多這些戰術
[00:07:14.480 --> 00:07:19.800]  所以大衛其實是一個很能夠知道應對
[00:07:19.800 --> 00:07:23.320]  他做到戰士長,指揮那些戰士的
[00:07:23.320 --> 00:07:26.080]  怎樣佈陣,怎樣迎敵
[00:07:26.080 --> 00:07:30.880]  但是我們發覺他卻是來專心求問上帝
[00:07:30.880 --> 00:07:33.080]  他拿了一個以弗德出來,叫祭司
[00:07:33.080 --> 00:07:38.000]  以弗德就是當時代表去求神指引的一個代表
[00:07:38.000 --> 00:07:40.160]  他很鄭重,不是隨便說一下
[00:07:40.160 --> 00:07:42.760]  然後叫祭司拿一個以弗德出來
[00:07:42.760 --> 00:07:46.120]  表明一個很官方,一個每個人都看見
[00:07:46.120 --> 00:07:50.960]  現在我們一起來求問上帝
[00:07:50.960 --> 00:07:54.520]  他將神擺在他很重要的
[00:07:54.520 --> 00:07:57.320]  在他人生當中,怎樣面對苦難
[00:07:57.320 --> 00:08:00.280]  怎樣逃避苦難,怎樣面對威脅
[00:08:00.280 --> 00:08:04.920]  怎樣能夠有出路的一個很重要的指引
[00:08:04.920 --> 00:08:09.760]  他不是依靠自己的聰明
[00:08:09.760 --> 00:08:14.200]  這裏很表明他的心,他依靠神,不依賴自己
[00:08:14.200 --> 00:08:19.400]  其實除了他之外,當時有多少人跟隨他?
[00:08:19.400 --> 00:08:23.840]  有600,上一次400,現在還多了一些
[00:08:23.840 --> 00:08:28.320]  所以這600人其實很多都是精英
[00:08:28.320 --> 00:08:35.240]  雖然有些未必有社會地位,有些未必是絕頂才幹
[00:08:35.240 --> 00:08:39.200]  不過這麼多人裏面,其實都有很多精英
[00:08:39.200 --> 00:08:43.240]  都有很多能幹人,很多戰士,有很多跟過他的
[00:08:43.240 --> 00:08:45.600]  或者以前跟過掃羅的
[00:08:45.600 --> 00:08:49.440]  所以我們知道這600人當中,其實都可以大家商量一下
[00:08:49.440 --> 00:08:52.560]  有什麼策略呢?有沒有人獻計呢?
[00:08:52.560 --> 00:08:56.400]  有什麼好的主意呢?
[00:08:56.400 --> 00:08:59.000]  當然我們不是說不要這些
[00:08:59.000 --> 00:09:03.920]  有時候都很重要的,我們的團隊,有時候有很多意見
[00:09:03.920 --> 00:09:08.360]  有時候有些很重要的,他這方面的專長
[00:09:08.360 --> 00:09:12.520]  給我們提供一些很好的參考
[00:09:12.520 --> 00:09:18.400]  但是大衛卻不只是依靠這些,或者不是專依靠這些
[00:09:18.400 --> 00:09:23.320]  他很明顯的就是,他不是跟這些人商量對策
[00:09:23.320 --> 00:09:28.160]  他是來叫人力以忽得出來,求問上帝
[00:09:28.160 --> 00:09:33.120]  這種表現在危機當中,討告依靠神
[00:09:33.120 --> 00:09:38.160]  其實不單止剛纔我們讀過第9節第13節
[00:09:38.160 --> 00:09:42.760]  你再推前一點,你會發覺他打非理士人都是這樣的
[00:09:42.760 --> 00:09:49.440]  我們再看前幾節,第2節到第4節
[00:09:49.440 --> 00:09:51.440]  我們再讀這幾節,請讀
[00:09:51.440 --> 00:09:55.360]  所以大衛求問耶和華說
[00:09:55.360 --> 00:10:00.560]  我去攻打那些非理士人,可以不可以?
[00:10:00.560 --> 00:10:04.920]  耶和華對大衛說,你可以去攻打非理士人
[00:10:04.920 --> 00:10:07.600]  請救基爾拉
[00:10:07.600 --> 00:10:09.920]  跟隨大衛的人對他說
[00:10:09.920 --> 00:10:14.760]  我們在猶大地這裏尚且懼怕
[00:10:14.760 --> 00:10:20.360]  何況往基爾拉去攻打非理士人的軍隊呢?
[00:10:20.360 --> 00:10:22.840]  大衛又求問耶和華
[00:10:22.840 --> 00:10:24.320]  耶和華回答說
[00:10:24.320 --> 00:10:27.200]  你起身下基爾拉去
[00:10:27.200 --> 00:10:32.920]  我必將非理士人交在你手裏
[00:10:32.920 --> 00:10:35.440]  你看見原來大衛這種情況
[00:10:35.440 --> 00:10:39.680]  不是他當時面對掃羅,沒有什麼法治
[00:10:39.680 --> 00:10:44.480]  我們中國人就說林雞
[00:10:44.480 --> 00:10:48.440]  信佛教的林雞抱佛腳
[00:10:48.440 --> 00:10:50.040]  有些基督徒也是這樣
[00:10:50.040 --> 00:10:52.480]  平時不祈禱,也不會求問神
[00:10:52.480 --> 00:10:55.760]  林雞就抱什麼?
[00:10:55.760 --> 00:10:59.680]  林雞就抱耶穌的腳
[00:10:59.680 --> 00:11:03.760]  我們應該時常來到耶穌的腳前
[00:11:03.760 --> 00:11:06.320]  來聽祂的話
[00:11:06.320 --> 00:11:11.120]  不過不要林雞才抱耶穌的腳
[00:11:11.120 --> 00:11:14.360]  大衛一貫以來都是這樣
[00:11:14.360 --> 00:11:18.280]  一貫以來他無論是打非理士人
[00:11:18.280 --> 00:11:20.680]  無論是現在面對掃羅的追逼
[00:11:20.680 --> 00:11:24.440]  你看見他都有一個明顯的表現
[00:11:24.440 --> 00:11:26.680]  在這兩節經文大家都看見
[00:11:26.680 --> 00:11:29.160]  他就求問耶和華
[00:11:29.160 --> 00:11:33.360]  第三節說那些人意見不同
[00:11:33.360 --> 00:11:37.240]  他說怎麼還去基爾拉那裏
[00:11:37.240 --> 00:11:40.840]  是更加危險非理士人更多的地方
[00:11:40.840 --> 00:11:45.000]  你現在說去那裏不就更危險
[00:11:45.000 --> 00:11:47.680]  所以第三節跟隨大衛的人覺得
[00:11:47.680 --> 00:11:50.400]  這樣不太妥
[00:11:50.400 --> 00:11:55.160]  所以大衛再一次求問耶和華
[00:11:55.160 --> 00:11:57.440]  結果耶和華很清楚指示他
[00:11:57.440 --> 00:12:00.800]  所以他給人的意見不同
[00:12:00.800 --> 00:12:05.120]  但他卻知道神的意見最好
[00:12:05.120 --> 00:12:06.960]  很多時候基督徒求問神
[00:12:06.960 --> 00:12:09.760]  有時會看神有沒有爲我開路
[00:12:09.760 --> 00:12:11.360]  有沒有開門
[00:12:11.360 --> 00:12:12.320]  這些都是的
[00:12:12.320 --> 00:12:14.680]  因爲這些是助證
[00:12:14.680 --> 00:12:16.240]  即是引證神的旨意
[00:12:16.240 --> 00:12:18.240]  不開門就不是了
[00:12:18.240 --> 00:12:22.520]  但他不是第一個最重要的關鍵
[00:12:22.520 --> 00:12:25.640]  第一個關鍵就是跟上帝的關係
[00:12:25.640 --> 00:12:27.960]  聖靈給他的指引
[00:12:27.960 --> 00:12:29.960]  在聖經裏面清楚的真理
[00:12:29.960 --> 00:12:34.080]  這個成爲他考慮是否神的旨意
[00:12:34.080 --> 00:12:35.960]  一個很重要的因素
[00:12:35.960 --> 00:12:37.640]  不只是看環境
[00:12:37.640 --> 00:12:38.640]  如果是這樣
[00:12:38.640 --> 00:12:42.000]  個個不是信耶穌的當然是這樣
[00:12:42.000 --> 00:12:42.920]  那份工作請我
[00:12:42.920 --> 00:12:44.560]  我這個是神的旨意
[00:12:44.560 --> 00:12:47.240]  是不是?不是一定的
[00:12:47.240 --> 00:12:48.200]  如果是這樣
[00:12:48.200 --> 00:12:50.000]  個個不信耶穌的那份工作請我
[00:12:50.000 --> 00:12:51.480]  所以這個就是神的旨意
[00:12:51.480 --> 00:12:53.200]  就是好了
[00:12:53.200 --> 00:12:54.840]  現在每個人都這樣想
[00:12:54.840 --> 00:12:56.000]  而基督徒就不是
[00:12:56.000 --> 00:12:57.120]  基督徒多了
[00:12:57.120 --> 00:12:59.480]  我們先跟神有一個關係
[00:12:59.480 --> 00:13:01.280]  平時有好的操練
[00:13:01.280 --> 00:13:03.880]  平時都學習如何信服神
[00:13:03.880 --> 00:13:05.360]  求問祂的旨意
[00:13:05.360 --> 00:13:08.520]  所以在重要關頭的時候
[00:13:08.520 --> 00:13:11.280]  我們就知道如何求問神
[00:13:11.280 --> 00:13:13.000]  如何回覆
[00:13:13.000 --> 00:13:16.400]  當然求問神有時候都需要等候
[00:13:16.400 --> 00:13:19.200]  所以大約都求了兩次
[00:13:19.200 --> 00:13:20.480]  但無論如何我們知道
[00:13:20.480 --> 00:13:23.440]  這個就是祂的心態
[00:13:23.440 --> 00:13:25.520]  所以在《針研》裏面很熟悉的經文
[00:13:25.520 --> 00:13:26.040]  都這樣講
[00:13:26.040 --> 00:13:27.040]  我們很熟悉的
[00:13:27.040 --> 00:13:27.520]  一起
[00:13:27.520 --> 00:13:28.720]  懂不懂背?
[00:13:28.720 --> 00:13:30.480]  這個應該是一個金句
[00:13:30.480 --> 00:13:32.400]  《針研》三章五至六節
[00:13:32.400 --> 00:13:33.160]  請讀
[00:13:33.160 --> 00:13:36.720]  你要專心仰賴耶和華
[00:13:36.720 --> 00:13:39.600]  不可依靠自己的聰明
[00:13:39.600 --> 00:13:42.560]  在你一切所行的事上
[00:13:42.560 --> 00:13:44.720]  都要認定祂
[00:13:44.720 --> 00:13:47.640]  祂必指引你的路
[00:13:47.640 --> 00:13:49.520]  我們看到這個就是
[00:13:49.520 --> 00:13:56.040]  《針研》裏面一個清楚的教導和應許
[00:13:56.040 --> 00:13:59.720]  這支經文是很重要的
[00:13:59.720 --> 00:14:01.640]  所以我們專心仰賴耶和華
[00:14:01.640 --> 00:14:05.600]  不要依靠自己的聰明
[00:14:05.600 --> 00:14:07.320]  聰明從神而來的
[00:14:07.320 --> 00:14:08.920]  經驗從神而來的
[00:14:08.920 --> 00:14:10.520]  才智都從神而來的
[00:14:10.520 --> 00:14:14.160]  不過你不要只依靠這些
[00:14:14.160 --> 00:14:15.320]  因爲有些人很聰明
[00:14:15.320 --> 00:14:17.000]  有時候我們發覺他
[00:14:17.000 --> 00:14:20.000]  聰明反被什麼?
[00:14:20.000 --> 00:14:22.000]  反被聰明誤
[00:14:22.000 --> 00:14:23.800]  有很多人以爲自己很聰明
[00:14:23.800 --> 00:14:29.360]  最後反被聰明誤
[00:14:29.360 --> 00:14:32.960]  我們最近的春令福音
[00:14:32.960 --> 00:14:34.200]  退休海上游
[00:14:34.200 --> 00:14:35.480]  積極安排
[00:14:35.480 --> 00:14:36.960]  排戲
[00:14:36.960 --> 00:14:39.080]  今年我們的主題
[00:14:39.080 --> 00:14:44.520]  我希望大家上春令會海上游這三天
[00:14:44.520 --> 00:14:49.640]  要全本《儀師帖記》讀一次
[00:14:49.640 --> 00:14:51.680]  《儀師帖記》有十章
[00:14:51.680 --> 00:14:55.400]  全本《儀師帖記》讀一次
[00:14:55.400 --> 00:15:01.400]  《儀師帖記》我們有很多方法一起學習
[00:15:01.400 --> 00:15:04.680]  有講道
[00:15:04.680 --> 00:15:06.840]  當然有小組討論
[00:15:06.840 --> 00:15:11.200]  但我們有些話劇表演
[00:15:11.200 --> 00:15:13.720]  其中一個人叫哈曼
[00:15:13.720 --> 00:15:15.200]  哈曼就是這樣
[00:15:15.200 --> 00:15:17.200]  他自以爲聰明
[00:15:17.200 --> 00:15:22.440]  最後發覺他是聰明反被什麼?
[00:15:22.440 --> 00:15:28.720]  反被聰明誤
[00:15:28.720 --> 00:15:29.800]  相反
[00:15:29.800 --> 00:15:32.920]  當一個人專心依賴耶和華
[00:15:32.920 --> 00:15:38.040]  他在一切事上認定主
[00:15:38.040 --> 00:15:40.360]  主指引他的道路
[00:15:40.360 --> 00:15:44.480]  這是一個謙卑的心
[00:15:44.480 --> 00:15:47.720]  第二個是聰明的做法
[00:15:47.720 --> 00:15:48.560]  聰明的做法
[00:15:48.560 --> 00:15:50.160]  因爲我們人有限
[00:15:50.160 --> 00:15:54.440]  怎麼可以只靠自己的聰明
[00:15:54.440 --> 00:15:58.720]  所以依靠神認定他
[00:15:58.720 --> 00:16:03.960]  有一個見證在2003年
[00:16:03.960 --> 00:16:06.680]  爆發亞洲沙士
[00:16:06.680 --> 00:16:08.440]  大家還記得這個事
[00:16:08.440 --> 00:16:10.560]  沙士
[00:16:10.560 --> 00:16:18.480]  當時這位是臺大醫學院內科主診醫生
[00:16:18.480 --> 00:16:20.160]  名叫方啓泰
[00:16:20.160 --> 00:16:23.240]  是一位很好的基督徒
[00:16:23.240 --> 00:16:26.640]  他後來受訪問時說
[00:16:26.640 --> 00:16:30.600]  當時他在臺大醫院服務了十年
[00:16:30.600 --> 00:16:36.680]  但是從來沒有面對過沙士傳染病的恐怖
[00:16:36.680 --> 00:16:38.600]  也是一個很大的考驗
[00:16:38.600 --> 00:16:40.840]  令他們束手無策
[00:16:40.840 --> 00:16:44.360]  當時臺大醫院的第一個反應就是
[00:16:44.360 --> 00:16:47.320]  立即封鎖
[00:16:47.320 --> 00:16:50.360]  有一個專門的區域是給沙士病人的
[00:16:50.360 --> 00:16:52.120]  其他就隔離
[00:16:52.120 --> 00:16:54.280]  防止他繼續傳染
[00:16:54.280 --> 00:17:00.560]  經過疫情新冠肺炎就知道那種情況
[00:17:00.560 --> 00:17:02.680]  可以想象得到
[00:17:02.680 --> 00:17:07.920]  但是這種情況在當時臺灣也是不斷髮生
[00:17:07.920 --> 00:17:11.240]  很多病人湧入
[00:17:11.240 --> 00:17:15.640]  很快特區已經爆滿
[00:17:15.640 --> 00:17:18.280]  從30張牀位
[00:17:18.280 --> 00:17:21.320]  好幾天後變成70張牀位
[00:17:21.320 --> 00:17:23.400]  超過一倍
[00:17:23.400 --> 00:17:29.160]  所以我們就見到這種很難處理的情況
[00:17:29.160 --> 00:17:31.960]  當時因爲緊急情況也沒有很多人手
[00:17:31.960 --> 00:17:35.240]  他們只派一位主治醫生
[00:17:35.240 --> 00:17:39.680]  和七位住院醫生跟他一起
[00:17:39.680 --> 00:17:40.560]  全部自願的
[00:17:40.560 --> 00:17:43.640]  因爲當時知道可能有生命危險
[00:17:43.640 --> 00:17:45.600]  誰願意去做
[00:17:45.600 --> 00:17:51.440]  所以他面對這個挑戰的時候
[00:17:51.440 --> 00:17:53.760]  真是心力交瘁
[00:17:53.760 --> 00:17:55.680]  好像沒有出路
[00:17:55.680 --> 00:17:56.680]  但是很奇妙
[00:17:56.680 --> 00:18:00.720]  在他大學三年級信耶穌之後
[00:18:00.720 --> 00:18:05.680]  有一句經文時常在他人生的座右銘
[00:18:05.680 --> 00:18:07.880]  他不斷不斷地在學習
[00:18:07.880 --> 00:18:09.440]  這句經文是什麼呢
[00:18:09.440 --> 00:18:10.760]  就是剛纔所讀的
[00:18:10.760 --> 00:18:24.760]  《針研三章》第五至六節的經文
[00:18:24.760 --> 00:18:27.280]  他說不要專心依賴耶和華
[00:18:27.280 --> 00:18:29.800]  不可以依靠自己的聰明
[00:18:29.800 --> 00:18:34.160]  所以我們發覺當時他面對這個挑戰的時候
[00:18:34.160 --> 00:18:36.440]  他就來求問神
[00:18:36.440 --> 00:18:37.520]  神很清楚地告訴他
[00:18:37.520 --> 00:18:41.680]  這個就是我委派你去見證我的時候
[00:18:41.680 --> 00:18:45.480]  所以他就憑着這個禱告所得到的指引
[00:18:45.480 --> 00:18:47.840]  最後來到去挺身而出
[00:18:47.840 --> 00:18:52.440]  帶領其他七位醫師面對這個嚴峻的考驗
[00:18:52.440 --> 00:18:54.320]  結果經歷了這個之後
[00:18:54.320 --> 00:18:55.680]  當人訪問的時候
[00:18:55.680 --> 00:18:57.520]  他就將這個經歷講出來
[00:18:57.520 --> 00:19:00.080]  成爲一個見證神的機會
[00:19:00.080 --> 00:19:03.120]  也都是來到看見這位基督徒醫生
[00:19:03.120 --> 00:19:07.680]  他依靠神所得到一個美好的結果
[00:19:07.680 --> 00:19:14.280]  所以我們看見這個也是一個非常值得學習
[00:19:14.280 --> 00:19:18.880]  讓我們一生都繼續操練這個
[00:19:18.880 --> 00:19:22.120]  不要只是依靠自己的聰明
[00:19:22.120 --> 00:19:25.200]  要專心依賴耶和華
[00:19:25.200 --> 00:19:27.960]  第二個我們見到在這個經文裏面
[00:19:27.960 --> 00:19:29.600]  大衛能夠找到出路
[00:19:29.600 --> 00:19:32.520]  也是接受有人的援助
[00:19:32.520 --> 00:19:34.320]  第十五至第十八節
[00:19:34.320 --> 00:19:37.240]  我們一起讀讀這四節的經文
[00:19:37.240 --> 00:19:40.200]  大衛知道掃羅出來
[00:19:40.200 --> 00:19:41.400]  索尋他的命
[00:19:41.400 --> 00:19:45.600]  那時他住在西忽曠野的樹林裏
[00:19:45.600 --> 00:19:48.600]  掃羅的遺者約拿丹起身
[00:19:48.600 --> 00:19:52.400]  往那樹林裏去見大衛
[00:19:52.400 --> 00:19:57.040]  使他依靠上帝得以堅固
[00:19:57.040 --> 00:19:59.400]  使他依靠上帝得以堅固
[00:19:59.400 --> 00:20:02.000]  這個就是他的好朋友約拿丹
[00:20:02.000 --> 00:20:04.000]  十七到十八節繼續讀
[00:20:04.000 --> 00:20:04.960]  對他說
[00:20:04.960 --> 00:20:06.520]  不要懼怕
[00:20:06.520 --> 00:20:08.360]  我扶掃羅的手
[00:20:08.360 --> 00:20:10.360]  必不加害於你
[00:20:10.360 --> 00:20:12.160]  你必作以色列的王
[00:20:12.160 --> 00:20:14.720]  我也作你的宰相
[00:20:14.720 --> 00:20:17.960]  這是我扶掃羅之道了
[00:20:17.960 --> 00:20:21.360]  於是二人在耶和華面前納約
[00:20:21.360 --> 00:20:24.480]  大衛仍住在樹林裏
[00:20:24.480 --> 00:20:29.720]  約拿丹回家去了
[00:20:29.720 --> 00:20:32.640]  在這裏我們也見到大衛有出路
[00:20:32.640 --> 00:20:37.280]  是因爲他接受了這位友人的雙援助
[00:20:37.280 --> 00:20:40.520]  他援助的寶貴地方就是他得到鼓勵
[00:20:40.520 --> 00:20:46.400]  在困境當中透過人的鼓勵代替
[00:20:46.400 --> 00:20:47.400]  很重要的
[00:20:47.400 --> 00:20:49.520]  在這裏我們見到約拿丹所做的
[00:20:49.520 --> 00:20:55.600]  就是他不單止讀到大衛的心
[00:20:55.600 --> 00:20:57.600]  安慰他 給他肯定
[00:20:57.600 --> 00:21:02.320]  更重要的就是他來幫助他
[00:21:02.320 --> 00:21:07.000]  倚靠上帝得以堅固
[00:21:07.000 --> 00:21:13.200]  這是他經歷到神對他的幫助
[00:21:13.200 --> 00:21:18.080]  透過一位屬靈的知己
[00:21:18.080 --> 00:21:21.160]  這位基督徒的心理學家
[00:21:21.160 --> 00:21:24.800]  叫做Paul Turnier
[00:21:24.800 --> 00:21:27.840]  Paul Turnier是一位知名的基督徒輔導家
[00:21:27.840 --> 00:21:32.040]  有人問他
[00:21:32.040 --> 00:21:35.240]  你怎麼去幫助別人
