
[00:00:00.000 --> 00:00:04.120]  今日是充滿驚喜的日子
[00:02:32.560 --> 00:02:33.880]  無論怎樣
[00:02:33.880 --> 00:02:36.920]  我們的生命誰一直帶著
[00:02:36.920 --> 00:02:38.240]  無論怎樣
[00:02:38.240 --> 00:02:42.040]  我們的生命誰一直帶著
[00:02:42.040 --> 00:02:43.440]  無論怎樣
[00:02:43.440 --> 00:02:46.640]  我們的生命誰一直帶著
[00:02:46.640 --> 00:02:49.480]  無論怎樣
[00:02:49.480 --> 00:02:52.840]  我們的生命誰一直帶著
[00:02:52.840 --> 00:02:54.520]  無論怎樣
[00:02:54.520 --> 00:02:57.720]  我們的生命誰一直帶著
[00:02:57.720 --> 00:02:59.240]  無論怎樣
[00:02:59.240 --> 00:03:02.560]  我們的生命誰一直帶著
[00:03:02.560 --> 00:03:03.920]  無論怎樣
[00:03:03.920 --> 00:03:07.200]  我們的生命誰一直帶著
[00:03:07.200 --> 00:03:08.640]  無論怎樣
[00:03:08.640 --> 00:03:11.840]  我們的生命誰一直帶著
[00:03:11.840 --> 00:03:13.280]  無論怎樣
[00:03:13.280 --> 00:03:16.520]  我們的生命誰一直帶著
[00:03:16.520 --> 00:03:18.040]  無論怎樣
[00:03:18.040 --> 00:03:21.560]  我們的生命誰一直帶著
[00:03:21.560 --> 00:03:23.120]  無論怎樣
[00:03:23.120 --> 00:03:26.320]  我們的生命誰一直帶著
[00:03:26.320 --> 00:03:27.760]  無論怎樣
[00:03:27.760 --> 00:03:31.120]  我們的生命誰一直帶著
[00:03:31.120 --> 00:03:32.520]  無論怎樣
[00:03:32.520 --> 00:03:35.360]  我們的生命誰一直帶著
[00:03:35.360 --> 00:03:36.840]  無論怎樣
[00:03:36.840 --> 00:03:40.040]  我們的生命誰一直帶著
[00:03:40.040 --> 00:03:41.440]  無論怎樣
[00:03:41.440 --> 00:03:44.840]  我們的生命誰一直帶著
[00:03:44.840 --> 00:03:46.760]  無論怎樣
[00:03:46.760 --> 00:03:50.360]  我們的生命誰一直帶著
[00:03:50.360 --> 00:03:51.680]  無論怎樣
[00:03:51.680 --> 00:03:55.160]  我們的生命誰一直帶著
[00:03:55.160 --> 00:03:56.840]  無論怎樣
[00:03:56.840 --> 00:04:00.400]  我們的生命誰一直帶著
[00:04:00.400 --> 00:04:01.480]  無論怎樣
[00:04:01.480 --> 00:04:04.040]  我們的生命誰一直帶著
[00:04:04.040 --> 00:04:05.400]  無論怎樣
[00:04:05.400 --> 00:04:08.600]  我們的生命誰一直帶著
[00:04:08.600 --> 00:04:10.040]  無論怎樣
[00:04:10.040 --> 00:04:13.160]  我們的生命誰一直帶著
[00:04:13.160 --> 00:04:17.680]  耶穌基督是否只是基督徒的主呢?
[00:04:17.680 --> 00:04:19.680]  我告訴你
[00:04:19.680 --> 00:04:26.120]  耶穌基督因為已經勝過死亡
[00:04:26.120 --> 00:04:30.080]  而全人類都是受制於死亡
[00:04:30.080 --> 00:04:33.080]  耶穌基督勝過死亡
[00:04:33.080 --> 00:04:39.080]  祂就是有資格成為全人類的主
[00:04:39.080 --> 00:04:44.480]  亦正因為耶穌基督勝過死亡復活
[00:04:44.480 --> 00:04:47.480]  所以祂又能夠將這一種
[00:04:47.480 --> 00:04:50.480]  不被任何邪惡黑暗
[00:04:50.480 --> 00:04:54.280]  包括死亡勢力所限制的
[00:04:54.280 --> 00:04:56.880]  祂能夠將這一切的力量
[00:04:56.880 --> 00:04:58.880]  來到勝過了
[00:04:58.880 --> 00:04:59.880]  所以親愛的
[00:04:59.880 --> 00:05:00.880]  我很希望你
[00:05:00.880 --> 00:05:02.480]  無論你什麼宗教信仰
[00:05:02.480 --> 00:05:03.280]  什麼背景
[00:05:03.280 --> 00:05:07.480]  你都不要有一個耿直的思想
[00:05:07.480 --> 00:05:09.480]  說我不會信耶穌
[00:05:09.480 --> 00:05:11.480]  我和耶穌沒有關係
[00:05:11.480 --> 00:05:13.480]  我和耶穌沒有關係
[00:05:13.480 --> 00:05:15.480]  我和耶穌沒有關係
[00:05:15.480 --> 00:05:17.480]  潮州人都信耶穌
[00:05:17.480 --> 00:05:21.480]  有一個是盂蘭聖會的教授
[00:05:21.480 --> 00:05:23.480]  怎麼會信耶穌呢?
[00:05:23.480 --> 00:05:24.480]  你想想
[00:05:24.480 --> 00:05:27.480]  但是耶穌就是救了他
[00:05:27.480 --> 00:05:31.480]  使他成為一個接受基督
[00:05:31.480 --> 00:05:37.480]  然後進入他人生最後一刻的一個人
[00:05:37.480 --> 00:05:39.480]  我每逢想起這個人
[00:05:39.480 --> 00:05:41.480]  我就覺得人生真是
[00:05:41.480 --> 00:05:43.480]  唯有在耶穌基督裡
[00:05:43.480 --> 00:05:45.480]  得到這個新的希望
[00:05:45.480 --> 00:05:46.480]  這個盂蘭教授
[00:05:46.480 --> 00:05:48.480]  這個潮州男人
[00:05:48.480 --> 00:05:49.480]  又打老婆
[00:05:49.480 --> 00:05:50.480]  又粗口
[00:05:50.480 --> 00:05:53.480]  當然亦都有些複雜的背景
[00:05:53.480 --> 00:05:55.480]  怎麼會信耶穌呢?
[00:05:55.480 --> 00:05:57.480]  但是他知道他的人生
[00:05:57.480 --> 00:05:59.480]  是一個不快樂的人生
[00:05:59.480 --> 00:06:01.480]  他和他的妻子
[00:06:01.480 --> 00:06:03.480]  都沒有辦法好好溝通
[00:06:03.480 --> 00:06:04.480]  你想想
[00:06:04.480 --> 00:06:05.480]  如果你在家裡
[00:06:05.480 --> 00:06:06.480]  你只有自己說
[00:06:06.480 --> 00:06:07.480]  沒有你老婆說
[00:06:07.480 --> 00:06:09.480]  你睜大眼睛
[00:06:09.480 --> 00:06:11.480]  一輩子都睜大眼睛
[00:06:11.480 --> 00:06:13.480]  大大聲地做人
[00:06:13.480 --> 00:06:15.480]  你的人生怎麼會快樂呢?
[00:06:15.480 --> 00:06:16.480]  你出去外面
[00:06:16.480 --> 00:06:17.480]  做了很多這樣的事
[00:06:17.480 --> 00:06:18.480]  以為有用
[00:06:18.480 --> 00:06:19.480]  其實
[00:06:19.480 --> 00:06:20.480]  而到你有難的時候
[00:06:20.480 --> 00:06:22.480]  亦都沒有人理你
[00:06:22.480 --> 00:06:23.480]  他睡在醫院的時候
[00:06:23.480 --> 00:06:25.480]  誰理他呢?
[00:06:25.480 --> 00:06:27.480]  是他那個信耶穌的老婆
[00:06:27.480 --> 00:06:29.480]  誰理他呢?
[00:06:29.480 --> 00:06:30.480]  是一個信耶穌
[00:06:30.480 --> 00:06:32.480]  瑞典籍的醫生
[00:06:32.480 --> 00:06:33.480]  來為他祈禱
[00:06:33.480 --> 00:06:35.480]  來為他治病
[00:06:35.480 --> 00:06:36.480]  然後我就有幸
[00:06:36.480 --> 00:06:37.480]  去到他的身邊
[00:06:37.480 --> 00:06:38.480]  告訴他
[00:06:38.480 --> 00:06:40.480]  兄弟
[00:06:40.480 --> 00:06:43.480]  我就是來信耶穌的
[00:06:43.480 --> 00:06:45.480]  我說都是來信耶穌的
[00:06:45.480 --> 00:06:47.480]  我就是來看
[00:06:47.480 --> 00:06:49.480]  兩夫妻要好好的
[00:06:49.480 --> 00:06:51.480]  你知道多奇妙嗎?
[00:06:51.480 --> 00:06:52.480]  這個已經是
[00:06:52.480 --> 00:06:53.480]  去到人生末期
[00:06:53.480 --> 00:06:54.480]  癌症末期
[00:06:54.480 --> 00:06:56.480]  什麼都沒有的
[00:06:56.480 --> 00:06:58.480]  家庭關係破碎的
[00:06:58.480 --> 00:07:00.480]  竟然有家人擁抱他
[00:07:00.480 --> 00:07:02.480]  竟然他能夠
[00:07:02.480 --> 00:07:05.480]  跟他的妻子和好如初
[00:07:05.480 --> 00:07:07.480]  竟然他能夠
[00:07:07.480 --> 00:07:09.480]  在我的面前
[00:07:09.480 --> 00:07:12.480]  親吻他的太太一口
[00:07:12.480 --> 00:07:14.480]  對一個這樣的潮州男人來說
[00:07:14.480 --> 00:07:16.480]  這是不可能的事
[00:07:16.480 --> 00:07:18.480]  然後最神奇的就是
[00:07:18.480 --> 00:07:20.480]  那個本來跟他的關係很惡劣
[00:07:20.480 --> 00:07:24.480]  好像一生都背著重擔
[00:07:24.480 --> 00:07:27.480]  一條腰都彎下來的太太
[00:07:27.480 --> 00:07:29.480]  我認識她這麼多年
[00:07:29.480 --> 00:07:31.480]  都是彎著腰這樣走
[00:07:31.480 --> 00:07:33.480]  當她這個丈夫信主之後
[00:07:33.480 --> 00:07:39.480]  這個太太竟然挺起腰來做人
[00:07:39.480 --> 00:07:42.480]  快快樂樂的送別這個
[00:07:42.480 --> 00:07:45.480]  一生辛苦的丈夫
[00:07:45.480 --> 00:07:47.480]  但是期盼著
[00:07:47.480 --> 00:07:50.480]  人生不是因著死亡而終局
[00:07:50.480 --> 00:07:52.480]  人生竟然可以因著
[00:07:52.480 --> 00:07:55.480]  耶穌基督已經勝過死亡
[00:07:55.480 --> 00:07:58.480]  並且賦予我們有新的前途
[00:07:58.480 --> 00:08:00.480]  而繼續有盼望
[00:08:00.480 --> 00:08:03.480]  所以這個盂蘭聖會的教授
[00:08:03.480 --> 00:08:07.480]  死的時候是基督教
[00:08:07.480 --> 00:08:09.480]  安息禮拜
[00:08:09.480 --> 00:08:11.480]  唱聖詩
[00:08:11.480 --> 00:08:13.480]  祝福的
[00:08:13.480 --> 00:08:15.480]  你的人生是怎樣的呢
[00:08:15.480 --> 00:08:17.480]  你的家族是怎樣的呢
[00:08:17.480 --> 00:08:20.480]  你的鄉下是怎樣的呢
[00:08:20.480 --> 00:08:22.480]  我好想好想
[00:08:22.480 --> 00:08:24.480]  真是每一個家庭
[00:08:24.480 --> 00:08:27.480]  都能夠有一個新的開始
[00:08:27.480 --> 00:08:30.480]  每一個人都能夠有一個新的開始
[00:08:30.480 --> 00:08:32.480]  因為耶穌基督來
[00:08:32.480 --> 00:08:34.480]  就是給我們一個新的開始
[00:08:34.480 --> 00:08:36.480]  他說天國近了
[00:08:36.480 --> 00:08:39.480]  你們當悔改信福音
[00:08:39.480 --> 00:08:41.480]  若有人在基督裡
[00:08:41.480 --> 00:08:43.480]  看得下新的創造
[00:08:43.480 --> 00:08:44.480]  什麼意思呀
[00:08:44.480 --> 00:08:47.480]  就是說在我們這個人世間
[00:08:47.480 --> 00:08:49.480]  我們就是很多的失敗
[00:08:49.480 --> 00:08:50.480]  很多的痛苦
[00:08:50.480 --> 00:08:51.480]  很多的罪惡
[00:08:51.480 --> 00:08:52.480]  很多的混亂
[00:08:52.480 --> 00:08:54.480]  但是上帝並沒有因此
[00:08:54.480 --> 00:08:55.480]  放棄我們
[00:08:55.480 --> 00:08:57.480]  置我們於不顧
[00:08:57.480 --> 00:08:59.480]  他親自的在耶穌基督裡
[00:08:59.480 --> 00:09:01.480]  踏足這個人世間
[00:09:01.480 --> 00:09:03.480]  進入這個黑暗的世界
[00:09:03.480 --> 00:09:04.480]  然後他告訴我們
[00:09:04.480 --> 00:09:06.480]  我們所有的人
[00:09:06.480 --> 00:09:07.480]  都有一個新的機會
[00:09:07.480 --> 00:09:09.480]  但是這個新的機會裡面
[00:09:09.480 --> 00:09:11.480]  是對我們有所要求的
[00:09:11.480 --> 00:09:14.480]  你願不願意回應這個要求
[00:09:14.480 --> 00:09:16.480]  如果你願意回應這個要求的話
[00:09:16.480 --> 00:09:18.480]  就是我要改變
[00:09:18.480 --> 00:09:20.480]  改變我的思想
[00:09:20.480 --> 00:09:21.480]  改變我對這位
[00:09:21.480 --> 00:09:23.480]  創造宇宙萬物的上主的態度
[00:09:23.480 --> 00:09:25.480]  改變我對人的態度
[00:09:25.480 --> 00:09:27.480]  改變我對這個世界的態度
[00:09:27.480 --> 00:09:29.480]  耶穌基督已經帶領了
[00:09:29.480 --> 00:09:32.480]  一個完全有take 2 take 3 take 4的
[00:09:32.480 --> 00:09:34.480]  一個新的領域
[00:09:34.480 --> 00:09:37.480]  新的世界給過我們
[00:09:37.480 --> 00:09:39.480]  前幾天
[00:09:39.480 --> 00:09:42.480]  我去香港一間最大的監獄
[00:09:42.480 --> 00:09:44.480]  其中一間最大的監獄
[00:09:44.480 --> 00:09:47.480]  我就跟那個朋友聊天
[00:09:47.480 --> 00:09:49.480]  你發覺在監獄裡面聊天
[00:09:49.480 --> 00:09:52.480]  特別是一些重犯的地方聊天
[00:09:52.480 --> 00:09:55.480]  真的不懂得怎麼聊
[00:09:55.480 --> 00:09:57.480]  你最正常的問候
[00:09:57.480 --> 00:09:58.480]  都會給你一個
[00:09:58.480 --> 00:10:01.480]  非常出乎意料之外的答案
[00:10:01.480 --> 00:10:02.480]  譬如你問
[00:10:02.480 --> 00:10:04.480]  你的兒子怎麼樣
[00:10:04.480 --> 00:10:06.480]  或者你的老婆在哪裡
[00:10:06.480 --> 00:10:08.480]  我試過問過兩次
[00:10:08.480 --> 00:10:09.480]  撞了板
[00:10:09.480 --> 00:10:12.480]  一次一個南亞裔的人
[00:10:12.480 --> 00:10:13.480]  我問他
[00:10:13.480 --> 00:10:15.480]  他好像是穆斯林背景
[00:10:15.480 --> 00:10:17.480]  我問他你家庭介紹一下
[00:10:17.480 --> 00:10:19.480]  他就介紹說說說說
[00:10:19.480 --> 00:10:21.480]  說了他有三個妻子
[00:10:21.480 --> 00:10:23.480]  有多少個兒女
[00:10:23.480 --> 00:10:26.480]  我聽著聽著的時候
[00:10:26.480 --> 00:10:28.480]  我聽得出他說
[00:10:28.480 --> 00:10:29.480]  不過我本來有三個
[00:10:29.480 --> 00:10:31.480]  現在剩下兩個
[00:10:31.480 --> 00:10:33.480]  另外那個呢
[00:10:33.480 --> 00:10:35.480]  被我殺了
[00:10:35.480 --> 00:10:37.480]  因為你在裡面問問題
[00:10:37.480 --> 00:10:38.480]  真的很害怕
[00:10:38.480 --> 00:10:40.480]  這個是第一次的經驗
[00:10:40.480 --> 00:10:41.480]  已經很醒水了
[00:10:41.480 --> 00:10:42.480]  不可以隨便再問
[00:10:42.480 --> 00:10:44.480]  你的家裡是什麼人
[00:10:44.480 --> 00:10:46.480]  但是你最容易問的
[00:10:46.480 --> 00:10:47.480]  都是說
[00:10:47.480 --> 00:10:50.480]  最近有什麼人來探望你
[00:10:50.480 --> 00:10:51.480]  他就說了
[00:10:51.480 --> 00:10:52.480]  他就說了
[00:10:52.480 --> 00:10:54.480]  兒子、女兒
[00:10:54.480 --> 00:10:57.480]  我有兒子、女兒
[00:10:57.480 --> 00:10:58.480]  但是沒有說
[00:10:58.480 --> 00:11:00.480]  真的有沒有探望與不探望
[00:11:00.480 --> 00:11:02.480]  有多少人呢
[00:11:02.480 --> 00:11:04.480]  就是我兒女
[00:11:04.480 --> 00:11:08.480]  怎麼說都沒有說到太太
[00:11:08.480 --> 00:11:11.480]  到他說到太太的時候
[00:11:11.480 --> 00:11:13.480]  又是跟那個南亞裔一樣
[00:11:13.480 --> 00:11:18.480]  被我殺了
[00:11:18.480 --> 00:11:20.480]  我就在那裡聽他的故事
[00:11:20.480 --> 00:11:22.480]  他的故事是這樣的
[00:11:22.480 --> 00:11:26.480]  做這個拖頭的司機
[00:11:26.480 --> 00:11:28.480]  不是走中港線
[00:11:28.480 --> 00:11:30.480]  走中港線呢
[00:11:30.480 --> 00:11:32.480]  開著大貨櫃車呢
[00:11:32.480 --> 00:11:35.480]  其實會比較舒服輕鬆一點
[00:11:35.480 --> 00:11:37.480]  因為有長的車程
[00:11:37.480 --> 00:11:39.480]  他說我不走中港線
[00:11:39.480 --> 00:11:41.480]  因為離開家裡太多
[00:11:41.480 --> 00:11:44.480]  我很想去外面過夜
[00:11:44.480 --> 00:11:46.480]  我很想每一天都回家
[00:11:46.480 --> 00:11:48.480]  是不是一個好男人
[00:11:48.480 --> 00:11:50.480]  他說我走的就是
[00:11:50.480 --> 00:11:53.480]  走香港本土的
[00:11:53.480 --> 00:11:56.480]  就要去文錦道那裡等拖頭
[00:11:56.480 --> 00:11:58.480]  不過又不知道是送去八號碼頭
[00:11:58.480 --> 00:11:59.480]  還是送去葵涌
[00:11:59.480 --> 00:12:00.480]  還是送去哪邊
[00:12:00.480 --> 00:12:01.480]  不知道的
[00:12:01.480 --> 00:12:04.480]  不過你等這些拖頭的時候
[00:12:04.480 --> 00:12:05.480]  有時候一出門
[00:12:05.480 --> 00:12:07.480]  就不知道等到天亮
[00:12:07.480 --> 00:12:09.480]  十幾個小時
[00:12:09.480 --> 00:12:10.480]  很疲累
[00:12:10.480 --> 00:12:12.480]  但是他告訴我
[00:12:12.480 --> 00:12:13.480]  陳先生
[00:12:13.480 --> 00:12:15.480]  我賺到錢了
[00:12:15.480 --> 00:12:17.480]  你猜我一個月多少錢
[00:12:17.480 --> 00:12:19.480]  我說
[00:12:19.480 --> 00:12:20.480]  一萬多兩萬
[00:12:20.480 --> 00:12:22.480]  當然不是
[00:12:22.480 --> 00:12:23.480]  多少
[00:12:23.480 --> 00:12:26.480]  起碼五六萬
[00:12:26.480 --> 00:12:31.480]  由十九歲做到五十幾歲
[00:12:31.480 --> 00:12:33.480]  又少一點錢
[00:12:33.480 --> 00:12:36.480]  我想五六萬是最近幾年
[00:12:36.480 --> 00:12:38.480]  一直這樣存錢
[00:12:38.480 --> 00:12:39.480]  他告訴我
[00:12:39.480 --> 00:12:41.480]  我有兩棟樓
[00:12:41.480 --> 00:12:43.480]  然後兩棟樓
[00:12:43.480 --> 00:12:45.480]  我全部寫了我老婆的名字
[00:12:45.480 --> 00:12:47.480]  我是拼了命
[00:12:47.480 --> 00:12:50.480]  去到慰藏這個家
[00:12:50.480 --> 00:12:51.480]  我是供書教學
[00:12:51.480 --> 00:12:54.480]  我從來沒有在外面過夜
[00:12:54.480 --> 00:12:56.480]  累到死我都是半夜三更
[00:12:56.480 --> 00:12:59.480]  都會回家
[00:12:59.480 --> 00:13:01.480]  發生什麼事
[00:13:01.480 --> 00:13:03.480]  原來他就是將他的人生
[00:13:03.480 --> 00:13:08.480]  是附上在這個身身勤勤
[00:13:08.480 --> 00:13:11.480]  只是建立自己的家庭
[00:13:11.480 --> 00:13:13.480]  不過他不懂得
[00:13:13.480 --> 00:13:16.480]  不懂得原來人活著不是單靠食物
[00:13:16.480 --> 00:13:18.480]  不懂得原來家庭
[00:13:18.480 --> 00:13:23.480]  不是只需要一個拼命賺錢做事的人
[00:13:23.480 --> 00:13:26.480]  他不知道原來人的生命
[00:13:26.480 --> 00:13:30.480]  還需要有親子之間的感情
[00:13:30.480 --> 00:13:33.480]  還需要培育夫妻之間的感情
[00:13:33.480 --> 00:13:34.480]  有一天
[00:13:34.480 --> 00:13:38.480]  他在街上剛剛看到
[00:13:38.480 --> 00:13:43.480]  他的太太身邊有一個男人
[00:13:43.480 --> 00:13:45.480]  你以為他一定是一看到
[00:13:45.480 --> 00:13:48.480]  當晚就回去打他
[00:13:48.480 --> 00:13:50.480]  他不是這樣
[00:13:50.480 --> 00:13:53.480]  他說我請私家偵探去拍照
[00:13:53.480 --> 00:13:55.480]  不過拍不到什麼
[00:13:55.480 --> 00:13:57.480]  我想透過私家偵探
[00:13:57.480 --> 00:14:02.480]  就叫我兩個子女去勸媽媽不要這樣
[00:14:02.480 --> 00:14:04.480]  然後他再嘗試
[00:14:04.480 --> 00:14:06.480]  知道大件事了
[00:14:06.480 --> 00:14:08.480]  太太已經有了異心
[00:14:08.480 --> 00:14:11.480]  你知道男人大陸沒有是很恐怖的事
[00:14:11.480 --> 00:14:13.480]  他當然不希望自己有這樣
[00:14:13.480 --> 00:14:15.480]  但見到有這樣危機的時候
[00:14:15.480 --> 00:14:17.480]  他撲出去想挽救
[00:14:17.480 --> 00:14:19.480]  結果繼續挽救挽救
[00:14:19.480 --> 00:14:21.480]  直到有一天
[00:14:21.480 --> 00:14:23.480]  就是吵架
[00:14:23.480 --> 00:14:25.480]  其實那個吵架
[00:14:25.480 --> 00:14:27.480]  我不詳細去理解
[00:14:27.480 --> 00:14:29.480]  他說報紙說的全部都很對
[00:14:29.480 --> 00:14:30.480]  你自己去看就行了
[00:14:30.480 --> 00:14:31.480]  我說我不想去看
[00:14:31.480 --> 00:14:33.480]  我想聽你講
[00:14:33.480 --> 00:14:35.480]  你講給我聽
[00:14:35.480 --> 00:14:36.480]  他說
[00:14:36.480 --> 00:14:38.480]  總之就是
[00:14:38.480 --> 00:14:39.480]  講講講
[00:14:39.480 --> 00:14:41.480]  講到後來突然間
[00:14:41.480 --> 00:14:42.480]  火爆起來
[00:14:42.480 --> 00:14:44.480]  那一下就爆炸了
[00:14:44.480 --> 00:14:45.480]  結果就一世人
[00:14:45.480 --> 00:14:47.480]  請問他的生命
[00:14:47.480 --> 00:14:49.480]  還有沒有前途
[00:14:49.480 --> 00:14:51.480]  他有沒有得take two
[00:14:51.480 --> 00:14:53.480]  當然沒有
[00:14:53.480 --> 00:14:55.480]  過了他就過了他
[00:14:55.480 --> 00:14:57.480]  沒有的了
[00:14:57.480 --> 00:14:59.480]  如果他上訴成功
[00:14:59.480 --> 00:15:00.480]  成為誤殺
[00:15:00.480 --> 00:15:02.480]  可能坐少一點
[00:15:02.480 --> 00:15:04.480]  如果上訴不成功
[00:15:04.480 --> 00:15:06.480]  是終身至少25
[00:15:06.480 --> 00:15:08.480]  還有什麼用
[00:15:08.480 --> 00:15:10.480]  人生還有什麼
[00:15:10.480 --> 00:15:14.480]  不過他說了一番說話
[00:15:14.480 --> 00:15:16.480]  令我很感觸
[00:15:16.480 --> 00:15:18.480]  他說其實我以前
[00:15:18.480 --> 00:15:21.480]  上過潮州人的禮拜堂
[00:15:21.480 --> 00:15:22.480]  我心想
[00:15:22.480 --> 00:15:24.480]  幸好不是我那間
[00:15:24.480 --> 00:15:27.480]  不過是哪間都無所謂
[00:15:27.480 --> 00:15:29.480]  他說我那時候上過
[00:15:29.480 --> 00:15:32.480]  陳先生如果我上過之後
[00:15:32.480 --> 00:15:34.480]  我聽了
[00:15:34.480 --> 00:15:37.480]  我相信我不會有今天
[00:15:37.480 --> 00:15:39.480]  我的心很酸
[00:15:39.480 --> 00:15:42.480]  我也相信他如果當日聽到的
[00:15:42.480 --> 00:15:45.480]  他真的好像我所聽到的
[00:15:45.480 --> 00:15:47.480]  六日勞碌作你的工
[00:15:47.480 --> 00:15:49.480]  七日要休息
[00:15:49.480 --> 00:15:50.480]  丈夫要愛妻子
[00:15:50.480 --> 00:15:51.480]  如同基督愛教會
[00:15:51.480 --> 00:15:53.480]  為教會社稷
[00:15:53.480 --> 00:15:55.480]  憤怒不可到日落
[00:15:55.480 --> 00:15:58.480]  人的憤怒不能成就上帝的義
[00:15:58.480 --> 00:16:00.480]  表姐似瑤書
[00:16:00.480 --> 00:16:02.480]  要心被恩感歌頌神
[00:16:02.480 --> 00:16:04.480]  有衣有食就當知足
[00:16:04.480 --> 00:16:05.480]  等等的東西
[00:16:05.480 --> 00:16:08.480]  如果是灌輸進他的生命裡面
[00:16:08.480 --> 00:16:10.480]  他真的一定
[00:16:10.480 --> 00:16:12.480]  可以享受一個
[00:16:12.480 --> 00:16:14.480]  比較不同的今天
[00:16:14.480 --> 00:16:16.480]  但是我告訴他
[00:16:16.480 --> 00:16:18.480]  其實
[00:16:18.480 --> 00:16:20.480]  過去的東西
[00:16:20.480 --> 00:16:22.480]  我們走不回頭
[00:16:22.480 --> 00:16:23.480]  但是前面
[00:16:23.480 --> 00:16:25.480]  據我所了解的
[00:16:25.480 --> 00:16:27.480]  在耶穌基督的赦免
[00:16:27.480 --> 00:16:29.480]  和耶穌基督的教導
[00:16:29.480 --> 00:16:31.480]  你的生命
[00:16:31.480 --> 00:16:34.480]  仍然會有新的可能性
[00:16:34.480 --> 00:16:36.480]  你說是不是?
[00:16:36.480 --> 00:16:38.480]  有沒有這樣的歷史?
[00:16:38.480 --> 00:16:40.480]  有沒有這樣的故事?
[00:16:40.480 --> 00:16:41.480]  上帝來
[00:16:41.480 --> 00:16:43.480]  如果只是釘死你
[00:16:43.480 --> 00:16:45.480]  說你沒辦法了
[00:16:45.480 --> 00:16:46.480]  你做了這些
[00:16:46.480 --> 00:16:47.480]  你沒有盼望了
[00:16:47.480 --> 00:16:50.480]  我們今天根本沒有這個教會在這裡
[00:16:50.480 --> 00:16:53.480]  今天我們也沒有所謂的好消息在這裡聽
[00:16:53.480 --> 00:16:54.480]  今天也沒有這個人
[00:16:54.480 --> 00:16:55.480]  能夠站在這裡
