
[00:00:00.000 --> 00:00:04.020]  今天我們繼續《逆境》裡面作門徒
[00:07:25.900 --> 00:07:27.260]  你進去一間大屋
[00:07:27.260 --> 00:07:30.060]  好像進入一個聖殿
[00:07:30.060 --> 00:07:32.060]  在門口
[00:07:32.060 --> 00:07:34.060]  有一個機圍
[00:07:34.060 --> 00:07:36.060]  就是你要經過這個機圍
[00:07:36.060 --> 00:07:37.980]  然後才能進去
[00:07:37.980 --> 00:07:40.620]  詩篇第一、二篇似乎就是想做這件事
[00:07:40.620 --> 00:07:41.900]  給我們一些警告
[00:07:41.900 --> 00:07:43.900]  或者提醒一些挑戰
[00:07:43.900 --> 00:07:45.900]  詩篇第一篇
[00:07:45.900 --> 00:07:47.420]  正如我所說就是一種
[00:07:47.420 --> 00:07:48.700]  Wisdom song
[00:07:48.700 --> 00:07:50.700]  一種智慧的詩篇
[00:07:50.700 --> 00:07:52.380]  什麼叫智慧詩篇呢
[00:07:52.380 --> 00:07:54.380]  如果你翻一下舊約聖經
[00:07:54.380 --> 00:07:55.740]  特別詩篇
[00:07:55.740 --> 00:07:57.260]  詩集裡面的詩歌
[00:07:57.260 --> 00:08:00.540]  每次你聽到有福的人這個字
[00:08:00.540 --> 00:08:01.580]  Blessing
[00:08:01.580 --> 00:08:03.580]  或者Blessed be
[00:08:03.580 --> 00:08:07.580]  或者那種語句
[00:08:07.580 --> 00:08:09.580]  都是一種教導的語句
[00:08:09.580 --> 00:08:12.460]  有時候會提到上帝的律法
[00:08:12.460 --> 00:08:15.180]  或者有時候會有一些字眼
[00:08:15.180 --> 00:08:18.540]  是要跟你介紹
[00:08:18.540 --> 00:08:21.020]  人生裡面只有兩個選擇
[00:08:21.020 --> 00:08:22.220]  一是智
[00:08:22.220 --> 00:08:23.500]  一是愚
[00:08:23.500 --> 00:08:25.500]  一是敬畏神
[00:08:25.500 --> 00:08:27.260]  一是離開神
[00:08:27.260 --> 00:08:28.220]  等等等
[00:08:28.220 --> 00:08:29.820]  Two ways of life only
[00:08:29.820 --> 00:08:31.820]  你就要選Either or
[00:08:31.820 --> 00:08:34.380]  這一種就是所謂Wisdom song
[00:08:34.380 --> 00:08:39.260]  就是教導我們人生智慧的抉擇
[00:08:39.260 --> 00:08:41.660]  一種智慧的詩歌
[00:08:41.660 --> 00:08:42.620]  詩篇第一篇
[00:08:42.620 --> 00:08:44.220]  當然就是我們最熟悉的
[00:08:44.220 --> 00:08:45.980]  其中一節就是
[00:08:45.980 --> 00:08:51.260]  他要像一棵樹栽在溪水旁
[00:08:51.260 --> 00:08:53.260]  安事後結果止
[00:08:53.260 --> 00:08:55.020]  葉子也不會枯乾
[00:08:55.020 --> 00:08:57.020]  凡他所做的盡都順利
[00:08:57.020 --> 00:08:57.980]  這種人是什麼人呢
[00:08:57.980 --> 00:08:59.180]  就是晝夜思想
[00:08:59.180 --> 00:09:00.460]  也就是說律法的人
[00:09:00.460 --> 00:09:01.740]  這人便為有福
[00:09:01.740 --> 00:09:03.340]  我們就最熟悉的
[00:09:03.340 --> 00:09:05.100]  通常那些月曆
[00:09:05.100 --> 00:09:07.900]  那些日曆都會用這句做金句
[00:09:08.540 --> 00:09:11.100]  我不知道你聽到這句話的時候
[00:09:11.100 --> 00:09:12.700]  想起什麼畫面
[00:09:12.700 --> 00:09:16.540]  我想我昨晚就去做一些Google search
[00:09:16.540 --> 00:09:19.740]  就想找這些字
[00:09:19.740 --> 00:09:23.180]  Tree planted by water
[00:09:23.180 --> 00:09:25.420]  到底會出什麼畫面呢
[00:09:25.420 --> 00:09:28.220]  這個就是其中我找到的
[00:09:28.220 --> 00:09:29.900]  出了這樣的畫面
[00:09:29.900 --> 00:09:32.220]  給我們有一種感覺很安舒
[00:09:32.220 --> 00:09:33.820]  很舒服的
[00:09:33.820 --> 00:09:35.660]  所以如果你回去想一想
[00:09:35.660 --> 00:09:38.380]  找一下這些畫面的時候
[00:09:38.380 --> 00:09:39.340]  你會發現
[00:09:39.340 --> 00:09:41.660]  通常我們現代人都是會這樣看
[00:09:41.660 --> 00:09:44.140]  但是不是真的這樣的呢
[00:09:44.140 --> 00:09:47.340]  Tree planted by the water
[00:09:47.340 --> 00:09:48.860]  在巴勒斯坦地
[00:09:48.860 --> 00:09:52.300]  在曠野
[00:09:52.300 --> 00:09:54.140]  就是寸草不生的地方
[00:09:54.140 --> 00:09:55.820]  很乾旱的地方
[00:09:55.820 --> 00:09:57.580]  很少樹的
[00:09:57.580 --> 00:09:59.980]  唯獨是在那些盆石那裡
[00:09:59.980 --> 00:10:04.140]  偶爾會有破裂的出口
[00:10:04.140 --> 00:10:06.140]  然後就會有一些泉水會湧出來
[00:10:06.140 --> 00:10:09.020]  或者有些泉水滴下來
[00:10:09.020 --> 00:10:12.380]  在那些盆石的縫隙那裡
[00:10:12.380 --> 00:10:15.580]  就會生長一些植物
[00:10:15.580 --> 00:10:17.740]  一些樹
[00:10:17.740 --> 00:10:21.420]  是剛剛足夠的水分
[00:10:21.420 --> 00:10:23.980]  在一種很不利的環境裡面
[00:10:23.980 --> 00:10:26.220]  那棵樹就是在那裡
[00:10:26.220 --> 00:10:28.540]  它要下很多功夫
[00:10:28.540 --> 00:10:31.260]  來生根
[00:10:31.260 --> 00:10:32.220]  有心的根
[00:10:32.220 --> 00:10:36.380]  以致它能夠生存 能夠生活
[00:10:36.380 --> 00:10:39.820]  似乎《詩篇》第一篇的意境
[00:10:39.820 --> 00:10:41.660]  是這一種的意境
[00:10:41.660 --> 00:10:44.860]  詩人不是在想我們一些很浪漫的東西
[00:10:44.860 --> 00:10:48.700]  或者我們長江滾滾流
[00:10:48.700 --> 00:10:51.260]  是剛剛足夠的時候
[00:10:51.260 --> 00:10:52.780]  你看《詩篇》第一篇
[00:10:52.780 --> 00:10:55.660]  其實都是有這樣的情況
[00:10:55.660 --> 00:10:58.300]  詩人在面對什麼
[00:10:58.300 --> 00:11:00.780]  惡人很張狂的時候
[00:11:00.780 --> 00:11:02.780]  不從惡人的計謀
[00:11:02.780 --> 00:11:07.180]  有人在他身邊是褻瀆萬人
[00:11:07.180 --> 00:11:09.980]  這些褻瀆萬人者到底是什麼人
[00:11:09.980 --> 00:11:11.740]  這些藐視真理
[00:11:11.740 --> 00:11:13.740]  或者說一些歪曲真理
[00:11:13.740 --> 00:11:15.660]  很荒謬的事情
[00:11:15.660 --> 00:11:18.700]  今天我們處處都可以聽到
[00:11:18.700 --> 00:11:21.580]  在我這一處的社會
[00:11:21.580 --> 00:11:25.420]  在香港你會聽到很多很多荒謬的事情
[00:11:25.420 --> 00:11:31.820]  簡直想不到為什麼會做一些這樣的政策也好
[00:11:31.820 --> 00:11:35.340]  或者說一些這樣的說話
[00:11:35.340 --> 00:11:37.980]  這個正是《詩篇》第一篇
[00:11:37.980 --> 00:11:41.980]  詩人他面對的情況
[00:11:41.980 --> 00:11:44.460]  所以他就說
[00:11:44.460 --> 00:11:50.220]  他是不從 不立 也都不做
[00:11:50.220 --> 00:11:55.980]  不去跟隨這樣的風氣去生活
[00:11:55.980 --> 00:11:58.220]  看清楚《詩篇》裡面的意境
[00:11:58.220 --> 00:12:01.500]  你就讓我們想到這種情況
[00:12:01.500 --> 00:12:09.340]  他說他不從 不站 和不做這些惡人的作為
[00:12:09.340 --> 00:12:10.620]  他要做什麼呢
[00:12:10.620 --> 00:12:14.700]  他要生根
[00:12:14.700 --> 00:12:16.940]  晝夜思想 夜話的律法
[00:12:16.940 --> 00:12:19.980]  以律法為他生命的中心
[00:12:19.980 --> 00:12:23.740]  我不知道你除了想到這些畫面
[00:12:23.740 --> 00:12:26.060]  還有什麼可以幫助到你
[00:12:26.060 --> 00:12:28.220]  我記得好幾年前去到英國的時候
[00:12:28.220 --> 00:12:29.340]  在大英博物館
[00:12:29.340 --> 00:12:33.340]  我就見到一幅這樣的圖
[00:12:33.340 --> 00:12:37.500]  我就大概想起《詩篇》第一篇
[00:12:37.500 --> 00:12:39.340]  二字
[00:12:39.340 --> 00:12:40.860]  這幅什麼圖呢
[00:12:40.860 --> 00:12:43.980]  你見到一個皇上
[00:12:43.980 --> 00:12:46.140]  是一個浮雕
[00:12:46.140 --> 00:12:51.900]  你見到皇上站在山的頂
[00:12:51.900 --> 00:12:53.420]  有一條通道上去
[00:12:53.420 --> 00:12:55.500]  一條樓梯級上去
[00:12:55.500 --> 00:12:56.700]  在山的頂
[00:12:56.700 --> 00:12:59.260]  山的頂上面你見到有一些石柱
[00:12:59.260 --> 00:13:00.860]  或者木柱
[00:13:00.860 --> 00:13:02.540]  就是一個皇宮的地方
[00:13:02.540 --> 00:13:04.860]  或者聖殿的地方
[00:13:04.860 --> 00:13:07.820]  那個皇上在那裡敬拜
[00:13:07.820 --> 00:13:09.660]  然後呢
[00:13:09.660 --> 00:13:16.540]  山的下面 周圍就有很多這樣的綠色的樹
[00:13:16.540 --> 00:13:20.860]  有很多很壯麗的樹就生在那裡
[00:13:20.860 --> 00:13:22.300]  並且如果你留意的話
[00:13:22.300 --> 00:13:24.540]  是有一些溪流在那裡
[00:13:24.540 --> 00:13:28.860]  溪流是從山頂的樹流出來
[00:13:28.860 --> 00:13:31.500]  這些都是當時古代近東
[00:13:31.500 --> 00:13:39.740]  很普遍的皇宮裡面有的景象
[00:13:39.740 --> 00:13:43.020]  以前的畫通常都是有顏色的
[00:13:43.020 --> 00:13:46.540]  只不過長年累月就剝落了
[00:13:46.540 --> 00:13:48.620]  一將它翻新的時候
[00:13:48.620 --> 00:13:53.820]  你就發現有一些這樣的所謂溪水旁
[00:13:53.820 --> 00:13:57.900]  還有溪水旁邊有一些樹
[00:13:57.900 --> 00:14:01.660]  皇上就在那裡好像神一樣
[00:14:01.660 --> 00:14:04.780]  他去到親近那個神
[00:14:04.780 --> 00:14:09.100]  這個其實就是《詩篇》第一篇裡面的意境
[00:14:09.100 --> 00:14:11.340]  就是說如果你是一棵樹
[00:14:11.340 --> 00:14:14.140]  栽在溪水旁是什麼意思
[00:14:14.140 --> 00:14:16.700]  除了不是我們想的那些浪漫的東西
[00:14:16.700 --> 00:14:18.620]  除了不是那些在逆境裡面
[00:14:18.620 --> 00:14:22.780]  我們要生根去到生長的那種情況
[00:14:22.780 --> 00:14:27.420]  原來樹栽在溪水旁
[00:14:27.420 --> 00:14:33.340]  就是在神的聖殿裡面
[00:14:33.340 --> 00:14:36.700]  就處於神的同在裡面
[00:14:36.700 --> 00:14:38.540]  就好像這幅圖一樣
[00:14:38.540 --> 00:14:43.980]  你就在神的皇宮或者在聖殿裡面
[00:14:43.980 --> 00:14:45.100]  你看看《詩篇》
[00:14:45.100 --> 00:14:47.980]  其他地方看到樹的時候
[00:14:47.980 --> 00:14:50.300]  只是《詩篇》的世界150篇
[00:14:50.300 --> 00:14:53.580]  或者148篇的世界裡面
[00:14:53.580 --> 00:14:56.860]  你查一查其他講到樹的時候
[00:14:56.860 --> 00:14:58.860]  都是這樣的意思
[00:14:58.860 --> 00:15:00.700]  52章第8節
[00:15:00.700 --> 00:15:01.740]  詩人說至於我
[00:15:01.740 --> 00:15:05.580]  我就像神殿中茂盛的橄欖樹一樣
[00:15:05.580 --> 00:15:09.420]  我倚靠神的慈愛直到永永遠遠
[00:15:09.420 --> 00:15:10.940]  92章
[00:15:10.940 --> 00:15:13.660]  他們栽在耶和華的殿中
[00:15:13.660 --> 00:15:14.540]  他們是誰
[00:15:14.540 --> 00:15:15.820]  他們你看一下上文
[00:15:15.820 --> 00:15:17.820]  就是講到義人
[00:15:17.820 --> 00:15:20.620]  那些去到敬拜敬畏上帝的人
[00:15:20.620 --> 00:15:23.420]  那些為著神子民福祉的人
[00:15:23.420 --> 00:15:25.660]  不是為著自己好處的人
[00:15:25.660 --> 00:15:27.100]  那些人像什麼呢
[00:15:27.100 --> 00:15:30.540]  上文就說他們好像香柏樹一樣
[00:15:30.540 --> 00:15:34.220]  好像樹木一樣栽在耶和華的殿中
[00:15:34.220 --> 00:15:36.860]  在我們神的院子裡面
[00:15:36.860 --> 00:15:39.420]  它茂盛生長
[00:15:39.420 --> 00:15:41.820]  這些就是《詩篇》第一篇
[00:15:41.820 --> 00:15:45.180]  給我們的vision
[00:15:45.180 --> 00:15:47.100]  你作為神的子民
[00:15:47.100 --> 00:15:50.780]  你的生命就應該是這樣
[00:15:50.780 --> 00:15:53.180]  樹栽在溪水盆
[00:15:53.180 --> 00:15:56.540]  樹在神的殿中
[00:15:56.540 --> 00:16:00.220]  一個生命是在神的同在裡面
[00:16:00.220 --> 00:16:01.980]  去研究耶和華的律法
[00:16:01.980 --> 00:16:03.180]  思想耶和華的律法
[00:16:03.180 --> 00:16:05.820]  這個人就有一個生命的實質
[00:16:05.820 --> 00:16:08.140]  能夠親近上帝
[00:16:08.140 --> 00:16:09.820]  敬拜祂
[00:16:09.820 --> 00:16:12.700]  這種這樣生命的vision
[00:16:12.700 --> 00:16:14.780]  惡人就不是這樣
[00:16:14.780 --> 00:16:18.220]  惡人卻不是這樣
[00:16:18.220 --> 00:16:22.300]  他們乃將康丕被風吹散
[00:16:22.300 --> 00:16:24.300]  因此在審判的時候
[00:16:24.300 --> 00:16:26.140]  惡人必站立不住
[00:16:26.140 --> 00:16:28.940]  在二人的團體或者二人的會中
[00:16:28.940 --> 00:16:30.540]  assembly裡面
[00:16:30.540 --> 00:16:32.460]  罪人也必如此
[00:16:32.460 --> 00:16:34.860]  因為耶和華看顧二人的道路
[00:16:34.860 --> 00:16:38.140]  惡人的道路卻必滅亡
[00:16:38.140 --> 00:16:39.900]  在以色列巴勒斯坦地
[00:16:39.900 --> 00:16:41.660]  大麥小麥收成的時候
[00:16:41.660 --> 00:16:43.500]  大概四月
[00:16:43.500 --> 00:16:45.980]  四月、五月、三、四、五月
[00:16:45.980 --> 00:16:48.620]  收成的時候他們就將這些谷
[00:16:48.620 --> 00:16:50.220]  拿去禾場
[00:16:50.220 --> 00:16:51.500]  禾場通常在山上
[00:16:51.500 --> 00:16:52.700]  或者一些很空曠的地方
[00:16:52.700 --> 00:16:54.700]  因為風比較大
[00:16:54.700 --> 00:16:57.660]  他們將這些禾谷就會養起
[00:16:57.660 --> 00:16:59.660]  養起這些麥子的時候
[00:16:59.660 --> 00:17:01.420]  有實質的東西就會掉下來
[00:17:01.420 --> 00:17:03.820]  就是你需要的大麥、小麥
[00:17:03.820 --> 00:17:05.580]  其他沒有實質的
[00:17:05.580 --> 00:17:06.620]  虛的
[00:17:06.620 --> 00:17:08.220]  那些所謂康丕
[00:17:08.220 --> 00:17:11.180]  就會被風吹散
[00:17:11.180 --> 00:17:15.980]  這個就是講到將來
[00:17:15.980 --> 00:17:18.300]  上帝審判的時候
[00:17:18.300 --> 00:17:20.540]  上帝出手的時候
[00:17:20.540 --> 00:17:23.900]  這些惡人或者褻瀆人者
[00:17:23.900 --> 00:17:26.940]  他們就會被風吹散
[00:17:26.940 --> 00:17:30.780]  而我們不是要跟他那套
[00:17:30.780 --> 00:17:34.540]  二人詩篇第一篇的live vision
[00:17:34.540 --> 00:17:36.220]  就是說我們的根
[00:17:36.220 --> 00:17:39.260]  是生於神的殿裏面
[00:17:39.260 --> 00:17:41.420]  去到敬拜
[00:17:41.420 --> 00:17:44.220]  在惡人當道的時候
[00:17:44.220 --> 00:17:45.980]  你這樣看詩篇第一篇
[00:17:45.980 --> 00:17:47.980]  就完全不同了
