
[00:00:00.000 --> 00:00:03.200]  今天是新的一個港獨系列
[00:09:19.000 --> 00:09:21.000]  你真的要去做一些事
[00:09:21.000 --> 00:09:22.000]  你真的要活一些事
[00:09:22.000 --> 00:09:23.000]  其實這件事很簡單
[00:09:23.000 --> 00:09:24.000]  譬如這麼說
[00:09:24.000 --> 00:09:26.000]  你有沒有看過一些人講球
[00:09:26.000 --> 00:09:27.000]  不是看球
[00:09:27.000 --> 00:09:28.000]  看球教練
[00:09:28.000 --> 00:09:30.000]  好像講到出神入化
[00:09:30.000 --> 00:09:31.000]  出神入化
[00:09:31.000 --> 00:09:32.000]  會不會踢球
[00:09:32.000 --> 00:09:33.000]  不會的
[00:09:33.000 --> 00:09:35.000]  有些講煮食的
[00:09:35.000 --> 00:09:36.000]  講到很厲害
[00:09:36.000 --> 00:09:37.000]  好像大廚一樣
[00:09:37.000 --> 00:09:38.000]  但其實他不會
[00:09:38.000 --> 00:09:40.000]  有時你真的做下去
[00:09:40.000 --> 00:09:42.000]  那樣東西你是明白很多的
[00:09:42.000 --> 00:09:44.000]  譬如你煮不煮食
[00:09:44.000 --> 00:09:46.000]  有些煮
[00:09:46.000 --> 00:09:52.000]  我聽過一些群體
[00:09:52.000 --> 00:09:53.000]  我講過一個
[00:09:53.000 --> 00:09:55.000]  比較年青人
[00:09:55.000 --> 00:09:56.000]  他可能小時候
[00:09:56.000 --> 00:09:58.000]  不用在家裡煮食
[00:09:58.000 --> 00:10:00.000]  他煮食是怎樣呢
[00:10:00.000 --> 00:10:03.000]  通常煮麵是煮多少分鐘
[00:10:03.000 --> 00:10:04.000]  三分鐘
[00:10:04.000 --> 00:10:06.000]  即是你不煮都知道煮三分鐘
[00:10:06.000 --> 00:10:09.000]  所以他煮麵是怎樣煮的呢
[00:10:09.000 --> 00:10:10.000]  開了個爐
[00:10:10.000 --> 00:10:11.000]  煲滾水
[00:10:11.000 --> 00:10:12.000]  打開蓋
[00:10:12.000 --> 00:10:13.000]  把麵放進去
[00:10:13.000 --> 00:10:14.000]  蓋上蓋子
[00:10:14.000 --> 00:10:15.000]  三分鐘
[00:10:15.000 --> 00:10:16.000]  接著他被人罵
[00:10:16.000 --> 00:10:17.000]  為甚麼
[00:10:17.000 --> 00:10:21.000]  那個步驟錯在哪裏
[00:10:21.000 --> 00:10:23.000]  煮沸了
[00:10:23.000 --> 00:10:24.000]  出煙
[00:10:24.000 --> 00:10:25.000]  把麵放進去
[00:10:25.000 --> 00:10:26.000]  蓋上蓋子
[00:10:26.000 --> 00:10:28.000]  那個步驟就是錯在
[00:10:28.000 --> 00:10:29.000]  他說
[00:10:29.000 --> 00:10:31.000]  你為甚麼不拆袋子
[00:10:31.000 --> 00:10:32.000]  你明白嗎
[00:10:32.000 --> 00:10:33.000]  他很清楚的
[00:10:33.000 --> 00:10:35.000]  煮麵是三分鐘
[00:10:35.000 --> 00:10:36.000]  你想吃爽口一點
[00:10:36.000 --> 00:10:37.000]  兩分半
[00:10:37.000 --> 00:10:38.000]  打開蓋
[00:10:38.000 --> 00:10:39.000]  煲滾水
[00:10:39.000 --> 00:10:40.000]  把麵放進去
[00:10:40.000 --> 00:10:41.000]  他說
[00:10:41.000 --> 00:10:42.000]  所以有些事
[00:10:42.000 --> 00:10:44.000]  其實我們很多時候
[00:10:44.000 --> 00:10:47.000]  我們知道很多
[00:10:47.000 --> 00:10:49.000]  我們不做那件事
[00:10:49.000 --> 00:10:52.000]  其實你是不是真的知道
[00:10:52.000 --> 00:10:54.000]  騙案那些
[00:10:54.000 --> 00:10:56.000]  騙案很聰明的
[00:10:56.000 --> 00:10:57.000]  但都有人中
[00:10:57.000 --> 00:10:58.000]  不知道為甚麼
[00:10:58.000 --> 00:11:00.000]  幾千萬幾千萬中
[00:11:00.000 --> 00:11:01.000]  有時是
[00:11:01.000 --> 00:11:02.000]  其實很多事
[00:11:02.000 --> 00:11:04.000]  其中中一個
[00:11:04.000 --> 00:11:05.000]  平時醫生教我們
[00:11:05.000 --> 00:11:08.000]  每天要做多少分鐘運動
[00:11:08.000 --> 00:11:09.000]  三十
[00:11:09.000 --> 00:11:11.000]  你有沒有做
[00:11:11.000 --> 00:11:13.000]  多數都沒有
[00:11:13.000 --> 00:11:14.000]  因為我都舉手
[00:11:14.000 --> 00:11:17.000]  我沒有
[00:11:17.000 --> 00:11:18.000]  其實
[00:11:18.000 --> 00:11:19.000]  我想基督徒
[00:11:19.000 --> 00:11:20.000]  我們的信仰
[00:11:20.000 --> 00:11:22.000]  其實基本上一樣
[00:11:22.000 --> 00:11:23.000]  教會說很多
[00:11:23.000 --> 00:11:24.000]  祈禱
[00:11:24.000 --> 00:11:25.000]  讀經
[00:11:25.000 --> 00:11:27.000]  敬拜
[00:11:27.000 --> 00:11:28.000]  你自己有沒有做
[00:11:28.000 --> 00:11:32.000]  其實這個很重要
[00:11:32.000 --> 00:11:33.000]  你自己有沒有
[00:11:33.000 --> 00:11:35.000]  祈禱
[00:11:35.000 --> 00:11:37.000]  有沒有讀聖經
[00:11:37.000 --> 00:11:41.000]  自己有沒有敬拜
[00:11:41.000 --> 00:11:44.000]  回來教會做是重要的
[00:11:44.000 --> 00:11:45.000]  但如果那樣東西
[00:11:45.000 --> 00:11:48.000]  對你是沒有影響的
[00:11:48.000 --> 00:11:50.000]  你只是回來這裡做
[00:11:50.000 --> 00:11:52.000]  那樣東西對你的影響
[00:11:52.000 --> 00:11:57.000]  是很有限的
[00:11:57.000 --> 00:11:58.000]  好了
[00:11:58.000 --> 00:11:59.000]  這件事不難明白
[00:11:59.000 --> 00:12:00.000]  是不是
[00:12:00.000 --> 00:12:01.000]  第二點
[00:12:01.000 --> 00:12:02.000]  怎樣去take action
[00:12:02.000 --> 00:12:03.000]  坐言起行
[00:12:03.000 --> 00:12:04.000]  好不好
[00:12:04.000 --> 00:12:05.000]  好了
[00:12:05.000 --> 00:12:07.000]  下一節一路講下去
[00:12:07.000 --> 00:12:10.000]  粗練身體
[00:12:10.000 --> 00:12:11.000]  益處還小
[00:12:11.000 --> 00:12:14.000]  唯獨粗練敬乾
[00:12:14.000 --> 00:12:15.000]  凡事都有益處
[00:12:15.000 --> 00:12:16.000]  因為今生
[00:12:16.000 --> 00:12:18.000]  有今生和來生的應許
[00:12:18.000 --> 00:12:19.000]  他說
[00:12:19.000 --> 00:12:20.000]  這一句的說話
[00:12:20.000 --> 00:12:22.000]  這一句的statement
[00:12:22.000 --> 00:12:23.000]  是可信的
[00:12:23.000 --> 00:12:24.000]  是十分可敬佩的
[00:12:24.000 --> 00:12:25.000]  我們奴婦
[00:12:25.000 --> 00:12:26.000]  正是為此
[00:12:26.000 --> 00:12:28.000]  因為我們的指望
[00:12:28.000 --> 00:12:29.000]  在乎永生的上帝
[00:12:29.000 --> 00:12:30.000]  他是萬年救主
[00:12:30.000 --> 00:12:31.000]  更加信託救主
[00:12:31.000 --> 00:12:33.000]  他用了一個比喻
[00:12:33.000 --> 00:12:36.000]  來講粗練
[00:12:36.000 --> 00:12:37.000]  很簡單
[00:12:37.000 --> 00:12:38.000]  比喻什麼呢
[00:12:38.000 --> 00:12:39.000]  粗練身體
[00:12:39.000 --> 00:12:40.000]  當時希臘
[00:12:40.000 --> 00:12:42.000]  其實是很流行做gym
[00:12:42.000 --> 00:12:43.000]  gym這件事
[00:12:43.000 --> 00:12:44.000]  是他們那時候
[00:12:44.000 --> 00:12:46.000]  留下來的詞語
[00:12:46.000 --> 00:12:47.000]  當然
[00:12:47.000 --> 00:12:48.000]  不過那時候主要是男性
[00:12:48.000 --> 00:12:49.000]  還有他們是不穿衣服的
[00:12:49.000 --> 00:12:51.000]  不尊介
[00:12:51.000 --> 00:12:53.000]  不過他們是這樣做
[00:12:53.000 --> 00:12:54.000]  還有第十節
[00:12:54.000 --> 00:12:55.000]  他說什麼呢
[00:12:55.000 --> 00:12:56.000]  他說
[00:12:56.000 --> 00:12:57.000]  第十節
[00:12:57.000 --> 00:12:58.000]  他說這件事
[00:12:58.000 --> 00:13:01.000]  是你要付出代價的
[00:13:01.000 --> 00:13:04.000]  是奴婦的
[00:13:04.000 --> 00:13:05.000]  有時候
[00:13:05.000 --> 00:13:09.000]  我們覺得信仰是很舒服
[00:13:09.000 --> 00:13:10.000]  我們覺得信仰
[00:13:10.000 --> 00:13:13.000]  就是回到親近上帝就好了
[00:13:13.000 --> 00:13:14.000]  不是不好
[00:13:14.000 --> 00:13:15.000]  不是錯
[00:13:15.000 --> 00:13:16.000]  你明白嗎
[00:13:16.000 --> 00:13:17.000]  但是他也提出了
[00:13:17.000 --> 00:13:18.000]  另外一個觀點
[00:13:18.000 --> 00:13:19.000]  我們需要去粗練
[00:13:19.000 --> 00:13:20.000]  而那個粗練
[00:13:20.000 --> 00:13:24.000]  是你要付出的
[00:13:24.000 --> 00:13:26.000]  你要奴婦的
[00:13:26.000 --> 00:13:28.000]  你要努力的
[00:13:28.000 --> 00:13:29.000]  其實我們
[00:13:29.000 --> 00:13:31.000]  平時如果你有做運動
[00:13:31.000 --> 00:13:32.000]  各類型的運動
[00:13:32.000 --> 00:13:33.000]  跑步、行山
[00:13:33.000 --> 00:13:34.000]  什麼都好
[00:13:34.000 --> 00:13:35.000]  其實粗練是好的
[00:13:35.000 --> 00:13:36.000]  對我們的身體來說
[00:13:36.000 --> 00:13:39.000]  是否會健康的
[00:13:39.000 --> 00:13:42.000]  但是為什麼要粗練我們的靈命呢
[00:13:42.000 --> 00:13:44.000]  粗練
[00:13:44.000 --> 00:13:46.000]  身體好
[00:13:46.000 --> 00:13:48.000]  你的人就健康一點
[00:13:48.000 --> 00:13:49.000]  少一點病痛
[00:13:49.000 --> 00:13:50.000]  是否
[00:13:50.000 --> 00:13:51.000]  個人就精神爽利一點
[00:13:51.000 --> 00:13:53.000]  是否
[00:13:53.000 --> 00:13:55.000]  靈命好
[00:13:55.000 --> 00:13:56.000]  按經文說
[00:13:56.000 --> 00:13:59.000]  你不單止今生
[00:13:59.000 --> 00:14:02.000]  會過得開心一點
[00:14:02.000 --> 00:14:03.000]  而且
[00:14:03.000 --> 00:14:04.000]  這個生命
[00:14:04.000 --> 00:14:09.000]  可以帶到你下去永恆
[00:14:09.000 --> 00:14:12.000]  當我們粗練靈命的時候
[00:14:12.000 --> 00:14:13.000]  當信仰
[00:14:13.000 --> 00:14:15.000]  你放在你的生活當中
[00:14:15.000 --> 00:14:18.000]  你去走出來
[00:14:18.000 --> 00:14:19.000]  將來你回到天家
[00:14:19.000 --> 00:14:24.000]  應該都是這堆東西
[00:14:24.000 --> 00:14:26.000]  其實你正在準備你自己
[00:14:26.000 --> 00:14:27.000]  聖經說很多
[00:14:27.000 --> 00:14:30.000]  我們是等候耶穌再回來
[00:14:30.000 --> 00:14:31.000]  耶穌回來的世界
[00:14:31.000 --> 00:14:34.000]  其實將會被轉變
[00:14:34.000 --> 00:14:35.000]  所以說粗練
[00:14:35.000 --> 00:14:37.000]  竟然你將這個道
[00:14:37.000 --> 00:14:39.000]  放在你的生命當中的時候
[00:14:39.000 --> 00:14:40.000]  那個粗練
[00:14:40.000 --> 00:14:43.000]  其實對你的生命
[00:14:43.000 --> 00:14:45.000]  是有永恆的果效
[00:14:45.000 --> 00:14:48.000]  你今天就可以嘗到
[00:14:48.000 --> 00:14:49.000]  當然我想
[00:14:49.000 --> 00:14:51.000]  這個最大的困難
[00:14:51.000 --> 00:14:52.000]  是粗練
[00:14:52.000 --> 00:14:54.000]  特別是這些熟練的粗練
[00:14:54.000 --> 00:14:57.000]  是什麼呢
[00:14:57.000 --> 00:15:00.000]  果效是很久的
[00:15:00.000 --> 00:15:05.000]  最麻煩的
[00:15:05.000 --> 00:15:06.000]  即是今時今日
[00:15:06.000 --> 00:15:09.000]  我們活在的世界就是
[00:15:09.000 --> 00:15:13.000]  instant messaging
[00:15:13.000 --> 00:15:15.000]  那間
[00:15:15.000 --> 00:15:17.000]  沒有位置我就去另一間
[00:15:17.000 --> 00:15:19.000]  我們很多事情都是
[00:15:19.000 --> 00:15:20.000]  我們很想
[00:15:20.000 --> 00:15:25.000]  立刻就有回報
[00:15:25.000 --> 00:15:26.000]  這間服務得不好
[00:15:26.000 --> 00:15:28.000]  我就去另一間
[00:15:28.000 --> 00:15:29.000]  我們在文化
[00:15:29.000 --> 00:15:31.000]  一直去孕育我們
[00:15:31.000 --> 00:15:34.000]  其實就是這樣
[00:15:34.000 --> 00:15:36.000]  但是熟練的粗練
[00:15:36.000 --> 00:15:39.000]  其實和很多的粗練一樣
[00:15:39.000 --> 00:15:41.000]  是什麼呢
[00:15:41.000 --> 00:15:44.000]  要有個目標
[00:15:44.000 --> 00:15:46.000]  量力而為
[00:15:46.000 --> 00:15:48.000]  你不要一來到
[00:15:48.000 --> 00:15:50.000]  我聽過
[00:15:50.000 --> 00:15:51.000]  一個月之內
[00:15:51.000 --> 00:15:53.000]  要看完整本聖經
[00:15:53.000 --> 00:15:55.000]  這個目標是很好的
[00:15:55.000 --> 00:15:57.000]  不過我心裏面就覺得
[00:15:57.000 --> 00:15:59.000]  多數都不行
[00:15:59.000 --> 00:16:02.000]  我試過有一個弟兄
[00:16:02.000 --> 00:16:04.000]  我初信主的時候回教會
[00:16:04.000 --> 00:16:05.000]  很火熱
[00:16:05.000 --> 00:16:07.000]  很愛主
[00:16:07.000 --> 00:16:09.000]  他說我今年
[00:16:09.000 --> 00:16:10.000]  要帶五十個人信耶穌
[00:16:10.000 --> 00:16:11.000]  我心想
