
[00:00:00.000 --> 00:00:03.900]  信耶穌得永生
[00:06:58.800 --> 00:07:05.800]  祭司撒加里亞和他的太太伊麗莎白
[00:07:05.800 --> 00:07:08.800]  聖經形容夫婦二人在神的面前都是二人
[00:07:08.800 --> 00:07:08.800]  聖經形容夫婦二人在神的面前都是二人
[00:07:08.800 --> 00:07:12.800]  聖經形容他們在神的面前都是二人
[00:07:12.800 --> 00:07:15.800]  他們遵行一切的誡命和禮儀
[00:07:15.800 --> 00:07:17.800]  他們遵行主一切的誡命和禮儀
[00:07:17.800 --> 00:07:20.800]  無可指責
[00:07:20.800 --> 00:07:22.800]  二人在聖殿裡面侍奉
[00:07:22.800 --> 00:07:24.800]  夫婦二人在聖殿裡面侍奉
[00:07:24.800 --> 00:07:27.800]  等同今天在教會裡面全職的傳道人
[00:07:27.800 --> 00:07:29.800]  等同今天在教會裡面做全職的傳道人
[00:07:29.800 --> 00:07:31.800]  兩個人都被稱為二人
[00:07:31.800 --> 00:07:33.800]  兩個人在神的面前被稱為二人
[00:07:33.800 --> 00:07:36.800]  他們很嚴守一切的禮儀和遵從聖經的教課
[00:07:36.800 --> 00:07:40.800]  他們很嚴守一切的禮儀和遵從聖經的教訓
[00:07:40.800 --> 00:07:43.800]  敬田度日,慎言慮己
[00:07:43.800 --> 00:07:45.800]  敬田度日,慎言慮己
[00:07:45.800 --> 00:07:47.800]  無可指責
[00:07:47.800 --> 00:07:49.800]  從任何角度
[00:07:49.800 --> 00:07:50.800]  從任何角度
[00:07:50.800 --> 00:07:52.800]  他們夫婦二人絕對是信徒
[00:07:52.800 --> 00:07:54.800]  甚至是我們傳道人的榜樣
[00:07:54.800 --> 00:07:56.800]  他們夫婦二人絕對是我們信徒
[00:07:56.800 --> 00:07:57.800]  甚至是我們傳道人的榜樣
[00:07:57.800 --> 00:07:59.800]  或者是以他們的侍奉為榮
[00:07:59.800 --> 00:08:01.800]  或者是以他們的侍奉為榮
[00:08:01.800 --> 00:08:02.800]  以他們的敬田為我們的榜樣
[00:08:02.800 --> 00:08:04.800]  以他們的敬田為我們的榜樣
[00:08:04.800 --> 00:08:06.800]  這樣的人應該得到神的祝福和尊敬
[00:08:06.800 --> 00:08:09.800]  這樣的人應該是得到神和眾人的尊敬的
[00:08:09.800 --> 00:08:11.800]  路加坊一章七節留了一份遺憾
[00:08:11.800 --> 00:08:12.800]  路加坊一章七節留了一份遺憾
[00:08:12.800 --> 00:08:14.800]  但在路加夫婦第一章七節留下一份遺憾
[00:08:14.800 --> 00:08:15.800]  但在路加夫婦第一章七節留下一份遺憾
[00:08:15.800 --> 00:08:17.800]  指示他們沒有孩子
[00:08:17.800 --> 00:08:18.800]  因為伊麗莎白不生育
[00:08:18.800 --> 00:08:19.800]  指示他們沒有孩子
[00:08:19.800 --> 00:08:20.800]  因為伊麗莎白不生育
[00:08:20.800 --> 00:08:21.800]  因為伊麗莎白不生育
[00:08:21.800 --> 00:08:22.800]  因為伊麗莎白不生育
[00:08:22.800 --> 00:08:23.800]  因為伊麗莎白不生育
[00:08:23.800 --> 00:08:24.800]  因為伊麗莎白不生育
[00:08:24.800 --> 00:08:25.800]  兩個人又年紀老邁了
[00:08:25.800 --> 00:08:26.800]  兩個人又年紀老邁了
[00:08:26.800 --> 00:08:27.800]  兩個人又年紀老邁了
[00:08:27.800 --> 00:08:40.800]  他不是我們今天所思想的那種不生育
[00:08:40.800 --> 00:08:42.800]  他不是我們今天所思想的那種不生育
[00:08:42.800 --> 00:08:43.800]  他不是我們今天所思想的那種不生育
[00:08:43.800 --> 00:08:44.800]  現代的年輕人覺得
[00:08:44.800 --> 00:08:45.800]  現代的年輕人覺得
[00:08:45.800 --> 00:08:46.800]  我不想承擔下一代教養的責任
[00:08:46.800 --> 00:08:47.800]  我不想承擔下一代教養的責任
[00:08:47.800 --> 00:08:48.800]  我們不要小朋友
[00:08:48.800 --> 00:08:49.800]  現代的年輕人他覺得
[00:08:49.800 --> 00:08:50.800]  我不想承擔這個教養的責任
[00:08:50.800 --> 00:08:51.800]  我們不要小朋友
[00:08:51.800 --> 00:08:52.800]  現代的年輕人他覺得
[00:08:52.800 --> 00:08:53.800]  我不想承擔這個教養的責任
[00:08:53.800 --> 00:08:54.800]  他就不生小孩了
[00:08:54.800 --> 00:08:55.800]  但在古代你不能夠生育是一種咒詛
[00:08:55.800 --> 00:08:56.800]  但在古代你不能夠生育是一種咒詛
[00:08:56.800 --> 00:08:57.800]  你問我相不相信在基督裡面的豐盛
[00:08:57.800 --> 00:08:58.800]  你問我相不相信在基督裡面的豐盛
[00:08:58.800 --> 00:08:59.800]  我當然相信
[00:08:59.800 --> 00:09:00.800]  你問我相不相信在基督裡面的豐盛
[00:09:00.800 --> 00:09:01.800]  我當然相信
[00:09:01.800 --> 00:09:02.800]  但原來每個人相信在基督裡面的豐盛
[00:09:02.800 --> 00:09:03.800]  但原來每個人相信在基督裡面的豐盛
[00:09:03.800 --> 00:09:04.800]  是有一個清單
[00:09:04.800 --> 00:09:05.800]  是有一個清單
[00:09:05.800 --> 00:09:06.800]  原來每個人相信在基督裡面的豐盛
[00:09:06.800 --> 00:09:07.800]  是有一個清單
[00:09:07.800 --> 00:09:08.800]  只要上帝定時供應我這份清單
[00:09:08.800 --> 00:09:09.800]  只要上帝定時供應我這份清單
[00:09:09.800 --> 00:09:10.800]  滿足我的需要
[00:09:10.800 --> 00:09:11.800]  滿足我的需要
[00:09:11.800 --> 00:09:12.800]  我們就關係良好
[00:09:12.800 --> 00:09:13.800]  我們的關係就良好
[00:09:13.800 --> 00:09:14.800]  一旦我們的期望落差
[00:09:14.800 --> 00:09:15.800]  一旦我們的期望落差
[00:09:15.800 --> 00:09:29.800]  輕則就投訴到底
[00:09:29.800 --> 00:09:30.800]  重則就斷絕邦交
[00:09:30.800 --> 00:09:31.800]  重則就斷絕邦交
[00:09:31.800 --> 00:09:32.800]  或者你覺得牧師你講的很誇張
[00:09:32.800 --> 00:09:33.800]  或者你覺得牧師你講的很誇張
[00:09:33.800 --> 00:09:34.800]  牧師你講話那麼誇張
[00:09:34.800 --> 00:09:35.800]  牧師你講話那麼誇張
[00:09:35.800 --> 00:09:36.800]  但你想想每次當你遇到這些困難
[00:09:36.800 --> 00:09:37.800]  但你想想每次你遇到這些困難
[00:09:37.800 --> 00:09:38.800]  但你想想每次你遇到這些困難
[00:09:38.800 --> 00:09:39.800]  你的禱告失落
[00:09:39.800 --> 00:09:40.800]  你的禱告失落
[00:09:40.800 --> 00:09:41.800]  你的禱告失落
[00:09:41.800 --> 00:09:42.800]  你不預期的情景發生
[00:09:42.800 --> 00:09:43.800]  你不預期的情景發生
[00:09:43.800 --> 00:09:45.800]  你不預期的情景發生
[00:09:45.800 --> 00:09:46.800]  你不預期的情景發生
[00:09:46.800 --> 00:09:47.800]  你不預期的情景發生
[00:09:47.800 --> 00:09:48.800]  你不預期的情景發生
[00:09:48.800 --> 00:09:49.800]  你內心浮現的是什麼
[00:09:49.800 --> 00:09:50.800]  你內心浮現的是什麼
[00:09:50.800 --> 00:09:51.800]  你內心浮現的是什麼
[00:09:51.800 --> 00:09:52.800]  每一天發生的事
[00:09:52.800 --> 00:09:53.800]  每一天有事情發生
[00:09:53.800 --> 00:09:54.800]  你第一時間就打算離開教會
[00:09:54.800 --> 00:09:55.800]  你第一時間就打算離開教會
[00:09:55.800 --> 00:09:56.800]  第一時間就離開教會
[00:09:56.800 --> 00:09:57.800]  第一時間就離開教會
[00:09:57.800 --> 00:09:58.800]  第一時間就離開教會
[00:09:58.800 --> 00:09:59.800]  第一時間就離開教會
[00:09:59.800 --> 00:10:00.800]  第一時間就離開教會
[00:10:00.800 --> 00:10:01.800]  第一時間就離開教會
[00:10:01.800 --> 00:10:02.800]  第一時間就離開教會
[00:10:02.800 --> 00:10:03.800]  第一時間就離開教會
[00:10:03.800 --> 00:10:04.800]  第一時間就離開教會
[00:10:04.800 --> 00:10:05.800]  第一時間就離開教會
[00:10:05.800 --> 00:10:06.800]  第一時間就離開教會
[00:10:06.800 --> 00:10:16.800]  第一時間就離開教會
[00:10:16.800 --> 00:10:40.800]  話題就涉及很多傳道人在那段期間坐牢受苦
[00:10:40.800 --> 00:10:46.800]  我們就問一個問題就是經歷這種苦難以後他們怎麼評論自己的信仰
[00:10:46.800 --> 00:10:50.800]  這位傳道人很巧妙地回答
[00:10:50.800 --> 00:10:55.800]  他說那些為主受苦的同道信仰是怎樣我不能一概而論
[00:10:55.800 --> 00:11:00.800]  這些為主受苦的同道信仰是怎樣我不能一概而論
[00:11:00.800 --> 00:11:01.800]  反而要問的
[00:11:01.800 --> 00:11:02.800]  反而要問的
[00:11:02.800 --> 00:11:04.800]  他坐牢之前的信仰是怎樣
[00:11:04.800 --> 00:11:06.800]  他們坐監之前他們的信仰是怎樣
[00:11:06.800 --> 00:11:07.800]  他們坐監之前他們的信仰是怎樣
[00:11:07.800 --> 00:11:09.800]  他們坐監之前他們的信仰是怎樣
[00:11:09.800 --> 00:11:10.800]  他們坐監之前他們的信仰是怎樣
[00:11:10.800 --> 00:11:11.800]  他們坐監之前他們的信仰是怎樣
[00:11:11.800 --> 00:11:12.800]  他們坐監之前他們的信仰是怎樣
[00:11:12.800 --> 00:11:13.800]  他們坐監之前他們的信仰是怎樣
[00:11:13.800 --> 00:11:14.800]  他們坐監之前他們的信仰是怎樣
[00:11:14.800 --> 00:11:15.800]  他們坐監之前他們的信仰是怎樣
[00:11:15.800 --> 00:11:16.800]  他們坐監之前他們的信仰是怎樣
[00:11:16.800 --> 00:11:17.800]  他們坐監之前他們的信仰是怎樣
[00:11:17.800 --> 00:11:18.800]  他們坐監之前他們的信仰是怎樣
[00:11:18.800 --> 00:11:19.800]  他們坐監之前他們的信仰是怎樣
[00:11:19.800 --> 00:11:20.800]  他們坐監之前他們的信仰是怎樣
[00:11:20.800 --> 00:11:21.800]  他們坐監之前他們的信仰是怎樣
[00:11:21.800 --> 00:11:22.800]  他們坐監之前他們的信仰是怎樣
[00:11:22.800 --> 00:11:23.800]  他們坐監之前他們的信仰是怎樣
[00:11:23.800 --> 00:11:24.800]  他們坐監之前他們的信仰是怎樣
[00:11:24.800 --> 00:11:40.800]  他們坐監之前他們的信仰是怎樣
[00:11:40.800 --> 00:11:43.800]  他們坐監之前他們的信仰是怎樣
[00:11:43.800 --> 00:11:45.800]  他們坐監之前他們的信仰是怎樣
[00:11:45.800 --> 00:11:47.800]  他們坐監之前他們的信仰是怎樣
[00:11:47.800 --> 00:11:49.800]  他們坐監之前他們的信仰是怎樣
[00:11:49.800 --> 00:11:51.800]  他們坐監之前他們的信仰是怎樣
[00:11:51.800 --> 00:11:53.800]  他們坐監之前他們的信仰是怎樣
[00:11:53.800 --> 00:11:54.800]  他們坐監之前他們的信仰是怎樣
[00:11:54.800 --> 00:11:55.800]  他們坐監之前他們的信仰是怎樣
[00:11:55.800 --> 00:11:56.800]  他們坐監之前他們的信仰是怎樣
[00:11:56.800 --> 00:11:57.800]  他們坐監之前他們的信仰是怎樣
[00:11:57.800 --> 00:11:58.800]  他們坐監之前他們的信仰是怎樣
[00:11:58.800 --> 00:11:59.800]  他們坐監之前他們的信仰是怎樣
[00:11:59.800 --> 00:12:00.800]  他們坐監之前他們的信仰是怎樣
[00:12:00.800 --> 00:12:01.800]  他們坐監之前他們的信仰是怎樣
[00:12:01.800 --> 00:12:02.800]  他們坐監之前他們的信仰是怎樣
[00:12:02.800 --> 00:12:03.800]  他們坐監之前他們的信仰是怎樣
[00:12:03.800 --> 00:12:04.800]  他們坐監之前他們的信仰是怎樣
[00:12:04.800 --> 00:12:05.800]  他們坐監之前他們的信仰是怎樣
[00:12:05.800 --> 00:12:06.800]  他們坐監之前他們的信仰是怎樣
[00:12:06.800 --> 00:12:07.800]  他們坐監之前他們的信仰是怎樣
[00:12:07.800 --> 00:12:08.800]  他們坐監之前他們的信仰是怎樣
[00:12:08.800 --> 00:12:25.040]  他們坐監之前他們的信仰是怎樣
[00:12:25.040 --> 00:12:26.040]  他們坐監之前他們的信仰是怎樣
[00:12:26.040 --> 00:12:27.040]  他們坐監之前他們的信仰是怎樣
[00:12:27.040 --> 00:12:28.040]  他們坐監之前他們的信仰是怎樣
[00:12:28.040 --> 00:12:29.040]  他們坐監之前他們的信仰是怎樣
[00:12:29.040 --> 00:12:30.040]  他們坐監之前他們的信仰是怎樣
[00:12:30.040 --> 00:12:31.040]  他們坐監之前他們的信仰是怎樣
[00:12:31.040 --> 00:12:32.040]  他們坐監之前他們的信仰是怎樣
[00:12:32.040 --> 00:12:33.040]  他們坐監之前他們的信仰是怎樣
[00:12:33.040 --> 00:12:34.040]  他們坐監之前他們的信仰是怎樣
[00:12:34.040 --> 00:12:35.040]  他們坐監之前他們的信仰是怎樣
[00:12:35.040 --> 00:12:36.040]  他們坐監之前他們的信仰是怎樣
[00:12:36.040 --> 00:12:37.040]  他們坐監之前他們的信仰是怎樣
[00:12:37.040 --> 00:12:38.040]  他們坐監之前他們的信仰是怎樣
[00:12:38.040 --> 00:12:39.040]  他們坐監之前他們的信仰是怎樣
[00:12:39.040 --> 00:12:40.040]  他們坐監之前他們的信仰是怎樣
[00:12:40.040 --> 00:12:41.040]  他們坐監之前他們的信仰是怎樣
[00:12:41.040 --> 00:12:42.040]  他們坐監之前他們的信仰是怎樣
[00:12:42.040 --> 00:12:43.040]  他們坐監之前他們的信仰是怎樣
[00:12:43.040 --> 00:12:44.040]  他們坐監之前他們的信仰是怎樣
[00:12:44.040 --> 00:12:45.040]  他們坐監之前他們的信仰是怎樣
[00:12:45.040 --> 00:12:46.040]  他們坐監之前他們的信仰是怎樣
[00:12:46.040 --> 00:12:47.040]  他們坐監之前他們的信仰是怎樣
[00:12:47.040 --> 00:12:48.040]  他們坐監之前他們的信仰是怎樣
[00:12:48.040 --> 00:12:49.040]  他們坐監之前他們的信仰是怎樣
[00:12:49.040 --> 00:12:50.040]  他們坐監之前他們的信仰是怎樣
[00:12:50.040 --> 00:12:51.040]  他們坐監之前他們的信仰是怎樣
[00:12:51.040 --> 00:12:52.040]  他們坐監之前他們的信仰是怎樣
[00:12:52.040 --> 00:12:53.040]  他們坐監之前他們的信仰是怎樣
[00:12:53.040 --> 00:13:10.120]  他們坐監之前他們的信仰是怎樣
[00:13:10.120 --> 00:13:16.120]  他們坐監之前他們的信仰是怎樣
[00:13:16.120 --> 00:13:17.120]  他們坐監之前他們的信仰是怎樣
[00:13:17.120 --> 00:13:18.120]  他們坐監之前他們的信仰是怎樣
[00:13:18.120 --> 00:13:19.120]  他們坐監之前他們的信仰是怎樣
[00:13:19.120 --> 00:13:20.120]  他們坐監之前他們的信仰是怎樣
[00:13:20.120 --> 00:13:21.120]  他們坐監之前他們的信仰是怎樣
[00:13:21.120 --> 00:13:22.120]  他們坐監之前他們的信仰是怎樣
[00:13:22.120 --> 00:13:23.120]  他們坐監之前他們的信仰是怎樣
[00:13:23.120 --> 00:13:24.120]  他們坐監之前他們的信仰是怎樣
[00:13:24.120 --> 00:13:25.120]  他們坐監之前他們的信仰是怎樣
[00:13:25.120 --> 00:13:26.120]  他們坐監之前他們的信仰是怎樣
[00:13:26.120 --> 00:13:27.120]  他們坐監之前他們的信仰是怎樣
