
[00:00:00.000 --> 00:00:09.000]  過去兩晚我們思想祭司的召命
[00:13:21.000 --> 00:13:25.000]  因為他是天地的主
[00:13:25.000 --> 00:13:29.000]  詩篇第二篇的典故
[00:13:29.000 --> 00:13:31.000]  你能串通這些經文嗎?
[00:13:31.000 --> 00:13:34.000]  外邦為甚麼爭鬧
[00:13:34.000 --> 00:13:40.000]  萬民為甚麼謀算虛妄的事
[00:13:40.000 --> 00:13:45.000]  所以耶穌基督論到他的身份
[00:13:45.000 --> 00:13:48.000]  在比拉多的面前
[00:13:48.000 --> 00:13:52.000]  他不是含糊其詞
[00:13:52.000 --> 00:13:54.000]  知吾以對
[00:13:54.000 --> 00:13:56.000]  你說是就是
[00:13:56.000 --> 00:13:57.000]  你說不是就不是
[00:13:57.000 --> 00:13:59.000]  我沒有說過任何東西
[00:13:59.000 --> 00:14:00.000]  我保持緘默
[00:14:00.000 --> 00:14:02.000]  我要我的律師
[00:14:02.000 --> 00:14:03.000]  不是
[00:14:03.000 --> 00:14:07.000]  主耶穌說:我為此而生
[00:14:07.000 --> 00:14:10.000]  不過耶穌基督的一生
[00:14:10.000 --> 00:14:14.000]  就是要扭轉猶太人
[00:14:14.000 --> 00:14:15.000]  或者所有人
[00:14:15.000 --> 00:14:17.000]  包括你和我在內
[00:14:17.000 --> 00:14:22.000]  對王權先入為主的觀念
[00:14:22.000 --> 00:14:26.000]  我們作王就要來爭戰
[00:14:26.000 --> 00:14:28.000]  就要來抗爭
[00:14:28.000 --> 00:14:30.000]  我們就要改變
[00:14:30.000 --> 00:14:33.000]  我們就要打敗我們的敵人
[00:14:33.000 --> 00:14:38.000]  所以馬可福音第十章
[00:14:38.000 --> 00:14:44.000]  另一段主耶穌論到君王的經文
[00:14:44.000 --> 00:14:46.000]  你有聖經在手嗎?
[00:14:46.000 --> 00:14:48.000]  我們翻開
[00:14:48.000 --> 00:14:51.000]  一起來讀
[00:14:51.000 --> 00:14:55.000]  馬可福音第十章
[00:14:55.000 --> 00:15:01.000]  四十二節到四十五節
[00:15:01.000 --> 00:15:05.000]  馬可福音第十章
[00:15:05.000 --> 00:15:09.000]  四十二節到四十五節
[00:15:09.000 --> 00:15:11.000]  我們一起讀
[00:15:31.000 --> 00:15:33.000]  在你們中間誰願為大
[00:15:33.000 --> 00:15:35.000]  就必作你們的傭人
[00:15:35.000 --> 00:15:39.000]  在你們中間誰願為首
[00:15:39.000 --> 00:15:42.000]  就必作眾人的服人
[00:15:42.000 --> 00:15:44.000]  因為人子來
[00:15:44.000 --> 00:15:47.000]  並不是要受人的服侍
[00:15:47.000 --> 00:15:49.000]  乃是要服侍人
[00:15:49.000 --> 00:15:51.000]  並且要寫命
[00:15:51.000 --> 00:15:55.000]  作多人的屬教
[00:15:55.000 --> 00:15:57.000]  君王
[00:15:57.000 --> 00:16:00.000]  我們馬上就可以背下去
[00:16:00.000 --> 00:16:03.000]  為尊為大為首
[00:16:03.000 --> 00:16:05.000]  馬太福音二十章還加上
[00:16:05.000 --> 00:16:10.000]  為主治理操權管束
[00:16:10.000 --> 00:16:14.000]  這是所有人一聽到君王這兩個字
[00:16:14.000 --> 00:16:24.000]  馬上可以想到理所當然的事實
[00:16:24.000 --> 00:16:29.000]  主耶穌卻在這裡說了四個字
[00:16:29.000 --> 00:16:31.000]  哪四個字?
[00:16:31.000 --> 00:16:36.000]  「不是這樣」
[00:16:36.000 --> 00:16:42.000]  主耶穌親口顛覆我們對皇權
[00:16:42.000 --> 00:16:49.000]  那個先入為主的認知
[00:16:49.000 --> 00:16:51.000]  真是說君王
[00:16:51.000 --> 00:16:52.000]  不是這樣的
[00:16:52.000 --> 00:16:54.000]  是誰說的?
[00:16:54.000 --> 00:16:59.000]  是宇宙萬物獨一的主宰
[00:16:59.000 --> 00:17:02.000]  耶穌基督說的
[00:17:02.000 --> 00:17:07.000]  是祂才知道什麼是真正的皇權
[00:17:07.000 --> 00:17:09.000]  懂不懂得這樣看?
[00:17:09.000 --> 00:17:11.000]  不是祂來到這個世界上
[00:17:11.000 --> 00:17:17.000]  要fit入我們對君王的概念
[00:17:17.000 --> 00:17:20.000]  對著這幅相都很相似
[00:17:20.000 --> 00:17:21.000]  都很威風
[00:17:21.000 --> 00:17:24.000]  其實是奴 不是
[00:17:24.000 --> 00:17:25.000]  反過來
[00:17:25.000 --> 00:17:30.000]  是主耶穌來到define
[00:17:30.000 --> 00:17:34.000]  給皇一個definition
[00:17:34.000 --> 00:17:36.000]  什麼是真正的君王
[00:17:36.000 --> 00:17:38.000]  主耶穌說「不是這樣」
[00:17:38.000 --> 00:17:39.000]  很清楚
[00:17:39.000 --> 00:17:43.000]  你很熟悉的經文
[00:17:43.000 --> 00:17:46.000]  地上的國
[00:17:46.000 --> 00:17:48.000]  地上的政治
[00:17:48.000 --> 00:17:51.000]  我第一晚已經說了
[00:17:51.000 --> 00:17:53.000]  如果主呼召你
[00:17:53.000 --> 00:17:55.000]  差遣你
[00:17:55.000 --> 00:17:57.000]  你加入政黨
[00:17:57.000 --> 00:17:59.000]  你加入政府
[00:17:59.000 --> 00:18:00.000]  沒問題
[00:18:00.000 --> 00:18:05.000]  你履行上主的召命
[00:18:05.000 --> 00:18:08.000]  你能夠帶來復興
[00:18:08.000 --> 00:18:12.000]  重建社會公義的制度
[00:18:12.000 --> 00:18:14.000]  帶來真普選
[00:18:14.000 --> 00:18:15.000]  感謝主
[00:18:15.000 --> 00:18:19.000]  尚為小事
[00:18:19.000 --> 00:18:21.000]  你昨晚不在
[00:18:21.000 --> 00:18:23.000]  你可能覺得我很驕傲
[00:18:23.000 --> 00:18:25.000]  不過這是聖經的教導
[00:18:25.000 --> 00:18:26.000]  你聽得明白嗎?
[00:18:26.000 --> 00:18:28.000]  你掌握得到嗎?
[00:18:28.000 --> 00:18:30.000]  然後我們來聽
[00:18:30.000 --> 00:18:32.000]  主耶穌在這裡
[00:18:32.000 --> 00:18:37.000]  不是否定皇權
[00:18:37.000 --> 00:18:39.000]  不是叫祂的門徒
[00:18:39.000 --> 00:18:45.000]  你千萬不要追求做首領
[00:18:45.000 --> 00:18:49.000]  做大
[00:18:49.000 --> 00:18:52.000]  神學院要選新院長
[00:18:52.000 --> 00:18:54.000]  每個人都推
[00:18:54.000 --> 00:18:56.000]  每個人都不做
[00:18:56.000 --> 00:18:59.000]  最多只是做副院長
[00:18:59.000 --> 00:19:01.000]  圓空院長的位置
[00:19:01.000 --> 00:19:03.000]  耶穌基督才是
[00:19:03.000 --> 00:19:04.000]  你這樣讀
[00:19:04.000 --> 00:19:05.000]  你又讀不到
[00:19:05.000 --> 00:19:09.000]  耶穌在這裡對祂的門徒說什麼?
[00:19:09.000 --> 00:19:13.000]  「不是這樣」只是上半
[00:19:13.000 --> 00:19:15.000]  你不要停在那裡
[00:19:15.000 --> 00:19:16.000]  你停在那裡
[00:19:16.000 --> 00:19:18.000]  你就虛偽了
[00:19:18.000 --> 00:19:20.000]  教會牧師找你做執事
[00:19:20.000 --> 00:19:22.000]  「哎呀!不是這樣」
[00:19:22.000 --> 00:19:25.000]  其實都不知多恨
[00:19:25.000 --> 00:19:26.000]  不是
[00:19:26.000 --> 00:19:27.000]  你聽清楚主的教導
[00:19:27.000 --> 00:19:29.000]  怎樣做君王
[00:19:29.000 --> 00:19:35.000]  「你們中間誰願為大?」
[00:19:35.000 --> 00:19:40.000]  「在你們中間誰願為首?」
[00:19:40.000 --> 00:19:42.000]  做不做得?
[00:19:42.000 --> 00:19:44.000]  做得
[00:19:44.000 --> 00:19:46.000]  誰可以做?
[00:19:46.000 --> 00:19:49.000]  誰?
[00:19:49.000 --> 00:19:52.000]  主耶穌沒有說只有一個
[00:19:52.000 --> 00:19:54.000]  你們好好的
[00:19:54.000 --> 00:19:56.000]  要不就抽籤
[00:19:56.000 --> 00:19:58.000]  要不就退出
[00:19:58.000 --> 00:19:59.000]  要不就協商
[00:19:59.000 --> 00:20:01.000]  要不就投票
[00:20:01.000 --> 00:20:03.000]  要不就摧毀其他那些
[00:20:03.000 --> 00:20:06.000]  李世民、袁武門之鞭
[00:20:06.000 --> 00:20:07.000]  不是
[00:20:07.000 --> 00:20:11.000]  你要很小心聽聖經的教導
[00:20:11.000 --> 00:20:16.000]  因為我們那些先入為主的習慣
[00:20:16.000 --> 00:20:19.000]  壟斷了我們聽不到聖經
[00:20:19.000 --> 00:20:21.000]  只聽到自己
[00:20:21.000 --> 00:20:24.000]  主耶穌說「誰想?」
[00:20:24.000 --> 00:20:27.000]  如果主耶穌今天在我們中間問「誰想?」
[00:20:27.000 --> 00:20:29.000]  每個人都可以舉手
[00:20:29.000 --> 00:20:31.000]  為什麼?
[00:20:31.000 --> 00:20:32.000]  因為主耶穌說
[00:20:32.000 --> 00:20:37.000]  「誰願為大,就必作你們的傭人」
[00:20:37.000 --> 00:20:46.000]  「誰願為首,就必作眾人的僕人」
[00:20:46.000 --> 00:20:50.000]  聽到「你們的傭人」嗎?
[00:20:50.000 --> 00:20:54.000]  「眾人的僕人」
[00:20:54.000 --> 00:20:56.000]  有兩個分別
[00:20:56.000 --> 00:21:04.000]  由「你們」擴展到「眾人」
[00:21:04.000 --> 00:21:13.000]  由「傭人」擴大到「僕人」
[00:21:13.000 --> 00:21:16.000]  可以做領袖的
[00:21:16.000 --> 00:21:20.000]  可以羨慕做首領的
[00:21:20.000 --> 00:21:22.000]  可以做大的
[00:21:22.000 --> 00:21:25.000]  但是怎麼做?
[00:21:25.000 --> 00:21:29.000]  我先舉一個未必很貼切的例子
[00:21:29.000 --> 00:21:31.000]  不過這真是一個事實
[00:21:31.000 --> 00:21:37.000]  在家裏,誰最大?
[00:21:37.000 --> 00:21:41.000]  那個經常坐著看電視的人
[00:21:41.000 --> 00:21:44.000]  你心目中不會尊敬他
[00:21:44.000 --> 00:21:46.000]  你尊敬誰?
[00:21:46.000 --> 00:21:48.000]  就是那個下班回來
[00:21:48.000 --> 00:21:52.000]  衣服還沒換就衝進廚房洗東西
[00:21:52.000 --> 00:21:54.000]  就煮飯
[00:21:54.000 --> 00:21:56.000]  就清潔
[00:21:56.000 --> 00:21:57.000]  就洗衣服
[00:21:57.000 --> 00:21:59.000]  一邊做事,一邊叫別人
[00:21:59.000 --> 00:22:01.000]  一眼關七
[00:22:01.000 --> 00:22:02.000]  人人都睡覺了
[00:22:02.000 --> 00:22:05.000]  他還說我要預備明天
[00:22:05.000 --> 00:22:13.000]  「你們中間誰願為大,就必作你們的傭人」
[00:22:13.000 --> 00:22:15.000]  在我們每一個家裏
[00:22:15.000 --> 00:22:18.000]  其實我們明白這句說話
[00:22:18.000 --> 00:22:20.000]  所以弟兄們沒得爭
[00:22:20.000 --> 00:22:24.000]  我是頭,你找笨
[00:22:24.000 --> 00:22:28.000]  太太說我是頸,你轉哪邊?
[00:22:28.000 --> 00:22:30.000]  不是,聖經完全不是這樣教的
[00:22:30.000 --> 00:22:34.000]  你去爭,你就去爭洗碗
[00:22:34.000 --> 00:22:36.000]  講完道回家
[00:22:36.000 --> 00:22:38.000]  還要去看哪隻碗沒洗
[00:22:38.000 --> 00:22:39.000]  已經洗完了
[00:22:39.000 --> 00:22:42.000]  原來還有第二步功夫要做
[00:22:42.000 --> 00:22:43.000]  我很久都不知道
[00:22:43.000 --> 00:22:48.000]  我常常都以為碗是自己會爬回櫃子上
[00:22:48.000 --> 00:22:50.000]  是有人放上去的
[00:22:50.000 --> 00:22:51.000]  誰放?
[00:22:51.000 --> 00:22:53.000]  不是你就是我
[00:22:53.000 --> 00:22:54.000]  我很累了
[00:22:54.000 --> 00:22:56.000]  回家都沒有杯茶等著我
[00:22:56.000 --> 00:23:00.000]  沒有的,等著你就是那些沒放上櫃子的碗
[00:23:00.000 --> 00:23:02.000]  那你做不做大?
[00:23:02.000 --> 00:23:05.000]  感謝主,我做小的了
[00:23:05.000 --> 00:23:07.000]  你明白嗎?
[00:23:07.000 --> 00:23:10.000]  多人爭做大
[00:23:10.000 --> 00:23:13.000]  視乎你爭甚麼
[00:23:13.000 --> 00:23:15.000]  你爭話事
[00:23:15.000 --> 00:23:17.000]  你爭操權
[00:23:17.000 --> 00:23:20.000]  你爭會裡面夠不夠票
[00:23:20.000 --> 00:23:22.000]  你死我活
[00:23:22.000 --> 00:23:24.000]  成王敗寇
[00:23:24.000 --> 00:23:26.000]  剷除異己
[00:23:26.000 --> 00:23:28.000]  順我者昌
[00:23:28.000 --> 00:23:30.000]  你一直背下去,其實你懂的
[00:23:30.000 --> 00:23:33.000]  耶穌說,不是這樣
[00:23:33.000 --> 00:23:35.000]  爭甚麼?
[00:23:35.000 --> 00:23:37.000]  一回到家,一家三口
[00:23:37.000 --> 00:23:39.000]  搶著進廚房裡洗碗
[00:23:39.000 --> 00:23:41.000]  多快樂
[00:23:41.000 --> 00:23:43.000]  你試過沒有?
[00:23:43.000 --> 00:23:45.000]  沒有,一個搶廁所
[00:23:45.000 --> 00:23:46.000]  一個搶電視
[00:23:46.000 --> 00:23:49.000]  剩下那個真正偉大的
[00:23:49.000 --> 00:23:51.000]  他就站在廚房裡
[00:23:51.000 --> 00:23:53.000]  做所有家務
[00:23:53.000 --> 00:23:55.000]  這是耶穌的吩咐
[00:23:55.000 --> 00:23:57.000]  所以馬丁路德說
[00:23:57.000 --> 00:23:59.000]  真正的修煉
[00:23:59.000 --> 00:24:01.000]  屬靈生命的場景
[00:24:01.000 --> 00:24:03.000]  不是修道院,是廚房
[00:24:03.000 --> 00:24:05.000]  有沒有聽過他這樣說?
