
[00:00:00.000 --> 00:00:03.000]  今天我們看周圍的世界
[00:02:14.000 --> 00:02:16.000]  就是這麼凶險的環境
[00:02:16.000 --> 00:02:20.000]  在教會裏面其實我們都不容易
[00:02:20.000 --> 00:02:24.000]  過去幾年香港的教會都沒有增長
[00:02:24.000 --> 00:02:27.000]  而且青少年是大量的流失
[00:02:27.000 --> 00:02:29.000]  尤其是一上到大學
[00:02:29.000 --> 00:02:32.000]  他很多時候就散了
[00:02:32.000 --> 00:02:35.000]  為什麼我們有Avana呢
[00:02:35.000 --> 00:02:37.000]  我二十多年前就開始Avana
[00:02:37.000 --> 00:02:39.000]  Avana的小朋友從小到大
[00:02:39.000 --> 00:02:42.000]  他在大學上到大學之後
[00:02:42.000 --> 00:02:45.000]  他的信仰、他的生活、他的道德
[00:02:45.000 --> 00:02:47.000]  是保持得最好的
[00:02:47.000 --> 00:02:49.000]  這個是統計出來的
[00:02:49.000 --> 00:02:54.000]  很多基督徒面對這麼凶險的環境
[00:02:54.000 --> 00:02:56.000]  就有一種絕望的感覺
[00:02:56.000 --> 00:02:58.000]  我怎樣應付這個大環境
[00:02:58.000 --> 00:02:59.000]  沒有辦法
[00:02:59.000 --> 00:03:01.000]  甚至有一種放棄
[00:03:01.000 --> 00:03:03.000]  甚至有些人說我不生小孩了
[00:03:03.000 --> 00:03:05.000]  因為生小孩這麼麻煩
[00:03:05.000 --> 00:03:08.000]  我們基督徒怎樣面對這個世界
[00:03:08.000 --> 00:03:10.000]  我們教會
[00:03:10.000 --> 00:03:13.000]  耶穌基督的教會怎樣面對這個世界
[00:03:13.000 --> 00:03:15.000]  這是我們要說的問題
[00:03:15.000 --> 00:03:17.000]  我要告訴大家
[00:03:17.000 --> 00:03:19.000]  今天從這段聖經裡面
[00:03:19.000 --> 00:03:21.000]  你看到教會的使命
[00:03:21.000 --> 00:03:24.000]  教會的權柄和教會的結局
[00:03:24.000 --> 00:03:26.000]  結局很重要
[00:03:26.000 --> 00:03:27.000]  Destiny
[00:03:27.000 --> 00:03:29.000]  我們要看到我們的Mission
[00:03:29.000 --> 00:03:30.000]  我們的Authority
[00:03:30.000 --> 00:03:32.000]  我們的Destiny
[00:03:32.000 --> 00:03:34.000]  這段經文告訴我們
[00:03:34.000 --> 00:03:35.000]  教會一定得勝
[00:03:35.000 --> 00:03:36.000]  耶穌基督應許說
[00:03:36.000 --> 00:03:39.000]  教會不會死不會失敗
[00:03:39.000 --> 00:03:41.000]  這段經文要鼓勵我們
[00:03:41.000 --> 00:03:43.000]  勇敢地參與教會的建立
[00:03:43.000 --> 00:03:45.000]  全印堂
[00:03:45.000 --> 00:03:47.000]  10月是猜拳月
[00:03:47.000 --> 00:03:49.000]  今天是第一個主日
[00:03:49.000 --> 00:03:51.000]  我希望今天整個話要激勵你
[00:03:51.000 --> 00:03:52.000]  讓你看到
[00:03:52.000 --> 00:03:54.000]  你是有一個榮耀的使命
[00:03:54.000 --> 00:03:57.000]  而且你一定一定贏
[00:03:57.000 --> 00:03:59.000]  如果你投資
[00:03:59.000 --> 00:04:00.000]  有隻股票一定贏
[00:04:00.000 --> 00:04:01.000]  你買不買
[00:04:01.000 --> 00:04:02.000]  一定贏
[00:04:02.000 --> 00:04:03.000]  買吧
[00:04:03.000 --> 00:04:04.000]  但沒有這隻股票
[00:04:04.000 --> 00:04:06.000]  但是
[00:04:06.000 --> 00:04:07.000]  如果你教會的話
[00:04:07.000 --> 00:04:08.000]  你知道一定贏
[00:04:08.000 --> 00:04:09.000]  因為耶穌基督說
[00:04:09.000 --> 00:04:12.000]  陰間的權勢不能勝過他
[00:04:12.000 --> 00:04:15.000]  今天是一個很厲害的日子
[00:04:15.000 --> 00:04:17.000]  因為今天神的話語
[00:04:17.000 --> 00:04:18.000]  如果你吸收到
[00:04:18.000 --> 00:04:20.000]  對你的生命完全改變
[00:04:20.000 --> 00:04:22.000]  首先我們來看看
[00:04:22.000 --> 00:04:24.000]  這段經文的背景
[00:04:24.000 --> 00:04:26.000]  馬太福音15章告訴我們
[00:04:26.000 --> 00:04:28.000]  我們今天看16章
[00:04:28.000 --> 00:04:30.000]  但如果去前一章
[00:04:30.000 --> 00:04:32.000]  就會看到耶穌基督在推羅西頓
[00:04:32.000 --> 00:04:33.000]  這個愛邦人的地方
[00:04:33.000 --> 00:04:36.000]  醫治了一個被鬼扶的女孩子
[00:04:36.000 --> 00:04:38.000]  然後回到加利利的海邊
[00:04:38.000 --> 00:04:41.000]  東北仍然是愛邦人的地方
[00:04:41.000 --> 00:04:42.000]  醫治了很多人
[00:04:42.000 --> 00:04:43.000]  餵飽了四千人
[00:04:43.000 --> 00:04:45.000]  所以一直都是愛邦人的地方
[00:04:45.000 --> 00:04:49.000]  他來到第16章13到17節
[00:04:49.000 --> 00:04:51.000]  剛才我們讀過了
[00:04:51.000 --> 00:04:54.000]  耶穌基督和門徒
[00:04:54.000 --> 00:04:57.000]  來到蓋薩尼亞肥納比
[00:04:57.000 --> 00:04:58.000]  這個地方
[00:04:58.000 --> 00:04:59.000]  問門徒
[00:04:59.000 --> 00:05:00.000]  印紙
[00:05:00.000 --> 00:05:01.000]  他們說我是誰
[00:05:01.000 --> 00:05:02.000]  門徒說
[00:05:02.000 --> 00:05:04.000]  有人說你是施洗藥行
[00:05:04.000 --> 00:05:06.000]  說你是以利亞或者耶利米
[00:05:06.000 --> 00:05:09.000]  或者仙之類的其中一位
[00:05:09.000 --> 00:05:11.000]  耶穌基督就問他們
[00:05:11.000 --> 00:05:14.000]  你們說我是誰
[00:05:14.000 --> 00:05:16.000]  彼得就說
[00:05:16.000 --> 00:05:18.000]  你是基督永生神的兒子
[00:05:18.000 --> 00:05:19.000]  耶穌對他說
[00:05:19.000 --> 00:05:21.000]  約拿的兒子西門你是有福
[00:05:21.000 --> 00:05:23.000]  因為這個不是人指示你的
[00:05:23.000 --> 00:05:25.000]  是上帝啟示給你的
[00:05:25.000 --> 00:05:27.000]  這段對話發生在
[00:05:27.000 --> 00:05:29.000]  耶穌基督的侍奉人生中
[00:05:29.000 --> 00:05:31.000]  一個很重要的時刻
[00:05:31.000 --> 00:05:33.000]  耶穌經過三年的傳道
[00:05:33.000 --> 00:05:34.000]  接近尾聲
[00:05:34.000 --> 00:05:37.000]  結果是完全被棄絕
[00:05:37.000 --> 00:05:39.000]  不知道在在東的傳道人
[00:05:39.000 --> 00:05:41.000]  只有衛冕和我
[00:05:41.000 --> 00:05:42.000]  或者有其他弟兄姊妹
[00:05:42.000 --> 00:05:44.000]  好像衛雄都做了很多年
[00:05:44.000 --> 00:05:46.000]  差不多都是傳道人
[00:05:46.000 --> 00:05:48.000]  有時候做了幾十年
[00:05:48.000 --> 00:05:51.000]  好像沒什麼看頭
[00:05:51.000 --> 00:05:53.000]  過去幾十年為主
[00:05:53.000 --> 00:05:55.000]  好像回到
[00:05:55.000 --> 00:05:57.000]  現在半生過去好像沒什麼看頭
[00:05:57.000 --> 00:05:59.000]  耶穌基督就是這樣
[00:05:59.000 --> 00:06:00.000]  侍奉了三年
[00:06:00.000 --> 00:06:01.000]  完全被棄絕
[00:06:01.000 --> 00:06:02.000]  雖然他行了很多神蹟
[00:06:02.000 --> 00:06:04.000]  醫病講鬼
[00:06:04.000 --> 00:06:06.000]  但是民意逆轉了
[00:06:06.000 --> 00:06:07.000]  以前歡迎他
[00:06:07.000 --> 00:06:09.000]  現在對抗他
[00:06:09.000 --> 00:06:11.000]  以色列從南到北
[00:06:11.000 --> 00:06:15.000]  這位道成肉身的耶穌基督
[00:06:15.000 --> 00:06:17.000]  找不到一個
[00:06:17.000 --> 00:06:20.000]  可以容身的地方
[00:06:20.000 --> 00:06:22.000]  在自己身邊剩下的
[00:06:22.000 --> 00:06:23.000]  就是那十二個門徒
[00:06:23.000 --> 00:06:24.000]  這十二個門徒
[00:06:24.000 --> 00:06:27.000]  究竟認識自己有多少呢
[00:06:27.000 --> 00:06:29.000]  都不太清楚
[00:06:29.000 --> 00:06:32.000]  今天耶穌基督就要問這十二個門徒
[00:06:32.000 --> 00:06:35.000]  究竟你說我是誰
[00:06:35.000 --> 00:06:36.000]  所以弟兄姊妹
[00:06:36.000 --> 00:06:37.000]  你今天要想想
[00:06:37.000 --> 00:06:40.000]  究竟你對耶穌基督的認識有多少
[00:06:40.000 --> 00:06:42.000]  在這一天
[00:06:42.000 --> 00:06:44.000]  他來到蓋薩利亞肥勒比的地方
[00:06:44.000 --> 00:06:46.000]  就問他這個問題
[00:06:46.000 --> 00:06:49.000]  蓋薩利亞肥勒比是什麼地方呢
[00:06:49.000 --> 00:06:58.000]  這個地方其實是一個外邦人住的地方
[00:06:58.000 --> 00:07:00.000]  在加利利海以北
[00:07:00.000 --> 00:07:02.000]  大約四十公里
[00:07:02.000 --> 00:07:04.000]  在黑門山的南邊
[00:07:04.000 --> 00:07:07.000]  即是在黑門山的山底
[00:07:07.000 --> 00:07:10.000]  在這裡你見到黑門山的積雪
[00:07:10.000 --> 00:07:11.000]  中年的積雪
[00:07:11.000 --> 00:07:14.000]  這裡地下有很多泉水湧出來
[00:07:14.000 --> 00:07:18.000]  這些泉水就成為約旦河的源頭
[00:07:18.000 --> 00:07:21.000]  在那裡有一座石山
[00:07:21.000 --> 00:07:24.000]  整塊都是石
[00:07:24.000 --> 00:07:28.000]  希律分封王就在那裡建了座廟
[00:07:28.000 --> 00:07:33.000]  這個廟是用來拜祭羅馬的該撒王
[00:07:33.000 --> 00:07:35.000]  即是當他活神來拜祭他
[00:07:35.000 --> 00:07:38.000]  還有一個偶像叫做Pan
[00:07:38.000 --> 00:07:41.000]  即是拜人又拜神
[00:07:41.000 --> 00:07:43.000]  這個廟
[00:07:43.000 --> 00:07:46.000]  如果你想像自己在這個環境裡
[00:07:46.000 --> 00:07:48.000]  然後聽到耶穌說
[00:07:48.000 --> 00:07:52.000]  我要在這個盤石上建立我的教會
[00:07:52.000 --> 00:07:58.000]  你就會感受到那個意境
[00:07:58.000 --> 00:08:00.000]  這個盤石上建立我的教會
[00:08:00.000 --> 00:08:02.000]  這個盤石是什麼呢?
[00:08:02.000 --> 00:08:05.000]  經過這一段對話之後
[00:08:05.000 --> 00:08:09.000]  接著耶穌就帶著門徒上去山頂那裡
[00:08:09.000 --> 00:08:11.000]  變像
[00:08:11.000 --> 00:08:12.000]  登山變像
[00:08:12.000 --> 00:08:13.000]  記不記得?
[00:08:13.000 --> 00:08:15.000]  他和摩西斯里亞
[00:08:15.000 --> 00:08:19.000]  然後就下山去耶路撒冷
[00:08:19.000 --> 00:08:21.000]  最後一次去耶路撒冷
[00:08:21.000 --> 00:08:24.000]  接受十字架
[00:08:24.000 --> 00:08:27.000]  這個就是背景
[00:08:27.000 --> 00:08:31.000]  耶穌基督就問門徒
[00:08:31.000 --> 00:08:34.000]  基督是永生神的兒子
[00:08:34.000 --> 00:08:37.000]  然後耶穌基督就在第十八節
[00:08:37.000 --> 00:08:39.000]  我們今天要特別看的
[00:08:39.000 --> 00:08:41.000]  我告訴你,你是彼得
[00:08:41.000 --> 00:08:43.000]  我要在這盤石上建立我的教會
[00:08:43.000 --> 00:08:46.000]  死亡的權勢不能勝過他
[00:08:46.000 --> 00:08:49.000]  這短短一句話
[00:08:49.000 --> 00:08:52.000]  有些很重要的東西值得我們思想
[00:08:52.000 --> 00:08:54.000]  我們特別看三個名詞
[00:08:54.000 --> 00:08:56.000]  第一就是我
[00:08:56.000 --> 00:08:58.000]  我要在這裡
[00:08:58.000 --> 00:09:00.000]  第二就是建立
[00:09:00.000 --> 00:09:02.000]  第三就是教會
[00:09:02.000 --> 00:09:03.000]  這三個字
[00:09:03.000 --> 00:09:05.000]  我,教會,建立
[00:09:05.000 --> 00:09:07.000]  我們首先看這個我字
[00:09:07.000 --> 00:09:09.000]  這個我字是誰呢?
[00:09:09.000 --> 00:09:10.000]  是耶穌
[00:09:10.000 --> 00:09:11.000]  耶穌現在在哪裡呢?
[00:09:11.000 --> 00:09:12.000]  在天堂
[00:09:12.000 --> 00:09:14.000]  在天堂在做什麼呢?
[00:09:14.000 --> 00:09:15.000]  不知道
[00:09:15.000 --> 00:09:16.000]  為什麼不知道呢?
[00:09:16.000 --> 00:09:18.000]  因為我沒有上去
[00:09:18.000 --> 00:09:20.000]  你說我沒有飛上去
[00:09:20.000 --> 00:09:21.000]  我不知道
[00:09:21.000 --> 00:09:23.000]  怎麼會知道呢?
[00:09:23.000 --> 00:09:25.000]  聖經有記載
[00:09:25.000 --> 00:09:27.000]  聖經記載耶穌的門徒
[00:09:27.000 --> 00:09:28.000]  使徒約翰
[00:09:28.000 --> 00:09:29.000]  在他九十多歲
[00:09:29.000 --> 00:09:31.000]  就是耶穌升天六十年之後
[00:09:31.000 --> 00:09:34.000]  他在拔摩島那裡
[00:09:34.000 --> 00:09:36.000]  他看到一個異象
[00:09:36.000 --> 00:09:39.000]  看到耶穌基督在天上在做什麼
[00:09:39.000 --> 00:09:43.000]  跟他六十年前被釘十字鎬完全不同
[00:09:43.000 --> 00:09:48.000]  我們來看看使徒約翰看到的耶穌基督是什麼
[00:09:48.000 --> 00:09:52.000]  因為今天耶穌基督也在天上
[00:09:52.000 --> 00:09:54.000]  使徒約翰所看到的
[00:09:54.000 --> 00:09:57.000]  就是今天你和我如果上到天堂會看到的
[00:09:57.000 --> 00:09:59.000]  我們來看看這個我字
[00:09:59.000 --> 00:10:03.000]  這個耶穌基督是一個怎樣的耶穌基督呢?
[00:10:03.000 --> 00:10:07.000]  我又看見在寶座和四個活物中間
[00:10:07.000 --> 00:10:09.000]  並且在眾長老中間
[00:10:09.000 --> 00:10:13.000]  有楊高站著像是被殺過的
[00:10:13.000 --> 00:10:15.000]  楊高走過來
[00:10:15.000 --> 00:10:20.000]  在寶座上那位的右手中取了書卷
[00:10:20.000 --> 00:10:22.000]  他拿了書卷以後
[00:10:22.000 --> 00:10:25.000]  四個活物和二十四長老
[00:10:25.000 --> 00:10:28.000]  就俯伏在楊高面前
[00:10:28.000 --> 00:10:32.000]  各拿著琴和承滿了香的金爐
[00:10:32.000 --> 00:10:36.000]  這香就是眾聖徒的祈禱
[00:10:36.000 --> 00:10:38.000]  他們唱著新歌說
[00:10:38.000 --> 00:10:40.000]  你配取書卷
[00:10:40.000 --> 00:10:41.000]  配拆開封印
[00:10:41.000 --> 00:10:43.000]  因為你曾被殺
[00:10:43.000 --> 00:10:44.000]  曾用你的血
[00:10:44.000 --> 00:10:47.000]  從各支派各方言各民族各邦國
[00:10:47.000 --> 00:10:49.000]  把人買了來歸給神
[00:10:49.000 --> 00:10:52.000]  使他們成為神的國度和祭司
[00:10:52.000 --> 00:10:55.000]  他們要在地上執掌皇權
[00:10:55.000 --> 00:10:58.000]  我又觀看
[00:10:58.000 --> 00:11:02.000]  聽見千千萬萬天使的聲音
[00:11:02.000 --> 00:11:06.000]  他們都在寶座活物和長老的四周大聲說
[00:11:06.000 --> 00:11:08.000]  被殺的楊高是配得權能
[00:11:08.000 --> 00:11:10.000]  豐富智慧力量尊貴榮耀
[00:11:10.000 --> 00:11:12.000]  重讚的
[00:11:12.000 --> 00:11:16.000]  我又聽見在天上地上地底下
[00:11:16.000 --> 00:11:18.000]  和海裡一切被造之物
[00:11:18.000 --> 00:11:20.000]  以及天地間的萬有都說
[00:11:20.000 --> 00:11:22.000]  願重讚尊貴榮耀
[00:11:22.000 --> 00:11:29.000]  能力都歸給在寶座上的那一位和楊高
[00:11:29.000 --> 00:11:31.000]  直到永永遠遠
[00:11:31.000 --> 00:11:32.000]  四個活物就說
[00:11:32.000 --> 00:11:35.000]  阿門中長老也俯伏敬拜
[00:11:35.000 --> 00:11:38.000]  坐在寶座上的那個就是父神
[00:11:38.000 --> 00:11:40.000]  楊高就是耶穌基督
[00:11:40.000 --> 00:11:42.000]  在這裡說過
[00:11:42.000 --> 00:11:45.000]  這個楊高好像是被殺過的
[00:11:45.000 --> 00:11:49.000]  原來他就是為我們釘十字架的耶穌基督
[00:11:49.000 --> 00:11:55.000]  現在他接受萬物和天使的跪拜
[00:11:55.000 --> 00:11:57.000]  他是佩德羅這本書
[00:11:57.000 --> 00:11:59.000]  這本書就是人類的命運
[00:11:59.000 --> 00:12:01.000]  人類歷史的終結
[00:12:01.000 --> 00:12:04.000]  也是教會的大結局
[00:12:06.000 --> 00:12:07.000]  人類的歷史
[00:12:07.000 --> 00:12:08.000]  教會的命運
[00:12:08.000 --> 00:12:10.000]  是在耶穌基督的手裡
[00:12:10.000 --> 00:12:16.000]  約翰在早六十年
[00:12:16.000 --> 00:12:19.000]  看到釘十字架的耶穌基督
[00:12:19.000 --> 00:12:21.000]  成了的耶穌基督
[00:12:21.000 --> 00:12:25.000]  六十年後他看到的就是榮耀尊貴的耶穌基督
[00:12:25.000 --> 00:12:26.000]  也是今天
[00:12:26.000 --> 00:12:28.000]  如果你和我上到天堂的時候
[00:12:28.000 --> 00:12:30.000]  看到的耶穌基督
[00:12:30.000 --> 00:12:32.000]  他就說我要建立我的教會
[00:12:32.000 --> 00:12:34.000]  陰間的權勢不能勝過他
[00:12:34.000 --> 00:12:36.000]  你和我所侍奉的
[00:12:36.000 --> 00:12:39.000]  你和我所表達說
[00:12:39.000 --> 00:12:42.000]  我願意接受你做我的教會主和生命的主
[00:12:42.000 --> 00:12:44.000]  那個耶穌基督就是那個
[00:12:44.000 --> 00:12:46.000]  你說你是不是有福
[00:12:46.000 --> 00:12:49.000]  如果你已經接受了耶穌基督
[00:12:49.000 --> 00:12:53.000]  這個就是我
[00:12:53.000 --> 00:12:55.000]  我接著看這個教會
[00:12:55.000 --> 00:12:59.000]  教會是一個什麼樣的教會呢
[00:12:59.000 --> 00:13:04.000]  耶穌說我要在這盆石上建立我的教會
[00:13:04.000 --> 00:13:07.000]  在原文來說
[00:13:07.000 --> 00:13:10.000]  教會這個字就不是一個建築物
[00:13:10.000 --> 00:13:13.000]  我們這座建築物很厲害
[00:13:13.000 --> 00:13:15.000]  我們有七間教會在裡面
[00:13:15.000 --> 00:13:16.000]  七間
[00:13:16.000 --> 00:13:17.000]  可能不止
[00:13:17.000 --> 00:13:24.000]  這個教會其實是指一個被呼召出來的群體
[00:13:24.000 --> 00:13:27.000]  是一個上帝呼召出來的群體
[00:13:27.000 --> 00:13:29.000]  所以教會不是俱樂部
[00:13:29.000 --> 00:13:30.000]  不是中親會
[00:13:30.000 --> 00:13:32.000]  是上帝的子民
[00:13:32.000 --> 00:13:34.000]  啟示錄第五章第九節
[00:13:34.000 --> 00:13:36.000]  剛才我們看過了
[00:13:36.000 --> 00:13:56.000]  原來教會是有權柄的
[00:13:56.000 --> 00:13:59.000]  在地上做皇帝
[00:13:59.000 --> 00:14:00.000]  執掌皇權
[00:14:00.000 --> 00:14:02.000]  你知不知道你很厲害
[00:14:02.000 --> 00:14:05.000]  你就是上帝買俗回來成為神的子民
[00:14:05.000 --> 00:14:08.000]  在地上你有權柄
[00:14:08.000 --> 00:14:11.000]  有力量
[00:14:11.000 --> 00:14:15.000]  所以我們要了解自己的身份
[00:14:15.000 --> 00:14:17.000]  我們是一個榮耀的身份
[00:14:17.000 --> 00:14:18.000]  換句話說
[00:14:18.000 --> 00:14:22.000]  我們言語行為舉止都要很小心
[00:14:22.000 --> 00:14:24.000]  否則會有失身份
[00:14:26.000 --> 00:14:28.000]  很多人將教會變成俱樂部
[00:14:28.000 --> 00:14:31.000]  或者變成權力鬥爭的地方
[00:14:31.000 --> 00:14:34.000]  這都是神所厭惡
[00:14:34.000 --> 00:14:39.000]  我們將來要面對上帝的審判
[00:14:39.000 --> 00:14:40.000]  所以我們要小心
[00:14:40.000 --> 00:14:43.000]  因為我們的身份是很極
[00:14:43.000 --> 00:14:46.000]  我們講完我
[00:14:46.000 --> 00:14:47.000]  即是耶穌基督
[00:14:47.000 --> 00:14:48.000]  講完教會
[00:14:48.000 --> 00:14:49.000]  我們講完建造
[00:14:49.000 --> 00:14:53.000]  耶穌說我要在盤石上建立我的教會
[00:14:53.000 --> 00:14:54.000]  這個盤石是什麼呢
[00:14:54.000 --> 00:14:58.000]  這個盤石很顯明不是希律皇建的廟
[00:14:58.000 --> 00:15:00.000]  耶穌對彼得說
[00:15:00.000 --> 00:15:04.000]  你是彼得我要在盤石上建立我的教會
[00:15:04.000 --> 00:15:07.000]  彼得的字原本的意思就是石
[00:15:07.000 --> 00:15:08.000]  盤石
[00:15:08.000 --> 00:15:11.000]  耶穌基督就用這個字
[00:15:11.000 --> 00:15:14.000]  原來耶穌基督的教會
[00:15:14.000 --> 00:15:18.000]  不是建基在希律那種石頭的山上
[00:15:18.000 --> 00:15:19.000]  而是在人那裡
[00:15:19.000 --> 00:15:20.000]  因為彼得是人
[00:15:20.000 --> 00:15:24.000]  不單止跟彼得說
[00:15:24.000 --> 00:15:26.000]  因為在馬太福音第十八章
[00:15:26.000 --> 00:15:28.000]  他跟其他門徒說
[00:15:28.000 --> 00:15:29.000]  他說
[00:15:29.000 --> 00:15:41.000]  我要把天國的藥事給你
[00:15:41.000 --> 00:15:45.000]  你在地上所捆綁的在天上有捆綁
[00:15:45.000 --> 00:15:49.000]  在第十八章第十八節
[00:15:49.000 --> 00:15:50.000]  就說
[00:15:50.000 --> 00:15:55.000]  你們在地上捆綁的在天上也被捆綁
[00:15:55.000 --> 00:15:58.000]  你們在地上釋放的在天上也被釋放
[00:15:58.000 --> 00:15:59.000]  你看不看到
[00:15:59.000 --> 00:16:01.000]  馬太福音第十六章
[00:16:01.000 --> 00:16:03.000]  你是彼得我要把藥事給你
[00:16:03.000 --> 00:16:05.000]  你在地上捆綁天上捆綁
[00:16:05.000 --> 00:16:07.000]  在地上釋放天上釋放
[00:16:07.000 --> 00:16:08.000]  但到了第十八章
[00:16:08.000 --> 00:16:09.000]  他們所有人說
[00:16:09.000 --> 00:16:13.000]  換言之每一代的基督徒都有這條藥事
[00:16:13.000 --> 00:16:17.000]  我們捆綁的天上捆綁
[00:16:17.000 --> 00:16:20.000]  我們釋放的天上釋放
[00:16:20.000 --> 00:16:22.000]  嘩 為什麼這麼厲害
[00:16:22.000 --> 00:16:24.000]  我拿著藥事怎麼做呢
[00:16:24.000 --> 00:16:27.000]  這句話怎麼解釋呢
[00:16:27.000 --> 00:16:32.000]  其實這句話對我們很大安慰
[00:16:32.000 --> 00:16:40.000]  上帝給我們這個權柄
[00:16:40.000 --> 00:16:42.000]  當我們傳福音的時候
[00:16:42.000 --> 00:16:45.000]  聽福音的人就會作一個抉擇
[00:16:45.000 --> 00:16:47.000]  接受或不接受
[00:16:47.000 --> 00:16:49.000]  如果他們接受福音
[00:16:49.000 --> 00:16:53.000]  他們就被釋放
[00:16:53.000 --> 00:16:55.000]  如果他們拒絕福音
[00:16:55.000 --> 00:16:57.000]  他們就被捆綁
[00:16:57.000 --> 00:16:58.000]  被定罪
[00:16:58.000 --> 00:17:04.000]  其實這個解釋
[00:17:04.000 --> 00:17:09.000]  和耶穌基督在約翰福音三章十六節所說的一模一樣
[00:17:09.000 --> 00:17:10.000]  耶穌說
[00:17:10.000 --> 00:17:17.000]  神愛世人,甚至把他的獨身子賜給他們,叫一切信他的,不致滅亡,反得永生。
[00:17:17.000 --> 00:17:25.000]  因為神差他的兒子到世上來,不是要定世人的罪,而是要叫世人因他得救。
[00:17:25.000 --> 00:17:32.000]  信他的不被定罪,不信的罪已經定了,因為他不信神獨身子的名。
[00:17:32.000 --> 00:17:41.000]  光來到世上,世人因自己的行為善惡的,不愛光、倒愛黑暗,定他們罪的原因就在這裏。
[00:17:41.000 --> 00:17:42.000]  你們看到嗎?
[00:17:42.000 --> 00:17:43.000]  耶穌基督說
[00:17:43.000 --> 00:17:45.000]  接受的就得著永生
[00:17:45.000 --> 00:17:51.000]  如果不接受的就被定罪,因為他不愛光、倒愛黑暗
[00:17:51.000 --> 00:17:56.000]  這個就是釋放和捆綁的原則
[00:17:56.000 --> 00:17:59.000]  所以我們去傳福音
[00:17:59.000 --> 00:18:01.000]  我們基督徒去傳福音
[00:18:01.000 --> 00:18:04.000]  有權柄、有能力、有使命
[00:18:04.000 --> 00:18:06.000]  而不是壞壞地求人
[00:18:06.000 --> 00:18:08.000]  拜託你相信耶穌
[00:18:08.000 --> 00:18:10.000]  不是這樣的
[00:18:10.000 --> 00:18:13.000]  如果他不相信,他就被定罪
[00:18:13.000 --> 00:18:18.000]  當然我們想他相信,因為我們不想他落地獄
[00:18:18.000 --> 00:18:22.000]  但是我們帶著一個榮耀的使命出來
[00:18:22.000 --> 00:18:29.000]  在啟示錄第五章
[00:18:29.000 --> 00:18:31.000]  剛才我們所看的耶穌基督
[00:18:31.000 --> 00:18:33.000]  這位榮耀尊貴的主
[00:18:33.000 --> 00:18:35.000]  就將這個使命給我們
[00:18:35.000 --> 00:18:37.000]  啟示錄
