
[00:00:00.000 --> 00:00:02.360]  各位港福堂的弟兄姊妹平安
[00:04:27.400 --> 00:04:28.800]  殉道的事
[00:04:28.800 --> 00:04:30.120]  他們就四散
[00:04:30.120 --> 00:04:32.020]  四散的人去到腓力基
[00:04:32.020 --> 00:04:33.360]  去到居比路
[00:04:33.360 --> 00:04:35.240]  又去到安提亞
[00:04:35.240 --> 00:04:37.500]  然後說到他們去那裡傳福音
[00:04:37.500 --> 00:04:39.100]  傳講主耶穌
[00:04:39.100 --> 00:04:40.300]  說到二十一節說
[00:04:40.300 --> 00:04:41.320]  主於他們同在
[00:04:41.320 --> 00:04:43.360]  信而歸主的人就很多
[00:04:44.280 --> 00:04:46.760]  福音去到安提亞
[00:04:46.760 --> 00:04:49.000]  安提亞很多人信主
[00:04:49.000 --> 00:04:50.680]  之後二十二章
[00:04:50.680 --> 00:04:53.360]  說這個風聲傳到耶路撒冷的教會
[00:04:53.360 --> 00:04:56.880]  於是教會就差派巴拿巴去到那個地方
[00:04:56.880 --> 00:04:58.560]  去到那個地方之後
[00:04:58.560 --> 00:05:00.480]  他就在勸勉眾人
[00:05:00.480 --> 00:05:02.300]  叫他們立定心智
[00:05:02.300 --> 00:05:04.120]  恆久教主
[00:05:04.120 --> 00:05:07.400]  意思就是他幫助信徒成長
[00:05:07.400 --> 00:05:08.960]  建立他們的生命
[00:05:08.960 --> 00:05:10.860]  鞏固他們的信仰
[00:05:10.860 --> 00:05:12.600]  去到二十五節就說
[00:05:12.600 --> 00:05:14.800]  巴拿巴就去到大塑找了蘇羅
[00:05:14.800 --> 00:05:16.780]  蘇羅就是後來的保羅
[00:05:16.780 --> 00:05:18.400]  將他帶到安提亞
[00:05:18.400 --> 00:05:20.760]  他們在那個地方足足有一年的時間
[00:05:20.760 --> 00:05:22.480]  與教會一起聚集
[00:05:22.480 --> 00:05:23.480]  聚集做什麼呢?
[00:05:23.480 --> 00:05:25.500]  教訓很多人
[00:05:25.500 --> 00:05:27.240]  那裡有人信主
[00:05:27.240 --> 00:05:28.960]  有人被詛咒
[00:05:28.960 --> 00:05:30.880]  最後下面提到
[00:05:30.880 --> 00:05:33.380]  他說門徒稱為基督徒
[00:05:33.380 --> 00:05:35.940]  是由安提亞起手
[00:05:35.940 --> 00:05:39.600]  可見他們的生命的影響
[00:05:39.600 --> 00:05:44.400]  以至那裡的人就叫這群人叫做基督徒
[00:05:44.400 --> 00:05:48.900]  就是跟隨基督的門徒
[00:05:48.900 --> 00:05:52.980]  去到十三章就提到
[00:05:52.980 --> 00:05:57.440]  他們差派兩個人出去
[00:05:57.440 --> 00:06:01.100]  就是巴拿巴和蘇羅
[00:06:01.100 --> 00:06:02.540]  將他們差出去
[00:06:02.540 --> 00:06:04.540]  去做宣教的工作
[00:06:04.540 --> 00:06:06.120]  於是安提亞教會
[00:06:06.120 --> 00:06:07.680]  巴拿巴和蘇羅
[00:06:07.680 --> 00:06:09.800]  是去那裡教導他們的
[00:06:09.800 --> 00:06:11.480]  可以說是他們的老師
[00:06:11.480 --> 00:06:12.960]  是他們的領袖
[00:06:12.960 --> 00:06:16.540]  今天神要他們將這兩個很有恩賜的
[00:06:16.540 --> 00:06:22.100]  在裡面很有貢獻的兩位弟兄差出去
[00:06:22.100 --> 00:06:23.480]  他們沒有反對
[00:06:23.480 --> 00:06:24.680]  他們沒有保留
[00:06:24.680 --> 00:06:26.220]  既然神這樣差派
[00:06:26.220 --> 00:06:27.100]  他們就這樣做
[00:06:27.100 --> 00:06:28.500]  他們按手禱告
[00:06:28.500 --> 00:06:30.280]  就將他們打發出去
[00:06:30.280 --> 00:06:33.400]  你看到安提亞教會十一章十三章裡面
[00:06:33.400 --> 00:06:34.480]  你有沒有看見呢?
[00:06:34.480 --> 00:06:36.920]  福音去到安提亞
[00:06:36.920 --> 00:06:38.920]  信徒在那裡被建立
[00:06:38.920 --> 00:06:40.220]  有人成長
[00:06:40.220 --> 00:06:41.520]  有人信主
[00:06:41.520 --> 00:06:44.900]  接著有人承擔宣教的工作
[00:06:44.900 --> 00:06:46.940]  他們不是單單在一個地方
[00:06:46.940 --> 00:06:49.200]  他們明白福音要普傳的
[00:06:49.200 --> 00:06:52.660]  他們明白福音要擴張的
[00:06:52.660 --> 00:06:54.260]  生命要成長
[00:06:54.260 --> 00:06:56.400]  生命要倍增的
[00:06:56.400 --> 00:06:59.540]  在安提亞有人信主
[00:06:59.540 --> 00:07:01.840]  在安提亞有人成長
[00:07:01.840 --> 00:07:04.720]  在安提亞有人被差派
[00:07:04.720 --> 00:07:06.020]  有人承擔
[00:07:06.940 --> 00:07:08.660]  很多年前我看過一篇文章
[00:07:08.660 --> 00:07:12.120]  叫做《進中國、在中國、出中國》
[00:07:12.120 --> 00:07:13.980]  講到福音如何去到中國
[00:07:13.980 --> 00:07:15.340]  在中國如何成長
[00:07:15.340 --> 00:07:17.580]  然後現在在中國裡面
[00:07:17.580 --> 00:07:20.400]  上上提到要差派宣教士
[00:07:20.400 --> 00:07:24.920]  講福堂是1984年成立
[00:07:24.920 --> 00:07:26.980]  當時有一個口號
[00:07:26.980 --> 00:07:30.160]  有一個心願或者心志
[00:07:30.160 --> 00:07:33.680]  就是「直根中環、傳揚主恩」
[00:07:33.680 --> 00:07:36.460]  不知道大家當時有多少人在這裡
[00:07:36.460 --> 00:07:38.120]  到2003年
[00:07:38.120 --> 00:07:40.120]  講福堂有堂旨了
[00:07:40.120 --> 00:07:43.140]  當時的宣教使命有兩句話
[00:07:43.140 --> 00:07:45.320]  「向業界作見證
[00:07:45.320 --> 00:07:47.860]  往商區傳福音」
[00:07:47.860 --> 00:07:51.220]  這就是教會成立的目的
[00:07:51.220 --> 00:07:54.780]  也是神將講福堂擺在這個地方
[00:07:54.780 --> 00:07:56.520]  它的目的、它的使命
[00:07:56.520 --> 00:07:59.060]  也是大家願意承擔的使命
[00:07:59.060 --> 00:08:00.640]  「向業界作見證
[00:08:00.640 --> 00:08:02.440]  往商區傳福音」
[00:08:02.440 --> 00:08:05.840]  2014年是講福堂三十週年
[00:08:06.680 --> 00:08:08.780]  當時教會領袖有一個新意象
[00:08:08.780 --> 00:08:10.480]  是四句話
[00:08:10.480 --> 00:08:13.780]  「改變生命、建立教會
[00:08:13.780 --> 00:08:16.800]  祝福香港、恩澤萬邦」
[00:08:16.800 --> 00:08:22.100]  這與我剛才所說的安提亞教會的歷史很接近
[00:08:22.100 --> 00:08:24.980]  改變生命是有人信主
[00:08:24.980 --> 00:08:27.640]  他們去到安提亞有人信主
[00:08:27.640 --> 00:08:29.220]  建立教會
[00:08:29.220 --> 00:08:31.940]  巴拿巴和保羅在這裡教導信徒
[00:08:31.940 --> 00:08:33.780]  讓他們生命成長
[00:08:33.780 --> 00:08:36.780]  有新的生命、有成長的生命
[00:08:36.780 --> 00:08:39.840]  接著下面提到他們承擔使命
[00:08:39.840 --> 00:08:44.560]  講福堂最後那兩句叫「祝福香港、恩澤萬邦」
[00:08:44.560 --> 00:08:47.200]  很感恩大家不僅是講祝福金鐘
[00:08:47.200 --> 00:08:48.780]  不僅是祝福中環
[00:08:48.780 --> 00:08:52.040]  而且是祝福香港、恩澤萬邦
[00:08:52.040 --> 00:08:58.080]  接著教會有提到如何達到這些意象呢?
[00:08:58.080 --> 00:08:59.300]  使命是什麼呢?
[00:08:59.300 --> 00:09:05.700]  就是「傳揚福音、訓練門徒、服侍社群、擴展神覺」
[00:09:05.700 --> 00:09:09.340]  講福堂與安提亞很接近
[00:09:09.340 --> 00:09:10.680]  有這樣的體結
[00:09:10.680 --> 00:09:14.240]  教會是因為宣教而生
[00:09:14.240 --> 00:09:17.200]  教會是為宣教而存的
[00:09:17.200 --> 00:09:20.000]  我也是因為有人傳福音給我
[00:09:20.000 --> 00:09:21.220]  以致我信主
[00:09:21.220 --> 00:09:23.280]  我信主我要去傳福音
[00:09:23.280 --> 00:09:26.880]  講福堂是因為有人有宣教而生的
[00:09:26.880 --> 00:09:29.340]  有人在這裡織堂建立了教會
[00:09:29.340 --> 00:09:31.940]  而建立教會是為了宣教
[00:09:31.940 --> 00:09:33.200]  是為了傳福音
[00:09:33.200 --> 00:09:37.300]  哥倫多後書第五章十七節和十八節
[00:09:37.300 --> 00:09:40.780]  也是我自己信主到今天兩節很重要的聖經
[00:09:40.780 --> 00:09:42.380]  十七節告訴我
[00:09:42.380 --> 00:09:44.280]  信主的人是一個新造的人
[00:09:44.280 --> 00:09:45.480]  舊事已過
[00:09:45.480 --> 00:09:47.460]  都變成新的了
[00:09:47.460 --> 00:09:49.420]  但是十八節告訴我
[00:09:49.420 --> 00:09:53.180]  神將和好的積分託付給了我
[00:09:53.180 --> 00:09:56.560]  不僅是我領受了和好的生命
[00:09:56.560 --> 00:09:59.740]  我同時領受了和好的積分
[00:09:59.740 --> 00:10:01.400]  每一個蒙恩的人
[00:10:01.400 --> 00:10:03.120]  他同時是蒙召
[00:10:03.120 --> 00:10:04.680]  他有新的生命
[00:10:04.680 --> 00:10:06.160]  他有新的使命
[00:10:06.160 --> 00:10:08.540]  這個生命是為了這個使命
[00:10:08.540 --> 00:10:11.460]  這個使命是需要這個生命
[00:10:11.460 --> 00:10:15.360]  而生命要成長才可以承擔這個使命
[00:10:15.360 --> 00:10:17.760]  所以不僅有人要信主
[00:10:17.760 --> 00:10:19.340]  而且有人要成長
[00:10:19.340 --> 00:10:21.780]  以致有人會承擔
[00:10:21.780 --> 00:10:26.380]  教會起希臘文的字叫做Ecclesia
[00:10:26.380 --> 00:10:29.360]  意思就是呼召出來的意思
[00:10:29.360 --> 00:10:31.060]  其實教會就是你和我
[00:10:31.060 --> 00:10:32.240]  就是弟兄姊妹
[00:10:32.240 --> 00:10:35.120]  教會不僅是呼召出來
[00:10:35.120 --> 00:10:36.480]  蒙恩得救
[00:10:36.480 --> 00:10:37.520]  出黑暗
[00:10:37.520 --> 00:10:38.920]  入光明
[00:10:38.920 --> 00:10:40.680]  而且入了光明
[00:10:40.680 --> 00:10:42.920]  也要回到黑暗之地
[00:10:42.920 --> 00:10:45.060]  讓光能夠照亮
[00:10:45.060 --> 00:10:47.440]  坐在黑暗之地的人
[00:10:47.440 --> 00:10:49.160]  我們是被呼召出來
[00:10:49.160 --> 00:10:51.720]  也是被呼召出去
[00:10:51.720 --> 00:10:53.920]  港福堂要做好猜拳
[00:10:53.920 --> 00:10:55.960]  我們要進港福
[00:10:55.960 --> 00:10:57.960]  有人進入港福堂
[00:10:57.960 --> 00:10:59.600]  在港福堂信主
[00:10:59.600 --> 00:11:03.840]  我們要在港福堂好好栽培弟兄姊妹
[00:11:03.840 --> 00:11:05.440]  讓他們生命成長
[00:11:05.440 --> 00:11:07.060]  可以承擔
[00:11:07.060 --> 00:11:09.320]  以致我們能夠出港福
[00:11:09.320 --> 00:11:11.240]  在港福以外
[00:11:11.240 --> 00:11:13.240]  更多人能夠蒙恩
[00:11:13.240 --> 00:11:15.380]  真的能夠祝福香港
[00:11:15.380 --> 00:11:17.340]  恩澤萬邦
[00:11:17.340 --> 00:11:20.360]  如果教會不傳福音
[00:11:20.360 --> 00:11:23.220]  不可能是忠於猜拳的教會
[00:11:23.220 --> 00:11:25.460]  如果教會不栽培信徒
[00:11:25.460 --> 00:11:28.860]  不可能成為忠於猜拳的教會
[00:11:28.860 --> 00:11:31.140]  傳揚福音
[00:11:31.140 --> 00:11:32.580]  訓練門徒
[00:11:32.580 --> 00:11:34.300]  服侍社群
[00:11:34.300 --> 00:11:36.140]  擴展神覺
[00:11:36.140 --> 00:11:38.040]  教會要這樣做
[00:11:38.040 --> 00:11:40.940]  我們對信徒要講得很清楚
[00:11:40.940 --> 00:11:42.440]  我們的遺訓
[00:11:42.440 --> 00:11:43.520]  我們的積訓
[00:11:43.520 --> 00:11:44.840]  我們的使命
[00:11:44.840 --> 00:11:46.640]  我有一次在教會研討會
[00:11:46.640 --> 00:11:48.240]  也跟一群目者分享
[00:11:48.240 --> 00:11:50.800]  有時候教會對弟兄姊妹非常好
[00:11:50.800 --> 00:11:51.840]  很疼愛他們
[00:11:51.840 --> 00:11:53.040]  很保護他們
[00:11:53.040 --> 00:11:55.480]  慢慢來吧
[00:11:55.480 --> 00:11:57.060]  當然我們不可以走得太快
[00:11:57.060 --> 00:11:58.980]  但是不可以不動
[00:11:58.980 --> 00:12:00.520]  我在裡面跟他們說
[00:12:00.520 --> 00:12:03.600]  有時候我們對子女也會有要求
[00:12:03.600 --> 00:12:05.840]  我們對朋友也會有要求
[00:12:05.840 --> 00:12:07.440]  盼望我們會進步
[00:12:07.440 --> 00:12:08.600]  我們能夠長大
[00:12:08.600 --> 00:12:09.800]  能夠承擔
[00:12:09.800 --> 00:12:12.720]  教會對信徒也應當有要求
[00:12:12.720 --> 00:12:14.800]  有要求不是虐待
[00:12:14.800 --> 00:12:17.220]  有要求乃是關心
[00:12:17.220 --> 00:12:19.600]  我們盼望他能夠成長
[00:12:19.600 --> 00:12:21.920]  很多時候對信徒沒有要求
[00:12:21.920 --> 00:12:23.800]  對宣教就沒有想法
[00:12:23.800 --> 00:12:25.640]  你也不要有什麼期望
[00:12:25.640 --> 00:12:27.120]  如果信徒不成長
[00:12:27.120 --> 00:12:27.980]  他如何承擔?
[00:12:27.980 --> 00:12:30.080]  他會承擔到什麼程度?
[00:12:30.080 --> 00:12:32.160]  林安閣牧師寫了一篇文章
[00:12:32.160 --> 00:12:36.280]  叫做《教會如何產生宣教事?》
[00:12:36.280 --> 00:12:40.060]  他提到如果教會本身沒有栽培信徒
[00:12:40.060 --> 00:12:41.900]  沒有鼓勵信徒傳福音的時候
[00:12:41.900 --> 00:12:44.920]  這個教會很難會有宣教事
[00:12:44.920 --> 00:12:47.900]  很難會有宣教事
[00:12:47.900 --> 00:12:48.980]  有時候我們想一想
[00:12:48.980 --> 00:12:50.180]  我們今天建在哪裡?
[00:12:50.180 --> 00:12:51.920]  你說我們今天建在廣福堂
[00:12:51.920 --> 00:12:53.740]  我們今天建在金鐘
[00:12:53.740 --> 00:12:56.880]  你建在金鐘、廣福堂做什麼呢?
[00:12:56.880 --> 00:13:02.960]  我想起《聶王記》上19章提到先知以利亞
[00:13:02.960 --> 00:13:08.300]  那裡提到先知以利亞因為耶齊別追殺他
[00:13:08.300 --> 00:13:11.620]  他躲在山洞裡面
[00:13:11.620 --> 00:13:14.020]  神又問他你在哪裡?
[00:13:14.020 --> 00:13:16.060]  你在這裡作什麼?
[00:13:16.060 --> 00:13:18.420]  以利亞躲在洞裡面
[00:13:18.420 --> 00:13:20.580]  他的回答兩次一模一樣
[00:13:20.580 --> 00:13:21.380]  他怎麼說呢?
[00:13:21.380 --> 00:13:23.420]  神問你在這裡作什麼?
[00:13:23.420 --> 00:13:27.380]  他說我為耶和華萬軍之神大發熱心
[00:13:27.380 --> 00:13:28.120]  在哪裡?
[00:13:28.120 --> 00:13:29.560]  在洞裡面
[00:13:29.560 --> 00:13:32.420]  躲在洞裡面為神大發熱心
[00:13:32.420 --> 00:13:34.080]  可以高喊口號
[00:13:34.080 --> 00:13:36.020]  福音遍傳
[00:13:36.020 --> 00:13:38.320]  耶和華是神
[00:13:38.320 --> 00:13:39.720]  在洞裡面
[00:13:39.720 --> 00:13:43.620]  他說我為耶和華大發熱心
[00:13:43.620 --> 00:13:46.100]  我又記得新約裡面《馬學福音》第九章
[00:13:46.100 --> 00:13:47.980]  當耶穌登山變相的時候
[00:13:47.980 --> 00:13:49.060]  那些門徒睡了覺
[00:13:49.060 --> 00:13:50.940]  醒來的時候彼得也不知道在說什麼
[00:13:50.940 --> 00:13:52.260]  突然之間醒來
[00:13:52.260 --> 00:13:53.940]  他就說我們在這裡真好
[00:13:53.940 --> 00:13:55.560]  我們搭三座棚
[00:13:55.560 --> 00:14:01.320]  耶穌接著說要下山
[00:14:01.320 --> 00:14:03.380]  有聲音說你們要聽他
[00:14:03.380 --> 00:14:05.180]  這是我愛你們要聽他
[00:14:05.180 --> 00:14:07.520]  不要說這麼多
[00:14:07.520 --> 00:14:10.460]  不要這麼多主意
[00:14:10.460 --> 00:14:12.760]  我們在這裡真是好了
[00:14:12.760 --> 00:14:14.360]  最好不要動
[00:14:14.360 --> 00:14:15.940]  最好保持原狀
[00:14:15.940 --> 00:14:17.420]  原地踏步
[00:14:18.320 --> 00:14:19.580]  我不是說每一個人
[00:14:19.580 --> 00:14:21.420]  每一天都要帶一個人順主
[00:14:21.420 --> 00:14:24.100]  甚至有時候不是說每一年都要帶一個人順主
[00:14:24.100 --> 00:14:25.680]  但是我們要明白
[00:14:25.680 --> 00:14:27.500]  要人順主
[00:14:27.500 --> 00:14:30.780]  是我們每一天都應該有的一種心態
[00:14:30.780 --> 00:14:33.000]  是每一天我們都應該做一些事情
[00:14:33.000 --> 00:14:37.120]  朝著這個目標走的一種生活
[00:14:37.120 --> 00:14:40.200]  要人順主是一種心態
[00:14:40.200 --> 00:14:42.200]  要人順主是我們的生活
[00:14:42.200 --> 00:14:44.820]  今天很多時候我們知道要傳福音
[00:14:44.820 --> 00:14:47.280]  知而不幸的人很多
[00:14:47.600 --> 00:14:49.800]  持之以恆的人不多
[00:14:49.800 --> 00:14:54.200]  你要記住傳福音是一種生活的方式
[00:14:54.200 --> 00:14:57.280]  甚至我可以說是基督徒的專業
[00:14:57.280 --> 00:14:59.400]  是我們的專業
[00:14:59.400 --> 00:15:02.840]  弟兄姊妹忠於猜拳的教會
[00:15:02.840 --> 00:15:05.040]  是勤於傳道的教會
[00:15:05.040 --> 00:15:06.960]  教會要忠於猜拳
[00:15:06.960 --> 00:15:08.880]  一定要對信徒有要求
[00:15:08.880 --> 00:15:11.400]  不要忘記裝備
[00:15:11.400 --> 00:15:13.280]  不要忘記提醒
[00:15:13.280 --> 00:15:15.160]  不要忘記操練
[00:15:15.160 --> 00:15:16.900]  我們要勤於傳道
[00:15:16.900 --> 00:15:19.240]  要讓這一種傳福音的使命
[00:15:19.240 --> 00:15:21.800]  成為我們人生的一種目標
[00:15:21.800 --> 00:15:24.500]  人生應當有的一種生活形式
[00:15:24.500 --> 00:15:26.280]  一種基本的心態
[00:15:26.280 --> 00:15:28.800]  有時候我經常想
[00:15:28.800 --> 00:15:30.400]  首先一定要有對象
[00:15:30.400 --> 00:15:32.400]  我們要跟這些對象有接觸
[00:15:32.400 --> 00:15:35.040]  我們需要想著盼望祂認識神
[00:15:35.040 --> 00:15:37.320]  盼望祂了解更多我的福音
[00:15:37.320 --> 00:15:39.760]  盼望祂能夠對神的愛有回應
[00:15:39.760 --> 00:15:41.440]  我們用什麼方法都好
[00:15:41.440 --> 00:15:43.080]  我們總要做一些事情
[00:15:43.080 --> 00:15:44.680]  總要做一些事
[00:15:45.160 --> 00:15:46.960]  幫人認識福音
[00:15:46.960 --> 00:15:48.800]  幫人接受救恩
[00:15:48.800 --> 00:15:51.680]  弟兄姊妹在疫情當中
[00:15:51.680 --> 00:15:53.800]  我們不要忘記我們的身份
[00:15:53.800 --> 00:15:55.920]  不要忘記我們的使命
[00:15:55.920 --> 00:15:57.520]  我們要忠於猜拳
[00:15:57.520 --> 00:15:59.340]  一定要勤於傳道
[00:15:59.340 --> 00:16:01.440]  現在你說不是很方便
[00:16:01.440 --> 00:16:02.600]  不是很方便
[00:16:02.600 --> 00:16:04.480]  不是不可能
[00:16:04.480 --> 00:16:06.400]  你只要想做、肯做
[00:16:06.400 --> 00:16:07.920]  總有事情可以做
[00:16:07.920 --> 00:16:10.440]  弟兄姊妹你想一想現在有些什麼人
[00:16:10.440 --> 00:16:12.560]  無論是親友當中
[00:16:12.560 --> 00:16:14.160]  無論是社區當中
[00:16:14.160 --> 00:16:15.440]  你認識的人當中
[00:16:15.440 --> 00:16:16.920]  你拿手機看看
[00:16:16.920 --> 00:16:18.800]  很多事情可以做
[00:16:18.800 --> 00:16:19.840]  只要你肯做
[00:16:19.840 --> 00:16:21.080]  總有事情可以做
[00:16:21.080 --> 00:16:22.880]  如果你不肯做
[00:16:22.880 --> 00:16:23.880]  你什麼都看不到
[00:16:23.880 --> 00:16:25.880]  我有一次在說猜拳主日
[00:16:25.880 --> 00:16:27.080]  我也提到兩句話
[00:16:27.080 --> 00:16:28.360]  我說
[00:16:28.360 --> 00:16:31.880]  有心無人亦有人
[00:16:31.880 --> 00:16:34.760]  無心有人亦無人
[00:16:34.760 --> 00:16:37.360]  如果你有心的話
[00:16:37.360 --> 00:16:39.560]  好像沒有人你也能找到人出來
[00:16:39.560 --> 00:16:40.720]  如果你無心
[00:16:40.720 --> 00:16:42.640]  那個人站在你前面
[00:16:42.640 --> 00:16:44.040]  他問你怎麼信耶穌
[00:16:44.040 --> 00:16:45.920]  你也會聽不見、看不到
[00:16:45.920 --> 00:16:47.440]  所以弟兄姊妹
[00:16:47.440 --> 00:16:50.120]  這一種所謂勤於傳道
[00:16:50.120 --> 00:16:53.680]  以傳道為使命的心態是非常重要的
[00:16:53.680 --> 00:16:55.240]  不要忘記
