
[00:00:00.000 --> 00:00:03.820]  如果我們慣常做一件事
[00:06:02.800 --> 00:06:05.800]  你們沒有祈求以先
[00:06:05.800 --> 00:06:09.800]  你們所需要的你們的父祖已知道了
[00:06:09.800 --> 00:06:11.800]  這裡很清楚告訴我們
[00:06:11.800 --> 00:06:13.800]  神一早知道我們的需要
[00:06:13.800 --> 00:06:16.800]  甚至比我們自己知道自己的需要
[00:06:16.800 --> 00:06:18.800]  是神更加清楚
[00:06:18.800 --> 00:06:22.800]  有時候你都不知道自己真正的需要是什麼
[00:06:22.800 --> 00:06:24.800]  我們不用去祈求的時候
[00:06:24.800 --> 00:06:26.800]  都不用開聲
[00:06:26.800 --> 00:06:28.800]  神就已經為我們預備了
[00:06:28.800 --> 00:06:30.800]  那我用得著求嗎?
[00:06:30.800 --> 00:06:31.800]  請你記住
[00:06:31.800 --> 00:06:35.800]  原來禱告不單單是祈求
[00:06:35.800 --> 00:06:39.800]  禱告是跟神建立一個更加親密
[00:06:39.800 --> 00:06:42.800]  更加深、更加好的關係
[00:06:42.800 --> 00:06:44.800]  這個是很重要的
[00:06:44.800 --> 00:06:46.800]  你想一想
[00:06:46.800 --> 00:06:49.800]  人與人之間的關係怎麼建立呢?
[00:06:49.800 --> 00:06:51.800]  就是透過溝通
[00:06:51.800 --> 00:06:53.800]  可能說話
[00:06:53.800 --> 00:06:55.800]  最好就是互相對話
[00:06:55.800 --> 00:06:57.800]  或者傳遞一些訊息
[00:06:57.800 --> 00:06:59.800]  都很感恩的
[00:06:59.800 --> 00:07:02.800]  女兒剛剛找到一份工作
[00:07:02.800 --> 00:07:04.800]  工作了四、五天
[00:07:04.800 --> 00:07:06.800]  差不多一個星期了
[00:07:06.800 --> 00:07:08.800]  有時候她要輪班
[00:07:08.800 --> 00:07:10.800]  到晚上的時候
[00:07:10.800 --> 00:07:12.800]  我就要送她上班
[00:07:12.800 --> 00:07:15.800]  或者要接她下班
[00:07:15.800 --> 00:07:17.800]  一來一回一個小時
[00:07:17.800 --> 00:07:20.800]  至少一程是半個小時
[00:07:20.800 --> 00:07:22.800]  但是我很享受的
[00:07:22.800 --> 00:07:23.800]  雖然很冷
[00:07:23.800 --> 00:07:25.800]  但是我一路跟她走的時候
[00:07:25.800 --> 00:07:27.800]  是一路聊天的
[00:07:27.800 --> 00:07:31.800]  我甚至跟她玩著她的袋子
[00:07:31.800 --> 00:07:34.800]  這些真的是老爸要做的
[00:07:34.800 --> 00:07:37.800]  但是我是很享受這些時間的
[00:07:37.800 --> 00:07:40.800]  雖然晚上十點鐘都挺冷的
[00:07:40.800 --> 00:07:43.800]  但是可以一路聊天
[00:07:43.800 --> 00:07:44.800]  是很甜美的
[00:07:44.800 --> 00:07:46.800]  我想我們每一個做父母的
[00:07:46.800 --> 00:07:48.800]  你想不想你的兒女
[00:07:48.800 --> 00:07:49.800]  跟你多點聊天
[00:07:49.800 --> 00:07:51.800]  傾心吐意呢?
[00:07:51.800 --> 00:07:53.800]  他如果每次見到你都問你
[00:07:53.800 --> 00:07:55.800]  爸爸我要用零用錢
[00:07:55.800 --> 00:07:57.800]  爸爸我要什麼什麼
[00:07:57.800 --> 00:07:58.800]  你給我買什麼什麼
[00:07:58.800 --> 00:07:59.800]  每次只求
[00:07:59.800 --> 00:08:00.800]  然後自己回家
[00:08:00.800 --> 00:08:02.800]  把房門關上的時候
[00:08:02.800 --> 00:08:03.800]  你進去房間都說
[00:08:03.800 --> 00:08:04.800]  你為什麼不開門呢?
[00:08:04.800 --> 00:08:06.800]  你就會很沒趣的
[00:08:06.800 --> 00:08:07.800]  所以你記住
[00:08:07.800 --> 00:08:09.800]  原來我們的神是我們的父
[00:08:09.800 --> 00:08:11.800]  是很想我們
[00:08:11.800 --> 00:08:14.800]  多點跟祂交往
[00:08:14.800 --> 00:08:15.800]  所以記住
[00:08:15.800 --> 00:08:18.800]  禱告不只是祈求
[00:08:18.800 --> 00:08:19.800]  但是請你記住
[00:08:19.800 --> 00:08:23.800]  我不懂得怎麼祈禱
[00:08:23.800 --> 00:08:25.800]  請你記住一件事
[00:08:25.800 --> 00:08:27.800]  禱告不是數學
[00:08:27.800 --> 00:08:29.800]  不是說多少
[00:08:29.800 --> 00:08:31.800]  不是算數字
[00:08:31.800 --> 00:08:33.800]  禱告也不是一個文學
[00:08:33.800 --> 00:08:36.800]  去說結構、說修辭
[00:08:36.800 --> 00:08:38.800]  禱告不是說音樂
[00:08:38.800 --> 00:08:41.800]  要說那個腔調是怎麼樣
[00:08:41.800 --> 00:08:43.800]  說那個旋律是怎麼樣
[00:08:43.800 --> 00:08:46.800]  更加禱告不是一個演講
[00:08:46.800 --> 00:08:49.800]  說口才、說宣講
[00:08:49.800 --> 00:08:51.800]  禱告是我們用信心
[00:08:51.800 --> 00:08:55.800]  用信心誠誠懇懇的跟父神來交談
[00:08:55.800 --> 00:08:57.800]  這個才是最重要的
[00:08:57.800 --> 00:08:59.800]  我想問大家
[00:08:59.800 --> 00:09:02.800]  你記不記得你的細蚊仔剛出生的時候
[00:09:02.800 --> 00:09:03.800]  或者過了兩個月
[00:09:03.800 --> 00:09:04.800]  或者兩三個月的時候
[00:09:04.800 --> 00:09:06.800]  祂怎麼樣?
[00:09:06.800 --> 00:09:08.800]  祂會不會跟你說話?
[00:09:08.800 --> 00:09:09.800]  不會的
[00:09:09.800 --> 00:09:10.800]  你跟祂說話
[00:09:10.800 --> 00:09:11.800]  但是很有趣
[00:09:11.800 --> 00:09:13.800]  你用祂的語言說話
[00:09:13.800 --> 00:09:17.800]  當祂見到你
[00:09:17.800 --> 00:09:19.800]  祂就笑
[00:09:19.800 --> 00:09:20.800]  那你就很開心了
[00:09:20.800 --> 00:09:21.800]  然後祂可能跟你說
[00:09:21.800 --> 00:09:24.800]  你會跟祂說
[00:09:24.800 --> 00:09:25.800]  你說什麼?
[00:09:25.800 --> 00:09:26.800]  我不知道你在說什麼
[00:09:26.800 --> 00:09:27.800]  閉嘴
[00:09:27.800 --> 00:09:28.800]  不會的
[00:09:28.800 --> 00:09:29.800]  你的細蚊仔
[00:09:29.800 --> 00:09:32.800]  啞啞學語的時候
[00:09:32.800 --> 00:09:35.800]  跟你說話不是很清楚
[00:09:35.800 --> 00:09:36.800]  但是你都很開心的
[00:09:36.800 --> 00:09:37.800]  是不是?
[00:09:37.800 --> 00:09:41.800]  所以禱告不是說那個修辭
[00:09:41.800 --> 00:09:43.800]  這個是很重要的
[00:09:43.800 --> 00:09:46.800]  這個時候我們不一定要修飾得很漂亮
[00:09:46.800 --> 00:09:49.800]  我欣賞弟兄姊妹特別大敬拜的時候
[00:09:49.800 --> 00:09:52.800]  他們就會好好的準備
[00:09:52.800 --> 00:09:55.800]  甚至他們寫好了一篇的祈禱文
[00:09:55.800 --> 00:09:57.800]  來去照讀出來
[00:09:57.800 --> 00:09:59.800]  我有時候有些擔心
[00:09:59.800 --> 00:10:03.800]  究竟這個祈禱文是修飾
[00:10:03.800 --> 00:10:07.800]  是為了要表達你自己更加屬靈
[00:10:07.800 --> 00:10:11.800]  還是真的很認真
[00:10:11.800 --> 00:10:13.800]  當然這個是心態
[00:10:13.800 --> 00:10:15.800]  我們要很小心
[00:10:15.800 --> 00:10:17.800]  禱告有時候就是出於真誠
[00:10:17.800 --> 00:10:19.800]  我們很開心跟神來溝通
[00:10:19.800 --> 00:10:21.800]  我們要確認一件事
[00:10:21.800 --> 00:10:24.800]  就是神掌管著一切
[00:10:24.800 --> 00:10:29.800]  祂是很樂於跟我們一起來大人去交往
[00:10:29.800 --> 00:10:31.800]  聽我們的心聲
[00:10:31.800 --> 00:10:33.800]  而我們也都透過禱告
[00:10:33.800 --> 00:10:36.800]  能夠對神認識會更多
[00:10:36.800 --> 00:10:37.800]  了解更多
[00:10:37.800 --> 00:10:39.800]  建立一個關係
[00:10:39.800 --> 00:10:42.800]  所以禱告不需要裝模作樣
[00:10:42.800 --> 00:10:44.800]  特別不是直接禱告
[00:10:44.800 --> 00:10:45.800]  去標榜你自己
[00:10:45.800 --> 00:10:48.800]  我怎樣來大人去屬靈
[00:10:48.800 --> 00:10:50.800]  就好像第五、第六兩節
[00:10:50.800 --> 00:10:53.800]  我們就請Samuel跟我們讀這兩節經文
[00:10:53.800 --> 00:10:55.800]  第五、第六兩節
[00:10:55.800 --> 00:10:56.800]  第五節
[00:10:56.800 --> 00:10:58.800]  你們禱告的時候
[00:10:58.800 --> 00:11:01.800]  不可仗那假冒為善的人
[00:11:01.800 --> 00:11:03.800]  外站在會堂裡
[00:11:03.800 --> 00:11:06.800]  和十字路口上禱告
[00:11:06.800 --> 00:11:08.800]  故意叫人看見
[00:11:08.800 --> 00:11:10.800]  我實在告訴你們
[00:11:10.800 --> 00:11:14.800]  他們已經得了他們的賞賜
[00:11:14.800 --> 00:11:16.800]  你禱告的時候
[00:11:16.800 --> 00:11:18.800]  要進你的內屋
[00:11:18.800 --> 00:11:20.800]  關上門
[00:11:20.800 --> 00:11:23.800]  禱告你在暗中的父
[00:11:23.800 --> 00:11:26.800]  你父在暗中察看
[00:11:26.800 --> 00:11:28.800]  必然報答
[00:11:28.800 --> 00:11:30.800]  祂說到你祈禱的時候
[00:11:30.800 --> 00:11:32.800]  不要像那些假冒為善的人
[00:11:32.800 --> 00:11:35.800]  去特意透過一些很冗長
[00:11:35.800 --> 00:11:38.800]  可能很修飾美麗的禱文
[00:11:38.800 --> 00:11:41.800]  去表現他們怎樣敬虔
[00:11:41.800 --> 00:11:43.800]  怎樣屬靈
[00:11:43.800 --> 00:11:47.800]  讓別人來帶去羨慕或者尊敬祂
[00:11:47.800 --> 00:11:49.800]  主耶穌說
[00:11:49.800 --> 00:11:51.800]  他們已經得到賞賜了
[00:11:51.800 --> 00:11:53.800]  所以你要留意一件事
[00:11:53.800 --> 00:11:56.800]  就是今天禱告不是一個表演
[00:11:56.800 --> 00:11:59.800]  我們是需要有公祈
[00:11:59.800 --> 00:12:01.800]  我在人生裡試過有一次
[00:12:01.800 --> 00:12:03.800]  在十字路口祈禱
[00:12:03.800 --> 00:12:04.800]  不是我的祈禱
[00:12:04.800 --> 00:12:05.800]  當年我在神樂院讀書
[00:12:05.800 --> 00:12:07.800]  我媽媽有病
[00:12:07.800 --> 00:12:09.800]  已經很嚴重
[00:12:09.800 --> 00:12:11.800]  我就見到一位教授
[00:12:11.800 --> 00:12:13.800]  我想分享這個課題
[00:12:13.800 --> 00:12:15.800]  這個影響我很大
[00:12:15.800 --> 00:12:17.800]  那個是從美國來的
[00:12:17.800 --> 00:12:19.800]  我退休的宣教士主席
[00:12:19.800 --> 00:12:21.800]  叫Dr. Shepherd
[00:12:21.800 --> 00:12:22.800]  他教的東西
[00:12:22.800 --> 00:12:24.800]  我已經完全一句都不記得
[00:12:24.800 --> 00:12:26.800]  但是他的生命影響我很大
[00:12:26.800 --> 00:12:29.800]  我那時候媽媽病得很嚴重
[00:12:29.800 --> 00:12:30.800]  我很擔心
[00:12:30.800 --> 00:12:32.800]  見到老師說
[00:12:32.800 --> 00:12:33.800]  你可不可以為我家人祈禱
[00:12:33.800 --> 00:12:34.800]  為我媽媽祈禱
[00:12:34.800 --> 00:12:35.800]  老師一定會答應
[00:12:35.800 --> 00:12:37.800]  那天我回到宿舍的時候
[00:12:37.800 --> 00:12:38.800]  剛好在十字路口
[00:12:38.800 --> 00:12:40.800]  我碰到Dr. Shepherd
[00:12:40.800 --> 00:12:41.800]  我說Dr. Shepherd
[00:12:41.800 --> 00:12:43.800]  你可不可以為我媽媽祈禱
[00:12:43.800 --> 00:12:45.800]  我媽媽現在病得很嚴重
[00:12:45.800 --> 00:12:47.800]  Dr. Shepherd說很好
[00:12:47.800 --> 00:12:49.800]  我們當然是用英文溝通
[00:12:49.800 --> 00:12:50.800]  他不懂廣東話
[00:12:50.800 --> 00:12:51.800]  我打算離開
[00:12:51.800 --> 00:12:53.800]  但我跟Steven
[00:12:53.800 --> 00:12:54.800]  留在這裡
[00:12:54.800 --> 00:12:55.800]  我英文名叫Steven
[00:12:55.800 --> 00:12:57.800]  不懂廣東話叫Steven
[00:12:57.800 --> 00:13:00.800]  他說不如我們一起來祈禱
[00:13:00.800 --> 00:13:02.800]  那個真的是十字路口
[00:13:02.800 --> 00:13:04.800]  不過在長洲的山頂十字路口
[00:13:04.800 --> 00:13:05.800]  是不會有車的
[00:13:05.800 --> 00:13:06.800]  因為車死了
[00:13:06.800 --> 00:13:08.800]  他就立刻搭著我的肩膀
[00:13:08.800 --> 00:13:09.800]  為我媽媽祈禱
[00:13:09.800 --> 00:13:12.800]  我都很深感受
[00:13:12.800 --> 00:13:15.800]  為什麼你會立刻為我媽媽祈禱
[00:13:15.800 --> 00:13:17.800]  Dr. Shepherd說了一句很重要的話
[00:13:17.800 --> 00:13:19.800]  影響到我今天
[00:13:19.800 --> 00:13:21.800]  他說我答應你
[00:13:21.800 --> 00:13:23.800]  我一定會為你祈禱
[00:13:23.800 --> 00:13:24.800]  但我年紀大了
[00:13:24.800 --> 00:13:26.800]  我怕一會兒忘記了
[00:13:26.800 --> 00:13:28.800]  所以現在我可以為你禱告
[00:13:28.800 --> 00:13:30.800]  他就立刻為你禱告
[00:13:30.800 --> 00:13:31.800]  我很深感受
[00:13:31.800 --> 00:13:33.800]  所以現在有弟兄姊妹
[00:13:33.800 --> 00:13:34.800]  一有什麼需要
[00:13:34.800 --> 00:13:37.800]  在WhatsApp裡面叫我為你祈禱
[00:13:37.800 --> 00:13:39.800]  我會立刻去禱告
[00:13:39.800 --> 00:13:40.800]  當然我會記得的時候
[00:13:40.800 --> 00:13:42.800]  我都會為你禱告
[00:13:42.800 --> 00:13:44.800]  但當日他們在十字路口
[00:13:44.800 --> 00:13:45.800]  不是的
[00:13:45.800 --> 00:13:46.800]  是想別人看到他們
[00:13:46.800 --> 00:13:48.800]  所以耶穌基督就說
[00:13:48.800 --> 00:13:51.800]  你不只是這樣去祈禱
[00:13:51.800 --> 00:13:55.800]  你要自己觀賞你的內心
[00:13:55.800 --> 00:13:59.800]  你個人和神去建立這個關係
[00:13:59.800 --> 00:14:01.800]  所以這個是很重要
[00:14:01.800 --> 00:14:03.800]  禱告不是表演
[00:14:03.800 --> 00:14:06.800]  今天大家要反省
[00:14:06.800 --> 00:14:11.800]  你和神有沒有很個人的禱告呢
[00:14:11.800 --> 00:14:14.800]  有時候我們再檢討一下
[00:14:14.800 --> 00:14:16.800]  會不會有時候在祈禱會裡面
[00:14:16.800 --> 00:14:18.800]  你的祈禱是認真一點的
[00:14:18.800 --> 00:14:21.800]  你的用詞是會比較嚴謹的
[00:14:21.800 --> 00:14:23.800]  但你私底下的禱告裡面
[00:14:23.800 --> 00:14:24.800]  好像不是這樣
[00:14:24.800 --> 00:14:27.800]  會不會當中有一些落差
[00:14:27.800 --> 00:14:29.800]  背後的因素是什麼呢
[00:14:29.800 --> 00:14:31.800]  為什麼要記住
[00:14:31.800 --> 00:14:33.800]  禱告的本質
[00:14:33.800 --> 00:14:35.800]  不是只是人的作為
[00:14:35.800 --> 00:14:38.800]  而是人和神之間的溝通
[00:14:38.800 --> 00:14:41.800]  藉此來建立一個更深的關係
[00:14:41.800 --> 00:14:44.800]  禱告是人向著活著的神
[00:14:44.800 --> 00:14:47.800]  我們的天父跟我們說話
[00:14:47.800 --> 00:14:51.800]  神的因素是加在我們人的禱告裡面
[00:14:51.800 --> 00:14:55.800]  所以我們只需要坦誠的
[00:14:55.800 --> 00:14:56.800]  傾心吐耳
[00:14:56.800 --> 00:15:00.800]  將心底裡的說話帶出來
[00:15:00.800 --> 00:15:01.800]  這樣的時候
[00:15:01.800 --> 00:15:05.800]  不需要什麼特別的形式、技巧
[00:15:05.800 --> 00:15:10.800]  也不是在乎那個長短
[00:15:10.800 --> 00:15:12.800]  很簡單舉個例子
[00:15:12.800 --> 00:15:14.800]  你和你的家人不溝通
[00:15:14.800 --> 00:15:17.800]  有時候你會面對面傾談
[00:15:17.800 --> 00:15:19.800]  有時候會怎樣呢
[00:15:19.800 --> 00:15:22.800]  會來來去去講電話
[00:15:22.800 --> 00:15:25.800]  在英國現在住的時候也很特別
[00:15:25.800 --> 00:15:27.800]  我現在在二樓
[00:15:27.800 --> 00:15:28.800]  我很感恩我來到英國之後
[00:15:28.800 --> 00:15:30.800]  終於有我自己的書房
[00:15:30.800 --> 00:15:31.800]  這是我自己的書房
[00:15:31.800 --> 00:15:33.800]  這是我夢寐以求的
[00:15:33.800 --> 00:15:35.800]  幾十年來我終於有自己的書房
[00:15:35.800 --> 00:15:36.800]  好了
[00:15:36.800 --> 00:15:37.800]  書沒有在樓下
[00:15:37.800 --> 00:15:40.800]  但是她做東西吃
[00:15:40.800 --> 00:15:42.800]  有時候她竟然打電話
[00:15:42.800 --> 00:15:44.800]  喂 下來吃東西吧
[00:15:44.800 --> 00:15:48.800]  竟然在家裡要講電話
[00:15:48.800 --> 00:15:50.800]  但是我很多時候都會怎樣呢
[00:15:50.800 --> 00:15:52.800]  我不知道今天有沒有時間
[00:15:52.800 --> 00:15:54.800]  因為今天除了講三堂堂之外
[00:15:54.800 --> 00:15:57.800]  還要和墨爾本的一個機構
[00:15:57.800 --> 00:15:59.800]  有一個對話
[00:15:59.800 --> 00:16:02.800]  但是我們都會出去走半個小時
[00:16:02.800 --> 00:16:04.800]  走個公園
[00:16:04.800 --> 00:16:07.800]  在這個當中聊天
[00:16:07.800 --> 00:16:09.800]  所以有時候你聊天是很短的
[00:16:09.800 --> 00:16:11.800]  有時候是很長的
[00:16:11.800 --> 00:16:12.800]  是沒有問題
[00:16:12.800 --> 00:16:14.800]  但是最重要是怎樣呢
[00:16:14.800 --> 00:16:17.800]  就是你要真誠
[00:16:17.800 --> 00:16:19.800]  不是在乎那個技巧
[00:16:19.800 --> 00:16:20.800]  你想一下
[00:16:20.800 --> 00:16:22.800]  如果你的小朋友
[00:16:22.800 --> 00:16:25.800]  每一天只是在你面前背一首唐詩
[00:16:25.800 --> 00:16:26.800]  那也有三把手
[00:16:26.800 --> 00:16:28.800]  唐詩三把手
