
[00:00:00.000 --> 00:00:05.000]  我們今天要從第十九章這些經文
[00:06:22.000 --> 00:06:24.000]  所以在亞細亞這個省
[00:06:24.000 --> 00:06:27.000]  這個大片的地方呢
[00:06:27.000 --> 00:06:28.000]  不論你是猶太人
[00:06:28.000 --> 00:06:30.000]  或者你是外邦人
[00:06:30.000 --> 00:06:32.000]  都聽見了福音了
[00:06:32.000 --> 00:06:34.000]  都聽見了神話的事情了
[00:06:34.000 --> 00:06:36.000]  這是一個傳福音
[00:06:36.000 --> 00:06:38.000]  一個很好的一個方法
[00:06:38.000 --> 00:06:41.000]  所以它不但是
[00:06:41.000 --> 00:06:45.000]  在這個房子裏頭講
[00:06:45.000 --> 00:06:47.000]  而且是到外面來傳
[00:06:47.000 --> 00:06:49.000]  這樣的所講的
[00:06:49.000 --> 00:06:50.000]  跟所傳的
[00:06:50.000 --> 00:06:51.000]  結合起來的話
[00:06:51.000 --> 00:06:53.000]  這福音的效果呢
[00:06:53.000 --> 00:06:55.000]  就非常大了
[00:06:55.000 --> 00:06:57.000]  那麼第十一節
[00:06:57.000 --> 00:06:59.000]  就特別的提到
[00:06:59.000 --> 00:07:01.000]  神接着保羅的手
[00:07:01.000 --> 00:07:04.000]  行了一些非常的奇事
[00:07:04.000 --> 00:07:05.000]  這非常的奇事
[00:07:05.000 --> 00:07:06.000]  就是說他
[00:07:06.000 --> 00:07:08.000]  做了一些
[00:07:08.000 --> 00:07:09.000]  行了一些
[00:07:09.000 --> 00:07:11.000]  人想起來都不可能
[00:07:11.000 --> 00:07:13.000]  做到的事情
[00:07:13.000 --> 00:07:17.000]  而是接着保羅的手
[00:07:17.000 --> 00:07:19.000]  神奇到什麼地步呢
[00:07:19.000 --> 00:07:20.000]  他說
[00:07:20.000 --> 00:07:23.000]  甚至有人從保羅身上
[00:07:23.000 --> 00:07:25.000]  拿他的手巾
[00:07:25.000 --> 00:07:27.000]  手巾在他做工的時候
[00:07:27.000 --> 00:07:28.000]  流汗了
[00:07:28.000 --> 00:07:30.000]  就拿手巾來擦擦汗
[00:07:30.000 --> 00:07:31.000]  還有呢
[00:07:31.000 --> 00:07:32.000]  或者圍裙
[00:07:32.000 --> 00:07:34.000]  他做工的時候有圍裙
[00:07:34.000 --> 00:07:36.000]  拿這些東西
[00:07:36.000 --> 00:07:38.000]  不是那些很貴重的
[00:07:38.000 --> 00:07:39.000]  很特別的東西
[00:07:39.000 --> 00:07:41.000]  就拿他平常身上
[00:07:41.000 --> 00:07:43.000]  一些工作用的
[00:07:43.000 --> 00:07:44.000]  這個東西
[00:07:44.000 --> 00:07:46.000]  放在病人身上
[00:07:46.000 --> 00:07:47.000]  病就好了
[00:07:47.000 --> 00:07:48.000]  鬼也出去了
[00:07:48.000 --> 00:07:51.000]  這是非常的奇事
[00:07:51.000 --> 00:07:54.000]  那不是保羅專門去
[00:07:54.000 --> 00:07:56.000]  我要開個神醫大會
[00:07:56.000 --> 00:07:57.000]  我給你們醫病
[00:07:57.000 --> 00:07:58.000]  他沒有這樣做
[00:07:58.000 --> 00:07:59.000]  他用不到
[00:07:59.000 --> 00:08:01.000]  神就藉着保羅的手
[00:08:01.000 --> 00:08:02.000]  就拿
[00:08:02.000 --> 00:08:04.000]  別人拿他一點身上的東西呢
[00:08:04.000 --> 00:08:07.000]  去給別人醫病的話
[00:08:07.000 --> 00:08:08.000]  就病就好了
[00:08:08.000 --> 00:08:09.000]  你去趕鬼的話
[00:08:09.000 --> 00:08:11.000]  這鬼就跑了
[00:08:11.000 --> 00:08:12.000]  這個就看見
[00:08:12.000 --> 00:08:14.000]  神用着保羅
[00:08:14.000 --> 00:08:16.000]  神奇的保羅
[00:08:16.000 --> 00:08:17.000]  做這個事情
[00:08:17.000 --> 00:08:19.000]  所以這個神奇爲什麼呢
[00:08:19.000 --> 00:08:21.000]  前面講了他傳福音
[00:08:21.000 --> 00:08:22.000]  接下來又說
[00:08:22.000 --> 00:08:24.000]  他行了神蹟
[00:08:24.000 --> 00:08:26.000]  這兩方面是配合起來
[00:08:26.000 --> 00:08:29.000]  神蹟呢是主要的呢
[00:08:29.000 --> 00:08:32.000]  是爲了要配合福音
[00:08:32.000 --> 00:08:34.000]  福音是主要的
[00:08:34.000 --> 00:08:35.000]  神蹟其實呢
[00:08:35.000 --> 00:08:37.000]  是爲了證實
[00:08:37.000 --> 00:08:39.000]  這個所傳的福音
[00:08:39.000 --> 00:08:41.000]  是從神來的
[00:08:41.000 --> 00:08:43.000]  這個就是
[00:08:43.000 --> 00:08:45.000]  這個在聖經裏頭
[00:08:45.000 --> 00:08:48.000]  給我們看到的
[00:08:48.000 --> 00:08:49.000]  我們可以看到
[00:08:49.000 --> 00:08:52.000]  在馬可福音
[00:08:52.000 --> 00:08:54.000]  馬可福音的最後
[00:08:54.000 --> 00:08:57.000]  講到主耶穌要昇天以前
[00:08:57.000 --> 00:08:59.000]  他就跟門徒說話
[00:08:59.000 --> 00:09:00.000]  說完話以後
[00:09:00.000 --> 00:09:02.000]  他就被接到天上
[00:09:02.000 --> 00:09:05.000]  他就坐在神的右邊了
[00:09:05.000 --> 00:09:07.000]  第20節提到
[00:09:07.000 --> 00:09:08.000]  門徒出去
[00:09:08.000 --> 00:09:10.000]  到處宣傳福音
[00:09:10.000 --> 00:09:12.000]  祖和他們統供
[00:09:12.000 --> 00:09:14.000]  用神蹟隨着
[00:09:14.000 --> 00:09:19.000]  他們在講福音的話
[00:09:19.000 --> 00:09:21.000]  接着就有神蹟
[00:09:21.000 --> 00:09:23.000]  隨着這些福音傳入去
[00:09:23.000 --> 00:09:25.000]  祖和他們統供
[00:09:25.000 --> 00:09:28.000]  用神蹟隨着
[00:09:28.000 --> 00:09:30.000]  到那個時候你看見
[00:09:30.000 --> 00:09:31.000]  那個時候的傳福音
[00:09:31.000 --> 00:09:34.000]  實在是非常的奇妙
[00:09:34.000 --> 00:09:36.000]  隨着做什麼呢
[00:09:36.000 --> 00:09:38.000]  證實所傳的道
[00:09:38.000 --> 00:09:40.000]  證實這些門徒
[00:09:40.000 --> 00:09:41.000]  所傳的福音呢
[00:09:41.000 --> 00:09:43.000]  是從神來的
[00:09:43.000 --> 00:09:44.000]  是神的福音
[00:09:44.000 --> 00:09:47.000]  不是人的道理
[00:09:47.000 --> 00:09:49.000]  所以神蹟其實的目的呢
[00:09:49.000 --> 00:09:51.000]  就是要證實
[00:09:51.000 --> 00:09:54.000]  你所傳的福音是從神來的
[00:09:54.000 --> 00:09:56.000]  這是一個聖經裏頭
[00:09:56.000 --> 00:09:57.000]  給我們看到
[00:09:57.000 --> 00:10:01.000]  神蹟啓示的目的
[00:10:01.000 --> 00:10:04.000]  那今天呢
[00:10:04.000 --> 00:10:06.000]  就對神蹟啓示呢
[00:10:06.000 --> 00:10:07.000]  有些人呢
[00:10:07.000 --> 00:10:09.000]  就不是這樣的看法
[00:10:09.000 --> 00:10:10.000]  今天就是有所謂
[00:10:10.000 --> 00:10:12.000]  這個成功的聖學
[00:10:12.000 --> 00:10:14.000]  成功聖學
[00:10:14.000 --> 00:10:17.000]  這成功聖學的目的是什麼呢
[00:10:17.000 --> 00:10:18.000]  是一個
[00:10:18.000 --> 00:10:21.000]  專是以地上的事情爲面的
[00:10:21.000 --> 00:10:24.000]  這種假福音
[00:10:24.000 --> 00:10:27.000]  允許別人健康
[00:10:27.000 --> 00:10:28.000]  允許別人發財
[00:10:28.000 --> 00:10:31.000]  允許別人事業成功
[00:10:31.000 --> 00:10:33.000]  允許這些東西
[00:10:33.000 --> 00:10:36.000]  這些東西都是地上的事情
[00:10:36.000 --> 00:10:37.000]  但是呢
[00:10:37.000 --> 00:10:39.000]  他說你要信主的話
[00:10:39.000 --> 00:10:40.000]  信耶穌
[00:10:40.000 --> 00:10:44.000]  那麼耶穌一定會叫你成功
[00:10:44.000 --> 00:10:46.000]  你只要有信心
[00:10:46.000 --> 00:10:50.000]  你就會成功
[00:10:50.000 --> 00:10:54.000]  他就教導這些信徒
[00:10:54.000 --> 00:10:56.000]  你要可以得到
[00:10:56.000 --> 00:10:58.000]  這個地上的這些物質
[00:10:58.000 --> 00:11:00.000]  你可以發財
[00:11:00.000 --> 00:11:02.000]  你可以有很健康
[00:11:02.000 --> 00:11:05.000]  你只要通過信心就可以了
[00:11:05.000 --> 00:11:07.000]  但他所謂的信心
[00:11:07.000 --> 00:11:10.000]  不是真的信心
[00:11:10.000 --> 00:11:13.000]  你只要把這個金錢奉獻給他們
[00:11:13.000 --> 00:11:16.000]  這個講這些假福音的人
[00:11:16.000 --> 00:11:18.000]  你只要橫迫切禱告
[00:11:18.000 --> 00:11:20.000]  你禱告三曲
[00:11:20.000 --> 00:11:22.000]  禱告或進士禱告
[00:11:22.000 --> 00:11:24.000]  會教你什麼進士禱告
[00:11:24.000 --> 00:11:28.000]  那麼就得到這些物質上的名利
[00:11:28.000 --> 00:11:31.000]  這些的福氣
[00:11:31.000 --> 00:11:32.000]  他們呢
[00:11:32.000 --> 00:11:35.000]  是問題在什麼地方呢
[00:11:35.000 --> 00:11:39.000]  他們是把我們應該是傳信息
[00:11:39.000 --> 00:11:40.000]  傳福音的話
[00:11:40.000 --> 00:11:41.000]  我們的中心
[00:11:41.000 --> 00:11:44.000]  我們的注意力是集中在神
[00:11:44.000 --> 00:11:48.000]  不是集中在這些神蹟
[00:11:48.000 --> 00:11:50.000]  不能夠只是講恩典
[00:11:50.000 --> 00:11:52.000]  你不想悔改
[00:11:52.000 --> 00:11:54.000]  也不能說你要祖的祝福
[00:11:54.000 --> 00:11:57.000]  但是你不願意走實的這條道路
[00:11:57.000 --> 00:11:59.000]  你不願意爲祖擺上
[00:11:59.000 --> 00:12:03.000]  你只要專注重神蹟
[00:12:03.000 --> 00:12:05.000]  而不是注重神
[00:12:05.000 --> 00:12:06.000]  那這種呢
[00:12:06.000 --> 00:12:08.000]  就是成功神學
[00:12:08.000 --> 00:12:13.000]  現在在世界上很普遍流行的
[00:12:13.000 --> 00:12:15.000]  甚至有些人舉個例說
[00:12:15.000 --> 00:12:17.000]  你不是需要車嗎
[00:12:17.000 --> 00:12:19.000]  那你可以找到
[00:12:19.000 --> 00:12:20.000]  你可以想象
[00:12:20.000 --> 00:12:21.000]  你要想什麼
[00:12:21.000 --> 00:12:23.000]  你可以跟神求
[00:12:23.000 --> 00:12:26.000]  說我要一個BMW
[00:12:26.000 --> 00:12:27.000]  什麼顏色
[00:12:27.000 --> 00:12:28.000]  什麼是紅的
[00:12:28.000 --> 00:12:29.000]  你好好求
[00:12:29.000 --> 00:12:31.000]  你有心情求
[00:12:31.000 --> 00:12:33.000]  就是一定能得到
[00:12:33.000 --> 00:12:35.000]  那如果是這樣的話
[00:12:35.000 --> 00:12:37.000]  這福音是這樣的話
[00:12:37.000 --> 00:12:39.000]  教人家專門所注重的
[00:12:39.000 --> 00:12:41.000]  就是這些看得見的
[00:12:41.000 --> 00:12:42.000]  今生的
[00:12:42.000 --> 00:12:44.000]  這些個人的事情
[00:12:44.000 --> 00:12:48.000]  跟着祖的福音就好像脫節了
[00:12:48.000 --> 00:12:49.000]  祖來的話
[00:12:49.000 --> 00:12:51.000]  不是教人發財
[00:12:51.000 --> 00:12:52.000]  祖來的話
[00:12:52.000 --> 00:12:54.000]  不是教人身體健康
[00:12:54.000 --> 00:12:55.000]  祖來的話
[00:12:55.000 --> 00:12:57.000]  是教我們能夠出黑暗
[00:12:57.000 --> 00:12:58.000]  路光明
[00:12:58.000 --> 00:13:00.000]  讓我們從死亡
[00:13:00.000 --> 00:13:02.000]  能夠到永生
[00:13:02.000 --> 00:13:04.000]  所以這個成功神學
[00:13:04.000 --> 00:13:07.000]  他們就是把神級旗幟
[00:13:07.000 --> 00:13:09.000]  放在一個主要地位
[00:13:09.000 --> 00:13:10.000]  中國福音
[00:13:10.000 --> 00:13:12.000]  中國神
[00:13:12.000 --> 00:13:14.000]  這樣的話是非常危險的
[00:13:14.000 --> 00:13:17.000]  這樣的還真是不少
[00:13:17.000 --> 00:13:18.000]  不少
[00:13:18.000 --> 00:13:19.000]  我們可能說
[00:13:19.000 --> 00:13:21.000]  接觸到的比較少
[00:13:21.000 --> 00:13:23.000]  但是你要看一些報道的話
[00:13:23.000 --> 00:13:25.000]  實在在北美的話
[00:13:25.000 --> 00:13:28.000]  很流行這樣的神學
[00:13:28.000 --> 00:13:31.000]  這樣的教會
[00:13:31.000 --> 00:13:33.000]  所謂的教會
[00:13:33.000 --> 00:13:35.000]  不是說幾十個人
[00:13:35.000 --> 00:13:36.000]  幾百人
[00:13:36.000 --> 00:13:38.000]  甚至有幾萬個人的教會
[00:13:38.000 --> 00:13:40.000]  都可以來講這些道理
[00:13:40.000 --> 00:13:43.000]  還可以出雜誌
[00:13:43.000 --> 00:13:45.000]  這個是非常的
[00:13:45.000 --> 00:13:48.000]  就教人注重物質東西
[00:13:48.000 --> 00:13:51.000]  而不是注重到永生的東西
[00:13:51.000 --> 00:13:53.000]  這是非常危險的
[00:13:53.000 --> 00:13:55.000]  但是保羅就不是這樣
[00:13:55.000 --> 00:13:57.000]  保羅跟他的同工
[00:13:57.000 --> 00:13:58.000]  他一生中間
[00:13:58.000 --> 00:14:00.000]  都是被神所用
[00:14:00.000 --> 00:14:02.000]  他們從來不利用神
[00:14:02.000 --> 00:14:06.000]  不利用神來達到自己的目的
[00:14:06.000 --> 00:14:09.000]  這就是很大的區別
[00:14:09.000 --> 00:14:11.000]  所以真正傳福音的人
[00:14:11.000 --> 00:14:14.000]  就不能夠利用神
[00:14:14.000 --> 00:14:17.000]  而且真正的傳福音的目的
[00:14:17.000 --> 00:14:20.000]  是要被神所用
[00:14:20.000 --> 00:14:22.000]  所以保羅他一生
[00:14:22.000 --> 00:14:26.000]  就是我們學習的榜樣
[00:14:26.000 --> 00:14:28.000]  那個時候也有些
[00:14:28.000 --> 00:14:31.000]  保羅在一部說傳福音的時候
[00:14:31.000 --> 00:14:32.000]  在底下也說到
[00:14:32.000 --> 00:14:36.000]  有幾個唸咒趕鬼的猶太人
[00:14:36.000 --> 00:14:37.000]  這猶太人
[00:14:37.000 --> 00:14:43.000]  他們有些還用耶穌的名來趕鬼
[00:14:43.000 --> 00:14:46.000]  用耶穌的名來趕鬼
[00:14:46.000 --> 00:14:48.000]  本來在聖經裏頭
[00:14:48.000 --> 00:14:50.000]  就告訴猶太人
[00:14:50.000 --> 00:14:51.000]  以色列人
[00:14:51.000 --> 00:14:54.000]  不要弄這些趕鬼
[00:14:54.000 --> 00:14:57.000]  就靠着用辦法來趕鬼
[00:14:57.000 --> 00:15:01.000]  這些人的說法一樣
[00:15:01.000 --> 00:15:05.000]  他們用主耶穌善治
[00:15:05.000 --> 00:15:07.000]  善治的意思就是
[00:15:07.000 --> 00:15:10.000]  你自己爲了你自己的好處
[00:15:10.000 --> 00:15:12.000]  來用耶穌的名
[00:15:12.000 --> 00:15:13.000]  我利用耶穌
[00:15:13.000 --> 00:15:15.000]  我說奉耶穌的名
[00:15:15.000 --> 00:15:18.000]  把你的鬼給趕出來
[00:15:18.000 --> 00:15:20.000]  但是你奉耶穌的名的意思就是
[00:15:20.000 --> 00:15:23.000]  你服在耶穌的權力底下
[00:15:23.000 --> 00:15:25.000]  耶穌有沒有叫你做這個事情呢
[00:15:25.000 --> 00:15:26.000]  沒有
[00:15:26.000 --> 00:15:30.000]  但是他就用耶穌的名來趕鬼
[00:15:30.000 --> 00:15:34.000]  但是他不是耶穌的僕人
[00:15:34.000 --> 00:15:36.000]  結果底下你看到
[00:15:36.000 --> 00:15:37.000]  他說
[00:15:37.000 --> 00:15:41.000]  我奉保羅所傳的耶穌的名
[00:15:41.000 --> 00:15:42.000]  叫你們出來
[00:15:42.000 --> 00:15:45.000]  叫這鬼出來
[00:15:45.000 --> 00:15:48.000]  那些鬼回答了很久的意思
[00:15:48.000 --> 00:15:49.000]  他說耶穌我認識
[00:15:49.000 --> 00:15:51.000]  保羅我也知道
[00:15:51.000 --> 00:15:53.000]  你們是誰呢
[00:15:53.000 --> 00:15:55.000]  你們奉耶穌的名
[00:15:55.000 --> 00:15:57.000]  奉保羅所傳的耶穌
[00:15:57.000 --> 00:15:58.000]  你們是誰呢
[00:15:58.000 --> 00:15:59.000]  我們不知道
[00:15:59.000 --> 00:16:03.000]  你沒有這個權力
[00:16:03.000 --> 00:16:04.000]  那麼鬼呢
[00:16:04.000 --> 00:16:06.000]  就所附的人呢
[00:16:06.000 --> 00:16:08.000]  就跳在他們身上
[00:16:08.000 --> 00:16:10.000]  勝了他們
[00:16:10.000 --> 00:16:12.000]  還制服了他們
[00:16:12.000 --> 00:16:14.000]  他們喫了生死
[00:16:14.000 --> 00:16:15.000]  受了傷
[00:16:15.000 --> 00:16:17.000]  就逃跑了
[00:16:17.000 --> 00:16:18.000]  所以你看
[00:16:18.000 --> 00:16:21.000]  他是利用耶穌的名來趕鬼
[00:16:21.000 --> 00:16:23.000]  善治用耶穌的名
[00:16:23.000 --> 00:16:25.000]  並不相信主耶穌
[00:16:25.000 --> 00:16:27.000]  他並不是主耶穌的僕人
[00:16:27.000 --> 00:16:30.000]  可是利用耶穌的名來趕鬼
[00:16:30.000 --> 00:16:32.000]  這樣的鬼沒有趕成的
[00:16:32.000 --> 00:16:36.000]  反倒是被鬼制服了
[00:16:36.000 --> 00:16:38.000]  那麼這樣的
[00:16:38.000 --> 00:16:40.000]  可以看見
[00:16:40.000 --> 00:16:42.000]  這個邪的
[00:16:42.000 --> 00:16:45.000]  不能勝過正的
[00:16:45.000 --> 00:16:48.000]  那麼保羅在領部所工作的
[00:16:48.000 --> 00:16:50.000]  這幾年呢
[00:16:50.000 --> 00:16:54.000]  有這樣的結果呢
[00:16:54.000 --> 00:16:56.000]  就是到第十九節
[00:16:56.000 --> 00:16:58.000]  我們剛纔唸到的
[00:16:58.000 --> 00:17:01.000]  他說平處行邪書的
[00:17:01.000 --> 00:17:04.000]  也許能把書拿來
[00:17:04.000 --> 00:17:05.000]  這行邪書的
[00:17:05.000 --> 00:17:06.000]  他有書的
[00:17:06.000 --> 00:17:08.000]  他要按照裏面
[00:17:08.000 --> 00:17:10.000]  所規定的幾個口訣的話
