
[00:00:00.000 --> 00:00:06.000]  好,今天我們繼續講耶穌是王系列的第六講
[00:07:19.000 --> 00:07:23.000]  所代表的是什麼
[00:07:23.000 --> 00:07:26.000]  殺好種子的人就是代表主耶穌
[00:07:26.000 --> 00:07:28.000]  田地就代表世界
[00:07:28.000 --> 00:07:32.000]  好種子就屬於天國的人
[00:07:32.000 --> 00:07:35.000]  拜子就屬於那邪惡者的人
[00:07:35.000 --> 00:07:39.000]  殺敗子的敵人就是魔鬼
[00:07:39.000 --> 00:07:42.000]  收割的時候就是今世的末尿
[00:07:42.000 --> 00:07:44.000]  收割的工人就是天使
[00:07:44.000 --> 00:07:47.000]  有了這個表
[00:07:47.000 --> 00:07:50.000]  我們就容易了解這個比喻
[00:07:50.000 --> 00:07:57.000]  與耶穌收割的種子原來是指屬天國的人
[00:07:57.000 --> 00:08:00.000]  在第十三篇開始有一個殺種的比喻
[00:08:00.000 --> 00:08:04.000]  在那裡的種子是代表福音的信息
[00:08:04.000 --> 00:08:07.000]  所以我們看到雖然都是講種子
[00:08:07.000 --> 00:08:09.000]  但是在不同的比喻裡面
[00:08:09.000 --> 00:08:11.000]  他們代表的東西是不同的
[00:08:11.000 --> 00:08:14.000]  在拜子的比喻裡面
[00:08:14.000 --> 00:08:17.000]  好的種子是指屬於天國裡面的人
[00:08:17.000 --> 00:08:19.000]  就是真正的教徒
[00:08:19.000 --> 00:08:25.000]  主耶穌來到世界
[00:08:25.000 --> 00:08:27.000]  傳講天國的信息
[00:08:27.000 --> 00:08:30.000]  呼召了和栽培了一班民眾
[00:08:30.000 --> 00:08:32.000]  他們是真正屬於天國的人
[00:08:32.000 --> 00:08:34.000]  他們都是好種子
[00:08:34.000 --> 00:08:37.000]  天國有敵人的
[00:08:37.000 --> 00:08:39.000]  天國的敵人就是魔鬼
[00:08:39.000 --> 00:08:41.000]  魔鬼在哪裡工作呢?
[00:08:41.000 --> 00:08:43.000]  他不是在天堂工作
[00:08:43.000 --> 00:08:47.000]  魔鬼也同樣在世界工作
[00:08:47.000 --> 00:08:49.000]  正如主耶穌一樣
[00:08:49.000 --> 00:08:51.000]  但是他殺的是拜子
[00:08:51.000 --> 00:08:54.000]  拜子就是屬於那些邪惡者
[00:08:54.000 --> 00:08:56.000]  邪惡者有門徒
[00:08:56.000 --> 00:08:59.000]  為什麼上主不早日收拾魔鬼
[00:08:59.000 --> 00:09:03.000]  又容讓魔鬼繼續在世上殺拜子呢?
[00:09:03.000 --> 00:09:05.000]  聖經沒有講
[00:09:05.000 --> 00:09:07.000]  聖經沒有講的東西我也不知道
[00:09:07.000 --> 00:09:11.000]  但是聖經有講到收割的時候
[00:09:11.000 --> 00:09:12.000]  就是一句話
[00:09:12.000 --> 00:09:14.000]  人只要察顯他的天使
[00:09:14.000 --> 00:09:16.000]  把他國度裡那些使人犯罪
[00:09:16.000 --> 00:09:19.000]  那些作惡的人都抓起來
[00:09:19.000 --> 00:09:21.000]  這裡我們留意到有兩種人
[00:09:21.000 --> 00:09:23.000]  一種是使人犯罪的人
[00:09:23.000 --> 00:09:25.000]  另一種是作惡的人
[00:09:25.000 --> 00:09:28.000]  這些人究竟在哪裡呢?
[00:09:28.000 --> 00:09:33.000]  原來他們都是在他的國度裡
[00:09:33.000 --> 00:09:38.000]  不單在世界裡還在他的國度裡都有
[00:09:38.000 --> 00:09:40.000]  大概我們可以這樣理解
[00:09:40.000 --> 00:09:44.000]  當主耶穌宣講了天國的信息之後
[00:09:44.000 --> 00:09:47.000]  有人信了耶穌成為真正的門徒
[00:09:47.000 --> 00:09:50.000]  就是好種子加入了教會
[00:09:50.000 --> 00:09:57.000]  天國就是由這些屬於天國的人組成的
[00:09:57.000 --> 00:10:03.000]  但是在教會裡面都一定有魔鬼所殺的種子
[00:10:03.000 --> 00:10:07.000]  他們外表看起來好像基督徒
[00:10:07.000 --> 00:10:09.000]  他們會來參加崇拜
[00:10:09.000 --> 00:10:11.000]  會奉獻金錢
[00:10:11.000 --> 00:10:14.000]  也可能會參加教會的事課
[00:10:14.000 --> 00:10:19.000]  不過他們沒有認真跟隨聖經的教導人士為人
[00:10:19.000 --> 00:10:22.000]  甚至是暗中犯罪
[00:10:22.000 --> 00:10:27.000]  於是他們的外表很可能就會使人犯罪
[00:10:27.000 --> 00:10:30.000]  而到了今世的末了的時候
[00:10:30.000 --> 00:10:34.000]  主耶穌會派天使去將他國度裡那些使人犯罪
[00:10:34.000 --> 00:10:36.000]  和一些作惡的人都抓起來
[00:10:36.000 --> 00:10:38.000]  會悟在火爐裡
[00:10:38.000 --> 00:10:45.000]  我們要問:那什麼時候才是今世的末了呢?
[00:10:45.000 --> 00:10:48.000]  按照聖經的概念來說
[00:10:48.000 --> 00:10:52.000]  今世就是主耶穌再回來之前的世代
[00:10:52.000 --> 00:10:54.000]  都是叫做今世
[00:10:54.000 --> 00:10:58.000]  當我們仍然有機會接受福音的時期
[00:10:58.000 --> 00:10:59.000]  就是今天
[00:10:59.000 --> 00:11:00.000]  就是今世
[00:11:00.000 --> 00:11:02.000]  正如希伯來書四章七節說
[00:11:02.000 --> 00:11:08.000]  「這說明了上帝為什麼另外定了一天,稱為今天」
[00:11:08.000 --> 00:11:12.000]  這一套的今天,一天怎樣也好
[00:11:12.000 --> 00:11:14.000]  不是指二十四小時的一天
[00:11:14.000 --> 00:11:18.000]  而是指我們有機會信靠上帝的日子
[00:11:18.000 --> 00:11:21.000]  因為希伯來書四章七節繼續說
[00:11:21.000 --> 00:11:27.000]  「今天,如果你們聽見上帝的聲音,你們不要懷念」
[00:11:27.000 --> 00:11:32.000]  所以我們不知道什麼時候是今世的末了
[00:11:32.000 --> 00:11:34.000]  是何年何月何日
[00:11:34.000 --> 00:11:35.000]  我們不知道
[00:11:35.000 --> 00:11:39.000]  因為主耶穌什麼時候會再回來呢?
[00:11:39.000 --> 00:11:56.000]  祂也不知道,主耶穌曾經說過「至於那要臨到的日子和時間,沒有人知道,天上的天士不知道,兒子也不知道,只有父親知道」
[00:11:56.000 --> 00:12:01.000]  好了,主耶穌所說的拜祭的比喻
[00:12:01.000 --> 00:12:05.000]  對我們今天的基督徒來說,有什麼意義呢?
[00:12:05.000 --> 00:12:09.000]  首先,對已經信主的弟兄姊妹來說
[00:12:09.000 --> 00:12:15.000]  我們要自己認真反省自己,是不是很種子
[00:12:15.000 --> 00:12:25.000]  最近讀了一篇文章,提到怎樣去區分一個人是被聖靈充滿和是被邪靈充滿
[00:12:25.000 --> 00:12:30.000]  是不是單單看一個人有沒有聖靈所結的果子
[00:12:30.000 --> 00:12:34.000]  有沒有人愛喜樂和平忍耐等等的品格呢?
[00:12:34.000 --> 00:12:40.000]  各位文章的作者認為單看品格的表現是不夠的
[00:12:40.000 --> 00:12:44.000]  因為魔鬼也會扮演光明的天使
[00:12:44.000 --> 00:12:49.000]  他就提出了另外一個簡單的辨別辦法
[00:12:49.000 --> 00:12:53.000]  就是對待罪的態度
[00:12:53.000 --> 00:13:01.000]  一個被聖靈充滿,真正被送靈充滿的人是會對罪敏感的
[00:13:01.000 --> 00:13:07.000]  正如今天經歷的四十一節所講,洗人犯罪和一切作惡的人都是敗子
[00:13:07.000 --> 00:13:11.000]  而敗子外面看上來會很像墨子
[00:13:11.000 --> 00:13:18.000]  所以用對罪的態度來分辨種子的好壞是合乎聖經的
[00:13:18.000 --> 00:13:27.000]  雖然人人都會犯罪,偶然犯罪,但是是不會持續犯罪的
[00:13:27.000 --> 00:13:33.000]  在聖一書五章十八節說,我們知道上帝的兒女不會繼續犯罪
[00:13:33.000 --> 00:13:39.000]  因為上帝的兒子保術,使那邪惡者不能加害於他
[00:13:39.000 --> 00:13:44.000]  所以當我們反省自己是不是好種子的時候
[00:13:44.000 --> 00:13:48.000]  我們可以反省自己對罪的態度
[00:13:48.000 --> 00:13:53.000]  如果我們對罪的態度是包容、妥協、忍讓
[00:13:53.000 --> 00:14:01.000]  甚至同流合污,用各種理由和方式將罪合情化、合理化、合法化的話
[00:14:01.000 --> 00:14:06.000]  這樣我們就很可能不是好種子
[00:14:06.000 --> 00:14:12.000]  今天在普世教會當中,我相信所有贊成同性戀
[00:14:12.000 --> 00:14:18.000]  甚至有些牧師用聖經去解釋說,同性戀不是罪,是神可以許可的
[00:14:18.000 --> 00:14:21.000]  我相信那些人都是敗子
[00:14:21.000 --> 00:14:30.000]  最近也有一位牧師跟我說過他經常去靈恩派的姐妹的事
[00:14:30.000 --> 00:14:38.000]  他說那位姐妹本來是在他所侍奉的聖公會裡受洗的
[00:14:38.000 --> 00:14:46.000]  但是那位姐妹受洗之後,他不肯留在聖公會聚會,一定要去靈恩派的教會聚會
[00:14:46.000 --> 00:14:52.000]  一年之後那位牧師就打電話關懷那位姐妹
[00:14:52.000 --> 00:14:57.000]  那位姐妹就約牧師見面,說有事想請牧師輔導
[00:14:57.000 --> 00:15:03.000]  原來那位姐妹參加的靈恩教會是很著重靈恩的
[00:15:03.000 --> 00:15:06.000]  不過不是很著重性別的生活行為
[00:15:06.000 --> 00:15:12.000]  那位姐妹已經是一位有夫之婦的小三
[00:15:12.000 --> 00:15:16.000]  想請牧師教她怎樣把男人搶過來
[00:15:16.000 --> 00:15:20.000]  各位,牧師朋友真是太極高手
[00:15:20.000 --> 00:15:26.000]  就告訴她,你不如去找靈恩派的牧師教你吧
[00:15:26.000 --> 00:15:34.000]  魔鬼所殺的敗子,當然不會只是在靈恩派的教會裡面做工
[00:15:34.000 --> 00:15:41.000]  澳洲過去兩年都有一個性侵兒童調查專員在這裡做工作
[00:15:41.000 --> 00:15:45.000]  調查性侵兒童的事件
[00:15:45.000 --> 00:15:49.000]  在過程裡面揭發了一些在傳統教會裡面
[00:15:49.000 --> 00:15:53.000]  過去都有神跡人員是性侵兒童
[00:15:53.000 --> 00:16:00.000]  有位現任的紅衣主教還牽涉隱瞞事件
[00:16:00.000 --> 00:16:07.000]  專員想他由梵蒂岡回到澳洲親身接受調查聆訊
[00:16:07.000 --> 00:16:13.000]  魔鬼所殺的敗子是存在在所有教會當中
[00:16:13.000 --> 00:16:17.000]  主耶穌兩千年前就應用比喻提醒我們
[00:16:17.000 --> 00:16:20.000]  所以我們不必大驚小怪
[00:16:20.000 --> 00:16:27.000]  不過我鼓勵大家要好好檢討自己是不是孔種子
[00:16:27.000 --> 00:16:34.000]  第二方面,已經信主的弟兄姊妹都知道我們應該傳福音
[00:16:34.000 --> 00:16:38.000]  因為傳福音是主耶穌給我們的大使命
[00:16:38.000 --> 00:16:43.000]  但在傳福音的時候我們有時可能很想人家信耶穌
[00:16:43.000 --> 00:16:48.000]  就告訴對象你一信就可以了
[00:16:48.000 --> 00:16:51.000]  一信就可以入天堂了
[00:16:51.000 --> 00:17:00.000]  這樣傳福音的話就正正是好像一位德國神學家潘復華所講的廉價福音
[00:17:00.000 --> 00:17:04.000]  是不用悔改,不用付代價的福音
[00:17:04.000 --> 00:17:09.000]  這些人進入教會就很可能會變成敗子
[00:17:09.000 --> 00:17:13.000]  我不記得自己從前有沒有犯過這樣的錯誤
[00:17:13.000 --> 00:17:17.000]  但如果我從前犯過我已經悔改了幾年
[00:17:17.000 --> 00:17:24.000]  因為近年來我都用自己編寫的基要道理課程帶領人認識我們的信仰
[00:17:24.000 --> 00:17:30.000]  真正信耶穌的人是要付代價,並且是很高的代價
[00:17:30.000 --> 00:17:40.000]  耶穌曾經說:如果有人要跟從我,就得捨棄自己,背起他的十字架來跟從我
[00:17:40.000 --> 00:17:44.000]  因為那想救自己生命的,反要喪失生命
[00:17:44.000 --> 00:17:49.000]  那為著我喪失生命的,反要得到生命
[00:17:49.000 --> 00:17:55.000]  簡單來說,我們是要將自己的命交給主耶穌
[00:17:55.000 --> 00:18:01.000]  我們才能夠得到主耶穌所應許要給我們的永恆生命
[00:18:01.000 --> 00:18:04.000]  當我們傳天國的福音的時候
[00:18:04.000 --> 00:18:08.000]  我鼓勵大家不要將主耶穌的要求降低
[00:18:08.000 --> 00:18:15.000]  不要傳一個廉價的福音,讓更多的敗子充斥在教會裏面
[00:18:15.000 --> 00:18:26.000]  中間微信主的朋友,我鼓勵你要把握還有今天,就要認識主耶穌
[00:18:26.000 --> 00:18:31.000]  接受主耶穌做你生命的王,保證你在天國裏面
[00:18:31.000 --> 00:18:35.000]  而不是受魔鬼的控制,成為魔鬼的人
[00:18:35.000 --> 00:18:41.000]  在魔鬼底下生活的人,是會犯罪,並且享受最終之樂
[00:18:41.000 --> 00:18:47.000]  如果犯罪是使人令人痛苦的,這個世界不會有人犯罪的
[00:18:47.000 --> 00:18:52.000]  但是有很多罪是令人快樂享受的
[00:18:52.000 --> 00:18:55.000]  不過主耶穌說,在今世的末了
[00:18:55.000 --> 00:19:00.000]  人只要差遣他的天使,把他割奪了,即使人犯罪
[00:19:00.000 --> 00:19:04.000]  和一切錯惡的人都抓起來,冤在火爐裏
[00:19:04.000 --> 00:19:09.000]  災那裏,他們要哀哭,咬牙切齒
[00:19:09.000 --> 00:19:12.000]  這裏所描寫的簡單來說就是地獄
[00:19:12.000 --> 00:19:19.000]  根據聖經的啟示,人死之後,人的靈魂仍然存活的
[00:19:19.000 --> 00:19:25.000]  而靈魂只有兩個地方去,一就是天堂,二就是地獄
[00:19:25.000 --> 00:19:32.000]  沒有第三個可能性,地獄是一個痛苦可怕的地方
[00:19:32.000 --> 00:19:39.000]  主耶穌在這裏用火爐去形容地獄,我鼓勵大家不要去
[00:19:39.000 --> 00:19:44.000]  有些人不肯相信上帝天堂和地獄的存在
[00:19:44.000 --> 00:19:49.000]  如果你是屬於這一類,我想講一個故事幫助你思考
[00:19:49.000 --> 00:19:57.000]  話說有一位無神論者在街頭演講,就說上帝絕對不可能存在的
[00:19:57.000 --> 00:20:02.000]  講完之後,他就高聲向上帝挑戰說
[00:20:02.000 --> 00:20:07.000]  上帝,假如祢存在,且祢現在就將我殺死
[00:20:07.000 --> 00:20:12.000]  讓在場的人知道你是真實存在的
[00:20:12.000 --> 00:20:20.000]  然後他就等了幾分鐘,之後他就對那些聽眾說
[00:20:20.000 --> 00:20:27.000]  你們看看,我仍然活生生地活在這裏,上帝根本不存在
[00:20:27.000 --> 00:20:38.000]  然後在他的聽眾當中,有位打扮得像一個農村的婦人就站起來對他說
[00:20:38.000 --> 00:20:43.000]  先生,我不是讀很多書,我不懂得反駁你
[00:20:43.000 --> 00:20:47.000]  但是我想請問你一個問題,可不可以呢?
[00:20:47.000 --> 00:20:50.000]  那個人就說,行行行,沒問題
[00:20:50.000 --> 00:20:56.000]  那個農夫就繼續說,我信耶穌多年以來都很開心
[00:20:56.000 --> 00:20:59.000]  聖經也給我很多安慰
[00:20:59.000 --> 00:21:04.000]  我想請問你,假如我死了之後,發覺上帝根本不存在
[00:21:04.000 --> 00:21:10.000]  又沒有天堂,又沒有地獄,那我這一生損失了些什麼呢?
[00:21:10.000 --> 00:21:18.000]  菩薩論的學者想了一會後就回答,我想你也沒有什麼損失的
[00:21:18.000 --> 00:21:25.000]  那位農夫就再問,我可不可以再問你一個問題?
[00:21:25.000 --> 00:21:26.000]  可以,可以,可以
[00:21:26.000 --> 00:21:34.000]  那假如在你死了之後,發覺真的有上帝、天堂和地獄
[00:21:34.000 --> 00:21:37.000]  那請問你又損失了些什麼呢?
[00:21:37.000 --> 00:21:44.000]  未信主的朋友,我想提一句古老的說話
[00:21:44.000 --> 00:21:49.000]  寧可信其有,不可信其無
[00:21:49.000 --> 00:21:59.000]  有關永恆生死的問題,我鼓勵你真的要寧可信其有,不可信其無
[00:21:59.000 --> 00:22:03.000]  我們一起低頭祈禱
[00:22:03.000 --> 00:22:08.000]  親愛的主耶穌,求祢幫助我們中間,未認識你的人
[00:22:08.000 --> 00:22:13.000]  會認真考慮,接受主耶穌做他們生命中的王
[00:22:13.000 --> 00:22:18.000]  要為他們自己的靈魂作意味的選擇
[00:22:18.000 --> 00:22:24.000]  求祢幫助我們,繼續忠心傳揚一個合乎聖經的福音
[00:22:24.000 --> 00:22:29.000]  共耶穌基督的名祈禱,阿們
