
[00:00:00.000 --> 00:00:03.320]  當我仍然是一個神學生的時候
[00:06:14.800 --> 00:06:17.400]  我同學是中五畢業就出來工作了
[00:06:17.400 --> 00:06:19.000]  我預科出來工作
[00:06:19.000 --> 00:06:21.600]  我同學申請政府工做文員
[00:06:21.600 --> 00:06:24.200]  我覺得我沒什麼能力做文員
[00:06:24.200 --> 00:06:28.000]  見到那間醫院請人掃地
[00:06:28.000 --> 00:06:30.400]  於是乎我覺得這個位置適合我了
[00:06:30.400 --> 00:06:31.800]  於是乎我就去那裡
[00:06:31.800 --> 00:06:34.000]  問他那份表格來填
[00:06:34.000 --> 00:06:36.200]  那個職員姐姐見到我就問我
[00:06:36.200 --> 00:06:38.600]  咦 你申請這個職位啊
[00:06:38.600 --> 00:06:40.600]  是啊 你讀到幾點班啊
[00:06:40.600 --> 00:06:41.600]  我讀到預科
[00:06:41.600 --> 00:06:44.000]  哦 那你回去等一下吧
[00:06:44.000 --> 00:06:46.200]  很單純的 我以為遲些他就請我了
[00:06:46.200 --> 00:06:47.600]  他說等嘛 是不是
[00:06:47.600 --> 00:06:49.000]  一等 這麼久都不請我
[00:06:49.000 --> 00:06:52.000]  到今天都沒叫我面試
[00:06:52.000 --> 00:06:53.800]  當然我長大了就知道了
[00:06:53.800 --> 00:06:55.600]  因為在別人眼中
[00:06:55.600 --> 00:06:58.200]  你到預科申請掃地
[00:06:58.200 --> 00:07:00.000]  沒可能的事 是不是
[00:07:00.000 --> 00:07:01.800]  但是在我當時的心底裡
[00:07:01.800 --> 00:07:03.200]  我真的覺得以為
[00:07:03.200 --> 00:07:04.800]  我適合做的是什麼呢
[00:07:04.800 --> 00:07:06.200]  就是做掃地而已
[00:07:06.200 --> 00:07:08.400]  其他的我是不好碰的
[00:07:08.400 --> 00:07:10.600]  很小的時候我們就從別人身上
[00:07:10.600 --> 00:07:12.800]  接受了對自己的評價
[00:07:12.800 --> 00:07:15.000]  我就對自己有了一個印象
[00:07:15.000 --> 00:07:17.000]  覺得自己好還是不好
[00:07:17.000 --> 00:07:19.000]  有些時候即使我們聽不到
[00:07:19.000 --> 00:07:21.200]  長輩的言語評論
[00:07:21.200 --> 00:07:23.000]  但是身邊的人評論我們
[00:07:23.000 --> 00:07:24.600]  我們都會知道
[00:07:24.600 --> 00:07:26.600]  譬如說我的女兒讀幼稚園的時候
[00:07:26.600 --> 00:07:27.600]  回來就會跟我說
[00:07:27.600 --> 00:07:29.000]  哎呀 我們是同學
[00:07:29.000 --> 00:07:30.800]  她經常都不會做功課的
[00:07:30.800 --> 00:07:32.200]  她很多東西都不會
[00:07:32.200 --> 00:07:34.600]  哇 大家都不喜歡她的
[00:07:34.600 --> 00:07:35.800]  我心裡面想
[00:07:35.800 --> 00:07:38.400]  這個小朋友可能很小的時候
[00:07:38.400 --> 00:07:42.200]  他就已經知道自己不如人的地方
[00:07:42.200 --> 00:07:43.800]  在我們長大過程裡面
[00:07:43.800 --> 00:07:45.000]  我們的社會
[00:07:45.000 --> 00:07:46.200]  我們的自己
[00:07:46.200 --> 00:07:48.600]  會將我和別人來比較
[00:07:48.600 --> 00:07:50.200]  然後那些比較裡面
[00:07:50.200 --> 00:07:52.000]  我們對自己有了評價
[00:07:52.000 --> 00:07:53.200]  我們體會自己
[00:07:53.200 --> 00:07:54.000]  我們覺得自己
[00:07:54.000 --> 00:07:56.800]  甚至認定自己是不如人
[00:07:56.800 --> 00:08:00.600]  於是乎我們產生了自卑感
[00:08:00.600 --> 00:08:01.600]  我們社會
[00:08:01.600 --> 00:08:02.800]  或者我們自己
[00:08:02.800 --> 00:08:04.800]  會怎樣來比較呢
[00:08:04.800 --> 00:08:06.400]  我們比較什麼呢
[00:08:06.400 --> 00:08:08.800]  我們比較的就是能力
[00:08:08.800 --> 00:08:10.000]  剛才我說到
[00:08:10.000 --> 00:08:13.200]  小時候懂不懂英文
[00:08:13.200 --> 00:08:14.200]  你看到小朋友
[00:08:14.200 --> 00:08:16.000]  哇 小時候的英文就拉拉聲了
[00:08:16.000 --> 00:08:17.600]  於是乎我們會說
[00:08:17.600 --> 00:08:19.000]  哇 好厲害啊
[00:08:19.000 --> 00:08:19.600]  厲害啊
[00:08:19.600 --> 00:08:22.400]  將來這個人前途無量
[00:08:22.400 --> 00:08:24.600]  我們會比較才藝
[00:08:24.600 --> 00:08:26.000]  如果你看到一個小朋友
[00:08:26.000 --> 00:08:28.000]  或者一個小學生 中學生
[00:08:28.000 --> 00:08:29.200]  甚至成年人
[00:08:29.200 --> 00:08:30.400]  他讀書考第一
[00:08:30.400 --> 00:08:31.400]  跳舞又第一
[00:08:31.400 --> 00:08:32.600]  體育又第一
[00:08:32.600 --> 00:08:33.800]  多才多藝
[00:08:33.800 --> 00:08:36.000]  我們會怎樣稱讚他
[00:08:36.000 --> 00:08:38.600]  哇 這個是才女來的
[00:08:38.600 --> 00:08:41.000]  我們會比較學識
[00:08:41.000 --> 00:08:41.800]  比如說
[00:08:41.800 --> 00:08:43.000]  哇 這個弟兄姊妹
[00:08:43.000 --> 00:08:44.200]  他是博士來的
[00:08:44.200 --> 00:08:44.800]  於是乎
[00:08:44.800 --> 00:08:47.200]  哇 他說的話一定是對的
[00:08:47.200 --> 00:08:49.600]  其他人說的話
[00:08:49.600 --> 00:08:51.000]  通常我們都會駁他嘴的
[00:08:51.000 --> 00:08:53.400]  因為他比我差
[00:08:53.400 --> 00:08:56.000]  我們會比較社會地位
[00:08:56.000 --> 00:08:57.400]  比如我們有時候會聽到
[00:08:57.400 --> 00:08:59.000]  有些人罵人
[00:08:59.000 --> 00:09:01.600]  你呀 都不想想自己什麼身份啊
[00:09:01.600 --> 00:09:04.000]  你呀 人家是社會名流啊
[00:09:04.000 --> 00:09:06.000]  人家是社會裡面有高官來的
[00:09:06.000 --> 00:09:08.800]  人家是社會裡面是上流人物來的
[00:09:08.800 --> 00:09:11.400]  你都不想想你自己什麼新鮮蘿蔔
[00:09:11.400 --> 00:09:12.800]  你有沒有聽過這些話
[00:09:12.800 --> 00:09:15.200]  有沒有人這樣跟你說呢
[00:09:15.200 --> 00:09:18.000]  有時候我們會比較樣貌
[00:09:18.000 --> 00:09:19.600]  最近有一段新聞
[00:09:19.600 --> 00:09:21.000]  說到一個女孩子
[00:09:21.000 --> 00:09:22.600]  她自殺
[00:09:22.600 --> 00:09:24.000]  新聞報道裡面就說
[00:09:24.000 --> 00:09:26.000]  因為她覺得自己不漂亮
[00:09:26.000 --> 00:09:28.200]  所以她就自殺
[00:09:28.200 --> 00:09:29.600]  我們會比較就是
[00:09:29.600 --> 00:09:31.400]  究竟我是不是被人所接納呢
[00:09:31.400 --> 00:09:32.800]  是不是受歡迎的人物呢
[00:09:32.800 --> 00:09:36.200]  還是我被人排斥呢
[00:09:36.200 --> 00:09:37.000]  最近有一個新聞
[00:09:37.000 --> 00:09:39.400]  說美國有一個中學生自殺
[00:09:39.400 --> 00:09:42.400]  警方最後決定控告她幾個同學
[00:09:42.400 --> 00:09:43.600]  因為這幾個同學
[00:09:43.600 --> 00:09:44.800]  不斷地重傷她
[00:09:44.800 --> 00:09:47.200]  在網上重傷她
[00:09:47.200 --> 00:09:48.000]  她頂不住了
[00:09:48.000 --> 00:09:50.200]  所以她自殺
[00:09:50.200 --> 00:09:52.800]  我們社會都會比較財富
[00:09:52.800 --> 00:09:54.800]  所以有些財富榜的
[00:09:54.800 --> 00:09:56.800]  十大富有人家
[00:09:56.800 --> 00:09:58.400]  於是乎第一名
[00:09:58.400 --> 00:10:00.400]  姓方的啊 是不是我啊
[00:10:00.400 --> 00:10:02.000]  抱歉 第一名不是姓方的
[00:10:02.000 --> 00:10:03.800]  真是的
[00:10:03.800 --> 00:10:04.800]  於是乎
[00:10:04.800 --> 00:10:08.000]  我們以自己有多少身家為榮
[00:10:08.000 --> 00:10:09.200]  所以有些人
[00:10:09.200 --> 00:10:10.800]  以自己有房子
[00:10:10.800 --> 00:10:11.800]  有車
[00:10:11.800 --> 00:10:13.000]  帶名錶
[00:10:13.000 --> 00:10:15.200]  拿著手提水壺
[00:10:15.200 --> 00:10:16.800]  這個是說幾十年前
[00:10:16.800 --> 00:10:18.800]  當第一代的電話出現的時候
[00:10:18.800 --> 00:10:20.200]  好像水壺一樣
[00:10:20.200 --> 00:10:21.400]  拿著水壺
[00:10:21.400 --> 00:10:22.400]  我記得有一段新聞說
[00:10:22.400 --> 00:10:23.800]  有個人打劫
[00:10:23.800 --> 00:10:26.000]  那個人拿著水壺一打
[00:10:26.000 --> 00:10:28.600]  那個賊就馬上走了
[00:10:28.600 --> 00:10:30.200]  今天如果拿著手機打人
[00:10:30.200 --> 00:10:31.600]  你猜有什麼結果
[00:10:31.600 --> 00:10:34.600]  你通常都不會拿手機打他
[00:10:34.600 --> 00:10:37.400]  財富是我們炫耀的
[00:10:37.400 --> 00:10:40.000]  我們社會會比較成績
[00:10:40.000 --> 00:10:42.200]  中國文化比較特別的地方
[00:10:42.200 --> 00:10:44.600]  就是我們和全世界相比
[00:10:44.600 --> 00:10:46.200]  我們有一個特別的地方就是
[00:10:46.200 --> 00:10:50.000]  我們會將人按成績來排一個次序
[00:10:50.000 --> 00:10:53.000]  嘩 他是全省狀元
[00:10:53.000 --> 00:10:53.800]  他不是全省
[00:10:53.800 --> 00:10:55.200]  不過是全縣
[00:10:55.200 --> 00:10:56.200]  他不是全縣都不要緊
[00:10:56.200 --> 00:10:57.400]  是全鄉
[00:10:57.400 --> 00:10:59.000]  他不是全鄉都不要緊
[00:10:59.000 --> 00:11:02.000]  是我們全村的狀元
[00:11:02.000 --> 00:11:04.600]  其實為什麼不排全家的狀元呢?
[00:11:04.600 --> 00:11:05.800]  如果你是獨生子女
[00:11:05.800 --> 00:11:08.000]  我就是全家的狀元了
[00:11:08.000 --> 00:11:10.400]  多好啊
[00:11:10.400 --> 00:11:13.400]  於是乎我們會特別給一些名稱
[00:11:13.400 --> 00:11:14.600]  嘩 十A啊
[00:11:14.600 --> 00:11:15.600]  現在就不說A了
[00:11:15.600 --> 00:11:16.800]  說星星吧
[00:11:16.800 --> 00:11:18.600]  嘩 他滿天都是星星
[00:11:18.600 --> 00:11:20.200]  有時心想
[00:11:20.200 --> 00:11:21.000]  我除了打他
[00:11:21.000 --> 00:11:23.600]  整個頭都是星星
[00:11:23.600 --> 00:11:27.600]  我們有些社會甚至會比較性別
[00:11:27.600 --> 00:11:31.200]  有些社會覺得女性是次一等的
[00:11:31.200 --> 00:11:33.200]  女性是男性的財物來的
[00:11:33.200 --> 00:11:35.600]  是男性的玩物來的
[00:11:35.600 --> 00:11:38.000]  我們社會會比較身材
[00:11:38.000 --> 00:11:40.000]  你看看那些新聞裏面
[00:11:40.000 --> 00:11:42.400]  你見到很多男性會比較女性的身材
[00:11:42.400 --> 00:11:44.800]  甚至女性都會比較女性的身材
[00:11:44.800 --> 00:11:47.000]  以自己的身材作為
[00:11:47.000 --> 00:11:50.400]  我是不是一個值得去
[00:11:50.400 --> 00:11:51.600]  去欣賞自己
[00:11:51.600 --> 00:11:53.800]  或者看低自己的表現呢?
[00:11:53.800 --> 00:11:56.600]  所以今天我們多了一些新的詞彙
[00:11:56.600 --> 00:11:57.800]  我小時候都沒有聽過這些詞彙
[00:11:57.800 --> 00:11:58.600]  但現在懂了
[00:11:58.600 --> 00:12:01.000]  什麼C級啊 D級啊 是不是?
[00:12:01.000 --> 00:12:01.800]  有些女士
[00:12:01.800 --> 00:12:04.000]  當學院有C級 D級的時候
[00:12:04.000 --> 00:12:06.200]  即不是說會考C或D
[00:12:06.200 --> 00:12:08.200]  她就會覺得很興奮的
[00:12:08.200 --> 00:12:11.800]  但是如果她是斜立角
[00:12:11.800 --> 00:12:15.200]  那有什麼感覺呢?
[00:12:15.200 --> 00:12:18.600]  我們會看比較成就
[00:12:18.600 --> 00:12:21.200]  有一個中年的醫生
[00:12:21.200 --> 00:12:25.200]  當在醫學院的同學相約出來再見面的時候
[00:12:25.200 --> 00:12:27.000]  她不是很想去
[00:12:27.000 --> 00:12:28.800]  為什麼不想去呢?
[00:12:28.800 --> 00:12:31.000]  因為其他的同學
[00:12:31.000 --> 00:12:33.000]  大家當年一起讀書
[00:12:33.000 --> 00:12:34.800]  今天她已經是高級醫生
[00:12:34.800 --> 00:12:36.400]  顧問醫生
[00:12:36.400 --> 00:12:41.000]  我還只不過是一個普通醫生而已
[00:12:41.000 --> 00:12:45.000]  我們社會用擁有什麼來評定我們?
[00:12:45.000 --> 00:12:48.400]  我們社會用我們的地位來評定我們?
[00:12:48.400 --> 00:12:52.400]  我們社會用我們屬於哪個階層來評論我們?
[00:12:52.400 --> 00:12:56.400]  而我們在不知不覺裡接受了這個評論
[00:12:56.400 --> 00:12:57.800]  我們因著這個評論
[00:12:57.800 --> 00:12:59.800]  建立了一份優越感
[00:12:59.800 --> 00:13:02.200]  或者一份自卑感
[00:13:02.200 --> 00:13:04.600]  社會將我們和其他人比較
[00:13:04.600 --> 00:13:07.600]  我們也將自己和其他人比較
[00:13:07.600 --> 00:13:10.600]  而比較的結果只有兩樣
[00:13:10.600 --> 00:13:12.000]  一是自卑
[00:13:12.000 --> 00:13:13.600]  一是高傲
[00:13:13.600 --> 00:13:15.000]  因為這個緣故
[00:13:15.000 --> 00:13:19.600]  很多人的生命裡充滿了自卑感
[00:13:19.600 --> 00:13:22.200]  比較其實是一件可悲的事情
[00:13:22.200 --> 00:13:25.800]  所以我常常都不鼓勵弟兄姊妹去比較
[00:13:25.800 --> 00:13:27.000]  只不過在社會裡
[00:13:27.000 --> 00:13:29.000]  我們塑造了我們去比較
[00:13:29.000 --> 00:13:30.800]  很自然我們就比較
[00:13:30.800 --> 00:13:32.000]  因為這樣的緣故
[00:13:32.000 --> 00:13:34.400]  很容易我就和別人比較
[00:13:34.400 --> 00:13:35.600]  我常常都鼓勵弟兄姊妹
[00:13:35.600 --> 00:13:37.600]  千萬不要和別人比較
[00:13:37.600 --> 00:13:40.400]  因為比較的人永遠都不會滿足
[00:13:40.400 --> 00:13:42.600]  所謂一山還有一山高
[00:13:42.600 --> 00:13:44.400]  今天我比別人好
[00:13:44.400 --> 00:13:47.800]  但明天可能又要面對另一場比較
[00:13:47.800 --> 00:13:50.800]  而最終只會帶給自己壓力
[00:13:50.800 --> 00:13:52.600]  最近看到一段新聞
[00:13:52.600 --> 00:13:55.800]  這段新聞就說到一個國內的尖子
[00:13:55.800 --> 00:13:58.000]  當他來到香港讀書之後
[00:13:58.000 --> 00:14:01.200]  他聽不懂廣東話
[00:14:01.200 --> 00:14:03.200]  但他又不想輸
[00:14:03.200 --> 00:14:06.600]  承受著很多的壓力
[00:14:06.600 --> 00:14:09.600]  其實在國內裡他贏過不少
[00:14:09.600 --> 00:14:12.200]  但贏了只會令他有壓力
[00:14:12.200 --> 00:14:14.200]  如果有機會我真的很想告訴你
[00:14:14.200 --> 00:14:16.800]  廣東話其實很難學的
[00:14:16.800 --> 00:14:19.200]  所以你學不到廣東話
[00:14:19.200 --> 00:14:20.600]  或者學廣東話比較慢
[00:14:20.600 --> 00:14:22.600]  一點都不是問題
[00:14:22.600 --> 00:14:24.400]  其實最重要不要比較
[00:14:24.400 --> 00:14:26.200]  當你慢慢學的時候
[00:14:26.200 --> 00:14:29.200]  你就會發覺你學會廣東話了
[00:14:29.200 --> 00:14:31.000]  一年學不懂不要緊
[00:14:31.000 --> 00:14:32.200]  就學兩年
[00:14:32.200 --> 00:14:33.800]  所以我看到一些長輩
[00:14:33.800 --> 00:14:35.800]  很大年紀從國內下來
[00:14:35.800 --> 00:14:37.000]  他都還可以說一些
[00:14:37.000 --> 00:14:39.200]  不咸不淡的廣東話
[00:14:39.200 --> 00:14:40.800]  但當我們比較的時候
[00:14:40.800 --> 00:14:43.800]  只會帶給自己很多的壓力
[00:14:43.800 --> 00:14:45.400]  我們比較的東西
[00:14:45.400 --> 00:14:48.400]  其實都是由人所創造出來的
[00:14:48.400 --> 00:14:50.200]  不是神的心意
[00:14:50.200 --> 00:14:52.000]  而且我們拿來比較的東西
[00:14:52.000 --> 00:14:54.000]  都是今世裡面的東西
[00:14:54.000 --> 00:14:56.200]  沒有絲毫永恆的價值
[00:14:56.200 --> 00:14:59.000]  有一天會失去了它的價值
[00:14:59.000 --> 00:15:01.600]  譬如說在文化大革命的時候
[00:15:01.600 --> 00:15:03.400]  人拿來比較的是什麼
[00:15:03.400 --> 00:15:04.600]  人告訴你
[00:15:04.600 --> 00:15:06.600]  我是根正苗紅的
[00:15:06.600 --> 00:15:09.000]  你知不知道什麼叫做根正苗紅
[00:15:09.000 --> 00:15:10.200]  我猜大家都不太懂
[00:15:10.200 --> 00:15:12.800]  因為香港不太重視中國歷史
