
[00:00:00.000 --> 00:00:02.720]  好開心在這裏見到你們
[00:03:23.160 --> 00:03:24.080]  真是
[00:03:24.080 --> 00:03:25.920]  我有時很肉痛
[00:03:25.920 --> 00:03:27.120]  但是我發覺
[00:03:27.120 --> 00:03:28.280]  那些銀行
[00:03:28.280 --> 00:03:29.280]  那些大公司
[00:03:29.280 --> 00:03:31.080]  真是做得那些年輕人
[00:03:31.080 --> 00:03:32.480]  好像不用錢那樣
[00:03:32.480 --> 00:03:34.920]  真是勒到他們不得了
[00:03:34.920 --> 00:03:36.920]  那是不是世界就是這樣呢
[00:03:36.920 --> 00:03:38.560]  有時甚至是忙到
[00:03:38.560 --> 00:03:39.800]  你知道我們就算有機會
[00:03:39.800 --> 00:03:41.680]  坐在一家人吃飯
[00:03:41.680 --> 00:03:43.040]  但是你想一下
[00:03:43.040 --> 00:03:44.400]  你有沒有好好地
[00:03:44.400 --> 00:03:46.200]  和家人去溝通呢
[00:03:46.200 --> 00:03:47.800]  有沒有和父母和子女
[00:03:47.800 --> 00:03:49.480]  好好地聊聊天呢
[00:03:49.480 --> 00:03:51.760]  問一下他最近怎樣呢
[00:03:51.760 --> 00:03:54.600]  我發覺當我談到這件事的時候
[00:03:54.600 --> 00:03:56.080]  有一次我在談
[00:03:56.080 --> 00:03:57.320]  有個男士走來和我說
[00:03:57.320 --> 00:03:58.960]  他說「哎呀 麗萍啊」
[00:03:58.960 --> 00:04:00.520]  「你知不知道在晚上」
[00:04:00.520 --> 00:04:02.560]  「我們一家人坐在一起吃飯」
[00:04:02.560 --> 00:04:04.000]  「沒有話題的」
[00:04:04.000 --> 00:04:05.800]  「現在的世代更壞」
[00:04:05.800 --> 00:04:06.760]  「個個在那裏嘟嘟嘟」
[00:04:06.760 --> 00:04:08.360]  「不知一邊吃一邊嘟甚麼」
[00:04:08.360 --> 00:04:10.680]  「一家父母有他嘟」
[00:04:10.680 --> 00:04:12.200]  「小孩子又有他嘟」
[00:04:12.200 --> 00:04:14.560]  「真是吃飯都沒有話題的」
[00:04:14.560 --> 00:04:16.720]  他說「就算沒有」
[00:04:16.720 --> 00:04:18.600]  「要不就打開電視」
[00:04:18.600 --> 00:04:21.000]  「要開著電視看劇集」
[00:04:21.000 --> 00:04:23.760]  他說「要電視撿撈飯」
[00:04:23.760 --> 00:04:24.240]  「為甚麼呢」
[00:04:24.240 --> 00:04:25.160]  他說「如果不開電視」
[00:04:25.160 --> 00:04:26.520]  「你知不知道」
[00:04:26.520 --> 00:04:29.160]  「我們吃飯咬著菜的聲音」
[00:04:29.160 --> 00:04:31.280]  「喇喇聲都聽到」
[00:04:31.280 --> 00:04:32.400]  「多恐怖啊」
[00:04:32.400 --> 00:04:33.880]  「所以一定要開著電視」
[00:04:33.880 --> 00:04:35.560]  「用電視撿撈飯」
[00:04:35.560 --> 00:04:36.880]  「那我可以看到」
[00:04:36.880 --> 00:04:39.000]  「現在這個世代發生甚麼事呢」
[00:04:39.000 --> 00:04:42.160]  「為甚麼就算是一家人坐在一起」
[00:04:42.160 --> 00:04:43.280]  「沒有話題」
[00:04:43.280 --> 00:04:45.160]  「好像很冷漠啊」
[00:04:45.160 --> 00:04:46.960]  「那種親情 那種交流」
[00:04:46.960 --> 00:04:48.320]  「為甚麼沒有了呢」
[00:04:48.320 --> 00:04:49.760]  「人與人之間」
[00:04:49.760 --> 00:04:51.760]  「我們真的要大大反思」
[00:04:51.760 --> 00:04:53.400]  「在忙碌之中」
[00:04:53.400 --> 00:04:55.720]  「我們進入到第二個忙」
[00:04:55.720 --> 00:04:57.720]  「是甚麼 忘記」
[00:04:57.720 --> 00:04:59.560]  「我們忘記了我們生命」
[00:04:59.560 --> 00:05:01.920]  「我們活著是為了甚麼」
[00:05:01.920 --> 00:05:03.680]  「是否就是為了衣食住行」
[00:05:03.680 --> 00:05:07.680]  「賺工賺錢 有飯吃」
[00:05:07.680 --> 00:05:10.200]  「人的生命就好像一個輪胎」
[00:05:10.200 --> 00:05:12.440]  「不停在滾動」
[00:05:12.440 --> 00:05:16.040]  「有一天突然間年華老去了」
[00:05:16.040 --> 00:05:20.120]  「突然間發現自己一直用健康換金錢」
[00:05:20.120 --> 00:05:22.360]  「有一天你想用金錢去換」
[00:05:22.360 --> 00:05:24.080]  「你的健康是換不回來的」
[00:05:24.080 --> 00:05:25.600]  「還要昂貴到可能」
[00:05:25.600 --> 00:05:29.040]  「你一生所賺的金錢都不夠買回健康」
[00:05:29.040 --> 00:05:31.240]  「但是我看到現在的人」
[00:05:31.240 --> 00:05:33.440]  「大都市的人他們根本就是」
[00:05:33.440 --> 00:05:36.160]  「有點兒本末倒置」
[00:05:36.160 --> 00:05:37.920]  「究竟我們這麼努力工作」
[00:05:37.920 --> 00:05:39.160]  「為的是甚麼」
[00:05:39.160 --> 00:05:40.320]  「真的要反思一下」
[00:05:40.320 --> 00:05:42.120]  「不是叫你馬上不用了」
[00:05:42.120 --> 00:05:44.920]  「明天辭了工作好好享受」
[00:05:44.920 --> 00:05:47.240]  「不是 我們工作之餘」
[00:05:47.240 --> 00:05:49.680]  「我們要有個目標生命方向」
[00:05:49.680 --> 00:05:50.960]  「我們不是像動物一樣」
[00:05:50.960 --> 00:05:52.000]  「動物不懂思想」
[00:05:52.000 --> 00:05:53.480]  「我們人是懂思想」
[00:05:53.480 --> 00:05:55.800]  「究竟我們活著為甚麼」
[00:05:55.800 --> 00:05:57.840]  「我們工作我們勞碌得利的」
[00:05:57.840 --> 00:05:59.680]  「我們希望有些甚麼」
[00:05:59.680 --> 00:06:01.160]  「真的要好好反思」
[00:06:01.160 --> 00:06:04.440]  「我們忘記了我們生命真正的意義」
[00:06:04.440 --> 00:06:06.520]  「其實人的生命有不同層次」
[00:06:06.520 --> 00:06:11.200]  「我曾經很多時我們都很多人會研究」
[00:06:11.200 --> 00:06:13.600]  「究竟人有沒有靈魂呢」
[00:06:13.600 --> 00:06:15.600]  「死後靈魂會去哪裏呢」
[00:06:15.600 --> 00:06:17.600]  「其實還不停地在說」
[00:06:17.600 --> 00:06:21.480]  「但我們其實活在這個世上很短暫的」
[00:06:21.480 --> 00:06:23.800]  「可能七十八十九十歲都差不多」
[00:06:23.800 --> 00:06:26.240]  「不死都真的妨礙了」
[00:06:26.240 --> 00:06:27.600]  「會拖累家人」
[00:06:27.600 --> 00:06:30.000]  「我覺得真的人到那個年歲」
[00:06:30.000 --> 00:06:31.000]  「我真的祈求」
[00:06:31.000 --> 00:06:32.320]  「主祢最好讓我瞓瞓下」
[00:06:32.320 --> 00:06:33.960]  「拜接我走了」
[00:06:33.960 --> 00:06:35.680]  「千萬不要拖累」
[00:06:35.680 --> 00:06:38.240]  「當一個人在這個世界沒有意義的時候」
[00:06:38.240 --> 00:06:40.800]  「就不要佔地圖了」
[00:06:40.800 --> 00:06:42.800]  「應該是時間回天了」
[00:06:42.800 --> 00:06:47.080]  「但是我們如果真的只有大概八十多歲的命」
[00:06:47.080 --> 00:06:48.240]  「九十歲」
[00:06:48.240 --> 00:06:51.440]  「那是不是將我一生人的精力就放在這裏呢」
[00:06:51.440 --> 00:06:52.840]  「究竟有沒有想過」
[00:06:52.840 --> 00:06:55.280]  「原來人生命還有一個高一點的層次」
[00:06:55.280 --> 00:06:56.360]  「是不是有靈魂呢」
[00:06:56.360 --> 00:06:58.680]  「我們是否需要去找這件事呢」
[00:06:58.680 --> 00:07:00.720]  「有一件事我們不肯定的事」
[00:07:00.720 --> 00:07:01.840]  「我們沒有辦法」
[00:07:01.840 --> 00:07:04.000]  「有一件事是很肯定的」
[00:07:04.000 --> 00:07:04.800]  「很肯定的是甚麼」
[00:07:04.800 --> 00:07:06.000]  「我們是否需要死」
[00:07:06.000 --> 00:07:07.840]  「人人有沒有一死」
[00:07:07.840 --> 00:07:09.440]  「一定有嘛」
[00:07:09.440 --> 00:07:11.480]  「你想想你今天工作賺錢」
[00:07:11.480 --> 00:07:15.000]  「是為很多你想做的要去計劃的嘛」
[00:07:15.000 --> 00:07:17.800]  「如果我們肯定有一天我們一定死的」
[00:07:17.800 --> 00:07:18.880]  「你需不需要計劃一下」
[00:07:18.880 --> 00:07:21.400]  「究竟人死了是不是有靈魂呢」
[00:07:21.400 --> 00:07:22.800]  「這個靈魂去哪裏呢」
[00:07:22.800 --> 00:07:27.520]  「永生的天堂還是永死的地獄呢」
[00:07:27.520 --> 00:07:30.200]  「我今天其實很少跟別人分享這件事」
[00:07:30.200 --> 00:07:32.480]  「因為我今天一進來這個場地」
[00:07:32.480 --> 00:07:38.200]  「我看到很多還是滿有生命力的那種活力的」
[00:07:38.200 --> 00:07:41.560]  「我很希望我今天來可以分享到」
[00:07:41.560 --> 00:07:45.360]  「生命的經典的根源在哪裏」
[00:07:45.360 --> 00:07:47.840]  「你們都可以回去好好思考」
[00:07:47.840 --> 00:07:50.160]  「如果我們忙到連生命活著」
[00:07:50.160 --> 00:07:51.160]  「為甚麼都忘記」
[00:07:51.160 --> 00:07:53.480]  「我們很快進入第三個忙」
[00:07:53.480 --> 00:07:55.000]  「忙忙然」
[00:07:55.000 --> 00:07:56.000]  「突然間」
[00:07:56.000 --> 00:07:58.880]  「我人生二十多歲拼命」
[00:07:58.880 --> 00:07:59.960]  「三十多歲拼命」
[00:07:59.960 --> 00:08:03.280]  「到四十多歲開始工作各方面都很穩定」
[00:08:03.280 --> 00:08:05.240]  「但是為甚麼我還不開心呢」
[00:08:05.240 --> 00:08:08.000]  「為甚麼我心靈上還好像有個空洞呢」
[00:08:08.000 --> 00:08:10.280]  「為甚麼我老公開始跟我沒話說呢」
[00:08:10.280 --> 00:08:12.080]  「接著他又很聰明」
[00:08:12.080 --> 00:08:14.520]  「嘩!這麼多女人圍在一起」
[00:08:14.520 --> 00:08:16.400]  「自己還害怕呢」
[00:08:16.400 --> 00:08:19.320]  「為甚麼子女不跟我說話呢」
[00:08:19.320 --> 00:08:20.680]  「甚至覺得我煩呢」
[00:08:20.680 --> 00:08:22.280]  「為甚麼我奴隸一輩子」
[00:08:22.280 --> 00:08:24.240]  「好像沒有人欣賞我的呢」
[00:08:24.240 --> 00:08:25.560]  「於是有很多的苦讀」
[00:08:25.560 --> 00:08:26.560]  「很多的埋怨」
[00:08:26.560 --> 00:08:28.760]  「接著不知道我忙忙然為了甚麼」
[00:08:28.760 --> 00:08:30.120]  「所以香港你知道嗎」
[00:08:30.120 --> 00:08:32.480]  「每六個人有一個人有憂鬱症」
[00:08:32.480 --> 00:08:33.600]  「嚴重的」
[00:08:33.600 --> 00:08:36.240]  「那個是要吃藥的憂鬱症」
[00:08:36.240 --> 00:08:38.560]  「有很多不計 不知道是甚麼情形」
[00:08:38.560 --> 00:08:41.440]  「我們隨時身邊是有這樣的個案的人」
[00:08:41.440 --> 00:08:42.200]  「OK」
[00:08:42.200 --> 00:08:43.800]  「在忙忙然之間」
[00:08:43.800 --> 00:08:46.880]  「其實我信耶穌就在忙忙然之間」
[00:08:46.880 --> 00:08:49.200]  「我感恩在那一刻我信到」
[00:08:49.200 --> 00:08:51.800]  「但我知道很多人在那一刻找不到神」
[00:08:51.800 --> 00:08:55.160]  「找不到神我們去到第四個亡」
[00:08:55.160 --> 00:08:56.400]  「死亡」
[00:08:56.400 --> 00:08:59.440]  「很快我們的人生就過了」
[00:08:59.440 --> 00:09:01.040]  「是不是就這樣過了我們一生」
[00:09:01.040 --> 00:09:03.040]  「枉過此生呢」
[00:09:03.040 --> 00:09:04.560]  「我們有沒有機會」
[00:09:04.560 --> 00:09:06.400]  「輪迴了下一生再來」
[00:09:06.400 --> 00:09:07.600]  「沒有啊」
[00:09:07.600 --> 00:09:09.160]  「不用想這件事」
[00:09:09.160 --> 00:09:11.680]  「我們今生做到甚麼就是做到甚麼」
[00:09:11.680 --> 00:09:13.240]  「所以要很認真去想」
[00:09:13.240 --> 00:09:16.840]  「我們今生活著是為了甚麼」
[00:09:16.840 --> 00:09:17.880]  「這麼厲害」
[00:09:17.880 --> 00:09:22.000]  「你就想就此枉過此生」
[00:09:22.000 --> 00:09:23.560]  「我們真的要想」
[00:09:23.560 --> 00:09:25.080]  「我們是不是好像機器呢」
[00:09:25.080 --> 00:09:27.160]  「是不是好像動物那樣呢」
[00:09:27.160 --> 00:09:29.640]  「好像輪子那樣轉呢」
[00:09:29.640 --> 00:09:30.400]  「不是的嘛」
[00:09:30.400 --> 00:09:33.560]  「我們有更高層次去思想我們的生命」
[00:09:33.560 --> 00:09:35.400]  「今天我覺得神是感動」
[00:09:35.400 --> 00:09:38.360]  「我要大家一起去探討這件事」
[00:09:38.360 --> 00:09:43.440]  「我可以說黎平2003年信主的」
[00:09:43.440 --> 00:09:47.040]  「那一年因為我的兒子開始反叛」
[00:09:47.040 --> 00:09:50.080]  「進入小朋友青少年期」
[00:09:50.080 --> 00:09:55.000]  「我可以說因為他們的改變」
[00:09:55.000 --> 00:09:57.200]  「而他們的改變是令我震撼的」
[00:09:57.200 --> 00:09:58.640]  「由他很反叛」
[00:09:58.640 --> 00:10:01.680]  「到他去到我記得2008年」
[00:10:01.680 --> 00:10:04.240]  「你知不知道2008年有個金融風暴」
[00:10:04.240 --> 00:10:06.680]  「雷曼兄弟」
[00:10:06.680 --> 00:10:08.360]  「雷曼兄弟」
[00:10:08.360 --> 00:10:12.200]  「那一年我先生是一間很大的美國行」
[00:10:12.200 --> 00:10:14.440]  「其實他的寫字樓就在中銀」
[00:10:14.440 --> 00:10:17.920]  「整層的中銀」
[00:10:17.920 --> 00:10:20.840]  「當時美國的金融風暴」
[00:10:20.840 --> 00:10:25.200]  「令到他的公司進入很危險的經濟危機」
[00:10:25.200 --> 00:10:28.200]  「每天回來垂頭喪氣」
[00:10:28.200 --> 00:10:32.200]  「我們做妻子做孩子都覺得那種沉重的壓力」
[00:10:32.200 --> 00:10:36.680]  「但你知不知道當時我兒子寫了一個金句給他爸爸」
[00:10:36.680 --> 00:10:39.760]  「我真的沒有想過一個十五六歲的兒子」
[00:10:39.760 --> 00:10:41.280]  「可以寫這個金句」
[00:10:41.280 --> 00:10:42.920]  「可不可以打出來這個金句」
[00:10:42.920 --> 00:10:46.760]  「天上的飛鳥不哉也不中」
[00:10:46.760 --> 00:10:47.720]  「我們一起讀吧」
[00:10:47.720 --> 00:10:49.080]  「你們都記得深一點」
[00:10:49.080 --> 00:10:54.440]  「你們看那天上的飛鳥也不中也不收」
[00:10:54.440 --> 00:10:56.520]  「也不積蓄在倉裡」
[00:10:56.520 --> 00:10:59.840]  「你們的天父尚且養活他」
[00:10:59.840 --> 00:11:03.120]  「你們不比飛鳥貴重得多嗎」
[00:11:03.120 --> 00:11:05.840]  「你們需要的這一切東西」
[00:11:05.840 --> 00:11:09.800]  「你們的天父是知道的」
[00:11:09.800 --> 00:11:11.640]  「你知不知道這個在說甚麼」
[00:11:11.640 --> 00:11:13.240]  「他的兒子跟他爸爸說」
[00:11:13.240 --> 00:11:14.600]  「聖經告訴他」
[00:11:14.600 --> 00:11:17.600]  「天上的鳥不懂耕田又不懂收割」
[00:11:17.600 --> 00:11:19.400]  「不懂處理糧食」
[00:11:19.400 --> 00:11:22.280]  「天父尚且養活他」
[00:11:22.280 --> 00:11:25.440]  「任他在天空自由飛翔」
[00:11:25.440 --> 00:11:28.200]  「我們人不是比鳥更加寶貴嗎」
[00:11:28.200 --> 00:11:30.000]  「我們稱為神的兒女」
[00:11:30.000 --> 00:11:33.360]  「神創造我們更加寶貴嗎」
[00:11:33.360 --> 00:11:35.120]  「他跟他爸爸說」
[00:11:35.120 --> 00:11:36.840]  「不要憂慮」
[00:11:36.840 --> 00:11:39.400]  「一個十五六歲的男孩子」
[00:11:39.400 --> 00:11:40.600]  「你知道我們營營役役」
[00:11:40.600 --> 00:11:41.840]  「這麼努力工作」
[00:11:41.840 --> 00:11:43.600]  「都是希望我們下一代」
[00:11:43.600 --> 00:11:45.200]  「能夠生生性性」
[00:11:45.200 --> 00:11:46.760]  「在社會做一個有用的人」
[00:11:46.760 --> 00:11:47.720]  「飛黃騰達」
[00:11:47.720 --> 00:11:49.280]  「我們都不去想那麼遠了」
[00:11:49.280 --> 00:11:51.640]  「起碼做一個棟樑」
[00:11:51.640 --> 00:11:53.760]  「他居然可以一個這麼年輕的男孩子」
[00:11:53.760 --> 00:11:56.320]  「他不但自己看到人生」
[00:11:56.320 --> 00:11:57.920]  「還可以用這個金句」
[00:11:57.920 --> 00:12:00.480]  「去鼓勵他的父親」
[00:12:00.480 --> 00:12:02.160]  「我們一生何求」
[00:12:02.160 --> 00:12:03.680]  「希望我們下一代」
[00:12:03.680 --> 00:12:06.520]  「能夠看到他生命活著的意義」
[00:12:06.520 --> 00:12:08.400]  所以我經常跟兒子說
[00:12:08.400 --> 00:12:11.880]  「將來無論你從事哪個行業」
[00:12:11.880 --> 00:12:13.160]  「你可能做銀行銷售員」
[00:12:13.160 --> 00:12:14.880]  「可能你是廚師」
[00:12:14.880 --> 00:12:16.280]  「可能你是建築師」
[00:12:16.280 --> 00:12:17.200]  「或者做政府官」
[00:12:17.200 --> 00:12:18.440]  「甚麼都好」
[00:12:18.440 --> 00:12:21.080]  「但你知道無論你是哪個行業」
[00:12:21.080 --> 00:12:22.480]  「你都盡你的能力」
[00:12:22.480 --> 00:12:24.160]  「將這個福音」
[00:12:24.160 --> 00:12:25.440]  「你所認識的神」
[00:12:25.440 --> 00:12:28.600]  「介紹給你身邊的同事朋友知道」
[00:12:28.600 --> 00:12:30.880]  「讓他們都有永生的盼望」
[00:12:30.880 --> 00:12:32.520]  如果他們不認識這個神
[00:12:32.520 --> 00:12:33.720]  我告訴你
[00:12:33.720 --> 00:12:36.040]  為甚麼中國今天經常說
[00:12:36.040 --> 00:12:38.480]  「沒有品」
[00:12:38.480 --> 00:12:41.800]  「人們可以有假奶粉、地溝油」
[00:12:41.800 --> 00:12:43.840]  因為他們說「沒有永生」
[00:12:43.840 --> 00:12:45.360]  「他只有今生」
[00:12:45.360 --> 00:12:46.360]  「為甚麼我這麼窮」
[00:12:46.360 --> 00:12:47.720]  「你這麼有錢」
[00:12:47.720 --> 00:12:50.720]  「你要我死不如你死」
[00:12:50.720 --> 00:12:52.240]  「他只有今生」
[00:12:52.240 --> 00:12:54.680]  「他看不到神」
[00:12:54.680 --> 00:12:55.320]  你明白嗎?
[00:12:55.320 --> 00:12:57.720]  所以甚麼壞事都可以做得出
[00:12:57.720 --> 00:12:58.760]  所以我跟兒子說
[00:12:58.760 --> 00:12:59.720]  「我們感恩」
[00:12:59.720 --> 00:13:01.880]  「我們有的任何東西」
[00:13:01.880 --> 00:13:03.480]  「都是天賦次的」
[00:13:03.480 --> 00:13:04.680]  「有時我們真的看」
[00:13:04.680 --> 00:13:06.280]  「很簡單,我們做人呢」
[00:13:06.280 --> 00:13:09.240]  「有時覺得自己有點小聰明」
[00:13:09.240 --> 00:13:11.200]  「明明那個人鈍鈍的」
[00:13:11.200 --> 00:13:12.640]  「為甚麼他這麼好運」
[00:13:12.640 --> 00:13:14.640]  「這麼幸運,每件事都這麼順利」
[00:13:14.640 --> 00:13:16.880]  「順攤賺錢又多過我」
[00:13:16.880 --> 00:13:19.680]  「不知道為甚麼順到在社會地位」
[00:13:19.680 --> 00:13:21.080]  「沒得說的」
[00:13:21.080 --> 00:13:23.840]  「有時真是每一個人的命運」
[00:13:23.840 --> 00:13:24.880]  「分配不同」
[00:13:24.880 --> 00:13:27.240]  「但我們眼中以為好的呢」
[00:13:27.240 --> 00:13:29.920]  「其實在神眼中未必一定是好的」
[00:13:29.920 --> 00:13:30.640]  是嗎?
[00:13:30.640 --> 00:13:34.960]  我稍後會跟你分享一個金句
[00:13:34.960 --> 00:13:35.920]  就會解釋
[00:13:35.920 --> 00:13:38.200]  那個兒子當時給了他爸爸
[00:13:38.200 --> 00:13:39.480]  這個金句
[00:13:39.480 --> 00:13:41.120]  我很感動
[00:13:41.120 --> 00:13:44.080]  從此他爸爸也在那時候
[00:13:44.080 --> 00:13:47.440]  開始跟我們一家人去教會
[00:13:47.440 --> 00:13:49.240]  因為他很驚訝
[00:13:49.240 --> 00:13:51.040]  為甚麼兒子認識了神
[00:13:51.040 --> 00:13:52.160]  懂得看聖經
[00:13:52.160 --> 00:13:55.280]  可以跟他有這麼深度的分享
[00:13:55.280 --> 00:13:56.560]  其實他當時十五、六歲
[00:13:56.560 --> 00:13:57.600]  他的同學說
[00:13:57.600 --> 00:14:00.000]  「Adrian,為甚麼你這麼小」
[00:14:00.000 --> 00:14:03.600]  「你說話好像三十歲大哥哥一樣」
[00:14:03.600 --> 00:14:05.720]  「你知不知道神真是次智慧的」
[00:14:05.720 --> 00:14:07.960]  「這個智慧來自聖經的華語」
[00:14:07.960 --> 00:14:09.960]  也有些朋友會問我
[00:14:09.960 --> 00:14:15.720]  「麗萍,甚麼可以開到你靈裡面的眼睛」
[00:14:15.720 --> 00:14:17.080]  「不是世界的肉眼」
[00:14:17.080 --> 00:14:18.600]  「世界的肉眼」
[00:14:18.600 --> 00:14:20.280]  「你看不到神的聲音」
