
[00:00:00.000 --> 00:00:02.560]  大家大姐姊妹 早晨
[00:02:21.840 --> 00:02:25.840]  教會的鼓勵信徒可以多讀詩篇
[00:02:25.840 --> 00:02:29.000]  好讓我們能夠擁有基督的心思
[00:02:29.000 --> 00:02:30.440]  神的意念
[00:02:30.440 --> 00:02:35.320]  並且可以建立起我們內在的生命
[00:02:35.320 --> 00:02:39.920]  過去一年我自己經常用詩篇139篇
[00:02:39.920 --> 00:02:43.320]  來默想和神對話
[00:02:43.320 --> 00:02:46.520]  期間給我很多的得益
[00:02:46.520 --> 00:02:48.200]  給我很多的鼓勵
[00:02:48.200 --> 00:02:51.160]  所以今天選了詩篇139篇
[00:02:51.160 --> 00:02:53.120]  和大家一起分享
[00:02:53.120 --> 00:02:55.520]  這篇詩篇裏面有很多的元素
[00:02:55.520 --> 00:02:58.560]  有讚美、感恩、哀歌
[00:02:58.560 --> 00:03:01.520]  甚至智慧詩的元素
[00:03:01.520 --> 00:03:04.360]  這篇詩篇促使我們去看到
[00:03:04.360 --> 00:03:07.280]  感受到詩人和神之間那種
[00:03:07.280 --> 00:03:10.600]  很親密的個人關係
[00:03:10.600 --> 00:03:13.000]  我的耶和神是認識我
[00:03:13.000 --> 00:03:17.120]  並且甚至比我自己更認識我自己
[00:03:17.120 --> 00:03:20.400]  所以我們一起看這篇詩篇139篇
[00:03:20.400 --> 00:03:23.600]  如果你有聖經可以打開這篇詩篇139篇
[00:03:23.600 --> 00:03:27.680]  這篇詩篇裏面有兩個大部分
[00:03:27.680 --> 00:03:29.200]  有24節的經文
[00:03:29.200 --> 00:03:32.920]  1到18節是詩人為了神認識自己
[00:03:32.920 --> 00:03:36.280]  並且為了祂所定的旨意而感恩
[00:03:36.280 --> 00:03:39.520]  19到24節是詩人在患難的日子裏
[00:03:39.520 --> 00:03:42.720]  獻上祂的禱告
[00:03:42.720 --> 00:03:44.440]  所以看完整篇詩篇的時候
[00:03:44.440 --> 00:03:46.960]  你會發現詩人深深知道
[00:03:46.960 --> 00:03:49.840]  神是一位眷顧人、愛護人
[00:03:49.840 --> 00:03:52.560]  並且又認識自己的神
[00:03:52.560 --> 00:03:55.320]  所以他最終的體會是
[00:03:55.320 --> 00:03:58.520]  不需要為神的監察而去擔憂
[00:03:58.520 --> 00:04:01.360]  反而更加為到神的傳言、看顧
[00:04:01.360 --> 00:04:03.840]  而獻上感恩
[00:04:03.840 --> 00:04:06.600]  我們一起去讀1到6節
[00:04:06.600 --> 00:04:09.040]  預備 1 2 3
[00:04:09.040 --> 00:04:13.440]  耶和華 你已經監察我 認識我
[00:04:13.440 --> 00:04:16.920]  我坐下 我起來 你都曉得
[00:04:16.920 --> 00:04:19.880]  你從遠處知道我的意念
[00:04:19.880 --> 00:04:23.520]  我走路 我躺臥 你都細察
[00:04:23.520 --> 00:04:26.520]  你也深知我一切所行的
[00:04:26.520 --> 00:04:29.280]  耶和華 我舌頭上的話
[00:04:29.280 --> 00:04:31.800]  你沒有一句不知道的
[00:04:31.800 --> 00:04:34.240]  你在我前後環繞我
[00:04:34.240 --> 00:04:36.160]  按手在我身上
[00:04:36.160 --> 00:04:38.200]  這樣的知識奇妙
[00:04:38.200 --> 00:04:40.120]  是我不能察的
[00:04:40.120 --> 00:04:43.160]  至高是我不能及的
[00:04:43.160 --> 00:04:48.760]  這段落裏有很多的知道、監察、認識
[00:04:48.760 --> 00:04:50.520]  認識在詩篇裏面
[00:04:50.520 --> 00:04:53.920]  佔著很重要的一個地位
[00:04:53.920 --> 00:05:00.040]  這個字指的是神的洞察力
[00:05:00.040 --> 00:05:01.640]  神的全知
[00:05:01.640 --> 00:05:05.240]  而用上監察更加有仔細查究
[00:05:05.240 --> 00:05:08.240]  搜索、深入了解的意思
[00:05:08.240 --> 00:05:11.040]  神非常地認識我們
[00:05:11.040 --> 00:05:14.840]  甚至比我們自己更認識我們自己
[00:05:14.840 --> 00:05:17.840]  認識神是一種關係性
[00:05:17.840 --> 00:05:20.120]  亦是相向性
[00:05:20.120 --> 00:05:21.840]  神親近我們
[00:05:21.840 --> 00:05:23.960]  我們都親近神
[00:05:23.960 --> 00:05:26.200]  我們和祂有一種很個人
[00:05:26.200 --> 00:05:29.360]  很親密的關係
[00:05:29.360 --> 00:05:34.520]  不知你和神是一種怎樣的關係呢?
[00:05:34.520 --> 00:05:36.600]  會不會有時我們都說
[00:05:36.600 --> 00:05:41.600]  好像父親、父母親和子女的親密的關係
[00:05:41.600 --> 00:05:47.360]  或者是牧羊人和羊的關係
[00:05:47.360 --> 00:05:49.760]  老師和學生的關係
[00:05:49.760 --> 00:05:50.920]  朋友的關係
[00:05:50.920 --> 00:05:52.840]  上星期曹牧師提到
[00:05:52.840 --> 00:05:55.560]  我們和神朋友的關係
[00:05:55.560 --> 00:05:58.120]  與神同工的關係
[00:05:58.120 --> 00:06:00.360]  有神學家更加提到
[00:06:00.360 --> 00:06:05.600]  神和我們是愛人的關係
[00:06:07.120 --> 00:06:10.560]  你和神是一個怎樣的關係呢?
[00:06:10.560 --> 00:06:14.160]  當你看到經文裏
[00:06:14.160 --> 00:06:16.440]  詩人說
[00:06:16.440 --> 00:06:18.680]  神你已經監察我
[00:06:18.680 --> 00:06:20.960]  認識我
[00:06:20.960 --> 00:06:23.360]  曉得
[00:06:23.360 --> 00:06:25.880]  從遠處知道我的意念
[00:06:25.880 --> 00:06:28.920]  清楚了解我的一切一切
[00:06:28.920 --> 00:06:32.360]  甚麼都在你面前不能隱藏
[00:06:32.360 --> 00:06:34.400]  我坐下、我起來
[00:06:34.400 --> 00:06:35.640]  你都曉得
[00:06:35.640 --> 00:06:37.480]  我走路、我躺臥
[00:06:37.480 --> 00:06:39.080]  你都細察
[00:06:39.080 --> 00:06:40.360]  一靜一動
[00:06:40.360 --> 00:06:42.680]  每一個動作神都知道
[00:06:42.680 --> 00:06:44.480]  甚至我舌頭上的話
[00:06:44.480 --> 00:06:46.520]  祂沒有一句不知道
[00:06:46.520 --> 00:06:49.080]  新譯本稍微調轉
[00:06:49.080 --> 00:06:51.400]  祂說我的舌頭未發言
[00:06:51.400 --> 00:06:55.000]  你已經完全知道
[00:06:55.000 --> 00:06:56.800]  在我們說出的說話
[00:06:56.800 --> 00:06:59.960]  或者沒有說出的心裏面的說話
[00:06:59.960 --> 00:07:01.720]  祂都清楚知道
[00:07:01.720 --> 00:07:03.560]  全部都知道
[00:07:03.560 --> 00:07:05.960]  好像有些現代人的說法
[00:07:05.960 --> 00:07:10.360]  神全部都追蹤到
[00:07:10.360 --> 00:07:12.520]  祂都明白
[00:07:12.520 --> 00:07:13.760]  祂都知道
[00:07:13.760 --> 00:07:15.560]  祂都清楚
[00:07:15.560 --> 00:07:17.920]  你會不會開心有位這樣的神
[00:07:17.920 --> 00:07:20.320]  那麼認識你的神呢?
[00:07:20.320 --> 00:07:26.840]  還是你害怕神知道你的一切一切呢?
[00:07:26.840 --> 00:07:29.920]  而詩人接著提到
[00:07:29.920 --> 00:07:32.760]  祂說神在我前後環繞我
[00:07:32.760 --> 00:07:34.640]  按手在我身上
[00:07:34.640 --> 00:07:37.640]  環繞在這裏是有保護的意思
[00:07:37.640 --> 00:07:38.960]  不是圍堵祂
[00:07:38.960 --> 00:07:40.160]  不是要攻擊祂
[00:07:40.160 --> 00:07:42.320]  神是保護祂
[00:07:42.320 --> 00:07:44.760]  因為祂按手在祂的身上
[00:07:44.760 --> 00:07:48.600]  是有祝福和加力於詩人的意思
[00:07:48.600 --> 00:07:51.200]  所以詩人在當中讚嘆神
[00:07:51.200 --> 00:07:53.800]  這樣的知識奇妙
[00:07:53.800 --> 00:07:56.240]  是祂不能察的
[00:07:56.240 --> 00:07:58.960]  至高是祂不能及的
[00:07:58.960 --> 00:08:02.320]  神是遠遠超乎祂的智慧和理解
[00:08:02.320 --> 00:08:04.400]  祂清楚知道祂的一切
[00:08:04.400 --> 00:08:05.320]  認識祂
[00:08:05.320 --> 00:08:09.000]  並且保護詩人
[00:08:09.000 --> 00:08:13.080]  超乎祂的智慧和理解
[00:08:13.080 --> 00:08:15.600]  我們再看第七至十二節
[00:08:15.600 --> 00:08:18.160]  我們再讀一二三
[00:08:18.160 --> 00:08:21.120]  我往那裏去躲避你的靈
[00:08:21.120 --> 00:08:24.000]  我往那裏逃躲避你的念
[00:08:24.000 --> 00:08:25.760]  我若升到天上
[00:08:25.760 --> 00:08:27.200]  你在那裏
[00:08:27.200 --> 00:08:29.200]  我若在陰間下塔
[00:08:29.200 --> 00:08:31.000]  你也在那裏
[00:08:31.000 --> 00:08:33.400]  我若展開清神的翅膀
[00:08:33.400 --> 00:08:35.360]  飛到海極居住
[00:08:35.360 --> 00:08:36.760]  就是在那裏
[00:08:36.760 --> 00:08:39.000]  你的手必引導我
[00:08:39.000 --> 00:08:41.600]  你的右手也必扶持我
[00:08:41.600 --> 00:08:44.640]  我若說黑暗必定遮蔽我
[00:08:44.640 --> 00:08:47.840]  我周圍的亮光必成為黑夜
[00:08:47.840 --> 00:08:49.920]  黑暗也不能遮蔽我
[00:08:49.920 --> 00:08:51.320]  使你不見
[00:08:51.320 --> 00:08:54.000]  黑夜卻如白晝發亮
[00:08:54.000 --> 00:08:58.360]  黑暗和光明在你看都是一樣
[00:08:58.360 --> 00:09:00.040]  這個七到十二節
[00:09:00.040 --> 00:09:01.760]  描述到神的同在
[00:09:01.760 --> 00:09:03.360]  是無處不在
[00:09:03.360 --> 00:09:06.600]  我們沒有辦法向神隱藏自己
[00:09:06.600 --> 00:09:08.280]  無論在高天
[00:09:08.280 --> 00:09:09.480]  在地的深淵
[00:09:09.480 --> 00:09:10.800]  在海的深處
[00:09:10.800 --> 00:09:14.640]  我們都不能夠隱藏逃避
[00:09:14.640 --> 00:09:16.960]  面對無處不在的神
[00:09:16.960 --> 00:09:20.680]  人的心態是想逃走
[00:09:20.680 --> 00:09:22.560]  很害怕
[00:09:22.560 --> 00:09:25.200]  還是好像有時跟神捉迷藏
[00:09:25.200 --> 00:09:26.760]  你不知道祂在哪裏
[00:09:26.760 --> 00:09:27.720]  祂又在找你
[00:09:27.720 --> 00:09:29.560]  又不知道你在哪裏
[00:09:29.560 --> 00:09:31.200]  斯人最終的體會是
[00:09:31.200 --> 00:09:33.680]  神的手依然的引導
[00:09:33.680 --> 00:09:36.280]  神的手依然的扶持
[00:09:36.280 --> 00:09:37.480]  斯人體會到
[00:09:37.480 --> 00:09:41.440]  安心比懼怕更大
[00:09:41.440 --> 00:09:46.520]  就算我們周圍被黑暗所包圍
[00:09:46.520 --> 00:09:49.400]  甚至遮蔽著我們和主的聯繫
[00:09:49.400 --> 00:09:51.200]  好像毫無出路
[00:09:51.200 --> 00:09:53.120]  一片絕望死寂
[00:09:53.120 --> 00:09:55.640]  黑暗也不能夠遮蔽我
[00:09:55.640 --> 00:09:57.840]  使神不見我
[00:09:57.840 --> 00:10:00.320]  黑夜卻如白晝發亮
[00:10:00.320 --> 00:10:04.000]  黑暗和光明在你看都是一樣
[00:10:04.000 --> 00:10:07.080]  神的靈是遍佈全地
[00:10:07.080 --> 00:10:11.640]  上帝的手依然必然是保護
[00:10:11.640 --> 00:10:13.880]  屬於神的兒女
[00:10:13.880 --> 00:10:16.040]  祂的手仍然在我們中間
[00:10:16.040 --> 00:10:18.360]  無論我們在不同的地方
[00:10:18.360 --> 00:10:20.880]  身處不同的環境
[00:10:20.880 --> 00:10:23.000]  甚至在黑暗的裏面
[00:10:23.000 --> 00:10:25.400]  祂仍然在我們中間
[00:10:25.400 --> 00:10:28.800]  看顧、眷顧著我們
[00:10:28.800 --> 00:10:31.160]  無論遇到甚麼情況
[00:10:31.160 --> 00:10:33.640]  我們都知道有神的看顧
[00:10:33.640 --> 00:10:38.000]  我們就能夠安心將一切交託給主
[00:10:38.000 --> 00:10:42.400]  因為神一直都在
[00:10:42.400 --> 00:10:44.040]  其實要理解
[00:10:44.040 --> 00:10:46.920]  或者要相信神絕對的看顧
[00:10:46.920 --> 00:10:49.680]  是很不容易的
[00:10:49.680 --> 00:10:53.920]  甚至可以說是一個極之困難的認訊
[00:10:53.920 --> 00:10:58.080]  尤其當我們落入在極之困乏的光景裏面
[00:10:58.080 --> 00:10:59.680]  感到完全無助
[00:10:59.680 --> 00:11:01.600]  神似乎好像離開了我們
[00:11:01.600 --> 00:11:04.280]  我們只感受到自己生活在一個谷底
[00:11:04.280 --> 00:11:06.240]  不能自拔、不能自救
[00:11:06.240 --> 00:11:08.200]  沒有出路、沒有盼望的時候
[00:11:08.200 --> 00:11:11.040]  你還要說神的看顧呢
[00:11:11.040 --> 00:11:14.960]  是很不容易的
[00:11:14.960 --> 00:11:18.360]  我們可以在康妮所寫的回憶錄裏面
[00:11:18.360 --> 00:11:20.720]  去感受這份掙扎
[00:11:20.720 --> 00:11:23.280]  她在第二次世界大戰的時候
[00:11:23.280 --> 00:11:25.760]  和她妹妹貝絲一起
[00:11:25.760 --> 00:11:29.680]  被囚禁在納粹黨的集中營裏面
[00:11:29.680 --> 00:11:34.480]  她妹妹試圖遵照保羅向帖撒萊加人的教導
[00:11:34.480 --> 00:11:35.720]  大家都很熟悉
[00:11:35.720 --> 00:11:37.280]  要常常喜樂
[00:11:37.280 --> 00:11:38.560]  不住禱告
[00:11:38.560 --> 00:11:39.960]  凡事借因
[00:11:39.960 --> 00:11:43.400]  帖撒萊加前書五章十六到十八節
[00:11:43.400 --> 00:11:45.920]  凡事借因
[00:11:45.920 --> 00:11:50.200]  在這個被囚禁集中營的時期
[00:11:50.200 --> 00:11:52.520]  仍然要說凡事借因
[00:11:52.520 --> 00:11:55.480]  你可以想像到是多麼的困難
[00:11:55.480 --> 00:11:57.280]  每一天都生活在
[00:11:57.280 --> 00:11:58.680]  徬徨無助
[00:11:58.680 --> 00:12:01.920]  驚恐懼怕的裏面度過
[00:12:01.920 --> 00:12:03.600]  如果你有看過書特拉的名單
[00:12:03.600 --> 00:12:04.520]  你很清楚
[00:12:04.520 --> 00:12:07.160]  那種狀況是每天都很害怕
[00:12:07.160 --> 00:12:11.280]  不知道發生甚麼事
[00:12:11.280 --> 00:12:13.360]  康妮在她的回憶錄裏面
[00:12:13.360 --> 00:12:16.920]  她這樣寄述她妹妹貝絲這樣祈禱
[00:12:16.920 --> 00:12:17.960]  她妹妹說
[00:12:17.960 --> 00:12:22.760]  感謝神賜給我們跳蚤
[00:12:22.760 --> 00:12:25.480]  康妮聽到真的不敢相信
[00:12:25.480 --> 00:12:28.400]  妹妹竟然為跳蚤去感恩
[00:12:28.400 --> 00:12:30.120]  提出很多質疑
[00:12:30.120 --> 00:12:32.120]  甚至憤怒
[00:12:32.120 --> 00:12:34.120]  為甚麼你會這樣做
[00:12:34.120 --> 00:12:36.920]  這樣也可以感恩
[00:12:36.920 --> 00:12:39.680]  妹妹竟然這樣回答
[00:12:39.680 --> 00:12:43.800]  我們不只是在歡樂的境況裏感恩
[00:12:43.800 --> 00:12:46.200]  聖話要凡事借因
[00:12:46.200 --> 00:12:48.880]  就是為了所有的事去感恩
[00:12:48.880 --> 00:12:52.960]  所以跳蚤是神擺在我們當中的一部份
[00:12:52.960 --> 00:12:57.760]  所以我們就要去感恩
[00:12:57.760 --> 00:13:01.280]  這對姊妹後來才發現
[00:13:01.280 --> 00:13:03.760]  為甚麼他們跟其他婦女
[00:13:03.760 --> 00:13:09.840]  相對能夠避免受到集中營守衛的騷擾呢
[00:13:09.840 --> 00:13:11.600]  原來就是因為
[00:13:11.600 --> 00:13:15.280]  他們所住的地方
[00:13:15.280 --> 00:13:18.520]  他們所住的地方滿佈跳蚤
[00:13:18.520 --> 00:13:21.960]  守衛都怕了不去那裏
[00:13:21.960 --> 00:13:23.960]  怕被傳染
[00:13:23.960 --> 00:13:29.960]  所以就不敢接近他們所住的地方
[00:13:29.960 --> 00:13:31.160]  我記得有一年
[00:13:31.160 --> 00:13:34.360]  當我帶一班年青人去沙灘
[00:13:34.360 --> 00:13:38.520]  和他們晚上有個獨處的時候在沙灘
[00:13:38.520 --> 00:13:41.120]  他們就分享給我聽
[00:13:41.120 --> 00:13:44.120]  整晚都沒有睡好
[00:13:44.120 --> 00:13:47.880]  因為他們整晚都跟一些沙蝨
[00:13:47.880 --> 00:13:53.880]  跟一些蚊蟲搏鬥
[00:13:53.880 --> 00:13:55.200]  有時可能你們看電影
[00:13:55.200 --> 00:13:56.200]  不知道有沒有試過
[00:13:56.200 --> 00:13:59.200]  有些情侶去沙灘漫步
[00:13:59.200 --> 00:14:02.080]  坐在沙灘很舒服很開心
[00:14:02.080 --> 00:14:04.080]  他們就說一點都感覺不到
[00:14:04.080 --> 00:14:06.080]  是感覺很苦惱
[00:14:06.080 --> 00:14:08.920]  很多沙蝨很多蚊蟲
[00:14:08.920 --> 00:14:11.800]  跟他們糾纏搏鬥
[00:14:11.800 --> 00:14:15.240]  他們不斷問為甚麼神要做沙蝨
[00:14:15.240 --> 00:14:17.440]  為甚麼神要做蚊蟲蟑螂
[00:14:17.440 --> 00:14:20.040]  這些恐怖的生物
[00:14:20.040 --> 00:14:22.560]  他們出現在我們的生活裏
[00:14:22.560 --> 00:14:24.280]  令我很困擾
[00:14:24.280 --> 00:14:33.720]  神為甚麼要令我們這麼困擾呢
[00:14:33.720 --> 00:14:37.480]  我們很多時候都有康妮所說的跳蚤
[00:14:37.480 --> 00:14:39.800]  在我們的生命裏面出現
[00:14:39.800 --> 00:14:41.600]  困擾著我們
[00:14:41.600 --> 00:14:43.600]  我們很希望生命裏面
[00:14:43.600 --> 00:14:47.400]  不會遇到這些跳蚤
[00:14:47.400 --> 00:14:49.840]  不過再想深一層
[00:14:49.840 --> 00:14:52.840]  其實這些真實的跳蚤
[00:14:52.840 --> 00:14:56.040]  有時比心靈上的跳蚤
[00:14:56.040 --> 00:14:58.440]  比身處於病痛之中的人
[00:14:58.440 --> 00:15:00.920]  身處於絕望之中的人
[00:15:00.920 --> 00:15:05.440]  可能已經比較容易忍受
[00:15:05.440 --> 00:15:11.600]  心靈上的跳蚤有時真的很難以忍受
[00:15:11.600 --> 00:15:15.160]  不過假如我們能夠
[00:15:15.160 --> 00:15:16.800]  因然地接受
[00:15:16.800 --> 00:15:19.120]  原來這些難以忍受的情況
[00:15:19.120 --> 00:15:23.160]  都是神放在我們中間的一部份
[00:15:23.160 --> 00:15:26.720]  依然地去感恩的時候
[00:15:26.720 --> 00:15:28.920]  這些煩惱人的跳蚤
[00:15:28.920 --> 00:15:31.240]  就會失去了它的力量
[00:15:31.240 --> 00:15:33.080]  就會靜靜地
[00:15:33.080 --> 00:15:34.880]  垂頭喪氣地
[00:15:34.880 --> 00:15:36.280]  離開我們
[00:15:36.280 --> 00:15:39.080]  最終變得不再重要
[00:15:39.080 --> 00:15:40.880]  就好像詩人所說
[00:15:40.880 --> 00:15:42.960]  黑暗和光明
[00:15:42.960 --> 00:15:46.440]  在你看都是一樣
[00:15:46.440 --> 00:15:47.600]  今日的黑暗
[00:15:47.600 --> 00:15:49.280]  不能夠使人忘記
[00:15:49.280 --> 00:15:51.080]  神的同在
[00:15:51.080 --> 00:15:52.320]  神的看顧
[00:15:52.320 --> 00:15:57.880]  是比懼怕更大
[00:15:57.880 --> 00:15:59.800]  接著詩人就去思想到
[00:15:59.800 --> 00:16:01.880]  自己的受造奇妙
[00:16:01.880 --> 00:16:03.520]  在第十三到十八節
[00:16:03.520 --> 00:16:04.920]  我們一起讀一讀
[00:16:04.920 --> 00:16:06.600]  預備 1 2 3
[00:16:33.520 --> 00:16:35.000]  「你所定的日子
[00:16:35.000 --> 00:16:36.480]  我尚未到一日
[00:16:36.480 --> 00:16:39.080]  你都寫在你的冊上了
[00:16:39.080 --> 00:16:39.840]  神啊
[00:16:39.840 --> 00:16:40.720]  你的意念
[00:16:40.720 --> 00:16:42.680]  向我何等寶貴
[00:16:42.680 --> 00:16:44.880]  其數何等眾多
[00:16:44.880 --> 00:16:47.920]  我若數點比海沙更多
[00:16:47.920 --> 00:16:49.440]  我睡醒的時候
[00:16:49.440 --> 00:16:52.280]  仍和你同在」
[00:16:52.280 --> 00:16:54.080]  詩人在這裡
[00:16:54.080 --> 00:16:57.640]  思想到自己仍在沒有福的時候
[00:16:57.640 --> 00:17:01.400]  他已經體會到神在這裡
[00:17:01.400 --> 00:17:03.280]  神知曉他的一切
[00:17:03.280 --> 00:17:05.440]  這一段又再接續第二節
[00:17:05.440 --> 00:17:07.280]  我們剛才讀的第二節的思路
[00:17:07.280 --> 00:17:09.200]  就是神很監察
[00:17:09.200 --> 00:17:10.560]  認識
[00:17:10.560 --> 00:17:11.600]  知曉
[00:17:11.600 --> 00:17:13.720]  詩人的一切
[00:17:13.720 --> 00:17:15.440]  他繼續強調用「你」
[00:17:15.440 --> 00:17:16.680]  去描述這一份
[00:17:16.680 --> 00:17:19.200]  很個人很親密的關係
[00:17:19.200 --> 00:17:21.040]  「我是你所做的
[00:17:21.040 --> 00:17:23.280]  我是體會到
[00:17:23.280 --> 00:17:25.320]  神已經浮避我
[00:17:25.320 --> 00:17:26.840]  你的作為奇妙
[00:17:26.840 --> 00:17:28.840]  你的眼早已看見
[00:17:28.840 --> 00:17:30.200]  你所定的日子
[00:17:30.200 --> 00:17:31.800]  你都寫在你的冊上了
[00:17:31.800 --> 00:17:33.800]  你的意念一路一路地說
[00:17:33.800 --> 00:17:34.800]  你
[00:17:34.800 --> 00:17:35.920]  和我
[00:17:35.920 --> 00:17:37.760]  和神的關係」
[00:17:37.760 --> 00:17:40.960]  不斷強調神介入在我們的生命裡
[00:17:40.960 --> 00:17:42.360]  我們的過去 現在
[00:17:42.360 --> 00:17:43.760]  甚至將來的安排
[00:17:43.760 --> 00:17:45.760]  甚至我們未成形的體質
[00:17:45.760 --> 00:17:47.200]  他都知道
[00:17:47.200 --> 00:17:49.560]  他都清楚
[00:17:49.560 --> 00:17:52.000]  他為我們每一個定了他的旨意
[00:17:52.000 --> 00:17:54.400]  他的旨意是何等的寶貴
[00:17:54.400 --> 00:17:57.360]  他的旨意是高過我們的旨意
[00:17:57.360 --> 00:17:59.280]  我們的意念
[00:17:59.280 --> 00:18:00.840]  又再一次回到
[00:18:00.840 --> 00:18:02.320]  一開始對神的體會
[00:18:02.320 --> 00:18:04.960]  就是神知道我們的一切
[00:18:04.960 --> 00:18:08.720]  知道我們內在的一切
[00:18:08.720 --> 00:18:10.920]  經文裡說到「我的肺腑」
[00:18:10.920 --> 00:18:13.840]  指內在的重要器官
[00:18:13.840 --> 00:18:15.760]  心肺 五臟六腑
[00:18:15.760 --> 00:18:20.000]  他的寓意是直指人內心的情緒感受
[00:18:20.000 --> 00:18:22.320]  神就連我們的情緒感受
[00:18:22.320 --> 00:18:24.120]  他都一一明白
[00:18:24.120 --> 00:18:25.800]  一一清楚
[00:18:25.800 --> 00:18:27.960]  斯人就求神讓神的意念
[00:18:27.960 --> 00:18:29.040]  向他顯明
[00:18:29.040 --> 00:18:30.200]  因為神的意念
[00:18:30.200 --> 00:18:31.440]  向他很寶貴
[00:18:31.440 --> 00:18:32.760]  神知道他的一切
[00:18:32.760 --> 00:18:33.800]  過去 現在 將來
[00:18:33.800 --> 00:18:34.800]  神的計劃
[00:18:34.800 --> 00:18:37.120]  是超越他們
[00:18:37.120 --> 00:18:41.520]  我們每一個人的理解
[00:18:41.520 --> 00:18:43.320]  所以斯人更加描述到
[00:18:43.320 --> 00:18:46.160]  他的意念比海中的沙更多
[00:18:46.160 --> 00:18:47.520]  在睡醒的時候
[00:18:47.520 --> 00:18:50.480]  仍和你同在
[00:18:50.480 --> 00:18:51.880]  好像一場夢
[00:18:51.880 --> 00:18:53.960]  但是又不同於夢境
[00:18:53.960 --> 00:18:56.440]  因為是可以真實讓我們經歷到
[00:18:56.440 --> 00:19:00.000]  神的同在 神的安排
[00:19:00.000 --> 00:19:01.400]  亦如保羅所分享
[00:19:01.400 --> 00:19:05.120]  在《哥林多前書》三章十二節
[00:19:05.120 --> 00:19:07.200]  我們如今彷彿對著鏡子觀看
[00:19:07.200 --> 00:19:08.880]  模糊不清
[00:19:08.880 --> 00:19:12.760]  模糊不清是解作猜謎語
[00:19:12.760 --> 00:19:15.200]  到那時就要面對面
[00:19:15.200 --> 00:19:17.040]  我如今所知道的有限
[00:19:17.040 --> 00:19:18.920]  到那時就全知道
[00:19:18.920 --> 00:19:22.280]  如同主知道我一樣
[00:19:22.280 --> 00:19:24.040]  所以神是很真實
[00:19:24.040 --> 00:19:26.160]  神的愛對我們是很真實
