
[00:00:00.000 --> 00:00:06.120]  我首先在這裡向大家送上主內的問候
[00:03:40.340 --> 00:03:45.140]  他說現代福音派的信仰其中一個很大的弱點
[00:03:45.140 --> 00:03:50.640]  就是被人認為只是懂得宣講福音
[00:03:50.640 --> 00:03:54.200]  而不懂得活出福音
[00:03:54.200 --> 00:03:56.700]  我不知道你有沒有同感
[00:03:56.700 --> 00:04:01.200]  我也不知道你是不是認為聖經的教導
[00:04:01.200 --> 00:04:05.420]  或者聖經的標準是太高了
[00:04:05.420 --> 00:04:09.620]  所以是沒有辦法活出來的
[00:04:09.620 --> 00:04:16.400]  我的回應是 聖經的標準是很高的
[00:04:16.400 --> 00:04:20.020]  是靠我們自己的力量
[00:04:20.020 --> 00:04:22.280]  我們是沒有辦法活出來的
[00:04:22.280 --> 00:04:24.680]  但是請你不要忘記
[00:04:24.680 --> 00:04:27.080]  每一個屬神的人
[00:04:27.080 --> 00:04:30.660]  都是有聖靈住在我們裡面
[00:04:30.660 --> 00:04:33.360]  所以靠著聖靈
[00:04:33.360 --> 00:04:37.940]  我們是有可能活出聖經的教導
[00:04:37.940 --> 00:04:41.360]  活出聖經的標準
[00:04:41.360 --> 00:04:42.660]  主要的問題是什麼呢?
[00:04:42.660 --> 00:04:45.580]  主要的問題就是基督徒願不願意
[00:04:45.580 --> 00:04:51.060]  讓聖靈去掌管我們的生命
[00:04:51.060 --> 00:04:55.780]  我進入今天這段的《貼撒羅尼加前書》的經文
[00:04:55.780 --> 00:05:00.080]  我相信大家都預備好你們的聖經
[00:05:00.080 --> 00:05:06.180]  請你翻開去到《貼撒羅尼加前書》的第四章
[00:05:06.180 --> 00:05:10.600]  我的PowerPoint我是會用新漢語譯本的
[00:05:10.600 --> 00:05:11.520]  不過不要緊
[00:05:11.520 --> 00:05:14.780]  你的聖經是用和合本或者其他譯本
[00:05:14.780 --> 00:05:16.440]  都是一樣的
[00:05:16.440 --> 00:05:18.980]  意思都是一樣
[00:05:18.980 --> 00:05:23.480]  所以你是可以一邊看著聖經
[00:05:23.480 --> 00:05:28.240]  然後一邊聽我的訊息
[00:05:30.240 --> 00:05:39.400]  第四章一節是緊接著三章最後那兩節而來的
[00:05:39.400 --> 00:05:41.660]  三章最後那兩節
[00:05:41.660 --> 00:05:46.820]  就是保羅為貼撒羅尼加的信徒祈禱
[00:05:46.820 --> 00:05:50.820]  保羅的祈禱是有兩個重點
[00:05:50.820 --> 00:05:54.880]  第一個重點就是講彼此相愛
[00:05:54.880 --> 00:06:01.800]  他為貼撒羅尼加的信徒能夠活出彼此相愛去祈禱
[00:06:01.800 --> 00:06:05.380]  第二個重點就是成為聖傑
[00:06:05.380 --> 00:06:08.460]  保羅是為貼撒羅尼加的信徒
[00:06:08.460 --> 00:06:13.960]  能夠活出一個聖傑的生活去禱告
[00:06:13.960 --> 00:06:17.880]  而四章一開始的時候
[00:06:17.880 --> 00:06:22.900]  第一節保羅就說弟兄們我還有話說
[00:06:22.900 --> 00:06:30.680]  就意味著他講完第一至第三章那些題目之後
[00:06:30.680 --> 00:06:35.400]  他現在在第四章就進入了另外一個題目
[00:06:35.400 --> 00:06:41.200]  大部分的解經家都會是這樣說的
[00:06:41.200 --> 00:06:45.260]  他說提摩泰去完貼撒羅尼加
[00:06:45.260 --> 00:06:49.460]  他看到那個教會的情況
[00:06:49.460 --> 00:06:52.560]  他就將一些信息帶回去給保羅
[00:06:52.560 --> 00:06:59.880]  他不僅帶給保羅貼撒羅尼加的信徒的好消息
[00:06:59.880 --> 00:07:01.880]  好消息是什麼呢?
[00:07:01.880 --> 00:07:07.080]  就是那裡的信徒他們的信心、愛心都是站立得穩的
[00:07:07.080 --> 00:07:11.700]  解經家也說很可能提摩泰
[00:07:11.700 --> 00:07:19.320]  也將貼撒羅尼加的信徒一些問題帶給了保羅
[00:07:19.320 --> 00:07:25.280]  所以保羅就可能在第四章和第五章
[00:07:25.280 --> 00:07:29.500]  他是回應這些問題
[00:07:29.500 --> 00:07:34.780]  就是貼撒羅尼加信徒所面對的問題
[00:07:34.780 --> 00:07:37.480]  但是首先在第一節那裡
[00:07:37.480 --> 00:07:42.860]  保羅就先勉勵那些信徒
[00:07:42.860 --> 00:07:49.500]  他說你們行事為人都已經是跟著聖經的教導了
[00:07:49.500 --> 00:07:55.540]  不過你們是需要更進一步
[00:07:55.540 --> 00:08:02.240]  我相信每一個的基督徒
[00:08:02.240 --> 00:08:04.240]  包括我在內
[00:08:04.240 --> 00:08:06.900]  我們每一個人
[00:08:06.900 --> 00:08:12.000]  我們屬靈的生命都有進步的空間
[00:08:12.000 --> 00:08:17.640]  保羅在這裡說到要怎樣去討神喜悅
[00:08:17.640 --> 00:08:19.640]  或者討神喜歡
[00:08:19.640 --> 00:08:25.200]  去到這裡他已經是第三次在貼撒羅尼加前書
[00:08:25.200 --> 00:08:27.820]  是說討神喜悅的了
[00:08:27.820 --> 00:08:31.960]  所以我們大家知道這件事一定是很重要的
[00:08:31.960 --> 00:08:38.760]  我們每一個人在討神喜悅這件事情上
[00:08:38.760 --> 00:08:42.060]  都是需要進步的
[00:08:42.060 --> 00:08:47.000]  因為討神喜悅是一個過程
[00:08:47.000 --> 00:08:50.080]  而不是一個重點
[00:08:50.080 --> 00:08:54.080]  我們就從這一段經文
[00:08:54.080 --> 00:08:57.800]  我們就看三個重點
[00:08:57.800 --> 00:08:59.800]  第一個重點
[00:08:59.800 --> 00:09:02.100]  討主喜悅的生活
[00:09:02.100 --> 00:09:07.240]  就是過聖潔的生活
[00:09:07.240 --> 00:09:10.220]  所以成為聖潔
[00:09:10.220 --> 00:09:15.840]  就是討主喜悅的生活的第一個重點
[00:09:15.840 --> 00:09:18.340]  成為聖潔
[00:09:18.340 --> 00:09:20.340]  我想大家都明白的了
[00:09:20.340 --> 00:09:26.080]  就是聖潔就是跟罪脫離關係
[00:09:26.080 --> 00:09:30.080]  但是很多解經家都在這裡
[00:09:30.080 --> 00:09:34.080]  他們就說保羅在這裡說的聖潔
[00:09:34.080 --> 00:09:39.240]  是在說婚姻中的聖潔
[00:09:39.240 --> 00:09:41.960]  當時的貼撒羅尼加
[00:09:41.960 --> 00:09:44.860]  甚至整個的羅馬帝國
[00:09:44.860 --> 00:09:50.920]  都有很多的犯奸淫、同性戀這些罪
[00:09:50.920 --> 00:09:57.280]  所以保羅是需要給貼撒羅尼加的信徒
[00:09:57.280 --> 00:10:00.720]  一個正確的道德觀
[00:10:00.720 --> 00:10:06.200]  保羅就說他要守住自己的身體
[00:10:06.200 --> 00:10:11.800]  《新漢曆》譯本就譯作控制自己的身體
[00:10:11.800 --> 00:10:13.800]  什麼意思呢?
[00:10:13.800 --> 00:10:17.120]  意思就是在說
[00:10:17.120 --> 00:10:26.320]  性的關係是要在一男一女的婚姻中進行的
[00:10:26.320 --> 00:10:33.600]  這個就是基督徒根據聖經的一個標準
[00:10:33.600 --> 00:10:39.920]  但是今天這個世界的道德觀又是怎麼樣呢?
[00:10:39.920 --> 00:10:43.360]  我相信不用我問
[00:10:43.360 --> 00:10:47.360]  我們看一下那些離婚的數字
[00:10:47.360 --> 00:10:54.160]  我們看一下那些婚外情的數字
[00:10:54.160 --> 00:10:56.600]  就已經告訴我們
[00:10:56.600 --> 00:11:03.360]  現在的世界就不是好像聖經那樣的教導
[00:11:03.360 --> 00:11:08.320]  就是說一男一女的婚姻
[00:11:08.320 --> 00:11:15.360]  才能夠享受在性那裡的那種關係
[00:11:15.360 --> 00:11:17.880]  在這個彎曲活茂的世代
[00:11:17.880 --> 00:11:20.880]  兩性的關係是越來越隨便的
[00:11:20.880 --> 00:11:26.640]  教會是需要堅持聖經的真理
[00:11:26.640 --> 00:11:28.640]  聖經的真理是什麼呢?
[00:11:28.640 --> 00:11:36.200]  聖經的真理就是說任何在婚姻以外的性關係都是罪
[00:11:36.200 --> 00:11:41.680]  我相信大家都明白也聽得清楚
[00:11:41.680 --> 00:11:46.680]  任何在婚姻以外的性關係都是罪
[00:11:46.680 --> 00:11:51.000]  或者有人說現在這個世界不是這樣了,過時了
[00:11:51.000 --> 00:11:53.000]  這一套已經過時了
[00:11:53.000 --> 00:11:56.520]  但是我想大家記住
[00:11:56.520 --> 00:11:58.520]  我們是屬神的人
[00:11:58.520 --> 00:12:05.040]  屬神的人是和這個世界是分別出來的
[00:12:05.040 --> 00:12:11.000]  而聖潔這個字正正就是分別出來的意思
[00:12:11.000 --> 00:12:13.760]  Set apart這樣的意思
[00:12:13.760 --> 00:12:18.560]  Holy這個字就是Set apart這樣的意思
[00:12:18.560 --> 00:12:20.560]  分別出來
[00:12:20.560 --> 00:12:27.840]  在彼得前書一章的十五、十六節那裡就這麼說
[00:12:27.840 --> 00:12:31.120]  它說照你們那個既然是聖潔
[00:12:31.120 --> 00:12:39.080]  所以你們在一切的事上也都需要聖潔
[00:12:39.080 --> 00:12:44.560]  因為經上記著說你們要聖潔 因為我是聖潔的
[00:12:44.560 --> 00:12:49.440]  史圖彼得在這裡就是用了舊約
[00:12:49.440 --> 00:12:51.440]  尼米基十一章的經文
[00:12:51.440 --> 00:12:55.480]  你們要聖潔 因為我是聖潔的
[00:12:55.480 --> 00:12:59.440]  如果大家記得希伯來書的十二章那裡
[00:12:59.440 --> 00:13:01.920]  也都說了一句很重要的話
[00:13:01.920 --> 00:13:08.320]  他說人非聖潔沒有人能見主
[00:13:08.320 --> 00:13:13.680]  人非聖潔沒有人能見主
[00:13:13.680 --> 00:13:20.600]  歸根究底聖潔和我們對罪那種敏感性
[00:13:20.600 --> 00:13:22.600]  是有直接的關係的
[00:13:22.600 --> 00:13:27.400]  我們對罪究竟是有多麼敏感呢?
[00:13:27.400 --> 00:13:36.920]  又或者我們有沒有放縱到第五節所說的私慾邪情呢?
[00:13:36.920 --> 00:13:43.240]  我們有沒有放縱到自己的私慾邪情呢?
[00:13:43.240 --> 00:13:52.800]  我們千萬不要低估情慾所帶來的那種引誘和破壞
[00:13:52.800 --> 00:14:01.080]  我看過一篇文章 在一本基督教的雜誌那裡
[00:14:01.080 --> 00:14:09.920]  那篇文章的名字就叫做《走出情慾枷鎖 活出聖潔生活》
[00:14:09.920 --> 00:14:14.960]  作者是從小就回教會的 也都很熱心侍奉的
[00:14:14.960 --> 00:14:18.160]  後來他就奉獻讀神學
[00:14:18.160 --> 00:14:22.520]  畢業之後 他做了三年的傳道人
[00:14:22.520 --> 00:14:25.760]  之後他更加是出國深造
[00:14:25.760 --> 00:14:30.400]  回到香港之後 他就在神學院那裡任教
[00:14:30.400 --> 00:14:36.000]  聽起來這一份是相當不錯的履歷
[00:14:36.000 --> 00:14:41.520]  但是作者告訴那些讀者聽
[00:14:41.520 --> 00:14:49.040]  原來在這二十多年來 他是一直被情慾控制著
[00:14:49.040 --> 00:14:54.400]  就算是他在做傳道人和在教神學的時期
[00:14:54.400 --> 00:15:00.360]  他一樣是看很多色情光碟、看很多色情網頁
[00:15:00.360 --> 00:15:06.360]  等等 他一直過著一個分割的生活
[00:15:06.360 --> 00:15:10.640]  他講一套 他是做另外一套
[00:15:10.640 --> 00:15:18.040]  他說幾乎連他自己都不相信自己那種的虛偽
[00:15:18.040 --> 00:15:22.440]  大家可以想像他那種的痛苦
[00:15:22.440 --> 00:15:24.200]  他的痛苦是什麼呢?
[00:15:24.200 --> 00:15:28.160]  他受著情慾的支配就去犯罪
[00:15:28.160 --> 00:15:31.800]  犯了罪他就有很深的自責
[00:15:31.800 --> 00:15:34.600]  但是自責了之後 他又去犯罪
[00:15:34.600 --> 00:15:36.400]  犯了罪他又自責
[00:15:36.400 --> 00:15:44.400]  他就是在一個這樣的循環當中困擾著他
[00:15:44.400 --> 00:15:49.140]  我很佩服這個神學院的老師
[00:15:49.140 --> 00:15:53.440]  他那種的勇氣、那種的坦誠
[00:15:53.440 --> 00:15:58.900]  他將自己內心的黑暗面揭露出來
[00:15:58.900 --> 00:16:02.080]  其實真是一點都不容易
[00:16:02.080 --> 00:16:06.120]  這個神學院的老師他就說
[00:16:06.120 --> 00:16:11.240]  經過了二十多年 他這麼痛苦的生命
[00:16:11.240 --> 00:16:14.080]  終於聖靈是介入
[00:16:14.080 --> 00:16:17.120]  讓他得著一個新的生命
[00:16:17.120 --> 00:16:19.960]  在他那篇文章他是這樣說的
[00:16:19.960 --> 00:16:23.560]  他說:我可以清楚指出
[00:16:23.560 --> 00:16:30.240]  信徒是的確能夠勝過邪情和欲念的搞擾
[00:16:30.240 --> 00:16:32.880]  去活出聖潔的生活
[00:16:32.880 --> 00:16:38.120]  但是這個不是靠更多的立志
[00:16:38.120 --> 00:16:41.040]  不是靠下更大的決心
[00:16:41.040 --> 00:16:46.520]  不是靠付上更多的毅力去過一個道德生活
[00:16:47.320 --> 00:16:52.200]  要活出聖潔的生活其實很簡單
[00:16:52.200 --> 00:16:59.680]  就是讓聖靈徹底的去掌管自己的生命
[00:16:59.680 --> 00:17:05.480]  如果今天有人同樣的
[00:17:05.480 --> 00:17:09.760]  是被情慾的枷鎖去捆綁著
[00:17:09.760 --> 00:17:11.760]  我鼓勵你
[00:17:11.760 --> 00:17:14.920]  你向神、向人坦白
[00:17:14.920 --> 00:17:19.600]  向神就是認罪悔改
[00:17:19.600 --> 00:17:21.600]  求神赦免你的罪
[00:17:21.600 --> 00:17:28.280]  向人坦白就是你需要找一些你信得過的人
[00:17:28.280 --> 00:17:32.080]  去祈禱、去為你去守望
[00:17:32.080 --> 00:17:37.080]  以致你不會再犯同樣的罪
[00:17:37.080 --> 00:17:43.280]  要活出聖潔的生活
[00:17:43.280 --> 00:17:47.800]  要不受邪、情、私、慾的影響
[00:17:47.800 --> 00:17:52.200]  其實是能夠的
[00:17:52.200 --> 00:17:54.200]  是有出路的
[00:17:54.200 --> 00:18:01.720]  接下來我們要問的就是
[00:18:01.720 --> 00:18:07.520]  如果人拒絕聖潔
[00:18:07.520 --> 00:18:12.320]  跟隨著自己的情慾而行
[00:18:12.320 --> 00:18:15.040]  這樣又會怎樣呢?
[00:18:15.040 --> 00:18:20.280]  第八節他是這樣說的
[00:18:20.280 --> 00:18:28.120]  所以拒絕上帝的命令
[00:18:28.120 --> 00:18:30.120]  不是拒絕人
[00:18:30.120 --> 00:18:36.520]  而是拒絕那位將自己的聖靈賜給你們的神
[00:18:36.520 --> 00:18:38.000]  簡單的說
[00:18:38.000 --> 00:18:42.840]  如果基督徒不願意成為聖潔
[00:18:42.840 --> 00:18:44.400]  活出聖潔的生活
[00:18:44.400 --> 00:18:48.760]  他不是在拒絕人
[00:18:48.760 --> 00:18:52.200]  他是在拒絕神
[00:18:52.200 --> 00:18:57.320]  這個的後果是相當嚴重的
[00:18:57.320 --> 00:19:02.520]  當基督徒是在拒絕神的時候
[00:19:02.520 --> 00:19:08.880]  神將來是會按著他的公義去審判的
[00:19:08.880 --> 00:19:13.600]  當我看到這裡第七、第八節的經文
[00:19:13.600 --> 00:19:23.640]  我就想起曾經我牧養過的一位弟兄
[00:19:23.640 --> 00:19:29.320]  這個弟兄他有一個幸福的家庭
[00:19:29.320 --> 00:19:31.320]  太太很愛他
[00:19:31.320 --> 00:19:33.320]  他有兩個女兒
[00:19:33.320 --> 00:19:35.960]  兩個女兒都很聽話
[00:19:35.960 --> 00:19:39.480]  這個家庭本來是很幸福的
[00:19:39.480 --> 00:19:45.280]  但是這位弟兄為了享受最終之樂的緣故
[00:19:45.280 --> 00:19:47.280]  他離開了他太太
[00:19:47.280 --> 00:19:49.280]  離開了他兩個女兒
[00:19:49.280 --> 00:19:51.280]  離開了教會
[00:19:51.280 --> 00:19:53.280]  離開了香港
[00:19:53.280 --> 00:19:55.280]  去到國內
[00:19:55.280 --> 00:19:58.800]  是和另外一個女人同住
[00:19:58.800 --> 00:20:03.080]  他以為自己是拒絕人
[00:20:03.080 --> 00:20:07.720]  但是經文告訴我們
[00:20:07.720 --> 00:20:11.440]  其實他是在拒絕神
[00:20:11.440 --> 00:20:17.080]  他是在拒絕聖靈給他的提醒
[00:20:17.080 --> 00:20:22.720]  如果他有機會聽到這一篇的道
[00:20:22.720 --> 00:20:27.040]  我真的很盼望聖靈能夠感動他
[00:20:27.040 --> 00:20:29.040]  不單止感動他
[00:20:29.040 --> 00:20:32.920]  也感動那些被情慾捆綁的人
[00:20:32.920 --> 00:20:37.160]  讓他們能夠從罪當中迴轉
[00:20:37.160 --> 00:20:43.760]  靠著聖靈的能力去活出聖潔的生活
[00:20:43.760 --> 00:20:48.760]  接著第二點
[00:20:48.760 --> 00:20:53.040]  土主喜悅的生活
[00:20:53.040 --> 00:20:59.160]  就是一個活出彼此相愛的生活
[00:20:59.160 --> 00:21:08.480]  我相信大家都很容易明白彼此相愛的教導
[00:21:08.480 --> 00:21:15.520]  因為整本聖經都是充滿彼此相愛的教導
[00:21:15.520 --> 00:21:19.640]  切薩羅尼加的信徒
[00:21:19.640 --> 00:21:24.560]  他向馬其頓的弟兄表達的愛
[00:21:24.560 --> 00:21:27.200]  保羅是讚賞他們的
[00:21:27.200 --> 00:21:31.040]  他們表達的愛大概是包括什麼呢?
[00:21:31.040 --> 00:21:36.960]  可能大概是包括他們接待馬其頓那些人
[00:21:36.960 --> 00:21:38.960]  接待客女
[00:21:38.960 --> 00:21:41.480]  去救濟貧窮
[00:21:41.480 --> 00:21:43.480]  去支持聖公等等
[00:21:43.480 --> 00:21:46.320]  他們已經是做得不錯的了
[00:21:46.320 --> 00:21:51.080]  保羅也是說他們對待整個馬其頓
[00:21:51.080 --> 00:21:53.560]  那些弟兄他們都做得不錯
[00:21:53.560 --> 00:21:56.320]  但是保羅也加上一句
[00:21:56.320 --> 00:22:01.160]  他說「我勸你們還要更進一步」
[00:22:01.160 --> 00:22:07.400]  沒錯彼此相愛是需要不斷地進步
[00:22:07.400 --> 00:22:10.080]  不斷地去提升
[00:22:10.080 --> 00:22:12.680]  當我想起彼此相愛
[00:22:12.680 --> 00:22:19.960]  我就想起我在倫敦教會的一個經歷
[00:22:19.960 --> 00:22:26.720]  當時倫敦教會是因為構團的緣故要籌款
[00:22:26.720 --> 00:22:33.000]  於是就在香港安排了一個籌款的活動
[00:22:33.000 --> 00:22:38.880]  參加的人當中有一個姐妹
[00:22:38.880 --> 00:22:46.160]  她自己的生活也是剛剛足夠的
[00:22:46.160 --> 00:22:50.320]  她是沒有金錢可以奉獻的
[00:22:50.320 --> 00:22:52.800]  但是因爲她是愛教會
[00:22:52.800 --> 00:22:59.240]  她就奉獻了七條的披肩
[00:22:59.240 --> 00:23:03.720]  每一條的披肩都是她自己設計的
[00:23:03.720 --> 00:23:09.760]  她自己一針一針地去做成的、織成的
[00:23:09.760 --> 00:23:11.600]  所以對她來說
[00:23:11.600 --> 00:23:16.840]  這些披肩是很貴重、很有紀念的價值的
[00:23:16.840 --> 00:23:19.680]  這個姐妹她愛教會
[00:23:19.680 --> 00:23:24.240]  她就奉獻了這七條的披肩
[00:23:24.240 --> 00:23:28.960]  她就用了一個價錢
[00:23:28.960 --> 00:23:32.160]  每一條就四千元
[00:23:32.160 --> 00:23:35.760]  另外有一位姐妹
[00:23:35.760 --> 00:23:39.160]  她就在英國讀護士
[00:23:39.160 --> 00:23:46.840]  然後回來香港去照顧一幫有嚴重殘疾的兒童
[00:23:46.840 --> 00:23:50.040]  是被父母遺棄的那些兒童
[00:23:50.040 --> 00:23:53.440]  她自己的生活當然薪水不高
[00:23:53.440 --> 00:23:56.440]  她的生活也是很繃緊的
[00:23:56.440 --> 00:24:01.840]  她就用了四千元買了一條披肩
[00:24:01.840 --> 00:24:06.960]  但是這個故事並不是在這裡停下來的
[00:24:06.960 --> 00:24:09.640]  並不是在這裡完結的
[00:24:09.640 --> 00:24:15.680]  當日倫敦教會那一位退休的主任牧師
[00:24:15.680 --> 00:24:17.440]  他也在香港
[00:24:17.440 --> 00:24:21.800]  他也有參加這個籌款的活動
[00:24:21.800 --> 00:24:25.320]  他邀請所有的弟兄姐妹
[00:24:25.320 --> 00:24:29.280]  全部跪在地上
[00:24:29.280 --> 00:24:39.680]  然後這個牧師就為我和我太太按手祈禱
[00:24:39.680 --> 00:24:45.120]  因為那個時間是我剛剛決定了
[00:24:45.120 --> 00:24:48.040]  全時間在教會服侍
[00:24:48.040 --> 00:24:56.320]  我是將會踏入全時間在教會服侍的時間
[00:24:56.320 --> 00:25:01.040]  所以這個英國的牧師就叫我們跪在這裡
[00:25:01.040 --> 00:25:03.720]  也請其他的弟兄姐妹跪在這裡
[00:25:03.720 --> 00:25:06.880]  就為我們按手祈禱
[00:25:06.880 --> 00:25:13.280]  是差遣我和我太太出去去服侍人
[00:25:13.280 --> 00:25:15.280]  祈完禱之後
[00:25:15.280 --> 00:25:20.880]  這一位用四千元買了那條披肩的那個姐妹
[00:25:20.880 --> 00:25:25.080]  就將那個披肩送給我太太
[00:25:25.080 --> 00:25:26.760]  他和我太太說
[00:25:26.760 --> 00:25:29.640]  我知道你快要做手術了
[00:25:29.640 --> 00:25:34.400]  做完手術你會覺得冷一點
[00:25:34.400 --> 00:25:39.400]  那你有一條披肩就可以保暖了
[00:25:39.400 --> 00:25:42.440]  弟兄姐妹 我不知道大家看不看得到
[00:25:42.440 --> 00:25:45.560]  那一幅愛的圖畫
[00:25:45.560 --> 00:25:49.680]  一幅很美麗的愛的圖畫
[00:25:49.680 --> 00:25:53.920]  他們不單是愛教會願意為教會奉獻
[00:25:53.920 --> 00:25:57.360]  他們也是愛他們身邊的人
[00:25:57.360 --> 00:26:05.520]  以致他們會盡他們的力量去幫助他們身邊的人
[00:26:05.520 --> 00:26:08.240]  彼此相愛
[00:26:08.240 --> 00:26:09.680]  大家都知道
[00:26:09.680 --> 00:26:15.720]  是耶穌給門徒的一條命令
[00:26:15.720 --> 00:26:20.800]  在《約翰福音》的十三章三十四和三十五節
[00:26:20.800 --> 00:26:23.560]  我讀給大家聽
[00:26:23.560 --> 00:26:27.040]  我賜給你們一條新命令
[00:26:27.040 --> 00:26:29.920]  乃是叫你們彼此相愛
[00:26:29.920 --> 00:26:32.120]  我怎樣愛你們
[00:26:32.120 --> 00:26:34.880]  你們也要怎樣相愛
[00:26:34.880 --> 00:26:37.760]  你們若有彼此相愛的心
[00:26:37.760 --> 00:26:45.880]  眾人因此就認出你們是我的門徒了
[00:26:45.880 --> 00:26:50.480]  在短短的兩節的經文
[00:26:50.480 --> 00:26:53.560]  如果你看英文的譯本
[00:26:53.560 --> 00:26:55.920]  就是有三次
[00:26:55.920 --> 00:26:57.760]  耶穌說了三次
[00:26:57.760 --> 00:27:00.560]  Love one another
[00:27:00.560 --> 00:27:02.280]  彼此相愛
[00:27:02.280 --> 00:27:04.200]  短短兩節的經文
[00:27:04.200 --> 00:27:06.000]  如果有一件事
[00:27:06.000 --> 00:27:09.440]  耶穌是重複說了三次
[00:27:09.440 --> 00:27:11.320]  我相信你一定明白
[00:27:11.320 --> 00:27:14.760]  這件事一定是非常之重要
[00:27:14.760 --> 00:27:16.560]  當祂說第一次的時候
[00:27:16.560 --> 00:27:20.440]  就是頒佈一個命令給門徒
[00:27:20.440 --> 00:27:24.120]  第二次就是說彼此相愛
[00:27:24.120 --> 00:27:26.000]  其實是有一個標準的
[00:27:26.000 --> 00:27:27.560]  這個標準就是要學
[00:27:27.560 --> 00:27:31.720]  好像耶穌那樣的寫記那種的愛
[00:27:31.720 --> 00:27:34.200]  當祂說第三次的時候
[00:27:34.200 --> 00:27:37.080]  就是在說彼此相愛
[00:27:37.080 --> 00:27:42.600]  就成為了耶穌門徒的一個標記
[00:27:42.600 --> 00:27:44.840]  當我們彼此相愛的時候
[00:27:44.840 --> 00:27:51.360]  其他的人就認出我們是耶穌的門徒
[00:27:51.360 --> 00:27:54.920]  但是我想問大家的就是
