
[00:00:00.000 --> 00:00:02.000]  你們要讚美神
[00:03:55.600 --> 00:03:57.800]  他根本不想接受安慰
[00:03:57.800 --> 00:04:00.000]  他太痛苦了
[00:04:00.000 --> 00:04:02.400]  他可能處於憤怒之中
[00:04:02.400 --> 00:04:04.200]  任何安慰都聽不入耳
[00:04:04.200 --> 00:04:06.800]  簡單來說
[00:04:06.800 --> 00:04:08.100]  他覺得你的安慰
[00:04:08.100 --> 00:04:09.900]  根本不是他所想的
[00:04:09.900 --> 00:04:12.400]  第二個可能性
[00:04:12.400 --> 00:04:16.400]  就算他接受我們的安慰
[00:04:16.400 --> 00:04:19.200]  他覺得這些安慰太高超了
[00:04:20.800 --> 00:04:23.800]  你的安慰根本看不到我現在的處境
[00:04:23.800 --> 00:04:25.000]  你說的東西太高了
[00:04:25.000 --> 00:04:27.400]  我知道是好的安慰
[00:04:27.400 --> 00:04:29.000]  但你不明白我
[00:04:29.000 --> 00:04:31.400]  或者你沒有經歷過
[00:04:31.400 --> 00:04:33.800]  你的安慰我覺得不太實際
[00:04:33.800 --> 00:04:37.200]  無論是安慰別人
[00:04:37.200 --> 00:04:39.300]  或者給別人安慰
[00:04:39.300 --> 00:04:41.800]  原來是一件那麼難的事
[00:04:41.800 --> 00:04:46.600]  誰能夠真正幫助我
[00:04:46.600 --> 00:04:49.000]  這些需要被安慰
[00:04:49.400 --> 00:04:52.600]  亦都要時時可能有機會安慰別人的人
[00:04:52.600 --> 00:04:58.200]  以創下書四十章一節十一節
[00:04:58.200 --> 00:05:00.300]  其中第一節第二節
[00:05:00.300 --> 00:05:03.300]  聖經記載神是定義
[00:05:03.300 --> 00:05:06.100]  要給他的子民安慰
[00:05:06.100 --> 00:05:08.600]  在原文第一句
[00:05:08.600 --> 00:05:11.100]  安慰安慰
[00:05:11.100 --> 00:05:13.300]  神對他的子民說
[00:05:13.300 --> 00:05:15.000]  安慰安慰
[00:05:15.000 --> 00:05:15.900]  神定義
[00:05:15.900 --> 00:05:17.700]  三節十一節
[00:05:18.500 --> 00:05:20.100]  是記載神的安慰
[00:05:20.100 --> 00:05:21.400]  是可以的
[00:05:21.400 --> 00:05:22.900]  神的安慰
[00:05:22.900 --> 00:05:25.100]  是有功效的
[00:05:25.100 --> 00:05:28.100]  然後舉出了很多很多的例子
[00:05:28.100 --> 00:05:29.900]  幾百個聲音
[00:05:29.900 --> 00:05:32.400]  說給所有的讀者
[00:05:32.400 --> 00:05:33.700]  說給他們的百姓聽
[00:05:33.700 --> 00:05:35.600]  神的安慰是可以的
[00:05:35.600 --> 00:05:39.300]  為什麼神的安慰是可以的
[00:05:39.300 --> 00:05:42.700]  為什麼神的安慰和我們所做的安慰
[00:05:42.700 --> 00:05:43.800]  是那麼不同呢
[00:05:43.800 --> 00:05:46.100]  第一方面
[00:05:46.900 --> 00:05:48.600]  是因為神的安慰
[00:05:48.600 --> 00:05:52.400]  是能夠針對你和我的需要
[00:05:52.400 --> 00:05:57.100]  可以說是對症下藥
[00:05:57.100 --> 00:05:59.500]  我們先看
[00:05:59.500 --> 00:06:02.500]  以創下書三十九章五至七節
[00:06:02.500 --> 00:06:05.800]  一起讀好嗎 預備起
[00:06:05.800 --> 00:06:08.300]  以創下對希西加說
[00:06:08.300 --> 00:06:11.400]  你要聽萬君子耶和華的話
[00:06:11.400 --> 00:06:12.800]  耶和華說
[00:06:12.800 --> 00:06:13.700]  看吶
[00:06:13.700 --> 00:06:15.000]  日子將到
[00:06:15.400 --> 00:06:17.100]  凡你家裡所有的
[00:06:17.100 --> 00:06:20.200]  並你祖先積蓄到如今的一切
[00:06:20.200 --> 00:06:22.900]  都要被擄到巴比倫去
[00:06:22.900 --> 00:06:24.500]  不留下一樣
[00:06:24.500 --> 00:06:27.100]  從你本身所生的孩子
[00:06:27.100 --> 00:06:31.600]  其中必有被擄到巴比倫王宮當太監的
[00:06:31.600 --> 00:06:34.500]  這段經文是先知以創下
[00:06:34.500 --> 00:06:38.000]  對希西加王的預言
[00:06:38.000 --> 00:06:40.000]  或者整個猶太國的預言
[00:06:40.000 --> 00:06:42.300]  當時猶太國
[00:06:42.300 --> 00:06:43.900]  真正的敵人
[00:06:43.900 --> 00:06:45.300]  是亞述
[00:06:46.300 --> 00:06:47.800]  雖然亞述在當時來說
[00:06:47.800 --> 00:06:51.100]  可以說是一個強攻之末的國家
[00:06:51.100 --> 00:06:52.600]  他也快要滅了
[00:06:52.600 --> 00:06:55.000]  但仍然是猶太國的
[00:06:55.000 --> 00:06:56.000]  敵人
[00:06:56.000 --> 00:06:59.000]  但先知竟然在這個時候
[00:06:59.000 --> 00:07:03.100]  不是說你們不會再受亞述的欺壓
[00:07:03.100 --> 00:07:04.500]  你們得自由了
[00:07:04.500 --> 00:07:05.700]  相反
[00:07:05.700 --> 00:07:09.100]  竟然先知對希西加王說
[00:07:09.100 --> 00:07:12.100]  你們將會面對
[00:07:12.100 --> 00:07:14.300]  另一個敵人巴比倫
[00:07:15.000 --> 00:07:16.800]  並且你們會被擄
[00:07:16.800 --> 00:07:19.200]  國家會消滅
[00:07:19.200 --> 00:07:22.000]  這是神對你們的審判
[00:07:22.000 --> 00:07:25.800]  對希西加王和他的子民
[00:07:25.800 --> 00:07:29.400]  他們作為神的選民
[00:07:29.400 --> 00:07:33.000]  他們很難明白
[00:07:33.000 --> 00:07:34.800]  先知的預言
[00:07:34.800 --> 00:07:36.400]  我們怎麼可以呢
[00:07:36.400 --> 00:07:38.400]  我們是神所愛的
[00:07:38.400 --> 00:07:40.100]  是神所揀選的
[00:07:40.100 --> 00:07:42.100]  神怎麼會這樣對我們
[00:07:42.100 --> 00:07:43.700]  我們怎麼會被擄
[00:07:44.200 --> 00:07:45.000]  可以這麼說
[00:07:45.000 --> 00:07:49.500]  整個猶太國瀰漫著一個秘魯的困惑
[00:07:49.500 --> 00:07:50.800]  他們不明白
[00:07:50.800 --> 00:07:52.100]  不可能的
[00:07:52.100 --> 00:07:55.400]  就像先知何西亞
[00:07:55.400 --> 00:07:57.200]  上帝竟然叫他
[00:07:57.200 --> 00:07:59.300]  去娶淫婦為妻
[00:07:59.300 --> 00:08:00.700]  怎麼可以呢
[00:08:00.700 --> 00:08:02.300]  他也不明白
[00:08:02.300 --> 00:08:05.000]  當時猶太國很絕望
[00:08:05.000 --> 00:08:07.800]  當我們聽到先知這樣說的時候
[00:08:07.800 --> 00:08:09.300]  他很絕望
[00:08:09.300 --> 00:08:13.200]  於是四十章就開展了
[00:08:14.300 --> 00:08:16.000]  我們一起看四十章第一節
[00:08:16.000 --> 00:08:17.700]  第五節一起讀螢光幕
[00:08:17.700 --> 00:08:18.800]  預備起
[00:08:18.800 --> 00:08:20.400]  你們的神說
[00:08:20.400 --> 00:08:21.700]  要安慰
[00:08:21.700 --> 00:08:23.400]  安慰我的百姓
[00:08:23.400 --> 00:08:26.500]  要對耶路撒冷說安慰的話
[00:08:26.500 --> 00:08:28.100]  向他宣告
[00:08:28.100 --> 00:08:30.200]  他的戰爭已結束
[00:08:30.200 --> 00:08:32.200]  他的罪孽已赦免
[00:08:32.200 --> 00:08:34.200]  他為自己一切的罪
[00:08:34.200 --> 00:08:37.300]  已從耶和華手中加倍受罰
[00:08:37.300 --> 00:08:39.200]  有聲音呼喊說
[00:08:39.200 --> 00:08:42.900]  要在曠野為耶和華預備道路
[00:08:43.200 --> 00:08:46.200]  在沙漠為我的神修織大道
[00:08:46.200 --> 00:08:49.100]  一切三窪都要填滿
[00:08:49.100 --> 00:08:51.700]  大山小崗都要削平
[00:08:51.700 --> 00:08:54.300]  陡峭的要變為平坦
[00:08:54.300 --> 00:08:56.900]  崎嶇的必成為平原
[00:08:56.900 --> 00:08:59.800]  耶和華的榮耀必然顯現
[00:08:59.800 --> 00:09:01.600]  凡有血肉之軀的
[00:09:01.600 --> 00:09:03.300]  都一同看見
[00:09:03.300 --> 00:09:06.300]  因為這是耶華親口說的
[00:09:06.300 --> 00:09:09.000]  在四十章第一節開始的時候
[00:09:09.000 --> 00:09:10.500]  是安慰
[00:09:10.500 --> 00:09:11.400]  安慰
[00:09:11.800 --> 00:09:15.400]  先知要代表上帝說出一個很重要的訊息
[00:09:15.400 --> 00:09:17.300]  上帝要安慰他的子民
[00:09:17.300 --> 00:09:20.700]  雖然預言了他們會被擄
[00:09:20.700 --> 00:09:23.200]  但上帝接著就安慰
[00:09:23.200 --> 00:09:27.400]  安慰有懊悔的意思
[00:09:27.400 --> 00:09:29.700]  神要改變他的心意
[00:09:29.700 --> 00:09:31.800]  雖然罰了他的子民
[00:09:31.800 --> 00:09:33.800]  但神改變他的旨意
[00:09:33.800 --> 00:09:36.600]  要重新安慰他的子民
[00:09:36.600 --> 00:09:39.000]  接著第二節
[00:09:39.000 --> 00:09:41.000]  要對耶路撒冷說
[00:09:41.400 --> 00:09:42.500]  安慰的話
[00:09:42.500 --> 00:09:45.900]  第二節的安慰有些不同的意思
[00:09:45.900 --> 00:09:47.900]  在原來的表述裡面
[00:09:47.900 --> 00:09:49.700]  神要對耶路撒冷說出
[00:09:49.700 --> 00:09:52.200]  慈愛心底的話
[00:09:52.200 --> 00:09:55.000]  那時候罵完你
[00:09:55.000 --> 00:09:58.200]  接著說一些心底慈愛的話
[00:09:58.200 --> 00:10:01.500]  好像是風馬牛不相及
[00:10:01.500 --> 00:10:04.000]  很矛盾的情況
[00:10:04.000 --> 00:10:05.600]  但這就是上帝
[00:10:05.600 --> 00:10:07.700]  要向子民表達的
[00:10:07.700 --> 00:10:10.900]  上帝要預告因為你們犯罪
[00:10:10.900 --> 00:10:12.100]  上帝要審判
[00:10:12.100 --> 00:10:13.500]  要使你們被擄
[00:10:13.500 --> 00:10:15.600]  但同時間上帝要告訴你們
[00:10:15.600 --> 00:10:16.700]  你們被擄之後
[00:10:16.700 --> 00:10:19.100]  將會得到安慰
[00:10:19.100 --> 00:10:21.600]  將會回歸耶路撒冷
[00:10:21.600 --> 00:10:24.900]  無論是審判
[00:10:24.900 --> 00:10:28.800]  無論是安慰回歸的訊息
[00:10:28.800 --> 00:10:32.300]  都是神直覺先知
[00:10:32.300 --> 00:10:35.900]  對以色列百姓的預言
[00:10:35.900 --> 00:10:38.200]  第三節第五節
[00:10:38.300 --> 00:10:41.200]  是到山谷高山
[00:10:41.200 --> 00:10:44.100]  那些山蛙就是山谷
[00:10:44.100 --> 00:10:45.400]  大山小山
[00:10:45.400 --> 00:10:47.400]  大山大小山崗
[00:10:47.400 --> 00:10:49.400]  就是高山矮山
[00:10:49.400 --> 00:10:51.900]  都會成為百姓的難阻
[00:10:51.900 --> 00:10:54.400]  上帝要使這些難阻
[00:10:54.400 --> 00:10:55.800]  要開一條路
[00:10:55.800 --> 00:10:58.400]  打開百姓的視野
[00:10:58.400 --> 00:11:01.400]  上帝要行在其中
[00:11:01.400 --> 00:11:03.800]  上帝要引導百姓
[00:11:03.800 --> 00:11:05.800]  進入到安息的裡面
[00:11:06.200 --> 00:11:08.600]  甚至帶著他們的雙手
[00:11:08.600 --> 00:11:09.900]  牽著他們的手
[00:11:09.900 --> 00:11:12.300]  走過曠野和沙漠
[00:11:12.300 --> 00:11:14.800]  對於猶太國來說
[00:11:14.800 --> 00:11:17.400]  這些曠野沙漠
[00:11:17.400 --> 00:11:19.900]  是指神對他們的審判和責罰
[00:11:19.900 --> 00:11:21.700]  上帝說我沒有離開你們
[00:11:21.700 --> 00:11:23.300]  你們受責罰
[00:11:23.300 --> 00:11:25.300]  我會為你們開一條路
[00:11:25.300 --> 00:11:27.900]  我牽著你們走過審判和責罰
[00:11:27.900 --> 00:11:31.400]  然後帶你們走向光明
[00:11:31.400 --> 00:11:33.100]  和真正安息的裡面
[00:11:34.100 --> 00:11:36.400]  上帝說我最終都要拯救你們
[00:11:36.400 --> 00:11:39.400]  第五節告訴你目的是什麼
[00:11:39.400 --> 00:11:41.600]  目的是讓屬神的人
[00:11:41.600 --> 00:11:43.500]  包括當時的猶太子民
[00:11:43.500 --> 00:11:46.100]  看到神的榮耀
[00:11:46.100 --> 00:11:47.800]  弟兄姊妹
[00:11:47.800 --> 00:11:52.800]  我們一樣好像當時的猶太國一樣
[00:11:52.800 --> 00:11:55.600]  上帝的宣告是令我們心痛的
[00:11:55.600 --> 00:11:57.400]  上帝的宣告是令我們不明白
[00:11:57.400 --> 00:11:59.200]  令我們感覺到絕望的
[00:11:59.200 --> 00:12:01.600]  就好像高山低山
[00:12:02.500 --> 00:12:04.300]  山谷的東西令我們絕望
[00:12:04.300 --> 00:12:05.600]  看不到前路的
[00:12:05.600 --> 00:12:07.400]  但上帝說
[00:12:07.400 --> 00:12:10.800]  當這些沙漠曠野過去的時候
[00:12:10.800 --> 00:12:13.500]  光明就展現在面前
[00:12:13.500 --> 00:12:16.000]  神說我要安慰你們
[00:12:16.000 --> 00:12:19.800]  因為我是那位似平安的神
[00:12:19.800 --> 00:12:24.300]  神的安慰是不同的
[00:12:24.300 --> 00:12:26.600]  因為祂真的知道
[00:12:26.600 --> 00:12:27.900]  祂的百姓
[00:12:27.900 --> 00:12:29.800]  祂的兒女的需要
[00:12:31.700 --> 00:12:32.600]  2019年
[00:12:32.600 --> 00:12:35.100]  剛剛打完一個南美盃
[00:12:35.100 --> 00:12:38.100]  烏拉圭有一位球星
[00:12:38.100 --> 00:12:41.200]  他射失十二碼
[00:12:41.200 --> 00:12:43.100]  是唯一射失的人
[00:12:43.100 --> 00:12:45.300]  他很難過
[00:12:45.300 --> 00:12:47.300]  原本他們打得很好的
[00:12:47.300 --> 00:12:48.500]  他覺得應該贏的
[00:12:48.500 --> 00:12:50.100]  但因為他的射失
[00:12:50.100 --> 00:12:52.800]  是令到全隊不能夠進入四強的裏面
[00:12:52.800 --> 00:12:53.800]  他很自責
[00:12:53.800 --> 00:12:56.000]  他覺得連累隊友連累國家
[00:12:56.000 --> 00:12:57.500]  他難過流淚
[00:12:59.600 --> 00:13:01.700]  最後他的隊友沒有怪責他
[00:13:01.700 --> 00:13:03.000]  反而安慰他
[00:13:03.000 --> 00:13:04.800]  接著他說了一句話
[00:13:04.800 --> 00:13:06.900]  隊友們
[00:13:06.900 --> 00:13:09.500]  最後安慰了我
[00:13:09.500 --> 00:13:12.200]  給我很多幫助
[00:13:12.200 --> 00:13:14.200]  他們的支持
[00:13:14.200 --> 00:13:16.700]  是我振作的力量
[00:13:16.700 --> 00:13:21.700]  對於那位球星來說
[00:13:21.700 --> 00:13:24.800]  安慰他的是一群什麼人
[00:13:24.800 --> 00:13:28.200]  是一群隊友
[00:13:28.700 --> 00:13:30.700]  他們明白射失十二碼
[00:13:30.700 --> 00:13:32.700]  其實是人之常情
[00:13:32.700 --> 00:13:34.400]  隨時都有機會
[00:13:34.400 --> 00:13:36.600]  他覺得隊友的安慰
[00:13:36.600 --> 00:13:38.400]  是帶有同感
[00:13:38.400 --> 00:13:39.800]  是有共鳴的
[00:13:39.800 --> 00:13:41.100]  是真誠的
[00:13:41.100 --> 00:13:42.600]  從他的安慰裏面
[00:13:42.600 --> 00:13:45.000]  他知道那群隊友已經原諒了他
[00:13:45.000 --> 00:13:46.600]  所以他說
[00:13:46.600 --> 00:13:49.300]  我可以重新振作
[00:13:49.300 --> 00:13:52.300]  同樣上帝
[00:13:52.300 --> 00:13:54.600]  完全知道
[00:13:54.600 --> 00:13:56.900]  我們的需要和困惑
[00:13:58.500 --> 00:14:00.200]  上帝是與我們同行的
[00:14:00.200 --> 00:14:01.200]  正如聖經所說
[00:14:01.200 --> 00:14:03.400]  他是牽著百姓的手
[00:14:03.400 --> 00:14:05.500]  走過曠野沙漠
[00:14:05.500 --> 00:14:09.100]  走過猶太國秘魯的所有事情
[00:14:09.100 --> 00:14:11.200]  上帝是沒有離開過他們的
[00:14:11.200 --> 00:14:13.500]  所以上帝明白
[00:14:13.500 --> 00:14:15.200]  指問
[00:14:15.200 --> 00:14:18.800]  或者明白今天你和我的需要和困惑
[00:14:18.800 --> 00:14:21.600]  因為上帝不但與我們同行
[00:14:21.600 --> 00:14:22.800]  聖經更告訴你
[00:14:22.800 --> 00:14:25.000]  上帝是一位掌管明天
[00:14:25.000 --> 00:14:27.400]  作全地君王的神
[00:14:28.500 --> 00:14:29.300]  古代
[00:14:29.300 --> 00:14:31.600]  有一個習慣
[00:14:31.600 --> 00:14:33.400]  就是君王出巡的時候
[00:14:33.400 --> 00:14:36.200]  先頭部隊會開路
[00:14:36.200 --> 00:14:39.700]  然後君王就走進去
[00:14:39.700 --> 00:14:42.100]  同樣上帝因為他是君王
[00:14:42.100 --> 00:14:45.100]  所以他可以在任何環境裏面
[00:14:45.100 --> 00:14:46.800]  開一條路
[00:14:46.800 --> 00:14:50.600]  宣告他那位君王的身份
[00:14:50.600 --> 00:14:53.400]  他預告審判
[00:14:53.400 --> 00:14:55.400]  他也預告救贖
[00:14:55.400 --> 00:14:57.000]  使他的指紋
[00:14:57.000 --> 00:15:00.100]  不至於陷在痛苦和絕望
[00:15:00.100 --> 00:15:02.100]  對於指紋來說
[00:15:02.100 --> 00:15:05.000]  他們痛苦就是要受奴役受苦
[00:15:05.000 --> 00:15:06.400]  秘魯是什麼
[00:15:06.400 --> 00:15:08.300]  由一等居民
[00:15:08.300 --> 00:15:09.900]  變成下等居民
[00:15:09.900 --> 00:15:11.700]  沒有自由沒有尊嚴
[00:15:11.700 --> 00:15:13.200]  很痛苦的
[00:15:13.200 --> 00:15:14.800]  甚至沒有自己的國家
[00:15:14.800 --> 00:15:16.300]  上帝說
[00:15:16.300 --> 00:15:18.400]  我要救你脫離這個苦役
[00:15:18.400 --> 00:15:21.200]  上帝的宣告
[00:15:21.200 --> 00:15:22.700]  上帝的聲音
[00:15:22.700 --> 00:15:25.700]  很有效安慰了他指紋的心
[00:15:26.300 --> 00:15:27.100]  上帝說
[00:15:27.100 --> 00:15:30.300]  因為這是耶華親口說的
[00:15:30.300 --> 00:15:32.500]  是上帝親口承諾的
[00:15:32.500 --> 00:15:34.100]  特別有效的
[00:15:34.100 --> 00:15:36.300]  弟兄姊妹
[00:15:36.300 --> 00:15:38.500]  上帝知道
[00:15:38.500 --> 00:15:40.000]  你和我內心
[00:15:40.000 --> 00:15:42.600]  深層的掙扎
[00:15:42.600 --> 00:15:45.000]  真正的需要
[00:15:45.000 --> 00:15:48.700]  祂看到我們今天所面對的光景
[00:15:48.700 --> 00:15:52.800]  可能我們現在在困苦憂傷的裏面
[00:15:52.800 --> 00:15:54.500]  但不要忘記
[00:15:54.500 --> 00:15:55.600]  不要忽視
[00:15:56.100 --> 00:15:58.700]  上帝是我們最好的安慰者
[00:15:58.700 --> 00:16:01.500]  人的說話也有限
[00:16:01.500 --> 00:16:04.300]  人的幫助也很有限
[00:16:04.300 --> 00:16:06.700]  讓我們學習
[00:16:06.700 --> 00:16:08.500]  將我們一切的心事
[00:16:08.500 --> 00:16:10.400]  透過祈禱
[00:16:10.400 --> 00:16:12.200]  向神尋明
[00:16:12.200 --> 00:16:14.800]  我很相信
[00:16:14.800 --> 00:16:18.000]  神必定有最適當的回應
[00:16:18.000 --> 00:16:20.300]  因為祂的安慰
[00:16:20.300 --> 00:16:23.600]  是能夠對症下藥
[00:16:24.700 --> 00:16:26.600]  是你和我真正的需要
[00:16:26.600 --> 00:16:28.300]  第二方面
[00:16:28.300 --> 00:16:30.400]  為何上帝的安慰這麼不同呢?
[00:16:30.400 --> 00:16:33.500]  因為神的安慰是確有保證的
[00:16:33.500 --> 00:16:34.900]  是有保證的
[00:16:34.900 --> 00:16:36.300]  是有效的
[00:16:36.300 --> 00:16:37.700]  我們一起讀六節八節
[00:16:37.700 --> 00:16:38.400]  預備起
[00:16:38.400 --> 00:16:40.100]  有聲音說
[00:16:40.100 --> 00:16:41.600]  你喊叫吧
[00:16:41.600 --> 00:16:42.500]  我說
[00:16:42.500 --> 00:16:44.300]  我喊叫什麼呢?
[00:16:44.300 --> 00:16:46.000]  凡有血肉之軀的
[00:16:46.000 --> 00:16:47.500]  盡都如草
[00:16:47.500 --> 00:16:49.500]  他一切的榮美
[00:16:49.500 --> 00:16:50.900]  像野地的花
[00:16:50.900 --> 00:16:52.500]  耶華吹一口氣
[00:16:52.500 --> 00:16:54.000]  草就枯乾
[00:16:54.200 --> 00:16:55.500]  花也凋謝
[00:16:55.500 --> 00:16:57.400]  不勝成賢是草
[00:16:57.400 --> 00:16:58.800]  草必枯乾
[00:16:58.800 --> 00:17:00.300]  花必凋謝
[00:17:00.300 --> 00:17:02.000]  唯有我們神的話
[00:17:02.000 --> 00:17:03.700]  永遠立定
[00:17:03.700 --> 00:17:06.300]  有聲音說
[00:17:06.300 --> 00:17:07.300]  你叫吧
[00:17:07.300 --> 00:17:09.300]  你不開心你就叫吧
[00:17:09.300 --> 00:17:10.500]  接著
[00:17:10.500 --> 00:17:12.500]  我叫什麼呢?
[00:17:12.500 --> 00:17:15.100]  其實反映了
[00:17:15.100 --> 00:17:18.200]  子民那種絕望的心境
[00:17:18.200 --> 00:17:21.100]  絕望到一個地步
[00:17:21.100 --> 00:17:22.800]  我不懂得哭
[00:17:25.200 --> 00:17:27.000]  有一個臉書的標題
[00:17:27.000 --> 00:17:29.800]  我沒有話說
[00:17:29.800 --> 00:17:31.300]  我沒有說話
[00:17:31.300 --> 00:17:34.400]  每次都是有很多圖片
[00:17:34.400 --> 00:17:35.600]  不過他沒有說任何話
[00:17:35.600 --> 00:17:39.400]  當時的百姓
[00:17:39.400 --> 00:17:42.500]  他們絕望到一個地步
[00:17:42.500 --> 00:17:45.100]  我連喊叫的聲音
[00:17:45.100 --> 00:17:46.400]  喊叫的力量
[00:17:46.400 --> 00:17:48.200]  喊叫的動機都沒有
[00:17:52.100 --> 00:17:54.400]  不過有一把聲音告訴你
[00:17:54.400 --> 00:17:57.100]  血肉之體
[00:17:57.100 --> 00:17:59.500]  可以說是
[00:17:59.500 --> 00:18:01.400]  血肉
[00:18:01.400 --> 00:18:02.800]  他們的美榮
[00:18:02.800 --> 00:18:05.500]  好像野地的花
[00:18:05.500 --> 00:18:07.000]  其實你不要忘記
[00:18:07.000 --> 00:18:08.400]  有血肉的人
[00:18:08.400 --> 00:18:11.800]  可能在某個程度來說很本事
[00:18:11.800 --> 00:18:13.900]  但他始終都像草一樣
[00:18:13.900 --> 00:18:15.200]  是會枯萎的
[00:18:15.200 --> 00:18:18.200]  這裡所說的美容不是說他漂亮
[00:18:18.200 --> 00:18:21.200]  美容他原本的意思是指
[00:18:22.400 --> 00:18:23.900]  手藥的愛
[00:18:23.900 --> 00:18:28.100]  手藥的愛很美麗
[00:18:28.100 --> 00:18:29.400]  特別是結婚的時候
[00:18:29.400 --> 00:18:31.800]  我願意終生愛你
[00:18:31.800 --> 00:18:33.700]  無論你變成怎樣我都這麼愛你
