
[00:00:00.000 --> 00:00:04.000]  (主席)你們買了聖誕禮物沒有呢?
[00:01:48.000 --> 00:01:52.000]  由背景浮現出來
[00:01:52.000 --> 00:01:55.000]  蘇聯都礙於
[00:01:55.000 --> 00:02:02.000]  不想做引發大規模戰爭的禍首
[00:02:02.000 --> 00:02:04.000]  所以沒有即時回擊
[00:02:04.000 --> 00:02:06.000]  但整個形勢
[00:02:06.000 --> 00:02:13.000]  已經將中東變成兩個大政治國家的角力
[00:02:13.000 --> 00:02:18.000]  甚至隨時可以引發第三次世界大戰的可能
[00:02:18.000 --> 00:02:20.000]  說得很大
[00:02:20.000 --> 00:02:24.000]  是不是很不安呢
[00:02:24.000 --> 00:02:28.000]  但神就在這個不安的日子
[00:02:28.000 --> 00:02:30.000]  當人的罪
[00:02:30.000 --> 00:02:32.000]  去到一個很高峰
[00:02:32.000 --> 00:02:34.000]  我不知道我自己的感覺
[00:02:34.000 --> 00:02:37.000]  今天這個世界文化上的罪
[00:02:37.000 --> 00:02:42.000]  真的去到一個很高峰的時候
[00:02:42.000 --> 00:02:45.000]  人的自我中心
[00:02:45.000 --> 00:02:48.000]  人對神的敵黨
[00:02:48.000 --> 00:02:52.000]  無論這個同運的政治運動
[00:02:52.000 --> 00:02:57.000]  或者性濫交
[00:02:57.000 --> 00:02:59.000]  統治運動的背景
[00:02:59.000 --> 00:03:02.000]  大的背景其實都是性濫交
[00:03:02.000 --> 00:03:05.000]  都是一個黑暗的勢力
[00:03:05.000 --> 00:03:08.000]  人要放縱自己的情慾
[00:03:08.000 --> 00:03:11.000]  放縱自我中心
[00:03:11.000 --> 00:03:12.000]  自我滿足
[00:03:12.000 --> 00:03:15.000]  自戀自利的文化
[00:03:15.000 --> 00:03:19.000]  Facebook有人說極端自戀文化的推廣者
[00:03:19.000 --> 00:03:23.000]  正正就是我們這個世代的年青人
[00:03:23.000 --> 00:03:26.000]  迷戀其中
[00:03:26.000 --> 00:03:29.000]  整個文化那種罪的氣氛
[00:03:29.000 --> 00:03:31.000]  很濃烈
[00:03:31.000 --> 00:03:33.000]  更加凸顯到神
[00:03:33.000 --> 00:03:35.000]  在這個這麼黑暗的時代
[00:03:35.000 --> 00:03:38.000]  要差遣祂的真剛
[00:03:38.000 --> 00:03:41.000]  真的要來到這個世上
[00:03:41.000 --> 00:03:45.000]  雖然我們不敢肯定聖誕節
[00:03:45.000 --> 00:03:47.000]  是真是耶穌誕生的日子
[00:03:47.000 --> 00:03:51.000]  我們比較肯定是羅馬教會
[00:03:51.000 --> 00:03:54.000]  當時變國教的時候
[00:03:54.000 --> 00:03:57.000]  將太陽神之子的節日
[00:03:57.000 --> 00:04:00.000]  變成了聖誕節
[00:04:00.000 --> 00:04:03.000]  但是我們用什麼立場去理解
[00:04:03.000 --> 00:04:06.000]  神的奇妙的作為呢
[00:04:06.000 --> 00:04:09.000]  原來神是不斷將我們不足的文化
[00:04:09.000 --> 00:04:12.000]  甚至有異教的文化
[00:04:12.000 --> 00:04:15.000]  在祂的恩典裡面轉化
[00:04:15.000 --> 00:04:20.000]  成為我們生活裡面一個很重要的提醒
[00:04:20.000 --> 00:04:21.000]  神愛世人
[00:04:21.000 --> 00:04:23.000]  甚至將他的獨生子設給他們
[00:04:23.000 --> 00:04:26.000]  叫一切順他的不至滅亡
[00:04:26.000 --> 00:04:29.000]  反得永生
[00:04:29.000 --> 00:04:34.000]  這個就是神給教會一個最重要最重要的訊息
[00:04:34.000 --> 00:04:36.000]  我們要去傳遞
[00:04:36.000 --> 00:04:40.000]  大使命不是屬於那些領袖
[00:04:40.000 --> 00:04:42.000]  傳導人 宣教士
[00:04:42.000 --> 00:04:46.000]  大使命是屬於所有弟兄姊妹
[00:04:46.000 --> 00:04:49.000]  甚至不知道大家有沒有細心去看大使命
[00:04:49.000 --> 00:04:53.000]  大使命一開始的時候
[00:04:53.000 --> 00:04:57.000]  他說耶穌進前來對他們說
[00:04:57.000 --> 00:05:00.000]  耶穌為什麼要進前來對他們說呢
[00:05:00.000 --> 00:05:03.000]  因為一群門徒都在他的信心
[00:05:03.000 --> 00:05:07.000]  那種疑惑恐懼那種軟弱的當中
[00:05:07.000 --> 00:05:14.000]  耶穌要主動的去親近他們
[00:05:14.000 --> 00:05:16.000]  去鼓勵他們
[00:05:16.000 --> 00:05:21.000]  去託付一個重要的使命給所有跟隨他的人
[00:05:21.000 --> 00:05:23.000]  不是因為我們剛強
[00:05:23.000 --> 00:05:25.000]  不是因為我們很有能力
[00:05:25.000 --> 00:05:28.000]  正正是因為我們很軟弱的時候
[00:05:28.000 --> 00:05:30.000]  面對一個很黑暗的世界
[00:05:30.000 --> 00:05:33.000]  11個門徒在那裡的時候
[00:05:33.000 --> 00:05:38.000]  是無法面對當時的黑暗時代
[00:05:38.000 --> 00:05:42.000]  羅馬政權的粗暴
[00:05:42.000 --> 00:05:46.000]  猶太人宗教的僵化
[00:05:46.000 --> 00:05:51.000]  以至到人民生活的治理
[00:05:51.000 --> 00:05:55.000]  很多很多很多力不能抵的地方
[00:05:55.000 --> 00:05:58.000]  但是神說你相信我
[00:05:58.000 --> 00:06:03.000]  耶穌說天上地下的權兵都教及我了
[00:06:03.000 --> 00:06:05.000]  所以你們要去
[00:06:05.000 --> 00:06:07.000]  使萬民作我的門徒
[00:06:07.000 --> 00:06:09.000]  奉父子聖靈的名
[00:06:09.000 --> 00:06:10.000]  給他們施浸
[00:06:10.000 --> 00:06:12.000]  凡我所吩咐你明的
[00:06:12.000 --> 00:06:14.000]  都教訓他們遵守
[00:06:14.000 --> 00:06:17.000]  我就常與你們同在
[00:06:17.000 --> 00:06:19.000]  直到世界的末了
[00:06:19.000 --> 00:06:23.000]  這個就是聖誕的禮物
[00:06:23.000 --> 00:06:26.000]  託付給教會每個弟兄姊妹
[00:06:26.000 --> 00:06:29.000]  將這個佳音去傳遞
[00:06:29.000 --> 00:06:32.000]  但是今天弟兄姊妹
[00:06:32.000 --> 00:06:36.000]  你預備了給你家人物質的禮物沒有呢
[00:06:36.000 --> 00:06:37.000]  可能預備了
[00:06:37.000 --> 00:06:39.000]  但是你有沒有預備到
[00:06:39.000 --> 00:06:41.000]  給他們一個很重要的心靈的禮物
[00:06:41.000 --> 00:06:45.000]  關乎他們永遠生命的存在的狀態
[00:06:45.000 --> 00:06:48.000]  關乎他們長久的生命的狀態
[00:06:48.000 --> 00:06:52.000]  那份禮物你有沒有見到呢
[00:06:52.000 --> 00:06:57.000]  你有沒有願意摺下來傳遞出去呢
[00:06:57.000 --> 00:06:59.000]  你有沒有看到神對世人的那份愛
[00:06:59.000 --> 00:07:01.000]  對你家人的那份愛
[00:07:01.000 --> 00:07:02.000]  到一個地步
[00:07:02.000 --> 00:07:05.000]  你願意陪耶穌像浸禮一樣
[00:07:05.000 --> 00:07:06.000]  同死同埋葬
[00:07:06.000 --> 00:07:09.000]  同復活的那種生命態度呢
[00:07:09.000 --> 00:07:11.000]  最近有機會和弟兄去
[00:07:11.000 --> 00:07:15.000]  談他的一些生活的困難
[00:07:15.000 --> 00:07:18.000]  他說到他和家人的關係很差
[00:07:18.000 --> 00:07:19.000]  到一個地步
[00:07:19.000 --> 00:07:22.000]  不敢這麼早回家
[00:07:22.000 --> 00:07:23.000]  等什麼時候呢
[00:07:23.000 --> 00:07:27.000]  等爸爸媽媽睡覺之後才回家
[00:07:27.000 --> 00:07:29.000]  我自己這段時間
[00:07:29.000 --> 00:07:31.000]  有時候回家都遇到同樣的困難
[00:07:31.000 --> 00:07:33.000]  有時候都不想這麼早回家
[00:07:33.000 --> 00:07:35.000]  就不是因為老婆的問題
[00:07:35.000 --> 00:07:39.000]  反而是因為老人家的問題
[00:07:39.000 --> 00:07:43.000]  我就挑戰去鼓勵這個弟兄
[00:07:43.000 --> 00:07:45.000]  你爸爸媽媽未信
[00:07:45.000 --> 00:07:48.000]  他和你的關係那種碰撞
[00:07:48.000 --> 00:07:50.000]  那種困難
[00:07:50.000 --> 00:07:54.000]  是神給你要背的十字架
[00:07:54.000 --> 00:07:58.000]  你願不願意走十架的路
[00:07:58.000 --> 00:08:00.000]  今天教會最大的問題
[00:08:00.000 --> 00:08:03.000]  很多人用力去拿救恩
[00:08:03.000 --> 00:08:06.000]  但是不願意走十架的路
[00:08:06.000 --> 00:08:08.000]  所以我們就好像那棵無花果樹
[00:08:08.000 --> 00:08:11.000]  有著基督給我們的那份
[00:08:11.000 --> 00:08:14.000]  生命形態的外表
[00:08:14.000 --> 00:08:18.000]  失卻了領受託付結果子
[00:08:18.000 --> 00:08:20.000]  那份使命和生命力
[00:08:20.000 --> 00:08:23.000]  那份生命力都不是我們自己產生的
[00:08:23.000 --> 00:08:26.000]  但是我們要願意去跟耶穌
[00:08:26.000 --> 00:08:28.000]  去走十架的路
[00:08:28.000 --> 00:08:31.000]  願意為別人的軟弱和罪
[00:08:31.000 --> 00:08:33.000]  去承擔去受苦
[00:08:33.000 --> 00:08:35.000]  去彰顯神的愛
[00:08:35.000 --> 00:08:37.000]  我們才能夠有機會
[00:08:37.000 --> 00:08:40.000]  去傳遞這一份的佳音禮物
[00:08:40.000 --> 00:08:41.000]  聖誕的禮物
[00:08:41.000 --> 00:08:43.000]  給到我們的家人
[00:08:43.000 --> 00:08:45.000]  如果你問弟兄姊妹
[00:08:45.000 --> 00:08:47.000]  關於傳福音
[00:08:47.000 --> 00:08:49.000]  十期八九的話
[00:08:49.000 --> 00:08:51.000]  最難傳福音的對象是誰
[00:08:51.000 --> 00:08:53.000]  家人
[00:08:53.000 --> 00:08:55.000]  為什麼
[00:08:55.000 --> 00:08:57.000]  為什麼
[00:08:57.000 --> 00:09:00.000]  因為我們死不透的樣子
[00:09:00.000 --> 00:09:03.000]  就被他們看光了
[00:09:03.000 --> 00:09:04.000]  是不是
[00:09:04.000 --> 00:09:06.000]  最壞的那一面
[00:09:06.000 --> 00:09:07.000]  是家人看到的
[00:09:07.000 --> 00:09:09.000]  好的那一面
[00:09:09.000 --> 00:09:11.000]  可能是教會弟兄姊妹看到的
[00:09:11.000 --> 00:09:14.000]  所以我們很難向他們傳
[00:09:14.000 --> 00:09:15.000]  為什麼
[00:09:15.000 --> 00:09:17.000]  因為我們沒有抹除福音
[00:09:17.000 --> 00:09:20.000]  福音不只是保證我們有永生
[00:09:20.000 --> 00:09:22.000]  福音是什麼
[00:09:22.000 --> 00:09:24.000]  是神愛世人
[00:09:24.000 --> 00:09:26.000]  甚至將他的獨生子賜給你
[00:09:26.000 --> 00:09:29.000]  我們不是神的兒子嗎
[00:09:29.000 --> 00:09:30.000]  我們不是獨生子
[00:09:30.000 --> 00:09:32.000]  我們認耶穌為老大
[00:09:32.000 --> 00:09:34.000]  我們是跟著祂走
[00:09:34.000 --> 00:09:36.000]  但是我們不跟著祂走
[00:09:36.000 --> 00:09:37.000]  我們不肯死
[00:09:37.000 --> 00:09:39.000]  我們不肯走十架的路
[00:09:39.000 --> 00:09:41.000]  我們不肯為別人的軟弱和罪
[00:09:41.000 --> 00:09:43.000]  去承擔去受苦
[00:09:43.000 --> 00:09:45.000]  這份禮物
[00:09:45.000 --> 00:09:47.000]  就沒辦法透過我們
[00:09:47.000 --> 00:09:51.000]  去傳遞到家人當中
[00:09:51.000 --> 00:09:55.000]  聖誕節
[00:09:55.000 --> 00:09:57.000]  是送禮物的日子
[00:09:57.000 --> 00:10:01.000]  更加重要是送永生的禮物的日子
[00:10:01.000 --> 00:10:04.000]  我們要將那份神的愛
[00:10:04.000 --> 00:10:06.000]  透過我們的生命
[00:10:06.000 --> 00:10:09.000]  為我們願意成就忍受痛苦
[00:10:09.000 --> 00:10:13.000]  別人的攻擊誤會
[00:10:13.000 --> 00:10:17.000]  甚至惡意的誹謗
[00:10:17.000 --> 00:10:19.000]  別人惡意的攻擊
[00:10:19.000 --> 00:10:21.000]  我們去承載
[00:10:21.000 --> 00:10:23.000]  不還擊
[00:10:23.000 --> 00:10:25.000]  不是時代精神
[00:10:25.000 --> 00:10:27.000]  時代精神是講權利
[00:10:27.000 --> 00:10:30.000]  講自我的好感覺
[00:10:30.000 --> 00:10:32.000]  但這些不是聖經說的
[00:10:32.000 --> 00:10:35.000]  我們願意逆世代精神而行
[00:10:35.000 --> 00:10:40.000]  去將這份聖誕禮物送出去
[00:10:40.000 --> 00:10:44.000]  這是我上次在社福主日說
[00:10:44.000 --> 00:10:50.000]  關於教會應該怎樣進入社會去服侍
[00:10:50.000 --> 00:10:52.000]  這個外展的系統
[00:10:52.000 --> 00:10:57.000]  剛好就是我們社會服務的幾個單位
[00:10:57.000 --> 00:11:02.000]  作為教會在城市宣教的策略性關係上
[00:11:02.000 --> 00:11:06.000]  教會的頂姐妹在團契小組系統裡
[00:11:06.000 --> 00:11:09.000]  就是要成為我們的外展系統
[00:11:09.000 --> 00:11:11.000]  我們社會服務的義工
[00:11:11.000 --> 00:11:13.000]  健康中心裡的義工
[00:11:13.000 --> 00:11:17.000]  甚至是我們的幼稚園家長的義工
[00:11:17.000 --> 00:11:21.000]  去接觸這個社區的陌生人
[00:11:21.000 --> 00:11:26.000]  這個最主要的報道宣教運作的結構方式
[00:11:26.000 --> 00:11:28.000]  都是柴枕的信念
[00:11:28.000 --> 00:11:32.000]  當然我們在互動上有些問題出現
[00:11:32.000 --> 00:11:34.000]  未能很強化
[00:11:34.000 --> 00:11:37.000]  但未來的日子我們都朝向這個方向
[00:11:37.000 --> 00:11:39.000]  面向社區
[00:11:39.000 --> 00:11:41.000]  我們希望透過這個兒童發展基金
[00:11:41.000 --> 00:11:44.000]  去接觸到很多弱勢的家庭
[00:11:44.000 --> 00:11:48.000]  所以我們需要建立一個貧窮人的群體
[00:11:48.000 --> 00:11:50.000]  一個簡約的群體
[00:11:50.000 --> 00:11:54.000]  我們要學怎樣令到這些比較弱勢
[00:11:54.000 --> 00:12:00.000]  或者自我價值的觀點比較偏低的
[00:12:00.000 --> 00:12:03.000]  一些將來的頂姐妹
[00:12:03.000 --> 00:12:05.000]  怎樣裝備她們
[00:12:05.000 --> 00:12:07.000]  怎樣給她們位置去發揮
[00:12:07.000 --> 00:12:09.000]  去成為領袖
[00:12:09.000 --> 00:12:10.000]  成為服事者
[00:12:10.000 --> 00:12:12.000]  成為傳導者
[00:12:12.000 --> 00:12:15.000]  今天我們在主一學的門訓小組
[00:12:15.000 --> 00:12:16.000]  講講故事查經
[00:12:16.000 --> 00:12:22.000]  都在分享這些異象和實際操練的掙扎
[00:12:22.000 --> 00:12:25.000]  但這是對陌生人的福音工作
[00:12:25.000 --> 00:12:29.000]  但神不是叫我們這樣做
[00:12:29.000 --> 00:12:32.000]  神很重要是給弟兄姊妹
[00:12:32.000 --> 00:12:37.000]  你要將福音傳給你身邊的人
[00:12:37.000 --> 00:12:39.000]  在二不所知二章十七節
[00:12:39.000 --> 00:12:42.000]  當我們能夠推到
[00:12:42.000 --> 00:12:44.000]  被耶穌基督推到
[00:12:44.000 --> 00:12:49.000]  人和人之間的仇恨場的時候
[00:12:49.000 --> 00:12:52.000]  我們就有能力將這個福音
[00:12:52.000 --> 00:12:54.000]  和平的福音
[00:12:54.000 --> 00:12:57.000]  來傳給遠處的人
[00:12:57.000 --> 00:12:59.000]  也就是阿吉拉近處的人
[00:12:59.000 --> 00:13:02.000]  即是說那個陌生人是遠處的人
[00:13:02.000 --> 00:13:05.000]  近處的是我們身邊的人
[00:13:05.000 --> 00:13:07.000]  我們身邊的人
[00:13:07.000 --> 00:13:11.000]  都有一個關係報道的策略進程
[00:13:11.000 --> 00:13:13.000]  我不知道你家人在什麼狀態
[00:13:13.000 --> 00:13:15.000]  如果特別是在負五的
[00:13:15.000 --> 00:13:19.000]  可能他們對我們的信仰沒有認識
[00:13:19.000 --> 00:13:24.000]  對這份所謂神給我們的禮物佳音
[00:13:24.000 --> 00:13:25.000]  這個聖誕的禮物
[00:13:25.000 --> 00:13:27.000]  他們沒有興趣不了解
[00:13:27.000 --> 00:13:30.000]  他們覺得所有宗教都導人向善
[00:13:30.000 --> 00:13:31.000]  隨便有個信仰就可以了
[00:13:31.000 --> 00:13:35.000]  不需要接受耶穌基督的請求
[00:13:35.000 --> 00:13:36.000]  沒有這個知識
[00:13:36.000 --> 00:13:38.000]  所以我們需要透過很多文字
[00:13:38.000 --> 00:13:39.000]  很簡單的一些
[00:13:39.000 --> 00:13:41.000]  現在不單只是文字
[00:13:41.000 --> 00:13:44.000]  可能很簡單的YouTube的訊息
[00:13:44.000 --> 00:13:47.000]  或者是很簡單的一些資訊
[00:13:47.000 --> 00:13:50.000]  讓他們知道原來有些差異
[00:13:50.000 --> 00:13:56.000]  神的心意只有一個請求的路
[00:13:56.000 --> 00:13:58.000]  唯獨是基督
[00:13:58.000 --> 00:14:00.000]  但是負四那些在關係上
[00:14:00.000 --> 00:14:02.000]  他和我們的信仰和神
[00:14:02.000 --> 00:14:06.000]  是在一個拒抗和誤解的狀態下
[00:14:06.000 --> 00:14:10.000]  我們關係裡面有沒有這樣的人呢?
[00:14:10.000 --> 00:14:12.000]  我試過坐電車
[00:14:12.000 --> 00:14:14.000]  我坐在後面的那兩個女士說
[00:14:14.000 --> 00:14:16.000]  教會是騙錢的
[00:14:16.000 --> 00:14:18.000]  你知道嗎?
[00:14:18.000 --> 00:14:22.000]  我兒女都不肯給我十分之一的人工
[00:14:22.000 --> 00:14:24.000]  他就拿回教會
[00:14:24.000 --> 00:14:26.000]  你說不是騙錢
[00:14:26.000 --> 00:14:29.000]  還是什麼呢?
[00:14:29.000 --> 00:14:34.000]  教會有很多不同的範疇被誤解
[00:14:34.000 --> 00:14:36.000]  還有沒有被誤解呢?
[00:14:36.000 --> 00:14:39.000]  共產黨背景訓練出來的無神論者
[00:14:39.000 --> 00:14:42.000]  可能就會覺得教會是什麼?
[00:14:42.000 --> 00:14:43.000]  基督教是什麼?
[00:14:43.000 --> 00:14:48.000]  是船堅炮利的文化侵略的產品
[00:14:48.000 --> 00:14:51.000]  所以是這些歐美帝國主義
[00:14:51.000 --> 00:14:59.000]  對我們中國人的入侵和攪擾的方式
[00:14:59.000 --> 00:15:00.000]  很多的誤解
[00:15:00.000 --> 00:15:05.000]  甚至有些是因為內在生命的黑暗
[00:15:05.000 --> 00:15:07.000]  去拒抗這個信仰
[00:15:07.000 --> 00:15:10.000]  不知道大家有沒有見過這些人
[00:15:10.000 --> 00:15:13.000]  很多中國男人
[00:15:13.000 --> 00:15:16.000]  因為覺得我要說得出做得到
[00:15:16.000 --> 00:15:18.000]  所以聽到這個福音
[00:15:18.000 --> 00:15:20.000]  要求那種的生命
[00:15:20.000 --> 00:15:21.000]  我做不到
[00:15:21.000 --> 00:15:23.000]  我不會去
[00:15:23.000 --> 00:15:26.000]  或者他本身犯了罪
[00:15:26.000 --> 00:15:28.000]  很明顯的罪
[00:15:28.000 --> 00:15:30.000]  犯姦淫、婚外情
[00:15:30.000 --> 00:15:32.000]  搞很多的問題
[00:15:32.000 --> 00:15:33.000]  不健康的關係
[00:15:33.000 --> 00:15:37.000]  他們怕了教會
[00:15:37.000 --> 00:15:40.000]  覺得教會是假道學
[00:15:40.000 --> 00:15:43.000]  強調了規矩和倫理
[00:15:43.000 --> 00:15:45.000]  其實現在整個文化都在做這件事
[00:15:45.000 --> 00:15:48.000]  叫做無道德化
[00:15:48.000 --> 00:15:49.000]  我們的文化
[00:15:49.000 --> 00:15:52.000]  將所有令人覺得自己有罪的東西
[00:15:52.000 --> 00:15:55.000]  全部取消
[00:15:55.000 --> 00:15:56.000]  所以有一群這樣的人
[00:15:56.000 --> 00:15:58.000]  他們覺得教會是假道學
[00:15:58.000 --> 00:16:00.000]  甚至現在經過了
[00:16:00.000 --> 00:16:02.000]  同志運動主義處理
[00:16:02.000 --> 00:16:05.000]  都會有很多的控訴放在教會身上
[00:16:05.000 --> 00:16:06.000]  這些人
[00:16:06.000 --> 00:16:07.000]  他們需要
[00:16:07.000 --> 00:16:08.000]  其實是需要神的
[00:16:08.000 --> 00:16:10.000]  但是對教會的現況
[00:16:10.000 --> 00:16:12.000]  或者對這個福音的信息
[00:16:12.000 --> 00:16:14.000]  那個核心
[00:16:14.000 --> 00:16:16.000]  他們恐懼
[00:16:16.000 --> 00:16:17.000]  他們誤解
[00:16:17.000 --> 00:16:19.000]  他們拒絕
[00:16:19.000 --> 00:16:21.000]  這些需要怎樣去服侍呢?
[00:16:21.000 --> 00:16:23.000]  如果大家有聽過恩慈報道
[00:16:23.000 --> 00:16:25.000]  不知道大家有沒有聽過恩慈報道
[00:16:25.000 --> 00:16:28.000]  就是去做一些服侍
[00:16:28.000 --> 00:16:30.000]  不強調自己是基督徒
[00:16:30.000 --> 00:16:32.000]  會讓他知道自己是基督徒
[00:16:32.000 --> 00:16:33.000]  不過不會講福音
[00:16:33.000 --> 00:16:34.000]  只是做服侍
[00:16:34.000 --> 00:16:36.000]  去送一些禮物給別人
[00:16:36.000 --> 00:16:38.000]  去體貼別人的一些需要
[00:16:38.000 --> 00:16:40.000]  跑步在公園給他水
[00:16:40.000 --> 00:16:42.000]  諸如此類去服侍人
[00:16:42.000 --> 00:16:43.000]  幫人免費洗車
[00:16:43.000 --> 00:16:44.000]  洗廁所
[00:16:44.000 --> 00:16:45.000]  遊屋
[00:16:45.000 --> 00:16:46.000]  諸如此類
[00:16:46.000 --> 00:16:50.000]  這些都是軟性的服侍
[00:16:50.000 --> 00:16:51.000]  去讓他看到
[00:16:51.000 --> 00:16:53.000]  神愛世人
[00:16:53.000 --> 00:16:55.000]  你拒絕我們不要緊
[00:16:55.000 --> 00:16:57.000]  我沒有當你是仇人
[00:16:57.000 --> 00:16:59.000]  所以我們沒有當這些同志
[00:16:59.000 --> 00:17:02.000]  是我們仇恨他的人物
[00:17:02.000 --> 00:17:03.000]  我們只是看到
[00:17:03.000 --> 00:17:06.000]  他都是眾罪人中的罪人
[00:17:06.000 --> 00:17:08.000]  其中一種罪人
[00:17:08.000 --> 00:17:10.000]  和其他罪人沒有分別
[00:17:10.000 --> 00:17:12.000]  都是需要神的拯救
[00:17:12.000 --> 00:17:14.000]  都是要神
[00:17:14.000 --> 00:17:17.000]  醫治他帶領他離開一種
[00:17:17.000 --> 00:17:21.000]  不合神心意的性關係當中
[00:17:21.000 --> 00:17:26.000]  而去到所謂負三的程度
[00:17:26.000 --> 00:17:28.000]  關係上負三的程度
[00:17:28.000 --> 00:17:30.000]  他們看到基督徒的生命
[00:17:30.000 --> 00:17:31.000]  真的有些特別
[00:17:31.000 --> 00:17:33.000]  他們很想了解
[00:17:33.000 --> 00:17:34.000]  接觸一下
[00:17:34.000 --> 00:17:36.000]  但是負三四五的那些
[00:17:36.000 --> 00:17:39.000]  基本上不在教會出現
[00:17:39.000 --> 00:17:40.000]  是在教會以外
[00:17:40.000 --> 00:17:42.000]  所以需要有所謂外展的系統
[00:17:42.000 --> 00:17:44.000]  可能在我們社服的服侍裡面
[00:17:44.000 --> 00:17:47.000]  可能甚至再遠一點
[00:17:47.000 --> 00:17:48.000]  在別人的社區中心裡面
[00:17:48.000 --> 00:17:49.000]  有些興趣班
[00:17:49.000 --> 00:17:51.000]  或者接觸你的活動
[00:17:51.000 --> 00:17:54.000]  以致到基督徒可以在中間
[00:17:54.000 --> 00:17:55.000]  去參與做義工
[00:17:55.000 --> 00:17:56.000]  去做服侍
[00:17:56.000 --> 00:17:58.000]  讓他們認識一起去學一些東西
[00:17:58.000 --> 00:18:00.000]  一起去發展一些興趣
[00:18:00.000 --> 00:18:03.000]  甚至有時候教會都會搞什麼
[00:18:03.000 --> 00:18:04.000]  旅行
[00:18:04.000 --> 00:18:06.000]  搞一些福音探訪
[00:18:06.000 --> 00:18:07.000]  會產生一些基督徒
[00:18:07.000 --> 00:18:08.000]  跟他們的接觸
[00:18:08.000 --> 00:18:09.000]  但是這些接觸
[00:18:09.000 --> 00:18:12.000]  都是不直接講福音的
[00:18:12.000 --> 00:18:13.000]  只是給他們有機會
[00:18:13.000 --> 00:18:16.000]  跟基督徒一起交往
[00:18:16.000 --> 00:18:18.000]  這個都是一個關係報道的進程
[00:18:18.000 --> 00:18:20.000]  所以你身邊有些人
[00:18:20.000 --> 00:18:21.000]  在什麼狀態呢
[00:18:21.000 --> 00:18:23.000]  這些是遠一點的人
[00:18:23.000 --> 00:18:26.000]  我們需要一步一步幫他們
[00:18:26.000 --> 00:18:28.000]  去到神的當中
[00:18:28.000 --> 00:18:30.000]  經歷到點點滴滴
[00:18:30.000 --> 00:18:32.000]  福音的實踐
[00:18:32.000 --> 00:18:34.000]  多於福音的宣告
[00:18:34.000 --> 00:18:36.000]  福音的宣告在哪裡呢
[00:18:36.000 --> 00:18:38.000]  要在近處的時候才發生
[00:18:38.000 --> 00:18:39.000]  就是負二負一那些
[00:18:39.000 --> 00:18:41.000]  負二就是一些查經班
[00:18:41.000 --> 00:18:43.000]  或者像我們現在有的福音班
[00:18:43.000 --> 00:18:45.000]  或者是Alpha Course
[00:18:45.000 --> 00:18:47.000]  那些的形態
[00:18:47.000 --> 00:18:49.000]  而負一就是那些
[00:18:49.000 --> 00:18:50.000]  差一點點
[00:18:50.000 --> 00:18:51.000]  他懂得福音的內容
[00:18:51.000 --> 00:18:54.000]  但是不敢去毀心
[00:18:54.000 --> 00:18:56.000]  他們聽到真正福音的核心
[00:18:56.000 --> 00:18:57.000]  是有要求的
[00:18:57.000 --> 00:19:00.000]  不只是拿一份免費的禮物
[00:19:00.000 --> 00:19:01.000]  這麼簡單
[00:19:01.000 --> 00:19:03.000]  是有要求的
[00:19:03.000 --> 00:19:06.000]  是要求去跟耶穌的
