
[00:00:00.000 --> 00:00:04.000]  自古至今都有不少英雄豪傑
[00:03:18.880 --> 00:03:20.760]  這個是不是神跟他說話呢
[00:03:20.760 --> 00:03:23.120]  於是他就去求一個印證
[00:03:23.120 --> 00:03:25.280]  如果你真的是神
[00:03:25.280 --> 00:03:27.360]  就給我一個印證
[00:03:27.360 --> 00:03:30.080]  這個印證就是當時使者
[00:03:30.080 --> 00:03:33.840]  在盆石裏面生出火來燒著那些祭物
[00:03:33.840 --> 00:03:37.760]  然後這個使者又突然間消失了
[00:03:37.760 --> 00:03:40.400]  當時基奠就知道這個真的是神
[00:03:40.400 --> 00:03:42.000]  跟他說話的真的是神
[00:03:42.000 --> 00:03:43.720]  於是他就很害怕
[00:03:43.720 --> 00:03:45.800]  當時神就對他說
[00:03:45.800 --> 00:03:48.400]  你放心 不要懼怕
[00:03:48.400 --> 00:03:49.800]  你必不至死
[00:03:49.800 --> 00:03:52.280]  這裏是第一次提到他害怕
[00:03:52.280 --> 00:03:54.080]  第二次再提的時候
[00:03:54.080 --> 00:03:56.000]  其實就是神吩咐他
[00:03:56.000 --> 00:03:58.400]  要去拆毀他爸爸
[00:03:58.400 --> 00:04:03.120]  為那個愛邦臣子巴力所興建的祭壇
[00:04:03.120 --> 00:04:06.640]  當時基奠
[00:04:06.640 --> 00:04:09.680]  就從他的僕人裏面挑選了十個人出來
[00:04:09.680 --> 00:04:12.920]  就照著耶和華吩咐他的行料
[00:04:12.920 --> 00:04:15.600]  他因怕父家和本城的人
[00:04:15.600 --> 00:04:17.840]  不敢在白晝行者事
[00:04:17.840 --> 00:04:20.040]  就在夜間行了
[00:04:20.040 --> 00:04:21.600]  這裏提到
[00:04:21.600 --> 00:04:25.120]  神吩咐他去拆那個巴力的祭壇
[00:04:25.120 --> 00:04:27.240]  他不敢在日間來做
[00:04:27.240 --> 00:04:31.240]  只能夠在夜間的時候來行這件事
[00:04:31.240 --> 00:04:33.560]  並且在拆了這個祭壇之後
[00:04:33.560 --> 00:04:35.000]  那些人就到處去找
[00:04:35.000 --> 00:04:37.760]  到底是誰拆這個巴力祭壇的
[00:04:37.760 --> 00:04:41.400]  當時這個基奠一聲也不敢出聲
[00:04:41.400 --> 00:04:45.040]  最後要他爸爸為他解圍
[00:04:45.040 --> 00:04:47.320]  這樣才避免了
[00:04:47.320 --> 00:04:48.640]  讓他過了一關
[00:04:48.640 --> 00:04:54.920]  避免被他的鄉親父老來追擊他
[00:04:54.920 --> 00:04:58.640]  經此一役
[00:04:58.640 --> 00:05:03.800]  耶和華的靈雖然已經降在基奠的身上
[00:05:03.800 --> 00:05:06.200]  而他一催覺
[00:05:06.200 --> 00:05:07.920]  不單止他的自己的族人
[00:05:07.920 --> 00:05:10.360]  亞比爾藉族跟隨他
[00:05:10.360 --> 00:05:15.120]  甚至有另外四大支派的以色列人
[00:05:15.120 --> 00:05:16.880]  也起來跟著他打仗
[00:05:16.880 --> 00:05:19.120]  這四個支派就是馬拿西
[00:05:19.120 --> 00:05:20.120]  阿徹
[00:05:20.120 --> 00:05:23.240]  西布倫和拿忽他尼
[00:05:23.240 --> 00:05:26.200]  當時這幾個族
[00:05:26.200 --> 00:05:28.640]  這個族和這四個大支派的人
[00:05:28.640 --> 00:05:30.960]  來跟隨他上戰場
[00:05:30.960 --> 00:05:35.240]  但是否這樣就代表基奠有足夠的信心
[00:05:35.240 --> 00:05:38.880]  來相信他就是神差派
[00:05:38.880 --> 00:05:41.760]  要帶領以色列人打仗
[00:05:41.760 --> 00:05:44.080]  他是否有足夠的信心呢?
[00:05:44.080 --> 00:05:47.480]  我們可以看看第六章尾
[00:05:47.480 --> 00:05:49.320]  其實他的信心還不足夠
[00:05:49.320 --> 00:05:51.920]  他還要繼續向神求印證
[00:05:51.920 --> 00:05:54.560]  並且連續求了兩次
[00:05:54.560 --> 00:05:57.840]  這次他用羊毛來求印證
[00:05:57.840 --> 00:05:59.160]  第一次就說
[00:05:59.160 --> 00:06:02.520]  神啊 你洗到羊毛濕了
[00:06:02.520 --> 00:06:04.600]  而其他地方就乾了
[00:06:04.600 --> 00:06:06.840]  那我就知道你是神了
[00:06:06.840 --> 00:06:10.040]  是你派我去打仗的
[00:06:10.040 --> 00:06:12.320]  第二次他就說
[00:06:12.320 --> 00:06:16.960]  神啊 你又把羊毛變乾了
[00:06:16.960 --> 00:06:19.200]  而其他地方是濕的
[00:06:19.200 --> 00:06:20.840]  那我就相信了
[00:06:20.840 --> 00:06:23.720]  結果神真的應運了他
[00:06:23.720 --> 00:06:27.120]  連續兩次也應運了他
[00:06:27.120 --> 00:06:28.680]  不僅如此
[00:06:28.680 --> 00:06:33.880]  神還親自揀選三百人來跟隨他
[00:06:33.880 --> 00:06:36.920]  在第七章
[00:06:36.920 --> 00:06:41.880]  基澱原本有三萬二千人跟隨他打仗
[00:06:41.880 --> 00:06:45.120]  但神說三萬二千人太多了
[00:06:45.120 --> 00:06:48.880]  神說凡是懼怕的 膽怯的
[00:06:48.880 --> 00:06:50.840]  那你就回家吧
[00:06:50.840 --> 00:06:54.320]  結果有二萬二千人被遣返
[00:06:54.320 --> 00:06:57.400]  剩下的只剩一萬人
[00:06:57.400 --> 00:07:01.520]  神還要在這一萬人中揀選三百人
[00:07:01.520 --> 00:07:05.920]  有人認為那三百人被揀選
[00:07:05.920 --> 00:07:09.720]  是因為他們在飲水的時候表現得機警
[00:07:09.720 --> 00:07:11.960]  所以就被神揀選
[00:07:11.960 --> 00:07:13.680]  但其實我們可以看看
[00:07:13.680 --> 00:07:16.000]  在七章二節說到
[00:07:16.000 --> 00:07:18.080]  神為什麼要揀選這三百人
[00:07:18.080 --> 00:07:19.640]  其實說得很清楚
[00:07:19.640 --> 00:07:21.680]  我們一起讀
[00:07:21.680 --> 00:07:24.200]  耶和華對基澱說
[00:07:24.200 --> 00:07:26.440]  跟隨你的人過多
[00:07:26.440 --> 00:07:30.480]  我不能將米電人交在他們手中
[00:07:30.480 --> 00:07:34.040]  免得以色列人向我誇大說
[00:07:34.040 --> 00:07:37.560]  是我們自己的手救了我們
[00:07:37.560 --> 00:07:41.360]  原來神之所以揀選這三百人
[00:07:41.360 --> 00:07:44.840]  不是因為他們是最精良的部隊
[00:07:44.840 --> 00:07:48.240]  而是神要向以色列人顯示
[00:07:48.240 --> 00:07:50.280]  告訴以色列人
[00:07:50.280 --> 00:07:51.840]  為他們去征戰的
[00:07:51.840 --> 00:07:53.480]  使他們得勝的
[00:07:53.480 --> 00:07:54.760]  不是靠人多勢眾
[00:07:54.760 --> 00:07:57.000]  也不是靠他們的部隊有多精良
[00:07:57.000 --> 00:08:00.960]  而是靠耶和華與他們同在
[00:08:00.960 --> 00:08:01.920]  但在這個時候
[00:08:01.920 --> 00:08:05.320]  基澱是不是滿有信心?
[00:08:05.320 --> 00:08:07.000]  我們可以想像一下
[00:08:07.000 --> 00:08:10.480]  當基澱手上有三萬二千人跟隨他的時候
[00:08:10.480 --> 00:08:13.200]  他還要向神求印證
[00:08:13.200 --> 00:08:15.360]  現在只剩下三百
[00:08:15.360 --> 00:08:17.600]  我們看看他害不害怕
[00:08:17.600 --> 00:08:23.600]  我們又看看他當時面對的敵軍陣容是怎樣
[00:08:23.600 --> 00:08:25.360]  我們一起讀
[00:08:25.360 --> 00:08:29.840]  米殿人、阿瑪利人和一切東方人
[00:08:29.840 --> 00:08:32.160]  都佈散在平原
[00:08:32.160 --> 00:08:34.640]  如同蝗蟲那樣多
[00:08:34.640 --> 00:08:36.800]  他們的駱駝無數
[00:08:36.800 --> 00:08:39.040]  多如海邊的沙
[00:08:39.040 --> 00:08:41.240]  你看看那個聯軍
[00:08:41.240 --> 00:08:43.400]  其實米殿人不單止米殿人
[00:08:43.400 --> 00:08:45.200]  還有阿瑪利人和東方人
[00:08:45.200 --> 00:08:47.200]  他們是一個聯軍
[00:08:47.200 --> 00:08:49.560]  他們多到像蝗蟲那麼多
[00:08:49.560 --> 00:08:53.680]  還有他們都有精良的配備
[00:08:53.680 --> 00:08:55.680]  有駱駝無數
[00:08:55.680 --> 00:08:59.440]  還有其實有經文講到他們有刀
[00:08:59.440 --> 00:09:02.080]  實際上到底人數是多少?
[00:09:02.080 --> 00:09:05.440]  多到像蝗蟲那麼多到底是多少?
[00:09:05.440 --> 00:09:06.800]  在第八章那裏
[00:09:06.800 --> 00:09:09.120]  其實這裏已經是講到
[00:09:09.120 --> 00:09:11.720]  基澱打到他們落花流水
[00:09:11.720 --> 00:09:16.240]  剩下兩個西巴和薩姆那
[00:09:16.240 --> 00:09:19.400]  帶著一些人落荒而逃
[00:09:19.400 --> 00:09:22.520]  當時他帶著的是一萬五千人
[00:09:22.520 --> 00:09:25.360]  這些就是剩下的死症種
[00:09:25.360 --> 00:09:27.880]  而被殺的有多少?
[00:09:27.880 --> 00:09:30.960]  十二萬都是拿著刀
[00:09:30.960 --> 00:09:33.800]  十二萬加一萬五千是多少?
[00:09:33.800 --> 00:09:35.800]  十三萬五千
[00:09:35.800 --> 00:09:40.200]  換句話說當時基澱帶著三百人
[00:09:40.200 --> 00:09:42.440]  就打了十三萬五千
[00:09:42.440 --> 00:09:44.440]  那你想一下他怕不怕?
[00:09:44.440 --> 00:09:50.360]  當那爺爺和華吩咐基澱說
[00:09:50.360 --> 00:09:52.520]  「起來 下到米殿營裏去
[00:09:52.520 --> 00:09:54.920]  因我已將他們交在你手中
[00:09:54.920 --> 00:09:56.640]  倘若你怕下去
[00:09:56.640 --> 00:09:59.720]  就帶你的僕人普拉下到那營裏
[00:09:59.720 --> 00:10:02.160]  你必聽見他們所說的
[00:10:02.160 --> 00:10:05.080]  然後你就有膽量下去攻營」
[00:10:05.080 --> 00:10:08.720]  於是基澱帶著僕人普拉下到營旁
[00:10:08.720 --> 00:10:11.920]  這裏是神跟基澱說
[00:10:11.920 --> 00:10:14.040]  神其實真的很體貼他
[00:10:14.040 --> 00:10:17.440]  基澱未開口求印證
[00:10:17.440 --> 00:10:19.080]  神已經給他印證了
[00:10:19.080 --> 00:10:23.000]  神就叫他去到敵軍陣營裏面
[00:10:23.000 --> 00:10:24.600]  他說「如果你怕
[00:10:24.600 --> 00:10:27.280]  你就帶你的僕人普拉一起去吧」
[00:10:27.280 --> 00:10:28.520]  那他有沒有帶呢?
[00:10:28.520 --> 00:10:29.360]  他有
[00:10:29.360 --> 00:10:31.760]  換句話說他真的怕
[00:10:31.760 --> 00:10:35.000]  那神要他去敵軍陣營做什麼呢?
[00:10:35.000 --> 00:10:39.360]  原來在敵軍陣營裏面有一個士兵
[00:10:39.360 --> 00:10:41.360]  他發了一個夢
[00:10:41.360 --> 00:10:43.360]  在那個夢裏面
[00:10:43.360 --> 00:10:47.080]  他看到以色列人大勝這場仗
[00:10:47.080 --> 00:10:49.600]  於是他告訴他的同伴
[00:10:49.600 --> 00:10:52.200]  而基澱在外面聽到
[00:10:52.200 --> 00:10:54.200]  他說這個夢就知道
[00:10:54.200 --> 00:10:57.760]  耶和華將會使他得勝
[00:10:57.760 --> 00:11:00.400]  於是他聽到之後就得迷
[00:11:00.400 --> 00:11:04.360]  他就馬上回到自己的營地
[00:11:04.360 --> 00:11:06.600]  並且由這個時候開始
[00:11:06.600 --> 00:11:09.960]  他就真正肩擔起以色列人領袖
[00:11:09.960 --> 00:11:11.720]  這個士師的角色
[00:11:11.720 --> 00:11:17.040]  他號召所有人起來去爭戰
[00:11:17.040 --> 00:11:21.120]  請大家一起讀
[00:11:21.120 --> 00:11:24.960]  「於是你竟然將散發的民族山上
[00:11:24.960 --> 00:11:28.360]  把我和宮廷家族人的沙堆
[00:11:28.360 --> 00:11:30.840]  包括藏著火把
[00:11:30.840 --> 00:11:32.320]  不停地說
[00:11:32.320 --> 00:11:34.320]  你們要害我老師
[00:11:34.320 --> 00:11:37.320]  我動用了你們的酒釀
[00:11:37.320 --> 00:11:39.600]  你們也要酒釀
[00:11:39.600 --> 00:11:43.440]  我和一切跟隨我的人摧割的時候
[00:11:43.440 --> 00:11:46.720]  你們也要在營的四周摧割
[00:11:46.720 --> 00:11:47.960]  喊叫說
[00:11:47.960 --> 00:11:51.040]  耶和華和基澱的刀」
[00:11:51.040 --> 00:11:52.520]  就是這樣
[00:11:52.520 --> 00:11:55.080]  基澱用簡單的武器
[00:11:55.080 --> 00:11:57.400]  和簡單的戰術
[00:11:57.400 --> 00:11:59.640]  就將敵人打到落花流水
[00:11:59.640 --> 00:12:02.680]  當時他只是用什麼武器
[00:12:02.680 --> 00:12:06.440]  摧割和空瓶
[00:12:06.440 --> 00:12:08.840]  即是空瓶裏面有火
[00:12:08.840 --> 00:12:10.120]  就是這麼簡單
[00:12:10.120 --> 00:12:14.360]  打了13萬5千
[00:12:14.360 --> 00:12:17.640]  但在這場仗中真的被他打贏了
[00:12:17.640 --> 00:12:20.640]  也由這場仗開始
[00:12:20.640 --> 00:12:23.520]  他由一個膽怯懦弱的人
[00:12:23.520 --> 00:12:26.600]  成為一個真正的大能勇士
[00:12:26.600 --> 00:12:30.000]  他的領導地位也得到肯定
[00:12:30.000 --> 00:12:32.520]  在這個過程中
[00:12:32.520 --> 00:12:35.280]  有什麼值得我們學習呢?
[00:12:35.280 --> 00:12:37.880]  其實有一樣東西我們要留意的
[00:12:37.880 --> 00:12:39.880]  值得我們留意的就是
[00:12:39.880 --> 00:12:47.240]  基澱一而再向神求取印證
[00:12:47.240 --> 00:12:50.840]  即使神的靈已經降在他身上
[00:12:50.840 --> 00:12:53.120]  他仍然要求印證
[00:12:53.120 --> 00:12:55.320]  其實他就是在試驗神
[00:12:55.320 --> 00:12:59.480]  到底他這樣求印證有沒有問題呢?
[00:12:59.480 --> 00:13:01.800]  大家覺得有沒有問題呢?
[00:13:01.800 --> 00:13:03.120]  可能你會說
[00:13:03.120 --> 00:13:05.240]  聖經寫得出來的
[00:13:05.240 --> 00:13:07.240]  聖經人物造寫得出來的
[00:13:07.240 --> 00:13:09.760]  應該是沒有錯的
[00:13:09.760 --> 00:13:12.480]  其實聖經的作者
[00:13:12.480 --> 00:13:15.160]  雖然寫了聖經人物所做的事
[00:13:15.160 --> 00:13:18.600]  但不等於聖經的作者認同他這樣做
[00:13:18.600 --> 00:13:21.640]  所以我們看聖經時也要小心去分辨
[00:13:21.640 --> 00:13:24.640]  不是所有聖經人物所做的
[00:13:24.640 --> 00:13:26.760]  都一定是對的
[00:13:26.760 --> 00:13:30.320]  我們不是說不可以向神求印證
[00:13:30.320 --> 00:13:31.840]  不過我們要明白
[00:13:31.840 --> 00:13:34.960]  除非是神自己主動
[00:13:34.960 --> 00:13:36.800]  將印證給過我們
[00:13:36.800 --> 00:13:40.240]  否則我們向神求印證這件事
[00:13:40.240 --> 00:13:44.280]  其實未必是神喜歡的
[00:13:44.280 --> 00:13:45.480]  還有就是
[00:13:45.480 --> 00:13:47.720]  如果我們求印證
[00:13:47.720 --> 00:13:49.240]  神沒有給我們印證
[00:13:49.240 --> 00:13:53.440]  是否就等於我們不應該去做那件事呢?
[00:13:53.440 --> 00:13:56.160]  我自己曾經有過這樣的經驗
[00:13:56.160 --> 00:13:58.760]  在我讀神學最後一年的時候
[00:13:58.760 --> 00:13:59.880]  臨畢業之前
[00:13:59.880 --> 00:14:04.000]  我就要去找教會來侍奉
[00:14:04.000 --> 00:14:06.960]  當時有一間教會聘請我
[00:14:06.960 --> 00:14:10.800]  我要考慮到底是否接受
[00:14:10.800 --> 00:14:12.640]  於是我就祈禱
[00:14:12.640 --> 00:14:14.040]  我祈禱了三天
[00:14:14.040 --> 00:14:15.760]  三天禁食祈禱
[00:14:15.760 --> 00:14:17.520]  不是三天甚麼都不吃
[00:14:17.520 --> 00:14:20.040]  我只是中午那餐不吃
[00:14:20.040 --> 00:14:21.560]  別人在飯堂吃飯
[00:14:21.560 --> 00:14:24.160]  我就在宿舍天台祈禱
[00:14:24.160 --> 00:14:25.440]  祈禱了三天
[00:14:25.440 --> 00:14:28.120]  都好像收不到甚麼信息
[00:14:28.120 --> 00:14:31.200]  於是我就向神求
[00:14:31.200 --> 00:14:32.800]  神不如祢給我一個印證
[00:14:32.800 --> 00:14:35.720]  讓我知道祢的心意是怎樣
[00:14:35.720 --> 00:14:37.120]  我的印證是甚麼呢?
[00:14:37.120 --> 00:14:40.200]  就是神不如祢今晚
[00:14:40.200 --> 00:14:44.200]  讓我在圖書館裏面見到某位老師
[00:14:44.200 --> 00:14:47.200]  這個就是祢給我的印證
[00:14:47.200 --> 00:14:48.960]  我不是隨便求的
[00:14:48.960 --> 00:14:50.360]  因為那位老師
[00:14:50.360 --> 00:14:54.560]  就是我當時在那間教會聚會的
[00:14:54.560 --> 00:14:56.560]  他也是在那裏聚會的老師
[00:14:56.560 --> 00:14:58.480]  並且這位老師
[00:14:58.480 --> 00:15:03.600]  那一年他其實是放安息年假的
[00:15:03.600 --> 00:15:07.440]  他不一定在學院出現的
[00:15:07.440 --> 00:15:11.200]  於是那一晚我就在學院裏面報了一整晚
[00:15:11.200 --> 00:15:13.920]  但都見不到這位老師出現
[00:15:13.920 --> 00:15:15.360]  那就糟糕了
[00:15:15.360 --> 00:15:17.600]  去好還是不去好呢?
[00:15:17.600 --> 00:15:20.280]  又在那裏想
[00:15:20.280 --> 00:15:23.240]  於是我就再去想一想整件事
[00:15:23.240 --> 00:15:26.040]  平衡過各方面
[00:15:26.040 --> 00:15:31.080]  我問過老師的意見
[00:15:31.080 --> 00:15:32.840]  並且在整個過程裏面
[00:15:32.840 --> 00:15:35.320]  其實我都是覺得心裏面平安的
[00:15:35.320 --> 00:15:38.200]  於是我就決定去
[00:15:38.200 --> 00:15:39.880]  就在我做了這個決定之後
[00:15:39.880 --> 00:15:43.720]  第二天我就在圖書館裏面見到這位老師
[00:15:43.720 --> 00:15:45.880]  當時我覺得很奇妙
[00:15:45.880 --> 00:15:48.600]  神好像是故意這樣做
[00:15:48.600 --> 00:15:51.680]  故意要我在做了這個決定之後
[00:15:51.680 --> 00:15:54.040]  才給我一個印證
[00:15:54.040 --> 00:15:56.400]  我想神就是要我去學習
[00:15:56.400 --> 00:15:58.880]  承擔責任
[00:15:58.880 --> 00:16:02.040]  不用等我將來有什麼東瓜豆腐的時候
[00:16:02.040 --> 00:16:04.040]  就說 神是你叫我去的
[00:16:04.040 --> 00:16:06.960]  當時你快點搞定它
[00:16:06.960 --> 00:16:08.640]  其實在這個過程裏面
[00:16:08.640 --> 00:16:14.200]  我覺得經過了詳細的考慮
[00:16:14.200 --> 00:16:16.440]  又等候了一段時間
[00:16:16.440 --> 00:16:20.040]  亦都問過一些長者的意見
[00:16:20.040 --> 00:16:21.120]  心裏面又平安
[00:16:21.120 --> 00:16:24.400]  其實這個已經足以證明
[00:16:24.400 --> 00:16:26.600]  這是一個合意的決定
[00:16:26.600 --> 00:16:28.360]  神就是要我在這個過程裏面
[00:16:28.360 --> 00:16:29.960]  學習自己去參與
[00:16:29.960 --> 00:16:31.040]  去承擔
[00:16:31.040 --> 00:16:36.840]  去衡量願意付出代價的時候
[00:16:36.840 --> 00:16:39.360]  才去做這個決定
[00:16:39.360 --> 00:16:42.160]  結果我在這間教會侍奉了六年多
[00:16:42.160 --> 00:16:44.000]  當中雖然是有困難
[00:16:44.000 --> 00:16:46.400]  但在裏面我亦都學了很多東西
[00:16:46.400 --> 00:16:48.680]  我從來沒有懷疑過
[00:16:48.680 --> 00:16:53.760]  這個不是上帝的差遣
[00:16:53.760 --> 00:16:57.240]  我想我們很多時候都會很怕來做決定
[00:16:57.240 --> 00:17:01.640]  我們怕決定了之後有不好的結果
[00:17:01.640 --> 00:17:05.920]  我們總是希望上帝有明確的指示給我們
[00:17:05.920 --> 00:17:09.040]  最好就是祂拿著遙控
[00:17:09.040 --> 00:17:11.080]  祂告訴我們
[00:17:11.080 --> 00:17:13.200]  行東我們就行東
[00:17:13.200 --> 00:17:15.960]  這樣就萬無一失了
[00:17:15.960 --> 00:17:19.880]  但這樣是否真正的信服呢?
[00:17:19.880 --> 00:17:24.080]  我想在可以選擇的時候
[00:17:24.080 --> 00:17:27.600]  我們衡量過願意付出代價
[00:17:27.600 --> 00:17:33.120]  仍然選擇合乎神心意
[00:17:33.120 --> 00:17:34.760]  去做這個決定的時候
[00:17:34.760 --> 00:17:39.840]  我想這才是真正的信服
[00:17:39.840 --> 00:17:43.000]  我們常常都會有選擇困難症
[00:17:43.000 --> 00:17:46.840]  最好就是神閉塞了所有的路
[00:17:46.840 --> 00:17:48.080]  只剩下一條
[00:17:48.080 --> 00:17:51.400]  我們走上去就沒有死
[00:17:51.400 --> 00:17:52.880]  這個情況是有的
[00:17:52.880 --> 00:17:55.920]  上帝有時真的會這樣做
[00:17:55.920 --> 00:17:59.600]  不過我想上帝也不希望我們
[00:17:59.600 --> 00:18:05.600]  總是停留在一個這麼簡單的信仰層面裏
[00:18:05.600 --> 00:18:09.680]  沒錯我們要有單純的信心
[00:18:09.680 --> 00:18:13.160]  但不等於我們做人要簡單
[00:18:13.160 --> 00:18:16.320]  不等於我們可以懶惰地不去分辨
[00:18:16.320 --> 00:18:18.680]  不去自己做決定
[00:18:18.680 --> 00:18:21.000]  當我們仍然是屬靈嬰孩的時候
[00:18:21.000 --> 00:18:23.360]  上帝會給一些容易的東西給我們
[00:18:23.360 --> 00:18:25.120]  給一些容易消化
[00:18:25.120 --> 00:18:29.680]  容易去做的東西給我們
[00:18:29.680 --> 00:18:32.000]  容易吞下肚子的
[00:18:32.000 --> 00:18:34.200]  但如果我們信主的年日
[00:18:34.200 --> 00:18:35.520]  有一定時間的時候
[00:18:35.520 --> 00:18:38.720]  其實上帝都希望我們能夠
[00:18:38.720 --> 00:18:40.960]  明白祂的心意
[00:18:40.960 --> 00:18:44.720]  知道怎樣來做決定
[00:18:44.720 --> 00:18:49.760]  懂得自己來分辨和消化
[00:18:49.760 --> 00:18:52.400]  有一個字應該是一個很新的字
[00:18:52.400 --> 00:18:53.560]  Kidult
[00:18:53.560 --> 00:18:56.520]  其實就是把Kid和Adult加起來
[00:18:56.520 --> 00:18:58.000]  就變成了Kidult
[00:18:58.000 --> 00:19:02.560]  這個字的意思就是孩童化的成年人
[00:19:02.560 --> 00:19:04.800]  這個字正面的意思就是說
[00:19:04.800 --> 00:19:08.600]  一些成年人仍然保持童心未泯
[00:19:08.600 --> 00:19:11.000]  保持好奇心
[00:19:11.000 --> 00:19:14.240]  但負面的意思就是說
[00:19:14.240 --> 00:19:15.840]  雖然已經是成年人
[00:19:15.840 --> 00:19:18.280]  但他們是越來越反智
[00:19:18.280 --> 00:19:19.960]  背不起責任
[00:19:19.960 --> 00:19:22.000]  不願意長大
[00:19:22.000 --> 00:19:26.360]  將受保護的青春期無限延長
[00:19:26.360 --> 00:19:29.480]  並且自認為Kidult
[00:19:29.480 --> 00:19:34.560]  就把那些幼稚的行為合理化了
[00:19:34.560 --> 00:19:35.960]  我們在信仰上
[00:19:35.960 --> 00:19:40.280]  會不會都做了一個Kidult呢?
[00:19:40.280 --> 00:19:43.440]  為免我們要做一個屬靈的Kidult
[00:19:43.440 --> 00:19:48.240]  我們都要好像《希伯來書》所說的
[00:19:48.240 --> 00:19:51.640]  我們要離開基督道理的開端
[00:19:51.640 --> 00:19:55.480]  竭力進到完全的地步
[00:19:55.480 --> 00:19:57.280]  我們要多讀聖經
[00:19:57.280 --> 00:19:58.360]  多親近神
[00:19:58.360 --> 00:20:02.960]  我們才會知道上帝的心意是怎樣
