
[00:00:00.000 --> 00:00:07.000]  在剛纔這個向神說一聲早晨,這個神土的詩歌裏面
[00:01:31.000 --> 00:01:35.000]  好像這首詩篇的第三節所說
[00:01:35.000 --> 00:01:39.000]  我的心裏滿了患難的時候
[00:01:39.000 --> 00:01:44.000]  你的性命,我的性命臨近陰間的時候
[00:01:44.000 --> 00:01:51.000]  那一刻是我們很誠實地向神祈禱的時刻
[00:01:51.000 --> 00:01:52.000]  所以我在這裏
[00:01:52.000 --> 00:01:57.000]  我們一起去思想這首詩篇的時候
[00:01:57.000 --> 00:02:00.000]  我們大家都來預備心
[00:02:00.000 --> 00:02:04.000]  知道我們如何來到患難裏面
[00:02:04.000 --> 00:02:07.000]  真是很誠實地向神祈禱
[00:02:07.000 --> 00:02:09.000]  這一個祈禱的功課
[00:02:09.000 --> 00:02:11.000]  沒有人可以取代
[00:02:11.000 --> 00:02:15.000]  因爲這個患難可能是你的經歷
[00:02:15.000 --> 00:02:18.000]  是你很主觀,很清楚
[00:02:18.000 --> 00:02:21.000]  就像這首詩篇裏面所說
[00:02:21.000 --> 00:02:23.000]  你在波浪裏面
[00:02:23.000 --> 00:02:25.000]  衆水圍繞你的時候
[00:02:25.000 --> 00:02:27.000]  你浸在裏面
[00:02:27.000 --> 00:02:32.000]  你是一個很抑鬱,很沉鬱的情況
[00:02:32.000 --> 00:02:34.000]  這首詩篇大家都知道
[00:02:34.000 --> 00:02:39.000]  是調用這個叫做《麻哈拉利暗娥》
[00:02:39.000 --> 00:02:46.000]  其實這是一些舊約的曲調裏面
[00:02:46.000 --> 00:02:49.000]  一個很低沉的曲調
[00:02:49.000 --> 00:02:52.000]  我們知道這首叫做《憤悔詩》
[00:02:52.000 --> 00:02:55.000]  也是一首正詩的詩篇
[00:02:55.000 --> 00:03:00.000]  當你去接受一個憤怒的時候
[00:03:00.000 --> 00:03:06.000]  甚至是帶着一個心裏很愧疚的
[00:03:06.000 --> 00:03:08.000]  很沉屈的
[00:03:08.000 --> 00:03:11.000]  其實是一個不容易的情況
[00:03:11.000 --> 00:03:14.000]  我嘗試用一個小小的例子
[00:03:14.000 --> 00:03:16.000]  大家看到最初的影片
[00:03:16.000 --> 00:03:20.000]  有一個在拉大提琴的人
[00:03:20.000 --> 00:03:22.000]  就是馬友友
[00:03:22.000 --> 00:03:24.000]  馬友友在三月份
[00:03:24.000 --> 00:03:28.000]  當他面對着俄烏戰爭的時候
[00:03:28.000 --> 00:03:31.000]  他心裏面極度低沉痛苦
[00:03:31.000 --> 00:03:38.000]  所以他就拉就了這首巴赫的第五奏曲《薩拉巴德舞曲》
[00:03:38.000 --> 00:03:42.000]  我自己也不是很熟悉音樂
[00:03:42.000 --> 00:03:49.000]  不過聽聞這首曲調的歌是很沉屈的
[00:03:49.000 --> 00:03:53.000]  是一個憂傷困苦的調子
[00:03:53.000 --> 00:03:56.000]  大家喜不喜歡聽《大提琴獨奏》
[00:03:56.000 --> 00:04:00.000]  它的低音一直下沉的時候
[00:04:00.000 --> 00:04:04.000]  其實你的心境也不是很歡喜
[00:04:04.000 --> 00:04:06.000]  所以這首詩篇
[00:04:06.000 --> 00:04:10.000]  當希曼來作這首《憤悔詩》的時候
[00:04:10.000 --> 00:04:15.000]  他的曲調是用馬哈拉利暗娥的時候
[00:04:15.000 --> 00:04:19.000]  正好又反映出他自己的處境
[00:04:19.000 --> 00:04:22.000]  就好像耶和華神在曠野裏面
[00:04:22.000 --> 00:04:25.000]  他在苦練人一樣
[00:04:25.000 --> 00:04:29.000]  但是一個在聖殿裏面敬拜神
[00:04:29.000 --> 00:04:32.000]  在回莫當中做祭司的
[00:04:32.000 --> 00:04:35.000]  這個可拉的後裔希曼
[00:04:35.000 --> 00:04:41.000]  他就是用這一個曲調來寫這首詩
[00:04:41.000 --> 00:04:44.000]  我們今天來思想的題目就是
[00:04:44.000 --> 00:04:46.000]  天天求告你
[00:04:46.000 --> 00:04:48.000]  無論是順境
[00:04:48.000 --> 00:04:50.000]  甚或在逆境裏面
[00:04:50.000 --> 00:04:54.000]  我們都是求告神
[00:04:54.000 --> 00:04:57.000]  在危困處境當中的時候
[00:04:57.000 --> 00:04:59.000]  我們會放棄祈禱
[00:04:59.000 --> 00:05:04.000]  但是我們看到這個可拉的後裔希曼
[00:05:04.000 --> 00:05:07.000]  他就在瀕臨死亡的裏面
[00:05:07.000 --> 00:05:11.000]  他卻在尋思
[00:05:11.000 --> 00:05:13.000]  他在喊
[00:05:13.000 --> 00:05:15.000]  他在向神投訴
[00:05:15.000 --> 00:05:17.000]  因爲他只可以向神說
[00:05:17.000 --> 00:05:20.000]  所以是很真實的祈禱
[00:05:20.000 --> 00:05:23.000]  甚至他的敵人是誰呢?就是神自己
[00:05:23.000 --> 00:05:26.000]  你爲什麼這樣對我?你爲什麼這樣對我?
[00:05:26.000 --> 00:05:30.000]  這個可拉的後裔希曼
[00:05:30.000 --> 00:05:33.000]  他雖然生存着
[00:05:33.000 --> 00:05:36.000]  但是他雖生卻如死
[00:05:36.000 --> 00:05:42.000]  就好像一個戰爭中被勞略的戰俘一樣
[00:05:42.000 --> 00:05:45.000]  可能我們很少經歷戰爭
[00:05:45.000 --> 00:05:50.000]  如果你在某一場戰爭裏面被勞略之後
[00:05:50.000 --> 00:05:53.000]  你只會做什麼?做俘虜之後
[00:05:53.000 --> 00:05:59.000]  你就在戰俘營裏面受了傷
[00:05:59.000 --> 00:06:01.000]  你是做了俘虜
[00:06:01.000 --> 00:06:02.000]  你不知道去哪裏
[00:06:02.000 --> 00:06:03.000]  別人給你一個牌子
[00:06:03.000 --> 00:06:06.000]  可能你看到那些人受傷,重傷而死
[00:06:06.000 --> 00:06:10.000]  你可能會...那個死亡的陰影很近
[00:06:10.000 --> 00:06:12.000]  你是預見了死亡
[00:06:12.000 --> 00:06:14.000]  你是坐以待斃
[00:06:14.000 --> 00:06:16.000]  所以這一首詩篇裏
[00:06:16.000 --> 00:06:18.000]  第四節就寫到什麼呢?
[00:06:18.000 --> 00:06:21.000]  他就是與下到地府的人同列
[00:06:21.000 --> 00:06:23.000]  沒人幫到他
[00:06:23.000 --> 00:06:26.000]  第五節就是我被雕在死人的當中
[00:06:26.000 --> 00:06:29.000]  我是躺在墳墓裏面
[00:06:29.000 --> 00:06:31.000]  甚至想起自己的經歷
[00:06:31.000 --> 00:06:33.000]  我是自有受苦
[00:06:33.000 --> 00:06:36.000]  神啊!爲什麼你這樣來嚇我呢?
[00:06:36.000 --> 00:06:38.000]  你爲什麼讓我凡亂不安呢?
[00:06:38.000 --> 00:06:41.000]  嶺姐妹就是在這樣的處境裏面
[00:06:41.000 --> 00:06:44.000]  希曼寫了這一首詩歌
[00:06:44.000 --> 00:06:49.000]  在這裏不單止雖生卻如死
[00:06:49.000 --> 00:06:53.000]  我們也看到她是無語問蒼天的
[00:06:53.000 --> 00:06:56.000]  她不單止想起自己的經歷
[00:06:56.000 --> 00:06:58.000]  她更加的覺得
[00:06:58.000 --> 00:07:02.000]  神是將她與人隔離
[00:07:02.000 --> 00:07:05.000]  就像剛纔主席帶我們祈禱的時候
[00:07:05.000 --> 00:07:08.000]  疫情是將我們與人...
[00:07:08.000 --> 00:07:11.000]  與人隔離
[00:07:11.000 --> 00:07:14.000]  在這裏,斯人有一個這樣的經歷
[00:07:14.000 --> 00:07:16.000]  他好像覺得神的憤怒
[00:07:16.000 --> 00:07:19.000]  第七節重壓她的身上
[00:07:19.000 --> 00:07:22.000]  神的列露慢過我的身
[00:07:22.000 --> 00:07:24.000]  到了第八節又說
[00:07:24.000 --> 00:07:27.000]  你將我認識的人隔在遠處
[00:07:27.000 --> 00:07:28.000]  第十八節又說
[00:07:28.000 --> 00:07:31.000]  我的良貧知己物有
[00:07:31.000 --> 00:07:33.000]  都沒有再和我聊天
[00:07:33.000 --> 00:07:37.000]  所有的人都好像在黑暗裏面
[00:07:37.000 --> 00:07:40.000]  嶺姐妹,我想
[00:07:40.000 --> 00:07:42.000]  有人就在這裏提到
[00:07:42.000 --> 00:07:44.000]  這個希曼
[00:07:44.000 --> 00:07:45.000]  剛纔有一節聖經裏面提到
[00:07:45.000 --> 00:07:47.000]  她是自有受苦
[00:07:47.000 --> 00:07:49.000]  她自有受苦的時候
[00:07:49.000 --> 00:07:52.000]  可能她患了重病
[00:07:52.000 --> 00:07:54.000]  甚至有些傳染病
[00:07:54.000 --> 00:07:56.000]  就像那些疫症那樣
[00:07:56.000 --> 00:07:58.000]  你是不可以出去的
[00:07:58.000 --> 00:08:02.000]  你是在拿着那個紅馬
[00:08:02.000 --> 00:08:04.000]  你不能出去
[00:08:04.000 --> 00:08:06.000]  是這樣的情況
[00:08:06.000 --> 00:08:08.000]  所以她就在神的面前
[00:08:08.000 --> 00:08:10.000]  去謀語,問蒼天
[00:08:10.000 --> 00:08:12.000]  一直在這裏和她吵架
[00:08:12.000 --> 00:08:15.000]  但是在這個情況裏面
[00:08:15.000 --> 00:08:19.000]  可拉更加地去疑惑一件事
[00:08:19.000 --> 00:08:22.000]  是不是神仍然在管教我
[00:08:22.000 --> 00:08:25.000]  仍然在責備我呢
[00:08:25.000 --> 00:08:27.000]  他已經將我放在黑暗地
[00:08:27.000 --> 00:08:30.000]  在深處的時候
[00:08:30.000 --> 00:08:32.000]  神啊,你是不是仍然對我
[00:08:32.000 --> 00:08:33.000]  大家都知道
[00:08:33.000 --> 00:08:34.000]  我們在這個季度
[00:08:34.000 --> 00:08:37.000]  一直來看可拉後來的詩篇
[00:08:37.000 --> 00:08:41.000]  我們知道可拉就是利美人的後裔
[00:08:41.000 --> 00:08:44.000]  他們都是可以服侍
[00:08:44.000 --> 00:08:46.000]  好像祭司的職務一樣
[00:08:46.000 --> 00:08:49.000]  但是因爲可拉叛變
[00:08:49.000 --> 00:08:54.000]  她是聯同那些人去攻擊摩西
[00:08:54.000 --> 00:08:55.000]  質疑她的領導
[00:08:55.000 --> 00:08:57.000]  就在那個時候
[00:08:57.000 --> 00:08:59.000]  想不到一些懲罰
[00:08:59.000 --> 00:09:01.000]  陷在可拉的身上
[00:09:01.000 --> 00:09:03.000]  比如地下陷
[00:09:03.000 --> 00:09:05.000]  那幫人就死亡
[00:09:05.000 --> 00:09:07.000]  火燒的時候
[00:09:07.000 --> 00:09:09.000]  幾百個領袖死了
[00:09:09.000 --> 00:09:11.000]  還有瘟疫
[00:09:11.000 --> 00:09:13.000]  如果大家看文素的十六章就知道
[00:09:13.000 --> 00:09:16.000]  所以在今天希曼這一手的詩篇裏面
[00:09:16.000 --> 00:09:19.000]  她在想過去
[00:09:19.000 --> 00:09:21.000]  曾經她的祖先
[00:09:21.000 --> 00:09:25.000]  她的族裔犯罪得罪神的時候
[00:09:25.000 --> 00:09:27.000]  或者我們就會想
[00:09:27.000 --> 00:09:29.000]  我們未信主之前
[00:09:29.000 --> 00:09:33.000]  我們這樣來到曾經博弈過神
[00:09:33.000 --> 00:09:36.000]  甚至和神對抗
[00:09:36.000 --> 00:09:41.000]  大英姐妹在這裏怎麼能放棄祈禱
[00:09:41.000 --> 00:09:44.000]  在危困的處境裏面的在思
[00:09:44.000 --> 00:09:46.000]  我們在想一件事
[00:09:46.000 --> 00:09:48.000]  很多時候逆境來到
[00:09:48.000 --> 00:09:51.000]  我們總是想起自己的不潔
[00:09:51.000 --> 00:09:55.000]  想起自己有很多曾經不罪神的地方
[00:09:55.000 --> 00:09:57.000]  神是否就是赦免我呢
[00:09:57.000 --> 00:09:59.000]  我是不是一個在神面前
[00:09:59.000 --> 00:10:02.000]  神是愛我的一個基督徒呢
[00:10:02.000 --> 00:10:04.000]  我們有很多這些問題
[00:10:04.000 --> 00:10:07.000]  不過荷拉她沒有放棄祈禱
[00:10:07.000 --> 00:10:10.000]  希曼她沒有放棄祈禱
[00:10:10.000 --> 00:10:13.000]  她在這裏接受神
[00:10:13.000 --> 00:10:15.000]  被禱告的時間
[00:10:15.000 --> 00:10:18.000]  在這裏我們必須在這裏和丁姐妹
[00:10:18.000 --> 00:10:21.000]  分享一個聖經裏面
[00:10:21.000 --> 00:10:23.000]  鼓勵我們親近神的原則
[00:10:23.000 --> 00:10:26.000]  一個很重要的思想
[00:10:26.000 --> 00:10:28.000]  正如今天我們整個崇拜裏面
[00:10:28.000 --> 00:10:31.000]  無論我們唱詩或者主席的祈禱
[00:10:31.000 --> 00:10:33.000]  大家有沒有發覺到
[00:10:33.000 --> 00:10:35.000]  都是聖經的說話
[00:10:35.000 --> 00:10:37.000]  神學的理念
[00:10:37.000 --> 00:10:39.000]  或者一些信仰的原則
[00:10:39.000 --> 00:10:42.000]  引導着我們一起去親近神
[00:10:42.000 --> 00:10:46.000]  比如說我們知道神是慈愛的
[00:10:46.000 --> 00:10:51.000]  祂的慈愛仍然是高於祂的審判
[00:10:51.000 --> 00:10:53.000]  祂的公義
[00:10:53.000 --> 00:10:56.000]  我們都是因信被稱爲義
[00:10:56.000 --> 00:11:00.000]  在這樣一個對聖經對信仰的瞭解裏面
[00:11:00.000 --> 00:11:03.000]  我們就去明白到在鬥弱的以色列人
[00:11:03.000 --> 00:11:05.000]  比如說我們看見以塞亞
[00:11:05.000 --> 00:11:08.000]  他在神的差遣裏面
[00:11:08.000 --> 00:11:10.000]  在以塞亞書的第四十章
[00:11:10.000 --> 00:11:12.000]  很快講到這裏提到
[00:11:12.000 --> 00:11:15.000]  神要差遣以塞亞說
[00:11:15.000 --> 00:11:17.000]  要安慰安慰我的百姓
[00:11:17.000 --> 00:11:22.000]  因爲戰爭的罪業已經結束了
[00:11:22.000 --> 00:11:24.000]  耶和華神沒錯
[00:11:24.000 --> 00:11:26.000]  是曾經責備過以色列人
[00:11:26.000 --> 00:11:30.000]  不過這樣的責罰已經結束了
[00:11:30.000 --> 00:11:32.000]  在這個時候我們再看見的就是
[00:11:32.000 --> 00:11:34.000]  在耶利米書的二十九章
[00:11:34.000 --> 00:11:38.000]  提到神所賜的是一個平安的意念
[00:11:38.000 --> 00:11:41.000]  不是一個降災禍的意念
[00:11:41.000 --> 00:11:46.000]  當耶利米傳這個信息的時候
[00:11:46.000 --> 00:11:47.000]  鼓勵我們什麼?
[00:11:47.000 --> 00:11:50.000]  神說你們呼求我就向我祈禱
[00:11:50.000 --> 00:11:52.000]  我就會應允你們
[00:11:52.000 --> 00:11:57.000]  你們尋求我,若專心尋求,就必尋見
[00:11:57.000 --> 00:11:59.000]  所以鼎智媒有一個很重要的原則
[00:11:59.000 --> 00:12:03.000]  我們豈能,怎能放棄祈禱
[00:12:03.000 --> 00:12:07.000]  不是基督徒在這裏自己欺騙自己
[00:12:07.000 --> 00:12:10.000]  在一個最沉屈,沒有人幫到我們
[00:12:10.000 --> 00:12:12.000]  我們只有面對神的時候
[00:12:12.000 --> 00:12:14.000]  沒錯!鼎智媒
[00:12:14.000 --> 00:12:17.000]  有時候聖靈會引導我們想起
[00:12:17.000 --> 00:12:19.000]  以前我們犯的罪
[00:12:19.000 --> 00:12:22.000]  我們想起我們曾經得罪神的事
[00:12:22.000 --> 00:12:24.000]  或者我們曾經什麼
[00:12:24.000 --> 00:12:27.000]  有些地方我們知道神很不喜歡
[00:12:27.000 --> 00:12:29.000]  但是你知道
[00:12:29.000 --> 00:12:32.000]  父一定保守你
[00:12:32.000 --> 00:12:35.000]  在基督的救恩裏面
[00:12:35.000 --> 00:12:37.000]  不會再被奪去
[00:12:37.000 --> 00:12:41.000]  這裏不是說我們一次得救就永遠得救的問題
[00:12:41.000 --> 00:12:44.000]  這裏是說到我們究竟怎樣
[00:12:44.000 --> 00:12:49.000]  透過環境,透過經歷,更加認識神的慈愛
[00:12:49.000 --> 00:12:52.000]  是高過祂的審判
[00:12:52.000 --> 00:12:55.000]  這裏就是這個詩人
[00:12:55.000 --> 00:12:58.000]  他沒有放棄祈禱的原因
[00:12:58.000 --> 00:13:00.000]  我們繼續再看
[00:13:00.000 --> 00:13:04.000]  很快我們再提這個更重要的原則
[00:13:04.000 --> 00:13:06.000]  我們看到這首詩篇
[00:13:06.000 --> 00:13:10.000]  這個詩人提到一個很重要的方向
[00:13:10.000 --> 00:13:14.000]  就是說,在陰間裏面
[00:13:14.000 --> 00:13:17.000]  很多事情是做不到的
[00:13:17.000 --> 00:13:19.000]  你如果要行歧視神
[00:13:19.000 --> 00:13:22.000]  你會行給那些死人看嗎?
[00:13:22.000 --> 00:13:26.000]  那些陰魂還可以來清邪你嗎?
[00:13:26.000 --> 00:13:29.000]  你的慈愛,你的信心,你的歧視,你的公義
[00:13:29.000 --> 00:13:32.000]  會被人說說,被人傳揚,被人所知
[00:13:32.000 --> 00:13:35.000]  或者被人所識嗎?
[00:13:35.000 --> 00:13:38.000]  在這裏我們知道
[00:13:38.000 --> 00:13:41.000]  希曼他有一個這樣的信念就是
[00:13:41.000 --> 00:13:43.000]  很多事情在陰間裏面做不到
[00:13:43.000 --> 00:13:45.000]  更重要的就是
[00:13:45.000 --> 00:13:49.000]  神的手仍然在我們當中的時候
[00:13:49.000 --> 00:13:51.000]  我們就有出路
[00:13:51.000 --> 00:13:52.000]  爲什麼這麼說呢?
[00:13:52.000 --> 00:13:54.000]  去到第八十八章第五節
[00:13:54.000 --> 00:13:57.000]  這裏很清楚,詩人說什麼?
[00:13:57.000 --> 00:14:00.000]  他說,難道我不再被你記得
[00:14:00.000 --> 00:14:04.000]  和你的手隔絕了嗎?
[00:14:04.000 --> 00:14:06.000]  在這裏很清楚
[00:14:06.000 --> 00:14:09.000]  希曼有一個很重要的認識
[00:14:09.000 --> 00:14:12.000]  就是認識神的手
[00:14:12.000 --> 00:14:13.000]  是在工作中的
[00:14:13.000 --> 00:14:17.000]  神的手是施展他的慈愛
[00:14:17.000 --> 00:14:19.000]  所以這裏我們看到
[00:14:19.000 --> 00:14:21.000]  在詩篇的第136篇提到
[00:14:21.000 --> 00:14:24.000]  你的大能的手伸出旺臂的時候
[00:14:24.000 --> 00:14:27.000]  就是因爲你的慈愛永遠長存
[00:14:27.000 --> 00:14:29.000]  如果我清神的時候
[00:14:29.000 --> 00:14:31.000]  展開這一個次龐
[00:14:31.000 --> 00:14:33.000]  甚至去到海極居住
[00:14:33.000 --> 00:14:36.000]  就在那裏,你的手都會引導我
[00:14:36.000 --> 00:14:39.000]  你的右手也要扶持我
[00:14:39.000 --> 00:14:43.000]  去到第45篇的詩篇第16節提到
[00:14:43.000 --> 00:14:45.000]  你一張手的時候
[00:14:45.000 --> 00:14:49.000]  一切所有的生命都可以隨緣的飽足
[00:14:49.000 --> 00:14:53.000]  丁子梅,神的手在我們當中
[00:14:53.000 --> 00:14:55.000]  所以詩人就說
[00:14:55.000 --> 00:14:57.000]  難道你的手和我隔絕了嗎?
[00:14:57.000 --> 00:15:01.000]  就是因爲他對神的手的工作的認識
[00:15:01.000 --> 00:15:04.000]  詩人繼續,他沒有放棄
[00:15:04.000 --> 00:15:05.000]  不單止沒有放棄
[00:15:05.000 --> 00:15:08.000]  仍然在神面前欣然的祈禱
[00:15:08.000 --> 00:15:10.000]  丁子梅,我們要說
[00:15:10.000 --> 00:15:13.000]  這一首詩篇其實沒有答案的
[00:15:13.000 --> 00:15:15.000]  這一首詩篇沒有結果
[00:15:15.000 --> 00:15:18.000]  究竟,希望他未病得醫治
[00:15:18.000 --> 00:15:20.000]  最終他是怎樣的
[00:15:20.000 --> 00:15:23.000]  仍然在戰鬥其中的時候
[00:15:23.000 --> 00:15:26.000]  因爲就是神的手
[00:15:26.000 --> 00:15:28.000]  所以他繼續祈禱
[00:15:28.000 --> 00:15:30.000]  只要神肯工作就可以了
[00:15:30.000 --> 00:15:32.000]  所以在這裏
[00:15:32.000 --> 00:15:34.000]  我們看到其他的詩篇的見證
[00:15:34.000 --> 00:15:38.000]  比如說,我要走在活人之地
[00:15:38.000 --> 00:15:40.000]  所以陰間我不走
[00:15:40.000 --> 00:15:43.000]  我要盡雪主的慈愛
[00:15:43.000 --> 00:15:44.000]  我要在這裏
[00:15:44.000 --> 00:15:46.000]  來到有困苦的時候
[00:15:46.000 --> 00:15:48.000]  我仍然走活人之地
[00:15:48.000 --> 00:15:50.000]  因爲神看聖文之死
[00:15:50.000 --> 00:15:52.000]  極其的寶貴
[00:15:52.000 --> 00:15:57.000]  丁子梅,未蓋棺,不要論定
[00:15:57.000 --> 00:16:00.000]  除非神在這一刻要拿走我和你的生命
[00:16:00.000 --> 00:16:02.000]  但如果不是的話
[00:16:02.000 --> 00:16:04.000]  你要相信,好像希曼一樣
[00:16:04.000 --> 00:16:06.000]  他相信神的手
[00:16:06.000 --> 00:16:08.000]  仍然的工作
[00:16:08.000 --> 00:16:10.000]  所以保羅在新約裏面
[00:16:10.000 --> 00:16:11.000]  也做了見證
[00:16:11.000 --> 00:16:14.000]  他說,活着就是基督
[00:16:14.000 --> 00:16:16.000]  我死了就要有益處
[00:16:16.000 --> 00:16:18.000]  我坦言無據
[00:16:18.000 --> 00:16:20.000]  因爲無論是生是死
[00:16:20.000 --> 00:16:24.000]  讓基督照樣在我身上顯大吧
[00:16:24.000 --> 00:16:26.000]  丁子梅,這裏很重要
[00:16:26.000 --> 00:16:29.000]  我們不僅是期待着神的手工作
[00:16:29.000 --> 00:16:31.000]  原來我們的生命的泉流
[00:16:31.000 --> 00:16:34.000]  是有價值的
[00:16:34.000 --> 00:16:37.000]  希曼他自己爲什麼可以說
[00:16:37.000 --> 00:16:41.000]  我難道在陰間裏面說說你的慈愛
[00:16:41.000 --> 00:16:43.000]  能夠繼續看到你行其事嗎?
[00:16:43.000 --> 00:16:46.000]  你要知道
[00:16:46.000 --> 00:16:51.000]  希曼每一次在聖殿裏面唱詩
[00:16:51.000 --> 00:16:55.000]  或者是在這個敬拜裏面
[00:16:55.000 --> 00:16:57.000]  他都能看到什麼?
[00:16:57.000 --> 00:17:03.000]  他自己就是一個清者、述說、傳揚神作爲的人
[00:17:03.000 --> 00:17:05.000]  丁子梅,你看到了嗎?
[00:17:05.000 --> 00:17:07.000]  其實我們的生命
[00:17:07.000 --> 00:17:10.000]  就好像陳近輝牧師所寫的那本書
[00:17:10.000 --> 00:17:11.000]  《生命的侍奉》
[00:17:11.000 --> 00:17:13.000]  我們本位的侍奉
[00:17:13.000 --> 00:17:16.000]  就是敬拜,就是傳揚
[00:17:16.000 --> 00:17:18.000]  就是在歌頌神
[00:17:18.000 --> 00:17:20.000]  所以丁子梅,我們看到
[00:17:20.000 --> 00:17:23.000]  今天這一首詩篇提醒我們
[00:17:23.000 --> 00:17:25.000]  我們是神的兒女
[00:17:25.000 --> 00:17:29.000]  我們是祂自己所做的
[00:17:29.000 --> 00:17:33.000]  神呼召我們有基督徒這個名分
[00:17:33.000 --> 00:17:35.000]  不是單單來到今天要敬拜祂
[00:17:35.000 --> 00:17:39.000]  其實我們單單的將榮耀歸給祂
[00:17:39.000 --> 00:17:42.000]  是因爲祂仍然的工作
[00:17:42.000 --> 00:17:44.000]  祂的手沒有離棄我們
[00:17:44.000 --> 00:17:47.000]  所以今天我們天天地求告神
[00:17:47.000 --> 00:17:49.000]  我們天天地唱新歌
[00:17:49.000 --> 00:17:53.000]  是因爲神或在患難黑暗的環境裏
[00:17:53.000 --> 00:17:54.000]  惹禍或神
[00:17:54.000 --> 00:17:56.000]  仍然是我的拯救的神
[00:17:56.000 --> 00:17:59.000]  所以我要天天傳揚祂的救恩
[00:17:59.000 --> 00:18:01.000]  這個都是詩篇裏面
[00:18:01.000 --> 00:18:05.000]  很多的私人的經歷
[00:18:05.000 --> 00:18:06.000]  所以我們可以這麼說
[00:18:06.000 --> 00:18:09.000]  沒錯,這一首詩篇我們下坑
[00:18:09.000 --> 00:18:11.000]  或者在黑暗
[00:18:11.000 --> 00:18:13.000]  在這些幽暗的裏面
[00:18:13.000 --> 00:18:15.000]  但我們可以說
[00:18:15.000 --> 00:18:18.000]  無論黑暗的環境當中是怎樣
[00:18:18.000 --> 00:18:20.000]  我們都可以呼求神
[00:18:20.000 --> 00:18:23.000]  心坑有多深
[00:18:23.000 --> 00:18:26.000]  討告就有多深
[00:18:26.000 --> 00:18:28.000]  神是聽到的
[00:18:28.000 --> 00:18:31.000]  但我們何時能夠出到這個困境呢
[00:18:31.000 --> 00:18:32.000]  我們不知道
[00:18:32.000 --> 00:18:34.000]  不過我們可以
[00:18:34.000 --> 00:18:36.000]  好像人生的音符裏面
[00:18:36.000 --> 00:18:38.000]  鼎智媒
[00:18:38.000 --> 00:18:41.000]  我們總是要聽聽大提琴的
[00:18:41.000 --> 00:18:45.000]  因爲拉很低的音的時候
[00:18:45.000 --> 00:18:47.000]  那種哀怨
[00:18:47.000 --> 00:18:49.000]  真的可以襯托到我們的人生
[00:18:49.000 --> 00:18:51.000]  真是有高的音符
[00:18:51.000 --> 00:18:53.000]  有低的音符
[00:18:53.000 --> 00:18:55.000]  所以親愛的大紀智媒
[00:18:55.000 --> 00:18:57.000]  我們不要因爲信了耶穌
[00:18:57.000 --> 00:18:59.000]  我們要得平安
[00:18:59.000 --> 00:19:02.000]  我們就說我一定凡事都順景
[00:19:02.000 --> 00:19:05.000]  天天求告神這個講題
[00:19:05.000 --> 00:19:07.000]  正好表達着大紀智媒
[00:19:07.000 --> 00:19:09.000]  或生或死
[00:19:09.000 --> 00:19:12.000]  你是屬於神的
[00:19:12.000 --> 00:19:13.000]  你自己的經歷
[00:19:13.000 --> 00:19:15.000]  沒有人可以取代
[00:19:15.000 --> 00:19:17.000]  不過你對神的認識
[00:19:17.000 --> 00:19:19.000]  你的信仰
[00:19:19.000 --> 00:19:21.000]  高低
[00:19:21.000 --> 00:19:23.000]  或者你自己經過試煉
[00:19:23.000 --> 00:19:25.000]  不是試探
[00:19:25.000 --> 00:19:27.000]  是試煉之後
