
[00:00:00.000 --> 00:00:04.960]  「以謙卑力行公義」
[00:08:22.120 --> 00:08:25.120]  總是說慢慢來呀
[00:08:25.120 --> 00:08:28.120]  不可以操之過急呀
[00:08:28.120 --> 00:08:30.120]  要妥善制定政策
[00:08:30.120 --> 00:08:32.120]  摩根說我不懂政策
[00:08:32.120 --> 00:08:34.120]  但是我夠膽面對真相
[00:08:34.120 --> 00:08:36.120]  看著中國人的慘況
[00:08:36.120 --> 00:08:39.120]  我難掩心中的悲憤
[00:08:39.120 --> 00:08:41.120]  我知道有人會批評這個目者
[00:08:41.120 --> 00:08:43.120]  是太過激動太過煽情
[00:08:43.120 --> 00:08:46.120]  我也真是會有這個危險
[00:08:46.120 --> 00:08:48.120]  但是我沒辦法控制住自己
[00:08:48.120 --> 00:08:52.120]  兩年來中國人要斬釘截鐵的
[00:08:52.120 --> 00:08:54.120]  切斷所有鴉片的供應
[00:08:54.120 --> 00:08:56.120]  但是我們英國的人員
[00:08:56.120 --> 00:08:59.120]  總是拿出條約的權利去阻止
[00:08:59.120 --> 00:09:00.120]  要拖慢它
[00:09:00.120 --> 00:09:02.120]  我們英國人就是這樣
[00:09:02.120 --> 00:09:04.120]  這個不關政策
[00:09:04.120 --> 00:09:06.120]  這個不關政黨政治
[00:09:06.120 --> 00:09:09.120]  上下議院全體的成員
[00:09:09.120 --> 00:09:12.120]  都說鴉片的東西是道德上站不住腳
[00:09:12.120 --> 00:09:15.120]  不過卻在實行的時候
[00:09:15.120 --> 00:09:17.120]  仍然是綁手綁腳
[00:09:17.120 --> 00:09:19.120]  原因只有一個
[00:09:19.120 --> 00:09:22.120]  錢 錢 錢 錢 錢
[00:09:22.120 --> 00:09:25.120]  每次都拿印度出來做擋箭牌
[00:09:25.120 --> 00:09:27.120]  什麼叫操之過急呀
[00:09:27.120 --> 00:09:29.120]  什麼叫後果堪虞呀
[00:09:29.120 --> 00:09:31.120]  什麼叫要計算清楚呀
[00:09:31.120 --> 00:09:32.120]  要用多少人力財力
[00:09:32.120 --> 00:09:34.120]  要庫房減少多少錢
[00:09:34.120 --> 00:09:37.120]  其實怎麼樣呀
[00:09:37.120 --> 00:09:39.120]  我們拿出的錢
[00:09:39.120 --> 00:09:41.120]  我們虧蝕的錢
[00:09:41.120 --> 00:09:44.120]  只不過是二億五千萬鎊
[00:09:44.120 --> 00:09:46.120]  不過去打仗的時候
[00:09:46.120 --> 00:09:50.120]  就用了的錢已經是超過四千萬鎊
[00:09:50.120 --> 00:09:54.120]  面對受鴉片殘害的這個國家
[00:09:54.120 --> 00:09:56.120]  因為我們運鴉片給它
[00:09:56.120 --> 00:09:57.120]  害著它
[00:09:57.120 --> 00:09:59.120]  我們良心受責
[00:09:59.120 --> 00:10:02.120]  眾目睽睽的英國國會
[00:10:02.120 --> 00:10:04.120]  會怎麼做
[00:10:04.120 --> 00:10:07.120]  還要派代表去做什麼
[00:10:07.120 --> 00:10:09.120]  我讀到這篇講章
[00:10:09.120 --> 00:10:12.120]  我覺得 嘩
[00:10:12.120 --> 00:10:15.120]  原來 原來教會
[00:10:15.120 --> 00:10:18.120]  是可以面對一些
[00:10:18.120 --> 00:10:22.120]  不公義 醜陋的事情
[00:10:22.120 --> 00:10:28.120]  大聲疾呼的
[00:10:28.120 --> 00:10:31.120]  回到21世紀
[00:10:31.120 --> 00:10:35.120]  回到現實之中
[00:10:35.120 --> 00:10:38.120]  其實 你覺得
[00:10:38.120 --> 00:10:40.120]  如果我們今天在這裡
[00:10:40.120 --> 00:10:42.120]  講一篇
[00:10:42.120 --> 00:10:44.120]  是相當激烈的
[00:10:44.120 --> 00:10:46.120]  舉一個例子來說
[00:10:46.120 --> 00:10:48.120]  舉一個例子來說
[00:10:48.120 --> 00:10:51.120]  我們今天要公民抗命
[00:10:51.120 --> 00:10:54.120]  我們誓要2017年
[00:10:54.120 --> 00:10:57.120]  非有普選不可
[00:10:57.120 --> 00:10:59.120]  那你猜說完之後
[00:10:59.120 --> 00:11:02.120]  會不會教會分裂呢
[00:11:02.120 --> 00:11:03.120]  你猜說完之後
[00:11:03.120 --> 00:11:06.120]  會不會把牧師丟下台呢
[00:11:06.120 --> 00:11:09.120]  你猜會不會覺得這個人太過政治化呢
[00:11:09.120 --> 00:11:12.120]  我不是在講這件事
[00:11:12.120 --> 00:11:14.120]  不過我是想說
[00:11:14.120 --> 00:11:17.120]  在世界上 在社會裡面
[00:11:17.120 --> 00:11:19.120]  在歷史裡面
[00:11:19.120 --> 00:11:23.120]  有很多不公義的事情
[00:11:23.120 --> 00:11:24.120]  而我們作為
[00:11:24.120 --> 00:11:27.120]  基督教豐盛生命堂
[00:11:27.120 --> 00:11:29.120]  我們到底
[00:11:29.120 --> 00:11:30.120]  眾弟兄姊妹
[00:11:30.120 --> 00:11:32.120]  眾教睦執事領袖
[00:11:32.120 --> 00:11:34.120]  我們需要
[00:11:34.120 --> 00:11:36.120]  有什麼樣的思想
[00:11:36.120 --> 00:11:39.120]  有什麼樣的態度
[00:11:39.120 --> 00:11:41.120]  譬如 每天你都聽到
[00:11:41.120 --> 00:11:44.120]  很多假的東西
[00:11:44.120 --> 00:11:45.120]  很多就是
[00:11:45.120 --> 00:11:48.120]  蛋又假 什麼都假
[00:11:48.120 --> 00:11:50.120]  除了假之外
[00:11:50.120 --> 00:11:51.120]  沒有一樣真的
[00:11:51.120 --> 00:11:53.120]  這些情況 這些文化
[00:11:53.120 --> 00:11:55.120]  說到你一天真是
[00:11:55.120 --> 00:11:57.120]  假大空的東西
[00:11:57.120 --> 00:11:58.120]  越來越厲害
[00:11:58.120 --> 00:12:01.120]  官商勾結越來越厲害
[00:12:01.120 --> 00:12:03.120]  惡霸霸地
[00:12:03.120 --> 00:12:05.120]  收樓的人越來越毒辣
[00:12:05.120 --> 00:12:09.120]  越來越是
[00:12:09.120 --> 00:12:11.120]  越來越在流氓之中
[00:12:11.120 --> 00:12:14.120]  又有這些背後的地產
[00:12:14.120 --> 00:12:17.120]  背後甚至是政府來撐腰
[00:12:17.120 --> 00:12:20.120]  人可以為了講良心的話
[00:12:20.120 --> 00:12:22.120]  無端白事就人間蒸發
[00:12:22.120 --> 00:12:24.120]  或者是明明軟禁
[00:12:24.120 --> 00:12:26.120]  不用經審訊
[00:12:26.120 --> 00:12:28.120]  就當為有罪這樣
[00:12:28.120 --> 00:12:31.120]  面對著 由劏房
[00:12:31.120 --> 00:12:34.120]  紋身的質素都變的時候
[00:12:34.120 --> 00:12:36.120]  面對著一些所謂
[00:12:36.120 --> 00:12:39.120]  結構性的罪惡
[00:12:39.120 --> 00:12:42.120]  其實跟你有沒有關係
[00:12:42.120 --> 00:12:45.120]  到底我們應該怎樣
[00:12:45.120 --> 00:12:48.120]  我想我們在講的是
[00:12:48.120 --> 00:12:50.120]  一種正義感
[00:12:50.120 --> 00:12:52.120]  教會 我請問
[00:12:52.120 --> 00:12:55.120]  有沒有正義感
[00:12:55.120 --> 00:12:57.120]  應不應該有正義感
[00:12:57.120 --> 00:12:59.120]  如果有的時候
[00:12:59.120 --> 00:13:01.120]  將他的正義感
[00:13:01.120 --> 00:13:03.120]  收在自己的良心裡面
[00:13:03.120 --> 00:13:05.120]  收在自己禮拜堂的四面牆裡面
[00:13:05.120 --> 00:13:07.120]  是不是
[00:13:07.120 --> 00:13:10.120]  如果教會有正義感
[00:13:10.120 --> 00:13:12.120]  如果教會要影響社會
[00:13:12.120 --> 00:13:15.120]  如果教會要去尋求
[00:13:15.120 --> 00:13:18.120]  這個社會上的公義
[00:13:18.120 --> 00:13:21.120]  教會到底有沒有權這樣做
[00:13:21.120 --> 00:13:24.120]  有沒有
[00:13:24.120 --> 00:13:26.120]  小心回答
[00:13:26.120 --> 00:13:28.120]  有些人告訴你
[00:13:28.120 --> 00:13:31.120]  最重要的教會只是講
[00:13:31.120 --> 00:13:34.120]  只是傳福音就可以了
[00:13:34.120 --> 00:13:36.120]  只是靈魂得救
[00:13:36.120 --> 00:13:38.120]  人心改變
[00:13:38.120 --> 00:13:40.120]  其他的東西你一概不要鬥
[00:13:40.120 --> 00:13:42.120]  如果是這樣的話
[00:13:42.120 --> 00:13:46.120]  G. Campbell Morgan 是不是做錯了
[00:13:46.120 --> 00:13:48.120]  Campbell Morgan 是在
[00:13:48.120 --> 00:13:50.120]  Westminster Chapel
[00:13:50.120 --> 00:13:53.120]  在倫敦一個重要的教會那裡
[00:13:53.120 --> 00:13:55.120]  大聲疾呼地說這些話
[00:13:55.120 --> 00:13:58.120]  是斥責當時的英國政府
[00:13:58.120 --> 00:14:00.120]  是挑戰英國政府
[00:14:00.120 --> 00:14:03.120]  你要向上帝降服
[00:14:03.120 --> 00:14:04.120]  你要悔改
[00:14:04.120 --> 00:14:05.120]  如果不是的話
[00:14:05.120 --> 00:14:07.120]  上帝會削弱你
[00:14:07.120 --> 00:14:10.120]  他真的這樣說
[00:14:10.120 --> 00:14:12.120]  你覺得怎樣
[00:14:12.120 --> 00:14:15.120]  嘩
[00:14:15.120 --> 00:14:17.120]  其實
[00:14:17.120 --> 00:14:19.120]  我們必須
[00:14:19.120 --> 00:14:22.120]  學習一樣的東西
[00:14:22.120 --> 00:14:24.120]  面對不公義的事情
[00:14:24.120 --> 00:14:26.120]  我們不會退縮
[00:14:26.120 --> 00:14:29.120]  我們不會坐視不理
[00:14:29.120 --> 00:14:31.120]  我們不會視而不見
[00:14:31.120 --> 00:14:34.120]  我們不會置身事外
[00:14:34.120 --> 00:14:36.120]  我們不會明哲保身
[00:14:36.120 --> 00:14:39.120]  當然我們更加不能夠
[00:14:39.120 --> 00:14:41.120]  同流合污
[00:14:41.120 --> 00:14:44.120]  其實福音是什麼呢
[00:14:44.120 --> 00:14:48.120]  福音不只是靈魂上天堂
[00:14:48.120 --> 00:14:51.120]  福音不只是生命
[00:14:51.120 --> 00:14:53.120]  在個人的領域裡面
[00:14:53.120 --> 00:14:55.120]  是規行舉報
[00:14:55.120 --> 00:14:56.120]  是改變過來
[00:14:56.120 --> 00:14:58.120]  福音是什麼呢
[00:14:58.120 --> 00:15:00.120]  是翻天覆地的
[00:15:00.120 --> 00:15:03.120]  恢復上帝的主權
[00:15:03.120 --> 00:15:06.120]  也是預告上帝的主權
[00:15:06.120 --> 00:15:11.120]  是必定要徹底的展示出來
[00:15:11.120 --> 00:15:18.120]  所以福音是包含了CSR
[00:15:18.120 --> 00:15:20.120]  教會爭論了很多年了
[00:15:20.120 --> 00:15:22.120]  特別是保守信仰的教會
[00:15:22.120 --> 00:15:25.120]  到底我只是宣講福音嗎
[00:15:25.120 --> 00:15:29.120]  還是我也要令福音的信仰
[00:15:29.120 --> 00:15:35.120]  進入社會、政治、經濟各方面的層面呢
[00:15:35.120 --> 00:15:37.120]  爭論了很多年
[00:15:37.120 --> 00:15:39.120]  直到在1974年
[00:15:39.120 --> 00:15:42.120]  在洛桑福音會議的時候
[00:15:42.120 --> 00:15:45.120]  寫下了這個洛桑信約
[00:15:45.120 --> 00:15:49.120]  來到2010年
[00:15:49.120 --> 00:15:55.120]  在南非的開普敦的承諾
[00:15:55.120 --> 00:15:57.120]  整個的思想
[00:15:57.120 --> 00:16:02.120]  才清楚地將教會的CSR擺出來
[00:16:02.120 --> 00:16:06.120]  叫做Christian Social Responsibility
[00:16:06.120 --> 00:16:08.120]  就是我們是有責任
[00:16:08.120 --> 00:16:11.120]  在這個社會裡面
[00:16:11.120 --> 00:16:16.120]  來為著信仰、為著真理、為著不公義的東西
[00:16:16.120 --> 00:16:18.120]  我們是要去到撥亂反正的
[00:16:18.120 --> 00:16:21.120]  其實我們蒙召是為了什麼呢
[00:16:21.120 --> 00:16:25.120]  你們蒙召是要成為君尊的祭司神的國度等等
[00:16:25.120 --> 00:16:26.120]  是做什麼呢
[00:16:26.120 --> 00:16:29.120]  是要宣揚那召你們出黑暗
[00:16:29.120 --> 00:16:40.120]  入奇妙光明者的美德
[00:16:40.120 --> 00:16:42.120]  所以我們屬神的人
[00:16:42.120 --> 00:16:47.120]  是難免一件事要恃神
[00:16:47.120 --> 00:16:48.120]  我們屬神的人
[00:16:48.120 --> 00:16:52.120]  是要將神喜歡的品格素質
[00:16:52.120 --> 00:16:57.120]  在生活的所有領域裡面都來宣揚
[00:16:57.120 --> 00:16:59.120]  而這個宣揚除了口講
[00:16:59.120 --> 00:17:02.120]  還是要demonstrate
[00:17:02.120 --> 00:17:05.120]  是要用身教身體力行
[00:17:05.120 --> 00:17:09.120]  所以我們說以謙卑力行公義
[00:17:09.120 --> 00:17:12.120]  不是以謙卑大聲講公義
[00:17:12.120 --> 00:17:13.120]  我們要謙卑
[00:17:13.120 --> 00:17:16.120]  因為我們都是有困難的人
[00:17:16.120 --> 00:17:18.120]  我們個個都是有難處的人
[00:17:18.120 --> 00:17:22.120]  所以我們不敢以為自己比別人高
[00:17:22.120 --> 00:17:25.120]  而是我們謙卑不斷去悔改
[00:17:25.120 --> 00:17:28.120]  我們謙卑也因為在這個社會公義的
[00:17:28.120 --> 00:17:32.120]  social political的政策上的議題上
[00:17:32.120 --> 00:17:34.120]  是複雜的
[00:17:34.120 --> 00:17:36.120]  我們不是叻的
[00:17:36.120 --> 00:17:38.120]  叻的人很少
[00:17:38.120 --> 00:17:40.120]  就算很叻的人
[00:17:40.120 --> 00:17:43.120]  對於這些很複雜的社會政治的議題
[00:17:43.120 --> 00:17:44.120]  都是很多爭議性的
[00:17:44.120 --> 00:17:47.120]  所以那個謙卑去到學習的態度
[00:17:47.120 --> 00:17:49.120]  是很重要的
[00:17:49.120 --> 00:17:52.120]  但是我們講求的是要在生命裡面
[00:17:52.120 --> 00:17:54.120]  活出來
[00:17:54.120 --> 00:17:56.120]  回到今天的經文
[00:17:56.120 --> 00:17:58.120]  尼加鮮之書第六章第八節
[00:17:58.120 --> 00:18:00.120]  很出名的經文
[00:18:00.120 --> 00:18:03.120]  總統就職有什麼大事的時候
[00:18:03.120 --> 00:18:06.120]  民主國家很喜歡引用這篇經文
[00:18:06.120 --> 00:18:10.120]  西人耶和華已指示你何為善
[00:18:10.120 --> 00:18:12.120]  他向你所要的是什麼
[00:18:12.120 --> 00:18:15.120]  只要你行公義好憐憫全謙卑的心
[00:18:15.120 --> 00:18:17.120]  與你的神同行
[00:18:17.120 --> 00:18:18.120]  尼加鮮之
[00:18:18.120 --> 00:18:20.120]  與以賽亞同期的鮮之
[00:18:20.120 --> 00:18:23.120]  是警告南國的猶大說
[00:18:23.120 --> 00:18:26.120]  如果你在這些欺壓窮人等等
[00:18:26.120 --> 00:18:28.120]  這些不公義的事情上
[00:18:28.120 --> 00:18:30.120]  你不急速的悔改的話
[00:18:30.120 --> 00:18:32.120]  你的上帝也都一定會
[00:18:32.120 --> 00:18:34.120]  好像懲治北方的以色列國一樣
[00:18:34.120 --> 00:18:36.120]  這樣來懲治你
[00:18:36.120 --> 00:18:39.120]  當時尼加關注的
[00:18:39.120 --> 00:18:42.120]  是猶大鄉郊那裡
[00:18:42.120 --> 00:18:45.120]  一群貧窮的農民
[00:18:45.120 --> 00:18:47.120]  關心他們的利益
[00:18:47.120 --> 00:18:50.120]  因為在那裡富有的地主
[00:18:50.120 --> 00:18:52.120]  是在欺壓那些農民
[00:18:52.120 --> 00:18:54.120]  使他們生活的素質越來越低
[00:18:54.120 --> 00:18:56.120]  越來越苦
[00:18:56.120 --> 00:18:59.120]  而整個社會是陷入病態之中
[00:18:59.120 --> 00:19:01.120]  宗教領袖不單止沒有
[00:19:01.120 --> 00:19:03.120]  呼籲那些呼籲的人
[00:19:03.120 --> 00:19:05.120]  不可以自肥
[00:19:05.120 --> 00:19:06.120]  不可以犯罪
[00:19:06.120 --> 00:19:08.120]  不可以欺壓窮人
[00:19:08.120 --> 00:19:10.120]  反而這些宗教領袖
[00:19:10.120 --> 00:19:12.120]  是趨勢赴嚴
[00:19:12.120 --> 00:19:15.120]  是來幫助這些權貴護航
[00:19:15.120 --> 00:19:17.120]  以致那些唱好的傳道人
[00:19:17.120 --> 00:19:19.120]  就有得撈
[00:19:19.120 --> 00:19:21.120]  那些講真話的傳道人
[00:19:21.120 --> 00:19:23.120]  就沒有人聽他
[00:19:23.120 --> 00:19:25.120]  而在那裡那些權貴
[00:19:25.120 --> 00:19:27.120]  應該是秉公行義
[00:19:27.120 --> 00:19:29.120]  維護法紀
[00:19:29.120 --> 00:19:31.120]  但是他們卻是貪贓枉法
[00:19:31.120 --> 00:19:33.120]  是褻瀆自己的職份
[00:19:33.120 --> 00:19:35.120]  是貪污
[00:19:35.120 --> 00:19:38.120]  更加慘的,你知不知道一有什麼事
[00:19:38.120 --> 00:19:41.120]  在尼加的社會
[00:19:41.120 --> 00:19:43.120]  他們都仍然
[00:19:43.120 --> 00:19:45.120]  非常虔誠
[00:19:45.120 --> 00:19:47.120]  他們
[00:19:47.120 --> 00:19:49.120]  用俗語來說
[00:19:49.120 --> 00:19:51.120]  那個敬拜的地方
[00:19:51.120 --> 00:19:53.120]  都是香火鼎盛
[00:19:53.120 --> 00:19:55.120]  尼加說這樣就
[00:19:55.120 --> 00:19:58.120]  正正是他吃不消的事
[00:19:58.120 --> 00:20:01.120]  同時間你假裝自己
[00:20:01.120 --> 00:20:03.120]  是很宗教
[00:20:03.120 --> 00:20:05.120]  很虔誠
[00:20:05.120 --> 00:20:07.120]  但是在背地裡
