
[00:00:00.000 --> 00:00:03.740]  鼎姐妹,早安!
[00:02:39.880 --> 00:02:47.160]  近來我去不同的教會,預先安排好的都是講職場的講座
[00:02:47.160 --> 00:02:51.680]  不過每一次我都有很多互動和答問的時間
[00:02:51.680 --> 00:02:55.680]  近來一定由職場講到社會狀況
[00:02:55.680 --> 00:02:59.560]  由不同的行業亦都會談到社會問題
[00:02:59.560 --> 00:03:03.960]  當然我們就會順著這些問題來討論
[00:03:03.960 --> 00:03:07.320]  我就會說,信仰不單止要落地
[00:03:07.320 --> 00:03:11.720]  更加要在一些好像這樣歷史的關鍵時刻
[00:03:11.720 --> 00:03:15.000]  讓我們在混亂當中有焦點
[00:03:15.000 --> 00:03:22.040]  這個混亂是挑戰我們懂不懂得在當中怎樣去自處
[00:03:22.040 --> 00:03:24.720]  社會的狀況每日都在變化
[00:03:24.720 --> 00:03:28.240]  越變越混亂,資訊真假難分
[00:03:28.240 --> 00:03:31.000]  而且所有的人,包括你和我
[00:03:31.000 --> 00:03:35.440]  都會被我們的感受、情緒、自己的政見等等
[00:03:35.440 --> 00:03:37.800]  影響到我們的判斷
[00:03:37.800 --> 00:03:42.480]  所以今天我想和大家不只是講解經文
[00:03:42.480 --> 00:03:47.280]  我想通過經文給大家一個很簡單的思考框架
[00:03:47.280 --> 00:03:51.560]  有時候我們讀經很快就跳到標準答案
[00:03:51.560 --> 00:03:54.640]  我們想學習怎樣去問問題
[00:03:54.640 --> 00:03:56.880]  而這些問題問下去的時候
[00:03:56.880 --> 00:04:00.760]  就和我們的生活場景很有關係
[00:04:00.760 --> 00:04:05.760]  我們就通過聖經的訊息來繼續思考
[00:04:05.760 --> 00:04:12.040]  避免只是按照我們的感受或個人證據見來做判斷
[00:04:12.040 --> 00:04:17.080]  其實聖經的記載,目的不是解決我們的生活問題
[00:04:17.080 --> 00:04:23.240]  目的是要吸引我們進入上帝和人類互動的故事裡面
[00:04:23.240 --> 00:04:26.680]  以致我們可以認識這位創造主
[00:04:26.680 --> 00:04:31.880]  所以上帝的話語不單止讓我們不斷調教視野
[00:04:31.880 --> 00:04:33.680]  發現真理
[00:04:33.680 --> 00:04:41.240]  更加要讓我們有一個不斷反省和提醒我們的材料
[00:04:41.240 --> 00:04:45.600]  尤其當你信主,你信了三五七年
[00:04:45.600 --> 00:04:49.640]  我們都很熟悉聖經,以為聖經講的東西我們都知道
[00:04:49.640 --> 00:04:53.680]  所以查經很快就可以有一個標準答案
[00:04:53.680 --> 00:05:02.680]  我們跳到標準答案,就以為這個答案和我們生活問題眼前的處境毫無關係
[00:05:02.680 --> 00:05:07.880]  我今天就想從經文出發,和大家思考三個問題
[00:05:07.880 --> 00:05:10.880]  而且我希望你記得這三條問題
[00:05:10.880 --> 00:05:16.880]  你放在口袋裡,待會喝茶的時候就可以繼續去傾下,繼續去思考
[00:05:16.880 --> 00:05:21.960]  這三個問題都印在大家的程序表,所以你可以拿回家
[00:05:21.960 --> 00:05:25.680]  第一個問題就是,誰釘十架?
[00:05:25.680 --> 00:05:28.480]  第二個問題是,誰在作王?
[00:05:28.480 --> 00:05:32.280]  第三個問題是,誰的奴僕?
[00:05:32.280 --> 00:05:36.680]  或者我這樣問,你心目中已經有一個標準答案了
[00:05:36.680 --> 00:05:42.280]  我們自小都是很擅長考試的,所以問問題就會有一個答案
[00:05:42.280 --> 00:05:48.280]  不過,等一下,我們不要這麼快以為自己全都知道
[00:05:48.280 --> 00:05:50.680]  我們先看一看經文
[00:05:50.680 --> 00:05:54.680]  我們今天的經文是讀到羅馬書的第六章
[00:05:54.680 --> 00:05:58.080]  我都想邀請你打開你手上的聖經
[00:05:58.080 --> 00:06:04.680]  我們會一路讀不同的分段,然後一路思考和講解
[00:06:04.680 --> 00:06:11.680]  羅馬書第六章,一至二十三節是羅馬書的全章
[00:06:11.680 --> 00:06:19.680]  第一個問題,如果我問你,誰被釘十字架呢?
[00:06:19.680 --> 00:06:25.680]  你一定會答,耶穌嘛,耶穌被釘十字架
[00:06:25.680 --> 00:06:29.680]  如果我再問你,還有誰釘十架?
[00:06:29.680 --> 00:06:36.680]  可能你會記得,耶穌左邊和右邊有兩個強盜
[00:06:36.680 --> 00:06:41.680]  一個後來悔改了,一個死不悔改
[00:06:41.680 --> 00:06:49.680]  不過,我還想再追問下去,還有誰和耶穌一起釘十字架?
[00:06:49.680 --> 00:06:54.680]  保羅說,還有你和我,你有沒有這種感覺?
[00:06:54.680 --> 00:06:56.680]  你都釘了十字架
[00:06:56.680 --> 00:07:02.680]  我們就來讀第一個部分,六章一至七節
[00:07:02.680 --> 00:07:06.680]  六章一至七節我們一起讀
[00:07:06.680 --> 00:07:13.680]  這樣怎麼說呢?我們可以形在罪中,叫恩典顯多嗎?
[00:07:13.680 --> 00:07:21.680]  斷乎不可,我們在罪上死了的人,豈可形在罪中活著呢?
[00:07:21.680 --> 00:07:29.680]  豈不知我們這受浸歸入基督耶穌的人,是受浸歸入他的死嗎?
[00:07:29.680 --> 00:07:35.680]  所以我們藉著浸禮歸入死,和他一同埋葬
[00:07:35.680 --> 00:07:40.680]  願使叫我們一舉一動有新生的樣式
[00:07:40.680 --> 00:07:45.680]  像基督藉著父的榮耀從死裡復活一樣
[00:07:45.680 --> 00:07:50.680]  我們若在他死的形狀上與他聯合
[00:07:50.680 --> 00:07:55.680]  也要在他復活的形狀上與他聯合
[00:07:55.680 --> 00:08:00.680]  因為知道我們的救人和他同釘十字架
[00:08:00.680 --> 00:08:02.680]  使罪身滅絕
[00:08:02.680 --> 00:08:05.680]  叫我們不再作罪的勞瀑
[00:08:05.680 --> 00:08:09.680]  因為已死的人是脫離了罪
[00:08:09.680 --> 00:08:16.680]  保羅在這裡說我們知道我們的救人和他同釘十字架
[00:08:16.680 --> 00:08:21.680]  六章一節,保羅問我們活在恩典之下的基督徒
[00:08:21.680 --> 00:08:25.680]  是否可以繼續犯罪,以至到恩典顯多呢?
[00:08:25.680 --> 00:08:31.680]  保羅這樣問其實是連接著上一章第五章二十節
[00:08:31.680 --> 00:08:36.680]  那裡他講過,律法本是外添的,叫過犯顯多
[00:08:36.680 --> 00:08:40.680]  只是罪在哪裡顯多呢?恩典就更顯多了
[00:08:40.680 --> 00:08:46.680]  如果邏輯是人犯更多的罪,上帝就付出更多的恩典
[00:08:46.680 --> 00:08:52.680]  罪就有好處了,因為會令上帝的恩典更多
[00:08:52.680 --> 00:08:56.680]  這裡的邏輯很明顯是有問題的
[00:08:56.680 --> 00:09:00.680]  所以保羅第二節就馬上拆解這個疑問
[00:09:00.680 --> 00:09:03.680]  他說斷乎不可,當然不是
[00:09:03.680 --> 00:09:09.680]  我們在罪上死了的人,怎麼可能仍然在罪當中活著呢?
[00:09:09.680 --> 00:09:16.680]  所以當人歸入基督的死,就脫離了罪和死亡的權力範圍
[00:09:16.680 --> 00:09:21.680]  耶穌基督的死,讓他名下的人都從罪當中釋放
[00:09:21.680 --> 00:09:28.680]  所以我們的救人釘十字架之後,我們就不能夠再犯罪了
[00:09:28.680 --> 00:09:32.680]  保羅接著就說,第三節開始
[00:09:32.680 --> 00:09:40.680]  「豈不知我們這些受浸歸入基督耶穌的人,是受浸歸入他的死嗎?」
[00:09:40.680 --> 00:09:47.680]  保羅提醒我們,我們是同基督、同死、同埋葬、同復活
[00:09:47.680 --> 00:09:51.680]  如果你已經信了耶穌,口裡承認,心裡相信
[00:09:51.680 --> 00:09:56.680]  其實你已經是基督徒,但之後你會經過浸禮
[00:09:56.680 --> 00:10:00.680]  浸禮是基督教信仰裡面一個很重要的禮儀
[00:10:00.680 --> 00:10:03.680]  因為浸禮是我們用我們的行動
[00:10:03.680 --> 00:10:08.680]  用一個象徵的行動,公開地告訴所有人
[00:10:08.680 --> 00:10:13.680]  我們是同基督、同死、同埋葬、同復活
[00:10:13.680 --> 00:10:16.680]  所以誰釘十字架呢?
[00:10:16.680 --> 00:10:20.680]  你都已經同基督、同死、同釘十字架
[00:10:20.680 --> 00:10:25.680]  就好像保羅在《皆太書》那裡,他更加直接地說
[00:10:25.680 --> 00:10:29.680]  我已經與基督同釘十字架
[00:10:29.680 --> 00:10:34.680]  你的舊我,都是釘了十字架,死了
[00:10:34.680 --> 00:10:37.680]  在三至四節那裡,保羅說
[00:10:37.680 --> 00:10:42.680]  我們不單止受浸歸入基督的死,和他同埋葬
[00:10:42.680 --> 00:10:46.680]  還要我們一舉一動有新生的樣式
[00:10:46.680 --> 00:10:48.680]  所以不單止釘了十字架
[00:10:48.680 --> 00:10:51.680]  更加我們要更新我們的生命
[00:10:51.680 --> 00:10:55.680]  我們靠著神,好像復活一樣有新生的樣式
[00:10:55.680 --> 00:10:58.680]  不單止叫基督徒這麼簡單
[00:10:58.680 --> 00:11:02.680]  話說有個人出門旅行
[00:11:02.680 --> 00:11:06.680]  他在當地需要找一間乾洗的店舖
[00:11:06.680 --> 00:11:09.680]  還要可以很快就洗好
[00:11:09.680 --> 00:11:13.680]  因為他一會兒就要飛去第二個城市
[00:11:13.680 --> 00:11:16.680]  於是他就去到附近的市集那裡
[00:11:16.680 --> 00:11:19.680]  他見到有一間很小的洗衣店
[00:11:19.680 --> 00:11:21.680]  門口就寫著
[00:11:21.680 --> 00:11:23.680]  "One Hour Dry Cleaning"
[00:11:23.680 --> 00:11:25.680]  一小時的乾洗店
[00:11:25.680 --> 00:11:27.680]  他就很高興
[00:11:27.680 --> 00:11:29.680]  他就走進去跟店員說
[00:11:29.680 --> 00:11:32.680]  我想要一個小時之後就拿了這件衣服
[00:11:32.680 --> 00:11:36.680]  店員說,這件衣服禮拜四才洗好
[00:11:36.680 --> 00:11:40.680]  咦,我以為一個小時有得拿
[00:11:40.680 --> 00:11:43.680]  店員說,哦,不是啊
[00:11:43.680 --> 00:11:46.680]  那個是我們的店舖名字
[00:11:46.680 --> 00:11:49.680]  弟兄姊妹
[00:11:49.680 --> 00:11:53.680]  如果我們信了主,受了針
[00:11:53.680 --> 00:11:55.680]  但是生命仍然沒有改變
[00:11:55.680 --> 00:11:59.680]  其實就好像掛了一個招牌出來
[00:11:59.680 --> 00:12:02.680]  基督徒就是這樣
[00:12:02.680 --> 00:12:04.680]  保羅說我們的舊我
[00:12:04.680 --> 00:12:06.680]  屬於世界的我
[00:12:06.680 --> 00:12:08.680]  從亞當而來的那個我
[00:12:08.680 --> 00:12:10.680]  是要死去的
[00:12:10.680 --> 00:12:13.680]  也就是說信徒跟世俗的社會
[00:12:13.680 --> 00:12:17.680]  它提供一切的誘惑都要斷絕關係
[00:12:17.680 --> 00:12:20.680]  而且我們馬上就經歷這種死
[00:12:20.680 --> 00:12:22.680]  就是現在此時此地
[00:12:22.680 --> 00:12:26.680]  所有我們依靠世界上給我們的東西
[00:12:26.680 --> 00:12:29.680]  都要成為過去
[00:12:29.680 --> 00:12:30.680]  弟兄姊妹
[00:12:30.680 --> 00:12:34.680]  你有什麼習慣、喜好、慾望
[00:12:34.680 --> 00:12:37.680]  你覺得捉住了很安全的東西
[00:12:37.680 --> 00:12:39.680]  是揮之不去
[00:12:39.680 --> 00:12:42.680]  讓你的舊我還沒死得透的呢?
[00:12:42.680 --> 00:12:46.680]  當你面對不同政見的人
[00:12:46.680 --> 00:12:49.680]  我們有一個簡單的反應
[00:12:49.680 --> 00:12:50.680]  我們會抗拒
[00:12:50.680 --> 00:12:51.680]  我們會反駁
[00:12:51.680 --> 00:12:53.680]  甚至我們的感受就會出來
[00:12:53.680 --> 00:12:55.680]  人人都會的
[00:12:55.680 --> 00:12:57.680]  基督徒有什麼不同呢?
[00:12:57.680 --> 00:12:59.680]  你有什麼不同呢?
[00:12:59.680 --> 00:13:02.680]  你有沒有主耶穌給你的愛
[00:13:02.680 --> 00:13:04.680]  另外一個層面
[00:13:04.680 --> 00:13:07.680]  來學習從不同的角度
[00:13:07.680 --> 00:13:09.680]  去看我們眼前的處境
[00:13:09.680 --> 00:13:11.680]  我們有沒有這份愛去聆聽
[00:13:11.680 --> 00:13:14.680]  和明白其他人的看法呢?
[00:13:14.680 --> 00:13:17.680]  還是其實我們好像所有人一樣
[00:13:17.680 --> 00:13:19.680]  三言兩語就可以翻臉
[00:13:19.680 --> 00:13:21.680]  我們都不會溝通呢?
[00:13:21.680 --> 00:13:23.680]  耶穌來到世界
[00:13:23.680 --> 00:13:25.680]  給了我們一個很特別的榜樣
[00:13:25.680 --> 00:13:28.680]  祂就是去愛那些拒絕祂
[00:13:28.680 --> 00:13:32.680]  甚至最終將祂釘在十字架上的人
[00:13:32.680 --> 00:13:34.680]  這些人包括你和我
[00:13:34.680 --> 00:13:37.680]  其實我們都是不可愛的罪人
[00:13:37.680 --> 00:13:38.680]  我年輕的時候
[00:13:38.680 --> 00:13:41.680]  我很喜歡一句經文
[00:13:41.680 --> 00:13:42.680]  一句金句
[00:13:42.680 --> 00:13:45.680]  記載在希伯來書十二章三節
[00:13:45.680 --> 00:13:49.680]  那忍受罪人這樣頂撞迫
[00:13:49.680 --> 00:13:53.680]  你們要思想免得疲倦灰心
[00:13:53.680 --> 00:13:54.680]  很多時候
[00:13:54.680 --> 00:13:56.680]  我們的心裡面
[00:13:56.680 --> 00:13:58.680]  我們的心力都有限
[00:13:58.680 --> 00:14:00.680]  面對一些困難
[00:14:00.680 --> 00:14:03.680]  一些不知道怎樣去找出路的處境
[00:14:03.680 --> 00:14:05.680]  我們心裡面都會覺得累
[00:14:05.680 --> 00:14:08.680]  但我們都會盡量去學習
[00:14:08.680 --> 00:14:10.680]  靠著耶穌的大愛
[00:14:10.680 --> 00:14:14.680]  去擁抱我們上帝兒女的生命情操
[00:14:14.680 --> 00:14:17.680]  來和不同的人相處
[00:14:17.680 --> 00:14:19.680]  可能你身邊的人
[00:14:19.680 --> 00:14:20.680]  令到你很不舒服
[00:14:20.680 --> 00:14:23.680]  可能他們就是你小組的組員
[00:14:23.680 --> 00:14:25.680]  甚至是你家人
[00:14:25.680 --> 00:14:28.680]  你怎樣在這個環境當中
[00:14:28.680 --> 00:14:30.680]  在困難紛亂的日子
[00:14:30.680 --> 00:14:34.680]  和其他人對話相處呢?
[00:14:34.680 --> 00:14:36.680]  求主幫助我們
[00:14:36.680 --> 00:14:39.680]  我們需要持守和學習
[00:14:39.680 --> 00:14:43.680]  去彰顯上帝兒女的生命
[00:14:43.680 --> 00:14:45.680]  你去救我
[00:14:45.680 --> 00:14:49.680]  有沒有和基督同釘十字架呢?
[00:14:49.680 --> 00:14:51.680]  我們接著就看下去
[00:14:51.680 --> 00:14:53.680]  第八節開始
[00:14:53.680 --> 00:14:54.680]  保羅說
[00:14:54.680 --> 00:14:56.680]  我們若是與基督同死
[00:14:56.680 --> 00:14:59.680]  就信必與他同活
[00:14:59.680 --> 00:15:02.680]  因為知道基督既從死裡復活
[00:15:02.680 --> 00:15:03.680]  就不再死
[00:15:03.680 --> 00:15:06.680]  死也不再作他的主了
[00:15:06.680 --> 00:15:08.680]  他死是向罪死了
[00:15:08.680 --> 00:15:09.680]  只有一次
[00:15:09.680 --> 00:15:12.680]  他活是向神活著
[00:15:12.680 --> 00:15:16.680]  這樣你們向罪也當看自己是死的
[00:15:16.680 --> 00:15:19.680]  向神在基督耶穌裡
[00:15:19.680 --> 00:15:22.680]  卻當看自己是活的
[00:15:22.680 --> 00:15:24.680]  第八節起就說到我們今天
[00:15:24.680 --> 00:15:27.680]  是活在一種張力當中
[00:15:27.680 --> 00:15:29.680]  我們既是向罪死
[00:15:29.680 --> 00:15:30.680]  向神活
[00:15:30.680 --> 00:15:32.680]  但是我們仍然未完全
[00:15:32.680 --> 00:15:34.680]  我們仍然活在世上
[00:15:34.680 --> 00:15:36.680]  是這個世界裡的一份子
[00:15:36.680 --> 00:15:38.680]  由信主的一刻開始
[00:15:38.680 --> 00:15:42.680]  我們就在基督的死和復活之下
[00:15:42.680 --> 00:15:44.680]  這是一個歷史事實
[00:15:44.680 --> 00:15:48.680]  這個事實就扭轉我們生命的關鍵
[00:15:48.680 --> 00:15:52.680]  成為我們今天生活的原則的基礎
[00:15:52.680 --> 00:15:55.680]  所以保羅說了這段話之後
[00:15:55.680 --> 00:15:58.680]  他在第十二節開始
[00:15:58.680 --> 00:16:02.680]  就轉向一些道德倫理的生活的講論
[00:16:28.680 --> 00:16:29.680]  在律法之下
[00:16:29.680 --> 00:16:31.680]  在因典之下
[00:16:31.680 --> 00:16:33.680]  在這裡保羅說
[00:16:33.680 --> 00:16:36.680]  我們要將自己的身體都獻給主
[00:16:36.680 --> 00:16:38.680]  主是我們的一切
[00:16:38.680 --> 00:16:42.680]  這裡出現我想問的第二個問題
[00:16:42.680 --> 00:16:45.680]  誰在作王
[00:16:45.680 --> 00:16:48.680]  留意這個問題是一個進行式
[00:16:48.680 --> 00:16:51.680]  如果我問誰是你的王
[00:16:51.680 --> 00:16:53.680]  你會回答
[00:16:53.680 --> 00:16:55.680]  當然是耶穌基督
[00:16:55.680 --> 00:16:58.680]  但是誰在作王
[00:16:58.680 --> 00:17:02.680]  耶穌基督是不是正正就是持續地
[00:17:02.680 --> 00:17:03.680]  在你的生命
[00:17:03.680 --> 00:17:06.680]  在你的身上作主作王
[00:17:06.680 --> 00:17:09.680]  就是當你面對眼前的困難
[00:17:09.680 --> 00:17:10.680]  社會的問題
[00:17:10.680 --> 00:17:12.680]  解決不了的難題
[00:17:12.680 --> 00:17:16.680]  耶穌基督是不是仍然在你思想行為上
[00:17:16.680 --> 00:17:18.680]  在作王
[00:17:18.680 --> 00:17:21.680]  還是其實我們很有自己的想法
[00:17:21.680 --> 00:17:23.680]  我們已經幫神決定了
[00:17:23.680 --> 00:17:26.680]  要怎麼看要怎麼做
[00:17:26.680 --> 00:17:28.680]  現時香港社會的情況
[00:17:28.680 --> 00:17:29.680]  是不斷變化
[00:17:29.680 --> 00:17:31.680]  增減難分
[00:17:31.680 --> 00:17:34.680]  所以無論你的政見是什麼
[00:17:34.680 --> 00:17:39.680]  我覺得你起碼都應該讓作為基督徒的你
[00:17:39.680 --> 00:17:41.680]  是更加謙卑
[00:17:41.680 --> 00:17:43.680]  我們是更加察覺到
[00:17:43.680 --> 00:17:44.680]  只有上帝
[00:17:44.680 --> 00:17:47.680]  他在歷史裡面去掌王權
[00:17:47.680 --> 00:17:50.680]  我們沒有一個人的想法是絕對正確的
[00:17:50.680 --> 00:17:53.680]  我不知道你會不會期望有些領袖
[00:17:53.680 --> 00:17:55.680]  甚至有些牧者
[00:17:55.680 --> 00:17:58.680]  可以講中你心裡面的想法
[00:17:58.680 --> 00:18:01.680]  又或者講一些令你舒服一點
[00:18:01.680 --> 00:18:03.680]  做你想做的事
[00:18:03.680 --> 00:18:04.680]  他做的事
[00:18:04.680 --> 00:18:05.680]  甚至為你發聲
[00:18:05.680 --> 00:18:07.680]  給到你答案
[00:18:07.680 --> 00:18:08.680]  如果我們想真一點
[00:18:08.680 --> 00:18:09.680]  我們都知道
[00:18:09.680 --> 00:18:12.680]  這些都不是合理的期望
[00:18:12.680 --> 00:18:15.680]  其實我們都是一起
[00:18:15.680 --> 00:18:17.680]  去到上帝的面前
[00:18:17.680 --> 00:18:18.680]  等候祂的工作
[00:18:18.680 --> 00:18:20.680]  我相信只有創造主
[00:18:20.680 --> 00:18:22.680]  有這個歷史的答案
[00:18:22.680 --> 00:18:24.680]  我們需要做的是
[00:18:24.680 --> 00:18:27.680]  禱告和洞察上帝給你
[00:18:27.680 --> 00:18:29.680]  在你的位置上
[00:18:29.680 --> 00:18:31.680]  你怎樣去選擇
[00:18:31.680 --> 00:18:32.680]  和怎樣去行動
[00:18:32.680 --> 00:18:35.680]  在最艱難的日子裡面
[00:18:35.680 --> 00:18:39.680]  堅守著耶穌基督是你生命之主
[00:18:39.680 --> 00:18:42.680]  這個特質和盼望
[00:18:42.680 --> 00:18:43.680]  保羅提醒我們
[00:18:43.680 --> 00:18:45.680]  要向罪死
[00:18:45.680 --> 00:18:46.680]  向神活
[00:18:46.680 --> 00:18:48.680]  上帝要在我們生命上
[00:18:48.680 --> 00:18:50.680]  持續作王
[00:18:50.680 --> 00:18:51.680]  無論是什麼時候
[00:18:51.680 --> 00:18:53.680]  無論是什麼事
[00:18:53.680 --> 00:18:54.680]  未明白
[00:18:54.680 --> 00:18:56.680]  或者看不到出路的時候
[00:18:56.680 --> 00:18:59.680]  我們都相信上帝正在作王
[00:18:59.680 --> 00:19:02.680]  所以我們禱告等候
[00:19:02.680 --> 00:19:05.680]  見證上帝的旨意成就
[00:19:05.680 --> 00:19:07.680]  誰釘十架
[00:19:07.680 --> 00:19:08.680]  誰在作王
[00:19:08.680 --> 00:19:10.680]  還有第三個問題
[00:19:10.680 --> 00:19:12.680]  誰的路薄
[00:19:12.680 --> 00:19:14.680]  在第十五節
[00:19:14.680 --> 00:19:16.680]  保羅就回到第一節
[00:19:16.680 --> 00:19:18.680]  問的問題和答案
[00:19:18.680 --> 00:19:20.680]  那裡他說
[00:19:20.680 --> 00:19:21.680]  那又怎樣呢
[00:19:21.680 --> 00:19:22.680]  我們在恩典之下
[00:19:22.680 --> 00:19:23.680]  不在律法之下
[00:19:23.680 --> 00:19:25.680]  就可以犯罪嗎
[00:19:25.680 --> 00:19:27.680]  斷乎不可
[00:19:27.680 --> 00:19:29.680]  然後他用了一個比喻
[00:19:29.680 --> 00:19:31.680]  或者一個意象
[00:19:31.680 --> 00:19:33.680]  就是他用了第六節已經提及的
[00:19:33.680 --> 00:19:36.680]  一個路薄的觀念
[00:19:36.680 --> 00:19:41.680]  來解說我們眼前的選擇
[00:19:41.680 --> 00:19:43.680]  我們一起來讀最後這個部分
[00:19:43.680 --> 00:19:45.680]  十六節到二十三節
[00:19:45.680 --> 00:19:48.680]  讀的過程你可以留意
[00:19:48.680 --> 00:19:52.680]  保羅用了很多次路薄這個字眼
[00:19:52.680 --> 00:19:54.680]  第十六節開始
[00:19:54.680 --> 00:19:58.680]  豈不曉得你們獻上自己作路薄
[00:19:58.680 --> 00:20:00.680]  信從誰
[00:20:00.680 --> 00:20:02.680]  就作誰的路薄嗎
[00:20:02.680 --> 00:20:04.680]  或作罪的路薄
[00:20:04.680 --> 00:20:06.680]  以致於死
[00:20:06.680 --> 00:20:08.680]  或作信命的路薄
[00:20:08.680 --> 00:20:10.680]  以致成異
[00:20:10.680 --> 00:20:11.680]  感謝神
[00:20:11.680 --> 00:20:15.680]  因為你們從前雖然作罪的路薄
[00:20:15.680 --> 00:20:18.680]  現今卻從心裡信服了
[00:20:18.680 --> 00:20:21.680]  所傳給你們道理的模範
[00:20:21.680 --> 00:20:25.680]  既從罪裡得了釋放
[00:20:25.680 --> 00:20:27.680]  就作了已的路薄
[00:20:27.680 --> 00:20:30.680]  我因你們肉體的軟弱
[00:20:30.680 --> 00:20:33.680]  就照人的常話對你們說
[00:20:33.680 --> 00:20:38.680]  你們從前怎樣將肢體獻給不潔不法
[00:20:38.680 --> 00:20:39.680]  作路薄
[00:20:39.680 --> 00:20:41.680]  以致於不法
[00:20:41.680 --> 00:20:46.680]  現今也要照樣將肢體獻給已作路薄
[00:20:46.680 --> 00:20:48.680]  以致於成性
[00:20:48.680 --> 00:20:52.680]  因為你們作罪之路薄的時候
[00:20:52.680 --> 00:20:55.680]  就不被易約束了
[00:20:55.680 --> 00:20:59.680]  你們現今所看為羞恥的事
[00:20:59.680 --> 00:21:01.680]  當日有什麼果子呢
[00:21:01.680 --> 00:21:05.680]  那些事的結局就是死
[00:21:05.680 --> 00:21:10.680]  但現今你們既從罪裡得了釋放
[00:21:10.680 --> 00:21:12.680]  作了神的路薄
[00:21:12.680 --> 00:21:14.680]  就有成性的果子
[00:21:14.680 --> 00:21:17.680]  那結局就是永生
[00:21:17.680 --> 00:21:20.680]  因為罪的功架乃是死
[00:21:20.680 --> 00:21:22.680]  唯有神的恩賜
[00:21:22.680 --> 00:21:25.680]  在我們的主基督耶穌裡
[00:21:25.680 --> 00:21:27.680]  乃是永生
[00:21:27.680 --> 00:21:35.680]  弟兄姊妹你們家裡有沒有傭人姐姐呢
[00:21:35.680 --> 00:21:37.680]  大概你都沒有想像過
[00:21:37.680 --> 00:21:40.680]  你會和她交換位置
[00:21:40.680 --> 00:21:44.680]  路薄比傭人姐姐更加絕對
[00:21:44.680 --> 00:21:46.680]  因為路薄不是打份工
[00:21:46.680 --> 00:21:48.680]  她是屬於她的主人
[00:21:48.680 --> 00:21:51.680]  保羅就用了一個這樣的比喻
[00:21:51.680 --> 00:21:53.680]  是當時奴隸社會裡
[00:21:53.680 --> 00:21:55.680]  人們很明白的比喻
[00:21:55.680 --> 00:21:59.680]  他就說你都是路薄的身份
[00:21:59.680 --> 00:22:03.680]  甚至可能停留在罪的路薄這個境況
[00:22:03.680 --> 00:22:05.680]  而自己都不察覺到
[00:22:05.680 --> 00:22:08.680]  保羅提出了兩個選擇
[00:22:08.680 --> 00:22:11.680]  就是罪的路薄和義的路薄
[00:22:11.680 --> 00:22:15.680]  我們究竟是跟著罪去死亡
[00:22:15.680 --> 00:22:18.680]  還是順服上帝做義的路薄呢
[00:22:18.680 --> 00:22:20.680]  保羅這樣說
[00:22:20.680 --> 00:22:23.680]  他沒有提供第三個選擇
[00:22:23.680 --> 00:22:25.680]  因為人如果不順服上帝
[00:22:25.680 --> 00:22:27.680]  就會活在罪中
