
[00:00:00.000 --> 00:00:02.000]  此前我們先有一個祈禱
[00:04:03.100 --> 00:04:03.900]  他就說
[00:04:03.900 --> 00:04:06.800]  當一個人只要相信主耶穌基督
[00:04:06.800 --> 00:04:09.200]  這個人從前所犯的罪
[00:04:09.200 --> 00:04:12.400]  都可以像粉筆似的抹掉
[00:04:12.400 --> 00:04:13.600]  「因著順」
[00:04:13.600 --> 00:04:18.300]  一個罪人就可以在上帝的面前稱義了
[00:04:18.300 --> 00:04:19.400]  「因著順」
[00:04:19.400 --> 00:04:23.000]  一個人就可以得到永生了
[00:04:23.000 --> 00:04:26.900]  基督的救恩就好像塗改液
[00:04:26.900 --> 00:04:31.100]  被祂的補血所塗抹的罪
[00:04:31.100 --> 00:04:33.200]  都不會再有痕跡
[00:04:33.200 --> 00:04:37.100]  這是上帝對世人一個極大的恩典
[00:04:37.100 --> 00:04:40.700]  也是世人得以拯救的一個途徑
[00:04:40.700 --> 00:04:41.900]  不過
[00:04:41.900 --> 00:04:43.100]  我們會不會就是
[00:04:43.100 --> 00:04:45.900]  拿著這個「因順稱義」
[00:04:45.900 --> 00:04:49.700]  而慢慢對罪掉以輕心呢?
[00:04:49.700 --> 00:04:50.600]  因此
[00:04:50.600 --> 00:04:52.500]  我們放縱了自己
[00:04:52.500 --> 00:04:57.300]  而對「因順稱義」這個恩典糟蹋了
[00:04:57.300 --> 00:04:59.600]  盼望今天我們藉著羅馬書
[00:04:59.600 --> 00:05:02.000]  五章一至五節
[00:05:02.000 --> 00:05:05.000]  再次對我們帶來一些提醒
[00:05:05.000 --> 00:05:09.900]  不如我們再次讀一次這幾節經文
[00:05:09.900 --> 00:05:11.700]  雖然剛才阿企幫我們讀過一次
[00:05:11.700 --> 00:05:14.900]  但是讓我們再次讀出這一節經文
[00:05:14.900 --> 00:05:21.000]  羅馬書五章一至五節
[00:05:21.000 --> 00:05:22.600]  好,預備好,我們一起讀
[00:05:22.600 --> 00:05:25.500]  「所以,我的「因順稱義」
[00:05:25.500 --> 00:05:28.100]  就藉著我們的主耶穌基督
[00:05:28.100 --> 00:05:30.300]  得以與上帝和好
[00:05:30.300 --> 00:05:31.900]  我們又藉著祂
[00:05:31.900 --> 00:05:36.600]  因順得以進入現在所站立的這恩典中
[00:05:36.600 --> 00:05:40.300]  並且歡歡喜喜盼望上帝的榮耀
[00:05:40.300 --> 00:05:41.700]  不但如此
[00:05:41.700 --> 00:05:45.400]  就是在患難中也要歡歡喜喜的
[00:05:45.400 --> 00:05:48.100]  因為知道患難新忍耐
[00:05:48.100 --> 00:05:49.600]  忍耐新老練
[00:05:49.600 --> 00:05:51.300]  老練新盼望
[00:05:51.300 --> 00:05:53.200]  盼望不至於落空
[00:05:53.200 --> 00:05:54.700]  因為上帝的愛
[00:05:54.700 --> 00:05:57.200]  已藉著所賜給我們的聖靈
[00:05:57.200 --> 00:05:59.400]  囂貫在我們心裡」
[00:05:59.400 --> 00:06:03.000]  弟兄姊妹請你保持著聖經的打開
[00:06:03.000 --> 00:06:07.100]  因為接下來我們會翻查一些聖經
[00:06:07.100 --> 00:06:09.100]  剛才我們看到第一節
[00:06:09.100 --> 00:06:12.000]  一開始寫著「所以」
[00:06:12.000 --> 00:06:13.700]  「所以」這個字意味著
[00:06:13.700 --> 00:06:15.900]  其實在第五章這幾節
[00:06:15.900 --> 00:06:18.900]  之前的第三第四章
[00:06:18.900 --> 00:06:23.300]  有些內容與這段經文是很有關聯的
[00:06:23.300 --> 00:06:27.900]  大家現在輕輕揭開前一頁
[00:06:27.900 --> 00:06:32.700]  你看看第三章第二十一節的大標題
[00:06:32.700 --> 00:06:36.600]  其實它是說「因順稱義」
[00:06:36.600 --> 00:06:41.600]  所以羅馬書不單止在第五章說「因順稱義」
[00:06:41.600 --> 00:06:46.200]  第三章開始已經在說「因順稱義」這個課題
[00:06:46.200 --> 00:06:50.800]  其實保羅為什麼要澄清這個問題呢?
[00:06:50.800 --> 00:06:52.100]  首先我們要知道
[00:06:52.100 --> 00:06:56.200]  羅馬書是當時保羅寫給羅馬教會的信徒
[00:06:56.200 --> 00:06:58.600]  傳閱的一封信
[00:06:58.600 --> 00:07:02.200]  羅馬教會裡面分為兩類的基督徒
[00:07:02.200 --> 00:07:04.800]  分別是猶太裔的基督徒
[00:07:04.800 --> 00:07:07.100]  和非猶太裔的基督徒
[00:07:07.100 --> 00:07:10.100]  即是所說的外邦人的基督徒
[00:07:10.100 --> 00:07:12.600]  而當時這兩類的基督徒
[00:07:12.600 --> 00:07:16.600]  其實在一些觀念上是有一些分歧的
[00:07:16.600 --> 00:07:18.600]  猶太人的基督徒
[00:07:18.600 --> 00:07:20.500]  應該說是猶太人
[00:07:20.500 --> 00:07:22.800]  他們認為他們本身
[00:07:22.800 --> 00:07:26.100]  已經是被上帝所揀選的民族
[00:07:26.100 --> 00:07:29.500]  他們一出生就已經是上帝所揀選
[00:07:29.500 --> 00:07:31.800]  能夠獲得拯救的民族
[00:07:31.800 --> 00:07:34.800]  所以猶太人一出生
[00:07:34.800 --> 00:07:37.600]  就已經是合乎上帝的心意
[00:07:37.600 --> 00:07:42.500]  所以他們擁有在罪裡面的豁免權
[00:07:42.500 --> 00:07:44.900]  所以凡有關罪的事情
[00:07:44.900 --> 00:07:46.800]  其實是屬於外邦人的
[00:07:46.800 --> 00:07:48.700]  是不屬於猶太人的
[00:07:48.700 --> 00:07:49.800]  不過我們經常覺得
[00:07:49.800 --> 00:07:52.700]  為什麼猶太人好像經常說
[00:07:52.700 --> 00:07:55.900]  他們是走律法去清義
[00:07:55.900 --> 00:07:59.500]  其實猶太人是為了遵行
[00:07:59.500 --> 00:08:02.700]  他們遵行律法是為了確保
[00:08:02.700 --> 00:08:06.300]  和證明他們就是屬於這一群
[00:08:06.300 --> 00:08:10.500]  特別被上帝揀選的選民身份
[00:08:10.500 --> 00:08:12.500]  而猶太人的基督徒
[00:08:12.500 --> 00:08:15.500]  他們也是對這個民族
[00:08:15.500 --> 00:08:18.000]  有這個優越感
[00:08:18.000 --> 00:08:21.400]  所以他們繼續都是以行律法
[00:08:21.400 --> 00:08:25.100]  去凸顯自己這個選民的獨有身份
[00:08:25.100 --> 00:08:28.500]  甚至他們更加要外邦的基督徒
[00:08:28.500 --> 00:08:30.700]  同樣要遵守這些律法
[00:08:30.700 --> 00:08:33.100]  包括行國禮等等
[00:08:33.100 --> 00:08:37.500]  去歸入在這個被揀選的行列裡面
[00:08:37.500 --> 00:08:40.100]  外邦的信徒當然認為
[00:08:40.100 --> 00:08:42.700]  這些律法是上帝頒佈給你的
[00:08:42.700 --> 00:08:44.300]  是你們才遵守的
[00:08:44.300 --> 00:08:46.300]  其實我們不用遵守的
[00:08:46.300 --> 00:08:47.700]  並且他們會想
[00:08:47.700 --> 00:08:50.600]  其實我們這一代的外邦信徒
[00:08:50.600 --> 00:08:53.300]  是應該取締你們這些所謂
[00:08:53.300 --> 00:08:57.200]  被揀選的選民
[00:08:57.200 --> 00:09:00.400]  所以在猶太裔的基督徒
[00:09:00.400 --> 00:09:03.300]  和外邦人的基督徒裡面
[00:09:03.300 --> 00:09:07.700]  他們就有很多的這些紛爭
[00:09:07.700 --> 00:09:11.800]  保羅就是為了這些事情
[00:09:11.800 --> 00:09:15.400]  去澄清在信仰裡面的一些信念
[00:09:15.400 --> 00:09:17.200]  保羅在第四章裡面
[00:09:17.200 --> 00:09:20.000]  就用猶太人的祖先阿伯拉罕
[00:09:20.000 --> 00:09:21.400]  告訴猶太人
[00:09:21.400 --> 00:09:22.800]  就算是阿伯拉罕
[00:09:22.800 --> 00:09:25.700]  其實他是在沒有律法
[00:09:25.700 --> 00:09:30.100]  和未受割禮的這些命令之前
[00:09:30.100 --> 00:09:33.200]  上帝是因為他信靠上帝
[00:09:33.200 --> 00:09:36.100]  而稱阿伯拉罕為二人的
[00:09:36.100 --> 00:09:39.000]  所以如果你看回之前
[00:09:39.000 --> 00:09:40.300]  保羅他就說
[00:09:40.300 --> 00:09:42.600]  所以阿伯拉罕
[00:09:42.600 --> 00:09:46.500]  他也是猶太人的祖宗
[00:09:46.500 --> 00:09:50.200]  阿伯拉罕他不是因為自己是不是選民
[00:09:50.200 --> 00:09:52.700]  而是因為他信服上帝
[00:09:52.700 --> 00:09:55.600]  信靠上帝所賜下的應許
[00:09:55.600 --> 00:09:59.200]  所以被上帝稱為二人
[00:09:59.200 --> 00:10:03.600]  所以猶太人既沒有罪的豁免權
[00:10:03.600 --> 00:10:05.600]  而猶太人的基督徒
[00:10:05.600 --> 00:10:07.600]  和愛邦人的基督徒
[00:10:07.600 --> 00:10:11.200]  都是必須基於在信裡面
[00:10:11.200 --> 00:10:14.400]  才可以獲得稱義的
[00:10:14.400 --> 00:10:18.900]  而愛邦人也不可以取締任何人
[00:10:18.900 --> 00:10:21.300]  因為無論是猶太人也好
[00:10:21.300 --> 00:10:22.500]  愛邦人也好
[00:10:22.500 --> 00:10:25.900]  他們同樣都在同一個因典之下
[00:10:25.900 --> 00:10:28.400]  保羅就是用這些東西
[00:10:28.400 --> 00:10:32.200]  去將他們的信仰裡面所混淆的東西
[00:10:32.200 --> 00:10:33.800]  扭正
[00:10:33.800 --> 00:10:35.800]  所以我們看回
[00:10:35.800 --> 00:10:40.100]  經文第四章二十三節開始的時候
[00:10:40.100 --> 00:10:44.500]  保羅就不斷用「我們」
[00:10:44.500 --> 00:10:48.900]  去取代之前他用第三和第四章
[00:10:48.900 --> 00:10:52.800]  去稱呼猶太人的信徒和愛邦人的信徒
[00:10:52.800 --> 00:10:57.400]  由第四章二十三節開始說「我們」
[00:10:57.400 --> 00:10:59.500]  即是說無論猶太人也好
[00:10:59.500 --> 00:11:00.900]  愛邦人也好
[00:11:00.900 --> 00:11:03.800]  「我們」就是在上帝的因典之下
[00:11:03.800 --> 00:11:06.900]  所以在四章二十三節這樣說
[00:11:06.900 --> 00:11:12.100]  「算他為義」
[00:11:12.100 --> 00:11:14.600]  不好意思
[00:11:14.600 --> 00:11:18.400]  「算他為義」這句話不是單為他寫的
[00:11:18.400 --> 00:11:22.400]  也是為我們將來得算為義的人寫的
[00:11:22.400 --> 00:11:25.500]  就是為我們這些信上帝使
[00:11:25.500 --> 00:11:27.100]  我們的主耶穌
[00:11:27.100 --> 00:11:29.600]  從死人中復活的人寫的
[00:11:29.600 --> 00:11:31.100]  耶穌被出賣
[00:11:31.100 --> 00:11:33.200]  是為我們的過犯
[00:11:33.200 --> 00:11:34.100]  他復活
[00:11:34.100 --> 00:11:36.400]  是為我們稱義
[00:11:36.400 --> 00:11:39.700]  所以我們既因信稱義
[00:11:39.700 --> 00:11:42.600]  就藉著我們的主耶穌基督
[00:11:42.600 --> 00:11:45.900]  得以與上帝和好
[00:11:45.900 --> 00:11:49.900]  所以你看到保羅在這裡很大的轉折
[00:11:49.900 --> 00:11:53.100]  就是為了要讓猶太人的信徒
[00:11:53.100 --> 00:11:56.300]  基督徒和愛邦人的信徒
[00:11:56.300 --> 00:11:58.600]  知道「你」「我」
[00:11:58.600 --> 00:12:00.500]  無論是愛邦人也好
[00:12:00.500 --> 00:12:01.500]  猶太人也好
[00:12:01.500 --> 00:12:05.600]  我們是同一在上帝的因典之下
[00:12:05.600 --> 00:12:07.900]  所以去到今天的經文
[00:12:07.900 --> 00:12:12.200]  就是保羅對因信稱義的一個小小的總結
[00:12:12.200 --> 00:12:13.600]  第一節提到
[00:12:13.600 --> 00:12:17.500]  因信稱義就是藉著我們的主耶穌
[00:12:17.500 --> 00:12:20.300]  可以與上帝和好
[00:12:20.300 --> 00:12:21.300]  要和好
[00:12:21.300 --> 00:12:24.400]  是因為關係破裂過
[00:12:24.400 --> 00:12:30.000]  我們可以打開羅馬書一章十八節去看一看
[00:12:30.000 --> 00:12:37.000]  羅馬書一章十八節
[00:12:37.000 --> 00:12:38.200]  它這樣說
[00:12:38.200 --> 00:12:42.000]  原來上帝的憤怒從天上顯明
[00:12:42.000 --> 00:12:45.600]  在一切不潔不義的人身上
[00:12:45.600 --> 00:12:47.600]  就是那些行不義
[00:12:47.600 --> 00:12:49.900]  壓制真理的人
[00:12:49.900 --> 00:12:54.300]  上帝的憤怒是因為人不願意馴服上帝
[00:12:54.300 --> 00:12:57.000]  不堅持走在真理裡
[00:12:57.000 --> 00:12:59.700]  甚至離棄真理
[00:12:59.700 --> 00:13:01.200]  不過好消息的是
[00:13:01.200 --> 00:13:03.900]  人可以因信稱義
[00:13:03.900 --> 00:13:07.700]  就是回到我們第五章第一節這樣說
[00:13:07.700 --> 00:13:09.800]  人可以因信稱義
[00:13:09.800 --> 00:13:11.900]  免除上帝的憤怒
[00:13:11.900 --> 00:13:14.400]  與上帝和好
[00:13:14.400 --> 00:13:17.700]  而因信稱義所指的是什麼呢?
[00:13:17.700 --> 00:13:21.000]  就是我們可以藉著信心
[00:13:21.000 --> 00:13:23.800]  而獲得神的義
[00:13:23.800 --> 00:13:26.200]  所謂獲得神的義
[00:13:26.200 --> 00:13:28.700]  就是指義
[00:13:28.700 --> 00:13:33.500]  就是合乎上帝旨意的完全標準
[00:13:33.500 --> 00:13:36.000]  本應不屬於我們
[00:13:36.000 --> 00:13:42.000]  我用一個小小的道具去解釋
[00:13:42.000 --> 00:13:43.200]  這個是我們
[00:13:43.200 --> 00:13:46.300]  我們原本是不能夠
[00:13:46.300 --> 00:13:48.300]  靠自己的途徑
[00:13:48.300 --> 00:13:51.600]  可以達至合乎上帝的義
[00:13:51.600 --> 00:13:55.500]  即是合乎上帝旨意的完全標準
[00:13:55.500 --> 00:13:57.600]  但耶穌可以
[00:13:57.600 --> 00:14:00.100]  因為主耶穌祂是神
[00:14:00.100 --> 00:14:02.800]  並且祂徹底的馴服
[00:14:02.800 --> 00:14:05.300]  替代了人的叛逆
[00:14:05.300 --> 00:14:10.200]  實踐了上帝旨意的標準在人間
[00:14:10.200 --> 00:14:12.700]  所以人因著信耶穌
[00:14:12.700 --> 00:14:15.100]  就進入了上帝的
[00:14:15.100 --> 00:14:16.700]  耶穌的義裏面
[00:14:16.700 --> 00:14:20.400]  這個是耶穌
[00:14:20.400 --> 00:14:21.500]  就是說
[00:14:21.500 --> 00:14:26.900]  我們就進入了在耶穌的義裏面
[00:14:26.900 --> 00:14:31.300]  所以當我們去到上帝的審判台前面
[00:14:31.300 --> 00:14:35.400]  上帝所看到的是耶穌的義
[00:14:35.400 --> 00:14:38.600]  我們就可以被判為無罪
[00:14:38.600 --> 00:14:41.900]  所以這個義是因為主耶穌
[00:14:41.900 --> 00:14:46.400]  而我們能夠被判為義
[00:14:46.400 --> 00:14:47.900]  或者被判為無罪
[00:14:47.900 --> 00:14:50.600]  是因為我們在主耶穌裏面
[00:14:50.600 --> 00:14:54.300]  所以清義就是進入主耶穌裏面
[00:14:54.300 --> 00:14:56.200]  合乎上帝旨意
[00:14:56.200 --> 00:14:59.100]  在神的標準裏面
[00:14:59.100 --> 00:15:00.700]  也都因為這樣
[00:15:00.700 --> 00:15:04.700]  人本來因為犯罪而虧欠了神的榮耀
[00:15:04.700 --> 00:15:07.000]  現在因為主耶穌的緣故
[00:15:07.000 --> 00:15:08.500]  帶來了逆轉
[00:15:08.500 --> 00:15:11.600]  我們可以分享到上帝的榮耀
[00:15:11.600 --> 00:15:13.700]  正如經文所說
[00:15:13.700 --> 00:15:16.800]  而重點是我們是藉著主耶穌
[00:15:16.800 --> 00:15:20.200]  我們才可以進入這個恩典裏面
[00:15:20.200 --> 00:15:21.700]  所以我們的生命
[00:15:21.700 --> 00:15:25.200]  是必須與主耶穌連結
[00:15:25.200 --> 00:15:27.200]  而這個連結
[00:15:27.200 --> 00:15:34.700]  是連結了主耶穌馴服上帝的生命
[00:15:34.700 --> 00:15:36.800]  不過在主耶穌
[00:15:36.800 --> 00:15:39.600]  令到我們能夠一同享受
[00:15:39.600 --> 00:15:44.600]  在神的榮耀裏面的這個應許來臨之前
[00:15:44.600 --> 00:15:47.800]  我們仍然會遇到患難
[00:15:47.800 --> 00:15:49.500]  即是在經文裏面所說
[00:15:49.500 --> 00:15:54.000]  患難可能是不利於我們的那一面
[00:15:54.000 --> 00:15:57.800]  所以在通往這個盼望的恩典裏面
[00:15:57.800 --> 00:16:00.000]  這個途徑裏面的時候
[00:16:00.000 --> 00:16:04.000]  我們會遇到一些可能患難
[00:16:04.000 --> 00:16:07.000]  但是當我們一想到患難的時候
[00:16:07.000 --> 00:16:10.300]  我們可能會想到受人逼迫
[00:16:10.300 --> 00:16:11.900]  怎樣受人逼迫呢?
[00:16:11.900 --> 00:16:15.100]  就是當我們吃飯祈禱的時候
[00:16:15.100 --> 00:16:18.200]  被人夾了餸菜或者加料
[00:16:18.200 --> 00:16:21.300]  又或者我們做了少少錯事
[00:16:21.300 --> 00:16:24.500]  就被人說 哎呀 這些基督徒呀
[00:16:24.500 --> 00:16:27.000]  這類的事情
[00:16:27.000 --> 00:16:29.800]  的確剛才我所說的這些患難
[00:16:29.800 --> 00:16:32.000]  可能都不是那麼好受的
[00:16:32.000 --> 00:16:40.700]  但是相比我們在一個沒有誘惑
[00:16:40.700 --> 00:16:43.500]  將真假混淆的世代
[00:16:43.500 --> 00:16:48.100]  如果我們能夠分得清什麼是真理的話
[00:16:48.100 --> 00:16:51.100]  我們仍然能夠站立得住
[00:16:51.100 --> 00:16:53.300]  並且堅持所信
[00:16:53.300 --> 00:16:57.700]  其實剛才我所說的這些逼迫是簡單得多
[00:16:57.700 --> 00:17:01.300]  就是說如果你仍然在這個混亂的世代
[00:17:01.300 --> 00:17:03.100]  分得清真假
[00:17:03.100 --> 00:17:05.000]  分得清什麼是真理
[00:17:05.000 --> 00:17:07.600]  你仍然站立得穩
[00:17:07.600 --> 00:17:12.300]  那你就可以跨越這些一切的患難
[00:17:12.300 --> 00:17:15.300]  我們教目前幾天都談到
[00:17:15.300 --> 00:17:19.200]  以前基督教很受人尊重
[00:17:19.200 --> 00:17:22.200]  西教士可能做了一些很好的事情
[00:17:22.200 --> 00:17:27.500]  所以基督徒可以說是一個信譽的保證
[00:17:27.500 --> 00:17:30.500]  不過現在基督徒
[00:17:30.500 --> 00:17:35.400]  還是不是這個信心的品牌呢?
[00:17:35.400 --> 00:17:37.500]  其中的原因可能是
[00:17:37.500 --> 00:17:43.000]  有些人可能會打著基督教的牌子
[00:17:43.000 --> 00:17:45.100]  但是可能做一些
[00:17:45.100 --> 00:17:50.200]  別人也看出並不是在意義裡面的事情
[00:17:50.200 --> 00:17:55.200]  正如保羅在第三四章說猶太人
[00:17:55.200 --> 00:17:59.100]  他們看上去好像在遵守律法
[00:17:59.100 --> 00:18:02.900]  但是另一方面又同罪結盟
[00:18:02.900 --> 00:18:05.900]  為著利益去欺壓其他人
[00:18:05.900 --> 00:18:09.400]  做一些沒有合乎真理的事
[00:18:09.400 --> 00:18:13.700]  他們在他們的生活裡面把持不住真理
[00:18:13.700 --> 00:18:18.100]  因為他們把真理混淆了
[00:18:18.100 --> 00:18:23.800]  這件事令我想起一個小小的故事
[00:18:23.800 --> 00:18:25.300]  這個故事是這樣的
[00:18:25.300 --> 00:18:27.500]  據說達文西
[00:18:27.500 --> 00:18:29.900]  他畫了一幅很出名的畫
[00:18:29.900 --> 00:18:32.500]  《最後的晚餐》的時候
[00:18:32.500 --> 00:18:36.600]  曾經在米蘭大教堂
[00:18:36.600 --> 00:18:40.300]  找了一個年輕瀟灑
[00:18:40.300 --> 00:18:44.700]  唱詩班的男子
[00:18:44.700 --> 00:18:47.700]  他雙眼很有神
[00:18:47.700 --> 00:18:50.300]  樣子很溫柔
[00:18:50.300 --> 00:18:52.700]  達文西找了他
[00:18:52.700 --> 00:18:57.100]  成為了畫耶穌樣子的模特兒
[00:18:57.100 --> 00:18:59.100]  畫完耶穌之後
[00:18:59.100 --> 00:19:01.700]  這幅畫畫了好幾年
[00:19:01.700 --> 00:19:03.100]  都未完成
[00:19:03.100 --> 00:19:04.200]  有一天
[00:19:04.200 --> 00:19:09.400]  達文西經過一個貧民區的小酒吧門口
[00:19:09.400 --> 00:19:11.300]  有一個人站在那裡
[00:19:11.300 --> 00:19:15.000]  嘩 這個人的眼睛鬼鬼祟祟
[00:19:15.000 --> 00:19:18.400]  樣子好像偷鴨拐騙的樣子
[00:19:18.400 --> 00:19:21.200]  而他全身有酒味
[00:19:21.200 --> 00:19:22.700]  達文西一見到這個人
[00:19:22.700 --> 00:19:24.500]  嘩 馬上很開心
[00:19:24.500 --> 00:19:25.800]  因為他找到一個
[00:19:25.800 --> 00:19:29.700]  忠於合乎他心水的模特兒
[00:19:29.700 --> 00:19:31.700]  他很想這個人
[00:19:31.700 --> 00:19:35.100]  成為猶大樣子的模特兒
[00:19:35.100 --> 00:19:37.600]  所以他馬上跟這個人說
[00:19:37.600 --> 00:19:41.800]  「我給你錢 你去我的畫室做我的模特兒」
[00:19:41.800 --> 00:19:42.900]  很開心
[00:19:42.900 --> 00:19:43.900]  那個人又去
[00:19:43.900 --> 00:19:46.500]  因為給了他很多酬勞
[00:19:46.500 --> 00:19:49.300]  但當那個人擺好姿勢的時候
