
[00:00:00.000 --> 00:00:05.580]  我們說的「有心」和「有個心」是不同的
[00:01:44.000 --> 00:01:46.760]  屈膝都要跪下
[00:01:46.760 --> 00:01:49.600]  眾口都要宣迎
[00:01:49.600 --> 00:01:52.240]  耶穌基督是主
[00:01:52.240 --> 00:01:55.280]  歸榮耀給父神
[00:01:55.280 --> 00:01:57.280]  我們一起祈禱
[00:01:57.280 --> 00:02:00.960]  願聖靈在我們當中
[00:02:00.960 --> 00:02:02.520]  引領我們
[00:02:02.520 --> 00:02:04.040]  讓我們能夠
[00:02:04.040 --> 00:02:05.480]  有智慧
[00:02:05.480 --> 00:02:07.840]  明白真理
[00:02:07.840 --> 00:02:10.640]  並且走在真理的裏面
[00:02:10.640 --> 00:02:12.120]  願主
[00:02:12.120 --> 00:02:13.760]  聽我們的禱告
[00:02:13.760 --> 00:02:15.720]  奉耶穌基督名求
[00:02:15.720 --> 00:02:17.720]  阿門
[00:02:20.600 --> 00:02:24.360]  以基督的心為心
[00:02:24.360 --> 00:02:26.360]  這是我們
[00:02:26.360 --> 00:02:29.640]  中文版本的翻譯
[00:02:29.640 --> 00:02:32.840]  很奇怪
[00:02:32.840 --> 00:02:39.640]  我都在找不同版本的聖經去看
[00:02:39.640 --> 00:02:43.560]  我看的有和合本和修訂版
[00:02:43.560 --> 00:02:46.800]  我以為修訂版會有些不同
[00:02:46.800 --> 00:02:49.720]  但我發覺沒有,沒有改變
[00:02:49.720 --> 00:02:52.680]  都是以耶穌基督的心為心
[00:02:52.680 --> 00:02:54.200]  為何這樣說呢
[00:02:54.200 --> 00:02:57.040]  因為我發覺英文的翻譯
[00:02:57.040 --> 00:02:59.040]  很不同
[00:02:59.040 --> 00:03:02.760]  英文不是用心
[00:03:02.760 --> 00:03:04.760]  是用mind
[00:03:04.760 --> 00:03:06.760]  實在某個情況
[00:03:06.760 --> 00:03:08.760]  應該是意念
[00:03:08.760 --> 00:03:11.760]  頭腦方面的意念
[00:03:11.760 --> 00:03:14.640]  而且我發覺
[00:03:14.640 --> 00:03:17.480]  在同一個字根
[00:03:17.480 --> 00:03:19.480]  因為它是希臘文
[00:03:19.480 --> 00:03:20.960]  同一個字根
[00:03:20.960 --> 00:03:22.560]  實在都出現了
[00:03:22.560 --> 00:03:25.520]  在前文
[00:03:25.520 --> 00:03:27.720]  在第二節
[00:03:27.720 --> 00:03:31.320]  都有兩個字是和它相同
[00:03:31.320 --> 00:03:35.520]  而是逆作做意念的
[00:03:35.520 --> 00:03:36.520]  它是這樣說
[00:03:36.520 --> 00:03:38.520]  你們就要意念相同
[00:03:38.520 --> 00:03:39.520]  愛心相同
[00:03:39.520 --> 00:03:40.920]  有一樣的心思
[00:03:40.920 --> 00:03:42.640]  有一樣的意念
[00:03:42.640 --> 00:03:45.640]  使我的喜樂可以滿足
[00:03:45.640 --> 00:03:48.640]  前面逆作意念
[00:03:48.640 --> 00:03:53.640]  後面為何又變成心呢
[00:03:53.640 --> 00:03:56.640]  究竟為何會這樣呢
[00:03:56.640 --> 00:03:58.640]  我看看中國人
[00:03:58.640 --> 00:04:00.640]  怎樣看心呢
[00:04:00.640 --> 00:04:01.640]  古時呢
[00:04:01.640 --> 00:04:03.640]  我們都說心呢
[00:04:03.640 --> 00:04:05.640]  我們沒有分得那麼開
[00:04:05.640 --> 00:04:08.640]  頭就拿來想事
[00:04:08.640 --> 00:04:11.640]  但我們古時就覺得心都可以想事
[00:04:11.640 --> 00:04:13.640]  我們現在知道了
[00:04:13.640 --> 00:04:15.640]  心臟和腦
[00:04:15.640 --> 00:04:17.640]  但我們到現在為止
[00:04:17.640 --> 00:04:19.640]  我們都習慣性說
[00:04:19.640 --> 00:04:24.640]  似乎心的功能是很全面的
[00:04:24.640 --> 00:04:25.640]  可以想事
[00:04:25.640 --> 00:04:27.640]  可以感受事
[00:04:27.640 --> 00:04:29.640]  心就是一個
[00:04:29.640 --> 00:04:31.640]  除了可以思想之外
[00:04:31.640 --> 00:04:33.640]  還可以有感受的
[00:04:33.640 --> 00:04:35.640]  所以我覺得
[00:04:35.640 --> 00:04:36.640]  這個譯者
[00:04:36.640 --> 00:04:39.640]  或者譯中文這個人
[00:04:39.640 --> 00:04:42.640]  他覺得直譯意念
[00:04:42.640 --> 00:04:44.640]  有些不足
[00:04:44.640 --> 00:04:46.640]  或者不夠全神
[00:04:46.640 --> 00:04:50.640]  所以他將它不譯作意念
[00:04:50.640 --> 00:04:52.640]  而是譯作心
[00:04:52.640 --> 00:04:55.640]  是怎樣的心呢
[00:04:55.640 --> 00:04:58.640]  我們似乎都能夠明白
[00:04:58.640 --> 00:05:01.640]  應該是包含不單止腦筋上
[00:05:01.640 --> 00:05:04.640]  一些理智上的想法
[00:05:04.640 --> 00:05:07.640]  而是一些感受上的東西
[00:05:07.640 --> 00:05:09.640]  不過是甚麼呢
[00:05:09.640 --> 00:05:12.640]  我們一定要一起去看看
[00:05:12.640 --> 00:05:13.640]  上下文
[00:05:13.640 --> 00:05:17.640]  以致我們能夠有較全面的理解
[00:05:17.640 --> 00:05:19.640]  上下文是甚麼呢
[00:05:19.640 --> 00:05:20.640]  這是第五節
[00:05:20.640 --> 00:05:22.640]  以基督耶穌的心為心
[00:05:22.640 --> 00:05:25.640]  我們看回上文是一至四節
[00:05:25.640 --> 00:05:29.640]  下文是六至十一節
[00:05:29.640 --> 00:05:31.640]  一至四節是說到
[00:05:31.640 --> 00:05:34.640]  保羅勸導菲律賓教會
[00:05:34.640 --> 00:05:37.640]  然後六至十一節是說到
[00:05:37.640 --> 00:05:39.640]  基督的典範
[00:05:39.640 --> 00:05:42.640]  要我們去學習他的典範
[00:05:42.640 --> 00:05:44.640]  而在第五節
[00:05:44.640 --> 00:05:46.640]  基督耶穌的心為心
[00:05:46.640 --> 00:05:47.640]  就將這兩樣東西
[00:05:47.640 --> 00:05:48.640]  黏在一起
[00:05:48.640 --> 00:05:50.640]  結合在一起
[00:05:50.640 --> 00:05:51.640]  我們看看
[00:05:51.640 --> 00:05:55.640]  究竟保羅勸導教會是甚麼呢
[00:05:55.640 --> 00:06:00.640]  和耶穌的榜樣又有甚麼關係呢
[00:06:00.640 --> 00:06:03.640]  原來保羅勸導教會是甚麼呢
[00:06:03.640 --> 00:06:05.640]  要意志相同
[00:06:05.640 --> 00:06:06.640]  愛心相同
[00:06:06.640 --> 00:06:08.640]  有一致的心思
[00:06:08.640 --> 00:06:10.640]  一致的想法
[00:06:10.640 --> 00:06:12.640]  凡事不可自私自利
[00:06:12.640 --> 00:06:14.640]  不可貪圖虛榮
[00:06:14.640 --> 00:06:16.640]  只要全心謙卑
[00:06:16.640 --> 00:06:19.640]  各人看別人比自己強
[00:06:19.640 --> 00:06:21.640]  各人不要單顧自己的事
[00:06:21.640 --> 00:06:25.640]  也要顧別人的事
[00:06:25.640 --> 00:06:28.640]  我們再看看下文
[00:06:28.640 --> 00:06:31.640]  下文主要是說到
[00:06:31.640 --> 00:06:34.640]  耶穌基督本來有神的形象
[00:06:34.640 --> 00:06:38.640]  不過他願意放下虛己
[00:06:38.640 --> 00:06:40.640]  取了奴僕的形象
[00:06:40.640 --> 00:06:41.640]  成為人
[00:06:41.640 --> 00:06:45.640]  以致最後信服於天父
[00:06:45.640 --> 00:06:50.640]  以致他能夠放下他的生命
[00:06:50.640 --> 00:06:54.640]  即是說保羅勸導教會
[00:06:54.640 --> 00:06:56.640]  某程度上叫他們要合一
[00:06:56.640 --> 00:06:59.640]  不要追求私利
[00:06:59.640 --> 00:07:02.640]  而是要好像耶穌基督那樣
[00:07:02.640 --> 00:07:05.640]  不堅持自己的身份和權益
[00:07:05.640 --> 00:07:08.640]  為信服父神的緣故
[00:07:08.640 --> 00:07:11.640]  願意捨棄和承擔
[00:07:11.640 --> 00:07:16.640]  以致連生命都願意捨去
[00:07:16.640 --> 00:07:19.640]  簡單來說
[00:07:19.640 --> 00:07:23.640]  保羅勸導教會要合一
[00:07:23.640 --> 00:07:26.640]  要同心
[00:07:26.640 --> 00:07:29.640]  這個心不是別的心
[00:07:29.640 --> 00:07:32.640]  而是要有耶穌基督的那種心
[00:07:32.640 --> 00:07:35.640]  才能夠合一
[00:07:35.640 --> 00:07:38.640]  這個心是多過意念的
[00:07:38.640 --> 00:07:40.640]  除了有意念之外
[00:07:40.640 --> 00:07:42.640]  頭腦上搞清楚
[00:07:42.640 --> 00:07:46.640]  理事上的思維判斷之外
[00:07:46.640 --> 00:07:49.640]  還要有那份心思
[00:07:49.640 --> 00:07:52.640]  這份心思是有感情的
[00:07:52.640 --> 00:07:54.640]  是有份愛在的
[00:07:54.640 --> 00:07:57.640]  這個所謂的心思意念
[00:07:57.640 --> 00:07:59.640]  我大致是這樣說
[00:07:59.640 --> 00:08:02.640]  跟他的上下文來說
[00:08:02.640 --> 00:08:05.640]  他不是自我為中心
[00:08:05.640 --> 00:08:08.640]  不是以自己的利益為先
[00:08:08.640 --> 00:08:10.640]  不是為了自己去設想
[00:08:10.640 --> 00:08:12.640]  耶穌基督的心思意念
[00:08:12.640 --> 00:08:14.640]  就是有那份愛在
[00:08:14.640 --> 00:08:16.640]  有那份判斷在
[00:08:16.640 --> 00:08:19.640]  他不求自己的利益和益處
[00:08:19.640 --> 00:08:22.640]  單單是因為愛神
[00:08:22.640 --> 00:08:25.640]  願意信服神去愛人
[00:08:25.640 --> 00:08:28.640]  願意為愛的緣故
[00:08:28.640 --> 00:08:33.640]  連性命都可以捨棄
[00:08:33.640 --> 00:08:35.640]  不過如果是這樣
[00:08:35.640 --> 00:08:38.640]  我們又會問
[00:08:38.640 --> 00:08:40.640]  我們的全副心思意念
[00:08:40.640 --> 00:08:42.640]  都放在別人的身上
[00:08:42.640 --> 00:08:44.640]  是不是就等於
[00:08:44.640 --> 00:08:46.640]  基督的心呢
[00:08:46.640 --> 00:08:50.640]  就等於基督耶穌的心思意念
[00:08:50.640 --> 00:08:52.640]  是不是這樣呢
[00:08:52.640 --> 00:08:54.640]  好像我們什麼時候
[00:08:54.640 --> 00:08:58.640]  會為別人設想呢
[00:08:58.640 --> 00:09:01.640]  不用自己做最中心呢
[00:09:01.640 --> 00:09:03.640]  就是什麼時候呢
[00:09:03.640 --> 00:09:06.640]  大家拍過拖吧 大部分
[00:09:06.640 --> 00:09:10.640]  有些人就在期望出現
[00:09:10.640 --> 00:09:12.640]  不要緊 試一下理解一下
[00:09:12.640 --> 00:09:14.640]  你拍拖的時候
[00:09:14.640 --> 00:09:16.640]  熱戀中的時候
[00:09:16.640 --> 00:09:19.640]  你全副的心思意念在想什麼
[00:09:19.640 --> 00:09:23.640]  在想你愛的那位人
[00:09:23.640 --> 00:09:25.640]  你的對象
[00:09:25.640 --> 00:09:27.640]  經常想起他
[00:09:27.640 --> 00:09:29.640]  有什麼好吃的
[00:09:29.640 --> 00:09:31.640]  就想起將來要帶他來吃
[00:09:31.640 --> 00:09:33.640]  去一個好地方
[00:09:33.640 --> 00:09:35.640]  將來要帶他來這個地方
[00:09:35.640 --> 00:09:37.640]  或者我們經常想
[00:09:37.640 --> 00:09:39.640]  他喜歡吃什麼
[00:09:39.640 --> 00:09:41.640]  他喜歡玩什麼
[00:09:41.640 --> 00:09:43.640]  他喜歡什麼
[00:09:43.640 --> 00:09:46.640]  以致我可以為他預備
[00:09:46.640 --> 00:09:48.640]  不單這樣
[00:09:48.640 --> 00:09:51.640]  做父母更加能夠明白
[00:09:51.640 --> 00:09:53.640]  全副心思意念
[00:09:53.640 --> 00:09:55.640]  不是放在自己身上
[00:09:55.640 --> 00:09:57.640]  自己都是次一等
[00:09:57.640 --> 00:09:59.640]  最好就是
[00:09:59.640 --> 00:10:03.640]  全副心思放在兒女身上
[00:10:03.640 --> 00:10:05.640]  兒女有什麼事
[00:10:05.640 --> 00:10:06.640]  第一時間
[00:10:06.640 --> 00:10:09.640]  不顧自己都要幫他處理
[00:10:09.640 --> 00:10:11.640]  我們早上星期五
[00:10:11.640 --> 00:10:13.640]  有一群婦女
[00:10:13.640 --> 00:10:15.640]  都是有年幼的小朋友
[00:10:15.640 --> 00:10:18.640]  他們真的坐在一起
[00:10:18.640 --> 00:10:20.640]  三句不埋兩句都是
[00:10:20.640 --> 00:10:22.640]  講子女
[00:10:22.640 --> 00:10:24.640]  抽仔經
[00:10:24.640 --> 00:10:26.640]  所以我們說
[00:10:26.640 --> 00:10:28.640]  這些時候
[00:10:28.640 --> 00:10:32.640]  他們好像完全很忘我
[00:10:32.640 --> 00:10:34.640]  為他的愛人
[00:10:34.640 --> 00:10:36.640]  為他的兒女設想
[00:10:36.640 --> 00:10:39.640]  這是不是基督的心呢
[00:10:39.640 --> 00:10:41.640]  我覺得
[00:10:41.640 --> 00:10:43.640]  不是完全是
[00:10:43.640 --> 00:10:45.640]  因為這種
[00:10:45.640 --> 00:10:47.640]  為你愛的人
[00:10:47.640 --> 00:10:50.640]  為你的兒女設想的心
[00:10:50.640 --> 00:10:54.640]  仍然是由自我中心出發
[00:10:54.640 --> 00:10:57.640]  因為這些是我關心的人
[00:10:57.640 --> 00:10:59.640]  是我親愛的人
[00:10:59.640 --> 00:11:01.640]  所以我願意為他們設想
[00:11:01.640 --> 00:11:03.640]  我願意為他們付出
[00:11:03.640 --> 00:11:07.640]  但基督耶穌的心思意念
[00:11:07.640 --> 00:11:09.640]  是超越這個自我
[00:11:09.640 --> 00:11:15.640]  是以愛天父 順服天父為最終目標
[00:11:15.640 --> 00:11:21.640]  無論對方是否你所親愛
[00:11:21.640 --> 00:11:23.640]  是否跟你有關
[00:11:23.640 --> 00:11:26.640]  我們仍然願意因為
[00:11:26.640 --> 00:11:29.640]  順服天父 愛天父的緣故
[00:11:29.640 --> 00:11:31.640]  而為這些人設想
[00:11:31.640 --> 00:11:37.640]  這種才叫基督的心思意念
[00:11:37.640 --> 00:11:40.640]  所以以基督的心為心
[00:11:40.640 --> 00:11:44.640]  應該很像基督的心思意念
[00:11:44.640 --> 00:11:47.640]  願意因為愛神 愛人的緣故
[00:11:47.640 --> 00:11:50.640]  順服神的心意
[00:11:50.640 --> 00:11:55.640]  願意捨己 愛人
[00:11:55.640 --> 00:11:57.640]  好了
[00:11:57.640 --> 00:11:59.640]  知道是什麼
[00:11:59.640 --> 00:12:01.640]  不過我們又要問
[00:12:01.640 --> 00:12:03.640]  保羅為什麼在這個時候
[00:12:03.640 --> 00:12:05.640]  在這個書信裡
[00:12:05.640 --> 00:12:12.640]  突然要提及基督的心思意念呢
[00:12:12.640 --> 00:12:15.640]  當時我們相信保羅在寫這封信的時候
[00:12:15.640 --> 00:12:19.640]  正是囚禁在羅馬監獄裡
[00:12:19.640 --> 00:12:22.640]  保羅為什麼要寫信給菲拉比教會
[00:12:22.640 --> 00:12:26.640]  提及耶穌的順服 捨己
[00:12:26.640 --> 00:12:29.640]  他的心思意念呢
[00:12:29.640 --> 00:12:33.640]  收信的人都是一班信徒
[00:12:33.640 --> 00:12:36.640]  應該都知道耶穌基督的救贖
[00:12:36.640 --> 00:12:38.640]  祂的福音
[00:12:38.640 --> 00:12:41.640]  是一班已經信了主的人
[00:12:41.640 --> 00:12:45.640]  寫給他為了什麼呢
[00:12:45.640 --> 00:12:49.640]  似乎目的不是為了傳福音
[00:12:49.640 --> 00:12:51.640]  那就是另有目的
[00:12:51.640 --> 00:12:53.640]  什麼目的呢
[00:12:53.640 --> 00:13:00.640]  我們相信是因為當時教會出現了一些問題
[00:13:00.640 --> 00:13:07.640]  我們嘗試在經文裡面去找尋一些蛛絲馬跡
[00:13:07.640 --> 00:13:10.640]  我們在第二章的第三節
[00:13:10.640 --> 00:13:13.640]  我們看到保羅提到
[00:13:13.640 --> 00:13:16.640]  他說 犯事不可結黨
[00:13:16.640 --> 00:13:22.640]  不可貪圖虛浮的榮耀
[00:13:22.640 --> 00:13:24.640]  當他這樣說的時候
[00:13:24.640 --> 00:13:27.640]  正正反映了
[00:13:27.640 --> 00:13:34.640]  貪慕虛浮的榮耀和結黨的事
[00:13:34.640 --> 00:13:37.640]  正在威脅教會
[00:13:37.640 --> 00:13:44.640]  造成了教會內部的一些不安和爭吵
[00:13:44.640 --> 00:13:49.640]  再加上我們看回第一章的15至17節
[00:13:49.640 --> 00:13:51.640]  他都有這樣說
[00:13:51.640 --> 00:13:55.640]  有的全基督是出於嫉妒紛爭
[00:13:55.640 --> 00:13:58.640]  也有的是出於好意
[00:13:58.640 --> 00:14:00.640]  這一等是出於愛心
[00:14:00.640 --> 00:14:03.640]  知道我是為辯明福音設立的
[00:14:03.640 --> 00:14:07.640]  那一等全基督是出於結黨並不誠實
[00:14:07.640 --> 00:14:11.640]  意思要加增我困所的苦楚
[00:14:11.640 --> 00:14:17.640]  這裡又說到結黨
[00:14:17.640 --> 00:14:22.640]  第一章第二章這麼短的篇幅裡面
[00:14:22.640 --> 00:14:28.640]  就已經前後出現兩次結黨的問題
[00:14:28.640 --> 00:14:31.640]  究竟結黨是什麼東西
[00:14:31.640 --> 00:14:34.640]  我們知道現在社會有政黨
[00:14:34.640 --> 00:14:36.640]  很自然的事
[00:14:36.640 --> 00:14:38.640]  政黨就是一班人結集
[00:14:38.640 --> 00:14:42.640]  為一些他們覺得是他們利益的東西去爭取
[00:14:42.640 --> 00:14:46.640]  在政治上爭取他們最大的權益
[00:14:46.640 --> 00:14:49.640]  不過教會也有這些東西嗎
[00:14:49.640 --> 00:14:52.640]  我們教會應該沒有黨派
[00:14:52.640 --> 00:14:54.640]  結黨是什麼呢
[00:14:54.640 --> 00:14:56.640]  原來結黨就是說
[00:14:56.640 --> 00:14:58.640]  有些人在這些群體裡面
[00:14:58.640 --> 00:15:00.640]  想利用一些手段
[00:15:00.640 --> 00:15:03.640]  獲得一定的地位和利益
[00:15:03.640 --> 00:15:06.640]  換言之這些結黨的人
[00:15:06.640 --> 00:15:08.640]  是運用一些手法
[00:15:08.640 --> 00:15:12.640]  希望他們自己能夠擁有一些能力
[00:15:12.640 --> 00:15:15.640]  或者別人看到他有能力
[00:15:15.640 --> 00:15:17.640]  有建地有建樹
[00:15:17.640 --> 00:15:21.640]  使他在別人眼裡成為一個重要的人物
[00:15:21.640 --> 00:15:25.640]  從而他的地位能夠得到提升
[00:15:25.640 --> 00:15:30.640]  而得到他想要的一些東西
[00:15:30.640 --> 00:15:34.640]  不過我們在信裡面就沒有清楚看到
[00:15:34.640 --> 00:15:39.640]  他究竟說教會裡面哪些人結黨才行
[00:15:39.640 --> 00:15:41.640]  詳細情形沒有說到
[00:15:41.640 --> 00:15:48.640]  不過你知道學者不斷追查這些東西的時候
[00:15:48.640 --> 00:15:51.640]  他們說四章二至三節
[00:15:51.640 --> 00:15:53.640]  就有些蛛絲馬跡給我們看到
[00:15:53.640 --> 00:15:57.640]  保羅在這裡提到兩位女士
[00:15:57.640 --> 00:15:59.640]  經文這樣說
[00:15:59.640 --> 00:16:02.640]  我勸有阿諜和秦都基
[00:16:02.640 --> 00:16:04.640]  要在處女同心
[00:16:04.640 --> 00:16:07.640]  我也求你者真疾同父一厄的
[00:16:07.640 --> 00:16:09.640]  要幫助這兩個女人
[00:16:09.640 --> 00:16:12.640]  因為她們在福音上曾與我隔離面
[00:16:12.640 --> 00:16:14.640]  和其餘的同工一同勞苦
[00:16:14.640 --> 00:16:18.640]  她們的命志都在生命冊上
[00:16:18.640 --> 00:16:22.640]  原來這學者就認為
[00:16:22.640 --> 00:16:27.640]  就是說這兩位女士
[00:16:27.640 --> 00:16:31.640]  曾經和保羅一起同工
[00:16:31.640 --> 00:16:32.640]  很熱心
[00:16:32.640 --> 00:16:34.640]  不過她們不和
[00:16:34.640 --> 00:16:39.640]  所以大吵
[00:16:39.640 --> 00:16:42.640]  有很多的爭拗
[00:16:42.640 --> 00:16:46.640]  以至教會內部可能出現了一些分裂的現象
[00:16:46.640 --> 00:16:49.640]  於是保羅作出這個勸勉
[00:16:49.640 --> 00:16:53.640]  要他們教會幫這兩個女士
[00:16:53.640 --> 00:16:55.640]  並且要小心
[00:16:55.640 --> 00:16:58.640]  在當中已經分了黨
[00:16:58.640 --> 00:17:00.640]  一個幫這個女人
[00:17:00.640 --> 00:17:02.640]  另一個幫另一個女人
[00:17:02.640 --> 00:17:05.640]  於是就分門分派
[00:17:05.640 --> 00:17:08.640]  這個爭吵就無一無之
[00:17:08.640 --> 00:17:11.640]  而保羅就在這裡要勸勉他們
[00:17:11.640 --> 00:17:12.640]  要合一
[00:17:12.640 --> 00:17:17.640]  要以基督耶穌的心思意念去處理
[00:17:17.640 --> 00:17:22.640]  而結黨的事情在哥倫多教會也有發生過
[00:17:22.640 --> 00:17:24.640]  你不要以為只有在菲律賓教會
[00:17:24.640 --> 00:17:29.640]  哥倫多教會的結黨會是這樣的
[00:17:29.640 --> 00:17:32.640]  它就說有四個黨
[00:17:32.640 --> 00:17:33.640]  第一個黨
[00:17:33.640 --> 00:17:35.640]  它說我是屬於保羅
[00:17:35.640 --> 00:17:36.640]  第二個黨
[00:17:36.640 --> 00:17:37.640]  我是屬於阿波羅
[00:17:37.640 --> 00:17:38.640]  第三個黨
[00:17:38.640 --> 00:17:39.640]  我是屬於基法的
[00:17:39.640 --> 00:17:40.640]  最後一個黨
[00:17:40.640 --> 00:17:42.640]  我是屬於基督的
[00:17:42.640 --> 00:17:44.640]  什麼都有這麼多
[00:17:44.640 --> 00:17:46.640]  分了這麼多黨的呢
[00:17:46.640 --> 00:17:48.640]  什麼叫屬於保羅
[00:17:48.640 --> 00:17:49.640]  我們相信
[00:17:49.640 --> 00:17:53.640]  因為哥倫多教會是保羅所建立的
[00:17:53.640 --> 00:17:55.640]  有一幫人就覺得
[00:17:55.640 --> 00:17:58.640]  我是屬於保羅那裡
[00:17:58.640 --> 00:18:00.640]  都是元老派
[00:18:00.640 --> 00:18:04.640]  所以覺得特別有面子
[00:18:04.640 --> 00:18:06.640]  我屬於保羅就有一定的地位
[00:18:06.640 --> 00:18:09.640]  有些人就說我屬於阿波羅
[00:18:09.640 --> 00:18:10.640]  為什麼這樣說呢
[00:18:10.640 --> 00:18:12.640]  阿波羅是一個很有智慧的人
[00:18:12.640 --> 00:18:15.640]  還有講解聖經非常好的人
[00:18:15.640 --> 00:18:17.640]  他是一個傳道人
[00:18:17.640 --> 00:18:19.640]  可能有些人就覺得
[00:18:19.640 --> 00:18:21.640]  我屬於阿波羅
[00:18:21.640 --> 00:18:23.640]  我擁護他
[00:18:23.640 --> 00:18:24.640]  而基法是誰呢
[00:18:24.640 --> 00:18:26.640]  就是彼得
[00:18:26.640 --> 00:18:31.640]  我們相信可能當時彼得也去過教會幫助過他們
[00:18:31.640 --> 00:18:34.640]  而他也是耶路撒冷教會的其中一個領袖
[00:18:34.640 --> 00:18:36.640]  所以有些人就說
[00:18:36.640 --> 00:18:38.640]  我屬於彼得
[00:18:38.640 --> 00:18:42.640]  於是就覺得自己的身份好像很不同
[00:18:42.640 --> 00:18:44.640]  你知道保羅
[00:18:44.640 --> 00:18:46.640]  阿波羅和彼得
[00:18:46.640 --> 00:18:48.640]  實在都是神的僕人
[00:18:48.640 --> 00:18:53.640]  不過當人過份抬高人的結果的時候
[00:18:53.640 --> 00:18:56.640]  他們擁護自己佩服的人的時候
[00:18:56.640 --> 00:18:58.640]  就很容易形成這個黨派
[00:18:58.640 --> 00:19:01.640]  所以我們就說
[00:19:01.640 --> 00:19:05.640]  他們本來只是去敬重他們
[00:19:05.640 --> 00:19:07.640]  不過去到一個極處
[00:19:07.640 --> 00:19:10.640]  去崇拜一個人
[00:19:10.640 --> 00:19:13.640]  多過崇拜神的時候
[00:19:13.640 --> 00:19:15.640]  這個就錯誤了
[00:19:15.640 --> 00:19:17.640]  他們無形中
[00:19:17.640 --> 00:19:19.640]  我們說這種結黨
[00:19:19.640 --> 00:19:21.640]  對教會是無益的
[00:19:21.640 --> 00:19:24.640]  而神實在給他的僕人
[00:19:24.640 --> 00:19:26.640]  有不同的恩賜財幹
[00:19:26.640 --> 00:19:31.640]  為的應該是為教會和信眾的好處
[00:19:31.640 --> 00:19:33.640]  去建立他們
[00:19:33.640 --> 00:19:35.640]  造就他們
[00:19:35.640 --> 00:19:37.640]  當然我們都知道
[00:19:37.640 --> 00:19:39.640]  我們每個人都是人
[00:19:39.640 --> 00:19:41.640]  我們會佩服一些人
[00:19:41.640 --> 00:19:43.640]  因為他們不同的財幹
[00:19:43.640 --> 00:19:45.640]  我們會有不同的佩服
[00:19:45.640 --> 00:19:49.640]  我們產生一種佩服和敬佩的心
[00:19:49.640 --> 00:19:51.640]  都是很自然的
[00:19:51.640 --> 00:19:53.640]  不過過份的敬重
[00:19:53.640 --> 00:19:57.640]  變成崇拜取代了神的位置
[00:19:57.640 --> 00:19:59.640]  就變成了錯誤
[00:19:59.640 --> 00:20:01.640]  而侍奉神的人
[00:20:01.640 --> 00:20:04.640]  真是應該時刻的警醒謹慎
[00:20:04.640 --> 00:20:07.640]  保守我們真是要忠誠的向主
[00:20:07.640 --> 00:20:10.640]  保守我們的心思意念
[00:20:10.640 --> 00:20:12.640]  好像保羅阿波羅彼得
[00:20:12.640 --> 00:20:15.640]  雖然他們不是想結黨
[00:20:15.640 --> 00:20:17.640]  不是想培植自己的勢力
[00:20:17.640 --> 00:20:20.640]  也不是要人去崇拜他們
[00:20:20.640 --> 00:20:22.640]  不過這些信徒
[00:20:22.640 --> 00:20:24.640]  很自動的去崇拜他們
[00:20:24.640 --> 00:20:27.640]  以致他們互相結黨
[00:20:27.640 --> 00:20:29.640]  如果中間任何一個人
[00:20:29.640 --> 00:20:31.640]  少有一些的私心
[00:20:31.640 --> 00:20:34.640]  就會很容易形成教會的分裂
[00:20:34.640 --> 00:20:36.640]  分黨
