
[00:00:00.000 --> 00:00:08.000]  記得我剛開始《約翰福音》另一個系列的時候
[00:05:38.000 --> 00:05:39.000]  耶穌就反問
[00:05:39.000 --> 00:05:40.000]  耶穌反問
[00:05:40.000 --> 00:05:43.000]  祂說你們中間誰是沒有罪的呢?
[00:05:43.000 --> 00:05:45.000]  你們中間誰沒有罪?
[00:05:45.000 --> 00:05:47.000]  你就可以先拿石頭來打死他
[00:05:47.000 --> 00:05:49.000]  你就可以先拿石頭來打死這個人
[00:05:49.000 --> 00:05:54.000]  因爲按照猶太人舊約的律法
[00:05:54.000 --> 00:05:57.000]  犯奸淫的人
[00:05:57.000 --> 00:06:00.000]  他們是用石頭是挺暴力的去扔死他的
[00:06:00.000 --> 00:06:01.000]  他們是用石頭是挺暴力的去扔死他的
[00:06:01.000 --> 00:06:04.000]  是用石頭用暴力去栽死的
[00:06:04.000 --> 00:06:08.000]  所以當大家聽見耶穌這個反問之後
[00:06:08.000 --> 00:06:11.000]  所以當大家聽見耶穌這個反問之後
[00:06:11.000 --> 00:06:13.000]  大家看到自己的盲點
[00:06:13.000 --> 00:06:14.000]  大家看到自己的盲點
[00:06:14.000 --> 00:06:17.000]  人被上帝的話語光照的時候
[00:06:17.000 --> 00:06:20.000]  人被上帝的話語光照的時候
[00:06:20.000 --> 00:06:23.000]  他們只好羞愧放下這個石頭離開現場
[00:06:23.000 --> 00:06:25.000]  他們只好羞愧放下這個石頭離開現場
[00:06:25.000 --> 00:06:26.000]  他們只好羞愧放下這個石頭離開現場
[00:06:26.000 --> 00:06:29.000]  但整個罪事還沒有完
[00:06:29.000 --> 00:06:31.000]  但整個罪事還沒有完
[00:06:31.000 --> 00:06:35.000]  離開現場只是一種本能的反應
[00:06:35.000 --> 00:06:38.000]  離開現場只是一種本能的反應
[00:06:38.000 --> 00:06:39.000]  離開現場只是一種本能的反應
[00:06:39.000 --> 00:06:40.000]  當人被光照的時候
[00:06:40.000 --> 00:06:41.000]  當人被光照的時候
[00:06:41.000 --> 00:06:45.000]  我們怎麼去光照自己內心黑暗的時候
[00:06:45.000 --> 00:06:48.000]  當人被光照內心黑暗的時候
[00:06:48.000 --> 00:06:49.000]  我們怎麼去自處呢?
[00:06:49.000 --> 00:06:50.000]  我們怎麼去自處呢?
[00:06:50.000 --> 00:06:54.000]  這就是整個《約翰福音》第八章十二節背後承託的場景
[00:06:54.000 --> 00:06:59.000]  這就是整個《約翰福音》第八章十二節背後承託的場景
[00:06:59.000 --> 00:07:00.000]  這就是整個《約翰福音》第八章十二節背後承託的場景
[00:07:00.000 --> 00:07:01.000]  這就是整個《約翰福音》第八章十二節背後承託的場景
[00:07:01.000 --> 00:07:02.000]  這就是整個《約翰福音》第八章十二節背後承託的場景
[00:07:02.000 --> 00:07:03.000]  這就是整個《約翰福音》第八章十二節背後承託的場景
[00:07:03.000 --> 00:07:05.000]  這就是整個《約翰福音》第八章十二節背後承託的場景
[00:07:05.000 --> 00:07:32.000]  這就是整個《約翰福音》第八章十二節背後承託的場景
[00:07:35.000 --> 00:07:37.000]  這就是整個《約翰福音》第八章十二節背後承託的場景
[00:07:37.000 --> 00:07:39.000]  這就是整個《約翰福音》第八章十二節背後承託的場景
[00:08:05.000 --> 00:08:07.000]  他們堅持判斷耶穌的錯來證明自己的光明
[00:08:07.000 --> 00:08:09.000]  他們堅持判斷耶穌的錯來證明自己的光明
[00:08:09.000 --> 00:08:11.000]  他們堅持判斷耶穌的錯來證明自己的光明
[00:08:11.000 --> 00:08:13.000]  他們只看到外面的黑暗
[00:08:13.000 --> 00:08:15.000]  他們只看到外面的黑暗
[00:08:15.000 --> 00:08:17.000]  他們看不到自己內心的黑暗
[00:08:17.000 --> 00:08:19.000]  他們看不到自己內心的黑暗
[00:08:19.000 --> 00:08:21.000]  結果錯過被光照的這個恩典的時刻
[00:08:21.000 --> 00:08:23.000]  結果錯過被光照的這個恩典的時刻
[00:08:23.000 --> 00:08:25.000]  結果錯過被光照的這個恩典的時刻
[00:08:25.000 --> 00:08:27.000]  結果錯過被光照的這個恩典的時刻
[00:08:27.000 --> 00:08:29.000]  這個起不是我們人性的表現嗎?
[00:08:29.000 --> 00:08:31.000]  這個起不是我們人性的表現嗎?
[00:08:31.000 --> 00:08:35.000]  我經常說我們人喜歡站在道德高地去作出一些裁判
[00:08:35.000 --> 00:08:37.000]  我經常說我們人喜歡站在道德高地去作出一些裁判
[00:08:37.000 --> 00:08:39.000]  我們很喜歡站在道德高地去作出一種裁判
[00:08:39.000 --> 00:08:41.000]  我們很喜歡站在道德高地去作出一種裁判
[00:08:41.000 --> 00:08:43.000]  我們好像看透世情
[00:08:43.000 --> 00:08:45.000]  我們好像看透世情
[00:08:45.000 --> 00:08:47.000]  但我們忘記了自己也是活在黑暗的裏面
[00:08:47.000 --> 00:08:49.000]  但我們忘記了自己也是活在黑暗的裏面
[00:08:49.000 --> 00:08:51.000]  但我們忘記了自己也是活在黑暗的裏面
[00:08:51.000 --> 00:08:53.000]  如果上帝用我們的標準去檢視我們內心的世界
[00:08:53.000 --> 00:08:55.000]  如果上帝用我們的標準去檢視我們內心的世界
[00:08:55.000 --> 00:08:57.000]  如果上帝用他的標準來檢視我們黑暗的世界
[00:08:57.000 --> 00:09:01.000]  如果上帝用他的標準來檢視我們黑暗的世界
[00:09:01.000 --> 00:09:03.000]  誰能站立得住呢?
[00:09:03.000 --> 00:09:05.000]  回到第八章的背景
[00:09:05.000 --> 00:09:07.000]  回到第八章的背景
[00:09:07.000 --> 00:09:09.000]  當時是猶太人的住棚節或者叫做收藏節
[00:09:09.000 --> 00:09:11.000]  當時是猶太人的住棚節或者叫做收藏節
[00:09:11.000 --> 00:09:13.000]  當時是猶太人的住棚節或者叫做收藏節
[00:09:13.000 --> 00:09:15.000]  是猶太人每年三大朝聖的節日之一
[00:09:15.000 --> 00:09:17.000]  是猶太人每年三大朝聖的節日之一
[00:09:17.000 --> 00:09:19.000]  是猶太人每年三大朝聖的節日之一
[00:09:19.000 --> 00:09:21.000]  是猶太人每年三大朝聖的節日之一
[00:09:21.000 --> 00:09:23.000]  在每年的7月15日至22日舉行
[00:09:23.000 --> 00:09:27.000]  在每年的7月15日至22日舉行
[00:09:27.000 --> 00:09:31.000]  按照習俗,每個猶太男丁都要去耶路撒冷朝聖
[00:09:31.000 --> 00:09:33.000]  按照習俗,每個猶太男丁都要去耶路撒冷朝聖
[00:09:33.000 --> 00:09:35.000]  按照習俗,每個猶太男丁都要去耶路撒冷朝聖
[00:09:35.000 --> 00:09:37.000]  按照習俗,每個猶太男丁都要去耶路撒冷朝聖
[00:09:37.000 --> 00:09:39.000]  他們一年七天
[00:09:39.000 --> 00:09:41.000]  他們一年七天
[00:09:41.000 --> 00:09:43.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:09:43.000 --> 00:09:45.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:09:45.000 --> 00:09:47.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:09:47.000 --> 00:09:53.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:09:53.000 --> 00:09:55.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:09:55.000 --> 00:09:57.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:09:57.000 --> 00:09:59.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:09:59.000 --> 00:10:01.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:01.000 --> 00:10:03.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:03.000 --> 00:10:05.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:05.000 --> 00:10:07.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:07.000 --> 00:10:17.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:17.000 --> 00:10:19.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:19.000 --> 00:10:21.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:21.000 --> 00:10:23.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:23.000 --> 00:10:25.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:25.000 --> 00:10:27.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:27.000 --> 00:10:29.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:29.000 --> 00:10:31.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:31.000 --> 00:10:37.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:37.000 --> 00:10:39.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:39.000 --> 00:10:41.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:41.000 --> 00:10:43.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:43.000 --> 00:10:45.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:45.000 --> 00:10:47.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:47.000 --> 00:10:49.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:49.000 --> 00:10:51.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:10:51.000 --> 00:11:01.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:01.000 --> 00:11:03.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:03.000 --> 00:11:05.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:05.000 --> 00:11:07.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:07.000 --> 00:11:09.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:09.000 --> 00:11:11.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:11.000 --> 00:11:13.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:13.000 --> 00:11:15.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:15.000 --> 00:11:21.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:21.000 --> 00:11:23.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:23.000 --> 00:11:25.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:25.000 --> 00:11:27.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:27.000 --> 00:11:29.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:29.000 --> 00:11:31.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:31.000 --> 00:11:33.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:33.000 --> 00:11:35.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:35.000 --> 00:11:45.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:45.000 --> 00:11:47.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:47.000 --> 00:11:49.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:49.000 --> 00:11:51.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:51.000 --> 00:11:53.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:53.000 --> 00:11:55.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:55.000 --> 00:11:57.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:57.000 --> 00:11:59.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:11:59.000 --> 00:12:05.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:05.000 --> 00:12:07.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:07.000 --> 00:12:09.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:09.000 --> 00:12:11.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:11.000 --> 00:12:13.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:13.000 --> 00:12:15.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:15.000 --> 00:12:17.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:17.000 --> 00:12:19.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:19.000 --> 00:12:29.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:29.000 --> 00:12:31.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:31.000 --> 00:12:33.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:33.000 --> 00:12:35.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:35.000 --> 00:12:37.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:37.000 --> 00:12:39.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:39.000 --> 00:12:41.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:41.000 --> 00:12:43.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:43.000 --> 00:12:49.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:49.000 --> 00:12:51.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:51.000 --> 00:12:53.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:53.000 --> 00:12:55.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:55.000 --> 00:12:57.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:57.000 --> 00:12:59.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:12:59.000 --> 00:13:01.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:01.000 --> 00:13:03.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:03.000 --> 00:13:17.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:17.000 --> 00:13:19.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:19.000 --> 00:13:21.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:21.000 --> 00:13:23.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:23.000 --> 00:13:25.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:25.000 --> 00:13:27.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:27.000 --> 00:13:29.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:29.000 --> 00:13:31.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:31.000 --> 00:13:33.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:33.000 --> 00:13:35.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:35.000 --> 00:13:37.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:37.000 --> 00:13:39.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:39.000 --> 00:13:41.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:41.000 --> 00:13:43.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:43.000 --> 00:13:45.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:45.000 --> 00:13:47.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:13:47.000 --> 00:14:02.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:02.000 --> 00:14:04.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:04.000 --> 00:14:06.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:06.000 --> 00:14:08.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:08.000 --> 00:14:10.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:10.000 --> 00:14:12.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:12.000 --> 00:14:14.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:14.000 --> 00:14:16.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:16.000 --> 00:14:18.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:18.000 --> 00:14:20.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:20.000 --> 00:14:22.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:22.000 --> 00:14:24.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:24.000 --> 00:14:26.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:26.000 --> 00:14:28.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:28.000 --> 00:14:30.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:30.000 --> 00:14:32.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:32.000 --> 00:14:47.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:47.000 --> 00:14:49.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:49.000 --> 00:14:51.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:51.000 --> 00:14:53.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:53.000 --> 00:14:55.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:55.000 --> 00:14:57.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:57.000 --> 00:14:59.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:14:59.000 --> 00:15:01.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:01.000 --> 00:15:03.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:03.000 --> 00:15:05.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:05.000 --> 00:15:07.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:07.000 --> 00:15:09.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:09.000 --> 00:15:11.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:11.000 --> 00:15:13.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:13.000 --> 00:15:15.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:15.000 --> 00:15:17.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:17.000 --> 00:15:31.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:31.000 --> 00:15:33.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:33.000 --> 00:15:35.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:35.000 --> 00:15:37.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:37.000 --> 00:15:39.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:39.000 --> 00:15:41.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:41.000 --> 00:15:43.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:43.000 --> 00:15:45.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:45.000 --> 00:15:47.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:47.000 --> 00:15:49.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:49.000 --> 00:15:51.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:51.000 --> 00:15:53.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:53.000 --> 00:15:55.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:55.000 --> 00:15:57.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:57.000 --> 00:15:59.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:15:59.000 --> 00:16:01.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:01.000 --> 00:16:15.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:15.000 --> 00:16:17.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:17.000 --> 00:16:19.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:19.000 --> 00:16:21.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:21.000 --> 00:16:23.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:23.000 --> 00:16:25.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:25.000 --> 00:16:27.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:27.000 --> 00:16:29.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:29.000 --> 00:16:31.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:31.000 --> 00:16:33.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:33.000 --> 00:16:35.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:35.000 --> 00:16:37.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:37.000 --> 00:16:39.000]  住棚節的背後是紀念上帝帶領我們出埃及
[00:16:39.000 --> 00:16:41.000]  住棚節的背後是紀念上帝帶領我們出埃及
