
[00:00:00.000 --> 00:00:02.000]  這個月是我們的聖靈月
[00:07:32.000 --> 00:07:35.400]  彰顯神完全的榮美
[00:07:35.400 --> 00:07:36.400]  所以我們看見
[00:07:36.400 --> 00:07:38.400]  基督賜給我們的恩賜
[00:07:38.400 --> 00:07:40.200]  是五重植物
[00:07:40.200 --> 00:07:43.200]  墓地是要建造神的教會
[00:07:43.200 --> 00:07:45.200]  父神賜給我們的恩賜
[00:07:45.200 --> 00:07:46.600]  是我們的才幹
[00:07:46.600 --> 00:07:49.200]  墓地是要彰顯神的榮耀
[00:07:49.200 --> 00:07:51.400]  彰顯神的完美
[00:07:51.400 --> 00:07:54.400]  那聖靈的恩賜的功用是什麼呢
[00:07:54.400 --> 00:07:55.800]  接下來我們就要看第三點
[00:07:55.800 --> 00:07:58.200]  聖靈的恩賜的功用
[00:07:58.200 --> 00:08:01.200]  聖靈恩賜的功用在第七節裡面
[00:08:01.200 --> 00:08:03.200]  很清楚的保羅說
[00:08:03.200 --> 00:08:08.200]  神賜下各樣的恩賜是要教人得益處
[00:08:08.200 --> 00:08:12.200]  更簡單說是教人得益處
[00:08:12.200 --> 00:08:16.200]  更清楚的說是教別人得益處
[00:08:16.200 --> 00:08:17.200]  換句話說
[00:08:17.200 --> 00:08:22.200]  聖靈的恩賜是要造就個別的信徒
[00:08:22.200 --> 00:08:24.200]  使別人得幫助
[00:08:24.200 --> 00:08:27.200]  我再一次把它總括起來講
[00:08:27.200 --> 00:08:31.200]  基督給我們的恩賜是帶給我們五重植物
[00:08:31.200 --> 00:08:33.200]  是建造教會
[00:08:33.200 --> 00:08:35.200]  父神給我們的恩賜是我們的才幹
[00:08:35.200 --> 00:08:39.200]  目的是要彰顯神的完全的榮耀跟榮美
[00:08:39.200 --> 00:08:43.200]  聖靈給我們的恩賜是所謂的屬靈的恩賜
[00:08:43.200 --> 00:08:46.200]  目的是要來幫助別人
[00:08:46.200 --> 00:08:50.200]  是要幫助個別的信徒
[00:08:50.200 --> 00:08:53.200]  我們很清楚的看見恩賜的來源
[00:08:53.200 --> 00:08:56.200]  也看見恩賜的功用
[00:08:56.200 --> 00:08:58.200]  這些年我在靈恩的領域裡面
[00:08:58.200 --> 00:09:00.200]  我越來越明白一件事情
[00:09:00.200 --> 00:09:03.200]  你知道聖靈賜給我們恩賜
[00:09:03.200 --> 00:09:06.200]  聖靈賜給我們國子
[00:09:06.200 --> 00:09:08.200]  這些年我明白一個真理
[00:09:08.200 --> 00:09:11.200]  就是恩賜是為別人
[00:09:11.200 --> 00:09:14.200]  國子是為自己的
[00:09:14.200 --> 00:09:15.200]  各位從來講來
[00:09:15.200 --> 00:09:17.200]  恩賜為別人
[00:09:17.200 --> 00:09:20.200]  國子為了自己
[00:09:20.200 --> 00:09:24.200]  聖靈的恩賜除了方言之外
[00:09:24.200 --> 00:09:25.200]  我在聖靈中講得很清楚
[00:09:25.200 --> 00:09:27.200]  方言是為造就自己
[00:09:27.200 --> 00:09:28.200]  所以如果能夠發出方言
[00:09:28.200 --> 00:09:31.200]  每天都應當用方言來禱告
[00:09:31.200 --> 00:09:33.200]  但是其他所有的恩賜
[00:09:33.200 --> 00:09:37.200]  都是為造就別人
[00:09:37.200 --> 00:09:38.200]  你一定要明白這個真理
[00:09:38.200 --> 00:09:39.200]  如果你不明白這個真理
[00:09:39.200 --> 00:09:40.200]  有時候就很難明白
[00:09:40.200 --> 00:09:42.200]  到底很多一些
[00:09:42.200 --> 00:09:46.200]  在靈恩裡面的現象是很難明白
[00:09:46.200 --> 00:09:48.200]  有一次我還記得
[00:09:48.200 --> 00:09:49.200]  很早期的時候
[00:09:49.200 --> 00:09:50.200]  我在聖靈的領域
[00:09:50.200 --> 00:09:52.200]  還剛剛開始的時候
[00:09:52.200 --> 00:09:55.200]  那時候對醫治什麼都不大清楚
[00:09:55.200 --> 00:09:58.200]  聽說南加州有一個醫治步道大會
[00:09:58.200 --> 00:10:00.200]  我就相約了一些牧師幾個
[00:10:00.200 --> 00:10:01.200]  我們就下到南加州
[00:10:01.200 --> 00:10:03.200]  想要去check it out
[00:10:03.200 --> 00:10:04.200]  去看看到底怎麼回事情
[00:10:04.200 --> 00:10:06.200]  沒經歷過
[00:10:06.200 --> 00:10:07.200]  所以我們到南加州
[00:10:07.200 --> 00:10:09.200]  參加那個醫治步道大會
[00:10:09.200 --> 00:10:11.200]  一進去就發現
[00:10:11.200 --> 00:10:12.200]  奇怪
[00:10:12.200 --> 00:10:13.200]  那個站在講台上
[00:10:13.200 --> 00:10:15.200]  帶領醫治步道會的講員
[00:10:15.200 --> 00:10:17.200]  是一個頭頂剃光了
[00:10:17.200 --> 00:10:19.200]  後來在他講道當中
[00:10:19.200 --> 00:10:21.200]  我才發現他自己得了癌症
[00:10:21.200 --> 00:10:23.200]  我心想你有沒有搞錯
[00:10:23.200 --> 00:10:24.200]  你自己得了癌症
[00:10:24.200 --> 00:10:26.200]  還要醫治步道大會
[00:10:26.200 --> 00:10:27.200]  那如果神能夠醫治
[00:10:27.200 --> 00:10:30.200]  神不先醫你呢
[00:10:30.200 --> 00:10:31.200]  我真的覺得很納悶
[00:10:31.200 --> 00:10:33.200]  真的很不明白
[00:10:33.200 --> 00:10:34.200]  當然我現在回想起來
[00:10:34.200 --> 00:10:38.200]  我明白了恩賜是為別人
[00:10:38.200 --> 00:10:40.200]  很多時候我們不明白這樣一個真理
[00:10:40.200 --> 00:10:44.200]  事實上神在設計我們整個基督的身體
[00:10:44.200 --> 00:10:46.200]  這個後來保羅一章十二章講到
[00:10:46.200 --> 00:10:47.200]  後來基督的身體
[00:10:47.200 --> 00:10:50.200]  我們彼此互為肢體
[00:10:50.200 --> 00:10:51.200]  你真的要明白
[00:10:51.200 --> 00:10:53.200]  神設計我們整個基督的身體
[00:10:53.200 --> 00:10:55.200]  就是這樣
[00:10:55.200 --> 00:10:58.200]  我們彼此幫助彼此扶持
[00:10:58.200 --> 00:11:00.200]  當你有軟弱的時候
[00:11:00.200 --> 00:11:02.200]  需要我為你禱告
[00:11:02.200 --> 00:11:03.200]  當我有軟弱的時候
[00:11:03.200 --> 00:11:05.200]  需要誰啊
[00:11:05.200 --> 00:11:08.200]  需要別人為我禱告
[00:11:08.200 --> 00:11:10.200]  如果說今天我們自己禱告
[00:11:10.200 --> 00:11:11.200]  自己得醫治
[00:11:11.200 --> 00:11:12.200]  我們自己尋求自己得幫助
[00:11:12.200 --> 00:11:14.200]  那恐怕我們一輩子覺得
[00:11:14.200 --> 00:11:16.200]  我不需要其他弟兄姊妹了
[00:11:16.200 --> 00:11:18.200]  但神設計我們不是這樣的
[00:11:18.200 --> 00:11:20.200]  神設計我們需要彼此扶持
[00:11:20.200 --> 00:11:22.200]  肢體的觀念就是這樣
[00:11:22.200 --> 00:11:24.200]  保羅一直講肢體
[00:11:24.200 --> 00:11:27.200]  你有軟弱一定要我幫助你
[00:11:27.200 --> 00:11:31.200]  我有軟弱一定要你來幫助我
[00:11:31.200 --> 00:11:32.200]  恐怕你還不大明白
[00:11:32.200 --> 00:11:34.200]  我再舉個例子
[00:11:34.200 --> 00:11:37.200]  我們劉師母都比較有醫治的恩賜
[00:11:37.200 --> 00:11:38.200]  來教會比較久的人
[00:11:38.200 --> 00:11:39.200]  一有病就去找劉師母
[00:11:39.200 --> 00:11:41.200]  不會找我
[00:11:41.200 --> 00:11:46.200]  來找我的都是剛來教會的人
[00:11:46.200 --> 00:11:48.200]  當然我也可以禱告
[00:11:48.200 --> 00:11:49.200]  也很有果相
[00:11:49.200 --> 00:11:51.200]  不是沒有果相
[00:11:51.200 --> 00:11:54.200]  你們知道劉師母是比較有果相的嗎
[00:11:54.200 --> 00:11:56.200]  你就發現很多人來找
[00:11:56.200 --> 00:11:57.200]  你有生病
[00:11:57.200 --> 00:11:59.200]  你就想找劉師母吧
[00:11:59.200 --> 00:12:00.200]  但我請問你
[00:12:00.200 --> 00:12:02.200]  劉師母生病怎麼辦
[00:12:02.200 --> 00:12:04.200]  你有沒有想到過
[00:12:04.200 --> 00:12:06.200]  劉師母生病怎麼辦
[00:12:06.200 --> 00:12:08.200]  你說劉牧師禱告
[00:12:08.200 --> 00:12:12.200]  你們真沒良心啊
[00:12:12.200 --> 00:12:14.200]  你們有病痛的時候
[00:12:14.200 --> 00:12:15.200]  劉師母為你禱告
[00:12:15.200 --> 00:12:16.200]  我請問劉師母病痛的時候
[00:12:16.200 --> 00:12:17.200]  誰禱告啊
[00:12:17.200 --> 00:12:19.200]  你們要為她禱告
[00:12:19.200 --> 00:12:21.200]  這是神設計整個肢體的原則
[00:12:21.200 --> 00:12:22.200]  就在這裡
[00:12:22.200 --> 00:12:23.200]  可是今天很多同學很可惜
[00:12:23.200 --> 00:12:25.200]  教會不明白
[00:12:25.200 --> 00:12:26.200]  很多人說
[00:12:26.200 --> 00:12:27.200]  牧師生病一定有罪
[00:12:27.200 --> 00:12:31.200]  趕快認罪
[00:12:31.200 --> 00:12:34.200]  今天教會是多麼讓人心寒的地方
[00:12:34.200 --> 00:12:36.200]  完全不明白這個肢體
[00:12:36.200 --> 00:12:39.200]  彼此幫助的原則
[00:12:39.200 --> 00:12:40.200]  所以很多時候
[00:12:40.200 --> 00:12:41.200]  我們不明白這個道理
[00:12:41.200 --> 00:12:42.200]  我們覺得怎麼會這樣
[00:12:42.200 --> 00:12:44.200]  其實神設計就是如此
[00:12:44.200 --> 00:12:46.200]  恩賜是為別人
[00:12:46.200 --> 00:12:48.200]  不是為你自己
[00:12:48.200 --> 00:12:49.200]  當你有病痛的時候
[00:12:49.200 --> 00:12:51.200]  需要別人為你禱告
[00:12:51.200 --> 00:12:52.200]  當別人有病痛的時候
[00:12:52.200 --> 00:12:54.200]  你就要為別人禱告
[00:12:54.200 --> 00:12:56.200]  仙姿也是一樣
[00:12:56.200 --> 00:12:57.200]  我認識多少的仙姿
[00:12:57.200 --> 00:13:00.200]  跟我很多好朋友也是仙姿
[00:13:00.200 --> 00:13:02.200]  有時候我看見仙姿為別人禱告
[00:13:02.200 --> 00:13:04.200]  真的不得了啊
[00:13:04.200 --> 00:13:05.200]  有時候我看見
[00:13:05.200 --> 00:13:06.200]  因為我認識一些弟兄姊妹
[00:13:06.200 --> 00:13:07.200]  他不認識
[00:13:07.200 --> 00:13:08.200]  他一講我說 哇 棒極了
[00:13:08.200 --> 00:13:09.200]  這是仙姿啊
[00:13:09.200 --> 00:13:11.200]  可是他自己的生活一塌糊塗
[00:13:11.200 --> 00:13:12.200]  你知道嗎
[00:13:12.200 --> 00:13:14.200]  有時候他們有些仙姿打電話
[00:13:14.200 --> 00:13:15.200]  劉牧師怎麼辦
[00:13:15.200 --> 00:13:16.200]  你告訴我應該做什麼選擇
[00:13:16.200 --> 00:13:17.200]  我說你不是仙姿嗎
[00:13:17.200 --> 00:13:19.200]  你該自己禱告
[00:13:19.200 --> 00:13:20.200]  他根本禱告不靈
[00:13:20.200 --> 00:13:22.200]  不行 不行
[00:13:22.200 --> 00:13:26.200]  因為恩賜是為別人
[00:13:26.200 --> 00:13:29.200]  仙姿這個恩賜不是為自己
[00:13:29.200 --> 00:13:31.200]  別人的事情他看得很準確
[00:13:31.200 --> 00:13:33.200]  自己的事情一塌糊塗
[00:13:33.200 --> 00:13:35.200]  這是很正常的現象
[00:13:35.200 --> 00:13:36.200]  我看見多少仙姿都是如此
[00:13:36.200 --> 00:13:38.200]  我現在都明白過了
[00:13:38.200 --> 00:13:41.200]  在這個恩賜領域裡面就是如此
[00:13:41.200 --> 00:13:46.200]  恩賜的功用是使別人得幫助
[00:13:46.200 --> 00:13:49.200]  接下來保羅就講到恩賜的種類
[00:13:49.200 --> 00:13:52.200]  雖然這裡保羅只講到九種恩賜
[00:13:52.200 --> 00:13:53.200]  但事實上到恩賜的種類
[00:13:53.200 --> 00:13:55.200]  more than 九種
[00:13:55.200 --> 00:13:57.200]  但是我們看就從這九種來看
[00:13:57.200 --> 00:13:59.200]  是屬於比較神蹟性的恩賜
[00:13:59.200 --> 00:14:00.200]  我們一同來思想
[00:14:00.200 --> 00:14:02.200]  九種恩賜我們很快的go over
[00:14:02.200 --> 00:14:05.200]  第一個保羅講到是知識的言語
[00:14:05.200 --> 00:14:06.200]  什麼叫知識的言語呢
[00:14:06.200 --> 00:14:09.200]  就是當聖靈感動你的時候
[00:14:09.200 --> 00:14:10.200]  當你為別人禱告
[00:14:10.200 --> 00:14:12.200]  聖靈會感動你
[00:14:12.200 --> 00:14:13.200]  我再說恩賜是什麼
[00:14:13.200 --> 00:14:17.200]  就是當聖靈感動所帶出來的福事
[00:14:17.200 --> 00:14:19.200]  當你為別人禱告的時候
[00:14:19.200 --> 00:14:21.200]  聖靈會感動你
[00:14:21.200 --> 00:14:22.200]  聖靈會感動你
[00:14:22.200 --> 00:14:24.200]  讓你看見一些現在正在發生的事
[00:14:24.200 --> 00:14:26.200]  或過去已經發生的事
[00:14:26.200 --> 00:14:27.200]  知識的言語
[00:14:27.200 --> 00:14:31.200]  是關於現在的事跟過去的事情
[00:14:31.200 --> 00:14:34.200]  正在發生或過去已經發生
[00:14:34.200 --> 00:14:35.200]  所以我記得有一次在一個聚會當中
[00:14:35.200 --> 00:14:38.200]  一個仙姿為一個老先生禱告
[00:14:38.200 --> 00:14:39.200]  她為他禱告的時候
[00:14:39.200 --> 00:14:41.200]  她說我看見一個年輕人
[00:14:41.200 --> 00:14:43.200]  好像是你的兒子
[00:14:43.200 --> 00:14:45.200]  那位父親眼淚就掉下來
[00:14:45.200 --> 00:14:47.200]  她說我的兒子離開家很多年
[00:14:47.200 --> 00:14:49.200]  我不知道他現在在哪裡
[00:14:49.200 --> 00:14:50.200]  這仙姿對她說
[00:14:50.200 --> 00:14:53.200]  我看見你的兒子在上帝的手中
[00:14:53.200 --> 00:14:54.200]  哇你看見這句話
[00:14:54.200 --> 00:14:56.200]  對這老先生多大的安慰
[00:14:56.200 --> 00:14:58.200]  是講到仙姿的知識
[00:14:58.200 --> 00:14:59.200]  知識的言語
[00:14:59.200 --> 00:15:02.200]  講到現在跟過去的一些事情
[00:15:02.200 --> 00:15:04.200]  第二個智慧的言語
[00:15:04.200 --> 00:15:06.200]  是當你為別人禱告的時候
[00:15:06.200 --> 00:15:08.200]  我在這當聖靈感動你
[00:15:08.200 --> 00:15:10.200]  讓你看見神在這個人身上
[00:15:10.200 --> 00:15:12.200]  祂的心意
[00:15:12.200 --> 00:15:13.200]  神在這件事情上
[00:15:13.200 --> 00:15:15.200]  祂的應許
[00:15:15.200 --> 00:15:16.200]  看見神在這件事情上
[00:15:16.200 --> 00:15:18.200]  祂的工作
[00:15:18.200 --> 00:15:21.200]  智慧的言語是講到神的心意
[00:15:21.200 --> 00:15:23.200]  講到神的應許
[00:15:23.200 --> 00:15:24.200]  這一方面
[00:15:24.200 --> 00:15:26.200]  就好像1993年的時候
[00:15:26.200 --> 00:15:28.200]  有一個仙姿為我禱告
