
[00:00:00.000 --> 00:00:02.000]  我們在地上的父親
[00:02:42.000 --> 00:02:44.000]  不單是人的心願
[00:02:44.000 --> 00:02:46.000]  也是這位天父的心聲
[00:02:46.000 --> 00:02:48.000]  這個祈禱是我們想
[00:02:48.000 --> 00:02:50.000]  達成的心願
[00:02:50.000 --> 00:02:52.000]  同樣在上帝
[00:02:52.000 --> 00:02:54.000]  祂自己的心意
[00:02:54.000 --> 00:02:56.000]  我們看一看這一段
[00:02:56.000 --> 00:02:58.000]  主禱文
[00:02:58.000 --> 00:03:00.000]  這段主禱文很多人都分開兩部分
[00:03:00.000 --> 00:03:02.000]  頭一部分
[00:03:02.000 --> 00:03:04.000]  就是向上
[00:03:04.000 --> 00:03:06.000]  向上帝
[00:03:06.000 --> 00:03:08.000]  第二部分就是上帝
[00:03:08.000 --> 00:03:10.000]  向我們賜我們日用的飲食
[00:03:10.000 --> 00:03:12.000]  叫我們不要遇見試探
[00:03:12.000 --> 00:03:14.000]  我們現在只是看
[00:03:14.000 --> 00:03:16.000]  第一部分
[00:03:16.000 --> 00:03:18.000]  和第十節
[00:03:18.000 --> 00:03:20.000]  究竟天父想我們怎樣
[00:03:20.000 --> 00:03:24.000]  所以你們要這樣去禱告
[00:03:24.000 --> 00:03:26.000]  我們在天上的父
[00:03:26.000 --> 00:03:28.000]  我們當然是指信徒
[00:03:28.000 --> 00:03:30.000]  信徒
[00:03:30.000 --> 00:03:32.000]  可以向天父
[00:03:32.000 --> 00:03:34.000]  去禱告去祈求
[00:03:34.000 --> 00:03:36.000]  究竟這一位
[00:03:36.000 --> 00:03:38.000]  是怎樣的天父呢?是怎樣的神呢?
[00:03:38.000 --> 00:03:40.000]  他值得我們去追求呢?
[00:03:40.000 --> 00:03:42.000]  耶穌在這裡教了一個
[00:03:42.000 --> 00:03:44.000]  很獨特的稱呼
[00:03:44.000 --> 00:03:46.000]  他稱呼神
[00:03:46.000 --> 00:03:48.000]  為父
[00:03:48.000 --> 00:03:50.000]  這個是耶穌獨創的
[00:03:50.000 --> 00:03:52.000]  也是耶穌首創的一個稱呼
[00:03:52.000 --> 00:03:54.000]  稱呼神
[00:03:54.000 --> 00:03:56.000]  做父
[00:03:56.000 --> 00:03:58.000]  父是代表什麼的意思呢?
[00:03:58.000 --> 00:04:00.000]  父是代表慈愛
[00:04:00.000 --> 00:04:02.000]  很明顯你用父去稱呼神
[00:04:02.000 --> 00:04:04.000]  是代表一個慈愛的關係
[00:04:04.000 --> 00:04:08.000]  神想和人去建立一個
[00:04:08.000 --> 00:04:10.000]  慈愛的關係
[00:04:10.000 --> 00:04:12.000]  我不知道你回到家
[00:04:12.000 --> 00:04:14.000]  如果你見到爸爸
[00:04:14.000 --> 00:04:16.000]  如果你還見到爸爸的時候
[00:04:16.000 --> 00:04:18.000]  你會說什麼呢?
[00:04:18.000 --> 00:04:20.000]  你會說爸爸
[00:04:20.000 --> 00:04:22.000]  Daddy
[00:04:22.000 --> 00:04:24.000]  一個很親切
[00:04:24.000 --> 00:04:26.000]  一個很慈愛的關係
[00:04:26.000 --> 00:04:28.000]  你不會見到爸爸
[00:04:28.000 --> 00:04:30.000]  你會說你就是和我媽結婚的那位
[00:04:30.000 --> 00:04:32.000]  你不會這樣說吧
[00:04:32.000 --> 00:04:34.000]  你就是用你的貞子製造我的那位
[00:04:34.000 --> 00:04:36.000]  我想你不會這麼機械式的說
[00:04:36.000 --> 00:04:38.000]  雖然這個是事實
[00:04:38.000 --> 00:04:40.000]  你會說Daddy
[00:04:40.000 --> 00:04:42.000]  爸爸
[00:04:42.000 --> 00:04:44.000]  天父是慈愛
[00:04:44.000 --> 00:04:46.000]  用了父這個字代表這位神
[00:04:46.000 --> 00:04:48.000]  他的特性
[00:04:48.000 --> 00:04:50.000]  有慈愛的特性
[00:04:50.000 --> 00:04:52.000]  其實你想想
[00:04:52.000 --> 00:04:54.000]  耶穌在這一章
[00:04:54.000 --> 00:04:56.000]  也說了什麼
[00:04:56.000 --> 00:04:58.000]  你看看天上的飛鳥
[00:04:58.000 --> 00:05:00.000]  又不會耕種
[00:05:00.000 --> 00:05:02.000]  他需要食物
[00:05:02.000 --> 00:05:04.000]  天父就預備食物給他
[00:05:04.000 --> 00:05:06.000]  你看看野地的百合花
[00:05:06.000 --> 00:05:08.000]  又不會紡紗又不會織布
[00:05:08.000 --> 00:05:10.000]  非常漂亮的裝飾
[00:05:10.000 --> 00:05:12.000]  我們人豈不比
[00:05:12.000 --> 00:05:14.000]  飛鳥野花更加貴重
[00:05:14.000 --> 00:05:16.000]  所以天父
[00:05:16.000 --> 00:05:18.000]  知道我們的需要
[00:05:18.000 --> 00:05:20.000]  他又愛我們
[00:05:20.000 --> 00:05:22.000]  其實你想想
[00:05:22.000 --> 00:05:24.000]  我們的生命真的很不濟
[00:05:24.000 --> 00:05:26.000]  天父知道
[00:05:26.000 --> 00:05:28.000]  我們的生命不濟
[00:05:28.000 --> 00:05:30.000]  我們有罪需要救恩
[00:05:30.000 --> 00:05:32.000]  就預備耶穌基督成就救恩
[00:05:32.000 --> 00:05:34.000]  拯救我們
[00:05:34.000 --> 00:05:36.000]  所以這位愛我們的天父
[00:05:36.000 --> 00:05:38.000]  是最深最真的需要
[00:05:38.000 --> 00:05:40.000]  以為我們預備最好
[00:05:40.000 --> 00:05:42.000]  而這位不單是父
[00:05:42.000 --> 00:05:44.000]  他說是天父
[00:05:44.000 --> 00:05:46.000]  是天上的父
[00:05:46.000 --> 00:05:48.000]  而這個天在原文是
[00:05:48.000 --> 00:05:50.000]  眾數
[00:05:50.000 --> 00:05:52.000]  即是在諸天上的父
[00:05:52.000 --> 00:05:54.000]  大家知道
[00:05:54.000 --> 00:05:56.000]  聖經對天有不同的描述
[00:05:56.000 --> 00:05:58.000]  在這一章他也說過
[00:05:58.000 --> 00:06:00.000]  天空的飛鳥
[00:06:00.000 --> 00:06:02.000]  就是我們見到這個天空
[00:06:02.000 --> 00:06:04.000]  在詩篇第八篇
[00:06:04.000 --> 00:06:06.000]  你指頭所造的天
[00:06:06.000 --> 00:06:08.000]  這是說宇宙
[00:06:08.000 --> 00:06:10.000]  在哥林多後書第十二章
[00:06:10.000 --> 00:06:12.000]  保羅被提到
[00:06:12.000 --> 00:06:14.000]  第三重天
[00:06:14.000 --> 00:06:16.000]  那裡更加是一個
[00:06:16.000 --> 00:06:18.000]  超越一切的天
[00:06:18.000 --> 00:06:20.000]  能夠與神相遇的地方
[00:06:20.000 --> 00:06:22.000]  所以原來這個上帝是
[00:06:22.000 --> 00:06:24.000]  諸天之上的父
[00:06:24.000 --> 00:06:26.000]  即是說這個上帝是超越的
[00:06:26.000 --> 00:06:28.000]  顯出他的權能
[00:06:28.000 --> 00:06:30.000]  他的偉大
[00:06:30.000 --> 00:06:32.000]  所以這位父不單是愛我們
[00:06:32.000 --> 00:06:34.000]  還是有能力
[00:06:34.000 --> 00:06:36.000]  你想想如果一個爸爸
[00:06:36.000 --> 00:06:38.000]  他的兒子誤入歧途
[00:06:38.000 --> 00:06:40.000]  做壞事
[00:06:40.000 --> 00:06:42.000]  這個爸爸想幫他
[00:06:42.000 --> 00:06:44.000]  如果這個爸爸是有愛心
[00:06:44.000 --> 00:06:46.000]  而沒有能力
[00:06:46.000 --> 00:06:48.000]  他幫不了兒子
[00:06:48.000 --> 00:06:50.000]  如果這個爸爸是有能力
[00:06:50.000 --> 00:06:52.000]  而沒有愛心
[00:06:52.000 --> 00:06:54.000]  他不會幫兒子
[00:06:54.000 --> 00:06:56.000]  所以唯有這位天父是有能力
[00:06:56.000 --> 00:06:58.000]  有愛心
[00:06:58.000 --> 00:07:00.000]  他是諸天上愛我們的父神
[00:07:00.000 --> 00:07:02.000]  他才能夠幫到我們
[00:07:02.000 --> 00:07:04.000]  他才是我們人生的出路
[00:07:04.000 --> 00:07:08.000]  我自己這麼大個人
[00:07:08.000 --> 00:07:10.000]  都未見過父道
[00:07:10.000 --> 00:07:12.000]  很多弟兄姊妹問我
[00:07:12.000 --> 00:07:14.000]  有些問題我處理不了
[00:07:14.000 --> 00:07:16.000]  不如你見一下父道
[00:07:16.000 --> 00:07:18.000]  我最近都去見父道
[00:07:18.000 --> 00:07:20.000]  為什麼要見父道呢
[00:07:20.000 --> 00:07:22.000]  因為我太太在讀父道
[00:07:22.000 --> 00:07:24.000]  她的學院要求每一個學員
[00:07:24.000 --> 00:07:26.000]  都要去見父道
[00:07:26.000 --> 00:07:28.000]  你可以選擇
[00:07:28.000 --> 00:07:30.000]  自己見也可以
[00:07:30.000 --> 00:07:32.000]  兩夫婦見都可以
[00:07:32.000 --> 00:07:34.000]  都是這麼多錢
[00:07:34.000 --> 00:07:36.000]  我就貪心
[00:07:36.000 --> 00:07:38.000]  一對夫婦見
[00:07:38.000 --> 00:07:40.000]  學多點東西
[00:07:40.000 --> 00:07:42.000]  我就去見父道
[00:07:42.000 --> 00:07:44.000]  我就想
[00:07:44.000 --> 00:07:46.000]  沒理由跟父道說
[00:07:46.000 --> 00:07:48.000]  因為學院要求來見你
[00:07:48.000 --> 00:07:50.000]  很古怪
[00:07:50.000 --> 00:07:52.000]  我想有什麼
[00:07:52.000 --> 00:07:54.000]  我想見父道幫幫我呢
[00:07:54.000 --> 00:07:56.000]  我當然有些問題
[00:07:56.000 --> 00:07:58.000]  父道幫我
[00:07:58.000 --> 00:08:00.000]  我想來想去我跟太太的關係都OK
[00:08:00.000 --> 00:08:02.000]  我最大的問題
[00:08:02.000 --> 00:08:04.000]  就是和我小兒子的關係
[00:08:04.000 --> 00:08:06.000]  水溝油
[00:08:06.000 --> 00:08:08.000]  我和我小兒子
[00:08:08.000 --> 00:08:10.000]  談不攏
[00:08:10.000 --> 00:08:12.000]  我和我小兒子是餅銀
[00:08:12.000 --> 00:08:14.000]  你發覺我小兒子和我的樣子一模一樣
[00:08:14.000 --> 00:08:16.000]  我小時候的樣子
[00:08:16.000 --> 00:08:18.000]  基本上是餅銀
[00:08:18.000 --> 00:08:20.000]  我是左撇子,他也是左撇子
[00:08:20.000 --> 00:08:22.000]  基因都很相似
[00:08:22.000 --> 00:08:24.000]  性格一樣很古怪
[00:08:24.000 --> 00:08:26.000]  我和我兩個兒子都是
[00:08:26.000 --> 00:08:28.000]  很內斂
[00:08:28.000 --> 00:08:30.000]  溝不攏
[00:08:30.000 --> 00:08:32.000]  我說什麼
[00:08:32.000 --> 00:08:34.000]  完全談不攏
[00:08:34.000 --> 00:08:36.000]  我就問父道
[00:08:36.000 --> 00:08:38.000]  究竟有什麼方法
[00:08:38.000 --> 00:08:40.000]  可以幫我和我小兒子相處
[00:08:40.000 --> 00:08:42.000]  我想說什麼呢
[00:08:42.000 --> 00:08:44.000]  我從來不懷疑我對我小兒子的愛心
[00:08:44.000 --> 00:08:46.000]  我很愛我小兒子
[00:08:46.000 --> 00:08:48.000]  但我沒能力
[00:08:48.000 --> 00:08:50.000]  我搞了很久
[00:08:50.000 --> 00:08:52.000]  我都發覺不知怎樣和他相處得好
[00:08:52.000 --> 00:08:54.000]  但這位天父
[00:08:54.000 --> 00:08:56.000]  就很不同
[00:08:56.000 --> 00:08:58.000]  我們人間的父親
[00:08:58.000 --> 00:09:00.000]  很多時候有愛心沒能力
[00:09:00.000 --> 00:09:02.000]  或者有能力沒愛心
[00:09:02.000 --> 00:09:04.000]  當然很多父親兩樣都有
[00:09:04.000 --> 00:09:06.000]  我見在座認識很多父親
[00:09:06.000 --> 00:09:08.000]  兩樣都有
[00:09:08.000 --> 00:09:10.000]  但都不完全
[00:09:10.000 --> 00:09:12.000]  而這位天父有完全的愛心
[00:09:12.000 --> 00:09:14.000]  完全的能力
[00:09:14.000 --> 00:09:16.000]  坦白說
[00:09:16.000 --> 00:09:18.000]  想做一個好爸爸
[00:09:18.000 --> 00:09:20.000]  要學習一下天父
[00:09:20.000 --> 00:09:22.000]  如果你問我
[00:09:22.000 --> 00:09:24.000]  我們
[00:09:24.000 --> 00:09:26.000]  和天父那麼不同
[00:09:26.000 --> 00:09:28.000]  我們在地上
[00:09:28.000 --> 00:09:30.000]  那麼多的限制那麼多的軟弱
[00:09:30.000 --> 00:09:32.000]  我們為什麼
[00:09:32.000 --> 00:09:34.000]  不去投靠這位天父呢
[00:09:34.000 --> 00:09:36.000]  你問我當然我們會花很多
[00:09:36.000 --> 00:09:38.000]  去見父道
[00:09:38.000 --> 00:09:40.000]  做很多事看很多書
[00:09:40.000 --> 00:09:42.000]  但最好的答案會不會在這位天父身上
[00:09:42.000 --> 00:09:44.000]  這位既有能力
[00:09:44.000 --> 00:09:46.000]  尊榮的神
[00:09:46.000 --> 00:09:48.000]  也是滿有慈愛恩典的天父
[00:09:48.000 --> 00:09:50.000]  願不願意信靠他
[00:09:50.000 --> 00:09:52.000]  學習他
[00:09:52.000 --> 00:09:54.000]  在地上做一個好爸爸媽媽
[00:09:54.000 --> 00:09:56.000]  做一個好的
[00:09:56.000 --> 00:09:58.000]  淑齡父親呢
[00:09:58.000 --> 00:10:00.000]  我發覺原來我們
[00:10:00.000 --> 00:10:02.000]  信徒基本上
[00:10:02.000 --> 00:10:04.000]  面對這位滿有慈愛
[00:10:04.000 --> 00:10:06.000]  滿有能力的上帝
[00:10:06.000 --> 00:10:08.000]  我們很多時候會傾側在
[00:10:08.000 --> 00:10:10.000]  天父的慈愛多一點
[00:10:10.000 --> 00:10:12.000]  不知你覺不覺
[00:10:12.000 --> 00:10:14.000]  我們有問題
[00:10:14.000 --> 00:10:16.000]  天父你的慈愛來幫我
[00:10:16.000 --> 00:10:18.000]  有時候我們未必
[00:10:18.000 --> 00:10:20.000]  信得過天父的大能
[00:10:20.000 --> 00:10:22.000]  所以很多時候
[00:10:22.000 --> 00:10:24.000]  我們祈願徒就用自己的方法
[00:10:24.000 --> 00:10:26.000]  去做事
[00:10:26.000 --> 00:10:28.000]  我們不肯放手給天父
[00:10:28.000 --> 00:10:30.000]  我們很想拿天父的慈愛
[00:10:30.000 --> 00:10:32.000]  而我們不信得過天父的大能
[00:10:32.000 --> 00:10:34.000]  這個很值得我們反省
[00:10:34.000 --> 00:10:36.000]  這位天父既是
[00:10:36.000 --> 00:10:38.000]  慈愛也滿有大能
[00:10:38.000 --> 00:10:42.000]  耶穌不單止告訴我們
[00:10:42.000 --> 00:10:44.000]  這位是天父
[00:10:44.000 --> 00:10:46.000]  有慈愛有能力的天父
[00:10:46.000 --> 00:10:48.000]  耶穌教我們這樣禱告
[00:10:48.000 --> 00:10:50.000]  願人都尊你的名
[00:10:50.000 --> 00:10:52.000]  為姓
[00:10:52.000 --> 00:10:54.000]  神的心意是想我們
[00:10:54.000 --> 00:10:56.000]  尊神的名為姓
[00:10:56.000 --> 00:10:58.000]  在猶太文化
[00:10:58.000 --> 00:11:00.000]  一個人的名
[00:11:00.000 --> 00:11:02.000]  代表他的為人
[00:11:02.000 --> 00:11:04.000]  和他所做的事
[00:11:04.000 --> 00:11:06.000]  他的名
[00:11:06.000 --> 00:11:08.000]  代表自己
[00:11:08.000 --> 00:11:10.000]  他的人是怎樣
[00:11:10.000 --> 00:11:12.000]  他的行事為人是怎樣
[00:11:12.000 --> 00:11:14.000]  所以尊神的名為姓
[00:11:14.000 --> 00:11:16.000]  即是尊神為姓
[00:11:16.000 --> 00:11:18.000]  但其實甚麼是尊神為姓呢
[00:11:18.000 --> 00:11:20.000]  甚麼是尊神為姓呢
[00:11:20.000 --> 00:11:22.000]  其實尊神為姓
[00:11:22.000 --> 00:11:24.000]  我自己覺得
[00:11:24.000 --> 00:11:26.000]  我自己用一個生活上的演繹
[00:11:26.000 --> 00:11:28.000]  是怎樣呢
[00:11:28.000 --> 00:11:30.000]  尊神為姓就是
[00:11:30.000 --> 00:11:32.000]  神在我的心目之中
[00:11:32.000 --> 00:11:34.000]  有不同的待遇
[00:11:34.000 --> 00:11:36.000]  和其他東西是有分別的
[00:11:36.000 --> 00:11:38.000]  是分別出來的
[00:11:38.000 --> 00:11:40.000]  神是被放在一個
[00:11:40.000 --> 00:11:42.000]  最獨一的地位之上
[00:11:42.000 --> 00:11:44.000]  是超越其他所有東西
[00:11:44.000 --> 00:11:46.000]  沒有東西能夠和神
[00:11:46.000 --> 00:11:48.000]  在我心目中的地位相比
[00:11:48.000 --> 00:11:50.000]  無論錢、權力
[00:11:50.000 --> 00:11:52.000]  明星、家庭
[00:11:52.000 --> 00:11:54.000]  事業、學業、人際關係
[00:11:54.000 --> 00:11:56.000]  所有的東西
[00:11:56.000 --> 00:11:58.000]  沒有東西可以超越
[00:11:58.000 --> 00:12:00.000]  神在我心目中的獨一
[00:12:00.000 --> 00:12:02.000]  最高的地位
[00:12:02.000 --> 00:12:04.000]  這個就是我自己
[00:12:04.000 --> 00:12:06.000]  形容甚麼是尊神為姓
[00:12:08.000 --> 00:12:10.000]  各位姐妹
[00:12:10.000 --> 00:12:12.000]  值不值得呢
[00:12:12.000 --> 00:12:14.000]  你值不值得追求神而不追求錢呢
[00:12:14.000 --> 00:12:18.000]  你值不值得追求神而輕看那些
[00:12:18.000 --> 00:12:20.000]  名利、權勢呢
[00:12:20.000 --> 00:12:22.000]  這個你自己要判斷
[00:12:22.000 --> 00:12:24.000]  值不值得
[00:12:24.000 --> 00:12:26.000]  而聖經給了我們的答案
[00:12:26.000 --> 00:12:28.000]  祂說你們先求神的國
[00:12:28.000 --> 00:12:30.000]  和神的義
[00:12:30.000 --> 00:12:32.000]  這些東西都要加給你
[00:12:32.000 --> 00:12:34.000]  我們先追求神的國
[00:12:34.000 --> 00:12:36.000]  和神的義
[00:12:36.000 --> 00:12:38.000]  我們吃甚麼、喝甚麼、穿甚麼
[00:12:38.000 --> 00:12:40.000]  我們一切的需用
[00:12:40.000 --> 00:12:42.000]  神給我們
[00:12:42.000 --> 00:12:44.000]  如果你信不過神的應許
[00:12:44.000 --> 00:12:46.000]  你會先去追求
[00:12:46.000 --> 00:12:48.000]  上帝去跟從祂
[00:12:48.000 --> 00:12:50.000]  你想想你跟從神
[00:12:50.000 --> 00:12:52.000]  我們反而不需要
[00:12:52.000 --> 00:12:54.000]  憂慮我們生活所需
[00:12:54.000 --> 00:12:56.000]  我們的生活滿足快樂
[00:12:56.000 --> 00:13:00.000]  這個豈不是更好
[00:13:00.000 --> 00:13:02.000]  我認識很多人
[00:13:02.000 --> 00:13:04.000]  我以前在金融界工作
[00:13:04.000 --> 00:13:06.000]  認識很多年青的金融才俊
[00:13:06.000 --> 00:13:10.000]  他年輕的時候就拼命賺錢
[00:13:10.000 --> 00:13:12.000]  年紀大一點就賺錢
[00:13:12.000 --> 00:13:14.000]  拼命
[00:13:14.000 --> 00:13:16.000]  賺錢要拼命
[00:13:16.000 --> 00:13:18.000]  熬到殘了
[00:13:18.000 --> 00:13:20.000]  值不值得呢
[00:13:20.000 --> 00:13:22.000]  人去追求錢、名利、權勢
[00:13:22.000 --> 00:13:24.000]  會不會反而成為這些奴隸呢
[00:13:24.000 --> 00:13:26.000]  沒有的就拼命賺
[00:13:26.000 --> 00:13:28.000]  捱生捱死
[00:13:28.000 --> 00:13:30.000]  有的又怕失去
[00:13:30.000 --> 00:13:32.000]  擔驚受怕
[00:13:32.000 --> 00:13:34.000]  生生營營役役
[00:13:34.000 --> 00:13:36.000]  嘗不到真正的滿足快樂
[00:13:36.000 --> 00:13:38.000]  你想想你為了什麼
[00:13:38.000 --> 00:13:40.000]  尊神是最重要的
[00:13:40.000 --> 00:13:42.000]  還是
[00:13:42.000 --> 00:13:44.000]  學業、名聲、錢、權力
[00:13:44.000 --> 00:13:46.000]  人際關係
[00:13:46.000 --> 00:13:48.000]  愛情、家庭等等
[00:13:48.000 --> 00:13:50.000]  哪樣是重要
[00:13:50.000 --> 00:13:52.000]  但你會問
[00:13:52.000 --> 00:13:54.000]  講就易,怎樣尊神為聖呢
[00:13:54.000 --> 00:13:56.000]  我自己在我的
[00:13:56.000 --> 00:13:58.000]  一直屬靈的操練裏面
[00:13:58.000 --> 00:14:00.000]  有兩樣東西
[00:14:00.000 --> 00:14:02.000]  我信主開頭都覺得
[00:14:02.000 --> 00:14:04.000]  要揸得好緊
[00:14:04.000 --> 00:14:06.000]  第一,我要相信神的存在
[00:14:06.000 --> 00:14:08.000]  我才會尊神為聖
[00:14:08.000 --> 00:14:10.000]  如果我當他無道
[00:14:10.000 --> 00:14:12.000]  我都不理他
[00:14:12.000 --> 00:14:14.000]  我都不相信他存在
[00:14:14.000 --> 00:14:16.000]  在我生命有份的,我不會尊他為聖
[00:14:16.000 --> 00:14:18.000]  第二,我要相信他的本性
[00:14:18.000 --> 00:14:20.000]  特別是他的慈愛
[00:14:20.000 --> 00:14:22.000]  我會尊他為聖
[00:14:22.000 --> 00:14:24.000]  他愛我
[00:14:24.000 --> 00:14:26.000]  關於神的存在,我想不需要很多講
[00:14:26.000 --> 00:14:28.000]  你看看這個世界
[00:14:28.000 --> 00:14:30.000]  這個世界有秩序運行
[00:14:30.000 --> 00:14:32.000]  星宿運行
[00:14:32.000 --> 00:14:34.000]  太陽升降
[00:14:34.000 --> 00:14:36.000]  潮水按時降落
[00:14:36.000 --> 00:14:38.000]  四季順序銜接
[00:14:38.000 --> 00:14:40.000]  我們看到這個世界
[00:14:40.000 --> 00:14:42.000]  我們知道一定有一個創造主
[00:14:42.000 --> 00:14:44.000]  一定有一個這個秩序的設計者
[00:14:44.000 --> 00:14:46.000]  這位就是我們所相信的上帝
[00:14:46.000 --> 00:14:48.000]  上帝是存在的
[00:14:48.000 --> 00:14:50.000]  在上一個世紀
[00:14:50.000 --> 00:14:52.000]  有一個英國很出名的天文學家
[00:14:52.000 --> 00:14:54.000]  他叫James Jeans
[00:14:54.000 --> 00:14:56.000]  他說沒有一個天文學家
[00:14:56.000 --> 00:14:58.000]  是無神論者
[00:14:58.000 --> 00:15:00.000]  如果你望
[00:15:00.000 --> 00:15:02.000]  找這個宇宙的奧秘的時候
[00:15:02.000 --> 00:15:04.000]  你一定會問
[00:15:04.000 --> 00:15:06.000]  誰創造的呢?
[00:15:06.000 --> 00:15:08.000]  這個秩序是誰設計出來的呢?
[00:15:08.000 --> 00:15:10.000]  其實你看我們的生命都知道
[00:15:10.000 --> 00:15:12.000]  人可以創造
[00:15:12.000 --> 00:15:14.000]  很多東西
[00:15:14.000 --> 00:15:16.000]  但有一樣東西人是無法創造的
[00:15:16.000 --> 00:15:18.000]  人不可以從無到有
[00:15:18.000 --> 00:15:20.000]  去創造生命
[00:15:20.000 --> 00:15:22.000]  人做不到
[00:15:22.000 --> 00:15:24.000]  你的生命是怎樣來的呢?
[00:15:24.000 --> 00:15:26.000]  你的生命的起點是怎樣來的呢?
[00:15:26.000 --> 00:15:28.000]  我們相信同樣的
[00:15:28.000 --> 00:15:30.000]  有一位創造的神
[00:15:30.000 --> 00:15:32.000]  當我們去外觀這個世界
[00:15:32.000 --> 00:15:34.000]  去看我們的生命
[00:15:34.000 --> 00:15:36.000]  我們一定要回到根源
