
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹 早安
[00:04:44.000 --> 00:04:49.000]  上帝這一刻所交過給我們的產業
[00:04:49.000 --> 00:04:52.000]  你有沒有好好地去數點一下
[00:04:52.000 --> 00:04:54.000]  這一刻你所擁有的呢?
[00:04:54.000 --> 00:04:59.000]  你有沒有用心地去留意牠們的狀況呢?
[00:04:59.000 --> 00:05:00.000]  很多時候
[00:05:00.000 --> 00:05:01.000]  人的著眼點
[00:05:01.000 --> 00:05:04.000]  只是看重這一刻我沒有什麼
[00:05:04.000 --> 00:05:09.000]  卻是我們不懂得去珍惜我們所擁有
[00:05:09.000 --> 00:05:11.000]  在生命不同的階段裏面
[00:05:11.000 --> 00:05:15.000]  上帝都會賜給我們有不同的恩惠
[00:05:15.000 --> 00:05:18.000]  大大小小的恩惠
[00:05:18.000 --> 00:05:21.000]  都存在在我們身邊裏面
[00:05:21.000 --> 00:05:23.000]  我們有沒有好好地去珍惜
[00:05:23.000 --> 00:05:26.000]  上帝所交付給我們這一切呢?
[00:05:26.000 --> 00:05:27.000]  很多時候
[00:05:27.000 --> 00:05:33.000]  我們會只是側重在某一方的追求和發展
[00:05:33.000 --> 00:05:36.000]  往往就帶來在另一些情況裏面
[00:05:36.000 --> 00:05:37.000]  我們會忽略
[00:05:37.000 --> 00:05:41.000]  甚至忘記了其他的東西的存在
[00:05:41.000 --> 00:05:43.000]  耶穌怎樣去提醒我們呢?
[00:05:43.000 --> 00:05:44.000]  耶穌說
[00:05:44.000 --> 00:05:48.000]  人若賺得全世界賠償自己的生命
[00:05:48.000 --> 00:05:50.000]  有什麼益處呢?
[00:05:50.000 --> 00:05:54.000]  人還能拿什麼換生命呢?
[00:05:54.000 --> 00:05:55.000]  人在世界裏面
[00:05:55.000 --> 00:05:58.000]  整天都好像忙忙碌碌
[00:05:58.000 --> 00:05:59.000]  究竟是為了什麼呢?
[00:05:59.000 --> 00:06:00.000]  沒錯
[00:06:00.000 --> 00:06:02.000]  我們可以賺到很多錢
[00:06:02.000 --> 00:06:06.000]  可以讓物質更加豐富
[00:06:06.000 --> 00:06:09.000]  想要得到的物件
[00:06:09.000 --> 00:06:11.000]  我們都能夠得到
[00:06:11.000 --> 00:06:13.000]  但是有什麼意義呢?
[00:06:13.000 --> 00:06:16.000]  我們能夠有多少時間去享受呢?
[00:06:16.000 --> 00:06:17.000]  經文說
[00:06:17.000 --> 00:06:19.000]  人賺得全世界的同時
[00:06:19.000 --> 00:06:21.000]  固然是有賺
[00:06:21.000 --> 00:06:23.000]  但是同時間也有賠
[00:06:23.000 --> 00:06:27.000]  你賠上的可能比你所賺的更多
[00:06:27.000 --> 00:06:30.000]  那又有什麼價值和意義呢?
[00:06:30.000 --> 00:06:32.000]  上帝所應許
[00:06:32.000 --> 00:06:33.000]  所賜下的
[00:06:33.000 --> 00:06:37.000]  都是有他本身的目的和價值
[00:06:37.000 --> 00:06:39.000]  讓我們想一想
[00:06:39.000 --> 00:06:40.000]  這一刻
[00:06:40.000 --> 00:06:41.000]  我對我們所擁有的一切
[00:06:41.000 --> 00:06:43.000]  是不是都已經很留心呢?
[00:06:43.000 --> 00:06:46.000]  你有沒有好好地花時間和心機
[00:06:46.000 --> 00:06:50.000]  去照顧這些人或者事物呢?
[00:06:50.000 --> 00:06:53.000]  我們有沒有好好地去料理我們的財產
[00:06:53.000 --> 00:06:56.000]  去關心我們的家人、朋友
[00:06:56.000 --> 00:06:58.000]  以至於我們不會只是單方面
[00:06:58.000 --> 00:07:01.000]  去追求某一些的感情或者前途
[00:07:01.000 --> 00:07:04.000]  而影響了已經擁有的產業
[00:07:04.000 --> 00:07:08.000]  或者是甚至乎家庭的和睦
[00:07:08.000 --> 00:07:10.000]  過去有機會去到護老院
[00:07:10.000 --> 00:07:13.000]  去探訪我們一些的長者
[00:07:13.000 --> 00:07:14.000]  當問及到
[00:07:14.000 --> 00:07:17.000]  真的最近有沒有人來探訪的時候
[00:07:17.000 --> 00:07:21.000]  他有很多的嘆息
[00:07:21.000 --> 00:07:24.000]  因為原來他更加期望
[00:07:24.000 --> 00:07:27.000]  他的家人能夠經常地
[00:07:27.000 --> 00:07:30.000]  來到探望他
[00:07:30.000 --> 00:07:31.000]  那位長者跟我分享
[00:07:31.000 --> 00:07:34.000]  他的家人已經大半年沒有再來
[00:07:34.000 --> 00:07:37.000]  在當中的來到去照料
[00:07:37.000 --> 00:07:38.000]  究竟今天
[00:07:38.000 --> 00:07:40.000]  我們有沒有花時間
[00:07:40.000 --> 00:07:42.000]  去和我們的家人好好地坐下來
[00:07:42.000 --> 00:07:44.000]  來到去聊天
[00:07:44.000 --> 00:07:46.000]  來到去關心他們的需要呢?
[00:07:46.000 --> 00:07:48.000]  第二方面
[00:07:48.000 --> 00:07:50.000]  經文告訴我們
[00:07:50.000 --> 00:07:51.000]  很多時候
[00:07:51.000 --> 00:07:53.000]  我們會對生命裏面
[00:07:53.000 --> 00:07:55.000]  都會有一種誇口
[00:07:55.000 --> 00:07:56.000]  二十四節裏面
[00:07:56.000 --> 00:07:57.000]  它告訴我們
[00:07:57.000 --> 00:07:59.000]  因為知財不能永有
[00:07:59.000 --> 00:08:02.000]  官勉豈能傳到萬代
[00:08:02.000 --> 00:08:06.000]  知財和官勉的傳流與否
[00:08:06.000 --> 00:08:11.000]  並不是掌握在你和我們的手裏
[00:08:11.000 --> 00:08:13.000]  無怪乎在針研
[00:08:13.000 --> 00:08:15.000]  在這段經文的第一節
[00:08:15.000 --> 00:08:16.000]  就提醒我們
[00:08:16.000 --> 00:08:18.000]  我們一起讀出這一節的經文
[00:08:18.000 --> 00:08:19.000]  預備起
[00:08:19.000 --> 00:08:21.000]  不要為明日自誇
[00:08:21.000 --> 00:08:24.000]  因為一日要生何事
[00:08:24.000 --> 00:08:27.000]  你尚且不能知道
[00:08:27.000 --> 00:08:28.000]  意思就是說
[00:08:28.000 --> 00:08:30.000]  沒錯,我們固然要好好地
[00:08:30.000 --> 00:08:31.000]  來到去計劃我們的人生
[00:08:31.000 --> 00:08:36.000]  但是人生究竟將會如何
[00:08:36.000 --> 00:08:37.000]  其實我們沒有一個人
[00:08:37.000 --> 00:08:40.000]  能夠完全地把握
[00:08:40.000 --> 00:08:43.000]  生命裏面就是有很多的變數
[00:08:43.000 --> 00:08:45.000]  有一些事情
[00:08:45.000 --> 00:08:48.000]  都不是在我們控制的裏面
[00:08:48.000 --> 00:08:50.000]  每日都是千變萬化
[00:08:50.000 --> 00:08:51.000]  難以預測
[00:08:51.000 --> 00:08:54.000]  身邊的人和事物
[00:08:54.000 --> 00:08:57.000]  都好像不停地在轉變當中
[00:08:57.000 --> 00:09:00.000]  有誰能夠預計
[00:09:00.000 --> 00:09:04.000]  明天會是怎樣呢
[00:09:04.000 --> 00:09:05.000]  第三方面
[00:09:05.000 --> 00:09:07.000]  我們常常有一種錯誤的態度
[00:09:07.000 --> 00:09:09.000]  就是我們沒有將上帝
[00:09:09.000 --> 00:09:13.000]  放在我們的計劃裏面
[00:09:13.000 --> 00:09:15.000]  經文裏面讓我們看到
[00:09:15.000 --> 00:09:18.000]  沒錯,無論牧羊人有多努力
[00:09:18.000 --> 00:09:21.000]  他有多有本事
[00:09:21.000 --> 00:09:22.000]  有他的技巧
[00:09:22.000 --> 00:09:25.000]  來去照料羊群和牛群
[00:09:25.000 --> 00:09:29.000]  但他絕對不能單靠個人的能力
[00:09:29.000 --> 00:09:35.000]  可以去照顧這些羊群和牛群的成長
[00:09:35.000 --> 00:09:39.000]  因為成長是很在乎神所供應
[00:09:39.000 --> 00:09:42.000]  特別一些天然的資源
[00:09:42.000 --> 00:09:44.000]  你會看到經文裏面告訴我們
[00:09:44.000 --> 00:09:46.000]  乾草割去
[00:09:46.000 --> 00:09:49.000]  亂草又會再出現
[00:09:49.000 --> 00:09:50.000]  發現的時候
[00:09:50.000 --> 00:09:52.000]  使到羊群、牛群
[00:09:52.000 --> 00:09:54.000]  在每時每刻
[00:09:54.000 --> 00:09:58.000]  都能夠有他們所需要的食糧
[00:09:58.000 --> 00:10:01.000]  草就不斷地去生長
[00:10:01.000 --> 00:10:05.000]  神供應一切可以根生的資源
[00:10:05.000 --> 00:10:07.000]  特別當經文提到
[00:10:07.000 --> 00:10:12.000]  山羊羊羔的母是餵你的
[00:10:12.000 --> 00:10:14.000]  母山羊的奶
[00:10:14.000 --> 00:10:17.000]  都是救你一家的傭的時候
[00:10:17.000 --> 00:10:20.000]  我們就更加去到體會得到
[00:10:20.000 --> 00:10:22.000]  原來上帝每一日
[00:10:22.000 --> 00:10:29.000]  都是在供應給我們所需用的一切
[00:10:29.000 --> 00:10:31.000]  很多時候我們都會
[00:10:31.000 --> 00:10:32.000]  都會習慣了
[00:10:32.000 --> 00:10:34.000]  就是在吃飯之前
[00:10:34.000 --> 00:10:36.000]  我們都會有祈禱
[00:10:36.000 --> 00:10:40.000]  為什麼我們會謝飯祈禱呢?
[00:10:40.000 --> 00:10:42.000]  我相信一個很深遠
[00:10:42.000 --> 00:10:44.000]  我們都會很認同
[00:10:44.000 --> 00:10:48.000]  就是我們心存一個感恩的心
[00:10:48.000 --> 00:10:50.000]  因為我們有得吃
[00:10:50.000 --> 00:10:52.000]  不是必然的
[00:10:52.000 --> 00:10:54.000]  台上的食物
[00:10:54.000 --> 00:10:58.000]  都是神祂賜予給過我們
[00:10:58.000 --> 00:11:00.000]  地球上所有的資源
[00:11:00.000 --> 00:11:02.000]  都是神去供應給我們
[00:11:02.000 --> 00:11:05.000]  無關乎主耶穌在主禱文裡面
[00:11:05.000 --> 00:11:06.000]  教導我們
[00:11:06.000 --> 00:11:09.000]  我們要為日用的飲食
[00:11:09.000 --> 00:11:11.000]  今日賜給我們這一句經文
[00:11:11.000 --> 00:11:12.000]  來提醒我們
[00:11:12.000 --> 00:11:14.000]  我們要上上
[00:11:14.000 --> 00:11:18.000]  要去多謝神的賜予
[00:11:18.000 --> 00:11:21.000]  詩篇第34篇第8節裡面這樣說
[00:11:21.000 --> 00:11:24.000]  「你們要上上主恩的滋味
[00:11:24.000 --> 00:11:27.000]  便知道祂是美善
[00:11:27.000 --> 00:11:31.000]  求靠祂的人有福了」
[00:11:31.000 --> 00:11:34.000]  人的信心絕對不是憑空出現
[00:11:34.000 --> 00:11:36.000]  上帝容許我們先去
[00:11:36.000 --> 00:11:39.000]  在神裡面去品嘗一下
[00:11:39.000 --> 00:11:42.000]  當我們嘗過主恩的滋味的時候
[00:11:42.000 --> 00:11:45.000]  我們就會死而不放
[00:11:45.000 --> 00:11:48.000]  當我們願意在上帝的恩典裡面
[00:11:48.000 --> 00:11:50.000]  去定下目標
[00:11:50.000 --> 00:11:55.000]  這個是最能夠達到的目標
[00:11:55.000 --> 00:11:57.000]  上帝就是那位很願意去
[00:11:57.000 --> 00:12:00.000]  供應我們所需用的一切的神
[00:12:00.000 --> 00:12:01.000]  頂梓梅
[00:12:01.000 --> 00:12:04.000]  當我們去計劃我們的人生
[00:12:04.000 --> 00:12:07.000]  當我們去計劃我們人生的時間表的時候
[00:12:07.000 --> 00:12:10.000]  究竟上帝有沒有得死呢?
[00:12:10.000 --> 00:12:11.000]  有沒有發言權呢?
[00:12:11.000 --> 00:12:13.000]  上帝在你的計劃裡面
[00:12:13.000 --> 00:12:16.000]  是不是成為最優先考慮的事情?
[00:12:16.000 --> 00:12:18.000]  你有沒有和上帝去談一下
[00:12:18.000 --> 00:12:20.000]  自己的生意怎樣來發展呢?
[00:12:20.000 --> 00:12:23.000]  當你現在可能想轉工的時候
[00:12:23.000 --> 00:12:26.000]  你有沒有去尋求神的帶領?
[00:12:26.000 --> 00:12:29.000]  當你可能有很多不同的投資計劃
[00:12:29.000 --> 00:12:32.000]  或者你去花費不同的金錢的時候
[00:12:32.000 --> 00:12:37.000]  你有沒有好好去尋問神自己的心意?
[00:12:37.000 --> 00:12:40.000]  或者這一刻你即將面對退休
[00:12:40.000 --> 00:12:42.000]  或者這一刻你面對退休的時候
[00:12:42.000 --> 00:12:44.000]  你有沒有去和上帝傾談過
[00:12:44.000 --> 00:12:45.000]  在退休之後
[00:12:45.000 --> 00:12:49.000]  你的生活應該怎樣去面對?
[00:12:49.000 --> 00:12:53.000]  我深信上帝是很有興趣
[00:12:53.000 --> 00:12:59.000]  很想來參與我們這些計劃的裡面
[00:12:59.000 --> 00:13:05.000]  究竟今天我們是不是優先考慮上帝的意願
[00:13:05.000 --> 00:13:08.000]  成為在我們生命裡面最重要的事情
[00:13:08.000 --> 00:13:09.000]  上帝的希望
[00:13:09.000 --> 00:13:10.000]  上帝的旨意
[00:13:10.000 --> 00:13:14.000]  就成為了我們規劃我們人生的裡面
[00:13:14.000 --> 00:13:15.000]  一個很重要
[00:13:15.000 --> 00:13:21.000]  必須是優先的去放在一個最優先的位置
[00:13:21.000 --> 00:13:23.000]  《針研》十六章九節
[00:13:23.000 --> 00:13:25.000]  一節我們都很熟悉的經文
[00:13:25.000 --> 00:13:27.000]  我們一起去讀出
[00:13:27.000 --> 00:13:28.000]  預備起
[00:13:28.000 --> 00:13:37.000]  似乎這一節的經文
[00:13:37.000 --> 00:13:38.000]  有時候我們都會想
[00:13:38.000 --> 00:13:40.000]  是不是我們不需要
[00:13:40.000 --> 00:13:42.000]  好像有一種對自己的籌劃
[00:13:42.000 --> 00:13:46.000]  籌算自己的腳步有一種負面的看法
[00:13:46.000 --> 00:13:48.000]  其實經文並沒有這個意思
[00:13:48.000 --> 00:13:52.000]  經文將人的計劃和神的計劃並排
[00:13:52.000 --> 00:13:54.000]  人是需要有計劃
[00:13:54.000 --> 00:13:59.000]  但最後的結果是在乎在神的裡面
[00:13:59.000 --> 00:14:03.000]  我們不能夠將上帝排除在計劃以外
[00:14:03.000 --> 00:14:04.000]  在我們計劃
[00:14:04.000 --> 00:14:05.000]  在我們實踐計劃的時候
[00:14:05.000 --> 00:14:08.000]  我們更加應當去認定神
[00:14:08.000 --> 00:14:09.000]  因為我們深信
[00:14:09.000 --> 00:14:13.000]  神會當我們不斷地為這些計劃去禱告的時候
[00:14:13.000 --> 00:14:16.000]  神會按著祂的旨意來引導
[00:14:16.000 --> 00:14:20.000]  幫助來看顧我們
[00:14:20.000 --> 00:14:23.000]  最近楊牧師在同工會裡面
[00:14:23.000 --> 00:14:26.000]  提醒我們一班教育同工
[00:14:26.000 --> 00:14:32.000]  今日教會最大的危機是什麼呢?
[00:14:32.000 --> 00:14:34.000]  今日教會最大的危機
[00:14:34.000 --> 00:14:37.000]  是教會世俗化
[00:14:37.000 --> 00:14:39.000]  我們很多時候將
[00:14:39.000 --> 00:14:42.000]  出面公司的管理概念
[00:14:42.000 --> 00:14:45.000]  或者將人的經驗和能力
[00:14:45.000 --> 00:14:48.000]  放在我們侍奉的裡面
[00:14:48.000 --> 00:14:50.000]  尤其是我們很快
[00:14:50.000 --> 00:14:53.000]  就要去計劃2015年的時候
[00:14:53.000 --> 00:14:55.000]  究竟我們有沒有好好地
[00:14:55.000 --> 00:14:57.000]  來到神的面前
[00:14:57.000 --> 00:15:00.000]  去尋求神的心意
[00:15:00.000 --> 00:15:01.000]  特別接下來我們都會
[00:15:01.000 --> 00:15:04.000]  不同的部位都會開會的時候
[00:15:04.000 --> 00:15:06.000]  究竟我們有沒有優先
[00:15:06.000 --> 00:15:09.000]  在開會之前我們花上更多的時間
[00:15:09.000 --> 00:15:11.000]  來好好地去祈禱
[00:15:11.000 --> 00:15:13.000]  尋求神的帶領
[00:15:13.000 --> 00:15:19.000]  以致我們才去計劃未來
[00:15:19.000 --> 00:15:25.000]  願意我們學懂怎樣去禱告
[00:15:25.000 --> 00:15:26.000]  盼望這句禱告
[00:15:26.000 --> 00:15:29.000]  可能都成為了我們其中一個向導
[00:15:29.000 --> 00:15:31.000]  上帝呀!請你幫助我
[00:15:31.000 --> 00:15:35.000]  做你所祝福的事情
[00:15:35.000 --> 00:15:36.000]  而不再是
[00:15:36.000 --> 00:15:38.000]  上帝呀!我已經做好我的計劃了
[00:15:38.000 --> 00:15:42.000]  現在請你保守這個計劃
[00:15:42.000 --> 00:15:45.000]  讓我們都能夠將這個次序
[00:15:45.000 --> 00:15:48.000]  能夠排正確
[00:15:48.000 --> 00:15:51.000]  當我們去計劃未來的時候
[00:15:51.000 --> 00:15:54.000]  我們更加需要去掌握
[00:15:54.000 --> 00:15:57.000]  計劃的過程裡面的弱勢
[00:15:57.000 --> 00:15:58.000]  我相信第一方面
[00:15:58.000 --> 00:16:02.000]  我們需要回到神的裡面來安靜
[00:16:02.000 --> 00:16:05.000]  詩篇46篇第十節
[00:16:05.000 --> 00:16:07.000]  一節我們都很熟悉的經文
[00:16:07.000 --> 00:16:10.000]  你們要休息
[00:16:10.000 --> 00:16:13.000]  要知道我是神
[00:16:13.000 --> 00:16:18.000]  休息原文是有一個安靜的意思
[00:16:18.000 --> 00:16:19.000]  聖經告訴我們
[00:16:19.000 --> 00:16:21.000]  我們需要在神裡面休息
[00:16:21.000 --> 00:16:22.000]  安靜
[00:16:22.000 --> 00:16:27.000]  以致我們能夠去尋求神的帶領
[00:16:27.000 --> 00:16:29.000]  現代人都很難
[00:16:29.000 --> 00:16:32.000]  當嘗試去安靜休息的時候
[00:16:32.000 --> 00:16:34.000]  已經覺得很乏力
[00:16:34.000 --> 00:16:37.000]  當你停下來不思考的時候
[00:16:37.000 --> 00:16:42.000]  但是腦海裡面卻浮現了很多很多的事情
[00:16:42.000 --> 00:16:44.000]  安靜的意思告訴我們
[00:16:44.000 --> 00:16:48.000]  我們需要去停止追趕
[00:16:48.000 --> 00:16:51.000]  特別我們心裡面有很多思緒的時候
[00:16:51.000 --> 00:16:53.000]  這些思緒就成為了我們內心裡面
[00:16:53.000 --> 00:16:55.000]  一些衝突和掙扎
[00:16:55.000 --> 00:17:00.000]  往往就妨礙了我們專注的去到神的裡面
[00:17:00.000 --> 00:17:02.000]  神提醒我們
[00:17:02.000 --> 00:17:04.000]  我們需要安靜
[00:17:04.000 --> 00:17:05.000]  在過程當中
[00:17:05.000 --> 00:17:10.000]  我們要去學習等候的功課
[00:17:10.000 --> 00:17:11.000]  當我們願意去安靜
[00:17:11.000 --> 00:17:14.000]  我們停下來去禱告的時候
[00:17:14.000 --> 00:17:16.000]  我們就能夠去享受
[00:17:16.000 --> 00:17:20.000]  和神有一段親密的時光
[00:17:20.000 --> 00:17:21.000]  在安靜的時候
[00:17:21.000 --> 00:17:24.000]  我們的目光一方面專注在神的裡面
[00:17:24.000 --> 00:17:26.000]  同時間我們也要留意
[00:17:26.000 --> 00:17:29.000]  四周圍這一刻所發生的事和什麼
[00:17:29.000 --> 00:17:33.000]  也讓我們能夠有一個安靜的心
[00:17:33.000 --> 00:17:34.000]  豎起我們的耳朵
[00:17:34.000 --> 00:17:38.000]  去聆聽上帝的人靈
[00:17:38.000 --> 00:17:40.000]  深信上帝一定會保護我們
[00:17:40.000 --> 00:17:44.000]  使我們走在正直的路上
[00:17:44.000 --> 00:17:46.000]  在我們日常生活裡面
[00:17:46.000 --> 00:17:49.000]  你有沒有騰空一些時間
[00:17:49.000 --> 00:17:55.000]  去安靜和親近神呢?
[00:17:55.000 --> 00:17:58.000]  我不知道過去你會不會經常
[00:17:58.000 --> 00:18:01.000]  去到白樓這個地方
[00:18:01.000 --> 00:18:03.000]  其實教會很好
[00:18:03.000 --> 00:18:07.000]  有一個很寧靜的祈禱室
[00:18:07.000 --> 00:18:10.000]  我不知道在這一年裡面
[00:18:10.000 --> 00:18:13.000]  你究竟去過沒有呢?
[00:18:13.000 --> 00:18:16.000]  為什麼我們要有一個空間
[00:18:16.000 --> 00:18:18.000]  要分別出來
[00:18:18.000 --> 00:18:21.000]  其實將它拆掉變成辦公室也不錯
[00:18:21.000 --> 00:18:24.000]  但我們仍然堅持要保留
[00:18:24.000 --> 00:18:25.000]  直到現在
[00:18:25.000 --> 00:18:27.000]  就是我們很盼望
[00:18:27.000 --> 00:18:28.000]  我們的弟兄姊妹
[00:18:28.000 --> 00:18:30.000]  能夠可以當每當回來教會
[00:18:30.000 --> 00:18:32.000]  沒錯我們一齊去敬拜
[00:18:32.000 --> 00:18:34.000]  沒錯我們需要去上主一課
[00:18:34.000 --> 00:18:36.000]  但同時間
[00:18:36.000 --> 00:18:37.000]  希望藉著這個地方
[00:18:37.000 --> 00:18:38.000]  也提醒我們
[00:18:38.000 --> 00:18:46.000]  我們需要安靜尋求神的帶領
[00:18:46.000 --> 00:18:49.000]  當我們在安靜的過程裡面
[00:18:49.000 --> 00:18:52.000]  上帝就會不斷地去調整
[00:18:52.000 --> 00:18:56.000]  我們的心思和意念
[00:18:56.000 --> 00:18:57.000]  很多時候
[00:18:57.000 --> 00:19:00.000]  我們對神的無知
[00:19:00.000 --> 00:19:03.000]  窒礙了我們去更加
[00:19:03.000 --> 00:19:06.000]  去吻別神的心意
[00:19:06.000 --> 00:19:07.000]  在上個星期裡面
[00:19:07.000 --> 00:19:08.000]  你悉聽全道
[00:19:08.000 --> 00:19:09.000]  都藉著針研
[00:19:09.000 --> 00:19:13.000]  提醒我們驕傲的和諧
[00:19:13.000 --> 00:19:14.000]  我們一齊去讀出
[00:19:14.000 --> 00:19:16.000]  針研十八章十二節
[00:19:16.000 --> 00:19:18.000]  預備一二三
[00:19:18.000 --> 00:19:20.000]  拜懷之先
