
[00:00:00.000 --> 00:00:03.000]  在剛剛的星期三下班之後
[00:05:05.000 --> 00:05:08.000]  而且叫聖靈去幫助門徒
[00:05:08.000 --> 00:05:11.000]  進行耶穌的教訓
[00:05:11.000 --> 00:05:13.000]  安慰門徒
[00:05:13.000 --> 00:05:16.000]  神要將保衛詩賜給愛他的
[00:05:16.000 --> 00:05:20.000]  信服他的兒女
[00:05:20.000 --> 00:05:25.000]  信服是講到我們去信靠這位耶穌
[00:05:25.000 --> 00:05:29.000]  去願意跟隨他
[00:05:29.000 --> 00:05:33.000]  在《約翰十六章》第五至十一節
[00:05:33.000 --> 00:05:37.000]  指到聖靈可以讓世人
[00:05:37.000 --> 00:05:41.000]  畏著他們的罪
[00:05:41.000 --> 00:05:43.000]  畏著正義
[00:05:43.000 --> 00:05:45.000]  畏著審判上
[00:05:45.000 --> 00:05:50.000]  知道人本身是有罪
[00:05:50.000 --> 00:05:53.000]  我們可以看一看
[00:05:53.000 --> 00:05:55.000]  十六章第五節
[00:05:55.000 --> 00:05:58.000]  耶穌也再次提到
[00:05:58.000 --> 00:06:02.000]  祂即將離開的事情
[00:06:02.000 --> 00:06:05.000]  當門徒知道主要離開
[00:06:05.000 --> 00:06:08.000]  他們就滿心憂愁
[00:06:08.000 --> 00:06:13.000]  因為沒有了一位老師成為他們的支持
[00:06:13.000 --> 00:06:17.000]  耶穌明白他們當時的感受
[00:06:17.000 --> 00:06:19.000]  憂愁
[00:06:19.000 --> 00:06:21.000]  就說自己離開他們
[00:06:21.000 --> 00:06:24.000]  其實是為他們的好處
[00:06:24.000 --> 00:06:28.000]  耶穌為著眾人釘身在十字架上
[00:06:28.000 --> 00:06:30.000]  成就了拯救的工作
[00:06:30.000 --> 00:06:34.000]  信的人就可以得著主而來
[00:06:34.000 --> 00:06:38.000]  拯救這個救恩的益處
[00:06:38.000 --> 00:06:43.000]  因此祂只能夠差遣保衛師或聖靈
[00:06:43.000 --> 00:06:45.000]  在信徒當中
[00:06:45.000 --> 00:06:48.000]  保衛師來了之後
[00:06:48.000 --> 00:06:53.000]  會解除昔日門徒他們內心那份憂愁
[00:06:53.000 --> 00:06:54.000]  徬徨
[00:06:54.000 --> 00:06:58.000]  此外祂還會做更多的事情
[00:06:58.000 --> 00:07:03.000]  保衛師在世人的內心裡
[00:07:03.000 --> 00:07:05.000]  讓他們知罪
[00:07:05.000 --> 00:07:12.000]  因為很多人都不信耶穌是生命的救主
[00:07:12.000 --> 00:07:15.000]  他們與耶穌隔絕
[00:07:15.000 --> 00:07:18.000]  他們與耶穌沒有關係
[00:07:18.000 --> 00:07:21.000]  將來要面對審判
[00:07:21.000 --> 00:07:28.000]  當時不信主的有猶太人和他們的領袖
[00:07:28.000 --> 00:07:32.000]  耶穌對他們的罪提出嚴重的警告
[00:07:32.000 --> 00:07:35.000]  正如在楊方八章二十一節
[00:07:35.000 --> 00:07:37.000]  耶穌對他們說
[00:07:37.000 --> 00:07:43.000]  「我去了,你們要找我,並且你們要死在罪中」
[00:07:43.000 --> 00:07:49.000]  「我所去的地方是指天堂,你們不能到」
[00:07:49.000 --> 00:07:51.000]  另外八章夜四節
[00:07:51.000 --> 00:07:55.000]  「所以我對你們說,你們要死在罪中」
[00:07:55.000 --> 00:08:00.000]  「你們若不信我是基督,必要死在罪中」
[00:08:00.000 --> 00:08:03.000]  保衛師來的時候
[00:08:03.000 --> 00:08:05.000]  會像耶穌一樣
[00:08:05.000 --> 00:08:08.000]  定人不信的罪
[00:08:08.000 --> 00:08:12.000]  不信的罪就是不接受耶穌
[00:08:12.000 --> 00:08:16.000]  和他的啟示是很嚴重的罪
[00:08:16.000 --> 00:08:21.000]  因為他們拒絕去接受神所差離
[00:08:21.000 --> 00:08:23.000]  獨一無二的聖旨
[00:08:23.000 --> 00:08:25.000]  就是拒絕神
[00:08:25.000 --> 00:08:28.000]  在楊方三章十八節
[00:08:28.000 --> 00:08:35.000]  「信他的人不被定罪,不信的人罪已經定了」
[00:08:35.000 --> 00:08:41.000]  不信的人會死在自己的過犯罪惡當中
[00:08:41.000 --> 00:08:45.000]  聖靈要證明這一方面
[00:08:45.000 --> 00:08:47.000]  祂要使人知道
[00:08:47.000 --> 00:08:50.000]  如果不是藉著主耶穌
[00:08:50.000 --> 00:08:54.000]  沒有人可以成為神的兒女
[00:08:54.000 --> 00:08:59.000]  為二是說到主說
[00:08:59.000 --> 00:09:03.000]  「因為我往父那裡去」
[00:09:03.000 --> 00:09:09.000]  是表明上帝對耶穌的義
[00:09:09.000 --> 00:09:11.000]  一個肯定
[00:09:11.000 --> 00:09:16.000]  直到耶穌順服上帝的旨意
[00:09:16.000 --> 00:09:19.000]  以致被釘死在十字架上
[00:09:19.000 --> 00:09:22.000]  因著祂的救贖工作
[00:09:22.000 --> 00:09:26.000]  人才可以被稱為「二」
[00:09:26.000 --> 00:09:28.000]  當他願意順靠這位主
[00:09:28.000 --> 00:09:30.000]  跟隨主的時候
[00:09:30.000 --> 00:09:33.000]  主為我們死了
[00:09:33.000 --> 00:09:35.000]  但是三天之後
[00:09:35.000 --> 00:09:36.000]  祂復活
[00:09:36.000 --> 00:09:38.000]  其後升天
[00:09:38.000 --> 00:09:42.000]  祂得著榮耀去到父那裡去
[00:09:42.000 --> 00:09:46.000]  聖靈是要藉著這件事
[00:09:46.000 --> 00:09:51.000]  去提人認識耶穌的救恩
[00:09:51.000 --> 00:09:55.000]  讓人可以摘心悔改歸向祂
[00:09:55.000 --> 00:10:01.000]  聖嬰耶穌只是公義
[00:10:01.000 --> 00:10:03.000]  主不是因為犯了罪
[00:10:03.000 --> 00:10:07.000]  要被釘死在十字架上
[00:10:07.000 --> 00:10:12.000]  昔日猶太人以為自己是公義
[00:10:12.000 --> 00:10:15.000]  用他們所謂公義的尺度
[00:10:15.000 --> 00:10:19.000]  妄下結論說耶穌是一個罪人
[00:10:19.000 --> 00:10:22.000]  但是他們錯了
[00:10:22.000 --> 00:10:26.000]  保衛師就是讓他們知道他們的錯
[00:10:26.000 --> 00:10:29.000]  他們所用的公義尺度
[00:10:29.000 --> 00:10:32.000]  真是錯了
[00:10:32.000 --> 00:10:35.000]  神要執行審判
[00:10:35.000 --> 00:10:39.000]  在世人心裡讓他們知罪
[00:10:39.000 --> 00:10:43.000]  猶太人用錯了他們的尺度
[00:10:43.000 --> 00:10:45.000]  同樣他們對耶穌
[00:10:45.000 --> 00:10:48.000]  也用錯了他們的判斷力
[00:10:48.000 --> 00:10:53.000]  保衛師繼續為審判去證明他們錯了
[00:10:53.000 --> 00:10:57.000]  因為這個世界的王受到審判
[00:10:57.000 --> 00:11:01.000]  世界的王是指魔鬼撒旦
[00:11:01.000 --> 00:11:05.000]  因為主在十字架上死了
[00:11:05.000 --> 00:11:09.000]  但是他不是一死了之
[00:11:09.000 --> 00:11:11.000]  他能夠復活
[00:11:11.000 --> 00:11:13.000]  星哥死亡
[00:11:13.000 --> 00:11:15.000]  魔鬼被打敗
[00:11:15.000 --> 00:11:18.000]  招致滅亡
[00:11:18.000 --> 00:11:21.000]  一切跟隨魔鬼撒旦的人
[00:11:21.000 --> 00:11:24.000]  正如出賣主的猶太
[00:11:24.000 --> 00:11:27.000]  必然失敗
[00:11:27.000 --> 00:11:30.000]  遭受神的審判
[00:11:30.000 --> 00:11:34.000]  和大家分享一位姐妹楊文雅
[00:11:34.000 --> 00:11:39.000]  她自己親身的一些體驗、經歷
[00:11:39.000 --> 00:11:44.000]  她說出生在中國山西大同
[00:11:44.000 --> 00:11:46.000]  在2015年2月
[00:11:46.000 --> 00:11:49.000]  我從微軟北京公司
[00:11:49.000 --> 00:11:53.000]  調到微軟的加州公司來工作
[00:11:53.000 --> 00:11:56.000]  現在是兵手索引擎平台
[00:11:56.000 --> 00:11:59.000]  高級的項目經理
[00:11:59.000 --> 00:12:01.000]  記得馬克吐溫說過
[00:12:01.000 --> 00:12:05.000]  人一生最重要的日子有兩天
[00:12:05.000 --> 00:12:07.000]  一天就是你發現
[00:12:07.000 --> 00:12:13.000]  自己為什麼活在活著的日子
[00:12:13.000 --> 00:12:17.000]  另外就是你出生的日子
[00:12:17.000 --> 00:12:21.000]  她說2016年12月11日
[00:12:21.000 --> 00:12:24.000]  是我人生當中最重要的一天
[00:12:24.000 --> 00:12:27.000]  因為我受浸教育教會
[00:12:27.000 --> 00:12:31.000]  耶穌基督讓我的生命改變
[00:12:31.000 --> 00:12:35.000]  重生了給我新的價值觀
[00:12:35.000 --> 00:12:37.000]  回想起來
[00:12:37.000 --> 00:12:40.000]  小時候的目標是很簡單
[00:12:40.000 --> 00:12:44.000]  希望讀好書入一間好的大學
[00:12:44.000 --> 00:12:47.000]  找一份適合自己的工作
[00:12:47.000 --> 00:12:51.000]  賺錢、買房間、買車
[00:12:51.000 --> 00:12:54.000]  但從事、從董事以來
[00:12:54.000 --> 00:12:58.000]  一直都想要搞清楚幾個根本的問題
[00:12:58.000 --> 00:13:01.000]  就是到底我是誰呢?
[00:13:01.000 --> 00:13:06.000]  我在這個世界上存著有什麼意義?
[00:13:06.000 --> 00:13:09.000]  將來我要去哪裡?
[00:13:09.000 --> 00:13:11.000]  在哪裡?
[00:13:11.000 --> 00:13:13.000]  可能都是我們當中
[00:13:13.000 --> 00:13:16.000]  有人仍然在問的問題
[00:13:16.000 --> 00:13:21.000]  信仰對我來說是一件嚴肅的事情
[00:13:21.000 --> 00:13:25.000]  因為它關係到我對世界、對人
[00:13:25.000 --> 00:13:27.000]  如何來詮釋
[00:13:27.000 --> 00:13:31.000]  關係到生命的質素、意義
[00:13:31.000 --> 00:13:33.000]  所以我一直很謹慎地
[00:13:33.000 --> 00:13:37.000]  試圖從自己了解各樣的學說裡邊
[00:13:37.000 --> 00:13:40.000]  尋找和內心契合的部分
[00:13:40.000 --> 00:13:42.000]  我從哲學家裡邊
[00:13:42.000 --> 00:13:46.000]  得到一些悲觀的主義
[00:13:46.000 --> 00:13:50.000]  大概是因為媽媽意外早逝
[00:13:50.000 --> 00:13:54.000]  小時候一起成長的好友也去世
[00:13:54.000 --> 00:14:00.000]  這些經歷令我看人生灰色
[00:14:00.000 --> 00:14:04.000]  後來讀書、工作、待人處事
[00:14:04.000 --> 00:14:07.000]  都嘗試用儒家思想
[00:14:07.000 --> 00:14:12.000]  去吸取入世處事的法則
[00:14:12.000 --> 00:14:17.000]  但同時也羨慕道家的無為、傲柔
[00:14:17.000 --> 00:14:19.000]  出世的瀟灑
[00:14:19.000 --> 00:14:25.000]  想有一天或許可以做隱居山民
[00:14:25.000 --> 00:14:29.000]  彈琴、讀書都不錯
[00:14:29.000 --> 00:14:32.000]  至於人生的來去
[00:14:32.000 --> 00:14:37.000]  或許佛教講的輪迴也有道理
[00:14:37.000 --> 00:14:40.000]  偶爾仰望星空
[00:14:40.000 --> 00:14:46.000]  再看看幾部講到宇宙的紀錄片
[00:14:46.000 --> 00:14:49.000]  就會陷入浩瀚的宇宙
[00:14:49.000 --> 00:14:54.000]  令自己感到無知
[00:14:54.000 --> 00:14:58.000]  不可以想像那份孤獨
[00:14:58.000 --> 00:15:03.000]  對於人生的意義我四處尋找
[00:15:03.000 --> 00:15:06.000]  但也找不到一個好的答案
[00:15:06.000 --> 00:15:12.000]  回頭看在我認識基督教信仰的過程中
[00:15:12.000 --> 00:15:14.000]  跨過了兩個門檻
[00:15:14.000 --> 00:15:17.000]  第一個是相信有上帝
[00:15:17.000 --> 00:15:20.000]  第二個是承認自己是一個罪人
[00:15:20.000 --> 00:15:24.000]  對我來說很容易跨過第一個門檻
[00:15:24.000 --> 00:15:28.000]  因為我相信這個宇宙有一個律
[00:15:28.000 --> 00:15:31.000]  而這個律不是偶然
[00:15:31.000 --> 00:15:35.000]  是由一個超越我們所見所思所想的力
[00:15:35.000 --> 00:15:37.000]  來去掌管
[00:15:37.000 --> 00:15:41.000]  尤其是當我聽到巴赫的音樂
[00:15:41.000 --> 00:15:43.000]  夏天的蟬鳴
[00:15:43.000 --> 00:15:46.000]  看到數學物理公式的美
[00:15:46.000 --> 00:15:49.000]  春天樹上的嫩芽
[00:15:49.000 --> 00:15:54.000]  秋天火紅的楓葉
[00:15:54.000 --> 00:15:57.000]  冬天的白雪裏邊有紅梅
[00:15:57.000 --> 00:16:00.000]  想到這一切美好
[00:16:00.000 --> 00:16:03.000]  發生在我們身邊
[00:16:03.000 --> 00:16:06.000]  就是我們這個星球裏邊
[00:16:06.000 --> 00:16:08.000]  在浩瀚宇宙
[00:16:08.000 --> 00:16:10.000]  這些沙
[00:16:10.000 --> 00:16:16.000]  是比起沙更多的星球裏邊
[00:16:16.000 --> 00:16:20.000]  如果地球和太陽的距離近一些
[00:16:20.000 --> 00:16:24.000]  可能一切都會化為烏有
[00:16:24.000 --> 00:16:31.000]  我沒有辦法去承認這是一個偶然
[00:16:31.000 --> 00:16:34.000]  我知道有上帝
[00:16:34.000 --> 00:16:38.000]  但是我不認識祂
[00:16:38.000 --> 00:16:42.000]  還記得之前和朋友討論信仰的時候
[00:16:42.000 --> 00:16:44.000]  我的想法是這樣
[00:16:44.000 --> 00:16:49.000]  我真正能夠相信和倚靠的只有自己
[00:16:49.000 --> 00:16:52.000]  因為這條路走來走去
[00:16:52.000 --> 00:16:54.000]  有順有逆
[00:16:54.000 --> 00:16:59.000]  都是靠著自己的奮鬥而成
[00:16:59.000 --> 00:17:01.000]  我是一個中國人
[00:17:01.000 --> 00:17:03.000]  要信一位愛國的神
[00:17:03.000 --> 00:17:06.000]  似乎很難
[00:17:06.000 --> 00:17:10.000]  還要聽基督教教義
[00:17:10.000 --> 00:17:12.000]  認為人是有罪
[00:17:12.000 --> 00:17:14.000]  自己和周圍的人
[00:17:14.000 --> 00:17:17.000]  其實都是好的公民
[00:17:17.000 --> 00:17:19.000]  我沒有殺人放火
[00:17:19.000 --> 00:17:22.000]  我到底有什麼罪呢
[00:17:22.000 --> 00:17:24.000]  但是很感謝上帝
[00:17:24.000 --> 00:17:27.000]  祂沒有放棄我
[00:17:27.000 --> 00:17:30.000]  來到美國一年多的時間
[00:17:30.000 --> 00:17:34.000]  自己一個人遇到很多的壓力
[00:17:34.000 --> 00:17:36.000]  有難過
[00:17:36.000 --> 00:17:38.000]  軟弱的時候
[00:17:38.000 --> 00:17:42.000]  我會坐在史丹福教堂裡邊
[00:17:42.000 --> 00:17:45.000]  來聽聖詩
[00:17:45.000 --> 00:17:47.000]  內心變得很平靜
[00:17:47.000 --> 00:17:49.000]  慢慢地
[00:17:49.000 --> 00:17:52.000]  我想說可以從聖經開始
[00:17:52.000 --> 00:17:55.000]  來認識這位上帝
[00:17:55.000 --> 00:17:59.000]  於是我買了英文版的聖經來學習
[00:17:59.000 --> 00:18:01.000]  但是讀得很慢
[00:18:01.000 --> 00:18:03.000]  不倫親祖
[00:18:03.000 --> 00:18:05.000]  不求甚解
[00:18:05.000 --> 00:18:07.000]  感謝上帝的領導
[00:18:07.000 --> 00:18:09.000]  我有兩位好朋友
[00:18:09.000 --> 00:18:13.000]  都是基督徒的弟兄和姐妹
[00:18:13.000 --> 00:18:15.000]  一有機會
[00:18:15.000 --> 00:18:18.000]  我就和他們討論我的問題
[00:18:18.000 --> 00:18:21.000]  當我拼命去做事
[00:18:21.000 --> 00:18:23.000]  瘋狂地加班的時候
[00:18:23.000 --> 00:18:25.000]  他們提醒我
[00:18:25.000 --> 00:18:27.000]  你這麼瘋狂去做事
[00:18:27.000 --> 00:18:30.000]  其實是一種偶像崇拜
[00:18:30.000 --> 00:18:33.000]  不是上帝所喜悅的
[00:18:33.000 --> 00:18:35.000]  當我軟弱無助的時候
[00:18:35.000 --> 00:18:37.000]  他們鼓勵我
[00:18:37.000 --> 00:18:39.000]  會有天使來看顧
[00:18:39.000 --> 00:18:41.000]  幫助我
[00:18:41.000 --> 00:18:44.000]  當我對自己的幸福沒有把握的時候
[00:18:44.000 --> 00:18:45.000]  他們激勵我
[00:18:45.000 --> 00:18:48.000]  神會為我去預備
[00:18:48.000 --> 00:18:50.000]  真正讓我下決定
[00:18:50.000 --> 00:18:53.000]  要好好的認識這位上帝
[00:18:53.000 --> 00:18:57.000]  就是在2016年6月22日
[00:18:57.000 --> 00:18:59.000]  我們公司組織
[00:18:59.000 --> 00:19:03.000]  大家一起去參加遊艇的活動
[00:19:03.000 --> 00:19:06.000]  其間當時因為不小心
[00:19:06.000 --> 00:19:09.000]  我的船翻了
[00:19:09.000 --> 00:19:11.000]  我其實不懂游泳
[00:19:11.000 --> 00:19:13.000]  就是掉了下海
[00:19:13.000 --> 00:19:16.000]  雖然穿著救生衣
[00:19:16.000 --> 00:19:18.000]  還是很驚險
[00:19:18.000 --> 00:19:21.000]  下沉的那一瞬間
[00:19:21.000 --> 00:19:24.000]  時間好像停頓了
[00:19:24.000 --> 00:19:26.000]  我心想自己這一生
[00:19:26.000 --> 00:19:29.000]  就是這樣來到結束
[00:19:29.000 --> 00:19:31.000]  這時候聽到一個聲音
[00:19:31.000 --> 00:19:34.000]  「文雅不用怕,我在這裡」
[00:19:34.000 --> 00:19:36.000]  很感謝神
[00:19:36.000 --> 00:19:41.000]  就是我一位來自以色列猶太的同事
[00:19:41.000 --> 00:19:43.000]  將我救起來
[00:19:43.000 --> 00:19:45.000]  當晚我就想
[00:19:45.000 --> 00:19:48.000]  這個真是很奇妙的安排
[00:19:48.000 --> 00:19:51.000]  因為就是在前幾天
[00:19:51.000 --> 00:19:54.000]  我聽到一個關於死亡的報道訊息
[00:19:54.000 --> 00:19:56.000]  報道裏面說到
[00:19:56.000 --> 00:19:59.000]  如果不為死亡去好好的計劃
[00:19:59.000 --> 00:20:02.000]  你真是很愚蠢的人生
[00:20:02.000 --> 00:20:05.000]  不是一個有智慧的人生
[00:20:05.000 --> 00:20:07.000]  我當時想
[00:20:07.000 --> 00:20:10.000]  上帝讓我繼續活下去
[00:20:10.000 --> 00:20:15.000]  相信是有些事情讓我可以去達成
[00:20:15.000 --> 00:20:21.000]  於是我想迫切地認識這位神
[00:20:21.000 --> 00:20:24.000]  很感謝神的帶領
[00:20:24.000 --> 00:20:26.000]  在同年的七月
[00:20:26.000 --> 00:20:30.000]  我來到聖何西基督徒的會堂
[00:20:30.000 --> 00:20:33.000]  開始去認識上帝的旅程
[00:20:33.000 --> 00:20:36.000]  還記得教會迎新活動
[00:20:36.000 --> 00:20:38.000]  唱一首的詩歌
[00:20:38.000 --> 00:20:40.000]  這一生最美的祝福
[00:20:40.000 --> 00:20:43.000]  就是認識主耶穌的時候
[00:20:43.000 --> 00:20:45.000]  自己很感動
[00:20:45.000 --> 00:20:49.000]  第一堂基本課程
[00:20:49.000 --> 00:20:51.000]  知道聖經裏面
[00:20:51.000 --> 00:20:55.000]  敬畏耶和華就是智慧的開端
[00:20:55.000 --> 00:20:58.000]  我開始學習神的說話
[00:20:58.000 --> 00:21:00.000]  之後一個星期
[00:21:00.000 --> 00:21:05.000]  開始練習用溫柔謙卑忍耐寬容的態度
[00:21:05.000 --> 00:21:08.000]  對待我周圍的同事
[00:21:08.000 --> 00:21:11.000]  當我第一次參加青年傳契
[00:21:11.000 --> 00:21:13.000]  教會傳導人很清楚地告訴我
[00:21:13.000 --> 00:21:16.000]  聖經裏面提到罪是甚麼呢?
[00:21:16.000 --> 00:21:22.000]  我才明白原來罪是說到偏離了一個靶心
[00:21:22.000 --> 00:21:25.000]  我們射箭的時候的箭靶
[00:21:25.000 --> 00:21:27.000]  偏離了這個靶心
[00:21:27.000 --> 00:21:33.000]  上帝創造我們是有他完美的計劃
[00:21:33.000 --> 00:21:37.000]  人沒辦法達到上帝的標準
[00:21:37.000 --> 00:21:39.000]  就是罪人
[00:21:39.000 --> 00:21:43.000]  於是明白到自己從前的驕傲
[00:21:43.000 --> 00:21:44.000]  嫉妒
[00:21:44.000 --> 00:21:46.000]  各樣的怨恨
[00:21:46.000 --> 00:21:47.000]  惱怒
[00:21:47.000 --> 00:21:49.000]  都是罪
[00:21:49.000 --> 00:21:52.000]  聖經又提到罪的功架就是死
[00:21:52.000 --> 00:21:54.000]  很感謝上帝
[00:21:54.000 --> 00:21:56.000]  祂愛我們每一個
[00:21:56.000 --> 00:21:59.000]  差遣祂的獨生子耶穌
[00:21:59.000 --> 00:22:02.000]  為我們眾人的罪
[00:22:02.000 --> 00:22:07.000]  付上了釘在十字架上的代價
[00:22:07.000 --> 00:22:10.000]  因著信靠主
[00:22:10.000 --> 00:22:12.000]  我的罪被洗清
[00:22:12.000 --> 00:22:14.000]  有了重生
[00:22:14.000 --> 00:22:16.000]  永生的盼望
[00:22:16.000 --> 00:22:20.000]  我思想這是多麼奇妙的恩典
[00:22:20.000 --> 00:22:23.000]  因為聖靈的感動
[00:22:23.000 --> 00:22:26.000]  讓他知道自己有罪
[00:22:26.000 --> 00:22:29.000]  可以成為神的兒女
[00:22:29.000 --> 00:22:34.000]  盼望那兩位的朋友
[00:22:34.000 --> 00:22:38.000]  成為我們的激勵
[00:22:38.000 --> 00:22:43.000]  我們去關心身邊一些未信主的朋友
[00:22:43.000 --> 00:22:48.000]  鼓勵他們去認識這位恩主
[00:22:48.000 --> 00:22:54.000]  聖靈除了對世人讓他們知罪
[00:22:54.000 --> 00:22:56.000]  對當時門徒
[00:22:56.000 --> 00:23:00.000]  在十六章的十二十三節和十四章
[00:23:00.000 --> 00:23:03.000]  的十六夜六節裡提到
[00:23:03.000 --> 00:23:05.000]  聖靈就是真理的靈
[00:23:05.000 --> 00:23:09.000]  能夠引導門徒進入真理當中
[00:23:09.000 --> 00:23:13.000]  耶穌再將焦點放在門徒身上
[00:23:13.000 --> 00:23:17.000]  祂說:我還有好些事要告訴你們
[00:23:17.000 --> 00:23:20.000]  但是你們現在擔當不起
[00:23:20.000 --> 00:23:22.000]  即是說承受不起
[00:23:22.000 --> 00:23:27.000]  就算聽了可能都未必領受其中的意思
[00:23:27.000 --> 00:23:34.000]  主知道門徒當時的情緒都是憂慮
[00:23:34.000 --> 00:23:39.000]  他們當時還未準備好聽更多的事情
[00:23:39.000 --> 00:23:43.000]  或許將要發生在主身上的事情
[00:23:43.000 --> 00:23:47.000]  雖然他們當時未能夠去承受
[00:23:47.000 --> 00:23:53.000]  但是都需要以後去了解這些事情
[00:23:53.000 --> 00:23:56.000]  因著罪的影響
[00:23:56.000 --> 00:23:58.000]  人對真理的回應
