
[00:00:00.000 --> 00:00:07.000]  我相信無論我們安坐在教會之中,或者在家看網上直播,
[00:01:46.000 --> 00:01:50.000]  個個都在驚訝,竟然有一件這樣的事在我們中間發生,
[00:01:50.000 --> 00:01:55.000]  這兩個門徒離開耶路撒冷,往二馬五師的路上走,
[00:01:55.000 --> 00:02:00.000]  他們在路上走的時候,在講耶路撒冷裡面所發生的事,
[00:02:00.000 --> 00:02:02.000]  耶穌基督怎樣復活了,
[00:02:02.000 --> 00:02:06.000]  他們只是講將耶穌基督已經復活的事,
[00:02:06.000 --> 00:02:09.000]  嘴邊不斷地講,不斷地講,不斷地講,
[00:02:09.000 --> 00:02:14.000]  心裡面好像沒什麼盼望那樣,一路向前走,一路向前走,
[00:02:14.000 --> 00:02:17.000]  直到主耶穌基督在路上遇見他們,
[00:02:17.000 --> 00:02:20.000]  和他們一起同行,到那時候他們都不知道,
[00:02:20.000 --> 00:02:25.000]  他們在講的那個人,已經復活了的這位耶穌,
[00:02:25.000 --> 00:02:31.000]  就與他們同行在二馬五師路上,他們自己都不覺,
[00:02:31.000 --> 00:02:35.000]  驚天動地的事已經發生,
[00:02:35.000 --> 00:02:39.000]  耶穌基督與兩個門徒同行,
[00:02:39.000 --> 00:02:45.000]  但是這兩個門徒竟然懵然不知,還在講,
[00:02:45.000 --> 00:02:50.000]  當新聞那樣講,雖然一件事實已經發生了,
[00:02:50.000 --> 00:02:55.000]  他們仍然帶著一個較為悲觀的心,到底會怎樣呢?
[00:02:55.000 --> 00:02:58.000]  這位耶穌已經復活了,和我有什麼關係呢?
[00:02:58.000 --> 00:03:02.000]  以後的教會會怎樣呢?門徒的前路會怎樣呢?
[00:03:02.000 --> 00:03:04.000]  信眾會怎樣呢?
[00:03:04.000 --> 00:03:08.000]  但是當我們這樣想,思維裡面這樣爭辯,
[00:03:08.000 --> 00:03:12.000]  自己跟自己說,到底我們的信仰還有沒有什麼前途呢?
[00:03:12.000 --> 00:03:15.000]  這位復活了的主耶穌基督與他們同行,
[00:03:15.000 --> 00:03:22.000]  站在他們中間,但是他們竟然懵然不知。
[00:03:22.000 --> 00:03:27.000]  我希望在我們的教會裡面,或者廣大的信徒,
[00:03:27.000 --> 00:03:32.000]  不要忘記,好像我們剛才師哥所講的,
[00:03:32.000 --> 00:03:37.000]  求主開我們的心眼,讓我們看到那個不能看見的主,
[00:03:37.000 --> 00:03:42.000]  那個不能看見的主與我們同行了很久,很長久的時間,
[00:03:42.000 --> 00:03:45.000]  但是我們慢慢慢慢不覺得祂自己的同在,
[00:03:45.000 --> 00:03:48.000]  甚至忘記祂自己的同在,
[00:03:48.000 --> 00:03:52.000]  在生命裡面要遇到這樣的困境的時候,
[00:03:52.000 --> 00:03:56.000]  遇到這麼大的艱難,不知如何是好的時候,
[00:03:56.000 --> 00:04:00.000]  我願意上帝仍然來憐憫我們,
[00:04:00.000 --> 00:04:03.000]  我相信這位憐憫人的上帝並沒有放棄我們,
[00:04:03.000 --> 00:04:08.000]  讓我們仍然在艱難的時間裡面,能夠想起祂自己。
[00:04:08.000 --> 00:04:10.000]  講到這裡的時候,
[00:04:10.000 --> 00:04:15.000]  有一本小說,半自傳體的一本小說,
[00:04:15.000 --> 00:04:18.000]  很能夠幫助到我的。
[00:04:18.000 --> 00:04:21.000]  我比較喜歡看小說,看散文,
[00:04:21.000 --> 00:04:25.000]  看寫作的人怎樣看人生。
[00:04:25.000 --> 00:04:28.000]  這位是一位韓國的作者,叫做申經淑,
[00:04:28.000 --> 00:04:34.000]  她寫了一本書叫做《請紀念我媽媽》。
[00:04:34.000 --> 00:04:36.000]  故事開始是怎樣呢?
[00:04:36.000 --> 00:04:41.000]  有人說這本書是申經淑的半自傳體小說,
[00:04:41.000 --> 00:04:45.000]  講述她自己,講述她自己家裡所發生的事。
[00:04:45.000 --> 00:04:50.000]  有一次,她請她的幾兄弟姐妹,
[00:04:50.000 --> 00:04:55.000]  請她的父母從鄉下那裡來到省城首爾那裡,
[00:04:55.000 --> 00:05:01.000]  一起開心玩,探望子女和兒孫,一起生活。
[00:05:01.000 --> 00:05:03.000]  所以請兩個老人家,
[00:05:03.000 --> 00:05:06.000]  很少出大省的,兩個老人家從鄉下請出來。
[00:05:06.000 --> 00:05:09.000]  但是很可惜的,一出了門口之後,
[00:05:09.000 --> 00:05:11.000]  那個父親就上了火車,媽媽就上不了。
[00:05:11.000 --> 00:05:15.000]  所以留下一個從來都沒有出門,或者很少出門的媽媽,
[00:05:15.000 --> 00:05:18.000]  單獨一個人,那怎麼辦呢?
[00:05:18.000 --> 00:05:22.000]  兩個老人家,未事先未曾講過,
[00:05:22.000 --> 00:05:25.000]  如果我一個上到,一個上不了,在哪個站等,
[00:05:25.000 --> 00:05:27.000]  完全沒有這樣的打算。
[00:05:27.000 --> 00:05:31.000]  所以爸爸上了火車,就去到城市裡面,
[00:05:31.000 --> 00:05:33.000]  下腳去到子女家裡,
[00:05:33.000 --> 00:05:37.000]  但是想著媽媽會懂得自己坐火車來,
[00:05:37.000 --> 00:05:40.000]  怎樣去到相約的子女家裡。
[00:05:40.000 --> 00:05:44.000]  所以他們全家人想著媽媽一定會懂得路的,
[00:05:44.000 --> 00:05:46.000]  一定會來到的,
[00:05:46.000 --> 00:05:49.000]  怎料等了一個星期,媽媽都沒有出現。
[00:05:49.000 --> 00:05:54.000]  那個故事就講到一個星期之後,他們發生了什麼事呢?
[00:05:54.000 --> 00:05:57.000]  那幾兄弟姐妹,包括爸爸在裡面就想,
[00:05:57.000 --> 00:05:59.000]  媽媽為什麼這麼久都沒有來呢?
[00:05:59.000 --> 00:06:01.000]  有什麼事會發生呢?
[00:06:01.000 --> 00:06:03.000]  所以第一樣想到的,在那個沒有facebook,
[00:06:03.000 --> 00:06:06.000]  沒有mass media,沒有媒體的日子裡面,
[00:06:06.000 --> 00:06:10.000]  就想著要寫一張尋人廣告,
[00:06:10.000 --> 00:06:13.000]  寫一篇尋人告示出來,到處去貼那些。
[00:06:13.000 --> 00:06:17.000]  那幾兄弟姐妹在一起,包括爸爸在內,
[00:06:17.000 --> 00:06:19.000]  大家就會想,我們要寫,
[00:06:19.000 --> 00:06:21.000]  第一要找一張照片出來才行,
[00:06:21.000 --> 00:06:25.000]  每個人就在家裡找,在錢包裡面找,
[00:06:25.000 --> 00:06:27.000]  發覺到沒有一個人,
[00:06:27.000 --> 00:06:34.000]  沒有一個人有過媽媽最近的照片。
[00:06:34.000 --> 00:06:37.000]  當我看這個故事,看到這些事的時候,
[00:06:37.000 --> 00:06:42.000]  心裡面是很暗的,很暗的。
[00:06:42.000 --> 00:06:45.000]  如果今天叫你打開你的錢包裡面,
[00:06:45.000 --> 00:06:50.000]  你有沒有你媽媽或者你爸爸那張最新的照片,
[00:06:50.000 --> 00:06:55.000]  新到好像近兩三年,三五年的照片呢?
[00:06:55.000 --> 00:06:57.000]  可能是沒有的。
[00:06:57.000 --> 00:07:01.000]  故事繼續下去,我們要寫一些東西,
[00:07:01.000 --> 00:07:04.000]  如果沒有一張照片,我們都要形容媽媽是怎樣的。
[00:07:04.000 --> 00:07:06.000]  所以大家坐在那裡聊天,
[00:07:06.000 --> 00:07:11.000]  從他們的聊天裡面,他們發現到一個非常令人震驚的事實,
[00:07:11.000 --> 00:07:14.000]  原來每一個人對媽媽的理解都是很片面的,
[00:07:14.000 --> 00:07:17.000]  每一個人了解那個媽媽的整體,
[00:07:17.000 --> 00:07:22.000]  每個人講這些東西,都是其他的子女不知道的東西。
[00:07:22.000 --> 00:07:27.000]  每一個人對媽媽的理解,只是他那個理解和他之間的關係,
[00:07:27.000 --> 00:07:30.000]  整個媽媽是怎樣的呢?是沒有人知道的。
[00:07:30.000 --> 00:07:33.000]  所以他們在那裡聊天的時候,
[00:07:33.000 --> 00:07:36.000]  那個新經俗就說,媽媽是不識字的。
[00:07:36.000 --> 00:07:41.000]  新經俗就說,我猜我所寫的文章,
[00:07:41.000 --> 00:07:45.000]  所寫的出名的小說,受歡迎的文章,
[00:07:45.000 --> 00:07:49.000]  媽媽一隻字都沒有看過。
[00:07:49.000 --> 00:07:52.000]  另外一個妹妹就說,當然不是,
[00:07:52.000 --> 00:07:55.000]  你以為她不識字就不讀你的東西嗎?
[00:07:55.000 --> 00:07:58.000]  你所出版的所有的東西,一隻字她都讀過。
[00:07:58.000 --> 00:08:01.000]  只要你一出新書,只要你一出新的文章,
[00:08:01.000 --> 00:08:06.000]  媽媽就馬上回來,請旁邊那個識字的阿嬸,
[00:08:06.000 --> 00:08:12.000]  逐篇逐篇地讀給她聽。
[00:08:12.000 --> 00:08:16.000]  到幾個子女都全部說完話的時候,
[00:08:16.000 --> 00:08:21.000]  新經俗就用一句智術的說話,
[00:08:21.000 --> 00:08:23.000]  我想她說的那一段話,
[00:08:23.000 --> 00:08:27.000]  都可以包含我們對主耶穌基督的理解。
[00:08:27.000 --> 00:08:31.000]  原來我們對媽媽的理解已經進入我們的血脈裡面了,
[00:08:31.000 --> 00:08:33.000]  我們沒有辦法忘記這個媽媽,
[00:08:33.000 --> 00:08:39.000]  我們沒有辦法將這個媽媽平搶我們的生活之外,
[00:08:39.000 --> 00:08:40.000]  她就在我們中間,
[00:08:40.000 --> 00:08:42.000]  她就在我們的生命之中,
[00:08:42.000 --> 00:08:43.000]  留在我們的血脈裡面,
[00:08:43.000 --> 00:08:48.000]  不過很多時候我們不感覺到她的存在。
[00:08:48.000 --> 00:08:50.000]  是的,她在我們的裡面,
[00:08:50.000 --> 00:08:51.000]  在我們的血脈之中,
[00:08:51.000 --> 00:08:52.000]  她生我們,
[00:08:52.000 --> 00:08:55.000]  將我們帶入這個世界裡面來,
[00:08:55.000 --> 00:08:57.000]  但是在我們的生活裡面,
[00:08:57.000 --> 00:09:02.000]  我們已經將她的存在慢慢慢慢地忘記了。
[00:09:02.000 --> 00:09:06.000]  好像是我們的生活以外一樣。
[00:09:06.000 --> 00:09:07.000]  我想一想,
[00:09:07.000 --> 00:09:10.000]  主耶穌基督何嘗不是這樣呢?
[00:09:10.000 --> 00:09:11.000]  祂救贖我們,
[00:09:11.000 --> 00:09:15.000]  將祂自己的生命為我們而寫,
[00:09:15.000 --> 00:09:20.000]  但是我們有多少時間真的想祢為已經復活的主,
[00:09:20.000 --> 00:09:23.000]  為我們死在十字架上又復活的主,
[00:09:23.000 --> 00:09:25.000]  現在仍然活在的主,
[00:09:25.000 --> 00:09:27.000]  我們整個說祂活在我們的心裡面,
[00:09:27.000 --> 00:09:29.000]  我們說得耳熟能詳的,
[00:09:29.000 --> 00:09:32.000]  但是我們有多少人真的在生活之中,
[00:09:32.000 --> 00:09:34.000]  經常想到這位主,
[00:09:34.000 --> 00:09:36.000]  無論我們的生命去到任何的境況,
[00:09:36.000 --> 00:09:38.000]  祂仍與我們同行呢?
[00:09:38.000 --> 00:09:40.000]  這兩個二萬五師路上的門徒,
[00:09:40.000 --> 00:09:42.000]  給我們今天所有的門徒,
[00:09:42.000 --> 00:09:44.000]  所有信主耶穌基督的人,
[00:09:44.000 --> 00:09:47.000]  一個非常重大的提醒,
[00:09:47.000 --> 00:09:50.000]  無論時間遇到什麼情況,
[00:09:50.000 --> 00:09:52.000]  無論世界變成什麼樣的情況,
[00:09:52.000 --> 00:09:54.000]  請你不要忘記,
[00:09:54.000 --> 00:09:55.000]  這位復活的主耶穌基督,
[00:09:55.000 --> 00:09:59.000]  仍然行走在我們的生命之中,
[00:09:59.000 --> 00:10:01.000]  雖然這是一個很簡單,
[00:10:01.000 --> 00:10:03.000]  很顯而易見的道理,
[00:10:03.000 --> 00:10:04.000]  但是我們就發覺到,
[00:10:04.000 --> 00:10:05.000]  在我們的生命裡面,
[00:10:05.000 --> 00:10:07.000]  我們就是忘記祂,
[00:10:07.000 --> 00:10:09.000]  我們就是忘記祂,
[00:10:09.000 --> 00:10:12.000]  我們自己獨自什麼重擔,
[00:10:12.000 --> 00:10:15.000]  我們自己獨自來走這條道路,
[00:10:15.000 --> 00:10:18.000]  以為生命是艱苦,
[00:10:18.000 --> 00:10:21.000]  以為自己獨自承擔這些痛苦,
[00:10:21.000 --> 00:10:24.000]  但是主耶穌基督在二萬五師的路上,
[00:10:24.000 --> 00:10:26.000]  就利用這些門徒說,
[00:10:26.000 --> 00:10:30.000]  願你們平安。
[00:10:30.000 --> 00:10:33.000]  當這些門徒和主耶穌基督一路走,
[00:10:33.000 --> 00:10:34.000]  走到天晚日落的時候,
[00:10:34.000 --> 00:10:37.000]  都認不到這位耶穌,
[00:10:37.000 --> 00:10:39.000]  直到晚上的時候,
[00:10:39.000 --> 00:10:40.000]  他們都很好客,
[00:10:40.000 --> 00:10:43.000]  請耶穌基督和他們一起進去吃頓飯,
[00:10:43.000 --> 00:10:44.000]  在吃飯的時候,
[00:10:44.000 --> 00:10:47.000]  耶穌很慣常地擦餅的手勢,
[00:10:47.000 --> 00:10:49.000]  他們就認到這位耶穌,
[00:10:49.000 --> 00:10:52.000]  他們的眼睛明亮了,
[00:10:52.000 --> 00:10:56.000]  是不是到我們的生命某一個時段,
[00:10:56.000 --> 00:10:59.000]  我們的眼睛先能明亮呢?
[00:10:59.000 --> 00:11:02.000]  我們的眼睛看世界上很多的東西,
[00:11:02.000 --> 00:11:05.000]  我們被我們的聰明引導我們的頭腦,
[00:11:05.000 --> 00:11:06.000]  看某樣東西,
[00:11:06.000 --> 00:11:08.000]  吸收某類的知識,
[00:11:08.000 --> 00:11:10.000]  讓這些知識充塞在我們的頭腦,
[00:11:10.000 --> 00:11:13.000]  以為我們自己非常聰明,
[00:11:13.000 --> 00:11:15.000]  或者以為我們自己不可一世,
[00:11:15.000 --> 00:11:17.000]  但是實際上主耶穌基督說,
[00:11:17.000 --> 00:11:19.000]  我從來都沒有離開過你,
[00:11:19.000 --> 00:11:22.000]  在你的思想裡面能夠有我,
[00:11:22.000 --> 00:11:25.000]  能夠有上帝在我們的生命之中,
[00:11:25.000 --> 00:11:28.000]  讓我們向上帝開我們的眼睛,
[00:11:28.000 --> 00:11:30.000]  開我們的眼睛,
[00:11:30.000 --> 00:11:33.000]  讓我們的眼睛能夠明亮,
[00:11:33.000 --> 00:11:35.000]  能夠看得深遠,
[00:11:35.000 --> 00:11:37.000]  聖經在很多地方教導我們,
[00:11:37.000 --> 00:11:39.000]  我們所看的不是看目前的,
[00:11:39.000 --> 00:11:42.000]  我們看的是看將來的,
[00:11:42.000 --> 00:11:45.000]  我們不是看那些看得見的東西,
[00:11:45.000 --> 00:11:47.000]  我們靠著信心的眼睛,
[00:11:47.000 --> 00:11:50.000]  能夠看那些看不到的東西,
[00:11:50.000 --> 00:11:52.000]  當我們這樣說的時候,
[00:11:52.000 --> 00:11:54.000]  世人可能譏笑我們,
[00:11:54.000 --> 00:11:57.000]  說我們信仰得好像很盲從一樣,
[00:11:57.000 --> 00:12:01.000]  為什麼可以信一些看不到的東西呢?
[00:12:01.000 --> 00:12:03.000]  詩歌裡面也教導我們,
[00:12:03.000 --> 00:12:05.000]  讓我們能夠相信,
[00:12:05.000 --> 00:12:08.000]  仰望那一位我們看不見的主,
[00:12:08.000 --> 00:12:10.000]  但是那一位主我們看不見,
[00:12:10.000 --> 00:12:12.000]  但是他守著這個工作,
[00:12:12.000 --> 00:12:14.000]  就是生命裡面的改變,
[00:12:14.000 --> 00:12:16.000]  教導每一個人跟從主耶穌基督,
[00:12:16.000 --> 00:12:21.000]  他都看得很清楚,
[00:12:21.000 --> 00:12:24.000]  當主耶穌基督開他們的眼睛,
[00:12:24.000 --> 00:12:28.000]  他們認出耶穌,
[00:12:28.000 --> 00:12:31.000]  想在我們自己的生命裡面,
[00:12:31.000 --> 00:12:33.000]  我們有沒有什麼機會,
[00:12:33.000 --> 00:12:35.000]  或者有什麼時刻,
[00:12:35.000 --> 00:12:39.000]  讓我們可以真的看到這位主耶穌呢?
[00:12:39.000 --> 00:12:44.000]  上帝會藉著人來彰顯他自己的工作,
[00:12:44.000 --> 00:12:46.000]  但是上帝自己做的工作很奇妙,
[00:12:46.000 --> 00:12:47.000]  真的很奇妙,
[00:12:47.000 --> 00:12:49.000]  我願意我們能夠在生命之中,
[00:12:49.000 --> 00:12:51.000]  能夠看得到上帝的奇妙,
[00:12:51.000 --> 00:12:53.000]  他的工作是奇妙的,
[00:12:53.000 --> 00:12:56.000]  甚至奇妙到超出我們自己所想的,
[00:12:56.000 --> 00:12:58.000]  我們估計上帝不會這樣做,
[00:12:58.000 --> 00:13:00.000]  但是很多時候他偏偏這樣做,
[00:13:00.000 --> 00:13:02.000]  我們真的不明白,
[00:13:02.000 --> 00:13:06.000]  因此宗教改革以來,
[00:13:06.000 --> 00:13:08.000]  很著重一個神的道理,
[00:13:08.000 --> 00:13:10.000]  那個神的道理就是上帝的主權,
[00:13:10.000 --> 00:13:14.000]  這個上帝的主權很多人不能夠接納,
[00:13:14.000 --> 00:13:16.000]  我們眼睛看得很淺,
[00:13:16.000 --> 00:13:19.000]  生命不是在我手中嗎?
[00:13:19.000 --> 00:13:21.000]  為什麼上帝會掌管我全體的生命,
[00:13:21.000 --> 00:13:23.000]  整體的生命呢?
[00:13:23.000 --> 00:13:27.000]  不是我的手的拼搏創造了我自己的未來嗎?
[00:13:27.000 --> 00:13:31.000]  為什麼說我的未來存在上帝自己的手中呢?
[00:13:31.000 --> 00:13:34.000]  上帝的主權真的這麼重要嗎?
[00:13:34.000 --> 00:13:36.000]  上帝之為上帝,
[00:13:36.000 --> 00:13:39.000]  上帝的主權的而且確是重要的,
[00:13:39.000 --> 00:13:41.000]  祂在我們的前頭,
[00:13:41.000 --> 00:13:43.000]  祂在我們的將來,
[00:13:43.000 --> 00:13:46.000]  祂在我們的將來的終結那裡,
[00:13:46.000 --> 00:13:47.000]  跟我們說,
[00:13:47.000 --> 00:13:48.000]  你將你的生命,
[00:13:48.000 --> 00:13:51.000]  將你自己一切交給祂的話,
[00:13:51.000 --> 00:13:53.000]  祂就會為我們負全部的責任,
[00:13:53.000 --> 00:13:56.000]  我們的信仰裡面包含這一點的,
[00:13:56.000 --> 00:13:58.000]  但是在我們日常的生活裡面,
[00:13:58.000 --> 00:13:59.000]  我們看不到這一點,
[00:13:59.000 --> 00:14:02.000]  我們很多時候就靠我們自己的拼搏,
[00:14:02.000 --> 00:14:05.000]  不是說我們自己不去努力,
[00:14:05.000 --> 00:14:08.000]  我們都看到很多不同的人,
[00:14:08.000 --> 00:14:10.000]  並拼一生,
[00:14:10.000 --> 00:14:13.000]  但是剛剛就是不依靠上帝,
[00:14:13.000 --> 00:14:16.000]  我們能不能夠在我們的生命之中看到,
[00:14:16.000 --> 00:14:19.000]  上帝將我們生在此時此地,
[00:14:19.000 --> 00:14:21.000]  有祂自己的心意,
[00:14:21.000 --> 00:14:24.000]  讓我們能夠緊靠上帝自己的信息而行,
[00:14:24.000 --> 00:14:26.000]  緊靠祂自己的真理,
[00:14:26.000 --> 00:14:29.000]  教導我們怎樣在這個黑暗的,
[00:14:29.000 --> 00:14:31.000]  灰暗的,
[00:14:31.000 --> 00:14:34.000]  令人沮喪的世界裡面,
[00:14:34.000 --> 00:14:37.000]  仍然依靠上帝跟隨著祂,
[00:14:37.000 --> 00:14:40.000]  我們除了上帝開我們的眼睛之外,
[00:14:40.000 --> 00:14:43.000]  而我們仍然能夠相信上帝,
[00:14:43.000 --> 00:14:45.000]  似乎在人人都拒絕,
[00:14:45.000 --> 00:14:48.000]  人人都不願意相信的時候,
[00:14:48.000 --> 00:14:50.000]  我們仍然擁抱我們的信仰,
[00:14:50.000 --> 00:14:56.000]  仍然相信上帝呢?
[00:14:56.000 --> 00:14:59.000]  在前兩年出了一本書,
[00:14:59.000 --> 00:15:02.000]  一本書是一位愛丁堡大學,
[00:15:02.000 --> 00:15:05.000]  英國愛丁堡大學一位新約的教授所寫的一本書,
[00:15:05.000 --> 00:15:09.000]  叫做《諸神的毀滅者》,
[00:15:09.000 --> 00:15:14.000]  Destroyer of Gods,
[00:15:14.000 --> 00:15:16.000]  那個God是小寫的一個God,
[00:15:16.000 --> 00:15:17.000]  尾有個S,
[00:15:17.000 --> 00:15:19.000]  諸神的毀滅者,
[00:15:19.000 --> 00:15:22.000]  這本書裡面講什麼呢?
[00:15:22.000 --> 00:15:24.000]  它講的一個很重要的道理,
[00:15:24.000 --> 00:15:29.000]  它說在早期第一世紀打後的基督教,
[00:15:29.000 --> 00:15:32.000]  是一個很弱勢的宗教,
[00:15:32.000 --> 00:15:39.000]  是完全不能夠跟當時那些大的宗教相比的,
[00:15:39.000 --> 00:15:44.000]  弱小的基督教完全沒有成功的可能,
[00:15:44.000 --> 00:15:46.000]  但是到了二十一世紀,
[00:15:46.000 --> 00:15:49.000]  其他的宗教全部都煙消雲散了,
[00:15:49.000 --> 00:15:52.000]  為什麼基督教從第一世紀打後,
[00:15:52.000 --> 00:15:53.000]  一直到現在,
[00:15:53.000 --> 00:15:55.000]  從一個極無盼望,
[00:15:55.000 --> 00:15:57.000]  不能夠生存,
[00:15:57.000 --> 00:15:59.000]  沒什麼生存機會的宗教,
[00:15:59.000 --> 00:16:01.000]  會演變成一個這麼大的宗教,
[00:16:01.000 --> 00:16:03.000]  這麼多人相信呢?
[00:16:03.000 --> 00:16:05.000]  它就研究一個這樣的題目,
[00:16:05.000 --> 00:16:07.000]  做了很多的研究,
[00:16:07.000 --> 00:16:09.000]  它找出一些的道理,
[00:16:09.000 --> 00:16:10.000]  是的,
[00:16:10.000 --> 00:16:11.000]  在這麼多年以來,
[00:16:11.000 --> 00:16:13.000]  我都聽到很多的,
[00:16:13.000 --> 00:16:15.000]  也都看過不少的書講,
[00:16:15.000 --> 00:16:18.000]  為什麼第一世紀的基督徒會好,
[00:16:18.000 --> 00:16:20.000]  為什麼這麼發旺呢?
[00:16:20.000 --> 00:16:22.000]  在一個極不可能的情況之下,
[00:16:22.000 --> 00:16:26.000]  仍然能夠成就這麼偉大的一個宗教呢?
[00:16:26.000 --> 00:16:27.000]  如果我們用,
[00:16:27.000 --> 00:16:31.000]  簡單用宗教來說,
[00:16:31.000 --> 00:16:32.000]  很多人就說,
[00:16:32.000 --> 00:16:35.000]  外在的因素是不可以缺少的,
[00:16:35.000 --> 00:16:37.000]  有很多人寫這樣的東西,
[00:16:37.000 --> 00:16:39.000]  這些東西是很重要的,
[00:16:39.000 --> 00:16:43.000]  羅馬太平盛世,
[00:16:43.000 --> 00:16:45.000]  我們讀中國文學那些,
[00:16:45.000 --> 00:16:47.000]  或者是讀中國歷史那些都知道,
[00:16:47.000 --> 00:16:48.000]  武功盛世,
[00:16:48.000 --> 00:16:49.000]  到處打,
[00:16:49.000 --> 00:16:51.000]  打到佔頂了自己的版圖,
[00:16:51.000 --> 00:16:53.000]  在自己的版圖控制之下,
[00:16:53.000 --> 00:16:56.000]  道路交通網非常之發達,
[00:16:56.000 --> 00:16:59.000]  路上的旅行相對於安全的,
[00:16:59.000 --> 00:17:01.000]  不像以前那樣,
[00:17:01.000 --> 00:17:02.000]  每次出新街的時候,
[00:17:02.000 --> 00:17:04.000]  或者每次做遠行,
[00:17:04.000 --> 00:17:06.000]  每次出去外面做生意的時候,
[00:17:06.000 --> 00:17:09.000]  都要成群結隊地去的,
[00:17:09.000 --> 00:17:12.000]  原因就是匪道橫行,
[00:17:12.000 --> 00:17:14.000]  但是在羅馬太平盛世之下,
[00:17:14.000 --> 00:17:16.000]  道路交通網非常之發達,
[00:17:16.000 --> 00:17:18.000]  人類的往來頻密,
[00:17:18.000 --> 00:17:22.000]  道路上的旅行相對安全的,
[00:17:22.000 --> 00:17:25.000]  在這樣的環境之下,
[00:17:25.000 --> 00:17:28.000]  基督教信仰的傳播是非常之快速的,
[00:17:28.000 --> 00:17:30.000]  有人藉著做生意,
[00:17:30.000 --> 00:17:32.000]  將福音帶到不同的地方,
[00:17:32.000 --> 00:17:36.000]  如果我們打開一個第一世紀的地圖來說的話,
[00:17:36.000 --> 00:17:40.000]  在地中海沿岸那些城市裏面,
[00:17:40.000 --> 00:17:41.000]  絕大部分的城市,
[00:17:41.000 --> 00:17:45.000]  都有基督徒在那裏住的,
[00:17:45.000 --> 00:17:52.000]  客觀的環境容許信仰的傳播,
[00:17:52.000 --> 00:17:57.000]  道路交通網,旅行安全,
[00:17:57.000 --> 00:17:59.000]  但是最重要的就是,
[00:17:59.000 --> 00:18:07.000]  為什麼人的心會這麼傾向於相信呢?
[00:18:07.000 --> 00:18:09.000]  在我們這個世代裏面,
[00:18:09.000 --> 00:18:11.000]  我們自己做傳福音,
[00:18:11.000 --> 00:18:13.000]  無論你用三福也好,
[00:18:13.000 --> 00:18:15.000]  福音橋也好,五色珠也好,
[00:18:15.000 --> 00:18:16.000]  什麼都好,
[00:18:16.000 --> 00:18:17.000]  你會發覺到,
[00:18:17.000 --> 00:18:19.000]  那些人信人心很艱難的,
[00:18:19.000 --> 00:18:22.000]  不是這麼容易相信的。
[00:18:22.000 --> 00:18:24.000]  為什麼第一世紀的人,
[00:18:24.000 --> 00:18:31.000]  為什麼他們信得這麼容易呢?
[00:18:31.000 --> 00:18:33.000]  書裏面提到一個道理,
[00:18:33.000 --> 00:18:35.000]  因為相信的人,
[00:18:35.000 --> 00:18:39.000]  雖然他們的信仰被人譏笑為迷信,
[00:18:39.000 --> 00:18:41.000]  怎麼這樣也相信呢?
[00:18:41.000 --> 00:18:43.000]  還有這麼多規矩,
[00:18:43.000 --> 00:18:46.000]  是不是迷信呢?
[00:18:46.000 --> 00:18:48.000]  但是第一世紀的信徒,
[00:18:48.000 --> 00:18:51.000]  從來都不計較這些東西。
[00:18:51.000 --> 00:18:52.000]  你說迷信嗎?
