
[00:00:00.000 --> 00:00:02.880]  好 各位 今晚黑是最後一課
[00:04:41.200 --> 00:04:45.600]  結果那個原本的牧師就出來開了另一間教會
[00:04:45.600 --> 00:04:47.760]  就帶了一班人出來
[00:04:47.760 --> 00:04:49.320]  其實不是很大
[00:04:49.320 --> 00:04:52.160]  但很大一個問題是
[00:04:52.160 --> 00:04:53.480]  他跟那些會友說
[00:04:53.480 --> 00:04:54.960]  兩邊都是這樣說
[00:04:54.960 --> 00:04:58.480]  如果你來我這裏,你就不要去那邊
[00:04:58.480 --> 00:05:00.000]  只可以來我這裏
[00:05:00.000 --> 00:05:01.200]  如果你去他那邊不要緊
[00:05:01.200 --> 00:05:02.600]  你就不要來我這一邊
[00:05:02.600 --> 00:05:04.880]  不用去到這麼勢成水火嗎
[00:05:04.880 --> 00:05:07.320]  結果是怎樣呢
[00:05:07.320 --> 00:05:10.960]  結果有很多基督徒兩間都不去
[00:05:10.960 --> 00:05:12.080]  為甚麼呢
[00:05:12.080 --> 00:05:14.760]  因為那個華人圈子很小
[00:05:14.760 --> 00:05:18.480]  我來這裡原來跟那邊不行
[00:05:18.480 --> 00:05:19.920]  來這邊就跟那邊不行
[00:05:19.920 --> 00:05:21.000]  寧願兩邊都不去
[00:05:21.000 --> 00:05:23.080]  變了我兩邊都可以
[00:05:23.080 --> 00:05:24.280]  明白這個道理嗎
[00:05:24.280 --> 00:05:27.640]  你留意到很多的扭曲
[00:05:27.640 --> 00:05:30.040]  很多的問題來產生
[00:05:30.040 --> 00:05:32.040]  功利不明,顯惡人為困二人
[00:05:32.040 --> 00:05:34.800]  所以功利顯然的來到顛倒
[00:05:34.800 --> 00:05:35.880]  這些我們以前看過
[00:05:35.880 --> 00:05:37.320]  所以我們很快跟大家看過
[00:05:37.320 --> 00:05:38.800]  他就是在問神
[00:05:38.800 --> 00:05:40.520]  所以今天你記住
[00:05:40.520 --> 00:05:41.400]  我們作為基督徒
[00:05:41.400 --> 00:05:43.680]  我們是要關注這個社會
[00:05:43.680 --> 00:05:45.640]  我們不是獨善其身
[00:05:45.640 --> 00:05:46.960]  如果有些不公平的事
[00:05:46.960 --> 00:05:48.840]  我們會來這裡出聲的
[00:05:48.840 --> 00:05:50.000]  這個很重要
[00:05:50.000 --> 00:05:53.640]  接著神就給他一個答案
[00:05:53.640 --> 00:05:58.680]  我們來看第五到第六節
[00:05:58.680 --> 00:06:00.760]  第五到第六節是一個基本的答案
[00:06:00.760 --> 00:06:02.200]  我們一起讀出來
[00:06:02.200 --> 00:06:03.720]  耶和華說
[00:06:03.720 --> 00:06:06.560]  你們要向列國中觀看
[00:06:06.560 --> 00:06:08.160]  大大驚奇
[00:06:08.160 --> 00:06:10.560]  因為在你們的時候
[00:06:10.560 --> 00:06:12.560]  我行列一件事
[00:06:12.560 --> 00:06:14.840]  須有人告訴你們
[00:06:14.840 --> 00:06:17.200]  你們總是不信
[00:06:17.200 --> 00:06:19.400]  可必興起迦勒底人
[00:06:19.400 --> 00:06:22.360]  就是那殘忍暴躁之民
[00:06:22.360 --> 00:06:23.920]  通行遍地
[00:06:23.920 --> 00:06:27.360]  佔據那不屬自己的住處
[00:06:27.360 --> 00:06:29.160]  神就說到
[00:06:29.160 --> 00:06:30.960]  我不會不做事
[00:06:30.960 --> 00:06:32.280]  你們這班人這麼頑皮
[00:06:32.280 --> 00:06:34.880]  整天都來顛倒是非
[00:06:34.880 --> 00:06:36.960]  我會找人來懲罰你
[00:06:36.960 --> 00:06:40.400]  但我說你都不信
[00:06:40.400 --> 00:06:42.400]  找什麼人來懲罰呢
[00:06:42.400 --> 00:06:44.200]  就是那些什麼人
[00:06:44.200 --> 00:06:46.440]  迦勒底人
[00:06:46.440 --> 00:06:47.720]  不是迦勒底人
[00:06:47.720 --> 00:06:48.960]  迦勒底人
[00:06:48.960 --> 00:06:50.360]  迦勒底人是什麼人
[00:06:50.360 --> 00:06:51.720]  巴比倫人
[00:06:51.720 --> 00:06:53.840]  他們會來毀滅你們
[00:06:53.840 --> 00:06:56.640]  後面的經文我們一會兒會再看
[00:06:56.640 --> 00:06:59.360]  描繪那些迦勒底人
[00:06:59.360 --> 00:07:01.360]  他們怎樣行軍迅速
[00:07:01.360 --> 00:07:04.240]  怎樣軍事很厲害
[00:07:04.240 --> 00:07:05.240]  怎樣殘暴
[00:07:05.240 --> 00:07:06.640]  這些描繪我們會再看
[00:07:06.640 --> 00:07:08.840]  主要是說我會懲罰你
[00:07:08.840 --> 00:07:10.120]  我會興起迦勒底人
[00:07:10.120 --> 00:07:11.440]  特別留意那句
[00:07:11.440 --> 00:07:12.960]  我說的時候
[00:07:12.960 --> 00:07:14.960]  但你們不信
[00:07:14.960 --> 00:07:19.520]  其實哈巴谷的年代已經好些了
[00:07:19.520 --> 00:07:20.680]  更加容易信
[00:07:20.680 --> 00:07:21.600]  為什麼呢
[00:07:21.600 --> 00:07:23.880]  就是迦勒底人真的已經興起了
[00:07:23.880 --> 00:07:25.400]  但你見到我說過
[00:07:25.400 --> 00:07:26.560]  有時候才知道
[00:07:26.560 --> 00:07:27.120]  你有警告
[00:07:27.120 --> 00:07:28.880]  那些人是不會相信的
[00:07:28.880 --> 00:07:30.720]  耶利米才知道
[00:07:30.720 --> 00:07:31.760]  我講過
[00:07:31.760 --> 00:07:34.520]  其實我以前誤解了耶利米
[00:07:34.520 --> 00:07:35.920]  覺得耶利米是一個
[00:07:35.920 --> 00:07:37.280]  因為我們經常說
[00:07:37.280 --> 00:07:40.280]  耶利米是一個流淚的先知
[00:07:40.280 --> 00:07:41.280]  經常哭
[00:07:41.280 --> 00:07:42.280]  所以我不喜歡耶利米
[00:07:42.280 --> 00:07:43.320]  因為我較為man一點
[00:07:43.320 --> 00:07:44.960]  我至少覺得
[00:07:44.960 --> 00:07:46.160]  所以我從小到大
[00:07:46.160 --> 00:07:47.160]  我不喜歡讀耶利米書
[00:07:47.160 --> 00:07:49.160]  男人之家經常在哭
[00:07:49.160 --> 00:07:50.440]  我喜歡尼希米
[00:07:50.440 --> 00:07:51.640]  大家都是阿米
[00:07:51.640 --> 00:07:52.640]  但很不同
[00:07:52.640 --> 00:07:54.280]  有沒有人讀過尼希米的
[00:07:54.280 --> 00:07:55.920]  我要做尼希米
[00:07:55.920 --> 00:07:58.240]  尼希米後來回去
[00:07:58.240 --> 00:08:00.080]  回去的時候見到聖殿
[00:08:00.080 --> 00:08:03.760]  竟然有些地方又被外人佔據了
[00:08:03.760 --> 00:08:05.360]  有些人又亂來
[00:08:05.360 --> 00:08:07.080]  尼希米多帥
[00:08:07.080 --> 00:08:09.680]  把別人的東西都扔出街
[00:08:09.680 --> 00:08:11.080]  然後拔人鬍鬚
[00:08:11.080 --> 00:08:12.080]  打人背上
[00:08:12.080 --> 00:08:13.480]  這些才是man
[00:08:13.480 --> 00:08:14.680]  這些才是好東西
[00:08:14.680 --> 00:08:15.880]  尼希米好一點
[00:08:15.880 --> 00:08:17.360]  耶利米
[00:08:17.360 --> 00:08:18.800]  完全是我的徒兒
[00:08:18.800 --> 00:08:19.920]  眼淚為淚為甚麼
[00:08:19.920 --> 00:08:22.440]  不斷哭到流淚才知道
[00:08:22.440 --> 00:08:24.880]  其實我是被這些誤導了
[00:08:24.880 --> 00:08:27.160]  其實耶利米是很勇敢
[00:08:27.160 --> 00:08:29.440]  當我早幾年教耶利米書的時候
[00:08:29.440 --> 00:08:31.600]  我對耶利米肅然起敬
[00:08:31.600 --> 00:08:33.840]  因為神父召耶利米
[00:08:33.840 --> 00:08:36.160]  講一個宣判的訊息
[00:08:36.160 --> 00:08:38.600]  訊息其實跟這個一模一樣
[00:08:38.600 --> 00:08:40.920]  就是我們的國家不斷的離棄神
[00:08:40.920 --> 00:08:44.120]  不斷的不來聽先知的提醒
[00:08:44.120 --> 00:08:47.640]  神終於有一天要滅我們這個地方
[00:08:47.640 --> 00:08:50.360]  但是他那時候在哪裡講這篇訊息呢?
[00:08:50.360 --> 00:08:52.680]  是在聖殿那裡講的
[00:08:52.680 --> 00:08:56.200]  你知道聖殿那時候都挺危鵝高聳的
[00:08:56.200 --> 00:08:58.760]  這群子民一直都以為我就是神的子民
[00:08:58.760 --> 00:09:00.360]  神一定會保守我的
[00:09:00.360 --> 00:09:02.960]  他以這件事來自恥的
[00:09:02.960 --> 00:09:04.960]  你想想這個聖殿都會被拆毀
[00:09:04.960 --> 00:09:06.400]  我們會全部被擄走
[00:09:06.400 --> 00:09:08.800]  然後去到巴比倫那裡居住
[00:09:08.800 --> 00:09:10.080]  不過帶給你一個盼望
[00:09:10.080 --> 00:09:12.040]  70年之後歸回
[00:09:12.040 --> 00:09:14.280]  但是當時的人是不會相信的
[00:09:14.280 --> 00:09:16.200]  這樣也不相信?
[00:09:16.200 --> 00:09:20.880]  我鼓勵大家你儘管想像一下
[00:09:20.880 --> 00:09:24.640]  如果你站在IFC的樓下
[00:09:24.640 --> 00:09:28.200]  最近一兩年我終於改口了
[00:09:28.200 --> 00:09:31.200]  因為講多了所以知道是IFC
[00:09:31.200 --> 00:09:34.360]  因為我經常都說你站在KFC的樓下
[00:09:34.360 --> 00:09:37.880]  那沒什麼KFC吃雞的
[00:09:37.880 --> 00:09:41.280]  你如果站在IFC是香港還是九龍那間呢?
[00:09:41.280 --> 00:09:43.640]  那九龍那間是什麼?
[00:09:43.640 --> 00:09:45.560]  那間叫ICC?
[00:09:45.560 --> 00:09:48.000]  九龍那間我還不熟還不懂得說
[00:09:48.000 --> 00:09:51.720]  你站在那裡你看上去這一座建築物
[00:09:51.720 --> 00:09:54.400]  你說有人跟你講
[00:09:54.400 --> 00:09:56.560]  幾年之後這些會全部倒塌下來
[00:09:56.560 --> 00:10:00.880]  中環這個地方是頹垣敗瓦
[00:10:00.880 --> 00:10:04.400]  完全是消滅正盡
[00:10:04.400 --> 00:10:05.880]  沒有了
[00:10:05.880 --> 00:10:08.600]  我想我們很難去接受的是不是?
[00:10:08.600 --> 00:10:10.640]  如果我們有人跟你講
[00:10:10.640 --> 00:10:12.880]  當然如果這樣講的時候
[00:10:12.880 --> 00:10:15.720]  可能被人抓你尋人之事
[00:10:15.720 --> 00:10:17.400]  中國現在強大
[00:10:17.400 --> 00:10:19.120]  可能兩年之後
[00:10:19.120 --> 00:10:21.160]  中國經濟完全消退
[00:10:21.160 --> 00:10:26.240]  甚至這個政權是被毀滅的
[00:10:26.240 --> 00:10:29.440]  我想給人的瘋狂
[00:10:29.440 --> 00:10:31.440]  現在我們的局勢多麼強
[00:10:31.440 --> 00:10:37.280]  英女皇都要跟習總你一起坐馬車
[00:10:37.280 --> 00:10:39.880]  我們很難去相信這件事
[00:10:39.880 --> 00:10:43.320]  但是後來大家看到真的什麼都沒有
[00:10:43.320 --> 00:10:45.440]  所以有時候我們去外地
[00:10:45.440 --> 00:10:47.680]  譬如我們去伊朗、土耳其
[00:10:47.680 --> 00:10:51.080]  我們去看老底家教會
[00:10:51.080 --> 00:10:52.960]  老底家是頹垣敗瓦
[00:10:52.960 --> 00:10:55.440]  完全什麼建築物都沒有了
[00:10:55.440 --> 00:10:57.360]  但是當時是多麼繁榮
[00:10:57.360 --> 00:10:58.560]  所以你記住
[00:10:58.560 --> 00:11:01.000]  他說到現在我來大陸跟你講
[00:11:01.000 --> 00:11:02.880]  但是你們是不相信
[00:11:02.880 --> 00:11:04.400]  當你一不相信就大件事了
[00:11:04.400 --> 00:11:06.000]  你就繼續去放縱
[00:11:06.000 --> 00:11:07.080]  外匯興起加勒底
[00:11:07.080 --> 00:11:08.400]  這班人是什麼呢?
[00:11:08.400 --> 00:11:10.320]  殘忍暴躁之民
[00:11:10.320 --> 00:11:12.000]  通行遍地
[00:11:12.000 --> 00:11:13.680]  佔據不熟自己的住處
[00:11:13.680 --> 00:11:16.280]  這班人是很勇武的
[00:11:16.280 --> 00:11:17.640]  是很強的
[00:11:17.640 --> 00:11:20.080]  去攻佔很多不同的地方
[00:11:20.080 --> 00:11:21.760]  甚至不是他的國家
[00:11:21.760 --> 00:11:22.840]  他都可以打贏
[00:11:22.840 --> 00:11:25.000]  然後成為他的版圖之一
[00:11:25.000 --> 00:11:27.520]  接著我們就很快看一看
[00:11:27.520 --> 00:11:30.920]  他怎麼去描繪這班人
[00:11:30.920 --> 00:11:35.240]  我們由第七節讀到第十節
[00:11:35.240 --> 00:11:36.600]  因為第十一節要特別解釋的
[00:11:36.600 --> 00:11:38.440]  好,我們第七到第十節
[00:11:38.440 --> 00:11:39.640]  我們一起來讀出
[00:11:39.640 --> 00:11:41.720]  他威武可畏
[00:11:41.720 --> 00:11:43.480]  判斷和勢力
[00:11:43.480 --> 00:11:45.320]  都任意發出
[00:11:45.320 --> 00:11:47.920]  他的馬比炮更快
[00:11:47.920 --> 00:11:50.720]  比晚上的豺狼更猛
[00:11:50.720 --> 00:11:52.920]  馬兵踴躍爭先
[00:11:52.920 --> 00:11:54.920]  都從遠方而來
[00:11:54.920 --> 00:11:57.720]  他們飛跑如鷹找食
[00:11:57.720 --> 00:12:00.040]  都為行強暴而來
[00:12:00.040 --> 00:12:02.600]  定著念面向前
[00:12:02.600 --> 00:12:04.920]  將擄掠的人聚集
[00:12:04.920 --> 00:12:06.680]  多如塵沙
[00:12:06.680 --> 00:12:08.920]  他們譏笑君王
[00:12:08.920 --> 00:12:10.640]  笑話首領
[00:12:10.640 --> 00:12:12.840]  癡笑一切保障
[00:12:12.840 --> 00:12:14.440]  足履功取
[00:12:14.440 --> 00:12:16.320]  我們不需要很詳細解釋
[00:12:16.320 --> 00:12:19.440]  這些很簡單的描繪
[00:12:19.440 --> 00:12:21.880]  但是如果你留意到他描繪的時候
[00:12:21.880 --> 00:12:23.000]  就說到這班人
[00:12:23.000 --> 00:12:25.640]  恐怖有力,行軍迅速
[00:12:25.640 --> 00:12:28.240]  他們的勢力很厲害
[00:12:28.240 --> 00:12:29.720]  任意發出
[00:12:29.720 --> 00:12:31.960]  即是去到哪裡
[00:12:31.960 --> 00:12:33.440]  都贏的
[00:12:33.440 --> 00:12:34.680]  每逢打什麼
[00:12:34.680 --> 00:12:36.440]  逢打必勝
[00:12:36.440 --> 00:12:38.440]  你留意到他怎樣描繪
[00:12:38.440 --> 00:12:40.560]  馬已經很快
[00:12:40.560 --> 00:12:42.760]  但大家知道在動物界裡面
[00:12:42.760 --> 00:12:44.720]  哪些跑得更快呢
[00:12:44.720 --> 00:12:46.040]  就是炮
[00:12:46.040 --> 00:12:47.400]  炮是很快
[00:12:47.400 --> 00:12:49.680]  他說他們的馬比炮更快
[00:12:49.680 --> 00:12:51.480]  你想一下真的多快
[00:12:51.480 --> 00:12:53.080]  即是馬是很有力
[00:12:53.080 --> 00:12:54.880]  所以我們那時候的車
[00:12:54.880 --> 00:12:57.400]  你是多少個horse power
[00:12:57.400 --> 00:12:58.560]  很強
[00:12:58.560 --> 00:13:00.160]  強而又快
[00:13:00.160 --> 00:13:03.240]  豺狼是很凶殘的
[00:13:03.240 --> 00:13:05.760]  大家知道在雀鳥裡面
[00:13:05.760 --> 00:13:09.040]  最厲害的鳥飛得最高的是什麼
[00:13:09.040 --> 00:13:10.240]  鷹
[00:13:10.240 --> 00:13:11.160]  認住這隻鷹
[00:13:11.160 --> 00:13:13.160]  鷹覓食很高
[00:13:13.160 --> 00:13:16.280]  但是牠的眼光是很銳利的
[00:13:16.280 --> 00:13:17.400]  一飛下來
[00:13:17.400 --> 00:13:19.840]  就可以來來去去
[00:13:19.840 --> 00:13:22.200]  所以牠是被鷹飛跑
[00:13:22.200 --> 00:13:23.480]  如鷹找繩
[00:13:23.480 --> 00:13:24.760]  都是強暴而來
[00:13:24.760 --> 00:13:26.160]  他們的臉向前
[00:13:26.160 --> 00:13:29.520]  將擄掠的人聚集多到好像什麼
[00:13:29.520 --> 00:13:31.280]  塵沙
[00:13:31.280 --> 00:13:34.840]  即是可以來攻擊很多的國家
[00:13:34.840 --> 00:13:36.480]  擄掠很多的人民
[00:13:36.480 --> 00:13:38.360]  這些人民多到塵沙
[00:13:38.360 --> 00:13:39.960]  就是因為這樣去研究
[00:13:39.960 --> 00:13:41.280]  基超什麼
[00:13:41.280 --> 00:13:42.840]  郡王
[00:13:42.840 --> 00:13:44.200]  你哪個王厲害
[00:13:44.200 --> 00:13:45.760]  你哪個王厲害
[00:13:45.760 --> 00:13:48.680]  如果你記得看以賽亞書的時候
[00:13:48.680 --> 00:13:50.480]  那時候亞述王
[00:13:50.480 --> 00:13:52.560]  派一個將領叫西拿基納
[00:13:52.560 --> 00:13:54.480]  來攻打猶大國
[00:13:54.480 --> 00:13:55.840]  猶大國不夠打
[00:13:55.840 --> 00:13:57.120]  已經來到獻金了
[00:13:57.120 --> 00:13:58.440]  但是都不行
[00:13:58.440 --> 00:14:00.080]  就笑他們
[00:14:00.080 --> 00:14:01.400]  你什麼君王
[00:14:01.400 --> 00:14:02.640]  你拜這個神
[00:14:02.640 --> 00:14:03.760]  有什麼用
[00:14:03.760 --> 00:14:05.560]  你的神如果真的這麼厲害
[00:14:05.560 --> 00:14:06.840]  你們不會被我打成這樣
[00:14:06.840 --> 00:14:08.320]  是不是
[00:14:08.320 --> 00:14:10.280]  那時候神就用一萬招
[00:14:10.280 --> 00:14:11.880]  叫他們亞述軍隊
[00:14:11.880 --> 00:14:14.120]  全部壞掉
[00:14:14.120 --> 00:14:16.080]  就是因為他自己強
[00:14:16.080 --> 00:14:19.000]  所以他才會去譏笑一些人
[00:14:19.000 --> 00:14:20.240]  所以你記住
[00:14:20.240 --> 00:14:22.040]  有時候你要很小心
[00:14:22.040 --> 00:14:23.160]  自己在高位的時候
[00:14:23.160 --> 00:14:24.960]  你就會看不起別人
[00:14:24.960 --> 00:14:25.920]  你記住
[00:14:25.920 --> 00:14:30.200]  考尾二那個是不會去譏笑考第尾那個的
[00:14:30.200 --> 00:14:31.600]  不是吧
[00:14:31.600 --> 00:14:32.400]  五位宅
[00:14:32.400 --> 00:14:33.720]  我多你兩分
[00:14:33.720 --> 00:14:35.040]  是絕對不會的
[00:14:35.040 --> 00:14:39.280]  尾二那個是不會譏笑考第尾那個的
[00:14:39.280 --> 00:14:40.680]  只會考第一第二那個
[00:14:40.680 --> 00:14:43.120]  會譏笑尾二和考第尾那些
[00:14:43.120 --> 00:14:44.400]  你明白我的意思嗎
[00:14:44.400 --> 00:14:46.720]  他就譏笑君王笑話首領
[00:14:46.720 --> 00:14:48.320]  恥笑一切的保障
[00:14:48.320 --> 00:14:49.760]  就是竹女宮垂
[00:14:49.760 --> 00:14:53.360]  你認為你的城池很穩固嗎
[00:14:53.360 --> 00:14:55.000]  固若金湯嗎
[00:14:55.000 --> 00:14:57.680]  我一樣可以去摧毀你
[00:14:57.680 --> 00:14:59.760]  所以其實不是很難的
[00:14:59.760 --> 00:15:01.240]  你看到的時候
[00:15:01.240 --> 00:15:03.160]  這一段只是在解釋
[00:15:03.160 --> 00:15:04.840]  他們那種恐怖有力
[00:15:04.840 --> 00:15:07.360]  但是我特別再讀第十一節
[00:15:07.360 --> 00:15:09.040]  第十一節我們一起讀
[00:15:09.040 --> 00:15:12.280]  他以自己的勢力為神
[00:15:12.280 --> 00:15:15.040]  將風猛然掃過
[00:15:15.040 --> 00:15:16.440]  顯為有序
[00:15:16.440 --> 00:15:17.880]  主要是第一句
[00:15:17.880 --> 00:15:22.080]  他以自己的勢力為神
[00:15:22.080 --> 00:15:24.680]  他認為自己的力量是很強
[00:15:24.680 --> 00:15:27.400]  將自己塑造成為一個神
[00:15:27.400 --> 00:15:32.840]  電視劇集每15分鐘就會有3分鐘廣告
[00:15:32.840 --> 00:15:35.880]  現在我就抄一個廣告時間
[00:15:35.880 --> 00:15:38.680]  我下一次在這裡講星期五晚崇拜
[00:15:38.680 --> 00:15:40.440]  應該是12月第一個星期
[00:15:40.440 --> 00:15:41.720]  不知道是7號還是8號
[00:15:41.720 --> 00:15:43.000]  總共星期五晚
[00:15:43.000 --> 00:15:46.000]  這一篇道其實是很淺的
[00:15:46.000 --> 00:15:47.640]  但是很少有我寫完這篇道
[00:15:47.640 --> 00:15:50.600]  我自己認罪
[00:15:50.600 --> 00:15:54.640]  這篇道都鼓勵大家可以帶微信的人回來聽
[00:15:54.640 --> 00:15:58.040]  這篇道題目叫做「誰主明天」
[00:15:58.040 --> 00:16:00.280]  你真的可以帶微信的人回來聽
[00:16:00.280 --> 00:16:01.480]  大家很熟悉這段經文
[00:16:01.480 --> 00:16:02.280]  如果你是基督徒
[00:16:02.280 --> 00:16:03.600]  在國書就說到
[00:16:03.600 --> 00:16:05.440]  有個有錢人就說
[00:16:05.440 --> 00:16:07.480]  我要走去哪個城做生意
[00:16:07.480 --> 00:16:08.800]  住上一年半載
[00:16:08.800 --> 00:16:10.480]  然後去牟利
[00:16:10.480 --> 00:16:14.040]  神就說你打算他住一輪半載
[00:16:14.040 --> 00:16:15.760]  你怎麼知道你明天還沒有命
[00:16:15.760 --> 00:16:17.320]  可能你出現騙事
[00:16:17.320 --> 00:16:20.800]  就好像一些瑕冒那樣就不見了
[00:16:20.800 --> 00:16:22.840]  那時候你應該要持什麼態度呢
[00:16:22.840 --> 00:16:24.600]  下面一句
[00:16:24.600 --> 00:16:25.280]  很簡單的
[00:16:25.280 --> 00:16:27.080]  這段經文大家都熟悉
[00:16:27.080 --> 00:16:31.200]  但我竟然寫完之後我自己認罪
[00:16:31.200 --> 00:16:32.520]  那就是因為為什麼呢
[00:16:32.520 --> 00:16:35.480]  主要原因不是不去計劃
[00:16:35.480 --> 00:16:38.200]  但是有時候你太自恃
[00:16:38.200 --> 00:16:41.960]  我發覺原來我都有自恃驕傲的事
[00:16:41.960 --> 00:16:43.720]  我自恃是什麼呢
[00:16:43.720 --> 00:16:45.800]  就是自恃自己健康好
[00:16:45.800 --> 00:16:47.360]  你還聽我說的
