
[00:00:00.000 --> 00:00:03.400]  很高興再一次和大家在教會見面
[00:04:40.300 --> 00:04:41.700]  他在時間以外
[00:04:41.700 --> 00:04:43.500]  他早就知道會發生什麼
[00:04:43.500 --> 00:04:44.800]  而他不去阻止我們
[00:04:44.800 --> 00:04:46.800]  就是他定了我們一定這麼做
[00:04:46.800 --> 00:04:47.700]  是不是?
[00:04:47.700 --> 00:04:49.700]  所以你看看這份所書
[00:04:49.700 --> 00:04:51.100]  保羅一章十一節說
[00:04:51.100 --> 00:04:51.700]  他說
[00:04:51.700 --> 00:04:54.300]  「我們也在他裡面得了基業」
[00:04:54.300 --> 00:04:57.100]  「這原是那位隨己意做萬事的」
[00:04:57.100 --> 00:05:00.400]  「照他的旨意所預定的」
[00:05:00.400 --> 00:05:02.100]  他說我們一切萬事
[00:05:02.100 --> 00:05:04.500]  是隨著神的意思
[00:05:04.500 --> 00:05:05.600]  神的己意
[00:05:05.600 --> 00:05:07.800]  不是我們的己意
[00:05:07.800 --> 00:05:10.100]  是照著祂的旨意
[00:05:10.100 --> 00:05:13.900]  祂的意思去預定
[00:05:13.900 --> 00:05:18.700]  甚至基督耶穌也是神所預定的
[00:05:18.700 --> 00:05:20.600]  彼得前書一章二十所說
[00:05:20.600 --> 00:05:24.800]  他說基督是神在創世以前所預知
[00:05:24.800 --> 00:05:26.100]  預知就是預定
[00:05:26.100 --> 00:05:26.900]  有些人說分開
[00:05:26.900 --> 00:05:27.900]  預知不是一定定
[00:05:27.900 --> 00:05:28.700]  他知道
[00:05:28.700 --> 00:05:30.200]  他不去改就是定了
[00:05:30.200 --> 00:05:31.600]  其實是一樣的
[00:05:31.600 --> 00:05:33.200]  就是for knowledge
[00:05:33.200 --> 00:05:34.700]  和for tell
[00:05:34.700 --> 00:05:37.400]  或者全部都是一樣
[00:05:37.400 --> 00:05:42.900]  而在這末世才為你們顯現的
[00:05:42.900 --> 00:05:47.500]  就是基督其實在創世之前已經存在
[00:05:47.500 --> 00:05:48.800]  基督就是神
[00:05:48.800 --> 00:05:51.200]  其實是神已經一早預知
[00:05:51.200 --> 00:05:54.300]  祂將來會派耶穌基督來這個世界
[00:05:54.300 --> 00:05:55.700]  不過要去到末世
[00:05:55.700 --> 00:05:56.700]  就是去到教會時代
[00:05:56.700 --> 00:05:58.900]  去到二千年前開始
[00:05:58.900 --> 00:06:00.400]  耶穌基督來這個世界的時候
[00:06:00.400 --> 00:06:01.900]  開始成為末世的時代
[00:06:01.900 --> 00:06:04.500]  才和我們顯現出來
[00:06:04.500 --> 00:06:06.400]  所以這個劇本
[00:06:06.400 --> 00:06:08.900]  一定就是神所寫的
[00:06:08.900 --> 00:06:10.100]  你喜不喜歡也好
[00:06:10.100 --> 00:06:12.700]  一定是神所寫的
[00:06:12.700 --> 00:06:15.500]  祂寫到你多少歲受命就多少歲受命
[00:06:15.500 --> 00:06:16.400]  不過我們不知道
[00:06:16.400 --> 00:06:17.100]  也不想知道
[00:06:17.100 --> 00:06:18.400]  上次也說過了
[00:06:18.400 --> 00:06:20.900]  我們很無奈的人生就是不想知道
[00:06:20.900 --> 00:06:22.600]  但是其實是預定了
[00:06:22.600 --> 00:06:23.100]  sorry
[00:06:23.100 --> 00:06:24.800]  一定是預定了
[00:06:24.800 --> 00:06:25.900]  而我們怎麼樣?
[00:06:25.900 --> 00:06:28.900]  我們就照著劇本去做
[00:06:28.900 --> 00:06:29.600]  就好像我們老百姓都說
[00:06:29.600 --> 00:06:31.900]  跟著order去做
[00:06:31.900 --> 00:06:34.700]  我們的人生就是這樣
[00:06:34.700 --> 00:06:36.700]  我們是不是經常照著order去做事?
[00:06:36.700 --> 00:06:37.500]  有時候我睡覺
[00:06:37.500 --> 00:06:40.700]  桌上有一張紙
[00:06:40.700 --> 00:06:42.700]  我上班之前
[00:06:42.700 --> 00:06:44.000]  雪櫃拿一隻雞出來溶雪
[00:06:44.000 --> 00:06:45.100]  拿一條魚
[00:06:45.100 --> 00:06:46.100]  不要忘記
[00:06:46.100 --> 00:06:47.900]  下班有時間就去超市
[00:06:47.900 --> 00:06:51.100]  買一包水餃
[00:06:51.100 --> 00:06:51.900]  哪一家牌子
[00:06:51.900 --> 00:06:53.000]  不要買錯
[00:06:53.000 --> 00:06:54.300]  第二家牌子不吃
[00:06:54.300 --> 00:06:55.500]  要便宜
[00:06:55.500 --> 00:06:58.000]  沒有買一送一就不要買了
[00:06:58.000 --> 00:06:59.500]  照著order去做事
[00:06:59.500 --> 00:07:00.400]  知道嗎?
[00:07:00.400 --> 00:07:01.600]  還有最後PS
[00:07:01.600 --> 00:07:03.600]  最好倒垃圾才上班
[00:07:03.600 --> 00:07:04.400]  明白嗎?
[00:07:04.400 --> 00:07:04.900]  ok
[00:07:04.900 --> 00:07:06.300]  那就是說
[00:07:06.300 --> 00:07:10.400]  我們是跟著人生的劇本去做
[00:07:10.400 --> 00:07:13.100]  但是有個很大的分別
[00:07:13.100 --> 00:07:14.600]  什麼分別呢?
[00:07:14.600 --> 00:07:15.500]  很大的分別就是
[00:07:15.500 --> 00:07:18.200]  我們沒有預先看過劇本
[00:07:18.200 --> 00:07:20.000]  當然不可能
[00:07:20.000 --> 00:07:22.000]  你請一些演員回來
[00:07:22.000 --> 00:07:23.100]  他們很大牌的
[00:07:23.100 --> 00:07:23.900]  尤其是那些
[00:07:23.900 --> 00:07:25.400]  那些大姐那些
[00:07:25.400 --> 00:07:28.600]  給我看看劇本是否適合我
[00:07:28.600 --> 00:07:31.000]  不是說多錢多錢都不怕的
[00:07:31.000 --> 00:07:33.100]  劇本要適合他的
[00:07:33.100 --> 00:07:36.400]  要寫得他形象好的
[00:07:36.400 --> 00:07:39.500]  要有機會讓他發揮他的演技
[00:07:39.500 --> 00:07:40.900]  有機會拿奧斯卡的
[00:07:40.900 --> 00:07:42.000]  他才去拍的
[00:07:42.000 --> 00:07:42.600]  是不是?
[00:07:42.600 --> 00:07:44.300]  因為他看過了劇本
[00:07:44.300 --> 00:07:46.100]  知道會怎樣才去做
[00:07:46.100 --> 00:07:48.200]  但是我們人生呢
[00:07:48.200 --> 00:07:49.100]  是怎樣呢?
[00:07:49.100 --> 00:07:53.000]  我們沒有辦法可以知道劇本
[00:07:53.000 --> 00:07:54.200]  我們只知道
[00:07:54.200 --> 00:07:56.000]  我們現在要做什麼
[00:07:56.000 --> 00:07:58.400]  就跟著去做
[00:07:58.400 --> 00:08:01.600]  這個是很大的分別
[00:08:01.600 --> 00:08:03.400]  人生其實就是一台戲
[00:08:03.400 --> 00:08:05.300]  除了劇本不可以預知之外
[00:08:05.300 --> 00:08:06.400]  其實是一台戲
[00:08:06.400 --> 00:08:07.600]  有編劇
[00:08:07.600 --> 00:08:09.500]  下一個就是導演
[00:08:09.500 --> 00:08:11.200]  導演是很重要的
[00:08:11.200 --> 00:08:12.700]  導演是很重要的
[00:08:12.700 --> 00:08:14.800]  多好的故事拍得不好
[00:08:14.800 --> 00:08:16.500]  拍得好不好就要靠導演
[00:08:16.500 --> 00:08:17.400]  很多人不知道導演在做什麼
[00:08:17.400 --> 00:08:18.500]  我小時候不知道什麼是導演
[00:08:18.500 --> 00:08:20.100]  只是演員或者故事
[00:08:20.100 --> 00:08:21.500]  導演其實很重要
[00:08:21.500 --> 00:08:22.400]  譬如飛車過來
[00:08:22.400 --> 00:08:24.600]  他從哪個角度去拍
[00:08:24.600 --> 00:08:27.500]  或者要人怎樣走出來
[00:08:27.500 --> 00:08:28.600]  怎樣站
[00:08:28.600 --> 00:08:31.300]  那些是影響整部戲的
[00:08:31.300 --> 00:08:33.400]  導演是誰呢?
[00:08:33.400 --> 00:08:35.400]  導演是我們自己
[00:08:35.400 --> 00:08:37.000]  劇本就是神定了
[00:08:37.000 --> 00:08:40.400]  他要我們去直接去自己怎樣走
[00:08:40.400 --> 00:08:42.700]  所以我們是有自由意志
[00:08:42.700 --> 00:08:44.000]  我們可以有些選擇
[00:08:44.000 --> 00:08:45.200]  在劇本裡面
[00:08:45.200 --> 00:08:46.400]  在劇本裡面
[00:08:46.400 --> 00:08:48.200]  你當然不可以離開劇本
[00:08:48.200 --> 00:08:49.700]  演員也不可以
[00:08:49.700 --> 00:08:51.800]  有些說突然間說幾句又爆口
[00:08:51.800 --> 00:08:53.100]  有些是不行的
[00:08:53.100 --> 00:08:54.100]  你不可以亂來
[00:08:54.100 --> 00:08:55.900]  你跟著劇本
[00:08:55.900 --> 00:08:56.700]  不可以死了
[00:08:56.700 --> 00:08:57.900]  又突然彈起來
[00:08:57.900 --> 00:08:59.000]  劇本說你死就死
[00:08:59.000 --> 00:08:59.700]  你說不想死
[00:08:59.700 --> 00:09:00.700]  我要去復活
[00:09:00.700 --> 00:09:01.700]  不准的
[00:09:01.700 --> 00:09:03.300]  但是你怎樣死
[00:09:03.300 --> 00:09:04.600]  你點一下點一下死
[00:09:04.600 --> 00:09:05.500]  就馬上死了
[00:09:05.500 --> 00:09:07.200]  某一個程度
[00:09:07.200 --> 00:09:09.000]  它是讓你可以發揮一下的
[00:09:09.000 --> 00:09:11.300]  今天我們人生也是一樣
[00:09:11.300 --> 00:09:12.100]  很簡單
[00:09:12.100 --> 00:09:13.300]  我經常說一個例子
[00:09:13.300 --> 00:09:14.200]  一個很簡單的例子
[00:09:14.200 --> 00:09:15.600]  譬如住香港人都知道
[00:09:15.600 --> 00:09:17.100]  譬如我們過海
[00:09:17.100 --> 00:09:17.800]  九龍去香港
[00:09:17.800 --> 00:09:19.000]  香港去九龍
[00:09:19.000 --> 00:09:21.300]  有很多方法可以過海
[00:09:21.300 --> 00:09:23.100]  我小時候就沒什麼方法
[00:09:23.100 --> 00:09:24.700]  是坐船而已
[00:09:24.700 --> 00:09:26.200]  那時候還沒有隧道
[00:09:26.200 --> 00:09:28.000]  但是現在你可以坐巴士
[00:09:28.000 --> 00:09:29.400]  可以坐地鐵
[00:09:29.400 --> 00:09:31.300]  可不可以踩單車
[00:09:31.300 --> 00:09:33.500]  可以踩單車上個小輪
[00:09:33.500 --> 00:09:34.500]  油麻地的小輪
[00:09:34.500 --> 00:09:35.700]  可以再下車再踩
[00:09:35.700 --> 00:09:36.400]  我不知道可不可以
[00:09:36.400 --> 00:09:37.500]  Stanley說不可以
[00:09:37.500 --> 00:09:39.500]  我不知道可不可以
[00:09:39.500 --> 00:09:41.900]  總而言之是有很多方法
[00:09:41.900 --> 00:09:43.400]  你喜歡游泳就可以
[00:09:43.400 --> 00:09:44.100]  是不是?
[00:09:44.100 --> 00:09:45.600]  不過沒什麼人游泳過海
[00:09:45.600 --> 00:09:46.400]  是不是?
[00:09:46.400 --> 00:09:49.100]  你可以有很多不同的方法
[00:09:49.100 --> 00:09:50.100]  我們都可以做
[00:09:50.100 --> 00:09:51.300]  但是最後的結果
[00:09:51.300 --> 00:09:52.500]  你還是過了海
[00:09:52.500 --> 00:09:52.800]  是不是?
[00:09:52.800 --> 00:09:54.200]  你還是去了對面海
[00:09:54.200 --> 00:09:55.800]  一樣
[00:09:55.800 --> 00:09:57.100]  劇本在這裡
[00:09:57.100 --> 00:10:00.100]  但是神給我們某一個程度之下
[00:10:00.100 --> 00:10:01.600]  有一個自由的意志
[00:10:01.600 --> 00:10:04.000]  去選擇我們這條路想怎麼走
[00:10:04.000 --> 00:10:07.300]  有些人有康莊平坦的大道不走
[00:10:07.300 --> 00:10:08.200]  他要怎麼樣?
[00:10:08.200 --> 00:10:08.800]  他說不行
[00:10:08.800 --> 00:10:10.000]  太boring
[00:10:10.000 --> 00:10:12.000]  他專門選擇山路
[00:10:12.000 --> 00:10:13.900]  崎嶇的山路
[00:10:13.900 --> 00:10:14.800]  結果喘了氣
[00:10:14.800 --> 00:10:15.600]  結果被人打劫
[00:10:15.600 --> 00:10:16.100]  宰了牛
[00:10:16.100 --> 00:10:16.500]  是不是?
[00:10:16.500 --> 00:10:18.800]  你會遇到很多困難
[00:10:18.800 --> 00:10:20.500]  你是導演
[00:10:20.500 --> 00:10:21.700]  神給你去做的
[00:10:21.700 --> 00:10:22.400]  是不是?
[00:10:22.400 --> 00:10:23.900]  這條路很平很寬
[00:10:23.900 --> 00:10:25.400]  你不去走
[00:10:25.400 --> 00:10:26.200]  你說簡單
[00:10:26.200 --> 00:10:28.900]  我喜歡走這邊
[00:10:28.900 --> 00:10:30.100]  有些人鬥氣的
[00:10:30.100 --> 00:10:31.100]  你每個人走這邊他不用
[00:10:31.100 --> 00:10:32.500]  我要試試那邊
[00:10:32.500 --> 00:10:33.700]  結果如何?
[00:10:33.700 --> 00:10:34.900]  結果
[00:10:34.900 --> 00:10:36.700]  遇到意外
[00:10:36.700 --> 00:10:38.500]  很多困難
[00:10:38.500 --> 00:10:39.500]  喘了氣
[00:10:39.500 --> 00:10:40.800]  但是最後
[00:10:40.800 --> 00:10:42.600]  你都可以去到終點
[00:10:42.600 --> 00:10:45.100]  我們是我們自己的導演
[00:10:45.100 --> 00:10:47.800]  為什麼說戲如人生呢?
[00:10:47.800 --> 00:10:48.500]  大家都知道
[00:10:48.500 --> 00:10:49.900]  或者人生如戲
[00:10:49.900 --> 00:10:51.100]  大家剛才都說了一點
[00:10:51.100 --> 00:10:52.500]  就是因為我們的劇情
[00:10:52.500 --> 00:10:54.900]  是有很多千變萬化
[00:10:54.900 --> 00:10:57.300]  你的劇本和我的劇本是不同的
[00:10:57.300 --> 00:11:00.400]  你和你姐姐的劇本不同
[00:11:00.400 --> 00:11:02.400]  你和你兒子的劇本又不同
[00:11:02.400 --> 00:11:04.200]  就算是親人也好
[00:11:04.200 --> 00:11:06.400]  每一個人有他不同的劇本
[00:11:06.400 --> 00:11:08.300]  出戲多長也不同
[00:11:08.300 --> 00:11:11.100]  有些人出戲可能只是短短的短片
[00:11:11.100 --> 00:11:12.100]  三十分鐘
[00:11:12.100 --> 00:11:12.600]  是不是?
[00:11:12.600 --> 00:11:14.700]  有些人出戲可能三個小時
[00:11:14.700 --> 00:11:17.400]  可以相差很遠
[00:11:17.400 --> 00:11:20.800]  因為是會千變萬化
[00:11:20.800 --> 00:11:22.600]  會有很多劇情
[00:11:22.600 --> 00:11:23.900]  有很多突發的事情
[00:11:23.900 --> 00:11:25.100]  不是我們可以預料的
[00:11:25.100 --> 00:11:26.500]  因為我們沒有劇本看
[00:11:26.500 --> 00:11:30.200]  但是通常都會離開兩件事
[00:11:30.200 --> 00:11:32.800]  就是希臘人很有智慧的
[00:11:32.800 --> 00:11:33.800]  他們拍的那些戲
[00:11:33.800 --> 00:11:35.000]  當時不是拍戲
[00:11:35.000 --> 00:11:36.800]  他們是舞台劇多數
[00:11:36.800 --> 00:11:38.800]  只有兩種
[00:11:38.800 --> 00:11:40.000]  就是喜劇和悲劇
[00:11:40.000 --> 00:11:41.300]  喜劇和悲劇
[00:11:41.300 --> 00:11:43.300]  Comedy和Tragedy
[00:11:43.300 --> 00:11:46.400]  所以一直流傳到莎士比亞年代
[00:11:46.400 --> 00:11:47.700]  莎士比亞寫的那些劇
[00:11:47.700 --> 00:11:49.500]  都是喜劇或者悲劇
[00:11:49.500 --> 00:11:51.800]  喜劇是輕鬆的
[00:11:51.800 --> 00:11:53.700]  是Happy Ending的
[00:11:53.700 --> 00:11:55.200]  就好像王和狄士尼的最後
[00:11:55.200 --> 00:11:56.800]  They live happily together
[00:11:56.800 --> 00:11:57.700]  很開心
[00:11:57.700 --> 00:11:58.500]  女兒拍手
[00:11:58.500 --> 00:11:59.300]  小時候看
[00:11:59.300 --> 00:12:00.300]  是不是很開心
[00:12:00.300 --> 00:12:01.800]  話說公主最後死了
[00:12:01.800 --> 00:12:03.800]  真的嚇死小朋友
[00:12:03.800 --> 00:12:06.300]  但是現實是可以很殘酷的
[00:12:06.300 --> 00:12:07.300]  悲劇不是
[00:12:07.300 --> 00:12:09.300]  悲劇就是害怕的
[00:12:09.300 --> 00:12:10.300]  峰迴路轉的
[00:12:10.300 --> 00:12:14.300]  最後很多時候都是悲痛的收場
[00:12:14.300 --> 00:12:17.300]  有人說悲劇是更加反映到我們人生
[00:12:17.300 --> 00:12:19.300]  喜不喜歡都好
[00:12:19.300 --> 00:12:20.300]  一定是反映到我們人生
[00:12:20.300 --> 00:12:21.600]  因為我們到結局
[00:12:21.600 --> 00:12:24.800]  不是每個人都安安樂樂離開
[00:12:24.800 --> 00:12:27.600]  可能充滿很多困難
[00:12:27.600 --> 00:12:28.800]  很多痛苦
[00:12:29.800 --> 00:12:30.800]  喜劇和悲劇
[00:12:30.800 --> 00:12:32.800]  大家下次留意一下
[00:12:32.800 --> 00:12:35.800]  戲劇的象徵是什麼
[00:12:35.800 --> 00:12:36.800]  兩個面罩
[00:12:36.800 --> 00:12:37.800]  記得
[00:12:37.800 --> 00:12:38.800]  一個是笑
[00:12:38.800 --> 00:12:39.800]  一個是害怕
[00:12:39.800 --> 00:12:40.800]  就是哭
[00:12:40.800 --> 00:12:41.800]  哭的
[00:12:41.800 --> 00:12:43.800]  兩種面罩就是這個意思
[00:12:43.800 --> 00:12:44.800]  喜劇和悲劇
[00:12:44.800 --> 00:12:46.800]  但是我們人生
[00:12:46.800 --> 00:12:48.300]  我們真的要拍很多片
[00:12:48.300 --> 00:12:49.300]  你知道嗎
[00:12:49.300 --> 00:12:50.300]  拍什麼片呢
[00:12:50.300 --> 00:12:51.300]  小時候
[00:12:51.300 --> 00:12:53.300]  少年十五二十時拍什麼片
[00:12:53.300 --> 00:12:54.300]  拍青春片
[00:12:54.300 --> 00:12:54.800]  是不是
[00:12:54.800 --> 00:12:55.800]  當然了
[00:12:55.800 --> 00:12:57.300]  我們很多活力
[00:12:57.300 --> 00:12:58.800]  很多活力
[00:12:59.300 --> 00:13:00.800]  無論什麼年代都好
[00:13:00.800 --> 00:13:02.800]  那段時間一定是充滿活力的
[00:13:02.800 --> 00:13:04.300]  不累的
[00:13:04.300 --> 00:13:06.800]  朋友一call我們
[00:13:06.800 --> 00:13:08.300]  我們就馬上出去了
[00:13:08.300 --> 00:13:09.300]  不會說累了
[00:13:09.300 --> 00:13:10.300]  今天不出來了
[00:13:10.300 --> 00:13:10.800]  沒有的
[00:13:10.800 --> 00:13:11.800]  除非真的生病
[00:13:11.800 --> 00:13:12.800]  很多應酬
[00:13:12.800 --> 00:13:14.300]  很多東西玩的
[00:13:14.300 --> 00:13:15.800]  讀書也是
[00:13:15.800 --> 00:13:17.800]  讀書也是很多活力去讀的
