
[00:00:00.000 --> 00:00:05.000]  安提柯教會聽到聖靈的呼召
[00:05:21.000 --> 00:05:23.000]  這個教會會喜歡做猜拳多一點
[00:05:23.000 --> 00:05:26.000]  特別如果他在一個社會裡面
[00:05:26.000 --> 00:05:27.000]  傳方比較困難的
[00:05:27.000 --> 00:05:29.000]  很多人你傳他都不會信
[00:05:29.000 --> 00:05:31.000]  他就寧願去遠一點的地方
[00:05:31.000 --> 00:05:33.000]  因為最重要是帶多人信耶穌
[00:05:33.000 --> 00:05:35.000]  我這麼辛苦都帶不到一個
[00:05:35.000 --> 00:05:36.000]  我不如去遠一點
[00:05:36.000 --> 00:05:38.000]  很容易帶了十個
[00:05:38.000 --> 00:05:40.000]  所以很多人喜歡去大陸
[00:05:40.000 --> 00:05:41.000]  以前特別
[00:05:41.000 --> 00:05:43.000]  因為帶人信主容易
[00:05:43.000 --> 00:05:45.000]  在香港很少人
[00:05:45.000 --> 00:05:48.000]  你叫教會都坐不滿
[00:05:48.000 --> 00:05:51.000]  永遠第一行沒有人坐
[00:05:51.000 --> 00:05:53.000]  旁邊有
[00:05:53.000 --> 00:05:55.000]  那些都是被迫的
[00:05:55.000 --> 00:05:57.000]  他平常都不是坐那一行
[00:05:57.000 --> 00:05:59.000]  要你才坐
[00:05:59.000 --> 00:06:00.000]  我就叫你坐那一行
[00:06:00.000 --> 00:06:03.000]  所以在大陸不同
[00:06:03.000 --> 00:06:04.000]  去到大陸教會
[00:06:04.000 --> 00:06:06.000]  特別早期現在都有
[00:06:06.000 --> 00:06:08.000]  坐滿了
[00:06:08.000 --> 00:06:10.000]  一有人來港島
[00:06:10.000 --> 00:06:12.000]  走廊都坐滿了
[00:06:12.000 --> 00:06:14.000]  窗戶都坐滿了
[00:06:14.000 --> 00:06:15.000]  我去過那些教會
[00:06:15.000 --> 00:06:16.000]  港島的時候
[00:06:16.000 --> 00:06:18.000]  窗戶都滿滿了人
[00:06:18.000 --> 00:06:19.000]  多高興
[00:06:19.000 --> 00:06:21.000]  為什麼要在這裡講呢
[00:06:21.000 --> 00:06:22.000]  我想來想去
[00:06:22.000 --> 00:06:24.000]  為什麼要在這裡講呢
[00:06:24.000 --> 00:06:26.000]  為什麼你不去一些很多人願意
[00:06:26.000 --> 00:06:28.000]  聽耶穌的名字的地方
[00:06:28.000 --> 00:06:30.000]  來到港島呢
[00:06:30.000 --> 00:06:32.000]  因為你的答案可能是
[00:06:32.000 --> 00:06:34.000]  我在這裡會有
[00:06:34.000 --> 00:06:36.000]  關心這個地方
[00:06:36.000 --> 00:06:39.000]  福音是要被傳開的
[00:06:39.000 --> 00:06:41.000]  所以我們是一個教會
[00:06:41.000 --> 00:06:43.000]  我們不是一個俱樂部
[00:06:43.000 --> 00:06:45.000]  我們不要變成一個俱樂部
[00:06:45.000 --> 00:06:47.000]  特別現在因為會所這件事
[00:06:47.000 --> 00:06:49.000]  是越來越流行
[00:06:49.000 --> 00:06:51.000]  很多人都喜歡
[00:06:51.000 --> 00:06:53.000]  以前都是比較有錢的人
[00:06:53.000 --> 00:06:54.000]  去參加俱樂部
[00:06:54.000 --> 00:06:56.000]  現在的人都參加很多什麼會所
[00:06:56.000 --> 00:06:57.000]  什麼會所的
[00:06:57.000 --> 00:06:59.000]  最多參加的那些
[00:06:59.000 --> 00:07:00.000]  就是有些人住的
[00:07:00.000 --> 00:07:02.000]  家裡下面有個會所
[00:07:02.000 --> 00:07:04.000]  那個會所你是會員
[00:07:04.000 --> 00:07:05.000]  你在那裡住
[00:07:05.000 --> 00:07:06.000]  你交管理費
[00:07:06.000 --> 00:07:08.000]  所以我們都是關心
[00:07:08.000 --> 00:07:10.000]  一個會所有什麼設施
[00:07:10.000 --> 00:07:11.000]  有什麼適合我玩
[00:07:11.000 --> 00:07:13.000]  有什麼滿足我的需要
[00:07:13.000 --> 00:07:15.000]  有時候教會就變成這樣
[00:07:15.000 --> 00:07:17.000]  我們甚至可能覺得
[00:07:17.000 --> 00:07:19.000]  教會就是一個滿足人
[00:07:19.000 --> 00:07:21.000]  宗教需要的地方
[00:07:21.000 --> 00:07:23.000]  我們的會眾
[00:07:23.000 --> 00:07:25.000]  都不要說飲飲食食
[00:07:25.000 --> 00:07:27.000]  我們都熟靈一點的
[00:07:27.000 --> 00:07:29.000]  我們都有很多熟靈的需要
[00:07:29.000 --> 00:07:31.000]  我們怎樣滿足他們熟靈的需要呢
[00:07:31.000 --> 00:07:33.000]  我們都是一個俱樂部
[00:07:33.000 --> 00:07:35.000]  好聽一點
[00:07:35.000 --> 00:07:37.000]  是一個熟靈的俱樂部
[00:07:37.000 --> 00:07:39.000]  但都不是一個教會
[00:07:39.000 --> 00:07:41.000]  一個教會就是
[00:07:41.000 --> 00:07:43.000]  願意被耶穌基督差遣
[00:07:43.000 --> 00:07:45.000]  去幫助人
[00:07:45.000 --> 00:07:47.000]  來認識他
[00:07:47.000 --> 00:07:51.000]  去叫更多人來認識他
[00:07:51.000 --> 00:07:53.000]  所以我們要差遣
[00:07:53.000 --> 00:07:54.000]  我們要出去
[00:07:54.000 --> 00:07:56.000]  我們通常都是等人來的
[00:07:56.000 --> 00:07:58.000]  這樣都好過沒有
[00:07:58.000 --> 00:08:00.000]  我們遲些又教這個
[00:08:00.000 --> 00:08:02.000]  下次會報告
[00:08:02.000 --> 00:08:03.000]  我們都可以邀請人來
[00:08:03.000 --> 00:08:04.000]  我們都應該邀請人來
[00:08:04.000 --> 00:08:06.000]  但我們更重要
[00:08:06.000 --> 00:08:10.000]  出去將福音告訴其他人
[00:08:10.000 --> 00:08:12.000]  安提柯教會
[00:08:12.000 --> 00:08:14.000]  差保羅和巴拿巴出去
[00:08:14.000 --> 00:08:16.000]  有一個特點
[00:08:16.000 --> 00:08:18.000]  就是教會領受這個意象
[00:08:18.000 --> 00:08:20.000]  然後來叫他們去
[00:08:20.000 --> 00:08:23.000]  不是他們自己有這個意象
[00:08:23.000 --> 00:08:25.000]  不是聖靈好像前面
[00:08:25.000 --> 00:08:27.000]  差遣彼得和肥利一樣
[00:08:27.000 --> 00:08:30.000]  叫巴拿巴和保羅出去
[00:08:30.000 --> 00:08:33.000]  去做這個工作
[00:08:33.000 --> 00:08:35.000]  聖靈是和教會說的
[00:08:35.000 --> 00:08:37.000]  這裡有五個教會領袖
[00:08:37.000 --> 00:08:39.000]  或者五個執事
[00:08:39.000 --> 00:08:42.000]  和他們說分巴拿巴和訴羅出去
[00:08:42.000 --> 00:08:44.000]  不是和巴拿巴和訴羅說的
[00:08:44.000 --> 00:08:46.000]  今時今日不是
[00:08:46.000 --> 00:08:49.000]  我們很多時候參與教會
[00:08:49.000 --> 00:08:51.000]  我們很著重個人
[00:08:51.000 --> 00:08:54.000]  我們說神怎樣感動我
[00:08:54.000 --> 00:08:56.000]  神感動我我就做
[00:08:56.000 --> 00:08:58.000]  對我沒有感動與我無關
[00:08:58.000 --> 00:09:00.000]  我就不做
[00:09:00.000 --> 00:09:02.000]  但聖經說神是感動
[00:09:02.000 --> 00:09:04.000]  聖靈是吩咐教會
[00:09:04.000 --> 00:09:06.000]  吩咐教會的領袖
[00:09:06.000 --> 00:09:08.000]  大家有一個共識
[00:09:08.000 --> 00:09:11.000]  大家有一個一樣的體會
[00:09:11.000 --> 00:09:14.000]  決定去差巴拿巴和保羅出去
[00:09:14.000 --> 00:09:17.000]  不是和巴拿巴和訴羅說的
[00:09:17.000 --> 00:09:19.000]  換句話說
[00:09:19.000 --> 00:09:21.000]  如果今日的情況出現
[00:09:21.000 --> 00:09:24.000]  就是神和聖靈吩咐教會
[00:09:24.000 --> 00:09:25.000]  在執事會決定
[00:09:25.000 --> 00:09:28.000]  派你出去做什麼
[00:09:28.000 --> 00:09:30.000]  做短孫也可以
[00:09:30.000 --> 00:09:33.000]  但你就會說我沒有感動
[00:09:33.000 --> 00:09:34.000]  我不會報名
[00:09:34.000 --> 00:09:36.000]  那就沒有辦法
[00:09:36.000 --> 00:09:38.000]  我們今時今日都是要
[00:09:38.000 --> 00:09:41.000]  人們有個人感動才會做事
[00:09:41.000 --> 00:09:44.000]  但在安提那教會就不是
[00:09:44.000 --> 00:09:45.000]  神是感動執事會
[00:09:45.000 --> 00:09:47.000]  執事會吩咐他就要做
[00:09:47.000 --> 00:09:49.000]  他自然就出去
[00:09:49.000 --> 00:09:52.000]  所以他們就按手在他們頭上
[00:09:52.000 --> 00:09:53.000]  猜他們出去
[00:09:53.000 --> 00:09:56.000]  神今天是感動一個群體
[00:09:56.000 --> 00:09:57.000]  神朝聚我們
[00:09:57.000 --> 00:09:59.000]  因為事情是要一起去做
[00:09:59.000 --> 00:10:01.000]  要一起去支持
[00:10:01.000 --> 00:10:04.000]  所以保羅是有差派教會
[00:10:04.000 --> 00:10:06.000]  安提那教會派他去做
[00:10:06.000 --> 00:10:08.000]  做完之後要回來交代
[00:10:08.000 --> 00:10:11.000]  要回來負責任說出來
[00:10:11.000 --> 00:10:14.000]  我們是需要一個群體一起去做
[00:10:14.000 --> 00:10:16.000]  為何神不是感動我們
[00:10:16.000 --> 00:10:18.000]  個人去做工作
[00:10:18.000 --> 00:10:21.000]  而是要感動教會呢
[00:10:21.000 --> 00:10:24.000]  因為上帝的使命是交給教會的
[00:10:24.000 --> 00:10:26.000]  使萬民做我的門徒
[00:10:26.000 --> 00:10:28.000]  或者在商行主說的
[00:10:28.000 --> 00:10:30.000]  要為耶穌基督建造地球
[00:10:30.000 --> 00:10:32.000]  是跟所有的門徒說的
[00:10:32.000 --> 00:10:33.000]  就是教會
[00:10:33.000 --> 00:10:35.000]  不是跟一個人說的
[00:10:35.000 --> 00:10:38.000]  因為一個人是做不完的
[00:10:38.000 --> 00:10:40.000]  一個人是做不到的
[00:10:40.000 --> 00:10:43.000]  我們中國人西方都有些故事
[00:10:43.000 --> 00:10:45.000]  大家小時候都聽過
[00:10:45.000 --> 00:10:47.000]  一支筷子拔就斷
[00:10:47.000 --> 00:10:49.000]  一束筷子是拔不斷的
[00:10:49.000 --> 00:10:50.000]  聖經有這個故事
[00:10:50.000 --> 00:10:52.000]  中國歷史上都有這些故事
[00:10:52.000 --> 00:10:57.000]  因為福音的工作是艱難的工作
[00:10:57.000 --> 00:10:59.000]  所以我們一定要一起去做
[00:10:59.000 --> 00:11:01.000]  我們一起要同心合意去做
[00:11:01.000 --> 00:11:03.000]  有些人在前線做
[00:11:03.000 --> 00:11:05.000]  有些人在後面支持他們
[00:11:05.000 --> 00:11:07.000]  有些人要為他們祈禱
[00:11:07.000 --> 00:11:09.000]  有些人為他們想辦法
[00:11:09.000 --> 00:11:11.000]  有些人幫他們訓練
[00:11:11.000 --> 00:11:13.000]  照顧他們的家人等等
[00:11:13.000 --> 00:11:16.000]  我們是要一起去做福音的工作
[00:11:16.000 --> 00:11:19.000]  因為這是一個困難的事
[00:11:19.000 --> 00:11:21.000]  上帝招聚我們一起
[00:11:21.000 --> 00:11:24.000]  不是滿足我們的需要
[00:11:24.000 --> 00:11:26.000]  上帝招聚我們一起
[00:11:26.000 --> 00:11:32.000]  是要一起去做福音的工作
[00:11:32.000 --> 00:11:34.000]  因為要一起才做得到
[00:11:34.000 --> 00:11:36.000]  所以一起去做
[00:11:36.000 --> 00:11:39.000]  當然在這個過程我們都有些需要
[00:11:39.000 --> 00:11:41.000]  大家互相幫助
[00:11:41.000 --> 00:11:43.000]  正如我們開會
[00:11:43.000 --> 00:11:46.000]  我們開會是為了討論事情
[00:11:46.000 --> 00:11:49.000]  如果開會太久都會口乾
[00:11:49.000 --> 00:11:51.000]  所以在這裡開會經常有東西喝
[00:11:51.000 --> 00:11:53.000]  都是喝一杯東西
[00:11:53.000 --> 00:11:56.000]  或者喝一盒檸檬茶
[00:11:56.000 --> 00:11:58.000]  但我們不是來喝檸檬茶的
[00:11:58.000 --> 00:12:00.000]  是喝檸檬茶
[00:12:00.000 --> 00:12:03.000]  就不會浪費兩個小時去喝檸檬茶
[00:12:03.000 --> 00:12:06.000]  檸檬茶有很多地方有好的檸檬茶
[00:12:06.000 --> 00:12:09.000]  我們去茶餐廳喝
[00:12:09.000 --> 00:12:11.000]  大杯很多
[00:12:11.000 --> 00:12:13.000]  但是開會開得久
[00:12:13.000 --> 00:12:15.000]  都是需要喝一杯檸檬茶
[00:12:15.000 --> 00:12:17.000]  你明白優先之處是什麼嗎
[00:12:17.000 --> 00:12:19.000]  我們是來開會的
[00:12:19.000 --> 00:12:21.000]  我們是來討論的
[00:12:21.000 --> 00:12:24.000]  不過在過程中都要喝檸檬茶
[00:12:24.000 --> 00:12:26.000]  我們來教會是聚集
[00:12:26.000 --> 00:12:29.000]  被耶穌差遣去做福音工作
[00:12:29.000 --> 00:12:31.000]  不過一起聚集我們都有些需要
[00:12:31.000 --> 00:12:34.000]  我們都是應該幫助弟兄姊妹
[00:12:34.000 --> 00:12:36.000]  來滿足這些需要
[00:12:36.000 --> 00:12:38.000]  正如我們喝檸檬茶一樣
[00:12:38.000 --> 00:12:40.000]  但我們不是來喝檸檬茶的
[00:12:40.000 --> 00:12:42.000]  所以我們要被差遣
[00:12:42.000 --> 00:12:45.000]  我們要一起有心智
[00:12:45.000 --> 00:12:48.000]  來將福音傳到地極
[00:12:48.000 --> 00:12:50.000]  不只是我們教會
[00:12:50.000 --> 00:12:53.000]  這個世界有千千萬萬的教會
[00:12:53.000 --> 00:12:55.000]  這個數字太小了
[00:12:55.000 --> 00:12:59.000]  這個世界有百萬個千萬個教會
[00:12:59.000 --> 00:13:00.000]  差不多
[00:13:00.000 --> 00:13:02.000]  一起去做這個工作
[00:13:02.000 --> 00:13:04.000]  所以我們不用太大壓力
[00:13:04.000 --> 00:13:07.000]  我們要做萬民做耶穌的門徒
[00:13:07.000 --> 00:13:09.000]  怎麼止
[00:13:09.000 --> 00:13:11.000]  我們三百人左右
[00:13:11.000 --> 00:13:13.000]  我們打一萬人
[00:13:13.000 --> 00:13:14.000]  萬民不止一萬人
[00:13:14.000 --> 00:13:15.000]  不要緊
[00:13:15.000 --> 00:13:17.000]  因為有數以萬計的教會
[00:13:17.000 --> 00:13:18.000]  一齊來做
[00:13:18.000 --> 00:13:20.000]  所以我們是一個大的群體
[00:13:20.000 --> 00:13:21.000]  做這件工作
[00:13:21.000 --> 00:13:23.000]  派誰去呢
[00:13:23.000 --> 00:13:25.000]  聖靈叫安提的教會
[00:13:25.000 --> 00:13:28.000]  派保羅和巴拿巴去
[00:13:28.000 --> 00:13:31.000]  他們是教會的領袖
[00:13:31.000 --> 00:13:33.000]  這一班人一起
[00:13:33.000 --> 00:13:36.000]  在禁食的時間有五個人
[00:13:36.000 --> 00:13:38.000]  派了兩個
[00:13:38.000 --> 00:13:39.000]  差不多派一半
[00:13:39.000 --> 00:13:41.000]  派一半人出去
[00:13:41.000 --> 00:13:43.000]  來做猜拳的工作
[00:13:43.000 --> 00:13:47.000]  去其他城市建立教會
[00:13:47.000 --> 00:13:49.000]  去其他城市傳福音
[00:13:49.000 --> 00:13:50.000]  都很重要
[00:13:50.000 --> 00:13:54.000]  而且這一半是教會的領袖
[00:13:54.000 --> 00:13:58.000]  不是中學生派他們出去
[00:13:58.000 --> 00:14:01.000]  新朋友來派他們出去
[00:14:01.000 --> 00:14:02.000]  不是的
[00:14:02.000 --> 00:14:06.000]  將教會最好的最重要的派出去
[00:14:06.000 --> 00:14:12.000]  這樣才能夠成就更大的工作
[00:14:12.000 --> 00:14:14.000]  可惜今天的教會
[00:14:14.000 --> 00:14:18.000]  我們往往不是將最好的人派出去
[00:14:18.000 --> 00:14:20.000]  我們有一個傳統
[00:14:20.000 --> 00:14:24.000]  中國人在文化上有一個傳統
[00:14:24.000 --> 00:14:27.000]  就是我們不是很看得起
[00:14:27.000 --> 00:14:30.000]  那些從事專業的宗教
[00:14:30.000 --> 00:14:32.000]  宗教專業人士
[00:14:32.000 --> 00:14:35.000]  我們和其他的文化不是很相同
[00:14:35.000 --> 00:14:37.000]  因為在某些文化裏
[00:14:37.000 --> 00:14:41.000]  他們很重視所謂專業的宗教人士
[00:14:41.000 --> 00:14:44.000]  譬如在印度文化裏
[00:14:44.000 --> 00:14:48.000]  祭司是很高階層的角色
[00:14:48.000 --> 00:14:52.000]  在很多傳統部落裏
[00:14:52.000 --> 00:14:56.000]  祭司是很高地位的人
[00:14:56.000 --> 00:14:59.000]  他們那些民間宗教的祭司
[00:14:59.000 --> 00:15:02.000]  但是在中國文化不是這樣
[00:15:02.000 --> 00:15:06.000]  中國文化最高級的是甚麼呢?
[00:15:06.000 --> 00:15:08.000]  就是官
[00:15:08.000 --> 00:15:10.000]  第一,中國人想去讀書
[00:15:10.000 --> 00:15:12.000]  所以我們不知道讀書是為了甚麼
[00:15:12.000 --> 00:15:13.000]  不知道別人讀甚麼書
[00:15:13.000 --> 00:15:15.000]  都是叫人去讀書的
[00:15:15.000 --> 00:15:16.000]  萬官皆下
[00:15:16.000 --> 00:15:18.000]  皆下品唯有讀書高
[00:15:18.000 --> 00:15:20.000]  我們受儒家思想影響
[00:15:20.000 --> 00:15:21.000]  所以是唯有讀的
[00:15:21.000 --> 00:15:23.000]  不管甚麼書
[00:15:23.000 --> 00:15:24.000]  讀書都好過不讀
[00:15:24.000 --> 00:15:26.000]  有些書其實讀來是無謂的
[00:15:26.000 --> 00:15:27.000]  但是都叫人去讀的
[00:15:27.000 --> 00:15:29.000]  讀書做甚麼呢?
[00:15:29.000 --> 00:15:31.000]  讀書不是求學問的
[00:15:31.000 --> 00:15:34.000]  中國人讀書是為了做官
[00:15:34.000 --> 00:15:37.000]  所以做官是最高級的
[00:15:37.000 --> 00:15:40.000]  當然其實中國人做皇帝才是最高級的
[00:15:40.000 --> 00:15:42.000]  但是沒有人會立志做皇帝
[00:15:42.000 --> 00:15:43.000]  你一立志做皇帝
[00:15:43.000 --> 00:15:46.000]  你就會被全家抄斬
[00:15:46.000 --> 00:15:47.000]  你立志做皇帝
[00:15:47.000 --> 00:15:48.000]  即是作亂
[00:15:48.000 --> 00:15:49.000]  全家抄斬
[00:15:49.000 --> 00:15:50.000]  想想都不行的
[00:15:50.000 --> 00:15:52.000]  所以中國沒有人立志做皇帝
[00:15:52.000 --> 00:15:54.000]  所以皇帝是最高級的
[00:15:54.000 --> 00:15:55.000]  那些你生出來就是
[00:15:55.000 --> 00:15:57.000]  不是就是不是就算了
[00:15:57.000 --> 00:15:59.000]  我們唯一可以爭取的
[00:15:59.000 --> 00:16:02.000]  努力的目標就是做官
[00:16:02.000 --> 00:16:04.000]  所以中國人是做官的
[00:16:04.000 --> 00:16:06.000]  所以我們覺得做官的人是最聰明的
[00:16:06.000 --> 00:16:08.000]  做官的人是最好的
[00:16:08.000 --> 00:16:10.000]  做官的人是最威風的
[00:16:10.000 --> 00:16:12.000]  所以今時今日我們都是的
[00:16:12.000 --> 00:16:14.000]  所以我們對那些官很高期望的
[00:16:14.000 --> 00:16:16.000]  但是都是一份工作來的
[00:16:16.000 --> 00:16:18.000]  老實說
[00:16:18.000 --> 00:16:20.000]  他們哪會是最聰明最威風的那些人
[00:16:20.000 --> 00:16:22.000]  因為那些人開始不是
[00:16:22.000 --> 00:16:25.000]  但是我們對於宗教專業人員
[00:16:25.000 --> 00:16:29.000]  就覺得是甚麼都做不成那些才去做的
[00:16:29.000 --> 00:16:31.000]  是不是
[00:16:31.000 --> 00:16:33.000]  我不管你是否基督徒
[00:16:33.000 --> 00:16:34.000]  或者你還不是基督徒的時候
[00:16:34.000 --> 00:16:35.000]  你怎樣看那些和尚
[00:16:35.000 --> 00:16:36.000]  道士
[00:16:36.000 --> 00:16:37.000]  廟祝
[00:16:37.000 --> 00:16:42.000]  那些都是沒有甚麼專業的工作的時間
[00:16:42.000 --> 00:16:44.000]  去做一下這些東西
