
[00:00:00.000 --> 00:00:01.340]  你們好
[00:01:27.140 --> 00:01:28.140]  Amen
[00:01:28.140 --> 00:01:32.140]  有幾個男子
[00:01:32.140 --> 00:01:35.140]  他們就合資要開一個公司
[00:01:35.140 --> 00:01:38.140]  就是為了彰顯這個公司將來
[00:01:38.140 --> 00:01:40.140]  他們的成就霸氣
[00:01:40.140 --> 00:01:42.140]  取個名叫什麼呢
[00:01:42.140 --> 00:01:44.140]  他們叫做能力
[00:01:44.140 --> 00:01:45.140]  名字多好啊
[00:01:45.140 --> 00:01:47.140]  能力 Power
[00:01:47.140 --> 00:01:51.140]  這個能力公司聽起來很好的名字
[00:01:51.140 --> 00:01:54.140]  但是他們心裡面也是總是希望
[00:01:54.140 --> 00:01:56.140]  賺了錢就好了
[00:01:56.140 --> 00:01:58.140]  責任不要負太多
[00:01:58.140 --> 00:02:00.140]  所以他們就興高采烈的
[00:02:00.140 --> 00:02:03.140]  就跑到那個公司的註冊
[00:02:03.140 --> 00:02:06.140]  註冊那邊去辦手續了
[00:02:06.140 --> 00:02:08.140]  當他們過了兩個星期
[00:02:08.140 --> 00:02:11.140]  拿到了營業籍照的時候
[00:02:11.140 --> 00:02:14.140]  一看他們大家都傻了眼
[00:02:14.140 --> 00:02:15.140]  為什麼呢
[00:02:15.140 --> 00:02:18.140]  因為籍照上面寫著公司的名字
[00:02:18.140 --> 00:02:22.140]  叫做什麼能力有限公司
[00:02:22.140 --> 00:02:25.140]  Power Limited Company
[00:02:25.140 --> 00:02:28.140]  就是跟他們本來的心意是違背的
[00:02:28.140 --> 00:02:30.140]  但是神是很幽默的
[00:02:30.140 --> 00:02:32.140]  我們是靠自己來的能力嗎
[00:02:32.140 --> 00:02:37.140]  還是我們連著我們的耶穌基督
[00:02:37.140 --> 00:02:41.140]  我們是隻子不能夠離開他
[00:02:41.140 --> 00:02:45.140]  離開了他我們不能做什麼
[00:02:45.140 --> 00:02:50.140]  所以我們做事情常常也懂得心思熟慮
[00:02:50.140 --> 00:02:55.140]  想了很多很痛才來過我們的日子
[00:02:55.140 --> 00:02:57.140]  而且做我們的決定
[00:02:57.140 --> 00:03:01.140]  但是智慧的來源是從哪裡呢
[00:03:01.140 --> 00:03:08.140]  你要認識耶和華才是智慧的開端
[00:03:08.140 --> 00:03:10.140]  有了神的旨意在你生命裡面
[00:03:10.140 --> 00:03:15.140]  你才活得有喜樂有平安
[00:03:15.140 --> 00:03:17.140]  這是千真萬確的
[00:03:17.140 --> 00:03:20.140]  今天保羅他提醒信徒們
[00:03:20.140 --> 00:03:24.140]  如何來活出一個美好的見證
[00:03:24.140 --> 00:03:27.140]  人生怎麼樣過得有意義
[00:03:27.140 --> 00:03:29.140]  剛才你們讀的經文
[00:03:29.140 --> 00:03:34.140]  從已父所書五章十五到二十一節
[00:03:34.140 --> 00:03:36.140]  這裡短短幾句經文
[00:03:36.140 --> 00:03:41.140]  也成為了我們人生藍圖的一部分
[00:03:41.140 --> 00:03:43.140]  怎麼過活呢
[00:03:43.140 --> 00:03:46.140]  第十五節剛才你們念的
[00:03:46.140 --> 00:03:47.140]  我的PowerPoint也有的
[00:03:47.140 --> 00:03:50.140]  往下角就有了
[00:03:50.140 --> 00:03:55.140]  PowerPoint在那邊請弟兄幫幫忙
[00:03:55.140 --> 00:03:58.140]  他說我們要謹慎行事
[00:03:58.140 --> 00:04:00.140]  不要傷愚昧人
[00:04:00.140 --> 00:04:01.140]  要傷智慧人
[00:04:01.140 --> 00:04:03.140]  要愛惜光陰
[00:04:03.140 --> 00:04:07.140]  因為現今的世代邪惡
[00:04:07.140 --> 00:04:09.140]  也不要做糊塗人
[00:04:09.140 --> 00:04:12.140]  要明白主的旨意
[00:04:12.140 --> 00:04:14.140]  不要追究
[00:04:14.140 --> 00:04:16.140]  酒能使人放蕩
[00:04:16.140 --> 00:04:19.140]  乃是被聖靈充滿
[00:04:19.140 --> 00:04:21.140]  要被聖靈充滿
[00:04:21.140 --> 00:04:26.140]  其實如果我們不是以神為重
[00:04:26.140 --> 00:04:31.140]  作為我們人生的中心來生活
[00:04:31.140 --> 00:04:34.140]  我們的人生是什麼呢
[00:04:34.140 --> 00:04:39.140]  提摩太后書說的描述的很清楚
[00:04:39.140 --> 00:04:40.140]  我們常常是什麼呢
[00:04:40.140 --> 00:04:44.140]  人要顧自己貪愛錢財
[00:04:44.140 --> 00:04:47.140]  自誇狂傲
[00:04:47.140 --> 00:04:49.140]  防毒違背父母
[00:04:49.140 --> 00:04:50.140]  忘恩負義
[00:04:50.140 --> 00:04:53.140]  心不勝節
[00:04:53.140 --> 00:04:55.140]  無親情
[00:04:55.140 --> 00:04:57.140]  說的一句也不錯
[00:04:57.140 --> 00:04:59.140]  不解怨好說才言
[00:04:59.140 --> 00:05:01.140]  不能制約
[00:05:01.140 --> 00:05:03.140]  心情鬆抱
[00:05:03.140 --> 00:05:04.140]  不愛良善
[00:05:04.140 --> 00:05:06.140]  賣主賣友
[00:05:06.140 --> 00:05:07.140]  任意妄為
[00:05:07.140 --> 00:05:09.140]  自高自大
[00:05:09.140 --> 00:05:10.140]  愛言樂
[00:05:10.140 --> 00:05:13.140]  不愛神
[00:05:13.140 --> 00:05:15.140]  有結婚的經典
[00:05:15.140 --> 00:05:16.140]  我們去榮譽
[00:05:16.140 --> 00:05:19.140]  要禮拜天到郊圍來聽道理
[00:05:19.140 --> 00:05:22.140]  有時候就起不來了
[00:05:22.140 --> 00:05:24.140]  不愛神
[00:05:24.140 --> 00:05:27.140]  沒有把神放在最優先的位置
[00:05:27.140 --> 00:05:30.140]  那個優先序就擺錯了
[00:05:30.140 --> 00:05:34.140]  而且這裡跟我們基督徒來說的了
[00:05:34.140 --> 00:05:36.140]  有金錢的外貌
[00:05:36.140 --> 00:05:40.140]  卻背了金錢的詩意
[00:05:40.140 --> 00:05:41.140]  這等人
[00:05:41.140 --> 00:05:43.140]  你要躲開
[00:05:43.140 --> 00:05:47.140]  你要過一個純生的人生
[00:05:47.140 --> 00:05:49.140]  剛才讀的那些行為
[00:05:49.140 --> 00:05:51.140]  我們要留意
[00:05:51.140 --> 00:05:54.140]  不要掉以輕心
[00:05:54.140 --> 00:05:56.140]  每一天要學習
[00:05:56.140 --> 00:05:57.140]  每一天來
[00:05:57.140 --> 00:05:59.140]  檢討自己的生命
[00:05:59.140 --> 00:06:00.140]  是不是這樣
[00:06:00.140 --> 00:06:03.140]  徐徐變變的過去
[00:06:03.140 --> 00:06:04.140]  廣東話叫
[00:06:04.140 --> 00:06:07.140]  你是不是一個黑的人生
[00:06:07.140 --> 00:06:08.140]  黑
[00:06:08.140 --> 00:06:12.140]  如果不懂就找羅姆斯翻譯好了
[00:06:12.140 --> 00:06:14.140]  黑的人生就是
[00:06:14.140 --> 00:06:16.140]  徐徐變變
[00:06:16.140 --> 00:06:18.140]  有一天過一天
[00:06:18.140 --> 00:06:19.140]  我們有了永生
[00:06:19.140 --> 00:06:21.140]  信了就不要這樣
[00:06:21.140 --> 00:06:25.140]  光陰過了一天就沒有一天
[00:06:25.140 --> 00:06:28.140]  所以怎麼是俗神的生命
[00:06:28.140 --> 00:06:29.140]  俗神的生活
[00:06:29.140 --> 00:06:32.140]  就是有智慧的生活
[00:06:32.140 --> 00:06:34.140]  如果邪惡的生活是什麼
[00:06:34.140 --> 00:06:36.140]  就是你不懂得過日子
[00:06:36.140 --> 00:06:38.140]  是愚昧的日子
[00:06:38.140 --> 00:06:41.140]  愚昧的過生活就是邪惡
[00:06:41.140 --> 00:06:45.140]  智慧就是善用你的時間
[00:06:45.140 --> 00:06:48.140]  不盲目行事
[00:06:48.140 --> 00:06:50.140]  好像我走過來
[00:06:50.140 --> 00:06:52.140]  我不多來太古城
[00:06:52.140 --> 00:06:54.140]  但是從地沙田一上來以後
[00:06:54.140 --> 00:06:56.140]  我的眼目的情慾就來了
[00:06:56.140 --> 00:06:59.140]  哇看到很多那個windowshopping
[00:06:59.140 --> 00:07:00.140]  太好了
[00:07:00.140 --> 00:07:02.140]  這個廣場真的很厲害
[00:07:02.140 --> 00:07:04.140]  我就看了看了
[00:07:04.140 --> 00:07:06.140]  不對了快要到鐘了
[00:07:06.140 --> 00:07:09.140]  趕快把心保守
[00:07:09.140 --> 00:07:10.140]  我的心
[00:07:10.140 --> 00:07:12.140]  生活怎麼樣保守一切
[00:07:12.140 --> 00:07:15.140]  不要順道看看那些有便宜的
[00:07:15.140 --> 00:07:16.140]  就買一點
[00:07:16.140 --> 00:07:18.140]  順道嘛
[00:07:18.140 --> 00:07:20.140]  過海的錢已經付了
[00:07:20.140 --> 00:07:21.140]  是吧
[00:07:21.140 --> 00:07:23.140]  但是因為我答應了
[00:07:23.140 --> 00:07:24.140]  你們教會
[00:07:24.140 --> 00:07:25.140]  我要愛惜光陰
[00:07:25.140 --> 00:07:27.140]  如果來遲了
[00:07:27.140 --> 00:07:29.140]  就浪費了上帝的時間
[00:07:29.140 --> 00:07:31.140]  也浪費了你們的時間
[00:07:31.140 --> 00:07:33.140]  而且這個約會是神
[00:07:33.140 --> 00:07:35.140]  有他的主意
[00:07:35.140 --> 00:07:38.140]  把我們上約在主裡的
[00:07:38.140 --> 00:07:40.140]  在主裡我們就要分享
[00:07:40.140 --> 00:07:43.140]  享受上帝話語的能力
[00:07:43.140 --> 00:07:45.140]  這個很重要
[00:07:45.140 --> 00:07:46.140]  感謝主
[00:07:46.140 --> 00:07:47.140]  彼此合作
[00:07:47.140 --> 00:07:50.140]  那個地圖放在我的手機那邊
[00:07:50.140 --> 00:07:54.140]  我就很有把握的來到這裡了
[00:07:54.140 --> 00:07:55.140]  謝謝張成道
[00:07:55.140 --> 00:07:58.140]  做得很好
[00:07:58.140 --> 00:08:01.140]  什麼叫做被森林充滿的人生呢
[00:08:01.140 --> 00:08:05.140]  你就是要跟隨森林的意思來生活
[00:08:05.140 --> 00:08:07.140]  不要放縱情慾
[00:08:07.140 --> 00:08:10.140]  要有智慧的來過你的人生
[00:08:10.140 --> 00:08:12.140]  因為生命就是時間
[00:08:12.140 --> 00:08:14.140]  是上帝用中價把我們買回來
[00:08:14.140 --> 00:08:16.140]  救贖我們的
[00:08:16.140 --> 00:08:18.140]  他就把我們存留在世上
[00:08:18.140 --> 00:08:19.140]  為的是什麼呢
[00:08:19.140 --> 00:08:22.140]  傳揚他的美德
[00:08:22.140 --> 00:08:25.140]  宣揚他的美德
[00:08:25.140 --> 00:08:27.140]  感謝主
[00:08:27.140 --> 00:08:30.140]  我們懂不懂珍惜自己的人生呢
[00:08:30.140 --> 00:08:34.140]  也懂不懂珍惜自己的生命呢
[00:08:34.140 --> 00:08:36.140]  因為生命是從
[00:08:36.140 --> 00:08:42.140]  由光陰那邊組成而來的
[00:08:42.140 --> 00:08:43.140]  沒有了時間
[00:08:43.140 --> 00:08:46.140]  你的生命就是停在那裡了
[00:08:46.140 --> 00:08:50.140]  所以這裡剛才的經文說到愛惜光陰
[00:08:50.140 --> 00:08:54.140]  希臘文裡面的原文就是贖唯
[00:08:54.140 --> 00:08:56.140]  就是從前我不認識上帝
[00:08:56.140 --> 00:08:59.140]  已經浪費了某段時間了
[00:08:59.140 --> 00:09:00.140]  不長不短
[00:09:00.140 --> 00:09:03.140]  無徒了一半生了
[00:09:03.140 --> 00:09:05.140]  現在我認識上帝了
[00:09:05.140 --> 00:09:06.140]  認識上帝的愛
[00:09:06.140 --> 00:09:08.140]  認識神的話語了
[00:09:08.140 --> 00:09:10.140]  我就來補為贖唯
[00:09:10.140 --> 00:09:13.140]  從前我浪費過的時間
[00:09:13.140 --> 00:09:15.140]  在這裡好好做人
[00:09:15.140 --> 00:09:17.140]  好好的過每一天
[00:09:17.140 --> 00:09:21.140]  依著神的心意來過每一天
[00:09:21.140 --> 00:09:24.140]  這就是愛惜光陰
[00:09:24.140 --> 00:09:28.140]  不是你有打雞的習慣
[00:09:28.140 --> 00:09:30.140]  打雞就是上電腦
[00:09:30.140 --> 00:09:35.140]  打雞就是電玩那些的
[00:09:35.140 --> 00:09:37.140]  我愛惜光陰
[00:09:37.140 --> 00:09:39.140]  我快要達到那個目標了
[00:09:39.140 --> 00:09:41.140]  你來約我去彈傳福音
[00:09:41.140 --> 00:09:42.140]  我不去
[00:09:42.140 --> 00:09:43.140]  我愛惜我這裡的光陰
[00:09:43.140 --> 00:09:46.140]  沒有你的光陰是屬於上帝的
[00:09:46.140 --> 00:09:47.140]  他給你多一天
[00:09:47.140 --> 00:09:50.140]  你有沒有為他來工作呢
[00:09:50.140 --> 00:09:52.140]  來奉獻給他呢
[00:09:52.140 --> 00:09:56.140]  有時候奉獻不單只是金錢
[00:09:56.140 --> 00:10:00.140]  時間比金錢還要重要
[00:10:00.140 --> 00:10:02.140]  你有錢買不來時間
[00:10:02.140 --> 00:10:05.140]  你有時間可以賺一點錢
[00:10:05.140 --> 00:10:07.140]  你同意嗎
[00:10:07.140 --> 00:10:10.140]  所以愛惜光陰是非常重要
[00:10:10.140 --> 00:10:15.140]  不要做無圖人
[00:10:15.140 --> 00:10:21.140]  保羅就是這樣用今天的經文來勸我們要謹慎行事
[00:10:21.140 --> 00:10:24.140]  盡可能利用時間去行善
[00:10:24.140 --> 00:10:30.140]  每一時每一刻過一個金錢的來度日
[00:10:30.140 --> 00:10:35.140]  我們詩人李白他有這樣的一句詩
[00:10:35.140 --> 00:10:40.140]  他說勸君莫惜金樓一
[00:10:40.140 --> 00:10:43.140]  勸君思取少年時
[00:10:43.140 --> 00:10:47.140]  就是你還能夠走能夠跑能夠說
[00:10:47.140 --> 00:10:49.140]  思想還健全的時候
[00:10:49.140 --> 00:10:51.140]  還算健康的時候
[00:10:51.140 --> 00:10:53.140]  在神裡面也是少年一個
[00:10:53.140 --> 00:10:56.140]  你就要好好去愛惜他
[00:10:56.140 --> 00:11:00.140]  不要光愛那些美貌啦
[00:11:00.140 --> 00:11:02.140]  身段怎麼樣啦
[00:11:02.140 --> 00:11:03.140]  穿什麼衣服啦
[00:11:03.140 --> 00:11:05.140]  花一些時間去搞那個
[00:11:05.140 --> 00:11:09.140]  不要有衣有食就要知足
[00:11:09.140 --> 00:11:13.140]  金錢加上知足就是怎麼樣
[00:11:13.140 --> 00:11:16.140]  巴黎是最好的人生的了
[00:11:16.140 --> 00:11:18.140]  是得勝的人生的了
[00:11:18.140 --> 00:11:22.140]  我從小我母親就這樣教導我的
[00:11:22.140 --> 00:11:25.140]  她口頭禪就是常常說的
[00:11:25.140 --> 00:11:28.140]  做人不要怎麼樣
[00:11:28.140 --> 00:11:31.140]  好吃懶飛
[00:11:31.140 --> 00:11:33.140]  吃東西你就樂意
[00:11:33.140 --> 00:11:36.140]  要你飛你就退階退懶
[00:11:36.140 --> 00:11:39.140]  不去行動光是吃
[00:11:39.140 --> 00:11:41.140]  懶惰的人生不要
[00:11:41.140 --> 00:11:44.140]  所以我們明白這一句話
[00:11:44.140 --> 00:11:46.140]  雖然我母親那時候還沒有信主
[00:11:46.140 --> 00:11:50.140]  但是這句話對我來講也是每天的警醒
[00:11:50.140 --> 00:11:54.140]  特別當我22歲的時候我要離開南越
[00:11:54.140 --> 00:11:56.140]  我是一個越南華僑
[00:11:56.140 --> 00:12:00.140]  離開南部的越南偷渡跑到香港來
[00:12:00.140 --> 00:12:04.140]  我一看香港忙碌的社會
[00:12:04.140 --> 00:12:07.140]  沒有人脈的話你很難生存
[00:12:07.140 --> 00:12:09.140]  自己身份證也沒有怎麼樣呢
[00:12:09.140 --> 00:12:11.140]  要找工作做啊
[00:12:11.140 --> 00:12:13.140]  要找飯吃啊
[00:12:13.140 --> 00:12:16.140]  然後也繼續努力晚上去讀書
[00:12:16.140 --> 00:12:19.140]  不要放棄每一天拼命的
[00:12:19.140 --> 00:12:23.140]  6月3號我就來到香港了1972年
[00:12:23.140 --> 00:12:27.140]  但是9月我就找到了珠海書院
[00:12:27.140 --> 00:12:29.140]  他就接納我同情我
[00:12:29.140 --> 00:12:31.140]  讓我先在那邊讀書
[00:12:31.140 --> 00:12:35.140]  然後過幾年拿到了身份證的號碼
[00:12:35.140 --> 00:12:37.140]  再補上去
[00:12:37.140 --> 00:12:39.140]  我很珍惜那幾年
[00:12:39.140 --> 00:12:41.140]  我就用四年的時間
[00:12:41.140 --> 00:12:45.140]  在晚上把那個土木工程讀完
[00:12:45.140 --> 00:12:48.140]  如果我是稍微懶惰一下
[00:12:48.140 --> 00:12:50.140]  白天做木工已經很辛苦的了
[00:12:50.140 --> 00:12:52.140]  弟兄姊妹做裝修啊
[00:12:52.140 --> 00:12:53.140]  收入不多
[00:12:53.140 --> 00:12:54.140]  吃的不好
[00:12:54.140 --> 00:12:57.140]  住的地方是一個床位
[00:12:57.140 --> 00:13:00.140]  就是現在說的什麼通房這樣的
[00:13:00.140 --> 00:13:02.140]  那房也沒有啊
[00:13:02.140 --> 00:13:03.140]  沒有房啊
[00:13:03.140 --> 00:13:06.140]  就是在那個酒樓那邊的走廊那邊
[00:13:06.140 --> 00:13:08.140]  人家睡覺了你就開一個場
[00:13:08.140 --> 00:13:11.140]  早上六點你就快快起來讓人家走啊
[00:13:11.140 --> 00:13:13.140]  最便宜的位置啊
[00:13:13.140 --> 00:13:15.140]  我就這樣走過了幾年
[00:13:15.140 --> 00:13:18.140]  我感謝祖母媽媽的教導
[00:13:18.140 --> 00:13:20.140]  讓我懂得安息觀音
[00:13:20.140 --> 00:13:22.140]  但是那時候媽媽還沒有姓祖
[00:13:22.140 --> 00:13:24.140]  後來長話不說了
[00:13:24.140 --> 00:13:26.140]  我就在香港姓了祖以後
[00:13:26.140 --> 00:13:29.140]  我知道上帝非常的好
[00:13:29.140 --> 00:13:31.140]  祂有愛
[00:13:31.140 --> 00:13:32.140]  有能力
[00:13:32.140 --> 00:13:33.140]  有祝福
[00:13:33.140 --> 00:13:34.140]  有饒恕
[00:13:34.140 --> 00:13:37.140]  我就用幾年的時間
[00:13:37.140 --> 00:13:39.140]  在87年以後
[00:13:39.140 --> 00:13:42.140]  就常常回越南去探望我的父母
[00:13:42.140 --> 00:13:44.140]  我的弟弟妹妹
[00:13:44.140 --> 00:13:46.140]  把福音告訴他們
[00:13:46.140 --> 00:13:47.140]  神的恩典
[00:13:47.140 --> 00:13:49.140]  他們我們是全家姓祖了
[00:13:49.140 --> 00:13:52.140]  因為我們的家庭很大
[00:13:52.140 --> 00:13:53.140]  父母兩個
[00:13:53.140 --> 00:13:58.140]  還有爸爸生了13個孩子
[00:13:58.140 --> 00:13:59.140]  真的
[00:13:59.140 --> 00:14:00.140]  我們要安息觀音
[00:14:00.140 --> 00:14:02.140]  如果那時候不跟他傳福音
[00:14:02.140 --> 00:14:05.140]  現在他們已經離世了
[00:14:05.140 --> 00:14:07.140]  不要等
[00:14:07.140 --> 00:14:09.140]  有父母在堂的話
[00:14:09.140 --> 00:14:11.140]  每一天就是那一天
[00:14:11.140 --> 00:14:16.140]  你真的不知道明天如何
[00:14:16.140 --> 00:14:18.140]  我們往後再看那個經文
[00:14:18.140 --> 00:14:19.140]  第19節
[00:14:19.140 --> 00:14:21.140]  他說怎麼樣過日子呢
[00:14:21.140 --> 00:14:23.140]  當用詩歌
[00:14:23.140 --> 00:14:24.140]  眾詞臨歌
[00:14:24.140 --> 00:14:25.140]  彼此對說
[00:14:25.140 --> 00:14:28.140]  口唱心和的讚美主
[00:14:28.140 --> 00:14:30.140]  剛才你們做了
[00:14:30.140 --> 00:14:32.140]  用詩歌來讚美主
[00:14:32.140 --> 00:14:34.140]  臺上帶敬拜的姊妹
[00:14:34.140 --> 00:14:37.140]  很投入地帶領我們讚美主
[00:14:37.140 --> 00:14:40.140]  凡是要奉我們主耶穌基督的名
[00:14:40.140 --> 00:14:43.140]  常常感謝父神
[00:14:43.140 --> 00:14:45.140]  你口裡面說的是見教人的話
[00:14:45.140 --> 00:14:48.140]  還是埋怨的話呢
[00:14:48.140 --> 00:14:49.140]  是感恩的說話
[00:14:49.140 --> 00:14:51.140]  還是挑剔的說話呢
[00:14:51.140 --> 00:14:53.140]  自己知道的
[00:14:53.140 --> 00:14:55.140]  是不是常常感謝父神呢
[00:14:55.140 --> 00:14:59.140]  有人說你埋怨別人
[00:14:59.140 --> 00:15:02.140]  這口氣也是上帝給你的
[00:15:02.140 --> 00:15:04.140]  你就用這口氣來埋怨
[00:15:04.140 --> 00:15:07.140]  為什麼你不用這口氣來讚美
[00:15:07.140 --> 00:15:11.140]  讓你還有一口氣的那位神呢
[00:15:11.140 --> 00:15:12.140]  很要驚喜
[00:15:12.140 --> 00:15:17.140]  是吧
[00:15:17.140 --> 00:15:18.140]  第21節
[00:15:18.140 --> 00:15:22.140]  他說又當傳敬畏基督的心
[00:15:22.140 --> 00:15:23.140]  怎麼樣
[00:15:23.140 --> 00:15:25.140]  彼此順服
[00:15:25.140 --> 00:15:27.140]  弟兄姊妹之間
[00:15:27.140 --> 00:15:28.140]  家庭的成員裡面
[00:15:28.140 --> 00:15:30.140]  彼此順服
[00:15:30.140 --> 00:15:32.140]  在主裡面
[00:15:32.140 --> 00:15:33.140]  在牧養的過程
[00:15:33.140 --> 00:15:35.140]  彼此順服
[00:15:35.140 --> 00:15:38.140]  順服上帝的話語
[00:15:38.140 --> 00:15:40.140]  那怎麼樣才可以
[00:15:40.140 --> 00:15:44.140]  免去跟一些不好的朋友來往呢
[00:15:44.140 --> 00:15:49.140]  就是你不要交那些酒肉朋友
[00:15:49.140 --> 00:15:51.140]  酒肉朋友
[00:15:51.140 --> 00:15:54.140]  正言23章20到21節說了
[00:15:54.140 --> 00:15:56.140]  那些好飲酒的
[00:15:56.140 --> 00:15:57.140]  好吃肉的
[00:15:57.140 --> 00:16:00.140]  不要與他們來往
[00:16:00.140 --> 00:16:02.140]  不是叫你不吃肉
[00:16:02.140 --> 00:16:03.140]  不喝酒
[00:16:03.140 --> 00:16:06.140]  但是那些好過度的喜好吃的
[00:16:06.140 --> 00:16:08.140]  追求美食
[00:16:08.140 --> 00:16:09.140]  不要與他們來往
[00:16:09.140 --> 00:16:12.140]  因為他們花太多的時間那邊了
[00:16:12.140 --> 00:16:14.140]  你慢慢的
[00:16:14.140 --> 00:16:16.140]  他就蠶食了你的時間
[00:16:16.140 --> 00:16:18.140]  你清精神的時間就沒了
[00:16:18.140 --> 00:16:19.140]  小了
[00:16:19.140 --> 00:16:22.140]  因為上帝很公道的
[00:16:22.140 --> 00:16:24.140]  每一個人也是24小時
[00:16:24.140 --> 00:16:27.140]  看你怎麼用
[00:16:27.140 --> 00:16:28.140]  你的日子如何
[00:16:28.140 --> 00:16:32.140]  你的力量也如何
[00:16:32.140 --> 00:16:35.140]  因為好酒貪吃的
[00:16:35.140 --> 00:16:36.140]  以至貧窮
[00:16:36.140 --> 00:16:37.140]  好睡覺的
[00:16:37.140 --> 00:16:40.140]  必穿破爛的衣服
[00:16:40.140 --> 00:16:42.140]  這個真的不客氣
[00:16:42.140 --> 00:16:43.140]  說得很明白的
[00:16:43.140 --> 00:16:49.140]  勸勉我們要好好的用你的時間
[00:16:49.140 --> 00:16:51.140]  從前中國有一個名人
[00:16:51.140 --> 00:16:53.140]  他叫做陶淵明
[00:16:53.140 --> 00:16:55.140]  他曾經當官的
[00:16:55.140 --> 00:16:56.140]  很有才智
[00:16:56.140 --> 00:16:58.140]  但是他也很有骨氣
[00:16:58.140 --> 00:17:00.140]  當他受不了別人的
[00:17:00.140 --> 00:17:03.140]  對他的不接納他
[00:17:03.140 --> 00:17:06.140]  而且要他做一些他心裡面
[00:17:06.140 --> 00:17:09.140]  認為對道德不合的
[00:17:09.140 --> 00:17:10.140]  他就不做了
[00:17:10.140 --> 00:17:12.140]  他就不當官了
[00:17:12.140 --> 00:17:17.140]  就是不為五斗米結腰的一個清官
[00:17:17.140 --> 00:17:19.140]  但是退休以後
[00:17:19.140 --> 00:17:21.140]  他的生活就不一樣了
[00:17:21.140 --> 00:17:23.140]  回去以後
[00:17:23.140 --> 00:17:24.140]  常常喝酒
[00:17:24.140 --> 00:17:27.140]  寫詩來過日子
[00:17:27.140 --> 00:17:29.140]  雖然他有五個兒子
[00:17:29.140 --> 00:17:32.140]  但是因為他自己也是常常醉酒
[00:17:32.140 --> 00:17:35.140]  他把他的兒子也教得不好
[00:17:35.140 --> 00:17:38.140]  這個名字不常用
[00:17:38.140 --> 00:17:41.140]  但是就是他們幾個兒子的名字了
[00:17:41.140 --> 00:17:45.140]  所以後來他很後悔的寫了這紙詩
[00:17:45.140 --> 00:17:52.140]  他說我自己已經白白畢兩奔了
[00:17:52.140 --> 00:17:54.140]  幾乎不是詩了
[00:17:54.140 --> 00:17:56.140]  已經沒有力氣了
[00:17:56.140 --> 00:17:58.140]  雖然有五個男孩
[00:17:58.140 --> 00:18:01.140]  總是不好紙筆
[00:18:01.140 --> 00:18:03.140]  不願意讀書
[00:18:03.140 --> 00:18:04.140]  自己沒有榜樣
[00:18:04.140 --> 00:18:07.140]  常常喝酒醉紛紛的
[00:18:07.140 --> 00:18:10.140]  一個叔叔已經28歲了
[00:18:10.140 --> 00:18:13.140]  也是懶惰
[00:18:13.140 --> 00:18:15.140]  沒有人跟他比得上了
[00:18:15.140 --> 00:18:18.140]  阿姨就心知學
[00:18:18.140 --> 00:18:20.140]  不愛文書
[00:18:20.140 --> 00:18:24.140]  不去念一些專門的學科
[00:18:24.140 --> 00:18:26.140]  還有兩個
[00:18:26.140 --> 00:18:28.140]  一個雍一個端
[00:18:28.140 --> 00:18:30.140]  13歲了加起來
[00:18:30.140 --> 00:18:32.140]  不是六與七
[00:18:32.140 --> 00:18:35.140]  連數學一點點的起碼也不懂
